#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/8_footprint/1_mpbs/2_mpbs_Runx/Bcl6KO_Th1_rep1_fp_mpbs.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_up.bed
MA0002.2.RUNX1--1473	chr15	32271373	32271383	+	0.000	0.000	
MA0002.2.RUNX1--1474	chr15	33083258	33083268	+	0.000	0.000	
MA0002.2.RUNX1--1475	chr15	33493132	33493142	+	0.000	0.000	
MA0002.2.RUNX1--1476	chr15	36214893	36214903	+	0.000	0.000	
MA0002.2.RUNX1--1477	chr15	36214899	36214909	+	0.000	0.000	
MA0002.2.RUNX1--1478	chr15	36361438	36361448	-	0.000	0.000	
MA0002.2.RUNX1--1479	chr15	36397025	36397035	-	0.000	0.000	
MA0002.2.RUNX1--1480	chr15	36640859	36640869	+	0.000	0.000	
MA0002.2.RUNX1--1481	chr15	37346888	37346898	-	0.000	0.000	
MA0002.2.RUNX1--1482	chr15	37459375	37459385	-	0.000	0.000	
MA0002.2.RUNX1--1483	chr15	38101246	38101256	+	0.000	0.000	
MA0002.2.RUNX1--1484	chr15	38143246	38143256	-	0.000	0.000	
MA0002.2.RUNX1--1485	chr15	38169911	38169921	+	0.000	0.000	
MA0002.2.RUNX1--1486	chr15	38170505	38170515	-	0.000	0.000	
MA0002.2.RUNX1--1487	chr15	38197075	38197085	-	0.000	0.000	
MA0002.2.RUNX1--1488	chr15	38326646	38326656	-	0.000	0.000	
MA0002.2.RUNX1--1489	chr15	39112688	39112698	-	0.000	0.000	
MA0002.2.RUNX1--1490	chr15	39700995	39701005	+	0.000	0.000	
MA0002.2.RUNX1--1491	chr15	40082594	40082604	+	0.000	0.000	
MA0002.2.RUNX1--1492	chr15	41846602	41846612	-	0.000	0.000	
MA0002.2.RUNX1--1493	chr15	41846674	41846684	+	0.000	0.000	
MA0002.2.RUNX1--1494	chr15	41846724	41846734	+	0.000	0.000	
MA0002.2.RUNX1--1495	chr15	43036463	43036473	+	0.000	0.000	
MA0002.2.RUNX1--1496	chr15	44258434	44258444	-	0.000	0.000	
MA0002.2.RUNX1--1497	chr15	45590410	45590420	+	0.000	0.000	
MA0002.2.RUNX1--1498	chr15	51696882	51696892	+	0.000	0.000	
MA0002.2.RUNX1--1499	chr15	51871270	51871280	-	0.000	0.000	
MA0002.2.RUNX1--1500	chr15	51957663	51957673	-	0.000	0.000	
MA0002.2.RUNX1--1501	chr15	51957788	51957798	+	0.000	0.000	
MA0002.2.RUNX1--1502	chr15	53100901	53100911	+	0.000	0.000	
MA0002.2.RUNX1--1503	chr15	53130254	53130264	+	0.000	0.000	
MA0002.2.RUNX1--1504	chr15	55218148	55218158	+	0.000	0.000	
MA0002.2.RUNX1--1505	chr15	55520967	55520977	-	0.000	0.000	
MA0002.2.RUNX1--1506	chr15	55550914	55550924	+	0.000	0.000	
MA0002.2.RUNX1--1507	chr15	55699890	55699900	-	0.000	0.000	
MA0002.2.RUNX1--1508	chr15	57838721	57838731	-	0.000	0.000	
MA0002.2.RUNX1--1509	chr15	58513645	58513655	+	0.000	0.000	
MA0002.2.RUNX1--1510	chr15	59263620	59263630	+	0.000	0.000	
MA0002.2.RUNX1--1511	chr15	59374269	59374279	-	0.000	0.000	
MA0002.2.RUNX1--1512	chr15	59596758	59596768	-	0.000	0.000	
MA0002.2.RUNX1--1513	chr15	60120044	60120054	+	0.000	0.000	
MA0002.2.RUNX1--1514	chr15	60120154	60120164	+	0.000	0.000	
MA0002.2.RUNX1--1515	chr15	61411948	61411958	+	0.000	0.000	
MA0002.2.RUNX1--1516	chr15	61983414	61983424	+	0.000	0.000	
MA0002.2.RUNX1--1517	chr15	61983423	61983433	+	0.000	0.000	
MA0002.2.RUNX1--1518	chr15	62189976	62189986	+	0.000	0.000	
MA0002.2.RUNX1--1519	chr15	62734866	62734876	-	0.000	0.000	
MA0002.2.RUNX1--1520	chr15	63969325	63969335	+	0.000	0.000	
MA0002.2.RUNX1--1521	chr15	64102608	64102618	-	0.000	0.000	
MA0002.2.RUNX1--1522	chr15	64186206	64186216	-	0.000	0.000	
MA0002.2.RUNX1--1523	chr15	64205818	64205828	-	0.000	0.000	
MA0002.2.RUNX1--1524	chr15	64213204	64213214	+	0.000	0.000	
MA0002.2.RUNX1--1525	chr15	64235146	64235156	+	0.000	0.000	
MA0002.2.RUNX1--1526	chr15	65727289	65727299	+	0.000	0.000	
MA0002.2.RUNX1--1527	chr15	66801733	66801743	-	0.000	0.000	
MA0002.2.RUNX1--1528	chr15	66812210	66812220	-	0.000	0.000	
MA0002.2.RUNX1--1529	chr15	66860974	66860984	-	0.000	0.000	
MA0002.2.RUNX1--1530	chr15	66969533	66969543	-	0.000	0.000	
MA0002.2.RUNX1--1531	chr15	67095539	67095549	+	0.000	0.000	
MA0002.2.RUNX1--1532	chr15	67143802	67143812	+	0.000	0.000	
MA0002.2.RUNX1--1533	chr15	67258064	67258074	+	0.000	0.000	
MA0002.2.RUNX1--1534	chr15	67292842	67292852	-	0.000	0.000	
MA0002.2.RUNX1--1535	chr15	68415745	68415755	-	0.000	0.000	
MA0002.2.RUNX1--1536	chr15	69117288	69117298	-	0.000	0.000	
MA0002.2.RUNX1--1537	chr15	71492891	71492901	-	0.000	0.000	
MA0002.2.RUNX1--1538	chr15	71908264	71908274	+	0.000	0.000	
MA0002.2.RUNX1--1539	chr15	73150952	73150962	-	0.000	0.000	
MA0002.2.RUNX1--1540	chr15	73154792	73154802	+	0.000	0.000	
MA0002.2.RUNX1--1541	chr15	73162344	73162354	+	0.000	0.000	
MA0002.2.RUNX1--1542	chr15	73169150	73169160	+	0.000	0.000	
MA0002.2.RUNX1--1543	chr15	73498423	73498433	+	0.000	0.000	
MA0002.2.RUNX1--1544	chr15	73821106	73821116	+	0.000	0.000	
MA0002.2.RUNX1--1545	chr15	73833398	73833408	+	0.000	0.000	
MA0002.2.RUNX1--1546	chr15	74930754	74930764	-	0.000	0.000	
MA0002.2.RUNX1--1547	chr15	75728564	75728574	+	0.000	0.000	
MA0002.2.RUNX1--1548	chr15	76189993	76190003	-	0.000	0.000	
MA0002.2.RUNX1--1549	chr15	76195884	76195894	-	0.000	0.000	
MA0002.2.RUNX1--1550	chr15	76351701	76351711	-	0.000	0.000	
MA0002.2.RUNX1--1551	chr15	76659924	76659934	+	0.000	0.000	
MA0002.2.RUNX1--1552	chr15	76899865	76899875	-	0.000	0.000	
MA0002.2.RUNX1--1553	chr15	76949198	76949208	+	0.000	0.000	
MA0002.2.RUNX1--1554	chr15	77447527	77447537	+	0.000	0.000	
MA0002.2.RUNX1--1555	chr15	77722899	77722909	+	0.000	0.000	
MA0002.2.RUNX1--1556	chr15	77798820	77798830	+	0.000	0.000	
MA0002.2.RUNX1--1557	chr15	78510919	78510929	-	0.000	0.000	
MA0002.2.RUNX1--1558	chr15	78510926	78510936	-	0.000	0.000	
MA0002.2.RUNX1--1559	chr15	78515971	78515981	+	0.000	0.000	
MA0002.2.RUNX1--1560	chr15	78772519	78772529	-	0.000	0.000	
MA0002.2.RUNX1--1561	chr15	79062909	79062919	-	0.000	0.000	
MA0002.2.RUNX1--1562	chr15	79895931	79895941	-	0.000	0.000	
MA0002.2.RUNX1--1563	chr15	80572480	80572490	+	0.000	0.000	
MA0002.2.RUNX1--1564	chr15	80681787	80681797	-	0.000	0.000	
MA0002.2.RUNX1--1565	chr15	80930976	80930986	+	0.000	0.000	
MA0002.2.RUNX1--1566	chr15	81237710	81237720	+	0.000	0.000	
MA0002.2.RUNX1--1567	chr15	81301306	81301316	-	0.000	0.000	
MA0002.2.RUNX1--1568	chr15	81466044	81466054	-	0.000	0.000	
MA0002.2.RUNX1--1569	chr15	81539771	81539781	-	0.000	0.000	
MA0002.2.RUNX1--1570	chr15	82156465	82156475	+	0.000	0.000	
MA0002.2.RUNX1--1571	chr15	82224472	82224482	+	0.000	0.000	
MA0002.2.RUNX1--1572	chr15	83426042	83426052	+	0.000	0.000	
MA0002.2.RUNX1--1573	chr15	83555988	83555998	+	0.000	0.000	
MA0002.2.RUNX1--1574	chr15	84078911	84078921	-	0.000	0.000	
MA0002.2.RUNX1--1575	chr15	84212294	84212304	-	0.000	0.000	
MA0002.2.RUNX1--1576	chr15	84212362	84212372	-	0.000	0.000	
MA0002.2.RUNX1--1577	chr15	84314117	84314127	+	0.000	0.000	
MA0002.2.RUNX1--1578	chr15	84680769	84680779	-	0.000	0.000	
MA0002.2.RUNX1--1579	chr15	84680817	84680827	+	0.000	0.000	
MA0002.2.RUNX1--1580	chr15	84685638	84685648	+	0.000	0.000	
MA0002.2.RUNX1--1581	chr15	84685700	84685710	+	0.000	0.000	
MA0002.2.RUNX1--1582	chr15	84755286	84755296	+	0.000	0.000	
MA0002.2.RUNX1--1583	chr15	85956387	85956397	-	0.000	0.000	
MA0002.2.RUNX1--1584	chr15	85982370	85982380	+	0.000	0.000	
MA0002.2.RUNX1--1585	chr15	86051393	86051403	+	0.000	0.000	
MA0002.2.RUNX1--1586	chr15	86094462	86094472	+	0.000	0.000	
MA0002.2.RUNX1--1587	chr15	86182032	86182042	+	0.000	0.000	
MA0002.2.RUNX1--1588	chr15	86346271	86346281	+	0.000	0.000	
MA0002.2.RUNX1--1589	chr15	87329318	87329328	+	0.000	0.000	
MA0002.2.RUNX1--1590	chr15	87664881	87664891	+	0.000	0.000	
MA0002.2.RUNX1--1591	chr15	87664929	87664939	+	0.000	0.000	
MA0002.2.RUNX1--1592	chr15	87664935	87664945	+	0.000	0.000	
MA0002.2.RUNX1--1593	chr15	87664941	87664951	+	0.000	0.000	
MA0002.2.RUNX1--1594	chr15	89131517	89131527	+	0.000	0.000	
MA0002.2.RUNX1--1595	chr15	89131568	89131578	-	0.000	0.000	
MA0002.2.RUNX1--1596	chr15	91563423	91563433	-	0.000	0.000	
MA0002.2.RUNX1--1597	chr15	91602555	91602565	-	0.000	0.000	
MA0002.2.RUNX1--1598	chr15	93302036	93302046	+	0.000	0.000	
MA0002.2.RUNX1--1599	chr15	93472124	93472134	+	0.000	0.000	
MA0002.2.RUNX1--1600	chr15	93913639	93913649	-	0.000	0.000	
MA0002.2.RUNX1--1601	chr15	93931157	93931167	+	0.000	0.000	
MA0002.2.RUNX1--1602	chr15	94403594	94403604	-	0.000	0.000	
MA0002.2.RUNX1--1603	chr15	94566008	94566018	-	0.000	0.000	
MA0002.2.RUNX1--1604	chr15	95763082	95763092	-	0.000	0.000	
MA0002.2.RUNX1--1605	chr15	97356179	97356189	-	0.000	0.000	
MA0002.2.RUNX1--1606	chr15	97391610	97391620	+	0.000	0.000	
MA0002.2.RUNX1--1607	chr15	97520319	97520329	-	0.000	0.000	
MA0002.2.RUNX1--1608	chr15	97580200	97580210	+	0.000	0.000	
MA0002.2.RUNX1--1609	chr15	97843390	97843400	+	0.000	0.000	
MA0002.2.RUNX1--1610	chr15	98108200	98108210	+	0.000	0.000	
MA0002.2.RUNX1--1611	chr15	98779363	98779373	-	0.000	0.000	
MA0002.2.RUNX1--1612	chr15	98869571	98869581	-	0.000	0.000	
MA0002.2.RUNX1--1613	chr15	99345430	99345440	-	0.000	0.000	
MA0002.2.RUNX1--1614	chr15	99370642	99370652	-	0.000	0.000	
MA0002.2.RUNX1--1615	chr15	99458147	99458157	+	0.000	0.000	
MA0002.2.RUNX1--1616	chr15	99644989	99644999	-	0.000	0.000	
MA0002.2.RUNX1--1617	chr15	100060980	100060990	+	0.000	0.000	
MA0002.2.RUNX1--1618	chr15	100265823	100265833	-	0.000	0.000	
MA0002.2.RUNX1--1619	chr15	100637931	100637941	-	0.000	0.000	
MA0002.2.RUNX1--1620	chr15	100706484	100706494	+	0.000	0.000	
MA0002.2.RUNX1--1621	chr15	100727992	100728002	-	0.000	0.000	
MA0002.2.RUNX1--1622	chr15	100728835	100728845	-	0.000	0.000	
MA0002.2.RUNX1--1623	chr15	101846058	101846068	+	0.000	0.000	
MA0002.2.RUNX1--1624	chr15	102099913	102099923	+	0.000	0.000	
MA0002.2.RUNX1--1625	chr15	102150436	102150446	-	0.000	0.000	
MA0002.2.RUNX1--1626	chr15	102378165	102378175	-	0.000	0.000	
MA0002.2.RUNX1--1627	chr15	102722147	102722157	+	0.000	0.000	
MA0002.2.RUNX1--1628	chr15	102975947	102975957	-	0.000	0.000	
MA0002.2.RUNX1--1629	chr15	103258351	103258361	-	0.000	0.000	
MA0002.2.RUNX1--1630	chr16	3743632	3743642	-	0.000	0.000	
MA0002.2.RUNX1--1631	chr16	3776569	3776579	-	0.000	0.000	
MA0002.2.RUNX1--1632	chr16	4553047	4553057	-	0.000	0.000	
MA0002.2.RUNX1--1633	chr16	5588938	5588948	+	0.000	0.000	
MA0002.2.RUNX1--1634	chr16	8631508	8631518	+	0.000	0.000	
MA0002.2.RUNX1--1635	chr16	10665745	10665755	+	0.000	0.000	
MA0002.2.RUNX1--1636	chr16	10786406	10786416	+	0.000	0.000	
MA0002.2.RUNX1--1637	chr16	10979607	10979617	-	0.000	0.000	
MA0002.2.RUNX1--1638	chr16	13159089	13159099	+	0.000	0.000	
MA0002.2.RUNX1--1639	chr16	13247276	13247286	-	0.000	0.000	
MA0002.2.RUNX1--1640	chr16	13794038	13794048	+	0.000	0.000	
MA0002.2.RUNX1--1641	chr16	14885077	14885087	+	0.000	0.000	
MA0002.2.RUNX1--1642	chr16	15113877	15113887	-	0.000	0.000	
MA0002.2.RUNX1--1643	chr16	17069719	17069729	+	0.000	0.000	
MA0002.2.RUNX1--1644	chr16	17111193	17111203	-	0.000	0.000	
MA0002.2.RUNX1--1645	chr16	17179875	17179885	-	0.000	0.000	
MA0002.2.RUNX1--1646	chr16	17939076	17939086	+	0.000	0.000	
MA0002.2.RUNX1--1647	chr16	18626848	18626858	-	0.000	0.000	
MA0002.2.RUNX1--1648	chr16	22387918	22387928	-	0.000	0.000	
MA0002.2.RUNX1--1649	chr16	23837995	23838005	+	0.000	0.000	
MA0002.2.RUNX1--1650	chr16	23838334	23838344	+	0.000	0.000	
MA0002.2.RUNX1--1651	chr16	24215619	24215629	+	0.000	0.000	
MA0002.2.RUNX1--1652	chr16	24217021	24217031	-	0.000	0.000	
MA0002.2.RUNX1--1653	chr16	24392767	24392777	-	0.000	0.000	
MA0002.2.RUNX1--1654	chr16	24393522	24393532	+	0.000	0.000	
MA0002.2.RUNX1--1655	chr16	25426502	25426512	+	0.000	0.000	
MA0002.2.RUNX1--1656	chr16	25485468	25485478	+	0.000	0.000	
MA0002.2.RUNX1--1657	chr16	26668076	26668086	+	0.000	0.000	
MA0002.2.RUNX1--1658	chr16	27401766	27401776	+	0.000	0.000	
MA0002.2.RUNX1--1659	chr16	27401878	27401888	+	0.000	0.000	
MA0002.2.RUNX1--1660	chr16	27639356	27639366	+	0.000	0.000	
MA0002.2.RUNX1--1661	chr16	29561141	29561151	+	0.000	0.000	
MA0002.2.RUNX1--1662	chr16	30173037	30173047	-	0.000	0.000	
MA0002.2.RUNX1--1663	chr16	30388239	30388249	-	0.000	0.000	
MA0002.2.RUNX1--1664	chr16	31035467	31035477	-	0.000	0.000	
MA0002.2.RUNX1--1665	chr16	31210017	31210027	+	0.000	0.000	
MA0002.2.RUNX1--1666	chr16	31210108	31210118	+	0.000	0.000	
MA0002.2.RUNX1--1667	chr16	31349871	31349881	+	0.000	0.000	
MA0002.2.RUNX1--1668	chr16	32177134	32177144	-	0.000	0.000	
MA0002.2.RUNX1--1669	chr16	32430850	32430860	+	0.000	0.000	
MA0002.2.RUNX1--1670	chr16	32793383	32793393	+	0.000	0.000	
MA0002.2.RUNX1--1671	chr16	32800763	32800773	+	0.000	0.000	
MA0002.2.RUNX1--1672	chr16	32954109	32954119	-	0.000	0.000	
MA0002.2.RUNX1--1673	chr16	33344897	33344907	+	0.000	0.000	
MA0002.2.RUNX1--1674	chr16	33404334	33404344	+	0.000	0.000	
MA0002.2.RUNX1--1675	chr16	33694695	33694705	+	0.000	0.000	
MA0002.2.RUNX1--1676	chr16	33770054	33770064	+	0.000	0.000	
MA0002.2.RUNX1--1677	chr16	35765628	35765638	+	0.000	0.000	
MA0002.2.RUNX1--1678	chr16	36602871	36602881	-	0.000	0.000	
MA0002.2.RUNX1--1679	chr16	36724111	36724121	+	0.000	0.000	
MA0002.2.RUNX1--1680	chr16	37042621	37042631	-	0.000	0.000	
MA0002.2.RUNX1--1681	chr16	38653639	38653649	+	0.000	0.000	
MA0002.2.RUNX1--1682	chr16	39895376	39895386	+	0.000	0.000	
MA0002.2.RUNX1--1683	chr16	41951301	41951311	+	0.000	0.000	
MA0002.2.RUNX1--1684	chr16	42920371	42920381	-	0.000	0.000	
MA0002.2.RUNX1--1685	chr16	43620568	43620578	-	0.000	0.000	
MA0002.2.RUNX1--1686	chr16	43650508	43650518	-	0.000	0.000	
MA0002.2.RUNX1--1687	chr16	43699127	43699137	+	0.000	0.000	
MA0002.2.RUNX1--1688	chr16	43699134	43699144	+	0.000	0.000	
MA0002.2.RUNX1--1689	chr16	43832076	43832086	-	0.000	0.000	
MA0002.2.RUNX1--1690	chr16	44321873	44321883	+	0.000	0.000	
MA0002.2.RUNX1--1691	chr16	44965609	44965619	+	0.000	0.000	
MA0002.2.RUNX1--1692	chr16	44965686	44965696	-	0.000	0.000	
MA0002.2.RUNX1--1693	chr16	45204612	45204622	+	0.000	0.000	
MA0002.2.RUNX1--1694	chr16	45222994	45223004	+	0.000	0.000	
MA0002.2.RUNX1--1695	chr16	46001671	46001681	-	0.000	0.000	
MA0002.2.RUNX1--1696	chr16	47376133	47376143	-	0.000	0.000	
MA0002.2.RUNX1--1697	chr16	49774779	49774789	+	0.000	0.000	
MA0002.2.RUNX1--1698	chr16	49958404	49958414	+	0.000	0.000	
MA0002.2.RUNX1--1699	chr16	50533851	50533861	-	0.000	0.000	
MA0002.2.RUNX1--1700	chr16	50632820	50632830	-	0.000	0.000	
MA0002.2.RUNX1--1701	chr16	52064518	52064528	-	0.000	0.000	
MA0002.2.RUNX1--1702	chr16	52064537	52064547	+	0.000	0.000	
MA0002.2.RUNX1--1703	chr16	55631292	55631302	-	0.000	0.000	
MA0002.2.RUNX1--1704	chr16	55698648	55698658	-	0.000	0.000	
MA0002.2.RUNX1--1705	chr16	55786774	55786784	+	0.000	0.000	
MA0002.2.RUNX1--1706	chr16	55804942	55804952	+	0.000	0.000	
MA0002.2.RUNX1--1707	chr16	55820833	55820843	+	0.000	0.000	
MA0002.2.RUNX1--1708	chr16	57495696	57495706	+	0.000	0.000	
MA0002.2.RUNX1--1709	chr16	58498235	58498245	-	0.000	0.000	
MA0002.2.RUNX1--1710	chr16	59451968	59451978	+	0.000	0.000	
MA0002.2.RUNX1--1711	chr16	59517567	59517577	-	0.000	0.000	
MA0002.2.RUNX1--1712	chr16	61853862	61853872	-	0.000	0.000	
MA0002.2.RUNX1--1713	chr16	64337230	64337240	+	0.000	0.000	
MA0002.2.RUNX1--1714	chr16	64758703	64758713	+	0.000	0.000	
MA0002.2.RUNX1--1715	chr16	65200804	65200814	-	0.000	0.000	
MA0002.2.RUNX1--1716	chr16	65665045	65665055	+	0.000	0.000	
MA0002.2.RUNX1--1717	chr16	67994546	67994556	-	0.000	0.000	
MA0002.2.RUNX1--1718	chr16	70326812	70326822	+	0.000	0.000	
MA0002.2.RUNX1--1719	chr16	70365448	70365458	-	0.000	0.000	
MA0002.2.RUNX1--1720	chr16	70480029	70480039	-	0.000	0.000	
MA0002.2.RUNX1--1721	chr16	70480062	70480072	-	0.000	0.000	
MA0002.2.RUNX1--1722	chr16	70480101	70480111	-	0.000	0.000	
MA0002.2.RUNX1--1723	chr16	75983972	75983982	+	0.000	0.000	
MA0002.2.RUNX1--1724	chr16	76312914	76312924	+	0.000	0.000	
MA0002.2.RUNX1--1725	chr16	76366900	76366910	-	0.000	0.000	
MA0002.2.RUNX1--1726	chr16	76416698	76416708	-	0.000	0.000	
MA0002.2.RUNX1--1727	chr16	76549746	76549756	-	0.000	0.000	
MA0002.2.RUNX1--1728	chr16	77358805	77358815	-	0.000	0.000	
MA0002.2.RUNX1--1729	chr16	78376114	78376124	-	0.000	0.000	
MA0002.2.RUNX1--1730	chr16	78546726	78546736	-	0.000	0.000	
MA0002.2.RUNX1--1731	chr16	83449625	83449635	-	0.000	0.000	
MA0002.2.RUNX1--1732	chr16	84477818	84477828	-	0.000	0.000	
MA0002.2.RUNX1--1733	chr16	84583561	84583571	+	0.000	0.000	
MA0002.2.RUNX1--1734	chr16	84585289	84585299	+	0.000	0.000	
MA0002.2.RUNX1--1735	chr16	85508751	85508761	+	0.000	0.000	
MA0002.2.RUNX1--1736	chr16	87597735	87597745	+	0.000	0.000	
MA0002.2.RUNX1--1737	chr16	87657461	87657471	+	0.000	0.000	
MA0002.2.RUNX1--1738	chr16	87661864	87661874	-	0.000	0.000	
MA0002.2.RUNX1--1739	chr16	88969039	88969049	-	0.000	0.000	
MA0002.2.RUNX1--1740	chr16	89031829	89031839	+	0.000	0.000	
MA0002.2.RUNX1--1741	chr16	89849425	89849435	+	0.000	0.000	
MA0002.2.RUNX1--1742	chr16	89986206	89986216	-	0.000	0.000	
MA0002.2.RUNX1--1743	chr16	90177639	90177649	-	0.000	0.000	
MA0002.2.RUNX1--1744	chr16	90276942	90276952	+	0.000	0.000	
MA0002.2.RUNX1--1745	chr16	90341656	90341666	+	0.000	0.000	
MA0002.2.RUNX1--1746	chr16	90396677	90396687	+	0.000	0.000	
MA0002.2.RUNX1--1747	chr16	90456726	90456736	-	0.000	0.000	
MA0002.2.RUNX1--1748	chr16	90983339	90983349	-	0.000	0.000	
MA0002.2.RUNX1--1749	chr16	90998731	90998741	-	0.000	0.000	
MA0002.2.RUNX1--1750	chr16	91562219	91562229	+	0.000	0.000	
MA0002.2.RUNX1--1751	chr16	92019326	92019336	-	0.000	0.000	
MA0002.2.RUNX1--1752	chr16	92654066	92654076	+	0.000	0.000	
MA0002.2.RUNX1--1753	chr16	92825912	92825922	+	0.000	0.000	
MA0002.2.RUNX1--1754	chr16	92867430	92867440	+	0.000	0.000	
MA0002.2.RUNX1--1755	chr16	92946718	92946728	-	0.000	0.000	
MA0002.2.RUNX1--1756	chr16	93552875	93552885	+	0.000	0.000	
MA0002.2.RUNX1--1757	chr16	93585974	93585984	+	0.000	0.000	
MA0002.2.RUNX1--1758	chr16	93747488	93747498	+	0.000	0.000	
MA0002.2.RUNX1--1759	chr16	93766734	93766744	+	0.000	0.000	
MA0002.2.RUNX1--1760	chr16	93787069	93787079	+	0.000	0.000	
MA0002.2.RUNX1--1761	chr16	93788060	93788070	-	0.000	0.000	
MA0002.2.RUNX1--1762	chr16	94072354	94072364	-	0.000	0.000	
MA0002.2.RUNX1--1763	chr16	94303059	94303069	-	0.000	0.000	
MA0002.2.RUNX1--1764	chr16	94600551	94600561	-	0.000	0.000	
MA0002.2.RUNX1--1765	chr16	95189399	95189409	+	0.000	0.000	
MA0002.2.RUNX1--1766	chr16	95827544	95827554	-	0.000	0.000	
MA0002.2.RUNX1--1767	chr16	95862864	95862874	-	0.000	0.000	
MA0002.2.RUNX1--1768	chr16	95943929	95943939	+	0.000	0.000	
MA0002.2.RUNX1--1769	chr16	95999472	95999482	-	0.000	0.000	
MA0002.2.RUNX1--1770	chr16	96273469	96273479	-	0.000	0.000	
MA0002.2.RUNX1--1771	chr16	96468909	96468919	-	0.000	0.000	
MA0002.2.RUNX1--1772	chr16	96679918	96679928	+	0.000	0.000	
MA0002.2.RUNX1--1773	chr16	97196202	97196212	-	0.000	0.000	
MA0002.2.RUNX1--1774	chr16	97326252	97326262	-	0.000	0.000	
MA0002.2.RUNX1--1775	chr17	4995115	4995125	-	0.000	0.000	
MA0002.2.RUNX1--1776	chr17	5125511	5125521	-	0.000	0.000	
MA0002.2.RUNX1--1777	chr17	5402773	5402783	-	0.000	0.000	
MA0002.2.RUNX1--1778	chr17	5805646	5805656	+	0.000	0.000	
MA0002.2.RUNX1--1779	chr17	5975395	5975405	+	0.000	0.000	
MA0002.2.RUNX1--1780	chr17	6422727	6422737	-	0.000	0.000	
MA0002.2.RUNX1--1781	chr17	6595884	6595894	+	0.000	0.000	
MA0002.2.RUNX1--1782	chr17	6661711	6661721	-	0.000	0.000	
MA0002.2.RUNX1--1783	chr17	6835224	6835234	+	0.000	0.000	
MA0002.2.RUNX1--1784	chr17	7164083	7164093	+	0.000	0.000	
MA0002.2.RUNX1--1785	chr17	7931236	7931246	-	0.000	0.000	
MA0002.2.RUNX1--1786	chr17	8642179	8642189	+	0.000	0.000	
MA0002.2.RUNX1--1787	chr17	11186208	11186218	+	0.000	0.000	
MA0002.2.RUNX1--1788	chr17	12165580	12165590	-	0.000	0.000	
MA0002.2.RUNX1--1789	chr17	12208390	12208400	-	0.000	0.000	
MA0002.2.RUNX1--1790	chr17	12249808	12249818	-	0.000	0.000	
MA0002.2.RUNX1--1791	chr17	12754823	12754833	-	0.000	0.000	
MA0002.2.RUNX1--1792	chr17	12783375	12783385	+	0.000	0.000	
MA0002.2.RUNX1--1793	chr17	13196185	13196195	-	0.000	0.000	
MA0002.2.RUNX1--1794	chr17	13472611	13472621	-	0.000	0.000	
MA0002.2.RUNX1--1795	chr17	13532246	13532256	+	0.000	0.000	
MA0002.2.RUNX1--1796	chr17	13532618	13532628	+	0.000	0.000	
MA0002.2.RUNX1--1797	chr17	13567471	13567481	+	0.000	0.000	
MA0002.2.RUNX1--1798	chr17	14157006	14157016	-	0.000	0.000	
MA0002.2.RUNX1--1799	chr17	17444481	17444491	-	0.000	0.000	
MA0002.2.RUNX1--1800	chr17	18458391	18458401	-	0.000	0.000	
MA0002.2.RUNX1--1801	chr17	18764026	18764036	-	0.000	0.000	
MA0002.2.RUNX1--1802	chr17	19435175	19435185	-	0.000	0.000	
MA0002.2.RUNX1--1803	chr17	21383970	21383980	+	0.000	0.000	
MA0002.2.RUNX1--1804	chr17	21423524	21423534	-	0.000	0.000	
MA0002.2.RUNX1--1805	chr17	21733926	21733936	-	0.000	0.000	
MA0002.2.RUNX1--1806	chr17	23547016	23547026	-	0.000	0.000	
MA0002.2.RUNX1--1807	chr17	23599013	23599023	-	0.000	0.000	
MA0002.2.RUNX1--1808	chr17	23797593	23797603	-	0.000	0.000	
MA0002.2.RUNX1--1809	chr17	23969437	23969447	-	0.000	0.000	
MA0002.2.RUNX1--1810	chr17	24251818	24251828	-	0.000	0.000	
MA0002.2.RUNX1--1811	chr17	24671576	24671586	+	0.000	0.000	
MA0002.2.RUNX1--1812	chr17	24720021	24720031	-	0.000	0.000	
MA0002.2.RUNX1--1813	chr17	25829009	25829019	+	0.000	0.000	
MA0002.2.RUNX1--1814	chr17	26138358	26138368	+	0.000	0.000	
MA0002.2.RUNX1--1815	chr17	26202865	26202875	+	0.000	0.000	
MA0002.2.RUNX1--1816	chr17	26676684	26676694	-	0.000	0.000	
MA0002.2.RUNX1--1817	chr17	26752527	26752537	+	0.000	0.000	
MA0002.2.RUNX1--1818	chr17	27075465	27075475	+	0.000	0.000	
MA0002.2.RUNX1--1819	chr17	27375717	27375727	-	0.000	0.000	
MA0002.2.RUNX1--1820	chr17	28015636	28015646	+	0.000	0.000	
MA0002.2.RUNX1--1821	chr17	28270401	28270411	+	0.000	0.000	
MA0002.2.RUNX1--1822	chr17	28366329	28366339	-	0.000	0.000	
