#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
Merged-chr5-140502630-23	chr5	140502407	140502853	+	0.000	0.000	Merged-chr5-140502630-23
Merged-chr5-77082994-13	chr5	77082825	77083129	+	0.000	0.000	Merged-chr5-77082994-13
Merged-chr13-75832457-75	chr13	75831696	75833074	+	0.000	0.000	Merged-chr13-75832457-75
Merged-chr13-33957078-33	chr13	33956881	33957355	+	0.000	0.000	Merged-chr13-33957078-33
Merged-chr8-111961416-20	chr8	111961178	111961674	+	0.000	0.000	Merged-chr8-111961416-20
Merged-chr2-167375335-11	chr2	167375180	167375470	+	0.000	0.000	Merged-chr2-167375335-11
Merged-chr1-176826270-1	chr1	176826172	176826370	+	0.000	0.000	Merged-chr1-176826270-1
Merged-chr1-138952926-1	chr1	138952828	138953026	+	0.000	0.000	Merged-chr1-138952926-1
Merged-chr1-133847657-11	chr1	133847518	133847775	+	0.000	0.000	Merged-chr1-133847657-11
Merged-chr17-24689757-5	chr17	24689620	24689939	+	0.000	0.000	Merged-chr17-24689757-5
Merged-chr8-57576457-48	chr8	57576216	57576708	+	0.000	0.000	Merged-chr8-57576457-48
Merged-chr14-103620031-34	chr14	103619770	103620397	+	0.000	0.000	Merged-chr14-103620031-34
Merged-chr3-9885192-31	chr3	9884967	9885445	+	0.000	0.000	Merged-chr3-9885192-31
Merged-chr11-82178055-28	chr11	82177789	82178258	+	0.000	0.000	Merged-chr11-82178055-28
Merged-chr19-38053790-1	chr19	38053692	38053890	+	0.000	0.000	Merged-chr19-38053790-1
Merged-chr10-41470907-13	chr10	41470704	41471091	+	0.000	0.000	Merged-chr10-41470907-13
Merged-chr14-20169384-1	chr14	20169286	20169484	+	0.000	0.000	Merged-chr14-20169384-1
Merged-chr6-99658803-9	chr6	99658659	99658955	+	0.000	0.000	Merged-chr6-99658803-9
Merged-chr13-106999635-1	chr13	106999537	106999735	+	0.000	0.000	Merged-chr13-106999635-1
Merged-chr13-74770012-5	chr13	74769876	74770191	+	0.000	0.000	Merged-chr13-74770012-5
Merged-chr5-107978348-39	chr5	107977938	107978756	+	0.000	0.000	Merged-chr5-107978348-39
Merged-chr19-20389573-29	chr19	20389256	20390118	+	0.000	0.000	Merged-chr19-20389573-29
Merged-chr7-74544568-34	chr7	74544331	74544858	+	0.000	0.000	Merged-chr7-74544568-34
Merged-chr9-31121439-5	chr9	31121272	31121605	+	0.000	0.000	Merged-chr9-31121439-5
Merged-chr2-79087442-58	chr2	79087023	79087885	+	0.000	0.000	Merged-chr2-79087442-58
Merged-chr17-79000054-16	chr17	78999875	79000275	+	0.000	0.000	Merged-chr17-79000054-16
Merged-chr4-9028055-41	chr4	9027692	9028416	+	0.000	0.000	Merged-chr4-9028055-41
Merged-chr3-159495553-70	chr3	159495250	159495806	+	0.000	0.000	Merged-chr3-159495553-70
Merged-chr4-116719703-1	chr4	116719605	116719803	+	0.000	0.000	Merged-chr4-116719703-1
Merged-chr13-75707765-110	chr13	75707259	75708043	+	0.000	0.000	Merged-chr13-75707765-110
Merged-chr7-118479395-18	chr7	118479018	118479693	+	0.000	0.000	Merged-chr7-118479395-18
Merged-chr1-167392995-5	chr1	167392850	167393180	+	0.000	0.000	Merged-chr1-167392995-5
Merged-chr14-56778119-107	chr14	56777411	56778684	+	0.000	0.000	Merged-chr14-56778119-107
Merged-chrX-159199808-53	chrX	159199188	159200285	+	0.000	0.000	Merged-chrX-159199808-53
Merged-chr10-30199682-10	chr10	30199483	30199820	+	0.000	0.000	Merged-chr10-30199682-10
Merged-chr12-65159175-1	chr12	65159077	65159275	+	0.000	0.000	Merged-chr12-65159175-1
Merged-chr1-88655113-58	chr1	88654795	88655470	+	0.000	0.000	Merged-chr1-88655113-58
Merged-chr13-45857429-12	chr13	45857267	45857589	+	0.000	0.000	Merged-chr13-45857429-12
Merged-chr17-79895160-10	chr17	79894975	79895284	+	0.000	0.000	Merged-chr17-79895160-10
Merged-chr2-9587621-28	chr2	9587267	9587854	+	0.000	0.000	Merged-chr2-9587621-28
Merged-chr7-99979720-1	chr7	99979622	99979820	+	0.000	0.000	Merged-chr7-99979720-1
Merged-chr4-135269733-1	chr4	135269635	135269833	+	0.000	0.000	Merged-chr4-135269733-1
Merged-chr1-191739403-4	chr1	191739239	191739571	+	0.000	0.000	Merged-chr1-191739403-4
Merged-chr14-102833912-8	chr14	102833503	102834222	+	0.000	0.000	Merged-chr14-102833912-8
Merged-chr13-95973704-43	chr13	95973377	95974038	+	0.000	0.000	Merged-chr13-95973704-43
Merged-chr13-114987295-18	chr13	114987099	114987478	+	0.000	0.000	Merged-chr13-114987295-18
Merged-chr9-44483811-8	chr9	44483640	44484005	+	0.000	0.000	Merged-chr9-44483811-8
Merged-chr1-167393932-88	chr1	167393515	167394208	+	0.000	0.000	Merged-chr1-167393932-88
Merged-chr8-83695528-4	chr8	83695407	83695649	+	0.000	0.000	Merged-chr8-83695528-4
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr4-155508882-6	chr4	155508694	155509043	+	0.000	0.000	Merged-chr4-155508882-6
Merged-chr9-32494195-2	chr9	32494049	32494343	+	0.000	0.000	Merged-chr9-32494195-2
Merged-chr17-83907081-28	chr17	83906783	83907484	+	0.000	0.000	Merged-chr17-83907081-28
Merged-chr1-191818043-41	chr1	191817851	191818216	+	0.000	0.000	Merged-chr1-191818043-41
Merged-chr4-98922414-1	chr4	98922316	98922514	+	0.000	0.000	Merged-chr4-98922414-1
Merged-chr14-103651490-1	chr14	103651392	103651590	+	0.000	0.000	Merged-chr14-103651490-1
Merged-chr9-54612864-43	chr9	54612619	54613173	+	0.000	0.000	Merged-chr9-54612864-43
Merged-chr4-46666522-9	chr4	46666381	46666699	+	0.000	0.000	Merged-chr4-46666522-9
Merged-chr7-16913948-27	chr7	16913748	16914186	+	0.000	0.000	Merged-chr7-16913948-27
Merged-chr6-82744737-54	chr6	82744444	82744978	+	0.000	0.000	Merged-chr6-82744737-54
Merged-chr19-55741563-64	chr19	55741099	55741865	+	0.000	0.000	Merged-chr19-55741563-64
Merged-chr7-74551940-59	chr7	74551444	74552380	+	0.000	0.000	Merged-chr7-74551940-59
Merged-chr13-74770542-85	chr13	74770331	74771007	+	0.000	0.000	Merged-chr13-74770542-85
Merged-chr4-135077339-17	chr4	135077162	135077482	+	0.000	0.000	Merged-chr4-135077339-17
Merged-chr13-43301090-22	chr13	43300895	43301287	+	0.000	0.000	Merged-chr13-43301090-22
Merged-chr13-45912065-13	chr13	45911824	45912261	+	0.000	0.000	Merged-chr13-45912065-13
Merged-chr9-58583464-18	chr9	58583266	58583621	+	0.000	0.000	Merged-chr9-58583464-18
Merged-chr3-93550146-53	chr3	93549818	93550348	+	0.000	0.000	Merged-chr3-93550146-53
Merged-chr2-4881275-5	chr2	4880998	4881496	+	0.000	0.000	Merged-chr2-4881275-5
Merged-chr16-44294172-8	chr16	44293978	44294365	+	0.000	0.000	Merged-chr16-44294172-8
Merged-chr1-66864016-2	chr1	66863896	66864138	+	0.000	0.000	Merged-chr1-66864016-2
Merged-chr3-86919838-4	chr3	86919697	86919976	+	0.000	0.000	Merged-chr3-86919838-4
Merged-chr2-128312373-31	chr2	128312188	128312713	+	0.000	0.000	Merged-chr2-128312373-31
Merged-chr5-107966354-1	chr5	107966256	107966454	+	0.000	0.000	Merged-chr5-107966354-1
Merged-chr17-57131873-41	chr17	57131606	57132179	+	0.000	0.000	Merged-chr17-57131873-41
Merged-chr6-35539475-95	chr6	35539006	35539932	+	0.000	0.000	Merged-chr6-35539475-95
Merged-chr10-44534566-5	chr10	44534386	44534728	+	0.000	0.000	Merged-chr10-44534566-5
Merged-chr17-34984315-1	chr17	34984217	34984415	+	0.000	0.000	Merged-chr17-34984315-1
Merged-chr13-45885080-29	chr13	45884813	45885263	+	0.000	0.000	Merged-chr13-45885080-29
Merged-chr4-107808045-10	chr4	107807902	107808182	+	0.000	0.000	Merged-chr4-107808045-10
Merged-chr1-127611779-19	chr1	127611585	127611978	+	0.000	0.000	Merged-chr1-127611779-19
Merged-chr11-76851723-1	chr11	76851625	76851823	+	0.000	0.000	Merged-chr11-76851723-1
Merged-chr3-84808602-1	chr3	84808504	84808702	+	0.000	0.000	Merged-chr3-84808602-1
Merged-chr7-106426995-13	chr7	106426738	106427253	+	0.000	0.000	Merged-chr7-106426995-13
Merged-chr4-46754989-10	chr4	46754778	46755218	+	0.000	0.000	Merged-chr4-46754989-10
Merged-chr10-79692164-17	chr10	79691881	79692339	+	0.000	0.000	Merged-chr10-79692164-17
Merged-chr1-172502377-1	chr1	172502279	172502477	+	0.000	0.000	Merged-chr1-172502377-1
Merged-chr2-90579078-3	chr2	90578901	90579220	+	0.000	0.000	Merged-chr2-90579078-3
Merged-chr11-67564427-31	chr11	67564159	67564753	+	0.000	0.000	Merged-chr11-67564427-31
Merged-chr4-154127522-10	chr4	154127349	154127689	+	0.000	0.000	Merged-chr4-154127522-10
Merged-chrX-157492192-4	chrX	157492060	157492331	+	0.000	0.000	Merged-chrX-157492192-4
Merged-chr14-100283659-2	chr14	100283470	100283851	+	0.000	0.000	Merged-chr14-100283659-2
Merged-chr11-76823820-9	chr11	76823660	76823984	+	0.000	0.000	Merged-chr11-76823820-9
Merged-chr13-45870077-5	chr13	45869900	45870287	+	0.000	0.000	Merged-chr13-45870077-5
Merged-chr19-5724698-18	chr19	5724532	5724898	+	0.000	0.000	Merged-chr19-5724698-18
Merged-chr14-102678089-1	chr14	102677991	102678189	+	0.000	0.000	Merged-chr14-102678089-1
Merged-chr1-191404835-11	chr1	191404628	191405075	+	0.000	0.000	Merged-chr1-191404835-11
Merged-chr6-108717791-30	chr6	108717543	108718037	+	0.000	0.000	Merged-chr6-108717791-30
Merged-chr10-40349967-2	chr10	40349823	40350114	+	0.000	0.000	Merged-chr10-40349967-2
Merged-chr9-61946765-66	chr9	61946523	61947072	+	0.000	0.000	Merged-chr9-61946765-66
Merged-chr3-136630225-22	chr3	136629908	136630486	+	0.000	0.000	Merged-chr3-136630225-22
Merged-chr8-57486834-2	chr8	57486685	57486985	+	0.000	0.000	Merged-chr8-57486834-2
Merged-chr19-57725134-25	chr19	57724958	57725379	+	0.000	0.000	Merged-chr19-57725134-25
Merged-chr7-139152859-46	chr7	139152634	139153018	+	0.000	0.000	Merged-chr7-139152859-46
Merged-chr18-65788927-59	chr18	65788704	65789206	+	0.000	0.000	Merged-chr18-65788927-59
Merged-chr7-132898397-3	chr7	132898280	132898520	+	0.000	0.000	Merged-chr7-132898397-3
Merged-chr3-10009584-22	chr3	10009391	10009753	+	0.000	0.000	Merged-chr3-10009584-22
Merged-chr3-9887395-87	chr3	9887131	9887624	+	0.000	0.000	Merged-chr3-9887395-87
Merged-chr4-89307188-5	chr4	89307038	89307335	+	0.000	0.000	Merged-chr4-89307188-5
Merged-chr4-8799696-68	chr4	8799424	8799969	+	0.000	0.000	Merged-chr4-8799696-68
Merged-chr6-83146136-12	chr6	83145905	83146413	+	0.000	0.000	Merged-chr6-83146136-12
Merged-chr4-8806089-48	chr4	8805840	8806287	+	0.000	0.000	Merged-chr4-8806089-48
Merged-chr1-133798159-16	chr1	133797699	133798505	+	0.000	0.000	Merged-chr1-133798159-16
Merged-chr2-65189232-92	chr2	65188432	65189862	+	0.000	0.000	Merged-chr2-65189232-92
Merged-chr2-128090434-5	chr2	128090298	128090590	+	0.000	0.000	Merged-chr2-128090434-5
Merged-chr13-45966167-2	chr13	45966000	45966337	+	0.000	0.000	Merged-chr13-45966167-2
Merged-chr7-138846662-4	chr7	138846536	138846847	+	0.000	0.000	Merged-chr7-138846662-4
Merged-chr16-49797153-43	chr16	49796799	49797326	+	0.000	0.000	Merged-chr16-49797153-43
Merged-chr11-68442579-25	chr11	68442309	68443115	+	0.000	0.000	Merged-chr11-68442579-25
Merged-chr1-139181025-29	chr1	139180659	139181446	+	0.000	0.000	Merged-chr1-139181025-29
Merged-chr2-79121079-51	chr2	79120885	79121297	+	0.000	0.000	Merged-chr2-79121079-51
Merged-chr15-55558903-2	chr15	55558761	55559047	+	0.000	0.000	Merged-chr15-55558903-2
Merged-chr4-107803764-61	chr4	107803433	107804069	+	0.000	0.000	Merged-chr4-107803764-61
Merged-chr11-97115476-51	chr11	97114876	97116203	+	0.000	0.000	Merged-chr11-97115476-51
Merged-chr19-18603214-44	chr19	18602985	18603382	+	0.000	0.000	Merged-chr19-18603214-44
Merged-chr1-189628472-26	chr1	189627990	189628818	+	0.000	0.000	Merged-chr1-189628472-26
Merged-chr8-115728663-11	chr8	115728488	115728859	+	0.000	0.000	Merged-chr8-115728663-11
Merged-chr2-181377481-47	chr2	181377257	181377797	+	0.000	0.000	Merged-chr2-181377481-47
Merged-chr10-59436019-23	chr10	59435822	59436221	+	0.000	0.000	Merged-chr10-59436019-23
Merged-chr9-32538268-31	chr9	32537597	32538566	+	0.000	0.000	Merged-chr9-32538268-31
Merged-chr16-52443178-12	chr16	52442966	52443372	+	0.000	0.000	Merged-chr16-52443178-12
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr5-134234445-9	chr5	134234301	134234577	+	0.000	0.000	Merged-chr5-134234445-9
Merged-chrX-153359894-79	chrX	153359459	153360294	+	0.000	0.000	Merged-chrX-153359894-79
Merged-chr17-50084129-24	chr17	50083963	50084344	+	0.000	0.000	Merged-chr17-50084129-24
Merged-chr15-11994866-1	chr15	11994768	11994966	+	0.000	0.000	Merged-chr15-11994866-1
Merged-chr8-91019876-32	chr8	91019437	91020138	+	0.000	0.000	Merged-chr8-91019876-32
Merged-chr17-87298507-1	chr17	87298409	87298607	+	0.000	0.000	Merged-chr17-87298507-1
Merged-chr11-29694280-7	chr11	29694138	29694437	+	0.000	0.000	Merged-chr11-29694280-7
Merged-chr4-46635507-41	chr4	46634950	46635990	+	0.000	0.000	Merged-chr4-46635507-41
Merged-chr19-55769048-40	chr19	55768683	55769286	+	0.000	0.000	Merged-chr19-55769048-40
Merged-chr4-8928787-42	chr4	8928295	8929092	+	0.000	0.000	Merged-chr4-8928787-42
Merged-chr17-86957023-15	chr17	86956815	86957340	+	0.000	0.000	Merged-chr17-86957023-15
Merged-chr1-131010715-50	chr1	131010475	131010968	+	0.000	0.000	Merged-chr1-131010715-50
Merged-chr19-6278146-14	chr19	6277860	6278355	+	0.000	0.000	Merged-chr19-6278146-14
Merged-chr11-82205985-28	chr11	82205313	82206480	+	0.000	0.000	Merged-chr11-82205985-28
Merged-chr5-150223706-44	chr5	150223379	150224006	+	0.000	0.000	Merged-chr5-150223706-44
Merged-chrX-167025120-15	chrX	167024768	167025363	+	0.000	0.000	Merged-chrX-167025120-15
Merged-chr8-57477126-15	chr8	57476960	57477410	+	0.000	0.000	Merged-chr8-57477126-15
Merged-chr4-8690646-122	chr4	8689970	8691791	+	0.000	0.000	Merged-chr4-8690646-122
Merged-chr17-31831136-47	chr17	31830691	31831590	+	0.000	0.000	Merged-chr17-31831136-47
Merged-chr2-118620756-37	chr2	118620488	118621031	+	0.000	0.000	Merged-chr2-118620756-37
Merged-chr18-21001968-97	chr18	21001639	21002225	+	0.000	0.000	Merged-chr18-21001968-97
Merged-chr10-79689199-4	chr10	79688924	79689417	+	0.000	0.000	Merged-chr10-79689199-4
Merged-chr7-123371458-2	chr7	123371360	123371558	+	0.000	0.000	Merged-chr7-123371458-2
Merged-chr2-13573197-1	chr2	13573099	13573297	+	0.000	0.000	Merged-chr2-13573197-1
Merged-chr1-177008942-27	chr1	177008706	177009169	+	0.000	0.000	Merged-chr1-177008942-27
Merged-chr14-47358143-9	chr14	47357941	47358415	+	0.000	0.000	Merged-chr14-47358143-9
Merged-chr13-63253800-2	chr13	63253702	63253900	+	0.000	0.000	Merged-chr13-63253800-2
Merged-chr14-100213183-35	chr14	100212951	100213570	+	0.000	0.000	Merged-chr14-100213183-35
Merged-chr7-130734282-1	chr7	130734184	130734382	+	0.000	0.000	Merged-chr7-130734282-1
Merged-chr3-88410154-56	chr3	88409940	88410341	+	0.000	0.000	Merged-chr3-88410154-56
Merged-chr15-102165758-28	chr15	102165576	102165925	+	0.000	0.000	Merged-chr15-102165758-28
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr9-32487772-66	chr9	32487320	32488339	+	0.000	0.000	Merged-chr9-32487772-66
Merged-chr15-12017783-9	chr15	12017646	12017937	+	0.000	0.000	Merged-chr15-12017783-9
Merged-chr19-8997882-60	chr19	8997582	8998339	+	0.000	0.000	Merged-chr19-8997882-60
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr11-104661475-50	chr11	104661130	104662059	+	0.000	0.000	Merged-chr11-104661475-50
Merged-chr11-68435830-38	chr11	68435508	68436314	+	0.000	0.000	Merged-chr11-68435830-38
Merged-chr17-28516201-30	chr17	28515959	28516478	+	0.000	0.000	Merged-chr17-28516201-30
Merged-chr14-62345542-14	chr14	62345390	62345716	+	0.000	0.000	Merged-chr14-62345542-14
Merged-chr3-93592195-4	chr3	93592055	93592317	+	0.000	0.000	Merged-chr3-93592195-4
Merged-chr18-62092853-21	chr18	62092504	62093086	+	0.000	0.000	Merged-chr18-62092853-21
Merged-chr14-121311432-44	chr14	121310984	121312243	+	0.000	0.000	Merged-chr14-121311432-44
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr14-102906795-50	chr14	102906229	102907387	+	0.000	0.000	Merged-chr14-102906795-50
Merged-chr7-118470727-6	chr7	118470540	118470951	+	0.000	0.000	Merged-chr7-118470727-6
Merged-chr6-113697984-3	chr6	113697870	113698097	+	0.000	0.000	Merged-chr6-113697984-3
Merged-chr15-37459053-63	chr15	37458353	37459566	+	0.000	0.000	Merged-chr15-37459053-63
Merged-chr5-77144936-48	chr5	77144745	77145114	+	0.000	0.000	Merged-chr5-77144936-48
Merged-chr11-29721001-1	chr11	29720903	29721101	+	0.000	0.000	Merged-chr11-29721001-1
Merged-chr18-62125570-18	chr18	62125348	62125774	+	0.000	0.000	Merged-chr18-62125570-18
Merged-chr3-136725981-1	chr3	136725883	136726081	+	0.000	0.000	Merged-chr3-136725981-1
Merged-chr8-86852748-9	chr8	86852596	86852890	+	0.000	0.000	Merged-chr8-86852748-9
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr1-134093457-135	chr1	134093233	134093660	+	0.000	0.000	Merged-chr1-134093457-135
Merged-chr13-45867017-27	chr13	45866689	45867336	+	0.000	0.000	Merged-chr13-45867017-27
Merged-chr10-41984389-13	chr10	41984209	41984559	+	0.000	0.000	Merged-chr10-41984389-13
Merged-chr2-128465659-44	chr2	128465408	128465923	+	0.000	0.000	Merged-chr2-128465659-44
Merged-chr17-87315064-70	chr17	87314844	87315344	+	0.000	0.000	Merged-chr17-87315064-70
Merged-chr18-83934444-16	chr18	83934222	83934687	+	0.000	0.000	Merged-chr18-83934444-16
Merged-chrX-140599271-33	chrX	140598999	140599584	+	0.000	0.000	Merged-chrX-140599271-33
Merged-chr18-74788763-4	chr18	74788594	74788895	+	0.000	0.000	Merged-chr18-74788763-4
Merged-chr13-59674921-1	chr13	59674823	59675021	+	0.000	0.000	Merged-chr13-59674921-1
Merged-chr16-58523344-116	chr16	58523015	58523565	+	0.000	0.000	Merged-chr16-58523344-116
Merged-chr11-95339551-2	chr11	95339448	95339656	+	0.000	0.000	Merged-chr11-95339551-2
Merged-chr10-128525524-136	chr10	128525241	128525794	+	0.000	0.000	Merged-chr10-128525524-136
Merged-chr7-113513794-126	chr7	113513479	113514023	+	0.000	0.000	Merged-chr7-113513794-126
Merged-chr5-52742393-1	chr5	52742295	52742493	+	0.000	0.000	Merged-chr5-52742393-1
Merged-chr3-144205288-98	chr3	144204838	144205673	+	0.000	0.000	Merged-chr3-144205288-98
Merged-chr5-113842401-77	chr5	113842037	113842764	+	0.000	0.000	Merged-chr5-113842401-77
Merged-chr7-142461716-23	chr7	142461460	142462004	+	0.000	0.000	Merged-chr7-142461716-23
Merged-chr17-47689038-19	chr17	47688828	47689229	+	0.000	0.000	Merged-chr17-47689038-19
Merged-chr9-107231690-47	chr9	107231442	107232010	+	0.000	0.000	Merged-chr9-107231690-47
Merged-chr6-66473070-26	chr6	66472815	66473336	+	0.000	0.000	Merged-chr6-66473070-26
Merged-chr8-57576873-13	chr8	57576739	57577140	+	0.000	0.000	Merged-chr8-57576873-13
Merged-chr4-89395566-1	chr4	89395468	89395666	+	0.000	0.000	Merged-chr4-89395566-1
Merged-chr8-18946127-20	chr8	18945711	18946348	+	0.000	0.000	Merged-chr8-18946127-20
Merged-chr19-18620127-1	chr19	18620029	18620227	+	0.000	0.000	Merged-chr19-18620127-1
Merged-chr14-60129717-50	chr14	60129441	60130164	+	0.000	0.000	Merged-chr14-60129717-50
Merged-chr14-20138010-1	chr14	20137912	20138110	+	0.000	0.000	Merged-chr14-20138010-1
Merged-chr18-73613587-25	chr18	73613358	73613842	+	0.000	0.000	Merged-chr18-73613587-25
Merged-chr10-117802767-2	chr10	117802608	117802928	+	0.000	0.000	Merged-chr10-117802767-2
Merged-chr1-131006286-18	chr1	131006030	131006464	+	0.000	0.000	Merged-chr1-131006286-18
Merged-chr4-23983062-1	chr4	23982964	23983162	+	0.000	0.000	Merged-chr4-23983062-1
Merged-chr8-123117655-29	chr8	123117167	123118268	+	0.000	0.000	Merged-chr8-123117655-29
Merged-chr6-86778019-10	chr6	86777798	86778185	+	0.000	0.000	Merged-chr6-86778019-10
Merged-chr12-113023273-19	chr12	113023108	113023480	+	0.000	0.000	Merged-chr12-113023273-19
Merged-chr11-109471677-3	chr11	109471579	109471777	+	0.000	0.000	Merged-chr11-109471677-3
Merged-chr16-58684690-20	chr16	58684493	58684912	+	0.000	0.000	Merged-chr16-58684690-20
Merged-chr13-24594516-1	chr13	24594418	24594616	+	0.000	0.000	Merged-chr13-24594516-1
Merged-chr6-50553342-12	chr6	50553095	50553528	+	0.000	0.000	Merged-chr6-50553342-12
Merged-chr9-32510800-2	chr9	32510638	32510964	+	0.000	0.000	Merged-chr9-32510800-2
Merged-chr4-11794468-49	chr4	11794230	11794686	+	0.000	0.000	Merged-chr4-11794468-49
Merged-chrX-153374755-1	chrX	153374657	153374855	+	0.000	0.000	Merged-chrX-153374755-1
Merged-chr8-84872739-1	chr8	84872641	84872839	+	0.000	0.000	Merged-chr8-84872739-1
Merged-chr14-70287567-29	chr14	70287328	70287774	+	0.000	0.000	Merged-chr14-70287567-29
Merged-chr17-28485600-1	chr17	28485502	28485700	+	0.000	0.000	Merged-chr17-28485600-1
Merged-chr3-9755096-55	chr3	9754850	9755428	+	0.000	0.000	Merged-chr3-9755096-55
Merged-chr9-72678882-22	chr9	72678688	72679059	+	0.000	0.000	Merged-chr9-72678882-22
Merged-chr3-144253083-46	chr3	144252682	144253361	+	0.000	0.000	Merged-chr3-144253083-46
Merged-chr2-9659057-26	chr2	9658854	9659345	+	0.000	0.000	Merged-chr2-9659057-26
Merged-chr6-137582391-38	chr6	137582211	137582705	+	0.000	0.000	Merged-chr6-137582391-38
Merged-chr9-108691686-1	chr9	108691588	108691786	+	0.000	0.000	Merged-chr9-108691686-1
Merged-chr2-112493136-105	chr2	112492741	112493392	+	0.000	0.000	Merged-chr2-112493136-105
Merged-chr8-104373989-2	chr8	104373891	104374090	+	0.000	0.000	Merged-chr8-104373989-2
Merged-chrX-157483060-25	chrX	157482764	157483246	+	0.000	0.000	Merged-chrX-157483060-25
Merged-chr9-72660303-37	chr9	72660108	72660534	+	0.000	0.000	Merged-chr9-72660303-37
Merged-chr19-18631722-88	chr19	18631344	18632129	+	0.000	0.000	Merged-chr19-18631722-88
Merged-chr18-25510965-10	chr18	25510689	25511176	+	0.000	0.000	Merged-chr18-25510965-10
Merged-chr7-28808456-24	chr7	28808229	28808691	+	0.000	0.000	Merged-chr7-28808456-24
Merged-chr3-84809112-18	chr3	84808794	84809293	+	0.000	0.000	Merged-chr3-84809112-18
