#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr1-40115520-4	chr1	40115398	40115646	+	0.000	0.000	Merged-chr1-40115520-4
Merged-chr17-46650576-37	chr17	46650380	46650829	+	0.000	0.000	Merged-chr17-46650576-37
Merged-chr4-134787167-34	chr4	134786916	134787387	+	0.000	0.000	Merged-chr4-134787167-34
Merged-chr6-99341138-7	chr6	99341031	99341251	+	0.000	0.000	Merged-chr6-99341138-7
Merged-chr10-68280104-14	chr10	68279812	68280373	+	0.000	0.000	Merged-chr10-68280104-14
Merged-chr14-61647853-9	chr14	61647357	61648160	+	0.000	0.000	Merged-chr14-61647853-9
Merged-chr3-131167877-5	chr3	131167678	131168042	+	0.000	0.000	Merged-chr3-131167877-5
Merged-chr15-64250975-3	chr15	64250830	64251157	+	0.000	0.000	Merged-chr15-64250975-3
Merged-chr16-91057367-6	chr16	91057121	91057543	+	0.000	0.000	Merged-chr16-91057367-6
Merged-chr4-130829473-13	chr4	130829262	130829663	+	0.000	0.000	Merged-chr4-130829473-13
Merged-chr14-101481280-1	chr14	101481182	101481380	+	0.000	0.000	Merged-chr14-101481280-1
Merged-chr19-5818156-38	chr19	5817964	5818333	+	0.000	0.000	Merged-chr19-5818156-38
Merged-chr1-136658709-14	chr1	136658454	136658998	+	0.000	0.000	Merged-chr1-136658709-14
Merged-chr4-6858504-3	chr4	6858392	6858633	+	0.000	0.000	Merged-chr4-6858504-3
Merged-chrX-57200663-17	chrX	57200424	57200877	+	0.000	0.000	Merged-chrX-57200663-17
Merged-chr1-94053106-6	chr1	94052997	94053217	+	0.000	0.000	Merged-chr1-94053106-6
Merged-chr9-107587681-53	chr9	107587477	107587912	+	0.000	0.000	Merged-chr9-107587681-53
Merged-chr14-61773241-2	chr14	61773143	61773342	+	0.000	0.000	Merged-chr14-61773241-2
Merged-chr14-61651236-1	chr14	61651138	61651336	+	0.000	0.000	Merged-chr14-61651236-1
Merged-chr6-91509519-24	chr6	91509283	91509830	+	0.000	0.000	Merged-chr6-91509519-24
Merged-chr7-99828320-56	chr7	99828073	99828504	+	0.000	0.000	Merged-chr7-99828320-56
Merged-chr9-21309354-45	chr9	21309155	21309559	+	0.000	0.000	Merged-chr9-21309354-45
Merged-chr4-155151501-1	chr4	155151403	155151601	+	0.000	0.000	Merged-chr4-155151501-1
Merged-chr12-54187652-1	chr12	54187554	54187752	+	0.000	0.000	Merged-chr12-54187652-1
Merged-chr9-65201852-91	chr9	65201323	65202286	+	0.000	0.000	Merged-chr9-65201852-91
Merged-chr9-109095422-79	chr9	109095008	109095808	+	0.000	0.000	Merged-chr9-109095422-79
Merged-chr11-119267918-49	chr11	119267661	119268174	+	0.000	0.000	Merged-chr11-119267918-49
Merged-chr1-128606096-53	chr1	128605805	128606335	+	0.000	0.000	Merged-chr1-128606096-53
Merged-chr8-72572096-21	chr8	72571785	72572331	+	0.000	0.000	Merged-chr8-72572096-21
Merged-chr10-96017256-1	chr10	96017158	96017356	+	0.000	0.000	Merged-chr10-96017256-1
Merged-chr9-78176886-14	chr9	78176724	78177217	+	0.000	0.000	Merged-chr9-78176886-14
Merged-chr16-97536994-8	chr16	97536862	97537150	+	0.000	0.000	Merged-chr16-97536994-8
Merged-chr14-65381691-35	chr14	65381480	65381918	+	0.000	0.000	Merged-chr14-65381691-35
Merged-chr9-70277402-1	chr9	70277304	70277502	+	0.000	0.000	Merged-chr9-70277402-1
Merged-chr10-13993632-56	chr10	13993400	13993910	+	0.000	0.000	Merged-chr10-13993632-56
Merged-chrX-57177488-49	chrX	57177283	57177763	+	0.000	0.000	Merged-chrX-57177488-49
Merged-chr7-99818618-13	chr7	99818420	99818843	+	0.000	0.000	Merged-chr7-99818618-13
Merged-chr10-13965316-115	chr10	13964628	13965983	+	0.000	0.000	Merged-chr10-13965316-115
Merged-chr5-64865423-3	chr5	64865304	64865539	+	0.000	0.000	Merged-chr5-64865423-3
Merged-chr6-48445520-29	chr6	48445098	48445912	+	0.000	0.000	Merged-chr6-48445520-29
Merged-chr15-101267852-38	chr15	101267507	101268246	+	0.000	0.000	Merged-chr15-101267852-38
Merged-chr2-59613236-40	chr2	59612930	59613583	+	0.000	0.000	Merged-chr2-59613236-40
Merged-chr2-59326202-1	chr2	59326104	59326302	+	0.000	0.000	Merged-chr2-59326202-1
Merged-chr1-60043073-49	chr1	60042609	60043588	+	0.000	0.000	Merged-chr1-60043073-49
Merged-chr11-119253388-29	chr11	119253144	119253741	+	0.000	0.000	Merged-chr11-119253388-29
Merged-chr1-180279893-43	chr1	180279703	180280070	+	0.000	0.000	Merged-chr1-180279893-43
Merged-chr11-96064642-6	chr11	96064443	96064864	+	0.000	0.000	Merged-chr11-96064642-6
Merged-chr7-51916961-18	chr7	51916755	51917211	+	0.000	0.000	Merged-chr7-51916961-18
Merged-chr1-92130217-1	chr1	92130119	92130317	+	0.000	0.000	Merged-chr1-92130217-1
Merged-chr2-172938893-2	chr2	172938770	172939018	+	0.000	0.000	Merged-chr2-172938893-2
Merged-chr7-64192391-9	chr7	64192160	64192543	+	0.000	0.000	Merged-chr7-64192391-9
Merged-chr6-124769389-50	chr6	124768911	124769806	+	0.000	0.000	Merged-chr6-124769389-50
Merged-chr1-34011991-3	chr1	34011878	34012121	+	0.000	0.000	Merged-chr1-34011991-3
Merged-chr10-96569117-3	chr10	96568991	96569261	+	0.000	0.000	Merged-chr10-96569117-3
Merged-chr3-121427201-1	chr3	121427103	121427301	+	0.000	0.000	Merged-chr3-121427201-1
Merged-chr15-6549135-35	chr15	6548841	6549348	+	0.000	0.000	Merged-chr15-6549135-35
Merged-chr19-36919663-6	chr19	36919518	36919805	+	0.000	0.000	Merged-chr19-36919663-6
Merged-chr15-53267286-91	chr15	53266868	53267614	+	0.000	0.000	Merged-chr15-53267286-91
Merged-chr6-48048352-72	chr6	48048076	48048781	+	0.000	0.000	Merged-chr6-48048352-72
Merged-chr3-131050062-6	chr3	131049915	131050194	+	0.000	0.000	Merged-chr3-131050062-6
Merged-chr13-43761371-26	chr13	43761162	43761611	+	0.000	0.000	Merged-chr13-43761371-26
Merged-chr19-57356416-6	chr19	57356256	57356639	+	0.000	0.000	Merged-chr19-57356416-6
Merged-chr11-119353075-1	chr11	119352977	119353175	+	0.000	0.000	Merged-chr11-119353075-1
Merged-chr12-116177118-24	chr12	116176922	116177328	+	0.000	0.000	Merged-chr12-116177118-24
Merged-chr8-81342289-116	chr8	81342055	81342765	+	0.000	0.000	Merged-chr8-81342289-116
Merged-chr6-99266278-23	chr6	99265933	99266650	+	0.000	0.000	Merged-chr6-99266278-23
Merged-chr19-5800884-9	chr19	5800452	5801276	+	0.000	0.000	Merged-chr19-5800884-9
Merged-chr2-91083113-36	chr2	91082900	91083341	+	0.000	0.000	Merged-chr2-91083113-36
Merged-chr15-75678935-117	chr15	75678462	75679444	+	0.000	0.000	Merged-chr15-75678935-117
Merged-chr3-131160429-7	chr3	131160252	131160596	+	0.000	0.000	Merged-chr3-131160429-7
Merged-chr12-55465291-109	chr12	55464675	55465928	+	0.000	0.000	Merged-chr12-55465291-109
Merged-chr10-96656400-23	chr10	96656173	96656583	+	0.000	0.000	Merged-chr10-96656400-23
Merged-chr17-46525802-4	chr17	46525685	46525947	+	0.000	0.000	Merged-chr17-46525802-4
Merged-chr6-57581328-81	chr6	57581135	57581537	+	0.000	0.000	Merged-chr6-57581328-81
Merged-chr10-60382282-6	chr10	60381985	60382565	+	0.000	0.000	Merged-chr10-60382282-6
Merged-chr16-90004802-1	chr16	90004704	90004902	+	0.000	0.000	Merged-chr16-90004802-1
Merged-chr10-75835813-94	chr10	75835382	75836495	+	0.000	0.000	Merged-chr10-75835813-94
Merged-chr3-95542441-7	chr3	95542209	95542652	+	0.000	0.000	Merged-chr3-95542441-7
Merged-chr1-125560657-77	chr1	125560299	125560999	+	0.000	0.000	Merged-chr1-125560657-77
Merged-chr12-32827241-16	chr12	32827007	32827424	+	0.000	0.000	Merged-chr12-32827241-16
Merged-chr2-30595059-50	chr2	30594765	30595359	+	0.000	0.000	Merged-chr2-30595059-50
Merged-chr5-65790920-2	chr5	65790790	65791052	+	0.000	0.000	Merged-chr5-65790920-2
Merged-chr19-29196940-3	chr19	29196836	29197044	+	0.000	0.000	Merged-chr19-29196940-3
Merged-chr10-13097810-1	chr10	13097712	13097910	+	0.000	0.000	Merged-chr10-13097810-1
Merged-chr3-110414849-1	chr3	110414751	110414949	+	0.000	0.000	Merged-chr3-110414849-1
Merged-chr1-69537163-1	chr1	69537065	69537263	+	0.000	0.000	Merged-chr1-69537163-1
Merged-chr14-21112934-51	chr14	21112692	21113143	+	0.000	0.000	Merged-chr14-21112934-51
Merged-chr12-17507357-35	chr12	17507124	17507572	+	0.000	0.000	Merged-chr12-17507357-35
Merged-chr10-75839326-47	chr10	75839131	75839586	+	0.000	0.000	Merged-chr10-75839326-47
Merged-chr7-141048528-56	chr7	141048110	141048796	+	0.000	0.000	Merged-chr7-141048528-56
Merged-chr3-84480339-69	chr3	84479932	84480679	+	0.000	0.000	Merged-chr3-84480339-69
Merged-chr13-112443606-16	chr13	112443371	112443801	+	0.000	0.000	Merged-chr13-112443606-16
Merged-chr19-46056669-79	chr19	46056312	46056985	+	0.000	0.000	Merged-chr19-46056669-79
Merged-chr5-107288558-3	chr5	107288328	107288773	+	0.000	0.000	Merged-chr5-107288558-3
Merged-chr4-129619163-52	chr4	129618946	129619394	+	0.000	0.000	Merged-chr4-129619163-52
Merged-chr1-40228252-23	chr1	40227951	40228648	+	0.000	0.000	Merged-chr1-40228252-23
Merged-chr17-27652291-8	chr17	27652119	27652480	+	0.000	0.000	Merged-chr17-27652291-8
Merged-chr11-69666223-23	chr11	69665863	69666488	+	0.000	0.000	Merged-chr11-69666223-23
Merged-chr19-46522561-12	chr19	46522360	46522773	+	0.000	0.000	Merged-chr19-46522561-12
Merged-chr11-87073484-3	chr11	87073283	87073700	+	0.000	0.000	Merged-chr11-87073484-3
Merged-chr9-118488337-36	chr9	118487697	118488776	+	0.000	0.000	Merged-chr9-118488337-36
Merged-chr2-61490220-2	chr2	61490122	61490320	+	0.000	0.000	Merged-chr2-61490220-2
Merged-chr10-7834042-2	chr10	7833879	7834208	+	0.000	0.000	Merged-chr10-7834042-2
Merged-chr1-61135959-73	chr1	61135507	61136209	+	0.000	0.000	Merged-chr1-61135959-73
Merged-chr2-180045488-2	chr2	180045370	180045608	+	0.000	0.000	Merged-chr2-180045488-2
Merged-chr19-5743763-3	chr19	5743647	5743875	+	0.000	0.000	Merged-chr19-5743763-3
Merged-chr6-91510562-8	chr6	91510302	91510742	+	0.000	0.000	Merged-chr6-91510562-8
Merged-chr7-112130852-17	chr7	112130610	112131144	+	0.000	0.000	Merged-chr7-112130852-17
Merged-chr10-96727425-36	chr10	96726873	96727794	+	0.000	0.000	Merged-chr10-96727425-36
Merged-chr14-30138176-3	chr14	30137998	30138355	+	0.000	0.000	Merged-chr14-30138176-3
Merged-chr19-24175252-8	chr19	24175071	24175429	+	0.000	0.000	Merged-chr19-24175252-8
Merged-chr4-106839622-103	chr4	106839027	106840610	+	0.000	0.000	Merged-chr4-106839622-103
Merged-chr2-18935718-26	chr2	18935488	18936033	+	0.000	0.000	Merged-chr2-18935718-26
Merged-chr4-6817535-45	chr4	6817206	6818069	+	0.000	0.000	Merged-chr4-6817535-45
Merged-chr6-48768830-54	chr6	48768507	48769285	+	0.000	0.000	Merged-chr6-48768830-54
Merged-chr9-25186654-66	chr9	25186350	25187092	+	0.000	0.000	Merged-chr9-25186654-66
Merged-chr4-129513609-16	chr4	129513363	129513832	+	0.000	0.000	Merged-chr4-129513609-16
Merged-chr7-30332139-43	chr7	30331929	30332336	+	0.000	0.000	Merged-chr7-30332139-43
Merged-chr16-93607987-44	chr16	93607804	93608321	+	0.000	0.000	Merged-chr16-93607987-44
Merged-chr16-45204582-16	chr16	45204330	45204781	+	0.000	0.000	Merged-chr16-45204582-16
Merged-chr7-29251339-19	chr7	29251103	29251583	+	0.000	0.000	Merged-chr7-29251339-19
Merged-chr4-101507927-30	chr4	101507565	101508319	+	0.000	0.000	Merged-chr4-101507927-30
Merged-chr15-98067714-22	chr15	98067473	98067907	+	0.000	0.000	Merged-chr15-98067714-22
Merged-chr17-47186443-8	chr17	47186294	47186610	+	0.000	0.000	Merged-chr17-47186443-8
Merged-chr10-96605420-13	chr10	96605239	96605602	+	0.000	0.000	Merged-chr10-96605420-13
Merged-chr15-61985320-81	chr15	61984852	61985846	+	0.000	0.000	Merged-chr15-61985320-81
Merged-chr1-136671204-1	chr1	136671106	136671304	+	0.000	0.000	Merged-chr1-136671204-1
Merged-chr18-49983163-13	chr18	49982971	49983301	+	0.000	0.000	Merged-chr18-49983163-13
Merged-chr2-155514842-20	chr2	155514649	155514996	+	0.000	0.000	Merged-chr2-155514842-20
Merged-chr19-46502941-32	chr19	46502538	46503231	+	0.000	0.000	Merged-chr19-46502941-32
Merged-chr3-138742542-118	chr3	138741855	138742836	+	0.000	0.000	Merged-chr3-138742542-118
Merged-chr11-3202714-92	chr11	3202235	3203282	+	0.000	0.000	Merged-chr11-3202714-92
Merged-chr12-17553684-1	chr12	17553586	17553784	+	0.000	0.000	Merged-chr12-17553684-1
Merged-chr16-30765396-5	chr16	30765227	30765567	+	0.000	0.000	Merged-chr16-30765396-5
Merged-chr14-21078723-20	chr14	21078503	21078911	+	0.000	0.000	Merged-chr14-21078723-20
Merged-chr1-60034168-1	chr1	60034070	60034268	+	0.000	0.000	Merged-chr1-60034168-1
Merged-chr4-106795465-4	chr4	106795290	106795641	+	0.000	0.000	Merged-chr4-106795465-4
Merged-chr15-73581283-19	chr15	73581072	73581603	+	0.000	0.000	Merged-chr15-73581283-19
Merged-chr2-30171735-62	chr2	30171360	30172126	+	0.000	0.000	Merged-chr2-30171735-62
Merged-chr4-106828052-58	chr4	106827787	106828379	+	0.000	0.000	Merged-chr4-106828052-58
Merged-chr10-68154623-2	chr10	68154486	68154762	+	0.000	0.000	Merged-chr10-68154623-2
Merged-chr17-33910689-1	chr17	33910591	33910789	+	0.000	0.000	Merged-chr17-33910689-1
Merged-chr15-36491915-22	chr15	36491695	36492216	+	0.000	0.000	Merged-chr15-36491915-22
Merged-chr4-149889246-22	chr4	149889022	149889525	+	0.000	0.000	Merged-chr4-149889246-22
Merged-chr15-99295026-65	chr15	99294785	99295328	+	0.000	0.000	Merged-chr15-99295026-65
Merged-chr1-91942130-2	chr1	91942011	91942252	+	0.000	0.000	Merged-chr1-91942130-2
Merged-chr11-117105453-2	chr11	117105340	117105568	+	0.000	0.000	Merged-chr11-117105453-2
Merged-chr12-16185844-40	chr12	16185475	16186126	+	0.000	0.000	Merged-chr12-16185844-40
Merged-chr15-66862643-3	chr15	66862455	66862820	+	0.000	0.000	Merged-chr15-66862643-3
Merged-chr12-98900486-1	chr12	98900388	98900586	+	0.000	0.000	Merged-chr12-98900486-1
Merged-chr11-20446064-36	chr11	20445773	20446393	+	0.000	0.000	Merged-chr11-20446064-36
Merged-chr1-128768118-1	chr1	128768020	128768218	+	0.000	0.000	Merged-chr1-128768118-1
Merged-chr7-122067186-72	chr7	122066763	122067539	+	0.000	0.000	Merged-chr7-122067186-72
Merged-chr1-92069636-27	chr1	92069440	92069884	+	0.000	0.000	Merged-chr1-92069636-27
Merged-chr2-117390290-84	chr2	117390013	117390550	+	0.000	0.000	Merged-chr2-117390290-84
Merged-chr15-57793258-25	chr15	57793057	57793508	+	0.000	0.000	Merged-chr15-57793258-25
Merged-chr1-165609765-26	chr1	165609559	165609973	+	0.000	0.000	Merged-chr1-165609765-26
Merged-chr4-145353914-49	chr4	145353658	145354125	+	0.000	0.000	Merged-chr4-145353914-49
Merged-chr18-50035311-3	chr18	50035188	50035444	+	0.000	0.000	Merged-chr18-50035311-3
Merged-chr10-13474425-98	chr10	13474061	13474899	+	0.000	0.000	Merged-chr10-13474425-98
Merged-chr6-145054602-1	chr6	145054504	145054702	+	0.000	0.000	Merged-chr6-145054602-1
Merged-chr15-27752159-20	chr15	27751870	27752372	+	0.000	0.000	Merged-chr15-27752159-20
Merged-chr6-124782672-28	chr6	124782516	124782886	+	0.000	0.000	Merged-chr6-124782672-28
Merged-chr12-85702871-4	chr12	85702747	85702994	+	0.000	0.000	Merged-chr12-85702871-4
Merged-chr15-27800406-19	chr15	27799972	27800635	+	0.000	0.000	Merged-chr15-27800406-19
Merged-chr16-92019573-78	chr16	92019212	92019902	+	0.000	0.000	Merged-chr16-92019573-78
Merged-chr17-56475260-1	chr17	56475162	56475360	+	0.000	0.000	Merged-chr17-56475260-1
Merged-chr19-46502185-13	chr19	46501955	46502490	+	0.000	0.000	Merged-chr19-46502185-13
Merged-chr6-37199705-1	chr6	37199607	37199805	+	0.000	0.000	Merged-chr6-37199705-1
Merged-chr1-181211865-134	chr1	181211300	181212446	+	0.000	0.000	Merged-chr1-181211865-134
Merged-chr7-80680474-47	chr7	80680250	80680691	+	0.000	0.000	Merged-chr7-80680474-47
Merged-chr6-129283434-23	chr6	129283098	129283957	+	0.000	0.000	Merged-chr6-129283434-23
Merged-chr4-86925152-26	chr4	86924870	86925338	+	0.000	0.000	Merged-chr4-86925152-26
Merged-chr2-169428899-3	chr2	169428773	169429041	+	0.000	0.000	Merged-chr2-169428899-3
Merged-chr2-69716741-5	chr2	69716620	69716867	+	0.000	0.000	Merged-chr2-69716741-5
Merged-chr10-121305598-5	chr10	121305446	121305753	+	0.000	0.000	Merged-chr10-121305598-5
Merged-chr7-49779469-9	chr7	49779197	49779633	+	0.000	0.000	Merged-chr7-49779469-9
Merged-chr5-123021694-21	chr5	123021490	123021930	+	0.000	0.000	Merged-chr5-123021694-21
Merged-chr15-53345998-78	chr15	53345556	53346402	+	0.000	0.000	Merged-chr15-53345998-78
Merged-chr15-89671344-3	chr15	89671192	89671489	+	0.000	0.000	Merged-chr15-89671344-3
Merged-chr6-115524627-15	chr6	115524406	115524836	+	0.000	0.000	Merged-chr6-115524627-15
Merged-chr1-181229140-10	chr1	181229003	181229298	+	0.000	0.000	Merged-chr1-181229140-10
Merged-chr5-107279533-8	chr5	107279373	107279662	+	0.000	0.000	Merged-chr5-107279533-8
Merged-chr6-59451158-16	chr6	59450987	59451342	+	0.000	0.000	Merged-chr6-59451158-16
Merged-chr7-35127925-16	chr7	35127580	35128174	+	0.000	0.000	Merged-chr7-35127925-16
Merged-chr4-7199356-18	chr4	7199211	7199514	+	0.000	0.000	Merged-chr4-7199356-18
Merged-chr9-108808436-49	chr9	108808199	108808677	+	0.000	0.000	Merged-chr9-108808436-49
Merged-chr2-117389704-2	chr2	117389573	117389837	+	0.000	0.000	Merged-chr2-117389704-2
Merged-chr5-143622364-69	chr5	143622117	143622628	+	0.000	0.000	Merged-chr5-143622364-69
Merged-chr6-90604806-66	chr6	90604593	90605114	+	0.000	0.000	Merged-chr6-90604806-66
Merged-chr3-87770520-4	chr3	87770411	87770648	+	0.000	0.000	Merged-chr3-87770520-4
Merged-chr11-23819028-15	chr11	23818858	23819184	+	0.000	0.000	Merged-chr11-23819028-15
Merged-chr2-103663378-1	chr2	103663280	103663478	+	0.000	0.000	Merged-chr2-103663378-1
Merged-chr13-64439253-36	chr13	64439070	64439439	+	0.000	0.000	Merged-chr13-64439253-36
Merged-chrX-166170889-3	chrX	166170791	166170989	+	0.000	0.000	Merged-chrX-166170889-3
Merged-chr14-7977586-47	chr14	7977268	7977961	+	0.000	0.000	Merged-chr14-7977586-47
Merged-chr14-7997468-46	chr14	7997212	7997638	+	0.000	0.000	Merged-chr14-7997468-46
Merged-chr9-96652845-6	chr9	96652709	96652972	+	0.000	0.000	Merged-chr9-96652845-6
Merged-chr10-12888601-47	chr10	12888317	12888831	+	0.000	0.000	Merged-chr10-12888601-47
Merged-chr15-97667744-45	chr15	97667466	97667984	+	0.000	0.000	Merged-chr15-97667744-45
Merged-chr7-30323096-14	chr7	30322935	30323250	+	0.000	0.000	Merged-chr7-30323096-14
Merged-chr11-23769883-11	chr11	23769692	23770103	+	0.000	0.000	Merged-chr11-23769883-11
Merged-chr9-61753912-30	chr9	61753671	61754182	+	0.000	0.000	Merged-chr9-61753912-30
Merged-chr15-6584866-9	chr15	6584547	6585152	+	0.000	0.000	Merged-chr15-6584866-9
Merged-chr3-52088711-20	chr3	52088451	52088989	+	0.000	0.000	Merged-chr3-52088711-20
Merged-chr3-138766523-1	chr3	138766425	138766623	+	0.000	0.000	Merged-chr3-138766523-1
Merged-chr12-15811206-3	chr12	15811048	15811390	+	0.000	0.000	Merged-chr12-15811206-3
Merged-chr8-111572006-3	chr8	111571798	111572171	+	0.000	0.000	Merged-chr8-111572006-3
Merged-chr17-30159470-1	chr17	30159372	30159570	+	0.000	0.000	Merged-chr17-30159470-1
Merged-chr11-78697650-94	chr11	78697401	78697922	+	0.000	0.000	Merged-chr11-78697650-94
Merged-chr6-143179882-3	chr6	143179715	143180078	+	0.000	0.000	Merged-chr6-143179882-3
Merged-chr15-36375084-60	chr15	36374708	36375377	+	0.000	0.000	Merged-chr15-36375084-60
Merged-chr10-4266749-50	chr10	4266490	4267116	+	0.000	0.000	Merged-chr10-4266749-50
Merged-chr5-122994726-55	chr5	122994453	122994954	+	0.000	0.000	Merged-chr5-122994726-55
Merged-chr15-98108579-43	chr15	98108329	98108889	+	0.000	0.000	Merged-chr15-98108579-43
Merged-chr10-12841679-31	chr10	12841228	12842007	+	0.000	0.000	Merged-chr10-12841679-31
Merged-chr5-135711032-5	chr5	135710896	135711189	+	0.000	0.000	Merged-chr5-135711032-5
Merged-chr10-14087523-10	chr10	14087365	14087720	+	0.000	0.000	Merged-chr10-14087523-10
Merged-chr17-21474499-116	chr17	21473952	21474785	+	0.000	0.000	Merged-chr17-21474499-116
Merged-chr5-25223031-65	chr5	25222582	25223293	+	0.000	0.000	Merged-chr5-25223031-65
Merged-chr11-117139478-1	chr11	117139380	117139578	+	0.000	0.000	Merged-chr11-117139478-1
Merged-chr11-113058240-2	chr11	113058058	113058425	+	0.000	0.000	Merged-chr11-113058240-2
Merged-chr15-86173285-7	chr15	86173161	86173473	+	0.000	0.000	Merged-chr15-86173285-7
Merged-chr3-138854493-16	chr3	138854263	138854795	+	0.000	0.000	Merged-chr3-138854493-16
Merged-chr16-91073588-44	chr16	91073360	91073870	+	0.000	0.000	Merged-chr16-91073588-44
Merged-chr12-82245636-66	chr12	82245296	82246027	+	0.000	0.000	Merged-chr12-82245636-66
Merged-chr1-128615599-2	chr1	128615475	128615726	+	0.000	0.000	Merged-chr1-128615599-2
Merged-chr19-4283203-50	chr19	4282936	4283427	+	0.000	0.000	Merged-chr19-4283203-50
Merged-chr1-36501424-22	chr1	36501246	36501675	+	0.000	0.000	Merged-chr1-36501424-22
Merged-chr8-111527388-53	chr8	111527018	111527815	+	0.000	0.000	Merged-chr8-111527388-53
Merged-chr13-112355130-25	chr13	112354839	112355423	+	0.000	0.000	Merged-chr13-112355130-25
Merged-chr4-154962096-2	chr4	154961998	154962196	+	0.000	0.000	Merged-chr4-154962096-2
Merged-chr17-47130071-7	chr17	47129917	47130230	+	0.000	0.000	Merged-chr17-47130071-7
Merged-chr15-6672334-1	chr15	6672236	6672434	+	0.000	0.000	Merged-chr15-6672334-1
Merged-chr5-135616248-16	chr5	135616082	135616391	+	0.000	0.000	Merged-chr5-135616248-16
Merged-chr3-83841450-68	chr3	83841125	83841852	+	0.000	0.000	Merged-chr3-83841450-68
Merged-chr18-35830192-19	chr18	35829774	35830668	+	0.000	0.000	Merged-chr18-35830192-19
Merged-chr6-128754186-37	chr6	128753854	128754636	+	0.000	0.000	Merged-chr6-128754186-37
Merged-chr11-94261974-7	chr11	94261780	94262239	+	0.000	0.000	Merged-chr11-94261974-7
Merged-chr1-69692321-35	chr1	69692045	69692628	+	0.000	0.000	Merged-chr1-69692321-35
Merged-chr16-15887959-17	chr16	15887689	15888201	+	0.000	0.000	Merged-chr16-15887959-17
Merged-chr11-6559219-2	chr11	6559115	6559325	+	0.000	0.000	Merged-chr11-6559219-2
Merged-chr1-131828072-77	chr1	131827767	131828338	+	0.000	0.000	Merged-chr1-131828072-77
Merged-chr17-73108005-72	chr17	73107681	73108310	+	0.000	0.000	Merged-chr17-73108005-72
