#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr4-150570161-6	chr4	150570011	150570380	+	0.000	0.000	Merged-chr4-150570161-6
Merged-chr13-67194635-55	chr13	67194397	67194862	+	0.000	0.000	Merged-chr13-67194635-55
Merged-chr6-90370434-4	chr6	90370265	90370590	+	0.000	0.000	Merged-chr6-90370434-4
Merged-chr4-31941792-10	chr4	31941574	31942022	+	0.000	0.000	Merged-chr4-31941792-10
Merged-chr9-14090659-4	chr9	14090548	14090771	+	0.000	0.000	Merged-chr9-14090659-4
Merged-chr8-14911636-31	chr8	14911335	14911927	+	0.000	0.000	Merged-chr8-14911636-31
Merged-chr10-17827503-1	chr10	17827405	17827603	+	0.000	0.000	Merged-chr10-17827503-1
Merged-chr15-12285432-27	chr15	12285184	12285652	+	0.000	0.000	Merged-chr15-12285432-27
Merged-chr16-15887242-95	chr16	15886681	15887664	+	0.000	0.000	Merged-chr16-15887242-95
Merged-chr4-136147968-56	chr4	136147758	136148251	+	0.000	0.000	Merged-chr4-136147968-56
Merged-chr10-13475011-1	chr10	13474913	13475111	+	0.000	0.000	Merged-chr10-13475011-1
Merged-chr6-73253538-2	chr6	73253410	73253669	+	0.000	0.000	Merged-chr6-73253538-2
Merged-chr13-112507882-42	chr13	112507702	112508092	+	0.000	0.000	Merged-chr13-112507882-42
Merged-chr9-14171422-2	chr9	14171280	14171566	+	0.000	0.000	Merged-chr9-14171422-2
Merged-chr11-100692444-17	chr11	100692152	100692713	+	0.000	0.000	Merged-chr11-100692444-17
Merged-chr6-144772237-32	chr6	144772012	144772601	+	0.000	0.000	Merged-chr6-144772237-32
Merged-chr1-60016690-100	chr1	60016222	60016985	+	0.000	0.000	Merged-chr1-60016690-100
Merged-chr17-4908313-79	chr17	4907928	4908597	+	0.000	0.000	Merged-chr17-4908313-79
Merged-chr10-93190693-1	chr10	93190595	93190793	+	0.000	0.000	Merged-chr10-93190693-1
Merged-chr7-98165219-30	chr7	98164894	98165554	+	0.000	0.000	Merged-chr7-98165219-30
Merged-chr11-53605756-20	chr11	53605543	53605950	+	0.000	0.000	Merged-chr11-53605756-20
Merged-chr2-114201322-51	chr2	114200937	114201540	+	0.000	0.000	Merged-chr2-114201322-51
Merged-chr6-143871321-4	chr6	143871139	143871478	+	0.000	0.000	Merged-chr6-143871321-4
Merged-chr6-38789563-52	chr6	38789329	38789882	+	0.000	0.000	Merged-chr6-38789563-52
Merged-chr3-62505935-1	chr3	62505837	62506035	+	0.000	0.000	Merged-chr3-62505935-1
Merged-chr8-72331186-66	chr8	72330844	72331529	+	0.000	0.000	Merged-chr8-72331186-66
Merged-chr5-117115289-1	chr5	117115191	117115389	+	0.000	0.000	Merged-chr5-117115289-1
Merged-chr9-35498014-17	chr9	35497829	35498210	+	0.000	0.000	Merged-chr9-35498014-17
Merged-chrX-75674232-65	chrX	75674025	75674376	+	0.000	0.000	Merged-chrX-75674232-65
Merged-chr9-61720309-20	chr9	61720070	61720539	+	0.000	0.000	Merged-chr9-61720309-20
Merged-chr7-49364720-42	chr7	49364502	49364916	+	0.000	0.000	Merged-chr7-49364720-42
Merged-chr2-10315071-46	chr2	10314719	10315576	+	0.000	0.000	Merged-chr2-10315071-46
Merged-chr12-103331678-52	chr12	103331473	103331892	+	0.000	0.000	Merged-chr12-103331678-52
Merged-chr9-107976246-1	chr9	107976148	107976346	+	0.000	0.000	Merged-chr9-107976246-1
Merged-chr3-89714938-79	chr3	89714423	89715432	+	0.000	0.000	Merged-chr3-89714938-79
Merged-chr10-118893796-10	chr10	118893586	118893991	+	0.000	0.000	Merged-chr10-118893796-10
Merged-chr9-114487695-30	chr9	114487358	114488008	+	0.000	0.000	Merged-chr9-114487695-30
Merged-chr2-29573825-1	chr2	29573727	29573925	+	0.000	0.000	Merged-chr2-29573825-1
Merged-chr1-105660148-1	chr1	105660050	105660248	+	0.000	0.000	Merged-chr1-105660148-1
Merged-chr16-22640032-11	chr16	22639805	22640254	+	0.000	0.000	Merged-chr16-22640032-11
Merged-chr15-72864854-1	chr15	72864756	72864954	+	0.000	0.000	Merged-chr15-72864854-1
Merged-chr5-146781945-52	chr5	146781677	146782150	+	0.000	0.000	Merged-chr5-146781945-52
Merged-chr1-192093045-1	chr1	192092947	192093145	+	0.000	0.000	Merged-chr1-192093045-1
Merged-chr1-192086671-97	chr1	192086248	192086902	+	0.000	0.000	Merged-chr1-192086671-97
Merged-chr16-24216330-3	chr16	24216232	24216430	+	0.000	0.000	Merged-chr16-24216330-3
Merged-chr5-144256050-1	chr5	144255952	144256150	+	0.000	0.000	Merged-chr5-144256050-1
Merged-chr2-174644631-2	chr2	174644515	174644749	+	0.000	0.000	Merged-chr2-174644631-2
Merged-chr11-99147890-14	chr11	99147486	99148124	+	0.000	0.000	Merged-chr11-99147890-14
Merged-chr10-121334819-22	chr10	121334659	121334973	+	0.000	0.000	Merged-chr10-121334819-22
Merged-chr4-117538883-1	chr4	117538785	117538983	+	0.000	0.000	Merged-chr4-117538883-1
Merged-chr6-17749211-49	chr6	17748995	17749453	+	0.000	0.000	Merged-chr6-17749211-49
Merged-chr6-99309583-50	chr6	99309356	99309793	+	0.000	0.000	Merged-chr6-99309583-50
Merged-chr3-132979446-1	chr3	132979348	132979546	+	0.000	0.000	Merged-chr3-132979446-1
Merged-chr2-72146258-17	chr2	72145939	72146554	+	0.000	0.000	Merged-chr2-72146258-17
Merged-chr6-67488899-31	chr6	67488486	67489351	+	0.000	0.000	Merged-chr6-67488899-31
Merged-chr8-3493299-27	chr8	3492979	3493560	+	0.000	0.000	Merged-chr8-3493299-27
Merged-chr10-121291758-1	chr10	121291660	121291858	+	0.000	0.000	Merged-chr10-121291758-1
Merged-chr7-80204651-51	chr7	80204407	80204955	+	0.000	0.000	Merged-chr7-80204651-51
Merged-chr3-37175214-1	chr3	37175116	37175314	+	0.000	0.000	Merged-chr3-37175214-1
Merged-chr2-10372789-48	chr2	10372270	10373310	+	0.000	0.000	Merged-chr2-10372789-48
Merged-chr1-153690210-8	chr1	153689907	153690469	+	0.000	0.000	Merged-chr1-153690210-8
Merged-chr15-100598688-62	chr15	100598346	100599113	+	0.000	0.000	Merged-chr15-100598688-62
Merged-chr16-89849155-62	chr16	89848889	89849406	+	0.000	0.000	Merged-chr16-89849155-62
Merged-chr14-70056389-4	chr14	70056223	70056604	+	0.000	0.000	Merged-chr14-70056389-4
Merged-chr9-95072706-61	chr9	95072399	95073088	+	0.000	0.000	Merged-chr9-95072706-61
Merged-chr4-155091102-19	chr4	155090915	155091340	+	0.000	0.000	Merged-chr4-155091102-19
Merged-chr13-28600931-56	chr13	28600641	28601406	+	0.000	0.000	Merged-chr13-28600931-56
Merged-chr15-64252738-7	chr15	64252544	64252946	+	0.000	0.000	Merged-chr15-64252738-7
Merged-chr4-63862999-40	chr4	63862557	63863335	+	0.000	0.000	Merged-chr4-63862999-40
Merged-chr5-76853838-28	chr5	76853641	76854017	+	0.000	0.000	Merged-chr5-76853838-28
Merged-chr3-95687934-19	chr3	95687614	95688149	+	0.000	0.000	Merged-chr3-95687934-19
Merged-chr1-21830153-46	chr1	21829830	21830464	+	0.000	0.000	Merged-chr1-21830153-46
Merged-chr10-96694028-12	chr10	96693869	96694220	+	0.000	0.000	Merged-chr10-96694028-12
Merged-chr10-11979586-2	chr10	11979476	11979699	+	0.000	0.000	Merged-chr10-11979586-2
Merged-chr7-13023322-17	chr7	13023137	13023521	+	0.000	0.000	Merged-chr7-13023322-17
Merged-chr1-127321764-4	chr1	127321633	127321901	+	0.000	0.000	Merged-chr1-127321764-4
Merged-chr8-61451013-86	chr8	61450778	61451383	+	0.000	0.000	Merged-chr8-61451013-86
Merged-chr5-54025848-5	chr5	54025685	54025996	+	0.000	0.000	Merged-chr5-54025848-5
Merged-chr1-94079226-38	chr1	94078810	94079495	+	0.000	0.000	Merged-chr1-94079226-38
Merged-chr13-100669804-89	chr13	100669276	100670175	+	0.000	0.000	Merged-chr13-100669804-89
Merged-chr7-16193928-27	chr7	16193733	16194145	+	0.000	0.000	Merged-chr7-16193928-27
Merged-chr4-141031931-29	chr4	141031715	141032200	+	0.000	0.000	Merged-chr4-141031931-29
Merged-chr3-129879420-1	chr3	129879322	129879520	+	0.000	0.000	Merged-chr3-129879420-1
Merged-chr13-36214295-21	chr13	36214131	36214459	+	0.000	0.000	Merged-chr13-36214295-21
Merged-chr3-126771711-40	chr3	126771512	126771926	+	0.000	0.000	Merged-chr3-126771711-40
Merged-chr19-41844644-1	chr19	41844546	41844744	+	0.000	0.000	Merged-chr19-41844644-1
Merged-chr5-44227233-4	chr5	44227092	44227387	+	0.000	0.000	Merged-chr5-44227233-4
Merged-chr13-43789112-65	chr13	43788846	43789392	+	0.000	0.000	Merged-chr13-43789112-65
Merged-chr6-147493132-1	chr6	147493034	147493232	+	0.000	0.000	Merged-chr6-147493132-1
Merged-chr19-36537887-4	chr19	36537758	36538012	+	0.000	0.000	Merged-chr19-36537887-4
Merged-chr2-34958797-3	chr2	34958627	34958964	+	0.000	0.000	Merged-chr2-34958797-3
Merged-chr4-137795934-1	chr4	137795836	137796034	+	0.000	0.000	Merged-chr4-137795934-1
Merged-chr11-54973114-34	chr11	54972890	54973392	+	0.000	0.000	Merged-chr11-54973114-34
Merged-chr3-84305403-2	chr3	84305303	84305506	+	0.000	0.000	Merged-chr3-84305403-2
Merged-chr2-71023092-4	chr2	71022968	71023213	+	0.000	0.000	Merged-chr2-71023092-4
Merged-chr4-115088941-29	chr4	115088647	115089183	+	0.000	0.000	Merged-chr4-115088941-29
Merged-chr7-132415500-16	chr7	132415345	132415672	+	0.000	0.000	Merged-chr7-132415500-16
Merged-chr13-9430179-63	chr13	9429717	9430465	+	0.000	0.000	Merged-chr13-9430179-63
Merged-chr1-189887694-38	chr1	189887427	189887912	+	0.000	0.000	Merged-chr1-189887694-38
Merged-chr2-117403597-27	chr2	117403294	117403920	+	0.000	0.000	Merged-chr2-117403597-27
Merged-chr3-9466321-50	chr3	9465791	9466621	+	0.000	0.000	Merged-chr3-9466321-50
Merged-chr2-61578661-51	chr2	61578416	61579024	+	0.000	0.000	Merged-chr2-61578661-51
Merged-chrX-134843146-21	chrX	134842937	134843397	+	0.000	0.000	Merged-chrX-134843146-21
Merged-chr4-152138737-60	chr4	152138467	152139020	+	0.000	0.000	Merged-chr4-152138737-60
Merged-chr2-77250040-39	chr2	77249754	77250320	+	0.000	0.000	Merged-chr2-77250040-39
Merged-chr5-24577562-64	chr5	24577153	24578046	+	0.000	0.000	Merged-chr5-24577562-64
Merged-chr18-9438774-6	chr18	9438625	9438901	+	0.000	0.000	Merged-chr18-9438774-6
Merged-chr6-121215137-42	chr6	121214965	121215387	+	0.000	0.000	Merged-chr6-121215137-42
Merged-chr9-61667646-8	chr9	61667503	61667790	+	0.000	0.000	Merged-chr9-61667646-8
Merged-chr9-78113316-53	chr9	78112997	78113535	+	0.000	0.000	Merged-chr9-78113316-53
Merged-chr2-3925386-29	chr2	3925075	3925839	+	0.000	0.000	Merged-chr2-3925386-29
Merged-chr2-91948987-1	chr2	91948889	91949087	+	0.000	0.000	Merged-chr2-91948987-1
Merged-chr13-35871308-48	chr13	35871049	35871648	+	0.000	0.000	Merged-chr13-35871308-48
Merged-chr6-147534000-4	chr6	147533864	147534196	+	0.000	0.000	Merged-chr6-147534000-4
Merged-chr10-76799092-57	chr10	76798881	76799359	+	0.000	0.000	Merged-chr10-76799092-57
Merged-chr8-8440284-1	chr8	8440186	8440384	+	0.000	0.000	Merged-chr8-8440284-1
Merged-chr7-123189982-13	chr7	123189762	123190132	+	0.000	0.000	Merged-chr7-123189982-13
Merged-chr12-36057875-8	chr12	36057691	36058051	+	0.000	0.000	Merged-chr12-36057875-8
Merged-chr10-96691005-66	chr10	96690668	96691283	+	0.000	0.000	Merged-chr10-96691005-66
Merged-chr14-21137112-4	chr14	21136949	21137268	+	0.000	0.000	Merged-chr14-21137112-4
Merged-chr1-93507138-11	chr1	93506970	93507319	+	0.000	0.000	Merged-chr1-93507138-11
Merged-chr2-117418172-100	chr2	117417958	117418335	+	0.000	0.000	Merged-chr2-117418172-100
Merged-chr13-44807320-10	chr13	44807138	44807515	+	0.000	0.000	Merged-chr13-44807320-10
Merged-chr12-117534127-69	chr12	117533656	117534366	+	0.000	0.000	Merged-chr12-117534127-69
Merged-chr5-75709666-1	chr5	75709568	75709766	+	0.000	0.000	Merged-chr5-75709666-1
Merged-chr11-52268561-57	chr11	52268362	52268767	+	0.000	0.000	Merged-chr11-52268561-57
Merged-chr1-155215542-10	chr1	155215304	155215707	+	0.000	0.000	Merged-chr1-155215542-10
Merged-chr7-64090173-26	chr7	64089839	64090520	+	0.000	0.000	Merged-chr7-64090173-26
Merged-chr19-24242140-10	chr19	24241766	24242398	+	0.000	0.000	Merged-chr19-24242140-10
Merged-chr4-88006036-27	chr4	88005851	88006230	+	0.000	0.000	Merged-chr4-88006036-27
Merged-chr6-134205882-4	chr6	134205752	134205997	+	0.000	0.000	Merged-chr6-134205882-4
Merged-chr3-83812218-7	chr3	83812063	83812375	+	0.000	0.000	Merged-chr3-83812218-7
Merged-chr19-53900039-75	chr19	53899745	53900274	+	0.000	0.000	Merged-chr19-53900039-75
Merged-chr5-118271976-24	chr5	118271725	118272267	+	0.000	0.000	Merged-chr5-118271976-24
Merged-chr12-3807686-5	chr12	3807497	3807941	+	0.000	0.000	Merged-chr12-3807686-5
Merged-chr2-172977593-131	chr2	172977303	172978026	+	0.000	0.000	Merged-chr2-172977593-131
Merged-chr10-19991968-38	chr10	19991687	19992209	+	0.000	0.000	Merged-chr10-19991968-38
Merged-chr12-75529598-12	chr12	75529436	75529763	+	0.000	0.000	Merged-chr12-75529598-12
Merged-chr9-114451867-49	chr9	114451650	114452248	+	0.000	0.000	Merged-chr9-114451867-49
Merged-chr11-44504308-16	chr11	44504110	44504554	+	0.000	0.000	Merged-chr11-44504308-16
Merged-chr6-121130438-70	chr6	121130017	121130751	+	0.000	0.000	Merged-chr6-121130438-70
Merged-chr11-115463666-29	chr11	115463360	115463934	+	0.000	0.000	Merged-chr11-115463666-29
Merged-chr18-79077668-1	chr18	79077570	79077768	+	0.000	0.000	Merged-chr18-79077668-1
Merged-chr17-63405047-3	chr17	63404949	63405147	+	0.000	0.000	Merged-chr17-63405047-3
Merged-chr4-144893886-50	chr4	144893508	144894237	+	0.000	0.000	Merged-chr4-144893886-50
Merged-chr7-35757232-9	chr7	35757014	35757404	+	0.000	0.000	Merged-chr7-35757232-9
Merged-chr8-70700782-34	chr8	70700435	70700989	+	0.000	0.000	Merged-chr8-70700782-34
Merged-chr1-119469584-5	chr1	119469340	119469787	+	0.000	0.000	Merged-chr1-119469584-5
Merged-chr4-140776737-14	chr4	140776359	140777024	+	0.000	0.000	Merged-chr4-140776737-14
Merged-chr15-27326036-33	chr15	27325743	27326306	+	0.000	0.000	Merged-chr15-27326036-33
Merged-chr6-143816694-7	chr6	143816363	143817036	+	0.000	0.000	Merged-chr6-143816694-7
Merged-chr1-192770762-94	chr1	192770523	192771071	+	0.000	0.000	Merged-chr1-192770762-94
Merged-chr1-164529252-1	chr1	164529154	164529352	+	0.000	0.000	Merged-chr1-164529252-1
Merged-chr1-72711394-63	chr1	72711142	72711790	+	0.000	0.000	Merged-chr1-72711394-63
Merged-chr8-79046826-18	chr8	79046617	79047052	+	0.000	0.000	Merged-chr8-79046826-18
Merged-chr5-148548286-6	chr5	148548115	148548460	+	0.000	0.000	Merged-chr5-148548286-6
Merged-chr8-13213750-72	chr8	13213542	13213910	+	0.000	0.000	Merged-chr8-13213750-72
Merged-chr12-52796443-43	chr12	52795984	52796773	+	0.000	0.000	Merged-chr12-52796443-43
Merged-chr1-171963786-30	chr1	171963537	171964011	+	0.000	0.000	Merged-chr1-171963786-30
Merged-chr11-52241119-15	chr11	52240884	52241350	+	0.000	0.000	Merged-chr11-52241119-15
Merged-chr7-80860422-1	chr7	80860324	80860522	+	0.000	0.000	Merged-chr7-80860422-1
Merged-chr8-79161059-1	chr8	79160961	79161159	+	0.000	0.000	Merged-chr8-79161059-1
Merged-chr2-77277826-6	chr2	77277641	77278003	+	0.000	0.000	Merged-chr2-77277826-6
Merged-chr3-129565997-49	chr3	129565632	129566263	+	0.000	0.000	Merged-chr3-129565997-49
Merged-chr2-77309396-29	chr2	77309097	77309636	+	0.000	0.000	Merged-chr2-77309396-29
Merged-chr9-35495355-1	chr9	35495257	35495455	+	0.000	0.000	Merged-chr9-35495355-1
Merged-chr1-23922466-2	chr1	23922364	23922570	+	0.000	0.000	Merged-chr1-23922466-2
Merged-chr4-136123235-13	chr4	136122996	136123440	+	0.000	0.000	Merged-chr4-136123235-13
Merged-chr11-3158996-1	chr11	3158898	3159096	+	0.000	0.000	Merged-chr11-3158996-1
Merged-chr4-86719231-11	chr4	86719015	86719645	+	0.000	0.000	Merged-chr4-86719231-11
Merged-chr12-117589977-10	chr12	117589783	117590185	+	0.000	0.000	Merged-chr12-117589977-10
Merged-chr1-180252895-14	chr1	180252614	180253069	+	0.000	0.000	Merged-chr1-180252895-14
Merged-chr13-100015738-57	chr13	100015525	100016059	+	0.000	0.000	Merged-chr13-100015738-57
Merged-chr5-114897174-86	chr5	114896892	114897583	+	0.000	0.000	Merged-chr5-114897174-86
Merged-chr9-98297722-8	chr9	98297527	98297964	+	0.000	0.000	Merged-chr9-98297722-8
Merged-chr10-67512381-13	chr10	67512112	67512582	+	0.000	0.000	Merged-chr10-67512381-13
Merged-chr10-30655945-56	chr10	30655582	30656209	+	0.000	0.000	Merged-chr10-30655945-56
Merged-chr15-41846585-48	chr15	41846357	41846772	+	0.000	0.000	Merged-chr15-41846585-48
Merged-chr6-129262942-1	chr6	129262844	129263042	+	0.000	0.000	Merged-chr6-129262942-1
Merged-chr2-75073146-54	chr2	75072082	75073631	+	0.000	0.000	Merged-chr2-75073146-54
Merged-chr7-49828088-29	chr7	49827834	49828443	+	0.000	0.000	Merged-chr7-49828088-29
Merged-chr9-62372688-11	chr9	62372438	62373146	+	0.000	0.000	Merged-chr9-62372688-11
Merged-chr10-67766338-13	chr10	67766119	67766509	+	0.000	0.000	Merged-chr10-67766338-13
Merged-chr10-96589944-15	chr10	96589693	96590126	+	0.000	0.000	Merged-chr10-96589944-15
Merged-chr2-135890245-3	chr2	135890021	135890480	+	0.000	0.000	Merged-chr2-135890245-3
Merged-chr6-129274682-33	chr6	129274481	129274955	+	0.000	0.000	Merged-chr6-129274682-33
Merged-chr2-174658579-30	chr2	174658369	174658806	+	0.000	0.000	Merged-chr2-174658579-30
Merged-chr13-91509519-32	chr13	91509221	91509849	+	0.000	0.000	Merged-chr13-91509519-32
Merged-chr11-87724985-4	chr11	87724850	87725134	+	0.000	0.000	Merged-chr11-87724985-4
Merged-chr16-23984842-61	chr16	23984300	23985352	+	0.000	0.000	Merged-chr16-23984842-61
Merged-chr2-37443185-70	chr2	37442975	37443477	+	0.000	0.000	Merged-chr2-37443185-70
Merged-chr10-59952014-65	chr10	59951619	59952353	+	0.000	0.000	Merged-chr10-59952014-65
Merged-chr11-3166687-4	chr11	3166443	3166860	+	0.000	0.000	Merged-chr11-3166687-4
Merged-chr15-100997392-7	chr15	100997254	100997606	+	0.000	0.000	Merged-chr15-100997392-7
Merged-chr16-91081677-19	chr16	91081385	91081850	+	0.000	0.000	Merged-chr16-91081677-19
Merged-chr6-71155122-4	chr6	71154911	71155318	+	0.000	0.000	Merged-chr6-71155122-4
Merged-chr2-146517219-24	chr2	146516984	146517447	+	0.000	0.000	Merged-chr2-146517219-24
Merged-chr14-76480648-2	chr14	76480522	76480777	+	0.000	0.000	Merged-chr14-76480648-2
Merged-chr11-3163369-4	chr11	3163187	3163553	+	0.000	0.000	Merged-chr11-3163369-4
Merged-chr1-105565114-33	chr1	105564910	105565342	+	0.000	0.000	Merged-chr1-105565114-33
Merged-chr18-55603675-1	chr18	55603577	55603775	+	0.000	0.000	Merged-chr18-55603675-1
Merged-chr6-94761021-48	chr6	94760796	94761267	+	0.000	0.000	Merged-chr6-94761021-48
Merged-chr12-17471630-48	chr12	17471430	17471815	+	0.000	0.000	Merged-chr12-17471630-48
Merged-chr2-59167123-35	chr2	59166881	59167452	+	0.000	0.000	Merged-chr2-59167123-35
Merged-chr18-50010125-24	chr18	50009530	50010368	+	0.000	0.000	Merged-chr18-50010125-24
Merged-chr11-5260251-19	chr11	5260054	5260506	+	0.000	0.000	Merged-chr11-5260251-19
Merged-chr10-117677545-62	chr10	117676940	117677998	+	0.000	0.000	Merged-chr10-117677545-62
Merged-chr1-78684287-14	chr1	78684046	78684510	+	0.000	0.000	Merged-chr1-78684287-14
Merged-chr2-135702062-1	chr2	135701964	135702162	+	0.000	0.000	Merged-chr2-135702062-1
Merged-chr6-144773171-3	chr6	144773043	144773317	+	0.000	0.000	Merged-chr6-144773171-3
Merged-chr19-11471274-4	chr19	11471085	11471479	+	0.000	0.000	Merged-chr19-11471274-4
Merged-chr5-75667340-22	chr5	75667068	75667605	+	0.000	0.000	Merged-chr5-75667340-22
Merged-chr16-89844804-6	chr16	89844652	89845078	+	0.000	0.000	Merged-chr16-89844804-6
Merged-chr14-63193803-41	chr14	63193556	63194016	+	0.000	0.000	Merged-chr14-63193803-41
Merged-chr12-69864048-1	chr12	69863950	69864148	+	0.000	0.000	Merged-chr12-69864048-1
Merged-chr10-117659981-30	chr10	117659805	117660257	+	0.000	0.000	Merged-chr10-117659981-30
Merged-chr6-134365996-1	chr6	134365898	134366096	+	0.000	0.000	Merged-chr6-134365996-1
Merged-chr1-128770934-28	chr1	128770720	128771143	+	0.000	0.000	Merged-chr1-128770934-28
Merged-chr10-116511368-18	chr10	116511047	116511666	+	0.000	0.000	Merged-chr10-116511368-18
Merged-chr13-34037610-57	chr13	34037353	34037909	+	0.000	0.000	Merged-chr13-34037610-57
Merged-chrX-98259743-49	chrX	98259458	98260033	+	0.000	0.000	Merged-chrX-98259743-49
Merged-chr8-40598830-11	chr8	40598659	40599021	+	0.000	0.000	Merged-chr8-40598830-11
Merged-chr4-59806755-11	chr4	59806597	59806936	+	0.000	0.000	Merged-chr4-59806755-11
Merged-chr13-108597340-51	chr13	108596712	108598025	+	0.000	0.000	Merged-chr13-108597340-51
Merged-chr2-169592152-1	chr2	169592054	169592252	+	0.000	0.000	Merged-chr2-169592152-1
Merged-chr10-93310261-146	chr10	93309133	93311378	+	0.000	0.000	Merged-chr10-93310261-146
Merged-chr7-24370030-56	chr7	24369680	24370226	+	0.000	0.000	Merged-chr7-24370030-56
Merged-chr11-86993619-64	chr11	86993302	86993866	+	0.000	0.000	Merged-chr11-86993619-64
Merged-chr16-48763464-5	chr16	48763312	48763589	+	0.000	0.000	Merged-chr16-48763464-5
Merged-chr7-64160970-41	chr7	64160774	64161145	+	0.000	0.000	Merged-chr7-64160970-41
Merged-chr14-14019640-26	chr14	14019468	14019867	+	0.000	0.000	Merged-chr14-14019640-26
Merged-chr18-79353064-26	chr18	79352769	79353386	+	0.000	0.000	Merged-chr18-79353064-26
Merged-chr15-53311126-22	chr15	53310956	53311355	+	0.000	0.000	Merged-chr15-53311126-22
Merged-chr4-138102623-11	chr4	138102375	138102786	+	0.000	0.000	Merged-chr4-138102623-11
Merged-chr10-96625914-6	chr10	96625754	96626075	+	0.000	0.000	Merged-chr10-96625914-6
Merged-chr1-179169843-56	chr1	179169583	179170127	+	0.000	0.000	Merged-chr1-179169843-56
Merged-chr5-23758811-10	chr5	23758675	23758993	+	0.000	0.000	Merged-chr5-23758811-10
Merged-chr6-122560685-38	chr6	122560472	122560978	+	0.000	0.000	Merged-chr6-122560685-38
Merged-chr2-27028033-48	chr2	27027737	27028249	+	0.000	0.000	Merged-chr2-27028033-48
Merged-chr7-24366922-1	chr7	24366824	24367022	+	0.000	0.000	Merged-chr7-24366922-1
Merged-chr6-146516138-30	chr6	146515845	146516544	+	0.000	0.000	Merged-chr6-146516138-30
Merged-chr16-24160333-1	chr16	24160235	24160433	+	0.000	0.000	Merged-chr16-24160333-1
Merged-chr7-25106011-25	chr7	25105802	25106270	+	0.000	0.000	Merged-chr7-25106011-25
