#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr15-90224402-90	chr15	90224118	90224680	+	0.000	0.000	Merged-chr15-90224402-90
Merged-chr7-114115270-5	chr7	114115127	114115425	+	0.000	0.000	Merged-chr7-114115270-5
Merged-chr2-52460534-1	chr2	52460436	52460634	+	0.000	0.000	Merged-chr2-52460534-1
Merged-chr15-11995673-123	chr15	11994976	11996233	+	0.000	0.000	Merged-chr15-11995673-123
Merged-chr12-51543736-20	chr12	51543565	51544030	+	0.000	0.000	Merged-chr12-51543736-20
Merged-chr17-14960917-5	chr17	14960759	14961096	+	0.000	0.000	Merged-chr17-14960917-5
Merged-chr8-57576457-48	chr8	57576216	57576708	+	0.000	0.000	Merged-chr8-57576457-48
Merged-chr14-103620031-34	chr14	103619770	103620397	+	0.000	0.000	Merged-chr14-103620031-34
Merged-chr10-41470907-13	chr10	41470704	41471091	+	0.000	0.000	Merged-chr10-41470907-13
Merged-chr14-20169384-1	chr14	20169286	20169484	+	0.000	0.000	Merged-chr14-20169384-1
Merged-chr14-100461621-38	chr14	100461370	100461889	+	0.000	0.000	Merged-chr14-100461621-38
Merged-chr2-91537835-43	chr2	91537595	91538068	+	0.000	0.000	Merged-chr2-91537835-43
Merged-chr5-107978348-39	chr5	107977938	107978756	+	0.000	0.000	Merged-chr5-107978348-39
Merged-chr11-97109349-15	chr11	97109064	97109649	+	0.000	0.000	Merged-chr11-97109349-15
Merged-chr3-9817216-3	chr3	9817063	9817407	+	0.000	0.000	Merged-chr3-9817216-3
Merged-chr19-55253983-137	chr19	55253589	55254307	+	0.000	0.000	Merged-chr19-55253983-137
Merged-chr1-181842343-120	chr1	181841994	181842553	+	0.000	0.000	Merged-chr1-181842343-120
Merged-chr4-116719703-1	chr4	116719605	116719803	+	0.000	0.000	Merged-chr4-116719703-1
Merged-chrX-85871800-21	chrX	85871292	85872251	+	0.000	0.000	Merged-chrX-85871800-21
Merged-chr12-98268789-38	chr12	98268532	98268994	+	0.000	0.000	Merged-chr12-98268789-38
Merged-chr12-65159175-1	chr12	65159077	65159275	+	0.000	0.000	Merged-chr12-65159175-1
Merged-chr2-154734427-2	chr2	154734293	154734564	+	0.000	0.000	Merged-chr2-154734427-2
Merged-chr10-30200308-74	chr10	30199963	30200615	+	0.000	0.000	Merged-chr10-30200308-74
Merged-chr4-101069276-67	chr4	101068999	101069812	+	0.000	0.000	Merged-chr4-101069276-67
Merged-chr3-38440724-15	chr3	38440537	38440984	+	0.000	0.000	Merged-chr3-38440724-15
Merged-chr14-100260783-20	chr14	100260586	100261057	+	0.000	0.000	Merged-chr14-100260783-20
Merged-chr17-86162077-29	chr17	86161884	86162266	+	0.000	0.000	Merged-chr17-86162077-29
Merged-chr7-99979720-1	chr7	99979622	99979820	+	0.000	0.000	Merged-chr7-99979720-1
Merged-chr2-9879570-49	chr2	9879347	9879848	+	0.000	0.000	Merged-chr2-9879570-49
Merged-chr2-65239538-1	chr2	65239440	65239638	+	0.000	0.000	Merged-chr2-65239538-1
Merged-chr4-152435289-41	chr4	152434961	152435754	+	0.000	0.000	Merged-chr4-152435289-41
Merged-chr1-191739403-4	chr1	191739239	191739571	+	0.000	0.000	Merged-chr1-191739403-4
Merged-chr14-102833912-8	chr14	102833503	102834222	+	0.000	0.000	Merged-chr14-102833912-8
Merged-chr13-95973704-43	chr13	95973377	95974038	+	0.000	0.000	Merged-chr13-95973704-43
Merged-chr2-11664187-36	chr2	11663882	11664603	+	0.000	0.000	Merged-chr2-11664187-36
Merged-chr13-114987295-18	chr13	114987099	114987478	+	0.000	0.000	Merged-chr13-114987295-18
Merged-chr15-88751581-99	chr15	88751246	88751847	+	0.000	0.000	Merged-chr15-88751581-99
Merged-chr1-167393932-88	chr1	167393515	167394208	+	0.000	0.000	Merged-chr1-167393932-88
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr10-95691143-13	chr10	95690927	95691334	+	0.000	0.000	Merged-chr10-95691143-13
Merged-chr7-74486188-34	chr7	74486021	74486401	+	0.000	0.000	Merged-chr7-74486188-34
Merged-chr4-155508882-6	chr4	155508694	155509043	+	0.000	0.000	Merged-chr4-155508882-6
Merged-chr9-32494195-2	chr9	32494049	32494343	+	0.000	0.000	Merged-chr9-32494195-2
Merged-chr13-30022742-10	chr13	30022544	30022958	+	0.000	0.000	Merged-chr13-30022742-10
Merged-chr3-36572079-53	chr3	36571831	36572452	+	0.000	0.000	Merged-chr3-36572079-53
Merged-chr4-138216401-6	chr4	138216220	138216597	+	0.000	0.000	Merged-chr4-138216401-6
Merged-chr18-73810130-9	chr18	73809947	73810265	+	0.000	0.000	Merged-chr18-73810130-9
Merged-chr6-82744737-54	chr6	82744444	82744978	+	0.000	0.000	Merged-chr6-82744737-54
Merged-chr9-24505220-44	chr9	24504976	24505458	+	0.000	0.000	Merged-chr9-24505220-44
Merged-chr19-55741563-64	chr19	55741099	55741865	+	0.000	0.000	Merged-chr19-55741563-64
Merged-chr14-26970383-95	chr14	26970203	26970777	+	0.000	0.000	Merged-chr14-26970383-95
Merged-chr13-43301090-22	chr13	43300895	43301287	+	0.000	0.000	Merged-chr13-43301090-22
Merged-chr2-4883400-34	chr2	4883225	4883644	+	0.000	0.000	Merged-chr2-4883400-34
Merged-chr2-4881275-5	chr2	4880998	4881496	+	0.000	0.000	Merged-chr2-4881275-5
Merged-chr16-44294172-8	chr16	44293978	44294365	+	0.000	0.000	Merged-chr16-44294172-8
Merged-chr5-100568346-2	chr5	100568243	100568451	+	0.000	0.000	Merged-chr5-100568346-2
Merged-chr8-115126776-11	chr8	115126507	115127023	+	0.000	0.000	Merged-chr8-115126776-11
Merged-chr17-57131873-41	chr17	57131606	57132179	+	0.000	0.000	Merged-chr17-57131873-41
Merged-chr6-35539475-95	chr6	35539006	35539932	+	0.000	0.000	Merged-chr6-35539475-95
Merged-chr17-34984315-1	chr17	34984217	34984415	+	0.000	0.000	Merged-chr17-34984315-1
Merged-chr8-86883072-4	chr8	86882869	86883318	+	0.000	0.000	Merged-chr8-86883072-4
Merged-chr12-100520759-69	chr12	100520405	100521121	+	0.000	0.000	Merged-chr12-100520759-69
Merged-chr11-98459295-12	chr11	98459112	98459582	+	0.000	0.000	Merged-chr11-98459295-12
Merged-chr12-113150080-1	chr12	113149982	113150180	+	0.000	0.000	Merged-chr12-113150080-1
Merged-chr4-8922262-9	chr4	8922084	8922434	+	0.000	0.000	Merged-chr4-8922262-9
Merged-chr2-90579078-3	chr2	90578901	90579220	+	0.000	0.000	Merged-chr2-90579078-3
Merged-chr18-74207831-60	chr18	74207581	74208059	+	0.000	0.000	Merged-chr18-74207831-60
Merged-chr11-67564427-31	chr11	67564159	67564753	+	0.000	0.000	Merged-chr11-67564427-31
Merged-chr14-100282949-10	chr14	100282730	100283241	+	0.000	0.000	Merged-chr14-100282949-10
Merged-chr9-122310830-40	chr9	122310629	122311036	+	0.000	0.000	Merged-chr9-122310830-40
Merged-chr11-88011784-26	chr11	88011561	88012023	+	0.000	0.000	Merged-chr11-88011784-26
Merged-chr11-76823820-9	chr11	76823660	76823984	+	0.000	0.000	Merged-chr11-76823820-9
Merged-chr13-45870077-5	chr13	45869900	45870287	+	0.000	0.000	Merged-chr13-45870077-5
Merged-chr13-29986284-62	chr13	29985920	29986542	+	0.000	0.000	Merged-chr13-29986284-62
Merged-chr14-102678089-1	chr14	102677991	102678189	+	0.000	0.000	Merged-chr14-102678089-1
Merged-chrX-159159822-7	chrX	159159705	159159956	+	0.000	0.000	Merged-chrX-159159822-7
Merged-chr2-128379347-11	chr2	128379227	128379474	+	0.000	0.000	Merged-chr2-128379347-11
Merged-chr6-135364478-50	chr6	135364259	135364643	+	0.000	0.000	Merged-chr6-135364478-50
Merged-chr5-115897153-16	chr5	115896992	115897351	+	0.000	0.000	Merged-chr5-115897153-16
Merged-chr9-61946765-66	chr9	61946523	61947072	+	0.000	0.000	Merged-chr9-61946765-66
Merged-chr2-9877336-2	chr2	9877196	9877479	+	0.000	0.000	Merged-chr2-9877336-2
Merged-chr9-123928219-7	chr9	123928079	123928351	+	0.000	0.000	Merged-chr9-123928219-7
Merged-chr19-57725134-25	chr19	57724958	57725379	+	0.000	0.000	Merged-chr19-57725134-25
Merged-chr18-65788927-59	chr18	65788704	65789206	+	0.000	0.000	Merged-chr18-65788927-59
Merged-chr9-106886341-7	chr9	106886140	106886555	+	0.000	0.000	Merged-chr9-106886341-7
Merged-chr19-5389296-20	chr19	5389092	5389473	+	0.000	0.000	Merged-chr19-5389296-20
Merged-chr1-191402800-7	chr1	191402644	191403013	+	0.000	0.000	Merged-chr1-191402800-7
Merged-chr10-8184927-13	chr10	8184726	8185098	+	0.000	0.000	Merged-chr10-8184927-13
Merged-chr10-117792709-55	chr10	117792418	117792937	+	0.000	0.000	Merged-chr10-117792709-55
Merged-chr8-115462396-21	chr8	115462226	115462577	+	0.000	0.000	Merged-chr8-115462396-21
Merged-chr5-105053656-75	chr5	105053308	105053893	+	0.000	0.000	Merged-chr5-105053656-75
Merged-chr8-115229022-13	chr8	115228793	115229213	+	0.000	0.000	Merged-chr8-115229022-13
Merged-chr6-83146136-12	chr6	83145905	83146413	+	0.000	0.000	Merged-chr6-83146136-12
Merged-chr3-135191984-24	chr3	135191693	135192231	+	0.000	0.000	Merged-chr3-135191984-24
Merged-chr13-38527849-1	chr13	38527751	38527949	+	0.000	0.000	Merged-chr13-38527849-1
Merged-chr2-9594121-50	chr2	9593857	9594401	+	0.000	0.000	Merged-chr2-9594121-50
Merged-chr17-12769499-71	chr17	12769148	12769916	+	0.000	0.000	Merged-chr17-12769499-71
Merged-chr2-128090434-5	chr2	128090298	128090590	+	0.000	0.000	Merged-chr2-128090434-5
Merged-chr14-47395249-1	chr14	47395151	47395349	+	0.000	0.000	Merged-chr14-47395249-1
Merged-chr16-49797153-43	chr16	49796799	49797326	+	0.000	0.000	Merged-chr16-49797153-43
Merged-chr1-139181025-29	chr1	139180659	139181446	+	0.000	0.000	Merged-chr1-139181025-29
Merged-chr1-153746853-3	chr1	153746706	153747022	+	0.000	0.000	Merged-chr1-153746853-3
Merged-chr2-9684759-5	chr2	9684624	9684906	+	0.000	0.000	Merged-chr2-9684759-5
Merged-chr15-55558903-2	chr15	55558761	55559047	+	0.000	0.000	Merged-chr15-55558903-2
Merged-chr4-107803764-61	chr4	107803433	107804069	+	0.000	0.000	Merged-chr4-107803764-61
Merged-chr12-100544393-2	chr12	100544242	100544546	+	0.000	0.000	Merged-chr12-100544393-2
Merged-chr1-189628472-26	chr1	189627990	189628818	+	0.000	0.000	Merged-chr1-189628472-26
Merged-chr2-126310308-39	chr2	126310050	126310499	+	0.000	0.000	Merged-chr2-126310308-39
Merged-chr11-58183866-40	chr11	58183604	58184160	+	0.000	0.000	Merged-chr11-58183866-40
Merged-chr16-52443178-12	chr16	52442966	52443372	+	0.000	0.000	Merged-chr16-52443178-12
Merged-chr7-135716348-117	chr7	135715936	135716958	+	0.000	0.000	Merged-chr7-135716348-117
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr1-64690862-70	chr1	64690502	64691194	+	0.000	0.000	Merged-chr1-64690862-70
Merged-chr7-114082253-23	chr7	114082055	114082458	+	0.000	0.000	Merged-chr7-114082253-23
Merged-chrX-153359894-79	chrX	153359459	153360294	+	0.000	0.000	Merged-chrX-153359894-79
Merged-chrX-71364926-47	chrX	71364573	71365397	+	0.000	0.000	Merged-chrX-71364926-47
Merged-chr16-52418568-49	chr16	52418342	52418857	+	0.000	0.000	Merged-chr16-52418568-49
Merged-chr17-50084129-24	chr17	50083963	50084344	+	0.000	0.000	Merged-chr17-50084129-24
Merged-chr3-144050254-1	chr3	144050156	144050354	+	0.000	0.000	Merged-chr3-144050254-1
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr8-91019876-32	chr8	91019437	91020138	+	0.000	0.000	Merged-chr8-91019876-32
Merged-chr19-55769048-40	chr19	55768683	55769286	+	0.000	0.000	Merged-chr19-55769048-40
Merged-chr19-55857549-1	chr19	55857451	55857649	+	0.000	0.000	Merged-chr19-55857549-1
Merged-chr14-25464746-2	chr14	25464638	25464856	+	0.000	0.000	Merged-chr14-25464746-2
Merged-chr6-124919829-13	chr6	124919655	124920002	+	0.000	0.000	Merged-chr6-124919829-13
Merged-chr8-115877965-1	chr8	115877867	115878065	+	0.000	0.000	Merged-chr8-115877965-1
Merged-chr5-150223706-44	chr5	150223379	150224006	+	0.000	0.000	Merged-chr5-150223706-44
Merged-chr13-95859546-7	chr13	95859398	95859775	+	0.000	0.000	Merged-chr13-95859546-7
Merged-chr8-57477126-15	chr8	57476960	57477410	+	0.000	0.000	Merged-chr8-57477126-15
Merged-chr10-44483317-39	chr10	44483115	44483509	+	0.000	0.000	Merged-chr10-44483317-39
Merged-chr3-57736067-78	chr3	57735820	57736366	+	0.000	0.000	Merged-chr3-57736067-78
Merged-chr8-18936505-32	chr8	18936263	18936761	+	0.000	0.000	Merged-chr8-18936505-32
Merged-chr2-118620756-37	chr2	118620488	118621031	+	0.000	0.000	Merged-chr2-118620756-37
Merged-chr13-75840041-65	chr13	75839802	75840329	+	0.000	0.000	Merged-chr13-75840041-65
Merged-chr7-123371458-2	chr7	123371360	123371558	+	0.000	0.000	Merged-chr7-123371458-2
Merged-chr14-103665837-1	chr14	103665739	103665937	+	0.000	0.000	Merged-chr14-103665837-1
Merged-chr1-177008942-27	chr1	177008706	177009169	+	0.000	0.000	Merged-chr1-177008942-27
Merged-chr14-47358143-9	chr14	47357941	47358415	+	0.000	0.000	Merged-chr14-47358143-9
Merged-chr7-130734282-1	chr7	130734184	130734382	+	0.000	0.000	Merged-chr7-130734282-1
Merged-chr7-74488921-1	chr7	74488823	74489021	+	0.000	0.000	Merged-chr7-74488921-1
Merged-chr3-88410154-56	chr3	88409940	88410341	+	0.000	0.000	Merged-chr3-88410154-56
Merged-chr2-119113409-2	chr2	119113300	119113521	+	0.000	0.000	Merged-chr2-119113409-2
Merged-chr19-8997882-60	chr19	8997582	8998339	+	0.000	0.000	Merged-chr19-8997882-60
Merged-chr16-37011748-55	chr16	37011198	37012038	+	0.000	0.000	Merged-chr16-37011748-55
Merged-chr11-104661475-50	chr11	104661130	104662059	+	0.000	0.000	Merged-chr11-104661475-50
Merged-chr14-62345542-14	chr14	62345390	62345716	+	0.000	0.000	Merged-chr14-62345542-14
Merged-chr1-181853067-80	chr1	181852850	181853486	+	0.000	0.000	Merged-chr1-181853067-80
Merged-chr14-20785376-56	chr14	20785143	20785830	+	0.000	0.000	Merged-chr14-20785376-56
Merged-chr2-65145677-23	chr2	65145492	65145824	+	0.000	0.000	Merged-chr2-65145677-23
Merged-chr19-12570580-4	chr19	12570460	12570702	+	0.000	0.000	Merged-chr19-12570580-4
Merged-chr19-55755758-1	chr19	55755660	55755858	+	0.000	0.000	Merged-chr19-55755758-1
Merged-chr6-113697984-3	chr6	113697870	113698097	+	0.000	0.000	Merged-chr6-113697984-3
Merged-chr18-75424574-26	chr18	75424381	75424779	+	0.000	0.000	Merged-chr18-75424574-26
Merged-chr11-29721001-1	chr11	29720903	29721101	+	0.000	0.000	Merged-chr11-29721001-1
Merged-chr18-62125570-18	chr18	62125348	62125774	+	0.000	0.000	Merged-chr18-62125570-18
Merged-chr3-86682940-13	chr3	86682720	86683146	+	0.000	0.000	Merged-chr3-86682940-13
Merged-chr13-101641888-2	chr13	101641771	101642008	+	0.000	0.000	Merged-chr13-101641888-2
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr4-135045078-6	chr4	135044931	135045208	+	0.000	0.000	Merged-chr4-135045078-6
Merged-chr1-134093457-135	chr1	134093233	134093660	+	0.000	0.000	Merged-chr1-134093457-135
Merged-chr5-112296391-6	chr5	112296239	112296541	+	0.000	0.000	Merged-chr5-112296391-6
Merged-chr16-52452717-160	chr16	52451410	52453463	+	0.000	0.000	Merged-chr16-52452717-160
Merged-chr7-119794114-60	chr7	119793920	119794472	+	0.000	0.000	Merged-chr7-119794114-60
Merged-chr17-87315064-70	chr17	87314844	87315344	+	0.000	0.000	Merged-chr17-87315064-70
Merged-chr7-25155994-40	chr7	25155793	25156187	+	0.000	0.000	Merged-chr7-25155994-40
Merged-chr9-123925965-3	chr9	123925781	123926199	+	0.000	0.000	Merged-chr9-123925965-3
Merged-chr16-58523344-116	chr16	58523015	58523565	+	0.000	0.000	Merged-chr16-58523344-116
Merged-chr11-95339551-2	chr11	95339448	95339656	+	0.000	0.000	Merged-chr11-95339551-2
Merged-chr1-181841825-4	chr1	181841726	181841926	+	0.000	0.000	Merged-chr1-181841825-4
Merged-chr7-113513794-126	chr7	113513479	113514023	+	0.000	0.000	Merged-chr7-113513794-126
Merged-chr5-52742393-1	chr5	52742295	52742493	+	0.000	0.000	Merged-chr5-52742393-1
Merged-chr4-119320539-50	chr4	119320287	119320784	+	0.000	0.000	Merged-chr4-119320539-50
Merged-chr3-144205288-98	chr3	144204838	144205673	+	0.000	0.000	Merged-chr3-144205288-98
Merged-chr5-113842401-77	chr5	113842037	113842764	+	0.000	0.000	Merged-chr5-113842401-77
Merged-chr17-47689038-19	chr17	47688828	47689229	+	0.000	0.000	Merged-chr17-47689038-19
Merged-chr2-99749449-1	chr2	99749351	99749549	+	0.000	0.000	Merged-chr2-99749449-1
Merged-chr6-66473070-26	chr6	66472815	66473336	+	0.000	0.000	Merged-chr6-66473070-26
Merged-chr13-45827627-7	chr13	45827470	45827780	+	0.000	0.000	Merged-chr13-45827627-7
Merged-chr8-57576873-13	chr8	57576739	57577140	+	0.000	0.000	Merged-chr8-57576873-13
Merged-chr4-89395566-1	chr4	89395468	89395666	+	0.000	0.000	Merged-chr4-89395566-1
Merged-chr2-180732168-28	chr2	180731929	180732361	+	0.000	0.000	Merged-chr2-180732168-28
Merged-chr9-106886867-102	chr9	106886653	106887430	+	0.000	0.000	Merged-chr9-106886867-102
Merged-chr8-18946127-20	chr8	18945711	18946348	+	0.000	0.000	Merged-chr8-18946127-20
Merged-chr15-81960321-1	chr15	81960223	81960421	+	0.000	0.000	Merged-chr15-81960321-1
Merged-chr9-122244753-33	chr9	122244370	122245017	+	0.000	0.000	Merged-chr9-122244753-33
Merged-chr14-20138010-1	chr14	20137912	20138110	+	0.000	0.000	Merged-chr14-20138010-1
Merged-chr16-58514675-26	chr16	58514334	58514873	+	0.000	0.000	Merged-chr16-58514675-26
Merged-chr14-103649060-6	chr14	103648912	103649185	+	0.000	0.000	Merged-chr14-103649060-6
Merged-chr6-67399821-40	chr6	67399639	67400012	+	0.000	0.000	Merged-chr6-67399821-40
Merged-chr18-73613587-25	chr18	73613358	73613842	+	0.000	0.000	Merged-chr18-73613587-25
Merged-chr1-131006286-18	chr1	131006030	131006464	+	0.000	0.000	Merged-chr1-131006286-18
Merged-chr5-112298638-39	chr5	112298397	112298888	+	0.000	0.000	Merged-chr5-112298638-39
Merged-chr8-123117655-29	chr8	123117167	123118268	+	0.000	0.000	Merged-chr8-123117655-29
Merged-chr3-93596332-4	chr3	93596143	93596612	+	0.000	0.000	Merged-chr3-93596332-4
Merged-chr1-159911218-36	chr1	159911005	159911610	+	0.000	0.000	Merged-chr1-159911218-36
Merged-chr18-73546535-11	chr18	73546413	73546660	+	0.000	0.000	Merged-chr18-73546535-11
Merged-chr2-112556688-44	chr2	112556277	112557060	+	0.000	0.000	Merged-chr2-112556688-44
Merged-chrX-164419755-68	chrX	164419543	164420069	+	0.000	0.000	Merged-chrX-164419755-68
Merged-chr8-84872739-1	chr8	84872641	84872839	+	0.000	0.000	Merged-chr8-84872739-1
Merged-chr5-139304539-2	chr5	139304437	139304644	+	0.000	0.000	Merged-chr5-139304539-2
Merged-chr17-31834871-1	chr17	31834773	31834971	+	0.000	0.000	Merged-chr17-31834871-1
Merged-chr5-34526064-63	chr5	34525811	34526334	+	0.000	0.000	Merged-chr5-34526064-63
Merged-chr6-137582391-38	chr6	137582211	137582705	+	0.000	0.000	Merged-chr6-137582391-38
Merged-chr9-108691686-1	chr9	108691588	108691786	+	0.000	0.000	Merged-chr9-108691686-1
Merged-chr2-112493136-105	chr2	112492741	112493392	+	0.000	0.000	Merged-chr2-112493136-105
Merged-chr5-139310271-22	chr5	139310032	139310491	+	0.000	0.000	Merged-chr5-139310271-22
Merged-chr8-104373989-2	chr8	104373891	104374090	+	0.000	0.000	Merged-chr8-104373989-2
Merged-chr19-8998769-22	chr19	8998601	8998998	+	0.000	0.000	Merged-chr19-8998769-22
Merged-chr18-25510965-10	chr18	25510689	25511176	+	0.000	0.000	Merged-chr18-25510965-10
Merged-chr7-28808456-24	chr7	28808229	28808691	+	0.000	0.000	Merged-chr7-28808456-24
Merged-chr10-44529535-56	chr10	44529260	44529778	+	0.000	0.000	Merged-chr10-44529535-56
Merged-chr14-72985384-7	chr14	72985182	72985598	+	0.000	0.000	Merged-chr14-72985384-7
Merged-chr2-128127949-3	chr2	128127845	128128062	+	0.000	0.000	Merged-chr2-128127949-3
Merged-chr10-94416314-14	chr10	94416071	94416506	+	0.000	0.000	Merged-chr10-94416314-14
Merged-chr4-43479477-7	chr4	43479240	43479684	+	0.000	0.000	Merged-chr4-43479477-7
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr9-57834243-10	chr9	57833993	57834404	+	0.000	0.000	Merged-chr9-57834243-10
Merged-chr1-182281108-2	chr1	182281010	182281208	+	0.000	0.000	Merged-chr1-182281108-2
Merged-chr1-58652657-88	chr1	58652334	58653083	+	0.000	0.000	Merged-chr1-58652657-88
Merged-chr14-47354448-30	chr14	47354057	47354900	+	0.000	0.000	Merged-chr14-47354448-30
Merged-chr4-133013342-7	chr4	133013133	133013576	+	0.000	0.000	Merged-chr4-133013342-7
Merged-chr2-128372488-21	chr2	128372283	128372718	+	0.000	0.000	Merged-chr2-128372488-21
Merged-chr4-136173181-2	chr4	136173083	136173281	+	0.000	0.000	Merged-chr4-136173181-2
Merged-chr6-108661578-14	chr6	108661359	108661760	+	0.000	0.000	Merged-chr6-108661578-14
Merged-chr9-54586552-67	chr9	54586282	54586832	+	0.000	0.000	Merged-chr9-54586552-67
Merged-chr7-139224870-39	chr7	139224607	139225102	+	0.000	0.000	Merged-chr7-139224870-39
Merged-chr6-109231393-1	chr6	109231295	109231493	+	0.000	0.000	Merged-chr6-109231393-1
Merged-chr14-47259140-29	chr14	47258984	47259345	+	0.000	0.000	Merged-chr14-47259140-29
Merged-chr9-44483363-10	chr9	44483080	44483567	+	0.000	0.000	Merged-chr9-44483363-10
Merged-chr14-25640736-54	chr14	25640513	25640991	+	0.000	0.000	Merged-chr14-25640736-54
Merged-chr8-115514618-39	chr8	115514351	115515028	+	0.000	0.000	Merged-chr8-115514618-39
Merged-chr5-134237023-52	chr5	134236836	134237271	+	0.000	0.000	Merged-chr5-134237023-52
Merged-chr2-70127363-89	chr2	70126835	70128115	+	0.000	0.000	Merged-chr2-70127363-89
Merged-chr15-73720956-21	chr15	73720653	73721183	+	0.000	0.000	Merged-chr15-73720956-21
Merged-chr15-55560505-2	chr15	55560381	55560631	+	0.000	0.000	Merged-chr15-55560505-2
Merged-chr2-105398879-2	chr2	105398781	105398979	+	0.000	0.000	Merged-chr2-105398879-2
Merged-chr9-37553299-2	chr9	37553201	37553399	+	0.000	0.000	Merged-chr9-37553299-2
Merged-chr2-125341077-1	chr2	125340979	125341177	+	0.000	0.000	Merged-chr2-125341077-1
Merged-chr18-25504648-1	chr18	25504550	25504748	+	0.000	0.000	Merged-chr18-25504648-1
Merged-chr9-57262063-111	chr9	57260967	57262698	+	0.000	0.000	Merged-chr9-57262063-111
Merged-chr5-105409228-3	chr5	105409111	105409343	+	0.000	0.000	Merged-chr5-105409228-3
Merged-chr7-74696900-78	chr7	74696374	74697548	+	0.000	0.000	Merged-chr7-74696900-78
