#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
Merged-chr14-10445134-1	chr14	10445036	10445234	+	0.000	0.000	Merged-chr14-10445134-1
Merged-chr13-34078203-66	chr13	34077918	34078505	+	0.000	0.000	Merged-chr13-34078203-66
Merged-chr10-96638621-2	chr10	96638493	96638752	+	0.000	0.000	Merged-chr10-96638621-2
Merged-chr12-55490613-3	chr12	55490435	55490782	+	0.000	0.000	Merged-chr12-55490613-3
Merged-chr15-58196982-23	chr15	58196768	58197238	+	0.000	0.000	Merged-chr15-58196982-23
Merged-chr11-80476975-74	chr11	80476632	80477243	+	0.000	0.000	Merged-chr11-80476975-74
Merged-chr6-125264360-1	chr6	125264262	125264460	+	0.000	0.000	Merged-chr6-125264360-1
Merged-chr6-128790681-1	chr6	128790583	128790781	+	0.000	0.000	Merged-chr6-128790681-1
Merged-chr14-31576824-6	chr14	31576694	31576949	+	0.000	0.000	Merged-chr14-31576824-6
Merged-chr10-68278994-4	chr10	68278877	68279117	+	0.000	0.000	Merged-chr10-68278994-4
Merged-chr1-60429094-8	chr1	60428888	60429250	+	0.000	0.000	Merged-chr1-60429094-8
Merged-chrX-166304686-40	chrX	166304452	166305024	+	0.000	0.000	Merged-chrX-166304686-40
Merged-chr15-64191593-19	chr15	64191262	64191922	+	0.000	0.000	Merged-chr15-64191593-19
Merged-chr6-90653255-2	chr6	90653143	90653370	+	0.000	0.000	Merged-chr6-90653255-2
Merged-chr7-120843589-1	chr7	120843491	120843689	+	0.000	0.000	Merged-chr7-120843589-1
Merged-chr14-31780897-6	chr14	31780748	31781053	+	0.000	0.000	Merged-chr14-31780897-6
Merged-chr6-99031467-37	chr6	99031262	99031742	+	0.000	0.000	Merged-chr6-99031467-37
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr15-86070348-1	chr15	86070250	86070448	+	0.000	0.000	Merged-chr15-86070348-1
Merged-chr4-152151812-1	chr4	152151714	152151912	+	0.000	0.000	Merged-chr4-152151812-1
Merged-chr16-57177558-14	chr16	57177328	57177761	+	0.000	0.000	Merged-chr16-57177558-14
Merged-chr10-96757491-3	chr10	96757365	96757629	+	0.000	0.000	Merged-chr10-96757491-3
Merged-chr2-92392954-19	chr2	92392578	92393187	+	0.000	0.000	Merged-chr2-92392954-19
Merged-chr10-17797209-6	chr10	17797056	17797333	+	0.000	0.000	Merged-chr10-17797209-6
Merged-chr11-100893623-28	chr11	100893416	100893826	+	0.000	0.000	Merged-chr11-100893623-28
Merged-chr1-36919930-2	chr1	36919797	36920066	+	0.000	0.000	Merged-chr1-36919930-2
Merged-chr6-146530581-26	chr6	146530240	146530983	+	0.000	0.000	Merged-chr6-146530581-26
Merged-chr16-76323771-64	chr16	76323456	76324046	+	0.000	0.000	Merged-chr16-76323771-64
Merged-chr9-118750272-2	chr9	118750107	118750440	+	0.000	0.000	Merged-chr9-118750272-2
Merged-chr1-61027300-81	chr1	61026740	61027851	+	0.000	0.000	Merged-chr1-61027300-81
Merged-chr1-155167798-18	chr1	155167388	155168202	+	0.000	0.000	Merged-chr1-155167798-18
Merged-chr7-141049009-7	chr7	141048813	141049206	+	0.000	0.000	Merged-chr7-141049009-7
Merged-chr4-6924913-49	chr4	6924682	6925132	+	0.000	0.000	Merged-chr4-6924913-49
Merged-chr10-17727995-17	chr10	17727800	17728153	+	0.000	0.000	Merged-chr10-17727995-17
Merged-chr15-36496712-52	chr15	36496507	36496933	+	0.000	0.000	Merged-chr15-36496712-52
Merged-chr4-45799180-54	chr4	45798961	45799414	+	0.000	0.000	Merged-chr4-45799180-54
Merged-chr13-112447320-26	chr13	112447117	112447504	+	0.000	0.000	Merged-chr13-112447320-26
Merged-chr17-46393132-3	chr17	46393001	46393260	+	0.000	0.000	Merged-chr17-46393132-3
Merged-chr13-112466730-20	chr13	112466436	112466982	+	0.000	0.000	Merged-chr13-112466730-20
Merged-chr11-109432542-63	chr11	109432014	109432961	+	0.000	0.000	Merged-chr11-109432542-63
Merged-chr17-31011806-34	chr17	31011573	31012015	+	0.000	0.000	Merged-chr17-31011806-34
Merged-chr2-131321371-45	chr2	131321224	131321611	+	0.000	0.000	Merged-chr2-131321371-45
Merged-chr1-193160183-72	chr1	193159451	193160944	+	0.000	0.000	Merged-chr1-193160183-72
Merged-chr6-49319292-53	chr6	49319023	49319516	+	0.000	0.000	Merged-chr6-49319292-53
Merged-chr17-84239923-12	chr17	84239734	84240132	+	0.000	0.000	Merged-chr17-84239923-12
Merged-chr4-45972471-79	chr4	45972210	45972756	+	0.000	0.000	Merged-chr4-45972471-79
Merged-chr19-10948684-1	chr19	10948586	10948784	+	0.000	0.000	Merged-chr19-10948684-1
Merged-chr17-47112918-2	chr17	47112806	47113033	+	0.000	0.000	Merged-chr17-47112918-2
Merged-chr4-155760181-6	chr4	155759972	155760376	+	0.000	0.000	Merged-chr4-155760181-6
Merged-chr6-94685051-5	chr6	94684896	94685208	+	0.000	0.000	Merged-chr6-94685051-5
Merged-chr9-65676476-52	chr9	65676173	65676717	+	0.000	0.000	Merged-chr9-65676476-52
Merged-chr1-34011501-80	chr1	34011239	34011776	+	0.000	0.000	Merged-chr1-34011501-80
Merged-chr4-134773310-29	chr4	134773047	134773632	+	0.000	0.000	Merged-chr4-134773310-29
Merged-chr15-86094752-47	chr15	86094329	86095204	+	0.000	0.000	Merged-chr15-86094752-47
Merged-chr12-55499248-31	chr12	55499020	55499481	+	0.000	0.000	Merged-chr12-55499248-31
Merged-chr5-143654985-9	chr5	143654842	143655130	+	0.000	0.000	Merged-chr5-143654985-9
Merged-chr7-127842472-24	chr7	127842277	127842659	+	0.000	0.000	Merged-chr7-127842472-24
Merged-chr11-19993906-5	chr11	19993751	19994034	+	0.000	0.000	Merged-chr11-19993906-5
Merged-chr7-101636183-33	chr7	101635829	101636458	+	0.000	0.000	Merged-chr7-101636183-33
Merged-chr18-79267984-24	chr18	79267707	79268313	+	0.000	0.000	Merged-chr18-79267984-24
Merged-chr12-82267745-1	chr12	82267647	82267845	+	0.000	0.000	Merged-chr12-82267745-1
Merged-chr16-92020100-2	chr16	92019979	92020224	+	0.000	0.000	Merged-chr16-92020100-2
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr18-37742152-41	chr18	37741896	37742410	+	0.000	0.000	Merged-chr18-37742152-41
Merged-chr1-192693207-29	chr1	192692915	192693426	+	0.000	0.000	Merged-chr1-192693207-29
Merged-chr2-19371886-68	chr2	19371679	19372124	+	0.000	0.000	Merged-chr2-19371886-68
Merged-chr8-45999893-74	chr8	45999681	46000140	+	0.000	0.000	Merged-chr8-45999893-74
Merged-chr5-64780390-1	chr5	64780292	64780490	+	0.000	0.000	Merged-chr5-64780390-1
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr3-101013202-2	chr3	101013065	101013341	+	0.000	0.000	Merged-chr3-101013202-2
Merged-chr16-4922650-19	chr16	4922393	4922965	+	0.000	0.000	Merged-chr16-4922650-19
Merged-chr15-53259323-8	chr15	53259091	53259585	+	0.000	0.000	Merged-chr15-53259323-8
Merged-chr5-139381860-8	chr5	139381742	139381995	+	0.000	0.000	Merged-chr5-139381860-8
Merged-chr17-87561219-18	chr17	87560901	87561434	+	0.000	0.000	Merged-chr17-87561219-18
Merged-chrX-12041677-9	chrX	12041513	12041878	+	0.000	0.000	Merged-chrX-12041677-9
Merged-chr10-80939775-54	chr10	80939457	80940092	+	0.000	0.000	Merged-chr10-80939775-54
Merged-chr16-97466752-3	chr16	97466586	97466910	+	0.000	0.000	Merged-chr16-97466752-3
Merged-chr16-76309491-6	chr16	76309319	76309667	+	0.000	0.000	Merged-chr16-76309491-6
Merged-chr3-36000561-63	chr3	36000290	36000759	+	0.000	0.000	Merged-chr3-36000561-63
Merged-chr5-118082270-75	chr5	118081916	118082530	+	0.000	0.000	Merged-chr5-118082270-75
Merged-chr7-143644190-29	chr7	143643978	143644394	+	0.000	0.000	Merged-chr7-143644190-29
Merged-chr19-12502239-1	chr19	12502141	12502339	+	0.000	0.000	Merged-chr19-12502239-1
Merged-chr6-71125305-30	chr6	71125133	71125519	+	0.000	0.000	Merged-chr6-71125305-30
Merged-chr5-135662123-17	chr5	135661867	135662475	+	0.000	0.000	Merged-chr5-135662123-17
Merged-chr8-81341830-13	chr8	81341627	81341992	+	0.000	0.000	Merged-chr8-81341830-13
Merged-chr6-128769715-5	chr6	128769572	128769883	+	0.000	0.000	Merged-chr6-128769715-5
Merged-chr2-59652882-23	chr2	59652590	59653169	+	0.000	0.000	Merged-chr2-59652882-23
Merged-chr15-36365016-4	chr15	36364896	36365141	+	0.000	0.000	Merged-chr15-36365016-4
Merged-chr7-83654725-9	chr7	83654584	83654865	+	0.000	0.000	Merged-chr7-83654725-9
Merged-chr11-98000649-36	chr11	98000321	98001108	+	0.000	0.000	Merged-chr11-98000649-36
Merged-chr10-128270552-51	chr10	128270309	128270745	+	0.000	0.000	Merged-chr10-128270552-51
Merged-chr6-147541192-10	chr6	147540962	147541513	+	0.000	0.000	Merged-chr6-147541192-10
Merged-chr4-148592277-2	chr4	148592123	148592433	+	0.000	0.000	Merged-chr4-148592277-2
Merged-chr13-112398369-43	chr13	112398115	112398724	+	0.000	0.000	Merged-chr13-112398369-43
Merged-chr5-65199668-52	chr5	65199394	65199931	+	0.000	0.000	Merged-chr5-65199668-52
Merged-chr12-55487183-4	chr12	55486980	55487398	+	0.000	0.000	Merged-chr12-55487183-4
Merged-chr2-131352831-82	chr2	131352473	131353146	+	0.000	0.000	Merged-chr2-131352831-82
Merged-chr7-19399852-28	chr7	19399573	19400088	+	0.000	0.000	Merged-chr7-19399852-28
Merged-chr3-131106235-36	chr3	131105945	131106574	+	0.000	0.000	Merged-chr3-131106235-36
Merged-chr9-25196838-57	chr9	25196506	25197109	+	0.000	0.000	Merged-chr9-25196838-57
Merged-chr13-41606487-3	chr13	41606376	41606615	+	0.000	0.000	Merged-chr13-41606487-3
Merged-chr18-78142282-103	chr18	78141946	78142589	+	0.000	0.000	Merged-chr18-78142282-103
Merged-chr1-36939684-79	chr1	36939266	36940057	+	0.000	0.000	Merged-chr1-36939684-79
Merged-chr10-12867710-1	chr10	12867612	12867810	+	0.000	0.000	Merged-chr10-12867710-1
Merged-chr2-91987638-2	chr2	91987529	91987749	+	0.000	0.000	Merged-chr2-91987638-2
Merged-chr2-131480828-38	chr2	131480611	131481027	+	0.000	0.000	Merged-chr2-131480828-38
Merged-chr14-61718483-1	chr14	61718385	61718583	+	0.000	0.000	Merged-chr14-61718483-1
Merged-chr10-13967586-131	chr10	13967150	13968069	+	0.000	0.000	Merged-chr10-13967586-131
Merged-chr15-79834328-40	chr15	79834015	79834667	+	0.000	0.000	Merged-chr15-79834328-40
Merged-chr11-88717876-1	chr11	88717778	88717976	+	0.000	0.000	Merged-chr11-88717876-1
Merged-chr6-115774516-41	chr6	115774227	115774896	+	0.000	0.000	Merged-chr6-115774516-41
Merged-chr16-20692484-1	chr16	20692386	20692584	+	0.000	0.000	Merged-chr16-20692484-1
Merged-chr4-138327680-40	chr4	138327343	138327937	+	0.000	0.000	Merged-chr4-138327680-40
Merged-chr19-4231987-48	chr19	4231702	4232192	+	0.000	0.000	Merged-chr19-4231987-48
Merged-chr7-101634721-37	chr7	101634438	101634980	+	0.000	0.000	Merged-chr7-101634721-37
Merged-chr3-89909023-5	chr3	89908822	89909243	+	0.000	0.000	Merged-chr3-89909023-5
Merged-chr19-24221416-9	chr19	24221260	24221588	+	0.000	0.000	Merged-chr19-24221416-9
Merged-chr11-22617699-33	chr11	22617445	22617929	+	0.000	0.000	Merged-chr11-22617699-33
Merged-chr7-78913314-22	chr7	78913176	78913476	+	0.000	0.000	Merged-chr7-78913314-22
Merged-chr18-9449525-1	chr18	9449427	9449625	+	0.000	0.000	Merged-chr18-9449525-1
Merged-chr1-37000533-36	chr1	37000311	37000713	+	0.000	0.000	Merged-chr1-37000533-36
Merged-chr6-134792413-109	chr6	134791833	134792888	+	0.000	0.000	Merged-chr6-134792413-109
Merged-chr3-52069951-61	chr3	52069717	52070241	+	0.000	0.000	Merged-chr3-52069951-61
Merged-chr3-55424109-16	chr3	55423908	55424266	+	0.000	0.000	Merged-chr3-55424109-16
Merged-chr9-15709112-1	chr9	15709014	15709212	+	0.000	0.000	Merged-chr9-15709112-1
Merged-chr9-62828702-59	chr9	62828398	62829078	+	0.000	0.000	Merged-chr9-62828702-59
Merged-chr4-106787290-1	chr4	106787192	106787390	+	0.000	0.000	Merged-chr4-106787290-1
Merged-chr18-54906615-77	chr18	54906276	54906940	+	0.000	0.000	Merged-chr18-54906615-77
Merged-chrX-135975345-19	chrX	135975118	135975543	+	0.000	0.000	Merged-chrX-135975345-19
Merged-chr12-85710950-3	chr12	85710786	85711106	+	0.000	0.000	Merged-chr12-85710950-3
Merged-chr1-94056150-27	chr1	94055826	94056371	+	0.000	0.000	Merged-chr1-94056150-27
Merged-chr1-40283621-12	chr1	40283306	40283918	+	0.000	0.000	Merged-chr1-40283621-12
Merged-chr15-98089657-55	chr15	98089401	98089866	+	0.000	0.000	Merged-chr15-98089657-55
Merged-chr2-135831567-4	chr2	135831381	135831719	+	0.000	0.000	Merged-chr2-135831567-4
Merged-chr14-55086185-11	chr14	55086001	55086335	+	0.000	0.000	Merged-chr14-55086185-11
Merged-chr9-123020549-1	chr9	123020451	123020649	+	0.000	0.000	Merged-chr9-123020549-1
Merged-chr1-128604975-1	chr1	128604877	128605075	+	0.000	0.000	Merged-chr1-128604975-1
Merged-chr12-102368263-64	chr12	102367952	102368678	+	0.000	0.000	Merged-chr12-102368263-64
Merged-chr10-95880381-56	chr10	95880078	95880639	+	0.000	0.000	Merged-chr10-95880381-56
Merged-chr11-20455380-47	chr11	20455168	20455592	+	0.000	0.000	Merged-chr11-20455380-47
Merged-chr1-61046287-60	chr1	61046089	61046500	+	0.000	0.000	Merged-chr1-61046287-60
Merged-chr7-110801144-5	chr7	110800944	110801297	+	0.000	0.000	Merged-chr7-110801144-5
Merged-chr5-122548864-15	chr5	122548714	122549052	+	0.000	0.000	Merged-chr5-122548864-15
Merged-chr13-104288179-50	chr13	104287834	104288521	+	0.000	0.000	Merged-chr13-104288179-50
Merged-chr6-134863316-31	chr6	134863094	134863522	+	0.000	0.000	Merged-chr6-134863316-31
Merged-chr16-92059027-26	chr16	92058848	92059377	+	0.000	0.000	Merged-chr16-92059027-26
Merged-chr6-41543040-1	chr6	41542942	41543140	+	0.000	0.000	Merged-chr6-41543040-1
Merged-chr1-36262219-41	chr1	36261976	36262467	+	0.000	0.000	Merged-chr1-36262219-41
Merged-chr11-115646752-30	chr11	115646531	115646981	+	0.000	0.000	Merged-chr11-115646752-30
Merged-chrX-12151801-24	chrX	12151458	12152033	+	0.000	0.000	Merged-chrX-12151801-24
Merged-chr6-34475470-1	chr6	34475372	34475570	+	0.000	0.000	Merged-chr6-34475470-1
Merged-chr5-110583347-41	chr5	110583059	110583537	+	0.000	0.000	Merged-chr5-110583347-41
Merged-chr11-82952709-57	chr11	82952376	82953204	+	0.000	0.000	Merged-chr11-82952709-57
Merged-chr11-94236284-28	chr11	94236091	94236476	+	0.000	0.000	Merged-chr11-94236284-28
Merged-chr18-55338446-1	chr18	55338348	55338546	+	0.000	0.000	Merged-chr18-55338446-1
Merged-chr17-30005646-4	chr17	30005384	30005831	+	0.000	0.000	Merged-chr17-30005646-4
Merged-chr16-15910429-9	chr16	15910255	15910660	+	0.000	0.000	Merged-chr16-15910429-9
Merged-chr10-12868741-121	chr10	12868023	12869443	+	0.000	0.000	Merged-chr10-12868741-121
Merged-chr11-74897454-145	chr11	74896265	74898229	+	0.000	0.000	Merged-chr11-74897454-145
Merged-chr5-65850971-35	chr5	65850703	65851158	+	0.000	0.000	Merged-chr5-65850971-35
Merged-chr13-58067754-68	chr13	58067386	58068076	+	0.000	0.000	Merged-chr13-58067754-68
Merged-chr1-155224072-96	chr1	155223483	155224554	+	0.000	0.000	Merged-chr1-155224072-96
Merged-chr5-121634808-1	chr5	121634710	121634908	+	0.000	0.000	Merged-chr5-121634808-1
Merged-chr1-61030719-23	chr1	61030216	61030989	+	0.000	0.000	Merged-chr1-61030719-23
Merged-chr9-108342935-1	chr9	108342837	108343035	+	0.000	0.000	Merged-chr9-108342935-1
Merged-chr4-129821455-21	chr4	129821167	129821717	+	0.000	0.000	Merged-chr4-129821455-21
Merged-chr9-56273762-19	chr9	56273591	56274010	+	0.000	0.000	Merged-chr9-56273762-19
Merged-chr18-54990741-1	chr18	54990643	54990841	+	0.000	0.000	Merged-chr18-54990741-1
Merged-chr8-116952526-34	chr8	116952205	116952723	+	0.000	0.000	Merged-chr8-116952526-34
Merged-chr19-46467273-39	chr19	46467083	46467468	+	0.000	0.000	Merged-chr19-46467273-39
Merged-chr16-17921951-55	chr16	17921634	17922249	+	0.000	0.000	Merged-chr16-17921951-55
Merged-chr6-41543577-6	chr6	41543418	41543714	+	0.000	0.000	Merged-chr6-41543577-6
Merged-chr14-14633159-94	chr14	14632846	14633652	+	0.000	0.000	Merged-chr14-14633159-94
Merged-chr8-119424172-64	chr8	119423860	119424474	+	0.000	0.000	Merged-chr8-119424172-64
Merged-chr7-82866836-179	chr7	82866568	82867139	+	0.000	0.000	Merged-chr7-82866836-179
Merged-chr2-157571643-2	chr2	157571504	157571785	+	0.000	0.000	Merged-chr2-157571643-2
Merged-chr12-85705502-111	chr12	85705148	85706147	+	0.000	0.000	Merged-chr12-85705502-111
Merged-chr13-44734647-5	chr13	44734466	44734816	+	0.000	0.000	Merged-chr13-44734647-5
Merged-chr2-28533447-53	chr2	28533199	28533832	+	0.000	0.000	Merged-chr2-28533447-53
Merged-chr15-9455441-21	chr15	9455168	9455648	+	0.000	0.000	Merged-chr15-9455441-21
Merged-chr5-147057777-2	chr5	147057650	147057906	+	0.000	0.000	Merged-chr5-147057777-2
Merged-chr5-139382660-104	chr5	139382222	139383141	+	0.000	0.000	Merged-chr5-139382660-104
Merged-chr8-94917725-42	chr8	94917419	94918068	+	0.000	0.000	Merged-chr8-94917725-42
Merged-chr1-34218504-21	chr1	34218307	34218723	+	0.000	0.000	Merged-chr1-34218504-21
Merged-chr15-83601447-1	chr15	83601349	83601547	+	0.000	0.000	Merged-chr15-83601447-1
Merged-chr18-55184641-11	chr18	55184487	55184775	+	0.000	0.000	Merged-chr18-55184641-11
Merged-chr2-103632734-49	chr2	103632551	103632970	+	0.000	0.000	Merged-chr2-103632734-49
Merged-chr12-102451586-20	chr12	102451381	102451830	+	0.000	0.000	Merged-chr12-102451586-20
Merged-chr1-40266669-8	chr1	40266448	40266820	+	0.000	0.000	Merged-chr1-40266669-8
Merged-chr12-80197610-10	chr12	80197323	80197811	+	0.000	0.000	Merged-chr12-80197610-10
Merged-chr2-18967765-9	chr2	18967646	18967900	+	0.000	0.000	Merged-chr2-18967765-9
Merged-chr15-100699497-4	chr15	100699305	100699661	+	0.000	0.000	Merged-chr15-100699497-4
Merged-chr1-164966286-53	chr1	164966098	164966507	+	0.000	0.000	Merged-chr1-164966286-53
Merged-chr15-53272794-21	chr15	53272570	53273043	+	0.000	0.000	Merged-chr15-53272794-21
Merged-chr5-65883113-66	chr5	65882375	65884001	+	0.000	0.000	Merged-chr5-65883113-66
Merged-chr12-80257238-10	chr12	80257035	80257422	+	0.000	0.000	Merged-chr12-80257238-10
Merged-chr5-65863563-64	chr5	65863343	65863978	+	0.000	0.000	Merged-chr5-65863563-64
Merged-chr18-55161771-19	chr18	55161489	55162027	+	0.000	0.000	Merged-chr18-55161771-19
Merged-chr1-36939116-1	chr1	36939018	36939216	+	0.000	0.000	Merged-chr1-36939116-1
Merged-chr18-54839471-21	chr18	54839244	54839799	+	0.000	0.000	Merged-chr18-54839471-21
Merged-chr18-55146782-23	chr18	55146540	55146995	+	0.000	0.000	Merged-chr18-55146782-23
Merged-chr12-15811908-21	chr12	15811771	15812136	+	0.000	0.000	Merged-chr12-15811908-21
Merged-chr18-79234002-2	chr18	79233889	79234117	+	0.000	0.000	Merged-chr18-79234002-2
Merged-chr10-121427344-22	chr10	121427022	121427608	+	0.000	0.000	Merged-chr10-121427344-22
Merged-chr2-28547931-31	chr2	28547723	28548183	+	0.000	0.000	Merged-chr2-28547931-31
Merged-chr9-14342376-26	chr9	14342037	14342750	+	0.000	0.000	Merged-chr9-14342376-26
Merged-chr11-113787129-1	chr11	113787031	113787229	+	0.000	0.000	Merged-chr11-113787129-1
Merged-chr7-6398764-38	chr7	6398511	6399009	+	0.000	0.000	Merged-chr7-6398764-38
Merged-chr2-172401349-46	chr2	172401144	172401545	+	0.000	0.000	Merged-chr2-172401349-46
Merged-chr15-36330676-10	chr15	36330421	36330876	+	0.000	0.000	Merged-chr15-36330676-10
Merged-chr6-129239949-37	chr6	129239689	129240229	+	0.000	0.000	Merged-chr6-129239949-37
Merged-chr15-93486083-7	chr15	93485871	93486290	+	0.000	0.000	Merged-chr15-93486083-7
Merged-chr9-118752627-3	chr9	118752418	118752817	+	0.000	0.000	Merged-chr9-118752627-3
Merged-chr13-73490941-1	chr13	73490843	73491041	+	0.000	0.000	Merged-chr13-73490941-1
Merged-chr15-53292973-16	chr15	53292811	53293198	+	0.000	0.000	Merged-chr15-53292973-16
Merged-chr15-101256332-2	chr15	101256210	101256457	+	0.000	0.000	Merged-chr15-101256332-2
Merged-chr7-99380729-2	chr7	99380612	99380848	+	0.000	0.000	Merged-chr7-99380729-2
Merged-chr6-90746372-25	chr6	90746012	90746751	+	0.000	0.000	Merged-chr6-90746372-25
Merged-chr1-128593290-2	chr1	128593177	128593406	+	0.000	0.000	Merged-chr1-128593290-2
Merged-chr4-6903816-37	chr4	6903551	6903982	+	0.000	0.000	Merged-chr4-6903816-37
Merged-chr11-94591721-35	chr11	94591487	94591998	+	0.000	0.000	Merged-chr11-94591721-35
Merged-chr1-192711670-2	chr1	192711552	192711790	+	0.000	0.000	Merged-chr1-192711670-2
Merged-chr10-96621091-45	chr10	96620846	96621464	+	0.000	0.000	Merged-chr10-96621091-45
Merged-chr19-46520392-2	chr19	46520257	46520530	+	0.000	0.000	Merged-chr19-46520392-2
Merged-chr11-19993082-47	chr11	19992838	19993561	+	0.000	0.000	Merged-chr11-19993082-47
Merged-chr15-6569076-63	chr15	6568691	6569336	+	0.000	0.000	Merged-chr15-6569076-63
Merged-chr1-69496310-11	chr1	69496043	69496536	+	0.000	0.000	Merged-chr1-69496310-11
Merged-chr7-83660655-125	chr7	83660138	83661164	+	0.000	0.000	Merged-chr7-83660655-125
Merged-chr6-146910233-6	chr6	146909957	146910417	+	0.000	0.000	Merged-chr6-146910233-6
Merged-chr2-132035691-29	chr2	132035468	132035942	+	0.000	0.000	Merged-chr2-132035691-29
Merged-chr11-69366832-87	chr11	69366447	69367367	+	0.000	0.000	Merged-chr11-69366832-87
Merged-chr7-25130753-10	chr7	25130592	25130895	+	0.000	0.000	Merged-chr7-25130753-10
Merged-chr5-107282633-31	chr5	107282417	107282843	+	0.000	0.000	Merged-chr5-107282633-31
Merged-chr6-99094818-4	chr6	99094618	99095010	+	0.000	0.000	Merged-chr6-99094818-4
Merged-chr15-72929064-48	chr15	72928620	72929331	+	0.000	0.000	Merged-chr15-72929064-48
Merged-chr2-59631488-48	chr2	59631176	59631767	+	0.000	0.000	Merged-chr2-59631488-48
Merged-chr10-17566277-15	chr10	17566026	17566494	+	0.000	0.000	Merged-chr10-17566277-15
Merged-chr2-153003953-1	chr2	153003855	153004053	+	0.000	0.000	Merged-chr2-153003953-1
Merged-chr16-97478788-37	chr16	97478371	97479133	+	0.000	0.000	Merged-chr16-97478788-37
Merged-chr6-144917284-5	chr6	144917165	144917403	+	0.000	0.000	Merged-chr6-144917284-5
Merged-chr6-41544564-81	chr6	41544118	41544805	+	0.000	0.000	Merged-chr6-41544564-81
Merged-chr4-135898625-32	chr4	135898430	135898882	+	0.000	0.000	Merged-chr4-135898625-32
Merged-chr11-69410612-81	chr11	69410153	69411184	+	0.000	0.000	Merged-chr11-69410612-81
