#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed
Merged-chr1-189899995-1	chr1	189899897	189900095	+	0.000	0.000	Merged-chr1-189899995-1
Merged-chr19-21272271-125	chr19	21271847	21272578	+	0.000	0.000	Merged-chr19-21272271-125
Merged-chr13-3665528-35	chr13	3665374	3665681	+	0.000	0.000	Merged-chr13-3665528-35
Merged-chr1-20891220-1	chr1	20891122	20891320	+	0.000	0.000	Merged-chr1-20891220-1
Merged-chr4-128804971-3	chr4	128804860	128805084	+	0.000	0.000	Merged-chr4-128804971-3
Merged-chr9-72092153-21	chr9	72091736	72092561	+	0.000	0.000	Merged-chr9-72092153-21
Merged-chr1-171916002-44	chr1	171915701	171916375	+	0.000	0.000	Merged-chr1-171916002-44
Merged-chr18-64936230-29	chr18	64935973	64936472	+	0.000	0.000	Merged-chr18-64936230-29
Merged-chr11-4366568-4	chr11	4366426	4366732	+	0.000	0.000	Merged-chr11-4366568-4
Merged-chr8-79150775-36	chr8	79150546	79150952	+	0.000	0.000	Merged-chr8-79150775-36
Merged-chr10-42838902-52	chr10	42838663	42839177	+	0.000	0.000	Merged-chr10-42838902-52
Merged-chr5-121837232-116	chr5	121836697	121838072	+	0.000	0.000	Merged-chr5-121837232-116
Merged-chr18-64887799-124	chr18	64887202	64888334	+	0.000	0.000	Merged-chr18-64887799-124
Merged-chr1-55405936-77	chr1	55405336	55406320	+	0.000	0.000	Merged-chr1-55405936-77
Merged-chrX-94542130-27	chrX	94541889	94542332	+	0.000	0.000	Merged-chrX-94542130-27
Merged-chr5-143235750-1	chr5	143235652	143235850	+	0.000	0.000	Merged-chr5-143235750-1
Merged-chr13-42051680-16	chr13	42051437	42051978	+	0.000	0.000	Merged-chr13-42051680-16
Merged-chr17-15706572-1	chr17	15706474	15706672	+	0.000	0.000	Merged-chr17-15706572-1
Merged-chr4-24896995-13	chr4	24896704	24897255	+	0.000	0.000	Merged-chr4-24896995-13
Merged-chr8-61516284-26	chr8	61516012	61516510	+	0.000	0.000	Merged-chr8-61516284-26
Merged-chr19-40832149-1	chr19	40832051	40832249	+	0.000	0.000	Merged-chr19-40832149-1
Merged-chr18-41922604-41	chr18	41922189	41923133	+	0.000	0.000	Merged-chr18-41922604-41
Merged-chr8-94010222-45	chr8	94009867	94010528	+	0.000	0.000	Merged-chr8-94010222-45
Merged-chr6-122720133-25	chr6	122719907	122720355	+	0.000	0.000	Merged-chr6-122720133-25
Merged-chr9-7873659-1	chr9	7873561	7873759	+	0.000	0.000	Merged-chr9-7873659-1
Merged-chr19-16773610-74	chr19	16773185	16774000	+	0.000	0.000	Merged-chr19-16773610-74
Merged-chr13-91564824-14	chr13	91564570	91565081	+	0.000	0.000	Merged-chr13-91564824-14
Merged-chr6-143897705-1	chr6	143897607	143897805	+	0.000	0.000	Merged-chr6-143897705-1
Merged-chr4-32425710-19	chr4	32425447	32425996	+	0.000	0.000	Merged-chr4-32425710-19
Merged-chr1-127215096-15	chr1	127214816	127215342	+	0.000	0.000	Merged-chr1-127215096-15
Merged-chr11-3182637-7	chr11	3182408	3182925	+	0.000	0.000	Merged-chr11-3182637-7
Merged-chr7-125552153-61	chr7	125551849	125552492	+	0.000	0.000	Merged-chr7-125552153-61
Merged-chr7-96914274-42	chr7	96913977	96914655	+	0.000	0.000	Merged-chr7-96914274-42
Merged-chr11-58938745-55	chr11	58938517	58939074	+	0.000	0.000	Merged-chr11-58938745-55
Merged-chr11-3145875-104	chr11	3145485	3146312	+	0.000	0.000	Merged-chr11-3145875-104
Merged-chr13-58188671-26	chr13	58188454	58188969	+	0.000	0.000	Merged-chr13-58188671-26
Merged-chr11-3127341-13	chr11	3127111	3127581	+	0.000	0.000	Merged-chr11-3127341-13
Merged-chr6-125484183-4	chr6	125484060	125484347	+	0.000	0.000	Merged-chr6-125484183-4
Merged-chr7-141447520-63	chr7	141447308	141447704	+	0.000	0.000	Merged-chr7-141447520-63
Merged-chr17-80621176-31	chr17	80620987	80621434	+	0.000	0.000	Merged-chr17-80621176-31
Merged-chr11-116669972-23	chr11	116669765	116670144	+	0.000	0.000	Merged-chr11-116669972-23
Merged-chr11-3128025-181	chr11	3127637	3128553	+	0.000	0.000	Merged-chr11-3128025-181
Merged-chr6-89345239-6	chr6	89345064	89345391	+	0.000	0.000	Merged-chr6-89345239-6
Merged-chr18-24205839-79	chr18	24205592	24206164	+	0.000	0.000	Merged-chr18-24205839-79
Merged-chr3-30995800-69	chr3	30995442	30996032	+	0.000	0.000	Merged-chr3-30995800-69
Merged-chr7-24610219-3	chr7	24610106	24610343	+	0.000	0.000	Merged-chr7-24610219-3
Merged-chr4-128713412-15	chr4	128713228	128713674	+	0.000	0.000	Merged-chr4-128713412-15
Merged-chr7-101093994-1	chr7	101093896	101094094	+	0.000	0.000	Merged-chr7-101093994-1
Merged-chr16-5030081-11	chr16	5029926	5030246	+	0.000	0.000	Merged-chr16-5030081-11
Merged-chr7-24608343-34	chr7	24608149	24608606	+	0.000	0.000	Merged-chr7-24608343-34
Merged-chr6-134175051-22	chr6	134174810	134175344	+	0.000	0.000	Merged-chr6-134175051-22
Merged-chr9-53301567-34	chr9	53301330	53301801	+	0.000	0.000	Merged-chr9-53301567-34
Merged-chr2-62294008-18	chr2	62293830	62294191	+	0.000	0.000	Merged-chr2-62294008-18
Merged-chr12-73794369-23	chr12	73794138	73794664	+	0.000	0.000	Merged-chr12-73794369-23
Merged-chr9-58253274-50	chr9	58253043	58253507	+	0.000	0.000	Merged-chr9-58253274-50
Merged-chr11-33939802-1	chr11	33939704	33939902	+	0.000	0.000	Merged-chr11-33939802-1
Merged-chr2-4299012-15	chr2	4298780	4299391	+	0.000	0.000	Merged-chr2-4299012-15
Merged-chr2-29251515-20	chr2	29251344	29251830	+	0.000	0.000	Merged-chr2-29251515-20
Merged-chr11-3163843-34	chr11	3163637	3164068	+	0.000	0.000	Merged-chr11-3163843-34
Merged-chr19-43896459-20	chr19	43896119	43896695	+	0.000	0.000	Merged-chr19-43896459-20
Merged-chr4-125114884-30	chr4	125114658	125115331	+	0.000	0.000	Merged-chr4-125114884-30
Merged-chr13-30165889-1	chr13	30165791	30165989	+	0.000	0.000	Merged-chr13-30165889-1
Merged-chr2-148689712-32	chr2	148689430	148689999	+	0.000	0.000	Merged-chr2-148689712-32
Merged-chr11-62524467-4	chr11	62524241	62524620	+	0.000	0.000	Merged-chr11-62524467-4
Merged-chr6-144278039-1	chr6	144277941	144278139	+	0.000	0.000	Merged-chr6-144278039-1
Merged-chr10-118713124-16	chr10	118712918	118713325	+	0.000	0.000	Merged-chr10-118713124-16
Merged-chr3-88490260-1	chr3	88490162	88490360	+	0.000	0.000	Merged-chr3-88490260-1
Merged-chr15-59533034-12	chr15	59532864	59533191	+	0.000	0.000	Merged-chr15-59533034-12
Merged-chr11-3171245-23	chr11	3170851	3171586	+	0.000	0.000	Merged-chr11-3171245-23
Merged-chr15-58697268-28	chr15	58697004	58697527	+	0.000	0.000	Merged-chr15-58697268-28
Merged-chr18-64894930-11	chr18	64894490	64895251	+	0.000	0.000	Merged-chr18-64894930-11
Merged-chr8-14996995-10	chr8	14996772	14997216	+	0.000	0.000	Merged-chr8-14996995-10
Merged-chr11-58938354-3	chr11	58938197	58938507	+	0.000	0.000	Merged-chr11-58938354-3
Merged-chr18-80455760-29	chr18	80455543	80456000	+	0.000	0.000	Merged-chr18-80455760-29
Merged-chr12-108645905-1	chr12	108645807	108646005	+	0.000	0.000	Merged-chr12-108645905-1
Merged-chr2-4601528-18	chr2	4601265	4601751	+	0.000	0.000	Merged-chr2-4601528-18
Merged-chr5-75422508-3	chr5	75422405	75422613	+	0.000	0.000	Merged-chr5-75422508-3
Merged-chr15-59522989-9	chr15	59522851	59523135	+	0.000	0.000	Merged-chr15-59522989-9
Merged-chr2-37704378-1	chr2	37704280	37704478	+	0.000	0.000	Merged-chr2-37704378-1
Merged-chr18-7610631-1	chr18	7610533	7610731	+	0.000	0.000	Merged-chr18-7610631-1
Merged-chr3-30994770-1	chr3	30994672	30994870	+	0.000	0.000	Merged-chr3-30994770-1
Merged-chr5-121711769-90	chr5	121711502	121712121	+	0.000	0.000	Merged-chr5-121711769-90
Merged-chr2-16353031-9	chr2	16352784	16353241	+	0.000	0.000	Merged-chr2-16353031-9
Merged-chr14-103341999-5	chr14	103341847	103342133	+	0.000	0.000	Merged-chr14-103341999-5
Merged-chr11-3177437-56	chr11	3177047	3178199	+	0.000	0.000	Merged-chr11-3177437-56
Merged-chr8-61410967-8	chr8	61410783	61411160	+	0.000	0.000	Merged-chr8-61410967-8
Merged-chr16-93574695-56	chr16	93574469	93575010	+	0.000	0.000	Merged-chr16-93574695-56
Merged-chr12-105069151-33	chr12	105068937	105069331	+	0.000	0.000	Merged-chr12-105069151-33
Merged-chr10-19194844-5	chr10	19194674	19194991	+	0.000	0.000	Merged-chr10-19194844-5
Merged-chr10-88826786-54	chr10	88826532	88827024	+	0.000	0.000	Merged-chr10-88826786-54
Merged-chr15-9572712-38	chr15	9572273	9573024	+	0.000	0.000	Merged-chr15-9572712-38
Merged-chr7-100693346-29	chr7	100693119	100693525	+	0.000	0.000	Merged-chr7-100693346-29
Merged-chr17-7902591-16	chr17	7902400	7902757	+	0.000	0.000	Merged-chr17-7902591-16
Merged-chr6-121230042-8	chr6	121229870	121230191	+	0.000	0.000	Merged-chr6-121230042-8
Merged-chr5-88693044-1	chr5	88692946	88693144	+	0.000	0.000	Merged-chr5-88693044-1
Merged-chr2-77237632-1	chr2	77237534	77237732	+	0.000	0.000	Merged-chr2-77237632-1
Merged-chr14-121552858-6	chr14	121552658	121553035	+	0.000	0.000	Merged-chr14-121552858-6
Merged-chr19-6871176-1	chr19	6871078	6871276	+	0.000	0.000	Merged-chr19-6871176-1
Merged-chr14-78434272-26	chr14	78434061	78434575	+	0.000	0.000	Merged-chr14-78434272-26
Merged-chr16-10542495-1	chr16	10542397	10542595	+	0.000	0.000	Merged-chr16-10542495-1
Merged-chr12-73750891-1	chr12	73750793	73750991	+	0.000	0.000	Merged-chr12-73750891-1
Merged-chr13-43365585-65	chr13	43365342	43365797	+	0.000	0.000	Merged-chr13-43365585-65
Merged-chr17-57194359-63	chr17	57194093	57194625	+	0.000	0.000	Merged-chr17-57194359-63
Merged-chr1-189914553-1	chr1	189914455	189914653	+	0.000	0.000	Merged-chr1-189914553-1
Merged-chr6-17925881-20	chr6	17925223	17926389	+	0.000	0.000	Merged-chr6-17925881-20
Merged-chr16-10541856-1	chr16	10541758	10541956	+	0.000	0.000	Merged-chr16-10541856-1
Merged-chr3-32529586-54	chr3	32529376	32529876	+	0.000	0.000	Merged-chr3-32529586-54
Merged-chr17-80718439-9	chr17	80718228	80718605	+	0.000	0.000	Merged-chr17-80718439-9
Merged-chr7-143626402-10	chr7	143626229	143626600	+	0.000	0.000	Merged-chr7-143626402-10
Merged-chr6-134148194-39	chr6	134147791	134148466	+	0.000	0.000	Merged-chr6-134148194-39
Merged-chr16-94371721-8	chr16	94371541	94371947	+	0.000	0.000	Merged-chr16-94371721-8
Merged-chr9-58260783-1	chr9	58260685	58260883	+	0.000	0.000	Merged-chr9-58260783-1
Merged-chr13-51837530-7	chr13	51837351	51837705	+	0.000	0.000	Merged-chr13-51837530-7
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr1-189886675-1	chr1	189886577	189886775	+	0.000	0.000	Merged-chr1-189886675-1
Merged-chr8-88633560-31	chr8	88633396	88633832	+	0.000	0.000	Merged-chr8-88633560-31
Merged-chr7-96910268-22	chr7	96909854	96910748	+	0.000	0.000	Merged-chr7-96910268-22
Merged-chr6-144182833-5	chr6	144182636	144183105	+	0.000	0.000	Merged-chr6-144182833-5
Merged-chr11-3136753-36	chr11	3136602	3136888	+	0.000	0.000	Merged-chr11-3136753-36
Merged-chr11-79366434-5	chr11	79366291	79366570	+	0.000	0.000	Merged-chr11-79366434-5
Merged-chr9-108597519-47	chr9	108597309	108597775	+	0.000	0.000	Merged-chr9-108597519-47
Merged-chr6-143868417-58	chr6	143868153	143868796	+	0.000	0.000	Merged-chr6-143868417-58
Merged-chr15-100182935-17	chr15	100182740	100183075	+	0.000	0.000	Merged-chr15-100182935-17
Merged-chrX-75758392-2	chrX	75758294	75758492	+	0.000	0.000	Merged-chrX-75758392-2
Merged-chr8-126687126-29	chr8	126686879	126687361	+	0.000	0.000	Merged-chr8-126687126-29
Merged-chr5-105700330-116	chr5	105700142	105700563	+	0.000	0.000	Merged-chr5-105700330-116
Merged-chr11-4458652-13	chr11	4458416	4458901	+	0.000	0.000	Merged-chr11-4458652-13
Merged-chr8-61436904-17	chr8	61436499	61437219	+	0.000	0.000	Merged-chr8-61436904-17
Merged-chr18-37806676-79	chr18	37806211	37807799	+	0.000	0.000	Merged-chr18-37806676-79
Merged-chr5-134370965-15	chr5	134370497	134371277	+	0.000	0.000	Merged-chr5-134370965-15
Merged-chr10-111385696-32	chr10	111385465	111385955	+	0.000	0.000	Merged-chr10-111385696-32
Merged-chr14-14353361-58	chr14	14352320	14354606	+	0.000	0.000	Merged-chr14-14353361-58
Merged-chr4-32288230-40	chr4	32288015	32288654	+	0.000	0.000	Merged-chr4-32288230-40
Merged-chr8-14996187-57	chr8	14995980	14996565	+	0.000	0.000	Merged-chr8-14996187-57
Merged-chr5-105830814-9	chr5	105830651	105830956	+	0.000	0.000	Merged-chr5-105830814-9
Merged-chr16-33056487-79	chr16	33056257	33056767	+	0.000	0.000	Merged-chr16-33056487-79
Merged-chr4-144891657-2	chr4	144891518	144891799	+	0.000	0.000	Merged-chr4-144891657-2
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr6-121184381-146	chr6	121184131	121184579	+	0.000	0.000	Merged-chr6-121184381-146
Merged-chr9-114527279-28	chr9	114527054	114527481	+	0.000	0.000	Merged-chr9-114527279-28
Merged-chr1-138589922-1	chr1	138589824	138590022	+	0.000	0.000	Merged-chr1-138589922-1
Merged-chr10-19127789-28	chr10	19127517	19128093	+	0.000	0.000	Merged-chr10-19127789-28
Merged-chr4-63840637-20	chr4	63840488	63840843	+	0.000	0.000	Merged-chr4-63840637-20
Merged-chr2-164087575-6	chr2	164087414	164087745	+	0.000	0.000	Merged-chr2-164087575-6
Merged-chr7-123108481-68	chr7	123108271	123108900	+	0.000	0.000	Merged-chr7-123108481-68
Merged-chr7-105743970-1	chr7	105743872	105744070	+	0.000	0.000	Merged-chr7-105743970-1
Merged-chr1-34801766-1	chr1	34801668	34801866	+	0.000	0.000	Merged-chr1-34801766-1
Merged-chr10-42860509-74	chr10	42860309	42860696	+	0.000	0.000	Merged-chr10-42860509-74
Merged-chr17-24351923-77	chr17	24351670	24352222	+	0.000	0.000	Merged-chr17-24351923-77
Merged-chr2-26237317-65	chr2	26237079	26237548	+	0.000	0.000	Merged-chr2-26237317-65
Merged-chr7-109519201-65	chr7	109518832	109519639	+	0.000	0.000	Merged-chr7-109519201-65
Merged-chr5-105798150-1	chr5	105798052	105798250	+	0.000	0.000	Merged-chr5-105798150-1
Merged-chr7-7136662-51	chr7	7136359	7136999	+	0.000	0.000	Merged-chr7-7136662-51
Merged-chr18-53411654-14	chr18	53411439	53411865	+	0.000	0.000	Merged-chr18-53411654-14
Merged-chr5-75660426-1	chr5	75660328	75660526	+	0.000	0.000	Merged-chr5-75660426-1
Merged-chr7-132659827-1	chr7	132659729	132659927	+	0.000	0.000	Merged-chr7-132659827-1
Merged-chr11-33937790-12	chr11	33937593	33937986	+	0.000	0.000	Merged-chr11-33937790-12
Merged-chr1-189165180-1	chr1	189165082	189165280	+	0.000	0.000	Merged-chr1-189165180-1
Merged-chr4-134496951-35	chr4	134496304	134497347	+	0.000	0.000	Merged-chr4-134496951-35
Merged-chr6-17901265-19	chr6	17900985	17901532	+	0.000	0.000	Merged-chr6-17901265-19
Merged-chr11-33162343-10	chr11	33162176	33162539	+	0.000	0.000	Merged-chr11-33162343-10
Merged-chr18-7565556-21	chr18	7565373	7565784	+	0.000	0.000	Merged-chr18-7565556-21
Merged-chr5-105662982-20	chr5	105662771	105663153	+	0.000	0.000	Merged-chr5-105662982-20
Merged-chr7-73589087-116	chr7	73588533	73589338	+	0.000	0.000	Merged-chr7-73589087-116
Merged-chr7-105744345-53	chr7	105744135	105744636	+	0.000	0.000	Merged-chr7-105744345-53
Merged-chr11-32012025-22	chr11	32011817	32012241	+	0.000	0.000	Merged-chr11-32012025-22
Merged-chr10-108407108-16	chr10	108406709	108407392	+	0.000	0.000	Merged-chr10-108407108-16
Merged-chr9-43239108-4	chr9	43239000	43239232	+	0.000	0.000	Merged-chr9-43239108-4
Merged-chr5-105876744-75	chr5	105876260	105877308	+	0.000	0.000	Merged-chr5-105876744-75
Merged-chr1-127306069-79	chr1	127305738	127306328	+	0.000	0.000	Merged-chr1-127306069-79
Merged-chr14-121929425-38	chr14	121929021	121929714	+	0.000	0.000	Merged-chr14-121929425-38
Merged-chr1-39944518-35	chr1	39944306	39944795	+	0.000	0.000	Merged-chr1-39944518-35
Merged-chr12-36157102-164	chr12	36156638	36157564	+	0.000	0.000	Merged-chr12-36157102-164
Merged-chr16-90283105-4	chr16	90282882	90283295	+	0.000	0.000	Merged-chr16-90283105-4
Merged-chr11-3137511-6	chr11	3137276	3137815	+	0.000	0.000	Merged-chr11-3137511-6
Merged-chr11-3188853-10	chr11	3188607	3189017	+	0.000	0.000	Merged-chr11-3188853-10
Merged-chr1-74788116-29	chr1	74787836	74788420	+	0.000	0.000	Merged-chr1-74788116-29
Merged-chr1-180313022-2	chr1	180312875	180313172	+	0.000	0.000	Merged-chr1-180313022-2
Merged-chr16-23997406-12	chr16	23997256	23997626	+	0.000	0.000	Merged-chr16-23997406-12
Merged-chr10-120618551-2	chr10	120618374	120618731	+	0.000	0.000	Merged-chr10-120618551-2
Merged-chr11-31675564-2	chr11	31675454	31675677	+	0.000	0.000	Merged-chr11-31675564-2
Merged-chr8-15027827-5	chr8	15027729	15027927	+	0.000	0.000	Merged-chr8-15027827-5
Merged-chrX-98148927-58	chrX	98148588	98149180	+	0.000	0.000	Merged-chrX-98148927-58
Merged-chr7-80033388-28	chr7	80033103	80033671	+	0.000	0.000	Merged-chr7-80033388-28
Merged-chr4-3810365-16	chr4	3810031	3810594	+	0.000	0.000	Merged-chr4-3810365-16
Merged-chr18-24309700-12	chr18	24309479	24309896	+	0.000	0.000	Merged-chr18-24309700-12
Merged-chr15-58823489-98	chr15	58823191	58823854	+	0.000	0.000	Merged-chr15-58823489-98
Merged-chr13-42049767-1	chr13	42049669	42049867	+	0.000	0.000	Merged-chr13-42049767-1
Merged-chr4-32148331-1	chr4	32148233	32148431	+	0.000	0.000	Merged-chr4-32148331-1
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr10-42832848-1	chr10	42832750	42832948	+	0.000	0.000	Merged-chr10-42832848-1
Merged-chr4-16163634-149	chr4	16163088	16163961	+	0.000	0.000	Merged-chr4-16163634-149
Merged-chr7-130886495-31	chr7	130886161	130886742	+	0.000	0.000	Merged-chr7-130886495-31
Merged-chr7-143625204-46	chr7	143624983	143625470	+	0.000	0.000	Merged-chr7-143625204-46
Merged-chr3-52369347-12	chr3	52369146	52369583	+	0.000	0.000	Merged-chr3-52369347-12
Merged-chr10-117678465-4	chr10	117678277	117678636	+	0.000	0.000	Merged-chr10-117678465-4
Merged-chr16-38729848-29	chr16	38729587	38730197	+	0.000	0.000	Merged-chr16-38729848-29
Merged-chr9-14262730-55	chr9	14262558	14262975	+	0.000	0.000	Merged-chr9-14262730-55
Merged-chr17-15821860-4	chr17	15821747	15821981	+	0.000	0.000	Merged-chr17-15821860-4
Merged-chr6-145267258-1	chr6	145267160	145267358	+	0.000	0.000	Merged-chr6-145267258-1
Merged-chr11-31169541-9	chr11	31169339	31169737	+	0.000	0.000	Merged-chr11-31169541-9
Merged-chr6-71500692-12	chr6	71500444	71500955	+	0.000	0.000	Merged-chr6-71500692-12
Merged-chr2-32396001-113	chr2	32395690	32396320	+	0.000	0.000	Merged-chr2-32396001-113
Merged-chr1-55630357-14	chr1	55630094	55630610	+	0.000	0.000	Merged-chr1-55630357-14
Merged-chr7-27838608-46	chr7	27838322	27838847	+	0.000	0.000	Merged-chr7-27838608-46
Merged-chr12-13462144-83	chr12	13461609	13462762	+	0.000	0.000	Merged-chr12-13462144-83
Merged-chr1-39932950-7	chr1	39932677	39933158	+	0.000	0.000	Merged-chr1-39932950-7
Merged-chr1-138449346-9	chr1	138449105	138449557	+	0.000	0.000	Merged-chr1-138449346-9
Merged-chr8-119412895-42	chr8	119412639	119413146	+	0.000	0.000	Merged-chr8-119412895-42
Merged-chr6-134078555-1	chr6	134078457	134078655	+	0.000	0.000	Merged-chr6-134078555-1
Merged-chr12-73920310-1	chr12	73920212	73920410	+	0.000	0.000	Merged-chr12-73920310-1
Merged-chr6-144358019-2	chr6	144357822	144358219	+	0.000	0.000	Merged-chr6-144358019-2
Merged-chr14-103349911-85	chr14	103349507	103350081	+	0.000	0.000	Merged-chr14-103349911-85
Merged-chr18-53926957-22	chr18	53926670	53927163	+	0.000	0.000	Merged-chr18-53926957-22
Merged-chr7-73541621-62	chr7	73541016	73541883	+	0.000	0.000	Merged-chr7-73541621-62
Merged-chr1-138550461-33	chr1	138550189	138550639	+	0.000	0.000	Merged-chr1-138550461-33
Merged-chr14-103345278-1	chr14	103345180	103345378	+	0.000	0.000	Merged-chr14-103345278-1
Merged-chr2-62382784-7	chr2	62382642	62382909	+	0.000	0.000	Merged-chr2-62382784-7
Merged-chr10-94913400-13	chr10	94913165	94913693	+	0.000	0.000	Merged-chr10-94913400-13
Merged-chr4-3827081-20	chr4	3826788	3827402	+	0.000	0.000	Merged-chr4-3827081-20
Merged-chr2-68364639-40	chr2	68364389	68364892	+	0.000	0.000	Merged-chr2-68364639-40
Merged-chr9-42109916-3	chr9	42109809	42110033	+	0.000	0.000	Merged-chr9-42109916-3
Merged-chr3-88493035-35	chr3	88492832	88493251	+	0.000	0.000	Merged-chr3-88493035-35
Merged-chr6-134533147-7	chr6	134533026	134533290	+	0.000	0.000	Merged-chr6-134533147-7
Merged-chr1-20933660-26	chr1	20933403	20933843	+	0.000	0.000	Merged-chr1-20933660-26
Merged-chr10-59952771-1	chr10	59952673	59952871	+	0.000	0.000	Merged-chr10-59952771-1
Merged-chr1-180318502-5	chr1	180318363	180318680	+	0.000	0.000	Merged-chr1-180318502-5
Merged-chr2-16597959-4	chr2	16597772	16598143	+	0.000	0.000	Merged-chr2-16597959-4
Merged-chr17-84188018-120	chr17	84187616	84188337	+	0.000	0.000	Merged-chr17-84188018-120
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr2-172966680-14	chr2	172966496	172966850	+	0.000	0.000	Merged-chr2-172966680-14
Merged-chr14-31402926-2	chr14	31402812	31403043	+	0.000	0.000	Merged-chr14-31402926-2
Merged-chr19-30113626-34	chr19	30113338	30113858	+	0.000	0.000	Merged-chr19-30113626-34
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr8-71537469-55	chr8	71537252	71537676	+	0.000	0.000	Merged-chr8-71537469-55
Merged-chr2-77268358-6	chr2	77268182	77268513	+	0.000	0.000	Merged-chr2-77268358-6
Merged-chr10-120552975-34	chr10	120552610	120553461	+	0.000	0.000	Merged-chr10-120552975-34
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr1-93754065-3	chr1	93753952	93754196	+	0.000	0.000	Merged-chr1-93754065-3
Merged-chr3-126589665-27	chr3	126589471	126589850	+	0.000	0.000	Merged-chr3-126589665-27
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr9-62359748-5	chr9	62359431	62360060	+	0.000	0.000	Merged-chr9-62359748-5
Merged-chr11-54952725-3	chr11	54952611	54952846	+	0.000	0.000	Merged-chr11-54952725-3
Merged-chr7-80026692-85	chr7	80026118	80027456	+	0.000	0.000	Merged-chr7-80026692-85
Merged-chr15-100058174-10	chr15	100058010	100058406	+	0.000	0.000	Merged-chr15-100058174-10
Merged-chr18-53950804-1	chr18	53950706	53950904	+	0.000	0.000	Merged-chr18-53950804-1
Merged-chr1-138626503-4	chr1	138626388	138626618	+	0.000	0.000	Merged-chr1-138626503-4
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr2-120501866-2	chr2	120501745	120501990	+	0.000	0.000	Merged-chr2-120501866-2
Merged-chr1-92911501-3	chr1	92911403	92911601	+	0.000	0.000	Merged-chr1-92911501-3
Merged-chr1-138604109-41	chr1	138603763	138604357	+	0.000	0.000	Merged-chr1-138604109-41
Merged-chr8-84592202-17	chr8	84591932	84592444	+	0.000	0.000	Merged-chr8-84592202-17
Merged-chr17-56289998-2	chr17	56289900	56290098	+	0.000	0.000	Merged-chr17-56289998-2
Merged-chr15-62043886-41	chr15	62043619	62044186	+	0.000	0.000	Merged-chr15-62043886-41
Merged-chr19-16777761-4	chr19	16777648	16777887	+	0.000	0.000	Merged-chr19-16777761-4
Merged-chr18-12305591-61	chr18	12305320	12305834	+	0.000	0.000	Merged-chr18-12305591-61
Merged-chr16-18235713-3	chr16	18235505	18235880	+	0.000	0.000	Merged-chr16-18235713-3
Merged-chr1-38557840-50	chr1	38557525	38558055	+	0.000	0.000	Merged-chr1-38557840-50
Merged-chr15-100079310-5	chr15	100079140	100079459	+	0.000	0.000	Merged-chr15-100079310-5
Merged-chr2-77341563-2	chr2	77341465	77341663	+	0.000	0.000	Merged-chr2-77341563-2
Merged-chrX-47912539-47	chrX	47912321	47912741	+	0.000	0.000	Merged-chrX-47912539-47
Merged-chr6-144066612-1	chr6	144066514	144066712	+	0.000	0.000	Merged-chr6-144066612-1
Merged-chr11-78165557-54	chr11	78165349	78165940	+	0.000	0.000	Merged-chr11-78165557-54
Merged-chr16-94254694-8	chr16	94254526	94254910	+	0.000	0.000	Merged-chr16-94254694-8
Merged-chr5-134373166-2	chr5	134373034	134373301	+	0.000	0.000	Merged-chr5-134373166-2
Merged-chr2-16132407-2	chr2	16132280	16132536	+	0.000	0.000	Merged-chr2-16132407-2
Merged-chr10-118813922-11	chr10	118813662	118814186	+	0.000	0.000	Merged-chr10-118813922-11
Merged-chr18-60624660-132	chr18	60624019	60625007	+	0.000	0.000	Merged-chr18-60624660-132
Merged-chr1-162521373-2	chr1	162521262	162521486	+	0.000	0.000	Merged-chr1-162521373-2
Merged-chr2-16645000-2	chr2	16644850	16645152	+	0.000	0.000	Merged-chr2-16645000-2
Merged-chr9-94946219-1	chr9	94946121	94946319	+	0.000	0.000	Merged-chr9-94946219-1
Merged-chr2-4367918-1	chr2	4367820	4368018	+	0.000	0.000	Merged-chr2-4367918-1
Merged-chr3-89764414-10	chr3	89764251	89764622	+	0.000	0.000	Merged-chr3-89764414-10
Merged-chr12-69446107-1	chr12	69446009	69446207	+	0.000	0.000	Merged-chr12-69446107-1
Merged-chr15-62091960-25	chr15	62091670	62092177	+	0.000	0.000	Merged-chr15-62091960-25
