#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr18-41888397-77	chr18	41887950	41888868	+	0.000	0.000	Merged-chr18-41888397-77
Merged-chr11-106750878-127	chr11	106750215	106751733	+	0.000	0.000	Merged-chr11-106750878-127
Merged-chr10-19216501-10	chr10	19216354	19216661	+	0.000	0.000	Merged-chr10-19216501-10
Merged-chr17-84177686-3	chr17	84177542	84177822	+	0.000	0.000	Merged-chr17-84177686-3
Merged-chr1-127345077-51	chr1	127344880	127345346	+	0.000	0.000	Merged-chr1-127345077-51
Merged-chr13-117242416-107	chr13	117241857	117242719	+	0.000	0.000	Merged-chr13-117242416-107
Merged-chr11-48871805-98	chr11	48871155	48872538	+	0.000	0.000	Merged-chr11-48871805-98
Merged-chr16-24172185-8	chr16	24172026	24172394	+	0.000	0.000	Merged-chr16-24172185-8
Merged-chr5-105776620-9	chr5	105776436	105776840	+	0.000	0.000	Merged-chr5-105776620-9
Merged-chr9-95120288-34	chr9	95120028	95120583	+	0.000	0.000	Merged-chr9-95120288-34
Merged-chr9-62349502-36	chr9	62349267	62349724	+	0.000	0.000	Merged-chr9-62349502-36
Merged-chr13-51849013-24	chr13	51848788	51849243	+	0.000	0.000	Merged-chr13-51849013-24
Merged-chr9-53344730-22	chr9	53344476	53344969	+	0.000	0.000	Merged-chr9-53344730-22
Merged-chr11-70580699-89	chr11	70579916	70581281	+	0.000	0.000	Merged-chr11-70580699-89
Merged-chr1-23959266-33	chr1	23958926	23959544	+	0.000	0.000	Merged-chr1-23959266-33
Merged-chr1-36296864-54	chr1	36296617	36297134	+	0.000	0.000	Merged-chr1-36296864-54
Merged-chr17-33817699-57	chr17	33817446	33817965	+	0.000	0.000	Merged-chr17-33817699-57
Merged-chr19-29430686-3	chr19	29430552	29430824	+	0.000	0.000	Merged-chr19-29430686-3
Merged-chr6-121183966-1	chr6	121183868	121184066	+	0.000	0.000	Merged-chr6-121183966-1
Merged-chr10-100487355-134	chr10	100487107	100487628	+	0.000	0.000	Merged-chr10-100487355-134
Merged-chr12-115888214-32	chr12	115888007	115888578	+	0.000	0.000	Merged-chr12-115888214-32
Merged-chr19-16778618-43	chr19	16778350	16778998	+	0.000	0.000	Merged-chr19-16778618-43
Merged-chr17-83379975-2	chr17	83379849	83380104	+	0.000	0.000	Merged-chr17-83379975-2
Merged-chr16-24158437-1	chr16	24158339	24158537	+	0.000	0.000	Merged-chr16-24158437-1
Merged-chr6-146634470-65	chr6	146634126	146634781	+	0.000	0.000	Merged-chr6-146634470-65
Merged-chr11-3336028-55	chr11	3335644	3336285	+	0.000	0.000	Merged-chr11-3336028-55
Merged-chr3-37161165-34	chr3	37160960	37161409	+	0.000	0.000	Merged-chr3-37161165-34
Merged-chr11-32013500-11	chr11	32013116	32013881	+	0.000	0.000	Merged-chr11-32013500-11
Merged-chr3-37174845-28	chr3	37174481	37175110	+	0.000	0.000	Merged-chr3-37174845-28
Merged-chr14-14348333-18	chr14	14348015	14348687	+	0.000	0.000	Merged-chr14-14348333-18
Merged-chr5-105700734-6	chr5	105700598	105700894	+	0.000	0.000	Merged-chr5-105700734-6
Merged-chr15-59070702-12	chr15	59070521	59070915	+	0.000	0.000	Merged-chr15-59070702-12
Merged-chr15-9572052-14	chr15	9571853	9572222	+	0.000	0.000	Merged-chr15-9572052-14
Merged-chrX-95166298-83	chrX	95166014	95166609	+	0.000	0.000	Merged-chrX-95166298-83
Merged-chr4-16112668-24	chr4	16112466	16112944	+	0.000	0.000	Merged-chr4-16112668-24
Merged-chr19-16685068-14	chr19	16684844	16685313	+	0.000	0.000	Merged-chr19-16685068-14
Merged-chr11-30986417-66	chr11	30986190	30986660	+	0.000	0.000	Merged-chr11-30986417-66
Merged-chr2-68434802-41	chr2	68434572	68435034	+	0.000	0.000	Merged-chr2-68434802-41
Merged-chr14-31398460-1	chr14	31398362	31398560	+	0.000	0.000	Merged-chr14-31398460-1
Merged-chr2-23571893-78	chr2	23571507	23572164	+	0.000	0.000	Merged-chr2-23571893-78
Merged-chr1-23917708-15	chr1	23917325	23917958	+	0.000	0.000	Merged-chr1-23917708-15
Merged-chr3-122969244-1	chr3	122969146	122969344	+	0.000	0.000	Merged-chr3-122969244-1
Merged-chr10-94865429-8	chr10	94865231	94865661	+	0.000	0.000	Merged-chr10-94865429-8
Merged-chr1-74808255-37	chr1	74808016	74808471	+	0.000	0.000	Merged-chr1-74808255-37
Merged-chr4-32393426-6	chr4	32393312	32393545	+	0.000	0.000	Merged-chr4-32393426-6
Merged-chr13-117223399-24	chr13	117223194	117223589	+	0.000	0.000	Merged-chr13-117223399-24
Merged-chr9-95072180-5	chr9	95071977	95072327	+	0.000	0.000	Merged-chr9-95072180-5
Merged-chr5-134482403-23	chr5	134482085	134482716	+	0.000	0.000	Merged-chr5-134482403-23
Merged-chr9-40454763-1	chr9	40454665	40454863	+	0.000	0.000	Merged-chr9-40454763-1
Merged-chr14-118658326-68	chr14	118657904	118658688	+	0.000	0.000	Merged-chr14-118658326-68
Merged-chr16-23982644-57	chr16	23982323	23983102	+	0.000	0.000	Merged-chr16-23982644-57
Merged-chr6-88714297-7	chr6	88714076	88714499	+	0.000	0.000	Merged-chr6-88714297-7
Merged-chr6-88718305-41	chr6	88717963	88718811	+	0.000	0.000	Merged-chr6-88718305-41
Merged-chr12-36135533-30	chr12	36135350	36135824	+	0.000	0.000	Merged-chr12-36135533-30
Merged-chr15-59649593-13	chr15	59649332	59649865	+	0.000	0.000	Merged-chr15-59649593-13
Merged-chr15-59653150-73	chr15	59652810	59653421	+	0.000	0.000	Merged-chr15-59653150-73
Merged-chrX-95165737-1	chrX	95165639	95165837	+	0.000	0.000	Merged-chrX-95165737-1
Merged-chr11-3165665-33	chr11	3165491	3165847	+	0.000	0.000	Merged-chr11-3165665-33
Merged-chr19-16790195-21	chr19	16789968	16790466	+	0.000	0.000	Merged-chr19-16790195-21
Merged-chr9-121297708-57	chr9	121297306	121298077	+	0.000	0.000	Merged-chr9-121297708-57
Merged-chr1-162546482-8	chr1	162546333	162546644	+	0.000	0.000	Merged-chr1-162546482-8
Merged-chr12-73779559-52	chr12	73779280	73779916	+	0.000	0.000	Merged-chr12-73779559-52
Merged-chr14-121694451-18	chr14	121694149	121694697	+	0.000	0.000	Merged-chr14-121694451-18
Merged-chr11-59418690-15	chr11	59418525	59418939	+	0.000	0.000	Merged-chr11-59418690-15
Merged-chr17-35202038-14	chr17	35201726	35202310	+	0.000	0.000	Merged-chr17-35202038-14
Merged-chr11-69632910-62	chr11	69632650	69633107	+	0.000	0.000	Merged-chr11-69632910-62
Merged-chr9-121374678-22	chr9	121374470	121374903	+	0.000	0.000	Merged-chr9-121374678-22
Merged-chr16-36056598-16	chr16	36056366	36056842	+	0.000	0.000	Merged-chr16-36056598-16
Merged-chr10-118867608-1	chr10	118867510	118867708	+	0.000	0.000	Merged-chr10-118867608-1
Merged-chr11-3156355-5	chr11	3156217	3156465	+	0.000	0.000	Merged-chr11-3156355-5
Merged-chr4-53196424-60	chr4	53195993	53197223	+	0.000	0.000	Merged-chr4-53196424-60
Merged-chr9-114467218-14	chr9	114467015	114467591	+	0.000	0.000	Merged-chr9-114467218-14
Merged-chr15-100060928-68	chr15	100060619	100061209	+	0.000	0.000	Merged-chr15-100060928-68
Merged-chr1-34802120-122	chr1	34801932	34802336	+	0.000	0.000	Merged-chr1-34802120-122
Merged-chr10-127658262-5	chr10	127658103	127658473	+	0.000	0.000	Merged-chr10-127658262-5
Merged-chr2-17746491-3	chr2	17746349	17746649	+	0.000	0.000	Merged-chr2-17746491-3
Merged-chr16-10780906-2	chr16	10780805	10781010	+	0.000	0.000	Merged-chr16-10780906-2
Merged-chr15-12371387-24	chr15	12371144	12371607	+	0.000	0.000	Merged-chr15-12371387-24
Merged-chr3-99168031-2	chr3	99167926	99168139	+	0.000	0.000	Merged-chr3-99168031-2
Merged-chr10-130337662-26	chr10	130337337	130337990	+	0.000	0.000	Merged-chr10-130337662-26
Merged-chrX-98149943-92	chrX	98149297	98150602	+	0.000	0.000	Merged-chrX-98149943-92
Merged-chr6-125486159-1	chr6	125486061	125486259	+	0.000	0.000	Merged-chr6-125486159-1
Merged-chr4-63856637-1	chr4	63856539	63856737	+	0.000	0.000	Merged-chr4-63856637-1
Merged-chr1-189868246-2	chr1	189868137	189868358	+	0.000	0.000	Merged-chr1-189868246-2
Merged-chr11-116005079-38	chr11	116004815	116005445	+	0.000	0.000	Merged-chr11-116005079-38
Merged-chr2-75690898-5	chr2	75690767	75691015	+	0.000	0.000	Merged-chr2-75690898-5
Merged-chr1-23922076-79	chr1	23921785	23922302	+	0.000	0.000	Merged-chr1-23922076-79
Merged-chr1-39954782-26	chr1	39954507	39955067	+	0.000	0.000	Merged-chr1-39954782-26
Merged-chr4-128729967-1	chr4	128729869	128730067	+	0.000	0.000	Merged-chr4-128729967-1
Merged-chr6-144169354-1	chr6	144169256	144169454	+	0.000	0.000	Merged-chr6-144169354-1
Merged-chr13-3665528-35	chr13	3665374	3665681	+	0.000	0.000	Merged-chr13-3665528-35
Merged-chr1-39895697-26	chr1	39895428	39895983	+	0.000	0.000	Merged-chr1-39895697-26
Merged-chr1-173489627-22	chr1	173489459	173489781	+	0.000	0.000	Merged-chr1-173489627-22
Merged-chr4-128804971-3	chr4	128804860	128805084	+	0.000	0.000	Merged-chr4-128804971-3
Merged-chr9-72092153-21	chr9	72091736	72092561	+	0.000	0.000	Merged-chr9-72092153-21
Merged-chr1-171916002-44	chr1	171915701	171916375	+	0.000	0.000	Merged-chr1-171916002-44
Merged-chr1-55528879-45	chr1	55528605	55529224	+	0.000	0.000	Merged-chr1-55528879-45
Merged-chr6-134059534-54	chr6	134059026	134059945	+	0.000	0.000	Merged-chr6-134059534-54
Merged-chr1-164071690-1	chr1	164071592	164071790	+	0.000	0.000	Merged-chr1-164071690-1
Merged-chr15-91651721-23	chr15	91651453	91651996	+	0.000	0.000	Merged-chr15-91651721-23
Merged-chr7-48795353-37	chr7	48795143	48795553	+	0.000	0.000	Merged-chr7-48795353-37
Merged-chr13-42051680-16	chr13	42051437	42051978	+	0.000	0.000	Merged-chr13-42051680-16
Merged-chr10-127621595-57	chr10	127621269	127622066	+	0.000	0.000	Merged-chr10-127621595-57
Merged-chr1-171221078-19	chr1	171220879	171221228	+	0.000	0.000	Merged-chr1-171221078-19
Merged-chr10-130336707-49	chr10	130336400	130337257	+	0.000	0.000	Merged-chr10-130336707-49
Merged-chr4-24896995-13	chr4	24896704	24897255	+	0.000	0.000	Merged-chr4-24896995-13
Merged-chr10-118868545-20	chr10	118868115	118868897	+	0.000	0.000	Merged-chr10-118868545-20
Merged-chr2-17729953-3	chr2	17729741	17730132	+	0.000	0.000	Merged-chr2-17729953-3
Merged-chr11-116412629-1	chr11	116412531	116412729	+	0.000	0.000	Merged-chr11-116412629-1
Merged-chr11-116671560-64	chr11	116671321	116671871	+	0.000	0.000	Merged-chr11-116671560-64
Merged-chr17-34952643-49	chr17	34951936	34952971	+	0.000	0.000	Merged-chr17-34952643-49
Merged-chr8-94010222-45	chr8	94009867	94010528	+	0.000	0.000	Merged-chr8-94010222-45
Merged-chr6-122720133-25	chr6	122719907	122720355	+	0.000	0.000	Merged-chr6-122720133-25
Merged-chr9-114462838-21	chr9	114462641	114463060	+	0.000	0.000	Merged-chr9-114462838-21
Merged-chr13-51970284-43	chr13	51970063	51970569	+	0.000	0.000	Merged-chr13-51970284-43
Merged-chr19-40300210-18	chr19	40299980	40300416	+	0.000	0.000	Merged-chr19-40300210-18
Merged-chr9-35495678-50	chr9	35495467	35495878	+	0.000	0.000	Merged-chr9-35495678-50
Merged-chr15-91644070-43	chr15	91643653	91644410	+	0.000	0.000	Merged-chr15-91644070-43
Merged-chr9-41935840-14	chr9	41935578	41936127	+	0.000	0.000	Merged-chr9-41935840-14
Merged-chr11-3182637-7	chr11	3182408	3182925	+	0.000	0.000	Merged-chr11-3182637-7
Merged-chr7-96914274-42	chr7	96913977	96914655	+	0.000	0.000	Merged-chr7-96914274-42
Merged-chr18-7626777-65	chr18	7626410	7627018	+	0.000	0.000	Merged-chr18-7626777-65
Merged-chr9-72111517-133	chr9	72110864	72112155	+	0.000	0.000	Merged-chr9-72111517-133
Merged-chr2-119034979-52	chr2	119034573	119035222	+	0.000	0.000	Merged-chr2-119034979-52
Merged-chr11-3127341-13	chr11	3127111	3127581	+	0.000	0.000	Merged-chr11-3127341-13
Merged-chr6-67483330-21	chr6	67483158	67483489	+	0.000	0.000	Merged-chr6-67483330-21
Merged-chr11-116669972-23	chr11	116669765	116670144	+	0.000	0.000	Merged-chr11-116669972-23
Merged-chr5-105616345-34	chr5	105616079	105616632	+	0.000	0.000	Merged-chr5-105616345-34
Merged-chr19-61226084-2	chr19	61225982	61226188	+	0.000	0.000	Merged-chr19-61226084-2
Merged-chr4-128713412-15	chr4	128713228	128713674	+	0.000	0.000	Merged-chr4-128713412-15
Merged-chr3-126658033-3	chr3	126657900	126658172	+	0.000	0.000	Merged-chr3-126658033-3
Merged-chr5-105732037-124	chr5	105731790	105732661	+	0.000	0.000	Merged-chr5-105732037-124
Merged-chr16-5030081-11	chr16	5029926	5030246	+	0.000	0.000	Merged-chr16-5030081-11
Merged-chr7-24608343-34	chr7	24608149	24608606	+	0.000	0.000	Merged-chr7-24608343-34
Merged-chr4-125296910-1	chr4	125296812	125297010	+	0.000	0.000	Merged-chr4-125296910-1
Merged-chr9-53301567-34	chr9	53301330	53301801	+	0.000	0.000	Merged-chr9-53301567-34
Merged-chr17-7939764-45	chr17	7939507	7939947	+	0.000	0.000	Merged-chr17-7939764-45
Merged-chr12-73794369-23	chr12	73794138	73794664	+	0.000	0.000	Merged-chr12-73794369-23
Merged-chr2-4299012-15	chr2	4298780	4299391	+	0.000	0.000	Merged-chr2-4299012-15
Merged-chr17-35210384-52	chr17	35210045	35210629	+	0.000	0.000	Merged-chr17-35210384-52
Merged-chr15-78920036-14	chr15	78919827	78920242	+	0.000	0.000	Merged-chr15-78920036-14
Merged-chr11-3163843-34	chr11	3163637	3164068	+	0.000	0.000	Merged-chr11-3163843-34
Merged-chr4-128806241-68	chr4	128805962	128806764	+	0.000	0.000	Merged-chr4-128806241-68
Merged-chr19-43896459-20	chr19	43896119	43896695	+	0.000	0.000	Merged-chr19-43896459-20
Merged-chr9-110142335-14	chr9	110142172	110142543	+	0.000	0.000	Merged-chr9-110142335-14
Merged-chr6-133986314-22	chr6	133985993	133986625	+	0.000	0.000	Merged-chr6-133986314-22
Merged-chr2-148689712-32	chr2	148689430	148689999	+	0.000	0.000	Merged-chr2-148689712-32
Merged-chr14-121916983-20	chr14	121916695	121917296	+	0.000	0.000	Merged-chr14-121916983-20
Merged-chr8-15015807-1	chr8	15015709	15015907	+	0.000	0.000	Merged-chr8-15015807-1
Merged-chr5-105677279-25	chr5	105676820	105677464	+	0.000	0.000	Merged-chr5-105677279-25
Merged-chr5-92348973-52	chr5	92348677	92349273	+	0.000	0.000	Merged-chr5-92348973-52
Merged-chr11-4344147-20	chr11	4343908	4344383	+	0.000	0.000	Merged-chr11-4344147-20
Merged-chr15-59533034-12	chr15	59532864	59533191	+	0.000	0.000	Merged-chr15-59533034-12
Merged-chr10-75702628-18	chr10	75702420	75702835	+	0.000	0.000	Merged-chr10-75702628-18
Merged-chr15-58697268-28	chr15	58697004	58697527	+	0.000	0.000	Merged-chr15-58697268-28
Merged-chr1-44119962-5	chr1	44119782	44120100	+	0.000	0.000	Merged-chr1-44119962-5
Merged-chr8-14996995-10	chr8	14996772	14997216	+	0.000	0.000	Merged-chr8-14996995-10
Merged-chr17-56290726-100	chr17	56290253	56291174	+	0.000	0.000	Merged-chr17-56290726-100
Merged-chr8-126652316-29	chr8	126652113	126652517	+	0.000	0.000	Merged-chr8-126652316-29
Merged-chr18-80455760-29	chr18	80455543	80456000	+	0.000	0.000	Merged-chr18-80455760-29
Merged-chr12-108645905-1	chr12	108645807	108646005	+	0.000	0.000	Merged-chr12-108645905-1
Merged-chr11-79132078-52	chr11	79131847	79132366	+	0.000	0.000	Merged-chr11-79132078-52
Merged-chr18-53858307-10	chr18	53858155	53858460	+	0.000	0.000	Merged-chr18-53858307-10
Merged-chr5-75422508-3	chr5	75422405	75422613	+	0.000	0.000	Merged-chr5-75422508-3
Merged-chr17-8251885-20	chr17	8251658	8252134	+	0.000	0.000	Merged-chr17-8251885-20
Merged-chr15-59522989-9	chr15	59522851	59523135	+	0.000	0.000	Merged-chr15-59522989-9
Merged-chr9-41969136-22	chr9	41968750	41969510	+	0.000	0.000	Merged-chr9-41969136-22
Merged-chr2-16353031-9	chr2	16352784	16353241	+	0.000	0.000	Merged-chr2-16353031-9
Merged-chr16-94370200-2	chr16	94370074	94370329	+	0.000	0.000	Merged-chr16-94370200-2
Merged-chr10-80662335-4	chr10	80662200	80662477	+	0.000	0.000	Merged-chr10-80662335-4
Merged-chr11-48874732-31	chr11	48874556	48874906	+	0.000	0.000	Merged-chr11-48874732-31
Merged-chr12-51971209-64	chr12	51970972	51971496	+	0.000	0.000	Merged-chr12-51971209-64
Merged-chr13-117055129-11	chr13	117054685	117055614	+	0.000	0.000	Merged-chr13-117055129-11
Merged-chr6-134117779-3	chr6	134117616	134117925	+	0.000	0.000	Merged-chr6-134117779-3
Merged-chr11-69795942-1	chr11	69795844	69796042	+	0.000	0.000	Merged-chr11-69795942-1
Merged-chr7-100693346-29	chr7	100693119	100693525	+	0.000	0.000	Merged-chr7-100693346-29
Merged-chr6-121230042-8	chr6	121229870	121230191	+	0.000	0.000	Merged-chr6-121230042-8
Merged-chr17-73804960-51	chr17	73804752	73805191	+	0.000	0.000	Merged-chr17-73804960-51
Merged-chr14-121552858-6	chr14	121552658	121553035	+	0.000	0.000	Merged-chr14-121552858-6
Merged-chr19-6871176-1	chr19	6871078	6871276	+	0.000	0.000	Merged-chr19-6871176-1
Merged-chr10-117665862-11	chr10	117665620	117666041	+	0.000	0.000	Merged-chr10-117665862-11
Merged-chr14-78434272-26	chr14	78434061	78434575	+	0.000	0.000	Merged-chr14-78434272-26
Merged-chr17-57194359-63	chr17	57194093	57194625	+	0.000	0.000	Merged-chr17-57194359-63
Merged-chr11-54962981-48	chr11	54962743	54963206	+	0.000	0.000	Merged-chr11-54962981-48
Merged-chr2-77343867-1	chr2	77343769	77343967	+	0.000	0.000	Merged-chr2-77343867-1
Merged-chr3-32529586-54	chr3	32529376	32529876	+	0.000	0.000	Merged-chr3-32529586-54
Merged-chr17-80718439-9	chr17	80718228	80718605	+	0.000	0.000	Merged-chr17-80718439-9
Merged-chr7-97332491-89	chr7	97332240	97332722	+	0.000	0.000	Merged-chr7-97332491-89
Merged-chr6-134148194-39	chr6	134147791	134148466	+	0.000	0.000	Merged-chr6-134148194-39
Merged-chr12-108635835-63	chr12	108635474	108636181	+	0.000	0.000	Merged-chr12-108635835-63
Merged-chr13-51837530-7	chr13	51837351	51837705	+	0.000	0.000	Merged-chr13-51837530-7
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr4-19534930-1	chr4	19534832	19535030	+	0.000	0.000	Merged-chr4-19534930-1
Merged-chr18-53417149-9	chr18	53416916	53417444	+	0.000	0.000	Merged-chr18-53417149-9
Merged-chr13-51848541-2	chr13	51848443	51848641	+	0.000	0.000	Merged-chr13-51848541-2
Merged-chr18-60625535-13	chr18	60625305	60625688	+	0.000	0.000	Merged-chr18-60625535-13
Merged-chr5-64884025-32	chr5	64883559	64884525	+	0.000	0.000	Merged-chr5-64884025-32
Merged-chr11-79366434-5	chr11	79366291	79366570	+	0.000	0.000	Merged-chr11-79366434-5
Merged-chr9-97103813-4	chr9	97103635	97103993	+	0.000	0.000	Merged-chr9-97103813-4
Merged-chr13-5223584-1	chr13	5223486	5223684	+	0.000	0.000	Merged-chr13-5223584-1
Merged-chr15-100182935-17	chr15	100182740	100183075	+	0.000	0.000	Merged-chr15-100182935-17
Merged-chr4-32387941-10	chr4	32387683	32388173	+	0.000	0.000	Merged-chr4-32387941-10
Merged-chr8-126687126-29	chr8	126686879	126687361	+	0.000	0.000	Merged-chr8-126687126-29
Merged-chr5-105700330-116	chr5	105700142	105700563	+	0.000	0.000	Merged-chr5-105700330-116
Merged-chr16-90810372-70	chr16	90810141	90810630	+	0.000	0.000	Merged-chr16-90810372-70
Merged-chr2-158450944-19	chr2	158450654	158451294	+	0.000	0.000	Merged-chr2-158450944-19
Merged-chr5-64905944-90	chr5	64905716	64906249	+	0.000	0.000	Merged-chr5-64905944-90
Merged-chr18-77065454-126	chr18	77064815	77066235	+	0.000	0.000	Merged-chr18-77065454-126
Merged-chr8-61436904-17	chr8	61436499	61437219	+	0.000	0.000	Merged-chr8-61436904-17
Merged-chr4-144908993-28	chr4	144908409	144909256	+	0.000	0.000	Merged-chr4-144908993-28
Merged-chr6-144804553-29	chr6	144804373	144804736	+	0.000	0.000	Merged-chr6-144804553-29
Merged-chr5-105614954-45	chr5	105614574	105615249	+	0.000	0.000	Merged-chr5-105614954-45
Merged-chr5-150594562-11	chr5	150594369	150594747	+	0.000	0.000	Merged-chr5-150594562-11
Merged-chr12-108646901-1	chr12	108646803	108647001	+	0.000	0.000	Merged-chr12-108646901-1
Merged-chr4-32288230-40	chr4	32288015	32288654	+	0.000	0.000	Merged-chr4-32288230-40
Merged-chr5-105830814-9	chr5	105830651	105830956	+	0.000	0.000	Merged-chr5-105830814-9
Merged-chr4-144891657-2	chr4	144891518	144891799	+	0.000	0.000	Merged-chr4-144891657-2
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr9-121392729-1	chr9	121392631	121392829	+	0.000	0.000	Merged-chr9-121392729-1
Merged-chr14-78307953-14	chr14	78307763	78308148	+	0.000	0.000	Merged-chr14-78307953-14
Merged-chr9-114527279-28	chr9	114527054	114527481	+	0.000	0.000	Merged-chr9-114527279-28
Merged-chr17-46711587-54	chr17	46711220	46712160	+	0.000	0.000	Merged-chr17-46711587-54
Merged-chr15-86039037-28	chr15	86038849	86039270	+	0.000	0.000	Merged-chr15-86039037-28
Merged-chr11-3173624-2	chr11	3173507	3173743	+	0.000	0.000	Merged-chr11-3173624-2
Merged-chr2-34965566-1	chr2	34965468	34965666	+	0.000	0.000	Merged-chr2-34965566-1
Merged-chr11-3169658-19	chr11	3169517	3169802	+	0.000	0.000	Merged-chr11-3169658-19
Merged-chr18-24185730-3	chr18	24185605	24185883	+	0.000	0.000	Merged-chr18-24185730-3
Merged-chr7-123108481-68	chr7	123108271	123108900	+	0.000	0.000	Merged-chr7-123108481-68
Merged-chr7-105743970-1	chr7	105743872	105744070	+	0.000	0.000	Merged-chr7-105743970-1
Merged-chr1-34801766-1	chr1	34801668	34801866	+	0.000	0.000	Merged-chr1-34801766-1
Merged-chr14-54894079-64	chr14	54893794	54894366	+	0.000	0.000	Merged-chr14-54894079-64
Merged-chr2-26237317-65	chr2	26237079	26237548	+	0.000	0.000	Merged-chr2-26237317-65
Merged-chr6-121238480-29	chr6	121238276	121238711	+	0.000	0.000	Merged-chr6-121238480-29
Merged-chr19-29418073-8	chr19	29417932	29418217	+	0.000	0.000	Merged-chr19-29418073-8
Merged-chr5-148552564-115	chr5	148552112	148552966	+	0.000	0.000	Merged-chr5-148552564-115
Merged-chr15-89146991-62	chr15	89146565	89147489	+	0.000	0.000	Merged-chr15-89146991-62
Merged-chr7-109519201-65	chr7	109518832	109519639	+	0.000	0.000	Merged-chr7-109519201-65
Merged-chr5-105798150-1	chr5	105798052	105798250	+	0.000	0.000	Merged-chr5-105798150-1
Merged-chr7-7136662-51	chr7	7136359	7136999	+	0.000	0.000	Merged-chr7-7136662-51
Merged-chr10-118884259-20	chr10	118884135	118884419	+	0.000	0.000	Merged-chr10-118884259-20
Merged-chr1-71576890-29	chr1	71576511	71577156	+	0.000	0.000	Merged-chr1-71576890-29
Merged-chr12-88360821-67	chr12	88360554	88361086	+	0.000	0.000	Merged-chr12-88360821-67
Merged-chr10-95017083-8	chr10	95016940	95017247	+	0.000	0.000	Merged-chr10-95017083-8
Merged-chr11-33937790-12	chr11	33937593	33937986	+	0.000	0.000	Merged-chr11-33937790-12
Merged-chr12-113230196-1	chr12	113230098	113230296	+	0.000	0.000	Merged-chr12-113230196-1
Merged-chr1-74817058-54	chr1	74816824	74817243	+	0.000	0.000	Merged-chr1-74817058-54
Merged-chr1-82869741-41	chr1	82869464	82870179	+	0.000	0.000	Merged-chr1-82869741-41
Merged-chr11-33162343-10	chr11	33162176	33162539	+	0.000	0.000	Merged-chr11-33162343-10
Merged-chr1-55430665-40	chr1	55430276	55430903	+	0.000	0.000	Merged-chr1-55430665-40
Merged-chr6-71493091-1	chr6	71492993	71493191	+	0.000	0.000	Merged-chr6-71493091-1
Merged-chr12-13270860-2	chr12	13270745	13270978	+	0.000	0.000	Merged-chr12-13270860-2
Merged-chr17-73814943-62	chr17	73814577	73815198	+	0.000	0.000	Merged-chr17-73814943-62
Merged-chr5-105662982-20	chr5	105662771	105663153	+	0.000	0.000	Merged-chr5-105662982-20
Merged-chr5-121834067-1	chr5	121833969	121834167	+	0.000	0.000	Merged-chr5-121834067-1
Merged-chr17-83397749-53	chr17	83397516	83397933	+	0.000	0.000	Merged-chr17-83397749-53
Merged-chr7-4865370-2	chr7	4865221	4865522	+	0.000	0.000	Merged-chr7-4865370-2
Merged-chr2-27432813-10	chr2	27432614	27432996	+	0.000	0.000	Merged-chr2-27432813-10
Merged-chr7-73589087-116	chr7	73588533	73589338	+	0.000	0.000	Merged-chr7-73589087-116
Merged-chr10-108407108-16	chr10	108406709	108407392	+	0.000	0.000	Merged-chr10-108407108-16
Merged-chr3-126652647-4	chr3	126652520	126652774	+	0.000	0.000	Merged-chr3-126652647-4
Merged-chr2-27426203-3	chr2	27425960	27426452	+	0.000	0.000	Merged-chr2-27426203-3
Merged-chr17-73807600-21	chr17	73807257	73807776	+	0.000	0.000	Merged-chr17-73807600-21
Merged-chr9-43239108-4	chr9	43239000	43239232	+	0.000	0.000	Merged-chr9-43239108-4
Merged-chr14-78320229-85	chr14	78319517	78320752	+	0.000	0.000	Merged-chr14-78320229-85
Merged-chr3-52270425-63	chr3	52269898	52270972	+	0.000	0.000	Merged-chr3-52270425-63
Merged-chr2-27025778-8	chr2	27025633	27026010	+	0.000	0.000	Merged-chr2-27025778-8
Merged-chr9-14499845-38	chr9	14499672	14500014	+	0.000	0.000	Merged-chr9-14499845-38
Merged-chr9-38728411-36	chr9	38728182	38728767	+	0.000	0.000	Merged-chr9-38728411-36
Merged-chr1-127306069-79	chr1	127305738	127306328	+	0.000	0.000	Merged-chr1-127306069-79
Merged-chr14-14349735-3	chr14	14349630	14349845	+	0.000	0.000	Merged-chr14-14349735-3
Merged-chr15-59599060-30	chr15	59598820	59599423	+	0.000	0.000	Merged-chr15-59599060-30
Merged-chrX-98301599-4	chrX	98301464	98301739	+	0.000	0.000	Merged-chrX-98301599-4
Merged-chr11-3137511-6	chr11	3137276	3137815	+	0.000	0.000	Merged-chr11-3137511-6
Merged-chr6-134105635-10	chr6	134105288	134106002	+	0.000	0.000	Merged-chr6-134105635-10
Merged-chr11-3188853-10	chr11	3188607	3189017	+	0.000	0.000	Merged-chr11-3188853-10
Merged-chr1-74788116-29	chr1	74787836	74788420	+	0.000	0.000	Merged-chr1-74788116-29
