#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr14-62342844-35	chr14	62342564	62343131	+	0.000	0.000	Merged-chr14-62342844-35
Merged-chr17-57249489-39	chr17	57249184	57249654	+	0.000	0.000	Merged-chr17-57249489-39
Merged-chr18-83711659-2	chr18	83711514	83711806	+	0.000	0.000	Merged-chr18-83711659-2
Merged-chr14-103663262-26	chr14	103663110	103663422	+	0.000	0.000	Merged-chr14-103663262-26
Merged-chr16-49845108-1	chr16	49845010	49845208	+	0.000	0.000	Merged-chr16-49845108-1
Merged-chr14-102530396-1	chr14	102530298	102530496	+	0.000	0.000	Merged-chr14-102530396-1
Merged-chr12-113047056-12	chr12	113046829	113047232	+	0.000	0.000	Merged-chr12-113047056-12
Merged-chr7-28809863-44	chr7	28809679	28810120	+	0.000	0.000	Merged-chr7-28809863-44
Merged-chr10-9901398-181	chr10	9901032	9901853	+	0.000	0.000	Merged-chr10-9901398-181
Merged-chr2-79088062-1	chr2	79087964	79088162	+	0.000	0.000	Merged-chr2-79088062-1
Merged-chr4-62476033-55	chr4	62475773	62476460	+	0.000	0.000	Merged-chr4-62476033-55
Merged-chr14-103651790-4	chr14	103651631	103651931	+	0.000	0.000	Merged-chr14-103651790-4
Merged-chr12-116467208-51	chr12	116466978	116467481	+	0.000	0.000	Merged-chr12-116467208-51
Merged-chr18-38367283-66	chr18	38366811	38367613	+	0.000	0.000	Merged-chr18-38367283-66
Merged-chr14-7858119-23	chr14	7857822	7858385	+	0.000	0.000	Merged-chr14-7858119-23
Merged-chr13-95961304-118	chr13	95960499	95962297	+	0.000	0.000	Merged-chr13-95961304-118
Merged-chr1-191385066-27	chr1	191384842	191385338	+	0.000	0.000	Merged-chr1-191385066-27
Merged-chr4-8988398-15	chr4	8988204	8988607	+	0.000	0.000	Merged-chr4-8988398-15
Merged-chr2-126466708-16	chr2	126466224	126467114	+	0.000	0.000	Merged-chr2-126466708-16
Merged-chr2-100344426-1	chr2	100344328	100344526	+	0.000	0.000	Merged-chr2-100344426-1
Merged-chr13-24605957-5	chr13	24605798	24606141	+	0.000	0.000	Merged-chr13-24605957-5
Merged-chr1-134060700-2	chr1	134060602	134060800	+	0.000	0.000	Merged-chr1-134060700-2
Merged-chr9-64281696-49	chr9	64281478	64281929	+	0.000	0.000	Merged-chr9-64281696-49
Merged-chr13-101712210-7	chr13	101712073	101712326	+	0.000	0.000	Merged-chr13-101712210-7
Merged-chr7-130673894-22	chr7	130673668	130674138	+	0.000	0.000	Merged-chr7-130673894-22
Merged-chr8-115825657-1	chr8	115825559	115825757	+	0.000	0.000	Merged-chr8-115825657-1
Merged-chr4-89486149-23	chr4	89485976	89486344	+	0.000	0.000	Merged-chr4-89486149-23
Merged-chr1-134085167-2	chr1	134085056	134085280	+	0.000	0.000	Merged-chr1-134085167-2
Merged-chr13-101975982-1	chr13	101975884	101976082	+	0.000	0.000	Merged-chr13-101975982-1
Merged-chr8-116102557-4	chr8	116102415	116102703	+	0.000	0.000	Merged-chr8-116102557-4
Merged-chr18-73622627-1	chr18	73622529	73622727	+	0.000	0.000	Merged-chr18-73622627-1
Merged-chr14-25461713-1	chr14	25461615	25461813	+	0.000	0.000	Merged-chr14-25461713-1
Merged-chr18-62177451-3	chr18	62177326	62177605	+	0.000	0.000	Merged-chr18-62177451-3
Merged-chr6-67395725-22	chr6	67395519	67396104	+	0.000	0.000	Merged-chr6-67395725-22
Merged-chr8-115234193-65	chr8	115233971	115234485	+	0.000	0.000	Merged-chr8-115234193-65
Merged-chr2-163750187-67	chr2	163749862	163750663	+	0.000	0.000	Merged-chr2-163750187-67
Merged-chr17-31789470-34	chr17	31789240	31789735	+	0.000	0.000	Merged-chr17-31789470-34
Merged-chr18-25554898-22	chr18	25554580	25555148	+	0.000	0.000	Merged-chr18-25554898-22
Merged-chr1-176995011-9	chr1	176994820	176995205	+	0.000	0.000	Merged-chr1-176995011-9
Merged-chr14-7833590-5	chr14	7833439	7833736	+	0.000	0.000	Merged-chr14-7833590-5
Merged-chr8-22185664-67	chr8	22184891	22185999	+	0.000	0.000	Merged-chr8-22185664-67
Merged-chr3-85126347-8	chr3	85126133	85126490	+	0.000	0.000	Merged-chr3-85126347-8
Merged-chr6-135400519-22	chr6	135400263	135400760	+	0.000	0.000	Merged-chr6-135400519-22
Merged-chr10-19597757-16	chr10	19597501	19598047	+	0.000	0.000	Merged-chr10-19597757-16
Merged-chr5-150259187-1	chr5	150259089	150259287	+	0.000	0.000	Merged-chr5-150259187-1
Merged-chr4-46650246-65	chr4	46649951	46650518	+	0.000	0.000	Merged-chr4-46650246-65
Merged-chr4-136160347-19	chr4	136160092	136160583	+	0.000	0.000	Merged-chr4-136160347-19
Merged-chr5-123780915-18	chr5	123780723	123781103	+	0.000	0.000	Merged-chr5-123780915-18
Merged-chr1-160006258-20	chr1	160006104	160006429	+	0.000	0.000	Merged-chr1-160006258-20
Merged-chr16-58519695-16	chr16	58519533	58519835	+	0.000	0.000	Merged-chr16-58519695-16
Merged-chr14-121275168-1	chr14	121275070	121275268	+	0.000	0.000	Merged-chr14-121275168-1
Merged-chr10-91161323-12	chr10	91161172	91161483	+	0.000	0.000	Merged-chr10-91161323-12
Merged-chr2-58179178-61	chr2	58178694	58179519	+	0.000	0.000	Merged-chr2-58179178-61
Merged-chr16-33012381-12	chr16	33012182	33012628	+	0.000	0.000	Merged-chr16-33012381-12
Merged-chr12-54998601-1	chr12	54998503	54998701	+	0.000	0.000	Merged-chr12-54998601-1
Merged-chr1-37678548-4	chr1	37678357	37678792	+	0.000	0.000	Merged-chr1-37678548-4
Merged-chr3-102726121-2	chr3	102726000	102726244	+	0.000	0.000	Merged-chr3-102726121-2
Merged-chr14-20775848-16	chr14	20775590	20776035	+	0.000	0.000	Merged-chr14-20775848-16
Merged-chr19-55261616-5	chr19	55261480	55261739	+	0.000	0.000	Merged-chr19-55261616-5
Merged-chr2-101473037-52	chr2	101472708	101473500	+	0.000	0.000	Merged-chr2-101473037-52
Merged-chr7-139224497-1	chr7	139224399	139224597	+	0.000	0.000	Merged-chr7-139224497-1
Merged-chr2-79276460-24	chr2	79276154	79276730	+	0.000	0.000	Merged-chr2-79276460-24
Merged-chrX-159310255-2	chrX	159310142	159310370	+	0.000	0.000	Merged-chrX-159310255-2
Merged-chr6-67415490-39	chr6	67415253	67415683	+	0.000	0.000	Merged-chr6-67415490-39
Merged-chr8-105270328-44	chr8	105269664	105270956	+	0.000	0.000	Merged-chr8-105270328-44
Merged-chr8-115445363-15	chr8	115445192	115445512	+	0.000	0.000	Merged-chr8-115445363-15
Merged-chr2-167345206-1	chr2	167345108	167345306	+	0.000	0.000	Merged-chr2-167345206-1
Merged-chr19-41263347-13	chr19	41263233	41263540	+	0.000	0.000	Merged-chr19-41263347-13
Merged-chr11-99012536-12	chr11	99012382	99012756	+	0.000	0.000	Merged-chr11-99012536-12
Merged-chr9-122246104-16	chr9	122245939	122246291	+	0.000	0.000	Merged-chr9-122246104-16
Merged-chr3-96564704-26	chr3	96564306	96564989	+	0.000	0.000	Merged-chr3-96564704-26
Merged-chr11-53768829-11	chr11	53768677	53768990	+	0.000	0.000	Merged-chr11-53768829-11
Merged-chr17-48647315-60	chr17	48646804	48647815	+	0.000	0.000	Merged-chr17-48647315-60
Merged-chr8-57487762-148	chr8	57487216	57488067	+	0.000	0.000	Merged-chr8-57487762-148
Merged-chr19-56547872-1	chr19	56547774	56547972	+	0.000	0.000	Merged-chr19-56547872-1
Merged-chr19-55860279-23	chr19	55860071	55860554	+	0.000	0.000	Merged-chr19-55860279-23
Merged-chr3-67463507-135	chr3	67462837	67464120	+	0.000	0.000	Merged-chr3-67463507-135
Merged-chr5-105443564-46	chr5	105443403	105443798	+	0.000	0.000	Merged-chr5-105443564-46
Merged-chr16-8674308-21	chr16	8674139	8674519	+	0.000	0.000	Merged-chr16-8674308-21
Merged-chr2-9677324-22	chr2	9677112	9677547	+	0.000	0.000	Merged-chr2-9677324-22
Merged-chr15-51991500-126	chr15	51991090	51992060	+	0.000	0.000	Merged-chr15-51991500-126
Merged-chr19-56507590-28	chr19	56507393	56507845	+	0.000	0.000	Merged-chr19-56507590-28
Merged-chr9-37552057-6	chr9	37551842	37552239	+	0.000	0.000	Merged-chr9-37552057-6
Merged-chr5-150233240-55	chr5	150233038	150233623	+	0.000	0.000	Merged-chr5-150233240-55
Merged-chr13-43261701-66	chr13	43261242	43262035	+	0.000	0.000	Merged-chr13-43261701-66
Merged-chr13-100775839-52	chr13	100775617	100776082	+	0.000	0.000	Merged-chr13-100775839-52
Merged-chr13-114908089-7	chr13	114907921	114908280	+	0.000	0.000	Merged-chr13-114908089-7
Merged-chr1-138963604-135	chr1	138963399	138963859	+	0.000	0.000	Merged-chr1-138963604-135
Merged-chr14-121326588-7	chr14	121326467	121326708	+	0.000	0.000	Merged-chr14-121326588-7
Merged-chr8-70808420-14	chr8	70808219	70808598	+	0.000	0.000	Merged-chr8-70808420-14
Merged-chrX-158941058-9	chrX	158940786	158941237	+	0.000	0.000	Merged-chrX-158941058-9
Merged-chr15-73743819-30	chr15	73743595	73744117	+	0.000	0.000	Merged-chr15-73743819-30
Merged-chr13-101732964-5	chr13	101732821	101733098	+	0.000	0.000	Merged-chr13-101732964-5
Merged-chr11-76821628-1	chr11	76821530	76821728	+	0.000	0.000	Merged-chr11-76821628-1
Merged-chr12-86678966-40	chr12	86678666	86679454	+	0.000	0.000	Merged-chr12-86678966-40
Merged-chr9-57831644-49	chr9	57831452	57831848	+	0.000	0.000	Merged-chr9-57831644-49
Merged-chr14-46760637-59	chr14	46760355	46760948	+	0.000	0.000	Merged-chr14-46760637-59
Merged-chr5-77095134-79	chr5	77094817	77095591	+	0.000	0.000	Merged-chr5-77095134-79
Merged-chr16-91755082-17	chr16	91754912	91755294	+	0.000	0.000	Merged-chr16-91755082-17
Merged-chr7-3292987-7	chr7	3292873	3293114	+	0.000	0.000	Merged-chr7-3292987-7
Merged-chr11-78021749-1	chr11	78021651	78021849	+	0.000	0.000	Merged-chr11-78021749-1
Merged-chr7-16908180-25	chr7	16907870	16908762	+	0.000	0.000	Merged-chr7-16908180-25
Merged-chr3-84686985-16	chr3	84686752	84687209	+	0.000	0.000	Merged-chr3-84686985-16
Merged-chr8-84872028-83	chr8	84871439	84872419	+	0.000	0.000	Merged-chr8-84872028-83
Merged-chr17-44614219-8	chr17	44613934	44614494	+	0.000	0.000	Merged-chr17-44614219-8
Merged-chr19-12575825-3	chr19	12575628	12575998	+	0.000	0.000	Merged-chr19-12575825-3
Merged-chr8-46636605-4	chr8	46636467	46636820	+	0.000	0.000	Merged-chr8-46636605-4
Merged-chr11-110483366-35	chr11	110483080	110483662	+	0.000	0.000	Merged-chr11-110483366-35
Merged-chr18-56718184-1	chr18	56718086	56718284	+	0.000	0.000	Merged-chr18-56718184-1
Merged-chr2-154807951-18	chr2	154807675	154808165	+	0.000	0.000	Merged-chr2-154807951-18
Merged-chr7-97371683-55	chr7	97371439	97371938	+	0.000	0.000	Merged-chr7-97371683-55
Merged-chr17-86962989-104	chr17	86962419	86963450	+	0.000	0.000	Merged-chr17-86962989-104
Merged-chr18-75419579-57	chr18	75419321	75419891	+	0.000	0.000	Merged-chr18-75419579-57
Merged-chr14-7791631-72	chr14	7791337	7791940	+	0.000	0.000	Merged-chr14-7791631-72
Merged-chr14-20794001-82	chr14	20793730	20794312	+	0.000	0.000	Merged-chr14-20794001-82
Merged-chr2-79138133-24	chr2	79137927	79138351	+	0.000	0.000	Merged-chr2-79138133-24
Merged-chr8-115117681-6	chr8	115117438	115117856	+	0.000	0.000	Merged-chr8-115117681-6
Merged-chr9-106306956-36	chr9	106306679	106307157	+	0.000	0.000	Merged-chr9-106306956-36
Merged-chr19-56038368-1	chr19	56038270	56038468	+	0.000	0.000	Merged-chr19-56038368-1
Merged-chr6-99666817-4	chr6	99666607	99667017	+	0.000	0.000	Merged-chr6-99666817-4
Merged-chr5-105138771-1	chr5	105138673	105138871	+	0.000	0.000	Merged-chr5-105138771-1
Merged-chr10-94333972-2	chr10	94333843	94334104	+	0.000	0.000	Merged-chr10-94333972-2
Merged-chr13-101756830-17	chr13	101756651	101757044	+	0.000	0.000	Merged-chr13-101756830-17
Merged-chr10-41880967-13	chr10	41880825	41881134	+	0.000	0.000	Merged-chr10-41880967-13
Merged-chr2-128126890-5	chr2	128126790	128126994	+	0.000	0.000	Merged-chr2-128126890-5
Merged-chr5-110286612-1	chr5	110286514	110286712	+	0.000	0.000	Merged-chr5-110286612-1
Merged-chr9-35016972-25	chr9	35016773	35017180	+	0.000	0.000	Merged-chr9-35016972-25
Merged-chr5-107967082-23	chr5	107966862	107967264	+	0.000	0.000	Merged-chr5-107967082-23
Merged-chr4-155892884-1	chr4	155892786	155892984	+	0.000	0.000	Merged-chr4-155892884-1
Merged-chrX-71556239-93	chrX	71555739	71556493	+	0.000	0.000	Merged-chrX-71556239-93
Merged-chr1-133816829-1	chr1	133816731	133816929	+	0.000	0.000	Merged-chr1-133816829-1
Merged-chr7-142493134-1	chr7	142493036	142493234	+	0.000	0.000	Merged-chr7-142493134-1
Merged-chr2-113849484-1	chr2	113849386	113849584	+	0.000	0.000	Merged-chr2-113849484-1
Merged-chr9-122208690-9	chr9	122208451	122208948	+	0.000	0.000	Merged-chr9-122208690-9
Merged-chr8-53640480-1	chr8	53640382	53640580	+	0.000	0.000	Merged-chr8-53640480-1
Merged-chr5-115845068-57	chr5	115844802	115845486	+	0.000	0.000	Merged-chr5-115845068-57
Merged-chrX-71556831-6	chrX	71556583	71557000	+	0.000	0.000	Merged-chrX-71556831-6
Merged-chr19-11055893-27	chr19	11055629	11056080	+	0.000	0.000	Merged-chr19-11055893-27
Merged-chr10-91167120-36	chr10	91166945	91167284	+	0.000	0.000	Merged-chr10-91167120-36
Merged-chr3-144028249-1	chr3	144028151	144028349	+	0.000	0.000	Merged-chr3-144028249-1
Merged-chr9-103302856-1	chr9	103302758	103302956	+	0.000	0.000	Merged-chr9-103302856-1
Merged-chr1-169519600-1	chr1	169519502	169519700	+	0.000	0.000	Merged-chr1-169519600-1
Merged-chr7-143696292-3	chr7	143696161	143696430	+	0.000	0.000	Merged-chr7-143696292-3
Merged-chr7-135966046-1	chr7	135965948	135966146	+	0.000	0.000	Merged-chr7-135966046-1
Merged-chr2-127832028-64	chr2	127831822	127832396	+	0.000	0.000	Merged-chr2-127832028-64
Merged-chr17-73710320-32	chr17	73709983	73710611	+	0.000	0.000	Merged-chr17-73710320-32
Merged-chr18-4921642-111	chr18	4920845	4922490	+	0.000	0.000	Merged-chr18-4921642-111
Merged-chr1-182282541-87	chr1	182281926	182282889	+	0.000	0.000	Merged-chr1-182282541-87
Merged-chr6-99666119-139	chr6	99665635	99666549	+	0.000	0.000	Merged-chr6-99666119-139
Merged-chr4-40948225-82	chr4	40947967	40948521	+	0.000	0.000	Merged-chr4-40948225-82
Merged-chr2-143915450-87	chr2	143915174	143915700	+	0.000	0.000	Merged-chr2-143915450-87
Merged-chr6-35177687-66	chr6	35177445	35177872	+	0.000	0.000	Merged-chr6-35177687-66
Merged-chr11-80089472-35	chr11	80089256	80089759	+	0.000	0.000	Merged-chr11-80089472-35
Merged-chr9-43989481-2	chr9	43989354	43989611	+	0.000	0.000	Merged-chr9-43989481-2
Merged-chr17-36001765-70	chr17	36001232	36002223	+	0.000	0.000	Merged-chr17-36001765-70
Merged-chr2-9748530-32	chr2	9748340	9748783	+	0.000	0.000	Merged-chr2-9748530-32
Merged-chr2-27745249-10	chr2	27745020	27745657	+	0.000	0.000	Merged-chr2-27745249-10
Merged-chr14-61601511-3	chr14	61601406	61601626	+	0.000	0.000	Merged-chr14-61601511-3
Merged-chr17-50190024-113	chr17	50189398	50190798	+	0.000	0.000	Merged-chr17-50190024-113
Merged-chr11-74554806-1	chr11	74554708	74554906	+	0.000	0.000	Merged-chr11-74554806-1
Merged-chr17-12810584-23	chr17	12810376	12810937	+	0.000	0.000	Merged-chr17-12810584-23
Merged-chr17-47629585-70	chr17	47629164	47629938	+	0.000	0.000	Merged-chr17-47629585-70
Merged-chr2-4864669-14	chr2	4864417	4864890	+	0.000	0.000	Merged-chr2-4864669-14
Merged-chr13-100782692-1	chr13	100782594	100782792	+	0.000	0.000	Merged-chr13-100782692-1
Merged-chr17-31790802-9	chr17	31790607	31790979	+	0.000	0.000	Merged-chr17-31790802-9
Merged-chr7-130706165-1	chr7	130706067	130706265	+	0.000	0.000	Merged-chr7-130706165-1
Merged-chr8-115189297-19	chr8	115189131	115189477	+	0.000	0.000	Merged-chr8-115189297-19
Merged-chr14-62332289-81	chr14	62331991	62332696	+	0.000	0.000	Merged-chr14-62332289-81
Merged-chr18-73547712-20	chr18	73547489	73547969	+	0.000	0.000	Merged-chr18-73547712-20
Merged-chr14-77874770-63	chr14	77874595	77874951	+	0.000	0.000	Merged-chr14-77874770-63
Merged-chr3-143977087-2	chr3	143976987	143977189	+	0.000	0.000	Merged-chr3-143977087-2
Merged-chr9-52259787-26	chr9	52259589	52260056	+	0.000	0.000	Merged-chr9-52259787-26
Merged-chr6-67318064-30	chr6	67317673	67318379	+	0.000	0.000	Merged-chr6-67318064-30
Merged-chr3-38568703-18	chr3	38568492	38568951	+	0.000	0.000	Merged-chr3-38568703-18
Merged-chr4-8775093-51	chr4	8774903	8775296	+	0.000	0.000	Merged-chr4-8775093-51
Merged-chr2-105399263-98	chr2	105398994	105399657	+	0.000	0.000	Merged-chr2-105399263-98
Merged-chr6-135433920-18	chr6	135433711	135434082	+	0.000	0.000	Merged-chr6-135433920-18
Merged-chr6-108862725-26	chr6	108862471	108862994	+	0.000	0.000	Merged-chr6-108862725-26
Merged-chr11-119023765-1	chr11	119023667	119023865	+	0.000	0.000	Merged-chr11-119023765-1
Merged-chr6-124917606-71	chr6	124917150	124917874	+	0.000	0.000	Merged-chr6-124917606-71
Merged-chr18-13287276-1	chr18	13287178	13287376	+	0.000	0.000	Merged-chr18-13287276-1
Merged-chr11-110537806-33	chr11	110537516	110538107	+	0.000	0.000	Merged-chr11-110537806-33
Merged-chr19-5731735-17	chr19	5731411	5731993	+	0.000	0.000	Merged-chr19-5731735-17
Merged-chr9-32495799-63	chr9	32495297	32496106	+	0.000	0.000	Merged-chr9-32495799-63
Merged-chr17-56040383-48	chr17	56040165	56040663	+	0.000	0.000	Merged-chr17-56040383-48
Merged-chr18-83804627-3	chr18	83804515	83804736	+	0.000	0.000	Merged-chr18-83804627-3
Merged-chr3-9863686-1	chr3	9863588	9863786	+	0.000	0.000	Merged-chr3-9863686-1
Merged-chr7-25179611-70	chr7	25179193	25180001	+	0.000	0.000	Merged-chr7-25179611-70
Merged-chr2-11705770-67	chr2	11705483	11706038	+	0.000	0.000	Merged-chr2-11705770-67
Merged-chr6-42380729-15	chr6	42380486	42380953	+	0.000	0.000	Merged-chr6-42380729-15
Merged-chr2-71801040-44	chr2	71800794	71801366	+	0.000	0.000	Merged-chr2-71801040-44
Merged-chr7-119895842-81	chr7	119895590	119896141	+	0.000	0.000	Merged-chr7-119895842-81
Merged-chr9-24378983-1	chr9	24378885	24379083	+	0.000	0.000	Merged-chr9-24378983-1
Merged-chr3-9911092-20	chr3	9910869	9911300	+	0.000	0.000	Merged-chr3-9911092-20
Merged-chr11-104620912-1	chr11	104620814	104621012	+	0.000	0.000	Merged-chr11-104620912-1
Merged-chr18-84026622-26	chr18	84026404	84026826	+	0.000	0.000	Merged-chr18-84026622-26
Merged-chr18-5162694-100	chr18	5162232	5163716	+	0.000	0.000	Merged-chr18-5162694-100
Merged-chr2-105334573-32	chr2	105334322	105334974	+	0.000	0.000	Merged-chr2-105334573-32
Merged-chr17-50132792-1	chr17	50132694	50132892	+	0.000	0.000	Merged-chr17-50132792-1
Merged-chr7-130692777-39	chr7	130692345	130693071	+	0.000	0.000	Merged-chr7-130692777-39
Merged-chr6-92092253-6	chr6	92091995	92092449	+	0.000	0.000	Merged-chr6-92092253-6
Merged-chr1-127676852-3	chr1	127676726	127676981	+	0.000	0.000	Merged-chr1-127676852-3
Merged-chr11-104590284-37	chr11	104590074	104590579	+	0.000	0.000	Merged-chr11-104590284-37
Merged-chr8-122476089-57	chr8	122475786	122476342	+	0.000	0.000	Merged-chr8-122476089-57
Merged-chr3-84884070-3	chr3	84883879	84884254	+	0.000	0.000	Merged-chr3-84884070-3
Merged-chr3-144207712-15	chr3	144207563	144207912	+	0.000	0.000	Merged-chr3-144207712-15
Merged-chr18-73572695-132	chr18	73572221	73572974	+	0.000	0.000	Merged-chr18-73572695-132
Merged-chr2-70105769-18	chr2	70105574	70105984	+	0.000	0.000	Merged-chr2-70105769-18
Merged-chr10-69571391-44	chr10	69570728	69572283	+	0.000	0.000	Merged-chr10-69571391-44
Merged-chr4-89487235-21	chr4	89486999	89487428	+	0.000	0.000	Merged-chr4-89487235-21
Merged-chr1-37540256-1	chr1	37540158	37540356	+	0.000	0.000	Merged-chr1-37540256-1
Merged-chr8-57511963-83	chr8	57511519	57512463	+	0.000	0.000	Merged-chr8-57511963-83
Merged-chr4-20232431-1	chr4	20232333	20232531	+	0.000	0.000	Merged-chr4-20232431-1
Merged-chr10-128524913-11	chr10	128524372	128525189	+	0.000	0.000	Merged-chr10-128524913-11
Merged-chr3-137034354-2	chr3	137034199	137034512	+	0.000	0.000	Merged-chr3-137034354-2
Merged-chr4-117124661-56	chr4	117124291	117124962	+	0.000	0.000	Merged-chr4-117124661-56
Merged-chr9-44022020-1	chr9	44021922	44022120	+	0.000	0.000	Merged-chr9-44022020-1
Merged-chr8-53681035-1	chr8	53680937	53681135	+	0.000	0.000	Merged-chr8-53681035-1
Merged-chr16-58685967-32	chr16	58685601	58686529	+	0.000	0.000	Merged-chr16-58685967-32
Merged-chr9-106281049-77	chr9	106280787	106281321	+	0.000	0.000	Merged-chr9-106281049-77
Merged-chr13-47106094-91	chr13	47105191	47106361	+	0.000	0.000	Merged-chr13-47106094-91
Merged-chr6-109408727-2	chr6	109408620	109408836	+	0.000	0.000	Merged-chr6-109408727-2
Merged-chr5-150406931-24	chr5	150406696	150407236	+	0.000	0.000	Merged-chr5-150406931-24
Merged-chr14-100460968-1	chr14	100460870	100461068	+	0.000	0.000	Merged-chr14-100460968-1
Merged-chr5-62752460-91	chr5	62751607	62753329	+	0.000	0.000	Merged-chr5-62752460-91
Merged-chr12-104222836-1	chr12	104222738	104222936	+	0.000	0.000	Merged-chr12-104222836-1
Merged-chr14-16249561-61	chr14	16249293	16249837	+	0.000	0.000	Merged-chr14-16249561-61
Merged-chr10-44444573-2	chr10	44444449	44444700	+	0.000	0.000	Merged-chr10-44444573-2
Merged-chr5-30666768-54	chr5	30666469	30667042	+	0.000	0.000	Merged-chr5-30666768-54
Merged-chr2-90475063-42	chr2	90474897	90475242	+	0.000	0.000	Merged-chr2-90475063-42
Merged-chr10-44442566-16	chr10	44442298	44442813	+	0.000	0.000	Merged-chr10-44442566-16
Merged-chr4-8903379-6	chr4	8903224	8903518	+	0.000	0.000	Merged-chr4-8903379-6
Merged-chr2-79294673-1	chr2	79294575	79294773	+	0.000	0.000	Merged-chr2-79294673-1
Merged-chr17-83880471-24	chr17	83880113	83880647	+	0.000	0.000	Merged-chr17-83880471-24
Merged-chr12-113146338-6	chr12	113146157	113146481	+	0.000	0.000	Merged-chr12-113146338-6
Merged-chr14-25397223-1	chr14	25397125	25397323	+	0.000	0.000	Merged-chr14-25397223-1
Merged-chr19-6401537-23	chr19	6401371	6401729	+	0.000	0.000	Merged-chr19-6401537-23
Merged-chr9-122223138-17	chr9	122222960	122223333	+	0.000	0.000	Merged-chr9-122223138-17
Merged-chr2-13672342-1	chr2	13672244	13672442	+	0.000	0.000	Merged-chr2-13672342-1
Merged-chr13-101694673-130	chr13	101694359	101695095	+	0.000	0.000	Merged-chr13-101694673-130
Merged-chrX-106011686-72	chrX	106011439	106012022	+	0.000	0.000	Merged-chrX-106011686-72
Merged-chr17-34981509-7	chr17	34981386	34981662	+	0.000	0.000	Merged-chr17-34981509-7
Merged-chr3-144252540-1	chr3	144252442	144252640	+	0.000	0.000	Merged-chr3-144252540-1
Merged-chr10-8237997-2	chr10	8237897	8238099	+	0.000	0.000	Merged-chr10-8237997-2
Merged-chr19-41263903-128	chr19	41263659	41264469	+	0.000	0.000	Merged-chr19-41263903-128
Merged-chr13-101975495-1	chr13	101975397	101975595	+	0.000	0.000	Merged-chr13-101975495-1
Merged-chr1-171646883-1	chr1	171646785	171646983	+	0.000	0.000	Merged-chr1-171646883-1
Merged-chr7-80583398-64	chr7	80583053	80583747	+	0.000	0.000	Merged-chr7-80583398-64
Merged-chrX-140600837-31	chrX	140600580	140601096	+	0.000	0.000	Merged-chrX-140600837-31
Merged-chr13-47104345-7	chr13	47104050	47104537	+	0.000	0.000	Merged-chr13-47104345-7
Merged-chr13-63249838-84	chr13	63249457	63250212	+	0.000	0.000	Merged-chr13-63249838-84
Merged-chr2-65214427-21	chr2	65214242	65214682	+	0.000	0.000	Merged-chr2-65214427-21
Merged-chr2-163055342-8	chr2	163055173	163055581	+	0.000	0.000	Merged-chr2-163055342-8
Merged-chr7-74372078-2	chr7	74371980	74372178	+	0.000	0.000	Merged-chr7-74372078-2
Merged-chr7-142478940-1	chr7	142478842	142479040	+	0.000	0.000	Merged-chr7-142478940-1
Merged-chr2-66144631-1	chr2	66144533	66144731	+	0.000	0.000	Merged-chr2-66144631-1
Merged-chr12-70826520-2	chr12	70826360	70826683	+	0.000	0.000	Merged-chr12-70826520-2
Merged-chr12-55061401-1	chr12	55061303	55061501	+	0.000	0.000	Merged-chr12-55061401-1
Merged-chr3-123316213-21	chr3	123315970	123316421	+	0.000	0.000	Merged-chr3-123316213-21
Merged-chr18-56737571-43	chr18	56737308	56737837	+	0.000	0.000	Merged-chr18-56737571-43
Merged-chr17-34980875-5	chr17	34980681	34981122	+	0.000	0.000	Merged-chr17-34980875-5
Merged-chr17-48586084-53	chr17	48585875	48586268	+	0.000	0.000	Merged-chr17-48586084-53
Merged-chr11-40718408-12	chr11	40718182	40718596	+	0.000	0.000	Merged-chr11-40718408-12
Merged-chr19-11050339-12	chr19	11050025	11050571	+	0.000	0.000	Merged-chr19-11050339-12
Merged-chr18-75426395-54	chr18	75426163	75426737	+	0.000	0.000	Merged-chr18-75426395-54
Merged-chr18-56708324-161	chr18	56707560	56709378	+	0.000	0.000	Merged-chr18-56708324-161
Merged-chr8-115237313-17	chr8	115237073	115237562	+	0.000	0.000	Merged-chr8-115237313-17
Merged-chr9-106289065-22	chr9	106288848	106289256	+	0.000	0.000	Merged-chr9-106289065-22
Merged-chr1-191397050-148	chr1	191396617	191397612	+	0.000	0.000	Merged-chr1-191397050-148
Merged-chr5-92602490-1	chr5	92602392	92602590	+	0.000	0.000	Merged-chr5-92602490-1
Merged-chr14-102824882-6	chr14	102824720	102825050	+	0.000	0.000	Merged-chr14-102824882-6
Merged-chr2-129180345-59	chr2	129180184	129180713	+	0.000	0.000	Merged-chr2-129180345-59
Merged-chr10-83723178-1	chr10	83723080	83723278	+	0.000	0.000	Merged-chr10-83723178-1
Merged-chr17-35998211-34	chr17	35997954	35998658	+	0.000	0.000	Merged-chr17-35998211-34
Merged-chr4-117140751-1	chr4	117140653	117140851	+	0.000	0.000	Merged-chr4-117140751-1
Merged-chr9-36726684-82	chr9	36726384	36727087	+	0.000	0.000	Merged-chr9-36726684-82
