#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr16-30765396-5	chr16	30765227	30765567	+	0.000	0.000	Merged-chr16-30765396-5
Merged-chr9-97208917-1	chr9	97208819	97209017	+	0.000	0.000	Merged-chr9-97208917-1
Merged-chr5-148554881-35	chr5	148554711	148555021	+	0.000	0.000	Merged-chr5-148554881-35
Merged-chr2-181409892-2	chr2	181409777	181410009	+	0.000	0.000	Merged-chr2-181409892-2
Merged-chr15-62079594-24	chr15	62079320	62079782	+	0.000	0.000	Merged-chr15-62079594-24
Merged-chr16-23991462-14	chr16	23991212	23991656	+	0.000	0.000	Merged-chr16-23991462-14
Merged-chr14-21078723-20	chr14	21078503	21078911	+	0.000	0.000	Merged-chr14-21078723-20
Merged-chr14-121824841-29	chr14	121824284	121825109	+	0.000	0.000	Merged-chr14-121824841-29
Merged-chr8-20424456-129	chr8	20423811	20424972	+	0.000	0.000	Merged-chr8-20424456-129
Merged-chr1-60034168-1	chr1	60034070	60034268	+	0.000	0.000	Merged-chr1-60034168-1
Merged-chr4-106795465-4	chr4	106795290	106795641	+	0.000	0.000	Merged-chr4-106795465-4
Merged-chr15-73581283-19	chr15	73581072	73581603	+	0.000	0.000	Merged-chr15-73581283-19
Merged-chr2-30171735-62	chr2	30171360	30172126	+	0.000	0.000	Merged-chr2-30171735-62
Merged-chr18-34221377-117	chr18	34220906	34222137	+	0.000	0.000	Merged-chr18-34221377-117
Merged-chr7-80182312-42	chr7	80182089	80182531	+	0.000	0.000	Merged-chr7-80182312-42
Merged-chr4-106828052-58	chr4	106827787	106828379	+	0.000	0.000	Merged-chr4-106828052-58
Merged-chr17-73839291-10	chr17	73839059	73839470	+	0.000	0.000	Merged-chr17-73839291-10
Merged-chr11-5541384-26	chr11	5541192	5541579	+	0.000	0.000	Merged-chr11-5541384-26
Merged-chr10-68154623-2	chr10	68154486	68154762	+	0.000	0.000	Merged-chr10-68154623-2
Merged-chr17-33910689-1	chr17	33910591	33910789	+	0.000	0.000	Merged-chr17-33910689-1
Merged-chr16-70395493-20	chr16	70395275	70395707	+	0.000	0.000	Merged-chr16-70395493-20
Merged-chr3-52199389-34	chr3	52199096	52199642	+	0.000	0.000	Merged-chr3-52199389-34
Merged-chr15-36491915-22	chr15	36491695	36492216	+	0.000	0.000	Merged-chr15-36491915-22
Merged-chr4-149889246-22	chr4	149889022	149889525	+	0.000	0.000	Merged-chr4-149889246-22
Merged-chr2-170155248-45	chr2	170154924	170155492	+	0.000	0.000	Merged-chr2-170155248-45
Merged-chr15-99295026-65	chr15	99294785	99295328	+	0.000	0.000	Merged-chr15-99295026-65
Merged-chr12-3759612-10	chr12	3759450	3759752	+	0.000	0.000	Merged-chr12-3759612-10
Merged-chr11-117105453-2	chr11	117105340	117105568	+	0.000	0.000	Merged-chr11-117105453-2
Merged-chr4-63495576-107	chr4	63494664	63496425	+	0.000	0.000	Merged-chr4-63495576-107
Merged-chr11-99132520-18	chr11	99132333	99132742	+	0.000	0.000	Merged-chr11-99132520-18
Merged-chr2-120563712-63	chr2	120563402	120564047	+	0.000	0.000	Merged-chr2-120563712-63
Merged-chr12-16185844-40	chr12	16185475	16186126	+	0.000	0.000	Merged-chr12-16185844-40
Merged-chr5-134489767-10	chr5	134489627	134489916	+	0.000	0.000	Merged-chr5-134489767-10
Merged-chr13-9467393-17	chr13	9467183	9467623	+	0.000	0.000	Merged-chr13-9467393-17
Merged-chr12-98900486-1	chr12	98900388	98900586	+	0.000	0.000	Merged-chr12-98900486-1
Merged-chr9-61618943-7	chr9	61618759	61619087	+	0.000	0.000	Merged-chr9-61618943-7
Merged-chr9-36802612-8	chr9	36802397	36802779	+	0.000	0.000	Merged-chr9-36802612-8
Merged-chr7-130866433-2	chr7	130866295	130866574	+	0.000	0.000	Merged-chr7-130866433-2
Merged-chr1-128768118-1	chr1	128768020	128768218	+	0.000	0.000	Merged-chr1-128768118-1
Merged-chr4-136110738-3	chr4	136110601	136110908	+	0.000	0.000	Merged-chr4-136110738-3
Merged-chr4-63948222-34	chr4	63947944	63948530	+	0.000	0.000	Merged-chr4-63948222-34
Merged-chr7-122067186-72	chr7	122066763	122067539	+	0.000	0.000	Merged-chr7-122067186-72
Merged-chr2-117390290-84	chr2	117390013	117390550	+	0.000	0.000	Merged-chr2-117390290-84
Merged-chr15-57793258-25	chr15	57793057	57793508	+	0.000	0.000	Merged-chr15-57793258-25
Merged-chr2-29237965-2	chr2	29237799	29238134	+	0.000	0.000	Merged-chr2-29237965-2
Merged-chr16-33684496-70	chr16	33684150	33684956	+	0.000	0.000	Merged-chr16-33684496-70
Merged-chr18-50035311-3	chr18	50035188	50035444	+	0.000	0.000	Merged-chr18-50035311-3
Merged-chr10-13474425-98	chr10	13474061	13474899	+	0.000	0.000	Merged-chr10-13474425-98
Merged-chr6-145054602-1	chr6	145054504	145054702	+	0.000	0.000	Merged-chr6-145054602-1
Merged-chr15-27752159-20	chr15	27751870	27752372	+	0.000	0.000	Merged-chr15-27752159-20
Merged-chr6-121226970-16	chr6	121226767	121227215	+	0.000	0.000	Merged-chr6-121226970-16
Merged-chr6-124782672-28	chr6	124782516	124782886	+	0.000	0.000	Merged-chr6-124782672-28
Merged-chr1-178376257-4	chr1	178376117	178376397	+	0.000	0.000	Merged-chr1-178376257-4
Merged-chr12-85702871-4	chr12	85702747	85702994	+	0.000	0.000	Merged-chr12-85702871-4
Merged-chr15-27800406-19	chr15	27799972	27800635	+	0.000	0.000	Merged-chr15-27800406-19
Merged-chr7-125555770-44	chr7	125555130	125556341	+	0.000	0.000	Merged-chr7-125555770-44
Merged-chr15-100181670-81	chr15	100181119	100182240	+	0.000	0.000	Merged-chr15-100181670-81
Merged-chr16-92019573-78	chr16	92019212	92019902	+	0.000	0.000	Merged-chr16-92019573-78
Merged-chr19-33357209-1	chr19	33357111	33357309	+	0.000	0.000	Merged-chr19-33357209-1
Merged-chr17-56475260-1	chr17	56475162	56475360	+	0.000	0.000	Merged-chr17-56475260-1
Merged-chr19-46502185-13	chr19	46501955	46502490	+	0.000	0.000	Merged-chr19-46502185-13
Merged-chr6-144278734-4	chr6	144278502	144278912	+	0.000	0.000	Merged-chr6-144278734-4
Merged-chr6-37199705-1	chr6	37199607	37199805	+	0.000	0.000	Merged-chr6-37199705-1
Merged-chr16-91546772-86	chr16	91546268	91547701	+	0.000	0.000	Merged-chr16-91546772-86
Merged-chr1-181211865-134	chr1	181211300	181212446	+	0.000	0.000	Merged-chr1-181211865-134
Merged-chr7-80680474-47	chr7	80680250	80680691	+	0.000	0.000	Merged-chr7-80680474-47
Merged-chr6-129283434-23	chr6	129283098	129283957	+	0.000	0.000	Merged-chr6-129283434-23
Merged-chr4-86925152-26	chr4	86924870	86925338	+	0.000	0.000	Merged-chr4-86925152-26
Merged-chr2-169428899-3	chr2	169428773	169429041	+	0.000	0.000	Merged-chr2-169428899-3
Merged-chr2-69716741-5	chr2	69716620	69716867	+	0.000	0.000	Merged-chr2-69716741-5
Merged-chr17-8228766-12	chr17	8228592	8228909	+	0.000	0.000	Merged-chr17-8228766-12
Merged-chr10-121305598-5	chr10	121305446	121305753	+	0.000	0.000	Merged-chr10-121305598-5
Merged-chr7-49779469-9	chr7	49779197	49779633	+	0.000	0.000	Merged-chr7-49779469-9
Merged-chr16-10786452-22	chr16	10786280	10786625	+	0.000	0.000	Merged-chr16-10786452-22
Merged-chr9-72097262-35	chr9	72097060	72097563	+	0.000	0.000	Merged-chr9-72097262-35
Merged-chr9-77755388-7	chr9	77755134	77755520	+	0.000	0.000	Merged-chr9-77755388-7
Merged-chr5-123021694-21	chr5	123021490	123021930	+	0.000	0.000	Merged-chr5-123021694-21
Merged-chr15-53345998-78	chr15	53345556	53346402	+	0.000	0.000	Merged-chr15-53345998-78
Merged-chr15-89671344-3	chr15	89671192	89671489	+	0.000	0.000	Merged-chr15-89671344-3
Merged-chr11-48927051-20	chr11	48926810	48927271	+	0.000	0.000	Merged-chr11-48927051-20
Merged-chr17-5060798-16	chr17	5060604	5061089	+	0.000	0.000	Merged-chr17-5060798-16
Merged-chr1-181229140-10	chr1	181229003	181229298	+	0.000	0.000	Merged-chr1-181229140-10
Merged-chr9-106199274-52	chr9	106199045	106199492	+	0.000	0.000	Merged-chr9-106199274-52
Merged-chr19-6856952-8	chr19	6856789	6857167	+	0.000	0.000	Merged-chr19-6856952-8
Merged-chr4-32481815-19	chr4	32481538	32482054	+	0.000	0.000	Merged-chr4-32481815-19
Merged-chr17-15986362-1	chr17	15986264	15986462	+	0.000	0.000	Merged-chr17-15986362-1
Merged-chr5-107279533-8	chr5	107279373	107279662	+	0.000	0.000	Merged-chr5-107279533-8
Merged-chr7-80368780-1	chr7	80368682	80368880	+	0.000	0.000	Merged-chr7-80368780-1
Merged-chr14-31195196-97	chr14	31194861	31195649	+	0.000	0.000	Merged-chr14-31195196-97
Merged-chr12-73876720-26	chr12	73876513	73877000	+	0.000	0.000	Merged-chr12-73876720-26
Merged-chr15-100915024-15	chr15	100914780	100915349	+	0.000	0.000	Merged-chr15-100915024-15
Merged-chrY-90739825-141	chrY	90739092	90740312	+	0.000	0.000	Merged-chrY-90739825-141
Merged-chr19-57388487-14	chr19	57388235	57388785	+	0.000	0.000	Merged-chr19-57388487-14
Merged-chr5-134184389-83	chr5	134184123	134184733	+	0.000	0.000	Merged-chr5-134184389-83
Merged-chr5-146791085-4	chr5	146790955	146791242	+	0.000	0.000	Merged-chr5-146791085-4
Merged-chr7-35127925-16	chr7	35127580	35128174	+	0.000	0.000	Merged-chr7-35127925-16
Merged-chr4-7199356-18	chr4	7199211	7199514	+	0.000	0.000	Merged-chr4-7199356-18
Merged-chr9-62427197-10	chr9	62427032	62427411	+	0.000	0.000	Merged-chr9-62427197-10
Merged-chr13-30154580-19	chr13	30154230	30154845	+	0.000	0.000	Merged-chr13-30154580-19
Merged-chr12-55438958-24	chr12	55438786	55439114	+	0.000	0.000	Merged-chr12-55438958-24
Merged-chr9-108808436-49	chr9	108808199	108808677	+	0.000	0.000	Merged-chr9-108808436-49
Merged-chr2-117389704-2	chr2	117389573	117389837	+	0.000	0.000	Merged-chr2-117389704-2
Merged-chr5-143622364-69	chr5	143622117	143622628	+	0.000	0.000	Merged-chr5-143622364-69
Merged-chr3-87770520-4	chr3	87770411	87770648	+	0.000	0.000	Merged-chr3-87770520-4
Merged-chr2-32689593-11	chr2	32689455	32689715	+	0.000	0.000	Merged-chr2-32689593-11
Merged-chr2-103663378-1	chr2	103663280	103663478	+	0.000	0.000	Merged-chr2-103663378-1
Merged-chr11-3292114-22	chr11	3291501	3292499	+	0.000	0.000	Merged-chr11-3292114-22
Merged-chr7-101069524-1	chr7	101069426	101069624	+	0.000	0.000	Merged-chr7-101069524-1
Merged-chrX-166170889-3	chrX	166170791	166170989	+	0.000	0.000	Merged-chrX-166170889-3
Merged-chr12-51976631-16	chr12	51976459	51976775	+	0.000	0.000	Merged-chr12-51976631-16
Merged-chr15-100600141-58	chr15	100599858	100600435	+	0.000	0.000	Merged-chr15-100600141-58
Merged-chr9-96652845-6	chr9	96652709	96652972	+	0.000	0.000	Merged-chr9-96652845-6
Merged-chr2-13223426-6	chr2	13223273	13223592	+	0.000	0.000	Merged-chr2-13223426-6
Merged-chr10-12888601-47	chr10	12888317	12888831	+	0.000	0.000	Merged-chr10-12888601-47
Merged-chr14-70074999-77	chr14	70074664	70075432	+	0.000	0.000	Merged-chr14-70074999-77
Merged-chr15-97667744-45	chr15	97667466	97667984	+	0.000	0.000	Merged-chr15-97667744-45
Merged-chr2-160748130-3	chr2	160748007	160748267	+	0.000	0.000	Merged-chr2-160748130-3
Merged-chr7-30323096-14	chr7	30322935	30323250	+	0.000	0.000	Merged-chr7-30323096-14
Merged-chr3-52268375-96	chr3	52267792	52268849	+	0.000	0.000	Merged-chr3-52268375-96
Merged-chr1-82902274-10	chr1	82902121	82902437	+	0.000	0.000	Merged-chr1-82902274-10
Merged-chr16-91562152-19	chr16	91562012	91562325	+	0.000	0.000	Merged-chr16-91562152-19
Merged-chr9-61753912-30	chr9	61753671	61754182	+	0.000	0.000	Merged-chr9-61753912-30
Merged-chr15-6584866-9	chr15	6584547	6585152	+	0.000	0.000	Merged-chr15-6584866-9
Merged-chr3-52088711-20	chr3	52088451	52088989	+	0.000	0.000	Merged-chr3-52088711-20
Merged-chr3-138766523-1	chr3	138766425	138766623	+	0.000	0.000	Merged-chr3-138766523-1
Merged-chr12-15811206-3	chr12	15811048	15811390	+	0.000	0.000	Merged-chr12-15811206-3
Merged-chr1-39949345-35	chr1	39949081	39949583	+	0.000	0.000	Merged-chr1-39949345-35
Merged-chr8-111572006-3	chr8	111571798	111572171	+	0.000	0.000	Merged-chr8-111572006-3
Merged-chr11-116406570-59	chr11	116406372	116406793	+	0.000	0.000	Merged-chr11-116406570-59
Merged-chr17-30159470-1	chr17	30159372	30159570	+	0.000	0.000	Merged-chr17-30159470-1
Merged-chr11-78697650-94	chr11	78697401	78697922	+	0.000	0.000	Merged-chr11-78697650-94
Merged-chr6-143179882-3	chr6	143179715	143180078	+	0.000	0.000	Merged-chr6-143179882-3
Merged-chr15-36375084-60	chr15	36374708	36375377	+	0.000	0.000	Merged-chr15-36375084-60
Merged-chr10-80658824-84	chr10	80658528	80659242	+	0.000	0.000	Merged-chr10-80658824-84
Merged-chr16-49766510-39	chr16	49766287	49766732	+	0.000	0.000	Merged-chr16-49766510-39
Merged-chr10-4266749-50	chr10	4266490	4267116	+	0.000	0.000	Merged-chr10-4266749-50
Merged-chr5-122994726-55	chr5	122994453	122994954	+	0.000	0.000	Merged-chr5-122994726-55
Merged-chr10-39471731-2	chr10	39471633	39471831	+	0.000	0.000	Merged-chr10-39471731-2
Merged-chr5-144255357-123	chr5	144255006	144255806	+	0.000	0.000	Merged-chr5-144255357-123
Merged-chr15-98108579-43	chr15	98108329	98108889	+	0.000	0.000	Merged-chr15-98108579-43
Merged-chr10-12841679-31	chr10	12841228	12842007	+	0.000	0.000	Merged-chr10-12841679-31
Merged-chr10-14087523-10	chr10	14087365	14087720	+	0.000	0.000	Merged-chr10-14087523-10
Merged-chr11-22842421-15	chr11	22842215	22842647	+	0.000	0.000	Merged-chr11-22842421-15
Merged-chr5-72948182-5	chr5	72947963	72948330	+	0.000	0.000	Merged-chr5-72948182-5
Merged-chr5-25223031-65	chr5	25222582	25223293	+	0.000	0.000	Merged-chr5-25223031-65
Merged-chr11-117139478-1	chr11	117139380	117139578	+	0.000	0.000	Merged-chr11-117139478-1
Merged-chr5-136623299-40	chr5	136623065	136623495	+	0.000	0.000	Merged-chr5-136623299-40
Merged-chr2-150450567-4	chr2	150450321	150450819	+	0.000	0.000	Merged-chr2-150450567-4
Merged-chr11-113058240-2	chr11	113058058	113058425	+	0.000	0.000	Merged-chr11-113058240-2
Merged-chr15-86173285-7	chr15	86173161	86173473	+	0.000	0.000	Merged-chr15-86173285-7
Merged-chr1-138609055-1	chr1	138608957	138609155	+	0.000	0.000	Merged-chr1-138609055-1
Merged-chr4-63486767-20	chr4	63486450	63487115	+	0.000	0.000	Merged-chr4-63486767-20
Merged-chr3-138854493-16	chr3	138854263	138854795	+	0.000	0.000	Merged-chr3-138854493-16
Merged-chr10-53598971-4	chr10	53598864	53599084	+	0.000	0.000	Merged-chr10-53598971-4
Merged-chr16-91073588-44	chr16	91073360	91073870	+	0.000	0.000	Merged-chr16-91073588-44
Merged-chr12-82245636-66	chr12	82245296	82246027	+	0.000	0.000	Merged-chr12-82245636-66
Merged-chr1-128615599-2	chr1	128615475	128615726	+	0.000	0.000	Merged-chr1-128615599-2
Merged-chr9-121309470-2	chr9	121309345	121309597	+	0.000	0.000	Merged-chr9-121309470-2
Merged-chr1-36501424-22	chr1	36501246	36501675	+	0.000	0.000	Merged-chr1-36501424-22
Merged-chr17-5166292-6	chr17	5166131	5166475	+	0.000	0.000	Merged-chr17-5166292-6
Merged-chr1-38665313-102	chr1	38664817	38666044	+	0.000	0.000	Merged-chr1-38665313-102
Merged-chr8-111527388-53	chr8	111527018	111527815	+	0.000	0.000	Merged-chr8-111527388-53
Merged-chr13-112355130-25	chr13	112354839	112355423	+	0.000	0.000	Merged-chr13-112355130-25
Merged-chr4-154962096-2	chr4	154961998	154962196	+	0.000	0.000	Merged-chr4-154962096-2
Merged-chr11-106676116-1	chr11	106676018	106676216	+	0.000	0.000	Merged-chr11-106676116-1
Merged-chr19-44295859-46	chr19	44295431	44296185	+	0.000	0.000	Merged-chr19-44295859-46
Merged-chr17-8234688-5	chr17	8234559	8234815	+	0.000	0.000	Merged-chr17-8234688-5
Merged-chr17-47130071-7	chr17	47129917	47130230	+	0.000	0.000	Merged-chr17-47130071-7
Merged-chr15-6672334-1	chr15	6672236	6672434	+	0.000	0.000	Merged-chr15-6672334-1
Merged-chr10-59958686-2	chr10	59958576	59958798	+	0.000	0.000	Merged-chr10-59958686-2
Merged-chr5-135616248-16	chr5	135616082	135616391	+	0.000	0.000	Merged-chr5-135616248-16
Merged-chr3-83841450-68	chr3	83841125	83841852	+	0.000	0.000	Merged-chr3-83841450-68
Merged-chr18-35830192-19	chr18	35829774	35830668	+	0.000	0.000	Merged-chr18-35830192-19
Merged-chr6-128754186-37	chr6	128753854	128754636	+	0.000	0.000	Merged-chr6-128754186-37
Merged-chr11-94261974-7	chr11	94261780	94262239	+	0.000	0.000	Merged-chr11-94261974-7
Merged-chr5-121838614-43	chr5	121838255	121838968	+	0.000	0.000	Merged-chr5-121838614-43
Merged-chr6-59315940-38	chr6	59315583	59316212	+	0.000	0.000	Merged-chr6-59315940-38
Merged-chr5-3801025-12	chr5	3800863	3801201	+	0.000	0.000	Merged-chr5-3801025-12
Merged-chr9-62373922-12	chr9	62373720	62374119	+	0.000	0.000	Merged-chr9-62373922-12
Merged-chr9-101063926-1	chr9	101063828	101064026	+	0.000	0.000	Merged-chr9-101063926-1
Merged-chr1-69692321-35	chr1	69692045	69692628	+	0.000	0.000	Merged-chr1-69692321-35
Merged-chr5-122209892-38	chr5	122209651	122210138	+	0.000	0.000	Merged-chr5-122209892-38
Merged-chr16-91538475-3	chr16	91538326	91538601	+	0.000	0.000	Merged-chr16-91538475-3
Merged-chr7-80889840-60	chr7	80889544	80890161	+	0.000	0.000	Merged-chr7-80889840-60
Merged-chr16-15887959-17	chr16	15887689	15888201	+	0.000	0.000	Merged-chr16-15887959-17
Merged-chr4-136081345-1	chr4	136081247	136081445	+	0.000	0.000	Merged-chr4-136081345-1
Merged-chr11-6559219-2	chr11	6559115	6559325	+	0.000	0.000	Merged-chr11-6559219-2
Merged-chr1-131828072-77	chr1	131827767	131828338	+	0.000	0.000	Merged-chr1-131828072-77
Merged-chr11-103267033-2	chr11	103266935	103267133	+	0.000	0.000	Merged-chr11-103267033-2
Merged-chr11-20742578-27	chr11	20742403	20742754	+	0.000	0.000	Merged-chr11-20742578-27
Merged-chr9-25104838-18	chr9	25104643	25105120	+	0.000	0.000	Merged-chr9-25104838-18
Merged-chr9-51215615-7	chr9	51215434	51215760	+	0.000	0.000	Merged-chr9-51215615-7
Merged-chr7-4653985-45	chr7	4653741	4654242	+	0.000	0.000	Merged-chr7-4653985-45
Merged-chr10-93280203-1	chr10	93280105	93280303	+	0.000	0.000	Merged-chr10-93280203-1
Merged-chr14-57729995-40	chr14	57729525	57730516	+	0.000	0.000	Merged-chr14-57729995-40
Merged-chr15-12337751-2	chr15	12337643	12337862	+	0.000	0.000	Merged-chr15-12337751-2
Merged-chr12-69461998-25	chr12	69461735	69462247	+	0.000	0.000	Merged-chr12-69461998-25
Merged-chr2-26315666-64	chr2	26315331	26316049	+	0.000	0.000	Merged-chr2-26315666-64
Merged-chr15-79830573-6	chr15	79830369	79830765	+	0.000	0.000	Merged-chr15-79830573-6
Merged-chr7-6285679-1	chr7	6285581	6285779	+	0.000	0.000	Merged-chr7-6285679-1
Merged-chr5-86841347-21	chr5	86841123	86841551	+	0.000	0.000	Merged-chr5-86841347-21
Merged-chr11-22936648-30	chr11	22936409	22936869	+	0.000	0.000	Merged-chr11-22936648-30
Merged-chr2-34957169-1	chr2	34957071	34957269	+	0.000	0.000	Merged-chr2-34957169-1
Merged-chr15-73645623-78	chr15	73644817	73646130	+	0.000	0.000	Merged-chr15-73645623-78
Merged-chr15-86020200-23	chr15	86020012	86020413	+	0.000	0.000	Merged-chr15-86020200-23
Merged-chr3-97211392-28	chr3	97211162	97211597	+	0.000	0.000	Merged-chr3-97211392-28
Merged-chr11-54943498-1	chr11	54943400	54943598	+	0.000	0.000	Merged-chr11-54943498-1
Merged-chr9-59284451-4	chr9	59284240	59284638	+	0.000	0.000	Merged-chr9-59284451-4
Merged-chr2-27428131-14	chr2	27427780	27428349	+	0.000	0.000	Merged-chr2-27428131-14
Merged-chr19-29272256-4	chr19	29272013	29272450	+	0.000	0.000	Merged-chr19-29272256-4
Merged-chr11-100819844-5	chr11	100819687	100820043	+	0.000	0.000	Merged-chr11-100819844-5
Merged-chr13-73426029-27	chr13	73425791	73426291	+	0.000	0.000	Merged-chr13-73426029-27
Merged-chr1-38129687-97	chr1	38128807	38130210	+	0.000	0.000	Merged-chr1-38129687-97
Merged-chr13-91484361-55	chr13	91484135	91484570	+	0.000	0.000	Merged-chr13-91484361-55
Merged-chr7-45715282-47	chr7	45715103	45715488	+	0.000	0.000	Merged-chr7-45715282-47
Merged-chr5-138262947-7	chr5	138262582	138263429	+	0.000	0.000	Merged-chr5-138262947-7
Merged-chr7-127480547-2	chr7	127480391	127480705	+	0.000	0.000	Merged-chr7-127480547-2
Merged-chr10-128213111-44	chr10	128212933	128213360	+	0.000	0.000	Merged-chr10-128213111-44
Merged-chr10-80399413-104	chr10	80399217	80399591	+	0.000	0.000	Merged-chr10-80399413-104
Merged-chr8-125741645-15	chr8	125741332	125741914	+	0.000	0.000	Merged-chr8-125741645-15
Merged-chr6-94661455-67	chr6	94660868	94661776	+	0.000	0.000	Merged-chr6-94661455-67
Merged-chr10-39434101-6	chr10	39433980	39434279	+	0.000	0.000	Merged-chr10-39434101-6
Merged-chr13-109823633-2	chr13	109823497	109823772	+	0.000	0.000	Merged-chr13-109823633-2
Merged-chr18-35831986-19	chr18	35831677	35832245	+	0.000	0.000	Merged-chr18-35831986-19
Merged-chr16-90144716-1	chr16	90144618	90144816	+	0.000	0.000	Merged-chr16-90144716-1
Merged-chr8-95852548-4	chr8	95852382	95852727	+	0.000	0.000	Merged-chr8-95852548-4
Merged-chr11-97404596-19	chr11	97404273	97405013	+	0.000	0.000	Merged-chr11-97404596-19
Merged-chr12-113187039-1	chr12	113186941	113187139	+	0.000	0.000	Merged-chr12-113187039-1
Merged-chr4-11017688-10	chr4	11017521	11017869	+	0.000	0.000	Merged-chr4-11017688-10
Merged-chr8-45333997-1	chr8	45333899	45334097	+	0.000	0.000	Merged-chr8-45333997-1
Merged-chr9-89885540-1	chr9	89885442	89885640	+	0.000	0.000	Merged-chr9-89885540-1
Merged-chr11-97782309-55	chr11	97781997	97782565	+	0.000	0.000	Merged-chr11-97782309-55
Merged-chr10-67505473-5	chr10	67505351	67505592	+	0.000	0.000	Merged-chr10-67505473-5
Merged-chr12-21172304-14	chr12	21172106	21172477	+	0.000	0.000	Merged-chr12-21172304-14
Merged-chr3-88772617-19	chr3	88772364	88772829	+	0.000	0.000	Merged-chr3-88772617-19
Merged-chr3-89688909-16	chr3	89688706	89689070	+	0.000	0.000	Merged-chr3-89688909-16
Merged-chr6-134189868-22	chr6	134189560	134190228	+	0.000	0.000	Merged-chr6-134189868-22
Merged-chr18-58669510-1	chr18	58669412	58669610	+	0.000	0.000	Merged-chr18-58669510-1
Merged-chr8-72324323-7	chr8	72324110	72324519	+	0.000	0.000	Merged-chr8-72324323-7
Merged-chr8-70695540-7	chr8	70695352	70695719	+	0.000	0.000	Merged-chr8-70695540-7
Merged-chr13-28517218-8	chr13	28516962	28517419	+	0.000	0.000	Merged-chr13-28517218-8
Merged-chr11-77214932-26	chr11	77214679	77215142	+	0.000	0.000	Merged-chr11-77214932-26
Merged-chr8-81769276-10	chr8	81769027	81769471	+	0.000	0.000	Merged-chr8-81769276-10
Merged-chr2-103583427-9	chr2	103583183	103583612	+	0.000	0.000	Merged-chr2-103583427-9
