#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr2-72479150-8	chr2	72478979	72479339	+	0.000	0.000	Merged-chr2-72479150-8
Merged-chr7-92180899-29	chr7	92180599	92181215	+	0.000	0.000	Merged-chr7-92180899-29
Merged-chr2-164047482-48	chr2	164047236	164047658	+	0.000	0.000	Merged-chr2-164047482-48
Merged-chr4-62525171-62	chr4	62524939	62525381	+	0.000	0.000	Merged-chr4-62525171-62
Merged-chr18-4279320-20	chr18	4279115	4279539	+	0.000	0.000	Merged-chr18-4279320-20
Merged-chr11-97123645-15	chr11	97123477	97123793	+	0.000	0.000	Merged-chr11-97123645-15
Merged-chr5-150458118-21	chr5	150457846	150458423	+	0.000	0.000	Merged-chr5-150458118-21
Merged-chr12-103129177-1	chr12	103129079	103129277	+	0.000	0.000	Merged-chr12-103129177-1
Merged-chr2-128068995-12	chr2	128068566	128069349	+	0.000	0.000	Merged-chr2-128068995-12
Merged-chr10-91182635-7	chr10	91182510	91182785	+	0.000	0.000	Merged-chr10-91182635-7
Merged-chr1-88644619-31	chr1	88644345	88644973	+	0.000	0.000	Merged-chr1-88644619-31
Merged-chr1-159809666-2	chr1	159809531	159809803	+	0.000	0.000	Merged-chr1-159809666-2
Merged-chr13-101547994-45	chr13	101547646	101548300	+	0.000	0.000	Merged-chr13-101547994-45
Merged-chr1-127638103-34	chr1	127637729	127638375	+	0.000	0.000	Merged-chr1-127638103-34
Merged-chr19-41365730-30	chr19	41365539	41366036	+	0.000	0.000	Merged-chr19-41365730-30
Merged-chr6-54151002-1	chr6	54150904	54151102	+	0.000	0.000	Merged-chr6-54151002-1
Merged-chr13-63356812-11	chr13	63356625	63356981	+	0.000	0.000	Merged-chr13-63356812-11
Merged-chr5-100719694-58	chr5	100719308	100720017	+	0.000	0.000	Merged-chr5-100719694-58
Merged-chr10-42068766-23	chr10	42068538	42069108	+	0.000	0.000	Merged-chr10-42068766-23
Merged-chr14-73175195-6	chr14	73175073	73175348	+	0.000	0.000	Merged-chr14-73175195-6
Merged-chr6-70791946-105	chr6	70791666	70792343	+	0.000	0.000	Merged-chr6-70791946-105
Merged-chr7-135715650-1	chr7	135715552	135715750	+	0.000	0.000	Merged-chr7-135715650-1
Merged-chr12-112699364-12	chr12	112699142	112699539	+	0.000	0.000	Merged-chr12-112699364-12
Merged-chr9-21760442-62	chr9	21760197	21760674	+	0.000	0.000	Merged-chr9-21760442-62
Merged-chr10-26203040-18	chr10	26202786	26203368	+	0.000	0.000	Merged-chr10-26203040-18
Merged-chr17-47508113-61	chr17	47507853	47508323	+	0.000	0.000	Merged-chr17-47508113-61
Merged-chr12-70880653-9	chr12	70880467	70880845	+	0.000	0.000	Merged-chr12-70880653-9
Merged-chr17-73663532-16	chr17	73663169	73664145	+	0.000	0.000	Merged-chr17-73663532-16
Merged-chr15-10662317-27	chr15	10662059	10662532	+	0.000	0.000	Merged-chr15-10662317-27
Merged-chr7-128062681-13	chr7	128062508	128062884	+	0.000	0.000	Merged-chr7-128062681-13
Merged-chr3-144252325-1	chr3	144252227	144252425	+	0.000	0.000	Merged-chr3-144252325-1
Merged-chr7-143600110-54	chr7	143599918	143600381	+	0.000	0.000	Merged-chr7-143600110-54
Merged-chr5-140215756-33	chr5	140215542	140216120	+	0.000	0.000	Merged-chr5-140215756-33
Merged-chr4-89479579-1	chr4	89479481	89479679	+	0.000	0.000	Merged-chr4-89479579-1
Merged-chr14-100192983-1	chr14	100192885	100193083	+	0.000	0.000	Merged-chr14-100192983-1
Merged-chr3-101297395-20	chr3	101297226	101297596	+	0.000	0.000	Merged-chr3-101297395-20
Merged-chr9-80280714-2	chr9	80280552	80280878	+	0.000	0.000	Merged-chr9-80280714-2
Merged-chr4-133614553-6	chr4	133614391	133614681	+	0.000	0.000	Merged-chr4-133614553-6
Merged-chr9-123529618-87	chr9	123529380	123529932	+	0.000	0.000	Merged-chr9-123529618-87
Merged-chr9-123960411-24	chr9	123960223	123960589	+	0.000	0.000	Merged-chr9-123960411-24
Merged-chr10-30328650-1	chr10	30328552	30328750	+	0.000	0.000	Merged-chr10-30328650-1
Merged-chr7-142399305-21	chr7	142399067	142399568	+	0.000	0.000	Merged-chr7-142399305-21
Merged-chr10-41477275-81	chr10	41476782	41477642	+	0.000	0.000	Merged-chr10-41477275-81
Merged-chr4-135493487-11	chr4	135493290	135493713	+	0.000	0.000	Merged-chr4-135493487-11
Merged-chr7-66233598-56	chr7	66233270	66233860	+	0.000	0.000	Merged-chr7-66233598-56
Merged-chr8-115758506-8	chr8	115758300	115758690	+	0.000	0.000	Merged-chr8-115758506-8
Merged-chr2-9688295-16	chr2	9688107	9688510	+	0.000	0.000	Merged-chr2-9688295-16
Merged-chr15-84685163-52	chr15	84684568	84685726	+	0.000	0.000	Merged-chr15-84685163-52
Merged-chr11-68502596-20	chr11	68502368	68502808	+	0.000	0.000	Merged-chr11-68502596-20
Merged-chr4-43958320-4	chr4	43958195	43958446	+	0.000	0.000	Merged-chr4-43958320-4
Merged-chr12-100856491-28	chr12	100856073	100856810	+	0.000	0.000	Merged-chr12-100856491-28
Merged-chr11-97109846-4	chr11	97109724	97109987	+	0.000	0.000	Merged-chr11-97109846-4
Merged-chr2-90504892-57	chr2	90504634	90505125	+	0.000	0.000	Merged-chr2-90504892-57
Merged-chr6-108631007-44	chr6	108630706	108631217	+	0.000	0.000	Merged-chr6-108631007-44
Merged-chr2-57268948-16	chr2	57268769	57269134	+	0.000	0.000	Merged-chr2-57268948-16
Merged-chr18-23842363-57	chr18	23841942	23842705	+	0.000	0.000	Merged-chr18-23842363-57
Merged-chr17-12741706-44	chr17	12741295	12742340	+	0.000	0.000	Merged-chr17-12741706-44
Merged-chr13-114879006-41	chr13	114878632	114879231	+	0.000	0.000	Merged-chr13-114879006-41
Merged-chr10-110760691-41	chr10	110760225	110760954	+	0.000	0.000	Merged-chr10-110760691-41
Merged-chr1-97613912-17	chr1	97613716	97614073	+	0.000	0.000	Merged-chr1-97613912-17
Merged-chr5-112276109-3	chr5	112276011	112276209	+	0.000	0.000	Merged-chr5-112276109-3
Merged-chr1-133816158-89	chr1	133815766	133816396	+	0.000	0.000	Merged-chr1-133816158-89
Merged-chr2-38511447-2	chr2	38511349	38511548	+	0.000	0.000	Merged-chr2-38511447-2
Merged-chr18-56413005-50	chr18	56412809	56413314	+	0.000	0.000	Merged-chr18-56413005-50
Merged-chr5-62778862-45	chr5	62778614	62779195	+	0.000	0.000	Merged-chr5-62778862-45
Merged-chr4-89310885-77	chr4	89310670	89311117	+	0.000	0.000	Merged-chr4-89310885-77
Merged-chr10-91171270-131	chr10	91170615	91171843	+	0.000	0.000	Merged-chr10-91171270-131
Merged-chr5-146882424-24	chr5	146882099	146882836	+	0.000	0.000	Merged-chr5-146882424-24
Merged-chr7-123355107-50	chr7	123354734	123355440	+	0.000	0.000	Merged-chr7-123355107-50
Merged-chr5-150232910-1	chr5	150232812	150233010	+	0.000	0.000	Merged-chr5-150232910-1
Merged-chr1-131021183-1	chr1	131021085	131021283	+	0.000	0.000	Merged-chr1-131021183-1
Merged-chr8-124260405-50	chr8	124260179	124260635	+	0.000	0.000	Merged-chr8-124260405-50
Merged-chrX-73459133-49	chrX	73458960	73459411	+	0.000	0.000	Merged-chrX-73459133-49
Merged-chr4-132748989-25	chr4	132748742	132749210	+	0.000	0.000	Merged-chr4-132748989-25
Merged-chr1-40470075-45	chr1	40469691	40470320	+	0.000	0.000	Merged-chr1-40470075-45
Merged-chr15-37766129-7	chr15	37765949	37766289	+	0.000	0.000	Merged-chr15-37766129-7
Merged-chr2-127131488-25	chr2	127131271	127131737	+	0.000	0.000	Merged-chr2-127131488-25
Merged-chr6-42354474-17	chr6	42354284	42354739	+	0.000	0.000	Merged-chr6-42354474-17
Merged-chr9-107313062-65	chr9	107312786	107313312	+	0.000	0.000	Merged-chr9-107313062-65
Merged-chr10-26229708-29	chr10	26229361	26229937	+	0.000	0.000	Merged-chr10-26229708-29
Merged-chr16-95762105-29	chr16	95761846	95762361	+	0.000	0.000	Merged-chr16-95762105-29
Merged-chr7-66185560-38	chr7	66185335	66185735	+	0.000	0.000	Merged-chr7-66185560-38
Merged-chr9-69125560-59	chr9	69125282	69125840	+	0.000	0.000	Merged-chr9-69125560-59
Merged-chr13-74062260-53	chr13	74062073	74062582	+	0.000	0.000	Merged-chr13-74062260-53
Merged-chr4-46794898-7	chr4	46794751	46795042	+	0.000	0.000	Merged-chr4-46794898-7
Merged-chr17-33550477-13	chr17	33550320	33550695	+	0.000	0.000	Merged-chr17-33550477-13
Merged-chr3-152127515-20	chr3	152127310	152127808	+	0.000	0.000	Merged-chr3-152127515-20
Merged-chr10-118064945-40	chr10	118064685	118065185	+	0.000	0.000	Merged-chr10-118064945-40
Merged-chr2-52424826-73	chr2	52424638	52425138	+	0.000	0.000	Merged-chr2-52424826-73
Merged-chr2-118141915-1	chr2	118141817	118142015	+	0.000	0.000	Merged-chr2-118141915-1
Merged-chr11-53842047-54	chr11	53841864	53842360	+	0.000	0.000	Merged-chr11-53842047-54
Merged-chr7-139151374-48	chr7	139151108	139151589	+	0.000	0.000	Merged-chr7-139151374-48
Merged-chr10-92875569-1	chr10	92875471	92875669	+	0.000	0.000	Merged-chr10-92875569-1
Merged-chr17-47598322-32	chr17	47598096	47598502	+	0.000	0.000	Merged-chr17-47598322-32
Merged-chr19-36083552-106	chr19	36083276	36083958	+	0.000	0.000	Merged-chr19-36083552-106
Merged-chr14-25379059-15	chr14	25378817	25379260	+	0.000	0.000	Merged-chr14-25379059-15
Merged-chr10-127180422-13	chr10	127180173	127180622	+	0.000	0.000	Merged-chr10-127180422-13
Merged-chr3-102719732-28	chr3	102719520	102719893	+	0.000	0.000	Merged-chr3-102719732-28
Merged-chr11-120581105-4	chr11	120581002	120581223	+	0.000	0.000	Merged-chr11-120581105-4
Merged-chr8-115826691-38	chr8	115826094	115827013	+	0.000	0.000	Merged-chr8-115826691-38
Merged-chr9-107038960-1	chr9	107038862	107039060	+	0.000	0.000	Merged-chr9-107038960-1
Merged-chr1-180356111-73	chr1	180355748	180356548	+	0.000	0.000	Merged-chr1-180356111-73
Merged-chr13-38528212-101	chr13	38527992	38528495	+	0.000	0.000	Merged-chr13-38528212-101
Merged-chr18-62179910-61	chr18	62179416	62180227	+	0.000	0.000	Merged-chr18-62179910-61
Merged-chr2-90625139-7	chr2	90625010	90625281	+	0.000	0.000	Merged-chr2-90625139-7
Merged-chr2-45139148-28	chr2	45138924	45139478	+	0.000	0.000	Merged-chr2-45139148-28
Merged-chr2-164769830-56	chr2	164769584	164770092	+	0.000	0.000	Merged-chr2-164769830-56
Merged-chr7-128132284-5	chr7	128132164	128132421	+	0.000	0.000	Merged-chr7-128132284-5
Merged-chr5-146839913-1	chr5	146839815	146840013	+	0.000	0.000	Merged-chr5-146839913-1
Merged-chr1-43138618-9	chr1	43138453	43138764	+	0.000	0.000	Merged-chr1-43138618-9
Merged-chr15-98953417-66	chr15	98953255	98953674	+	0.000	0.000	Merged-chr15-98953417-66
Merged-chr2-53191646-133	chr2	53191416	53191877	+	0.000	0.000	Merged-chr2-53191646-133
Merged-chr5-149509266-2	chr5	149509164	149509371	+	0.000	0.000	Merged-chr5-149509266-2
Merged-chr6-125339380-7	chr6	125339113	125339597	+	0.000	0.000	Merged-chr6-125339380-7
Merged-chr13-59668754-52	chr13	59668523	59669088	+	0.000	0.000	Merged-chr13-59668754-52
Merged-chr2-66124207-7	chr2	66123911	66124385	+	0.000	0.000	Merged-chr2-66124207-7
Merged-chr9-118040599-78	chr9	118040365	118040886	+	0.000	0.000	Merged-chr9-118040599-78
Merged-chr14-25454531-12	chr14	25454351	25454673	+	0.000	0.000	Merged-chr14-25454531-12
Merged-chr7-90312520-23	chr7	90312312	90312739	+	0.000	0.000	Merged-chr7-90312520-23
Merged-chr6-108688529-50	chr6	108688054	108688862	+	0.000	0.000	Merged-chr6-108688529-50
Merged-chr14-20766175-32	chr14	20765937	20766480	+	0.000	0.000	Merged-chr14-20766175-32
Merged-chr1-171796405-6	chr1	171796261	171796543	+	0.000	0.000	Merged-chr1-171796405-6
Merged-chr1-172306276-26	chr1	172306043	172306566	+	0.000	0.000	Merged-chr1-172306276-26
Merged-chr5-134617307-27	chr5	134617034	134617522	+	0.000	0.000	Merged-chr5-134617307-27
Merged-chr14-120572441-59	chr14	120572155	120572764	+	0.000	0.000	Merged-chr14-120572441-59
Merged-chr5-113844899-22	chr5	113844689	113845105	+	0.000	0.000	Merged-chr5-113844899-22
Merged-chr15-84682027-1	chr15	84681929	84682127	+	0.000	0.000	Merged-chr15-84682027-1
Merged-chr16-78591395-28	chr16	78591157	78591594	+	0.000	0.000	Merged-chr16-78591395-28
Merged-chr3-30864104-31	chr3	30863917	30864355	+	0.000	0.000	Merged-chr3-30864104-31
Merged-chr8-111300171-94	chr8	111299917	111300520	+	0.000	0.000	Merged-chr8-111300171-94
Merged-chr11-58437152-28	chr11	58436889	58437361	+	0.000	0.000	Merged-chr11-58437152-28
Merged-chr1-153066628-19	chr1	153066322	153066859	+	0.000	0.000	Merged-chr1-153066628-19
Merged-chr12-55060486-57	chr12	55060194	55060838	+	0.000	0.000	Merged-chr12-55060486-57
Merged-chr6-112852567-47	chr6	112852319	112852935	+	0.000	0.000	Merged-chr6-112852567-47
Merged-chr7-142462781-62	chr7	142462441	142463181	+	0.000	0.000	Merged-chr7-142462781-62
Merged-chr4-40876034-58	chr4	40875784	40876512	+	0.000	0.000	Merged-chr4-40876034-58
Merged-chr2-128153146-97	chr2	128152825	128153508	+	0.000	0.000	Merged-chr2-128153146-97
Merged-chr6-137544175-69	chr6	137543265	137544793	+	0.000	0.000	Merged-chr6-137544175-69
Merged-chr7-128049060-2	chr7	128048955	128049168	+	0.000	0.000	Merged-chr7-128049060-2
Merged-chr1-133772062-25	chr1	133771904	133772236	+	0.000	0.000	Merged-chr1-133772062-25
Merged-chr2-76070778-23	chr2	76070582	76071008	+	0.000	0.000	Merged-chr2-76070778-23
Merged-chr6-128833233-10	chr6	128833004	128833454	+	0.000	0.000	Merged-chr6-128833233-10
Merged-chr5-77092081-48	chr5	77091611	77092499	+	0.000	0.000	Merged-chr5-77092081-48
Merged-chrX-93675166-53	chrX	93674837	93675511	+	0.000	0.000	Merged-chrX-93675166-53
Merged-chr10-76543066-52	chr10	76542762	76543301	+	0.000	0.000	Merged-chr10-76543066-52
Merged-chr2-52421361-38	chr2	52421039	52421694	+	0.000	0.000	Merged-chr2-52421361-38
Merged-chr9-35117725-13	chr9	35117552	35117880	+	0.000	0.000	Merged-chr9-35117725-13
Merged-chr1-195131402-94	chr1	195131153	195131663	+	0.000	0.000	Merged-chr1-195131402-94
Merged-chr4-32615355-52	chr4	32615106	32615617	+	0.000	0.000	Merged-chr4-32615355-52
Merged-chr2-85037359-90	chr2	85037078	85037643	+	0.000	0.000	Merged-chr2-85037359-90
Merged-chr5-139283692-32	chr5	139283502	139283852	+	0.000	0.000	Merged-chr5-139283692-32
Merged-chr18-23810991-46	chr18	23810807	23811215	+	0.000	0.000	Merged-chr18-23810991-46
Merged-chr4-145221845-95	chr4	145221422	145222364	+	0.000	0.000	Merged-chr4-145221845-95
Merged-chr14-61309856-19	chr14	61309685	61310074	+	0.000	0.000	Merged-chr14-61309856-19
Merged-chr3-102697819-15	chr3	102697568	102698100	+	0.000	0.000	Merged-chr3-102697819-15
Merged-chr11-5882751-15	chr11	5882600	5882917	+	0.000	0.000	Merged-chr11-5882751-15
Merged-chr7-67500556-27	chr7	67500369	67500730	+	0.000	0.000	Merged-chr7-67500556-27
Merged-chr13-98693524-23	chr13	98693285	98693799	+	0.000	0.000	Merged-chr13-98693524-23
Merged-chr1-135430459-69	chr1	135430216	135430699	+	0.000	0.000	Merged-chr1-135430459-69
Merged-chr4-8910391-2	chr4	8910293	8910492	+	0.000	0.000	Merged-chr4-8910391-2
Merged-chr7-66230424-40	chr7	66230136	66230634	+	0.000	0.000	Merged-chr7-66230424-40
Merged-chr2-45112966-1	chr2	45112868	45113066	+	0.000	0.000	Merged-chr2-45112966-1
Merged-chr17-12164668-1	chr17	12164570	12164768	+	0.000	0.000	Merged-chr17-12164668-1
Merged-chr5-111357188-22	chr5	111357027	111357370	+	0.000	0.000	Merged-chr5-111357188-22
Merged-chr11-64086070-15	chr11	64085840	64086274	+	0.000	0.000	Merged-chr11-64086070-15
Merged-chr1-193264038-89	chr1	193263767	193264480	+	0.000	0.000	Merged-chr1-193264038-89
Merged-chr9-49051553-4	chr9	49051339	49051715	+	0.000	0.000	Merged-chr9-49051553-4
Merged-chr13-101797188-14	chr13	101796910	101797435	+	0.000	0.000	Merged-chr13-101797188-14
Merged-chr12-70825421-128	chr12	70825164	70825738	+	0.000	0.000	Merged-chr12-70825421-128
Merged-chr18-66429331-35	chr18	66429029	66429632	+	0.000	0.000	Merged-chr18-66429331-35
Merged-chr8-3327989-13	chr8	3327770	3328158	+	0.000	0.000	Merged-chr8-3327989-13
Merged-chr11-67563339-33	chr11	67563039	67563548	+	0.000	0.000	Merged-chr11-67563339-33
Merged-chr19-56397084-121	chr19	56396594	56397405	+	0.000	0.000	Merged-chr19-56397084-121
Merged-chr18-75377712-65	chr18	75377460	75378045	+	0.000	0.000	Merged-chr18-75377712-65
Merged-chr3-84666223-45	chr3	84665960	84666414	+	0.000	0.000	Merged-chr3-84666223-45
Merged-chr3-93548617-27	chr3	93548415	93548863	+	0.000	0.000	Merged-chr3-93548617-27
Merged-chr18-70611498-71	chr18	70610234	70612257	+	0.000	0.000	Merged-chr18-70611498-71
Merged-chr7-143706917-33	chr7	143706652	143707203	+	0.000	0.000	Merged-chr7-143706917-33
Merged-chr18-66464965-21	chr18	66464748	66465251	+	0.000	0.000	Merged-chr18-66464965-21
Merged-chr7-4027016-25	chr7	4026810	4027218	+	0.000	0.000	Merged-chr7-4027016-25
Merged-chr2-90503478-20	chr2	90503229	90503638	+	0.000	0.000	Merged-chr2-90503478-20
Merged-chr6-129033583-13	chr6	129033385	129033779	+	0.000	0.000	Merged-chr6-129033583-13
Merged-chr4-122872187-66	chr4	122871810	122872733	+	0.000	0.000	Merged-chr4-122872187-66
Merged-chr17-86779381-46	chr17	86779164	86779561	+	0.000	0.000	Merged-chr17-86779381-46
Merged-chr2-3810542-48	chr2	3810288	3810835	+	0.000	0.000	Merged-chr2-3810542-48
Merged-chr3-104220223-115	chr3	104219579	104220757	+	0.000	0.000	Merged-chr3-104220223-115
Merged-chr6-129067175-32	chr6	129066912	129067444	+	0.000	0.000	Merged-chr6-129067175-32
Merged-chr3-93562558-40	chr3	93562330	93562837	+	0.000	0.000	Merged-chr3-93562558-40
Merged-chr18-83901450-1	chr18	83901352	83901550	+	0.000	0.000	Merged-chr18-83901450-1
Merged-chr7-27196117-84	chr7	27195895	27196322	+	0.000	0.000	Merged-chr7-27196117-84
Merged-chr12-91764198-5	chr12	91764086	91764310	+	0.000	0.000	Merged-chr12-91764198-5
Merged-chr1-43465147-57	chr1	43464840	43465603	+	0.000	0.000	Merged-chr1-43465147-57
Merged-chr2-148637070-3	chr2	148636961	148637176	+	0.000	0.000	Merged-chr2-148637070-3
Merged-chr18-83839086-1	chr18	83838988	83839186	+	0.000	0.000	Merged-chr18-83839086-1
Merged-chr1-57377842-99	chr1	57377354	57378058	+	0.000	0.000	Merged-chr1-57377842-99
Merged-chr2-3277691-9	chr2	3277496	3277903	+	0.000	0.000	Merged-chr2-3277691-9
Merged-chr8-125250865-1	chr8	125250767	125250965	+	0.000	0.000	Merged-chr8-125250865-1
Merged-chr6-97221757-71	chr6	97221500	97222065	+	0.000	0.000	Merged-chr6-97221757-71
Merged-chr17-86833009-31	chr17	86832759	86833255	+	0.000	0.000	Merged-chr17-86833009-31
Merged-chr14-120520145-25	chr14	120519861	120520407	+	0.000	0.000	Merged-chr14-120520145-25
Merged-chr10-81508200-58	chr10	81507965	81508383	+	0.000	0.000	Merged-chr10-81508200-58
Merged-chr2-11268730-3	chr2	11268616	11268838	+	0.000	0.000	Merged-chr2-11268730-3
Merged-chr2-167368562-3	chr2	167368376	167368725	+	0.000	0.000	Merged-chr2-167368562-3
Merged-chr13-115103921-1	chr13	115103823	115104021	+	0.000	0.000	Merged-chr13-115103921-1
Merged-chr12-118394549-2	chr12	118394451	118394649	+	0.000	0.000	Merged-chr12-118394549-2
Merged-chr17-44654790-53	chr17	44654580	44654954	+	0.000	0.000	Merged-chr17-44654790-53
Merged-chr7-114069379-29	chr7	114069200	114069591	+	0.000	0.000	Merged-chr7-114069379-29
Merged-chr18-75387549-45	chr18	75387300	75387728	+	0.000	0.000	Merged-chr18-75387549-45
Merged-chr11-120643689-55	chr11	120643476	120643888	+	0.000	0.000	Merged-chr11-120643689-55
Merged-chr5-111196079-28	chr5	111195881	111196295	+	0.000	0.000	Merged-chr5-111196079-28
Merged-chr1-9859361-47	chr1	9859095	9859545	+	0.000	0.000	Merged-chr1-9859361-47
Merged-chr12-32202051-6	chr12	32201889	32202202	+	0.000	0.000	Merged-chr12-32202051-6
Merged-chr10-94426440-41	chr10	94426191	94426725	+	0.000	0.000	Merged-chr10-94426440-41
Merged-chr6-70764721-12	chr6	70764493	70764899	+	0.000	0.000	Merged-chr6-70764721-12
Merged-chr2-143992158-28	chr2	143991906	143992434	+	0.000	0.000	Merged-chr2-143992158-28
Merged-chr13-38151560-38	chr13	38151179	38152154	+	0.000	0.000	Merged-chr13-38151560-38
Merged-chr1-134099095-86	chr1	134098707	134099527	+	0.000	0.000	Merged-chr1-134099095-86
Merged-chr10-118096400-51	chr10	118096217	118096634	+	0.000	0.000	Merged-chr10-118096400-51
Merged-chr18-33213882-74	chr18	33213597	33214249	+	0.000	0.000	Merged-chr18-33213882-74
Merged-chr3-90476088-51	chr3	90475889	90476334	+	0.000	0.000	Merged-chr3-90476088-51
Merged-chr4-82755852-39	chr4	82755484	82756105	+	0.000	0.000	Merged-chr4-82755852-39
Merged-chr14-102810326-53	chr14	102810113	102810523	+	0.000	0.000	Merged-chr14-102810326-53
Merged-chr10-95615997-28	chr10	95615682	95616342	+	0.000	0.000	Merged-chr10-95615997-28
Merged-chr6-66471496-4	chr6	66471376	66471604	+	0.000	0.000	Merged-chr6-66471496-4
Merged-chr7-67419913-32	chr7	67419605	67420320	+	0.000	0.000	Merged-chr7-67419913-32
Merged-chr1-131555334-30	chr1	131555133	131555572	+	0.000	0.000	Merged-chr1-131555334-30
Merged-chr11-68451501-45	chr11	68451292	68451775	+	0.000	0.000	Merged-chr11-68451501-45
Merged-chr3-59222464-17	chr3	59222257	59222657	+	0.000	0.000	Merged-chr3-59222464-17
Merged-chr2-144011305-12	chr2	144011056	144011577	+	0.000	0.000	Merged-chr2-144011305-12
Merged-chr7-123354508-1	chr7	123354410	123354608	+	0.000	0.000	Merged-chr7-123354508-1
Merged-chr13-62130002-67	chr13	62129690	62130336	+	0.000	0.000	Merged-chr13-62130002-67
Merged-chr15-38392647-1	chr15	38392549	38392747	+	0.000	0.000	Merged-chr15-38392647-1
Merged-chr17-80207042-130	chr17	80206734	80207348	+	0.000	0.000	Merged-chr17-80207042-130
Merged-chr15-31264963-30	chr15	31264691	31265216	+	0.000	0.000	Merged-chr15-31264963-30
Merged-chr6-115971349-10	chr6	115971162	115971523	+	0.000	0.000	Merged-chr6-115971349-10
Merged-chr16-64647871-24	chr16	64647595	64648103	+	0.000	0.000	Merged-chr16-64647871-24
Merged-chr2-9574386-32	chr2	9574209	9574595	+	0.000	0.000	Merged-chr2-9574386-32
Merged-chr10-40090254-8	chr10	40090006	40090456	+	0.000	0.000	Merged-chr10-40090254-8
Merged-chr10-111506860-100	chr10	111506307	111507288	+	0.000	0.000	Merged-chr10-111506860-100
Merged-chr5-112273853-3	chr5	112273755	112273953	+	0.000	0.000	Merged-chr5-112273853-3
