#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr13-93499298-157	chr13	93499081	93499829	+	0.000	0.000	Merged-chr13-93499298-157
Merged-chr14-31576824-6	chr14	31576694	31576949	+	0.000	0.000	Merged-chr14-31576824-6
Merged-chr15-101275184-1	chr15	101275086	101275284	+	0.000	0.000	Merged-chr15-101275184-1
Merged-chr7-45704993-60	chr7	45704654	45705238	+	0.000	0.000	Merged-chr7-45704993-60
Merged-chr1-36960699-30	chr1	36960516	36960956	+	0.000	0.000	Merged-chr1-36960699-30
Merged-chr3-40950143-167	chr3	40949332	40950510	+	0.000	0.000	Merged-chr3-40950143-167
Merged-chr6-90653255-2	chr6	90653143	90653370	+	0.000	0.000	Merged-chr6-90653255-2
Merged-chr1-61151289-6	chr1	61151074	61151485	+	0.000	0.000	Merged-chr1-61151289-6
Merged-chr7-99536356-6	chr7	99536177	99536524	+	0.000	0.000	Merged-chr7-99536356-6
Merged-chr2-117417577-23	chr2	117417317	117417889	+	0.000	0.000	Merged-chr2-117417577-23
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr15-86070348-1	chr15	86070250	86070448	+	0.000	0.000	Merged-chr15-86070348-1
Merged-chr16-57177558-14	chr16	57177328	57177761	+	0.000	0.000	Merged-chr16-57177558-14
Merged-chr10-96757491-3	chr10	96757365	96757629	+	0.000	0.000	Merged-chr10-96757491-3
Merged-chr12-17726607-38	chr12	17726450	17726807	+	0.000	0.000	Merged-chr12-17726607-38
Merged-chr1-36919930-2	chr1	36919797	36920066	+	0.000	0.000	Merged-chr1-36919930-2
Merged-chr16-76323771-64	chr16	76323456	76324046	+	0.000	0.000	Merged-chr16-76323771-64
Merged-chr9-22136187-45	chr9	22135932	22136439	+	0.000	0.000	Merged-chr9-22136187-45
Merged-chr16-97326270-33	chr16	97326055	97326649	+	0.000	0.000	Merged-chr16-97326270-33
Merged-chr1-164453894-15	chr1	164453519	164454109	+	0.000	0.000	Merged-chr1-164453894-15
Merged-chr17-87602344-31	chr17	87602099	87602866	+	0.000	0.000	Merged-chr17-87602344-31
Merged-chr10-17727995-17	chr10	17727800	17728153	+	0.000	0.000	Merged-chr10-17727995-17
Merged-chr15-36496712-52	chr15	36496507	36496933	+	0.000	0.000	Merged-chr15-36496712-52
Merged-chr19-5407352-1	chr19	5407254	5407452	+	0.000	0.000	Merged-chr19-5407352-1
Merged-chr2-169519991-22	chr2	169519793	169520197	+	0.000	0.000	Merged-chr2-169519991-22
Merged-chr13-112466730-20	chr13	112466436	112466982	+	0.000	0.000	Merged-chr13-112466730-20
Merged-chr16-76373616-10	chr16	76373507	76373736	+	0.000	0.000	Merged-chr16-76373616-10
Merged-chr5-110058029-58	chr5	110057759	110058282	+	0.000	0.000	Merged-chr5-110058029-58
Merged-chr17-31011806-34	chr17	31011573	31012015	+	0.000	0.000	Merged-chr17-31011806-34
Merged-chr2-131321371-45	chr2	131321224	131321611	+	0.000	0.000	Merged-chr2-131321371-45
Merged-chr5-89839903-20	chr5	89839677	89840104	+	0.000	0.000	Merged-chr5-89839903-20
Merged-chr6-49319292-53	chr6	49319023	49319516	+	0.000	0.000	Merged-chr6-49319292-53
Merged-chr18-80047209-78	chr18	80046848	80047503	+	0.000	0.000	Merged-chr18-80047209-78
Merged-chr19-10948684-1	chr19	10948586	10948784	+	0.000	0.000	Merged-chr19-10948684-1
Merged-chr17-87975056-71	chr17	87974755	87975415	+	0.000	0.000	Merged-chr17-87975056-71
Merged-chr19-57477375-13	chr19	57477162	57477670	+	0.000	0.000	Merged-chr19-57477375-13
Merged-chr16-97535705-142	chr16	97535405	97536279	+	0.000	0.000	Merged-chr16-97535705-142
Merged-chr10-17479176-1	chr10	17479078	17479276	+	0.000	0.000	Merged-chr10-17479176-1
Merged-chr5-143654985-9	chr5	143654842	143655130	+	0.000	0.000	Merged-chr5-143654985-9
Merged-chr11-20644270-6	chr11	20644140	20644415	+	0.000	0.000	Merged-chr11-20644270-6
Merged-chr4-152130617-6	chr4	152130387	152130956	+	0.000	0.000	Merged-chr4-152130617-6
Merged-chr18-79267984-24	chr18	79267707	79268313	+	0.000	0.000	Merged-chr18-79267984-24
Merged-chr18-78954647-1	chr18	78954549	78954747	+	0.000	0.000	Merged-chr18-78954647-1
Merged-chr14-101513346-6	chr14	101513013	101513583	+	0.000	0.000	Merged-chr14-101513346-6
Merged-chr16-92020100-2	chr16	92019979	92020224	+	0.000	0.000	Merged-chr16-92020100-2
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr2-19371886-68	chr2	19371679	19372124	+	0.000	0.000	Merged-chr2-19371886-68
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr7-110796753-46	chr7	110796552	110796954	+	0.000	0.000	Merged-chr7-110796753-46
Merged-chr15-72859470-25	chr15	72859287	72859689	+	0.000	0.000	Merged-chr15-72859470-25
Merged-chr2-112933870-2	chr2	112933768	112933975	+	0.000	0.000	Merged-chr2-112933870-2
Merged-chr6-65820561-1	chr6	65820463	65820661	+	0.000	0.000	Merged-chr6-65820561-1
Merged-chr15-53113994-25	chr15	53113678	53114334	+	0.000	0.000	Merged-chr15-53113994-25
Merged-chr10-14005033-4	chr10	14004844	14005201	+	0.000	0.000	Merged-chr10-14005033-4
Merged-chr16-4922650-19	chr16	4922393	4922965	+	0.000	0.000	Merged-chr16-4922650-19
Merged-chr5-134282688-60	chr5	134282432	134282947	+	0.000	0.000	Merged-chr5-134282688-60
Merged-chr5-139381860-8	chr5	139381742	139381995	+	0.000	0.000	Merged-chr5-139381860-8
Merged-chr8-14968096-34	chr8	14967898	14968379	+	0.000	0.000	Merged-chr8-14968096-34
Merged-chrX-12041677-9	chrX	12041513	12041878	+	0.000	0.000	Merged-chrX-12041677-9
Merged-chr10-68105401-48	chr10	68105140	68105683	+	0.000	0.000	Merged-chr10-68105401-48
Merged-chr1-74068020-5	chr1	74067893	74068145	+	0.000	0.000	Merged-chr1-74068020-5
Merged-chr16-76309491-6	chr16	76309319	76309667	+	0.000	0.000	Merged-chr16-76309491-6
Merged-chr3-36000561-63	chr3	36000290	36000759	+	0.000	0.000	Merged-chr3-36000561-63
Merged-chr5-118082270-75	chr5	118081916	118082530	+	0.000	0.000	Merged-chr5-118082270-75
Merged-chr4-149912693-20	chr4	149912422	149912995	+	0.000	0.000	Merged-chr4-149912693-20
Merged-chr10-121282719-28	chr10	121282488	121282957	+	0.000	0.000	Merged-chr10-121282719-28
Merged-chr6-134898085-100	chr6	134897851	134898337	+	0.000	0.000	Merged-chr6-134898085-100
Merged-chr5-64803282-82	chr5	64803000	64803604	+	0.000	0.000	Merged-chr5-64803282-82
Merged-chr4-155126874-51	chr4	155126646	155127080	+	0.000	0.000	Merged-chr4-155126874-51
Merged-chr2-169658095-1	chr2	169657997	169658195	+	0.000	0.000	Merged-chr2-169658095-1
Merged-chr10-67911704-3	chr10	67911598	67911808	+	0.000	0.000	Merged-chr10-67911704-3
Merged-chr11-98000649-36	chr11	98000321	98001108	+	0.000	0.000	Merged-chr11-98000649-36
Merged-chr6-147541192-10	chr6	147540962	147541513	+	0.000	0.000	Merged-chr6-147541192-10
Merged-chr12-41044922-24	chr12	41044693	41045208	+	0.000	0.000	Merged-chr12-41044922-24
Merged-chr18-14782512-1	chr18	14782414	14782612	+	0.000	0.000	Merged-chr18-14782512-1
Merged-chr6-128803141-52	chr6	128802938	128803327	+	0.000	0.000	Merged-chr6-128803141-52
Merged-chr19-17263328-3	chr19	17263222	17263438	+	0.000	0.000	Merged-chr19-17263328-3
Merged-chr5-65199668-52	chr5	65199394	65199931	+	0.000	0.000	Merged-chr5-65199668-52
Merged-chr8-27174593-51	chr8	27174342	27174814	+	0.000	0.000	Merged-chr8-27174593-51
Merged-chr2-131352831-82	chr2	131352473	131353146	+	0.000	0.000	Merged-chr2-131352831-82
Merged-chr9-25196838-57	chr9	25196506	25197109	+	0.000	0.000	Merged-chr9-25196838-57
Merged-chr18-78142282-103	chr18	78141946	78142589	+	0.000	0.000	Merged-chr18-78142282-103
Merged-chr4-95765748-2	chr4	95765595	95765904	+	0.000	0.000	Merged-chr4-95765748-2
Merged-chr10-13967586-131	chr10	13967150	13968069	+	0.000	0.000	Merged-chr10-13967586-131
Merged-chr4-119359633-47	chr4	119359418	119359886	+	0.000	0.000	Merged-chr4-119359633-47
Merged-chr17-32880798-54	chr17	32880442	32881158	+	0.000	0.000	Merged-chr17-32880798-54
Merged-chr2-77175946-2	chr2	77175761	77176133	+	0.000	0.000	Merged-chr2-77175946-2
Merged-chr6-142507875-63	chr6	142507538	142508112	+	0.000	0.000	Merged-chr6-142507875-63
Merged-chr11-88717876-1	chr11	88717778	88717976	+	0.000	0.000	Merged-chr11-88717876-1
Merged-chr12-52797270-1	chr12	52797172	52797370	+	0.000	0.000	Merged-chr12-52797270-1
Merged-chr3-57848090-4	chr3	57847967	57848229	+	0.000	0.000	Merged-chr3-57848090-4
Merged-chr16-20692484-1	chr16	20692386	20692584	+	0.000	0.000	Merged-chr16-20692484-1
Merged-chr4-138327680-40	chr4	138327343	138327937	+	0.000	0.000	Merged-chr4-138327680-40
Merged-chr6-129273817-44	chr6	129273539	129274029	+	0.000	0.000	Merged-chr6-129273817-44
Merged-chr7-101634721-37	chr7	101634438	101634980	+	0.000	0.000	Merged-chr7-101634721-37
Merged-chr3-89909023-5	chr3	89908822	89909243	+	0.000	0.000	Merged-chr3-89909023-5
Merged-chr11-22617699-33	chr11	22617445	22617929	+	0.000	0.000	Merged-chr11-22617699-33
Merged-chr18-9449525-1	chr18	9449427	9449625	+	0.000	0.000	Merged-chr18-9449525-1
Merged-chr6-134792413-109	chr6	134791833	134792888	+	0.000	0.000	Merged-chr6-134792413-109
Merged-chr19-29101370-61	chr19	29101111	29101710	+	0.000	0.000	Merged-chr19-29101370-61
Merged-chr3-68967303-47	chr3	68966970	68967682	+	0.000	0.000	Merged-chr3-68967303-47
Merged-chr9-86103730-10	chr9	86103545	86103961	+	0.000	0.000	Merged-chr9-86103730-10
Merged-chr9-15709112-1	chr9	15709014	15709212	+	0.000	0.000	Merged-chr9-15709112-1
Merged-chrX-135975345-19	chrX	135975118	135975543	+	0.000	0.000	Merged-chrX-135975345-19
Merged-chr10-68119461-23	chr10	68119270	68119667	+	0.000	0.000	Merged-chr10-68119461-23
Merged-chr1-40283621-12	chr1	40283306	40283918	+	0.000	0.000	Merged-chr1-40283621-12
Merged-chr1-78658956-5	chr1	78658834	78659097	+	0.000	0.000	Merged-chr1-78658956-5
Merged-chr1-190554319-2	chr1	190554175	190554466	+	0.000	0.000	Merged-chr1-190554319-2
Merged-chr2-135831567-4	chr2	135831381	135831719	+	0.000	0.000	Merged-chr2-135831567-4
Merged-chr14-55086185-11	chr14	55086001	55086335	+	0.000	0.000	Merged-chr14-55086185-11
Merged-chr11-20543083-82	chr11	20542758	20543438	+	0.000	0.000	Merged-chr11-20543083-82
Merged-chr8-4166243-82	chr8	4165933	4166458	+	0.000	0.000	Merged-chr8-4166243-82
Merged-chr1-128604975-1	chr1	128604877	128605075	+	0.000	0.000	Merged-chr1-128604975-1
Merged-chr12-102368263-64	chr12	102367952	102368678	+	0.000	0.000	Merged-chr12-102368263-64
Merged-chr10-95880381-56	chr10	95880078	95880639	+	0.000	0.000	Merged-chr10-95880381-56
Merged-chr11-20455380-47	chr11	20455168	20455592	+	0.000	0.000	Merged-chr11-20455380-47
Merged-chr5-122548864-15	chr5	122548714	122549052	+	0.000	0.000	Merged-chr5-122548864-15
Merged-chr6-134863316-31	chr6	134863094	134863522	+	0.000	0.000	Merged-chr6-134863316-31
Merged-chr5-135689652-1	chr5	135689554	135689752	+	0.000	0.000	Merged-chr5-135689652-1
Merged-chr6-41543040-1	chr6	41542942	41543140	+	0.000	0.000	Merged-chr6-41543040-1
Merged-chr3-57846998-1	chr3	57846900	57847098	+	0.000	0.000	Merged-chr3-57846998-1
Merged-chr6-34475470-1	chr6	34475372	34475570	+	0.000	0.000	Merged-chr6-34475470-1
Merged-chr5-110583347-41	chr5	110583059	110583537	+	0.000	0.000	Merged-chr5-110583347-41
Merged-chr1-190659083-1	chr1	190658985	190659183	+	0.000	0.000	Merged-chr1-190659083-1
Merged-chr4-95607625-1	chr4	95607527	95607725	+	0.000	0.000	Merged-chr4-95607625-1
Merged-chrX-99198750-2	chrX	99198593	99198910	+	0.000	0.000	Merged-chrX-99198750-2
Merged-chr11-82952709-57	chr11	82952376	82953204	+	0.000	0.000	Merged-chr11-82952709-57
Merged-chr18-55338446-1	chr18	55338348	55338546	+	0.000	0.000	Merged-chr18-55338446-1
Merged-chr7-6283007-16	chr7	6282846	6283143	+	0.000	0.000	Merged-chr7-6283007-16
Merged-chr2-135852240-2	chr2	135852055	135852428	+	0.000	0.000	Merged-chr2-135852240-2
Merged-chr5-65850971-35	chr5	65850703	65851158	+	0.000	0.000	Merged-chr5-65850971-35
Merged-chr1-36512086-88	chr1	36511663	36512428	+	0.000	0.000	Merged-chr1-36512086-88
Merged-chr16-21787807-60	chr16	21787558	21788121	+	0.000	0.000	Merged-chr16-21787807-60
Merged-chr13-58067754-68	chr13	58067386	58068076	+	0.000	0.000	Merged-chr13-58067754-68
Merged-chr1-155224072-96	chr1	155223483	155224554	+	0.000	0.000	Merged-chr1-155224072-96
Merged-chr15-101258599-55	chr15	101258354	101258786	+	0.000	0.000	Merged-chr15-101258599-55
Merged-chr5-118028862-172	chr5	118027446	118029786	+	0.000	0.000	Merged-chr5-118028862-172
Merged-chr9-108342935-1	chr9	108342837	108343035	+	0.000	0.000	Merged-chr9-108342935-1
Merged-chr4-95308466-1	chr4	95308368	95308566	+	0.000	0.000	Merged-chr4-95308466-1
Merged-chr8-116952526-34	chr8	116952205	116952723	+	0.000	0.000	Merged-chr8-116952526-34
Merged-chrX-155216260-100	chrX	155216009	155216685	+	0.000	0.000	Merged-chrX-155216260-100
Merged-chr16-17921951-55	chr16	17921634	17922249	+	0.000	0.000	Merged-chr16-17921951-55
Merged-chr6-41543577-6	chr6	41543418	41543714	+	0.000	0.000	Merged-chr6-41543577-6
Merged-chr7-82866836-179	chr7	82866568	82867139	+	0.000	0.000	Merged-chr7-82866836-179
Merged-chr12-16202520-13	chr12	16202231	16202815	+	0.000	0.000	Merged-chr12-16202520-13
Merged-chr9-83064625-1	chr9	83064527	83064725	+	0.000	0.000	Merged-chr9-83064625-1
Merged-chr6-65764798-1	chr6	65764700	65764898	+	0.000	0.000	Merged-chr6-65764798-1
Merged-chr15-9455441-21	chr15	9455168	9455648	+	0.000	0.000	Merged-chr15-9455441-21
Merged-chr2-84487895-3	chr2	84487773	84488023	+	0.000	0.000	Merged-chr2-84487895-3
Merged-chr10-17657031-20	chr10	17656704	17657287	+	0.000	0.000	Merged-chr10-17657031-20
Merged-chr5-139382660-104	chr5	139382222	139383141	+	0.000	0.000	Merged-chr5-139382660-104
Merged-chr1-34218504-21	chr1	34218307	34218723	+	0.000	0.000	Merged-chr1-34218504-21
Merged-chr4-57832585-7	chr4	57832404	57832802	+	0.000	0.000	Merged-chr4-57832585-7
Merged-chr12-102451586-20	chr12	102451381	102451830	+	0.000	0.000	Merged-chr12-102451586-20
Merged-chr2-18967765-9	chr2	18967646	18967900	+	0.000	0.000	Merged-chr2-18967765-9
Merged-chr16-76299759-15	chr16	76299554	76300120	+	0.000	0.000	Merged-chr16-76299759-15
Merged-chr12-80257238-10	chr12	80257035	80257422	+	0.000	0.000	Merged-chr12-80257238-10
Merged-chr6-41526509-3	chr6	41526401	41526614	+	0.000	0.000	Merged-chr6-41526509-3
Merged-chr12-40580075-1	chr12	40579977	40580175	+	0.000	0.000	Merged-chr12-40580075-1
Merged-chr1-36939116-1	chr1	36939018	36939216	+	0.000	0.000	Merged-chr1-36939116-1
Merged-chr18-54839471-21	chr18	54839244	54839799	+	0.000	0.000	Merged-chr18-54839471-21
Merged-chr7-99468246-4	chr7	99468119	99468372	+	0.000	0.000	Merged-chr7-99468246-4
Merged-chr18-55146782-23	chr18	55146540	55146995	+	0.000	0.000	Merged-chr18-55146782-23
Merged-chr10-96630384-5	chr10	96630213	96630538	+	0.000	0.000	Merged-chr10-96630384-5
Merged-chr18-79234002-2	chr18	79233889	79234117	+	0.000	0.000	Merged-chr18-79234002-2
Merged-chr9-83893287-19	chr9	83893057	83893527	+	0.000	0.000	Merged-chr9-83893287-19
Merged-chr9-14342376-26	chr9	14342037	14342750	+	0.000	0.000	Merged-chr9-14342376-26
Merged-chr7-6398764-38	chr7	6398511	6399009	+	0.000	0.000	Merged-chr7-6398764-38
Merged-chr10-82128088-63	chr10	82127911	82128293	+	0.000	0.000	Merged-chr10-82128088-63
Merged-chr15-93486083-7	chr15	93485871	93486290	+	0.000	0.000	Merged-chr15-93486083-7
Merged-chr9-118752627-3	chr9	118752418	118752817	+	0.000	0.000	Merged-chr9-118752627-3
Merged-chr4-95530923-13	chr4	95530640	95531217	+	0.000	0.000	Merged-chr4-95530923-13
Merged-chr7-99380729-2	chr7	99380612	99380848	+	0.000	0.000	Merged-chr7-99380729-2
Merged-chr6-90746372-25	chr6	90746012	90746751	+	0.000	0.000	Merged-chr6-90746372-25
Merged-chr13-35906103-57	chr13	35905861	35906302	+	0.000	0.000	Merged-chr13-35906103-57
Merged-chr4-149308628-4	chr4	149308477	149308791	+	0.000	0.000	Merged-chr4-149308628-4
Merged-chr1-128593290-2	chr1	128593177	128593406	+	0.000	0.000	Merged-chr1-128593290-2
Merged-chr11-94591721-35	chr11	94591487	94591998	+	0.000	0.000	Merged-chr11-94591721-35
Merged-chr1-192711670-2	chr1	192711552	192711790	+	0.000	0.000	Merged-chr1-192711670-2
Merged-chr12-21167336-52	chr12	21167063	21167658	+	0.000	0.000	Merged-chr12-21167336-52
Merged-chr17-29963918-10	chr17	29963672	29964125	+	0.000	0.000	Merged-chr17-29963918-10
Merged-chr5-107209984-10	chr5	107209812	107210149	+	0.000	0.000	Merged-chr5-107209984-10
Merged-chr10-96621091-45	chr10	96620846	96621464	+	0.000	0.000	Merged-chr10-96621091-45
Merged-chr2-117358189-8	chr2	117357946	117358407	+	0.000	0.000	Merged-chr2-117358189-8
Merged-chr17-70853665-16	chr17	70853490	70853845	+	0.000	0.000	Merged-chr17-70853665-16
Merged-chr17-73169752-13	chr17	73169541	73169897	+	0.000	0.000	Merged-chr17-73169752-13
Merged-chr2-150218165-69	chr2	150217873	150218496	+	0.000	0.000	Merged-chr2-150218165-69
Merged-chr4-154466660-1	chr4	154466562	154466760	+	0.000	0.000	Merged-chr4-154466660-1
Merged-chr7-83660655-125	chr7	83660138	83661164	+	0.000	0.000	Merged-chr7-83660655-125
Merged-chr13-93546286-16	chr13	93546039	93546626	+	0.000	0.000	Merged-chr13-93546286-16
Merged-chr14-101482517-9	chr14	101482315	101482742	+	0.000	0.000	Merged-chr14-101482517-9
Merged-chr6-147603239-1	chr6	147603141	147603339	+	0.000	0.000	Merged-chr6-147603239-1
Merged-chr2-132035691-29	chr2	132035468	132035942	+	0.000	0.000	Merged-chr2-132035691-29
Merged-chr4-106838198-1	chr4	106838100	106838298	+	0.000	0.000	Merged-chr4-106838198-1
Merged-chr5-89901174-42	chr5	89900541	89901533	+	0.000	0.000	Merged-chr5-89901174-42
Merged-chr15-72929064-48	chr15	72928620	72929331	+	0.000	0.000	Merged-chr15-72929064-48
Merged-chr3-131156512-43	chr3	131156256	131156724	+	0.000	0.000	Merged-chr3-131156512-43
Merged-chr6-94690537-14	chr6	94690281	94690827	+	0.000	0.000	Merged-chr6-94690537-14
Merged-chrX-95658515-49	chrX	95658311	95658848	+	0.000	0.000	Merged-chrX-95658515-49
Merged-chr2-59631488-48	chr2	59631176	59631767	+	0.000	0.000	Merged-chr2-59631488-48
Merged-chr18-55549446-130	chr18	55548572	55550440	+	0.000	0.000	Merged-chr18-55549446-130
Merged-chr1-164562687-1	chr1	164562589	164562787	+	0.000	0.000	Merged-chr1-164562687-1
Merged-chr10-67912269-94	chr10	67912021	67912651	+	0.000	0.000	Merged-chr10-67912269-94
Merged-chr17-6961334-74	chr17	6961041	6961553	+	0.000	0.000	Merged-chr17-6961334-74
Merged-chr16-97478788-37	chr16	97478371	97479133	+	0.000	0.000	Merged-chr16-97478788-37
Merged-chr16-97530775-1	chr16	97530677	97530875	+	0.000	0.000	Merged-chr16-97530775-1
Merged-chr6-41544564-81	chr6	41544118	41544805	+	0.000	0.000	Merged-chr6-41544564-81
Merged-chr16-97309181-12	chr16	97309037	97309386	+	0.000	0.000	Merged-chr16-97309181-12
Merged-chr15-93562439-1	chr15	93562341	93562539	+	0.000	0.000	Merged-chr15-93562439-1
Merged-chr10-78482092-60	chr10	78481790	78482419	+	0.000	0.000	Merged-chr10-78482092-60
Merged-chr6-37442138-79	chr6	37441743	37442412	+	0.000	0.000	Merged-chr6-37442138-79
Merged-chr2-160872923-80	chr2	160872525	160873334	+	0.000	0.000	Merged-chr2-160872923-80
Merged-chr18-55586555-2	chr18	55586398	55586714	+	0.000	0.000	Merged-chr18-55586555-2
Merged-chrX-135008202-5	chrX	135007999	135008425	+	0.000	0.000	Merged-chrX-135008202-5
Merged-chr3-131154084-19	chr3	131153923	131154273	+	0.000	0.000	Merged-chr3-131154084-19
Merged-chr5-65885386-1	chr5	65885288	65885486	+	0.000	0.000	Merged-chr5-65885386-1
Merged-chr10-4356065-58	chr10	4355856	4356540	+	0.000	0.000	Merged-chr10-4356065-58
Merged-chr1-156659941-2	chr1	156659770	156660115	+	0.000	0.000	Merged-chr1-156659941-2
Merged-chr2-135905474-1	chr2	135905376	135905574	+	0.000	0.000	Merged-chr2-135905474-1
Merged-chr7-49272707-39	chr7	49272449	49273018	+	0.000	0.000	Merged-chr7-49272707-39
Merged-chr3-63929276-53	chr3	63928987	63929497	+	0.000	0.000	Merged-chr3-63929276-53
Merged-chr7-25250106-124	chr7	25249217	25250963	+	0.000	0.000	Merged-chr7-25250106-124
Merged-chr15-53235617-41	chr15	53235389	53235979	+	0.000	0.000	Merged-chr15-53235617-41
Merged-chr14-8608793-20	chr14	8608551	8608998	+	0.000	0.000	Merged-chr14-8608793-20
Merged-chr12-17717287-34	chr12	17716938	17717588	+	0.000	0.000	Merged-chr12-17717287-34
Merged-chr16-76500244-1	chr16	76500146	76500344	+	0.000	0.000	Merged-chr16-76500244-1
Merged-chr16-42876387-2	chr16	42876289	42876487	+	0.000	0.000	Merged-chr16-42876387-2
Merged-chr15-72908989-3	chr15	72908835	72909175	+	0.000	0.000	Merged-chr15-72908989-3
Merged-chr2-169622471-1	chr2	169622373	169622571	+	0.000	0.000	Merged-chr2-169622471-1
Merged-chr6-128798454-9	chr6	128798322	128798577	+	0.000	0.000	Merged-chr6-128798454-9
Merged-chr15-6578689-3	chr15	6578563	6578806	+	0.000	0.000	Merged-chr15-6578689-3
Merged-chr15-93628295-7	chr15	93628090	93628477	+	0.000	0.000	Merged-chr15-93628295-7
Merged-chr2-71055719-62	chr2	71055436	71055938	+	0.000	0.000	Merged-chr2-71055719-62
Merged-chr18-55091319-2	chr18	55091212	55091429	+	0.000	0.000	Merged-chr18-55091319-2
Merged-chr2-24748146-35	chr2	24747937	24748386	+	0.000	0.000	Merged-chr2-24748146-35
Merged-chr2-6337957-35	chr2	6337444	6338423	+	0.000	0.000	Merged-chr2-6337957-35
Merged-chr10-128745714-4	chr10	128745616	128745814	+	0.000	0.000	Merged-chr10-128745714-4
Merged-chr18-11837125-2	chr18	11836999	11837253	+	0.000	0.000	Merged-chr18-11837125-2
Merged-chr16-45223020-10	chr16	45222828	45223169	+	0.000	0.000	Merged-chr16-45223020-10
Merged-chr6-6187092-51	chr6	6186528	6187750	+	0.000	0.000	Merged-chr6-6187092-51
Merged-chr14-61784854-5	chr14	61784691	61785018	+	0.000	0.000	Merged-chr14-61784854-5
Merged-chr16-97310397-57	chr16	97309828	97310752	+	0.000	0.000	Merged-chr16-97310397-57
Merged-chr16-57434811-45	chr16	57434592	57435036	+	0.000	0.000	Merged-chr16-57434811-45
Merged-chr2-24679385-9	chr2	24679226	24679565	+	0.000	0.000	Merged-chr2-24679385-9
