#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr15-59106207-41	chr15	59105953	59106642	+	0.000	0.000	Merged-chr15-59106207-41
Merged-chr2-172848362-2	chr2	172848199	172848527	+	0.000	0.000	Merged-chr2-172848362-2
Merged-chr15-86064998-16	chr15	86064736	86065197	+	0.000	0.000	Merged-chr15-86064998-16
Merged-chr2-6366745-10	chr2	6366601	6366887	+	0.000	0.000	Merged-chr2-6366745-10
Merged-chr1-155227469-2	chr1	155227366	155227575	+	0.000	0.000	Merged-chr1-155227469-2
Merged-chr17-73813260-38	chr17	73813068	73813466	+	0.000	0.000	Merged-chr17-73813260-38
Merged-chr9-94670459-1	chr9	94670361	94670559	+	0.000	0.000	Merged-chr9-94670459-1
Merged-chr6-143957629-72	chr6	143957002	143958284	+	0.000	0.000	Merged-chr6-143957629-72
Merged-chr2-59534510-22	chr2	59534147	59534758	+	0.000	0.000	Merged-chr2-59534510-22
Merged-chr4-154936813-27	chr4	154936667	154936954	+	0.000	0.000	Merged-chr4-154936813-27
Merged-chr16-95994791-31	chr16	95994572	95995025	+	0.000	0.000	Merged-chr16-95994791-31
Merged-chr13-46930301-92	chr13	46929248	46931029	+	0.000	0.000	Merged-chr13-46930301-92
Merged-chr12-82209904-12	chr12	82209712	82210164	+	0.000	0.000	Merged-chr12-82209904-12
Merged-chr2-29628514-8	chr2	29628255	29628725	+	0.000	0.000	Merged-chr2-29628514-8
Merged-chr15-41846994-1	chr15	41846896	41847094	+	0.000	0.000	Merged-chr15-41846994-1
Merged-chr9-103092391-37	chr9	103092243	103092558	+	0.000	0.000	Merged-chr9-103092391-37
Merged-chr10-14066140-19	chr10	14065885	14066362	+	0.000	0.000	Merged-chr10-14066140-19
Merged-chr13-5185100-1	chr13	5185002	5185200	+	0.000	0.000	Merged-chr13-5185100-1
Merged-chr8-111582684-27	chr8	111582471	111582920	+	0.000	0.000	Merged-chr8-111582684-27
Merged-chr19-46518022-1	chr19	46517924	46518122	+	0.000	0.000	Merged-chr19-46518022-1
Merged-chr11-113194847-27	chr11	113194599	113195039	+	0.000	0.000	Merged-chr11-113194847-27
Merged-chr10-23787173-89	chr10	23786804	23787708	+	0.000	0.000	Merged-chr10-23787173-89
Merged-chr1-113110801-1	chr1	113110703	113110901	+	0.000	0.000	Merged-chr1-113110801-1
Merged-chr18-24203899-3	chr18	24203765	24204028	+	0.000	0.000	Merged-chr18-24203899-3
Merged-chr2-93453285-38	chr2	93453070	93453476	+	0.000	0.000	Merged-chr2-93453285-38
Merged-chr2-174344233-31	chr2	174344037	174344531	+	0.000	0.000	Merged-chr2-174344233-31
Merged-chr6-94678639-1	chr6	94678541	94678739	+	0.000	0.000	Merged-chr6-94678639-1
Merged-chr5-54052328-10	chr5	54052174	54052531	+	0.000	0.000	Merged-chr5-54052328-10
Merged-chrX-150813149-62	chrX	150812922	150813399	+	0.000	0.000	Merged-chrX-150813149-62
Merged-chr3-159841536-62	chr3	159840740	159842339	+	0.000	0.000	Merged-chr3-159841536-62
Merged-chr19-42090289-87	chr19	42089870	42090694	+	0.000	0.000	Merged-chr19-42090289-87
Merged-chr8-124751868-63	chr8	124751546	124752194	+	0.000	0.000	Merged-chr8-124751868-63
Merged-chr1-164426485-2	chr1	164426342	164426631	+	0.000	0.000	Merged-chr1-164426485-2
Merged-chr13-30085305-34	chr13	30085087	30085497	+	0.000	0.000	Merged-chr13-30085305-34
Merged-chr15-64206221-85	chr15	64205687	64206666	+	0.000	0.000	Merged-chr15-64206221-85
Merged-chr12-117579368-17	chr12	117579123	117579589	+	0.000	0.000	Merged-chr12-117579368-17
Merged-chr4-109471713-1	chr4	109471615	109471813	+	0.000	0.000	Merged-chr4-109471713-1
Merged-chr11-21688616-8	chr11	21688445	21688782	+	0.000	0.000	Merged-chr11-21688616-8
Merged-chr11-44469765-3	chr11	44469642	44469905	+	0.000	0.000	Merged-chr11-44469765-3
Merged-chr7-120861265-21	chr7	120861069	120861626	+	0.000	0.000	Merged-chr7-120861265-21
Merged-chr8-120114148-66	chr8	120113835	120114381	+	0.000	0.000	Merged-chr8-120114148-66
Merged-chr17-15816733-57	chr17	15816495	15817044	+	0.000	0.000	Merged-chr17-15816733-57
Merged-chr5-44181891-36	chr5	44181727	44182160	+	0.000	0.000	Merged-chr5-44181891-36
Merged-chr4-41135735-138	chr4	41135175	41136469	+	0.000	0.000	Merged-chr4-41135735-138
Merged-chr15-64279105-53	chr15	64278788	64279517	+	0.000	0.000	Merged-chr15-64279105-53
Merged-chr16-45261551-46	chr16	45261264	45261826	+	0.000	0.000	Merged-chr16-45261551-46
Merged-chr12-113220525-36	chr12	113220250	113220788	+	0.000	0.000	Merged-chr12-113220525-36
Merged-chr2-135999681-5	chr2	135999481	135999862	+	0.000	0.000	Merged-chr2-135999681-5
Merged-chr11-94265551-26	chr11	94265218	94265978	+	0.000	0.000	Merged-chr11-94265551-26
Merged-chr19-57430178-33	chr19	57429961	57430389	+	0.000	0.000	Merged-chr19-57430178-33
Merged-chr16-45361455-26	chr16	45361258	45361652	+	0.000	0.000	Merged-chr16-45361455-26
Merged-chr14-8666263-45	chr14	8665953	8666589	+	0.000	0.000	Merged-chr14-8666263-45
Merged-chr1-172633006-61	chr1	172632795	172633241	+	0.000	0.000	Merged-chr1-172633006-61
Merged-chr2-172914225-30	chr2	172913957	172914558	+	0.000	0.000	Merged-chr2-172914225-30
Merged-chr14-78438304-11	chr14	78438128	78438465	+	0.000	0.000	Merged-chr14-78438304-11
Merged-chr18-41951172-76	chr18	41950912	41951461	+	0.000	0.000	Merged-chr18-41951172-76
Merged-chr17-5941304-51	chr17	5940915	5941742	+	0.000	0.000	Merged-chr17-5941304-51
Merged-chr3-159738889-1	chr3	159738791	159738989	+	0.000	0.000	Merged-chr3-159738889-1
Merged-chr2-127760760-14	chr2	127760565	127760972	+	0.000	0.000	Merged-chr2-127760760-14
Merged-chr18-53817599-8	chr18	53817480	53817727	+	0.000	0.000	Merged-chr18-53817599-8
Merged-chr16-18443657-29	chr16	18443397	18443937	+	0.000	0.000	Merged-chr16-18443657-29
Merged-chr5-138659127-29	chr5	138658792	138659349	+	0.000	0.000	Merged-chr5-138659127-29
Merged-chr7-25121549-23	chr7	25121258	25121810	+	0.000	0.000	Merged-chr7-25121549-23
Merged-chr4-33248647-4	chr4	33248495	33248801	+	0.000	0.000	Merged-chr4-33248647-4
Merged-chr3-136100949-106	chr3	136100251	136101774	+	0.000	0.000	Merged-chr3-136100949-106
Merged-chr2-158410061-111	chr2	158409534	158410656	+	0.000	0.000	Merged-chr2-158410061-111
Merged-chr17-84313962-71	chr17	84313453	84314833	+	0.000	0.000	Merged-chr17-84313962-71
Merged-chr9-41048392-23	chr9	41048085	41048660	+	0.000	0.000	Merged-chr9-41048392-23
Merged-chr2-160755675-4	chr2	160755408	160755904	+	0.000	0.000	Merged-chr2-160755675-4
Merged-chr2-130906515-68	chr2	130906209	130906797	+	0.000	0.000	Merged-chr2-130906515-68
Merged-chr13-99932700-36	chr13	99932392	99933169	+	0.000	0.000	Merged-chr13-99932700-36
Merged-chr10-76962071-59	chr10	76961870	76962292	+	0.000	0.000	Merged-chr10-76962071-59
Merged-chr10-60106183-11	chr10	60106045	60106349	+	0.000	0.000	Merged-chr10-60106183-11
Merged-chr3-84461060-54	chr3	84460694	84461373	+	0.000	0.000	Merged-chr3-84461060-54
Merged-chr5-137103369-20	chr5	137103132	137103587	+	0.000	0.000	Merged-chr5-137103369-20
Merged-chr1-164461963-1	chr1	164461865	164462063	+	0.000	0.000	Merged-chr1-164461963-1
Merged-chr4-129832170-1	chr4	129832072	129832270	+	0.000	0.000	Merged-chr4-129832170-1
Merged-chr7-78913918-52	chr7	78913695	78914140	+	0.000	0.000	Merged-chr7-78913918-52
Merged-chr2-112775034-24	chr2	112774821	112775240	+	0.000	0.000	Merged-chr2-112775034-24
Merged-chr18-24237197-17	chr18	24236927	24237643	+	0.000	0.000	Merged-chr18-24237197-17
Merged-chr19-16802256-9	chr19	16801957	16802417	+	0.000	0.000	Merged-chr19-16802256-9
Merged-chr17-47943297-31	chr17	47943021	47943574	+	0.000	0.000	Merged-chr17-47943297-31
Merged-chr4-108826101-25	chr4	108825952	108826310	+	0.000	0.000	Merged-chr4-108826101-25
Merged-chr5-53995231-101	chr5	53994984	53995696	+	0.000	0.000	Merged-chr5-53995231-101
Merged-chr4-134495350-57	chr4	134495113	134495649	+	0.000	0.000	Merged-chr4-134495350-57
Merged-chr10-53629829-112	chr10	53629535	53630173	+	0.000	0.000	Merged-chr10-53629829-112
Merged-chr5-147076568-5	chr5	147076422	147076729	+	0.000	0.000	Merged-chr5-147076568-5
Merged-chr11-90225700-1	chr11	90225602	90225800	+	0.000	0.000	Merged-chr11-90225700-1
Merged-chr7-68133865-25	chr7	68133669	68134147	+	0.000	0.000	Merged-chr7-68133865-25
Merged-chr2-135692831-27	chr2	135692563	135693178	+	0.000	0.000	Merged-chr2-135692831-27
Merged-chr8-66914324-25	chr8	66914051	66914609	+	0.000	0.000	Merged-chr8-66914324-25
Merged-chrX-12203140-6	chrX	12202935	12203313	+	0.000	0.000	Merged-chrX-12203140-6
Merged-chr4-59682801-45	chr4	59682552	59683132	+	0.000	0.000	Merged-chr4-59682801-45
Merged-chr5-134676584-90	chr5	134676352	134677133	+	0.000	0.000	Merged-chr5-134676584-90
Merged-chr5-123067850-9	chr5	123067668	123068119	+	0.000	0.000	Merged-chr5-123067850-9
Merged-chr9-44533307-45	chr9	44533117	44533517	+	0.000	0.000	Merged-chr9-44533307-45
Merged-chr5-72938590-38	chr5	72938207	72938781	+	0.000	0.000	Merged-chr5-72938590-38
Merged-chr2-142588673-2	chr2	142588543	142588805	+	0.000	0.000	Merged-chr2-142588673-2
Merged-chr10-13446841-15	chr10	13446579	13447033	+	0.000	0.000	Merged-chr10-13446841-15
Merged-chr5-147063758-85	chr5	147063252	147064047	+	0.000	0.000	Merged-chr5-147063758-85
Merged-chr3-86110244-24	chr3	86110063	86110449	+	0.000	0.000	Merged-chr3-86110244-24
Merged-chr1-82879357-31	chr1	82879180	82879666	+	0.000	0.000	Merged-chr1-82879357-31
Merged-chr8-111644525-27	chr8	111644312	111644713	+	0.000	0.000	Merged-chr8-111644525-27
Merged-chrX-12252600-19	chrX	12252316	12252841	+	0.000	0.000	Merged-chrX-12252600-19
Merged-chr6-118018748-9	chr6	118018604	118018934	+	0.000	0.000	Merged-chr6-118018748-9
Merged-chr7-49494921-17	chr7	49494722	49495125	+	0.000	0.000	Merged-chr7-49494921-17
Merged-chr14-61818053-2	chr14	61817940	61818168	+	0.000	0.000	Merged-chr14-61818053-2
Merged-chr6-146521892-84	chr6	146521498	146522202	+	0.000	0.000	Merged-chr6-146521892-84
Merged-chr7-48959052-34	chr7	48958661	48959371	+	0.000	0.000	Merged-chr7-48959052-34
Merged-chr17-32350599-47	chr17	32350357	32350838	+	0.000	0.000	Merged-chr17-32350599-47
Merged-chr5-86741340-29	chr5	86741122	86741550	+	0.000	0.000	Merged-chr5-86741340-29
Merged-chr9-7872811-86	chr9	7872395	7873264	+	0.000	0.000	Merged-chr9-7872811-86
Merged-chr13-112418540-102	chr13	112417787	112419387	+	0.000	0.000	Merged-chr13-112418540-102
Merged-chr12-108636667-1	chr12	108636569	108636767	+	0.000	0.000	Merged-chr12-108636667-1
Merged-chr1-82898470-7	chr1	82898323	82898605	+	0.000	0.000	Merged-chr1-82898470-7
Merged-chr1-128808726-38	chr1	128808383	128808952	+	0.000	0.000	Merged-chr1-128808726-38
Merged-chr16-42907502-34	chr16	42907304	42907731	+	0.000	0.000	Merged-chr16-42907502-34
Merged-chr16-24152137-5	chr16	24152011	24152255	+	0.000	0.000	Merged-chr16-24152137-5
Merged-chr9-96583315-51	chr9	96583047	96583741	+	0.000	0.000	Merged-chr9-96583315-51
Merged-chr13-34130177-64	chr13	34129929	34130558	+	0.000	0.000	Merged-chr13-34130177-64
Merged-chr3-7613271-98	chr3	7612878	7613827	+	0.000	0.000	Merged-chr3-7613271-98
Merged-chr17-66076126-5	chr17	66075976	66076259	+	0.000	0.000	Merged-chr17-66076126-5
Merged-chr9-25151697-74	chr9	25151378	25152043	+	0.000	0.000	Merged-chr9-25151697-74
Merged-chr9-92542439-104	chr9	92542088	92542735	+	0.000	0.000	Merged-chr9-92542439-104
Merged-chr1-35983511-1	chr1	35983413	35983611	+	0.000	0.000	Merged-chr1-35983511-1
Merged-chr6-99395873-4	chr6	99395735	99396010	+	0.000	0.000	Merged-chr6-99395873-4
Merged-chr9-54699684-60	chr9	54699417	54699925	+	0.000	0.000	Merged-chr9-54699684-60
Merged-chr12-17505962-36	chr12	17505716	17506311	+	0.000	0.000	Merged-chr12-17505962-36
Merged-chr9-41064471-7	chr9	41064324	41064646	+	0.000	0.000	Merged-chr9-41064471-7
Merged-chr15-12606518-21	chr15	12606272	12606773	+	0.000	0.000	Merged-chr15-12606518-21
Merged-chr8-88637468-1	chr8	88637370	88637568	+	0.000	0.000	Merged-chr8-88637468-1
Merged-chr4-88045023-3	chr4	88044848	88045212	+	0.000	0.000	Merged-chr4-88045023-3
Merged-chr2-70931049-24	chr2	70930823	70931286	+	0.000	0.000	Merged-chr2-70931049-24
Merged-chr13-3897020-16	chr13	3896807	3897158	+	0.000	0.000	Merged-chr13-3897020-16
Merged-chr6-17731851-7	chr6	17731685	17732012	+	0.000	0.000	Merged-chr6-17731851-7
Merged-chr6-146430124-17	chr6	146429816	146430383	+	0.000	0.000	Merged-chr6-146430124-17
Merged-chr16-96089683-18	chr16	96089190	96089951	+	0.000	0.000	Merged-chr16-96089683-18
Merged-chr14-10301500-37	chr14	10300900	10301891	+	0.000	0.000	Merged-chr14-10301500-37
Merged-chr6-144041035-1	chr6	144040937	144041135	+	0.000	0.000	Merged-chr6-144041035-1
Merged-chr4-32055386-42	chr4	32055159	32055598	+	0.000	0.000	Merged-chr4-32055386-42
Merged-chr17-5190015-73	chr17	5189804	5190224	+	0.000	0.000	Merged-chr17-5190015-73
Merged-chr10-93188092-1	chr10	93187994	93188192	+	0.000	0.000	Merged-chr10-93188092-1
Merged-chr15-62145292-46	chr15	62145026	62145697	+	0.000	0.000	Merged-chr15-62145292-46
Merged-chr3-126666048-4	chr3	126665927	126666173	+	0.000	0.000	Merged-chr3-126666048-4
Merged-chr8-122283780-2	chr8	122283618	122283944	+	0.000	0.000	Merged-chr8-122283780-2
Merged-chr5-66618614-86	chr5	66618373	66619108	+	0.000	0.000	Merged-chr5-66618614-86
Merged-chr19-61266710-124	chr19	61266112	61267021	+	0.000	0.000	Merged-chr19-61266710-124
Merged-chr3-97237606-6	chr3	97237405	97237826	+	0.000	0.000	Merged-chr3-97237606-6
Merged-chr2-120500231-54	chr2	120500032	120500528	+	0.000	0.000	Merged-chr2-120500231-54
Merged-chr2-163203461-118	chr2	163203114	163203884	+	0.000	0.000	Merged-chr2-163203461-118
Merged-chr13-73488653-40	chr13	73488211	73489143	+	0.000	0.000	Merged-chr13-73488653-40
Merged-chr11-113470175-37	chr11	113469699	113470493	+	0.000	0.000	Merged-chr11-113470175-37
Merged-chr2-6378947-26	chr2	6378711	6379216	+	0.000	0.000	Merged-chr2-6378947-26
Merged-chrX-166229912-22	chrX	166229532	166230135	+	0.000	0.000	Merged-chrX-166229912-22
Merged-chr12-73746193-23	chr12	73745902	73746385	+	0.000	0.000	Merged-chr12-73746193-23
Merged-chr7-128383933-89	chr7	128383614	128384196	+	0.000	0.000	Merged-chr7-128383933-89
Merged-chrX-151344027-1	chrX	151343929	151344127	+	0.000	0.000	Merged-chrX-151344027-1
Merged-chr2-25620603-21	chr2	25620293	25620901	+	0.000	0.000	Merged-chr2-25620603-21
Merged-chr7-118102163-1	chr7	118102065	118102263	+	0.000	0.000	Merged-chr7-118102163-1
Merged-chr16-89994066-43	chr16	89993804	89994394	+	0.000	0.000	Merged-chr16-89994066-43
Merged-chr5-65914511-22	chr5	65914299	65914655	+	0.000	0.000	Merged-chr5-65914511-22
Merged-chr4-119415497-57	chr4	119415276	119415782	+	0.000	0.000	Merged-chr4-119415497-57
Merged-chr3-121953322-32	chr3	121952985	121953794	+	0.000	0.000	Merged-chr3-121953322-32
Merged-chr5-75604922-2	chr5	75604795	75605051	+	0.000	0.000	Merged-chr5-75604922-2
Merged-chr2-75938366-51	chr2	75938149	75938674	+	0.000	0.000	Merged-chr2-75938366-51
Merged-chr2-59522328-34	chr2	59522091	59522508	+	0.000	0.000	Merged-chr2-59522328-34
Merged-chr19-44281022-35	chr19	44280804	44281186	+	0.000	0.000	Merged-chr19-44281022-35
Merged-chr14-52014497-76	chr14	52013835	52015190	+	0.000	0.000	Merged-chr14-52014497-76
Merged-chr16-17257463-2	chr16	17257347	17257581	+	0.000	0.000	Merged-chr16-17257463-2
Merged-chr1-78644356-22	chr1	78644078	78644622	+	0.000	0.000	Merged-chr1-78644356-22
Merged-chr16-33714431-35	chr16	33714247	33714681	+	0.000	0.000	Merged-chr16-33714431-35
Merged-chr9-102860175-15	chr9	102859910	102860432	+	0.000	0.000	Merged-chr9-102860175-15
Merged-chr10-99284943-24	chr10	99284732	99285148	+	0.000	0.000	Merged-chr10-99284943-24
Merged-chr9-101099532-8	chr9	101099352	101099706	+	0.000	0.000	Merged-chr9-101099532-8
Merged-chr8-95832860-38	chr8	95832550	95833134	+	0.000	0.000	Merged-chr8-95832860-38
Merged-chr10-14016576-40	chr10	14016442	14016725	+	0.000	0.000	Merged-chr10-14016576-40
Merged-chr6-147582675-1	chr6	147582577	147582775	+	0.000	0.000	Merged-chr6-147582675-1
Merged-chr10-17653383-10	chr10	17653234	17653666	+	0.000	0.000	Merged-chr10-17653383-10
Merged-chr13-55444160-1	chr13	55444062	55444260	+	0.000	0.000	Merged-chr13-55444160-1
Merged-chr7-122034614-1	chr7	122034516	122034714	+	0.000	0.000	Merged-chr7-122034614-1
Merged-chr2-76338983-25	chr2	76338578	76339508	+	0.000	0.000	Merged-chr2-76338983-25
Merged-chr10-59921087-38	chr10	59920781	59921472	+	0.000	0.000	Merged-chr10-59921087-38
Merged-chr11-113468727-8	chr11	113468376	113469090	+	0.000	0.000	Merged-chr11-113468727-8
Merged-chr9-14500635-62	chr9	14500341	14500895	+	0.000	0.000	Merged-chr9-14500635-62
Merged-chr1-192493045-1	chr1	192492947	192493145	+	0.000	0.000	Merged-chr1-192493045-1
Merged-chr2-77272026-8	chr2	77271813	77272203	+	0.000	0.000	Merged-chr2-77272026-8
Merged-chr5-38632599-22	chr5	38632417	38632842	+	0.000	0.000	Merged-chr5-38632599-22
Merged-chr6-143938728-3	chr6	143938599	143938874	+	0.000	0.000	Merged-chr6-143938728-3
Merged-chr7-68061621-1	chr7	68061523	68061721	+	0.000	0.000	Merged-chr7-68061621-1
Merged-chr9-95121353-17	chr9	95121076	95121561	+	0.000	0.000	Merged-chr9-95121353-17
Merged-chr4-120381159-28	chr4	120380715	120381391	+	0.000	0.000	Merged-chr4-120381159-28
Merged-chr6-37355580-18	chr6	37355393	37355831	+	0.000	0.000	Merged-chr6-37355580-18
Merged-chrX-100777014-69	chrX	100776758	100777255	+	0.000	0.000	Merged-chrX-100777014-69
Merged-chr8-126590193-39	chr8	126589895	126590443	+	0.000	0.000	Merged-chr8-126590193-39
Merged-chr3-110237674-1	chr3	110237576	110237774	+	0.000	0.000	Merged-chr3-110237674-1
Merged-chr2-77088171-1	chr2	77088073	77088271	+	0.000	0.000	Merged-chr2-77088171-1
Merged-chr3-37126124-62	chr3	37125670	37126642	+	0.000	0.000	Merged-chr3-37126124-62
Merged-chr5-65737481-18	chr5	65737288	65737673	+	0.000	0.000	Merged-chr5-65737481-18
Merged-chr12-28675418-69	chr12	28675158	28675708	+	0.000	0.000	Merged-chr12-28675418-69
Merged-chr2-68426201-4	chr2	68426050	68426328	+	0.000	0.000	Merged-chr2-68426201-4
Merged-chr5-35884735-14	chr5	35884371	35884996	+	0.000	0.000	Merged-chr5-35884735-14
Merged-chr6-48047519-4	chr6	48047304	48047794	+	0.000	0.000	Merged-chr6-48047519-4
Merged-chr3-68789660-34	chr3	68789280	68789849	+	0.000	0.000	Merged-chr3-68789660-34
Merged-chr2-132004928-41	chr2	132004769	132005121	+	0.000	0.000	Merged-chr2-132004928-41
Merged-chr16-97402099-85	chr16	97401497	97402374	+	0.000	0.000	Merged-chr16-97402099-85
Merged-chr4-33073054-38	chr4	33072859	33073264	+	0.000	0.000	Merged-chr4-33073054-38
Merged-chr17-26012151-57	chr17	26011984	26012343	+	0.000	0.000	Merged-chr17-26012151-57
Merged-chr15-58750240-28	chr15	58750052	58750520	+	0.000	0.000	Merged-chr15-58750240-28
Merged-chr11-113508478-30	chr11	113508182	113508959	+	0.000	0.000	Merged-chr11-113508478-30
Merged-chr18-55107186-34	chr18	55106957	55107431	+	0.000	0.000	Merged-chr18-55107186-34
Merged-chr15-93514141-31	chr15	93513938	93514294	+	0.000	0.000	Merged-chr15-93514141-31
Merged-chr4-149914394-27	chr4	149913817	149915021	+	0.000	0.000	Merged-chr4-149914394-27
Merged-chr5-147056200-56	chr5	147055857	147056518	+	0.000	0.000	Merged-chr5-147056200-56
Merged-chr1-179046221-1	chr1	179046123	179046321	+	0.000	0.000	Merged-chr1-179046221-1
Merged-chr1-73936147-96	chr1	73935314	73937166	+	0.000	0.000	Merged-chr1-73936147-96
Merged-chr6-99385322-22	chr6	99385143	99385495	+	0.000	0.000	Merged-chr6-99385322-22
Merged-chr16-57421651-1	chr16	57421553	57421751	+	0.000	0.000	Merged-chr16-57421651-1
Merged-chr4-137866445-39	chr4	137866257	137866600	+	0.000	0.000	Merged-chr4-137866445-39
Merged-chrX-166226942-20	chrX	166226777	166227128	+	0.000	0.000	Merged-chrX-166226942-20
Merged-chr17-63499023-9	chr17	63498867	63499153	+	0.000	0.000	Merged-chr17-63499023-9
Merged-chr17-64243067-15	chr17	64242894	64243271	+	0.000	0.000	Merged-chr17-64243067-15
Merged-chr5-72916932-38	chr5	72916677	72917140	+	0.000	0.000	Merged-chr5-72916932-38
Merged-chr11-113786064-7	chr11	113785876	113786274	+	0.000	0.000	Merged-chr11-113786064-7
Merged-chr10-116487356-53	chr10	116487061	116487701	+	0.000	0.000	Merged-chr10-116487356-53
Merged-chr4-6882868-33	chr4	6882683	6883141	+	0.000	0.000	Merged-chr4-6882868-33
Merged-chr19-36538686-27	chr19	36538382	36538960	+	0.000	0.000	Merged-chr19-36538686-27
Merged-chr2-3910596-12	chr2	3910395	3910821	+	0.000	0.000	Merged-chr2-3910596-12
Merged-chr4-63849353-15	chr4	63849205	63849520	+	0.000	0.000	Merged-chr4-63849353-15
Merged-chr9-67851346-1	chr9	67851248	67851446	+	0.000	0.000	Merged-chr9-67851346-1
Merged-chr13-92671922-24	chr13	92671524	92672220	+	0.000	0.000	Merged-chr13-92671922-24
Merged-chrX-152336709-50	chrX	152336427	152336925	+	0.000	0.000	Merged-chrX-152336709-50
Merged-chr9-104337728-48	chr9	104337486	104337963	+	0.000	0.000	Merged-chr9-104337728-48
Merged-chr11-113174221-33	chr11	113173972	113174425	+	0.000	0.000	Merged-chr11-113174221-33
Merged-chr10-63386693-47	chr10	63386466	63386968	+	0.000	0.000	Merged-chr10-63386693-47
Merged-chr16-89960655-20	chr16	89960442	89960990	+	0.000	0.000	Merged-chr16-89960655-20
Merged-chr6-144953133-29	chr6	144952897	144953538	+	0.000	0.000	Merged-chr6-144953133-29
Merged-chr14-45075107-35	chr14	45074838	45075354	+	0.000	0.000	Merged-chr14-45075107-35
Merged-chr10-118722050-7	chr10	118721897	118722229	+	0.000	0.000	Merged-chr10-118722050-7
Merged-chr12-103348740-28	chr12	103348485	103348930	+	0.000	0.000	Merged-chr12-103348740-28
Merged-chr3-131110145-3	chr3	131109953	131110318	+	0.000	0.000	Merged-chr3-131110145-3
Merged-chr13-92274719-16	chr13	92274531	92274928	+	0.000	0.000	Merged-chr13-92274719-16
Merged-chr18-79109786-142	chr18	79108673	79110540	+	0.000	0.000	Merged-chr18-79109786-142
