#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chrX-13845408-2	chrX	13845294	13845524	+	0.000	0.000	Merged-chrX-13845408-2
Merged-chr4-102859663-41	chr4	102859348	102860180	+	0.000	0.000	Merged-chr4-102859663-41
Merged-chr17-84352378-5	chr17	84352149	84352613	+	0.000	0.000	Merged-chr17-84352378-5
Merged-chr5-53809223-1	chr5	53809125	53809323	+	0.000	0.000	Merged-chr5-53809223-1
Merged-chr12-8771692-58	chr12	8771218	8772272	+	0.000	0.000	Merged-chr12-8771692-58
Merged-chr4-116704026-8	chr4	116703834	116704194	+	0.000	0.000	Merged-chr4-116704026-8
Merged-chr9-61859765-62	chr9	61859366	61860214	+	0.000	0.000	Merged-chr9-61859765-62
Merged-chr4-99929700-86	chr4	99929383	99929958	+	0.000	0.000	Merged-chr4-99929700-86
Merged-chr4-95778146-34	chr4	95777818	95778658	+	0.000	0.000	Merged-chr4-95778146-34
Merged-chr2-131423775-8	chr2	131423621	131423932	+	0.000	0.000	Merged-chr2-131423775-8
Merged-chr11-74848149-19	chr11	74847858	74848417	+	0.000	0.000	Merged-chr11-74848149-19
Merged-chr19-18766611-24	chr19	18766424	18766784	+	0.000	0.000	Merged-chr19-18766611-24
Merged-chr4-145300303-61	chr4	145299983	145300593	+	0.000	0.000	Merged-chr4-145300303-61
Merged-chr3-88775263-42	chr3	88775073	88775484	+	0.000	0.000	Merged-chr3-88775263-42
Merged-chr13-43767810-15	chr13	43767545	43768036	+	0.000	0.000	Merged-chr13-43767810-15
Merged-chr7-128392069-3	chr7	128391955	128392201	+	0.000	0.000	Merged-chr7-128392069-3
Merged-chr10-121316401-59	chr10	121315998	121316680	+	0.000	0.000	Merged-chr10-121316401-59
Merged-chr15-100495239-52	chr15	100494941	100495499	+	0.000	0.000	Merged-chr15-100495239-52
Merged-chr2-112714735-54	chr2	112714448	112715061	+	0.000	0.000	Merged-chr2-112714735-54
Merged-chr2-91963655-56	chr2	91963374	91964057	+	0.000	0.000	Merged-chr2-91963655-56
Merged-chr3-37263461-6	chr3	37263255	37263692	+	0.000	0.000	Merged-chr3-37263461-6
Merged-chr11-19890961-22	chr11	19890652	19891243	+	0.000	0.000	Merged-chr11-19890961-22
Merged-chr2-6363298-8	chr2	6363060	6363479	+	0.000	0.000	Merged-chr2-6363298-8
Merged-chr3-69040321-2	chr3	69040205	69040439	+	0.000	0.000	Merged-chr3-69040321-2
Merged-chr1-40263062-16	chr1	40262841	40263415	+	0.000	0.000	Merged-chr1-40263062-16
Merged-chr11-5261159-5	chr11	5261032	5261284	+	0.000	0.000	Merged-chr11-5261159-5
Merged-chr3-101929538-16	chr3	101929341	101929799	+	0.000	0.000	Merged-chr3-101929538-16
Merged-chr15-6586508-38	chr15	6586161	6586743	+	0.000	0.000	Merged-chr15-6586508-38
Merged-chr1-69738342-1	chr1	69738244	69738442	+	0.000	0.000	Merged-chr1-69738342-1
Merged-chr6-134252285-32	chr6	134251874	134252524	+	0.000	0.000	Merged-chr6-134252285-32
Merged-chr6-59422426-23	chr6	59422006	59422723	+	0.000	0.000	Merged-chr6-59422426-23
Merged-chr14-121456834-2	chr14	121456727	121456943	+	0.000	0.000	Merged-chr14-121456834-2
Merged-chr7-25107253-25	chr7	25106960	25107505	+	0.000	0.000	Merged-chr7-25107253-25
Merged-chr13-92674717-24	chr13	92674406	92675089	+	0.000	0.000	Merged-chr13-92674717-24
Merged-chr7-97069180-1	chr7	97069082	97069280	+	0.000	0.000	Merged-chr7-97069180-1
Merged-chr2-117328790-53	chr2	117328569	117329008	+	0.000	0.000	Merged-chr2-117328790-53
Merged-chr10-71362071-33	chr10	71361892	71362296	+	0.000	0.000	Merged-chr10-71362071-33
Merged-chr5-64819652-30	chr5	64819484	64819892	+	0.000	0.000	Merged-chr5-64819652-30
Merged-chr9-57948947-1	chr9	57948849	57949047	+	0.000	0.000	Merged-chr9-57948947-1
Merged-chr10-99204774-47	chr10	99204446	99205077	+	0.000	0.000	Merged-chr10-99204774-47
Merged-chr16-23608841-3	chr16	23608623	23609029	+	0.000	0.000	Merged-chr16-23608841-3
Merged-chr17-5893346-8	chr17	5893112	5893599	+	0.000	0.000	Merged-chr17-5893346-8
Merged-chr18-35815982-8	chr18	35815644	35816303	+	0.000	0.000	Merged-chr18-35815982-8
Merged-chr17-73163375-142	chr17	73162758	73163953	+	0.000	0.000	Merged-chr17-73163375-142
Merged-chr3-121474891-3	chr3	121474785	121475000	+	0.000	0.000	Merged-chr3-121474891-3
Merged-chr4-149307767-70	chr4	149307438	149308037	+	0.000	0.000	Merged-chr4-149307767-70
Merged-chr2-103635845-3	chr2	103635700	103636012	+	0.000	0.000	Merged-chr2-103635845-3
Merged-chr19-4227723-1	chr19	4227625	4227823	+	0.000	0.000	Merged-chr19-4227723-1
Merged-chr14-30125344-15	chr14	30125157	30125587	+	0.000	0.000	Merged-chr14-30125344-15
Merged-chr14-57713043-44	chr14	57712848	57713257	+	0.000	0.000	Merged-chr14-57713043-44
Merged-chr12-86034255-10	chr12	86034081	86034416	+	0.000	0.000	Merged-chr12-86034255-10
Merged-chr10-96623488-19	chr10	96622989	96623868	+	0.000	0.000	Merged-chr10-96623488-19
Merged-chr9-118679048-3	chr9	118678935	118679157	+	0.000	0.000	Merged-chr9-118679048-3
Merged-chr1-155146186-71	chr1	155145674	155146520	+	0.000	0.000	Merged-chr1-155146186-71
Merged-chr16-76339368-4	chr16	76339250	76339481	+	0.000	0.000	Merged-chr16-76339368-4
Merged-chr8-81776667-33	chr8	81776296	81777033	+	0.000	0.000	Merged-chr8-81776667-33
Merged-chr10-14050811-26	chr10	14050641	14050984	+	0.000	0.000	Merged-chr10-14050811-26
Merged-chr11-78690691-3	chr11	78690568	78690829	+	0.000	0.000	Merged-chr11-78690691-3
Merged-chr3-108536770-60	chr3	108536499	108537179	+	0.000	0.000	Merged-chr3-108536770-60
Merged-chr12-40447438-1	chr12	40447340	40447538	+	0.000	0.000	Merged-chr12-40447438-1
Merged-chr13-34078203-66	chr13	34077918	34078505	+	0.000	0.000	Merged-chr13-34078203-66
Merged-chr17-56445586-4	chr17	56445472	56445726	+	0.000	0.000	Merged-chr17-56445586-4
Merged-chr10-96638621-2	chr10	96638493	96638752	+	0.000	0.000	Merged-chr10-96638621-2
Merged-chr1-69689104-39	chr1	69688915	69689356	+	0.000	0.000	Merged-chr1-69689104-39
Merged-chr13-55116329-10	chr13	55116104	55116629	+	0.000	0.000	Merged-chr13-55116329-10
Merged-chr6-128790681-1	chr6	128790583	128790781	+	0.000	0.000	Merged-chr6-128790681-1
Merged-chr13-93499298-157	chr13	93499081	93499829	+	0.000	0.000	Merged-chr13-93499298-157
Merged-chr12-85270542-46	chr12	85270269	85270723	+	0.000	0.000	Merged-chr12-85270542-46
Merged-chr14-31576824-6	chr14	31576694	31576949	+	0.000	0.000	Merged-chr14-31576824-6
Merged-chr6-129229876-2	chr6	129229778	129229976	+	0.000	0.000	Merged-chr6-129229876-2
Merged-chr15-101275184-1	chr15	101275086	101275284	+	0.000	0.000	Merged-chr15-101275184-1
Merged-chr7-45704993-60	chr7	45704654	45705238	+	0.000	0.000	Merged-chr7-45704993-60
Merged-chr4-15945326-46	chr4	15944955	15945552	+	0.000	0.000	Merged-chr4-15945326-46
Merged-chr15-64191593-19	chr15	64191262	64191922	+	0.000	0.000	Merged-chr15-64191593-19
Merged-chr3-40950143-167	chr3	40949332	40950510	+	0.000	0.000	Merged-chr3-40950143-167
Merged-chr17-34592724-1	chr17	34592626	34592824	+	0.000	0.000	Merged-chr17-34592724-1
Merged-chr13-36145940-12	chr13	36145771	36146125	+	0.000	0.000	Merged-chr13-36145940-12
Merged-chr6-90653255-2	chr6	90653143	90653370	+	0.000	0.000	Merged-chr6-90653255-2
Merged-chr18-50029985-2	chr18	50029859	50030114	+	0.000	0.000	Merged-chr18-50029985-2
Merged-chr14-31780897-6	chr14	31780748	31781053	+	0.000	0.000	Merged-chr14-31780897-6
Merged-chr7-99536356-6	chr7	99536177	99536524	+	0.000	0.000	Merged-chr7-99536356-6
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr4-152151812-1	chr4	152151714	152151912	+	0.000	0.000	Merged-chr4-152151812-1
Merged-chr2-92392954-19	chr2	92392578	92393187	+	0.000	0.000	Merged-chr2-92392954-19
Merged-chr10-17797209-6	chr10	17797056	17797333	+	0.000	0.000	Merged-chr10-17797209-6
Merged-chr2-163254696-7	chr2	163254313	163254961	+	0.000	0.000	Merged-chr2-163254696-7
Merged-chrX-11998414-1	chrX	11998316	11998514	+	0.000	0.000	Merged-chrX-11998414-1
Merged-chr16-97326270-33	chr16	97326055	97326649	+	0.000	0.000	Merged-chr16-97326270-33
Merged-chr5-134313860-43	chr5	134313549	134314132	+	0.000	0.000	Merged-chr5-134313860-43
Merged-chr1-164453894-15	chr1	164453519	164454109	+	0.000	0.000	Merged-chr1-164453894-15
Merged-chr10-17727995-17	chr10	17727800	17728153	+	0.000	0.000	Merged-chr10-17727995-17
Merged-chr15-36496712-52	chr15	36496507	36496933	+	0.000	0.000	Merged-chr15-36496712-52
Merged-chr17-46393132-3	chr17	46393001	46393260	+	0.000	0.000	Merged-chr17-46393132-3
Merged-chr19-5407352-1	chr19	5407254	5407452	+	0.000	0.000	Merged-chr19-5407352-1
Merged-chr2-169519991-22	chr2	169519793	169520197	+	0.000	0.000	Merged-chr2-169519991-22
Merged-chr13-112466730-20	chr13	112466436	112466982	+	0.000	0.000	Merged-chr13-112466730-20
Merged-chr10-60169227-2	chr10	60169116	60169341	+	0.000	0.000	Merged-chr10-60169227-2
Merged-chr15-93563752-30	chr15	93563566	93563953	+	0.000	0.000	Merged-chr15-93563752-30
Merged-chr3-84501551-10	chr3	84501319	84501820	+	0.000	0.000	Merged-chr3-84501551-10
Merged-chr4-129821052-1	chr4	129820954	129821152	+	0.000	0.000	Merged-chr4-129821052-1
Merged-chr11-109432542-63	chr11	109432014	109432961	+	0.000	0.000	Merged-chr11-109432542-63
Merged-chr16-76373616-10	chr16	76373507	76373736	+	0.000	0.000	Merged-chr16-76373616-10
Merged-chr5-110058029-58	chr5	110057759	110058282	+	0.000	0.000	Merged-chr5-110058029-58
Merged-chr2-131321371-45	chr2	131321224	131321611	+	0.000	0.000	Merged-chr2-131321371-45
Merged-chr10-43467884-13	chr10	43467732	43468021	+	0.000	0.000	Merged-chr10-43467884-13
Merged-chr5-89839903-20	chr5	89839677	89840104	+	0.000	0.000	Merged-chr5-89839903-20
Merged-chr1-193160183-72	chr1	193159451	193160944	+	0.000	0.000	Merged-chr1-193160183-72
Merged-chr1-91192441-31	chr1	91192196	91192758	+	0.000	0.000	Merged-chr1-91192441-31
Merged-chr18-54992076-12	chr18	54991896	54992248	+	0.000	0.000	Merged-chr18-54992076-12
Merged-chr17-87975056-71	chr17	87974755	87975415	+	0.000	0.000	Merged-chr17-87975056-71
Merged-chr2-18910318-28	chr2	18909989	18910764	+	0.000	0.000	Merged-chr2-18910318-28
Merged-chr17-47112918-2	chr17	47112806	47113033	+	0.000	0.000	Merged-chr17-47112918-2
Merged-chr6-146497948-69	chr6	146497705	146498244	+	0.000	0.000	Merged-chr6-146497948-69
Merged-chr9-65676476-52	chr9	65676173	65676717	+	0.000	0.000	Merged-chr9-65676476-52
Merged-chr4-134773310-29	chr4	134773047	134773632	+	0.000	0.000	Merged-chr4-134773310-29
Merged-chr16-97535705-142	chr16	97535405	97536279	+	0.000	0.000	Merged-chr16-97535705-142
Merged-chr5-143654985-9	chr5	143654842	143655130	+	0.000	0.000	Merged-chr5-143654985-9
Merged-chr11-20644270-6	chr11	20644140	20644415	+	0.000	0.000	Merged-chr11-20644270-6
Merged-chr11-19993906-5	chr11	19993751	19994034	+	0.000	0.000	Merged-chr11-19993906-5
Merged-chr4-6868044-4	chr4	6867900	6868168	+	0.000	0.000	Merged-chr4-6868044-4
Merged-chr7-101636183-33	chr7	101635829	101636458	+	0.000	0.000	Merged-chr7-101636183-33
Merged-chr2-114197005-3	chr2	114196858	114197132	+	0.000	0.000	Merged-chr2-114197005-3
Merged-chr18-78954647-1	chr18	78954549	78954747	+	0.000	0.000	Merged-chr18-78954647-1
Merged-chr11-61155897-9	chr11	61155696	61156084	+	0.000	0.000	Merged-chr11-61155897-9
Merged-chr14-101513346-6	chr14	101513013	101513583	+	0.000	0.000	Merged-chr14-101513346-6
Merged-chr12-82267745-1	chr12	82267647	82267845	+	0.000	0.000	Merged-chr12-82267745-1
Merged-chr9-101182194-26	chr9	101182023	101182400	+	0.000	0.000	Merged-chr9-101182194-26
Merged-chr7-101414402-16	chr7	101414193	101414615	+	0.000	0.000	Merged-chr7-101414402-16
Merged-chr11-44471232-1	chr11	44471134	44471332	+	0.000	0.000	Merged-chr11-44471232-1
Merged-chr6-124813560-2	chr6	124813461	124813662	+	0.000	0.000	Merged-chr6-124813560-2
Merged-chr8-45999893-74	chr8	45999681	46000140	+	0.000	0.000	Merged-chr8-45999893-74
Merged-chr5-64780390-1	chr5	64780292	64780490	+	0.000	0.000	Merged-chr5-64780390-1
Merged-chr8-4258944-112	chr8	4258750	4259445	+	0.000	0.000	Merged-chr8-4258944-112
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr15-72859470-25	chr15	72859287	72859689	+	0.000	0.000	Merged-chr15-72859470-25
Merged-chr6-65820561-1	chr6	65820463	65820661	+	0.000	0.000	Merged-chr6-65820561-1
Merged-chr2-59161685-15	chr2	59161449	59161850	+	0.000	0.000	Merged-chr2-59161685-15
Merged-chr15-53113994-25	chr15	53113678	53114334	+	0.000	0.000	Merged-chr15-53113994-25
Merged-chr10-14005033-4	chr10	14004844	14005201	+	0.000	0.000	Merged-chr10-14005033-4
Merged-chr16-4922650-19	chr16	4922393	4922965	+	0.000	0.000	Merged-chr16-4922650-19
Merged-chr2-36136611-74	chr2	36136356	36136843	+	0.000	0.000	Merged-chr2-36136611-74
Merged-chr11-4806452-6	chr11	4806288	4806672	+	0.000	0.000	Merged-chr11-4806452-6
Merged-chr3-131065144-22	chr3	131064953	131065371	+	0.000	0.000	Merged-chr3-131065144-22
Merged-chr15-53259323-8	chr15	53259091	53259585	+	0.000	0.000	Merged-chr15-53259323-8
Merged-chr8-14968096-34	chr8	14967898	14968379	+	0.000	0.000	Merged-chr8-14968096-34
Merged-chr2-61494309-57	chr2	61494093	61494536	+	0.000	0.000	Merged-chr2-61494309-57
Merged-chr10-80939775-54	chr10	80939457	80940092	+	0.000	0.000	Merged-chr10-80939775-54
Merged-chr10-68105401-48	chr10	68105140	68105683	+	0.000	0.000	Merged-chr10-68105401-48
Merged-chr19-17380887-41	chr19	17380601	17381417	+	0.000	0.000	Merged-chr19-17380887-41
Merged-chr1-74068020-5	chr1	74067893	74068145	+	0.000	0.000	Merged-chr1-74068020-5
Merged-chr16-76309491-6	chr16	76309319	76309667	+	0.000	0.000	Merged-chr16-76309491-6
Merged-chr3-36000561-63	chr3	36000290	36000759	+	0.000	0.000	Merged-chr3-36000561-63
Merged-chr8-116943758-117	chr8	116943065	116944297	+	0.000	0.000	Merged-chr8-116943758-117
Merged-chr12-54188694-4	chr12	54188529	54188898	+	0.000	0.000	Merged-chr12-54188694-4
Merged-chr13-46909229-10	chr13	46908982	46909460	+	0.000	0.000	Merged-chr13-46909229-10
Merged-chr10-121282719-28	chr10	121282488	121282957	+	0.000	0.000	Merged-chr10-121282719-28
Merged-chr6-134898085-100	chr6	134897851	134898337	+	0.000	0.000	Merged-chr6-134898085-100
Merged-chr5-64803282-82	chr5	64803000	64803604	+	0.000	0.000	Merged-chr5-64803282-82
Merged-chr6-128769715-5	chr6	128769572	128769883	+	0.000	0.000	Merged-chr6-128769715-5
Merged-chr7-64061384-36	chr7	64061155	64061576	+	0.000	0.000	Merged-chr7-64061384-36
Merged-chr7-101412946-31	chr7	101412552	101413152	+	0.000	0.000	Merged-chr7-101412946-31
Merged-chr4-129820380-124	chr4	129819816	129820869	+	0.000	0.000	Merged-chr4-129820380-124
Merged-chr2-59652882-23	chr2	59652590	59653169	+	0.000	0.000	Merged-chr2-59652882-23
Merged-chr9-51180837-4	chr9	51180687	51180973	+	0.000	0.000	Merged-chr9-51180837-4
Merged-chr10-67911704-3	chr10	67911598	67911808	+	0.000	0.000	Merged-chr10-67911704-3
Merged-chr8-46395065-10	chr8	46394807	46395296	+	0.000	0.000	Merged-chr8-46395065-10
Merged-chr11-98000649-36	chr11	98000321	98001108	+	0.000	0.000	Merged-chr11-98000649-36
Merged-chr12-85956127-16	chr12	85955766	85956558	+	0.000	0.000	Merged-chr12-85956127-16
Merged-chr16-22655382-16	chr16	22655148	22655616	+	0.000	0.000	Merged-chr16-22655382-16
Merged-chr2-152112124-39	chr2	152111919	152112372	+	0.000	0.000	Merged-chr2-152112124-39
Merged-chr6-128803141-52	chr6	128802938	128803327	+	0.000	0.000	Merged-chr6-128803141-52
Merged-chr13-112398369-43	chr13	112398115	112398724	+	0.000	0.000	Merged-chr13-112398369-43
Merged-chr9-120002240-48	chr9	120002030	120002455	+	0.000	0.000	Merged-chr9-120002240-48
Merged-chr5-65199668-52	chr5	65199394	65199931	+	0.000	0.000	Merged-chr5-65199668-52
Merged-chr8-27174593-51	chr8	27174342	27174814	+	0.000	0.000	Merged-chr8-27174593-51
Merged-chr2-131910769-2	chr2	131910650	131910890	+	0.000	0.000	Merged-chr2-131910769-2
Merged-chr5-103437917-3	chr5	103437799	103438054	+	0.000	0.000	Merged-chr5-103437917-3
Merged-chr19-29271286-46	chr19	29270771	29271590	+	0.000	0.000	Merged-chr19-29271286-46
Merged-chr1-164573321-2	chr1	164573223	164573421	+	0.000	0.000	Merged-chr1-164573321-2
Merged-chr15-9435954-24	chr15	9435661	9436217	+	0.000	0.000	Merged-chr15-9435954-24
Merged-chr2-117542378-2	chr2	117542280	117542478	+	0.000	0.000	Merged-chr2-117542378-2
Merged-chr18-78142282-103	chr18	78141946	78142589	+	0.000	0.000	Merged-chr18-78142282-103
Merged-chr1-36939684-79	chr1	36939266	36940057	+	0.000	0.000	Merged-chr1-36939684-79
Merged-chr19-12501763-102	chr19	12501503	12502065	+	0.000	0.000	Merged-chr19-12501763-102
Merged-chr10-12867710-1	chr10	12867612	12867810	+	0.000	0.000	Merged-chr10-12867710-1
Merged-chr12-8499918-111	chr12	8499545	8500404	+	0.000	0.000	Merged-chr12-8499918-111
Merged-chr1-60410704-2	chr1	60410566	60410845	+	0.000	0.000	Merged-chr1-60410704-2
Merged-chr14-61718483-1	chr14	61718385	61718583	+	0.000	0.000	Merged-chr14-61718483-1
Merged-chr10-13967586-131	chr10	13967150	13968069	+	0.000	0.000	Merged-chr10-13967586-131
Merged-chr17-32880798-54	chr17	32880442	32881158	+	0.000	0.000	Merged-chr17-32880798-54
Merged-chr6-115774516-41	chr6	115774227	115774896	+	0.000	0.000	Merged-chr6-115774516-41
Merged-chr12-52797270-1	chr12	52797172	52797370	+	0.000	0.000	Merged-chr12-52797270-1
Merged-chr4-138327680-40	chr4	138327343	138327937	+	0.000	0.000	Merged-chr4-138327680-40
Merged-chr19-4231987-48	chr19	4231702	4232192	+	0.000	0.000	Merged-chr19-4231987-48
Merged-chr1-69537947-48	chr1	69537562	69538215	+	0.000	0.000	Merged-chr1-69537947-48
Merged-chr6-124779719-51	chr6	124779506	124779905	+	0.000	0.000	Merged-chr6-124779719-51
Merged-chr7-101634721-37	chr7	101634438	101634980	+	0.000	0.000	Merged-chr7-101634721-37
Merged-chr7-78913314-22	chr7	78913176	78913476	+	0.000	0.000	Merged-chr7-78913314-22
Merged-chr1-37000533-36	chr1	37000311	37000713	+	0.000	0.000	Merged-chr1-37000533-36
Merged-chr6-134792413-109	chr6	134791833	134792888	+	0.000	0.000	Merged-chr6-134792413-109
Merged-chr19-29101370-61	chr19	29101111	29101710	+	0.000	0.000	Merged-chr19-29101370-61
Merged-chr3-52069951-61	chr3	52069717	52070241	+	0.000	0.000	Merged-chr3-52069951-61
Merged-chr9-86103730-10	chr9	86103545	86103961	+	0.000	0.000	Merged-chr9-86103730-10
Merged-chr3-55424109-16	chr3	55423908	55424266	+	0.000	0.000	Merged-chr3-55424109-16
Merged-chr9-20988084-12	chr9	20987943	20988265	+	0.000	0.000	Merged-chr9-20988084-12
Merged-chr9-62828702-59	chr9	62828398	62829078	+	0.000	0.000	Merged-chr9-62828702-59
Merged-chr4-106787290-1	chr4	106787192	106787390	+	0.000	0.000	Merged-chr4-106787290-1
Merged-chr1-155146711-33	chr1	155146548	155146968	+	0.000	0.000	Merged-chr1-155146711-33
Merged-chr2-61454563-42	chr2	61454283	61454833	+	0.000	0.000	Merged-chr2-61454563-42
Merged-chr10-63381719-30	chr10	63381459	63381872	+	0.000	0.000	Merged-chr10-63381719-30
Merged-chr1-94056150-27	chr1	94055826	94056371	+	0.000	0.000	Merged-chr1-94056150-27
Merged-chr10-68119461-23	chr10	68119270	68119667	+	0.000	0.000	Merged-chr10-68119461-23
Merged-chr1-190554319-2	chr1	190554175	190554466	+	0.000	0.000	Merged-chr1-190554319-2
Merged-chr11-20543083-82	chr11	20542758	20543438	+	0.000	0.000	Merged-chr11-20543083-82
Merged-chr19-29237050-65	chr19	29236834	29237309	+	0.000	0.000	Merged-chr19-29237050-65
Merged-chr11-44489355-8	chr11	44489181	44489520	+	0.000	0.000	Merged-chr11-44489355-8
Merged-chr19-12518208-28	chr19	12517939	12518494	+	0.000	0.000	Merged-chr19-12518208-28
Merged-chr12-102368263-64	chr12	102367952	102368678	+	0.000	0.000	Merged-chr12-102368263-64
Merged-chr11-20455380-47	chr11	20455168	20455592	+	0.000	0.000	Merged-chr11-20455380-47
Merged-chr5-122548864-15	chr5	122548714	122549052	+	0.000	0.000	Merged-chr5-122548864-15
Merged-chr9-103134672-43	chr9	103134421	103134942	+	0.000	0.000	Merged-chr9-103134672-43
Merged-chr13-104288179-50	chr13	104287834	104288521	+	0.000	0.000	Merged-chr13-104288179-50
Merged-chr2-61635446-9	chr2	61635264	61635598	+	0.000	0.000	Merged-chr2-61635446-9
Merged-chr9-61705998-7	chr9	61705837	61706138	+	0.000	0.000	Merged-chr9-61705998-7
Merged-chr10-96751812-13	chr10	96751639	96751993	+	0.000	0.000	Merged-chr10-96751812-13
Merged-chr12-24600687-58	chr12	24600098	24601183	+	0.000	0.000	Merged-chr12-24600687-58
Merged-chr18-50017066-69	chr18	50016759	50017329	+	0.000	0.000	Merged-chr18-50017066-69
Merged-chr14-31761933-17	chr14	31761739	31762112	+	0.000	0.000	Merged-chr14-31761933-17
Merged-chr1-192493990-1	chr1	192493892	192494090	+	0.000	0.000	Merged-chr1-192493990-1
Merged-chr8-81765415-1	chr8	81765317	81765515	+	0.000	0.000	Merged-chr8-81765415-1
Merged-chr12-36036969-49	chr12	36036702	36037248	+	0.000	0.000	Merged-chr12-36036969-49
Merged-chr3-132949993-73	chr3	132949736	132950293	+	0.000	0.000	Merged-chr3-132949993-73
Merged-chr4-95607625-1	chr4	95607527	95607725	+	0.000	0.000	Merged-chr4-95607625-1
Merged-chrX-99198750-2	chrX	99198593	99198910	+	0.000	0.000	Merged-chrX-99198750-2
Merged-chr10-14050018-2	chr10	14049887	14050152	+	0.000	0.000	Merged-chr10-14050018-2
Merged-chr11-94236284-28	chr11	94236091	94236476	+	0.000	0.000	Merged-chr11-94236284-28
Merged-chr7-6283007-16	chr7	6282846	6283143	+	0.000	0.000	Merged-chr7-6283007-16
Merged-chr5-122602463-10	chr5	122602261	122602640	+	0.000	0.000	Merged-chr5-122602463-10
Merged-chr2-135852240-2	chr2	135852055	135852428	+	0.000	0.000	Merged-chr2-135852240-2
Merged-chr16-15910429-9	chr16	15910255	15910660	+	0.000	0.000	Merged-chr16-15910429-9
Merged-chr5-65850971-35	chr5	65850703	65851158	+	0.000	0.000	Merged-chr5-65850971-35
Merged-chr1-36512086-88	chr1	36511663	36512428	+	0.000	0.000	Merged-chr1-36512086-88
Merged-chr16-21787807-60	chr16	21787558	21788121	+	0.000	0.000	Merged-chr16-21787807-60
Merged-chr1-60985751-5	chr1	60985643	60985859	+	0.000	0.000	Merged-chr1-60985751-5
