#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_Naive.dn.bed
Merged-chr7-28382204-35	chr7	28382021	28382457	+	0.000	0.000	Merged-chr7-28382204-35
Merged-chr7-120851847-38	chr7	120851481	120852211	+	0.000	0.000	Merged-chr7-120851847-38
Merged-chr2-33371227-82	chr2	33370784	33371599	+	0.000	0.000	Merged-chr2-33371227-82
Merged-chr10-17721821-1	chr10	17721723	17721921	+	0.000	0.000	Merged-chr10-17721821-1
Merged-chr9-25187350-4	chr9	25187201	25187487	+	0.000	0.000	Merged-chr9-25187350-4
Merged-chr6-147537391-1	chr6	147537293	147537491	+	0.000	0.000	Merged-chr6-147537391-1
Merged-chr11-77216325-91	chr11	77215574	77216906	+	0.000	0.000	Merged-chr11-77216325-91
Merged-chr4-45084529-66	chr4	45084252	45084822	+	0.000	0.000	Merged-chr4-45084529-66
Merged-chr2-72083129-6	chr2	72082992	72083279	+	0.000	0.000	Merged-chr2-72083129-6
Merged-chr1-36883943-16	chr1	36883714	36884150	+	0.000	0.000	Merged-chr1-36883943-16
Merged-chr12-8348110-3	chr12	8347972	8348231	+	0.000	0.000	Merged-chr12-8348110-3
Merged-chr14-10453327-99	chr14	10453060	10453525	+	0.000	0.000	Merged-chr14-10453327-99
Merged-chr1-36069573-10	chr1	36069375	36069759	+	0.000	0.000	Merged-chr1-36069573-10
Merged-chr10-68082023-9	chr10	68081857	68082215	+	0.000	0.000	Merged-chr10-68082023-9
Merged-chr10-121420246-43	chr10	121420055	121420586	+	0.000	0.000	Merged-chr10-121420246-43
Merged-chr6-6121262-1	chr6	6121164	6121362	+	0.000	0.000	Merged-chr6-6121262-1
Merged-chr3-52030125-49	chr3	52029690	52030455	+	0.000	0.000	Merged-chr3-52030125-49
Merged-chr7-3693587-203	chr7	3693316	3693817	+	0.000	0.000	Merged-chr7-3693587-203
Merged-chr12-82304111-12	chr12	82303935	82304271	+	0.000	0.000	Merged-chr12-82304111-12
Merged-chr16-33582051-1	chr16	33581953	33582151	+	0.000	0.000	Merged-chr16-33582051-1
Merged-chr10-7824827-49	chr10	7824608	7825060	+	0.000	0.000	Merged-chr10-7824827-49
Merged-chr12-40529975-10	chr12	40529804	40530142	+	0.000	0.000	Merged-chr12-40529975-10
Merged-chr15-53274876-10	chr15	53274694	53275051	+	0.000	0.000	Merged-chr15-53274876-10
Merged-chr3-137868303-1	chr3	137868205	137868403	+	0.000	0.000	Merged-chr3-137868303-1
Merged-chr2-132051940-20	chr2	132051726	132052198	+	0.000	0.000	Merged-chr2-132051940-20
Merged-chr10-75832364-5	chr10	75832219	75832509	+	0.000	0.000	Merged-chr10-75832364-5
Merged-chr10-59292726-30	chr10	59292500	59292932	+	0.000	0.000	Merged-chr10-59292726-30
Merged-chr8-70776141-1	chr8	70776043	70776241	+	0.000	0.000	Merged-chr8-70776141-1
Merged-chr8-4193483-29	chr8	4193263	4193699	+	0.000	0.000	Merged-chr8-4193483-29
Merged-chr1-165579440-1	chr1	165579342	165579540	+	0.000	0.000	Merged-chr1-165579440-1
Merged-chr17-45506965-50	chr17	45506814	45507139	+	0.000	0.000	Merged-chr17-45506965-50
Merged-chr12-41146661-3	chr12	41146520	41146801	+	0.000	0.000	Merged-chr12-41146661-3
Merged-chr2-91986276-9	chr2	91986091	91986459	+	0.000	0.000	Merged-chr2-91986276-9
Merged-chr8-81695130-10	chr8	81694949	81695309	+	0.000	0.000	Merged-chr8-81695130-10
Merged-chr10-19999210-7	chr10	19999057	19999375	+	0.000	0.000	Merged-chr10-19999210-7
Merged-chr14-121541155-1	chr14	121541057	121541255	+	0.000	0.000	Merged-chr14-121541155-1
Merged-chr2-117433681-2	chr2	117433573	117433791	+	0.000	0.000	Merged-chr2-117433681-2
Merged-chr6-49321537-14	chr6	49321395	49321753	+	0.000	0.000	Merged-chr6-49321537-14
Merged-chr14-11038136-4	chr14	11038003	11038272	+	0.000	0.000	Merged-chr14-11038136-4
Merged-chr14-120347945-44	chr14	120347623	120348191	+	0.000	0.000	Merged-chr14-120347945-44
Merged-chr15-53189373-1	chr15	53189275	53189473	+	0.000	0.000	Merged-chr15-53189373-1
Merged-chr17-34931482-67	chr17	34931104	34932252	+	0.000	0.000	Merged-chr17-34931482-67
Merged-chr10-55400969-1	chr10	55400871	55401069	+	0.000	0.000	Merged-chr10-55400969-1
Merged-chr7-28384283-3	chr7	28384143	28384459	+	0.000	0.000	Merged-chr7-28384283-3
Merged-chr13-112465935-6	chr13	112465661	112466112	+	0.000	0.000	Merged-chr13-112465935-6
Merged-chr10-128743344-1	chr10	128743246	128743444	+	0.000	0.000	Merged-chr10-128743344-1
Merged-chr3-37201541-3	chr3	37201418	37201654	+	0.000	0.000	Merged-chr3-37201541-3
Merged-chr17-84352378-5	chr17	84352149	84352613	+	0.000	0.000	Merged-chr17-84352378-5
Merged-chr5-53809223-1	chr5	53809125	53809323	+	0.000	0.000	Merged-chr5-53809223-1
Merged-chr11-113182546-1	chr11	113182448	113182646	+	0.000	0.000	Merged-chr11-113182546-1
Merged-chr12-52830906-26	chr12	52830557	52831206	+	0.000	0.000	Merged-chr12-52830906-26
Merged-chr15-28025300-2	chr15	28025159	28025444	+	0.000	0.000	Merged-chr15-28025300-2
Merged-chr11-78465860-16	chr11	78465592	78466125	+	0.000	0.000	Merged-chr11-78465860-16
Merged-chr15-76817217-4	chr15	76817016	76817472	+	0.000	0.000	Merged-chr15-76817217-4
Merged-chr5-134678242-6	chr5	134678006	134678436	+	0.000	0.000	Merged-chr5-134678242-6
Merged-chr2-103608151-12	chr2	103607945	103608339	+	0.000	0.000	Merged-chr2-103608151-12
Merged-chr10-21069584-1	chr10	21069486	21069684	+	0.000	0.000	Merged-chr10-21069584-1
Merged-chr2-169360551-6	chr2	169360377	169360716	+	0.000	0.000	Merged-chr2-169360551-6
Merged-chr7-128392069-3	chr7	128391955	128392201	+	0.000	0.000	Merged-chr7-128392069-3
Merged-chr15-27715484-31	chr15	27715284	27715724	+	0.000	0.000	Merged-chr15-27715484-31
Merged-chr15-100495239-52	chr15	100494941	100495499	+	0.000	0.000	Merged-chr15-100495239-52
Merged-chr11-20560521-3	chr11	20560349	20560711	+	0.000	0.000	Merged-chr11-20560521-3
Merged-chr5-114345671-1	chr5	114345573	114345771	+	0.000	0.000	Merged-chr5-114345671-1
Merged-chr4-57798234-11	chr4	57798039	57798538	+	0.000	0.000	Merged-chr4-57798234-11
Merged-chr11-19890961-22	chr11	19890652	19891243	+	0.000	0.000	Merged-chr11-19890961-22
Merged-chr2-6363298-8	chr2	6363060	6363479	+	0.000	0.000	Merged-chr2-6363298-8
Merged-chr4-154334257-1	chr4	154334159	154334357	+	0.000	0.000	Merged-chr4-154334257-1
Merged-chr1-60158664-37	chr1	60158425	60158899	+	0.000	0.000	Merged-chr1-60158664-37
Merged-chr3-69040321-2	chr3	69040205	69040439	+	0.000	0.000	Merged-chr3-69040321-2
Merged-chr3-106483430-2	chr3	106483332	106483530	+	0.000	0.000	Merged-chr3-106483430-2
Merged-chr12-85444900-48	chr12	85444671	85445129	+	0.000	0.000	Merged-chr12-85444900-48
Merged-chr15-6586508-38	chr15	6586161	6586743	+	0.000	0.000	Merged-chr15-6586508-38
Merged-chr1-69738342-1	chr1	69738244	69738442	+	0.000	0.000	Merged-chr1-69738342-1
Merged-chr17-84273035-23	chr17	84272798	84273337	+	0.000	0.000	Merged-chr17-84273035-23
Merged-chr16-97277069-2	chr16	97276953	97277188	+	0.000	0.000	Merged-chr16-97277069-2
Merged-chr13-92674717-24	chr13	92674406	92675089	+	0.000	0.000	Merged-chr13-92674717-24
Merged-chr7-97069180-1	chr7	97069082	97069280	+	0.000	0.000	Merged-chr7-97069180-1
Merged-chr5-64819652-30	chr5	64819484	64819892	+	0.000	0.000	Merged-chr5-64819652-30
Merged-chr9-57948947-1	chr9	57948849	57949047	+	0.000	0.000	Merged-chr9-57948947-1
Merged-chr16-23608841-3	chr16	23608623	23609029	+	0.000	0.000	Merged-chr16-23608841-3
Merged-chr3-68981196-42	chr3	68981017	68981380	+	0.000	0.000	Merged-chr3-68981196-42
Merged-chr18-35815982-8	chr18	35815644	35816303	+	0.000	0.000	Merged-chr18-35815982-8
Merged-chr17-73163375-142	chr17	73162758	73163953	+	0.000	0.000	Merged-chr17-73163375-142
Merged-chr3-121474891-3	chr3	121474785	121475000	+	0.000	0.000	Merged-chr3-121474891-3
Merged-chr2-103635845-3	chr2	103635700	103636012	+	0.000	0.000	Merged-chr2-103635845-3
Merged-chr3-95675849-9	chr3	95675619	95676020	+	0.000	0.000	Merged-chr3-95675849-9
Merged-chr19-4227723-1	chr19	4227625	4227823	+	0.000	0.000	Merged-chr19-4227723-1
Merged-chr14-30125344-15	chr14	30125157	30125587	+	0.000	0.000	Merged-chr14-30125344-15
Merged-chr12-86034255-10	chr12	86034081	86034416	+	0.000	0.000	Merged-chr12-86034255-10
Merged-chr10-96623488-19	chr10	96622989	96623868	+	0.000	0.000	Merged-chr10-96623488-19
Merged-chr1-155146186-71	chr1	155145674	155146520	+	0.000	0.000	Merged-chr1-155146186-71
Merged-chr16-76339368-4	chr16	76339250	76339481	+	0.000	0.000	Merged-chr16-76339368-4
Merged-chr11-78690691-3	chr11	78690568	78690829	+	0.000	0.000	Merged-chr11-78690691-3
Merged-chr13-34078203-66	chr13	34077918	34078505	+	0.000	0.000	Merged-chr13-34078203-66
Merged-chr17-56445586-4	chr17	56445472	56445726	+	0.000	0.000	Merged-chr17-56445586-4
Merged-chr10-96638621-2	chr10	96638493	96638752	+	0.000	0.000	Merged-chr10-96638621-2
Merged-chr1-69689104-39	chr1	69688915	69689356	+	0.000	0.000	Merged-chr1-69689104-39
Merged-chr12-55490613-3	chr12	55490435	55490782	+	0.000	0.000	Merged-chr12-55490613-3
Merged-chr2-84855933-28	chr2	84855679	84856152	+	0.000	0.000	Merged-chr2-84855933-28
Merged-chr8-61239412-2	chr8	61239306	61239520	+	0.000	0.000	Merged-chr8-61239412-2
Merged-chr2-165854688-17	chr2	165854463	165854882	+	0.000	0.000	Merged-chr2-165854688-17
Merged-chr6-128790681-1	chr6	128790583	128790781	+	0.000	0.000	Merged-chr6-128790681-1
Merged-chr13-93499298-157	chr13	93499081	93499829	+	0.000	0.000	Merged-chr13-93499298-157
Merged-chr12-85270542-46	chr12	85270269	85270723	+	0.000	0.000	Merged-chr12-85270542-46
Merged-chr14-31576824-6	chr14	31576694	31576949	+	0.000	0.000	Merged-chr14-31576824-6
Merged-chr15-101275184-1	chr15	101275086	101275284	+	0.000	0.000	Merged-chr15-101275184-1
Merged-chr7-45704993-60	chr7	45704654	45705238	+	0.000	0.000	Merged-chr7-45704993-60
Merged-chr10-68278994-4	chr10	68278877	68279117	+	0.000	0.000	Merged-chr10-68278994-4
Merged-chr1-60429094-8	chr1	60428888	60429250	+	0.000	0.000	Merged-chr1-60429094-8
Merged-chr1-36960699-30	chr1	36960516	36960956	+	0.000	0.000	Merged-chr1-36960699-30
Merged-chr3-40950143-167	chr3	40949332	40950510	+	0.000	0.000	Merged-chr3-40950143-167
Merged-chr17-34592724-1	chr17	34592626	34592824	+	0.000	0.000	Merged-chr17-34592724-1
Merged-chr6-90653255-2	chr6	90653143	90653370	+	0.000	0.000	Merged-chr6-90653255-2
Merged-chr7-120843589-1	chr7	120843491	120843689	+	0.000	0.000	Merged-chr7-120843589-1
Merged-chr7-99536356-6	chr7	99536177	99536524	+	0.000	0.000	Merged-chr7-99536356-6
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr15-86070348-1	chr15	86070250	86070448	+	0.000	0.000	Merged-chr15-86070348-1
Merged-chr16-57177558-14	chr16	57177328	57177761	+	0.000	0.000	Merged-chr16-57177558-14
Merged-chr10-96757491-3	chr10	96757365	96757629	+	0.000	0.000	Merged-chr10-96757491-3
Merged-chr10-17797209-6	chr10	17797056	17797333	+	0.000	0.000	Merged-chr10-17797209-6
Merged-chr10-78018968-26	chr10	78018724	78019132	+	0.000	0.000	Merged-chr10-78018968-26
Merged-chr12-17726607-38	chr12	17726450	17726807	+	0.000	0.000	Merged-chr12-17726607-38
Merged-chrX-11998414-1	chrX	11998316	11998514	+	0.000	0.000	Merged-chrX-11998414-1
Merged-chr1-36919930-2	chr1	36919797	36920066	+	0.000	0.000	Merged-chr1-36919930-2
Merged-chr9-22136187-45	chr9	22135932	22136439	+	0.000	0.000	Merged-chr9-22136187-45
Merged-chr16-97326270-33	chr16	97326055	97326649	+	0.000	0.000	Merged-chr16-97326270-33
Merged-chr1-164453894-15	chr1	164453519	164454109	+	0.000	0.000	Merged-chr1-164453894-15
Merged-chr17-87602344-31	chr17	87602099	87602866	+	0.000	0.000	Merged-chr17-87602344-31
Merged-chr15-36496712-52	chr15	36496507	36496933	+	0.000	0.000	Merged-chr15-36496712-52
Merged-chr4-45799180-54	chr4	45798961	45799414	+	0.000	0.000	Merged-chr4-45799180-54
Merged-chr17-46393132-3	chr17	46393001	46393260	+	0.000	0.000	Merged-chr17-46393132-3
Merged-chr19-5407352-1	chr19	5407254	5407452	+	0.000	0.000	Merged-chr19-5407352-1
Merged-chr13-112466730-20	chr13	112466436	112466982	+	0.000	0.000	Merged-chr13-112466730-20
Merged-chr4-129821052-1	chr4	129820954	129821152	+	0.000	0.000	Merged-chr4-129821052-1
Merged-chr16-76373616-10	chr16	76373507	76373736	+	0.000	0.000	Merged-chr16-76373616-10
Merged-chr17-31011806-34	chr17	31011573	31012015	+	0.000	0.000	Merged-chr17-31011806-34
Merged-chr10-43467884-13	chr10	43467732	43468021	+	0.000	0.000	Merged-chr10-43467884-13
Merged-chr6-49319292-53	chr6	49319023	49319516	+	0.000	0.000	Merged-chr6-49319292-53
Merged-chr17-84239923-12	chr17	84239734	84240132	+	0.000	0.000	Merged-chr17-84239923-12
Merged-chr17-87975056-71	chr17	87974755	87975415	+	0.000	0.000	Merged-chr17-87975056-71
Merged-chr15-25774073-29	chr15	25773830	25774377	+	0.000	0.000	Merged-chr15-25774073-29
Merged-chr19-57477375-13	chr19	57477162	57477670	+	0.000	0.000	Merged-chr19-57477375-13
Merged-chr8-47690895-15	chr8	47690705	47691185	+	0.000	0.000	Merged-chr8-47690895-15
Merged-chr4-134773310-29	chr4	134773047	134773632	+	0.000	0.000	Merged-chr4-134773310-29
Merged-chr10-17479176-1	chr10	17479078	17479276	+	0.000	0.000	Merged-chr10-17479176-1
Merged-chr12-55499248-31	chr12	55499020	55499481	+	0.000	0.000	Merged-chr12-55499248-31
Merged-chr5-143654985-9	chr5	143654842	143655130	+	0.000	0.000	Merged-chr5-143654985-9
Merged-chr11-20644270-6	chr11	20644140	20644415	+	0.000	0.000	Merged-chr11-20644270-6
Merged-chr7-101636183-33	chr7	101635829	101636458	+	0.000	0.000	Merged-chr7-101636183-33
Merged-chr18-79267984-24	chr18	79267707	79268313	+	0.000	0.000	Merged-chr18-79267984-24
Merged-chr18-78954647-1	chr18	78954549	78954747	+	0.000	0.000	Merged-chr18-78954647-1
Merged-chr14-101513346-6	chr14	101513013	101513583	+	0.000	0.000	Merged-chr14-101513346-6
Merged-chr16-92020100-2	chr16	92019979	92020224	+	0.000	0.000	Merged-chr16-92020100-2
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr18-37742152-41	chr18	37741896	37742410	+	0.000	0.000	Merged-chr18-37742152-41
Merged-chr3-152346656-63	chr3	152346294	152347118	+	0.000	0.000	Merged-chr3-152346656-63
Merged-chr8-45999893-74	chr8	45999681	46000140	+	0.000	0.000	Merged-chr8-45999893-74
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr7-110796753-46	chr7	110796552	110796954	+	0.000	0.000	Merged-chr7-110796753-46
Merged-chr15-72859470-25	chr15	72859287	72859689	+	0.000	0.000	Merged-chr15-72859470-25
Merged-chr2-112933870-2	chr2	112933768	112933975	+	0.000	0.000	Merged-chr2-112933870-2
Merged-chr6-65820561-1	chr6	65820463	65820661	+	0.000	0.000	Merged-chr6-65820561-1
Merged-chr15-85206036-13	chr15	85205829	85206220	+	0.000	0.000	Merged-chr15-85206036-13
Merged-chr15-53113994-25	chr15	53113678	53114334	+	0.000	0.000	Merged-chr15-53113994-25
Merged-chr10-14005033-4	chr10	14004844	14005201	+	0.000	0.000	Merged-chr10-14005033-4
Merged-chr5-134282688-60	chr5	134282432	134282947	+	0.000	0.000	Merged-chr5-134282688-60
Merged-chr6-65779129-63	chr6	65778843	65779426	+	0.000	0.000	Merged-chr6-65779129-63
Merged-chr5-139381860-8	chr5	139381742	139381995	+	0.000	0.000	Merged-chr5-139381860-8
Merged-chr8-14968096-34	chr8	14967898	14968379	+	0.000	0.000	Merged-chr8-14968096-34
Merged-chrX-12041677-9	chrX	12041513	12041878	+	0.000	0.000	Merged-chrX-12041677-9
Merged-chr10-80939775-54	chr10	80939457	80940092	+	0.000	0.000	Merged-chr10-80939775-54
Merged-chr10-68105401-48	chr10	68105140	68105683	+	0.000	0.000	Merged-chr10-68105401-48
Merged-chr1-74068020-5	chr1	74067893	74068145	+	0.000	0.000	Merged-chr1-74068020-5
Merged-chr16-76309491-6	chr16	76309319	76309667	+	0.000	0.000	Merged-chr16-76309491-6
Merged-chr3-36000561-63	chr3	36000290	36000759	+	0.000	0.000	Merged-chr3-36000561-63
Merged-chr4-149912693-20	chr4	149912422	149912995	+	0.000	0.000	Merged-chr4-149912693-20
Merged-chr12-54188694-4	chr12	54188529	54188898	+	0.000	0.000	Merged-chr12-54188694-4
Merged-chr10-121282719-28	chr10	121282488	121282957	+	0.000	0.000	Merged-chr10-121282719-28
Merged-chr6-134898085-100	chr6	134897851	134898337	+	0.000	0.000	Merged-chr6-134898085-100
Merged-chr5-64803282-82	chr5	64803000	64803604	+	0.000	0.000	Merged-chr5-64803282-82
Merged-chr6-128769715-5	chr6	128769572	128769883	+	0.000	0.000	Merged-chr6-128769715-5
Merged-chr2-169658095-1	chr2	169657997	169658195	+	0.000	0.000	Merged-chr2-169658095-1
Merged-chr4-129820380-124	chr4	129819816	129820869	+	0.000	0.000	Merged-chr4-129820380-124
Merged-chr10-67911704-3	chr10	67911598	67911808	+	0.000	0.000	Merged-chr10-67911704-3
Merged-chr11-98000649-36	chr11	98000321	98001108	+	0.000	0.000	Merged-chr11-98000649-36
Merged-chr10-128270552-51	chr10	128270309	128270745	+	0.000	0.000	Merged-chr10-128270552-51
Merged-chr6-147541192-10	chr6	147540962	147541513	+	0.000	0.000	Merged-chr6-147541192-10
Merged-chr18-14782512-1	chr18	14782414	14782612	+	0.000	0.000	Merged-chr18-14782512-1
Merged-chr6-128803141-52	chr6	128802938	128803327	+	0.000	0.000	Merged-chr6-128803141-52
Merged-chr5-65199668-52	chr5	65199394	65199931	+	0.000	0.000	Merged-chr5-65199668-52
Merged-chr8-27174593-51	chr8	27174342	27174814	+	0.000	0.000	Merged-chr8-27174593-51
Merged-chr2-131352831-82	chr2	131352473	131353146	+	0.000	0.000	Merged-chr2-131352831-82
Merged-chr9-25196838-57	chr9	25196506	25197109	+	0.000	0.000	Merged-chr9-25196838-57
Merged-chr1-36939684-79	chr1	36939266	36940057	+	0.000	0.000	Merged-chr1-36939684-79
Merged-chr4-95765748-2	chr4	95765595	95765904	+	0.000	0.000	Merged-chr4-95765748-2
Merged-chr10-13967586-131	chr10	13967150	13968069	+	0.000	0.000	Merged-chr10-13967586-131
Merged-chr4-119359633-47	chr4	119359418	119359886	+	0.000	0.000	Merged-chr4-119359633-47
Merged-chr17-32880798-54	chr17	32880442	32881158	+	0.000	0.000	Merged-chr17-32880798-54
Merged-chr6-142507875-63	chr6	142507538	142508112	+	0.000	0.000	Merged-chr6-142507875-63
Merged-chr15-79834328-40	chr15	79834015	79834667	+	0.000	0.000	Merged-chr15-79834328-40
Merged-chr11-88717876-1	chr11	88717778	88717976	+	0.000	0.000	Merged-chr11-88717876-1
Merged-chr12-52797270-1	chr12	52797172	52797370	+	0.000	0.000	Merged-chr12-52797270-1
Merged-chr16-20692484-1	chr16	20692386	20692584	+	0.000	0.000	Merged-chr16-20692484-1
Merged-chr4-138327680-40	chr4	138327343	138327937	+	0.000	0.000	Merged-chr4-138327680-40
Merged-chr19-4231987-48	chr19	4231702	4232192	+	0.000	0.000	Merged-chr19-4231987-48
Merged-chr6-124779719-51	chr6	124779506	124779905	+	0.000	0.000	Merged-chr6-124779719-51
Merged-chr3-89909023-5	chr3	89908822	89909243	+	0.000	0.000	Merged-chr3-89909023-5
Merged-chr11-22617699-33	chr11	22617445	22617929	+	0.000	0.000	Merged-chr11-22617699-33
Merged-chr18-9449525-1	chr18	9449427	9449625	+	0.000	0.000	Merged-chr18-9449525-1
Merged-chr6-134792413-109	chr6	134791833	134792888	+	0.000	0.000	Merged-chr6-134792413-109
Merged-chr19-29101370-61	chr19	29101111	29101710	+	0.000	0.000	Merged-chr19-29101370-61
Merged-chr3-68967303-47	chr3	68966970	68967682	+	0.000	0.000	Merged-chr3-68967303-47
Merged-chr9-86103730-10	chr9	86103545	86103961	+	0.000	0.000	Merged-chr9-86103730-10
Merged-chr9-15709112-1	chr9	15709014	15709212	+	0.000	0.000	Merged-chr9-15709112-1
Merged-chr2-61454563-42	chr2	61454283	61454833	+	0.000	0.000	Merged-chr2-61454563-42
Merged-chr10-63381719-30	chr10	63381459	63381872	+	0.000	0.000	Merged-chr10-63381719-30
Merged-chr10-68119461-23	chr10	68119270	68119667	+	0.000	0.000	Merged-chr10-68119461-23
Merged-chr1-40283621-12	chr1	40283306	40283918	+	0.000	0.000	Merged-chr1-40283621-12
Merged-chr1-78658956-5	chr1	78658834	78659097	+	0.000	0.000	Merged-chr1-78658956-5
Merged-chr1-190554319-2	chr1	190554175	190554466	+	0.000	0.000	Merged-chr1-190554319-2
Merged-chr2-135831567-4	chr2	135831381	135831719	+	0.000	0.000	Merged-chr2-135831567-4
Merged-chr14-55086185-11	chr14	55086001	55086335	+	0.000	0.000	Merged-chr14-55086185-11
Merged-chr11-20543083-82	chr11	20542758	20543438	+	0.000	0.000	Merged-chr11-20543083-82
Merged-chr8-4166243-82	chr8	4165933	4166458	+	0.000	0.000	Merged-chr8-4166243-82
Merged-chr1-128604975-1	chr1	128604877	128605075	+	0.000	0.000	Merged-chr1-128604975-1
Merged-chr12-102368263-64	chr12	102367952	102368678	+	0.000	0.000	Merged-chr12-102368263-64
Merged-chr10-95880381-56	chr10	95880078	95880639	+	0.000	0.000	Merged-chr10-95880381-56
Merged-chr11-20455380-47	chr11	20455168	20455592	+	0.000	0.000	Merged-chr11-20455380-47
Merged-chr5-122548864-15	chr5	122548714	122549052	+	0.000	0.000	Merged-chr5-122548864-15
Merged-chr6-134863316-31	chr6	134863094	134863522	+	0.000	0.000	Merged-chr6-134863316-31
Merged-chr6-99249294-1	chr6	99249196	99249394	+	0.000	0.000	Merged-chr6-99249294-1
Merged-chr5-135689652-1	chr5	135689554	135689752	+	0.000	0.000	Merged-chr5-135689652-1
Merged-chr10-96751812-13	chr10	96751639	96751993	+	0.000	0.000	Merged-chr10-96751812-13
Merged-chr6-41543040-1	chr6	41542942	41543140	+	0.000	0.000	Merged-chr6-41543040-1
Merged-chr3-57846998-1	chr3	57846900	57847098	+	0.000	0.000	Merged-chr3-57846998-1
Merged-chr1-36262219-41	chr1	36261976	36262467	+	0.000	0.000	Merged-chr1-36262219-41
Merged-chr1-192493990-1	chr1	192493892	192494090	+	0.000	0.000	Merged-chr1-192493990-1
Merged-chrX-12151801-24	chrX	12151458	12152033	+	0.000	0.000	Merged-chrX-12151801-24
Merged-chr6-34475470-1	chr6	34475372	34475570	+	0.000	0.000	Merged-chr6-34475470-1
Merged-chr12-36036969-49	chr12	36036702	36037248	+	0.000	0.000	Merged-chr12-36036969-49
Merged-chr1-190659083-1	chr1	190658985	190659183	+	0.000	0.000	Merged-chr1-190659083-1
Merged-chr4-95607625-1	chr4	95607527	95607725	+	0.000	0.000	Merged-chr4-95607625-1
Merged-chr11-82952709-57	chr11	82952376	82953204	+	0.000	0.000	Merged-chr11-82952709-57
Merged-chr18-55338446-1	chr18	55338348	55338546	+	0.000	0.000	Merged-chr18-55338446-1
Merged-chr7-6283007-16	chr7	6282846	6283143	+	0.000	0.000	Merged-chr7-6283007-16
