#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr15-73581283-19	chr15	73581072	73581603	+	0.000	0.000	Merged-chr15-73581283-19
Merged-chr11-106269262-3	chr11	106269148	106269389	+	0.000	0.000	Merged-chr11-106269262-3
Merged-chr18-34221377-117	chr18	34220906	34222137	+	0.000	0.000	Merged-chr18-34221377-117
Merged-chr7-80182312-42	chr7	80182089	80182531	+	0.000	0.000	Merged-chr7-80182312-42
Merged-chr4-106828052-58	chr4	106827787	106828379	+	0.000	0.000	Merged-chr4-106828052-58
Merged-chr7-129618184-1	chr7	129618086	129618284	+	0.000	0.000	Merged-chr7-129618184-1
Merged-chr17-73839291-10	chr17	73839059	73839470	+	0.000	0.000	Merged-chr17-73839291-10
Merged-chr10-68154623-2	chr10	68154486	68154762	+	0.000	0.000	Merged-chr10-68154623-2
Merged-chr17-33910689-1	chr17	33910591	33910789	+	0.000	0.000	Merged-chr17-33910689-1
Merged-chr6-146387186-17	chr6	146387029	146387387	+	0.000	0.000	Merged-chr6-146387186-17
Merged-chr16-70395493-20	chr16	70395275	70395707	+	0.000	0.000	Merged-chr16-70395493-20
Merged-chr1-181227002-33	chr1	181226789	181227233	+	0.000	0.000	Merged-chr1-181227002-33
Merged-chr4-149889246-22	chr4	149889022	149889525	+	0.000	0.000	Merged-chr4-149889246-22
Merged-chr2-132029043-1	chr2	132028945	132029143	+	0.000	0.000	Merged-chr2-132029043-1
Merged-chr13-73434652-58	chr13	73433795	73435245	+	0.000	0.000	Merged-chr13-73434652-58
Merged-chr16-45025032-2	chr16	45024934	45025132	+	0.000	0.000	Merged-chr16-45025032-2
Merged-chr2-170155248-45	chr2	170154924	170155492	+	0.000	0.000	Merged-chr2-170155248-45
Merged-chr3-68793107-6	chr3	68792859	68793356	+	0.000	0.000	Merged-chr3-68793107-6
Merged-chr1-43070918-20	chr1	43070679	43071160	+	0.000	0.000	Merged-chr1-43070918-20
Merged-chr2-93448955-1	chr2	93448857	93449055	+	0.000	0.000	Merged-chr2-93448955-1
Merged-chr19-57119220-75	chr19	57118803	57119579	+	0.000	0.000	Merged-chr19-57119220-75
Merged-chr9-62488968-16	chr9	62488789	62489158	+	0.000	0.000	Merged-chr9-62488968-16
Merged-chr3-159836403-2	chr3	159836299	159836509	+	0.000	0.000	Merged-chr3-159836403-2
Merged-chr2-135966695-1	chr2	135966597	135966795	+	0.000	0.000	Merged-chr2-135966695-1
Merged-chr6-73267747-1	chr6	73267649	73267847	+	0.000	0.000	Merged-chr6-73267747-1
Merged-chr2-60083181-5	chr2	60083047	60083306	+	0.000	0.000	Merged-chr2-60083181-5
Merged-chr11-117105453-2	chr11	117105340	117105568	+	0.000	0.000	Merged-chr11-117105453-2
Merged-chr14-30185655-2	chr14	30185536	30185776	+	0.000	0.000	Merged-chr14-30185655-2
Merged-chr12-82169653-106	chr12	82169168	82169973	+	0.000	0.000	Merged-chr12-82169653-106
Merged-chr2-120563712-63	chr2	120563402	120564047	+	0.000	0.000	Merged-chr2-120563712-63
Merged-chr5-134489767-10	chr5	134489627	134489916	+	0.000	0.000	Merged-chr5-134489767-10
Merged-chr19-23056893-1	chr19	23056795	23056993	+	0.000	0.000	Merged-chr19-23056893-1
Merged-chr10-30803129-88	chr10	30802804	30803405	+	0.000	0.000	Merged-chr10-30803129-88
Merged-chr9-61618943-7	chr9	61618759	61619087	+	0.000	0.000	Merged-chr9-61618943-7
Merged-chr9-36802612-8	chr9	36802397	36802779	+	0.000	0.000	Merged-chr9-36802612-8
Merged-chr9-98318602-1	chr9	98318504	98318702	+	0.000	0.000	Merged-chr9-98318602-1
Merged-chr5-134467407-3	chr5	134467257	134467548	+	0.000	0.000	Merged-chr5-134467407-3
Merged-chr1-128768118-1	chr1	128768020	128768218	+	0.000	0.000	Merged-chr1-128768118-1
Merged-chr12-87441335-3	chr12	87441190	87441480	+	0.000	0.000	Merged-chr12-87441335-3
Merged-chr4-63948222-34	chr4	63947944	63948530	+	0.000	0.000	Merged-chr4-63948222-34
Merged-chr4-10974743-13	chr4	10974526	10974918	+	0.000	0.000	Merged-chr4-10974743-13
Merged-chr9-110891254-3	chr9	110891132	110891386	+	0.000	0.000	Merged-chr9-110891254-3
Merged-chr9-85679543-10	chr9	85679381	85679684	+	0.000	0.000	Merged-chr9-85679543-10
Merged-chr2-29237965-2	chr2	29237799	29238134	+	0.000	0.000	Merged-chr2-29237965-2
Merged-chr10-99206263-19	chr10	99205977	99206470	+	0.000	0.000	Merged-chr10-99206263-19
Merged-chr15-89128599-54	chr15	89128400	89128770	+	0.000	0.000	Merged-chr15-89128599-54
Merged-chr10-13474425-98	chr10	13474061	13474899	+	0.000	0.000	Merged-chr10-13474425-98
Merged-chr16-90323111-40	chr16	90322910	90323363	+	0.000	0.000	Merged-chr16-90323111-40
Merged-chr2-174127192-30	chr2	174126904	174127592	+	0.000	0.000	Merged-chr2-174127192-30
Merged-chr9-114367638-1	chr9	114367540	114367738	+	0.000	0.000	Merged-chr9-114367638-1
Merged-chr6-145054602-1	chr6	145054504	145054702	+	0.000	0.000	Merged-chr6-145054602-1
Merged-chr15-27752159-20	chr15	27751870	27752372	+	0.000	0.000	Merged-chr15-27752159-20
Merged-chrX-133887196-1	chrX	133887098	133887296	+	0.000	0.000	Merged-chrX-133887196-1
Merged-chr6-121226970-16	chr6	121226767	121227215	+	0.000	0.000	Merged-chr6-121226970-16
Merged-chr10-42877317-2	chr10	42877216	42877421	+	0.000	0.000	Merged-chr10-42877317-2
Merged-chr6-124782672-28	chr6	124782516	124782886	+	0.000	0.000	Merged-chr6-124782672-28
Merged-chr16-11577786-44	chr16	11577516	11578057	+	0.000	0.000	Merged-chr16-11577786-44
Merged-chr13-108633983-1	chr13	108633885	108634083	+	0.000	0.000	Merged-chr13-108633983-1
Merged-chr15-27800406-19	chr15	27799972	27800635	+	0.000	0.000	Merged-chr15-27800406-19
Merged-chr7-125555770-44	chr7	125555130	125556341	+	0.000	0.000	Merged-chr7-125555770-44
Merged-chr15-100181670-81	chr15	100181119	100182240	+	0.000	0.000	Merged-chr15-100181670-81
Merged-chr16-92019573-78	chr16	92019212	92019902	+	0.000	0.000	Merged-chr16-92019573-78
Merged-chr19-33357209-1	chr19	33357111	33357309	+	0.000	0.000	Merged-chr19-33357209-1
Merged-chr18-60633052-25	chr18	60632700	60633392	+	0.000	0.000	Merged-chr18-60633052-25
Merged-chr17-56475260-1	chr17	56475162	56475360	+	0.000	0.000	Merged-chr17-56475260-1
Merged-chr6-144278734-4	chr6	144278502	144278912	+	0.000	0.000	Merged-chr6-144278734-4
Merged-chr6-37199705-1	chr6	37199607	37199805	+	0.000	0.000	Merged-chr6-37199705-1
Merged-chr7-80680474-47	chr7	80680250	80680691	+	0.000	0.000	Merged-chr7-80680474-47
Merged-chr6-129283434-23	chr6	129283098	129283957	+	0.000	0.000	Merged-chr6-129283434-23
Merged-chr11-88455545-42	chr11	88455253	88456007	+	0.000	0.000	Merged-chr11-88455545-42
Merged-chr10-42848421-1	chr10	42848323	42848521	+	0.000	0.000	Merged-chr10-42848421-1
Merged-chr2-169428899-3	chr2	169428773	169429041	+	0.000	0.000	Merged-chr2-169428899-3
Merged-chr13-108763497-25	chr13	108763203	108763698	+	0.000	0.000	Merged-chr13-108763497-25
Merged-chr16-77095315-45	chr16	77094954	77095532	+	0.000	0.000	Merged-chr16-77095315-45
Merged-chr2-69716741-5	chr2	69716620	69716867	+	0.000	0.000	Merged-chr2-69716741-5
Merged-chr8-86079506-38	chr8	86079012	86079826	+	0.000	0.000	Merged-chr8-86079506-38
Merged-chr17-8228766-12	chr17	8228592	8228909	+	0.000	0.000	Merged-chr17-8228766-12
Merged-chr7-49779469-9	chr7	49779197	49779633	+	0.000	0.000	Merged-chr7-49779469-9
Merged-chr16-10786452-22	chr16	10786280	10786625	+	0.000	0.000	Merged-chr16-10786452-22
Merged-chr16-70376807-4	chr16	70376689	70376926	+	0.000	0.000	Merged-chr16-70376807-4
Merged-chr6-98843089-22	chr6	98842787	98843395	+	0.000	0.000	Merged-chr6-98843089-22
Merged-chr5-123021694-21	chr5	123021490	123021930	+	0.000	0.000	Merged-chr5-123021694-21
Merged-chr15-53345998-78	chr15	53345556	53346402	+	0.000	0.000	Merged-chr15-53345998-78
Merged-chr15-89671344-3	chr15	89671192	89671489	+	0.000	0.000	Merged-chr15-89671344-3
Merged-chr9-61681164-50	chr9	61680781	61681486	+	0.000	0.000	Merged-chr9-61681164-50
Merged-chr17-5060798-16	chr17	5060604	5061089	+	0.000	0.000	Merged-chr17-5060798-16
Merged-chr7-80368780-1	chr7	80368682	80368880	+	0.000	0.000	Merged-chr7-80368780-1
Merged-chr14-31195196-97	chr14	31194861	31195649	+	0.000	0.000	Merged-chr14-31195196-97
Merged-chr8-126594536-127	chr8	126593780	126594991	+	0.000	0.000	Merged-chr8-126594536-127
Merged-chr2-59468156-12	chr2	59467971	59468368	+	0.000	0.000	Merged-chr2-59468156-12
Merged-chr5-143499896-15	chr5	143499669	143500080	+	0.000	0.000	Merged-chr5-143499896-15
Merged-chr11-90257307-51	chr11	90257073	90257682	+	0.000	0.000	Merged-chr11-90257307-51
Merged-chr19-57388487-14	chr19	57388235	57388785	+	0.000	0.000	Merged-chr19-57388487-14
Merged-chr17-8988548-64	chr17	8988178	8989047	+	0.000	0.000	Merged-chr17-8988548-64
Merged-chr10-67537242-130	chr10	67536912	67537716	+	0.000	0.000	Merged-chr10-67537242-130
Merged-chr5-146791085-4	chr5	146790955	146791242	+	0.000	0.000	Merged-chr5-146791085-4
Merged-chr4-7199356-18	chr4	7199211	7199514	+	0.000	0.000	Merged-chr4-7199356-18
Merged-chr9-62427197-10	chr9	62427032	62427411	+	0.000	0.000	Merged-chr9-62427197-10
Merged-chr13-30154580-19	chr13	30154230	30154845	+	0.000	0.000	Merged-chr13-30154580-19
Merged-chr13-94400717-31	chr13	94400453	94401024	+	0.000	0.000	Merged-chr13-94400717-31
Merged-chr1-138248268-25	chr1	138248064	138248762	+	0.000	0.000	Merged-chr1-138248268-25
Merged-chr2-32689593-11	chr2	32689455	32689715	+	0.000	0.000	Merged-chr2-32689593-11
Merged-chr1-64302994-36	chr1	64302816	64303212	+	0.000	0.000	Merged-chr1-64302994-36
Merged-chr11-3292114-22	chr11	3291501	3292499	+	0.000	0.000	Merged-chr11-3292114-22
Merged-chr7-101069524-1	chr7	101069426	101069624	+	0.000	0.000	Merged-chr7-101069524-1
Merged-chr7-143021894-22	chr7	143021681	143022119	+	0.000	0.000	Merged-chr7-143021894-22
Merged-chrX-166170889-3	chrX	166170791	166170989	+	0.000	0.000	Merged-chrX-166170889-3
Merged-chr2-163253576-63	chr2	163253324	163253874	+	0.000	0.000	Merged-chr2-163253576-63
Merged-chr2-135841194-1	chr2	135841096	135841294	+	0.000	0.000	Merged-chr2-135841194-1
Merged-chr15-100600141-58	chr15	100599858	100600435	+	0.000	0.000	Merged-chr15-100600141-58
Merged-chr2-13223426-6	chr2	13223273	13223592	+	0.000	0.000	Merged-chr2-13223426-6
Merged-chr10-12888601-47	chr10	12888317	12888831	+	0.000	0.000	Merged-chr10-12888601-47
Merged-chr14-70074999-77	chr14	70074664	70075432	+	0.000	0.000	Merged-chr14-70074999-77
Merged-chr5-107354193-7	chr5	107354020	107354376	+	0.000	0.000	Merged-chr5-107354193-7
Merged-chr7-81548936-4	chr7	81548808	81549053	+	0.000	0.000	Merged-chr7-81548936-4
Merged-chr16-49699249-55	chr16	49698987	49699453	+	0.000	0.000	Merged-chr16-49699249-55
Merged-chr2-18975583-1	chr2	18975485	18975683	+	0.000	0.000	Merged-chr2-18975583-1
Merged-chr16-92062539-23	chr16	92062251	92062751	+	0.000	0.000	Merged-chr16-92062539-23
Merged-chr18-61399172-23	chr18	61398996	61399363	+	0.000	0.000	Merged-chr18-61399172-23
Merged-chr3-52268375-96	chr3	52267792	52268849	+	0.000	0.000	Merged-chr3-52268375-96
Merged-chr9-61753912-30	chr9	61753671	61754182	+	0.000	0.000	Merged-chr9-61753912-30
Merged-chr15-6584866-9	chr15	6584547	6585152	+	0.000	0.000	Merged-chr15-6584866-9
Merged-chr3-138766523-1	chr3	138766425	138766623	+	0.000	0.000	Merged-chr3-138766523-1
Merged-chr6-144138848-2	chr6	144138693	144139005	+	0.000	0.000	Merged-chr6-144138848-2
Merged-chr2-5061113-1	chr2	5061015	5061213	+	0.000	0.000	Merged-chr2-5061113-1
Merged-chr12-15811206-3	chr12	15811048	15811390	+	0.000	0.000	Merged-chr12-15811206-3
Merged-chr8-111572006-3	chr8	111571798	111572171	+	0.000	0.000	Merged-chr8-111572006-3
Merged-chr11-116406570-59	chr11	116406372	116406793	+	0.000	0.000	Merged-chr11-116406570-59
Merged-chr15-9564437-27	chr15	9564166	9564703	+	0.000	0.000	Merged-chr15-9564437-27
Merged-chr8-61928211-74	chr8	61927774	61928525	+	0.000	0.000	Merged-chr8-61928211-74
Merged-chr19-11467244-4	chr19	11467046	11467405	+	0.000	0.000	Merged-chr19-11467244-4
Merged-chr11-78697650-94	chr11	78697401	78697922	+	0.000	0.000	Merged-chr11-78697650-94
Merged-chr2-155679868-38	chr2	155679584	155680289	+	0.000	0.000	Merged-chr2-155679868-38
Merged-chr6-143179882-3	chr6	143179715	143180078	+	0.000	0.000	Merged-chr6-143179882-3
Merged-chr1-136672733-46	chr1	136672534	136672975	+	0.000	0.000	Merged-chr1-136672733-46
Merged-chr10-80658824-84	chr10	80658528	80659242	+	0.000	0.000	Merged-chr10-80658824-84
Merged-chrX-134756963-64	chrX	134756462	134757687	+	0.000	0.000	Merged-chrX-134756963-64
Merged-chr3-131057396-52	chr3	131057203	131057612	+	0.000	0.000	Merged-chr3-131057396-52
Merged-chr16-49766510-39	chr16	49766287	49766732	+	0.000	0.000	Merged-chr16-49766510-39
Merged-chr11-44495108-26	chr11	44494912	44495517	+	0.000	0.000	Merged-chr11-44495108-26
Merged-chr10-39471731-2	chr10	39471633	39471831	+	0.000	0.000	Merged-chr10-39471731-2
Merged-chr5-144255357-123	chr5	144255006	144255806	+	0.000	0.000	Merged-chr5-144255357-123
Merged-chr15-98108579-43	chr15	98108329	98108889	+	0.000	0.000	Merged-chr15-98108579-43
Merged-chr18-78959917-1	chr18	78959819	78960017	+	0.000	0.000	Merged-chr18-78959917-1
Merged-chr10-12841679-31	chr10	12841228	12842007	+	0.000	0.000	Merged-chr10-12841679-31
Merged-chr12-116282332-5	chr12	116282234	116282432	+	0.000	0.000	Merged-chr12-116282332-5
Merged-chr11-22842421-15	chr11	22842215	22842647	+	0.000	0.000	Merged-chr11-22842421-15
Merged-chr17-74828377-14	chr17	74828143	74828598	+	0.000	0.000	Merged-chr17-74828377-14
Merged-chr8-95679341-1	chr8	95679243	95679441	+	0.000	0.000	Merged-chr8-95679341-1
Merged-chr14-45039542-1	chr14	45039444	45039642	+	0.000	0.000	Merged-chr14-45039542-1
Merged-chr11-117139478-1	chr11	117139380	117139578	+	0.000	0.000	Merged-chr11-117139478-1
Merged-chr2-135803278-4	chr2	135803006	135803590	+	0.000	0.000	Merged-chr2-135803278-4
Merged-chr3-136339769-1	chr3	136339671	136339869	+	0.000	0.000	Merged-chr3-136339769-1
Merged-chr5-136623299-40	chr5	136623065	136623495	+	0.000	0.000	Merged-chr5-136623299-40
Merged-chr2-150450567-4	chr2	150450321	150450819	+	0.000	0.000	Merged-chr2-150450567-4
Merged-chr17-51172525-19	chr17	51172326	51172771	+	0.000	0.000	Merged-chr17-51172525-19
Merged-chr1-138609055-1	chr1	138608957	138609155	+	0.000	0.000	Merged-chr1-138609055-1
Merged-chr17-46967168-48	chr17	46966934	46967522	+	0.000	0.000	Merged-chr17-46967168-48
Merged-chr4-63486767-20	chr4	63486450	63487115	+	0.000	0.000	Merged-chr4-63486767-20
Merged-chr3-138854493-16	chr3	138854263	138854795	+	0.000	0.000	Merged-chr3-138854493-16
Merged-chr16-91073588-44	chr16	91073360	91073870	+	0.000	0.000	Merged-chr16-91073588-44
Merged-chr12-82245636-66	chr12	82245296	82246027	+	0.000	0.000	Merged-chr12-82245636-66
Merged-chr11-79460483-1	chr11	79460385	79460583	+	0.000	0.000	Merged-chr11-79460483-1
Merged-chr9-121309470-2	chr9	121309345	121309597	+	0.000	0.000	Merged-chr9-121309470-2
Merged-chr2-174069813-20	chr2	174069438	174070079	+	0.000	0.000	Merged-chr2-174069813-20
Merged-chr3-127837495-68	chr3	127837267	127837844	+	0.000	0.000	Merged-chr3-127837495-68
Merged-chr17-5166292-6	chr17	5166131	5166475	+	0.000	0.000	Merged-chr17-5166292-6
Merged-chr2-139934935-45	chr2	139934699	139935399	+	0.000	0.000	Merged-chr2-139934935-45
Merged-chr16-45389886-49	chr16	45389430	45390249	+	0.000	0.000	Merged-chr16-45389886-49
Merged-chr11-106676116-1	chr11	106676018	106676216	+	0.000	0.000	Merged-chr11-106676116-1
Merged-chr9-102879753-26	chr9	102879470	102880038	+	0.000	0.000	Merged-chr9-102879753-26
Merged-chr6-143956113-1	chr6	143956015	143956213	+	0.000	0.000	Merged-chr6-143956113-1
Merged-chr15-6672334-1	chr15	6672236	6672434	+	0.000	0.000	Merged-chr15-6672334-1
Merged-chr10-59958686-2	chr10	59958576	59958798	+	0.000	0.000	Merged-chr10-59958686-2
Merged-chr13-35841945-14	chr13	35841650	35842237	+	0.000	0.000	Merged-chr13-35841945-14
Merged-chr9-102852625-20	chr9	102852334	102852895	+	0.000	0.000	Merged-chr9-102852625-20
Merged-chr18-35830192-19	chr18	35829774	35830668	+	0.000	0.000	Merged-chr18-35830192-19
Merged-chr6-128754186-37	chr6	128753854	128754636	+	0.000	0.000	Merged-chr6-128754186-37
Merged-chr11-94261974-7	chr11	94261780	94262239	+	0.000	0.000	Merged-chr11-94261974-7
Merged-chr5-3801025-12	chr5	3800863	3801201	+	0.000	0.000	Merged-chr5-3801025-12
Merged-chr9-44549007-18	chr9	44548850	44549147	+	0.000	0.000	Merged-chr9-44549007-18
Merged-chr13-92610910-95	chr13	92610527	92611264	+	0.000	0.000	Merged-chr13-92610910-95
Merged-chr2-164356374-20	chr2	164356128	164356582	+	0.000	0.000	Merged-chr2-164356374-20
Merged-chr9-101063926-1	chr9	101063828	101064026	+	0.000	0.000	Merged-chr9-101063926-1
Merged-chr12-55446989-58	chr12	55446728	55447194	+	0.000	0.000	Merged-chr12-55446989-58
Merged-chr8-84237339-55	chr8	84237114	84237548	+	0.000	0.000	Merged-chr8-84237339-55
Merged-chr16-91538475-3	chr16	91538326	91538601	+	0.000	0.000	Merged-chr16-91538475-3
Merged-chr9-14296291-25	chr9	14296128	14296455	+	0.000	0.000	Merged-chr9-14296291-25
Merged-chr8-91544199-22	chr8	91544018	91544354	+	0.000	0.000	Merged-chr8-91544199-22
Merged-chr16-15887959-17	chr16	15887689	15888201	+	0.000	0.000	Merged-chr16-15887959-17
Merged-chr16-97442198-19	chr16	97441973	97442416	+	0.000	0.000	Merged-chr16-97442198-19
Merged-chr10-56106955-57	chr10	56106670	56107190	+	0.000	0.000	Merged-chr10-56106955-57
Merged-chr4-138108081-26	chr4	138107617	138108466	+	0.000	0.000	Merged-chr4-138108081-26
Merged-chr12-41201974-1	chr12	41201876	41202074	+	0.000	0.000	Merged-chr12-41201974-1
Merged-chr12-115920407-41	chr12	115920163	115920691	+	0.000	0.000	Merged-chr12-115920407-41
Merged-chr2-181411095-55	chr2	181410705	181411409	+	0.000	0.000	Merged-chr2-181411095-55
Merged-chr11-20742578-27	chr11	20742403	20742754	+	0.000	0.000	Merged-chr11-20742578-27
Merged-chr5-75496770-2	chr5	75496621	75496921	+	0.000	0.000	Merged-chr5-75496770-2
Merged-chr10-93228173-53	chr10	93227941	93228530	+	0.000	0.000	Merged-chr10-93228173-53
Merged-chr10-93280203-1	chr10	93280105	93280303	+	0.000	0.000	Merged-chr10-93280203-1
Merged-chr15-12337751-2	chr15	12337643	12337862	+	0.000	0.000	Merged-chr15-12337751-2
Merged-chr12-69461998-25	chr12	69461735	69462247	+	0.000	0.000	Merged-chr12-69461998-25
Merged-chr19-60681647-27	chr19	60681451	60681907	+	0.000	0.000	Merged-chr19-60681647-27
Merged-chr15-79830573-6	chr15	79830369	79830765	+	0.000	0.000	Merged-chr15-79830573-6
Merged-chr1-106688184-71	chr1	106687860	106688500	+	0.000	0.000	Merged-chr1-106688184-71
Merged-chr1-128611996-46	chr1	128611864	128612123	+	0.000	0.000	Merged-chr1-128611996-46
Merged-chr3-97211392-28	chr3	97211162	97211597	+	0.000	0.000	Merged-chr3-97211392-28
Merged-chr10-39444819-13	chr10	39444651	39444977	+	0.000	0.000	Merged-chr10-39444819-13
Merged-chr11-54943498-1	chr11	54943400	54943598	+	0.000	0.000	Merged-chr11-54943498-1
Merged-chr3-37208634-2	chr3	37208507	37208763	+	0.000	0.000	Merged-chr3-37208634-2
Merged-chr2-135659291-148	chr2	135658357	135660110	+	0.000	0.000	Merged-chr2-135659291-148
Merged-chr4-106934885-1	chr4	106934787	106934985	+	0.000	0.000	Merged-chr4-106934885-1
Merged-chr2-27428131-14	chr2	27427780	27428349	+	0.000	0.000	Merged-chr2-27428131-14
Merged-chr11-100819844-5	chr11	100819687	100820043	+	0.000	0.000	Merged-chr11-100819844-5
Merged-chr13-73426029-27	chr13	73425791	73426291	+	0.000	0.000	Merged-chr13-73426029-27
Merged-chr16-94302405-1	chr16	94302307	94302505	+	0.000	0.000	Merged-chr16-94302405-1
Merged-chr1-38129687-97	chr1	38128807	38130210	+	0.000	0.000	Merged-chr1-38129687-97
Merged-chr2-84838147-43	chr2	84837860	84838404	+	0.000	0.000	Merged-chr2-84838147-43
Merged-chr15-12436351-50	chr15	12435979	12436848	+	0.000	0.000	Merged-chr15-12436351-50
Merged-chr7-128669075-5	chr7	128668945	128669198	+	0.000	0.000	Merged-chr7-128669075-5
Merged-chr16-35363806-81	chr16	35363459	35364092	+	0.000	0.000	Merged-chr16-35363806-81
Merged-chr13-91484361-55	chr13	91484135	91484570	+	0.000	0.000	Merged-chr13-91484361-55
Merged-chr1-52375024-57	chr1	52374718	52375293	+	0.000	0.000	Merged-chr1-52375024-57
Merged-chr4-32657142-58	chr4	32656905	32657348	+	0.000	0.000	Merged-chr4-32657142-58
Merged-chr7-45715282-47	chr7	45715103	45715488	+	0.000	0.000	Merged-chr7-45715282-47
Merged-chr7-127480547-2	chr7	127480391	127480705	+	0.000	0.000	Merged-chr7-127480547-2
Merged-chr10-128213111-44	chr10	128212933	128213360	+	0.000	0.000	Merged-chr10-128213111-44
Merged-chr10-80399413-104	chr10	80399217	80399591	+	0.000	0.000	Merged-chr10-80399413-104
Merged-chr10-67097484-8	chr10	67097379	67097592	+	0.000	0.000	Merged-chr10-67097484-8
Merged-chr10-7818500-1	chr10	7818402	7818600	+	0.000	0.000	Merged-chr10-7818500-1
Merged-chr10-39434101-6	chr10	39433980	39434279	+	0.000	0.000	Merged-chr10-39434101-6
Merged-chr2-144637414-14	chr2	144637250	144637580	+	0.000	0.000	Merged-chr2-144637414-14
Merged-chr13-9360244-14	chr13	9360046	9360437	+	0.000	0.000	Merged-chr13-9360244-14
Merged-chr16-90144716-1	chr16	90144618	90144816	+	0.000	0.000	Merged-chr16-90144716-1
Merged-chr8-95852548-4	chr8	95852382	95852727	+	0.000	0.000	Merged-chr8-95852548-4
Merged-chr13-109820315-2	chr13	109820202	109820430	+	0.000	0.000	Merged-chr13-109820315-2
Merged-chr4-16579870-1	chr4	16579772	16579970	+	0.000	0.000	Merged-chr4-16579870-1
Merged-chr11-97404596-19	chr11	97404273	97405013	+	0.000	0.000	Merged-chr11-97404596-19
Merged-chr12-113187039-1	chr12	113186941	113187139	+	0.000	0.000	Merged-chr12-113187039-1
Merged-chr17-48300764-89	chr17	48300059	48301290	+	0.000	0.000	Merged-chr17-48300764-89
Merged-chr4-11017688-10	chr4	11017521	11017869	+	0.000	0.000	Merged-chr4-11017688-10
Merged-chr5-147056747-2	chr5	147056630	147056866	+	0.000	0.000	Merged-chr5-147056747-2
Merged-chr8-45333997-1	chr8	45333899	45334097	+	0.000	0.000	Merged-chr8-45333997-1
Merged-chr4-138033707-13	chr4	138033416	138033923	+	0.000	0.000	Merged-chr4-138033707-13
