#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr15-100182935-17	chr15	100182740	100183075	+	0.000	0.000	Merged-chr15-100182935-17
Merged-chr9-40450038-65	chr9	40449488	40450405	+	0.000	0.000	Merged-chr9-40450038-65
Merged-chr3-37176621-3	chr3	37176488	37176766	+	0.000	0.000	Merged-chr3-37176621-3
Merged-chr8-126687126-29	chr8	126686879	126687361	+	0.000	0.000	Merged-chr8-126687126-29
Merged-chr5-105700330-116	chr5	105700142	105700563	+	0.000	0.000	Merged-chr5-105700330-116
Merged-chr9-14276046-105	chr9	14275743	14276454	+	0.000	0.000	Merged-chr9-14276046-105
Merged-chr2-158450944-19	chr2	158450654	158451294	+	0.000	0.000	Merged-chr2-158450944-19
Merged-chr18-77065454-126	chr18	77064815	77066235	+	0.000	0.000	Merged-chr18-77065454-126
Merged-chr11-4458652-13	chr11	4458416	4458901	+	0.000	0.000	Merged-chr11-4458652-13
Merged-chr5-134393835-14	chr5	134393651	134394121	+	0.000	0.000	Merged-chr5-134393835-14
Merged-chr4-144908993-28	chr4	144908409	144909256	+	0.000	0.000	Merged-chr4-144908993-28
Merged-chr10-111385696-32	chr10	111385465	111385955	+	0.000	0.000	Merged-chr10-111385696-32
Merged-chr6-144804553-29	chr6	144804373	144804736	+	0.000	0.000	Merged-chr6-144804553-29
Merged-chr12-108646901-1	chr12	108646803	108647001	+	0.000	0.000	Merged-chr12-108646901-1
Merged-chr8-14996187-57	chr8	14995980	14996565	+	0.000	0.000	Merged-chr8-14996187-57
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr7-123108481-68	chr7	123108271	123108900	+	0.000	0.000	Merged-chr7-123108481-68
Merged-chr16-36098019-14	chr16	36097893	36098180	+	0.000	0.000	Merged-chr16-36098019-14
Merged-chr1-34801766-1	chr1	34801668	34801866	+	0.000	0.000	Merged-chr1-34801766-1
Merged-chr14-121938565-101	chr14	121938265	121939002	+	0.000	0.000	Merged-chr14-121938565-101
Merged-chr10-42860509-74	chr10	42860309	42860696	+	0.000	0.000	Merged-chr10-42860509-74
Merged-chr14-54894079-64	chr14	54893794	54894366	+	0.000	0.000	Merged-chr14-54894079-64
Merged-chr5-148552564-115	chr5	148552112	148552966	+	0.000	0.000	Merged-chr5-148552564-115
Merged-chr7-109519201-65	chr7	109518832	109519639	+	0.000	0.000	Merged-chr7-109519201-65
Merged-chr18-53411654-14	chr18	53411439	53411865	+	0.000	0.000	Merged-chr18-53411654-14
Merged-chr10-118884259-20	chr10	118884135	118884419	+	0.000	0.000	Merged-chr10-118884259-20
Merged-chr1-71576890-29	chr1	71576511	71577156	+	0.000	0.000	Merged-chr1-71576890-29
Merged-chr12-88360821-67	chr12	88360554	88361086	+	0.000	0.000	Merged-chr12-88360821-67
Merged-chr10-95017083-8	chr10	95016940	95017247	+	0.000	0.000	Merged-chr10-95017083-8
Merged-chr5-75660426-1	chr5	75660328	75660526	+	0.000	0.000	Merged-chr5-75660426-1
Merged-chr7-132659827-1	chr7	132659729	132659927	+	0.000	0.000	Merged-chr7-132659827-1
Merged-chr11-33937790-12	chr11	33937593	33937986	+	0.000	0.000	Merged-chr11-33937790-12
Merged-chr12-113230196-1	chr12	113230098	113230296	+	0.000	0.000	Merged-chr12-113230196-1
Merged-chr10-127655253-25	chr10	127655027	127655460	+	0.000	0.000	Merged-chr10-127655253-25
Merged-chr1-189165180-1	chr1	189165082	189165280	+	0.000	0.000	Merged-chr1-189165180-1
Merged-chr4-123420742-15	chr4	123420525	123420907	+	0.000	0.000	Merged-chr4-123420742-15
Merged-chr1-74817058-54	chr1	74816824	74817243	+	0.000	0.000	Merged-chr1-74817058-54
Merged-chr6-17901265-19	chr6	17900985	17901532	+	0.000	0.000	Merged-chr6-17901265-19
Merged-chr18-7565556-21	chr18	7565373	7565784	+	0.000	0.000	Merged-chr18-7565556-21
Merged-chr12-13410341-33	chr12	13410086	13410624	+	0.000	0.000	Merged-chr12-13410341-33
Merged-chr17-73814943-62	chr17	73814577	73815198	+	0.000	0.000	Merged-chr17-73814943-62
Merged-chr5-105662982-20	chr5	105662771	105663153	+	0.000	0.000	Merged-chr5-105662982-20
Merged-chr7-105744345-53	chr7	105744135	105744636	+	0.000	0.000	Merged-chr7-105744345-53
Merged-chr10-108407108-16	chr10	108406709	108407392	+	0.000	0.000	Merged-chr10-108407108-16
Merged-chr6-121228598-24	chr6	121228384	121228800	+	0.000	0.000	Merged-chr6-121228598-24
Merged-chr16-94241195-48	chr16	94240990	94241426	+	0.000	0.000	Merged-chr16-94241195-48
Merged-chr9-38728411-36	chr9	38728182	38728767	+	0.000	0.000	Merged-chr9-38728411-36
Merged-chr1-173451815-42	chr1	173451353	173452412	+	0.000	0.000	Merged-chr1-173451815-42
Merged-chrX-98301599-4	chrX	98301464	98301739	+	0.000	0.000	Merged-chrX-98301599-4
Merged-chr15-59538540-93	chr15	59538031	59539312	+	0.000	0.000	Merged-chr15-59538540-93
Merged-chr12-108688796-1	chr12	108688698	108688896	+	0.000	0.000	Merged-chr12-108688796-1
Merged-chr7-92420666-38	chr7	92420416	92420880	+	0.000	0.000	Merged-chr7-92420666-38
Merged-chr1-180313022-2	chr1	180312875	180313172	+	0.000	0.000	Merged-chr1-180313022-2
Merged-chr16-23997406-12	chr16	23997256	23997626	+	0.000	0.000	Merged-chr16-23997406-12
Merged-chr10-120618551-2	chr10	120618374	120618731	+	0.000	0.000	Merged-chr10-120618551-2
Merged-chr4-136106995-34	chr4	136106794	136107197	+	0.000	0.000	Merged-chr4-136106995-34
Merged-chr14-121898881-67	chr14	121898449	121899610	+	0.000	0.000	Merged-chr14-121898881-67
Merged-chrX-98148927-58	chrX	98148588	98149180	+	0.000	0.000	Merged-chrX-98148927-58
Merged-chr10-108332543-119	chr10	108331827	108333326	+	0.000	0.000	Merged-chr10-108332543-119
Merged-chr4-3810365-16	chr4	3810031	3810594	+	0.000	0.000	Merged-chr4-3810365-16
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr16-32593983-43	chr16	32593764	32594189	+	0.000	0.000	Merged-chr16-32593983-43
Merged-chr1-55435941-9	chr1	55435685	55436194	+	0.000	0.000	Merged-chr1-55435941-9
Merged-chr3-37153105-1	chr3	37153007	37153205	+	0.000	0.000	Merged-chr3-37153105-1
Merged-chr13-117241409-28	chr13	117241141	117241762	+	0.000	0.000	Merged-chr13-117241409-28
Merged-chr9-58271289-37	chr9	58271081	58271453	+	0.000	0.000	Merged-chr9-58271289-37
Merged-chr7-143625204-46	chr7	143624983	143625470	+	0.000	0.000	Merged-chr7-143625204-46
Merged-chr3-52369347-12	chr3	52369146	52369583	+	0.000	0.000	Merged-chr3-52369347-12
Merged-chr11-31169541-9	chr11	31169339	31169737	+	0.000	0.000	Merged-chr11-31169541-9
Merged-chr9-53405283-51	chr9	53405037	53405588	+	0.000	0.000	Merged-chr9-53405283-51
Merged-chr6-71500692-12	chr6	71500444	71500955	+	0.000	0.000	Merged-chr6-71500692-12
Merged-chr12-13462144-83	chr12	13461609	13462762	+	0.000	0.000	Merged-chr12-13462144-83
Merged-chr8-119412895-42	chr8	119412639	119413146	+	0.000	0.000	Merged-chr8-119412895-42
Merged-chr6-134078555-1	chr6	134078457	134078655	+	0.000	0.000	Merged-chr6-134078555-1
Merged-chr6-144358019-2	chr6	144357822	144358219	+	0.000	0.000	Merged-chr6-144358019-2
Merged-chr14-103349911-85	chr14	103349507	103350081	+	0.000	0.000	Merged-chr14-103349911-85
Merged-chr17-7928003-98	chr17	7927669	7928300	+	0.000	0.000	Merged-chr17-7928003-98
Merged-chr1-138550461-33	chr1	138550189	138550639	+	0.000	0.000	Merged-chr1-138550461-33
Merged-chr4-3827081-20	chr4	3826788	3827402	+	0.000	0.000	Merged-chr4-3827081-20
Merged-chr9-42109916-3	chr9	42109809	42110033	+	0.000	0.000	Merged-chr9-42109916-3
Merged-chr11-115712929-29	chr11	115712671	115713241	+	0.000	0.000	Merged-chr11-115712929-29
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr1-20933660-26	chr1	20933403	20933843	+	0.000	0.000	Merged-chr1-20933660-26
Merged-chr5-134437601-35	chr5	134437311	134437829	+	0.000	0.000	Merged-chr5-134437601-35
Merged-chr8-60993240-112	chr8	60992949	60993444	+	0.000	0.000	Merged-chr8-60993240-112
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr1-180318502-5	chr1	180318363	180318680	+	0.000	0.000	Merged-chr1-180318502-5
Merged-chr2-16597959-4	chr2	16597772	16598143	+	0.000	0.000	Merged-chr2-16597959-4
Merged-chr9-95151869-50	chr9	95151564	95152241	+	0.000	0.000	Merged-chr9-95151869-50
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr11-33967917-13	chr11	33967682	33968120	+	0.000	0.000	Merged-chr11-33967917-13
Merged-chr2-172966680-14	chr2	172966496	172966850	+	0.000	0.000	Merged-chr2-172966680-14
Merged-chr14-31402926-2	chr14	31402812	31403043	+	0.000	0.000	Merged-chr14-31402926-2
Merged-chr19-30113626-34	chr19	30113338	30113858	+	0.000	0.000	Merged-chr19-30113626-34
Merged-chr16-70365429-20	chr16	70365217	70365610	+	0.000	0.000	Merged-chr16-70365429-20
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr2-77268358-6	chr2	77268182	77268513	+	0.000	0.000	Merged-chr2-77268358-6
Merged-chr15-59646557-26	chr15	59646256	59646755	+	0.000	0.000	Merged-chr15-59646557-26
Merged-chr2-19201871-12	chr2	19201634	19202122	+	0.000	0.000	Merged-chr2-19201871-12
Merged-chr10-120552975-34	chr10	120552610	120553461	+	0.000	0.000	Merged-chr10-120552975-34
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr3-126589665-27	chr3	126589471	126589850	+	0.000	0.000	Merged-chr3-126589665-27
Merged-chr9-94668774-42	chr9	94668528	94669030	+	0.000	0.000	Merged-chr9-94668774-42
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr11-54952725-3	chr11	54952611	54952846	+	0.000	0.000	Merged-chr11-54952725-3
Merged-chr18-53950804-1	chr18	53950706	53950904	+	0.000	0.000	Merged-chr18-53950804-1
Merged-chr15-59010782-34	chr15	59010576	59010994	+	0.000	0.000	Merged-chr15-59010782-34
Merged-chr1-138587614-1	chr1	138587516	138587714	+	0.000	0.000	Merged-chr1-138587614-1
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr9-14499189-81	chr9	14499007	14499581	+	0.000	0.000	Merged-chr9-14499189-81
Merged-chr2-120501866-2	chr2	120501745	120501990	+	0.000	0.000	Merged-chr2-120501866-2
Merged-chr13-51879266-2	chr13	51879167	51879367	+	0.000	0.000	Merged-chr13-51879266-2
Merged-chr1-138604109-41	chr1	138603763	138604357	+	0.000	0.000	Merged-chr1-138604109-41
Merged-chr15-62043886-41	chr15	62043619	62044186	+	0.000	0.000	Merged-chr15-62043886-41
Merged-chr2-37735387-35	chr2	37735131	37735667	+	0.000	0.000	Merged-chr2-37735387-35
Merged-chr18-12305591-61	chr18	12305320	12305834	+	0.000	0.000	Merged-chr18-12305591-61
Merged-chr16-18235713-3	chr16	18235505	18235880	+	0.000	0.000	Merged-chr16-18235713-3
Merged-chr3-126662098-34	chr3	126661835	126662271	+	0.000	0.000	Merged-chr3-126662098-34
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chr2-77341563-2	chr2	77341465	77341663	+	0.000	0.000	Merged-chr2-77341563-2
Merged-chrX-47912539-47	chrX	47912321	47912741	+	0.000	0.000	Merged-chrX-47912539-47
Merged-chr6-144066612-1	chr6	144066514	144066712	+	0.000	0.000	Merged-chr6-144066612-1
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr10-59919808-6	chr10	59919688	59919925	+	0.000	0.000	Merged-chr10-59919808-6
Merged-chr10-42962570-74	chr10	42962296	42962831	+	0.000	0.000	Merged-chr10-42962570-74
Merged-chr2-16132407-2	chr2	16132280	16132536	+	0.000	0.000	Merged-chr2-16132407-2
Merged-chr10-118813922-11	chr10	118813662	118814186	+	0.000	0.000	Merged-chr10-118813922-11
Merged-chr18-60624660-132	chr18	60624019	60625007	+	0.000	0.000	Merged-chr18-60624660-132
Merged-chr14-121658944-24	chr14	121658448	121659418	+	0.000	0.000	Merged-chr14-121658944-24
Merged-chr12-111160075-57	chr12	111159753	111160352	+	0.000	0.000	Merged-chr12-111160075-57
Merged-chr2-16645000-2	chr2	16644850	16645152	+	0.000	0.000	Merged-chr2-16645000-2
Merged-chr9-94946219-1	chr9	94946121	94946319	+	0.000	0.000	Merged-chr9-94946219-1
Merged-chr2-4367918-1	chr2	4367820	4368018	+	0.000	0.000	Merged-chr2-4367918-1
Merged-chr15-59541132-33	chr15	59540900	59541365	+	0.000	0.000	Merged-chr15-59541132-33
Merged-chr5-105192735-25	chr5	105192496	105192944	+	0.000	0.000	Merged-chr5-105192735-25
Merged-chr2-17685289-4	chr2	17685158	17685437	+	0.000	0.000	Merged-chr2-17685289-4
Merged-chr16-95985074-35	chr16	95984866	95985383	+	0.000	0.000	Merged-chr16-95985074-35
Merged-chr1-38694375-50	chr1	38694003	38694671	+	0.000	0.000	Merged-chr1-38694375-50
Merged-chr9-42097544-106	chr9	42097059	42097878	+	0.000	0.000	Merged-chr9-42097544-106
Merged-chr15-62091960-25	chr15	62091670	62092177	+	0.000	0.000	Merged-chr15-62091960-25
Merged-chr18-7702213-14	chr18	7702040	7702431	+	0.000	0.000	Merged-chr18-7702213-14
Merged-chr5-25760075-72	chr5	25759818	25760307	+	0.000	0.000	Merged-chr5-25760075-72
Merged-chr6-121017523-33	chr6	121017276	121017785	+	0.000	0.000	Merged-chr6-121017523-33
Merged-chr4-136570246-39	chr4	136570054	136570518	+	0.000	0.000	Merged-chr4-136570246-39
Merged-chr2-17711713-3	chr2	17711535	17711858	+	0.000	0.000	Merged-chr2-17711713-3
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chr11-86966968-18	chr11	86966725	86967197	+	0.000	0.000	Merged-chr11-86966968-18
Merged-chr2-16366300-47	chr2	16365660	16366843	+	0.000	0.000	Merged-chr2-16366300-47
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr14-122754701-5	chr14	122754509	122754845	+	0.000	0.000	Merged-chr14-122754701-5
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr5-88676360-5	chr5	88676159	88676589	+	0.000	0.000	Merged-chr5-88676360-5
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr16-93560005-3	chr16	93559874	93560139	+	0.000	0.000	Merged-chr16-93560005-3
Merged-chr6-143886748-1	chr6	143886650	143886848	+	0.000	0.000	Merged-chr6-143886748-1
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr9-40348946-9	chr9	40348812	40349102	+	0.000	0.000	Merged-chr9-40348946-9
Merged-chr8-93981938-8	chr8	93981724	93982109	+	0.000	0.000	Merged-chr8-93981938-8
Merged-chr1-71557349-80	chr1	71557062	71557597	+	0.000	0.000	Merged-chr1-71557349-80
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr16-32609526-2	chr16	32609420	32609634	+	0.000	0.000	Merged-chr16-32609526-2
Merged-chr6-144015366-1	chr6	144015268	144015466	+	0.000	0.000	Merged-chr6-144015366-1
Merged-chr4-34429163-2	chr4	34429030	34429299	+	0.000	0.000	Merged-chr4-34429163-2
Merged-chr16-90331129-56	chr16	90330730	90331412	+	0.000	0.000	Merged-chr16-90331129-56
Merged-chr6-144211213-1	chr6	144211115	144211313	+	0.000	0.000	Merged-chr6-144211213-1
Merged-chr12-81860932-4	chr12	81860820	81861053	+	0.000	0.000	Merged-chr12-81860932-4
Merged-chr15-9580927-74	chr15	9580510	9581374	+	0.000	0.000	Merged-chr15-9580927-74
Merged-chr5-31291240-53	chr5	31291036	31291418	+	0.000	0.000	Merged-chr5-31291240-53
Merged-chr18-60643731-20	chr18	60643478	60644066	+	0.000	0.000	Merged-chr18-60643731-20
Merged-chr18-24178905-33	chr18	24178641	24179128	+	0.000	0.000	Merged-chr18-24178905-33
Merged-chr2-4580853-26	chr2	4580527	4581022	+	0.000	0.000	Merged-chr2-4580853-26
Merged-chr11-49203524-131	chr11	49203046	49203867	+	0.000	0.000	Merged-chr11-49203524-131
Merged-chrX-150817477-3	chrX	150817375	150817585	+	0.000	0.000	Merged-chrX-150817477-3
Merged-chr13-117260856-65	chr13	117260464	117261192	+	0.000	0.000	Merged-chr13-117260856-65
Merged-chr13-51964460-43	chr13	51964189	51964772	+	0.000	0.000	Merged-chr13-51964460-43
Merged-chr10-94116374-33	chr10	94116183	94116599	+	0.000	0.000	Merged-chr10-94116374-33
Merged-chr17-80809546-29	chr17	80809174	80810166	+	0.000	0.000	Merged-chr17-80809546-29
Merged-chr12-69102156-32	chr12	69101927	69102413	+	0.000	0.000	Merged-chr12-69102156-32
Merged-chr13-42077893-29	chr13	42077555	42078241	+	0.000	0.000	Merged-chr13-42077893-29
Merged-chr9-40342305-14	chr9	40342132	40342471	+	0.000	0.000	Merged-chr9-40342305-14
Merged-chr5-105849504-21	chr5	105849294	105849712	+	0.000	0.000	Merged-chr5-105849504-21
Merged-chr7-100699955-31	chr7	100699722	100700192	+	0.000	0.000	Merged-chr7-100699955-31
Merged-chr2-77341964-71	chr2	77341712	77342268	+	0.000	0.000	Merged-chr2-77341964-71
Merged-chr9-71897482-11	chr9	71897274	71897721	+	0.000	0.000	Merged-chr9-71897482-11
Merged-chr15-58733202-32	chr15	58732943	58733385	+	0.000	0.000	Merged-chr15-58733202-32
Merged-chr10-130322822-49	chr10	130322543	130323055	+	0.000	0.000	Merged-chr10-130322822-49
Merged-chr9-35459775-21	chr9	35459589	35459945	+	0.000	0.000	Merged-chr9-35459775-21
Merged-chr9-40321630-1	chr9	40321532	40321730	+	0.000	0.000	Merged-chr9-40321630-1
Merged-chr17-7889151-33	chr17	7888944	7889354	+	0.000	0.000	Merged-chr17-7889151-33
Merged-chr14-31399260-83	chr14	31398950	31399518	+	0.000	0.000	Merged-chr14-31399260-83
Merged-chr1-127349004-28	chr1	127348791	127349269	+	0.000	0.000	Merged-chr1-127349004-28
Merged-chr8-84042508-77	chr8	84042179	84042803	+	0.000	0.000	Merged-chr8-84042508-77
Merged-chr14-78458975-97	chr14	78458490	78459508	+	0.000	0.000	Merged-chr14-78458975-97
Merged-chr11-109376797-1	chr11	109376699	109376897	+	0.000	0.000	Merged-chr11-109376797-1
Merged-chr12-108646363-75	chr12	108646016	108646751	+	0.000	0.000	Merged-chr12-108646363-75
Merged-chr10-120587419-34	chr10	120587023	120587727	+	0.000	0.000	Merged-chr10-120587419-34
Merged-chr8-83972805-51	chr8	83972575	83973164	+	0.000	0.000	Merged-chr8-83972805-51
Merged-chr5-69557217-100	chr5	69556904	69557480	+	0.000	0.000	Merged-chr5-69557217-100
Merged-chr15-85956414-21	chr15	85956220	85956648	+	0.000	0.000	Merged-chr15-85956414-21
Merged-chr10-111298614-58	chr10	111298323	111298855	+	0.000	0.000	Merged-chr10-111298614-58
Merged-chr8-15018606-116	chr8	15018282	15018908	+	0.000	0.000	Merged-chr8-15018606-116
Merged-chr12-116048086-1	chr12	116047988	116048186	+	0.000	0.000	Merged-chr12-116048086-1
Merged-chr11-79122776-32	chr11	79122535	79123037	+	0.000	0.000	Merged-chr11-79122776-32
Merged-chr7-123188758-28	chr7	123188461	123189016	+	0.000	0.000	Merged-chr7-123188758-28
Merged-chr5-104508009-1	chr5	104507911	104508109	+	0.000	0.000	Merged-chr5-104508009-1
Merged-chr5-75660966-11	chr5	75660626	75661224	+	0.000	0.000	Merged-chr5-75660966-11
Merged-chr4-53178899-1	chr4	53178801	53178999	+	0.000	0.000	Merged-chr4-53178899-1
Merged-chr12-115952646-44	chr12	115952385	115952892	+	0.000	0.000	Merged-chr12-115952646-44
Merged-chr19-55099405-76	chr19	55099143	55099730	+	0.000	0.000	Merged-chr19-55099405-76
Merged-chr7-48760915-9	chr7	48760723	48761089	+	0.000	0.000	Merged-chr7-48760915-9
Merged-chr2-77268727-1	chr2	77268629	77268827	+	0.000	0.000	Merged-chr2-77268727-1
Merged-chr14-78482799-45	chr14	78482635	78483048	+	0.000	0.000	Merged-chr14-78482799-45
Merged-chr8-79491545-5	chr8	79491338	79491759	+	0.000	0.000	Merged-chr8-79491545-5
Merged-chr8-125725496-61	chr8	125725236	125725949	+	0.000	0.000	Merged-chr8-125725496-61
Merged-chr16-91555577-12	chr16	91555137	91555794	+	0.000	0.000	Merged-chr16-91555577-12
Merged-chr14-31401139-16	chr14	31400734	31401351	+	0.000	0.000	Merged-chr14-31401139-16
Merged-chr5-75662405-46	chr5	75662159	75663035	+	0.000	0.000	Merged-chr5-75662405-46
Merged-chr14-118691070-6	chr14	118690919	118691313	+	0.000	0.000	Merged-chr14-118691070-6
Merged-chr7-80209951-53	chr7	80209693	80210156	+	0.000	0.000	Merged-chr7-80209951-53
Merged-chr10-94991940-58	chr10	94991484	94992502	+	0.000	0.000	Merged-chr10-94991940-58
Merged-chr13-21366779-27	chr13	21366623	21366940	+	0.000	0.000	Merged-chr13-21366779-27
Merged-chr8-94005321-6	chr8	94005163	94005471	+	0.000	0.000	Merged-chr8-94005321-6
Merged-chr2-21261749-29	chr2	21261474	21262022	+	0.000	0.000	Merged-chr2-21261749-29
Merged-chr11-87679109-12	chr11	87678888	87679291	+	0.000	0.000	Merged-chr11-87679109-12
Merged-chr5-86778111-4	chr5	86777989	86778242	+	0.000	0.000	Merged-chr5-86778111-4
Merged-chr10-82083415-54	chr10	82083118	82083630	+	0.000	0.000	Merged-chr10-82083415-54
Merged-chr5-75518299-1	chr5	75518201	75518399	+	0.000	0.000	Merged-chr5-75518299-1
Merged-chr8-15014301-41	chr8	15013972	15014561	+	0.000	0.000	Merged-chr8-15014301-41
Merged-chr2-16356419-87	chr2	16356130	16357034	+	0.000	0.000	Merged-chr2-16356419-87
Merged-chr17-83312668-46	chr17	83312516	83312956	+	0.000	0.000	Merged-chr17-83312668-46
Merged-chr4-32248517-28	chr4	32248290	32248744	+	0.000	0.000	Merged-chr4-32248517-28
Merged-chr5-3968600-20	chr5	3968440	3968777	+	0.000	0.000	Merged-chr5-3968600-20
Merged-chr9-53452460-4	chr9	53452349	53452588	+	0.000	0.000	Merged-chr9-53452460-4
Merged-chr14-121830164-49	chr14	121829961	121830344	+	0.000	0.000	Merged-chr14-121830164-49
Merged-chr16-96032531-16	chr16	96032369	96032742	+	0.000	0.000	Merged-chr16-96032531-16
Merged-chr6-144037744-1	chr6	144037646	144037844	+	0.000	0.000	Merged-chr6-144037744-1
Merged-chr2-17679942-6	chr2	17679754	17680130	+	0.000	0.000	Merged-chr2-17679942-6
Merged-chr17-15705422-157	chr17	15705200	15705777	+	0.000	0.000	Merged-chr17-15705422-157
Merged-chr18-53903857-61	chr18	53903565	53904140	+	0.000	0.000	Merged-chr18-53903857-61
Merged-chr1-74791717-28	chr1	74791432	74792001	+	0.000	0.000	Merged-chr1-74791717-28
Merged-chrX-98150921-9	chrX	98150643	98151169	+	0.000	0.000	Merged-chrX-98150921-9
Merged-chr6-125482007-137	chr6	125480956	125482763	+	0.000	0.000	Merged-chr6-125482007-137
Merged-chr1-82830981-11	chr1	82830787	82831316	+	0.000	0.000	Merged-chr1-82830981-11
Merged-chr7-92420249-3	chr7	92420124	92420390	+	0.000	0.000	Merged-chr7-92420249-3
Merged-chr15-100180459-13	chr15	100180231	100180761	+	0.000	0.000	Merged-chr15-100180459-13
Merged-chr7-130828221-94	chr7	130827730	130828432	+	0.000	0.000	Merged-chr7-130828221-94
Merged-chr18-58659729-92	chr18	58659359	58660097	+	0.000	0.000	Merged-chr18-58659729-92
Merged-chr5-105306151-101	chr5	105305943	105306408	+	0.000	0.000	Merged-chr5-105306151-101
Merged-chr15-59645339-1	chr15	59645241	59645439	+	0.000	0.000	Merged-chr15-59645339-1
Merged-chr1-173441075-109	chr1	173440352	173441652	+	0.000	0.000	Merged-chr1-173441075-109
Merged-chr9-123377036-7	chr9	123376867	123377190	+	0.000	0.000	Merged-chr9-123377036-7
Merged-chr6-67459449-19	chr6	67459113	67459688	+	0.000	0.000	Merged-chr6-67459449-19
Merged-chr17-80727696-1	chr17	80727598	80727796	+	0.000	0.000	Merged-chr17-80727696-1
Merged-chr12-112947526-11	chr12	112947366	112947697	+	0.000	0.000	Merged-chr12-112947526-11
Merged-chr4-33261624-24	chr4	33261415	33261847	+	0.000	0.000	Merged-chr4-33261624-24
Merged-chr11-48935044-1	chr11	48934946	48935144	+	0.000	0.000	Merged-chr11-48935044-1
Merged-chr2-164084194-102	chr2	164083978	164084544	+	0.000	0.000	Merged-chr2-164084194-102
Merged-chr19-40271418-123	chr19	40271123	40271833	+	0.000	0.000	Merged-chr19-40271418-123
Merged-chr9-95151222-2	chr9	95151049	95151397	+	0.000	0.000	Merged-chr9-95151222-2
Merged-chr1-189991261-1	chr1	189991163	189991361	+	0.000	0.000	Merged-chr1-189991261-1
Merged-chr9-92499924-26	chr9	92499720	92500182	+	0.000	0.000	Merged-chr9-92499924-26
Merged-chr7-48789100-72	chr7	48788900	48789406	+	0.000	0.000	Merged-chr7-48789100-72
Merged-chr6-89418901-1	chr6	89418803	89419001	+	0.000	0.000	Merged-chr6-89418901-1
Merged-chr10-59932702-41	chr10	59932442	59932913	+	0.000	0.000	Merged-chr10-59932702-41
Merged-chr17-15829818-1	chr17	15829720	15829918	+	0.000	0.000	Merged-chr17-15829818-1
Merged-chr19-36559499-3	chr19	36559365	36559654	+	0.000	0.000	Merged-chr19-36559499-3
Merged-chr12-69516635-49	chr12	69516366	69516876	+	0.000	0.000	Merged-chr12-69516635-49
Merged-chr2-21222970-39	chr2	21222637	21223342	+	0.000	0.000	Merged-chr2-21222970-39
Merged-chr6-144028545-1	chr6	144028447	144028645	+	0.000	0.000	Merged-chr6-144028545-1
Merged-chr16-24093103-28	chr16	24092714	24093434	+	0.000	0.000	Merged-chr16-24093103-28
Merged-chr14-78321176-5	chr14	78321029	78321314	+	0.000	0.000	Merged-chr14-78321176-5
Merged-chr4-128711747-56	chr4	128711507	128712055	+	0.000	0.000	Merged-chr4-128711747-56
Merged-chr7-4866291-57	chr7	4865939	4866647	+	0.000	0.000	Merged-chr7-4866291-57
Merged-chr13-117284235-48	chr13	117283941	117284476	+	0.000	0.000	Merged-chr13-117284235-48
Merged-chr9-44717151-19	chr9	44716775	44717390	+	0.000	0.000	Merged-chr9-44717151-19
