#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed
Merged-chr7-118102163-1	chr7	118102065	118102263	+	0.000	0.000	Merged-chr7-118102163-1
Merged-chr16-89994066-43	chr16	89993804	89994394	+	0.000	0.000	Merged-chr16-89994066-43
Merged-chr5-65914511-22	chr5	65914299	65914655	+	0.000	0.000	Merged-chr5-65914511-22
Merged-chr3-121953322-32	chr3	121952985	121953794	+	0.000	0.000	Merged-chr3-121953322-32
Merged-chr5-75604922-2	chr5	75604795	75605051	+	0.000	0.000	Merged-chr5-75604922-2
Merged-chr15-73642732-1	chr15	73642634	73642832	+	0.000	0.000	Merged-chr15-73642732-1
Merged-chr15-61986471-14	chr15	61986311	61986694	+	0.000	0.000	Merged-chr15-61986471-14
Merged-chr15-53100948-56	chr15	53100584	53101586	+	0.000	0.000	Merged-chr15-53100948-56
Merged-chr4-154927887-94	chr4	154927597	154928290	+	0.000	0.000	Merged-chr4-154927887-94
Merged-chr1-138517355-75	chr1	138517155	138517635	+	0.000	0.000	Merged-chr1-138517355-75
Merged-chr7-49303959-15	chr7	49303628	49304349	+	0.000	0.000	Merged-chr7-49303959-15
Merged-chr14-61971472-73	chr14	61971172	61971703	+	0.000	0.000	Merged-chr14-61971472-73
Merged-chr19-44281022-35	chr19	44280804	44281186	+	0.000	0.000	Merged-chr19-44281022-35
Merged-chr1-78644356-22	chr1	78644078	78644622	+	0.000	0.000	Merged-chr1-78644356-22
Merged-chr9-102860175-15	chr9	102859910	102860432	+	0.000	0.000	Merged-chr9-102860175-15
Merged-chr9-101099532-8	chr9	101099352	101099706	+	0.000	0.000	Merged-chr9-101099532-8
Merged-chr3-121425737-1	chr3	121425639	121425837	+	0.000	0.000	Merged-chr3-121425737-1
Merged-chr10-14016576-40	chr10	14016442	14016725	+	0.000	0.000	Merged-chr10-14016576-40
Merged-chr6-147582675-1	chr6	147582577	147582775	+	0.000	0.000	Merged-chr6-147582675-1
Merged-chr10-17653383-10	chr10	17653234	17653666	+	0.000	0.000	Merged-chr10-17653383-10
Merged-chr13-55444160-1	chr13	55444062	55444260	+	0.000	0.000	Merged-chr13-55444160-1
Merged-chr7-122034614-1	chr7	122034516	122034714	+	0.000	0.000	Merged-chr7-122034614-1
Merged-chr1-69469398-35	chr1	69469049	69469616	+	0.000	0.000	Merged-chr1-69469398-35
Merged-chr6-145001690-1	chr6	145001592	145001790	+	0.000	0.000	Merged-chr6-145001690-1
Merged-chr10-59921087-38	chr10	59920781	59921472	+	0.000	0.000	Merged-chr10-59921087-38
Merged-chr8-128358520-155	chr8	128358017	128359011	+	0.000	0.000	Merged-chr8-128358520-155
Merged-chr4-63840132-1	chr4	63840034	63840232	+	0.000	0.000	Merged-chr4-63840132-1
Merged-chr13-109229447-10	chr13	109229260	109229609	+	0.000	0.000	Merged-chr13-109229447-10
Merged-chr5-100643875-96	chr5	100643216	100644447	+	0.000	0.000	Merged-chr5-100643875-96
Merged-chr1-178405626-2	chr1	178405492	178405763	+	0.000	0.000	Merged-chr1-178405626-2
Merged-chr11-113468727-8	chr11	113468376	113469090	+	0.000	0.000	Merged-chr11-113468727-8
Merged-chr1-192493045-1	chr1	192492947	192493145	+	0.000	0.000	Merged-chr1-192493045-1
Merged-chr2-77272026-8	chr2	77271813	77272203	+	0.000	0.000	Merged-chr2-77272026-8
Merged-chr5-38632599-22	chr5	38632417	38632842	+	0.000	0.000	Merged-chr5-38632599-22
Merged-chr6-143938728-3	chr6	143938599	143938874	+	0.000	0.000	Merged-chr6-143938728-3
Merged-chr4-120381159-28	chr4	120380715	120381391	+	0.000	0.000	Merged-chr4-120381159-28
Merged-chr6-37355580-18	chr6	37355393	37355831	+	0.000	0.000	Merged-chr6-37355580-18
Merged-chr8-126590193-39	chr8	126589895	126590443	+	0.000	0.000	Merged-chr8-126590193-39
Merged-chr2-77088171-1	chr2	77088073	77088271	+	0.000	0.000	Merged-chr2-77088171-1
Merged-chr3-37126124-62	chr3	37125670	37126642	+	0.000	0.000	Merged-chr3-37126124-62
Merged-chr11-3134670-2	chr11	3134572	3134770	+	0.000	0.000	Merged-chr11-3134670-2
Merged-chr1-164069393-6	chr1	164069267	164069532	+	0.000	0.000	Merged-chr1-164069393-6
Merged-chr1-164073445-60	chr1	164072779	164074108	+	0.000	0.000	Merged-chr1-164073445-60
Merged-chr5-65737481-18	chr5	65737288	65737673	+	0.000	0.000	Merged-chr5-65737481-18
Merged-chr2-68426201-4	chr2	68426050	68426328	+	0.000	0.000	Merged-chr2-68426201-4
Merged-chr3-68789660-34	chr3	68789280	68789849	+	0.000	0.000	Merged-chr3-68789660-34
Merged-chr2-170104329-52	chr2	170103806	170104872	+	0.000	0.000	Merged-chr2-170104329-52
Merged-chr2-132004928-41	chr2	132004769	132005121	+	0.000	0.000	Merged-chr2-132004928-41
Merged-chr7-49821245-2	chr7	49821140	49821353	+	0.000	0.000	Merged-chr7-49821245-2
Merged-chr4-106804422-78	chr4	106804155	106804740	+	0.000	0.000	Merged-chr4-106804422-78
Merged-chr16-97402099-85	chr16	97401497	97402374	+	0.000	0.000	Merged-chr16-97402099-85
Merged-chr5-35857976-32	chr5	35857324	35858422	+	0.000	0.000	Merged-chr5-35857976-32
Merged-chr4-33073054-38	chr4	33072859	33073264	+	0.000	0.000	Merged-chr4-33073054-38
Merged-chr14-70076912-39	chr14	70076513	70077364	+	0.000	0.000	Merged-chr14-70076912-39
Merged-chr3-68975030-16	chr3	68974806	68975463	+	0.000	0.000	Merged-chr3-68975030-16
Merged-chr10-60168777-18	chr10	60168380	60169102	+	0.000	0.000	Merged-chr10-60168777-18
Merged-chr15-58750240-28	chr15	58750052	58750520	+	0.000	0.000	Merged-chr15-58750240-28
Merged-chr11-113508478-30	chr11	113508182	113508959	+	0.000	0.000	Merged-chr11-113508478-30
Merged-chr18-55107186-34	chr18	55106957	55107431	+	0.000	0.000	Merged-chr18-55107186-34
Merged-chr16-76355111-106	chr16	76354848	76355607	+	0.000	0.000	Merged-chr16-76355111-106
Merged-chr5-147056200-56	chr5	147055857	147056518	+	0.000	0.000	Merged-chr5-147056200-56
Merged-chr1-179046221-1	chr1	179046123	179046321	+	0.000	0.000	Merged-chr1-179046221-1
Merged-chr1-73936147-96	chr1	73935314	73937166	+	0.000	0.000	Merged-chr1-73936147-96
Merged-chr6-99385322-22	chr6	99385143	99385495	+	0.000	0.000	Merged-chr6-99385322-22
Merged-chr16-57421651-1	chr16	57421553	57421751	+	0.000	0.000	Merged-chr16-57421651-1
Merged-chr7-49778462-70	chr7	49778188	49778864	+	0.000	0.000	Merged-chr7-49778462-70
Merged-chr18-49982392-61	chr18	49982096	49982738	+	0.000	0.000	Merged-chr18-49982392-61
Merged-chr3-121981151-1	chr3	121981053	121981251	+	0.000	0.000	Merged-chr3-121981151-1
Merged-chrX-166226942-20	chrX	166226777	166227128	+	0.000	0.000	Merged-chrX-166226942-20
Merged-chr17-63499023-9	chr17	63498867	63499153	+	0.000	0.000	Merged-chr17-63499023-9
Merged-chr5-65869924-1	chr5	65869826	65870024	+	0.000	0.000	Merged-chr5-65869924-1
Merged-chr17-64243067-15	chr17	64242894	64243271	+	0.000	0.000	Merged-chr17-64243067-15
Merged-chr5-72916932-38	chr5	72916677	72917140	+	0.000	0.000	Merged-chr5-72916932-38
Merged-chr10-116487356-53	chr10	116487061	116487701	+	0.000	0.000	Merged-chr10-116487356-53
Merged-chr4-6882868-33	chr4	6882683	6883141	+	0.000	0.000	Merged-chr4-6882868-33
Merged-chr19-36538686-27	chr19	36538382	36538960	+	0.000	0.000	Merged-chr19-36538686-27
Merged-chr2-3910596-12	chr2	3910395	3910821	+	0.000	0.000	Merged-chr2-3910596-12
Merged-chr9-62342214-1	chr9	62342116	62342314	+	0.000	0.000	Merged-chr9-62342214-1
Merged-chr9-67851346-1	chr9	67851248	67851446	+	0.000	0.000	Merged-chr9-67851346-1
Merged-chr13-92671922-24	chr13	92671524	92672220	+	0.000	0.000	Merged-chr13-92671922-24
Merged-chr10-127667397-147	chr10	127666524	127668060	+	0.000	0.000	Merged-chr10-127667397-147
Merged-chr9-104337728-48	chr9	104337486	104337963	+	0.000	0.000	Merged-chr9-104337728-48
Merged-chr2-109154178-1	chr2	109154080	109154278	+	0.000	0.000	Merged-chr2-109154178-1
Merged-chr11-113174221-33	chr11	113173972	113174425	+	0.000	0.000	Merged-chr11-113174221-33
Merged-chr10-63386693-47	chr10	63386466	63386968	+	0.000	0.000	Merged-chr10-63386693-47
Merged-chr4-155161514-2	chr4	155161415	155161616	+	0.000	0.000	Merged-chr4-155161514-2
Merged-chr16-89960655-20	chr16	89960442	89960990	+	0.000	0.000	Merged-chr16-89960655-20
Merged-chr6-144953133-29	chr6	144952897	144953538	+	0.000	0.000	Merged-chr6-144953133-29
Merged-chr14-45075107-35	chr14	45074838	45075354	+	0.000	0.000	Merged-chr14-45075107-35
Merged-chr1-179233223-1	chr1	179233125	179233323	+	0.000	0.000	Merged-chr1-179233223-1
Merged-chr3-131110145-3	chr3	131109953	131110318	+	0.000	0.000	Merged-chr3-131110145-3
Merged-chr13-92274719-16	chr13	92274531	92274928	+	0.000	0.000	Merged-chr13-92274719-16
Merged-chr13-51845018-4	chr13	51844893	51845169	+	0.000	0.000	Merged-chr13-51845018-4
Merged-chr18-79109786-142	chr18	79108673	79110540	+	0.000	0.000	Merged-chr18-79109786-142
Merged-chr18-64476957-10	chr18	64476780	64477110	+	0.000	0.000	Merged-chr18-64476957-10
Merged-chr11-54931992-2	chr11	54931874	54932113	+	0.000	0.000	Merged-chr11-54931992-2
Merged-chr7-64185486-19	chr7	64185243	64185746	+	0.000	0.000	Merged-chr7-64185486-19
Merged-chr2-103657968-40	chr2	103657682	103658424	+	0.000	0.000	Merged-chr2-103657968-40
Merged-chr1-39896761-43	chr1	39896384	39897028	+	0.000	0.000	Merged-chr1-39896761-43
Merged-chr1-164078589-50	chr1	164078133	164079064	+	0.000	0.000	Merged-chr1-164078589-50
Merged-chr9-85680180-31	chr9	85679812	85680497	+	0.000	0.000	Merged-chr9-85680180-31
Merged-chr15-58822902-4	chr15	58822781	58823022	+	0.000	0.000	Merged-chr15-58822902-4
Merged-chr13-104286151-10	chr13	104285954	104286269	+	0.000	0.000	Merged-chr13-104286151-10
Merged-chr4-53714308-82	chr4	53714132	53714623	+	0.000	0.000	Merged-chr4-53714308-82
Merged-chr9-77917676-88	chr9	77917170	77917996	+	0.000	0.000	Merged-chr9-77917676-88
Merged-chr10-39456918-24	chr10	39456740	39457105	+	0.000	0.000	Merged-chr10-39456918-24
Merged-chr11-3142857-101	chr11	3141947	3143524	+	0.000	0.000	Merged-chr11-3142857-101
Merged-chr9-114476878-62	chr9	114476564	114477195	+	0.000	0.000	Merged-chr9-114476878-62
Merged-chr16-76449016-10	chr16	76448779	76449220	+	0.000	0.000	Merged-chr16-76449016-10
Merged-chr5-86783243-43	chr5	86783048	86783508	+	0.000	0.000	Merged-chr5-86783243-43
Merged-chr14-122534294-63	chr14	122533986	122534561	+	0.000	0.000	Merged-chr14-122534294-63
Merged-chr5-77266933-9	chr5	77266744	77267209	+	0.000	0.000	Merged-chr5-77266933-9
Merged-chr2-90889932-56	chr2	90889509	90890132	+	0.000	0.000	Merged-chr2-90889932-56
Merged-chr12-80211304-22	chr12	80210887	80211602	+	0.000	0.000	Merged-chr12-80211304-22
Merged-chr14-101470106-24	chr14	101469889	101470409	+	0.000	0.000	Merged-chr14-101470106-24
Merged-chr18-53418017-24	chr18	53417772	53418322	+	0.000	0.000	Merged-chr18-53418017-24
Merged-chrX-75758189-1	chrX	75758091	75758289	+	0.000	0.000	Merged-chrX-75758189-1
Merged-chr3-101056914-14	chr3	101056712	101057186	+	0.000	0.000	Merged-chr3-101056914-14
Merged-chr9-85710514-26	chr9	85710229	85710771	+	0.000	0.000	Merged-chr9-85710514-26
Merged-chr4-53915467-55	chr4	53915212	53915697	+	0.000	0.000	Merged-chr4-53915467-55
Merged-chr6-144088570-3	chr6	144088448	144088691	+	0.000	0.000	Merged-chr6-144088570-3
Merged-chr1-86740940-3	chr1	86740792	86741086	+	0.000	0.000	Merged-chr1-86740940-3
Merged-chr10-116473728-88	chr10	116473461	116474416	+	0.000	0.000	Merged-chr10-116473728-88
Merged-chr10-14045583-5	chr10	14045485	14045683	+	0.000	0.000	Merged-chr10-14045583-5
Merged-chr4-154160768-60	chr4	154160464	154161063	+	0.000	0.000	Merged-chr4-154160768-60
Merged-chr7-45459501-134	chr7	45458983	45459963	+	0.000	0.000	Merged-chr7-45459501-134
Merged-chr17-47009602-3	chr17	47009444	47009750	+	0.000	0.000	Merged-chr17-47009602-3
Merged-chr14-44977527-23	chr14	44977284	44977741	+	0.000	0.000	Merged-chr14-44977527-23
Merged-chr9-40997373-39	chr9	40997185	40997565	+	0.000	0.000	Merged-chr9-40997373-39
Merged-chr2-140092228-1	chr2	140092130	140092328	+	0.000	0.000	Merged-chr2-140092228-1
Merged-chr1-16681328-5	chr1	16681195	16681478	+	0.000	0.000	Merged-chr1-16681328-5
Merged-chr12-8842561-54	chr12	8842234	8842902	+	0.000	0.000	Merged-chr12-8842561-54
Merged-chr11-113064807-7	chr11	113064563	113065001	+	0.000	0.000	Merged-chr11-113064807-7
Merged-chr4-102918925-26	chr4	102918705	102919151	+	0.000	0.000	Merged-chr4-102918925-26
Merged-chr5-75690095-1	chr5	75689997	75690195	+	0.000	0.000	Merged-chr5-75690095-1
Merged-chr13-5165962-1	chr13	5165864	5166062	+	0.000	0.000	Merged-chr13-5165962-1
Merged-chr6-59265419-13	chr6	59265202	59265585	+	0.000	0.000	Merged-chr6-59265419-13
Merged-chr11-3162407-4	chr11	3162229	3162614	+	0.000	0.000	Merged-chr11-3162407-4
Merged-chr1-190899258-1	chr1	190899160	190899358	+	0.000	0.000	Merged-chr1-190899258-1
Merged-chr11-3132178-2	chr11	3131995	3132363	+	0.000	0.000	Merged-chr11-3132178-2
Merged-chr13-48516187-54	chr13	48515915	48516409	+	0.000	0.000	Merged-chr13-48516187-54
Merged-chr16-97460765-4	chr16	97460600	97460914	+	0.000	0.000	Merged-chr16-97460765-4
Merged-chr4-6834506-4	chr4	6834359	6834645	+	0.000	0.000	Merged-chr4-6834506-4
Merged-chr16-3926775-6	chr16	3926565	3926940	+	0.000	0.000	Merged-chr16-3926775-6
Merged-chr15-53308754-31	chr15	53308530	53309005	+	0.000	0.000	Merged-chr15-53308754-31
Merged-chr12-116077743-55	chr12	116077133	116078009	+	0.000	0.000	Merged-chr12-116077743-55
Merged-chr8-119570093-35	chr8	119569865	119570289	+	0.000	0.000	Merged-chr8-119570093-35
Merged-chr4-106911320-71	chr4	106910817	106911804	+	0.000	0.000	Merged-chr4-106911320-71
Merged-chr11-44520256-56	chr11	44519983	44520461	+	0.000	0.000	Merged-chr11-44520256-56
Merged-chr6-6189088-9	chr6	6188932	6189295	+	0.000	0.000	Merged-chr6-6189088-9
Merged-chr4-137854724-3	chr4	137854609	137854849	+	0.000	0.000	Merged-chr4-137854724-3
Merged-chr3-138841387-35	chr3	138841117	138841664	+	0.000	0.000	Merged-chr3-138841387-35
Merged-chr11-3153877-52	chr11	3153573	3154362	+	0.000	0.000	Merged-chr11-3153877-52
Merged-chr3-136086722-31	chr3	136086335	136086946	+	0.000	0.000	Merged-chr3-136086722-31
Merged-chr13-92241716-35	chr13	92241480	92241974	+	0.000	0.000	Merged-chr13-92241716-35
Merged-chr13-3890264-8	chr13	3890117	3890396	+	0.000	0.000	Merged-chr13-3890264-8
Merged-chr3-68830156-17	chr3	68829874	68830351	+	0.000	0.000	Merged-chr3-68830156-17
Merged-chr7-98178228-64	chr7	98177984	98178448	+	0.000	0.000	Merged-chr7-98178228-64
Merged-chr4-88046485-60	chr4	88046255	88046678	+	0.000	0.000	Merged-chr4-88046485-60
Merged-chr16-70326807-66	chr16	70326525	70327055	+	0.000	0.000	Merged-chr16-70326807-66
Merged-chr2-13233524-26	chr2	13233198	13233920	+	0.000	0.000	Merged-chr2-13233524-26
Merged-chr9-118684468-27	chr9	118684050	118684753	+	0.000	0.000	Merged-chr9-118684468-27
Merged-chr6-99494369-1	chr6	99494271	99494469	+	0.000	0.000	Merged-chr6-99494369-1
Merged-chr6-144329601-7	chr6	144329462	144329823	+	0.000	0.000	Merged-chr6-144329601-7
Merged-chr3-63899109-67	chr3	63898641	63899720	+	0.000	0.000	Merged-chr3-63899109-67
Merged-chr6-129233058-42	chr6	129232869	129233290	+	0.000	0.000	Merged-chr6-129233058-42
Merged-chr5-75622641-9	chr5	75622220	75622990	+	0.000	0.000	Merged-chr5-75622641-9
Merged-chr12-15998568-37	chr12	15998325	15999029	+	0.000	0.000	Merged-chr12-15998568-37
Merged-chr17-64332180-104	chr17	64331849	64332459	+	0.000	0.000	Merged-chr17-64332180-104
Merged-chr4-152131321-112	chr4	152130986	152131862	+	0.000	0.000	Merged-chr4-152131321-112
Merged-chr8-18850232-3	chr8	18850130	18850339	+	0.000	0.000	Merged-chr8-18850232-3
Merged-chr7-12978119-80	chr7	12977939	12978486	+	0.000	0.000	Merged-chr7-12978119-80
Merged-chr4-86725378-12	chr4	86725189	86725564	+	0.000	0.000	Merged-chr4-86725378-12
Merged-chr2-68466815-2	chr2	68466705	68466927	+	0.000	0.000	Merged-chr2-68466815-2
Merged-chr16-49772867-33	chr16	49772673	49773076	+	0.000	0.000	Merged-chr16-49772867-33
Merged-chr8-72365690-80	chr8	72364867	72366305	+	0.000	0.000	Merged-chr8-72365690-80
Merged-chr16-92060091-18	chr16	92059759	92060306	+	0.000	0.000	Merged-chr16-92060091-18
Merged-chr16-44961215-1	chr16	44961117	44961315	+	0.000	0.000	Merged-chr16-44961215-1
Merged-chr8-10006973-74	chr8	10006339	10007561	+	0.000	0.000	Merged-chr8-10006973-74
Merged-chr5-147430709-151	chr5	147430074	147430984	+	0.000	0.000	Merged-chr5-147430709-151
Merged-chr9-78149905-29	chr9	78149690	78150099	+	0.000	0.000	Merged-chr9-78149905-29
Merged-chr8-15019042-1	chr8	15018944	15019142	+	0.000	0.000	Merged-chr8-15019042-1
Merged-chr9-48538454-59	chr9	48538212	48538638	+	0.000	0.000	Merged-chr9-48538454-59
Merged-chr15-100905419-58	chr15	100905032	100905737	+	0.000	0.000	Merged-chr15-100905419-58
Merged-chr10-42888420-50	chr10	42888163	42888601	+	0.000	0.000	Merged-chr10-42888420-50
Merged-chr6-85333277-106	chr6	85333048	85333552	+	0.000	0.000	Merged-chr6-85333277-106
Merged-chr1-173456559-25	chr1	173456193	173456803	+	0.000	0.000	Merged-chr1-173456559-25
Merged-chr5-107285752-8	chr5	107285566	107285925	+	0.000	0.000	Merged-chr5-107285752-8
Merged-chr3-62506895-65	chr3	62506539	62507111	+	0.000	0.000	Merged-chr3-62506895-65
Merged-chr11-119345028-19	chr11	119344737	119345229	+	0.000	0.000	Merged-chr11-119345028-19
Merged-chrX-75128700-9	chrX	75128571	75128848	+	0.000	0.000	Merged-chrX-75128700-9
Merged-chr1-182341380-88	chr1	182340976	182341827	+	0.000	0.000	Merged-chr1-182341380-88
Merged-chr1-153691138-32	chr1	153690731	153691449	+	0.000	0.000	Merged-chr1-153691138-32
Merged-chr1-67061660-57	chr1	67061283	67061923	+	0.000	0.000	Merged-chr1-67061660-57
Merged-chr10-121694737-9	chr10	121694492	121695014	+	0.000	0.000	Merged-chr10-121694737-9
Merged-chr4-45084022-1	chr4	45083924	45084122	+	0.000	0.000	Merged-chr4-45084022-1
Merged-chr14-52166798-25	chr14	52166594	52167007	+	0.000	0.000	Merged-chr14-52166798-25
Merged-chr2-135725805-3	chr2	135725690	135725941	+	0.000	0.000	Merged-chr2-135725805-3
Merged-chr10-60380470-27	chr10	60380300	60380749	+	0.000	0.000	Merged-chr10-60380470-27
Merged-chr3-86961231-31	chr3	86961004	86961437	+	0.000	0.000	Merged-chr3-86961231-31
Merged-chr10-17579420-10	chr10	17579172	17579697	+	0.000	0.000	Merged-chr10-17579420-10
Merged-chr13-91094050-92	chr13	91093502	91094565	+	0.000	0.000	Merged-chr13-91094050-92
Merged-chr4-54347799-3	chr4	54347587	54347995	+	0.000	0.000	Merged-chr4-54347799-3
Merged-chr13-108667281-5	chr13	108667105	108667450	+	0.000	0.000	Merged-chr13-108667281-5
Merged-chr2-24745465-17	chr2	24745256	24745689	+	0.000	0.000	Merged-chr2-24745465-17
Merged-chr3-136102952-2	chr3	136102850	136103056	+	0.000	0.000	Merged-chr3-136102952-2
Merged-chr16-16302962-82	chr16	16302570	16303330	+	0.000	0.000	Merged-chr16-16302962-82
Merged-chr1-193173597-57	chr1	193173399	193173901	+	0.000	0.000	Merged-chr1-193173597-57
Merged-chr2-84479185-38	chr2	84479036	84479391	+	0.000	0.000	Merged-chr2-84479185-38
Merged-chr7-92463612-13	chr7	92463318	92463833	+	0.000	0.000	Merged-chr7-92463612-13
Merged-chr10-67943690-5	chr10	67943565	67943820	+	0.000	0.000	Merged-chr10-67943690-5
Merged-chr7-120921372-21	chr7	120921233	120921526	+	0.000	0.000	Merged-chr7-120921372-21
Merged-chr17-84191092-7	chr17	84190961	84191240	+	0.000	0.000	Merged-chr17-84191092-7
Merged-chr6-144021716-7	chr6	144021543	144021986	+	0.000	0.000	Merged-chr6-144021716-7
Merged-chr2-117313708-68	chr2	117313143	117314245	+	0.000	0.000	Merged-chr2-117313708-68
Merged-chr10-99386107-51	chr10	99385812	99386400	+	0.000	0.000	Merged-chr10-99386107-51
Merged-chr4-137890747-20	chr4	137890551	137891000	+	0.000	0.000	Merged-chr4-137890747-20
Merged-chr7-80889407-1	chr7	80889309	80889507	+	0.000	0.000	Merged-chr7-80889407-1
Merged-chr3-106462412-68	chr3	106462194	106462655	+	0.000	0.000	Merged-chr3-106462412-68
Merged-chr7-136903322-1	chr7	136903224	136903422	+	0.000	0.000	Merged-chr7-136903322-1
Merged-chr7-78597862-108	chr7	78597603	78598404	+	0.000	0.000	Merged-chr7-78597862-108
Merged-chr11-3185948-7	chr11	3185729	3186298	+	0.000	0.000	Merged-chr11-3185948-7
Merged-chr1-128592203-155	chr1	128591708	128592906	+	0.000	0.000	Merged-chr1-128592203-155
Merged-chr4-88000110-20	chr4	87999918	88000291	+	0.000	0.000	Merged-chr4-88000110-20
Merged-chr2-69712301-22	chr2	69712174	69712518	+	0.000	0.000	Merged-chr2-69712301-22
Merged-chr2-59161148-146	chr2	59160964	59161344	+	0.000	0.000	Merged-chr2-59161148-146
Merged-chr3-51637013-67	chr3	51636740	51637223	+	0.000	0.000	Merged-chr3-51637013-67
Merged-chr6-133960914-20	chr6	133960617	133961163	+	0.000	0.000	Merged-chr6-133960914-20
Merged-chr2-112656502-8	chr2	112656321	112656635	+	0.000	0.000	Merged-chr2-112656502-8
Merged-chr12-76867934-28	chr12	76867569	76868303	+	0.000	0.000	Merged-chr12-76867934-28
Merged-chr11-3174482-24	chr11	3174021	3174830	+	0.000	0.000	Merged-chr11-3174482-24
Merged-chr12-15981888-31	chr12	15981546	15982120	+	0.000	0.000	Merged-chr12-15981888-31
Merged-chr12-116145046-2	chr12	116144948	116145146	+	0.000	0.000	Merged-chr12-116145046-2
Merged-chr5-110595397-93	chr5	110595022	110595825	+	0.000	0.000	Merged-chr5-110595397-93
Merged-chr15-97578299-40	chr15	97578072	97578519	+	0.000	0.000	Merged-chr15-97578299-40
Merged-chr18-80469735-111	chr18	80469369	80470159	+	0.000	0.000	Merged-chr18-80469735-111
Merged-chr2-169396513-5	chr2	169396388	169396635	+	0.000	0.000	Merged-chr2-169396513-5
Merged-chr8-120634506-43	chr8	120634262	120634761	+	0.000	0.000	Merged-chr8-120634506-43
Merged-chr3-123507881-17	chr3	123507606	123508107	+	0.000	0.000	Merged-chr3-123507881-17
Merged-chr1-173437499-84	chr1	173437184	173437847	+	0.000	0.000	Merged-chr1-173437499-84
Merged-chr1-60483081-21	chr1	60482843	60483318	+	0.000	0.000	Merged-chr1-60483081-21
Merged-chr15-76799596-17	chr15	76799445	76799754	+	0.000	0.000	Merged-chr15-76799596-17
Merged-chr7-131469591-22	chr7	131469337	131469895	+	0.000	0.000	Merged-chr7-131469591-22
