#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr15-86020200-23	chr15	86020012	86020413	+	0.000	0.000	Merged-chr15-86020200-23
Merged-chr9-59284451-4	chr9	59284240	59284638	+	0.000	0.000	Merged-chr9-59284451-4
Merged-chr3-37208634-2	chr3	37208507	37208763	+	0.000	0.000	Merged-chr3-37208634-2
Merged-chr2-135659291-148	chr2	135658357	135660110	+	0.000	0.000	Merged-chr2-135659291-148
Merged-chr11-100819844-5	chr11	100819687	100820043	+	0.000	0.000	Merged-chr11-100819844-5
Merged-chr16-94302405-1	chr16	94302307	94302505	+	0.000	0.000	Merged-chr16-94302405-1
Merged-chr1-38129687-97	chr1	38128807	38130210	+	0.000	0.000	Merged-chr1-38129687-97
Merged-chr2-84838147-43	chr2	84837860	84838404	+	0.000	0.000	Merged-chr2-84838147-43
Merged-chr15-12436351-50	chr15	12435979	12436848	+	0.000	0.000	Merged-chr15-12436351-50
Merged-chr7-128669075-5	chr7	128668945	128669198	+	0.000	0.000	Merged-chr7-128669075-5
Merged-chr2-135873897-14	chr2	135873630	135874213	+	0.000	0.000	Merged-chr2-135873897-14
Merged-chr1-52375024-57	chr1	52374718	52375293	+	0.000	0.000	Merged-chr1-52375024-57
Merged-chr4-32657142-58	chr4	32656905	32657348	+	0.000	0.000	Merged-chr4-32657142-58
Merged-chr7-45715282-47	chr7	45715103	45715488	+	0.000	0.000	Merged-chr7-45715282-47
Merged-chr5-138262947-7	chr5	138262582	138263429	+	0.000	0.000	Merged-chr5-138262947-7
Merged-chr8-125741645-15	chr8	125741332	125741914	+	0.000	0.000	Merged-chr8-125741645-15
Merged-chr6-94661455-67	chr6	94660868	94661776	+	0.000	0.000	Merged-chr6-94661455-67
Merged-chr10-7818500-1	chr10	7818402	7818600	+	0.000	0.000	Merged-chr10-7818500-1
Merged-chr10-39434101-6	chr10	39433980	39434279	+	0.000	0.000	Merged-chr10-39434101-6
Merged-chr13-109823633-2	chr13	109823497	109823772	+	0.000	0.000	Merged-chr13-109823633-2
Merged-chr2-144637414-14	chr2	144637250	144637580	+	0.000	0.000	Merged-chr2-144637414-14
Merged-chr13-9360244-14	chr13	9360046	9360437	+	0.000	0.000	Merged-chr13-9360244-14
Merged-chr16-90144716-1	chr16	90144618	90144816	+	0.000	0.000	Merged-chr16-90144716-1
Merged-chr4-88045414-4	chr4	88045300	88045533	+	0.000	0.000	Merged-chr4-88045414-4
Merged-chr10-67505473-5	chr10	67505351	67505592	+	0.000	0.000	Merged-chr10-67505473-5
Merged-chr12-21172304-14	chr12	21172106	21172477	+	0.000	0.000	Merged-chr12-21172304-14
Merged-chr12-24603388-1	chr12	24603290	24603488	+	0.000	0.000	Merged-chr12-24603388-1
Merged-chr3-88772617-19	chr3	88772364	88772829	+	0.000	0.000	Merged-chr3-88772617-19
Merged-chr6-134189868-22	chr6	134189560	134190228	+	0.000	0.000	Merged-chr6-134189868-22
Merged-chr8-72324323-7	chr8	72324110	72324519	+	0.000	0.000	Merged-chr8-72324323-7
Merged-chr8-70695540-7	chr8	70695352	70695719	+	0.000	0.000	Merged-chr8-70695540-7
Merged-chr12-36041800-3	chr12	36041587	36041958	+	0.000	0.000	Merged-chr12-36041800-3
Merged-chr13-28517218-8	chr13	28516962	28517419	+	0.000	0.000	Merged-chr13-28517218-8
Merged-chr2-49335380-1	chr2	49335282	49335480	+	0.000	0.000	Merged-chr2-49335380-1
Merged-chr11-77214932-26	chr11	77214679	77215142	+	0.000	0.000	Merged-chr11-77214932-26
Merged-chr8-81769276-10	chr8	81769027	81769471	+	0.000	0.000	Merged-chr8-81769276-10
Merged-chr11-69408821-21	chr11	69408664	69408995	+	0.000	0.000	Merged-chr11-69408821-21
Merged-chr17-5160538-7	chr17	5160355	5160711	+	0.000	0.000	Merged-chr17-5160538-7
Merged-chr2-103583427-9	chr2	103583183	103583612	+	0.000	0.000	Merged-chr2-103583427-9
Merged-chr1-182340856-1	chr1	182340758	182340956	+	0.000	0.000	Merged-chr1-182340856-1
Merged-chr14-78304223-7	chr14	78303948	78304384	+	0.000	0.000	Merged-chr14-78304223-7
Merged-chr6-37200989-6	chr6	37200777	37201205	+	0.000	0.000	Merged-chr6-37200989-6
Merged-chr7-64234604-16	chr7	64234381	64234765	+	0.000	0.000	Merged-chr7-64234604-16
Merged-chrX-139610581-86	chrX	139610156	139610906	+	0.000	0.000	Merged-chrX-139610581-86
Merged-chr6-116089606-16	chr6	116089487	116089748	+	0.000	0.000	Merged-chr6-116089606-16
Merged-chr15-82089313-1	chr15	82089215	82089413	+	0.000	0.000	Merged-chr15-82089313-1
Merged-chr11-3152779-31	chr11	3152401	3153188	+	0.000	0.000	Merged-chr11-3152779-31
Merged-chr18-54125230-1	chr18	54125132	54125330	+	0.000	0.000	Merged-chr18-54125230-1
Merged-chr15-86185738-71	chr15	86185338	86186228	+	0.000	0.000	Merged-chr15-86185738-71
Merged-chr4-63862366-7	chr4	63862173	63862521	+	0.000	0.000	Merged-chr4-63862366-7
Merged-chr10-121268962-23	chr10	121268752	121269183	+	0.000	0.000	Merged-chr10-121268962-23
Merged-chr6-134123137-5	chr6	134122955	134123314	+	0.000	0.000	Merged-chr6-134123137-5
Merged-chr5-75662044-1	chr5	75661946	75662144	+	0.000	0.000	Merged-chr5-75662044-1
Merged-chr13-43774308-28	chr13	43774037	43774520	+	0.000	0.000	Merged-chr13-43774308-28
Merged-chr5-89882343-19	chr5	89882135	89882566	+	0.000	0.000	Merged-chr5-89882343-19
Merged-chr1-179369599-1	chr1	179369501	179369699	+	0.000	0.000	Merged-chr1-179369599-1
Merged-chr1-189873332-1	chr1	189873234	189873432	+	0.000	0.000	Merged-chr1-189873332-1
Merged-chr18-60630804-17	chr18	60630632	60630951	+	0.000	0.000	Merged-chr18-60630804-17
Merged-chr9-62412387-14	chr9	62412191	62412606	+	0.000	0.000	Merged-chr9-62412387-14
Merged-chr2-33178100-27	chr2	33177654	33178549	+	0.000	0.000	Merged-chr2-33178100-27
Merged-chr18-11839684-62	chr18	11839202	11840121	+	0.000	0.000	Merged-chr18-11839684-62
Merged-chr2-144658008-6	chr2	144657725	144658226	+	0.000	0.000	Merged-chr2-144658008-6
Merged-chr8-84700056-8	chr8	84699916	84700267	+	0.000	0.000	Merged-chr8-84700056-8
Merged-chr2-77170403-78	chr2	77170020	77170788	+	0.000	0.000	Merged-chr2-77170403-78
Merged-chr11-115990748-1	chr11	115990650	115990848	+	0.000	0.000	Merged-chr11-115990748-1
Merged-chr3-138877882-3	chr3	138877702	138878040	+	0.000	0.000	Merged-chr3-138877882-3
Merged-chr3-37134398-2	chr3	37134294	37134504	+	0.000	0.000	Merged-chr3-37134398-2
Merged-chr7-78865782-5	chr7	78865606	78866012	+	0.000	0.000	Merged-chr7-78865782-5
Merged-chrX-12137054-22	chrX	12136491	12137470	+	0.000	0.000	Merged-chrX-12137054-22
Merged-chr19-46037738-21	chr19	46037454	46037940	+	0.000	0.000	Merged-chr19-46037738-21
Merged-chr3-131019630-77	chr3	131019432	131019918	+	0.000	0.000	Merged-chr3-131019630-77
Merged-chr5-147050012-11	chr5	147049855	147050202	+	0.000	0.000	Merged-chr5-147050012-11
Merged-chr4-87984710-67	chr4	87984215	87985030	+	0.000	0.000	Merged-chr4-87984710-67
Merged-chr6-143869116-1	chr6	143869018	143869216	+	0.000	0.000	Merged-chr6-143869116-1
Merged-chr4-148901056-98	chr4	148900631	148901366	+	0.000	0.000	Merged-chr4-148901056-98
Merged-chr18-78995160-1	chr18	78995062	78995260	+	0.000	0.000	Merged-chr18-78995160-1
Merged-chr17-30066360-1	chr17	30066262	30066460	+	0.000	0.000	Merged-chr17-30066360-1
Merged-chr1-69554297-12	chr1	69554106	69554500	+	0.000	0.000	Merged-chr1-69554297-12
Merged-chr6-144283818-1	chr6	144283720	144283918	+	0.000	0.000	Merged-chr6-144283818-1
Merged-chr5-142935861-2	chr5	142935728	142935997	+	0.000	0.000	Merged-chr5-142935861-2
Merged-chr3-68969337-9	chr3	68969156	68969499	+	0.000	0.000	Merged-chr3-68969337-9
Merged-chr19-42089340-18	chr19	42089186	42089610	+	0.000	0.000	Merged-chr19-42089340-18
Merged-chr1-189063556-2	chr1	189063457	189063657	+	0.000	0.000	Merged-chr1-189063556-2
Merged-chr16-35741769-10	chr16	35741587	35741955	+	0.000	0.000	Merged-chr16-35741769-10
Merged-chr17-87107845-3	chr17	87107747	87107945	+	0.000	0.000	Merged-chr17-87107845-3
Merged-chr15-100923711-9	chr15	100923553	100923858	+	0.000	0.000	Merged-chr15-100923711-9
Merged-chr19-28531057-23	chr19	28530800	28531270	+	0.000	0.000	Merged-chr19-28531057-23
Merged-chr6-144781870-85	chr6	144781473	144782616	+	0.000	0.000	Merged-chr6-144781870-85
Merged-chr9-77910963-98	chr9	77910539	77911435	+	0.000	0.000	Merged-chr9-77910963-98
Merged-chr12-85824848-81	chr12	85824652	85825092	+	0.000	0.000	Merged-chr12-85824848-81
Merged-chr1-61136351-1	chr1	61136253	61136451	+	0.000	0.000	Merged-chr1-61136351-1
Merged-chr5-110594723-25	chr5	110594562	110594927	+	0.000	0.000	Merged-chr5-110594723-25
Merged-chr13-108542500-7	chr13	108542252	108542879	+	0.000	0.000	Merged-chr13-108542500-7
Merged-chr11-44470413-135	chr11	44470070	44470898	+	0.000	0.000	Merged-chr11-44470413-135
Merged-chr2-6213187-45	chr2	6212888	6213454	+	0.000	0.000	Merged-chr2-6213187-45
Merged-chr11-100822526-37	chr11	100822177	100822842	+	0.000	0.000	Merged-chr11-100822526-37
Merged-chr16-24151708-115	chr16	24151274	24151971	+	0.000	0.000	Merged-chr16-24151708-115
Merged-chr4-32250559-148	chr4	32249706	32251245	+	0.000	0.000	Merged-chr4-32250559-148
Merged-chr8-4370315-28	chr8	4370115	4370549	+	0.000	0.000	Merged-chr8-4370315-28
Merged-chr2-103567177-2	chr2	103567079	103567277	+	0.000	0.000	Merged-chr2-103567177-2
Merged-chr17-47923846-9	chr17	47923464	47924153	+	0.000	0.000	Merged-chr17-47923846-9
Merged-chr8-81562603-6	chr8	81562458	81562760	+	0.000	0.000	Merged-chr8-81562603-6
Merged-chr5-135628870-1	chr5	135628772	135628970	+	0.000	0.000	Merged-chr5-135628870-1
Merged-chr7-25221475-48	chr7	25221289	25221726	+	0.000	0.000	Merged-chr7-25221475-48
Merged-chr13-73482646-29	chr13	73482343	73483007	+	0.000	0.000	Merged-chr13-73482646-29
Merged-chr11-109356957-22	chr11	109356762	109357176	+	0.000	0.000	Merged-chr11-109356957-22
Merged-chr6-121245013-1	chr6	121244915	121245113	+	0.000	0.000	Merged-chr6-121245013-1
Merged-chr1-153617501-53	chr1	153617291	153617696	+	0.000	0.000	Merged-chr1-153617501-53
Merged-chr7-78566867-22	chr7	78566584	78567132	+	0.000	0.000	Merged-chr7-78566867-22
Merged-chr7-28382204-35	chr7	28382021	28382457	+	0.000	0.000	Merged-chr7-28382204-35
Merged-chr2-25356445-26	chr2	25356197	25356705	+	0.000	0.000	Merged-chr2-25356445-26
Merged-chr17-15825809-3	chr17	15825699	15825915	+	0.000	0.000	Merged-chr17-15825809-3
Merged-chr1-164062156-7	chr1	164061991	164062310	+	0.000	0.000	Merged-chr1-164062156-7
Merged-chr2-25939791-1	chr2	25939693	25939891	+	0.000	0.000	Merged-chr2-25939791-1
Merged-chr19-46528871-38	chr19	46528664	46529167	+	0.000	0.000	Merged-chr19-46528871-38
Merged-chr8-126666737-66	chr8	126666295	126667085	+	0.000	0.000	Merged-chr8-126666737-66
Merged-chr10-17721821-1	chr10	17721723	17721921	+	0.000	0.000	Merged-chr10-17721821-1
Merged-chr15-73629813-13	chr15	73629629	73630042	+	0.000	0.000	Merged-chr15-73629813-13
Merged-chr10-96569818-31	chr10	96569281	96570531	+	0.000	0.000	Merged-chr10-96569818-31
Merged-chr9-25187350-4	chr9	25187201	25187487	+	0.000	0.000	Merged-chr9-25187350-4
Merged-chr19-57371353-1	chr19	57371255	57371453	+	0.000	0.000	Merged-chr19-57371353-1
Merged-chr11-32000120-91	chr11	31999840	32000510	+	0.000	0.000	Merged-chr11-32000120-91
Merged-chr6-121226378-36	chr6	121226072	121226746	+	0.000	0.000	Merged-chr6-121226378-36
Merged-chr15-102510806-31	chr15	102510509	102511132	+	0.000	0.000	Merged-chr15-102510806-31
Merged-chr7-125557008-1	chr7	125556910	125557108	+	0.000	0.000	Merged-chr7-125557008-1
Merged-chr12-3791945-40	chr12	3791629	3792214	+	0.000	0.000	Merged-chr12-3791945-40
Merged-chr4-45084529-66	chr4	45084252	45084822	+	0.000	0.000	Merged-chr4-45084529-66
Merged-chr16-57545857-3	chr16	57545679	57546054	+	0.000	0.000	Merged-chr16-57545857-3
Merged-chr2-72083129-6	chr2	72082992	72083279	+	0.000	0.000	Merged-chr2-72083129-6
Merged-chr16-77015588-1	chr16	77015490	77015688	+	0.000	0.000	Merged-chr16-77015588-1
Merged-chr11-79071709-8	chr11	79071500	79071891	+	0.000	0.000	Merged-chr11-79071709-8
Merged-chr10-13438536-33	chr10	13438267	13438836	+	0.000	0.000	Merged-chr10-13438536-33
Merged-chr11-117970419-1	chr11	117970321	117970519	+	0.000	0.000	Merged-chr11-117970419-1
Merged-chr12-8348110-3	chr12	8347972	8348231	+	0.000	0.000	Merged-chr12-8348110-3
Merged-chr14-78433810-1	chr14	78433712	78433910	+	0.000	0.000	Merged-chr14-78433810-1
Merged-chr7-16343810-22	chr7	16343608	16344012	+	0.000	0.000	Merged-chr7-16343810-22
Merged-chr10-128940717-41	chr10	128940501	128940950	+	0.000	0.000	Merged-chr10-128940717-41
Merged-chr7-118040053-16	chr7	118039826	118040307	+	0.000	0.000	Merged-chr7-118040053-16
Merged-chr4-86857251-99	chr4	86856966	86857496	+	0.000	0.000	Merged-chr4-86857251-99
Merged-chr6-134057863-5	chr6	134057705	134058046	+	0.000	0.000	Merged-chr6-134057863-5
Merged-chr8-85515665-21	chr8	85515439	85515874	+	0.000	0.000	Merged-chr8-85515665-21
Merged-chr12-76305169-2	chr12	76305051	76305289	+	0.000	0.000	Merged-chr12-76305169-2
Merged-chr3-83863238-36	chr3	83862966	83863604	+	0.000	0.000	Merged-chr3-83863238-36
Merged-chr17-84336226-16	chr17	84336027	84336411	+	0.000	0.000	Merged-chr17-84336226-16
Merged-chr15-89148796-2	chr15	89148644	89148950	+	0.000	0.000	Merged-chr15-89148796-2
Merged-chr10-68082023-9	chr10	68081857	68082215	+	0.000	0.000	Merged-chr10-68082023-9
Merged-chr2-130918458-5	chr2	130918264	130918645	+	0.000	0.000	Merged-chr2-130918458-5
Merged-chr10-121420246-43	chr10	121420055	121420586	+	0.000	0.000	Merged-chr10-121420246-43
Merged-chr1-179041319-2	chr1	179041178	179041462	+	0.000	0.000	Merged-chr1-179041319-2
Merged-chr19-36554580-101	chr19	36554012	36554924	+	0.000	0.000	Merged-chr19-36554580-101
Merged-chr5-105635774-10	chr5	105635514	105635980	+	0.000	0.000	Merged-chr5-105635774-10
Merged-chr12-55464157-1	chr12	55464059	55464257	+	0.000	0.000	Merged-chr12-55464157-1
Merged-chr11-67010576-15	chr11	67010346	67010806	+	0.000	0.000	Merged-chr11-67010576-15
Merged-chr15-93595950-115	chr15	93595345	93596428	+	0.000	0.000	Merged-chr15-93595950-115
Merged-chr9-58266728-3	chr9	58266609	58266842	+	0.000	0.000	Merged-chr9-58266728-3
Merged-chr2-170246602-1	chr2	170246504	170246702	+	0.000	0.000	Merged-chr2-170246602-1
Merged-chr11-60130741-13	chr11	60130466	60130918	+	0.000	0.000	Merged-chr11-60130741-13
Merged-chr8-126601517-21	chr8	126601249	126601730	+	0.000	0.000	Merged-chr8-126601517-21
Merged-chr3-52030125-49	chr3	52029690	52030455	+	0.000	0.000	Merged-chr3-52030125-49
Merged-chr4-63899190-80	chr4	63898871	63899555	+	0.000	0.000	Merged-chr4-63899190-80
Merged-chr13-90967721-28	chr13	90967464	90967948	+	0.000	0.000	Merged-chr13-90967721-28
Merged-chr10-59959685-3	chr10	59959525	59959859	+	0.000	0.000	Merged-chr10-59959685-3
Merged-chr3-138867429-26	chr3	138867091	138867701	+	0.000	0.000	Merged-chr3-138867429-26
Merged-chr4-86887188-3	chr4	86887062	86887325	+	0.000	0.000	Merged-chr4-86887188-3
Merged-chr9-61385921-10	chr9	61385563	61386129	+	0.000	0.000	Merged-chr9-61385921-10
Merged-chr16-33582051-1	chr16	33581953	33582151	+	0.000	0.000	Merged-chr16-33582051-1
Merged-chr10-39403598-1	chr10	39403500	39403698	+	0.000	0.000	Merged-chr10-39403598-1
Merged-chr10-7824827-49	chr10	7824608	7825060	+	0.000	0.000	Merged-chr10-7824827-49
Merged-chr9-66975189-77	chr9	66974833	66975625	+	0.000	0.000	Merged-chr9-66975189-77
Merged-chr11-113135419-7	chr11	113135228	113135613	+	0.000	0.000	Merged-chr11-113135419-7
Merged-chr4-86750730-34	chr4	86750422	86750935	+	0.000	0.000	Merged-chr4-86750730-34
Merged-chr3-137868303-1	chr3	137868205	137868403	+	0.000	0.000	Merged-chr3-137868303-1
Merged-chr5-138622884-50	chr5	138622694	138623134	+	0.000	0.000	Merged-chr5-138622884-50
Merged-chr8-70776141-1	chr8	70776043	70776241	+	0.000	0.000	Merged-chr8-70776141-1
Merged-chr13-110082626-1	chr13	110082528	110082726	+	0.000	0.000	Merged-chr13-110082626-1
Merged-chr8-4193483-29	chr8	4193263	4193699	+	0.000	0.000	Merged-chr8-4193483-29
Merged-chr2-156862188-4	chr2	156862011	156862405	+	0.000	0.000	Merged-chr2-156862188-4
Merged-chr16-30835919-12	chr16	30835723	30836104	+	0.000	0.000	Merged-chr16-30835919-12
Merged-chr9-21313543-10	chr9	21313406	21313675	+	0.000	0.000	Merged-chr9-21313543-10
Merged-chr15-100685489-2	chr15	100685376	100685605	+	0.000	0.000	Merged-chr15-100685489-2
Merged-chrX-57175645-1	chrX	57175547	57175745	+	0.000	0.000	Merged-chrX-57175645-1
Merged-chr11-59450244-79	chr11	59449902	59450615	+	0.000	0.000	Merged-chr11-59450244-79
Merged-chr2-32821487-1	chr2	32821389	32821587	+	0.000	0.000	Merged-chr2-32821487-1
Merged-chr12-41146661-3	chr12	41146520	41146801	+	0.000	0.000	Merged-chr12-41146661-3
Merged-chr5-118050907-19	chr5	118050704	118051071	+	0.000	0.000	Merged-chr5-118050907-19
Merged-chr2-91986276-9	chr2	91986091	91986459	+	0.000	0.000	Merged-chr2-91986276-9
Merged-chr9-77754782-52	chr9	77754448	77755101	+	0.000	0.000	Merged-chr9-77754782-52
Merged-chr10-13469041-19	chr10	13468866	13469266	+	0.000	0.000	Merged-chr10-13469041-19
Merged-chr10-19999210-7	chr10	19999057	19999375	+	0.000	0.000	Merged-chr10-19999210-7
Merged-chr8-78975191-34	chr8	78974792	78975432	+	0.000	0.000	Merged-chr8-78975191-34
Merged-chr19-42086332-5	chr19	42086145	42086487	+	0.000	0.000	Merged-chr19-42086332-5
Merged-chr12-103421456-22	chr12	103421264	103421753	+	0.000	0.000	Merged-chr12-103421456-22
Merged-chr14-121541155-1	chr14	121541057	121541255	+	0.000	0.000	Merged-chr14-121541155-1
Merged-chr5-44258351-9	chr5	44258197	44258526	+	0.000	0.000	Merged-chr5-44258351-9
Merged-chr11-67025090-52	chr11	67024842	67025351	+	0.000	0.000	Merged-chr11-67025090-52
Merged-chr2-117433681-2	chr2	117433573	117433791	+	0.000	0.000	Merged-chr2-117433681-2
Merged-chr16-91387965-13	chr16	91387750	91388208	+	0.000	0.000	Merged-chr16-91387965-13
Merged-chr2-62411627-90	chr2	62411405	62411872	+	0.000	0.000	Merged-chr2-62411627-90
Merged-chr6-49321537-14	chr6	49321395	49321753	+	0.000	0.000	Merged-chr6-49321537-14
Merged-chr2-180273626-55	chr2	180273435	180273905	+	0.000	0.000	Merged-chr2-180273626-55
Merged-chr14-11038136-4	chr14	11038003	11038272	+	0.000	0.000	Merged-chr14-11038136-4
Merged-chr15-58214426-1	chr15	58214328	58214526	+	0.000	0.000	Merged-chr15-58214426-1
Merged-chr1-138590602-27	chr1	138590428	138590770	+	0.000	0.000	Merged-chr1-138590602-27
Merged-chr3-90491108-72	chr3	90490806	90491285	+	0.000	0.000	Merged-chr3-90491108-72
Merged-chr11-75867102-2	chr11	75866985	75867222	+	0.000	0.000	Merged-chr11-75867102-2
Merged-chr1-192753229-57	chr1	192752683	192753709	+	0.000	0.000	Merged-chr1-192753229-57
Merged-chr9-65346526-108	chr9	65345900	65347073	+	0.000	0.000	Merged-chr9-65346526-108
Merged-chr13-51969748-1	chr13	51969650	51969848	+	0.000	0.000	Merged-chr13-51969748-1
Merged-chr6-145262477-1	chr6	145262379	145262577	+	0.000	0.000	Merged-chr6-145262477-1
Merged-chr15-53189373-1	chr15	53189275	53189473	+	0.000	0.000	Merged-chr15-53189373-1
Merged-chr2-91948356-2	chr2	91948258	91948456	+	0.000	0.000	Merged-chr2-91948356-2
Merged-chr17-34931482-67	chr17	34931104	34932252	+	0.000	0.000	Merged-chr17-34931482-67
Merged-chr7-73598173-3	chr7	73598057	73598291	+	0.000	0.000	Merged-chr7-73598173-3
Merged-chr2-122467612-78	chr2	122467302	122467939	+	0.000	0.000	Merged-chr2-122467612-78
Merged-chr9-71874475-35	chr9	71874241	71874815	+	0.000	0.000	Merged-chr9-71874475-35
Merged-chr4-32423825-17	chr4	32423633	32424021	+	0.000	0.000	Merged-chr4-32423825-17
Merged-chr10-96535668-22	chr10	96535398	96535890	+	0.000	0.000	Merged-chr10-96535668-22
Merged-chr16-94371065-139	chr16	94370437	94371414	+	0.000	0.000	Merged-chr16-94371065-139
Merged-chr9-35438818-15	chr9	35438652	35439024	+	0.000	0.000	Merged-chr9-35438818-15
Merged-chr7-28384283-3	chr7	28384143	28384459	+	0.000	0.000	Merged-chr7-28384283-3
Merged-chr7-123110483-20	chr7	123110246	123110739	+	0.000	0.000	Merged-chr7-123110483-20
Merged-chr6-134184770-1	chr6	134184672	134184870	+	0.000	0.000	Merged-chr6-134184770-1
Merged-chr13-112465935-6	chr13	112465661	112466112	+	0.000	0.000	Merged-chr13-112465935-6
Merged-chr3-138864342-22	chr3	138864096	138864587	+	0.000	0.000	Merged-chr3-138864342-22
Merged-chr11-3133028-6	chr11	3132929	3133131	+	0.000	0.000	Merged-chr11-3133028-6
Merged-chr3-37201541-3	chr3	37201418	37201654	+	0.000	0.000	Merged-chr3-37201541-3
Merged-chr12-36359028-5	chr12	36358789	36359317	+	0.000	0.000	Merged-chr12-36359028-5
Merged-chr19-42147820-72	chr19	42147530	42148183	+	0.000	0.000	Merged-chr19-42147820-72
Merged-chr16-94369803-2	chr16	94369669	94369939	+	0.000	0.000	Merged-chr16-94369803-2
Merged-chr4-150540101-42	chr4	150539863	150540444	+	0.000	0.000	Merged-chr4-150540101-42
Merged-chr18-79064378-58	chr18	79064086	79064613	+	0.000	0.000	Merged-chr18-79064378-58
Merged-chr4-102859663-41	chr4	102859348	102860180	+	0.000	0.000	Merged-chr4-102859663-41
Merged-chr17-84352378-5	chr17	84352149	84352613	+	0.000	0.000	Merged-chr17-84352378-5
Merged-chr5-53809223-1	chr5	53809125	53809323	+	0.000	0.000	Merged-chr5-53809223-1
Merged-chr12-69510951-48	chr12	69510675	69511192	+	0.000	0.000	Merged-chr12-69510951-48
Merged-chr7-142967366-1	chr7	142967268	142967466	+	0.000	0.000	Merged-chr7-142967366-1
Merged-chr11-44496298-35	chr11	44495997	44496575	+	0.000	0.000	Merged-chr11-44496298-35
Merged-chr9-5310757-3	chr9	5310557	5310942	+	0.000	0.000	Merged-chr9-5310757-3
Merged-chr4-63928441-11	chr4	63928288	63928647	+	0.000	0.000	Merged-chr4-63928441-11
Merged-chr2-163165560-18	chr2	163165276	163165898	+	0.000	0.000	Merged-chr2-163165560-18
Merged-chr12-52893034-15	chr12	52892598	52893293	+	0.000	0.000	Merged-chr12-52893034-15
Merged-chr7-129427425-1	chr7	129427327	129427525	+	0.000	0.000	Merged-chr7-129427425-1
Merged-chr6-116338041-63	chr6	116337734	116338266	+	0.000	0.000	Merged-chr6-116338041-63
