#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed
Merged-chr2-3715633-18	chr2	3715360	3715869	+	0.000	0.000	Merged-chr2-3715633-18
Merged-chr4-11770125-1	chr4	11770027	11770225	+	0.000	0.000	Merged-chr4-11770125-1
Merged-chr3-88407210-9	chr3	88406980	88407442	+	0.000	0.000	Merged-chr3-88407210-9
Merged-chr13-12340337-1	chr13	12340239	12340437	+	0.000	0.000	Merged-chr13-12340337-1
Merged-chr13-110642336-1	chr13	110642238	110642436	+	0.000	0.000	Merged-chr13-110642336-1
Merged-chr6-135377824-45	chr6	135377631	135378038	+	0.000	0.000	Merged-chr6-135377824-45
Merged-chr1-33453228-39	chr1	33452850	33453697	+	0.000	0.000	Merged-chr1-33453228-39
Merged-chr14-73143302-64	chr14	73143105	73143513	+	0.000	0.000	Merged-chr14-73143302-64
Merged-chr2-90583818-37	chr2	90583631	90584071	+	0.000	0.000	Merged-chr2-90583818-37
Merged-chr2-9718103-10	chr2	9717944	9718318	+	0.000	0.000	Merged-chr2-9718103-10
Merged-chr6-128843451-97	chr6	128843038	128843741	+	0.000	0.000	Merged-chr6-128843451-97
Merged-chr7-114069993-85	chr7	114069677	114070493	+	0.000	0.000	Merged-chr7-114069993-85
Merged-chr14-25630418-14	chr14	25630222	25630620	+	0.000	0.000	Merged-chr14-25630418-14
Merged-chr13-12340700-65	chr13	12340461	12341064	+	0.000	0.000	Merged-chr13-12340700-65
Merged-chr6-99643748-32	chr6	99643493	99643992	+	0.000	0.000	Merged-chr6-99643748-32
Merged-chr3-32698449-14	chr3	32698145	32698667	+	0.000	0.000	Merged-chr3-32698449-14
Merged-chr9-109059231-128	chr9	109058931	109059610	+	0.000	0.000	Merged-chr9-109059231-128
Merged-chr16-58553585-23	chr16	58553294	58553942	+	0.000	0.000	Merged-chr16-58553585-23
Merged-chr7-75800890-27	chr7	75800469	75801418	+	0.000	0.000	Merged-chr7-75800890-27
Merged-chrX-101954276-51	chrX	101954026	101954510	+	0.000	0.000	Merged-chrX-101954276-51
Merged-chr6-70103466-27	chr6	70103147	70103800	+	0.000	0.000	Merged-chr6-70103466-27
Merged-chr18-65322691-2	chr18	65322593	65322791	+	0.000	0.000	Merged-chr18-65322691-2
Merged-chr15-66755443-30	chr15	66755168	66755748	+	0.000	0.000	Merged-chr15-66755443-30
Merged-chr13-95593068-48	chr13	95592874	95593266	+	0.000	0.000	Merged-chr13-95593068-48
Merged-chr2-100020310-1	chr2	100020212	100020410	+	0.000	0.000	Merged-chr2-100020310-1
Merged-chr4-46689596-22	chr4	46689328	46689846	+	0.000	0.000	Merged-chr4-46689596-22
Merged-chr19-12541773-42	chr19	12541363	12542071	+	0.000	0.000	Merged-chr19-12541773-42
Merged-chr7-66147863-2	chr7	66147754	66147975	+	0.000	0.000	Merged-chr7-66147863-2
Merged-chr13-114964389-31	chr13	114964161	114964568	+	0.000	0.000	Merged-chr13-114964389-31
Merged-chr7-10495279-68	chr7	10494971	10495498	+	0.000	0.000	Merged-chr7-10495279-68
Merged-chrX-167131211-21	chrX	167130869	167131493	+	0.000	0.000	Merged-chrX-167131211-21
Merged-chr13-32866696-30	chr13	32866387	32866959	+	0.000	0.000	Merged-chr13-32866696-30
Merged-chr9-44029838-4	chr9	44029634	44029981	+	0.000	0.000	Merged-chr9-44029838-4
Merged-chr7-114083958-2	chr7	114083825	114084094	+	0.000	0.000	Merged-chr7-114083958-2
Merged-chr2-128434790-11	chr2	128434607	128434993	+	0.000	0.000	Merged-chr2-128434790-11
Merged-chr3-116594968-67	chr3	116594736	116595269	+	0.000	0.000	Merged-chr3-116594968-67
Merged-chr10-8214078-56	chr10	8213886	8214377	+	0.000	0.000	Merged-chr10-8214078-56
Merged-chr14-25481230-34	chr14	25480956	25481547	+	0.000	0.000	Merged-chr14-25481230-34
Merged-chr13-61788395-14	chr13	61788238	61788600	+	0.000	0.000	Merged-chr13-61788395-14
Merged-chr1-138963261-12	chr1	138963149	138963386	+	0.000	0.000	Merged-chr1-138963261-12
Merged-chr13-60843103-8	chr13	60842929	60843298	+	0.000	0.000	Merged-chr13-60843103-8
Merged-chr5-140208912-49	chr5	140208706	140209163	+	0.000	0.000	Merged-chr5-140208912-49
Merged-chr7-119863646-2	chr7	119863515	119863780	+	0.000	0.000	Merged-chr7-119863646-2
Merged-chr12-65075708-55	chr12	65075503	65075989	+	0.000	0.000	Merged-chr12-65075708-55
Merged-chr17-35865814-5	chr17	35865530	35866163	+	0.000	0.000	Merged-chr17-35865814-5
Merged-chr2-144010097-15	chr2	144009924	144010391	+	0.000	0.000	Merged-chr2-144010097-15
Merged-chr1-180334759-5	chr1	180334602	180334907	+	0.000	0.000	Merged-chr1-180334759-5
Merged-chr2-31026852-15	chr2	31026665	31027046	+	0.000	0.000	Merged-chr2-31026852-15
Merged-chr3-93593683-6	chr3	93593559	93593829	+	0.000	0.000	Merged-chr3-93593683-6
Merged-chr12-99406415-11	chr12	99406161	99406659	+	0.000	0.000	Merged-chr12-99406415-11
Merged-chr14-120478110-142	chr14	120477735	120478392	+	0.000	0.000	Merged-chr14-120478110-142
Merged-chr8-115136400-1	chr8	115136302	115136500	+	0.000	0.000	Merged-chr8-115136400-1
Merged-chr14-72887240-48	chr14	72886831	72887675	+	0.000	0.000	Merged-chr14-72887240-48
Merged-chr13-115090156-125	chr13	115089868	115090595	+	0.000	0.000	Merged-chr13-115090156-125
Merged-chrX-36609305-28	chrX	36609026	36609554	+	0.000	0.000	Merged-chrX-36609305-28
Merged-chr2-65161328-1	chr2	65161230	65161428	+	0.000	0.000	Merged-chr2-65161328-1
Merged-chr10-117844432-6	chr10	117844258	117844617	+	0.000	0.000	Merged-chr10-117844432-6
Merged-chr8-115145430-7	chr8	115145145	115145623	+	0.000	0.000	Merged-chr8-115145430-7
Merged-chr18-56732311-16	chr18	56732036	56732524	+	0.000	0.000	Merged-chr18-56732311-16
Merged-chr3-101236012-2	chr3	101235914	101236112	+	0.000	0.000	Merged-chr3-101236012-2
Merged-chr13-95813903-46	chr13	95813559	95814133	+	0.000	0.000	Merged-chr13-95813903-46
Merged-chr4-57901467-17	chr4	57901261	57901701	+	0.000	0.000	Merged-chr4-57901467-17
Merged-chr17-50173577-19	chr17	50173297	50173815	+	0.000	0.000	Merged-chr17-50173577-19
Merged-chr13-63274780-57	chr13	63274484	63275039	+	0.000	0.000	Merged-chr13-63274780-57
Merged-chr12-4038374-2	chr12	4038253	4038497	+	0.000	0.000	Merged-chr12-4038374-2
Merged-chr2-101416938-1	chr2	101416840	101417038	+	0.000	0.000	Merged-chr2-101416938-1
Merged-chr9-41181548-13	chr9	41181375	41181740	+	0.000	0.000	Merged-chr9-41181548-13
Merged-chr17-10317505-2	chr17	10317384	10317628	+	0.000	0.000	Merged-chr17-10317505-2
Merged-chr5-150259783-65	chr5	150259397	150260103	+	0.000	0.000	Merged-chr5-150259783-65
Merged-chr9-57404250-8	chr9	57404099	57404468	+	0.000	0.000	Merged-chr9-57404250-8
Merged-chr15-66801047-6	chr15	66800899	66801236	+	0.000	0.000	Merged-chr15-66801047-6
Merged-chr4-136172501-3	chr4	136172383	136172611	+	0.000	0.000	Merged-chr4-136172501-3
Merged-chr2-11259567-5	chr2	11259429	11259722	+	0.000	0.000	Merged-chr2-11259567-5
Merged-chr13-102085968-1	chr13	102085870	102086068	+	0.000	0.000	Merged-chr13-102085968-1
Merged-chr10-61233317-40	chr10	61233064	61233524	+	0.000	0.000	Merged-chr10-61233317-40
Merged-chr4-119339139-34	chr4	119338878	119339338	+	0.000	0.000	Merged-chr4-119339139-34
Merged-chr2-90562207-12	chr2	90562045	90562420	+	0.000	0.000	Merged-chr2-90562207-12
Merged-chr6-88893669-6	chr6	88893501	88893810	+	0.000	0.000	Merged-chr6-88893669-6
Merged-chr12-112648258-2	chr12	112648158	112648361	+	0.000	0.000	Merged-chr12-112648258-2
Merged-chr2-143903810-20	chr2	143903635	143903982	+	0.000	0.000	Merged-chr2-143903810-20
Merged-chr7-25173743-1	chr7	25173645	25173843	+	0.000	0.000	Merged-chr7-25173743-1
Merged-chr5-8357485-1	chr5	8357387	8357585	+	0.000	0.000	Merged-chr5-8357485-1
Merged-chr10-9900538-11	chr10	9900212	9900711	+	0.000	0.000	Merged-chr10-9900538-11
Merged-chr13-96030885-26	chr13	96030565	96031125	+	0.000	0.000	Merged-chr13-96030885-26
Merged-chr5-140502630-23	chr5	140502407	140502853	+	0.000	0.000	Merged-chr5-140502630-23
Merged-chr5-77082994-13	chr5	77082825	77083129	+	0.000	0.000	Merged-chr5-77082994-13
Merged-chr10-44460135-1	chr10	44460037	44460235	+	0.000	0.000	Merged-chr10-44460135-1
Merged-chr4-43005942-21	chr4	43005753	43006260	+	0.000	0.000	Merged-chr4-43005942-21
Merged-chr13-33957078-33	chr13	33956881	33957355	+	0.000	0.000	Merged-chr13-33957078-33
Merged-chr6-128854319-31	chr6	128854071	128854548	+	0.000	0.000	Merged-chr6-128854319-31
Merged-chr3-27153075-15	chr3	27152831	27153320	+	0.000	0.000	Merged-chr3-27153075-15
Merged-chr2-167375335-11	chr2	167375180	167375470	+	0.000	0.000	Merged-chr2-167375335-11
Merged-chr8-124240854-3	chr8	124240747	124240966	+	0.000	0.000	Merged-chr8-124240854-3
Merged-chr1-176826270-1	chr1	176826172	176826370	+	0.000	0.000	Merged-chr1-176826270-1
Merged-chr18-70602929-40	chr18	70602150	70603530	+	0.000	0.000	Merged-chr18-70602929-40
Merged-chr1-172197316-25	chr1	172197093	172197562	+	0.000	0.000	Merged-chr1-172197316-25
Merged-chr1-138952926-1	chr1	138952828	138953026	+	0.000	0.000	Merged-chr1-138952926-1
Merged-chr5-137787536-7	chr5	137787398	137787670	+	0.000	0.000	Merged-chr5-137787536-7
Merged-chr8-57576457-48	chr8	57576216	57576708	+	0.000	0.000	Merged-chr8-57576457-48
Merged-chr9-44334892-67	chr9	44334534	44335242	+	0.000	0.000	Merged-chr9-44334892-67
Merged-chr3-101279762-4	chr3	101279608	101279940	+	0.000	0.000	Merged-chr3-101279762-4
Merged-chr17-74295561-5	chr17	74295453	74295670	+	0.000	0.000	Merged-chr17-74295561-5
Merged-chr3-9885192-31	chr3	9884967	9885445	+	0.000	0.000	Merged-chr3-9885192-31
Merged-chr17-10319331-178	chr17	10317940	10320135	+	0.000	0.000	Merged-chr17-10319331-178
Merged-chr5-123974371-5	chr5	123974265	123974483	+	0.000	0.000	Merged-chr5-123974371-5
Merged-chr11-82178055-28	chr11	82177789	82178258	+	0.000	0.000	Merged-chr11-82178055-28
Merged-chr19-38053790-1	chr19	38053692	38053890	+	0.000	0.000	Merged-chr19-38053790-1
Merged-chr10-41470907-13	chr10	41470704	41471091	+	0.000	0.000	Merged-chr10-41470907-13
Merged-chr1-43403565-20	chr1	43403389	43403754	+	0.000	0.000	Merged-chr1-43403565-20
Merged-chr14-100461621-38	chr14	100461370	100461889	+	0.000	0.000	Merged-chr14-100461621-38
Merged-chr2-126497961-2	chr2	126497814	126498110	+	0.000	0.000	Merged-chr2-126497961-2
Merged-chr6-99658803-9	chr6	99658659	99658955	+	0.000	0.000	Merged-chr6-99658803-9
Merged-chr13-74770012-5	chr13	74769876	74770191	+	0.000	0.000	Merged-chr13-74770012-5
Merged-chr6-97487837-16	chr6	97487594	97488176	+	0.000	0.000	Merged-chr6-97487837-16
Merged-chr17-74294225-6	chr17	74294059	74294441	+	0.000	0.000	Merged-chr17-74294225-6
Merged-chr2-158771297-12	chr2	158771127	158771445	+	0.000	0.000	Merged-chr2-158771297-12
Merged-chr2-79087442-58	chr2	79087023	79087885	+	0.000	0.000	Merged-chr2-79087442-58
Merged-chr15-60824686-45	chr15	60824431	60825080	+	0.000	0.000	Merged-chr15-60824686-45
Merged-chr4-9028055-41	chr4	9027692	9028416	+	0.000	0.000	Merged-chr4-9028055-41
Merged-chr3-159495553-70	chr3	159495250	159495806	+	0.000	0.000	Merged-chr3-159495553-70
Merged-chr1-153333888-15	chr1	153333654	153334117	+	0.000	0.000	Merged-chr1-153333888-15
Merged-chr1-119675144-21	chr1	119674930	119675382	+	0.000	0.000	Merged-chr1-119675144-21
Merged-chr3-79664975-26	chr3	79664708	79665165	+	0.000	0.000	Merged-chr3-79664975-26
Merged-chr8-105919581-9	chr8	105919402	105919793	+	0.000	0.000	Merged-chr8-105919581-9
Merged-chr12-98268789-38	chr12	98268532	98268994	+	0.000	0.000	Merged-chr12-98268789-38
Merged-chr7-118479395-18	chr7	118479018	118479693	+	0.000	0.000	Merged-chr7-118479395-18
Merged-chrX-36598230-66	chrX	36597999	36598506	+	0.000	0.000	Merged-chrX-36598230-66
Merged-chr12-65159175-1	chr12	65159077	65159275	+	0.000	0.000	Merged-chr12-65159175-1
Merged-chr8-120887528-5	chr8	120887351	120887687	+	0.000	0.000	Merged-chr8-120887528-5
Merged-chr2-57356493-40	chr2	57356263	57356806	+	0.000	0.000	Merged-chr2-57356493-40
Merged-chr17-79895160-10	chr17	79894975	79895284	+	0.000	0.000	Merged-chr17-79895160-10
Merged-chr2-128412572-7	chr2	128412437	128412703	+	0.000	0.000	Merged-chr2-128412572-7
Merged-chr3-38440724-15	chr3	38440537	38440984	+	0.000	0.000	Merged-chr3-38440724-15
Merged-chr2-9587621-28	chr2	9587267	9587854	+	0.000	0.000	Merged-chr2-9587621-28
Merged-chr9-41157364-66	chr9	41156553	41157782	+	0.000	0.000	Merged-chr9-41157364-66
Merged-chr10-92722301-72	chr10	92722001	92722536	+	0.000	0.000	Merged-chr10-92722301-72
Merged-chr2-128295119-53	chr2	128294862	128295431	+	0.000	0.000	Merged-chr2-128295119-53
Merged-chr2-144337496-16	chr2	144337193	144337763	+	0.000	0.000	Merged-chr2-144337496-16
Merged-chr2-151576034-69	chr2	151575715	151576330	+	0.000	0.000	Merged-chr2-151576034-69
Merged-chr14-102833912-8	chr14	102833503	102834222	+	0.000	0.000	Merged-chr14-102833912-8
Merged-chr1-193263444-4	chr1	193263254	193263684	+	0.000	0.000	Merged-chr1-193263444-4
Merged-chr13-114987295-18	chr13	114987099	114987478	+	0.000	0.000	Merged-chr13-114987295-18
Merged-chr9-80332405-28	chr9	80332160	80332732	+	0.000	0.000	Merged-chr9-80332405-28
Merged-chr1-167393932-88	chr1	167393515	167394208	+	0.000	0.000	Merged-chr1-167393932-88
Merged-chr9-99580808-29	chr9	99580593	99581048	+	0.000	0.000	Merged-chr9-99580808-29
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr10-95691143-13	chr10	95690927	95691334	+	0.000	0.000	Merged-chr10-95691143-13
Merged-chr18-56734019-60	chr18	56733451	56734276	+	0.000	0.000	Merged-chr18-56734019-60
Merged-chr13-32982935-23	chr13	32982711	32983131	+	0.000	0.000	Merged-chr13-32982935-23
Merged-chr7-139208311-46	chr7	139208022	139208579	+	0.000	0.000	Merged-chr7-139208311-46
Merged-chr2-69206155-59	chr2	69205894	69206407	+	0.000	0.000	Merged-chr2-69206155-59
Merged-chr16-78490593-70	chr16	78490196	78490936	+	0.000	0.000	Merged-chr16-78490593-70
Merged-chr7-126619803-23	chr7	126619620	126620091	+	0.000	0.000	Merged-chr7-126619803-23
Merged-chr4-118428295-102	chr4	118427942	118428589	+	0.000	0.000	Merged-chr4-118428295-102
Merged-chr9-32494195-2	chr9	32494049	32494343	+	0.000	0.000	Merged-chr9-32494195-2
Merged-chr17-83907081-28	chr17	83906783	83907484	+	0.000	0.000	Merged-chr17-83907081-28
Merged-chr1-191818043-41	chr1	191817851	191818216	+	0.000	0.000	Merged-chr1-191818043-41
Merged-chr9-72968638-44	chr9	72968452	72968801	+	0.000	0.000	Merged-chr9-72968638-44
Merged-chr13-30022742-10	chr13	30022544	30022958	+	0.000	0.000	Merged-chr13-30022742-10
Merged-chr4-57928066-27	chr4	57927785	57928328	+	0.000	0.000	Merged-chr4-57928066-27
Merged-chr9-65587754-55	chr9	65587373	65588241	+	0.000	0.000	Merged-chr9-65587754-55
Merged-chr4-46666522-9	chr4	46666381	46666699	+	0.000	0.000	Merged-chr4-46666522-9
Merged-chr7-16913948-27	chr7	16913748	16914186	+	0.000	0.000	Merged-chr7-16913948-27
Merged-chr18-73810130-9	chr18	73809947	73810265	+	0.000	0.000	Merged-chr18-73810130-9
Merged-chr13-74770542-85	chr13	74770331	74771007	+	0.000	0.000	Merged-chr13-74770542-85
Merged-chr13-45912065-13	chr13	45911824	45912261	+	0.000	0.000	Merged-chr13-45912065-13
Merged-chr3-93550146-53	chr3	93549818	93550348	+	0.000	0.000	Merged-chr3-93550146-53
Merged-chr3-101295542-29	chr3	101295131	101296132	+	0.000	0.000	Merged-chr3-101295542-29
Merged-chr17-73941964-1	chr17	73941866	73942064	+	0.000	0.000	Merged-chr17-73941964-1
Merged-chr2-4883400-34	chr2	4883225	4883644	+	0.000	0.000	Merged-chr2-4883400-34
Merged-chr5-8489877-17	chr5	8489670	8490086	+	0.000	0.000	Merged-chr5-8489877-17
Merged-chr2-4881275-5	chr2	4880998	4881496	+	0.000	0.000	Merged-chr2-4881275-5
Merged-chr16-44294172-8	chr16	44293978	44294365	+	0.000	0.000	Merged-chr16-44294172-8
Merged-chr18-23754514-42	chr18	23754342	23754652	+	0.000	0.000	Merged-chr18-23754514-42
Merged-chr2-128312373-31	chr2	128312188	128312713	+	0.000	0.000	Merged-chr2-128312373-31
Merged-chr9-69142137-1	chr9	69142039	69142237	+	0.000	0.000	Merged-chr9-69142137-1
Merged-chr8-115126776-11	chr8	115126507	115127023	+	0.000	0.000	Merged-chr8-115126776-11
Merged-chr2-69418781-5	chr2	69418605	69418929	+	0.000	0.000	Merged-chr2-69418781-5
Merged-chr6-129591756-34	chr6	129591505	129591969	+	0.000	0.000	Merged-chr6-129591756-34
Merged-chr17-57131873-41	chr17	57131606	57132179	+	0.000	0.000	Merged-chr17-57131873-41
Merged-chr5-115349065-57	chr5	115348860	115349282	+	0.000	0.000	Merged-chr5-115349065-57
Merged-chr6-35539475-95	chr6	35539006	35539932	+	0.000	0.000	Merged-chr6-35539475-95
Merged-chr10-44534566-5	chr10	44534386	44534728	+	0.000	0.000	Merged-chr10-44534566-5
Merged-chr17-34984315-1	chr17	34984217	34984415	+	0.000	0.000	Merged-chr17-34984315-1
Merged-chr14-64688922-18	chr14	64688751	64689148	+	0.000	0.000	Merged-chr14-64688922-18
Merged-chr7-66060555-63	chr7	66060222	66060868	+	0.000	0.000	Merged-chr7-66060555-63
Merged-chr13-45885080-29	chr13	45884813	45885263	+	0.000	0.000	Merged-chr13-45885080-29
Merged-chr2-158723538-101	chr2	158723228	158723879	+	0.000	0.000	Merged-chr2-158723538-101
Merged-chr12-100520759-69	chr12	100520405	100521121	+	0.000	0.000	Merged-chr12-100520759-69
Merged-chr1-128058806-11	chr1	128058564	128059017	+	0.000	0.000	Merged-chr1-128058806-11
Merged-chr11-76851723-1	chr11	76851625	76851823	+	0.000	0.000	Merged-chr11-76851723-1
Merged-chr3-65435198-48	chr3	65434931	65435432	+	0.000	0.000	Merged-chr3-65435198-48
Merged-chr12-100200092-180	chr12	100199232	100200931	+	0.000	0.000	Merged-chr12-100200092-180
Merged-chrX-167233516-43	chrX	167233172	167233830	+	0.000	0.000	Merged-chrX-167233516-43
Merged-chr13-113870159-11	chr13	113870043	113870279	+	0.000	0.000	Merged-chr13-113870159-11
Merged-chr13-63394765-12	chr13	63394570	63394946	+	0.000	0.000	Merged-chr13-63394765-12
Merged-chr7-106426995-13	chr7	106426738	106427253	+	0.000	0.000	Merged-chr7-106426995-13
Merged-chr4-46754989-10	chr4	46754778	46755218	+	0.000	0.000	Merged-chr4-46754989-10
Merged-chr2-38514646-7	chr2	38514497	38514821	+	0.000	0.000	Merged-chr2-38514646-7
Merged-chr14-7864865-9	chr14	7864740	7865008	+	0.000	0.000	Merged-chr14-7864865-9
Merged-chr11-101620245-33	chr11	101619937	101620545	+	0.000	0.000	Merged-chr11-101620245-33
Merged-chr1-172502377-1	chr1	172502279	172502477	+	0.000	0.000	Merged-chr1-172502377-1
Merged-chr3-137103671-1	chr3	137103573	137103771	+	0.000	0.000	Merged-chr3-137103671-1
Merged-chr4-11887917-34	chr4	11887624	11888242	+	0.000	0.000	Merged-chr4-11887917-34
Merged-chr17-73905403-24	chr17	73905124	73905633	+	0.000	0.000	Merged-chr17-73905403-24
Merged-chr11-100397787-45	chr11	100397465	100398073	+	0.000	0.000	Merged-chr11-100397787-45
Merged-chrX-157492192-4	chrX	157492060	157492331	+	0.000	0.000	Merged-chrX-157492192-4
Merged-chr8-94240399-13	chr8	94240133	94240606	+	0.000	0.000	Merged-chr8-94240399-13
Merged-chr14-100283659-2	chr14	100283470	100283851	+	0.000	0.000	Merged-chr14-100283659-2
Merged-chr6-29348020-58	chr6	29347813	29348271	+	0.000	0.000	Merged-chr6-29348020-58
Merged-chr13-108329865-29	chr13	108329653	108330151	+	0.000	0.000	Merged-chr13-108329865-29
Merged-chr4-46550580-17	chr4	46550367	46550804	+	0.000	0.000	Merged-chr4-46550580-17
Merged-chr1-79859601-7	chr1	79859378	79859788	+	0.000	0.000	Merged-chr1-79859601-7
Merged-chr14-102678089-1	chr14	102677991	102678189	+	0.000	0.000	Merged-chr14-102678089-1
Merged-chr9-54560208-44	chr9	54559931	54560417	+	0.000	0.000	Merged-chr9-54560208-44
Merged-chr2-75636873-36	chr2	75636586	75637045	+	0.000	0.000	Merged-chr2-75636873-36
Merged-chr6-124900946-82	chr6	124900356	124901533	+	0.000	0.000	Merged-chr6-124900946-82
Merged-chr2-128379347-11	chr2	128379227	128379474	+	0.000	0.000	Merged-chr2-128379347-11
Merged-chr8-84846613-1	chr8	84846515	84846713	+	0.000	0.000	Merged-chr8-84846613-1
Merged-chr11-17005565-1	chr11	17005467	17005665	+	0.000	0.000	Merged-chr11-17005565-1
Merged-chr5-115897153-16	chr5	115896992	115897351	+	0.000	0.000	Merged-chr5-115897153-16
Merged-chr3-136630225-22	chr3	136629908	136630486	+	0.000	0.000	Merged-chr3-136630225-22
Merged-chr8-35208529-7	chr8	35208342	35208688	+	0.000	0.000	Merged-chr8-35208529-7
Merged-chr13-12650448-96	chr13	12650130	12650692	+	0.000	0.000	Merged-chr13-12650448-96
Merged-chr9-78615873-33	chr9	78615603	78616489	+	0.000	0.000	Merged-chr9-78615873-33
Merged-chr19-53330209-3	chr19	53330092	53330349	+	0.000	0.000	Merged-chr19-53330209-3
Merged-chr18-55716043-1	chr18	55715945	55716143	+	0.000	0.000	Merged-chr18-55716043-1
Merged-chr3-101265877-17	chr3	101265634	101266346	+	0.000	0.000	Merged-chr3-101265877-17
Merged-chr3-152092800-41	chr3	152092619	152093014	+	0.000	0.000	Merged-chr3-152092800-41
Merged-chr9-75547182-41	chr9	75546786	75547483	+	0.000	0.000	Merged-chr9-75547182-41
Merged-chr12-110888273-2	chr12	110888159	110888389	+	0.000	0.000	Merged-chr12-110888273-2
Merged-chr3-65391644-1	chr3	65391546	65391744	+	0.000	0.000	Merged-chr3-65391644-1
Merged-chr7-126396755-58	chr7	126396549	126397001	+	0.000	0.000	Merged-chr7-126396755-58
Merged-chr4-57896765-11	chr4	57896390	57897163	+	0.000	0.000	Merged-chr4-57896765-11
Merged-chr13-69611588-99	chr13	69611361	69611800	+	0.000	0.000	Merged-chr13-69611588-99
Merged-chr6-119171326-8	chr6	119171179	119171499	+	0.000	0.000	Merged-chr6-119171326-8
Merged-chr2-148596258-1	chr2	148596160	148596358	+	0.000	0.000	Merged-chr2-148596258-1
Merged-chr18-65322333-46	chr18	65322047	65322578	+	0.000	0.000	Merged-chr18-65322333-46
Merged-chr8-115229022-13	chr8	115228793	115229213	+	0.000	0.000	Merged-chr8-115229022-13
Merged-chr3-10009584-22	chr3	10009391	10009753	+	0.000	0.000	Merged-chr3-10009584-22
Merged-chr2-60866977-3	chr2	60866810	60867135	+	0.000	0.000	Merged-chr2-60866977-3
Merged-chr4-8799696-68	chr4	8799424	8799969	+	0.000	0.000	Merged-chr4-8799696-68
Merged-chr18-12955930-65	chr18	12955634	12956206	+	0.000	0.000	Merged-chr18-12955930-65
Merged-chr7-118135744-21	chr7	118135494	118136054	+	0.000	0.000	Merged-chr7-118135744-21
