#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr10-77984793-34	chr10	77984503	77985024	+	0.000	0.000	Merged-chr10-77984793-34
Merged-chr5-147050012-11	chr5	147049855	147050202	+	0.000	0.000	Merged-chr5-147050012-11
Merged-chr12-40535414-1	chr12	40535316	40535514	+	0.000	0.000	Merged-chr12-40535414-1
Merged-chr7-99407742-21	chr7	99407476	99407991	+	0.000	0.000	Merged-chr7-99407742-21
Merged-chr17-30066360-1	chr17	30066262	30066460	+	0.000	0.000	Merged-chr17-30066360-1
Merged-chr16-76361268-12	chr16	76361108	76361431	+	0.000	0.000	Merged-chr16-76361268-12
Merged-chr10-121294097-50	chr10	121293861	121294433	+	0.000	0.000	Merged-chr10-121294097-50
Merged-chr17-87107845-3	chr17	87107747	87107945	+	0.000	0.000	Merged-chr17-87107845-3
Merged-chr1-61136351-1	chr1	61136253	61136451	+	0.000	0.000	Merged-chr1-61136351-1
Merged-chr5-110594723-25	chr5	110594562	110594927	+	0.000	0.000	Merged-chr5-110594723-25
Merged-chr11-84068873-1	chr11	84068775	84068973	+	0.000	0.000	Merged-chr11-84068873-1
Merged-chr2-6213187-45	chr2	6212888	6213454	+	0.000	0.000	Merged-chr2-6213187-45
Merged-chr10-96648180-16	chr10	96647984	96648445	+	0.000	0.000	Merged-chr10-96648180-16
Merged-chr8-81756964-44	chr8	81756581	81757230	+	0.000	0.000	Merged-chr8-81756964-44
Merged-chr2-103567177-2	chr2	103567079	103567277	+	0.000	0.000	Merged-chr2-103567177-2
Merged-chr8-81562603-6	chr8	81562458	81562760	+	0.000	0.000	Merged-chr8-81562603-6
Merged-chr7-78566867-22	chr7	78566584	78567132	+	0.000	0.000	Merged-chr7-78566867-22
Merged-chr12-82171817-7	chr12	82171559	82172002	+	0.000	0.000	Merged-chr12-82171817-7
Merged-chr19-46528871-38	chr19	46528664	46529167	+	0.000	0.000	Merged-chr19-46528871-38
Merged-chr2-33371227-82	chr2	33370784	33371599	+	0.000	0.000	Merged-chr2-33371227-82
Merged-chr15-73629813-13	chr15	73629629	73630042	+	0.000	0.000	Merged-chr15-73629813-13
Merged-chr6-147537391-1	chr6	147537293	147537491	+	0.000	0.000	Merged-chr6-147537391-1
Merged-chr11-77216325-91	chr11	77215574	77216906	+	0.000	0.000	Merged-chr11-77216325-91
Merged-chr4-45084529-66	chr4	45084252	45084822	+	0.000	0.000	Merged-chr4-45084529-66
Merged-chr16-57545857-3	chr16	57545679	57546054	+	0.000	0.000	Merged-chr16-57545857-3
Merged-chr2-72083129-6	chr2	72082992	72083279	+	0.000	0.000	Merged-chr2-72083129-6
Merged-chr10-96690288-1	chr10	96690190	96690388	+	0.000	0.000	Merged-chr10-96690288-1
Merged-chr4-145306673-4	chr4	145306540	145306807	+	0.000	0.000	Merged-chr4-145306673-4
Merged-chr12-103337939-2	chr12	103337759	103338122	+	0.000	0.000	Merged-chr12-103337939-2
Merged-chr10-13438536-33	chr10	13438267	13438836	+	0.000	0.000	Merged-chr10-13438536-33
Merged-chr6-129255226-26	chr6	129254980	129255543	+	0.000	0.000	Merged-chr6-129255226-26
Merged-chr3-83863238-36	chr3	83862966	83863604	+	0.000	0.000	Merged-chr3-83863238-36
Merged-chr17-84336226-16	chr17	84336027	84336411	+	0.000	0.000	Merged-chr17-84336226-16
Merged-chr19-34526607-16	chr19	34526397	34526779	+	0.000	0.000	Merged-chr19-34526607-16
Merged-chr7-128498160-2	chr7	128498021	128498301	+	0.000	0.000	Merged-chr7-128498160-2
Merged-chr12-55464157-1	chr12	55464059	55464257	+	0.000	0.000	Merged-chr12-55464157-1
Merged-chr3-87387698-10	chr3	87387474	87387895	+	0.000	0.000	Merged-chr3-87387698-10
Merged-chr2-151973040-2	chr2	151972914	151973168	+	0.000	0.000	Merged-chr2-151973040-2
Merged-chr15-93595950-115	chr15	93595345	93596428	+	0.000	0.000	Merged-chr15-93595950-115
Merged-chr8-81861625-26	chr8	81861430	81861921	+	0.000	0.000	Merged-chr8-81861625-26
Merged-chrX-12134249-2	chrX	12134126	12134375	+	0.000	0.000	Merged-chrX-12134249-2
Merged-chr6-124745799-51	chr6	124745495	124746428	+	0.000	0.000	Merged-chr6-124745799-51
Merged-chr14-7994545-46	chr14	7994321	7994734	+	0.000	0.000	Merged-chr14-7994545-46
Merged-chr10-121693287-26	chr10	121693024	121693625	+	0.000	0.000	Merged-chr10-121693287-26
Merged-chr12-82304111-12	chr12	82303935	82304271	+	0.000	0.000	Merged-chr12-82304111-12
Merged-chr12-112618139-25	chr12	112617959	112618327	+	0.000	0.000	Merged-chr12-112618139-25
Merged-chr16-25274281-15	chr16	25274101	25274454	+	0.000	0.000	Merged-chr16-25274281-15
Merged-chr10-7824827-49	chr10	7824608	7825060	+	0.000	0.000	Merged-chr10-7824827-49
Merged-chr10-96588454-52	chr10	96588173	96588801	+	0.000	0.000	Merged-chr10-96588454-52
Merged-chr3-137868303-1	chr3	137868205	137868403	+	0.000	0.000	Merged-chr3-137868303-1
Merged-chr10-59292726-30	chr10	59292500	59292932	+	0.000	0.000	Merged-chr10-59292726-30
Merged-chr16-30835919-12	chr16	30835723	30836104	+	0.000	0.000	Merged-chr16-30835919-12
Merged-chr2-103658723-12	chr2	103658510	103658872	+	0.000	0.000	Merged-chr2-103658723-12
Merged-chr9-21313543-10	chr9	21313406	21313675	+	0.000	0.000	Merged-chr9-21313543-10
Merged-chrX-57175645-1	chrX	57175547	57175745	+	0.000	0.000	Merged-chrX-57175645-1
Merged-chr10-20991978-8	chr10	20991800	20992195	+	0.000	0.000	Merged-chr10-20991978-8
Merged-chr12-41146661-3	chr12	41146520	41146801	+	0.000	0.000	Merged-chr12-41146661-3
Merged-chr5-118050907-19	chr5	118050704	118051071	+	0.000	0.000	Merged-chr5-118050907-19
Merged-chr2-91986276-9	chr2	91986091	91986459	+	0.000	0.000	Merged-chr2-91986276-9
Merged-chr10-121297598-43	chr10	121297406	121297789	+	0.000	0.000	Merged-chr10-121297598-43
Merged-chr6-94544082-21	chr6	94543813	94544304	+	0.000	0.000	Merged-chr6-94544082-21
Merged-chr12-103421456-22	chr12	103421264	103421753	+	0.000	0.000	Merged-chr12-103421456-22
Merged-chr14-11038136-4	chr14	11038003	11038272	+	0.000	0.000	Merged-chr14-11038136-4
Merged-chr11-59809767-149	chr11	59809556	59810146	+	0.000	0.000	Merged-chr11-59809767-149
Merged-chr14-120347945-44	chr14	120347623	120348191	+	0.000	0.000	Merged-chr14-120347945-44
Merged-chr11-75867102-2	chr11	75866985	75867222	+	0.000	0.000	Merged-chr11-75867102-2
Merged-chr1-192753229-57	chr1	192752683	192753709	+	0.000	0.000	Merged-chr1-192753229-57
Merged-chr2-122467612-78	chr2	122467302	122467939	+	0.000	0.000	Merged-chr2-122467612-78
Merged-chr10-96535668-22	chr10	96535398	96535890	+	0.000	0.000	Merged-chr10-96535668-22
Merged-chr1-40290751-7	chr1	40290580	40290985	+	0.000	0.000	Merged-chr1-40290751-7
Merged-chr2-181679007-36	chr2	181678808	181679278	+	0.000	0.000	Merged-chr2-181679007-36
Merged-chr3-138864342-22	chr3	138864096	138864587	+	0.000	0.000	Merged-chr3-138864342-22
Merged-chr12-36359028-5	chr12	36358789	36359317	+	0.000	0.000	Merged-chr12-36359028-5
Merged-chr4-150540101-42	chr4	150539863	150540444	+	0.000	0.000	Merged-chr4-150540101-42
Merged-chr18-79064378-58	chr18	79064086	79064613	+	0.000	0.000	Merged-chr18-79064378-58
Merged-chrX-13845408-2	chrX	13845294	13845524	+	0.000	0.000	Merged-chrX-13845408-2
Merged-chr4-102859663-41	chr4	102859348	102860180	+	0.000	0.000	Merged-chr4-102859663-41
Merged-chr17-84352378-5	chr17	84352149	84352613	+	0.000	0.000	Merged-chr17-84352378-5
Merged-chr7-142967366-1	chr7	142967268	142967466	+	0.000	0.000	Merged-chr7-142967366-1
Merged-chr2-131448367-26	chr2	131448187	131448550	+	0.000	0.000	Merged-chr2-131448367-26
Merged-chr10-60189958-4	chr10	60189801	60190100	+	0.000	0.000	Merged-chr10-60189958-4
Merged-chr3-84220800-59	chr3	84220445	84221121	+	0.000	0.000	Merged-chr3-84220800-59
Merged-chr2-172392373-19	chr2	172392169	172392644	+	0.000	0.000	Merged-chr2-172392373-19
Merged-chr11-78465860-16	chr11	78465592	78466125	+	0.000	0.000	Merged-chr11-78465860-16
Merged-chr4-116704026-8	chr4	116703834	116704194	+	0.000	0.000	Merged-chr4-116704026-8
Merged-chr9-61859765-62	chr9	61859366	61860214	+	0.000	0.000	Merged-chr9-61859765-62
Merged-chr1-40236250-26	chr1	40235937	40236548	+	0.000	0.000	Merged-chr1-40236250-26
Merged-chr4-95778146-34	chr4	95777818	95778658	+	0.000	0.000	Merged-chr4-95778146-34
Merged-chr2-131423775-8	chr2	131423621	131423932	+	0.000	0.000	Merged-chr2-131423775-8
Merged-chr11-74848149-19	chr11	74847858	74848417	+	0.000	0.000	Merged-chr11-74848149-19
Merged-chr16-94414336-19	chr16	94414140	94414534	+	0.000	0.000	Merged-chr16-94414336-19
Merged-chr13-112388467-40	chr13	112388178	112388758	+	0.000	0.000	Merged-chr13-112388467-40
Merged-chr19-18766611-24	chr19	18766424	18766784	+	0.000	0.000	Merged-chr19-18766611-24
Merged-chr3-88775263-42	chr3	88775073	88775484	+	0.000	0.000	Merged-chr3-88775263-42
Merged-chr17-84328781-5	chr17	84328647	84328909	+	0.000	0.000	Merged-chr17-84328781-5
Merged-chr13-43767810-15	chr13	43767545	43768036	+	0.000	0.000	Merged-chr13-43767810-15
Merged-chr10-121316401-59	chr10	121315998	121316680	+	0.000	0.000	Merged-chr10-121316401-59
Merged-chr17-87636797-74	chr17	87636578	87637217	+	0.000	0.000	Merged-chr17-87636797-74
Merged-chr11-115643465-31	chr11	115643234	115643616	+	0.000	0.000	Merged-chr11-115643465-31
Merged-chr12-85688072-28	chr12	85687810	85688309	+	0.000	0.000	Merged-chr12-85688072-28
Merged-chr2-135737673-31	chr2	135737284	135737933	+	0.000	0.000	Merged-chr2-135737673-31
Merged-chr2-91963655-56	chr2	91963374	91964057	+	0.000	0.000	Merged-chr2-91963655-56
Merged-chr1-190896359-15	chr1	190896188	190896588	+	0.000	0.000	Merged-chr1-190896359-15
Merged-chr9-101251656-72	chr9	101251445	101252012	+	0.000	0.000	Merged-chr9-101251656-72
Merged-chr8-81609244-13	chr8	81609066	81609434	+	0.000	0.000	Merged-chr8-81609244-13
Merged-chr2-6363298-8	chr2	6363060	6363479	+	0.000	0.000	Merged-chr2-6363298-8
Merged-chr8-91464120-6	chr8	91463975	91464291	+	0.000	0.000	Merged-chr8-91464120-6
Merged-chr1-40263062-16	chr1	40262841	40263415	+	0.000	0.000	Merged-chr1-40263062-16
Merged-chr3-106483430-2	chr3	106483332	106483530	+	0.000	0.000	Merged-chr3-106483430-2
Merged-chr11-5261159-5	chr11	5261032	5261284	+	0.000	0.000	Merged-chr11-5261159-5
Merged-chr3-101929538-16	chr3	101929341	101929799	+	0.000	0.000	Merged-chr3-101929538-16
Merged-chr6-134252285-32	chr6	134251874	134252524	+	0.000	0.000	Merged-chr6-134252285-32
Merged-chr5-64371502-26	chr5	64371303	64371728	+	0.000	0.000	Merged-chr5-64371502-26
Merged-chr6-94700992-3	chr6	94700812	94701137	+	0.000	0.000	Merged-chr6-94700992-3
Merged-chr14-121456834-2	chr14	121456727	121456943	+	0.000	0.000	Merged-chr14-121456834-2
Merged-chr17-47140533-140	chr17	47139741	47141465	+	0.000	0.000	Merged-chr17-47140533-140
Merged-chr13-112426715-38	chr13	112426422	112426935	+	0.000	0.000	Merged-chr13-112426715-38
Merged-chr7-25107253-25	chr7	25106960	25107505	+	0.000	0.000	Merged-chr7-25107253-25
Merged-chr13-92674717-24	chr13	92674406	92675089	+	0.000	0.000	Merged-chr13-92674717-24
Merged-chr7-97069180-1	chr7	97069082	97069280	+	0.000	0.000	Merged-chr7-97069180-1
Merged-chr10-71362071-33	chr10	71361892	71362296	+	0.000	0.000	Merged-chr10-71362071-33
Merged-chr7-97041400-3	chr7	97041232	97041623	+	0.000	0.000	Merged-chr7-97041400-3
Merged-chr10-99204774-47	chr10	99204446	99205077	+	0.000	0.000	Merged-chr10-99204774-47
Merged-chr18-77794764-36	chr18	77794406	77795073	+	0.000	0.000	Merged-chr18-77794764-36
Merged-chr14-69804239-29	chr14	69804003	69804478	+	0.000	0.000	Merged-chr14-69804239-29
Merged-chr17-5893346-8	chr17	5893112	5893599	+	0.000	0.000	Merged-chr17-5893346-8
Merged-chr17-73163375-142	chr17	73162758	73163953	+	0.000	0.000	Merged-chr17-73163375-142
Merged-chr2-172390550-32	chr2	172390390	172390749	+	0.000	0.000	Merged-chr2-172390550-32
Merged-chr3-131157168-10	chr3	131156989	131157365	+	0.000	0.000	Merged-chr3-131157168-10
Merged-chr14-30125344-15	chr14	30125157	30125587	+	0.000	0.000	Merged-chr14-30125344-15
Merged-chr14-57713043-44	chr14	57712848	57713257	+	0.000	0.000	Merged-chr14-57713043-44
Merged-chr11-20611228-24	chr11	20610883	20611575	+	0.000	0.000	Merged-chr11-20611228-24
Merged-chr11-90512841-45	chr11	90512557	90513025	+	0.000	0.000	Merged-chr11-90512841-45
Merged-chr17-32891413-48	chr17	32891140	32891651	+	0.000	0.000	Merged-chr17-32891413-48
Merged-chr9-118679048-3	chr9	118678935	118679157	+	0.000	0.000	Merged-chr9-118679048-3
Merged-chr16-76339368-4	chr16	76339250	76339481	+	0.000	0.000	Merged-chr16-76339368-4
Merged-chr8-81776667-33	chr8	81776296	81777033	+	0.000	0.000	Merged-chr8-81776667-33
Merged-chr10-14050811-26	chr10	14050641	14050984	+	0.000	0.000	Merged-chr10-14050811-26
Merged-chr5-107359666-49	chr5	107359402	107359868	+	0.000	0.000	Merged-chr5-107359666-49
Merged-chr14-10445134-1	chr14	10445036	10445234	+	0.000	0.000	Merged-chr14-10445134-1
Merged-chr3-108536770-60	chr3	108536499	108537179	+	0.000	0.000	Merged-chr3-108536770-60
Merged-chr17-56445586-4	chr17	56445472	56445726	+	0.000	0.000	Merged-chr17-56445586-4
Merged-chr10-96638621-2	chr10	96638493	96638752	+	0.000	0.000	Merged-chr10-96638621-2
Merged-chr1-69689104-39	chr1	69688915	69689356	+	0.000	0.000	Merged-chr1-69689104-39
Merged-chr12-55490613-3	chr12	55490435	55490782	+	0.000	0.000	Merged-chr12-55490613-3
Merged-chr15-58196982-23	chr15	58196768	58197238	+	0.000	0.000	Merged-chr15-58196982-23
Merged-chr11-80476975-74	chr11	80476632	80477243	+	0.000	0.000	Merged-chr11-80476975-74
Merged-chr2-165854688-17	chr2	165854463	165854882	+	0.000	0.000	Merged-chr2-165854688-17
Merged-chr6-125264360-1	chr6	125264262	125264460	+	0.000	0.000	Merged-chr6-125264360-1
Merged-chr2-112673965-1	chr2	112673867	112674065	+	0.000	0.000	Merged-chr2-112673965-1
Merged-chr6-99261371-76	chr6	99260951	99261589	+	0.000	0.000	Merged-chr6-99261371-76
Merged-chr4-156200836-25	chr4	156200682	156200999	+	0.000	0.000	Merged-chr4-156200836-25
Merged-chr6-149409146-64	chr6	149408803	149409388	+	0.000	0.000	Merged-chr6-149409146-64
Merged-chr13-93499298-157	chr13	93499081	93499829	+	0.000	0.000	Merged-chr13-93499298-157
Merged-chr5-118111264-4	chr5	118111147	118111389	+	0.000	0.000	Merged-chr5-118111264-4
Merged-chr7-45704993-60	chr7	45704654	45705238	+	0.000	0.000	Merged-chr7-45704993-60
Merged-chr1-60429094-8	chr1	60428888	60429250	+	0.000	0.000	Merged-chr1-60429094-8
Merged-chr1-36960699-30	chr1	36960516	36960956	+	0.000	0.000	Merged-chr1-36960699-30
Merged-chr15-64191593-19	chr15	64191262	64191922	+	0.000	0.000	Merged-chr15-64191593-19
Merged-chr14-31780897-6	chr14	31780748	31781053	+	0.000	0.000	Merged-chr14-31780897-6
Merged-chr1-61151289-6	chr1	61151074	61151485	+	0.000	0.000	Merged-chr1-61151289-6
Merged-chr7-99536356-6	chr7	99536177	99536524	+	0.000	0.000	Merged-chr7-99536356-6
Merged-chr6-99031467-37	chr6	99031262	99031742	+	0.000	0.000	Merged-chr6-99031467-37
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr15-86070348-1	chr15	86070250	86070448	+	0.000	0.000	Merged-chr15-86070348-1
Merged-chr4-152151812-1	chr4	152151714	152151912	+	0.000	0.000	Merged-chr4-152151812-1
Merged-chr10-96757491-3	chr10	96757365	96757629	+	0.000	0.000	Merged-chr10-96757491-3
Merged-chr10-17797209-6	chr10	17797056	17797333	+	0.000	0.000	Merged-chr10-17797209-6
Merged-chr10-78018968-26	chr10	78018724	78019132	+	0.000	0.000	Merged-chr10-78018968-26
Merged-chr2-163254696-7	chr2	163254313	163254961	+	0.000	0.000	Merged-chr2-163254696-7
Merged-chr11-100893623-28	chr11	100893416	100893826	+	0.000	0.000	Merged-chr11-100893623-28
Merged-chr16-76323771-64	chr16	76323456	76324046	+	0.000	0.000	Merged-chr16-76323771-64
Merged-chr9-118750272-2	chr9	118750107	118750440	+	0.000	0.000	Merged-chr9-118750272-2
Merged-chr1-61027300-81	chr1	61026740	61027851	+	0.000	0.000	Merged-chr1-61027300-81
Merged-chr6-99485907-9	chr6	99485769	99486065	+	0.000	0.000	Merged-chr6-99485907-9
Merged-chr5-134313860-43	chr5	134313549	134314132	+	0.000	0.000	Merged-chr5-134313860-43
Merged-chr5-35870769-20	chr5	35870532	35871044	+	0.000	0.000	Merged-chr5-35870769-20
Merged-chr1-164453894-15	chr1	164453519	164454109	+	0.000	0.000	Merged-chr1-164453894-15
Merged-chr4-6924913-49	chr4	6924682	6925132	+	0.000	0.000	Merged-chr4-6924913-49
Merged-chr10-17727995-17	chr10	17727800	17728153	+	0.000	0.000	Merged-chr10-17727995-17
Merged-chr15-36496712-52	chr15	36496507	36496933	+	0.000	0.000	Merged-chr15-36496712-52
Merged-chr4-45799180-54	chr4	45798961	45799414	+	0.000	0.000	Merged-chr4-45799180-54
Merged-chr13-112447320-26	chr13	112447117	112447504	+	0.000	0.000	Merged-chr13-112447320-26
Merged-chr1-138350110-4	chr1	138349977	138350230	+	0.000	0.000	Merged-chr1-138350110-4
Merged-chr2-169519991-22	chr2	169519793	169520197	+	0.000	0.000	Merged-chr2-169519991-22
Merged-chr14-75444835-23	chr14	75444675	75445015	+	0.000	0.000	Merged-chr14-75444835-23
Merged-chr10-60169227-2	chr10	60169116	60169341	+	0.000	0.000	Merged-chr10-60169227-2
Merged-chr11-109432542-63	chr11	109432014	109432961	+	0.000	0.000	Merged-chr11-109432542-63
Merged-chr5-110058029-58	chr5	110057759	110058282	+	0.000	0.000	Merged-chr5-110058029-58
Merged-chr17-31011806-34	chr17	31011573	31012015	+	0.000	0.000	Merged-chr17-31011806-34
Merged-chr2-131321371-45	chr2	131321224	131321611	+	0.000	0.000	Merged-chr2-131321371-45
Merged-chr1-193160183-72	chr1	193159451	193160944	+	0.000	0.000	Merged-chr1-193160183-72
Merged-chr1-164960822-1	chr1	164960724	164960922	+	0.000	0.000	Merged-chr1-164960822-1
Merged-chr1-91192441-31	chr1	91192196	91192758	+	0.000	0.000	Merged-chr1-91192441-31
Merged-chr6-49319292-53	chr6	49319023	49319516	+	0.000	0.000	Merged-chr6-49319292-53
Merged-chr18-80047209-78	chr18	80046848	80047503	+	0.000	0.000	Merged-chr18-80047209-78
Merged-chr11-94253783-2	chr11	94253662	94253907	+	0.000	0.000	Merged-chr11-94253783-2
Merged-chr15-9466691-10	chr15	9466557	9466860	+	0.000	0.000	Merged-chr15-9466691-10
Merged-chr19-10948684-1	chr19	10948586	10948784	+	0.000	0.000	Merged-chr19-10948684-1
Merged-chr17-87975056-71	chr17	87974755	87975415	+	0.000	0.000	Merged-chr17-87975056-71
Merged-chr15-25774073-29	chr15	25773830	25774377	+	0.000	0.000	Merged-chr15-25774073-29
Merged-chr2-18910318-28	chr2	18909989	18910764	+	0.000	0.000	Merged-chr2-18910318-28
Merged-chr17-47112918-2	chr17	47112806	47113033	+	0.000	0.000	Merged-chr17-47112918-2
Merged-chr6-146497948-69	chr6	146497705	146498244	+	0.000	0.000	Merged-chr6-146497948-69
Merged-chr4-155760181-6	chr4	155759972	155760376	+	0.000	0.000	Merged-chr4-155760181-6
Merged-chr6-94685051-5	chr6	94684896	94685208	+	0.000	0.000	Merged-chr6-94685051-5
Merged-chr9-65676476-52	chr9	65676173	65676717	+	0.000	0.000	Merged-chr9-65676476-52
Merged-chr3-9004436-82	chr3	9004171	9004693	+	0.000	0.000	Merged-chr3-9004436-82
Merged-chr7-44305170-86	chr7	44304925	44305452	+	0.000	0.000	Merged-chr7-44305170-86
Merged-chr16-97535705-142	chr16	97535405	97536279	+	0.000	0.000	Merged-chr16-97535705-142
Merged-chr16-44962970-21	chr16	44962765	44963215	+	0.000	0.000	Merged-chr16-44962970-21
Merged-chr12-55499248-31	chr12	55499020	55499481	+	0.000	0.000	Merged-chr12-55499248-31
Merged-chr4-152130617-6	chr4	152130387	152130956	+	0.000	0.000	Merged-chr4-152130617-6
Merged-chr11-19993906-5	chr11	19993751	19994034	+	0.000	0.000	Merged-chr11-19993906-5
Merged-chr18-79267984-24	chr18	79267707	79268313	+	0.000	0.000	Merged-chr18-79267984-24
Merged-chr18-78954647-1	chr18	78954549	78954747	+	0.000	0.000	Merged-chr18-78954647-1
Merged-chr11-61155897-9	chr11	61155696	61156084	+	0.000	0.000	Merged-chr11-61155897-9
Merged-chr14-101513346-6	chr14	101513013	101513583	+	0.000	0.000	Merged-chr14-101513346-6
Merged-chr16-92020100-2	chr16	92019979	92020224	+	0.000	0.000	Merged-chr16-92020100-2
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr18-37742152-41	chr18	37741896	37742410	+	0.000	0.000	Merged-chr18-37742152-41
Merged-chr9-101182194-26	chr9	101182023	101182400	+	0.000	0.000	Merged-chr9-101182194-26
Merged-chr2-19371886-68	chr2	19371679	19372124	+	0.000	0.000	Merged-chr2-19371886-68
Merged-chr3-152346656-63	chr3	152346294	152347118	+	0.000	0.000	Merged-chr3-152346656-63
Merged-chr13-73626846-62	chr13	73626575	73627111	+	0.000	0.000	Merged-chr13-73626846-62
Merged-chr5-64780390-1	chr5	64780292	64780490	+	0.000	0.000	Merged-chr5-64780390-1
Merged-chr8-4258944-112	chr8	4258750	4259445	+	0.000	0.000	Merged-chr8-4258944-112
Merged-chr7-110796753-46	chr7	110796552	110796954	+	0.000	0.000	Merged-chr7-110796753-46
Merged-chr3-101013202-2	chr3	101013065	101013341	+	0.000	0.000	Merged-chr3-101013202-2
Merged-chr6-146888566-65	chr6	146888248	146888842	+	0.000	0.000	Merged-chr6-146888566-65
Merged-chr2-59161685-15	chr2	59161449	59161850	+	0.000	0.000	Merged-chr2-59161685-15
Merged-chr15-53113994-25	chr15	53113678	53114334	+	0.000	0.000	Merged-chr15-53113994-25
Merged-chr2-36136611-74	chr2	36136356	36136843	+	0.000	0.000	Merged-chr2-36136611-74
Merged-chr5-134282688-60	chr5	134282432	134282947	+	0.000	0.000	Merged-chr5-134282688-60
Merged-chr6-65779129-63	chr6	65778843	65779426	+	0.000	0.000	Merged-chr6-65779129-63
Merged-chr6-90728818-41	chr6	90728524	90729107	+	0.000	0.000	Merged-chr6-90728818-41
Merged-chr2-59166693-1	chr2	59166595	59166793	+	0.000	0.000	Merged-chr2-59166693-1
Merged-chr12-36381004-2	chr12	36380851	36381160	+	0.000	0.000	Merged-chr12-36381004-2
Merged-chr17-87561219-18	chr17	87560901	87561434	+	0.000	0.000	Merged-chr17-87561219-18
Merged-chr2-61494309-57	chr2	61494093	61494536	+	0.000	0.000	Merged-chr2-61494309-57
Merged-chrX-12041677-9	chrX	12041513	12041878	+	0.000	0.000	Merged-chrX-12041677-9
Merged-chr10-80939775-54	chr10	80939457	80940092	+	0.000	0.000	Merged-chr10-80939775-54
Merged-chr19-17380887-41	chr19	17380601	17381417	+	0.000	0.000	Merged-chr19-17380887-41
