#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr3-137864256-74	chr3	137864026	137864469	+	0.000	0.000	Merged-chr3-137864256-74
Merged-chr12-113148662-1	chr12	113148564	113148762	+	0.000	0.000	Merged-chr12-113148662-1
Merged-chr3-27317154-55	chr3	27316846	27317576	+	0.000	0.000	Merged-chr3-27317154-55
Merged-chr12-69168736-61	chr12	69168486	69168961	+	0.000	0.000	Merged-chr12-69168736-61
Merged-chr4-11771838-52	chr4	11771546	11772167	+	0.000	0.000	Merged-chr4-11771838-52
Merged-chr2-128400561-8	chr2	128400383	128400735	+	0.000	0.000	Merged-chr2-128400561-8
Merged-chr1-138938113-5	chr1	138937990	138938258	+	0.000	0.000	Merged-chr1-138938113-5
Merged-chr19-6399338-114	chr19	6398552	6399994	+	0.000	0.000	Merged-chr19-6399338-114
Merged-chr14-121256675-4	chr14	121256453	121256955	+	0.000	0.000	Merged-chr14-121256675-4
Merged-chr2-9872018-1	chr2	9871920	9872118	+	0.000	0.000	Merged-chr2-9872018-1
Merged-chr13-101711564-33	chr13	101711352	101711932	+	0.000	0.000	Merged-chr13-101711564-33
Merged-chr14-121422910-45	chr14	121422628	121423262	+	0.000	0.000	Merged-chr14-121422910-45
Merged-chr1-88705567-62	chr1	88705102	88706128	+	0.000	0.000	Merged-chr1-88705567-62
Merged-chr3-9895947-13	chr3	9895738	9896149	+	0.000	0.000	Merged-chr3-9895947-13
Merged-chr6-108876104-51	chr6	108875822	108876353	+	0.000	0.000	Merged-chr6-108876104-51
Merged-chr1-181852620-6	chr1	181852464	181852824	+	0.000	0.000	Merged-chr1-181852620-6
Merged-chr6-135377824-45	chr6	135377631	135378038	+	0.000	0.000	Merged-chr6-135377824-45
Merged-chr4-70533473-2	chr4	70533364	70533585	+	0.000	0.000	Merged-chr4-70533473-2
Merged-chr2-153651465-6	chr2	153651228	153651643	+	0.000	0.000	Merged-chr2-153651465-6
Merged-chr2-9548561-14	chr2	9548310	9548754	+	0.000	0.000	Merged-chr2-9548561-14
Merged-chr2-9718103-10	chr2	9717944	9718318	+	0.000	0.000	Merged-chr2-9718103-10
Merged-chr14-70792747-14	chr14	70792579	70792984	+	0.000	0.000	Merged-chr14-70792747-14
Merged-chr12-112644805-96	chr12	112644538	112644996	+	0.000	0.000	Merged-chr12-112644805-96
Merged-chr13-45919195-6	chr13	45919050	45919338	+	0.000	0.000	Merged-chr13-45919195-6
Merged-chr14-25630418-14	chr14	25630222	25630620	+	0.000	0.000	Merged-chr14-25630418-14
Merged-chr6-135373259-1	chr6	135373161	135373359	+	0.000	0.000	Merged-chr6-135373259-1
Merged-chr16-58553585-23	chr16	58553294	58553942	+	0.000	0.000	Merged-chr16-58553585-23
Merged-chr6-38326792-31	chr6	38326505	38327076	+	0.000	0.000	Merged-chr6-38326792-31
Merged-chr2-126306457-1	chr2	126306359	126306557	+	0.000	0.000	Merged-chr2-126306457-1
Merged-chr17-78994621-3	chr17	78994455	78994784	+	0.000	0.000	Merged-chr17-78994621-3
Merged-chr9-122293937-1	chr9	122293839	122294037	+	0.000	0.000	Merged-chr9-122293937-1
Merged-chr9-103305214-64	chr9	103304978	103305434	+	0.000	0.000	Merged-chr9-103305214-64
Merged-chr5-113825242-12	chr5	113824995	113825432	+	0.000	0.000	Merged-chr5-113825242-12
Merged-chr11-104631492-24	chr11	104631333	104631666	+	0.000	0.000	Merged-chr11-104631492-24
Merged-chr2-100020310-1	chr2	100020212	100020410	+	0.000	0.000	Merged-chr2-100020310-1
Merged-chr4-46689596-22	chr4	46689328	46689846	+	0.000	0.000	Merged-chr4-46689596-22
Merged-chr2-52570542-44	chr2	52570158	52570868	+	0.000	0.000	Merged-chr2-52570542-44
Merged-chr5-93267720-160	chr5	93267455	93267941	+	0.000	0.000	Merged-chr5-93267720-160
Merged-chr6-124918143-5	chr6	124917944	124918335	+	0.000	0.000	Merged-chr6-124918143-5
Merged-chr9-44029838-4	chr9	44029634	44029981	+	0.000	0.000	Merged-chr9-44029838-4
Merged-chr1-133787965-48	chr1	133787724	133788166	+	0.000	0.000	Merged-chr1-133787965-48
Merged-chr19-5388717-53	chr19	5388486	5388984	+	0.000	0.000	Merged-chr19-5388717-53
Merged-chr2-128434790-11	chr2	128434607	128434993	+	0.000	0.000	Merged-chr2-128434790-11
Merged-chr7-4064275-8	chr7	4064115	4064424	+	0.000	0.000	Merged-chr7-4064275-8
Merged-chr1-138963261-12	chr1	138963149	138963386	+	0.000	0.000	Merged-chr1-138963261-12
Merged-chr9-95834941-16	chr9	95834574	95835164	+	0.000	0.000	Merged-chr9-95834941-16
Merged-chr8-84127420-70	chr8	84127134	84127929	+	0.000	0.000	Merged-chr8-84127420-70
Merged-chr7-143748578-27	chr7	143748331	143748827	+	0.000	0.000	Merged-chr7-143748578-27
Merged-chr17-83854411-35	chr17	83854165	83854689	+	0.000	0.000	Merged-chr17-83854411-35
Merged-chr2-128087251-38	chr2	128086855	128087672	+	0.000	0.000	Merged-chr2-128087251-38
Merged-chr3-93593683-6	chr3	93593559	93593829	+	0.000	0.000	Merged-chr3-93593683-6
Merged-chr1-133821484-56	chr1	133821186	133821813	+	0.000	0.000	Merged-chr1-133821484-56
Merged-chr11-53810428-22	chr11	53810224	53810647	+	0.000	0.000	Merged-chr11-53810428-22
Merged-chr13-115090156-125	chr13	115089868	115090595	+	0.000	0.000	Merged-chr13-115090156-125
Merged-chrX-134308001-68	chrX	134307763	134308216	+	0.000	0.000	Merged-chrX-134308001-68
Merged-chr7-139227243-22	chr7	139226975	139227580	+	0.000	0.000	Merged-chr7-139227243-22
Merged-chr8-115145430-7	chr8	115145145	115145623	+	0.000	0.000	Merged-chr8-115145430-7
Merged-chr18-56732311-16	chr18	56732036	56732524	+	0.000	0.000	Merged-chr18-56732311-16
Merged-chr5-150522629-58	chr5	150522389	150522906	+	0.000	0.000	Merged-chr5-150522629-58
Merged-chr8-91077551-42	chr8	91077348	91077843	+	0.000	0.000	Merged-chr8-91077551-42
Merged-chr16-49855465-142	chr16	49854960	49855943	+	0.000	0.000	Merged-chr16-49855465-142
Merged-chr15-102160711-16	chr15	102160558	102160854	+	0.000	0.000	Merged-chr15-102160711-16
Merged-chr17-50173577-19	chr17	50173297	50173815	+	0.000	0.000	Merged-chr17-50173577-19
Merged-chr12-4038374-2	chr12	4038253	4038497	+	0.000	0.000	Merged-chr12-4038374-2
Merged-chr5-150259783-65	chr5	150259397	150260103	+	0.000	0.000	Merged-chr5-150259783-65
Merged-chr4-136172501-3	chr4	136172383	136172611	+	0.000	0.000	Merged-chr4-136172501-3
Merged-chr17-31835834-15	chr17	31835657	31835998	+	0.000	0.000	Merged-chr17-31835834-15
Merged-chr4-119339139-34	chr4	119338878	119339338	+	0.000	0.000	Merged-chr4-119339139-34
Merged-chr2-143903810-20	chr2	143903635	143903982	+	0.000	0.000	Merged-chr2-143903810-20
Merged-chr4-116720847-59	chr4	116720339	116721161	+	0.000	0.000	Merged-chr4-116720847-59
Merged-chr13-96030885-26	chr13	96030565	96031125	+	0.000	0.000	Merged-chr13-96030885-26
Merged-chr15-90224402-90	chr15	90224118	90224680	+	0.000	0.000	Merged-chr15-90224402-90
Merged-chr10-44460135-1	chr10	44460037	44460235	+	0.000	0.000	Merged-chr10-44460135-1
Merged-chr7-114115270-5	chr7	114115127	114115425	+	0.000	0.000	Merged-chr7-114115270-5
Merged-chr11-67532343-16	chr11	67532100	67532603	+	0.000	0.000	Merged-chr11-67532343-16
Merged-chr4-107801567-1	chr4	107801469	107801667	+	0.000	0.000	Merged-chr4-107801567-1
Merged-chr2-52460534-1	chr2	52460436	52460634	+	0.000	0.000	Merged-chr2-52460534-1
Merged-chr15-11995673-123	chr15	11994976	11996233	+	0.000	0.000	Merged-chr15-11995673-123
Merged-chr12-51543736-20	chr12	51543565	51544030	+	0.000	0.000	Merged-chr12-51543736-20
Merged-chr12-54999059-64	chr12	54998799	54999519	+	0.000	0.000	Merged-chr12-54999059-64
Merged-chr11-95351110-19	chr11	95350934	95351321	+	0.000	0.000	Merged-chr11-95351110-19
Merged-chr17-14960917-5	chr17	14960759	14961096	+	0.000	0.000	Merged-chr17-14960917-5
Merged-chr14-100461621-38	chr14	100461370	100461889	+	0.000	0.000	Merged-chr14-100461621-38
Merged-chr2-126497961-2	chr2	126497814	126498110	+	0.000	0.000	Merged-chr2-126497961-2
Merged-chr13-63255767-2	chr13	63255613	63255924	+	0.000	0.000	Merged-chr13-63255767-2
Merged-chr2-91537835-43	chr2	91537595	91538068	+	0.000	0.000	Merged-chr2-91537835-43
Merged-chr11-97109349-15	chr11	97109064	97109649	+	0.000	0.000	Merged-chr11-97109349-15
Merged-chr3-9817216-3	chr3	9817063	9817407	+	0.000	0.000	Merged-chr3-9817216-3
Merged-chr16-49858840-8	chr16	49858687	49859010	+	0.000	0.000	Merged-chr16-49858840-8
Merged-chr19-55253983-137	chr19	55253589	55254307	+	0.000	0.000	Merged-chr19-55253983-137
Merged-chr1-86504219-99	chr1	86503921	86504521	+	0.000	0.000	Merged-chr1-86504219-99
Merged-chr6-67322636-3	chr6	67322507	67322767	+	0.000	0.000	Merged-chr6-67322636-3
Merged-chr1-181842343-120	chr1	181841994	181842553	+	0.000	0.000	Merged-chr1-181842343-120
Merged-chrX-85871800-21	chrX	85871292	85872251	+	0.000	0.000	Merged-chrX-85871800-21
Merged-chr12-98268789-38	chr12	98268532	98268994	+	0.000	0.000	Merged-chr12-98268789-38
Merged-chr5-77092743-13	chr5	77092536	77092932	+	0.000	0.000	Merged-chr5-77092743-13
Merged-chr2-154734427-2	chr2	154734293	154734564	+	0.000	0.000	Merged-chr2-154734427-2
Merged-chr10-30200308-74	chr10	30199963	30200615	+	0.000	0.000	Merged-chr10-30200308-74
Merged-chr4-101069276-67	chr4	101068999	101069812	+	0.000	0.000	Merged-chr4-101069276-67
Merged-chr2-128412572-7	chr2	128412437	128412703	+	0.000	0.000	Merged-chr2-128412572-7
Merged-chr3-38440724-15	chr3	38440537	38440984	+	0.000	0.000	Merged-chr3-38440724-15
Merged-chr14-100260783-20	chr14	100260586	100261057	+	0.000	0.000	Merged-chr14-100260783-20
Merged-chr17-86162077-29	chr17	86161884	86162266	+	0.000	0.000	Merged-chr17-86162077-29
Merged-chr17-50071769-42	chr17	50071544	50071997	+	0.000	0.000	Merged-chr17-50071769-42
Merged-chr2-9879570-49	chr2	9879347	9879848	+	0.000	0.000	Merged-chr2-9879570-49
Merged-chr2-128295119-53	chr2	128294862	128295431	+	0.000	0.000	Merged-chr2-128295119-53
Merged-chr1-138931080-29	chr1	138930768	138931341	+	0.000	0.000	Merged-chr1-138931080-29
Merged-chr16-49801610-26	chr16	49801199	49801852	+	0.000	0.000	Merged-chr16-49801610-26
Merged-chr2-65239538-1	chr2	65239440	65239638	+	0.000	0.000	Merged-chr2-65239538-1
Merged-chr4-152435289-41	chr4	152434961	152435754	+	0.000	0.000	Merged-chr4-152435289-41
Merged-chr9-106318316-12	chr9	106318043	106318490	+	0.000	0.000	Merged-chr9-106318316-12
Merged-chr2-11664187-36	chr2	11663882	11664603	+	0.000	0.000	Merged-chr2-11664187-36
Merged-chr15-88751581-99	chr15	88751246	88751847	+	0.000	0.000	Merged-chr15-88751581-99
Merged-chr10-95691143-13	chr10	95690927	95691334	+	0.000	0.000	Merged-chr10-95691143-13
Merged-chr7-74486188-34	chr7	74486021	74486401	+	0.000	0.000	Merged-chr7-74486188-34
Merged-chr18-56734019-60	chr18	56733451	56734276	+	0.000	0.000	Merged-chr18-56734019-60
Merged-chr3-89960726-41	chr3	89960520	89960906	+	0.000	0.000	Merged-chr3-89960726-41
Merged-chr9-72968638-44	chr9	72968452	72968801	+	0.000	0.000	Merged-chr9-72968638-44
Merged-chr13-30022742-10	chr13	30022544	30022958	+	0.000	0.000	Merged-chr13-30022742-10
Merged-chr1-43225144-2	chr1	43225034	43225256	+	0.000	0.000	Merged-chr1-43225144-2
Merged-chr3-36572079-53	chr3	36571831	36572452	+	0.000	0.000	Merged-chr3-36572079-53
Merged-chr4-138216401-6	chr4	138216220	138216597	+	0.000	0.000	Merged-chr4-138216401-6
Merged-chr2-11662282-5	chr2	11662158	11662421	+	0.000	0.000	Merged-chr2-11662282-5
Merged-chr18-73810130-9	chr18	73809947	73810265	+	0.000	0.000	Merged-chr18-73810130-9
Merged-chr4-136174853-23	chr4	136174496	136175040	+	0.000	0.000	Merged-chr4-136174853-23
Merged-chr9-24505220-44	chr9	24504976	24505458	+	0.000	0.000	Merged-chr9-24505220-44
Merged-chr17-73656544-26	chr17	73656365	73656726	+	0.000	0.000	Merged-chr17-73656544-26
Merged-chr14-26970383-95	chr14	26970203	26970777	+	0.000	0.000	Merged-chr14-26970383-95
Merged-chr2-4883400-34	chr2	4883225	4883644	+	0.000	0.000	Merged-chr2-4883400-34
Merged-chr5-100568346-2	chr5	100568243	100568451	+	0.000	0.000	Merged-chr5-100568346-2
Merged-chr11-116618064-1	chr11	116617966	116618164	+	0.000	0.000	Merged-chr11-116618064-1
Merged-chr8-115126776-11	chr8	115126507	115127023	+	0.000	0.000	Merged-chr8-115126776-11
Merged-chr1-43144690-25	chr1	43144536	43144906	+	0.000	0.000	Merged-chr1-43144690-25
Merged-chr11-53803686-61	chr11	53803114	53804136	+	0.000	0.000	Merged-chr11-53803686-61
Merged-chr8-86883072-4	chr8	86882869	86883318	+	0.000	0.000	Merged-chr8-86883072-4
Merged-chr12-100520759-69	chr12	100520405	100521121	+	0.000	0.000	Merged-chr12-100520759-69
Merged-chr11-98459295-12	chr11	98459112	98459582	+	0.000	0.000	Merged-chr11-98459295-12
Merged-chr12-113150080-1	chr12	113149982	113150180	+	0.000	0.000	Merged-chr12-113150080-1
Merged-chr16-91796085-21	chr16	91795908	91796311	+	0.000	0.000	Merged-chr16-91796085-21
Merged-chr4-133050964-41	chr4	133050583	133051227	+	0.000	0.000	Merged-chr4-133050964-41
Merged-chr5-62759603-62	chr5	62758970	62760371	+	0.000	0.000	Merged-chr5-62759603-62
Merged-chr4-8922262-9	chr4	8922084	8922434	+	0.000	0.000	Merged-chr4-8922262-9
Merged-chr14-7864865-9	chr14	7864740	7865008	+	0.000	0.000	Merged-chr14-7864865-9
Merged-chr2-119618525-54	chr2	119618330	119618816	+	0.000	0.000	Merged-chr2-119618525-54
Merged-chr3-137103671-1	chr3	137103573	137103771	+	0.000	0.000	Merged-chr3-137103671-1
Merged-chr5-112291957-1	chr5	112291859	112292057	+	0.000	0.000	Merged-chr5-112291957-1
Merged-chr18-74207831-60	chr18	74207581	74208059	+	0.000	0.000	Merged-chr18-74207831-60
Merged-chr5-107980170-14	chr5	107979892	107980345	+	0.000	0.000	Merged-chr5-107980170-14
Merged-chr18-34373797-4	chr18	34373644	34374035	+	0.000	0.000	Merged-chr18-34373797-4
Merged-chr14-100282949-10	chr14	100282730	100283241	+	0.000	0.000	Merged-chr14-100282949-10
Merged-chr9-122310830-40	chr9	122310629	122311036	+	0.000	0.000	Merged-chr9-122310830-40
Merged-chr11-88011784-26	chr11	88011561	88012023	+	0.000	0.000	Merged-chr11-88011784-26
Merged-chr13-29986284-62	chr13	29985920	29986542	+	0.000	0.000	Merged-chr13-29986284-62
Merged-chr5-112287105-89	chr5	112286867	112287390	+	0.000	0.000	Merged-chr5-112287105-89
Merged-chr9-58580971-24	chr9	58580831	58581194	+	0.000	0.000	Merged-chr9-58580971-24
Merged-chrX-159159822-7	chrX	159159705	159159956	+	0.000	0.000	Merged-chrX-159159822-7
Merged-chr11-116618798-12	chr11	116618455	116619015	+	0.000	0.000	Merged-chr11-116618798-12
Merged-chr2-128379347-11	chr2	128379227	128379474	+	0.000	0.000	Merged-chr2-128379347-11
Merged-chr6-135364478-50	chr6	135364259	135364643	+	0.000	0.000	Merged-chr6-135364478-50
Merged-chr8-84846613-1	chr8	84846515	84846713	+	0.000	0.000	Merged-chr8-84846613-1
Merged-chr5-115897153-16	chr5	115896992	115897351	+	0.000	0.000	Merged-chr5-115897153-16
Merged-chr17-50070273-24	chr17	50070121	50070451	+	0.000	0.000	Merged-chr17-50070273-24
Merged-chr2-9877336-2	chr2	9877196	9877479	+	0.000	0.000	Merged-chr2-9877336-2
Merged-chr9-123928219-7	chr9	123928079	123928351	+	0.000	0.000	Merged-chr9-123928219-7
Merged-chr9-106886341-7	chr9	106886140	106886555	+	0.000	0.000	Merged-chr9-106886341-7
Merged-chr19-5389296-20	chr19	5389092	5389473	+	0.000	0.000	Merged-chr19-5389296-20
Merged-chr1-191402800-7	chr1	191402644	191403013	+	0.000	0.000	Merged-chr1-191402800-7
Merged-chr4-109760708-28	chr4	109760463	109761000	+	0.000	0.000	Merged-chr4-109760708-28
Merged-chr10-8184927-13	chr10	8184726	8185098	+	0.000	0.000	Merged-chr10-8184927-13
Merged-chr10-117792709-55	chr10	117792418	117792937	+	0.000	0.000	Merged-chr10-117792709-55
Merged-chr8-115462396-21	chr8	115462226	115462577	+	0.000	0.000	Merged-chr8-115462396-21
Merged-chr16-17085766-56	chr16	17085370	17086571	+	0.000	0.000	Merged-chr16-17085766-56
Merged-chr6-86921974-19	chr6	86921751	86922274	+	0.000	0.000	Merged-chr6-86921974-19
Merged-chr3-84679070-45	chr3	84678862	84679279	+	0.000	0.000	Merged-chr3-84679070-45
Merged-chr5-105053656-75	chr5	105053308	105053893	+	0.000	0.000	Merged-chr5-105053656-75
Merged-chr8-115229022-13	chr8	115228793	115229213	+	0.000	0.000	Merged-chr8-115229022-13
Merged-chr1-172507219-12	chr1	172506962	172507413	+	0.000	0.000	Merged-chr1-172507219-12
Merged-chr6-108861313-26	chr6	108861078	108861608	+	0.000	0.000	Merged-chr6-108861313-26
Merged-chr3-135191984-24	chr3	135191693	135192231	+	0.000	0.000	Merged-chr3-135191984-24
Merged-chr13-38527849-1	chr13	38527751	38527949	+	0.000	0.000	Merged-chr13-38527849-1
Merged-chr4-8838748-37	chr4	8838530	8838967	+	0.000	0.000	Merged-chr4-8838748-37
Merged-chr2-71813011-39	chr2	71812722	71813213	+	0.000	0.000	Merged-chr2-71813011-39
Merged-chr10-8535682-19	chr10	8535504	8535837	+	0.000	0.000	Merged-chr10-8535682-19
Merged-chr12-55078897-1	chr12	55078799	55078997	+	0.000	0.000	Merged-chr12-55078897-1
Merged-chr2-9594121-50	chr2	9593857	9594401	+	0.000	0.000	Merged-chr2-9594121-50
Merged-chr17-12769499-71	chr17	12769148	12769916	+	0.000	0.000	Merged-chr17-12769499-71
Merged-chr9-110645405-57	chr9	110645085	110645731	+	0.000	0.000	Merged-chr9-110645405-57
Merged-chr14-47395249-1	chr14	47395151	47395349	+	0.000	0.000	Merged-chr14-47395249-1
Merged-chr1-153746853-3	chr1	153746706	153747022	+	0.000	0.000	Merged-chr1-153746853-3
Merged-chr7-25239376-34	chr7	25239219	25239535	+	0.000	0.000	Merged-chr7-25239376-34
Merged-chr2-9684759-5	chr2	9684624	9684906	+	0.000	0.000	Merged-chr2-9684759-5
Merged-chr4-9033378-5	chr4	9033253	9033514	+	0.000	0.000	Merged-chr4-9033378-5
Merged-chr12-100544393-2	chr12	100544242	100544546	+	0.000	0.000	Merged-chr12-100544393-2
Merged-chr1-91600873-13	chr1	91600677	91601079	+	0.000	0.000	Merged-chr1-91600873-13
Merged-chr2-126310308-39	chr2	126310050	126310499	+	0.000	0.000	Merged-chr2-126310308-39
Merged-chr9-32539747-88	chr9	32539050	32540649	+	0.000	0.000	Merged-chr9-32539747-88
Merged-chr11-58183866-40	chr11	58183604	58184160	+	0.000	0.000	Merged-chr11-58183866-40
Merged-chr17-83808700-1	chr17	83808602	83808800	+	0.000	0.000	Merged-chr17-83808700-1
Merged-chr7-135716348-117	chr7	135715936	135716958	+	0.000	0.000	Merged-chr7-135716348-117
Merged-chr3-102733167-19	chr3	102732909	102733430	+	0.000	0.000	Merged-chr3-102733167-19
Merged-chr1-64690862-70	chr1	64690502	64691194	+	0.000	0.000	Merged-chr1-64690862-70
Merged-chr7-114082253-23	chr7	114082055	114082458	+	0.000	0.000	Merged-chr7-114082253-23
Merged-chr9-13827378-145	chr9	13827189	13827602	+	0.000	0.000	Merged-chr9-13827378-145
Merged-chr14-70290089-2	chr14	70289963	70290218	+	0.000	0.000	Merged-chr14-70290089-2
Merged-chrX-71364926-47	chrX	71364573	71365397	+	0.000	0.000	Merged-chrX-71364926-47
Merged-chr2-180731398-17	chr2	180731161	180731837	+	0.000	0.000	Merged-chr2-180731398-17
Merged-chr16-52418568-49	chr16	52418342	52418857	+	0.000	0.000	Merged-chr16-52418568-49
Merged-chr3-144050254-1	chr3	144050156	144050354	+	0.000	0.000	Merged-chr3-144050254-1
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr2-154791937-2	chr2	154791821	154792056	+	0.000	0.000	Merged-chr2-154791937-2
Merged-chr19-55857549-1	chr19	55857451	55857649	+	0.000	0.000	Merged-chr19-55857549-1
Merged-chr8-84132520-3	chr8	84132403	84132643	+	0.000	0.000	Merged-chr8-84132520-3
Merged-chr7-114116108-3	chr7	114115985	114116246	+	0.000	0.000	Merged-chr7-114116108-3
Merged-chr14-25464746-2	chr14	25464638	25464856	+	0.000	0.000	Merged-chr14-25464746-2
Merged-chr6-124919829-13	chr6	124919655	124920002	+	0.000	0.000	Merged-chr6-124919829-13
Merged-chr8-115877965-1	chr8	115877867	115878065	+	0.000	0.000	Merged-chr8-115877965-1
Merged-chr13-95859546-7	chr13	95859398	95859775	+	0.000	0.000	Merged-chr13-95859546-7
Merged-chr10-44483317-39	chr10	44483115	44483509	+	0.000	0.000	Merged-chr10-44483317-39
Merged-chr3-57736067-78	chr3	57735820	57736366	+	0.000	0.000	Merged-chr3-57736067-78
Merged-chr8-18936505-32	chr8	18936263	18936761	+	0.000	0.000	Merged-chr8-18936505-32
Merged-chr7-142461005-80	chr7	142460573	142461328	+	0.000	0.000	Merged-chr7-142461005-80
Merged-chr8-64849140-3	chr8	64849030	64849248	+	0.000	0.000	Merged-chr8-64849140-3
Merged-chr5-100570837-10	chr5	100570536	100571083	+	0.000	0.000	Merged-chr5-100570837-10
Merged-chr13-75840041-65	chr13	75839802	75840329	+	0.000	0.000	Merged-chr13-75840041-65
Merged-chr17-44650389-9	chr17	44650219	44650577	+	0.000	0.000	Merged-chr17-44650389-9
Merged-chr9-66226161-27	chr9	66225732	66226642	+	0.000	0.000	Merged-chr9-66226161-27
Merged-chr14-103665837-1	chr14	103665739	103665937	+	0.000	0.000	Merged-chr14-103665837-1
Merged-chr6-86871933-13	chr6	86871617	86872117	+	0.000	0.000	Merged-chr6-86871933-13
Merged-chr1-191417250-5	chr1	191417111	191417404	+	0.000	0.000	Merged-chr1-191417250-5
Merged-chr18-84043834-16	chr18	84043568	84044024	+	0.000	0.000	Merged-chr18-84043834-16
Merged-chr2-128190126-44	chr2	128189804	128190565	+	0.000	0.000	Merged-chr2-128190126-44
Merged-chr7-74488921-1	chr7	74488823	74489021	+	0.000	0.000	Merged-chr7-74488921-1
Merged-chr2-119113409-2	chr2	119113300	119113521	+	0.000	0.000	Merged-chr2-119113409-2
Merged-chr2-11653612-53	chr2	11653316	11653828	+	0.000	0.000	Merged-chr2-11653612-53
Merged-chr16-37011748-55	chr16	37011198	37012038	+	0.000	0.000	Merged-chr16-37011748-55
Merged-chr19-11049610-1	chr19	11049512	11049710	+	0.000	0.000	Merged-chr19-11049610-1
Merged-chr4-135179248-50	chr4	135179005	135179480	+	0.000	0.000	Merged-chr4-135179248-50
Merged-chr4-117120855-98	chr4	117120510	117121079	+	0.000	0.000	Merged-chr4-117120855-98
Merged-chr5-100583273-8	chr5	100583160	100583383	+	0.000	0.000	Merged-chr5-100583273-8
Merged-chr1-181853067-80	chr1	181852850	181853486	+	0.000	0.000	Merged-chr1-181853067-80
Merged-chr14-20785376-56	chr14	20785143	20785830	+	0.000	0.000	Merged-chr14-20785376-56
