#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr8-105965531-1	chr8	105965433	105965631	+	0.000	0.000	Merged-chr8-105965531-1
Merged-chr6-54972195-1	chr6	54972097	54972295	+	0.000	0.000	Merged-chr6-54972195-1
Merged-chr11-49983180-23	chr11	49982919	49983422	+	0.000	0.000	Merged-chr11-49983180-23
Merged-chr13-95593068-48	chr13	95592874	95593266	+	0.000	0.000	Merged-chr13-95593068-48
Merged-chr5-112219700-2	chr5	112219527	112219876	+	0.000	0.000	Merged-chr5-112219700-2
Merged-chr1-92806706-59	chr1	92806249	92807083	+	0.000	0.000	Merged-chr1-92806706-59
Merged-chr15-80582931-41	chr15	80582557	80583187	+	0.000	0.000	Merged-chr15-80582931-41
Merged-chr5-140208912-49	chr5	140208706	140209163	+	0.000	0.000	Merged-chr5-140208912-49
Merged-chr1-144355940-45	chr1	144355662	144356211	+	0.000	0.000	Merged-chr1-144355940-45
Merged-chr2-31026852-15	chr2	31026665	31027046	+	0.000	0.000	Merged-chr2-31026852-15
Merged-chr13-55339554-36	chr13	55339290	55339724	+	0.000	0.000	Merged-chr13-55339554-36
Merged-chr11-17008294-67	chr11	17007580	17008844	+	0.000	0.000	Merged-chr11-17008294-67
Merged-chr9-48819690-8	chr9	48819492	48819873	+	0.000	0.000	Merged-chr9-48819690-8
Merged-chr17-29264095-40	chr17	29263784	29264364	+	0.000	0.000	Merged-chr17-29264095-40
Merged-chr7-66183642-11	chr7	66183440	66183873	+	0.000	0.000	Merged-chr7-66183642-11
Merged-chr11-16976924-1	chr11	16976826	16977024	+	0.000	0.000	Merged-chr11-16976924-1
Merged-chr4-46565185-1	chr4	46565087	46565285	+	0.000	0.000	Merged-chr4-46565185-1
Merged-chr1-172276824-9	chr1	172276662	172276989	+	0.000	0.000	Merged-chr1-172276824-9
Merged-chr1-161707270-12	chr1	161707102	161707453	+	0.000	0.000	Merged-chr1-161707270-12
Merged-chr15-96745032-27	chr15	96744801	96745281	+	0.000	0.000	Merged-chr15-96745032-27
Merged-chr16-46006437-28	chr16	46006294	46006750	+	0.000	0.000	Merged-chr16-46006437-28
Merged-chr19-53312131-1	chr19	53312033	53312231	+	0.000	0.000	Merged-chr19-53312131-1
Merged-chr5-74285542-15	chr5	74285215	74285816	+	0.000	0.000	Merged-chr5-74285542-15
Merged-chr1-151688496-3	chr1	151688392	151688600	+	0.000	0.000	Merged-chr1-151688496-3
Merged-chr5-66096250-16	chr5	66095997	66096529	+	0.000	0.000	Merged-chr5-66096250-16
Merged-chr16-64851941-100	chr16	64851391	64852349	+	0.000	0.000	Merged-chr16-64851941-100
Merged-chr6-88893669-6	chr6	88893501	88893810	+	0.000	0.000	Merged-chr6-88893669-6
Merged-chr4-138456183-28	chr4	138455903	138456527	+	0.000	0.000	Merged-chr4-138456183-28
Merged-chr17-29275247-8	chr17	29275049	29275394	+	0.000	0.000	Merged-chr17-29275247-8
Merged-chr13-32849948-19	chr13	32849721	32850159	+	0.000	0.000	Merged-chr13-32849948-19
Merged-chr6-50389252-7	chr6	50389119	50389375	+	0.000	0.000	Merged-chr6-50389252-7
Merged-chr1-171777224-9	chr1	171777037	171777392	+	0.000	0.000	Merged-chr1-171777224-9
Merged-chr3-89485247-8	chr3	89484992	89485389	+	0.000	0.000	Merged-chr3-89485247-8
Merged-chr7-66146884-55	chr7	66146218	66147677	+	0.000	0.000	Merged-chr7-66146884-55
Merged-chr10-81545230-68	chr10	81545029	81545530	+	0.000	0.000	Merged-chr10-81545230-68
Merged-chr11-115481768-12	chr11	115481562	115481976	+	0.000	0.000	Merged-chr11-115481768-12
Merged-chr13-115179427-17	chr13	115179172	115179603	+	0.000	0.000	Merged-chr13-115179427-17
Merged-chr2-35661146-1	chr2	35661048	35661246	+	0.000	0.000	Merged-chr2-35661146-1
Merged-chr9-44334892-67	chr9	44334534	44335242	+	0.000	0.000	Merged-chr9-44334892-67
Merged-chr11-94992465-1	chr11	94992367	94992565	+	0.000	0.000	Merged-chr11-94992465-1
Merged-chr12-69413181-34	chr12	69412625	69413673	+	0.000	0.000	Merged-chr12-69413181-34
Merged-chr10-63338936-111	chr10	63338681	63339412	+	0.000	0.000	Merged-chr10-63338936-111
Merged-chr11-98020385-24	chr11	98020138	98020736	+	0.000	0.000	Merged-chr11-98020385-24
Merged-chr8-104427844-24	chr8	104427547	104428236	+	0.000	0.000	Merged-chr8-104427844-24
Merged-chr9-21165207-36	chr9	21164946	21165460	+	0.000	0.000	Merged-chr9-21165207-36
Merged-chr6-50374813-1	chr6	50374715	50374913	+	0.000	0.000	Merged-chr6-50374813-1
Merged-chr12-73686569-2	chr12	73686443	73686697	+	0.000	0.000	Merged-chr12-73686569-2
Merged-chr7-126584739-30	chr7	126584528	126585021	+	0.000	0.000	Merged-chr7-126584739-30
Merged-chr1-60566654-83	chr1	60566119	60567043	+	0.000	0.000	Merged-chr1-60566654-83
Merged-chr5-124035854-90	chr5	124035373	124036388	+	0.000	0.000	Merged-chr5-124035854-90
Merged-chr15-83455870-33	chr15	83455626	83456216	+	0.000	0.000	Merged-chr15-83455870-33
Merged-chr1-85961052-28	chr1	85960859	85961281	+	0.000	0.000	Merged-chr1-85961052-28
Merged-chr7-126637184-1	chr7	126637086	126637284	+	0.000	0.000	Merged-chr7-126637184-1
Merged-chr5-129942507-4	chr5	129942339	129942703	+	0.000	0.000	Merged-chr5-129942507-4
Merged-chr1-151683056-48	chr1	151682724	151683251	+	0.000	0.000	Merged-chr1-151683056-48
Merged-chr15-97821564-50	chr15	97821314	97821877	+	0.000	0.000	Merged-chr15-97821564-50
Merged-chr13-113169608-1	chr13	113169510	113169708	+	0.000	0.000	Merged-chr13-113169608-1
Merged-chr10-95414679-23	chr10	95414500	95414909	+	0.000	0.000	Merged-chr10-95414679-23
Merged-chr6-128845601-30	chr6	128845425	128845763	+	0.000	0.000	Merged-chr6-128845601-30
Merged-chr7-45742297-105	chr7	45741797	45742742	+	0.000	0.000	Merged-chr7-45742297-105
Merged-chr10-92722301-72	chr10	92722001	92722536	+	0.000	0.000	Merged-chr10-92722301-72
Merged-chr12-25099767-1	chr12	25099669	25099867	+	0.000	0.000	Merged-chr12-25099767-1
Merged-chr18-24654493-2	chr18	24654358	24654630	+	0.000	0.000	Merged-chr18-24654493-2
Merged-chr7-90145874-1	chr7	90145776	90145974	+	0.000	0.000	Merged-chr7-90145874-1
Merged-chr1-193263444-4	chr1	193263254	193263684	+	0.000	0.000	Merged-chr1-193263444-4
Merged-chr5-140622694-1	chr5	140622596	140622794	+	0.000	0.000	Merged-chr5-140622694-1
Merged-chr10-77629536-1	chr10	77629438	77629636	+	0.000	0.000	Merged-chr10-77629536-1
Merged-chr13-32982935-23	chr13	32982711	32983131	+	0.000	0.000	Merged-chr13-32982935-23
Merged-chr7-139208311-46	chr7	139208022	139208579	+	0.000	0.000	Merged-chr7-139208311-46
Merged-chr15-78528404-62	chr15	78528085	78528783	+	0.000	0.000	Merged-chr15-78528404-62
Merged-chr1-43521160-6	chr1	43521036	43521283	+	0.000	0.000	Merged-chr1-43521160-6
Merged-chr3-79484566-7	chr3	79484382	79484799	+	0.000	0.000	Merged-chr3-79484566-7
Merged-chr16-78490593-70	chr16	78490196	78490936	+	0.000	0.000	Merged-chr16-78490593-70
Merged-chr17-73893477-27	chr17	73893114	73893672	+	0.000	0.000	Merged-chr17-73893477-27
Merged-chr13-93763032-30	chr13	93762740	93763220	+	0.000	0.000	Merged-chr13-93763032-30
Merged-chr13-23757090-56	chr13	23756926	23757276	+	0.000	0.000	Merged-chr13-23757090-56
Merged-chr9-65587754-55	chr9	65587373	65588241	+	0.000	0.000	Merged-chr9-65587754-55
Merged-chr2-158718639-3	chr2	158718541	158718739	+	0.000	0.000	Merged-chr2-158718639-3
Merged-chr11-75194619-1	chr11	75194521	75194719	+	0.000	0.000	Merged-chr11-75194619-1
Merged-chr18-24671113-54	chr18	24670126	24671969	+	0.000	0.000	Merged-chr18-24671113-54
Merged-chr1-172290126-34	chr1	172289700	172290795	+	0.000	0.000	Merged-chr1-172290126-34
Merged-chr7-67451602-26	chr7	67451377	67451870	+	0.000	0.000	Merged-chr7-67451602-26
Merged-chr16-15637448-97	chr16	15637257	15637707	+	0.000	0.000	Merged-chr16-15637448-97
Merged-chr6-54116572-22	chr6	54116297	54116893	+	0.000	0.000	Merged-chr6-54116572-22
Merged-chr19-40660119-65	chr19	40659822	40660813	+	0.000	0.000	Merged-chr19-40660119-65
Merged-chr5-129941845-102	chr5	129941486	129942179	+	0.000	0.000	Merged-chr5-129941845-102
Merged-chr11-120630592-1	chr11	120630494	120630692	+	0.000	0.000	Merged-chr11-120630592-1
Merged-chr5-21038385-17	chr5	21038148	21038698	+	0.000	0.000	Merged-chr5-21038385-17
Merged-chr19-41339315-54	chr19	41339001	41339559	+	0.000	0.000	Merged-chr19-41339315-54
Merged-chr12-76594032-18	chr12	76593775	76594383	+	0.000	0.000	Merged-chr12-76594032-18
Merged-chr7-75807944-1	chr7	75807846	75808044	+	0.000	0.000	Merged-chr7-75807944-1
Merged-chr5-100728924-32	chr5	100728703	100729168	+	0.000	0.000	Merged-chr5-100728924-32
Merged-chr11-115474201-2	chr11	115474047	115474357	+	0.000	0.000	Merged-chr11-115474201-2
Merged-chr10-117898542-54	chr10	117898138	117899061	+	0.000	0.000	Merged-chr10-117898542-54
Merged-chr14-67918288-2	chr14	67918190	67918388	+	0.000	0.000	Merged-chr14-67918288-2
Merged-chr7-81859257-25	chr7	81859023	81859699	+	0.000	0.000	Merged-chr7-81859257-25
Merged-chr12-73611155-79	chr12	73610782	73611588	+	0.000	0.000	Merged-chr12-73611155-79
Merged-chr9-123716405-2	chr9	123716287	123716525	+	0.000	0.000	Merged-chr9-123716405-2
Merged-chr5-43855987-24	chr5	43855731	43856187	+	0.000	0.000	Merged-chr5-43855987-24
Merged-chr1-128058806-11	chr1	128058564	128059017	+	0.000	0.000	Merged-chr1-128058806-11
Merged-chrX-167233516-43	chrX	167233172	167233830	+	0.000	0.000	Merged-chrX-167233516-43
Merged-chr13-113870159-11	chr13	113870043	113870279	+	0.000	0.000	Merged-chr13-113870159-11
Merged-chr11-83657668-22	chr11	83657408	83658024	+	0.000	0.000	Merged-chr11-83657668-22
Merged-chr11-69040833-117	chr11	69040075	69041510	+	0.000	0.000	Merged-chr11-69040833-117
Merged-chr19-5602029-50	chr19	5601827	5602295	+	0.000	0.000	Merged-chr19-5602029-50
Merged-chr17-73905403-24	chr17	73905124	73905633	+	0.000	0.000	Merged-chr17-73905403-24
Merged-chr11-100397787-45	chr11	100397465	100398073	+	0.000	0.000	Merged-chr11-100397787-45
Merged-chr14-73115319-2	chr14	73115195	73115445	+	0.000	0.000	Merged-chr14-73115319-2
Merged-chr2-155276692-93	chr2	155276451	155277147	+	0.000	0.000	Merged-chr2-155276692-93
Merged-chr5-67395507-40	chr5	67395289	67395765	+	0.000	0.000	Merged-chr5-67395507-40
Merged-chr5-107688177-56	chr5	107687897	107688458	+	0.000	0.000	Merged-chr5-107688177-56
Merged-chr11-83534760-87	chr11	83534136	83535278	+	0.000	0.000	Merged-chr11-83534760-87
Merged-chr4-46550580-17	chr4	46550367	46550804	+	0.000	0.000	Merged-chr4-46550580-17
Merged-chr9-54560208-44	chr9	54559931	54560417	+	0.000	0.000	Merged-chr9-54560208-44
Merged-chr13-113810507-13	chr13	113810161	113810733	+	0.000	0.000	Merged-chr13-113810507-13
Merged-chr1-133691202-2	chr1	133691099	133691307	+	0.000	0.000	Merged-chr1-133691202-2
Merged-chr12-69372911-1	chr12	69372813	69373011	+	0.000	0.000	Merged-chr12-69372911-1
Merged-chr6-119175393-71	chr6	119175069	119175679	+	0.000	0.000	Merged-chr6-119175393-71
Merged-chr2-165321551-1	chr2	165321453	165321651	+	0.000	0.000	Merged-chr2-165321551-1
Merged-chr1-134098207-8	chr1	134098084	134098388	+	0.000	0.000	Merged-chr1-134098207-8
Merged-chr7-127254308-58	chr7	127254000	127254624	+	0.000	0.000	Merged-chr7-127254308-58
Merged-chr13-12650448-96	chr13	12650130	12650692	+	0.000	0.000	Merged-chr13-12650448-96
Merged-chr8-83608300-96	chr8	83608002	83608590	+	0.000	0.000	Merged-chr8-83608300-96
Merged-chr9-78615873-33	chr9	78615603	78616489	+	0.000	0.000	Merged-chr9-78615873-33
Merged-chr5-66137441-17	chr5	66137283	66137579	+	0.000	0.000	Merged-chr5-66137441-17
Merged-chr15-83526907-65	chr15	83526557	83527582	+	0.000	0.000	Merged-chr15-83526907-65
Merged-chr19-53330209-3	chr19	53330092	53330349	+	0.000	0.000	Merged-chr19-53330209-3
Merged-chr11-121741709-19	chr11	121741421	121741948	+	0.000	0.000	Merged-chr11-121741709-19
Merged-chr16-64829048-3	chr16	64828857	64829211	+	0.000	0.000	Merged-chr16-64829048-3
Merged-chr10-117982814-16	chr10	117982530	117983178	+	0.000	0.000	Merged-chr10-117982814-16
Merged-chr15-93227872-33	chr15	93227594	93228189	+	0.000	0.000	Merged-chr15-93227872-33
Merged-chr11-95777825-14	chr11	95777626	95778032	+	0.000	0.000	Merged-chr11-95777825-14
Merged-chr16-36684579-62	chr16	36684369	36684813	+	0.000	0.000	Merged-chr16-36684579-62
Merged-chr16-46001231-13	chr16	46001099	46001404	+	0.000	0.000	Merged-chr16-46001231-13
Merged-chr2-158728139-1	chr2	158728041	158728239	+	0.000	0.000	Merged-chr2-158728139-1
Merged-chr10-75566957-1	chr10	75566859	75567057	+	0.000	0.000	Merged-chr10-75566957-1
Merged-chr4-145258082-4	chr4	145257861	145258240	+	0.000	0.000	Merged-chr4-145258082-4
Merged-chr7-127135146-26	chr7	127134798	127135378	+	0.000	0.000	Merged-chr7-127135146-26
Merged-chr1-153300193-56	chr1	153299485	153300792	+	0.000	0.000	Merged-chr1-153300193-56
Merged-chr17-29259747-13	chr17	29259569	29259946	+	0.000	0.000	Merged-chr17-29259747-13
Merged-chr7-127136978-9	chr7	127136741	127137198	+	0.000	0.000	Merged-chr7-127136978-9
Merged-chr17-78245592-60	chr17	78245266	78245859	+	0.000	0.000	Merged-chr17-78245592-60
Merged-chr15-99154930-7	chr15	99154740	99155169	+	0.000	0.000	Merged-chr15-99154930-7
Merged-chr8-75234260-25	chr8	75234006	75234602	+	0.000	0.000	Merged-chr8-75234260-25
Merged-chr13-33076326-2	chr13	33076223	33076432	+	0.000	0.000	Merged-chr13-33076326-2
Merged-chr1-161766732-121	chr1	161766519	161767187	+	0.000	0.000	Merged-chr1-161766732-121
Merged-chr7-75848456-56	chr7	75848106	75849008	+	0.000	0.000	Merged-chr7-75848456-56
Merged-chr10-92674127-2	chr10	92674026	92674230	+	0.000	0.000	Merged-chr10-92674127-2
Merged-chr1-161804729-61	chr1	161804340	161804967	+	0.000	0.000	Merged-chr1-161804729-61
Merged-chrX-164013487-51	chrX	164013185	164013762	+	0.000	0.000	Merged-chrX-164013487-51
Merged-chr5-107078603-5	chr5	107078478	107078741	+	0.000	0.000	Merged-chr5-107078603-5
Merged-chr19-40679899-13	chr19	40679748	40680088	+	0.000	0.000	Merged-chr19-40679899-13
Merged-chr15-96709487-2	chr15	96709389	96709587	+	0.000	0.000	Merged-chr15-96709487-2
Merged-chr7-75781059-14	chr7	75780908	75781292	+	0.000	0.000	Merged-chr7-75781059-14
Merged-chr11-21234858-7	chr11	21234698	21235062	+	0.000	0.000	Merged-chr11-21234858-7
Merged-chr6-50408828-6	chr6	50408702	50408985	+	0.000	0.000	Merged-chr6-50408828-6
Merged-chr15-78514847-17	chr15	78514629	78514992	+	0.000	0.000	Merged-chr15-78514847-17
Merged-chr13-21716857-17	chr13	21716641	21717108	+	0.000	0.000	Merged-chr13-21716857-17
Merged-chr10-17947676-130	chr10	17947202	17947983	+	0.000	0.000	Merged-chr10-17947676-130
Merged-chr1-170997016-15	chr1	170996779	170997183	+	0.000	0.000	Merged-chr1-170997016-15
Merged-chr19-40679319-124	chr19	40678704	40679674	+	0.000	0.000	Merged-chr19-40679319-124
Merged-chr12-99394387-2	chr12	99394243	99394534	+	0.000	0.000	Merged-chr12-99394387-2
Merged-chr1-43542582-56	chr1	43542340	43542834	+	0.000	0.000	Merged-chr1-43542582-56
Merged-chr12-100890798-28	chr12	100890521	100891015	+	0.000	0.000	Merged-chr12-100890798-28
Merged-chr14-105258871-78	chr14	105258674	105259092	+	0.000	0.000	Merged-chr14-105258871-78
Merged-chr10-40165050-35	chr10	40164780	40165252	+	0.000	0.000	Merged-chr10-40165050-35
Merged-chr7-142381414-45	chr7	142381197	142381699	+	0.000	0.000	Merged-chr7-142381414-45
Merged-chr6-50400587-31	chr6	50400327	50400886	+	0.000	0.000	Merged-chr6-50400587-31
Merged-chr7-80123359-34	chr7	80123127	80123585	+	0.000	0.000	Merged-chr7-80123359-34
Merged-chr1-20820206-62	chr1	20819935	20820525	+	0.000	0.000	Merged-chr1-20820206-62
Merged-chr14-78775880-1	chr14	78775782	78775980	+	0.000	0.000	Merged-chr14-78775880-1
Merged-chr3-19240113-21	chr3	19239972	19240268	+	0.000	0.000	Merged-chr3-19240113-21
Merged-chr19-18713234-65	chr19	18712984	18713471	+	0.000	0.000	Merged-chr19-18713234-65
Merged-chr1-135129445-4	chr1	135129299	135129583	+	0.000	0.000	Merged-chr1-135129445-4
Merged-chr11-95001009-42	chr11	95000580	95001390	+	0.000	0.000	Merged-chr11-95001009-42
Merged-chr4-15300125-32	chr4	15299816	15300455	+	0.000	0.000	Merged-chr4-15300125-32
Merged-chr1-172310200-78	chr1	172309913	172310461	+	0.000	0.000	Merged-chr1-172310200-78
Merged-chr7-75849476-13	chr7	75849218	75849638	+	0.000	0.000	Merged-chr7-75849476-13
Merged-chr15-92976525-2	chr15	92976397	92976656	+	0.000	0.000	Merged-chr15-92976525-2
Merged-chr13-21783235-60	chr13	21783004	21783442	+	0.000	0.000	Merged-chr13-21783235-60
Merged-chr13-13329214-10	chr13	13329080	13329416	+	0.000	0.000	Merged-chr13-13329214-10
Merged-chr2-164953372-29	chr2	164953000	164953585	+	0.000	0.000	Merged-chr2-164953372-29
Merged-chr5-124028703-2	chr5	124028538	124028871	+	0.000	0.000	Merged-chr5-124028703-2
Merged-chr9-94452857-1	chr9	94452759	94452957	+	0.000	0.000	Merged-chr9-94452857-1
Merged-chr12-100903895-50	chr12	100903708	100904086	+	0.000	0.000	Merged-chr12-100903895-50
Merged-chr13-13552023-7	chr13	13551813	13552247	+	0.000	0.000	Merged-chr13-13552023-7
Merged-chr2-60845573-40	chr2	60845306	60845914	+	0.000	0.000	Merged-chr2-60845573-40
Merged-chr10-40163524-42	chr10	40163324	40163946	+	0.000	0.000	Merged-chr10-40163524-42
Merged-chr12-16589670-47	chr12	16589430	16589900	+	0.000	0.000	Merged-chr12-16589670-47
Merged-chr7-67371674-5	chr7	67371549	67371805	+	0.000	0.000	Merged-chr7-67371674-5
Merged-chr16-10992753-110	chr16	10992269	10993311	+	0.000	0.000	Merged-chr16-10992753-110
Merged-chr5-112249616-2	chr5	112249455	112249779	+	0.000	0.000	Merged-chr5-112249616-2
Merged-chr2-103668249-32	chr2	103667930	103668501	+	0.000	0.000	Merged-chr2-103668249-32
Merged-chr16-93884510-1	chr16	93884412	93884610	+	0.000	0.000	Merged-chr16-93884510-1
Merged-chr15-80038049-1	chr15	80037951	80038149	+	0.000	0.000	Merged-chr15-80038049-1
Merged-chr18-70569799-1	chr18	70569701	70569899	+	0.000	0.000	Merged-chr18-70569799-1
Merged-chrX-163995389-32	chrX	163995147	163995594	+	0.000	0.000	Merged-chrX-163995389-32
Merged-chr17-23739826-1	chr17	23739728	23739926	+	0.000	0.000	Merged-chr17-23739826-1
Merged-chr2-25183528-1	chr2	25183430	25183628	+	0.000	0.000	Merged-chr2-25183528-1
Merged-chr10-77623094-1	chr10	77622996	77623194	+	0.000	0.000	Merged-chr10-77623094-1
Merged-chr13-12520187-58	chr13	12519874	12520514	+	0.000	0.000	Merged-chr13-12520187-58
Merged-chr4-46618486-40	chr4	46618218	46618779	+	0.000	0.000	Merged-chr4-46618486-40
Merged-chrX-167231316-28	chrX	167231165	167231518	+	0.000	0.000	Merged-chrX-167231316-28
Merged-chr10-21975536-24	chr10	21975336	21975752	+	0.000	0.000	Merged-chr10-21975536-24
Merged-chr5-120697061-40	chr5	120696652	120697334	+	0.000	0.000	Merged-chr5-120697061-40
Merged-chr9-120057282-6	chr9	120057140	120057420	+	0.000	0.000	Merged-chr9-120057282-6
Merged-chr13-12499306-22	chr13	12499093	12499544	+	0.000	0.000	Merged-chr13-12499306-22
Merged-chr16-36687290-4	chr16	36687127	36687449	+	0.000	0.000	Merged-chr16-36687290-4
Merged-chrX-164013043-1	chrX	164012945	164013143	+	0.000	0.000	Merged-chrX-164013043-1
Merged-chr9-45268867-53	chr9	45268090	45269403	+	0.000	0.000	Merged-chr9-45268867-53
Merged-chr7-127137762-54	chr7	127137410	127138072	+	0.000	0.000	Merged-chr7-127137762-54
Merged-chr13-113866021-18	chr13	113865780	113866198	+	0.000	0.000	Merged-chr13-113866021-18
Merged-chr19-5844986-1	chr19	5844888	5845086	+	0.000	0.000	Merged-chr19-5844986-1
Merged-chr11-83628943-8	chr11	83628718	83629133	+	0.000	0.000	Merged-chr11-83628943-8
Merged-chr18-80280568-28	chr18	80280295	80280811	+	0.000	0.000	Merged-chr18-80280568-28
Merged-chr14-65806099-56	chr14	65805681	65806382	+	0.000	0.000	Merged-chr14-65806099-56
Merged-chr19-41382017-1	chr19	41381919	41382117	+	0.000	0.000	Merged-chr19-41382017-1
Merged-chr9-79914391-28	chr9	79914217	79914600	+	0.000	0.000	Merged-chr9-79914391-28
Merged-chr7-88259865-2	chr7	88259700	88260032	+	0.000	0.000	Merged-chr7-88259865-2
Merged-chr17-79296540-2	chr17	79296411	79296672	+	0.000	0.000	Merged-chr17-79296540-2
Merged-chr1-135729206-62	chr1	135728917	135729751	+	0.000	0.000	Merged-chr1-135729206-62
Merged-chr10-118087775-2	chr10	118087677	118087876	+	0.000	0.000	Merged-chr10-118087775-2
Merged-chr7-75821795-19	chr7	75821589	75822014	+	0.000	0.000	Merged-chr7-75821795-19
Merged-chr15-97825306-48	chr15	97825142	97825548	+	0.000	0.000	Merged-chr15-97825306-48
Merged-chr4-145229202-5	chr4	145229039	145229350	+	0.000	0.000	Merged-chr4-145229202-5
Merged-chr5-32055860-1	chr5	32055762	32055960	+	0.000	0.000	Merged-chr5-32055860-1
Merged-chr6-54120248-58	chr6	54119641	54120652	+	0.000	0.000	Merged-chr6-54120248-58
Merged-chr2-164833418-99	chr2	164832674	164834241	+	0.000	0.000	Merged-chr2-164833418-99
Merged-chr8-120716591-36	chr8	120716331	120716826	+	0.000	0.000	Merged-chr8-120716591-36
Merged-chr7-128058863-4	chr7	128058755	128058971	+	0.000	0.000	Merged-chr7-128058863-4
Merged-chr5-135149423-77	chr5	135149185	135149682	+	0.000	0.000	Merged-chr5-135149423-77
Merged-chr6-122289471-1	chr6	122289373	122289571	+	0.000	0.000	Merged-chr6-122289471-1
Merged-chr17-47793541-32	chr17	47793309	47793780	+	0.000	0.000	Merged-chr17-47793541-32
Merged-chr6-30862532-8	chr6	30862358	30862709	+	0.000	0.000	Merged-chr6-30862532-8
Merged-chr19-53313876-147	chr19	53313161	53314745	+	0.000	0.000	Merged-chr19-53313876-147
Merged-chr7-81863346-31	chr7	81863108	81863562	+	0.000	0.000	Merged-chr7-81863346-31
Merged-chr7-101310709-58	chr7	101310522	101310916	+	0.000	0.000	Merged-chr7-101310709-58
Merged-chr13-113180985-12	chr13	113180841	113181140	+	0.000	0.000	Merged-chr13-113180985-12
Merged-chr8-122568587-1	chr8	122568489	122568687	+	0.000	0.000	Merged-chr8-122568587-1
Merged-chr11-107432419-10	chr11	107432257	107432593	+	0.000	0.000	Merged-chr11-107432419-10
Merged-chr1-120074241-1	chr1	120074143	120074341	+	0.000	0.000	Merged-chr1-120074241-1
