#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr19-12541773-42	chr19	12541363	12542071	+	0.000	0.000	Merged-chr19-12541773-42
Merged-chr2-52570542-44	chr2	52570158	52570868	+	0.000	0.000	Merged-chr2-52570542-44
Merged-chr11-101658454-78	chr11	101658138	101658736	+	0.000	0.000	Merged-chr11-101658454-78
Merged-chr15-88837543-52	chr15	88837082	88837730	+	0.000	0.000	Merged-chr15-88837543-52
Merged-chr5-93267720-160	chr5	93267455	93267941	+	0.000	0.000	Merged-chr5-93267720-160
Merged-chrX-167131211-21	chrX	167130869	167131493	+	0.000	0.000	Merged-chrX-167131211-21
Merged-chr6-124918143-5	chr6	124917944	124918335	+	0.000	0.000	Merged-chr6-124918143-5
Merged-chr9-44029838-4	chr9	44029634	44029981	+	0.000	0.000	Merged-chr9-44029838-4
Merged-chr1-127625254-1	chr1	127625156	127625354	+	0.000	0.000	Merged-chr1-127625254-1
Merged-chr7-114083958-2	chr7	114083825	114084094	+	0.000	0.000	Merged-chr7-114083958-2
Merged-chr1-133787965-48	chr1	133787724	133788166	+	0.000	0.000	Merged-chr1-133787965-48
Merged-chr10-8214078-56	chr10	8213886	8214377	+	0.000	0.000	Merged-chr10-8214078-56
Merged-chr7-4064275-8	chr7	4064115	4064424	+	0.000	0.000	Merged-chr7-4064275-8
Merged-chr14-25481230-34	chr14	25480956	25481547	+	0.000	0.000	Merged-chr14-25481230-34
Merged-chr1-138963261-12	chr1	138963149	138963386	+	0.000	0.000	Merged-chr1-138963261-12
Merged-chr13-75839037-4	chr13	75838928	75839149	+	0.000	0.000	Merged-chr13-75839037-4
Merged-chr9-122232484-1	chr9	122232386	122232584	+	0.000	0.000	Merged-chr9-122232484-1
Merged-chr14-20174041-54	chr14	20173800	20174351	+	0.000	0.000	Merged-chr14-20174041-54
Merged-chr7-119863646-2	chr7	119863515	119863780	+	0.000	0.000	Merged-chr7-119863646-2
Merged-chr8-84127420-70	chr8	84127134	84127929	+	0.000	0.000	Merged-chr8-84127420-70
Merged-chr14-70272572-43	chr14	70272261	70272941	+	0.000	0.000	Merged-chr14-70272572-43
Merged-chr17-83854411-35	chr17	83854165	83854689	+	0.000	0.000	Merged-chr17-83854411-35
Merged-chr2-128087251-38	chr2	128086855	128087672	+	0.000	0.000	Merged-chr2-128087251-38
Merged-chr3-93593683-6	chr3	93593559	93593829	+	0.000	0.000	Merged-chr3-93593683-6
Merged-chr17-47646859-14	chr17	47646724	47646991	+	0.000	0.000	Merged-chr17-47646859-14
Merged-chr11-53810428-22	chr11	53810224	53810647	+	0.000	0.000	Merged-chr11-53810428-22
Merged-chr14-72887240-48	chr14	72886831	72887675	+	0.000	0.000	Merged-chr14-72887240-48
Merged-chr2-128091580-3	chr2	128091388	128091737	+	0.000	0.000	Merged-chr2-128091580-3
Merged-chr14-70280048-7	chr14	70279912	70280271	+	0.000	0.000	Merged-chr14-70280048-7
Merged-chr2-65161328-1	chr2	65161230	65161428	+	0.000	0.000	Merged-chr2-65161328-1
Merged-chr7-139227243-22	chr7	139226975	139227580	+	0.000	0.000	Merged-chr7-139227243-22
Merged-chr13-95813903-46	chr13	95813559	95814133	+	0.000	0.000	Merged-chr13-95813903-46
Merged-chr1-131022214-5	chr1	131022111	131022316	+	0.000	0.000	Merged-chr1-131022214-5
Merged-chr5-150522629-58	chr5	150522389	150522906	+	0.000	0.000	Merged-chr5-150522629-58
Merged-chr8-91077551-42	chr8	91077348	91077843	+	0.000	0.000	Merged-chr8-91077551-42
Merged-chr15-102160711-16	chr15	102160558	102160854	+	0.000	0.000	Merged-chr15-102160711-16
Merged-chr13-63274780-57	chr13	63274484	63275039	+	0.000	0.000	Merged-chr13-63274780-57
Merged-chr12-4038374-2	chr12	4038253	4038497	+	0.000	0.000	Merged-chr12-4038374-2
Merged-chr1-138939851-38	chr1	138939635	138940075	+	0.000	0.000	Merged-chr1-138939851-38
Merged-chr4-136172501-3	chr4	136172383	136172611	+	0.000	0.000	Merged-chr4-136172501-3
Merged-chr13-102085968-1	chr13	102085870	102086068	+	0.000	0.000	Merged-chr13-102085968-1
Merged-chr17-31835834-15	chr17	31835657	31835998	+	0.000	0.000	Merged-chr17-31835834-15
Merged-chr2-90562207-12	chr2	90562045	90562420	+	0.000	0.000	Merged-chr2-90562207-12
Merged-chr12-112648258-2	chr12	112648158	112648361	+	0.000	0.000	Merged-chr12-112648258-2
Merged-chr2-143903810-20	chr2	143903635	143903982	+	0.000	0.000	Merged-chr2-143903810-20
Merged-chr1-160024850-77	chr1	160024301	160025267	+	0.000	0.000	Merged-chr1-160024850-77
Merged-chr13-96030885-26	chr13	96030565	96031125	+	0.000	0.000	Merged-chr13-96030885-26
Merged-chr10-44460135-1	chr10	44460037	44460235	+	0.000	0.000	Merged-chr10-44460135-1
Merged-chr13-75832457-75	chr13	75831696	75833074	+	0.000	0.000	Merged-chr13-75832457-75
Merged-chr13-33957078-33	chr13	33956881	33957355	+	0.000	0.000	Merged-chr13-33957078-33
Merged-chr4-107801567-1	chr4	107801469	107801667	+	0.000	0.000	Merged-chr4-107801567-1
Merged-chr8-111961416-20	chr8	111961178	111961674	+	0.000	0.000	Merged-chr8-111961416-20
Merged-chr2-167375335-11	chr2	167375180	167375470	+	0.000	0.000	Merged-chr2-167375335-11
Merged-chr1-176826270-1	chr1	176826172	176826370	+	0.000	0.000	Merged-chr1-176826270-1
Merged-chr12-51543736-20	chr12	51543565	51544030	+	0.000	0.000	Merged-chr12-51543736-20
Merged-chr1-138952926-1	chr1	138952828	138953026	+	0.000	0.000	Merged-chr1-138952926-1
Merged-chr1-133847657-11	chr1	133847518	133847775	+	0.000	0.000	Merged-chr1-133847657-11
Merged-chr14-103620031-34	chr14	103619770	103620397	+	0.000	0.000	Merged-chr14-103620031-34
Merged-chr10-41470907-13	chr10	41470704	41471091	+	0.000	0.000	Merged-chr10-41470907-13
Merged-chr6-99658803-9	chr6	99658659	99658955	+	0.000	0.000	Merged-chr6-99658803-9
Merged-chr13-74770012-5	chr13	74769876	74770191	+	0.000	0.000	Merged-chr13-74770012-5
Merged-chr11-97109349-15	chr11	97109064	97109649	+	0.000	0.000	Merged-chr11-97109349-15
Merged-chr16-49858840-8	chr16	49858687	49859010	+	0.000	0.000	Merged-chr16-49858840-8
Merged-chr19-55253983-137	chr19	55253589	55254307	+	0.000	0.000	Merged-chr19-55253983-137
Merged-chr1-86504219-99	chr1	86503921	86504521	+	0.000	0.000	Merged-chr1-86504219-99
Merged-chr19-20389573-29	chr19	20389256	20390118	+	0.000	0.000	Merged-chr19-20389573-29
Merged-chr7-74544568-34	chr7	74544331	74544858	+	0.000	0.000	Merged-chr7-74544568-34
Merged-chr1-181842343-120	chr1	181841994	181842553	+	0.000	0.000	Merged-chr1-181842343-120
Merged-chr3-159495553-70	chr3	159495250	159495806	+	0.000	0.000	Merged-chr3-159495553-70
Merged-chr13-75707765-110	chr13	75707259	75708043	+	0.000	0.000	Merged-chr13-75707765-110
Merged-chrX-85871800-21	chrX	85871292	85872251	+	0.000	0.000	Merged-chrX-85871800-21
Merged-chr12-98268789-38	chr12	98268532	98268994	+	0.000	0.000	Merged-chr12-98268789-38
Merged-chr7-118479395-18	chr7	118479018	118479693	+	0.000	0.000	Merged-chr7-118479395-18
Merged-chr5-77092743-13	chr5	77092536	77092932	+	0.000	0.000	Merged-chr5-77092743-13
Merged-chr10-30200308-74	chr10	30199963	30200615	+	0.000	0.000	Merged-chr10-30200308-74
Merged-chr13-45857429-12	chr13	45857267	45857589	+	0.000	0.000	Merged-chr13-45857429-12
Merged-chr4-101069276-67	chr4	101068999	101069812	+	0.000	0.000	Merged-chr4-101069276-67
Merged-chr3-38440724-15	chr3	38440537	38440984	+	0.000	0.000	Merged-chr3-38440724-15
Merged-chr2-9587621-28	chr2	9587267	9587854	+	0.000	0.000	Merged-chr2-9587621-28
Merged-chr17-86162077-29	chr17	86161884	86162266	+	0.000	0.000	Merged-chr17-86162077-29
Merged-chr7-99979720-1	chr7	99979622	99979820	+	0.000	0.000	Merged-chr7-99979720-1
Merged-chr17-50071769-42	chr17	50071544	50071997	+	0.000	0.000	Merged-chr17-50071769-42
Merged-chr2-128295119-53	chr2	128294862	128295431	+	0.000	0.000	Merged-chr2-128295119-53
Merged-chr2-65239538-1	chr2	65239440	65239638	+	0.000	0.000	Merged-chr2-65239538-1
Merged-chr4-152435289-41	chr4	152434961	152435754	+	0.000	0.000	Merged-chr4-152435289-41
Merged-chr14-102833912-8	chr14	102833503	102834222	+	0.000	0.000	Merged-chr14-102833912-8
Merged-chr13-95973704-43	chr13	95973377	95974038	+	0.000	0.000	Merged-chr13-95973704-43
Merged-chr13-114987295-18	chr13	114987099	114987478	+	0.000	0.000	Merged-chr13-114987295-18
Merged-chr8-83695528-4	chr8	83695407	83695649	+	0.000	0.000	Merged-chr8-83695528-4
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr18-56734019-60	chr18	56733451	56734276	+	0.000	0.000	Merged-chr18-56734019-60
Merged-chr4-155508882-6	chr4	155508694	155509043	+	0.000	0.000	Merged-chr4-155508882-6
Merged-chr17-83907081-28	chr17	83906783	83907484	+	0.000	0.000	Merged-chr17-83907081-28
Merged-chr1-191818043-41	chr1	191817851	191818216	+	0.000	0.000	Merged-chr1-191818043-41
Merged-chr9-72968638-44	chr9	72968452	72968801	+	0.000	0.000	Merged-chr9-72968638-44
Merged-chr13-30022742-10	chr13	30022544	30022958	+	0.000	0.000	Merged-chr13-30022742-10
Merged-chr3-36572079-53	chr3	36571831	36572452	+	0.000	0.000	Merged-chr3-36572079-53
Merged-chr4-138216401-6	chr4	138216220	138216597	+	0.000	0.000	Merged-chr4-138216401-6
Merged-chr7-16913948-27	chr7	16913748	16914186	+	0.000	0.000	Merged-chr7-16913948-27
Merged-chr6-82744737-54	chr6	82744444	82744978	+	0.000	0.000	Merged-chr6-82744737-54
Merged-chr4-136174853-23	chr4	136174496	136175040	+	0.000	0.000	Merged-chr4-136174853-23
Merged-chr19-55741563-64	chr19	55741099	55741865	+	0.000	0.000	Merged-chr19-55741563-64
Merged-chr7-74551940-59	chr7	74551444	74552380	+	0.000	0.000	Merged-chr7-74551940-59
Merged-chr4-135077339-17	chr4	135077162	135077482	+	0.000	0.000	Merged-chr4-135077339-17
Merged-chr13-45912065-13	chr13	45911824	45912261	+	0.000	0.000	Merged-chr13-45912065-13
Merged-chr9-58583464-18	chr9	58583266	58583621	+	0.000	0.000	Merged-chr9-58583464-18
Merged-chr3-93550146-53	chr3	93549818	93550348	+	0.000	0.000	Merged-chr3-93550146-53
Merged-chr5-100568346-2	chr5	100568243	100568451	+	0.000	0.000	Merged-chr5-100568346-2
Merged-chr2-128312373-31	chr2	128312188	128312713	+	0.000	0.000	Merged-chr2-128312373-31
Merged-chr1-43144690-25	chr1	43144536	43144906	+	0.000	0.000	Merged-chr1-43144690-25
Merged-chr6-35539475-95	chr6	35539006	35539932	+	0.000	0.000	Merged-chr6-35539475-95
Merged-chr10-44534566-5	chr10	44534386	44534728	+	0.000	0.000	Merged-chr10-44534566-5
Merged-chr17-34984315-1	chr17	34984217	34984415	+	0.000	0.000	Merged-chr17-34984315-1
Merged-chr13-45885080-29	chr13	45884813	45885263	+	0.000	0.000	Merged-chr13-45885080-29
Merged-chr4-107808045-10	chr4	107807902	107808182	+	0.000	0.000	Merged-chr4-107808045-10
Merged-chr12-100520759-69	chr12	100520405	100521121	+	0.000	0.000	Merged-chr12-100520759-69
Merged-chr12-113150080-1	chr12	113149982	113150180	+	0.000	0.000	Merged-chr12-113150080-1
Merged-chr11-76851723-1	chr11	76851625	76851823	+	0.000	0.000	Merged-chr11-76851723-1
Merged-chr4-133050964-41	chr4	133050583	133051227	+	0.000	0.000	Merged-chr4-133050964-41
Merged-chr5-62759603-62	chr5	62758970	62760371	+	0.000	0.000	Merged-chr5-62759603-62
Merged-chr4-8922262-9	chr4	8922084	8922434	+	0.000	0.000	Merged-chr4-8922262-9
Merged-chr14-7864865-9	chr14	7864740	7865008	+	0.000	0.000	Merged-chr14-7864865-9
Merged-chr10-79692164-17	chr10	79691881	79692339	+	0.000	0.000	Merged-chr10-79692164-17
Merged-chr5-112291957-1	chr5	112291859	112292057	+	0.000	0.000	Merged-chr5-112291957-1
Merged-chr2-90579078-3	chr2	90578901	90579220	+	0.000	0.000	Merged-chr2-90579078-3
Merged-chr11-67564427-31	chr11	67564159	67564753	+	0.000	0.000	Merged-chr11-67564427-31
Merged-chr4-154127522-10	chr4	154127349	154127689	+	0.000	0.000	Merged-chr4-154127522-10
Merged-chr5-107980170-14	chr5	107979892	107980345	+	0.000	0.000	Merged-chr5-107980170-14
Merged-chrX-157492192-4	chrX	157492060	157492331	+	0.000	0.000	Merged-chrX-157492192-4
Merged-chr14-100282949-10	chr14	100282730	100283241	+	0.000	0.000	Merged-chr14-100282949-10
Merged-chr9-122310830-40	chr9	122310629	122311036	+	0.000	0.000	Merged-chr9-122310830-40
Merged-chr11-88011784-26	chr11	88011561	88012023	+	0.000	0.000	Merged-chr11-88011784-26
Merged-chr11-76823820-9	chr11	76823660	76823984	+	0.000	0.000	Merged-chr11-76823820-9
Merged-chr19-5724698-18	chr19	5724532	5724898	+	0.000	0.000	Merged-chr19-5724698-18
Merged-chr13-29986284-62	chr13	29985920	29986542	+	0.000	0.000	Merged-chr13-29986284-62
Merged-chr5-112287105-89	chr5	112286867	112287390	+	0.000	0.000	Merged-chr5-112287105-89
Merged-chr14-102678089-1	chr14	102677991	102678189	+	0.000	0.000	Merged-chr14-102678089-1
Merged-chr9-58580971-24	chr9	58580831	58581194	+	0.000	0.000	Merged-chr9-58580971-24
Merged-chrX-159159822-7	chrX	159159705	159159956	+	0.000	0.000	Merged-chrX-159159822-7
Merged-chr1-191404835-11	chr1	191404628	191405075	+	0.000	0.000	Merged-chr1-191404835-11
Merged-chr11-116618798-12	chr11	116618455	116619015	+	0.000	0.000	Merged-chr11-116618798-12
Merged-chr2-128379347-11	chr2	128379227	128379474	+	0.000	0.000	Merged-chr2-128379347-11
Merged-chr5-115897153-16	chr5	115896992	115897351	+	0.000	0.000	Merged-chr5-115897153-16
Merged-chr10-40349967-2	chr10	40349823	40350114	+	0.000	0.000	Merged-chr10-40349967-2
Merged-chr9-61946765-66	chr9	61946523	61947072	+	0.000	0.000	Merged-chr9-61946765-66
Merged-chr17-50070273-24	chr17	50070121	50070451	+	0.000	0.000	Merged-chr17-50070273-24
Merged-chr7-139152859-46	chr7	139152634	139153018	+	0.000	0.000	Merged-chr7-139152859-46
Merged-chr18-65788927-59	chr18	65788704	65789206	+	0.000	0.000	Merged-chr18-65788927-59
Merged-chr1-191402800-7	chr1	191402644	191403013	+	0.000	0.000	Merged-chr1-191402800-7
Merged-chr8-115462396-21	chr8	115462226	115462577	+	0.000	0.000	Merged-chr8-115462396-21
Merged-chr3-84679070-45	chr3	84678862	84679279	+	0.000	0.000	Merged-chr3-84679070-45
Merged-chr5-105053656-75	chr5	105053308	105053893	+	0.000	0.000	Merged-chr5-105053656-75
Merged-chr3-9887395-87	chr3	9887131	9887624	+	0.000	0.000	Merged-chr3-9887395-87
Merged-chr4-89307188-5	chr4	89307038	89307335	+	0.000	0.000	Merged-chr4-89307188-5
Merged-chr6-108861313-26	chr6	108861078	108861608	+	0.000	0.000	Merged-chr6-108861313-26
Merged-chr3-135191984-24	chr3	135191693	135192231	+	0.000	0.000	Merged-chr3-135191984-24
Merged-chr4-8838748-37	chr4	8838530	8838967	+	0.000	0.000	Merged-chr4-8838748-37
Merged-chr4-8806089-48	chr4	8805840	8806287	+	0.000	0.000	Merged-chr4-8806089-48
Merged-chr12-55078897-1	chr12	55078799	55078997	+	0.000	0.000	Merged-chr12-55078897-1
Merged-chr2-65189232-92	chr2	65188432	65189862	+	0.000	0.000	Merged-chr2-65189232-92
Merged-chr7-138846662-4	chr7	138846536	138846847	+	0.000	0.000	Merged-chr7-138846662-4
Merged-chr16-49797153-43	chr16	49796799	49797326	+	0.000	0.000	Merged-chr16-49797153-43
Merged-chr1-139181025-29	chr1	139180659	139181446	+	0.000	0.000	Merged-chr1-139181025-29
Merged-chr1-153746853-3	chr1	153746706	153747022	+	0.000	0.000	Merged-chr1-153746853-3
Merged-chr2-79121079-51	chr2	79120885	79121297	+	0.000	0.000	Merged-chr2-79121079-51
Merged-chr7-25239376-34	chr7	25239219	25239535	+	0.000	0.000	Merged-chr7-25239376-34
Merged-chr2-9684759-5	chr2	9684624	9684906	+	0.000	0.000	Merged-chr2-9684759-5
Merged-chr4-107803764-61	chr4	107803433	107804069	+	0.000	0.000	Merged-chr4-107803764-61
Merged-chr11-97115476-51	chr11	97114876	97116203	+	0.000	0.000	Merged-chr11-97115476-51
Merged-chr19-18603214-44	chr19	18602985	18603382	+	0.000	0.000	Merged-chr19-18603214-44
Merged-chr8-115728663-11	chr8	115728488	115728859	+	0.000	0.000	Merged-chr8-115728663-11
Merged-chr2-126310308-39	chr2	126310050	126310499	+	0.000	0.000	Merged-chr2-126310308-39
Merged-chr2-181377481-47	chr2	181377257	181377797	+	0.000	0.000	Merged-chr2-181377481-47
Merged-chr10-59436019-23	chr10	59435822	59436221	+	0.000	0.000	Merged-chr10-59436019-23
Merged-chr17-83808700-1	chr17	83808602	83808800	+	0.000	0.000	Merged-chr17-83808700-1
Merged-chr16-52443178-12	chr16	52442966	52443372	+	0.000	0.000	Merged-chr16-52443178-12
Merged-chr3-102733167-19	chr3	102732909	102733430	+	0.000	0.000	Merged-chr3-102733167-19
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr14-70290089-2	chr14	70289963	70290218	+	0.000	0.000	Merged-chr14-70290089-2
Merged-chr16-52418568-49	chr16	52418342	52418857	+	0.000	0.000	Merged-chr16-52418568-49
Merged-chr17-50084129-24	chr17	50083963	50084344	+	0.000	0.000	Merged-chr17-50084129-24
Merged-chr3-144050254-1	chr3	144050156	144050354	+	0.000	0.000	Merged-chr3-144050254-1
Merged-chr15-11994866-1	chr15	11994768	11994966	+	0.000	0.000	Merged-chr15-11994866-1
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr17-87298507-1	chr17	87298409	87298607	+	0.000	0.000	Merged-chr17-87298507-1
Merged-chr11-29694280-7	chr11	29694138	29694437	+	0.000	0.000	Merged-chr11-29694280-7
Merged-chr19-55769048-40	chr19	55768683	55769286	+	0.000	0.000	Merged-chr19-55769048-40
Merged-chr8-84132520-3	chr8	84132403	84132643	+	0.000	0.000	Merged-chr8-84132520-3
Merged-chr17-86957023-15	chr17	86956815	86957340	+	0.000	0.000	Merged-chr17-86957023-15
Merged-chr14-25464746-2	chr14	25464638	25464856	+	0.000	0.000	Merged-chr14-25464746-2
Merged-chr19-6278146-14	chr19	6277860	6278355	+	0.000	0.000	Merged-chr19-6278146-14
Merged-chr6-124919829-13	chr6	124919655	124920002	+	0.000	0.000	Merged-chr6-124919829-13
Merged-chr8-115877965-1	chr8	115877867	115878065	+	0.000	0.000	Merged-chr8-115877965-1
Merged-chr11-82205985-28	chr11	82205313	82206480	+	0.000	0.000	Merged-chr11-82205985-28
Merged-chr5-150223706-44	chr5	150223379	150224006	+	0.000	0.000	Merged-chr5-150223706-44
Merged-chrX-167025120-15	chrX	167024768	167025363	+	0.000	0.000	Merged-chrX-167025120-15
Merged-chr13-95859546-7	chr13	95859398	95859775	+	0.000	0.000	Merged-chr13-95859546-7
Merged-chr8-57477126-15	chr8	57476960	57477410	+	0.000	0.000	Merged-chr8-57477126-15
Merged-chr3-57736067-78	chr3	57735820	57736366	+	0.000	0.000	Merged-chr3-57736067-78
Merged-chr8-18936505-32	chr8	18936263	18936761	+	0.000	0.000	Merged-chr8-18936505-32
Merged-chr4-8690646-122	chr4	8689970	8691791	+	0.000	0.000	Merged-chr4-8690646-122
Merged-chr17-31831136-47	chr17	31830691	31831590	+	0.000	0.000	Merged-chr17-31831136-47
Merged-chr5-100570837-10	chr5	100570536	100571083	+	0.000	0.000	Merged-chr5-100570837-10
Merged-chr18-21001968-97	chr18	21001639	21002225	+	0.000	0.000	Merged-chr18-21001968-97
Merged-chr10-79689199-4	chr10	79688924	79689417	+	0.000	0.000	Merged-chr10-79689199-4
Merged-chr17-44650389-9	chr17	44650219	44650577	+	0.000	0.000	Merged-chr17-44650389-9
Merged-chr9-66226161-27	chr9	66225732	66226642	+	0.000	0.000	Merged-chr9-66226161-27
Merged-chr1-177008942-27	chr1	177008706	177009169	+	0.000	0.000	Merged-chr1-177008942-27
Merged-chr6-86871933-13	chr6	86871617	86872117	+	0.000	0.000	Merged-chr6-86871933-13
Merged-chr2-128190126-44	chr2	128189804	128190565	+	0.000	0.000	Merged-chr2-128190126-44
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr2-119113409-2	chr2	119113300	119113521	+	0.000	0.000	Merged-chr2-119113409-2
Merged-chr2-11653612-53	chr2	11653316	11653828	+	0.000	0.000	Merged-chr2-11653612-53
Merged-chr9-32487772-66	chr9	32487320	32488339	+	0.000	0.000	Merged-chr9-32487772-66
Merged-chr16-37011748-55	chr16	37011198	37012038	+	0.000	0.000	Merged-chr16-37011748-55
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr11-104661475-50	chr11	104661130	104662059	+	0.000	0.000	Merged-chr11-104661475-50
Merged-chr19-11049610-1	chr19	11049512	11049710	+	0.000	0.000	Merged-chr19-11049610-1
Merged-chr17-28516201-30	chr17	28515959	28516478	+	0.000	0.000	Merged-chr17-28516201-30
Merged-chr5-100583273-8	chr5	100583160	100583383	+	0.000	0.000	Merged-chr5-100583273-8
Merged-chr1-181853067-80	chr1	181852850	181853486	+	0.000	0.000	Merged-chr1-181853067-80
Merged-chr4-57956340-134	chr4	57956006	57956699	+	0.000	0.000	Merged-chr4-57956340-134
Merged-chr18-62092853-21	chr18	62092504	62093086	+	0.000	0.000	Merged-chr18-62092853-21
Merged-chr2-65145677-23	chr2	65145492	65145824	+	0.000	0.000	Merged-chr2-65145677-23
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr17-83832348-24	chr17	83831965	83832613	+	0.000	0.000	Merged-chr17-83832348-24
Merged-chr6-113697984-3	chr6	113697870	113698097	+	0.000	0.000	Merged-chr6-113697984-3
Merged-chr15-37459053-63	chr15	37458353	37459566	+	0.000	0.000	Merged-chr15-37459053-63
Merged-chr18-75424574-26	chr18	75424381	75424779	+	0.000	0.000	Merged-chr18-75424574-26
Merged-chr19-11544678-20	chr19	11544510	11544908	+	0.000	0.000	Merged-chr19-11544678-20
Merged-chr5-77144936-48	chr5	77144745	77145114	+	0.000	0.000	Merged-chr5-77144936-48
Merged-chr11-29721001-1	chr11	29720903	29721101	+	0.000	0.000	Merged-chr11-29721001-1
Merged-chr18-62125570-18	chr18	62125348	62125774	+	0.000	0.000	Merged-chr18-62125570-18
Merged-chr6-142386410-1	chr6	142386312	142386510	+	0.000	0.000	Merged-chr6-142386410-1
Merged-chr8-86852748-9	chr8	86852596	86852890	+	0.000	0.000	Merged-chr8-86852748-9
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr9-32504182-18	chr9	32503907	32504379	+	0.000	0.000	Merged-chr9-32504182-18
Merged-chr10-41984389-13	chr10	41984209	41984559	+	0.000	0.000	Merged-chr10-41984389-13
Merged-chr16-52452717-160	chr16	52451410	52453463	+	0.000	0.000	Merged-chr16-52452717-160
Merged-chr7-119794114-60	chr7	119793920	119794472	+	0.000	0.000	Merged-chr7-119794114-60
Merged-chr2-128465659-44	chr2	128465408	128465923	+	0.000	0.000	Merged-chr2-128465659-44
