#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed
Merged-chr6-88898670-52	chr6	88898491	88898915	+	0.000	0.000	Merged-chr6-88898670-52
Merged-chr7-119895302-1	chr7	119895204	119895402	+	0.000	0.000	Merged-chr7-119895302-1
Merged-chr18-56473376-5	chr18	56473194	56473537	+	0.000	0.000	Merged-chr18-56473376-5
Merged-chr1-181867042-1	chr1	181866944	181867142	+	0.000	0.000	Merged-chr1-181867042-1
Merged-chr2-25228680-45	chr2	25228531	25228867	+	0.000	0.000	Merged-chr2-25228680-45
Merged-chr19-5894144-44	chr19	5893790	5894425	+	0.000	0.000	Merged-chr19-5894144-44
Merged-chr10-83096825-2	chr10	83096725	83096928	+	0.000	0.000	Merged-chr10-83096825-2
Merged-chr1-176862345-25	chr1	176862065	176862536	+	0.000	0.000	Merged-chr1-176862345-25
Merged-chr11-17005179-7	chr11	17004980	17005398	+	0.000	0.000	Merged-chr11-17005179-7
Merged-chr10-111995849-2	chr10	111995669	111996032	+	0.000	0.000	Merged-chr10-111995849-2
Merged-chr2-144010719-154	chr2	144010512	144011024	+	0.000	0.000	Merged-chr2-144010719-154
Merged-chr5-67427515-71	chr5	67427222	67427868	+	0.000	0.000	Merged-chr5-67427515-71
Merged-chr18-73815538-67	chr18	73815177	73815931	+	0.000	0.000	Merged-chr18-73815538-67
Merged-chr3-63964392-94	chr3	63964081	63964825	+	0.000	0.000	Merged-chr3-63964392-94
Merged-chrX-167207953-22	chrX	167207767	167208124	+	0.000	0.000	Merged-chrX-167207953-22
Merged-chr2-129174665-20	chr2	129174495	129174866	+	0.000	0.000	Merged-chr2-129174665-20
Merged-chr9-45300691-53	chr9	45300309	45300926	+	0.000	0.000	Merged-chr9-45300691-53
Merged-chr6-97420267-23	chr6	97420115	97420433	+	0.000	0.000	Merged-chr6-97420267-23
Merged-chr8-117049781-1	chr8	117049683	117049881	+	0.000	0.000	Merged-chr8-117049781-1
Merged-chr18-56470742-72	chr18	56469959	56471196	+	0.000	0.000	Merged-chr18-56470742-72
Merged-chr8-125272710-2	chr8	125272598	125272825	+	0.000	0.000	Merged-chr8-125272710-2
Merged-chrX-36874480-59	chrX	36874130	36875088	+	0.000	0.000	Merged-chrX-36874480-59
Merged-chr1-193273386-37	chr1	193273057	193273654	+	0.000	0.000	Merged-chr1-193273386-37
Merged-chr5-146857816-33	chr5	146857497	146858005	+	0.000	0.000	Merged-chr5-146857816-33
Merged-chr4-46485924-53	chr4	46485672	46486146	+	0.000	0.000	Merged-chr4-46485924-53
Merged-chr11-46454018-1	chr11	46453920	46454118	+	0.000	0.000	Merged-chr11-46454018-1
Merged-chr11-98909769-23	chr11	98909525	98910042	+	0.000	0.000	Merged-chr11-98909769-23
Merged-chr18-62174920-17	chr18	62174657	62175088	+	0.000	0.000	Merged-chr18-62174920-17
Merged-chr10-84070351-2	chr10	84070239	84070466	+	0.000	0.000	Merged-chr10-84070351-2
Merged-chr17-26123589-45	chr17	26123227	26123799	+	0.000	0.000	Merged-chr17-26123589-45
Merged-chr8-115117334-1	chr8	115117236	115117434	+	0.000	0.000	Merged-chr8-115117334-1
Merged-chr10-21947042-21	chr10	21946878	21947210	+	0.000	0.000	Merged-chr10-21947042-21
Merged-chr13-81658891-4	chr13	81658769	81659003	+	0.000	0.000	Merged-chr13-81658891-4
Merged-chr8-72136702-59	chr8	72136378	72137042	+	0.000	0.000	Merged-chr8-72136702-59
Merged-chr16-58408576-68	chr16	58408168	58408830	+	0.000	0.000	Merged-chr16-58408576-68
Merged-chr18-37815842-2	chr18	37815729	37815957	+	0.000	0.000	Merged-chr18-37815842-2
Merged-chr6-70805784-73	chr6	70805322	70806248	+	0.000	0.000	Merged-chr6-70805784-73
Merged-chr1-43446070-79	chr1	43445594	43446717	+	0.000	0.000	Merged-chr1-43446070-79
Merged-chr3-27270365-23	chr3	27270034	27270676	+	0.000	0.000	Merged-chr3-27270365-23
Merged-chr8-94168871-1	chr8	94168773	94168971	+	0.000	0.000	Merged-chr8-94168871-1
Merged-chr5-151686934-46	chr5	151686589	151687161	+	0.000	0.000	Merged-chr5-151686934-46
Merged-chr18-36801841-54	chr18	36801411	36802452	+	0.000	0.000	Merged-chr18-36801841-54
Merged-chr11-114676631-1	chr11	114676533	114676731	+	0.000	0.000	Merged-chr11-114676631-1
Merged-chr1-181888995-34	chr1	181888695	181889327	+	0.000	0.000	Merged-chr1-181888995-34
Merged-chr13-62785718-57	chr13	62785423	62785936	+	0.000	0.000	Merged-chr13-62785718-57
Merged-chr12-91774223-2	chr12	91774064	91774384	+	0.000	0.000	Merged-chr12-91774223-2
Merged-chr19-9940029-12	chr19	9939890	9940202	+	0.000	0.000	Merged-chr19-9940029-12
Merged-chr10-24711954-103	chr10	24711398	24712285	+	0.000	0.000	Merged-chr10-24711954-103
Merged-chr16-33966287-8	chr16	33966130	33966427	+	0.000	0.000	Merged-chr16-33966287-8
Merged-chr1-54906612-4	chr1	54906414	54906778	+	0.000	0.000	Merged-chr1-54906612-4
Merged-chr8-57512766-15	chr8	57512554	57513157	+	0.000	0.000	Merged-chr8-57512766-15
Merged-chr10-94545691-55	chr10	94545491	94545982	+	0.000	0.000	Merged-chr10-94545691-55
Merged-chr7-55960600-37	chr7	55960275	55960951	+	0.000	0.000	Merged-chr7-55960600-37
Merged-chr5-67394984-4	chr5	67394811	67395123	+	0.000	0.000	Merged-chr5-67394984-4
Merged-chr8-57531169-32	chr8	57530926	57531411	+	0.000	0.000	Merged-chr8-57531169-32
Merged-chr17-86754718-22	chr17	86754408	86755277	+	0.000	0.000	Merged-chr17-86754718-22
Merged-chr14-25460263-17	chr14	25459953	25460559	+	0.000	0.000	Merged-chr14-25460263-17
Merged-chr10-69352731-93	chr10	69352191	69353105	+	0.000	0.000	Merged-chr10-69352731-93
Merged-chr2-80580102-1	chr2	80580004	80580202	+	0.000	0.000	Merged-chr2-80580102-1
Merged-chr2-144555393-1	chr2	144555295	144555493	+	0.000	0.000	Merged-chr2-144555393-1
Merged-chr1-120293929-5	chr1	120293750	120294122	+	0.000	0.000	Merged-chr1-120293929-5
Merged-chr17-73949934-84	chr17	73949585	73950339	+	0.000	0.000	Merged-chr17-73949934-84
Merged-chr9-106394684-34	chr9	106394449	106394860	+	0.000	0.000	Merged-chr9-106394684-34
Merged-chr9-106463687-1	chr9	106463589	106463787	+	0.000	0.000	Merged-chr9-106463687-1
Merged-chr5-140282986-2	chr5	140282835	140283140	+	0.000	0.000	Merged-chr5-140282986-2
Merged-chr18-5020496-14	chr18	5020330	5020680	+	0.000	0.000	Merged-chr18-5020496-14
Merged-chr7-90349289-16	chr7	90349096	90349481	+	0.000	0.000	Merged-chr7-90349289-16
Merged-chr13-62015972-68	chr13	62015542	62016259	+	0.000	0.000	Merged-chr13-62015972-68
Merged-chr12-51348278-58	chr12	51347911	51348675	+	0.000	0.000	Merged-chr12-51348278-58
Merged-chr8-120760547-6	chr8	120760277	120760926	+	0.000	0.000	Merged-chr8-120760547-6
Merged-chr4-20279426-1	chr4	20279328	20279526	+	0.000	0.000	Merged-chr4-20279426-1
Merged-chr15-36785348-1	chr15	36785250	36785448	+	0.000	0.000	Merged-chr15-36785348-1
Merged-chr7-75828058-23	chr7	75827881	75828255	+	0.000	0.000	Merged-chr7-75828058-23
Merged-chr1-14675761-1	chr1	14675663	14675861	+	0.000	0.000	Merged-chr1-14675761-1
Merged-chr13-74854551-37	chr13	74854272	74854823	+	0.000	0.000	Merged-chr13-74854551-37
Merged-chr3-96270061-1	chr3	96269963	96270161	+	0.000	0.000	Merged-chr3-96270061-1
Merged-chr7-66109972-161	chr7	66108849	66110970	+	0.000	0.000	Merged-chr7-66109972-161
Merged-chr2-52676141-25	chr2	52675785	52676559	+	0.000	0.000	Merged-chr2-52676141-25
Merged-chr10-120197275-31	chr10	120196968	120197457	+	0.000	0.000	Merged-chr10-120197275-31
Merged-chr1-64736481-43	chr1	64736180	64736962	+	0.000	0.000	Merged-chr1-64736481-43
Merged-chr11-11765633-10	chr11	11765450	11765811	+	0.000	0.000	Merged-chr11-11765633-10
Merged-chr6-67318701-5	chr6	67318533	67318902	+	0.000	0.000	Merged-chr6-67318701-5
Merged-chr3-142550449-49	chr3	142550256	142550714	+	0.000	0.000	Merged-chr3-142550449-49
Merged-chr3-146185185-25	chr3	146184922	146185449	+	0.000	0.000	Merged-chr3-146185185-25
Merged-chr1-86532525-44	chr1	86532227	86532780	+	0.000	0.000	Merged-chr1-86532525-44
Merged-chr18-14667256-44	chr18	14667093	14667419	+	0.000	0.000	Merged-chr18-14667256-44
Merged-chr6-86669328-55	chr6	86669125	86669545	+	0.000	0.000	Merged-chr6-86669328-55
Merged-chr7-142387008-11	chr7	142386745	142387243	+	0.000	0.000	Merged-chr7-142387008-11
Merged-chr12-16532110-1	chr12	16532012	16532210	+	0.000	0.000	Merged-chr12-16532110-1
Merged-chr16-18629825-18	chr16	18629616	18630135	+	0.000	0.000	Merged-chr16-18629825-18
Merged-chr14-20846065-30	chr14	20845698	20846356	+	0.000	0.000	Merged-chr14-20846065-30
Merged-chr13-12349518-23	chr13	12349224	12349772	+	0.000	0.000	Merged-chr13-12349518-23
Merged-chr2-27740391-16	chr2	27739948	27740620	+	0.000	0.000	Merged-chr2-27740391-16
Merged-chr10-67977553-5	chr10	67977445	67977681	+	0.000	0.000	Merged-chr10-67977553-5
Merged-chr13-96011240-58	chr13	96011065	96011513	+	0.000	0.000	Merged-chr13-96011240-58
Merged-chr13-110564159-46	chr13	110563963	110564350	+	0.000	0.000	Merged-chr13-110564159-46
Merged-chr2-57316296-21	chr2	57316087	57316568	+	0.000	0.000	Merged-chr2-57316296-21
Merged-chr2-125252385-46	chr2	125251999	125252814	+	0.000	0.000	Merged-chr2-125252385-46
Merged-chr6-86671060-1	chr6	86670962	86671160	+	0.000	0.000	Merged-chr6-86671060-1
Merged-chr9-41116264-54	chr9	41115928	41116566	+	0.000	0.000	Merged-chr9-41116264-54
Merged-chr8-4925633-1	chr8	4925535	4925733	+	0.000	0.000	Merged-chr8-4925633-1
Merged-chr8-53611772-3	chr8	53611619	53611903	+	0.000	0.000	Merged-chr8-53611772-3
Merged-chr13-63411317-71	chr13	63410964	63411579	+	0.000	0.000	Merged-chr13-63411317-71
Merged-chr14-20388925-54	chr14	20388672	20389209	+	0.000	0.000	Merged-chr14-20388925-54
Merged-chr10-108168166-48	chr10	108167888	108168329	+	0.000	0.000	Merged-chr10-108168166-48
Merged-chr2-60904375-31	chr2	60904157	60904704	+	0.000	0.000	Merged-chr2-60904375-31
Merged-chr13-30545210-67	chr13	30544947	30545442	+	0.000	0.000	Merged-chr13-30545210-67
Merged-chr3-104299067-15	chr3	104298901	104299382	+	0.000	0.000	Merged-chr3-104299067-15
Merged-chr5-93097663-1	chr5	93097565	93097763	+	0.000	0.000	Merged-chr5-93097663-1
Merged-chr15-31258443-11	chr15	31258209	31258746	+	0.000	0.000	Merged-chr15-31258443-11
Merged-chr2-152810370-23	chr2	152810090	152810637	+	0.000	0.000	Merged-chr2-152810370-23
Merged-chr16-64961833-18	chr16	64961680	64962069	+	0.000	0.000	Merged-chr16-64961833-18
Merged-chr10-120183053-23	chr10	120182897	120183298	+	0.000	0.000	Merged-chr10-120183053-23
Merged-chr16-32277767-74	chr16	32277451	32278145	+	0.000	0.000	Merged-chr16-32277767-74
Merged-chr1-125435397-141	chr1	125435071	125435979	+	0.000	0.000	Merged-chr1-125435397-141
Merged-chr13-55327829-51	chr13	55327580	55328043	+	0.000	0.000	Merged-chr13-55327829-51
Merged-chr16-52454226-6	chr16	52454030	52454398	+	0.000	0.000	Merged-chr16-52454226-6
Merged-chr1-120093723-41	chr1	120093349	120094016	+	0.000	0.000	Merged-chr1-120093723-41
Merged-chr9-64811336-89	chr9	64811008	64811826	+	0.000	0.000	Merged-chr9-64811336-89
Merged-chr4-11848499-2	chr4	11848394	11848607	+	0.000	0.000	Merged-chr4-11848499-2
Merged-chr6-8259350-77	chr6	8259130	8259574	+	0.000	0.000	Merged-chr6-8259350-77
Merged-chr11-69070779-53	chr11	69070561	69070981	+	0.000	0.000	Merged-chr11-69070779-53
Merged-chr18-4313720-2	chr18	4313622	4313820	+	0.000	0.000	Merged-chr18-4313720-2
Merged-chr13-114949183-17	chr13	114949006	114949369	+	0.000	0.000	Merged-chr13-114949183-17
Merged-chr6-127219541-27	chr6	127219251	127219797	+	0.000	0.000	Merged-chr6-127219541-27
Merged-chr2-9770898-17	chr2	9770625	9771095	+	0.000	0.000	Merged-chr2-9770898-17
Merged-chr2-121511602-35	chr2	121511396	121511789	+	0.000	0.000	Merged-chr2-121511602-35
Merged-chr15-5236759-9	chr15	5236563	5236908	+	0.000	0.000	Merged-chr15-5236759-9
Merged-chr19-40666029-20	chr19	40665863	40666210	+	0.000	0.000	Merged-chr19-40666029-20
Merged-chr14-99750630-1	chr14	99750532	99750730	+	0.000	0.000	Merged-chr14-99750630-1
Merged-chr13-107021671-17	chr13	107021371	107021829	+	0.000	0.000	Merged-chr13-107021671-17
Merged-chr8-84665030-54	chr8	84664506	84665491	+	0.000	0.000	Merged-chr8-84665030-54
Merged-chr14-20938430-1	chr14	20938332	20938530	+	0.000	0.000	Merged-chr14-20938430-1
Merged-chr18-4350067-14	chr18	4349783	4350288	+	0.000	0.000	Merged-chr18-4350067-14
Merged-chr5-93093423-108	chr5	93093096	93093757	+	0.000	0.000	Merged-chr5-93093423-108
Merged-chr4-145268299-20	chr4	145268057	145268549	+	0.000	0.000	Merged-chr4-145268299-20
Merged-chr2-66159765-1	chr2	66159667	66159865	+	0.000	0.000	Merged-chr2-66159765-1
Merged-chr1-134963108-4	chr1	134963001	134963222	+	0.000	0.000	Merged-chr1-134963108-4
Merged-chr11-46128715-29	chr11	46128272	46128959	+	0.000	0.000	Merged-chr11-46128715-29
Merged-chr1-151685302-45	chr1	151685082	151685610	+	0.000	0.000	Merged-chr1-151685302-45
Merged-chr2-128412932-79	chr2	128412712	128413302	+	0.000	0.000	Merged-chr2-128412932-79
Merged-chrX-21089181-52	chrX	21088920	21089647	+	0.000	0.000	Merged-chrX-21089181-52
Merged-chr4-46489438-58	chr4	46489144	46489741	+	0.000	0.000	Merged-chr4-46489438-58
Merged-chr6-128993036-49	chr6	128992786	128993566	+	0.000	0.000	Merged-chr6-128993036-49
Merged-chr3-32708836-74	chr3	32708509	32709079	+	0.000	0.000	Merged-chr3-32708836-74
Merged-chr19-43523434-47	chr19	43523239	43523667	+	0.000	0.000	Merged-chr19-43523434-47
Merged-chr11-75226439-1	chr11	75226341	75226539	+	0.000	0.000	Merged-chr11-75226439-1
Merged-chr19-40711719-10	chr19	40711545	40711897	+	0.000	0.000	Merged-chr19-40711719-10
Merged-chr5-74276526-10	chr5	74276357	74276661	+	0.000	0.000	Merged-chr5-74276526-10
Merged-chr13-101969075-1	chr13	101968977	101969175	+	0.000	0.000	Merged-chr13-101969075-1
Merged-chr13-101696534-2	chr13	101696436	101696634	+	0.000	0.000	Merged-chr13-101696534-2
Merged-chr7-92196294-1	chr7	92196196	92196394	+	0.000	0.000	Merged-chr7-92196294-1
Merged-chr3-9770746-5	chr3	9770626	9770870	+	0.000	0.000	Merged-chr3-9770746-5
Merged-chr2-148590817-1	chr2	148590719	148590917	+	0.000	0.000	Merged-chr2-148590817-1
Merged-chr13-115230665-32	chr13	115230394	115230907	+	0.000	0.000	Merged-chr13-115230665-32
Merged-chr6-86849610-4	chr6	86849512	86849710	+	0.000	0.000	Merged-chr6-86849610-4
Merged-chr7-45510367-63	chr7	45510122	45510687	+	0.000	0.000	Merged-chr7-45510367-63
Merged-chr13-101760534-4	chr13	101760428	101760645	+	0.000	0.000	Merged-chr13-101760534-4
Merged-chr9-58582361-93	chr9	58582017	58582771	+	0.000	0.000	Merged-chr9-58582361-93
Merged-chr4-135115670-2	chr4	135115568	135115775	+	0.000	0.000	Merged-chr4-135115670-2
Merged-chr1-191530674-1	chr1	191530576	191530774	+	0.000	0.000	Merged-chr1-191530674-1
Merged-chr15-80602759-36	chr15	80602511	80602994	+	0.000	0.000	Merged-chr15-80602759-36
Merged-chr1-184738115-15	chr1	184737909	184738278	+	0.000	0.000	Merged-chr1-184738115-15
Merged-chr3-59277984-20	chr3	59277667	59278270	+	0.000	0.000	Merged-chr3-59277984-20
Merged-chr3-65434642-1	chr3	65434544	65434742	+	0.000	0.000	Merged-chr3-65434642-1
Merged-chr16-31275130-59	chr16	31274841	31275443	+	0.000	0.000	Merged-chr16-31275130-59
Merged-chr18-56809515-1	chr18	56809417	56809615	+	0.000	0.000	Merged-chr18-56809515-1
Merged-chr15-85867875-24	chr15	85867698	85868115	+	0.000	0.000	Merged-chr15-85867875-24
Merged-chr10-42018378-38	chr10	42018156	42018647	+	0.000	0.000	Merged-chr10-42018378-38
Merged-chr13-52628204-1	chr13	52628106	52628304	+	0.000	0.000	Merged-chr13-52628204-1
Merged-chr13-23530371-4	chr13	23530195	23530501	+	0.000	0.000	Merged-chr13-23530371-4
Merged-chr11-68483427-7	chr11	68483282	68483556	+	0.000	0.000	Merged-chr11-68483427-7
Merged-chr1-33670063-93	chr1	33669745	33670279	+	0.000	0.000	Merged-chr1-33670063-93
Merged-chr13-115095757-4	chr13	115095589	115095964	+	0.000	0.000	Merged-chr13-115095757-4
Merged-chr18-71211954-17	chr18	71211703	71212171	+	0.000	0.000	Merged-chr18-71211954-17
Merged-chr1-130999778-14	chr1	130999583	130999977	+	0.000	0.000	Merged-chr1-130999778-14
Merged-chr11-106998820-2	chr11	106998638	106999005	+	0.000	0.000	Merged-chr11-106998820-2
Merged-chr3-108722192-65	chr3	108721604	108722510	+	0.000	0.000	Merged-chr3-108722192-65
Merged-chr11-67637071-1	chr11	67636973	67637171	+	0.000	0.000	Merged-chr11-67637071-1
Merged-chr2-148572235-2	chr2	148572123	148572350	+	0.000	0.000	Merged-chr2-148572235-2
Merged-chr19-45746500-18	chr19	45746306	45746800	+	0.000	0.000	Merged-chr19-45746500-18
Merged-chr4-120953872-1	chr4	120953774	120953972	+	0.000	0.000	Merged-chr4-120953872-1
Merged-chr12-24710471-47	chr12	24710158	24710753	+	0.000	0.000	Merged-chr12-24710471-47
Merged-chr7-67430219-9	chr7	67429925	67430459	+	0.000	0.000	Merged-chr7-67430219-9
Merged-chr6-17282259-15	chr6	17282056	17282567	+	0.000	0.000	Merged-chr6-17282259-15
Merged-chr10-83785257-1	chr10	83785159	83785357	+	0.000	0.000	Merged-chr10-83785257-1
Merged-chr12-112693735-54	chr12	112693391	112694014	+	0.000	0.000	Merged-chr12-112693735-54
Merged-chr15-38299955-2	chr15	38299797	38300115	+	0.000	0.000	Merged-chr15-38299955-2
Merged-chr3-27317154-55	chr3	27316846	27317576	+	0.000	0.000	Merged-chr3-27317154-55
Merged-chr12-69168736-61	chr12	69168486	69168961	+	0.000	0.000	Merged-chr12-69168736-61
Merged-chr3-90472461-13	chr3	90472254	90472679	+	0.000	0.000	Merged-chr3-90472461-13
Merged-chr4-86612042-62	chr4	86611756	86612303	+	0.000	0.000	Merged-chr4-86612042-62
Merged-chr6-130341255-2	chr6	130341141	130341372	+	0.000	0.000	Merged-chr6-130341255-2
Merged-chr1-191519897-26	chr1	191519592	191520168	+	0.000	0.000	Merged-chr1-191519897-26
Merged-chr7-118533138-91	chr7	118532883	118533387	+	0.000	0.000	Merged-chr7-118533138-91
Merged-chr7-114095651-34	chr7	114095417	114095862	+	0.000	0.000	Merged-chr7-114095651-34
Merged-chr2-80793094-1	chr2	80792996	80793194	+	0.000	0.000	Merged-chr2-80793094-1
Merged-chr8-3354903-4	chr8	3354805	3355003	+	0.000	0.000	Merged-chr8-3354903-4
Merged-chr1-138938113-5	chr1	138937990	138938258	+	0.000	0.000	Merged-chr1-138938113-5
Merged-chr2-30828081-87	chr2	30827843	30828585	+	0.000	0.000	Merged-chr2-30828081-87
Merged-chr13-101711564-33	chr13	101711352	101711932	+	0.000	0.000	Merged-chr13-101711564-33
Merged-chr2-157190874-9	chr2	157190607	157191047	+	0.000	0.000	Merged-chr2-157190874-9
Merged-chr2-3750295-12	chr2	3750154	3750450	+	0.000	0.000	Merged-chr2-3750295-12
Merged-chr11-6410086-1	chr11	6409988	6410186	+	0.000	0.000	Merged-chr11-6410086-1
Merged-chr10-24711256-1	chr10	24711158	24711356	+	0.000	0.000	Merged-chr10-24711256-1
Merged-chr1-88705567-62	chr1	88705102	88706128	+	0.000	0.000	Merged-chr1-88705567-62
Merged-chr3-9895947-13	chr3	9895738	9896149	+	0.000	0.000	Merged-chr3-9895947-13
Merged-chr3-59042256-2	chr3	59042127	59042388	+	0.000	0.000	Merged-chr3-59042256-2
Merged-chr18-23845581-1	chr18	23845483	23845681	+	0.000	0.000	Merged-chr18-23845581-1
Merged-chr5-72350481-35	chr5	72350222	72350775	+	0.000	0.000	Merged-chr5-72350481-35
Merged-chr2-3715633-18	chr2	3715360	3715869	+	0.000	0.000	Merged-chr2-3715633-18
Merged-chr13-12340337-1	chr13	12340239	12340437	+	0.000	0.000	Merged-chr13-12340337-1
Merged-chr13-110642336-1	chr13	110642238	110642436	+	0.000	0.000	Merged-chr13-110642336-1
Merged-chr6-135377824-45	chr6	135377631	135378038	+	0.000	0.000	Merged-chr6-135377824-45
Merged-chr2-90583818-37	chr2	90583631	90584071	+	0.000	0.000	Merged-chr2-90583818-37
Merged-chr2-9718103-10	chr2	9717944	9718318	+	0.000	0.000	Merged-chr2-9718103-10
Merged-chr6-128843451-97	chr6	128843038	128843741	+	0.000	0.000	Merged-chr6-128843451-97
Merged-chr17-26120352-30	chr17	26120127	26120534	+	0.000	0.000	Merged-chr17-26120352-30
Merged-chr13-45919195-6	chr13	45919050	45919338	+	0.000	0.000	Merged-chr13-45919195-6
Merged-chr14-25630418-14	chr14	25630222	25630620	+	0.000	0.000	Merged-chr14-25630418-14
Merged-chr6-99643748-32	chr6	99643493	99643992	+	0.000	0.000	Merged-chr6-99643748-32
Merged-chr3-32698449-14	chr3	32698145	32698667	+	0.000	0.000	Merged-chr3-32698449-14
Merged-chr2-45109925-105	chr2	45109220	45110379	+	0.000	0.000	Merged-chr2-45109925-105
Merged-chr9-109059231-128	chr9	109058931	109059610	+	0.000	0.000	Merged-chr9-109059231-128
Merged-chr4-114979566-1	chr4	114979468	114979666	+	0.000	0.000	Merged-chr4-114979566-1
Merged-chr12-100871436-2	chr12	100871318	100871556	+	0.000	0.000	Merged-chr12-100871436-2
Merged-chr16-58553585-23	chr16	58553294	58553942	+	0.000	0.000	Merged-chr16-58553585-23
Merged-chr7-75800890-27	chr7	75800469	75801418	+	0.000	0.000	Merged-chr7-75800890-27
Merged-chrX-101954276-51	chrX	101954026	101954510	+	0.000	0.000	Merged-chrX-101954276-51
Merged-chr6-70103466-27	chr6	70103147	70103800	+	0.000	0.000	Merged-chr6-70103466-27
Merged-chr2-61711829-79	chr2	61711494	61712465	+	0.000	0.000	Merged-chr2-61711829-79
Merged-chr18-65322691-2	chr18	65322593	65322791	+	0.000	0.000	Merged-chr18-65322691-2
Merged-chr13-95593068-48	chr13	95592874	95593266	+	0.000	0.000	Merged-chr13-95593068-48
Merged-chr2-100020310-1	chr2	100020212	100020410	+	0.000	0.000	Merged-chr2-100020310-1
Merged-chr4-46689596-22	chr4	46689328	46689846	+	0.000	0.000	Merged-chr4-46689596-22
Merged-chr2-52570542-44	chr2	52570158	52570868	+	0.000	0.000	Merged-chr2-52570542-44
Merged-chr8-35375700-12	chr8	35375476	35375919	+	0.000	0.000	Merged-chr8-35375700-12
Merged-chr17-29394981-2	chr17	29394871	29395094	+	0.000	0.000	Merged-chr17-29394981-2
Merged-chr7-66147863-2	chr7	66147754	66147975	+	0.000	0.000	Merged-chr7-66147863-2
Merged-chr13-114964389-31	chr13	114964161	114964568	+	0.000	0.000	Merged-chr13-114964389-31
Merged-chr7-10495279-68	chr7	10494971	10495498	+	0.000	0.000	Merged-chr7-10495279-68
Merged-chr13-32866696-30	chr13	32866387	32866959	+	0.000	0.000	Merged-chr13-32866696-30
Merged-chr9-44029838-4	chr9	44029634	44029981	+	0.000	0.000	Merged-chr9-44029838-4
Merged-chr2-91257440-4	chr2	91257280	91257592	+	0.000	0.000	Merged-chr2-91257440-4
