#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr5-142935861-2	chr5	142935728	142935997	+	0.000	0.000	Merged-chr5-142935861-2
Merged-chr17-87107845-3	chr17	87107747	87107945	+	0.000	0.000	Merged-chr17-87107845-3
Merged-chr2-6213187-45	chr2	6212888	6213454	+	0.000	0.000	Merged-chr2-6213187-45
Merged-chr12-40459917-13	chr12	40459604	40460203	+	0.000	0.000	Merged-chr12-40459917-13
Merged-chr8-81756964-44	chr8	81756581	81757230	+	0.000	0.000	Merged-chr8-81756964-44
Merged-chr2-103567177-2	chr2	103567079	103567277	+	0.000	0.000	Merged-chr2-103567177-2
Merged-chr8-81562603-6	chr8	81562458	81562760	+	0.000	0.000	Merged-chr8-81562603-6
Merged-chr7-141435303-43	chr7	141434912	141435549	+	0.000	0.000	Merged-chr7-141435303-43
Merged-chr7-28382204-35	chr7	28382021	28382457	+	0.000	0.000	Merged-chr7-28382204-35
Merged-chr2-33371227-82	chr2	33370784	33371599	+	0.000	0.000	Merged-chr2-33371227-82
Merged-chr9-25187350-4	chr9	25187201	25187487	+	0.000	0.000	Merged-chr9-25187350-4
Merged-chr11-77216325-91	chr11	77215574	77216906	+	0.000	0.000	Merged-chr11-77216325-91
Merged-chr16-57545857-3	chr16	57545679	57546054	+	0.000	0.000	Merged-chr16-57545857-3
Merged-chr10-96690288-1	chr10	96690190	96690388	+	0.000	0.000	Merged-chr10-96690288-1
Merged-chr16-97535153-8	chr16	97534910	97535336	+	0.000	0.000	Merged-chr16-97535153-8
Merged-chr12-103337939-2	chr12	103337759	103338122	+	0.000	0.000	Merged-chr12-103337939-2
Merged-chr10-13438536-33	chr10	13438267	13438836	+	0.000	0.000	Merged-chr10-13438536-33
Merged-chr11-117970419-1	chr11	117970321	117970519	+	0.000	0.000	Merged-chr11-117970419-1
Merged-chr17-84336226-16	chr17	84336027	84336411	+	0.000	0.000	Merged-chr17-84336226-16
Merged-chr1-36069573-10	chr1	36069375	36069759	+	0.000	0.000	Merged-chr1-36069573-10
Merged-chr12-116242447-1	chr12	116242349	116242547	+	0.000	0.000	Merged-chr12-116242447-1
Merged-chr12-55464157-1	chr12	55464059	55464257	+	0.000	0.000	Merged-chr12-55464157-1
Merged-chr3-87387698-10	chr3	87387474	87387895	+	0.000	0.000	Merged-chr3-87387698-10
Merged-chr15-93595950-115	chr15	93595345	93596428	+	0.000	0.000	Merged-chr15-93595950-115
Merged-chr8-81861625-26	chr8	81861430	81861921	+	0.000	0.000	Merged-chr8-81861625-26
Merged-chrX-12134249-2	chrX	12134126	12134375	+	0.000	0.000	Merged-chrX-12134249-2
Merged-chr6-6121262-1	chr6	6121164	6121362	+	0.000	0.000	Merged-chr6-6121262-1
Merged-chr7-3693587-203	chr7	3693316	3693817	+	0.000	0.000	Merged-chr7-3693587-203
Merged-chr5-36484302-70	chr5	36483845	36484657	+	0.000	0.000	Merged-chr5-36484302-70
Merged-chr12-82304111-12	chr12	82303935	82304271	+	0.000	0.000	Merged-chr12-82304111-12
Merged-chr4-86887188-3	chr4	86887062	86887325	+	0.000	0.000	Merged-chr4-86887188-3
Merged-chr10-96588454-52	chr10	96588173	96588801	+	0.000	0.000	Merged-chr10-96588454-52
Merged-chr15-53274876-10	chr15	53274694	53275051	+	0.000	0.000	Merged-chr15-53274876-10
Merged-chr2-132051940-20	chr2	132051726	132052198	+	0.000	0.000	Merged-chr2-132051940-20
Merged-chr8-4193483-29	chr8	4193263	4193699	+	0.000	0.000	Merged-chr8-4193483-29
Merged-chr2-103658723-12	chr2	103658510	103658872	+	0.000	0.000	Merged-chr2-103658723-12
Merged-chr9-21313543-10	chr9	21313406	21313675	+	0.000	0.000	Merged-chr9-21313543-10
Merged-chr4-155318568-19	chr4	155318434	155318744	+	0.000	0.000	Merged-chr4-155318568-19
Merged-chr10-20991978-8	chr10	20991800	20992195	+	0.000	0.000	Merged-chr10-20991978-8
Merged-chr5-118050907-19	chr5	118050704	118051071	+	0.000	0.000	Merged-chr5-118050907-19
Merged-chr2-91986276-9	chr2	91986091	91986459	+	0.000	0.000	Merged-chr2-91986276-9
Merged-chr6-134856256-11	chr6	134856052	134856461	+	0.000	0.000	Merged-chr6-134856256-11
Merged-chr19-42086332-5	chr19	42086145	42086487	+	0.000	0.000	Merged-chr19-42086332-5
Merged-chr2-117433681-2	chr2	117433573	117433791	+	0.000	0.000	Merged-chr2-117433681-2
Merged-chr14-120347945-44	chr14	120347623	120348191	+	0.000	0.000	Merged-chr14-120347945-44
Merged-chr11-75867102-2	chr11	75866985	75867222	+	0.000	0.000	Merged-chr11-75867102-2
Merged-chr15-53189373-1	chr15	53189275	53189473	+	0.000	0.000	Merged-chr15-53189373-1
Merged-chr2-122467612-78	chr2	122467302	122467939	+	0.000	0.000	Merged-chr2-122467612-78
Merged-chr1-40290751-7	chr1	40290580	40290985	+	0.000	0.000	Merged-chr1-40290751-7
Merged-chr7-28384283-3	chr7	28384143	28384459	+	0.000	0.000	Merged-chr7-28384283-3
Merged-chr2-181679007-36	chr2	181678808	181679278	+	0.000	0.000	Merged-chr2-181679007-36
Merged-chr13-112465935-6	chr13	112465661	112466112	+	0.000	0.000	Merged-chr13-112465935-6
Merged-chr10-128743344-1	chr10	128743246	128743444	+	0.000	0.000	Merged-chr10-128743344-1
Merged-chr3-69041504-24	chr3	69041270	69041672	+	0.000	0.000	Merged-chr3-69041504-24
Merged-chr4-150540101-42	chr4	150539863	150540444	+	0.000	0.000	Merged-chr4-150540101-42
Merged-chr18-79064378-58	chr18	79064086	79064613	+	0.000	0.000	Merged-chr18-79064378-58
Merged-chrX-13845408-2	chrX	13845294	13845524	+	0.000	0.000	Merged-chrX-13845408-2
Merged-chr4-102859663-41	chr4	102859348	102860180	+	0.000	0.000	Merged-chr4-102859663-41
Merged-chr2-131448367-26	chr2	131448187	131448550	+	0.000	0.000	Merged-chr2-131448367-26
Merged-chr12-52830906-26	chr12	52830557	52831206	+	0.000	0.000	Merged-chr12-52830906-26
Merged-chr15-97664065-61	chr15	97663697	97664356	+	0.000	0.000	Merged-chr15-97664065-61
Merged-chr8-69328899-30	chr8	69328690	69329167	+	0.000	0.000	Merged-chr8-69328899-30
Merged-chr15-28025300-2	chr15	28025159	28025444	+	0.000	0.000	Merged-chr15-28025300-2
Merged-chr11-78465860-16	chr11	78465592	78466125	+	0.000	0.000	Merged-chr11-78465860-16
Merged-chr9-61859765-62	chr9	61859366	61860214	+	0.000	0.000	Merged-chr9-61859765-62
Merged-chr1-40236250-26	chr1	40235937	40236548	+	0.000	0.000	Merged-chr1-40236250-26
Merged-chr10-21069584-1	chr10	21069486	21069684	+	0.000	0.000	Merged-chr10-21069584-1
Merged-chr16-94414336-19	chr16	94414140	94414534	+	0.000	0.000	Merged-chr16-94414336-19
Merged-chr13-112388467-40	chr13	112388178	112388758	+	0.000	0.000	Merged-chr13-112388467-40
Merged-chr4-145300303-61	chr4	145299983	145300593	+	0.000	0.000	Merged-chr4-145300303-61
Merged-chr3-88775263-42	chr3	88775073	88775484	+	0.000	0.000	Merged-chr3-88775263-42
Merged-chr7-128392069-3	chr7	128391955	128392201	+	0.000	0.000	Merged-chr7-128392069-3
Merged-chr7-143010167-43	chr7	143009828	143010347	+	0.000	0.000	Merged-chr7-143010167-43
Merged-chr17-87636797-74	chr17	87636578	87637217	+	0.000	0.000	Merged-chr17-87636797-74
Merged-chr11-20560521-3	chr11	20560349	20560711	+	0.000	0.000	Merged-chr11-20560521-3
Merged-chr11-115643465-31	chr11	115643234	115643616	+	0.000	0.000	Merged-chr11-115643465-31
Merged-chr12-85688072-28	chr12	85687810	85688309	+	0.000	0.000	Merged-chr12-85688072-28
Merged-chr5-114345671-1	chr5	114345573	114345771	+	0.000	0.000	Merged-chr5-114345671-1
Merged-chr8-123518827-49	chr8	123518606	123519019	+	0.000	0.000	Merged-chr8-123518827-49
Merged-chr2-91963655-56	chr2	91963374	91964057	+	0.000	0.000	Merged-chr2-91963655-56
Merged-chr3-37263461-6	chr3	37263255	37263692	+	0.000	0.000	Merged-chr3-37263461-6
Merged-chr11-19890961-22	chr11	19890652	19891243	+	0.000	0.000	Merged-chr11-19890961-22
Merged-chr9-101251656-72	chr9	101251445	101252012	+	0.000	0.000	Merged-chr9-101251656-72
Merged-chr8-81609244-13	chr8	81609066	81609434	+	0.000	0.000	Merged-chr8-81609244-13
Merged-chr4-154334257-1	chr4	154334159	154334357	+	0.000	0.000	Merged-chr4-154334257-1
Merged-chr1-60158664-37	chr1	60158425	60158899	+	0.000	0.000	Merged-chr1-60158664-37
Merged-chr3-106483430-2	chr3	106483332	106483530	+	0.000	0.000	Merged-chr3-106483430-2
Merged-chr11-5261159-5	chr11	5261032	5261284	+	0.000	0.000	Merged-chr11-5261159-5
Merged-chr12-85444900-48	chr12	85444671	85445129	+	0.000	0.000	Merged-chr12-85444900-48
Merged-chr15-6586508-38	chr15	6586161	6586743	+	0.000	0.000	Merged-chr15-6586508-38
Merged-chr5-64371502-26	chr5	64371303	64371728	+	0.000	0.000	Merged-chr5-64371502-26
Merged-chr14-121456834-2	chr14	121456727	121456943	+	0.000	0.000	Merged-chr14-121456834-2
Merged-chr16-97277069-2	chr16	97276953	97277188	+	0.000	0.000	Merged-chr16-97277069-2
Merged-chr7-97069180-1	chr7	97069082	97069280	+	0.000	0.000	Merged-chr7-97069180-1
Merged-chr5-64819652-30	chr5	64819484	64819892	+	0.000	0.000	Merged-chr5-64819652-30
Merged-chr7-97041400-3	chr7	97041232	97041623	+	0.000	0.000	Merged-chr7-97041400-3
Merged-chr10-99204774-47	chr10	99204446	99205077	+	0.000	0.000	Merged-chr10-99204774-47
Merged-chr18-77794764-36	chr18	77794406	77795073	+	0.000	0.000	Merged-chr18-77794764-36
Merged-chr14-69804239-29	chr14	69804003	69804478	+	0.000	0.000	Merged-chr14-69804239-29
Merged-chr17-5893346-8	chr17	5893112	5893599	+	0.000	0.000	Merged-chr17-5893346-8
Merged-chr2-172390550-32	chr2	172390390	172390749	+	0.000	0.000	Merged-chr2-172390550-32
Merged-chr4-149307767-70	chr4	149307438	149308037	+	0.000	0.000	Merged-chr4-149307767-70
Merged-chr3-131157168-10	chr3	131156989	131157365	+	0.000	0.000	Merged-chr3-131157168-10
Merged-chr2-103635845-3	chr2	103635700	103636012	+	0.000	0.000	Merged-chr2-103635845-3
Merged-chr3-95675849-9	chr3	95675619	95676020	+	0.000	0.000	Merged-chr3-95675849-9
Merged-chr14-57713043-44	chr14	57712848	57713257	+	0.000	0.000	Merged-chr14-57713043-44
Merged-chr11-20611228-24	chr11	20610883	20611575	+	0.000	0.000	Merged-chr11-20611228-24
Merged-chr5-107261170-24	chr5	107260687	107261754	+	0.000	0.000	Merged-chr5-107261170-24
Merged-chr17-32891413-48	chr17	32891140	32891651	+	0.000	0.000	Merged-chr17-32891413-48
Merged-chr8-81776667-33	chr8	81776296	81777033	+	0.000	0.000	Merged-chr8-81776667-33
Merged-chr11-52262204-8	chr11	52262059	52262372	+	0.000	0.000	Merged-chr11-52262204-8
Merged-chr10-14050811-26	chr10	14050641	14050984	+	0.000	0.000	Merged-chr10-14050811-26
Merged-chr5-107359666-49	chr5	107359402	107359868	+	0.000	0.000	Merged-chr5-107359666-49
Merged-chr14-10445134-1	chr14	10445036	10445234	+	0.000	0.000	Merged-chr14-10445134-1
Merged-chr12-55490613-3	chr12	55490435	55490782	+	0.000	0.000	Merged-chr12-55490613-3
Merged-chr15-58196982-23	chr15	58196768	58197238	+	0.000	0.000	Merged-chr15-58196982-23
Merged-chr11-80476975-74	chr11	80476632	80477243	+	0.000	0.000	Merged-chr11-80476975-74
Merged-chr2-112673965-1	chr2	112673867	112674065	+	0.000	0.000	Merged-chr2-112673965-1
Merged-chr6-99261371-76	chr6	99260951	99261589	+	0.000	0.000	Merged-chr6-99261371-76
Merged-chr4-156200836-25	chr4	156200682	156200999	+	0.000	0.000	Merged-chr4-156200836-25
Merged-chr6-149409146-64	chr6	149408803	149409388	+	0.000	0.000	Merged-chr6-149409146-64
Merged-chr6-128790681-1	chr6	128790583	128790781	+	0.000	0.000	Merged-chr6-128790681-1
Merged-chr5-118111264-4	chr5	118111147	118111389	+	0.000	0.000	Merged-chr5-118111264-4
Merged-chr1-60429094-8	chr1	60428888	60429250	+	0.000	0.000	Merged-chr1-60429094-8
Merged-chrX-166304686-40	chrX	166304452	166305024	+	0.000	0.000	Merged-chrX-166304686-40
Merged-chr1-61151289-6	chr1	61151074	61151485	+	0.000	0.000	Merged-chr1-61151289-6
Merged-chr6-99031467-37	chr6	99031262	99031742	+	0.000	0.000	Merged-chr6-99031467-37
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr15-86070348-1	chr15	86070250	86070448	+	0.000	0.000	Merged-chr15-86070348-1
Merged-chr10-96757491-3	chr10	96757365	96757629	+	0.000	0.000	Merged-chr10-96757491-3
Merged-chr10-78018968-26	chr10	78018724	78019132	+	0.000	0.000	Merged-chr10-78018968-26
Merged-chr12-17726607-38	chr12	17726450	17726807	+	0.000	0.000	Merged-chr12-17726607-38
Merged-chr2-163254696-7	chr2	163254313	163254961	+	0.000	0.000	Merged-chr2-163254696-7
Merged-chr16-76323771-64	chr16	76323456	76324046	+	0.000	0.000	Merged-chr16-76323771-64
Merged-chr9-118750272-2	chr9	118750107	118750440	+	0.000	0.000	Merged-chr9-118750272-2
Merged-chr1-61027300-81	chr1	61026740	61027851	+	0.000	0.000	Merged-chr1-61027300-81
Merged-chr6-99485907-9	chr6	99485769	99486065	+	0.000	0.000	Merged-chr6-99485907-9
Merged-chr4-6924913-49	chr4	6924682	6925132	+	0.000	0.000	Merged-chr4-6924913-49
Merged-chr15-36496712-52	chr15	36496507	36496933	+	0.000	0.000	Merged-chr15-36496712-52
Merged-chr13-112447320-26	chr13	112447117	112447504	+	0.000	0.000	Merged-chr13-112447320-26
Merged-chr1-138350110-4	chr1	138349977	138350230	+	0.000	0.000	Merged-chr1-138350110-4
Merged-chr10-60169227-2	chr10	60169116	60169341	+	0.000	0.000	Merged-chr10-60169227-2
Merged-chr11-109432542-63	chr11	109432014	109432961	+	0.000	0.000	Merged-chr11-109432542-63
Merged-chr5-110058029-58	chr5	110057759	110058282	+	0.000	0.000	Merged-chr5-110058029-58
Merged-chr2-131321371-45	chr2	131321224	131321611	+	0.000	0.000	Merged-chr2-131321371-45
Merged-chr1-193160183-72	chr1	193159451	193160944	+	0.000	0.000	Merged-chr1-193160183-72
Merged-chr1-164960822-1	chr1	164960724	164960922	+	0.000	0.000	Merged-chr1-164960822-1
Merged-chr11-94253783-2	chr11	94253662	94253907	+	0.000	0.000	Merged-chr11-94253783-2
Merged-chr19-10948684-1	chr19	10948586	10948784	+	0.000	0.000	Merged-chr19-10948684-1
Merged-chr4-155760181-6	chr4	155759972	155760376	+	0.000	0.000	Merged-chr4-155760181-6
Merged-chr9-65676476-52	chr9	65676173	65676717	+	0.000	0.000	Merged-chr9-65676476-52
Merged-chr8-47690895-15	chr8	47690705	47691185	+	0.000	0.000	Merged-chr8-47690895-15
Merged-chr7-44305170-86	chr7	44304925	44305452	+	0.000	0.000	Merged-chr7-44305170-86
Merged-chr15-86094752-47	chr15	86094329	86095204	+	0.000	0.000	Merged-chr15-86094752-47
Merged-chr10-17479176-1	chr10	17479078	17479276	+	0.000	0.000	Merged-chr10-17479176-1
Merged-chr12-55499248-31	chr12	55499020	55499481	+	0.000	0.000	Merged-chr12-55499248-31
Merged-chr4-152130617-6	chr4	152130387	152130956	+	0.000	0.000	Merged-chr4-152130617-6
Merged-chr7-127842472-24	chr7	127842277	127842659	+	0.000	0.000	Merged-chr7-127842472-24
Merged-chr11-19993906-5	chr11	19993751	19994034	+	0.000	0.000	Merged-chr11-19993906-5
Merged-chr7-101636183-33	chr7	101635829	101636458	+	0.000	0.000	Merged-chr7-101636183-33
Merged-chr18-78954647-1	chr18	78954549	78954747	+	0.000	0.000	Merged-chr18-78954647-1
Merged-chr12-82267745-1	chr12	82267647	82267845	+	0.000	0.000	Merged-chr12-82267745-1
Merged-chr16-92020100-2	chr16	92019979	92020224	+	0.000	0.000	Merged-chr16-92020100-2
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr1-192693207-29	chr1	192692915	192693426	+	0.000	0.000	Merged-chr1-192693207-29
Merged-chr2-19371886-68	chr2	19371679	19372124	+	0.000	0.000	Merged-chr2-19371886-68
Merged-chr3-152346656-63	chr3	152346294	152347118	+	0.000	0.000	Merged-chr3-152346656-63
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr7-110796753-46	chr7	110796552	110796954	+	0.000	0.000	Merged-chr7-110796753-46
Merged-chr3-101013202-2	chr3	101013065	101013341	+	0.000	0.000	Merged-chr3-101013202-2
Merged-chr6-146888566-65	chr6	146888248	146888842	+	0.000	0.000	Merged-chr6-146888566-65
Merged-chr16-4922650-19	chr16	4922393	4922965	+	0.000	0.000	Merged-chr16-4922650-19
Merged-chr5-134282688-60	chr5	134282432	134282947	+	0.000	0.000	Merged-chr5-134282688-60
Merged-chr6-65779129-63	chr6	65778843	65779426	+	0.000	0.000	Merged-chr6-65779129-63
Merged-chr6-90728818-41	chr6	90728524	90729107	+	0.000	0.000	Merged-chr6-90728818-41
Merged-chr3-131065144-22	chr3	131064953	131065371	+	0.000	0.000	Merged-chr3-131065144-22
Merged-chr12-36381004-2	chr12	36380851	36381160	+	0.000	0.000	Merged-chr12-36381004-2
Merged-chr5-139381860-8	chr5	139381742	139381995	+	0.000	0.000	Merged-chr5-139381860-8
Merged-chr17-87561219-18	chr17	87560901	87561434	+	0.000	0.000	Merged-chr17-87561219-18
Merged-chrX-12041677-9	chrX	12041513	12041878	+	0.000	0.000	Merged-chrX-12041677-9
Merged-chr16-97466752-3	chr16	97466586	97466910	+	0.000	0.000	Merged-chr16-97466752-3
Merged-chr19-17380887-41	chr19	17380601	17381417	+	0.000	0.000	Merged-chr19-17380887-41
Merged-chr5-118082270-75	chr5	118081916	118082530	+	0.000	0.000	Merged-chr5-118082270-75
Merged-chr7-143644190-29	chr7	143643978	143644394	+	0.000	0.000	Merged-chr7-143644190-29
Merged-chr4-149912693-20	chr4	149912422	149912995	+	0.000	0.000	Merged-chr4-149912693-20
Merged-chr8-81341830-13	chr8	81341627	81341992	+	0.000	0.000	Merged-chr8-81341830-13
Merged-chr5-64803282-82	chr5	64803000	64803604	+	0.000	0.000	Merged-chr5-64803282-82
Merged-chr6-128769715-5	chr6	128769572	128769883	+	0.000	0.000	Merged-chr6-128769715-5
Merged-chr4-155126874-51	chr4	155126646	155127080	+	0.000	0.000	Merged-chr4-155126874-51
Merged-chr4-129820380-124	chr4	129819816	129820869	+	0.000	0.000	Merged-chr4-129820380-124
Merged-chr2-59652882-23	chr2	59652590	59653169	+	0.000	0.000	Merged-chr2-59652882-23
Merged-chr15-36365016-4	chr15	36364896	36365141	+	0.000	0.000	Merged-chr15-36365016-4
Merged-chr7-83654725-9	chr7	83654584	83654865	+	0.000	0.000	Merged-chr7-83654725-9
Merged-chr11-98000649-36	chr11	98000321	98001108	+	0.000	0.000	Merged-chr11-98000649-36
Merged-chr10-128270552-51	chr10	128270309	128270745	+	0.000	0.000	Merged-chr10-128270552-51
Merged-chr6-147541192-10	chr6	147540962	147541513	+	0.000	0.000	Merged-chr6-147541192-10
Merged-chr12-41044922-24	chr12	41044693	41045208	+	0.000	0.000	Merged-chr12-41044922-24
Merged-chr18-14782512-1	chr18	14782414	14782612	+	0.000	0.000	Merged-chr18-14782512-1
Merged-chr2-152112124-39	chr2	152111919	152112372	+	0.000	0.000	Merged-chr2-152112124-39
Merged-chr4-148592277-2	chr4	148592123	148592433	+	0.000	0.000	Merged-chr4-148592277-2
Merged-chr13-112398369-43	chr13	112398115	112398724	+	0.000	0.000	Merged-chr13-112398369-43
Merged-chr19-17263328-3	chr19	17263222	17263438	+	0.000	0.000	Merged-chr19-17263328-3
Merged-chr19-29271286-46	chr19	29270771	29271590	+	0.000	0.000	Merged-chr19-29271286-46
Merged-chr12-55487183-4	chr12	55486980	55487398	+	0.000	0.000	Merged-chr12-55487183-4
Merged-chr1-164573321-2	chr1	164573223	164573421	+	0.000	0.000	Merged-chr1-164573321-2
Merged-chr2-131352831-82	chr2	131352473	131353146	+	0.000	0.000	Merged-chr2-131352831-82
Merged-chr3-129532490-25	chr3	129532219	129532820	+	0.000	0.000	Merged-chr3-129532490-25
Merged-chr7-19399852-28	chr7	19399573	19400088	+	0.000	0.000	Merged-chr7-19399852-28
Merged-chr3-131106235-36	chr3	131105945	131106574	+	0.000	0.000	Merged-chr3-131106235-36
Merged-chr12-85703378-1	chr12	85703280	85703478	+	0.000	0.000	Merged-chr12-85703378-1
Merged-chr2-62460082-42	chr2	62459722	62460624	+	0.000	0.000	Merged-chr2-62460082-42
Merged-chr2-169590672-10	chr2	169590492	169590852	+	0.000	0.000	Merged-chr2-169590672-10
Merged-chr9-25196838-57	chr9	25196506	25197109	+	0.000	0.000	Merged-chr9-25196838-57
Merged-chr10-13437892-1	chr10	13437794	13437992	+	0.000	0.000	Merged-chr10-13437892-1
Merged-chr6-134348726-53	chr6	134348338	134349202	+	0.000	0.000	Merged-chr6-134348726-53
Merged-chr1-36939684-79	chr1	36939266	36940057	+	0.000	0.000	Merged-chr1-36939684-79
Merged-chr2-91987638-2	chr2	91987529	91987749	+	0.000	0.000	Merged-chr2-91987638-2
Merged-chr2-77175946-2	chr2	77175761	77176133	+	0.000	0.000	Merged-chr2-77175946-2
Merged-chr11-88717876-1	chr11	88717778	88717976	+	0.000	0.000	Merged-chr11-88717876-1
Merged-chr2-169586883-2	chr2	169586719	169587050	+	0.000	0.000	Merged-chr2-169586883-2
Merged-chr6-129273817-44	chr6	129273539	129274029	+	0.000	0.000	Merged-chr6-129273817-44
Merged-chr7-101634721-37	chr7	101634438	101634980	+	0.000	0.000	Merged-chr7-101634721-37
Merged-chr11-22617699-33	chr11	22617445	22617929	+	0.000	0.000	Merged-chr11-22617699-33
Merged-chr1-37000533-36	chr1	37000311	37000713	+	0.000	0.000	Merged-chr1-37000533-36
Merged-chr6-134792413-109	chr6	134791833	134792888	+	0.000	0.000	Merged-chr6-134792413-109
Merged-chr19-29101370-61	chr19	29101111	29101710	+	0.000	0.000	Merged-chr19-29101370-61
Merged-chr3-52069951-61	chr3	52069717	52070241	+	0.000	0.000	Merged-chr3-52069951-61
Merged-chr10-12963472-34	chr10	12963303	12963648	+	0.000	0.000	Merged-chr10-12963472-34
Merged-chr9-62828702-59	chr9	62828398	62829078	+	0.000	0.000	Merged-chr9-62828702-59
Merged-chr1-94056150-27	chr1	94055826	94056371	+	0.000	0.000	Merged-chr1-94056150-27
Merged-chr7-16196917-6	chr7	16196758	16197141	+	0.000	0.000	Merged-chr7-16196917-6
Merged-chr1-40283621-12	chr1	40283306	40283918	+	0.000	0.000	Merged-chr1-40283621-12
Merged-chr13-34046570-24	chr13	34046306	34046778	+	0.000	0.000	Merged-chr13-34046570-24
Merged-chr2-135831567-4	chr2	135831381	135831719	+	0.000	0.000	Merged-chr2-135831567-4
Merged-chr11-20543083-82	chr11	20542758	20543438	+	0.000	0.000	Merged-chr11-20543083-82
Merged-chr9-123020549-1	chr9	123020451	123020649	+	0.000	0.000	Merged-chr9-123020549-1
Merged-chr11-44489355-8	chr11	44489181	44489520	+	0.000	0.000	Merged-chr11-44489355-8
Merged-chr1-128604975-1	chr1	128604877	128605075	+	0.000	0.000	Merged-chr1-128604975-1
Merged-chr12-102368263-64	chr12	102367952	102368678	+	0.000	0.000	Merged-chr12-102368263-64
Merged-chr10-95880381-56	chr10	95880078	95880639	+	0.000	0.000	Merged-chr10-95880381-56
Merged-chr4-123016629-49	chr4	123016410	123016872	+	0.000	0.000	Merged-chr4-123016629-49
Merged-chr6-134863316-31	chr6	134863094	134863522	+	0.000	0.000	Merged-chr6-134863316-31
Merged-chr4-101420310-1	chr4	101420212	101420410	+	0.000	0.000	Merged-chr4-101420310-1
