#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr14-61439871-81	chr14	61439527	61440232	+	0.000	0.000	Merged-chr14-61439871-81
Merged-chr17-32364018-2	chr17	32363909	32364130	+	0.000	0.000	Merged-chr17-32364018-2
Merged-chr3-69006115-39	chr3	69005734	69006415	+	0.000	0.000	Merged-chr3-69006115-39
Merged-chr18-12947880-91	chr18	12947668	12948344	+	0.000	0.000	Merged-chr18-12947880-91
Merged-chr4-41463186-1	chr4	41463088	41463286	+	0.000	0.000	Merged-chr4-41463186-1
Merged-chr1-180401851-47	chr1	180401529	180402051	+	0.000	0.000	Merged-chr1-180401851-47
Merged-chr17-24251490-51	chr17	24251293	24251676	+	0.000	0.000	Merged-chr17-24251490-51
Merged-chr18-36803077-8	chr18	36802869	36803261	+	0.000	0.000	Merged-chr18-36803077-8
Merged-chr2-105429792-1	chr2	105429694	105429892	+	0.000	0.000	Merged-chr2-105429792-1
Merged-chr11-72940930-27	chr11	72940750	72941128	+	0.000	0.000	Merged-chr11-72940930-27
Merged-chr2-3754790-4	chr2	3754596	3754954	+	0.000	0.000	Merged-chr2-3754790-4
Merged-chr5-111269878-22	chr5	111269642	111270115	+	0.000	0.000	Merged-chr5-111269878-22
Merged-chr1-161693596-37	chr1	161693358	161693809	+	0.000	0.000	Merged-chr1-161693596-37
Merged-chr7-140036517-83	chr7	140036305	140036806	+	0.000	0.000	Merged-chr7-140036517-83
Merged-chr18-4304643-2	chr18	4304545	4304743	+	0.000	0.000	Merged-chr18-4304643-2
Merged-chr14-73118206-1	chr14	73118108	73118306	+	0.000	0.000	Merged-chr14-73118206-1
Merged-chr4-122884579-2	chr4	122884476	122884684	+	0.000	0.000	Merged-chr4-122884579-2
Merged-chr2-105424848-1	chr2	105424750	105424948	+	0.000	0.000	Merged-chr2-105424848-1
Merged-chr4-133611218-1	chr4	133611120	133611318	+	0.000	0.000	Merged-chr4-133611218-1
Merged-chr8-104435914-60	chr8	104435451	104436323	+	0.000	0.000	Merged-chr8-104435914-60
Merged-chr13-45891379-3	chr13	45891207	45891529	+	0.000	0.000	Merged-chr13-45891379-3
Merged-chr17-35470212-17	chr17	35469788	35470461	+	0.000	0.000	Merged-chr17-35470212-17
Merged-chr3-88603886-4	chr3	88603697	88604091	+	0.000	0.000	Merged-chr3-88603886-4
Merged-chr12-100887966-36	chr12	100887731	100888247	+	0.000	0.000	Merged-chr12-100887966-36
Merged-chr13-110392397-7	chr13	110392169	110392635	+	0.000	0.000	Merged-chr13-110392397-7
Merged-chr7-114159410-1	chr7	114159312	114159510	+	0.000	0.000	Merged-chr7-114159410-1
Merged-chr11-6523059-42	chr11	6522834	6523306	+	0.000	0.000	Merged-chr11-6523059-42
Merged-chr15-76332818-16	chr15	76332558	76333052	+	0.000	0.000	Merged-chr15-76332818-16
Merged-chr5-43924057-20	chr5	43923874	43924260	+	0.000	0.000	Merged-chr5-43924057-20
Merged-chr1-74390771-3	chr1	74390648	74390911	+	0.000	0.000	Merged-chr1-74390771-3
Merged-chr6-51612673-21	chr6	51612406	51612926	+	0.000	0.000	Merged-chr6-51612673-21
Merged-chr2-181865101-2	chr2	181864987	181865217	+	0.000	0.000	Merged-chr2-181865101-2
Merged-chr11-97718519-10	chr11	97718302	97718714	+	0.000	0.000	Merged-chr11-97718519-10
Merged-chr5-34635913-1	chr5	34635815	34636013	+	0.000	0.000	Merged-chr5-34635913-1
Merged-chr19-53600929-5	chr19	53600796	53601099	+	0.000	0.000	Merged-chr19-53600929-5
Merged-chr19-10698600-31	chr19	10698389	10698774	+	0.000	0.000	Merged-chr19-10698600-31
Merged-chr17-12031441-20	chr17	12031178	12031710	+	0.000	0.000	Merged-chr17-12031441-20
Merged-chr11-82179946-5	chr11	82179786	82180098	+	0.000	0.000	Merged-chr11-82179946-5
Merged-chr4-145262431-6	chr4	145262238	145262601	+	0.000	0.000	Merged-chr4-145262431-6
Merged-chr14-105272291-16	chr14	105272074	105272532	+	0.000	0.000	Merged-chr14-105272291-16
Merged-chr9-41100916-9	chr9	41100739	41101089	+	0.000	0.000	Merged-chr9-41100916-9
Merged-chr1-182540440-3	chr1	182540324	182540573	+	0.000	0.000	Merged-chr1-182540440-3
Merged-chr11-55011644-10	chr11	55011360	55011856	+	0.000	0.000	Merged-chr11-55011644-10
Merged-chr5-100466890-43	chr5	100466671	100467182	+	0.000	0.000	Merged-chr5-100466890-43
Merged-chr8-94214698-63	chr8	94214449	94215067	+	0.000	0.000	Merged-chr8-94214698-63
Merged-chr12-79191040-14	chr12	79190876	79191244	+	0.000	0.000	Merged-chr12-79191040-14
Merged-chr13-45840049-15	chr13	45839834	45840246	+	0.000	0.000	Merged-chr13-45840049-15
Merged-chr8-94183356-48	chr8	94183192	94183563	+	0.000	0.000	Merged-chr8-94183356-48
Merged-chr6-127219036-2	chr6	127218874	127219200	+	0.000	0.000	Merged-chr6-127219036-2
Merged-chr10-118166257-15	chr10	118166090	118166454	+	0.000	0.000	Merged-chr10-118166257-15
Merged-chr16-18626617-64	chr16	18626359	18626838	+	0.000	0.000	Merged-chr16-18626617-64
Merged-chr4-135290466-2	chr4	135290368	135290566	+	0.000	0.000	Merged-chr4-135290466-2
Merged-chr7-110953237-23	chr7	110952939	110953425	+	0.000	0.000	Merged-chr7-110953237-23
Merged-chr5-43915438-14	chr5	43915202	43915676	+	0.000	0.000	Merged-chr5-43915438-14
Merged-chr5-8673822-4	chr5	8673711	8673931	+	0.000	0.000	Merged-chr5-8673822-4
Merged-chr3-96268718-17	chr3	96268383	96268980	+	0.000	0.000	Merged-chr3-96268718-17
Merged-chr5-62723558-34	chr5	62723173	62723820	+	0.000	0.000	Merged-chr5-62723558-34
Merged-chr15-88752223-5	chr15	88752084	88752360	+	0.000	0.000	Merged-chr15-88752223-5
Merged-chr2-180725398-50	chr2	180725002	180725826	+	0.000	0.000	Merged-chr2-180725398-50
Merged-chr6-129623841-1	chr6	129623743	129623941	+	0.000	0.000	Merged-chr6-129623841-1
Merged-chr4-135098629-27	chr4	135098386	135098861	+	0.000	0.000	Merged-chr4-135098629-27
Merged-chr9-120073346-13	chr9	120072986	120073548	+	0.000	0.000	Merged-chr9-120073346-13
Merged-chr11-109796362-1	chr11	109796264	109796462	+	0.000	0.000	Merged-chr11-109796362-1
Merged-chr7-79401726-3	chr7	79401563	79401870	+	0.000	0.000	Merged-chr7-79401726-3
Merged-chr11-120573215-75	chr11	120572951	120573464	+	0.000	0.000	Merged-chr11-120573215-75
Merged-chr9-32518523-33	chr9	32518294	32518735	+	0.000	0.000	Merged-chr9-32518523-33
Merged-chr7-80386700-56	chr7	80386204	80387303	+	0.000	0.000	Merged-chr7-80386700-56
Merged-chr18-56472874-1	chr18	56472776	56472974	+	0.000	0.000	Merged-chr18-56472874-1
Merged-chr14-57798302-65	chr14	57797906	57798582	+	0.000	0.000	Merged-chr14-57798302-65
Merged-chr9-32542397-6	chr9	32542234	32542598	+	0.000	0.000	Merged-chr9-32542397-6
Merged-chr12-102702822-3	chr12	102702674	102702973	+	0.000	0.000	Merged-chr12-102702822-3
Merged-chr2-90528384-23	chr2	90528189	90528673	+	0.000	0.000	Merged-chr2-90528384-23
Merged-chr8-115113135-10	chr8	115112911	115113283	+	0.000	0.000	Merged-chr8-115113135-10
Merged-chr9-99575980-54	chr9	99575685	99576255	+	0.000	0.000	Merged-chr9-99575980-54
Merged-chr6-50392107-8	chr6	50391872	50392279	+	0.000	0.000	Merged-chr6-50392107-8
Merged-chr2-128457951-31	chr2	128457678	128458237	+	0.000	0.000	Merged-chr2-128457951-31
Merged-chr12-112679131-59	chr12	112678691	112679482	+	0.000	0.000	Merged-chr12-112679131-59
Merged-chr2-45188309-1	chr2	45188211	45188409	+	0.000	0.000	Merged-chr2-45188309-1
Merged-chr18-34372986-133	chr18	34372409	34373404	+	0.000	0.000	Merged-chr18-34372986-133
Merged-chr18-4312168-63	chr18	4311303	4312768	+	0.000	0.000	Merged-chr18-4312168-63
Merged-chr9-32501500-3	chr9	32501323	32501656	+	0.000	0.000	Merged-chr9-32501500-3
Merged-chr14-20181605-50	chr14	20181243	20182042	+	0.000	0.000	Merged-chr14-20181605-50
Merged-chr10-44458751-54	chr10	44458383	44459020	+	0.000	0.000	Merged-chr10-44458751-54
Merged-chr2-163054784-63	chr2	163054391	163055158	+	0.000	0.000	Merged-chr2-163054784-63
Merged-chr7-16368534-21	chr7	16368367	16368734	+	0.000	0.000	Merged-chr7-16368534-21
Merged-chr8-70873554-54	chr8	70873252	70873880	+	0.000	0.000	Merged-chr8-70873554-54
Merged-chr12-100849659-36	chr12	100849392	100849897	+	0.000	0.000	Merged-chr12-100849659-36
Merged-chr18-56378157-31	chr18	56377944	56378466	+	0.000	0.000	Merged-chr18-56378157-31
Merged-chr11-98450550-40	chr11	98450366	98450835	+	0.000	0.000	Merged-chr11-98450550-40
Merged-chr1-54860589-5	chr1	54860395	54860762	+	0.000	0.000	Merged-chr1-54860589-5
Merged-chr9-110621983-1	chr9	110621885	110622083	+	0.000	0.000	Merged-chr9-110621983-1
Merged-chr3-146123164-55	chr3	146122908	146123450	+	0.000	0.000	Merged-chr3-146123164-55
Merged-chr1-180332014-2	chr1	180331916	180332114	+	0.000	0.000	Merged-chr1-180332014-2
Merged-chrX-7670799-56	chrX	7670353	7671435	+	0.000	0.000	Merged-chrX-7670799-56
Merged-chr12-24709466-20	chr12	24709260	24709770	+	0.000	0.000	Merged-chr12-24709466-20
Merged-chr4-133967780-121	chr4	133967035	133968361	+	0.000	0.000	Merged-chr4-133967780-121
Merged-chr5-112283317-2	chr5	112283181	112283456	+	0.000	0.000	Merged-chr5-112283317-2
Merged-chr7-128176471-1	chr7	128176373	128176571	+	0.000	0.000	Merged-chr7-128176471-1
Merged-chr11-107464312-13	chr11	107464143	107464510	+	0.000	0.000	Merged-chr11-107464312-13
Merged-chr12-118296340-47	chr12	118295976	118296648	+	0.000	0.000	Merged-chr12-118296340-47
Merged-chr5-105519834-4	chr5	105519736	105519934	+	0.000	0.000	Merged-chr5-105519834-4
Merged-chr16-59555882-6	chr16	59555710	59556049	+	0.000	0.000	Merged-chr16-59555882-6
Merged-chr10-21905847-47	chr10	21905483	21906216	+	0.000	0.000	Merged-chr10-21905847-47
Merged-chr9-54647664-7	chr9	54647496	54647826	+	0.000	0.000	Merged-chr9-54647664-7
Merged-chr1-180364751-2	chr1	180364653	180364851	+	0.000	0.000	Merged-chr1-180364751-2
Merged-chr13-38010701-23	chr13	38010350	38010968	+	0.000	0.000	Merged-chr13-38010701-23
Merged-chr2-84938594-55	chr2	84938292	84938766	+	0.000	0.000	Merged-chr2-84938594-55
Merged-chr18-70640400-9	chr18	70640190	70640696	+	0.000	0.000	Merged-chr18-70640400-9
Merged-chr8-115410237-10	chr8	115409924	115410509	+	0.000	0.000	Merged-chr8-115410237-10
Merged-chr8-105991112-25	chr8	105990866	105991391	+	0.000	0.000	Merged-chr8-105991112-25
Merged-chr3-98337979-1	chr3	98337881	98338079	+	0.000	0.000	Merged-chr3-98337979-1
Merged-chr14-7774094-48	chr14	7773939	7774304	+	0.000	0.000	Merged-chr14-7774094-48
Merged-chr15-82244439-62	chr15	82244123	82244685	+	0.000	0.000	Merged-chr15-82244439-62
Merged-chr4-117267580-14	chr4	117267413	117267727	+	0.000	0.000	Merged-chr4-117267580-14
Merged-chr12-55027232-31	chr12	55026988	55027500	+	0.000	0.000	Merged-chr12-55027232-31
Merged-chr9-32540940-2	chr9	32540788	32541094	+	0.000	0.000	Merged-chr9-32540940-2
Merged-chr15-34238193-61	chr15	34237857	34238503	+	0.000	0.000	Merged-chr15-34238193-61
Merged-chr2-45117109-39	chr2	45116788	45117418	+	0.000	0.000	Merged-chr2-45117109-39
Merged-chr9-21918186-50	chr9	21917924	21918463	+	0.000	0.000	Merged-chr9-21918186-50
Merged-chr1-152767427-16	chr1	152767184	152767675	+	0.000	0.000	Merged-chr1-152767427-16
Merged-chr9-44478148-15	chr9	44477751	44478568	+	0.000	0.000	Merged-chr9-44478148-15
Merged-chr12-32146746-11	chr12	32146524	32146956	+	0.000	0.000	Merged-chr12-32146746-11
Merged-chr1-74390334-35	chr1	74390012	74390581	+	0.000	0.000	Merged-chr1-74390334-35
Merged-chr12-98280766-21	chr12	98280603	98280939	+	0.000	0.000	Merged-chr12-98280766-21
Merged-chr7-135710341-5	chr7	135710187	135710475	+	0.000	0.000	Merged-chr7-135710341-5
Merged-chr13-108215571-1	chr13	108215473	108215671	+	0.000	0.000	Merged-chr13-108215571-1
Merged-chr11-101194568-1	chr11	101194470	101194668	+	0.000	0.000	Merged-chr11-101194568-1
Merged-chr4-46636226-8	chr4	46636007	46636431	+	0.000	0.000	Merged-chr4-46636226-8
Merged-chr6-8648625-101	chr6	8648225	8649145	+	0.000	0.000	Merged-chr6-8648625-101
Merged-chr3-159496342-1	chr3	159496244	159496442	+	0.000	0.000	Merged-chr3-159496342-1
Merged-chr17-80173781-1	chr17	80173683	80173881	+	0.000	0.000	Merged-chr17-80173781-1
Merged-chr2-155079749-45	chr2	155079519	155080073	+	0.000	0.000	Merged-chr2-155079749-45
Merged-chr2-30251853-47	chr2	30251671	30252105	+	0.000	0.000	Merged-chr2-30251853-47
Merged-chr1-191574489-1	chr1	191574391	191574589	+	0.000	0.000	Merged-chr1-191574489-1
Merged-chr14-47359756-8	chr14	47359589	47359896	+	0.000	0.000	Merged-chr14-47359756-8
Merged-chr1-135283686-99	chr1	135282862	135284195	+	0.000	0.000	Merged-chr1-135283686-99
Merged-chr14-67935636-1	chr14	67935538	67935736	+	0.000	0.000	Merged-chr14-67935636-1
Merged-chr1-75180200-71	chr1	75179808	75180566	+	0.000	0.000	Merged-chr1-75180200-71
Merged-chr10-7473929-104	chr10	7473537	7474251	+	0.000	0.000	Merged-chr10-7473929-104
Merged-chr16-17132166-88	chr16	17131962	17132634	+	0.000	0.000	Merged-chr16-17132166-88
Merged-chr2-9595628-42	chr2	9595340	9596054	+	0.000	0.000	Merged-chr2-9595628-42
Merged-chr17-29393996-77	chr17	29393670	29394196	+	0.000	0.000	Merged-chr17-29393996-77
Merged-chr17-74262655-3	chr17	74262513	74262785	+	0.000	0.000	Merged-chr17-74262655-3
Merged-chr6-108686198-23	chr6	108685964	108686478	+	0.000	0.000	Merged-chr6-108686198-23
Merged-chr1-180365439-82	chr1	180365211	180365658	+	0.000	0.000	Merged-chr1-180365439-82
Merged-chr16-33966786-82	chr16	33966492	33967162	+	0.000	0.000	Merged-chr16-33966786-82
Merged-chr9-69989738-103	chr9	69989295	69990189	+	0.000	0.000	Merged-chr9-69989738-103
Merged-chr12-3981650-49	chr12	3981415	3981905	+	0.000	0.000	Merged-chr12-3981650-49
Merged-chr19-8984601-50	chr19	8984374	8984805	+	0.000	0.000	Merged-chr19-8984601-50
Merged-chr10-21993045-28	chr10	21992634	21993396	+	0.000	0.000	Merged-chr10-21993045-28
Merged-chr9-79779626-22	chr9	79779431	79779833	+	0.000	0.000	Merged-chr9-79779626-22
Merged-chr16-78575995-1	chr16	78575897	78576095	+	0.000	0.000	Merged-chr16-78575995-1
Merged-chr18-23841558-17	chr18	23841405	23841797	+	0.000	0.000	Merged-chr18-23841558-17
Merged-chrX-140445982-4	chrX	140445861	140446120	+	0.000	0.000	Merged-chrX-140445982-4
Merged-chr8-83721945-15	chr8	83721494	83722529	+	0.000	0.000	Merged-chr8-83721945-15
Merged-chr4-154137270-21	chr4	154137080	154137491	+	0.000	0.000	Merged-chr4-154137270-21
Merged-chr2-5801437-2	chr2	5801337	5801539	+	0.000	0.000	Merged-chr2-5801437-2
Merged-chr18-56455831-43	chr18	56455600	56456035	+	0.000	0.000	Merged-chr18-56455831-43
Merged-chr10-118454981-1	chr10	118454883	118455081	+	0.000	0.000	Merged-chr10-118454981-1
Merged-chr2-29803526-8	chr2	29803367	29803717	+	0.000	0.000	Merged-chr2-29803526-8
Merged-chr8-115201867-1	chr8	115201769	115201967	+	0.000	0.000	Merged-chr8-115201867-1
Merged-chr15-78518416-16	chr15	78518147	78518723	+	0.000	0.000	Merged-chr15-78518416-16
Merged-chr1-176993705-90	chr1	176993239	176994198	+	0.000	0.000	Merged-chr1-176993705-90
Merged-chr3-144198735-28	chr3	144198518	144198934	+	0.000	0.000	Merged-chr3-144198735-28
Merged-chr6-35191420-18	chr6	35191176	35191762	+	0.000	0.000	Merged-chr6-35191420-18
Merged-chr10-81499522-50	chr10	81498821	81499892	+	0.000	0.000	Merged-chr10-81499522-50
Merged-chr7-45739599-30	chr7	45739358	45739999	+	0.000	0.000	Merged-chr7-45739599-30
Merged-chr7-80584144-22	chr7	80583754	80584439	+	0.000	0.000	Merged-chr7-80584144-22
Merged-chr6-54224603-8	chr6	54224428	54224782	+	0.000	0.000	Merged-chr6-54224603-8
Merged-chr2-121509743-3	chr2	121509597	121509895	+	0.000	0.000	Merged-chr2-121509743-3
Merged-chr13-73880110-7	chr13	73880004	73880219	+	0.000	0.000	Merged-chr13-73880110-7
Merged-chr12-113152298-18	chr12	113152016	113152594	+	0.000	0.000	Merged-chr12-113152298-18
Merged-chr15-96684531-29	chr15	96684324	96684852	+	0.000	0.000	Merged-chr15-96684531-29
Merged-chr13-114879368-1	chr13	114879270	114879468	+	0.000	0.000	Merged-chr13-114879368-1
Merged-chr15-78903471-19	chr15	78903199	78903674	+	0.000	0.000	Merged-chr15-78903471-19
Merged-chr9-65587090-27	chr9	65586866	65587326	+	0.000	0.000	Merged-chr9-65587090-27
Merged-chr8-115226321-1	chr8	115226223	115226421	+	0.000	0.000	Merged-chr8-115226321-1
Merged-chr8-115709479-13	chr8	115709294	115709636	+	0.000	0.000	Merged-chr8-115709479-13
Merged-chr1-66878572-10	chr1	66878460	66878687	+	0.000	0.000	Merged-chr1-66878572-10
Merged-chr1-139179878-22	chr1	139179662	139180103	+	0.000	0.000	Merged-chr1-139179878-22
Merged-chr7-141009170-22	chr7	141008819	141009480	+	0.000	0.000	Merged-chr7-141009170-22
Merged-chr7-120100363-1	chr7	120100265	120100463	+	0.000	0.000	Merged-chr7-120100363-1
Merged-chr14-20177932-18	chr14	20177716	20178079	+	0.000	0.000	Merged-chr14-20177932-18
Merged-chr5-33686458-1	chr5	33686360	33686558	+	0.000	0.000	Merged-chr5-33686458-1
Merged-chr2-11637334-22	chr2	11637078	11637549	+	0.000	0.000	Merged-chr2-11637334-22
Merged-chr9-123763113-4	chr9	123762988	123763284	+	0.000	0.000	Merged-chr9-123763113-4
Merged-chr15-36719366-12	chr15	36719013	36719548	+	0.000	0.000	Merged-chr15-36719366-12
Merged-chr3-59260423-1	chr3	59260325	59260523	+	0.000	0.000	Merged-chr3-59260423-1
Merged-chr5-24383650-55	chr5	24383396	24384149	+	0.000	0.000	Merged-chr5-24383650-55
Merged-chr6-87670230-13	chr6	87670027	87670403	+	0.000	0.000	Merged-chr6-87670230-13
Merged-chr14-56571782-54	chr14	56571508	56571967	+	0.000	0.000	Merged-chr14-56571782-54
Merged-chr7-67355950-12	chr7	67355790	67356142	+	0.000	0.000	Merged-chr7-67355950-12
Merged-chr19-10880366-39	chr19	10880095	10880703	+	0.000	0.000	Merged-chr19-10880366-39
Merged-chr13-75844274-45	chr13	75844060	75844675	+	0.000	0.000	Merged-chr13-75844274-45
Merged-chr18-11575213-11	chr18	11574992	11575431	+	0.000	0.000	Merged-chr18-11575213-11
Merged-chr6-57824083-13	chr6	57823917	57824237	+	0.000	0.000	Merged-chr6-57824083-13
Merged-chr9-64789537-48	chr9	64789327	64789718	+	0.000	0.000	Merged-chr9-64789537-48
Merged-chr10-21911694-25	chr10	21911493	21911883	+	0.000	0.000	Merged-chr10-21911694-25
Merged-chr18-56756347-65	chr18	56756014	56756608	+	0.000	0.000	Merged-chr18-56756347-65
Merged-chr3-32709414-1	chr3	32709316	32709514	+	0.000	0.000	Merged-chr3-32709414-1
Merged-chr1-127653505-23	chr1	127653198	127653872	+	0.000	0.000	Merged-chr1-127653505-23
Merged-chr13-24413373-17	chr13	24413217	24413508	+	0.000	0.000	Merged-chr13-24413373-17
Merged-chr6-88499751-3	chr6	88499582	88499974	+	0.000	0.000	Merged-chr6-88499751-3
Merged-chr1-120264126-1	chr1	120264028	120264226	+	0.000	0.000	Merged-chr1-120264126-1
Merged-chr11-106999428-68	chr11	106999066	106999787	+	0.000	0.000	Merged-chr11-106999428-68
Merged-chr4-134468116-1	chr4	134468018	134468216	+	0.000	0.000	Merged-chr4-134468116-1
Merged-chr4-62481319-32	chr4	62481068	62481612	+	0.000	0.000	Merged-chr4-62481319-32
Merged-chr10-63338197-1	chr10	63338099	63338297	+	0.000	0.000	Merged-chr10-63338197-1
Merged-chr9-123756943-6	chr9	123756798	123757078	+	0.000	0.000	Merged-chr9-123756943-6
Merged-chr5-110313300-4	chr5	110313143	110313453	+	0.000	0.000	Merged-chr5-110313300-4
Merged-chr1-133046313-74	chr1	133046039	133046692	+	0.000	0.000	Merged-chr1-133046313-74
Merged-chr12-70827464-2	chr12	70827345	70827585	+	0.000	0.000	Merged-chr12-70827464-2
Merged-chr1-135128901-1	chr1	135128803	135129001	+	0.000	0.000	Merged-chr1-135128901-1
Merged-chr2-26930529-2	chr2	26930415	26930645	+	0.000	0.000	Merged-chr2-26930529-2
Merged-chr13-24761752-82	chr13	24761499	24762027	+	0.000	0.000	Merged-chr13-24761752-82
Merged-chr17-35468957-34	chr17	35468454	35469418	+	0.000	0.000	Merged-chr17-35468957-34
Merged-chr15-81968524-13	chr15	81968312	81968881	+	0.000	0.000	Merged-chr15-81968524-13
Merged-chr2-126284232-9	chr2	126284086	126284378	+	0.000	0.000	Merged-chr2-126284232-9
Merged-chr2-92055769-38	chr2	92055431	92056211	+	0.000	0.000	Merged-chr2-92055769-38
Merged-chr17-44728434-62	chr17	44727753	44728931	+	0.000	0.000	Merged-chr17-44728434-62
Merged-chr16-36697580-3	chr16	36697431	36697730	+	0.000	0.000	Merged-chr16-36697580-3
Merged-chr4-135248593-35	chr4	135248390	135248817	+	0.000	0.000	Merged-chr4-135248593-35
Merged-chr7-30121893-58	chr7	30121658	30122120	+	0.000	0.000	Merged-chr7-30121893-58
Merged-chr6-50381887-74	chr6	50381683	50382244	+	0.000	0.000	Merged-chr6-50381887-74
Merged-chr9-123940412-12	chr9	123940172	123940603	+	0.000	0.000	Merged-chr9-123940412-12
Merged-chr8-13624486-56	chr8	13623978	13625257	+	0.000	0.000	Merged-chr8-13624486-56
Merged-chr1-180338664-7	chr1	180338503	180338856	+	0.000	0.000	Merged-chr1-180338664-7
Merged-chr15-78494389-18	chr15	78494219	78494622	+	0.000	0.000	Merged-chr15-78494389-18
Merged-chr18-38365063-36	chr18	38364868	38365413	+	0.000	0.000	Merged-chr18-38365063-36
Merged-chr7-75892999-26	chr7	75892829	75893182	+	0.000	0.000	Merged-chr7-75892999-26
Merged-chr7-127144241-1	chr7	127144143	127144341	+	0.000	0.000	Merged-chr7-127144241-1
Merged-chr4-156033433-76	chr4	156032692	156033829	+	0.000	0.000	Merged-chr4-156033433-76
Merged-chr1-85958439-33	chr1	85958005	85958936	+	0.000	0.000	Merged-chr1-85958439-33
Merged-chr4-150802022-1	chr4	150801924	150802122	+	0.000	0.000	Merged-chr4-150802022-1
Merged-chr4-135272795-85	chr4	135272557	135273159	+	0.000	0.000	Merged-chr4-135272795-85
Merged-chr2-72479150-8	chr2	72478979	72479339	+	0.000	0.000	Merged-chr2-72479150-8
Merged-chr1-131136133-6	chr1	131135919	131136330	+	0.000	0.000	Merged-chr1-131136133-6
Merged-chr10-108139874-5	chr10	108139719	108140027	+	0.000	0.000	Merged-chr10-108139874-5
Merged-chr8-122436475-8	chr8	122436221	122436723	+	0.000	0.000	Merged-chr8-122436475-8
Merged-chr11-97123645-15	chr11	97123477	97123793	+	0.000	0.000	Merged-chr11-97123645-15
Merged-chr11-69323892-53	chr11	69323578	69324179	+	0.000	0.000	Merged-chr11-69323892-53
Merged-chr13-23563181-6	chr13	23562999	23563346	+	0.000	0.000	Merged-chr13-23563181-6
Merged-chr2-167319080-22	chr2	167318733	167319329	+	0.000	0.000	Merged-chr2-167319080-22
