#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr11-48935044-1	chr11	48934946	48935144	+	0.000	0.000	Merged-chr11-48935044-1
Merged-chr9-95151222-2	chr9	95151049	95151397	+	0.000	0.000	Merged-chr9-95151222-2
Merged-chr1-189991261-1	chr1	189991163	189991361	+	0.000	0.000	Merged-chr1-189991261-1
Merged-chr6-38809579-1	chr6	38809481	38809679	+	0.000	0.000	Merged-chr6-38809579-1
Merged-chr11-48928222-10	chr11	48928039	48928389	+	0.000	0.000	Merged-chr11-48928222-10
Merged-chr6-89418901-1	chr6	89418803	89419001	+	0.000	0.000	Merged-chr6-89418901-1
Merged-chr14-118700795-2	chr14	118700688	118700904	+	0.000	0.000	Merged-chr14-118700795-2
Merged-chr10-59932702-41	chr10	59932442	59932913	+	0.000	0.000	Merged-chr10-59932702-41
Merged-chr11-3147923-2	chr11	3147825	3148023	+	0.000	0.000	Merged-chr11-3147923-2
Merged-chr15-89131620-40	chr15	89131385	89131849	+	0.000	0.000	Merged-chr15-89131620-40
Merged-chr19-36559499-3	chr19	36559365	36559654	+	0.000	0.000	Merged-chr19-36559499-3
Merged-chr12-69516635-49	chr12	69516366	69516876	+	0.000	0.000	Merged-chr12-69516635-49
Merged-chr2-21222970-39	chr2	21222637	21223342	+	0.000	0.000	Merged-chr2-21222970-39
Merged-chr6-144028545-1	chr6	144028447	144028645	+	0.000	0.000	Merged-chr6-144028545-1
Merged-chr14-78321176-5	chr14	78321029	78321314	+	0.000	0.000	Merged-chr14-78321176-5
Merged-chr4-128711747-56	chr4	128711507	128712055	+	0.000	0.000	Merged-chr4-128711747-56
Merged-chr7-4866291-57	chr7	4865939	4866647	+	0.000	0.000	Merged-chr7-4866291-57
Merged-chr13-117284235-48	chr13	117283941	117284476	+	0.000	0.000	Merged-chr13-117284235-48
Merged-chr9-44717151-19	chr9	44716775	44717390	+	0.000	0.000	Merged-chr9-44717151-19
Merged-chr13-5170949-1	chr13	5170851	5171049	+	0.000	0.000	Merged-chr13-5170949-1
Merged-chr5-43824623-50	chr5	43824284	43824934	+	0.000	0.000	Merged-chr5-43824623-50
Merged-chr10-130324467-31	chr10	130324292	130324729	+	0.000	0.000	Merged-chr10-130324467-31
Merged-chr7-123124198-62	chr7	123123903	123124569	+	0.000	0.000	Merged-chr7-123124198-62
Merged-chr10-43004823-13	chr10	43004678	43005006	+	0.000	0.000	Merged-chr10-43004823-13
Merged-chr8-126614626-35	chr8	126614446	126614853	+	0.000	0.000	Merged-chr8-126614626-35
Merged-chr7-96951633-61	chr7	96951363	96951957	+	0.000	0.000	Merged-chr7-96951633-61
Merged-chr6-90369873-109	chr6	90369357	90370134	+	0.000	0.000	Merged-chr6-90369873-109
Merged-chr18-53862317-112	chr18	53861937	53862520	+	0.000	0.000	Merged-chr18-53862317-112
Merged-chr7-73558297-107	chr7	73557677	73558836	+	0.000	0.000	Merged-chr7-73558297-107
Merged-chr12-69159231-82	chr12	69158960	69159432	+	0.000	0.000	Merged-chr12-69159231-82
Merged-chr9-92249565-3	chr9	92249452	92249697	+	0.000	0.000	Merged-chr9-92249565-3
Merged-chr11-3175304-4	chr11	3175115	3175520	+	0.000	0.000	Merged-chr11-3175304-4
Merged-chr4-63860082-78	chr4	63859423	63860855	+	0.000	0.000	Merged-chr4-63860082-78
Merged-chr9-114506761-3	chr9	114506640	114506879	+	0.000	0.000	Merged-chr9-114506761-3
Merged-chr10-94939057-5	chr10	94938935	94939170	+	0.000	0.000	Merged-chr10-94939057-5
Merged-chr19-61226965-155	chr19	61226612	61227257	+	0.000	0.000	Merged-chr19-61226965-155
Merged-chr6-144330804-4	chr6	144330585	144330970	+	0.000	0.000	Merged-chr6-144330804-4
Merged-chr14-78436014-44	chr14	78435797	78436377	+	0.000	0.000	Merged-chr14-78436014-44
Merged-chr13-73605026-3	chr13	73604873	73605172	+	0.000	0.000	Merged-chr13-73605026-3
Merged-chr11-115717034-10	chr11	115716894	115717259	+	0.000	0.000	Merged-chr11-115717034-10
Merged-chr7-132686748-28	chr7	132686533	132686937	+	0.000	0.000	Merged-chr7-132686748-28
Merged-chr17-84226544-42	chr17	84226300	84226875	+	0.000	0.000	Merged-chr17-84226544-42
Merged-chr4-126850276-39	chr4	126850016	126850484	+	0.000	0.000	Merged-chr4-126850276-39
Merged-chr12-69447284-163	chr12	69446327	69448395	+	0.000	0.000	Merged-chr12-69447284-163
Merged-chr9-53384323-51	chr9	53384019	53384516	+	0.000	0.000	Merged-chr9-53384323-51
Merged-chr12-69471986-10	chr12	69471846	69472124	+	0.000	0.000	Merged-chr12-69471986-10
Merged-chr5-31201606-2	chr5	31201457	31201758	+	0.000	0.000	Merged-chr5-31201606-2
Merged-chr18-80461596-28	chr18	80461347	80461849	+	0.000	0.000	Merged-chr18-80461596-28
Merged-chr8-122285977-20	chr8	122285840	122286180	+	0.000	0.000	Merged-chr8-122285977-20
Merged-chr1-138584849-31	chr1	138584632	138585135	+	0.000	0.000	Merged-chr1-138584849-31
Merged-chr10-120616275-1	chr10	120616177	120616375	+	0.000	0.000	Merged-chr10-120616275-1
Merged-chr5-75473481-1	chr5	75473383	75473581	+	0.000	0.000	Merged-chr5-75473481-1
Merged-chr7-19308529-77	chr7	19307978	19308912	+	0.000	0.000	Merged-chr7-19308529-77
Merged-chr6-144202566-1	chr6	144202468	144202666	+	0.000	0.000	Merged-chr6-144202566-1
Merged-chr1-164077212-14	chr1	164076992	164077441	+	0.000	0.000	Merged-chr1-164077212-14
Merged-chr18-65122808-14	chr18	65122593	65123030	+	0.000	0.000	Merged-chr18-65122808-14
