#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr12-111166510-86	chr12	111166242	111166767	+	0.000	0.000	Merged-chr12-111166510-86
Merged-chr16-24186919-1	chr16	24186821	24187019	+	0.000	0.000	Merged-chr16-24186919-1
Merged-chr10-130325334-3	chr10	130325140	130325509	+	0.000	0.000	Merged-chr10-130325334-3
Merged-chr7-80203762-1	chr7	80203664	80203862	+	0.000	0.000	Merged-chr7-80203762-1
Merged-chr14-121696559-1	chr14	121696461	121696659	+	0.000	0.000	Merged-chr14-121696559-1
Merged-chr9-43240584-2	chr9	43240431	43240739	+	0.000	0.000	Merged-chr9-43240584-2
Merged-chr15-25984474-72	chr15	25984114	25984829	+	0.000	0.000	Merged-chr15-25984474-72
Merged-chr8-85060180-46	chr8	85059929	85060381	+	0.000	0.000	Merged-chr8-85060180-46
Merged-chr13-117220840-63	chr13	117220454	117221269	+	0.000	0.000	Merged-chr13-117220840-63
Merged-chr18-7867842-1	chr18	7867744	7867942	+	0.000	0.000	Merged-chr18-7867842-1
Merged-chr6-143832682-5	chr6	143832502	143832956	+	0.000	0.000	Merged-chr6-143832682-5
Merged-chr10-115385008-149	chr10	115384514	115385233	+	0.000	0.000	Merged-chr10-115385008-149
Merged-chr11-3185092-55	chr11	3184669	3185672	+	0.000	0.000	Merged-chr11-3185092-55
Merged-chr10-75667633-88	chr10	75667222	75668045	+	0.000	0.000	Merged-chr10-75667633-88
Merged-chr7-4792933-47	chr7	4792651	4793212	+	0.000	0.000	Merged-chr7-4792933-47
Merged-chr15-102717579-4	chr15	102717432	102717734	+	0.000	0.000	Merged-chr15-102717579-4
Merged-chr6-67535210-32	chr6	67534827	67535485	+	0.000	0.000	Merged-chr6-67535210-32
Merged-chr13-12395311-75	chr13	12394955	12395495	+	0.000	0.000	Merged-chr13-12395311-75
Merged-chr15-3995835-69	chr15	3995405	3996120	+	0.000	0.000	Merged-chr15-3995835-69
Merged-chr11-109369318-57	chr11	109369061	109369916	+	0.000	0.000	Merged-chr11-109369318-57
Merged-chr11-4548889-1	chr11	4548791	4548989	+	0.000	0.000	Merged-chr11-4548889-1
Merged-chr4-139599159-54	chr4	139598838	139599338	+	0.000	0.000	Merged-chr4-139599159-54
Merged-chr4-19569772-83	chr4	19569524	19570087	+	0.000	0.000	Merged-chr4-19569772-83
Merged-chr1-82893598-7	chr1	82893316	82893837	+	0.000	0.000	Merged-chr1-82893598-7
Merged-chr15-9535427-15	chr15	9535225	9535648	+	0.000	0.000	Merged-chr15-9535427-15
Merged-chr16-10767314-4	chr16	10767152	10767518	+	0.000	0.000	Merged-chr16-10767314-4
Merged-chr4-19569261-1	chr4	19569163	19569361	+	0.000	0.000	Merged-chr4-19569261-1
Merged-chr12-116000112-33	chr12	115999866	116000443	+	0.000	0.000	Merged-chr12-116000112-33
Merged-chr15-12375841-43	chr15	12375632	12376071	+	0.000	0.000	Merged-chr15-12375841-43
Merged-chr12-115980801-30	chr12	115980613	115981048	+	0.000	0.000	Merged-chr12-115980801-30
Merged-chr8-33482668-2	chr8	33482533	33482806	+	0.000	0.000	Merged-chr8-33482668-2
Merged-chr17-42883914-20	chr17	42883387	42884322	+	0.000	0.000	Merged-chr17-42883914-20
Merged-chr11-106723126-20	chr11	106722942	106723512	+	0.000	0.000	Merged-chr11-106723126-20
Merged-chr7-96920782-38	chr7	96920582	96920956	+	0.000	0.000	Merged-chr7-96920782-38
Merged-chr1-34831505-37	chr1	34831253	34831780	+	0.000	0.000	Merged-chr1-34831505-37
Merged-chr10-59964870-60	chr10	59964566	59965217	+	0.000	0.000	Merged-chr10-59964870-60
Merged-chr11-115955280-58	chr11	115954871	115955468	+	0.000	0.000	Merged-chr11-115955280-58
Merged-chr9-94614552-1	chr9	94614454	94614652	+	0.000	0.000	Merged-chr9-94614552-1
Merged-chr13-117023549-1	chr13	117023451	117023649	+	0.000	0.000	Merged-chr13-117023549-1
Merged-chr1-189871035-1	chr1	189870937	189871135	+	0.000	0.000	Merged-chr1-189871035-1
Merged-chr5-75484105-1	chr5	75484007	75484205	+	0.000	0.000	Merged-chr5-75484105-1
Merged-chr7-13024228-149	chr7	13023689	13024689	+	0.000	0.000	Merged-chr7-13024228-149
Merged-chr5-92353751-46	chr5	92353496	92354013	+	0.000	0.000	Merged-chr5-92353751-46
Merged-chr11-54844701-31	chr11	54844471	54844974	+	0.000	0.000	Merged-chr11-54844701-31
Merged-chr17-8239317-7	chr17	8239004	8239519	+	0.000	0.000	Merged-chr17-8239317-7
Merged-chr13-116884873-20	chr13	116884469	116885357	+	0.000	0.000	Merged-chr13-116884873-20
Merged-chr15-9575046-48	chr15	9574865	9575254	+	0.000	0.000	Merged-chr15-9575046-48
Merged-chr8-79398951-115	chr8	79398031	79399640	+	0.000	0.000	Merged-chr8-79398951-115
Merged-chr6-143830198-17	chr6	143829855	143830444	+	0.000	0.000	Merged-chr6-143830198-17
Merged-chr12-113212688-4	chr12	113212552	113212824	+	0.000	0.000	Merged-chr12-113212688-4
Merged-chrX-137049718-53	chrX	137049393	137049973	+	0.000	0.000	Merged-chrX-137049718-53
Merged-chr8-61540042-30	chr8	61539762	61540280	+	0.000	0.000	Merged-chr8-61540042-30
Merged-chr1-131993308-10	chr1	131993111	131993457	+	0.000	0.000	Merged-chr1-131993308-10
Merged-chr8-79060066-12	chr8	79059656	79060327	+	0.000	0.000	Merged-chr8-79060066-12
Merged-chrX-133887516-30	chrX	133887310	133887705	+	0.000	0.000	Merged-chrX-133887516-30
Merged-chr7-73529409-7	chr7	73529224	73529649	+	0.000	0.000	Merged-chr7-73529409-7
Merged-chr18-24305514-11	chr18	24305312	24305714	+	0.000	0.000	Merged-chr18-24305514-11
Merged-chr6-143961927-1	chr6	143961829	143962027	+	0.000	0.000	Merged-chr6-143961927-1
Merged-chr10-75666667-21	chr10	75666428	75667009	+	0.000	0.000	Merged-chr10-75666667-21
Merged-chr17-73821760-2	chr17	73821627	73821896	+	0.000	0.000	Merged-chr17-73821760-2
Merged-chr14-121738947-111	chr14	121738386	121739450	+	0.000	0.000	Merged-chr14-121738947-111
Merged-chr9-53356792-29	chr9	53356536	53357014	+	0.000	0.000	Merged-chr9-53356792-29
Merged-chr12-81853682-19	chr12	81853482	81854067	+	0.000	0.000	Merged-chr12-81853682-19
Merged-chr10-127662313-49	chr10	127662011	127662612	+	0.000	0.000	Merged-chr10-127662313-49
Merged-chr3-126831628-17	chr3	126831376	126831847	+	0.000	0.000	Merged-chr3-126831628-17
Merged-chr14-103363341-36	chr14	103363128	103363580	+	0.000	0.000	Merged-chr14-103363341-36
Merged-chr11-115814180-82	chr11	115813655	115814540	+	0.000	0.000	Merged-chr11-115814180-82
Merged-chr10-111378501-63	chr10	111377953	111378983	+	0.000	0.000	Merged-chr10-111378501-63
Merged-chr15-100182405-6	chr15	100182307	100182506	+	0.000	0.000	Merged-chr15-100182405-6
Merged-chr2-68436038-76	chr2	68435367	68436328	+	0.000	0.000	Merged-chr2-68436038-76
Merged-chr8-126539798-23	chr8	126539576	126540035	+	0.000	0.000	Merged-chr8-126539798-23
Merged-chr8-33483137-2	chr8	33483015	33483262	+	0.000	0.000	Merged-chr8-33483137-2
Merged-chr9-40350871-8	chr9	40350751	40351004	+	0.000	0.000	Merged-chr9-40350871-8
Merged-chr14-54894532-1	chr14	54894434	54894632	+	0.000	0.000	Merged-chr14-54894532-1
Merged-chr12-69501974-43	chr12	69501730	69502315	+	0.000	0.000	Merged-chr12-69501974-43
Merged-chr2-158450129-3	chr2	158450019	158450236	+	0.000	0.000	Merged-chr2-158450129-3
Merged-chr13-4712896-2	chr13	4712775	4713020	+	0.000	0.000	Merged-chr13-4712896-2
Merged-chr15-78913955-53	chr15	78913698	78914184	+	0.000	0.000	Merged-chr15-78913955-53
Merged-chr13-117025711-44	chr13	117025533	117025970	+	0.000	0.000	Merged-chr13-117025711-44
Merged-chr13-3634138-58	chr13	3633876	3634381	+	0.000	0.000	Merged-chr13-3634138-58
Merged-chr6-144190387-4	chr6	144190259	144190509	+	0.000	0.000	Merged-chr6-144190387-4
Merged-chr6-144332292-25	chr6	144331952	144332689	+	0.000	0.000	Merged-chr6-144332292-25
Merged-chr3-37173489-44	chr3	37173240	37173898	+	0.000	0.000	Merged-chr3-37173489-44
Merged-chr4-65444952-1	chr4	65444854	65445052	+	0.000	0.000	Merged-chr4-65444952-1
Merged-chr2-37703369-89	chr2	37703045	37703751	+	0.000	0.000	Merged-chr2-37703369-89
Merged-chr9-114507598-34	chr9	114507169	114507885	+	0.000	0.000	Merged-chr9-114507598-34
Merged-chrX-134751230-54	chrX	134750947	134751540	+	0.000	0.000	Merged-chrX-134751230-54
Merged-chr1-173423098-2	chr1	173422977	173423222	+	0.000	0.000	Merged-chr1-173423098-2
Merged-chr11-99136684-32	chr11	99136446	99136913	+	0.000	0.000	Merged-chr11-99136684-32
Merged-chr7-143627990-12	chr7	143627748	143628298	+	0.000	0.000	Merged-chr7-143627990-12
Merged-chr6-145303796-48	chr6	145303537	145303976	+	0.000	0.000	Merged-chr6-145303796-48
Merged-chr8-94012464-75	chr8	94012128	94012914	+	0.000	0.000	Merged-chr8-94012464-75
Merged-chr4-32160945-10	chr4	32160712	32161209	+	0.000	0.000	Merged-chr4-32160945-10
Merged-chr11-3141764-10	chr11	3141533	3141921	+	0.000	0.000	Merged-chr11-3141764-10
Merged-chr14-51913534-68	chr14	51913122	51913830	+	0.000	0.000	Merged-chr14-51913534-68
Merged-chr9-43238844-1	chr9	43238746	43238944	+	0.000	0.000	Merged-chr9-43238844-1
Merged-chr6-38810070-95	chr6	38809822	38810428	+	0.000	0.000	Merged-chr6-38810070-95
Merged-chr1-23935168-46	chr1	23934938	23935596	+	0.000	0.000	Merged-chr1-23935168-46
Merged-chr6-144902713-143	chr6	144902440	144902926	+	0.000	0.000	Merged-chr6-144902713-143
Merged-chr1-127320105-13	chr1	127319894	127320276	+	0.000	0.000	Merged-chr1-127320105-13
Merged-chr13-51886128-52	chr13	51885915	51886454	+	0.000	0.000	Merged-chr13-51886128-52
Merged-chrX-134585795-59	chrX	134585571	134586056	+	0.000	0.000	Merged-chrX-134585795-59
Merged-chr19-44078434-18	chr19	44078214	44078669	+	0.000	0.000	Merged-chr19-44078434-18
Merged-chr3-126597082-207	chr3	126596488	126597388	+	0.000	0.000	Merged-chr3-126597082-207
Merged-chr1-191326224-91	chr1	191325916	191326473	+	0.000	0.000	Merged-chr1-191326224-91
Merged-chr1-189922190-68	chr1	189921904	189922538	+	0.000	0.000	Merged-chr1-189922190-68
Merged-chr5-52783183-56	chr5	52782943	52783421	+	0.000	0.000	Merged-chr5-52783183-56
Merged-chr2-16551082-1	chr2	16550984	16551182	+	0.000	0.000	Merged-chr2-16551082-1
Merged-chr6-144130277-1	chr6	144130179	144130377	+	0.000	0.000	Merged-chr6-144130277-1
Merged-chr2-130689284-3	chr2	130689170	130689396	+	0.000	0.000	Merged-chr2-130689284-3
Merged-chr13-117048588-56	chr13	117048167	117048843	+	0.000	0.000	Merged-chr13-117048588-56
Merged-chr14-122700825-21	chr14	122700620	122701105	+	0.000	0.000	Merged-chr14-122700825-21
Merged-chr2-37702611-3	chr2	37702450	37702743	+	0.000	0.000	Merged-chr2-37702611-3
Merged-chr5-105800443-1	chr5	105800345	105800543	+	0.000	0.000	Merged-chr5-105800443-1
Merged-chr15-91673188-51	chr15	91672898	91673660	+	0.000	0.000	Merged-chr15-91673188-51
Merged-chr11-77489748-14	chr11	77489504	77490066	+	0.000	0.000	Merged-chr11-77489748-14
Merged-chr8-126720855-1	chr8	126720757	126720955	+	0.000	0.000	Merged-chr8-126720855-1
Merged-chr8-128320967-22	chr8	128320749	128321186	+	0.000	0.000	Merged-chr8-128320967-22
Merged-chr2-77280140-2	chr2	77280031	77280252	+	0.000	0.000	Merged-chr2-77280140-2
Merged-chr13-58213937-15	chr13	58213771	58214065	+	0.000	0.000	Merged-chr13-58213937-15
Merged-chr18-64931407-12	chr18	64931187	64931686	+	0.000	0.000	Merged-chr18-64931407-12
Merged-chr1-189006419-18	chr1	189006222	189006764	+	0.000	0.000	Merged-chr1-189006419-18
Merged-chr15-100145354-14	chr15	100145170	100145540	+	0.000	0.000	Merged-chr15-100145354-14
Merged-chr5-65102762-27	chr5	65102419	65103226	+	0.000	0.000	Merged-chr5-65102762-27
Merged-chr17-84183642-1	chr17	84183544	84183742	+	0.000	0.000	Merged-chr17-84183642-1
Merged-chr14-31414970-54	chr14	31414644	31415391	+	0.000	0.000	Merged-chr14-31414970-54
Merged-chr17-57188930-47	chr17	57188754	57189177	+	0.000	0.000	Merged-chr17-57188930-47
Merged-chr10-19171527-11	chr10	19171376	19171731	+	0.000	0.000	Merged-chr10-19171527-11
Merged-chr14-105176952-137	chr14	105176449	105177233	+	0.000	0.000	Merged-chr14-105176952-137
Merged-chr9-5311572-34	chr9	5311281	5311831	+	0.000	0.000	Merged-chr9-5311572-34
Merged-chr12-78356695-8	chr12	78356467	78356872	+	0.000	0.000	Merged-chr12-78356695-8
Merged-chr10-130330917-51	chr10	130330709	130331174	+	0.000	0.000	Merged-chr10-130330917-51
Merged-chr2-26623162-26	chr2	26622917	26623358	+	0.000	0.000	Merged-chr2-26623162-26
Merged-chr8-126673229-3	chr8	126673075	126673415	+	0.000	0.000	Merged-chr8-126673229-3
Merged-chr9-7897799-25	chr9	7897502	7897997	+	0.000	0.000	Merged-chr9-7897799-25
Merged-chr8-79029406-228	chr8	79028001	79030887	+	0.000	0.000	Merged-chr8-79029406-228
Merged-chrX-134746637-15	chrX	134746416	134746825	+	0.000	0.000	Merged-chrX-134746637-15
Merged-chr3-123506114-2	chr3	123505967	123506263	+	0.000	0.000	Merged-chr3-123506114-2
Merged-chr1-105463592-2	chr1	105463444	105463743	+	0.000	0.000	Merged-chr1-105463592-2
Merged-chr4-53159835-57	chr4	53159405	53160141	+	0.000	0.000	Merged-chr4-53159835-57
Merged-chr11-79125955-8	chr11	79125774	79126145	+	0.000	0.000	Merged-chr11-79125955-8
Merged-chr8-88631262-2	chr8	88631135	88631392	+	0.000	0.000	Merged-chr8-88631262-2
Merged-chr9-62343848-45	chr9	62343044	62344294	+	0.000	0.000	Merged-chr9-62343848-45
Merged-chr15-59596634-94	chr15	59596176	59597224	+	0.000	0.000	Merged-chr15-59596634-94
Merged-chr10-19187840-1	chr10	19187742	19187940	+	0.000	0.000	Merged-chr10-19187840-1
Merged-chr15-12313413-17	chr15	12313223	12313634	+	0.000	0.000	Merged-chr15-12313413-17
Merged-chr13-116797748-1	chr13	116797650	116797848	+	0.000	0.000	Merged-chr13-116797748-1
Merged-chr7-13025033-4	chr7	13024914	13025151	+	0.000	0.000	Merged-chr7-13025033-4
Merged-chr14-24779334-63	chr14	24779027	24779713	+	0.000	0.000	Merged-chr14-24779334-63
Merged-chr7-35754427-56	chr7	35754196	35754608	+	0.000	0.000	Merged-chr7-35754427-56
Merged-chr13-117227502-2	chr13	117227371	117227635	+	0.000	0.000	Merged-chr13-117227502-2
Merged-chr8-61425459-4	chr8	61425229	61425726	+	0.000	0.000	Merged-chr8-61425459-4
Merged-chr5-105699890-8	chr5	105699736	105700052	+	0.000	0.000	Merged-chr5-105699890-8
Merged-chr10-30810990-49	chr10	30810725	30811195	+	0.000	0.000	Merged-chr10-30810990-49
Merged-chr7-127895657-49	chr7	127895389	127896115	+	0.000	0.000	Merged-chr7-127895657-49
Merged-chr19-43940128-49	chr19	43939878	43940368	+	0.000	0.000	Merged-chr19-43940128-49
Merged-chr7-19326423-25	chr7	19326128	19326710	+	0.000	0.000	Merged-chr7-19326423-25
Merged-chr11-79064524-6	chr11	79064325	79064721	+	0.000	0.000	Merged-chr11-79064524-6
Merged-chr5-150595349-1	chr5	150595251	150595449	+	0.000	0.000	Merged-chr5-150595349-1
Merged-chr7-24268316-1	chr7	24268218	24268416	+	0.000	0.000	Merged-chr7-24268316-1
Merged-chr11-99124711-4	chr11	99124599	99124854	+	0.000	0.000	Merged-chr11-99124711-4
Merged-chr9-48980590-7	chr9	48980320	48980806	+	0.000	0.000	Merged-chr9-48980590-7
Merged-chr9-106474749-4	chr9	106474640	106474877	+	0.000	0.000	Merged-chr9-106474749-4
Merged-chr6-145285757-35	chr6	145285318	145286110	+	0.000	0.000	Merged-chr6-145285757-35
Merged-chr5-75792010-32	chr5	75791628	75792654	+	0.000	0.000	Merged-chr5-75792010-32
Merged-chr9-14080056-3	chr9	14079956	14080158	+	0.000	0.000	Merged-chr9-14080056-3
Merged-chr4-32388354-27	chr4	32388177	32388525	+	0.000	0.000	Merged-chr4-32388354-27
Merged-chr9-43239710-28	chr9	43239328	43240108	+	0.000	0.000	Merged-chr9-43239710-28
Merged-chr9-43242516-24	chr9	43242294	43242802	+	0.000	0.000	Merged-chr9-43242516-24
Merged-chr10-19167953-53	chr10	19167621	19168218	+	0.000	0.000	Merged-chr10-19167953-53
Merged-chr5-100674272-64	chr5	100673808	100674690	+	0.000	0.000	Merged-chr5-100674272-64
Merged-chr11-32015031-2	chr11	32014930	32015135	+	0.000	0.000	Merged-chr11-32015031-2
Merged-chr8-34964798-1	chr8	34964700	34964898	+	0.000	0.000	Merged-chr8-34964798-1
Merged-chr15-59174617-3	chr15	59174465	59174768	+	0.000	0.000	Merged-chr15-59174617-3
Merged-chr11-116354750-2	chr11	116354633	116354870	+	0.000	0.000	Merged-chr11-116354750-2
Merged-chr1-55489612-12	chr1	55489447	55489806	+	0.000	0.000	Merged-chr1-55489612-12
Merged-chr3-122984427-120	chr3	122984199	122984723	+	0.000	0.000	Merged-chr3-122984427-120
Merged-chr2-23540156-12	chr2	23540001	23540295	+	0.000	0.000	Merged-chr2-23540156-12
Merged-chr6-17851443-16	chr6	17851104	17851786	+	0.000	0.000	Merged-chr6-17851443-16
Merged-chr10-30654288-2	chr10	30654170	30654408	+	0.000	0.000	Merged-chr10-30654288-2
Merged-chr13-100108112-61	chr13	100107921	100108379	+	0.000	0.000	Merged-chr13-100108112-61
Merged-chr5-65091600-42	chr5	65091365	65091838	+	0.000	0.000	Merged-chr5-65091600-42
Merged-chr16-90279320-12	chr16	90279195	90279461	+	0.000	0.000	Merged-chr16-90279320-12
Merged-chr4-16159748-7	chr4	16159602	16159902	+	0.000	0.000	Merged-chr4-16159748-7
Merged-chr2-62441216-45	chr2	62440993	62441408	+	0.000	0.000	Merged-chr2-62441216-45
Merged-chr17-3082332-197	chr17	3082009	3082685	+	0.000	0.000	Merged-chr17-3082332-197
Merged-chr1-82901993-1	chr1	82901895	82902093	+	0.000	0.000	Merged-chr1-82901993-1
Merged-chr11-101316251-71	chr11	101315843	101316640	+	0.000	0.000	Merged-chr11-101316251-71
Merged-chr7-73595384-59	chr7	73595081	73595733	+	0.000	0.000	Merged-chr7-73595384-59
Merged-chr15-31455611-30	chr15	31454881	31456046	+	0.000	0.000	Merged-chr15-31455611-30
Merged-chr11-77483872-51	chr11	77483576	77484235	+	0.000	0.000	Merged-chr11-77483872-51
Merged-chr16-91549017-7	chr16	91548811	91549202	+	0.000	0.000	Merged-chr16-91549017-7
Merged-chr11-4318297-27	chr11	4318007	4318534	+	0.000	0.000	Merged-chr11-4318297-27
Merged-chr16-24092313-3	chr16	24092184	24092429	+	0.000	0.000	Merged-chr16-24092313-3
Merged-chr14-14347275-2	chr14	14347147	14347405	+	0.000	0.000	Merged-chr14-14347275-2
Merged-chr11-49204089-8	chr11	49203953	49204235	+	0.000	0.000	Merged-chr11-49204089-8
Merged-chr1-180303799-22	chr1	180303563	180303975	+	0.000	0.000	Merged-chr1-180303799-22
Merged-chr9-41072439-1	chr9	41072341	41072539	+	0.000	0.000	Merged-chr9-41072439-1
Merged-chr15-12425356-11	chr15	12425188	12425503	+	0.000	0.000	Merged-chr15-12425356-11
Merged-chr2-75689231-12	chr2	75689014	75689598	+	0.000	0.000	Merged-chr2-75689231-12
Merged-chr9-101074267-139	chr9	101073906	101074944	+	0.000	0.000	Merged-chr9-101074267-139
Merged-chr11-79057153-11	chr11	79056971	79057335	+	0.000	0.000	Merged-chr11-79057153-11
Merged-chr11-4289401-53	chr11	4289183	4289605	+	0.000	0.000	Merged-chr11-4289401-53
Merged-chr7-35729754-35	chr7	35729552	35729956	+	0.000	0.000	Merged-chr7-35729754-35
Merged-chr9-110132063-73	chr9	110131809	110132305	+	0.000	0.000	Merged-chr9-110132063-73
Merged-chr13-91461110-110	chr13	91460681	91461478	+	0.000	0.000	Merged-chr13-91461110-110
Merged-chr18-53937531-41	chr18	53937334	53937821	+	0.000	0.000	Merged-chr18-53937531-41
Merged-chr1-55406748-7	chr1	55406612	55406891	+	0.000	0.000	Merged-chr1-55406748-7
Merged-chr9-14088046-43	chr9	14087819	14088327	+	0.000	0.000	Merged-chr9-14088046-43
Merged-chr4-32335883-56	chr4	32335604	32336164	+	0.000	0.000	Merged-chr4-32335883-56
Merged-chr6-145284477-26	chr6	145284270	145284754	+	0.000	0.000	Merged-chr6-145284477-26
Merged-chr2-17845339-45	chr2	17845134	17845562	+	0.000	0.000	Merged-chr2-17845339-45
Merged-chr4-32424256-17	chr4	32424136	32424372	+	0.000	0.000	Merged-chr4-32424256-17
Merged-chr9-41974521-1	chr9	41974423	41974621	+	0.000	0.000	Merged-chr9-41974521-1
Merged-chr7-73524685-48	chr7	73524359	73524940	+	0.000	0.000	Merged-chr7-73524685-48
Merged-chr9-71896366-36	chr9	71896003	71896674	+	0.000	0.000	Merged-chr9-71896366-36
Merged-chr2-16357586-1	chr2	16357488	16357686	+	0.000	0.000	Merged-chr2-16357586-1
Merged-chr4-32252453-5	chr4	32252221	32252642	+	0.000	0.000	Merged-chr4-32252453-5
Merged-chr8-14989606-62	chr8	14989437	14989865	+	0.000	0.000	Merged-chr8-14989606-62
Merged-chr7-80183609-6	chr7	80183485	80183733	+	0.000	0.000	Merged-chr7-80183609-6
Merged-chr15-31418440-29	chr15	31417895	31418827	+	0.000	0.000	Merged-chr15-31418440-29
Merged-chr18-24206447-6	chr18	24206293	24206681	+	0.000	0.000	Merged-chr18-24206447-6
Merged-chr16-18075425-17	chr16	18075252	18075619	+	0.000	0.000	Merged-chr16-18075425-17
Merged-chr5-105636927-69	chr5	105636694	105637196	+	0.000	0.000	Merged-chr5-105636927-69
Merged-chr14-105198652-25	chr14	105198429	105198843	+	0.000	0.000	Merged-chr14-105198652-25
Merged-chr19-55061249-39	chr19	55060964	55061523	+	0.000	0.000	Merged-chr19-55061249-39
Merged-chr17-35423448-36	chr17	35423212	35423734	+	0.000	0.000	Merged-chr17-35423448-36
Merged-chr7-24617959-10	chr7	24617787	24618104	+	0.000	0.000	Merged-chr7-24617959-10
Merged-chr18-65099318-13	chr18	65099130	65099533	+	0.000	0.000	Merged-chr18-65099318-13
Merged-chr10-130335391-5	chr10	130335234	130335531	+	0.000	0.000	Merged-chr10-130335391-5
Merged-chr17-33824550-48	chr17	33824290	33824755	+	0.000	0.000	Merged-chr17-33824550-48
Merged-chr2-77268041-1	chr2	77267943	77268141	+	0.000	0.000	Merged-chr2-77268041-1
Merged-chr16-24171355-10	chr16	24171122	24171520	+	0.000	0.000	Merged-chr16-24171355-10
Merged-chr11-3168842-32	chr11	3168667	3169085	+	0.000	0.000	Merged-chr11-3168842-32
Merged-chr8-126551138-20	chr8	126550949	126551363	+	0.000	0.000	Merged-chr8-126551138-20
Merged-chr3-135958988-1	chr3	135958890	135959088	+	0.000	0.000	Merged-chr3-135958988-1
Merged-chr3-122246201-2	chr3	122246084	122246321	+	0.000	0.000	Merged-chr3-122246201-2
Merged-chr11-115153968-54	chr11	115153757	115154260	+	0.000	0.000	Merged-chr11-115153968-54
Merged-chr12-117606737-1	chr12	117606639	117606837	+	0.000	0.000	Merged-chr12-117606737-1
Merged-chr9-14140765-12	chr9	14140536	14140976	+	0.000	0.000	Merged-chr9-14140765-12
Merged-chrX-7841668-98	chrX	7841406	7841994	+	0.000	0.000	Merged-chrX-7841668-98
Merged-chr11-3164655-4	chr11	3164510	3164791	+	0.000	0.000	Merged-chr11-3164655-4
Merged-chr9-38727917-2	chr9	38727729	38728107	+	0.000	0.000	Merged-chr9-38727917-2
