#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr1-161728798-12	chr1	161728607	161728999	+	0.000	0.000	Merged-chr1-161728798-12
Merged-chr1-153332165-2	chr1	153332067	153332266	+	0.000	0.000	Merged-chr1-153332165-2
Merged-chr13-115109340-1	chr13	115109242	115109440	+	0.000	0.000	Merged-chr13-115109340-1
Merged-chr14-122983276-115	chr14	122982987	122983584	+	0.000	0.000	Merged-chr14-122983276-115
Merged-chr8-105965936-106	chr8	105965649	105966412	+	0.000	0.000	Merged-chr8-105965936-106
Merged-chr11-100393918-7	chr11	100393766	100394123	+	0.000	0.000	Merged-chr11-100393918-7
Merged-chr8-116928093-15	chr8	116927929	116928260	+	0.000	0.000	Merged-chr8-116928093-15
Merged-chr8-123411565-31	chr8	123411303	123411852	+	0.000	0.000	Merged-chr8-123411565-31
Merged-chr14-73175814-32	chr14	73175361	73176216	+	0.000	0.000	Merged-chr14-73175814-32
Merged-chr1-33578784-30	chr1	33578493	33579065	+	0.000	0.000	Merged-chr1-33578784-30
Merged-chr12-99392184-7	chr12	99392051	99392308	+	0.000	0.000	Merged-chr12-99392184-7
Merged-chr10-21994609-61	chr10	21994257	21995274	+	0.000	0.000	Merged-chr10-21994609-61
Merged-chr19-56400406-24	chr19	56400242	56400636	+	0.000	0.000	Merged-chr19-56400406-24
Merged-chr5-147697335-17	chr5	147697066	147697601	+	0.000	0.000	Merged-chr5-147697335-17
Merged-chr1-161674719-1	chr1	161674621	161674819	+	0.000	0.000	Merged-chr1-161674719-1
Merged-chr4-145246720-73	chr4	145246302	145246975	+	0.000	0.000	Merged-chr4-145246720-73
Merged-chr6-130342331-49	chr6	130342023	130342661	+	0.000	0.000	Merged-chr6-130342331-49
Merged-chr6-97623549-1	chr6	97623451	97623649	+	0.000	0.000	Merged-chr6-97623549-1
Merged-chr12-100898909-7	chr12	100898674	100899037	+	0.000	0.000	Merged-chr12-100898909-7
Merged-chr11-83637048-8	chr11	83636861	83637242	+	0.000	0.000	Merged-chr11-83637048-8
Merged-chr2-30985659-1	chr2	30985561	30985759	+	0.000	0.000	Merged-chr2-30985659-1
Merged-chr3-90515586-3	chr3	90515478	90515694	+	0.000	0.000	Merged-chr3-90515586-3
Merged-chr9-21680027-16	chr9	21679754	21680280	+	0.000	0.000	Merged-chr9-21680027-16
Merged-chr13-64152248-20	chr13	64151955	64152528	+	0.000	0.000	Merged-chr13-64152248-20
Merged-chr15-56066242-21	chr15	56066034	56066455	+	0.000	0.000	Merged-chr15-56066242-21
Merged-chr7-80445697-13	chr7	80445370	80445962	+	0.000	0.000	Merged-chr7-80445697-13
Merged-chr2-45108808-22	chr2	45108591	45109203	+	0.000	0.000	Merged-chr2-45108808-22
Merged-chr7-89172043-28	chr7	89171837	89172241	+	0.000	0.000	Merged-chr7-89172043-28
Merged-chr3-107783480-11	chr3	107783344	107783646	+	0.000	0.000	Merged-chr3-107783480-11
Merged-chr2-181319811-50	chr2	181319630	181320015	+	0.000	0.000	Merged-chr2-181319811-50
Merged-chr11-21240879-2	chr11	21240781	21240979	+	0.000	0.000	Merged-chr11-21240879-2
Merged-chr6-112836612-1	chr6	112836514	112836712	+	0.000	0.000	Merged-chr6-112836612-1
Merged-chr11-101199720-6	chr11	101199540	101199897	+	0.000	0.000	Merged-chr11-101199720-6
Merged-chr11-102467251-44	chr11	102467051	102467489	+	0.000	0.000	Merged-chr11-102467251-44
Merged-chr1-85981995-4	chr1	85981871	85982108	+	0.000	0.000	Merged-chr1-85981995-4
Merged-chr9-27043556-2	chr9	27043446	27043669	+	0.000	0.000	Merged-chr9-27043556-2
Merged-chr18-89272605-14	chr18	89272403	89272838	+	0.000	0.000	Merged-chr18-89272605-14
Merged-chr1-92799887-22	chr1	92799698	92800322	+	0.000	0.000	Merged-chr1-92799887-22
Merged-chr11-75193070-5	chr11	75192913	75193217	+	0.000	0.000	Merged-chr11-75193070-5
Merged-chr16-95728966-56	chr16	95728779	95729195	+	0.000	0.000	Merged-chr16-95728966-56
Merged-chr2-80581097-101	chr2	80580650	80581395	+	0.000	0.000	Merged-chr2-80581097-101
Merged-chr7-63962798-3	chr7	63962695	63962907	+	0.000	0.000	Merged-chr7-63962798-3
Merged-chr15-93336302-2	chr15	93336191	93336415	+	0.000	0.000	Merged-chr15-93336302-2
Merged-chr19-5945219-1	chr19	5945121	5945319	+	0.000	0.000	Merged-chr19-5945219-1
Merged-chr8-75213221-41	chr8	75212988	75213533	+	0.000	0.000	Merged-chr8-75213221-41
Merged-chr1-40514352-9	chr1	40514192	40514537	+	0.000	0.000	Merged-chr1-40514352-9
Merged-chr13-41447189-7	chr13	41447010	41447351	+	0.000	0.000	Merged-chr13-41447189-7
Merged-chr19-53312660-14	chr19	53312260	53312889	+	0.000	0.000	Merged-chr19-53312660-14
Merged-chr16-78563870-112	chr16	78563524	78564080	+	0.000	0.000	Merged-chr16-78563870-112
Merged-chr12-32169009-55	chr12	32168726	32169220	+	0.000	0.000	Merged-chr12-32169009-55
Merged-chr4-117182553-85	chr4	117182354	117182884	+	0.000	0.000	Merged-chr4-117182553-85
Merged-chr18-70576272-1	chr18	70576174	70576372	+	0.000	0.000	Merged-chr18-70576272-1
Merged-chr8-120895709-34	chr8	120895483	120896007	+	0.000	0.000	Merged-chr8-120895709-34
Merged-chr16-36708253-2	chr16	36708137	36708371	+	0.000	0.000	Merged-chr16-36708253-2
Merged-chr2-18307843-60	chr2	18307592	18308006	+	0.000	0.000	Merged-chr2-18307843-60
Merged-chr7-110254224-22	chr7	110253939	110254579	+	0.000	0.000	Merged-chr7-110254224-22
Merged-chr11-51650641-84	chr11	51649697	51651292	+	0.000	0.000	Merged-chr11-51650641-84
Merged-chr1-43538951-30	chr1	43538788	43539116	+	0.000	0.000	Merged-chr1-43538951-30
Merged-chr12-16258722-16	chr12	16258325	16258950	+	0.000	0.000	Merged-chr12-16258722-16
Merged-chr3-59262212-10	chr3	59262013	59262387	+	0.000	0.000	Merged-chr3-59262212-10
Merged-chr7-132484598-7	chr7	132484438	132484725	+	0.000	0.000	Merged-chr7-132484598-7
Merged-chr10-111544120-26	chr10	111543887	111544335	+	0.000	0.000	Merged-chr10-111544120-26
Merged-chr13-35741035-13	chr13	35740934	35741140	+	0.000	0.000	Merged-chr13-35741035-13
Merged-chr3-107040615-2	chr3	107040501	107040731	+	0.000	0.000	Merged-chr3-107040615-2
Merged-chr7-80412408-5	chr7	80412260	80412563	+	0.000	0.000	Merged-chr7-80412408-5
Merged-chr10-81551750-43	chr10	81551552	81551936	+	0.000	0.000	Merged-chr10-81551750-43
Merged-chr10-110931585-1	chr10	110931487	110931685	+	0.000	0.000	Merged-chr10-110931585-1
Merged-chr7-45078606-1	chr7	45078508	45078706	+	0.000	0.000	Merged-chr7-45078606-1
Merged-chr13-23581680-55	chr13	23581505	23581850	+	0.000	0.000	Merged-chr13-23581680-55
Merged-chr9-114811408-9	chr9	114811212	114811571	+	0.000	0.000	Merged-chr9-114811408-9
Merged-chr15-96720401-25	chr15	96720123	96720604	+	0.000	0.000	Merged-chr15-96720401-25
Merged-chr1-144214808-1	chr1	144214710	144214908	+	0.000	0.000	Merged-chr1-144214808-1
Merged-chr5-107724104-22	chr5	107723739	107724338	+	0.000	0.000	Merged-chr5-107724104-22
Merged-chr1-144404771-1	chr1	144404673	144404871	+	0.000	0.000	Merged-chr1-144404771-1
Merged-chr17-29262154-17	chr17	29261793	29262498	+	0.000	0.000	Merged-chr17-29262154-17
Merged-chr6-66951960-6	chr6	66951828	66952134	+	0.000	0.000	Merged-chr6-66951960-6
Merged-chr4-43442762-110	chr4	43442188	43443366	+	0.000	0.000	Merged-chr4-43442762-110
Merged-chr4-145254618-54	chr4	145254264	145254860	+	0.000	0.000	Merged-chr4-145254618-54
Merged-chr16-75856186-4	chr16	75856084	75856300	+	0.000	0.000	Merged-chr16-75856186-4
Merged-chr7-4806867-16	chr7	4806677	4807104	+	0.000	0.000	Merged-chr7-4806867-16
Merged-chr5-43869112-81	chr5	43868802	43869583	+	0.000	0.000	Merged-chr5-43869112-81
Merged-chr10-110727955-39	chr10	110727615	110728281	+	0.000	0.000	Merged-chr10-110727955-39
Merged-chr13-33080550-2	chr13	33080424	33080679	+	0.000	0.000	Merged-chr13-33080550-2
Merged-chr5-106982609-23	chr5	106982386	106982948	+	0.000	0.000	Merged-chr5-106982609-23
Merged-chr11-3535629-44	chr11	3535420	3535864	+	0.000	0.000	Merged-chr11-3535629-44
Merged-chr2-157204364-118	chr2	157203815	157204764	+	0.000	0.000	Merged-chr2-157204364-118
Merged-chr13-107844268-8	chr13	107844099	107844546	+	0.000	0.000	Merged-chr13-107844268-8
Merged-chr1-43562031-1	chr1	43561933	43562131	+	0.000	0.000	Merged-chr1-43562031-1
Merged-chr1-151582085-10	chr1	151581911	151582267	+	0.000	0.000	Merged-chr1-151582085-10
Merged-chr2-152825903-49	chr2	152825689	152826151	+	0.000	0.000	Merged-chr2-152825903-49
Merged-chr13-13590526-88	chr13	13590232	13590754	+	0.000	0.000	Merged-chr13-13590526-88
Merged-chr2-18299473-4	chr2	18299329	18299606	+	0.000	0.000	Merged-chr2-18299473-4
Merged-chr3-146127848-1	chr3	146127750	146127948	+	0.000	0.000	Merged-chr3-146127848-1
Merged-chr10-118057722-24	chr10	118057449	118058118	+	0.000	0.000	Merged-chr10-118057722-24
Merged-chr11-49997472-9	chr11	49997297	49997668	+	0.000	0.000	Merged-chr11-49997472-9
Merged-chr18-55714748-1	chr18	55714650	55714848	+	0.000	0.000	Merged-chr18-55714748-1
Merged-chr8-35498509-11	chr8	35498301	35498669	+	0.000	0.000	Merged-chr8-35498509-11
Merged-chr4-9631004-95	chr4	9630802	9631341	+	0.000	0.000	Merged-chr4-9631004-95
Merged-chr4-132463334-1	chr4	132463236	132463434	+	0.000	0.000	Merged-chr4-132463334-1
Merged-chr17-79299016-28	chr17	79298835	79299214	+	0.000	0.000	Merged-chr17-79299016-28
Merged-chr5-21046309-12	chr5	21045961	21046626	+	0.000	0.000	Merged-chr5-21046309-12
Merged-chr3-59205834-2	chr3	59205736	59205934	+	0.000	0.000	Merged-chr3-59205834-2
Merged-chr7-100511778-51	chr7	100511594	100512004	+	0.000	0.000	Merged-chr7-100511778-51
Merged-chr3-107038872-1	chr3	107038774	107038972	+	0.000	0.000	Merged-chr3-107038872-1
Merged-chr9-80164813-89	chr9	80164628	80165035	+	0.000	0.000	Merged-chr9-80164813-89
Merged-chr13-113795476-8	chr13	113795259	113795711	+	0.000	0.000	Merged-chr13-113795476-8
Merged-chr11-11809003-59	chr11	11808756	11809179	+	0.000	0.000	Merged-chr11-11809003-59
Merged-chr15-55897197-36	chr15	55896924	55897487	+	0.000	0.000	Merged-chr15-55897197-36
Merged-chr14-73117167-52	chr14	73116906	73117414	+	0.000	0.000	Merged-chr14-73117167-52
Merged-chr7-63930287-48	chr7	63929888	63930634	+	0.000	0.000	Merged-chr7-63930287-48
Merged-chr11-83639749-6	chr11	83639479	83639956	+	0.000	0.000	Merged-chr11-83639749-6
Merged-chr2-103750485-21	chr2	103750294	103750676	+	0.000	0.000	Merged-chr2-103750485-21
Merged-chr1-60936469-13	chr1	60936212	60936812	+	0.000	0.000	Merged-chr1-60936469-13
Merged-chr7-76035036-15	chr7	76034852	76035249	+	0.000	0.000	Merged-chr7-76035036-15
Merged-chr6-125340535-3	chr6	125340429	125340644	+	0.000	0.000	Merged-chr6-125340535-3
Merged-chr11-83541106-19	chr11	83540934	83541255	+	0.000	0.000	Merged-chr11-83541106-19
Merged-chr1-43504436-6	chr1	43504295	43504620	+	0.000	0.000	Merged-chr1-43504436-6
Merged-chr5-25705681-56	chr5	25705406	25705987	+	0.000	0.000	Merged-chr5-25705681-56
Merged-chr8-75202303-18	chr8	75202049	75202701	+	0.000	0.000	Merged-chr8-75202303-18
Merged-chr15-93245731-28	chr15	93245474	93245974	+	0.000	0.000	Merged-chr15-93245731-28
Merged-chr10-83093703-1	chr10	83093605	83093803	+	0.000	0.000	Merged-chr10-83093703-1
Merged-chr1-135679120-1	chr1	135679022	135679220	+	0.000	0.000	Merged-chr1-135679120-1
Merged-chr12-99326248-34	chr12	99326004	99326516	+	0.000	0.000	Merged-chr12-99326248-34
Merged-chr5-74260801-106	chr5	74260380	74261177	+	0.000	0.000	Merged-chr5-74260801-106
Merged-chr5-107015636-39	chr5	107015266	107015904	+	0.000	0.000	Merged-chr5-107015636-39
Merged-chr6-122259137-47	chr6	122258846	122259372	+	0.000	0.000	Merged-chr6-122259137-47
Merged-chr4-145275096-39	chr4	145274932	145275313	+	0.000	0.000	Merged-chr4-145275096-39
Merged-chr4-116448916-26	chr4	116448674	116449102	+	0.000	0.000	Merged-chr4-116448916-26
Merged-chr2-125738439-9	chr2	125738243	125738606	+	0.000	0.000	Merged-chr2-125738439-9
Merged-chr10-11281127-83	chr10	11280860	11281393	+	0.000	0.000	Merged-chr10-11281127-83
Merged-chr10-76531480-72	chr10	76531273	76531703	+	0.000	0.000	Merged-chr10-76531480-72
Merged-chr3-79445460-10	chr3	79445104	79445703	+	0.000	0.000	Merged-chr3-79445460-10
Merged-chr14-105240325-24	chr14	105239997	105240602	+	0.000	0.000	Merged-chr14-105240325-24
Merged-chr2-29889142-1	chr2	29889044	29889242	+	0.000	0.000	Merged-chr2-29889142-1
Merged-chr1-93342797-4	chr1	93342675	93342954	+	0.000	0.000	Merged-chr1-93342797-4
Merged-chr7-29225204-7	chr7	29225035	29225372	+	0.000	0.000	Merged-chr7-29225204-7
Merged-chr7-89248341-51	chr7	89248035	89248569	+	0.000	0.000	Merged-chr7-89248341-51
Merged-chr19-9938920-69	chr19	9938642	9939356	+	0.000	0.000	Merged-chr19-9938920-69
Merged-chr4-15306603-4	chr4	15306505	15306703	+	0.000	0.000	Merged-chr4-15306603-4
Merged-chr4-150809359-1	chr4	150809261	150809459	+	0.000	0.000	Merged-chr4-150809359-1
Merged-chr17-35704869-55	chr17	35704604	35705053	+	0.000	0.000	Merged-chr17-35704869-55
Merged-chr2-125731924-29	chr2	125731703	125732113	+	0.000	0.000	Merged-chr2-125731924-29
Merged-chr1-144330572-51	chr1	144330277	144330812	+	0.000	0.000	Merged-chr1-144330572-51
Merged-chr13-107928012-13	chr13	107927745	107928286	+	0.000	0.000	Merged-chr13-107928012-13
Merged-chr7-90131300-10	chr7	90131017	90131548	+	0.000	0.000	Merged-chr7-90131300-10
Merged-chr8-72136012-43	chr8	72135760	72136280	+	0.000	0.000	Merged-chr8-72136012-43
Merged-chr6-66954248-9	chr6	66954082	66954388	+	0.000	0.000	Merged-chr6-66954248-9
Merged-chr10-117836641-40	chr10	117836373	117836969	+	0.000	0.000	Merged-chr10-117836641-40
Merged-chr5-45676772-9	chr5	45676532	45676933	+	0.000	0.000	Merged-chr5-45676772-9
Merged-chr15-55866381-1	chr15	55866283	55866481	+	0.000	0.000	Merged-chr15-55866381-1
Merged-chr3-104762450-40	chr3	104762153	104762666	+	0.000	0.000	Merged-chr3-104762450-40
Merged-chr14-30715878-105	chr14	30715073	30716578	+	0.000	0.000	Merged-chr14-30715878-105
Merged-chr13-33001523-50	chr13	33001307	33001757	+	0.000	0.000	Merged-chr13-33001523-50
Merged-chr5-107754930-37	chr5	107754519	107755124	+	0.000	0.000	Merged-chr5-107754930-37
Merged-chr12-69374530-1	chr12	69374432	69374630	+	0.000	0.000	Merged-chr12-69374530-1
Merged-chr9-27044000-29	chr9	27043745	27044233	+	0.000	0.000	Merged-chr9-27044000-29
Merged-chr10-128232915-1	chr10	128232817	128233015	+	0.000	0.000	Merged-chr10-128232915-1
Merged-chr2-29812614-1	chr2	29812516	29812714	+	0.000	0.000	Merged-chr2-29812614-1
Merged-chr15-73545757-11	chr15	73545581	73545974	+	0.000	0.000	Merged-chr15-73545757-11
Merged-chr7-142387872-67	chr7	142387457	142388207	+	0.000	0.000	Merged-chr7-142387872-67
Merged-chr9-78845462-22	chr9	78845213	78845720	+	0.000	0.000	Merged-chr9-78845462-22
Merged-chr2-167649435-16	chr2	167649227	167649625	+	0.000	0.000	Merged-chr2-167649435-16
Merged-chr7-4812581-86	chr7	4812165	4812835	+	0.000	0.000	Merged-chr7-4812581-86
Merged-chr1-151644358-13	chr1	151644178	151644508	+	0.000	0.000	Merged-chr1-151644358-13
Merged-chr11-63924496-1	chr11	63924398	63924596	+	0.000	0.000	Merged-chr11-63924496-1
Merged-chr1-92832361-2	chr1	92832220	92832505	+	0.000	0.000	Merged-chr1-92832361-2
Merged-chr5-8996968-123	chr5	8996640	8997446	+	0.000	0.000	Merged-chr5-8996968-123
Merged-chr13-6191919-25	chr13	6191542	6192301	+	0.000	0.000	Merged-chr13-6191919-25
Merged-chr10-118121968-28	chr10	118121418	118122221	+	0.000	0.000	Merged-chr10-118121968-28
Merged-chr16-78491094-2	chr16	78490970	78491220	+	0.000	0.000	Merged-chr16-78491094-2
Merged-chr10-118406403-1	chr10	118406305	118406503	+	0.000	0.000	Merged-chr10-118406403-1
Merged-chr4-103095471-1	chr4	103095373	103095571	+	0.000	0.000	Merged-chr4-103095471-1
Merged-chr5-140201458-20	chr5	140201216	140201661	+	0.000	0.000	Merged-chr5-140201458-20
Merged-chr11-107459149-15	chr11	107458991	107459342	+	0.000	0.000	Merged-chr11-107459149-15
Merged-chr4-15265953-100	chr4	15265394	15266305	+	0.000	0.000	Merged-chr4-15265953-100
Merged-chr1-133053249-27	chr1	133053059	133053520	+	0.000	0.000	Merged-chr1-133053249-27
Merged-chr1-43501314-13	chr1	43501148	43501499	+	0.000	0.000	Merged-chr1-43501314-13
Merged-chr7-110265938-33	chr7	110265653	110266258	+	0.000	0.000	Merged-chr7-110265938-33
Merged-chr1-135128273-30	chr1	135128039	135128620	+	0.000	0.000	Merged-chr1-135128273-30
Merged-chrX-142228241-107	chrX	142227917	142228484	+	0.000	0.000	Merged-chrX-142228241-107
Merged-chr7-45916816-45	chr7	45916577	45917062	+	0.000	0.000	Merged-chr7-45916816-45
Merged-chr7-63937726-41	chr7	63937216	63938146	+	0.000	0.000	Merged-chr7-63937726-41
Merged-chr10-89443691-130	chr10	89443338	89444084	+	0.000	0.000	Merged-chr10-89443691-130
Merged-chr10-118374391-6	chr10	118374260	118374516	+	0.000	0.000	Merged-chr10-118374391-6
Merged-chr1-20825313-33	chr1	20825032	20825560	+	0.000	0.000	Merged-chr1-20825313-33
Merged-chr11-83191791-99	chr11	83191029	83192501	+	0.000	0.000	Merged-chr11-83191791-99
Merged-chr2-164938958-38	chr2	164938746	164939186	+	0.000	0.000	Merged-chr2-164938958-38
Merged-chr16-64850894-4	chr16	64850654	64851076	+	0.000	0.000	Merged-chr16-64850894-4
Merged-chr17-79394145-31	chr17	79393895	79394353	+	0.000	0.000	Merged-chr17-79394145-31
Merged-chr4-133619983-15	chr4	133619819	133620216	+	0.000	0.000	Merged-chr4-133619983-15
Merged-chr5-137683940-1	chr5	137683842	137684040	+	0.000	0.000	Merged-chr5-137683940-1
Merged-chr9-79898964-27	chr9	79898802	79899269	+	0.000	0.000	Merged-chr9-79898964-27
Merged-chr11-57644449-7	chr11	57644268	57644662	+	0.000	0.000	Merged-chr11-57644449-7
Merged-chr10-18059948-11	chr10	18059781	18060081	+	0.000	0.000	Merged-chr10-18059948-11
Merged-chr9-80305568-4	chr9	80305422	80305708	+	0.000	0.000	Merged-chr9-80305568-4
Merged-chr12-73739617-1	chr12	73739519	73739717	+	0.000	0.000	Merged-chr12-73739617-1
Merged-chr10-82763405-3	chr10	82763276	82763540	+	0.000	0.000	Merged-chr10-82763405-3
Merged-chr6-54119085-6	chr6	54118878	54119322	+	0.000	0.000	Merged-chr6-54119085-6
Merged-chr7-88259356-48	chr7	88259010	88259650	+	0.000	0.000	Merged-chr7-88259356-48
Merged-chr4-103114464-88	chr4	103114111	103114702	+	0.000	0.000	Merged-chr4-103114464-88
Merged-chr6-54972728-67	chr6	54972345	54972989	+	0.000	0.000	Merged-chr6-54972728-67
Merged-chr3-75579485-29	chr3	75579309	75579662	+	0.000	0.000	Merged-chr3-75579485-29
Merged-chr7-110123911-2	chr7	110123796	110124029	+	0.000	0.000	Merged-chr7-110123911-2
Merged-chr13-53065510-28	chr13	53065192	53065750	+	0.000	0.000	Merged-chr13-53065510-28
Merged-chr1-119836447-5	chr1	119836203	119836664	+	0.000	0.000	Merged-chr1-119836447-5
Merged-chr13-23701211-46	chr13	23701051	23701475	+	0.000	0.000	Merged-chr13-23701211-46
Merged-chr2-60872686-1	chr2	60872588	60872786	+	0.000	0.000	Merged-chr2-60872686-1
Merged-chr1-97576212-8	chr1	97576065	97576361	+	0.000	0.000	Merged-chr1-97576212-8
Merged-chr11-3557717-6	chr11	3557423	3557964	+	0.000	0.000	Merged-chr11-3557717-6
Merged-chr7-142396800-18	chr7	142396590	142396989	+	0.000	0.000	Merged-chr7-142396800-18
Merged-chr2-5003396-19	chr2	5003054	5003643	+	0.000	0.000	Merged-chr2-5003396-19
Merged-chr1-134111105-29	chr1	134110858	134111351	+	0.000	0.000	Merged-chr1-134111105-29
Merged-chr12-32292976-7	chr12	32292759	32293152	+	0.000	0.000	Merged-chr12-32292976-7
Merged-chr1-157412445-85	chr1	157411957	157412951	+	0.000	0.000	Merged-chr1-157412445-85
Merged-chr13-113816059-33	chr13	113815792	113816356	+	0.000	0.000	Merged-chr13-113816059-33
Merged-chr2-118643212-1	chr2	118643114	118643312	+	0.000	0.000	Merged-chr2-118643212-1
Merged-chr7-141008487-1	chr7	141008389	141008587	+	0.000	0.000	Merged-chr7-141008487-1
Merged-chr7-110122755-9	chr7	110122609	110123006	+	0.000	0.000	Merged-chr7-110122755-9
Merged-chr10-118173079-8	chr10	118172938	118173230	+	0.000	0.000	Merged-chr10-118173079-8
Merged-chr11-69332186-23	chr11	69331898	69332388	+	0.000	0.000	Merged-chr11-69332186-23
Merged-chr14-73161765-18	chr14	73161596	73162029	+	0.000	0.000	Merged-chr14-73161765-18
Merged-chr13-35816699-26	chr13	35816385	35817001	+	0.000	0.000	Merged-chr13-35816699-26
Merged-chr2-60828859-27	chr2	60828475	60829215	+	0.000	0.000	Merged-chr2-60828859-27
Merged-chr17-86760300-15	chr17	86759977	86760542	+	0.000	0.000	Merged-chr17-86760300-15
Merged-chr5-149526728-49	chr5	149526476	149527024	+	0.000	0.000	Merged-chr5-149526728-49
Merged-chr1-97580678-52	chr1	97580396	97580878	+	0.000	0.000	Merged-chr1-97580678-52
Merged-chr2-36230505-28	chr2	36230279	36230756	+	0.000	0.000	Merged-chr2-36230505-28
Merged-chr1-144275874-18	chr1	144275635	144276120	+	0.000	0.000	Merged-chr1-144275874-18
Merged-chr13-113616342-3	chr13	113616119	113616521	+	0.000	0.000	Merged-chr13-113616342-3
Merged-chr12-16384404-18	chr12	16384035	16384680	+	0.000	0.000	Merged-chr12-16384404-18
Merged-chr2-152007178-1	chr2	152007080	152007278	+	0.000	0.000	Merged-chr2-152007178-1
Merged-chr11-21239092-87	chr11	21238362	21239611	+	0.000	0.000	Merged-chr11-21239092-87
Merged-chr2-45143368-5	chr2	45143215	45143520	+	0.000	0.000	Merged-chr2-45143368-5
Merged-chr2-101755311-6	chr2	101754953	101755684	+	0.000	0.000	Merged-chr2-101755311-6
Merged-chr7-44548791-52	chr7	44548424	44549010	+	0.000	0.000	Merged-chr7-44548791-52
Merged-chr4-109666886-20	chr4	109666596	109667082	+	0.000	0.000	Merged-chr4-109666886-20
Merged-chr10-54065357-8	chr10	54065028	54065611	+	0.000	0.000	Merged-chr10-54065357-8
Merged-chr2-158719347-62	chr2	158719085	158719584	+	0.000	0.000	Merged-chr2-158719347-62
Merged-chr9-114016465-30	chr9	114016223	114016743	+	0.000	0.000	Merged-chr9-114016465-30
Merged-chr15-96709889-88	chr15	96709625	96710184	+	0.000	0.000	Merged-chr15-96709889-88
Merged-chr11-50025204-69	chr11	50024772	50025494	+	0.000	0.000	Merged-chr11-50025204-69
Merged-chr5-67394180-31	chr5	67394015	67394450	+	0.000	0.000	Merged-chr5-67394180-31
Merged-chr6-97526268-25	chr6	97526038	97526463	+	0.000	0.000	Merged-chr6-97526268-25
Merged-chr3-59204061-45	chr3	59203723	59204545	+	0.000	0.000	Merged-chr3-59204061-45
Merged-chr9-83448056-50	chr9	83447820	83448325	+	0.000	0.000	Merged-chr9-83448056-50
Merged-chr6-97316039-1	chr6	97315941	97316139	+	0.000	0.000	Merged-chr6-97316039-1
Merged-chr9-123754572-46	chr9	123754401	123754797	+	0.000	0.000	Merged-chr9-123754572-46
Merged-chr11-120629736-14	chr11	120629529	120630153	+	0.000	0.000	Merged-chr11-120629736-14
Merged-chr1-97688940-16	chr1	97688736	97689141	+	0.000	0.000	Merged-chr1-97688940-16
Merged-chr18-56429262-2	chr18	56429161	56429365	+	0.000	0.000	Merged-chr18-56429262-2
Merged-chr8-35321635-19	chr8	35321465	35321851	+	0.000	0.000	Merged-chr8-35321635-19
Merged-chr13-12316941-5	chr13	12316822	12317095	+	0.000	0.000	Merged-chr13-12316941-5
Merged-chr16-64836549-66	chr16	64836185	64837094	+	0.000	0.000	Merged-chr16-64836549-66
Merged-chr5-124032239-28	chr5	124031967	124032471	+	0.000	0.000	Merged-chr5-124032239-28
Merged-chr17-44436820-2	chr17	44436678	44436964	+	0.000	0.000	Merged-chr17-44436820-2
Merged-chr1-43520446-54	chr1	43519880	43520811	+	0.000	0.000	Merged-chr1-43520446-54
Merged-chr1-60539512-30	chr1	60539321	60539715	+	0.000	0.000	Merged-chr1-60539512-30
Merged-chr1-119795246-28	chr1	119794689	119795630	+	0.000	0.000	Merged-chr1-119795246-28
Merged-chr13-35741507-149	chr13	35741201	35741965	+	0.000	0.000	Merged-chr13-35741507-149
Merged-chr1-33454547-11	chr1	33454297	33454736	+	0.000	0.000	Merged-chr1-33454547-11
Merged-chr10-118386751-6	chr10	118386570	118386913	+	0.000	0.000	Merged-chr10-118386751-6
Merged-chr5-112253369-38	chr5	112253144	112253679	+	0.000	0.000	Merged-chr5-112253369-38
Merged-chr13-13729900-19	chr13	13729662	13730114	+	0.000	0.000	Merged-chr13-13729900-19
Merged-chr7-66198976-1	chr7	66198878	66199076	+	0.000	0.000	Merged-chr7-66198976-1
Merged-chr12-69402921-11	chr12	69402744	69403105	+	0.000	0.000	Merged-chr12-69402921-11
Merged-chr6-48723812-13	chr6	48723663	48723969	+	0.000	0.000	Merged-chr6-48723812-13
Merged-chr16-36675035-47	chr16	36674709	36675596	+	0.000	0.000	Merged-chr16-36675035-47
Merged-chr1-120258943-29	chr1	120258730	120259266	+	0.000	0.000	Merged-chr1-120258943-29
Merged-chr18-70911198-28	chr18	70910886	70911653	+	0.000	0.000	Merged-chr18-70911198-28
Merged-chr3-107041643-1	chr3	107041545	107041743	+	0.000	0.000	Merged-chr3-107041643-1
Merged-chr18-89200747-8	chr18	89200593	89200928	+	0.000	0.000	Merged-chr18-89200747-8
Merged-chr13-35742140-2	chr13	35742027	35742256	+	0.000	0.000	Merged-chr13-35742140-2
Merged-chr1-119713231-18	chr1	119712856	119713460	+	0.000	0.000	Merged-chr1-119713231-18
Merged-chr10-77523275-1	chr10	77523177	77523375	+	0.000	0.000	Merged-chr10-77523275-1
Merged-chr1-153140977-54	chr1	153140688	153141249	+	0.000	0.000	Merged-chr1-153140977-54
Merged-chr7-38104347-30	chr7	38104090	38104537	+	0.000	0.000	Merged-chr7-38104347-30
