#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr3-27317154-55	chr3	27316846	27317576	+	0.000	0.000	Merged-chr3-27317154-55
Merged-chr1-191519897-26	chr1	191519592	191520168	+	0.000	0.000	Merged-chr1-191519897-26
Merged-chr4-11771838-52	chr4	11771546	11772167	+	0.000	0.000	Merged-chr4-11771838-52
Merged-chr7-114095651-34	chr7	114095417	114095862	+	0.000	0.000	Merged-chr7-114095651-34
Merged-chr1-138938113-5	chr1	138937990	138938258	+	0.000	0.000	Merged-chr1-138938113-5
Merged-chr2-9872018-1	chr2	9871920	9872118	+	0.000	0.000	Merged-chr2-9872018-1
Merged-chr13-101711564-33	chr13	101711352	101711932	+	0.000	0.000	Merged-chr13-101711564-33
Merged-chr2-70118902-52	chr2	70118615	70119177	+	0.000	0.000	Merged-chr2-70118902-52
Merged-chr14-121422910-45	chr14	121422628	121423262	+	0.000	0.000	Merged-chr14-121422910-45
Merged-chr6-109582585-1	chr6	109582487	109582685	+	0.000	0.000	Merged-chr6-109582585-1
Merged-chr14-121324999-52	chr14	121324744	121325229	+	0.000	0.000	Merged-chr14-121324999-52
Merged-chr3-59042256-2	chr3	59042127	59042388	+	0.000	0.000	Merged-chr3-59042256-2
Merged-chr6-108876104-51	chr6	108875822	108876353	+	0.000	0.000	Merged-chr6-108876104-51
Merged-chr4-11770125-1	chr4	11770027	11770225	+	0.000	0.000	Merged-chr4-11770125-1
Merged-chr6-135377824-45	chr6	135377631	135378038	+	0.000	0.000	Merged-chr6-135377824-45
Merged-chr2-153651465-6	chr2	153651228	153651643	+	0.000	0.000	Merged-chr2-153651465-6
Merged-chr2-90583818-37	chr2	90583631	90584071	+	0.000	0.000	Merged-chr2-90583818-37
Merged-chrX-140504149-30	chrX	140503985	140504400	+	0.000	0.000	Merged-chrX-140504149-30
Merged-chr2-9548561-14	chr2	9548310	9548754	+	0.000	0.000	Merged-chr2-9548561-14
Merged-chr16-44320422-17	chr16	44320192	44320641	+	0.000	0.000	Merged-chr16-44320422-17
Merged-chr2-58052877-27	chr2	58052707	58053082	+	0.000	0.000	Merged-chr2-58052877-27
Merged-chr6-99643748-32	chr6	99643493	99643992	+	0.000	0.000	Merged-chr6-99643748-32
Merged-chr6-135373259-1	chr6	135373161	135373359	+	0.000	0.000	Merged-chr6-135373259-1
Merged-chr16-58553585-23	chr16	58553294	58553942	+	0.000	0.000	Merged-chr16-58553585-23
Merged-chr10-81433026-44	chr10	81432820	81433279	+	0.000	0.000	Merged-chr10-81433026-44
Merged-chr17-78994621-3	chr17	78994455	78994784	+	0.000	0.000	Merged-chr17-78994621-3
Merged-chr11-104631492-24	chr11	104631333	104631666	+	0.000	0.000	Merged-chr11-104631492-24
Merged-chr2-100020310-1	chr2	100020212	100020410	+	0.000	0.000	Merged-chr2-100020310-1
Merged-chr4-46689596-22	chr4	46689328	46689846	+	0.000	0.000	Merged-chr4-46689596-22
Merged-chr19-12541773-42	chr19	12541363	12542071	+	0.000	0.000	Merged-chr19-12541773-42
Merged-chr15-88837543-52	chr15	88837082	88837730	+	0.000	0.000	Merged-chr15-88837543-52
Merged-chr13-114964389-31	chr13	114964161	114964568	+	0.000	0.000	Merged-chr13-114964389-31
Merged-chr9-44029838-4	chr9	44029634	44029981	+	0.000	0.000	Merged-chr9-44029838-4
Merged-chr1-127625254-1	chr1	127625156	127625354	+	0.000	0.000	Merged-chr1-127625254-1
Merged-chr1-133787965-48	chr1	133787724	133788166	+	0.000	0.000	Merged-chr1-133787965-48
Merged-chr10-8214078-56	chr10	8213886	8214377	+	0.000	0.000	Merged-chr10-8214078-56
Merged-chr7-4064275-8	chr7	4064115	4064424	+	0.000	0.000	Merged-chr7-4064275-8
Merged-chr14-25481230-34	chr14	25480956	25481547	+	0.000	0.000	Merged-chr14-25481230-34
Merged-chr13-60843103-8	chr13	60842929	60843298	+	0.000	0.000	Merged-chr13-60843103-8
Merged-chr14-20174041-54	chr14	20173800	20174351	+	0.000	0.000	Merged-chr14-20174041-54
Merged-chr7-119863646-2	chr7	119863515	119863780	+	0.000	0.000	Merged-chr7-119863646-2
Merged-chr8-84127420-70	chr8	84127134	84127929	+	0.000	0.000	Merged-chr8-84127420-70
Merged-chr14-70272572-43	chr14	70272261	70272941	+	0.000	0.000	Merged-chr14-70272572-43
Merged-chr12-102945751-11	chr12	102945547	102945942	+	0.000	0.000	Merged-chr12-102945751-11
Merged-chr17-47646859-14	chr17	47646724	47646991	+	0.000	0.000	Merged-chr17-47646859-14
Merged-chr11-53810428-22	chr11	53810224	53810647	+	0.000	0.000	Merged-chr11-53810428-22
Merged-chr14-72887240-48	chr14	72886831	72887675	+	0.000	0.000	Merged-chr14-72887240-48
Merged-chr11-97103424-1	chr11	97103326	97103524	+	0.000	0.000	Merged-chr11-97103424-1
Merged-chr13-115090156-125	chr13	115089868	115090595	+	0.000	0.000	Merged-chr13-115090156-125
Merged-chrX-134308001-68	chrX	134307763	134308216	+	0.000	0.000	Merged-chrX-134308001-68
Merged-chr2-65161328-1	chr2	65161230	65161428	+	0.000	0.000	Merged-chr2-65161328-1
Merged-chr7-139227243-22	chr7	139226975	139227580	+	0.000	0.000	Merged-chr7-139227243-22
Merged-chr18-56732311-16	chr18	56732036	56732524	+	0.000	0.000	Merged-chr18-56732311-16
Merged-chrX-159254156-4	chrX	159254034	159254296	+	0.000	0.000	Merged-chrX-159254156-4
Merged-chr8-91077551-42	chr8	91077348	91077843	+	0.000	0.000	Merged-chr8-91077551-42
Merged-chr16-49855465-142	chr16	49854960	49855943	+	0.000	0.000	Merged-chr16-49855465-142
Merged-chr2-113903314-24	chr2	113903133	113903581	+	0.000	0.000	Merged-chr2-113903314-24
Merged-chr17-50173577-19	chr17	50173297	50173815	+	0.000	0.000	Merged-chr17-50173577-19
Merged-chr13-63274780-57	chr13	63274484	63275039	+	0.000	0.000	Merged-chr13-63274780-57
Merged-chr2-101416938-1	chr2	101416840	101417038	+	0.000	0.000	Merged-chr2-101416938-1
Merged-chr5-150259783-65	chr5	150259397	150260103	+	0.000	0.000	Merged-chr5-150259783-65
Merged-chr1-138939851-38	chr1	138939635	138940075	+	0.000	0.000	Merged-chr1-138939851-38
Merged-chr13-102085968-1	chr13	102085870	102086068	+	0.000	0.000	Merged-chr13-102085968-1
Merged-chr4-119339139-34	chr4	119338878	119339338	+	0.000	0.000	Merged-chr4-119339139-34
Merged-chr2-90562207-12	chr2	90562045	90562420	+	0.000	0.000	Merged-chr2-90562207-12
Merged-chr12-112648258-2	chr12	112648158	112648361	+	0.000	0.000	Merged-chr12-112648258-2
Merged-chr2-143903810-20	chr2	143903635	143903982	+	0.000	0.000	Merged-chr2-143903810-20
Merged-chr7-74509389-8	chr7	74509208	74509588	+	0.000	0.000	Merged-chr7-74509389-8
Merged-chr4-116720847-59	chr4	116720339	116721161	+	0.000	0.000	Merged-chr4-116720847-59
Merged-chr5-8357485-1	chr5	8357387	8357585	+	0.000	0.000	Merged-chr5-8357485-1
Merged-chr5-140502630-23	chr5	140502407	140502853	+	0.000	0.000	Merged-chr5-140502630-23
Merged-chr5-77082994-13	chr5	77082825	77083129	+	0.000	0.000	Merged-chr5-77082994-13
Merged-chr15-90224402-90	chr15	90224118	90224680	+	0.000	0.000	Merged-chr15-90224402-90
Merged-chr10-44460135-1	chr10	44460037	44460235	+	0.000	0.000	Merged-chr10-44460135-1
Merged-chr13-33957078-33	chr13	33956881	33957355	+	0.000	0.000	Merged-chr13-33957078-33
Merged-chr7-114115270-5	chr7	114115127	114115425	+	0.000	0.000	Merged-chr7-114115270-5
Merged-chr11-67532343-16	chr11	67532100	67532603	+	0.000	0.000	Merged-chr11-67532343-16
Merged-chr2-52460534-1	chr2	52460436	52460634	+	0.000	0.000	Merged-chr2-52460534-1
Merged-chr1-176826270-1	chr1	176826172	176826370	+	0.000	0.000	Merged-chr1-176826270-1
Merged-chr12-51543736-20	chr12	51543565	51544030	+	0.000	0.000	Merged-chr12-51543736-20
Merged-chr1-133847657-11	chr1	133847518	133847775	+	0.000	0.000	Merged-chr1-133847657-11
Merged-chr17-14960917-5	chr17	14960759	14961096	+	0.000	0.000	Merged-chr17-14960917-5
Merged-chr8-57576457-48	chr8	57576216	57576708	+	0.000	0.000	Merged-chr8-57576457-48
Merged-chr11-82178055-28	chr11	82177789	82178258	+	0.000	0.000	Merged-chr11-82178055-28
Merged-chr19-38053790-1	chr19	38053692	38053890	+	0.000	0.000	Merged-chr19-38053790-1
Merged-chr14-20169384-1	chr14	20169286	20169484	+	0.000	0.000	Merged-chr14-20169384-1
Merged-chr14-100461621-38	chr14	100461370	100461889	+	0.000	0.000	Merged-chr14-100461621-38
Merged-chr13-74770012-5	chr13	74769876	74770191	+	0.000	0.000	Merged-chr13-74770012-5
Merged-chr2-91537835-43	chr2	91537595	91538068	+	0.000	0.000	Merged-chr2-91537835-43
Merged-chr11-97109349-15	chr11	97109064	97109649	+	0.000	0.000	Merged-chr11-97109349-15
Merged-chr3-9817216-3	chr3	9817063	9817407	+	0.000	0.000	Merged-chr3-9817216-3
Merged-chr19-20389573-29	chr19	20389256	20390118	+	0.000	0.000	Merged-chr19-20389573-29
Merged-chr7-74544568-34	chr7	74544331	74544858	+	0.000	0.000	Merged-chr7-74544568-34
Merged-chr9-31121439-5	chr9	31121272	31121605	+	0.000	0.000	Merged-chr9-31121439-5
Merged-chr6-67322636-3	chr6	67322507	67322767	+	0.000	0.000	Merged-chr6-67322636-3
Merged-chr1-181842343-120	chr1	181841994	181842553	+	0.000	0.000	Merged-chr1-181842343-120
Merged-chr13-75707765-110	chr13	75707259	75708043	+	0.000	0.000	Merged-chr13-75707765-110
Merged-chr1-167392995-5	chr1	167392850	167393180	+	0.000	0.000	Merged-chr1-167392995-5
Merged-chrX-159199808-53	chrX	159199188	159200285	+	0.000	0.000	Merged-chrX-159199808-53
Merged-chr5-77092743-13	chr5	77092536	77092932	+	0.000	0.000	Merged-chr5-77092743-13
Merged-chr12-65159175-1	chr12	65159077	65159275	+	0.000	0.000	Merged-chr12-65159175-1
Merged-chr10-30200308-74	chr10	30199963	30200615	+	0.000	0.000	Merged-chr10-30200308-74
Merged-chr1-88655113-58	chr1	88654795	88655470	+	0.000	0.000	Merged-chr1-88655113-58
Merged-chr17-79895160-10	chr17	79894975	79895284	+	0.000	0.000	Merged-chr17-79895160-10
Merged-chr14-100260783-20	chr14	100260586	100261057	+	0.000	0.000	Merged-chr14-100260783-20
Merged-chr17-50071769-42	chr17	50071544	50071997	+	0.000	0.000	Merged-chr17-50071769-42
Merged-chr1-138931080-29	chr1	138930768	138931341	+	0.000	0.000	Merged-chr1-138931080-29
Merged-chr1-191739403-4	chr1	191739239	191739571	+	0.000	0.000	Merged-chr1-191739403-4
Merged-chr14-102833912-8	chr14	102833503	102834222	+	0.000	0.000	Merged-chr14-102833912-8
Merged-chr9-106318316-12	chr9	106318043	106318490	+	0.000	0.000	Merged-chr9-106318316-12
Merged-chr15-88751581-99	chr15	88751246	88751847	+	0.000	0.000	Merged-chr15-88751581-99
Merged-chr1-167393932-88	chr1	167393515	167394208	+	0.000	0.000	Merged-chr1-167393932-88
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr7-74486188-34	chr7	74486021	74486401	+	0.000	0.000	Merged-chr7-74486188-34
Merged-chr4-98922414-1	chr4	98922316	98922514	+	0.000	0.000	Merged-chr4-98922414-1
Merged-chr1-43225144-2	chr1	43225034	43225256	+	0.000	0.000	Merged-chr1-43225144-2
Merged-chr3-36572079-53	chr3	36571831	36572452	+	0.000	0.000	Merged-chr3-36572079-53
Merged-chr9-54612864-43	chr9	54612619	54613173	+	0.000	0.000	Merged-chr9-54612864-43
Merged-chr4-138216401-6	chr4	138216220	138216597	+	0.000	0.000	Merged-chr4-138216401-6
Merged-chr6-82744737-54	chr6	82744444	82744978	+	0.000	0.000	Merged-chr6-82744737-54
Merged-chr4-136174853-23	chr4	136174496	136175040	+	0.000	0.000	Merged-chr4-136174853-23
Merged-chr9-24505220-44	chr9	24504976	24505458	+	0.000	0.000	Merged-chr9-24505220-44
Merged-chr19-55741563-64	chr19	55741099	55741865	+	0.000	0.000	Merged-chr19-55741563-64
Merged-chr17-73656544-26	chr17	73656365	73656726	+	0.000	0.000	Merged-chr17-73656544-26
Merged-chr13-74770542-85	chr13	74770331	74771007	+	0.000	0.000	Merged-chr13-74770542-85
Merged-chr13-43301090-22	chr13	43300895	43301287	+	0.000	0.000	Merged-chr13-43301090-22
Merged-chr13-45912065-13	chr13	45911824	45912261	+	0.000	0.000	Merged-chr13-45912065-13
Merged-chr3-93550146-53	chr3	93549818	93550348	+	0.000	0.000	Merged-chr3-93550146-53
Merged-chr2-128312373-31	chr2	128312188	128312713	+	0.000	0.000	Merged-chr2-128312373-31
Merged-chr5-107966354-1	chr5	107966256	107966454	+	0.000	0.000	Merged-chr5-107966354-1
Merged-chr17-57131873-41	chr17	57131606	57132179	+	0.000	0.000	Merged-chr17-57131873-41
Merged-chr1-43144690-25	chr1	43144536	43144906	+	0.000	0.000	Merged-chr1-43144690-25
Merged-chr11-53803686-61	chr11	53803114	53804136	+	0.000	0.000	Merged-chr11-53803686-61
Merged-chr6-35539475-95	chr6	35539006	35539932	+	0.000	0.000	Merged-chr6-35539475-95
Merged-chr10-44534566-5	chr10	44534386	44534728	+	0.000	0.000	Merged-chr10-44534566-5
Merged-chr4-107808045-10	chr4	107807902	107808182	+	0.000	0.000	Merged-chr4-107808045-10
Merged-chr12-100520759-69	chr12	100520405	100521121	+	0.000	0.000	Merged-chr12-100520759-69
Merged-chr11-98459295-12	chr11	98459112	98459582	+	0.000	0.000	Merged-chr11-98459295-12
Merged-chr12-113150080-1	chr12	113149982	113150180	+	0.000	0.000	Merged-chr12-113150080-1
Merged-chr16-91796085-21	chr16	91795908	91796311	+	0.000	0.000	Merged-chr16-91796085-21
Merged-chr4-133050964-41	chr4	133050583	133051227	+	0.000	0.000	Merged-chr4-133050964-41
Merged-chr7-106426995-13	chr7	106426738	106427253	+	0.000	0.000	Merged-chr7-106426995-13
Merged-chr4-46754989-10	chr4	46754778	46755218	+	0.000	0.000	Merged-chr4-46754989-10
Merged-chr14-7864865-9	chr14	7864740	7865008	+	0.000	0.000	Merged-chr14-7864865-9
Merged-chr2-119618525-54	chr2	119618330	119618816	+	0.000	0.000	Merged-chr2-119618525-54
Merged-chr1-172502377-1	chr1	172502279	172502477	+	0.000	0.000	Merged-chr1-172502377-1
Merged-chr3-137103671-1	chr3	137103573	137103771	+	0.000	0.000	Merged-chr3-137103671-1
Merged-chr18-74207831-60	chr18	74207581	74208059	+	0.000	0.000	Merged-chr18-74207831-60
Merged-chr11-67564427-31	chr11	67564159	67564753	+	0.000	0.000	Merged-chr11-67564427-31
Merged-chr4-154127522-10	chr4	154127349	154127689	+	0.000	0.000	Merged-chr4-154127522-10
Merged-chrX-157492192-4	chrX	157492060	157492331	+	0.000	0.000	Merged-chrX-157492192-4
Merged-chr14-100282949-10	chr14	100282730	100283241	+	0.000	0.000	Merged-chr14-100282949-10
Merged-chr14-100283659-2	chr14	100283470	100283851	+	0.000	0.000	Merged-chr14-100283659-2
Merged-chr19-5724698-18	chr19	5724532	5724898	+	0.000	0.000	Merged-chr19-5724698-18
Merged-chr13-29986284-62	chr13	29985920	29986542	+	0.000	0.000	Merged-chr13-29986284-62
Merged-chr5-112287105-89	chr5	112286867	112287390	+	0.000	0.000	Merged-chr5-112287105-89
Merged-chr14-102678089-1	chr14	102677991	102678189	+	0.000	0.000	Merged-chr14-102678089-1
Merged-chr11-116618798-12	chr11	116618455	116619015	+	0.000	0.000	Merged-chr11-116618798-12
Merged-chr6-108717791-30	chr6	108717543	108718037	+	0.000	0.000	Merged-chr6-108717791-30
Merged-chr6-135364478-50	chr6	135364259	135364643	+	0.000	0.000	Merged-chr6-135364478-50
Merged-chr8-84846613-1	chr8	84846515	84846713	+	0.000	0.000	Merged-chr8-84846613-1
Merged-chr5-115897153-16	chr5	115896992	115897351	+	0.000	0.000	Merged-chr5-115897153-16
Merged-chr17-50070273-24	chr17	50070121	50070451	+	0.000	0.000	Merged-chr17-50070273-24
Merged-chr3-136630225-22	chr3	136629908	136630486	+	0.000	0.000	Merged-chr3-136630225-22
Merged-chr19-57725134-25	chr19	57724958	57725379	+	0.000	0.000	Merged-chr19-57725134-25
Merged-chr7-139152859-46	chr7	139152634	139153018	+	0.000	0.000	Merged-chr7-139152859-46
Merged-chr18-65788927-59	chr18	65788704	65789206	+	0.000	0.000	Merged-chr18-65788927-59
Merged-chr9-106886341-7	chr9	106886140	106886555	+	0.000	0.000	Merged-chr9-106886341-7
Merged-chr4-109760708-28	chr4	109760463	109761000	+	0.000	0.000	Merged-chr4-109760708-28
Merged-chr10-8184927-13	chr10	8184726	8185098	+	0.000	0.000	Merged-chr10-8184927-13
Merged-chr8-115462396-21	chr8	115462226	115462577	+	0.000	0.000	Merged-chr8-115462396-21
Merged-chr16-17085766-56	chr16	17085370	17086571	+	0.000	0.000	Merged-chr16-17085766-56
Merged-chr5-105053656-75	chr5	105053308	105053893	+	0.000	0.000	Merged-chr5-105053656-75
Merged-chr8-115229022-13	chr8	115228793	115229213	+	0.000	0.000	Merged-chr8-115229022-13
Merged-chr3-10009584-22	chr3	10009391	10009753	+	0.000	0.000	Merged-chr3-10009584-22
Merged-chr4-8799696-68	chr4	8799424	8799969	+	0.000	0.000	Merged-chr4-8799696-68
Merged-chr6-83146136-12	chr6	83145905	83146413	+	0.000	0.000	Merged-chr6-83146136-12
Merged-chr13-38527849-1	chr13	38527751	38527949	+	0.000	0.000	Merged-chr13-38527849-1
Merged-chr4-8806089-48	chr4	8805840	8806287	+	0.000	0.000	Merged-chr4-8806089-48
Merged-chr10-8535682-19	chr10	8535504	8535837	+	0.000	0.000	Merged-chr10-8535682-19
Merged-chr2-9594121-50	chr2	9593857	9594401	+	0.000	0.000	Merged-chr2-9594121-50
Merged-chr1-133798159-16	chr1	133797699	133798505	+	0.000	0.000	Merged-chr1-133798159-16
Merged-chr2-65189232-92	chr2	65188432	65189862	+	0.000	0.000	Merged-chr2-65189232-92
Merged-chr2-128090434-5	chr2	128090298	128090590	+	0.000	0.000	Merged-chr2-128090434-5
Merged-chr9-110645405-57	chr9	110645085	110645731	+	0.000	0.000	Merged-chr9-110645405-57
Merged-chr7-138846662-4	chr7	138846536	138846847	+	0.000	0.000	Merged-chr7-138846662-4
Merged-chr16-49797153-43	chr16	49796799	49797326	+	0.000	0.000	Merged-chr16-49797153-43
Merged-chr11-68442579-25	chr11	68442309	68443115	+	0.000	0.000	Merged-chr11-68442579-25
Merged-chr7-25239376-34	chr7	25239219	25239535	+	0.000	0.000	Merged-chr7-25239376-34
Merged-chr4-107803764-61	chr4	107803433	107804069	+	0.000	0.000	Merged-chr4-107803764-61
Merged-chr19-18603214-44	chr19	18602985	18603382	+	0.000	0.000	Merged-chr19-18603214-44
Merged-chr1-189628472-26	chr1	189627990	189628818	+	0.000	0.000	Merged-chr1-189628472-26
Merged-chr1-91600873-13	chr1	91600677	91601079	+	0.000	0.000	Merged-chr1-91600873-13
Merged-chr9-32538268-31	chr9	32537597	32538566	+	0.000	0.000	Merged-chr9-32538268-31
Merged-chr7-135716348-117	chr7	135715936	135716958	+	0.000	0.000	Merged-chr7-135716348-117
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr1-64690862-70	chr1	64690502	64691194	+	0.000	0.000	Merged-chr1-64690862-70
Merged-chr7-114082253-23	chr7	114082055	114082458	+	0.000	0.000	Merged-chr7-114082253-23
Merged-chr5-134234445-9	chr5	134234301	134234577	+	0.000	0.000	Merged-chr5-134234445-9
Merged-chr9-13827378-145	chr9	13827189	13827602	+	0.000	0.000	Merged-chr9-13827378-145
Merged-chrX-153359894-79	chrX	153359459	153360294	+	0.000	0.000	Merged-chrX-153359894-79
Merged-chr16-52418568-49	chr16	52418342	52418857	+	0.000	0.000	Merged-chr16-52418568-49
Merged-chr3-144050254-1	chr3	144050156	144050354	+	0.000	0.000	Merged-chr3-144050254-1
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr17-87298507-1	chr17	87298409	87298607	+	0.000	0.000	Merged-chr17-87298507-1
Merged-chr4-46635507-41	chr4	46634950	46635990	+	0.000	0.000	Merged-chr4-46635507-41
Merged-chr19-55769048-40	chr19	55768683	55769286	+	0.000	0.000	Merged-chr19-55769048-40
Merged-chr4-8928787-42	chr4	8928295	8929092	+	0.000	0.000	Merged-chr4-8928787-42
Merged-chr19-55857549-1	chr19	55857451	55857649	+	0.000	0.000	Merged-chr19-55857549-1
Merged-chr17-86957023-15	chr17	86956815	86957340	+	0.000	0.000	Merged-chr17-86957023-15
Merged-chr8-115877965-1	chr8	115877867	115878065	+	0.000	0.000	Merged-chr8-115877965-1
Merged-chr11-82205985-28	chr11	82205313	82206480	+	0.000	0.000	Merged-chr11-82205985-28
Merged-chr5-150223706-44	chr5	150223379	150224006	+	0.000	0.000	Merged-chr5-150223706-44
Merged-chr13-95859546-7	chr13	95859398	95859775	+	0.000	0.000	Merged-chr13-95859546-7
Merged-chr10-44483317-39	chr10	44483115	44483509	+	0.000	0.000	Merged-chr10-44483317-39
Merged-chr3-57736067-78	chr3	57735820	57736366	+	0.000	0.000	Merged-chr3-57736067-78
Merged-chr7-142461005-80	chr7	142460573	142461328	+	0.000	0.000	Merged-chr7-142461005-80
Merged-chr17-31831136-47	chr17	31830691	31831590	+	0.000	0.000	Merged-chr17-31831136-47
Merged-chr2-118620756-37	chr2	118620488	118621031	+	0.000	0.000	Merged-chr2-118620756-37
Merged-chr13-75840041-65	chr13	75839802	75840329	+	0.000	0.000	Merged-chr13-75840041-65
Merged-chr14-103665837-1	chr14	103665739	103665937	+	0.000	0.000	Merged-chr14-103665837-1
Merged-chr1-177008942-27	chr1	177008706	177009169	+	0.000	0.000	Merged-chr1-177008942-27
Merged-chr1-191417250-5	chr1	191417111	191417404	+	0.000	0.000	Merged-chr1-191417250-5
Merged-chr14-100213183-35	chr14	100212951	100213570	+	0.000	0.000	Merged-chr14-100213183-35
Merged-chr18-84043834-16	chr18	84043568	84044024	+	0.000	0.000	Merged-chr18-84043834-16
Merged-chr3-88410154-56	chr3	88409940	88410341	+	0.000	0.000	Merged-chr3-88410154-56
Merged-chr15-102165758-28	chr15	102165576	102165925	+	0.000	0.000	Merged-chr15-102165758-28
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr19-8997882-60	chr19	8997582	8998339	+	0.000	0.000	Merged-chr19-8997882-60
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr4-135179248-50	chr4	135179005	135179480	+	0.000	0.000	Merged-chr4-135179248-50
Merged-chr11-68435830-38	chr11	68435508	68436314	+	0.000	0.000	Merged-chr11-68435830-38
Merged-chr14-62345542-14	chr14	62345390	62345716	+	0.000	0.000	Merged-chr14-62345542-14
Merged-chr1-181853067-80	chr1	181852850	181853486	+	0.000	0.000	Merged-chr1-181853067-80
Merged-chr4-57956340-134	chr4	57956006	57956699	+	0.000	0.000	Merged-chr4-57956340-134
Merged-chr18-62092853-21	chr18	62092504	62093086	+	0.000	0.000	Merged-chr18-62092853-21
Merged-chr4-154141086-18	chr4	154140587	154141380	+	0.000	0.000	Merged-chr4-154141086-18
Merged-chr10-91182003-104	chr10	91181598	91182312	+	0.000	0.000	Merged-chr10-91182003-104
Merged-chr14-121311432-44	chr14	121310984	121312243	+	0.000	0.000	Merged-chr14-121311432-44
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr16-52426369-2	chr16	52426256	52426485	+	0.000	0.000	Merged-chr16-52426369-2
