#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed
Merged-chr1-60043073-49	chr1	60042609	60043588	+	0.000	0.000	Merged-chr1-60043073-49
Merged-chr11-119253388-29	chr11	119253144	119253741	+	0.000	0.000	Merged-chr11-119253388-29
Merged-chr11-3174482-24	chr11	3174021	3174830	+	0.000	0.000	Merged-chr11-3174482-24
Merged-chr11-96064642-6	chr11	96064443	96064864	+	0.000	0.000	Merged-chr11-96064642-6
Merged-chr12-117489789-1	chr12	117489691	117489889	+	0.000	0.000	Merged-chr12-117489789-1
Merged-chr5-110595397-93	chr5	110595022	110595825	+	0.000	0.000	Merged-chr5-110595397-93
Merged-chr1-171939454-57	chr1	171939192	171939719	+	0.000	0.000	Merged-chr1-171939454-57
Merged-chr15-97578299-40	chr15	97578072	97578519	+	0.000	0.000	Merged-chr15-97578299-40
Merged-chr9-71888573-9	chr9	71888329	71888750	+	0.000	0.000	Merged-chr9-71888573-9
Merged-chr18-80469735-111	chr18	80469369	80470159	+	0.000	0.000	Merged-chr18-80469735-111
Merged-chr9-77954587-30	chr9	77954361	77954799	+	0.000	0.000	Merged-chr9-77954587-30
Merged-chr2-172938893-2	chr2	172938770	172939018	+	0.000	0.000	Merged-chr2-172938893-2
Merged-chr7-64192391-9	chr7	64192160	64192543	+	0.000	0.000	Merged-chr7-64192391-9
Merged-chr6-124769389-50	chr6	124768911	124769806	+	0.000	0.000	Merged-chr6-124769389-50
Merged-chr8-120634506-43	chr8	120634262	120634761	+	0.000	0.000	Merged-chr8-120634506-43
Merged-chr1-34011991-3	chr1	34011878	34012121	+	0.000	0.000	Merged-chr1-34011991-3
Merged-chr3-123507881-17	chr3	123507606	123508107	+	0.000	0.000	Merged-chr3-123507881-17
Merged-chr10-96569117-3	chr10	96568991	96569261	+	0.000	0.000	Merged-chr10-96569117-3
Merged-chr12-75735349-84	chr12	75734877	75735846	+	0.000	0.000	Merged-chr12-75735349-84
Merged-chr7-131469591-22	chr7	131469337	131469895	+	0.000	0.000	Merged-chr7-131469591-22
Merged-chr2-150668298-4	chr2	150668170	150668452	+	0.000	0.000	Merged-chr2-150668298-4
Merged-chr16-94246329-14	chr16	94246116	94246462	+	0.000	0.000	Merged-chr16-94246329-14
Merged-chr3-121427201-1	chr3	121427103	121427301	+	0.000	0.000	Merged-chr3-121427201-1
Merged-chr9-94945890-45	chr9	94945642	94946109	+	0.000	0.000	Merged-chr9-94945890-45
Merged-chr15-6549135-35	chr15	6548841	6549348	+	0.000	0.000	Merged-chr15-6549135-35
Merged-chr4-128884596-1	chr4	128884498	128884696	+	0.000	0.000	Merged-chr4-128884596-1
Merged-chr1-98088226-2	chr1	98088108	98088347	+	0.000	0.000	Merged-chr1-98088226-2
Merged-chr15-53267286-91	chr15	53266868	53267614	+	0.000	0.000	Merged-chr15-53267286-91
Merged-chr11-4268626-42	chr11	4268169	4268849	+	0.000	0.000	Merged-chr11-4268626-42
Merged-chr4-128805784-3	chr4	128805566	128805944	+	0.000	0.000	Merged-chr4-128805784-3
Merged-chr13-117034098-43	chr13	117033709	117034434	+	0.000	0.000	Merged-chr13-117034098-43
Merged-chr13-43761371-26	chr13	43761162	43761611	+	0.000	0.000	Merged-chr13-43761371-26
Merged-chr13-99384396-1	chr13	99384298	99384496	+	0.000	0.000	Merged-chr13-99384396-1
Merged-chr15-36303922-78	chr15	36303728	36304199	+	0.000	0.000	Merged-chr15-36303922-78
Merged-chr8-41043773-31	chr8	41043449	41043999	+	0.000	0.000	Merged-chr8-41043773-31
Merged-chr9-92250211-113	chr9	92249915	92250567	+	0.000	0.000	Merged-chr9-92250211-113
Merged-chr4-33242620-14	chr4	33242258	33242867	+	0.000	0.000	Merged-chr4-33242620-14
Merged-chr19-57079445-11	chr19	57079209	57079589	+	0.000	0.000	Merged-chr19-57079445-11
Merged-chr8-81342289-116	chr8	81342055	81342765	+	0.000	0.000	Merged-chr8-81342289-116
Merged-chr6-89644280-112	chr6	89644005	89644498	+	0.000	0.000	Merged-chr6-89644280-112
Merged-chr12-113216067-5	chr12	113215921	113216244	+	0.000	0.000	Merged-chr12-113216067-5
Merged-chr15-75678935-117	chr15	75678462	75679444	+	0.000	0.000	Merged-chr15-75678935-117
Merged-chr11-3167570-33	chr11	3167198	3168035	+	0.000	0.000	Merged-chr11-3167570-33
Merged-chr1-128766652-9	chr1	128766477	128766798	+	0.000	0.000	Merged-chr1-128766652-9
Merged-chr3-131160429-7	chr3	131160252	131160596	+	0.000	0.000	Merged-chr3-131160429-7
Merged-chr17-5077296-1	chr17	5077198	5077396	+	0.000	0.000	Merged-chr17-5077296-1
Merged-chr13-75227796-31	chr13	75227571	75228091	+	0.000	0.000	Merged-chr13-75227796-31
Merged-chr12-55465291-109	chr12	55464675	55465928	+	0.000	0.000	Merged-chr12-55465291-109
Merged-chr3-68869864-91	chr3	68869110	68870269	+	0.000	0.000	Merged-chr3-68869864-91
Merged-chr16-24635866-19	chr16	24635510	24636374	+	0.000	0.000	Merged-chr16-24635866-19
Merged-chr8-95849087-3	chr8	95848965	95849224	+	0.000	0.000	Merged-chr8-95849087-3
Merged-chr6-145269660-23	chr6	145269442	145269900	+	0.000	0.000	Merged-chr6-145269660-23
Merged-chr11-113190697-71	chr11	113190401	113190974	+	0.000	0.000	Merged-chr11-113190697-71
Merged-chr10-75835813-94	chr10	75835382	75836495	+	0.000	0.000	Merged-chr10-75835813-94
Merged-chr8-106433085-10	chr8	106432858	106433298	+	0.000	0.000	Merged-chr8-106433085-10
Merged-chr2-72117680-62	chr2	72117086	72118024	+	0.000	0.000	Merged-chr2-72117680-62
Merged-chr16-91358652-12	chr16	91358471	91358871	+	0.000	0.000	Merged-chr16-91358652-12
Merged-chr3-95542441-7	chr3	95542209	95542652	+	0.000	0.000	Merged-chr3-95542441-7
Merged-chr1-125560657-77	chr1	125560299	125560999	+	0.000	0.000	Merged-chr1-125560657-77
Merged-chr10-118869269-178	chr10	118868918	118870023	+	0.000	0.000	Merged-chr10-118869269-178
Merged-chr5-54098374-26	chr5	54098189	54098597	+	0.000	0.000	Merged-chr5-54098374-26
Merged-chr13-56765440-32	chr13	56765191	56765830	+	0.000	0.000	Merged-chr13-56765440-32
Merged-chr15-100189073-42	chr15	100188831	100189420	+	0.000	0.000	Merged-chr15-100189073-42
Merged-chr2-29637573-32	chr2	29637236	29637883	+	0.000	0.000	Merged-chr2-29637573-32
Merged-chr17-5125399-36	chr17	5125035	5125762	+	0.000	0.000	Merged-chr17-5125399-36
Merged-chr3-52131366-1	chr3	52131268	52131466	+	0.000	0.000	Merged-chr3-52131366-1
Merged-chr11-3147329-1	chr11	3147231	3147429	+	0.000	0.000	Merged-chr11-3147329-1
Merged-chr2-30595059-50	chr2	30594765	30595359	+	0.000	0.000	Merged-chr2-30595059-50
Merged-chr10-94864939-82	chr10	94864550	94865187	+	0.000	0.000	Merged-chr10-94864939-82
Merged-chr10-13097810-1	chr10	13097712	13097910	+	0.000	0.000	Merged-chr10-13097810-1
Merged-chr12-75767179-8	chr12	75766942	75767401	+	0.000	0.000	Merged-chr12-75767179-8
Merged-chr9-51168146-14	chr9	51167983	51168341	+	0.000	0.000	Merged-chr9-51168146-14
Merged-chr15-9529844-37	chr15	9529643	9530079	+	0.000	0.000	Merged-chr15-9529844-37
Merged-chr1-69537163-1	chr1	69537065	69537263	+	0.000	0.000	Merged-chr1-69537163-1
Merged-chr9-35475679-27	chr9	35475441	35475891	+	0.000	0.000	Merged-chr9-35475679-27
Merged-chr12-17881825-74	chr12	17881529	17882132	+	0.000	0.000	Merged-chr12-17881825-74
Merged-chr2-75892268-38	chr2	75891984	75892523	+	0.000	0.000	Merged-chr2-75892268-38
Merged-chr4-144900110-1	chr4	144900012	144900210	+	0.000	0.000	Merged-chr4-144900110-1
Merged-chr10-99996436-1	chr10	99996338	99996536	+	0.000	0.000	Merged-chr10-99996436-1
Merged-chr13-91206410-21	chr13	91206254	91206563	+	0.000	0.000	Merged-chr13-91206410-21
Merged-chr12-52501139-6	chr12	52500924	52501326	+	0.000	0.000	Merged-chr12-52501139-6
Merged-chr14-21112934-51	chr14	21112692	21113143	+	0.000	0.000	Merged-chr14-21112934-51
Merged-chr7-122920264-46	chr7	122920008	122920552	+	0.000	0.000	Merged-chr7-122920264-46
Merged-chr5-38684647-63	chr5	38684399	38684943	+	0.000	0.000	Merged-chr5-38684647-63
Merged-chr12-17507357-35	chr12	17507124	17507572	+	0.000	0.000	Merged-chr12-17507357-35
Merged-chr3-101098276-14	chr3	101097996	101098519	+	0.000	0.000	Merged-chr3-101098276-14
Merged-chr10-75839326-47	chr10	75839131	75839586	+	0.000	0.000	Merged-chr10-75839326-47
Merged-chr9-66713857-60	chr9	66713427	66714437	+	0.000	0.000	Merged-chr9-66713857-60
Merged-chr15-64224881-1	chr15	64224783	64224981	+	0.000	0.000	Merged-chr15-64224881-1
Merged-chr3-10351318-69	chr3	10351056	10351525	+	0.000	0.000	Merged-chr3-10351318-69
Merged-chr12-55399672-17	chr12	55399421	55399877	+	0.000	0.000	Merged-chr12-55399672-17
Merged-chr14-70078621-1	chr14	70078523	70078721	+	0.000	0.000	Merged-chr14-70078621-1
Merged-chr3-132947633-1	chr3	132947535	132947733	+	0.000	0.000	Merged-chr3-132947633-1
Merged-chr2-142326977-3	chr2	142326865	142327100	+	0.000	0.000	Merged-chr2-142326977-3
Merged-chr3-126834809-55	chr3	126834607	126835116	+	0.000	0.000	Merged-chr3-126834809-55
Merged-chr4-6939109-3	chr4	6939010	6939212	+	0.000	0.000	Merged-chr4-6939109-3
Merged-chr3-136106732-41	chr3	136106460	136107051	+	0.000	0.000	Merged-chr3-136106732-41
Merged-chr9-55938219-68	chr9	55938010	55938582	+	0.000	0.000	Merged-chr9-55938219-68
Merged-chr9-123259798-3	chr9	123259682	123259908	+	0.000	0.000	Merged-chr9-123259798-3
Merged-chr4-32238599-11	chr4	32238470	32238795	+	0.000	0.000	Merged-chr4-32238599-11
Merged-chr4-32405236-4	chr4	32405117	32405354	+	0.000	0.000	Merged-chr4-32405236-4
Merged-chr2-169519676-1	chr2	169519578	169519776	+	0.000	0.000	Merged-chr2-169519676-1
Merged-chr1-192712111-29	chr1	192711872	192712404	+	0.000	0.000	Merged-chr1-192712111-29
Merged-chr1-40228252-23	chr1	40227951	40228648	+	0.000	0.000	Merged-chr1-40228252-23
Merged-chr16-93586026-137	chr16	93585824	93586266	+	0.000	0.000	Merged-chr16-93586026-137
Merged-chr17-15743446-33	chr17	15742936	15743795	+	0.000	0.000	Merged-chr17-15743446-33
Merged-chr3-110250588-142	chr3	110250317	110250865	+	0.000	0.000	Merged-chr3-110250588-142
Merged-chr16-24828599-16	chr16	24828456	24828772	+	0.000	0.000	Merged-chr16-24828599-16
Merged-chr11-87073484-3	chr11	87073283	87073700	+	0.000	0.000	Merged-chr11-87073484-3
Merged-chr16-22632558-6	chr16	22632326	22632802	+	0.000	0.000	Merged-chr16-22632558-6
Merged-chr4-32424580-38	chr4	32424382	32424931	+	0.000	0.000	Merged-chr4-32424580-38
Merged-chr5-105305723-1	chr5	105305625	105305823	+	0.000	0.000	Merged-chr5-105305723-1
Merged-chr1-61135959-73	chr1	61135507	61136209	+	0.000	0.000	Merged-chr1-61135959-73
Merged-chr4-53715883-1	chr4	53715785	53715983	+	0.000	0.000	Merged-chr4-53715883-1
Merged-chr4-124701046-83	chr4	124700479	124701659	+	0.000	0.000	Merged-chr4-124701046-83
Merged-chr1-138596413-38	chr1	138596207	138596656	+	0.000	0.000	Merged-chr1-138596413-38
Merged-chr6-145256565-1	chr6	145256467	145256665	+	0.000	0.000	Merged-chr6-145256565-1
Merged-chr6-91510562-8	chr6	91510302	91510742	+	0.000	0.000	Merged-chr6-91510562-8
Merged-chr10-96727425-36	chr10	96726873	96727794	+	0.000	0.000	Merged-chr10-96727425-36
Merged-chr14-30138176-3	chr14	30137998	30138355	+	0.000	0.000	Merged-chr14-30138176-3
Merged-chr19-24175252-8	chr19	24175071	24175429	+	0.000	0.000	Merged-chr19-24175252-8
Merged-chr11-4334358-2	chr11	4334188	4334530	+	0.000	0.000	Merged-chr11-4334358-2
Merged-chr18-77072792-44	chr18	77072381	77073232	+	0.000	0.000	Merged-chr18-77072792-44
Merged-chr8-72303692-26	chr8	72303215	72303946	+	0.000	0.000	Merged-chr8-72303692-26
Merged-chr4-106839622-103	chr4	106839027	106840610	+	0.000	0.000	Merged-chr4-106839622-103
Merged-chr2-139925145-30	chr2	139924933	139925353	+	0.000	0.000	Merged-chr2-139925145-30
Merged-chr8-90829966-3	chr8	90829848	90830103	+	0.000	0.000	Merged-chr8-90829966-3
Merged-chr12-17750660-39	chr12	17750397	17750919	+	0.000	0.000	Merged-chr12-17750660-39
Merged-chr15-93618030-1	chr15	93617932	93618130	+	0.000	0.000	Merged-chr15-93618030-1
Merged-chr18-35753001-2	chr18	35752871	35753133	+	0.000	0.000	Merged-chr18-35753001-2
Merged-chr1-58411477-1	chr1	58411379	58411577	+	0.000	0.000	Merged-chr1-58411477-1
Merged-chr4-129513609-16	chr4	129513363	129513832	+	0.000	0.000	Merged-chr4-129513609-16
Merged-chr11-62507903-32	chr11	62507765	62508097	+	0.000	0.000	Merged-chr11-62507903-32
Merged-chr1-156041999-3	chr1	156041809	156042239	+	0.000	0.000	Merged-chr1-156041999-3
Merged-chr17-55932074-60	chr17	55931824	55932311	+	0.000	0.000	Merged-chr17-55932074-60
Merged-chr15-41163464-79	chr15	41162748	41164132	+	0.000	0.000	Merged-chr15-41163464-79
Merged-chr8-124658101-13	chr8	124657911	124658296	+	0.000	0.000	Merged-chr8-124658101-13
Merged-chr16-93607987-44	chr16	93607804	93608321	+	0.000	0.000	Merged-chr16-93607987-44
Merged-chr13-64161873-63	chr13	64161574	64162092	+	0.000	0.000	Merged-chr13-64161873-63
Merged-chr11-79460952-43	chr11	79460681	79461176	+	0.000	0.000	Merged-chr11-79460952-43
Merged-chr10-127756982-5	chr10	127756843	127757131	+	0.000	0.000	Merged-chr10-127756982-5
Merged-chr3-52267357-1	chr3	52267259	52267457	+	0.000	0.000	Merged-chr3-52267357-1
Merged-chr10-127759558-36	chr10	127759233	127759828	+	0.000	0.000	Merged-chr10-127759558-36
Merged-chr18-60596149-54	chr18	60595936	60596371	+	0.000	0.000	Merged-chr18-60596149-54
Merged-chr1-156676429-4	chr1	156676218	156676622	+	0.000	0.000	Merged-chr1-156676429-4
Merged-chr1-152817500-27	chr1	152817234	152817827	+	0.000	0.000	Merged-chr1-152817500-27
Merged-chr17-47186443-8	chr17	47186294	47186610	+	0.000	0.000	Merged-chr17-47186443-8
Merged-chr15-31440136-19	chr15	31439869	31440388	+	0.000	0.000	Merged-chr15-31440136-19
Merged-chr2-170174605-82	chr2	170173748	170175331	+	0.000	0.000	Merged-chr2-170174605-82
Merged-chr11-106741449-7	chr11	106741265	106741642	+	0.000	0.000	Merged-chr11-106741449-7
Merged-chr3-14578832-56	chr3	14578550	14579232	+	0.000	0.000	Merged-chr3-14578832-56
Merged-chr8-15019408-1	chr8	15019310	15019508	+	0.000	0.000	Merged-chr8-15019408-1
Merged-chr10-96605420-13	chr10	96605239	96605602	+	0.000	0.000	Merged-chr10-96605420-13
Merged-chr15-61985320-81	chr15	61984852	61985846	+	0.000	0.000	Merged-chr15-61985320-81
Merged-chr16-97462987-69	chr16	97462644	97463215	+	0.000	0.000	Merged-chr16-97462987-69
Merged-chr1-136671204-1	chr1	136671106	136671304	+	0.000	0.000	Merged-chr1-136671204-1
Merged-chr2-169423410-6	chr2	169423217	169423560	+	0.000	0.000	Merged-chr2-169423410-6
Merged-chr18-49983163-13	chr18	49982971	49983301	+	0.000	0.000	Merged-chr18-49983163-13
Merged-chr2-155514842-20	chr2	155514649	155514996	+	0.000	0.000	Merged-chr2-155514842-20
Merged-chr19-46573181-77	chr19	46572925	46573436	+	0.000	0.000	Merged-chr19-46573181-77
Merged-chr2-68350356-1	chr2	68350258	68350456	+	0.000	0.000	Merged-chr2-68350356-1
Merged-chr5-72635707-35	chr5	72635459	72635922	+	0.000	0.000	Merged-chr5-72635707-35
Merged-chr15-93716227-1	chr15	93716129	93716327	+	0.000	0.000	Merged-chr15-93716227-1
Merged-chr10-17566999-53	chr10	17566625	17567336	+	0.000	0.000	Merged-chr10-17566999-53
Merged-chr4-152116111-49	chr4	152115841	152116344	+	0.000	0.000	Merged-chr4-152116111-49
Merged-chr16-30765396-5	chr16	30765227	30765567	+	0.000	0.000	Merged-chr16-30765396-5
Merged-chr5-148554881-35	chr5	148554711	148555021	+	0.000	0.000	Merged-chr5-148554881-35
Merged-chr17-87571698-38	chr17	87571326	87571909	+	0.000	0.000	Merged-chr17-87571698-38
Merged-chr15-62079594-24	chr15	62079320	62079782	+	0.000	0.000	Merged-chr15-62079594-24
Merged-chr16-23991462-14	chr16	23991212	23991656	+	0.000	0.000	Merged-chr16-23991462-14
Merged-chr14-21078723-20	chr14	21078503	21078911	+	0.000	0.000	Merged-chr14-21078723-20
Merged-chr1-60075302-38	chr1	60074955	60076038	+	0.000	0.000	Merged-chr1-60075302-38
Merged-chr2-109278208-43	chr2	109277995	109278467	+	0.000	0.000	Merged-chr2-109278208-43
Merged-chr1-69680981-51	chr1	69680427	69681362	+	0.000	0.000	Merged-chr1-69680981-51
Merged-chr4-126967294-4	chr4	126967118	126967454	+	0.000	0.000	Merged-chr4-126967294-4
Merged-chr1-60034168-1	chr1	60034070	60034268	+	0.000	0.000	Merged-chr1-60034168-1
Merged-chr6-144333219-22	chr6	144332716	144333658	+	0.000	0.000	Merged-chr6-144333219-22
Merged-chr4-106795465-4	chr4	106795290	106795641	+	0.000	0.000	Merged-chr4-106795465-4
Merged-chr3-9499976-58	chr3	9499492	9500318	+	0.000	0.000	Merged-chr3-9499976-58
Merged-chr9-119823942-29	chr9	119823668	119824204	+	0.000	0.000	Merged-chr9-119823942-29
Merged-chr11-106269262-3	chr11	106269148	106269389	+	0.000	0.000	Merged-chr11-106269262-3
Merged-chr7-80182312-42	chr7	80182089	80182531	+	0.000	0.000	Merged-chr7-80182312-42
Merged-chr4-106828052-58	chr4	106827787	106828379	+	0.000	0.000	Merged-chr4-106828052-58
Merged-chr13-109843139-39	chr13	109842947	109843323	+	0.000	0.000	Merged-chr13-109843139-39
Merged-chr7-129618184-1	chr7	129618086	129618284	+	0.000	0.000	Merged-chr7-129618184-1
Merged-chr17-73839291-10	chr17	73839059	73839470	+	0.000	0.000	Merged-chr17-73839291-10
Merged-chr11-5541384-26	chr11	5541192	5541579	+	0.000	0.000	Merged-chr11-5541384-26
Merged-chr15-36491915-22	chr15	36491695	36492216	+	0.000	0.000	Merged-chr15-36491915-22
Merged-chr11-3179193-4	chr11	3178930	3179426	+	0.000	0.000	Merged-chr11-3179193-4
Merged-chr4-149889246-22	chr4	149889022	149889525	+	0.000	0.000	Merged-chr4-149889246-22
Merged-chr2-132029043-1	chr2	132028945	132029143	+	0.000	0.000	Merged-chr2-132029043-1
Merged-chr13-73434652-58	chr13	73433795	73435245	+	0.000	0.000	Merged-chr13-73434652-58
Merged-chr4-144898190-46	chr4	144897913	144898539	+	0.000	0.000	Merged-chr4-144898190-46
Merged-chr3-121154322-4	chr3	121154166	121154514	+	0.000	0.000	Merged-chr3-121154322-4
Merged-chr16-45025032-2	chr16	45024934	45025132	+	0.000	0.000	Merged-chr16-45025032-2
Merged-chr10-20882813-50	chr10	20882428	20883044	+	0.000	0.000	Merged-chr10-20882813-50
Merged-chr15-99295026-65	chr15	99294785	99295328	+	0.000	0.000	Merged-chr15-99295026-65
Merged-chr3-68793107-6	chr3	68792859	68793356	+	0.000	0.000	Merged-chr3-68793107-6
Merged-chr2-93448955-1	chr2	93448857	93449055	+	0.000	0.000	Merged-chr2-93448955-1
Merged-chr3-159836403-2	chr3	159836299	159836509	+	0.000	0.000	Merged-chr3-159836403-2
Merged-chr2-135966695-1	chr2	135966597	135966795	+	0.000	0.000	Merged-chr2-135966695-1
Merged-chr6-73267747-1	chr6	73267649	73267847	+	0.000	0.000	Merged-chr6-73267747-1
Merged-chr2-60083181-5	chr2	60083047	60083306	+	0.000	0.000	Merged-chr2-60083181-5
Merged-chr11-117105453-2	chr11	117105340	117105568	+	0.000	0.000	Merged-chr11-117105453-2
Merged-chr14-30185655-2	chr14	30185536	30185776	+	0.000	0.000	Merged-chr14-30185655-2
Merged-chr12-82169653-106	chr12	82169168	82169973	+	0.000	0.000	Merged-chr12-82169653-106
Merged-chr4-63495576-107	chr4	63494664	63496425	+	0.000	0.000	Merged-chr4-63495576-107
Merged-chr11-99132520-18	chr11	99132333	99132742	+	0.000	0.000	Merged-chr11-99132520-18
Merged-chr2-120563712-63	chr2	120563402	120564047	+	0.000	0.000	Merged-chr2-120563712-63
Merged-chr5-134489767-10	chr5	134489627	134489916	+	0.000	0.000	Merged-chr5-134489767-10
Merged-chr1-179043806-1	chr1	179043708	179043906	+	0.000	0.000	Merged-chr1-179043806-1
Merged-chr5-64040859-39	chr5	64040615	64041064	+	0.000	0.000	Merged-chr5-64040859-39
Merged-chr10-30803129-88	chr10	30802804	30803405	+	0.000	0.000	Merged-chr10-30803129-88
Merged-chr12-98900486-1	chr12	98900388	98900586	+	0.000	0.000	Merged-chr12-98900486-1
Merged-chr7-130866433-2	chr7	130866295	130866574	+	0.000	0.000	Merged-chr7-130866433-2
Merged-chr5-134467407-3	chr5	134467257	134467548	+	0.000	0.000	Merged-chr5-134467407-3
Merged-chr12-87441335-3	chr12	87441190	87441480	+	0.000	0.000	Merged-chr12-87441335-3
Merged-chr4-136110738-3	chr4	136110601	136110908	+	0.000	0.000	Merged-chr4-136110738-3
Merged-chr4-63948222-34	chr4	63947944	63948530	+	0.000	0.000	Merged-chr4-63948222-34
Merged-chr7-122067186-72	chr7	122066763	122067539	+	0.000	0.000	Merged-chr7-122067186-72
Merged-chr2-117390290-84	chr2	117390013	117390550	+	0.000	0.000	Merged-chr2-117390290-84
Merged-chr11-71230864-28	chr11	71230656	71231098	+	0.000	0.000	Merged-chr11-71230864-28
Merged-chr16-33684496-70	chr16	33684150	33684956	+	0.000	0.000	Merged-chr16-33684496-70
Merged-chr15-89128599-54	chr15	89128400	89128770	+	0.000	0.000	Merged-chr15-89128599-54
Merged-chr16-90323111-40	chr16	90322910	90323363	+	0.000	0.000	Merged-chr16-90323111-40
Merged-chr2-173647246-19	chr2	173647108	173647390	+	0.000	0.000	Merged-chr2-173647246-19
Merged-chr9-114367638-1	chr9	114367540	114367738	+	0.000	0.000	Merged-chr9-114367638-1
Merged-chr6-145054602-1	chr6	145054504	145054702	+	0.000	0.000	Merged-chr6-145054602-1
Merged-chr15-27752159-20	chr15	27751870	27752372	+	0.000	0.000	Merged-chr15-27752159-20
Merged-chrX-133887196-1	chrX	133887098	133887296	+	0.000	0.000	Merged-chrX-133887196-1
Merged-chr6-121226970-16	chr6	121226767	121227215	+	0.000	0.000	Merged-chr6-121226970-16
Merged-chr10-42877317-2	chr10	42877216	42877421	+	0.000	0.000	Merged-chr10-42877317-2
Merged-chr6-124782672-28	chr6	124782516	124782886	+	0.000	0.000	Merged-chr6-124782672-28
Merged-chr16-11577786-44	chr16	11577516	11578057	+	0.000	0.000	Merged-chr16-11577786-44
Merged-chr1-178376257-4	chr1	178376117	178376397	+	0.000	0.000	Merged-chr1-178376257-4
Merged-chr13-108633983-1	chr13	108633885	108634083	+	0.000	0.000	Merged-chr13-108633983-1
Merged-chr7-125555770-44	chr7	125555130	125556341	+	0.000	0.000	Merged-chr7-125555770-44
Merged-chr8-91545805-43	chr8	91545472	91546044	+	0.000	0.000	Merged-chr8-91545805-43
Merged-chr19-33357209-1	chr19	33357111	33357309	+	0.000	0.000	Merged-chr19-33357209-1
Merged-chr18-60633052-25	chr18	60632700	60633392	+	0.000	0.000	Merged-chr18-60633052-25
Merged-chr17-56475260-1	chr17	56475162	56475360	+	0.000	0.000	Merged-chr17-56475260-1
Merged-chr16-91546772-86	chr16	91546268	91547701	+	0.000	0.000	Merged-chr16-91546772-86
Merged-chr11-88455545-42	chr11	88455253	88456007	+	0.000	0.000	Merged-chr11-88455545-42
