#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.up.bed
Merged-chr16-97442198-19	chr16	97441973	97442416	+	0.000	0.000	Merged-chr16-97442198-19
Merged-chr11-6559219-2	chr11	6559115	6559325	+	0.000	0.000	Merged-chr11-6559219-2
Merged-chr10-56106955-57	chr10	56106670	56107190	+	0.000	0.000	Merged-chr10-56106955-57
Merged-chr17-73108005-72	chr17	73107681	73108310	+	0.000	0.000	Merged-chr17-73108005-72
Merged-chr9-25104838-18	chr9	25104643	25105120	+	0.000	0.000	Merged-chr9-25104838-18
Merged-chr9-51215615-7	chr9	51215434	51215760	+	0.000	0.000	Merged-chr9-51215615-7
Merged-chr8-91395164-1	chr8	91395066	91395264	+	0.000	0.000	Merged-chr8-91395164-1
Merged-chr17-24533671-58	chr17	24533452	24533931	+	0.000	0.000	Merged-chr17-24533671-58
Merged-chr15-79830573-6	chr15	79830369	79830765	+	0.000	0.000	Merged-chr15-79830573-6
Merged-chr7-6285679-1	chr7	6285581	6285779	+	0.000	0.000	Merged-chr7-6285679-1
Merged-chr1-128611996-46	chr1	128611864	128612123	+	0.000	0.000	Merged-chr1-128611996-46
Merged-chr3-97211392-28	chr3	97211162	97211597	+	0.000	0.000	Merged-chr3-97211392-28
Merged-chr17-26203308-51	chr17	26202796	26203743	+	0.000	0.000	Merged-chr17-26203308-51
Merged-chr11-20543793-3	chr11	20543684	20543915	+	0.000	0.000	Merged-chr11-20543793-3
Merged-chr3-37208634-2	chr3	37208507	37208763	+	0.000	0.000	Merged-chr3-37208634-2
Merged-chr2-135659291-148	chr2	135658357	135660110	+	0.000	0.000	Merged-chr2-135659291-148
Merged-chr11-23782249-9	chr11	23782062	23782436	+	0.000	0.000	Merged-chr11-23782249-9
Merged-chr19-29272256-4	chr19	29272013	29272450	+	0.000	0.000	Merged-chr19-29272256-4
Merged-chr13-73426029-27	chr13	73425791	73426291	+	0.000	0.000	Merged-chr13-73426029-27
Merged-chr2-84838147-43	chr2	84837860	84838404	+	0.000	0.000	Merged-chr2-84838147-43
Merged-chr2-19658745-7	chr2	19658497	19659022	+	0.000	0.000	Merged-chr2-19658745-7
Merged-chr7-128669075-5	chr7	128668945	128669198	+	0.000	0.000	Merged-chr7-128669075-5
Merged-chr2-135873897-14	chr2	135873630	135874213	+	0.000	0.000	Merged-chr2-135873897-14
Merged-chr4-32657142-58	chr4	32656905	32657348	+	0.000	0.000	Merged-chr4-32657142-58
Merged-chr6-94661455-67	chr6	94660868	94661776	+	0.000	0.000	Merged-chr6-94661455-67
Merged-chr4-101419713-70	chr4	101419105	101420145	+	0.000	0.000	Merged-chr4-101419713-70
Merged-chr18-60803637-35	chr18	60803243	60803914	+	0.000	0.000	Merged-chr18-60803637-35
Merged-chr10-7818500-1	chr10	7818402	7818600	+	0.000	0.000	Merged-chr10-7818500-1
Merged-chr1-164511894-12	chr1	164511683	164512128	+	0.000	0.000	Merged-chr1-164511894-12
Merged-chr18-35831986-19	chr18	35831677	35832245	+	0.000	0.000	Merged-chr18-35831986-19
Merged-chr16-90144716-1	chr16	90144618	90144816	+	0.000	0.000	Merged-chr16-90144716-1
Merged-chr14-14607297-4	chr14	14607180	14607417	+	0.000	0.000	Merged-chr14-14607297-4
Merged-chr9-119988491-33	chr9	119988242	119988818	+	0.000	0.000	Merged-chr9-119988491-33
Merged-chr6-134862696-1	chr6	134862598	134862796	+	0.000	0.000	Merged-chr6-134862696-1
Merged-chr5-147056747-2	chr5	147056630	147056866	+	0.000	0.000	Merged-chr5-147056747-2
Merged-chr8-45333997-1	chr8	45333899	45334097	+	0.000	0.000	Merged-chr8-45333997-1
Merged-chr9-89885540-1	chr9	89885442	89885640	+	0.000	0.000	Merged-chr9-89885540-1
Merged-chr10-67505473-5	chr10	67505351	67505592	+	0.000	0.000	Merged-chr10-67505473-5
Merged-chr16-11073416-33	chr16	11073105	11073847	+	0.000	0.000	Merged-chr16-11073416-33
Merged-chr12-21172304-14	chr12	21172106	21172477	+	0.000	0.000	Merged-chr12-21172304-14
Merged-chr12-24603388-1	chr12	24603290	24603488	+	0.000	0.000	Merged-chr12-24603388-1
Merged-chr3-88772617-19	chr3	88772364	88772829	+	0.000	0.000	Merged-chr3-88772617-19
Merged-chr3-89688909-16	chr3	89688706	89689070	+	0.000	0.000	Merged-chr3-89688909-16
Merged-chr8-70695540-7	chr8	70695352	70695719	+	0.000	0.000	Merged-chr8-70695540-7
Merged-chr12-36041800-3	chr12	36041587	36041958	+	0.000	0.000	Merged-chr12-36041800-3
Merged-chr11-77214932-26	chr11	77214679	77215142	+	0.000	0.000	Merged-chr11-77214932-26
Merged-chr8-81769276-10	chr8	81769027	81769471	+	0.000	0.000	Merged-chr8-81769276-10
Merged-chr11-69408821-21	chr11	69408664	69408995	+	0.000	0.000	Merged-chr11-69408821-21
Merged-chr2-103583427-9	chr2	103583183	103583612	+	0.000	0.000	Merged-chr2-103583427-9
Merged-chr7-29141670-31	chr7	29141502	29141912	+	0.000	0.000	Merged-chr7-29141670-31
Merged-chr6-99378844-2	chr6	99378731	99378960	+	0.000	0.000	Merged-chr6-99378844-2
Merged-chr6-37200989-6	chr6	37200777	37201205	+	0.000	0.000	Merged-chr6-37200989-6
Merged-chr6-37459793-1	chr6	37459695	37459893	+	0.000	0.000	Merged-chr6-37459793-1
Merged-chr4-156013915-55	chr4	156013589	156014479	+	0.000	0.000	Merged-chr4-156013915-55
Merged-chr4-137723012-20	chr4	137722718	137723360	+	0.000	0.000	Merged-chr4-137723012-20
Merged-chr15-86185738-71	chr15	86185338	86186228	+	0.000	0.000	Merged-chr15-86185738-71
Merged-chr5-122285036-4	chr5	122284936	122285138	+	0.000	0.000	Merged-chr5-122285036-4
Merged-chr1-91908187-5	chr1	91907924	91908428	+	0.000	0.000	Merged-chr1-91908187-5
Merged-chr13-43774308-28	chr13	43774037	43774520	+	0.000	0.000	Merged-chr13-43774308-28
Merged-chr15-6601704-81	chr15	6601053	6602552	+	0.000	0.000	Merged-chr15-6601704-81
Merged-chr2-33178100-27	chr2	33177654	33178549	+	0.000	0.000	Merged-chr2-33178100-27
Merged-chr18-11839684-62	chr18	11839202	11840121	+	0.000	0.000	Merged-chr18-11839684-62
Merged-chr2-144658008-6	chr2	144657725	144658226	+	0.000	0.000	Merged-chr2-144658008-6
Merged-chr8-84700056-8	chr8	84699916	84700267	+	0.000	0.000	Merged-chr8-84700056-8
Merged-chr9-62555590-11	chr9	62555417	62555747	+	0.000	0.000	Merged-chr9-62555590-11
Merged-chr3-138877882-3	chr3	138877702	138878040	+	0.000	0.000	Merged-chr3-138877882-3
Merged-chrX-12137054-22	chrX	12136491	12137470	+	0.000	0.000	Merged-chrX-12137054-22
Merged-chr10-77984793-34	chr10	77984503	77985024	+	0.000	0.000	Merged-chr10-77984793-34
Merged-chr5-147050012-11	chr5	147049855	147050202	+	0.000	0.000	Merged-chr5-147050012-11
Merged-chr17-30066360-1	chr17	30066262	30066460	+	0.000	0.000	Merged-chr17-30066360-1
Merged-chr1-69554297-12	chr1	69554106	69554500	+	0.000	0.000	Merged-chr1-69554297-12
Merged-chr10-68240046-76	chr10	68239841	68240349	+	0.000	0.000	Merged-chr10-68240046-76
Merged-chr5-142935861-2	chr5	142935728	142935997	+	0.000	0.000	Merged-chr5-142935861-2
Merged-chr3-68969337-9	chr3	68969156	68969499	+	0.000	0.000	Merged-chr3-68969337-9
Merged-chr10-121294097-50	chr10	121293861	121294433	+	0.000	0.000	Merged-chr10-121294097-50
Merged-chr17-87107845-3	chr17	87107747	87107945	+	0.000	0.000	Merged-chr17-87107845-3
Merged-chr1-61136351-1	chr1	61136253	61136451	+	0.000	0.000	Merged-chr1-61136351-1
Merged-chr5-110594723-25	chr5	110594562	110594927	+	0.000	0.000	Merged-chr5-110594723-25
Merged-chr17-9002640-32	chr17	9002394	9002889	+	0.000	0.000	Merged-chr17-9002640-32
Merged-chr12-8827572-4	chr12	8827404	8827713	+	0.000	0.000	Merged-chr12-8827572-4
Merged-chr11-44470413-135	chr11	44470070	44470898	+	0.000	0.000	Merged-chr11-44470413-135
Merged-chr9-21029679-18	chr9	21029484	21029875	+	0.000	0.000	Merged-chr9-21029679-18
Merged-chr11-84068873-1	chr11	84068775	84068973	+	0.000	0.000	Merged-chr11-84068873-1
Merged-chr10-96648180-16	chr10	96647984	96648445	+	0.000	0.000	Merged-chr10-96648180-16
Merged-chr1-40059347-36	chr1	40059090	40059653	+	0.000	0.000	Merged-chr1-40059347-36
Merged-chr2-103567177-2	chr2	103567079	103567277	+	0.000	0.000	Merged-chr2-103567177-2
Merged-chr8-81562603-6	chr8	81562458	81562760	+	0.000	0.000	Merged-chr8-81562603-6
Merged-chr7-25221475-48	chr7	25221289	25221726	+	0.000	0.000	Merged-chr7-25221475-48
Merged-chr13-73482646-29	chr13	73482343	73483007	+	0.000	0.000	Merged-chr13-73482646-29
Merged-chr11-109356957-22	chr11	109356762	109357176	+	0.000	0.000	Merged-chr11-109356957-22
Merged-chr4-145284668-43	chr4	145284233	145285076	+	0.000	0.000	Merged-chr4-145284668-43
Merged-chr7-78566867-22	chr7	78566584	78567132	+	0.000	0.000	Merged-chr7-78566867-22
Merged-chr7-28382204-35	chr7	28382021	28382457	+	0.000	0.000	Merged-chr7-28382204-35
Merged-chr2-25356445-26	chr2	25356197	25356705	+	0.000	0.000	Merged-chr2-25356445-26
Merged-chr15-36449278-49	chr15	36448702	36449963	+	0.000	0.000	Merged-chr15-36449278-49
Merged-chr7-120851847-38	chr7	120851481	120852211	+	0.000	0.000	Merged-chr7-120851847-38
Merged-chr19-46528871-38	chr19	46528664	46529167	+	0.000	0.000	Merged-chr19-46528871-38
Merged-chr10-17721821-1	chr10	17721723	17721921	+	0.000	0.000	Merged-chr10-17721821-1
Merged-chr15-73629813-13	chr15	73629629	73630042	+	0.000	0.000	Merged-chr15-73629813-13
Merged-chr10-96569818-31	chr10	96569281	96570531	+	0.000	0.000	Merged-chr10-96569818-31
Merged-chr11-77216325-91	chr11	77215574	77216906	+	0.000	0.000	Merged-chr11-77216325-91
Merged-chr4-45084529-66	chr4	45084252	45084822	+	0.000	0.000	Merged-chr4-45084529-66
Merged-chr16-57545857-3	chr16	57545679	57546054	+	0.000	0.000	Merged-chr16-57545857-3
Merged-chr2-72083129-6	chr2	72082992	72083279	+	0.000	0.000	Merged-chr2-72083129-6
Merged-chr10-96690288-1	chr10	96690190	96690388	+	0.000	0.000	Merged-chr10-96690288-1
Merged-chr1-36883943-16	chr1	36883714	36884150	+	0.000	0.000	Merged-chr1-36883943-16
Merged-chr10-13438536-33	chr10	13438267	13438836	+	0.000	0.000	Merged-chr10-13438536-33
Merged-chr11-117970419-1	chr11	117970321	117970519	+	0.000	0.000	Merged-chr11-117970419-1
Merged-chr12-8348110-3	chr12	8347972	8348231	+	0.000	0.000	Merged-chr12-8348110-3
Merged-chr10-128940717-41	chr10	128940501	128940950	+	0.000	0.000	Merged-chr10-128940717-41
Merged-chr6-129255226-26	chr6	129254980	129255543	+	0.000	0.000	Merged-chr6-129255226-26
Merged-chr3-83863238-36	chr3	83862966	83863604	+	0.000	0.000	Merged-chr3-83863238-36
Merged-chr17-84336226-16	chr17	84336027	84336411	+	0.000	0.000	Merged-chr17-84336226-16
Merged-chr1-36069573-10	chr1	36069375	36069759	+	0.000	0.000	Merged-chr1-36069573-10
Merged-chr10-68082023-9	chr10	68081857	68082215	+	0.000	0.000	Merged-chr10-68082023-9
Merged-chr19-34526607-16	chr19	34526397	34526779	+	0.000	0.000	Merged-chr19-34526607-16
Merged-chr12-116242447-1	chr12	116242349	116242547	+	0.000	0.000	Merged-chr12-116242447-1
Merged-chr7-128498160-2	chr7	128498021	128498301	+	0.000	0.000	Merged-chr7-128498160-2
Merged-chr12-55464157-1	chr12	55464059	55464257	+	0.000	0.000	Merged-chr12-55464157-1
Merged-chr3-87387698-10	chr3	87387474	87387895	+	0.000	0.000	Merged-chr3-87387698-10
Merged-chr11-67010576-15	chr11	67010346	67010806	+	0.000	0.000	Merged-chr11-67010576-15
Merged-chr2-151973040-2	chr2	151972914	151973168	+	0.000	0.000	Merged-chr2-151973040-2
Merged-chrX-12134249-2	chrX	12134126	12134375	+	0.000	0.000	Merged-chrX-12134249-2
Merged-chr6-124745799-51	chr6	124745495	124746428	+	0.000	0.000	Merged-chr6-124745799-51
Merged-chr6-6121262-1	chr6	6121164	6121362	+	0.000	0.000	Merged-chr6-6121262-1
Merged-chr3-52030125-49	chr3	52029690	52030455	+	0.000	0.000	Merged-chr3-52030125-49
Merged-chr7-3693587-203	chr7	3693316	3693817	+	0.000	0.000	Merged-chr7-3693587-203
Merged-chr14-7994545-46	chr14	7994321	7994734	+	0.000	0.000	Merged-chr14-7994545-46
Merged-chr10-121693287-26	chr10	121693024	121693625	+	0.000	0.000	Merged-chr10-121693287-26
Merged-chr4-86887188-3	chr4	86887062	86887325	+	0.000	0.000	Merged-chr4-86887188-3
Merged-chr16-33582051-1	chr16	33581953	33582151	+	0.000	0.000	Merged-chr16-33582051-1
Merged-chr16-25274281-15	chr16	25274101	25274454	+	0.000	0.000	Merged-chr16-25274281-15
Merged-chr10-7824827-49	chr10	7824608	7825060	+	0.000	0.000	Merged-chr10-7824827-49
Merged-chr12-40529975-10	chr12	40529804	40530142	+	0.000	0.000	Merged-chr12-40529975-10
Merged-chr11-113135419-7	chr11	113135228	113135613	+	0.000	0.000	Merged-chr11-113135419-7
Merged-chr15-53274876-10	chr15	53274694	53275051	+	0.000	0.000	Merged-chr15-53274876-10
Merged-chr3-137868303-1	chr3	137868205	137868403	+	0.000	0.000	Merged-chr3-137868303-1
Merged-chr10-75832364-5	chr10	75832219	75832509	+	0.000	0.000	Merged-chr10-75832364-5
Merged-chr1-190833916-11	chr1	190833682	190834093	+	0.000	0.000	Merged-chr1-190833916-11
Merged-chr8-70776141-1	chr8	70776043	70776241	+	0.000	0.000	Merged-chr8-70776141-1
Merged-chr8-4193483-29	chr8	4193263	4193699	+	0.000	0.000	Merged-chr8-4193483-29
Merged-chr1-165579440-1	chr1	165579342	165579540	+	0.000	0.000	Merged-chr1-165579440-1
Merged-chr16-30835919-12	chr16	30835723	30836104	+	0.000	0.000	Merged-chr16-30835919-12
Merged-chr9-21313543-10	chr9	21313406	21313675	+	0.000	0.000	Merged-chr9-21313543-10
Merged-chr17-45506965-50	chr17	45506814	45507139	+	0.000	0.000	Merged-chr17-45506965-50
Merged-chr4-155318568-19	chr4	155318434	155318744	+	0.000	0.000	Merged-chr4-155318568-19
Merged-chr15-100685489-2	chr15	100685376	100685605	+	0.000	0.000	Merged-chr15-100685489-2
Merged-chrX-57175645-1	chrX	57175547	57175745	+	0.000	0.000	Merged-chrX-57175645-1
Merged-chr2-32821487-1	chr2	32821389	32821587	+	0.000	0.000	Merged-chr2-32821487-1
Merged-chr10-20991978-8	chr10	20991800	20992195	+	0.000	0.000	Merged-chr10-20991978-8
Merged-chr8-81695130-10	chr8	81694949	81695309	+	0.000	0.000	Merged-chr8-81695130-10
Merged-chr10-121297598-43	chr10	121297406	121297789	+	0.000	0.000	Merged-chr10-121297598-43
Merged-chr10-19999210-7	chr10	19999057	19999375	+	0.000	0.000	Merged-chr10-19999210-7
Merged-chr19-42086332-5	chr19	42086145	42086487	+	0.000	0.000	Merged-chr19-42086332-5
Merged-chr6-94544082-21	chr6	94543813	94544304	+	0.000	0.000	Merged-chr6-94544082-21
Merged-chr12-103421456-22	chr12	103421264	103421753	+	0.000	0.000	Merged-chr12-103421456-22
Merged-chr14-121541155-1	chr14	121541057	121541255	+	0.000	0.000	Merged-chr14-121541155-1
Merged-chr7-128411267-1	chr7	128411169	128411367	+	0.000	0.000	Merged-chr7-128411267-1
Merged-chr6-49321537-14	chr6	49321395	49321753	+	0.000	0.000	Merged-chr6-49321537-14
Merged-chr15-58214426-1	chr15	58214328	58214526	+	0.000	0.000	Merged-chr15-58214426-1
Merged-chr1-192753229-57	chr1	192752683	192753709	+	0.000	0.000	Merged-chr1-192753229-57
Merged-chr15-53189373-1	chr15	53189275	53189473	+	0.000	0.000	Merged-chr15-53189373-1
Merged-chr17-34931482-67	chr17	34931104	34932252	+	0.000	0.000	Merged-chr17-34931482-67
Merged-chr10-55400969-1	chr10	55400871	55401069	+	0.000	0.000	Merged-chr10-55400969-1
Merged-chr10-96535668-22	chr10	96535398	96535890	+	0.000	0.000	Merged-chr10-96535668-22
Merged-chr1-40290751-7	chr1	40290580	40290985	+	0.000	0.000	Merged-chr1-40290751-7
Merged-chr7-28384283-3	chr7	28384143	28384459	+	0.000	0.000	Merged-chr7-28384283-3
Merged-chr2-181679007-36	chr2	181678808	181679278	+	0.000	0.000	Merged-chr2-181679007-36
Merged-chr13-112465935-6	chr13	112465661	112466112	+	0.000	0.000	Merged-chr13-112465935-6
Merged-chr3-138864342-22	chr3	138864096	138864587	+	0.000	0.000	Merged-chr3-138864342-22
Merged-chr3-37201541-3	chr3	37201418	37201654	+	0.000	0.000	Merged-chr3-37201541-3
Merged-chr12-36359028-5	chr12	36358789	36359317	+	0.000	0.000	Merged-chr12-36359028-5
Merged-chr17-84352378-5	chr17	84352149	84352613	+	0.000	0.000	Merged-chr17-84352378-5
Merged-chr5-53809223-1	chr5	53809125	53809323	+	0.000	0.000	Merged-chr5-53809223-1
Merged-chr12-8771692-58	chr12	8771218	8772272	+	0.000	0.000	Merged-chr12-8771692-58
Merged-chr7-142967366-1	chr7	142967268	142967466	+	0.000	0.000	Merged-chr7-142967366-1
Merged-chr11-113182546-1	chr11	113182448	113182646	+	0.000	0.000	Merged-chr11-113182546-1
Merged-chr12-52830906-26	chr12	52830557	52831206	+	0.000	0.000	Merged-chr12-52830906-26
Merged-chr10-60189958-4	chr10	60189801	60190100	+	0.000	0.000	Merged-chr10-60189958-4
Merged-chr3-84220800-59	chr3	84220445	84221121	+	0.000	0.000	Merged-chr3-84220800-59
Merged-chr15-97664065-61	chr15	97663697	97664356	+	0.000	0.000	Merged-chr15-97664065-61
Merged-chr8-69328899-30	chr8	69328690	69329167	+	0.000	0.000	Merged-chr8-69328899-30
Merged-chr2-172392373-19	chr2	172392169	172392644	+	0.000	0.000	Merged-chr2-172392373-19
Merged-chr11-78465860-16	chr11	78465592	78466125	+	0.000	0.000	Merged-chr11-78465860-16
Merged-chr15-76817217-4	chr15	76817016	76817472	+	0.000	0.000	Merged-chr15-76817217-4
Merged-chr4-116704026-8	chr4	116703834	116704194	+	0.000	0.000	Merged-chr4-116704026-8
Merged-chr5-134678242-6	chr5	134678006	134678436	+	0.000	0.000	Merged-chr5-134678242-6
Merged-chr1-40236250-26	chr1	40235937	40236548	+	0.000	0.000	Merged-chr1-40236250-26
Merged-chr2-103608151-12	chr2	103607945	103608339	+	0.000	0.000	Merged-chr2-103608151-12
Merged-chr10-21069584-1	chr10	21069486	21069684	+	0.000	0.000	Merged-chr10-21069584-1
Merged-chr11-74848149-19	chr11	74847858	74848417	+	0.000	0.000	Merged-chr11-74848149-19
Merged-chr13-112388467-40	chr13	112388178	112388758	+	0.000	0.000	Merged-chr13-112388467-40
Merged-chr19-18766611-24	chr19	18766424	18766784	+	0.000	0.000	Merged-chr19-18766611-24
Merged-chr3-88775263-42	chr3	88775073	88775484	+	0.000	0.000	Merged-chr3-88775263-42
Merged-chr2-169360551-6	chr2	169360377	169360716	+	0.000	0.000	Merged-chr2-169360551-6
Merged-chr17-84328781-5	chr17	84328647	84328909	+	0.000	0.000	Merged-chr17-84328781-5
Merged-chr13-43767810-15	chr13	43767545	43768036	+	0.000	0.000	Merged-chr13-43767810-15
Merged-chr17-84241728-6	chr17	84241594	84241890	+	0.000	0.000	Merged-chr17-84241728-6
Merged-chr7-128392069-3	chr7	128391955	128392201	+	0.000	0.000	Merged-chr7-128392069-3
Merged-chr15-27715484-31	chr15	27715284	27715724	+	0.000	0.000	Merged-chr15-27715484-31
Merged-chr17-87636797-74	chr17	87636578	87637217	+	0.000	0.000	Merged-chr17-87636797-74
Merged-chr11-20560521-3	chr11	20560349	20560711	+	0.000	0.000	Merged-chr11-20560521-3
Merged-chr12-85688072-28	chr12	85687810	85688309	+	0.000	0.000	Merged-chr12-85688072-28
Merged-chr5-114345671-1	chr5	114345573	114345771	+	0.000	0.000	Merged-chr5-114345671-1
Merged-chr4-57798234-11	chr4	57798039	57798538	+	0.000	0.000	Merged-chr4-57798234-11
Merged-chr2-135737673-31	chr2	135737284	135737933	+	0.000	0.000	Merged-chr2-135737673-31
Merged-chr2-91963655-56	chr2	91963374	91964057	+	0.000	0.000	Merged-chr2-91963655-56
Merged-chr1-190896359-15	chr1	190896188	190896588	+	0.000	0.000	Merged-chr1-190896359-15
Merged-chr1-155218276-34	chr1	155218107	155218487	+	0.000	0.000	Merged-chr1-155218276-34
Merged-chr8-81609244-13	chr8	81609066	81609434	+	0.000	0.000	Merged-chr8-81609244-13
Merged-chr2-6363298-8	chr2	6363060	6363479	+	0.000	0.000	Merged-chr2-6363298-8
Merged-chr8-91464120-6	chr8	91463975	91464291	+	0.000	0.000	Merged-chr8-91464120-6
Merged-chr14-45041159-62	chr14	45040844	45041726	+	0.000	0.000	Merged-chr14-45041159-62
Merged-chr1-60158664-37	chr1	60158425	60158899	+	0.000	0.000	Merged-chr1-60158664-37
Merged-chr3-69040321-2	chr3	69040205	69040439	+	0.000	0.000	Merged-chr3-69040321-2
Merged-chr1-40263062-16	chr1	40262841	40263415	+	0.000	0.000	Merged-chr1-40263062-16
Merged-chr10-17539427-37	chr10	17539152	17539761	+	0.000	0.000	Merged-chr10-17539427-37
Merged-chr12-85444900-48	chr12	85444671	85445129	+	0.000	0.000	Merged-chr12-85444900-48
Merged-chr6-134252285-32	chr6	134251874	134252524	+	0.000	0.000	Merged-chr6-134252285-32
Merged-chr5-64371502-26	chr5	64371303	64371728	+	0.000	0.000	Merged-chr5-64371502-26
Merged-chr6-94700992-3	chr6	94700812	94701137	+	0.000	0.000	Merged-chr6-94700992-3
Merged-chr17-84273035-23	chr17	84272798	84273337	+	0.000	0.000	Merged-chr17-84273035-23
Merged-chr17-47140533-140	chr17	47139741	47141465	+	0.000	0.000	Merged-chr17-47140533-140
Merged-chr13-112426715-38	chr13	112426422	112426935	+	0.000	0.000	Merged-chr13-112426715-38
Merged-chr16-97277069-2	chr16	97276953	97277188	+	0.000	0.000	Merged-chr16-97277069-2
Merged-chr12-24565518-17	chr12	24565309	24565778	+	0.000	0.000	Merged-chr12-24565518-17
Merged-chr13-92674717-24	chr13	92674406	92675089	+	0.000	0.000	Merged-chr13-92674717-24
Merged-chr3-116808199-73	chr3	116807932	116808517	+	0.000	0.000	Merged-chr3-116808199-73
Merged-chr10-71362071-33	chr10	71361892	71362296	+	0.000	0.000	Merged-chr10-71362071-33
Merged-chr7-97041400-3	chr7	97041232	97041623	+	0.000	0.000	Merged-chr7-97041400-3
Merged-chr10-99204774-47	chr10	99204446	99205077	+	0.000	0.000	Merged-chr10-99204774-47
Merged-chr16-23608841-3	chr16	23608623	23609029	+	0.000	0.000	Merged-chr16-23608841-3
Merged-chr18-77794764-36	chr18	77794406	77795073	+	0.000	0.000	Merged-chr18-77794764-36
Merged-chr14-69804239-29	chr14	69804003	69804478	+	0.000	0.000	Merged-chr14-69804239-29
Merged-chr3-68981196-42	chr3	68981017	68981380	+	0.000	0.000	Merged-chr3-68981196-42
Merged-chr18-35815982-8	chr18	35815644	35816303	+	0.000	0.000	Merged-chr18-35815982-8
Merged-chr3-121474891-3	chr3	121474785	121475000	+	0.000	0.000	Merged-chr3-121474891-3
Merged-chr16-17276702-76	chr16	17276455	17276994	+	0.000	0.000	Merged-chr16-17276702-76
Merged-chr3-95675849-9	chr3	95675619	95676020	+	0.000	0.000	Merged-chr3-95675849-9
Merged-chr19-4227723-1	chr19	4227625	4227823	+	0.000	0.000	Merged-chr19-4227723-1
Merged-chr14-30125344-15	chr14	30125157	30125587	+	0.000	0.000	Merged-chr14-30125344-15
Merged-chr11-20611228-24	chr11	20610883	20611575	+	0.000	0.000	Merged-chr11-20611228-24
Merged-chr5-107261170-24	chr5	107260687	107261754	+	0.000	0.000	Merged-chr5-107261170-24
Merged-chr10-96623488-19	chr10	96622989	96623868	+	0.000	0.000	Merged-chr10-96623488-19
