#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr13-95961304-118	chr13	95960499	95962297	+	0.000	0.000	Merged-chr13-95961304-118
Merged-chr1-40475905-49	chr1	40475673	40476417	+	0.000	0.000	Merged-chr1-40475905-49
Merged-chr2-180726512-91	chr2	180725886	180727066	+	0.000	0.000	Merged-chr2-180726512-91
Merged-chr4-8988398-15	chr4	8988204	8988607	+	0.000	0.000	Merged-chr4-8988398-15
Merged-chr5-113537902-6	chr5	113537780	113538057	+	0.000	0.000	Merged-chr5-113537902-6
Merged-chr2-100344426-1	chr2	100344328	100344526	+	0.000	0.000	Merged-chr2-100344426-1
Merged-chr13-24605957-5	chr13	24605798	24606141	+	0.000	0.000	Merged-chr13-24605957-5
Merged-chr1-134060700-2	chr1	134060602	134060800	+	0.000	0.000	Merged-chr1-134060700-2
Merged-chr10-9821485-30	chr10	9821316	9821663	+	0.000	0.000	Merged-chr10-9821485-30
Merged-chr10-40386310-9	chr10	40386175	40386540	+	0.000	0.000	Merged-chr10-40386310-9
Merged-chr5-77086649-7	chr5	77086459	77086801	+	0.000	0.000	Merged-chr5-77086649-7
Merged-chr7-130673894-22	chr7	130673668	130674138	+	0.000	0.000	Merged-chr7-130673894-22
Merged-chr11-68434991-1	chr11	68434893	68435091	+	0.000	0.000	Merged-chr11-68434991-1
Merged-chr4-135043975-12	chr4	135043767	135044156	+	0.000	0.000	Merged-chr4-135043975-12
Merged-chr17-50148334-29	chr17	50148141	50148597	+	0.000	0.000	Merged-chr17-50148334-29
Merged-chr1-134085167-2	chr1	134085056	134085280	+	0.000	0.000	Merged-chr1-134085167-2
Merged-chr15-55699814-18	chr15	55699479	55700098	+	0.000	0.000	Merged-chr15-55699814-18
Merged-chr13-101975982-1	chr13	101975884	101976082	+	0.000	0.000	Merged-chr13-101975982-1
Merged-chr19-55792096-1	chr19	55791998	55792196	+	0.000	0.000	Merged-chr19-55792096-1
Merged-chr8-116102557-4	chr8	116102415	116102703	+	0.000	0.000	Merged-chr8-116102557-4
Merged-chr15-12008199-38	chr15	12008002	12008406	+	0.000	0.000	Merged-chr15-12008199-38
Merged-chr14-25461713-1	chr14	25461615	25461813	+	0.000	0.000	Merged-chr14-25461713-1
Merged-chr18-62177451-3	chr18	62177326	62177605	+	0.000	0.000	Merged-chr18-62177451-3
Merged-chr1-138963016-1	chr1	138962918	138963116	+	0.000	0.000	Merged-chr1-138963016-1
Merged-chr4-70535162-86	chr4	70534756	70535498	+	0.000	0.000	Merged-chr4-70535162-86
Merged-chr2-163750187-67	chr2	163749862	163750663	+	0.000	0.000	Merged-chr2-163750187-67
Merged-chr17-31789470-34	chr17	31789240	31789735	+	0.000	0.000	Merged-chr17-31789470-34
Merged-chr2-79173172-15	chr2	79172938	79173399	+	0.000	0.000	Merged-chr2-79173172-15
Merged-chr11-104639154-13	chr11	104638961	104639339	+	0.000	0.000	Merged-chr11-104639154-13
Merged-chr18-25554898-22	chr18	25554580	25555148	+	0.000	0.000	Merged-chr18-25554898-22
Merged-chr4-135285942-7	chr4	135285745	135286235	+	0.000	0.000	Merged-chr4-135285942-7
Merged-chr5-113832727-52	chr5	113832488	113832951	+	0.000	0.000	Merged-chr5-113832727-52
Merged-chr6-135400519-22	chr6	135400263	135400760	+	0.000	0.000	Merged-chr6-135400519-22
Merged-chr4-8721052-67	chr4	8720749	8721501	+	0.000	0.000	Merged-chr4-8721052-67
Merged-chr6-137559863-1	chr6	137559765	137559963	+	0.000	0.000	Merged-chr6-137559863-1
Merged-chr16-49791055-52	chr16	49790805	49791230	+	0.000	0.000	Merged-chr16-49791055-52
Merged-chr5-123780915-18	chr5	123780723	123781103	+	0.000	0.000	Merged-chr5-123780915-18
Merged-chr13-101729167-2	chr13	101729021	101729316	+	0.000	0.000	Merged-chr13-101729167-2
Merged-chr2-58179178-61	chr2	58178694	58179519	+	0.000	0.000	Merged-chr2-58179178-61
Merged-chr12-54998601-1	chr12	54998503	54998701	+	0.000	0.000	Merged-chr12-54998601-1
Merged-chr4-9009782-37	chr4	9009447	9010081	+	0.000	0.000	Merged-chr4-9009782-37
Merged-chr2-126502274-8	chr2	126502099	126502482	+	0.000	0.000	Merged-chr2-126502274-8
Merged-chr14-20775848-16	chr14	20775590	20776035	+	0.000	0.000	Merged-chr14-20775848-16
Merged-chr2-101473037-52	chr2	101472708	101473500	+	0.000	0.000	Merged-chr2-101473037-52
Merged-chr7-139224497-1	chr7	139224399	139224597	+	0.000	0.000	Merged-chr7-139224497-1
Merged-chr19-53536868-40	chr19	53536642	53537115	+	0.000	0.000	Merged-chr19-53536868-40
Merged-chr6-67415490-39	chr6	67415253	67415683	+	0.000	0.000	Merged-chr6-67415490-39
Merged-chr3-59259505-3	chr3	59259339	59259668	+	0.000	0.000	Merged-chr3-59259505-3
Merged-chr6-67339720-32	chr6	67339403	67339951	+	0.000	0.000	Merged-chr6-67339720-32
Merged-chr9-75071464-85	chr9	75071110	75071675	+	0.000	0.000	Merged-chr9-75071464-85
Merged-chr11-104614030-34	chr11	104613572	104614562	+	0.000	0.000	Merged-chr11-104614030-34
Merged-chr19-41263347-13	chr19	41263233	41263540	+	0.000	0.000	Merged-chr19-41263347-13
Merged-chr3-96564704-26	chr3	96564306	96564989	+	0.000	0.000	Merged-chr3-96564704-26
Merged-chr17-48647315-60	chr17	48646804	48647815	+	0.000	0.000	Merged-chr17-48647315-60
Merged-chr5-24389483-18	chr5	24389307	24389626	+	0.000	0.000	Merged-chr5-24389483-18
Merged-chr14-121346317-26	chr14	121346049	121346736	+	0.000	0.000	Merged-chr14-121346317-26
Merged-chr18-38350190-47	chr18	38349955	38350521	+	0.000	0.000	Merged-chr18-38350190-47
Merged-chr8-57487762-148	chr8	57487216	57488067	+	0.000	0.000	Merged-chr8-57487762-148
Merged-chr15-52753108-1	chr15	52753010	52753208	+	0.000	0.000	Merged-chr15-52753108-1
Merged-chr3-67463507-135	chr3	67462837	67464120	+	0.000	0.000	Merged-chr3-67463507-135
Merged-chr2-79227897-44	chr2	79227685	79228142	+	0.000	0.000	Merged-chr2-79227897-44
Merged-chr5-105443564-46	chr5	105443403	105443798	+	0.000	0.000	Merged-chr5-105443564-46
Merged-chr13-60936637-56	chr13	60936108	60936904	+	0.000	0.000	Merged-chr13-60936637-56
Merged-chr11-64187104-15	chr11	64186880	64187336	+	0.000	0.000	Merged-chr11-64187104-15
Merged-chr2-9677324-22	chr2	9677112	9677547	+	0.000	0.000	Merged-chr2-9677324-22
Merged-chr15-51991500-126	chr15	51991090	51992060	+	0.000	0.000	Merged-chr15-51991500-126
Merged-chr19-56507590-28	chr19	56507393	56507845	+	0.000	0.000	Merged-chr19-56507590-28
Merged-chr5-150233240-55	chr5	150233038	150233623	+	0.000	0.000	Merged-chr5-150233240-55
Merged-chr13-114908089-7	chr13	114907921	114908280	+	0.000	0.000	Merged-chr13-114908089-7
Merged-chr1-138963604-135	chr1	138963399	138963859	+	0.000	0.000	Merged-chr1-138963604-135
Merged-chr13-23746303-126	chr13	23745933	23746821	+	0.000	0.000	Merged-chr13-23746303-126
Merged-chr1-153749539-69	chr1	153749233	153749742	+	0.000	0.000	Merged-chr1-153749539-69
Merged-chr13-75825658-70	chr13	75825314	75825936	+	0.000	0.000	Merged-chr13-75825658-70
Merged-chr13-101732964-5	chr13	101732821	101733098	+	0.000	0.000	Merged-chr13-101732964-5
Merged-chr7-119872260-31	chr7	119872030	119872500	+	0.000	0.000	Merged-chr7-119872260-31
Merged-chr3-96563377-23	chr3	96563085	96563674	+	0.000	0.000	Merged-chr3-96563377-23
Merged-chr2-13560596-20	chr2	13560285	13560752	+	0.000	0.000	Merged-chr2-13560596-20
Merged-chr4-116789146-13	chr4	116788972	116789314	+	0.000	0.000	Merged-chr4-116789146-13
Merged-chr19-18618665-1	chr19	18618567	18618765	+	0.000	0.000	Merged-chr19-18618665-1
Merged-chr16-49857646-1	chr16	49857548	49857746	+	0.000	0.000	Merged-chr16-49857646-1
Merged-chr4-147960404-28	chr4	147960192	147960699	+	0.000	0.000	Merged-chr4-147960404-28
Merged-chr14-46760637-59	chr14	46760355	46760948	+	0.000	0.000	Merged-chr14-46760637-59
Merged-chr7-16908180-25	chr7	16907870	16908762	+	0.000	0.000	Merged-chr7-16908180-25
Merged-chr2-4872960-25	chr2	4872784	4873167	+	0.000	0.000	Merged-chr2-4872960-25
Merged-chr8-53607328-44	chr8	53607089	53607627	+	0.000	0.000	Merged-chr8-53607328-44
Merged-chr2-154807951-18	chr2	154807675	154808165	+	0.000	0.000	Merged-chr2-154807951-18
Merged-chr1-43224405-37	chr1	43224182	43224758	+	0.000	0.000	Merged-chr1-43224405-37
Merged-chr13-63141358-58	chr13	63140984	63141734	+	0.000	0.000	Merged-chr13-63141358-58
Merged-chr17-79965028-43	chr17	79964834	79965426	+	0.000	0.000	Merged-chr17-79965028-43
Merged-chrX-140541348-1	chrX	140541250	140541448	+	0.000	0.000	Merged-chrX-140541348-1
Merged-chr18-75419579-57	chr18	75419321	75419891	+	0.000	0.000	Merged-chr18-75419579-57
Merged-chr13-59656636-89	chr13	59656314	59657019	+	0.000	0.000	Merged-chr13-59656636-89
Merged-chr11-95356897-59	chr11	95356506	95357165	+	0.000	0.000	Merged-chr11-95356897-59
Merged-chr10-69658223-1	chr10	69658125	69658323	+	0.000	0.000	Merged-chr10-69658223-1
Merged-chr11-104667644-45	chr11	104667422	104667918	+	0.000	0.000	Merged-chr11-104667644-45
Merged-chr19-56038368-1	chr19	56038270	56038468	+	0.000	0.000	Merged-chr19-56038368-1
Merged-chr1-86526061-113	chr1	86525253	86526697	+	0.000	0.000	Merged-chr1-86526061-113
Merged-chr10-94333972-2	chr10	94333843	94334104	+	0.000	0.000	Merged-chr10-94333972-2
Merged-chr10-41880967-13	chr10	41880825	41881134	+	0.000	0.000	Merged-chr10-41880967-13
Merged-chr2-128126890-5	chr2	128126790	128126994	+	0.000	0.000	Merged-chr2-128126890-5
Merged-chr2-128319231-32	chr2	128319040	128319474	+	0.000	0.000	Merged-chr2-128319231-32
Merged-chr7-119855035-12	chr7	119854857	119855206	+	0.000	0.000	Merged-chr7-119855035-12
Merged-chr10-8531787-37	chr10	8531522	8532049	+	0.000	0.000	Merged-chr10-8531787-37
Merged-chrX-140506133-71	chrX	140505741	140506426	+	0.000	0.000	Merged-chrX-140506133-71
Merged-chrX-71556239-93	chrX	71555739	71556493	+	0.000	0.000	Merged-chrX-71556239-93
Merged-chr14-20784925-1	chr14	20784827	20785025	+	0.000	0.000	Merged-chr14-20784925-1
Merged-chr4-11191267-105	chr4	11190998	11191620	+	0.000	0.000	Merged-chr4-11191267-105
Merged-chr7-142493134-1	chr7	142493036	142493234	+	0.000	0.000	Merged-chr7-142493134-1
Merged-chr2-113849484-1	chr2	113849386	113849584	+	0.000	0.000	Merged-chr2-113849484-1
Merged-chr8-53640480-1	chr8	53640382	53640580	+	0.000	0.000	Merged-chr8-53640480-1
Merged-chr3-144028249-1	chr3	144028151	144028349	+	0.000	0.000	Merged-chr3-144028249-1
Merged-chr11-68464408-16	chr11	68464196	68464601	+	0.000	0.000	Merged-chr11-68464408-16
Merged-chr7-110978086-35	chr7	110977490	110978312	+	0.000	0.000	Merged-chr7-110978086-35
Merged-chr5-77096159-4	chr5	77096007	77096349	+	0.000	0.000	Merged-chr5-77096159-4
Merged-chr6-131290551-7	chr6	131290374	131290726	+	0.000	0.000	Merged-chr6-131290551-7
Merged-chr14-100115825-3	chr14	100115654	100115971	+	0.000	0.000	Merged-chr14-100115825-3
Merged-chrX-142384466-2	chrX	142384284	142384650	+	0.000	0.000	Merged-chrX-142384466-2
Merged-chr10-44724083-14	chr10	44723906	44724262	+	0.000	0.000	Merged-chr10-44724083-14
Merged-chr1-88684968-21	chr1	88684737	88685178	+	0.000	0.000	Merged-chr1-88684968-21
Merged-chr18-4921642-111	chr18	4920845	4922490	+	0.000	0.000	Merged-chr18-4921642-111
Merged-chr13-115088169-1	chr13	115088071	115088269	+	0.000	0.000	Merged-chr13-115088169-1
Merged-chr4-40948225-82	chr4	40947967	40948521	+	0.000	0.000	Merged-chr4-40948225-82
Merged-chr2-143915450-87	chr2	143915174	143915700	+	0.000	0.000	Merged-chr2-143915450-87
Merged-chr6-35177687-66	chr6	35177445	35177872	+	0.000	0.000	Merged-chr6-35177687-66
Merged-chr1-184741519-9	chr1	184741304	184741673	+	0.000	0.000	Merged-chr1-184741519-9
Merged-chr9-43989481-2	chr9	43989354	43989611	+	0.000	0.000	Merged-chr9-43989481-2
Merged-chr2-27730636-19	chr2	27730393	27730922	+	0.000	0.000	Merged-chr2-27730636-19
Merged-chr10-41937376-26	chr10	41937098	41937596	+	0.000	0.000	Merged-chr10-41937376-26
Merged-chr2-27745249-10	chr2	27745020	27745657	+	0.000	0.000	Merged-chr2-27745249-10
Merged-chr14-61601511-3	chr14	61601406	61601626	+	0.000	0.000	Merged-chr14-61601511-3
Merged-chr17-50190024-113	chr17	50189398	50190798	+	0.000	0.000	Merged-chr17-50190024-113
Merged-chr6-57703112-79	chr6	57702928	57703345	+	0.000	0.000	Merged-chr6-57703112-79
Merged-chr4-40853905-89	chr4	40853550	40854184	+	0.000	0.000	Merged-chr4-40853905-89
Merged-chr17-12810584-23	chr17	12810376	12810937	+	0.000	0.000	Merged-chr17-12810584-23
Merged-chr18-62178812-3	chr18	62178627	62178981	+	0.000	0.000	Merged-chr18-62178812-3
Merged-chr2-126499929-54	chr2	126499583	126500273	+	0.000	0.000	Merged-chr2-126499929-54
Merged-chr2-4864669-14	chr2	4864417	4864890	+	0.000	0.000	Merged-chr2-4864669-14
Merged-chr10-95563975-103	chr10	95563591	95564458	+	0.000	0.000	Merged-chr10-95563975-103
Merged-chr9-44011189-9	chr9	44011033	44011409	+	0.000	0.000	Merged-chr9-44011189-9
Merged-chr14-100235821-25	chr14	100235298	100236060	+	0.000	0.000	Merged-chr14-100235821-25
Merged-chr7-130706165-1	chr7	130706067	130706265	+	0.000	0.000	Merged-chr7-130706165-1
Merged-chr13-114931861-78	chr13	114931628	114932182	+	0.000	0.000	Merged-chr13-114931861-78
Merged-chr8-115189297-19	chr8	115189131	115189477	+	0.000	0.000	Merged-chr8-115189297-19
Merged-chr1-131138483-90	chr1	131138213	131138913	+	0.000	0.000	Merged-chr1-131138483-90
Merged-chr1-38886184-31	chr1	38885978	38886358	+	0.000	0.000	Merged-chr1-38886184-31
Merged-chr3-143977087-2	chr3	143976987	143977189	+	0.000	0.000	Merged-chr3-143977087-2
Merged-chr13-92354723-122	chr13	92354508	92355084	+	0.000	0.000	Merged-chr13-92354723-122
Merged-chr5-134266508-58	chr5	134266355	134266740	+	0.000	0.000	Merged-chr5-134266508-58
Merged-chr3-38497155-35	chr3	38496944	38497434	+	0.000	0.000	Merged-chr3-38497155-35
Merged-chr6-67318064-30	chr6	67317673	67318379	+	0.000	0.000	Merged-chr6-67318064-30
Merged-chr3-38568703-18	chr3	38568492	38568951	+	0.000	0.000	Merged-chr3-38568703-18
Merged-chr4-101062010-28	chr4	101061556	101062296	+	0.000	0.000	Merged-chr4-101062010-28
Merged-chr4-8775093-51	chr4	8774903	8775296	+	0.000	0.000	Merged-chr4-8775093-51
Merged-chr2-105399263-98	chr2	105398994	105399657	+	0.000	0.000	Merged-chr2-105399263-98
Merged-chr6-135433920-18	chr6	135433711	135434082	+	0.000	0.000	Merged-chr6-135433920-18
Merged-chr6-108862725-26	chr6	108862471	108862994	+	0.000	0.000	Merged-chr6-108862725-26
Merged-chr11-119023765-1	chr11	119023667	119023865	+	0.000	0.000	Merged-chr11-119023765-1
Merged-chr13-63112530-3	chr13	63112429	63112637	+	0.000	0.000	Merged-chr13-63112530-3
Merged-chr18-13287276-1	chr18	13287178	13287376	+	0.000	0.000	Merged-chr18-13287276-1
Merged-chr9-32495799-63	chr9	32495297	32496106	+	0.000	0.000	Merged-chr9-32495799-63
Merged-chr14-59691138-19	chr14	59690933	59691326	+	0.000	0.000	Merged-chr14-59691138-19
Merged-chr18-83804627-3	chr18	83804515	83804736	+	0.000	0.000	Merged-chr18-83804627-3
Merged-chr6-42380729-15	chr6	42380486	42380953	+	0.000	0.000	Merged-chr6-42380729-15
Merged-chr7-119895842-81	chr7	119895590	119896141	+	0.000	0.000	Merged-chr7-119895842-81
Merged-chr9-24378983-1	chr9	24378885	24379083	+	0.000	0.000	Merged-chr9-24378983-1
Merged-chr2-181375912-7	chr2	181375777	181376086	+	0.000	0.000	Merged-chr2-181375912-7
Merged-chr13-114886416-28	chr13	114886043	114886674	+	0.000	0.000	Merged-chr13-114886416-28
Merged-chr18-84026622-26	chr18	84026404	84026826	+	0.000	0.000	Merged-chr18-84026622-26
Merged-chr18-5162694-100	chr18	5162232	5163716	+	0.000	0.000	Merged-chr18-5162694-100
Merged-chr10-40349174-117	chr10	40348701	40349439	+	0.000	0.000	Merged-chr10-40349174-117
Merged-chr17-50132792-1	chr17	50132694	50132892	+	0.000	0.000	Merged-chr17-50132792-1
Merged-chr8-115475805-13	chr8	115475561	115476126	+	0.000	0.000	Merged-chr8-115475805-13
Merged-chr7-130692777-39	chr7	130692345	130693071	+	0.000	0.000	Merged-chr7-130692777-39
Merged-chr6-92092253-6	chr6	92091995	92092449	+	0.000	0.000	Merged-chr6-92092253-6
Merged-chr18-73814772-1	chr18	73814674	73814872	+	0.000	0.000	Merged-chr18-73814772-1
Merged-chr3-84884070-3	chr3	84883879	84884254	+	0.000	0.000	Merged-chr3-84884070-3
Merged-chr18-73572695-132	chr18	73572221	73572974	+	0.000	0.000	Merged-chr18-73572695-132
Merged-chr10-69571391-44	chr10	69570728	69572283	+	0.000	0.000	Merged-chr10-69571391-44
Merged-chr13-43245281-1	chr13	43245183	43245381	+	0.000	0.000	Merged-chr13-43245281-1
Merged-chr7-79423104-20	chr7	79422846	79423316	+	0.000	0.000	Merged-chr7-79423104-20
Merged-chr3-84848964-30	chr3	84848798	84849161	+	0.000	0.000	Merged-chr3-84848964-30
Merged-chr8-57511963-83	chr8	57511519	57512463	+	0.000	0.000	Merged-chr8-57511963-83
Merged-chr16-49818889-55	chr16	49818560	49819306	+	0.000	0.000	Merged-chr16-49818889-55
Merged-chr2-26753671-30	chr2	26753413	26754006	+	0.000	0.000	Merged-chr2-26753671-30
Merged-chr4-20232431-1	chr4	20232333	20232531	+	0.000	0.000	Merged-chr4-20232431-1
Merged-chr10-128524913-11	chr10	128524372	128525189	+	0.000	0.000	Merged-chr10-128524913-11
Merged-chr8-3354570-64	chr8	3354292	3354796	+	0.000	0.000	Merged-chr8-3354570-64
Merged-chr3-137034354-2	chr3	137034199	137034512	+	0.000	0.000	Merged-chr3-137034354-2
Merged-chr4-117124661-56	chr4	117124291	117124962	+	0.000	0.000	Merged-chr4-117124661-56
Merged-chr11-104630373-60	chr11	104630058	104630783	+	0.000	0.000	Merged-chr11-104630373-60
Merged-chr5-24384639-15	chr5	24384457	24384827	+	0.000	0.000	Merged-chr5-24384639-15
Merged-chr8-115844208-1	chr8	115844110	115844308	+	0.000	0.000	Merged-chr8-115844208-1
Merged-chr10-8529576-1	chr10	8529478	8529676	+	0.000	0.000	Merged-chr10-8529576-1
Merged-chr4-8799312-3	chr4	8799214	8799412	+	0.000	0.000	Merged-chr4-8799312-3
Merged-chr4-8926844-63	chr4	8926590	8927277	+	0.000	0.000	Merged-chr4-8926844-63
Merged-chr8-53681035-1	chr8	53680937	53681135	+	0.000	0.000	Merged-chr8-53681035-1
Merged-chr16-58685967-32	chr16	58685601	58686529	+	0.000	0.000	Merged-chr16-58685967-32
Merged-chr8-64849935-68	chr8	64849641	64850283	+	0.000	0.000	Merged-chr8-64849935-68
Merged-chr10-94523917-65	chr10	94523561	94524232	+	0.000	0.000	Merged-chr10-94523917-65
Merged-chr8-122464115-42	chr8	122463704	122464514	+	0.000	0.000	Merged-chr8-122464115-42
Merged-chr13-47106094-91	chr13	47105191	47106361	+	0.000	0.000	Merged-chr13-47106094-91
Merged-chr6-109408727-2	chr6	109408620	109408836	+	0.000	0.000	Merged-chr6-109408727-2
Merged-chr1-131161352-21	chr1	131161084	131161629	+	0.000	0.000	Merged-chr1-131161352-21
Merged-chr13-63189715-33	chr13	63189440	63190013	+	0.000	0.000	Merged-chr13-63189715-33
Merged-chr14-100460968-1	chr14	100460870	100461068	+	0.000	0.000	Merged-chr14-100460968-1
Merged-chr1-139454784-71	chr1	139454499	139455024	+	0.000	0.000	Merged-chr1-139454784-71
Merged-chr2-129183897-50	chr2	129183718	129184155	+	0.000	0.000	Merged-chr2-129183897-50
Merged-chr12-104222836-1	chr12	104222738	104222936	+	0.000	0.000	Merged-chr12-104222836-1
Merged-chr10-94552139-57	chr10	94551824	94552452	+	0.000	0.000	Merged-chr10-94552139-57
Merged-chr1-88643278-11	chr1	88643093	88643530	+	0.000	0.000	Merged-chr1-88643278-11
Merged-chr4-41464971-72	chr4	41464775	41465164	+	0.000	0.000	Merged-chr4-41464971-72
Merged-chr6-50542752-2	chr6	50542647	50542859	+	0.000	0.000	Merged-chr6-50542752-2
Merged-chr14-16249561-61	chr14	16249293	16249837	+	0.000	0.000	Merged-chr14-16249561-61
Merged-chr5-30666768-54	chr5	30666469	30667042	+	0.000	0.000	Merged-chr5-30666768-54
Merged-chr17-83880471-24	chr17	83880113	83880647	+	0.000	0.000	Merged-chr17-83880471-24
Merged-chr14-121405440-45	chr14	121405106	121405860	+	0.000	0.000	Merged-chr14-121405440-45
Merged-chr2-105428218-37	chr2	105427958	105428558	+	0.000	0.000	Merged-chr2-105428218-37
Merged-chr2-13672342-1	chr2	13672244	13672442	+	0.000	0.000	Merged-chr2-13672342-1
Merged-chr13-63261996-1	chr13	63261898	63262096	+	0.000	0.000	Merged-chr13-63261996-1
Merged-chrX-106011686-72	chrX	106011439	106012022	+	0.000	0.000	Merged-chrX-106011686-72
Merged-chr18-74823703-33	chr18	74823454	74823941	+	0.000	0.000	Merged-chr18-74823703-33
Merged-chr3-136744582-12	chr3	136744265	136744765	+	0.000	0.000	Merged-chr3-136744582-12
Merged-chr11-68432875-7	chr11	68432720	68433023	+	0.000	0.000	Merged-chr11-68432875-7
Merged-chr3-144252540-1	chr3	144252442	144252640	+	0.000	0.000	Merged-chr3-144252540-1
Merged-chr14-60131750-51	chr14	60131556	60131981	+	0.000	0.000	Merged-chr14-60131750-51
Merged-chr19-41263903-128	chr19	41263659	41264469	+	0.000	0.000	Merged-chr19-41263903-128
Merged-chr13-101975495-1	chr13	101975397	101975595	+	0.000	0.000	Merged-chr13-101975495-1
Merged-chr10-40449764-5	chr10	40449646	40449875	+	0.000	0.000	Merged-chr10-40449764-5
Merged-chr12-98269804-132	chr12	98269353	98270303	+	0.000	0.000	Merged-chr12-98269804-132
Merged-chr8-106972963-3	chr8	106972852	106973084	+	0.000	0.000	Merged-chr8-106972963-3
Merged-chrX-155262500-58	chrX	155262179	155262746	+	0.000	0.000	Merged-chrX-155262500-58
Merged-chr4-8917370-13	chr4	8917206	8917516	+	0.000	0.000	Merged-chr4-8917370-13
Merged-chr2-66144631-1	chr2	66144533	66144731	+	0.000	0.000	Merged-chr2-66144631-1
Merged-chr4-101159630-5	chr4	101159384	101159838	+	0.000	0.000	Merged-chr4-101159630-5
Merged-chr5-77134250-1	chr5	77134152	77134350	+	0.000	0.000	Merged-chr5-77134250-1
Merged-chr6-86850884-40	chr6	86850668	86851095	+	0.000	0.000	Merged-chr6-86850884-40
Merged-chr13-101719562-51	chr13	101719239	101719931	+	0.000	0.000	Merged-chr13-101719562-51
Merged-chr1-160053620-125	chr1	160052821	160054028	+	0.000	0.000	Merged-chr1-160053620-125
Merged-chr2-32890467-14	chr2	32890279	32890658	+	0.000	0.000	Merged-chr2-32890467-14
Merged-chr18-38338747-102	chr18	38338351	38338960	+	0.000	0.000	Merged-chr18-38338747-102
Merged-chr3-123316213-21	chr3	123315970	123316421	+	0.000	0.000	Merged-chr3-123316213-21
Merged-chr4-8872202-20	chr4	8871975	8872369	+	0.000	0.000	Merged-chr4-8872202-20
Merged-chr17-48586084-53	chr17	48585875	48586268	+	0.000	0.000	Merged-chr17-48586084-53
Merged-chr1-91539801-2	chr1	91539683	91539922	+	0.000	0.000	Merged-chr1-91539801-2
Merged-chr11-40718408-12	chr11	40718182	40718596	+	0.000	0.000	Merged-chr11-40718408-12
Merged-chr4-20033263-40	chr4	20033013	20033477	+	0.000	0.000	Merged-chr4-20033263-40
Merged-chr3-10012460-1	chr3	10012362	10012560	+	0.000	0.000	Merged-chr3-10012460-1
Merged-chr1-191397050-148	chr1	191396617	191397612	+	0.000	0.000	Merged-chr1-191397050-148
Merged-chr11-109471194-35	chr11	109470899	109471375	+	0.000	0.000	Merged-chr11-109471194-35
Merged-chr2-129180345-59	chr2	129180184	129180713	+	0.000	0.000	Merged-chr2-129180345-59
Merged-chr10-83723178-1	chr10	83723080	83723278	+	0.000	0.000	Merged-chr10-83723178-1
Merged-chr3-136725551-46	chr3	136725111	136725786	+	0.000	0.000	Merged-chr3-136725551-46
Merged-chr9-36726684-82	chr9	36726384	36727087	+	0.000	0.000	Merged-chr9-36726684-82
Merged-chr15-99652729-6	chr15	99652586	99652852	+	0.000	0.000	Merged-chr15-99652729-6
Merged-chr16-58670825-1	chr16	58670727	58670925	+	0.000	0.000	Merged-chr16-58670825-1
Merged-chr18-83870993-2	chr18	83870881	83871107	+	0.000	0.000	Merged-chr18-83870993-2
Merged-chr6-131294237-12	chr6	131294014	131294508	+	0.000	0.000	Merged-chr6-131294237-12
Merged-chr2-11635712-2	chr2	11635614	11635812	+	0.000	0.000	Merged-chr2-11635712-2
Merged-chr12-100639876-30	chr12	100639538	100640068	+	0.000	0.000	Merged-chr12-100639876-30
Merged-chr4-72184753-17	chr4	72184529	72185025	+	0.000	0.000	Merged-chr4-72184753-17
Merged-chr17-73724550-5	chr17	73724405	73724683	+	0.000	0.000	Merged-chr17-73724550-5
Merged-chr18-88971917-58	chr18	88971701	88972124	+	0.000	0.000	Merged-chr18-88971917-58
Merged-chr7-119861539-102	chr7	119861037	119862176	+	0.000	0.000	Merged-chr7-119861539-102
Merged-chr7-74357288-11	chr7	74357063	74357499	+	0.000	0.000	Merged-chr7-74357288-11
Merged-chr2-128127556-62	chr2	128127299	128127781	+	0.000	0.000	Merged-chr2-128127556-62
Merged-chr16-46120183-68	chr16	46119802	46120485	+	0.000	0.000	Merged-chr16-46120183-68
Merged-chr1-38897909-54	chr1	38897617	38898219	+	0.000	0.000	Merged-chr1-38897909-54
Merged-chr2-129180074-1	chr2	129179976	129180174	+	0.000	0.000	Merged-chr2-129180074-1
Merged-chr11-68447453-15	chr11	68447299	68447607	+	0.000	0.000	Merged-chr11-68447453-15
Merged-chr14-25461932-2	chr14	25461816	25462051	+	0.000	0.000	Merged-chr14-25461932-2
Merged-chr11-115423290-9	chr11	115423171	115423442	+	0.000	0.000	Merged-chr11-115423290-9
Merged-chr1-80213878-49	chr1	80213560	80214103	+	0.000	0.000	Merged-chr1-80213878-49
Merged-chr16-33053250-22	chr16	33053091	33053445	+	0.000	0.000	Merged-chr16-33053250-22
Merged-chr12-100725063-69	chr12	100724758	100725363	+	0.000	0.000	Merged-chr12-100725063-69
Merged-chr1-160044750-78	chr1	160044463	160045137	+	0.000	0.000	Merged-chr1-160044750-78
Merged-chr1-88656318-9	chr1	88656126	88656476	+	0.000	0.000	Merged-chr1-88656318-9
