#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr7-110796753-46	chr7	110796552	110796954	+	0.000	0.000	Merged-chr7-110796753-46
Merged-chr3-101013202-2	chr3	101013065	101013341	+	0.000	0.000	Merged-chr3-101013202-2
Merged-chr6-146888566-65	chr6	146888248	146888842	+	0.000	0.000	Merged-chr6-146888566-65
Merged-chr6-65820561-1	chr6	65820463	65820661	+	0.000	0.000	Merged-chr6-65820561-1
Merged-chr10-14005033-4	chr10	14004844	14005201	+	0.000	0.000	Merged-chr10-14005033-4
Merged-chr16-4922650-19	chr16	4922393	4922965	+	0.000	0.000	Merged-chr16-4922650-19
Merged-chr2-36136611-74	chr2	36136356	36136843	+	0.000	0.000	Merged-chr2-36136611-74
Merged-chr3-131065144-22	chr3	131064953	131065371	+	0.000	0.000	Merged-chr3-131065144-22
Merged-chr12-36381004-2	chr12	36380851	36381160	+	0.000	0.000	Merged-chr12-36381004-2
Merged-chr5-139381860-8	chr5	139381742	139381995	+	0.000	0.000	Merged-chr5-139381860-8
Merged-chr17-87561219-18	chr17	87560901	87561434	+	0.000	0.000	Merged-chr17-87561219-18
Merged-chr19-17380887-41	chr19	17380601	17381417	+	0.000	0.000	Merged-chr19-17380887-41
Merged-chr1-74068020-5	chr1	74067893	74068145	+	0.000	0.000	Merged-chr1-74068020-5
Merged-chr3-36000561-63	chr3	36000290	36000759	+	0.000	0.000	Merged-chr3-36000561-63
Merged-chr5-118082270-75	chr5	118081916	118082530	+	0.000	0.000	Merged-chr5-118082270-75
Merged-chr7-143644190-29	chr7	143643978	143644394	+	0.000	0.000	Merged-chr7-143644190-29
Merged-chr6-134898085-100	chr6	134897851	134898337	+	0.000	0.000	Merged-chr6-134898085-100
Merged-chr8-81341830-13	chr8	81341627	81341992	+	0.000	0.000	Merged-chr8-81341830-13
Merged-chr5-64803282-82	chr5	64803000	64803604	+	0.000	0.000	Merged-chr5-64803282-82
Merged-chr6-128769715-5	chr6	128769572	128769883	+	0.000	0.000	Merged-chr6-128769715-5
Merged-chr4-155126874-51	chr4	155126646	155127080	+	0.000	0.000	Merged-chr4-155126874-51
Merged-chr2-169658095-1	chr2	169657997	169658195	+	0.000	0.000	Merged-chr2-169658095-1
Merged-chr4-129820380-124	chr4	129819816	129820869	+	0.000	0.000	Merged-chr4-129820380-124
Merged-chr2-59652882-23	chr2	59652590	59653169	+	0.000	0.000	Merged-chr2-59652882-23
Merged-chr10-67911704-3	chr10	67911598	67911808	+	0.000	0.000	Merged-chr10-67911704-3
Merged-chr7-83654725-9	chr7	83654584	83654865	+	0.000	0.000	Merged-chr7-83654725-9
Merged-chr10-128270552-51	chr10	128270309	128270745	+	0.000	0.000	Merged-chr10-128270552-51
Merged-chr6-147541192-10	chr6	147540962	147541513	+	0.000	0.000	Merged-chr6-147541192-10
Merged-chr12-41044922-24	chr12	41044693	41045208	+	0.000	0.000	Merged-chr12-41044922-24
Merged-chr18-14782512-1	chr18	14782414	14782612	+	0.000	0.000	Merged-chr18-14782512-1
Merged-chr6-128803141-52	chr6	128802938	128803327	+	0.000	0.000	Merged-chr6-128803141-52
Merged-chr13-112398369-43	chr13	112398115	112398724	+	0.000	0.000	Merged-chr13-112398369-43
Merged-chr19-17263328-3	chr19	17263222	17263438	+	0.000	0.000	Merged-chr19-17263328-3
Merged-chr8-27174593-51	chr8	27174342	27174814	+	0.000	0.000	Merged-chr8-27174593-51
Merged-chr5-103437917-3	chr5	103437799	103438054	+	0.000	0.000	Merged-chr5-103437917-3
Merged-chr19-29271286-46	chr19	29270771	29271590	+	0.000	0.000	Merged-chr19-29271286-46
Merged-chr1-164573321-2	chr1	164573223	164573421	+	0.000	0.000	Merged-chr1-164573321-2
Merged-chr2-131352831-82	chr2	131352473	131353146	+	0.000	0.000	Merged-chr2-131352831-82
Merged-chr2-62460082-42	chr2	62459722	62460624	+	0.000	0.000	Merged-chr2-62460082-42
Merged-chr2-169590672-10	chr2	169590492	169590852	+	0.000	0.000	Merged-chr2-169590672-10
Merged-chr9-25196838-57	chr9	25196506	25197109	+	0.000	0.000	Merged-chr9-25196838-57
Merged-chr18-78142282-103	chr18	78141946	78142589	+	0.000	0.000	Merged-chr18-78142282-103
Merged-chr2-91987638-2	chr2	91987529	91987749	+	0.000	0.000	Merged-chr2-91987638-2
Merged-chr12-8499918-111	chr12	8499545	8500404	+	0.000	0.000	Merged-chr12-8499918-111
Merged-chr2-131480828-38	chr2	131480611	131481027	+	0.000	0.000	Merged-chr2-131480828-38
Merged-chr10-13967586-131	chr10	13967150	13968069	+	0.000	0.000	Merged-chr10-13967586-131
Merged-chr2-77175946-2	chr2	77175761	77176133	+	0.000	0.000	Merged-chr2-77175946-2
Merged-chr6-129273817-44	chr6	129273539	129274029	+	0.000	0.000	Merged-chr6-129273817-44
Merged-chr7-101634721-37	chr7	101634438	101634980	+	0.000	0.000	Merged-chr7-101634721-37
Merged-chr18-9449525-1	chr18	9449427	9449625	+	0.000	0.000	Merged-chr18-9449525-1
Merged-chr1-37000533-36	chr1	37000311	37000713	+	0.000	0.000	Merged-chr1-37000533-36
Merged-chr6-134792413-109	chr6	134791833	134792888	+	0.000	0.000	Merged-chr6-134792413-109
Merged-chr19-29101370-61	chr19	29101111	29101710	+	0.000	0.000	Merged-chr19-29101370-61
Merged-chr3-52069951-61	chr3	52069717	52070241	+	0.000	0.000	Merged-chr3-52069951-61
Merged-chr9-86103730-10	chr9	86103545	86103961	+	0.000	0.000	Merged-chr9-86103730-10
Merged-chr10-12963472-34	chr10	12963303	12963648	+	0.000	0.000	Merged-chr10-12963472-34
Merged-chr18-54906615-77	chr18	54906276	54906940	+	0.000	0.000	Merged-chr18-54906615-77
Merged-chr10-63381719-30	chr10	63381459	63381872	+	0.000	0.000	Merged-chr10-63381719-30
Merged-chr1-94056150-27	chr1	94055826	94056371	+	0.000	0.000	Merged-chr1-94056150-27
Merged-chr1-40283621-12	chr1	40283306	40283918	+	0.000	0.000	Merged-chr1-40283621-12
Merged-chr1-190554319-2	chr1	190554175	190554466	+	0.000	0.000	Merged-chr1-190554319-2
Merged-chr11-20543083-82	chr11	20542758	20543438	+	0.000	0.000	Merged-chr11-20543083-82
Merged-chr9-123020549-1	chr9	123020451	123020649	+	0.000	0.000	Merged-chr9-123020549-1
Merged-chr11-44489355-8	chr11	44489181	44489520	+	0.000	0.000	Merged-chr11-44489355-8
Merged-chr8-4166243-82	chr8	4165933	4166458	+	0.000	0.000	Merged-chr8-4166243-82
Merged-chr1-128604975-1	chr1	128604877	128605075	+	0.000	0.000	Merged-chr1-128604975-1
Merged-chr19-12518208-28	chr19	12517939	12518494	+	0.000	0.000	Merged-chr19-12518208-28
Merged-chr12-102368263-64	chr12	102367952	102368678	+	0.000	0.000	Merged-chr12-102368263-64
Merged-chr10-95880381-56	chr10	95880078	95880639	+	0.000	0.000	Merged-chr10-95880381-56
Merged-chr4-123016629-49	chr4	123016410	123016872	+	0.000	0.000	Merged-chr4-123016629-49
Merged-chr2-61635446-9	chr2	61635264	61635598	+	0.000	0.000	Merged-chr2-61635446-9
Merged-chr6-41543040-1	chr6	41542942	41543140	+	0.000	0.000	Merged-chr6-41543040-1
Merged-chr19-29194532-55	chr19	29194121	29194856	+	0.000	0.000	Merged-chr19-29194532-55
Merged-chr16-45310615-7	chr16	45310420	45310778	+	0.000	0.000	Merged-chr16-45310615-7
Merged-chr11-115646752-30	chr11	115646531	115646981	+	0.000	0.000	Merged-chr11-115646752-30
Merged-chr18-50017066-69	chr18	50016759	50017329	+	0.000	0.000	Merged-chr18-50017066-69
Merged-chr1-192493990-1	chr1	192493892	192494090	+	0.000	0.000	Merged-chr1-192493990-1
Merged-chr8-68627437-32	chr8	68627094	68627708	+	0.000	0.000	Merged-chr8-68627437-32
Merged-chr5-110583347-41	chr5	110583059	110583537	+	0.000	0.000	Merged-chr5-110583347-41
Merged-chr1-190659083-1	chr1	190658985	190659183	+	0.000	0.000	Merged-chr1-190659083-1
Merged-chr3-132949993-73	chr3	132949736	132950293	+	0.000	0.000	Merged-chr3-132949993-73
Merged-chr4-95607625-1	chr4	95607527	95607725	+	0.000	0.000	Merged-chr4-95607625-1
Merged-chrX-99198750-2	chrX	99198593	99198910	+	0.000	0.000	Merged-chrX-99198750-2
Merged-chr11-82952709-57	chr11	82952376	82953204	+	0.000	0.000	Merged-chr11-82952709-57
Merged-chr10-14050018-2	chr10	14049887	14050152	+	0.000	0.000	Merged-chr10-14050018-2
Merged-chr11-94236284-28	chr11	94236091	94236476	+	0.000	0.000	Merged-chr11-94236284-28
Merged-chr7-6283007-16	chr7	6282846	6283143	+	0.000	0.000	Merged-chr7-6283007-16
Merged-chr2-135852240-2	chr2	135852055	135852428	+	0.000	0.000	Merged-chr2-135852240-2
Merged-chr1-36512086-88	chr1	36511663	36512428	+	0.000	0.000	Merged-chr1-36512086-88
Merged-chr1-155224072-96	chr1	155223483	155224554	+	0.000	0.000	Merged-chr1-155224072-96
Merged-chr15-101258599-55	chr15	101258354	101258786	+	0.000	0.000	Merged-chr15-101258599-55
Merged-chr5-118028862-172	chr5	118027446	118029786	+	0.000	0.000	Merged-chr5-118028862-172
Merged-chr7-138909643-85	chr7	138909397	138909890	+	0.000	0.000	Merged-chr7-138909643-85
Merged-chr1-61030719-23	chr1	61030216	61030989	+	0.000	0.000	Merged-chr1-61030719-23
Merged-chr9-56273762-19	chr9	56273591	56274010	+	0.000	0.000	Merged-chr9-56273762-19
Merged-chr10-68080253-7	chr10	68080075	68080385	+	0.000	0.000	Merged-chr10-68080253-7
Merged-chr8-116952526-34	chr8	116952205	116952723	+	0.000	0.000	Merged-chr8-116952526-34
Merged-chr19-46467273-39	chr19	46467083	46467468	+	0.000	0.000	Merged-chr19-46467273-39
Merged-chrX-155216260-100	chrX	155216009	155216685	+	0.000	0.000	Merged-chrX-155216260-100
Merged-chr6-124765480-1	chr6	124765382	124765580	+	0.000	0.000	Merged-chr6-124765480-1
Merged-chr6-41543577-6	chr6	41543418	41543714	+	0.000	0.000	Merged-chr6-41543577-6
Merged-chr8-119424172-64	chr8	119423860	119424474	+	0.000	0.000	Merged-chr8-119424172-64
Merged-chr7-82866836-179	chr7	82866568	82867139	+	0.000	0.000	Merged-chr7-82866836-179
Merged-chr12-85705502-111	chr12	85705148	85706147	+	0.000	0.000	Merged-chr12-85705502-111
Merged-chr1-136685597-75	chr1	136685309	136685821	+	0.000	0.000	Merged-chr1-136685597-75
Merged-chr12-16202520-13	chr12	16202231	16202815	+	0.000	0.000	Merged-chr12-16202520-13
Merged-chr9-83064625-1	chr9	83064527	83064725	+	0.000	0.000	Merged-chr9-83064625-1
Merged-chr5-139382660-104	chr5	139382222	139383141	+	0.000	0.000	Merged-chr5-139382660-104
Merged-chr4-57832585-7	chr4	57832404	57832802	+	0.000	0.000	Merged-chr4-57832585-7
Merged-chr2-103632734-49	chr2	103632551	103632970	+	0.000	0.000	Merged-chr2-103632734-49
Merged-chr1-164966286-53	chr1	164966098	164966507	+	0.000	0.000	Merged-chr1-164966286-53
Merged-chr13-95518086-22	chr13	95517782	95518324	+	0.000	0.000	Merged-chr13-95518086-22
Merged-chr5-65863563-64	chr5	65863343	65863978	+	0.000	0.000	Merged-chr5-65863563-64
Merged-chr12-40580075-1	chr12	40579977	40580175	+	0.000	0.000	Merged-chr12-40580075-1
Merged-chr1-36939116-1	chr1	36939018	36939216	+	0.000	0.000	Merged-chr1-36939116-1
Merged-chr18-54839471-21	chr18	54839244	54839799	+	0.000	0.000	Merged-chr18-54839471-21
Merged-chr7-99468246-4	chr7	99468119	99468372	+	0.000	0.000	Merged-chr7-99468246-4
Merged-chr8-84990479-83	chr8	84990216	84990834	+	0.000	0.000	Merged-chr8-84990479-83
Merged-chr12-15811908-21	chr12	15811771	15812136	+	0.000	0.000	Merged-chr12-15811908-21
Merged-chr18-79234002-2	chr18	79233889	79234117	+	0.000	0.000	Merged-chr18-79234002-2
Merged-chr10-121427344-22	chr10	121427022	121427608	+	0.000	0.000	Merged-chr10-121427344-22
Merged-chr9-83893287-19	chr9	83893057	83893527	+	0.000	0.000	Merged-chr9-83893287-19
Merged-chr8-119595253-36	chr8	119594919	119595766	+	0.000	0.000	Merged-chr8-119595253-36
Merged-chr5-103579979-7	chr5	103579812	103580115	+	0.000	0.000	Merged-chr5-103579979-7
Merged-chr10-82128088-63	chr10	82127911	82128293	+	0.000	0.000	Merged-chr10-82128088-63
Merged-chr1-60973232-1	chr1	60973134	60973332	+	0.000	0.000	Merged-chr1-60973232-1
Merged-chr15-93486083-7	chr15	93485871	93486290	+	0.000	0.000	Merged-chr15-93486083-7
Merged-chr13-73490941-1	chr13	73490843	73491041	+	0.000	0.000	Merged-chr13-73490941-1
Merged-chr6-143184922-10	chr6	143184765	143185107	+	0.000	0.000	Merged-chr6-143184922-10
Merged-chr4-95530923-13	chr4	95530640	95531217	+	0.000	0.000	Merged-chr4-95530923-13
Merged-chr7-49247695-1	chr7	49247597	49247795	+	0.000	0.000	Merged-chr7-49247695-1
Merged-chr7-99380729-2	chr7	99380612	99380848	+	0.000	0.000	Merged-chr7-99380729-2
Merged-chr6-90746372-25	chr6	90746012	90746751	+	0.000	0.000	Merged-chr6-90746372-25
Merged-chr13-35906103-57	chr13	35905861	35906302	+	0.000	0.000	Merged-chr13-35906103-57
Merged-chr12-116263021-44	chr12	116262829	116263281	+	0.000	0.000	Merged-chr12-116263021-44
Merged-chr4-149308628-4	chr4	149308477	149308791	+	0.000	0.000	Merged-chr4-149308628-4
Merged-chr1-128593290-2	chr1	128593177	128593406	+	0.000	0.000	Merged-chr1-128593290-2
Merged-chr16-23609976-53	chr16	23609673	23610372	+	0.000	0.000	Merged-chr16-23609976-53
Merged-chr4-6903816-37	chr4	6903551	6903982	+	0.000	0.000	Merged-chr4-6903816-37
Merged-chr11-94591721-35	chr11	94591487	94591998	+	0.000	0.000	Merged-chr11-94591721-35
Merged-chr1-192711670-2	chr1	192711552	192711790	+	0.000	0.000	Merged-chr1-192711670-2
Merged-chr5-107209984-10	chr5	107209812	107210149	+	0.000	0.000	Merged-chr5-107209984-10
Merged-chr19-46520392-2	chr19	46520257	46520530	+	0.000	0.000	Merged-chr19-46520392-2
Merged-chr7-79743033-54	chr7	79742826	79743318	+	0.000	0.000	Merged-chr7-79743033-54
Merged-chr1-69496310-11	chr1	69496043	69496536	+	0.000	0.000	Merged-chr1-69496310-11
Merged-chr4-154466660-1	chr4	154466562	154466760	+	0.000	0.000	Merged-chr4-154466660-1
Merged-chr7-83660655-125	chr7	83660138	83661164	+	0.000	0.000	Merged-chr7-83660655-125
Merged-chr15-100551165-1	chr15	100551067	100551265	+	0.000	0.000	Merged-chr15-100551165-1
Merged-chr6-147603239-1	chr6	147603141	147603339	+	0.000	0.000	Merged-chr6-147603239-1
Merged-chr14-14706665-38	chr14	14706426	14707016	+	0.000	0.000	Merged-chr14-14706665-38
Merged-chr15-72929064-48	chr15	72928620	72929331	+	0.000	0.000	Merged-chr15-72929064-48
Merged-chr6-124740500-3	chr6	124740399	124740606	+	0.000	0.000	Merged-chr6-124740500-3
Merged-chr3-131156512-43	chr3	131156256	131156724	+	0.000	0.000	Merged-chr3-131156512-43
Merged-chrX-95658515-49	chrX	95658311	95658848	+	0.000	0.000	Merged-chrX-95658515-49
Merged-chr18-55549446-130	chr18	55548572	55550440	+	0.000	0.000	Merged-chr18-55549446-130
Merged-chr1-164562687-1	chr1	164562589	164562787	+	0.000	0.000	Merged-chr1-164562687-1
Merged-chr10-17566277-15	chr10	17566026	17566494	+	0.000	0.000	Merged-chr10-17566277-15
Merged-chr17-6961334-74	chr17	6961041	6961553	+	0.000	0.000	Merged-chr17-6961334-74
Merged-chr16-97478788-37	chr16	97478371	97479133	+	0.000	0.000	Merged-chr16-97478788-37
Merged-chr6-144917284-5	chr6	144917165	144917403	+	0.000	0.000	Merged-chr6-144917284-5
Merged-chr16-97530775-1	chr16	97530677	97530875	+	0.000	0.000	Merged-chr16-97530775-1
Merged-chr6-41544564-81	chr6	41544118	41544805	+	0.000	0.000	Merged-chr6-41544564-81
Merged-chr4-106830452-8	chr4	106830176	106830660	+	0.000	0.000	Merged-chr4-106830452-8
Merged-chr6-37442138-79	chr6	37441743	37442412	+	0.000	0.000	Merged-chr6-37442138-79
Merged-chr5-65875369-5	chr5	65875216	65875516	+	0.000	0.000	Merged-chr5-65875369-5
Merged-chr1-192730377-1	chr1	192730279	192730477	+	0.000	0.000	Merged-chr1-192730377-1
Merged-chr2-160872923-80	chr2	160872525	160873334	+	0.000	0.000	Merged-chr2-160872923-80
Merged-chr18-55586555-2	chr18	55586398	55586714	+	0.000	0.000	Merged-chr18-55586555-2
Merged-chrX-12006353-78	chrX	12005445	12007027	+	0.000	0.000	Merged-chrX-12006353-78
Merged-chrX-135008202-5	chrX	135007999	135008425	+	0.000	0.000	Merged-chrX-135008202-5
Merged-chr10-121310778-72	chr10	121310475	121311081	+	0.000	0.000	Merged-chr10-121310778-72
Merged-chr3-131154084-19	chr3	131153923	131154273	+	0.000	0.000	Merged-chr3-131154084-19
Merged-chr10-4356065-58	chr10	4355856	4356540	+	0.000	0.000	Merged-chr10-4356065-58
Merged-chr15-85258102-30	chr15	85257846	85258314	+	0.000	0.000	Merged-chr15-85258102-30
Merged-chr10-17684024-29	chr10	17683756	17684277	+	0.000	0.000	Merged-chr10-17684024-29
Merged-chr2-144642270-5	chr2	144642143	144642402	+	0.000	0.000	Merged-chr2-144642270-5
Merged-chr11-105181558-137	chr11	105181262	105181866	+	0.000	0.000	Merged-chr11-105181558-137
Merged-chr2-135905474-1	chr2	135905376	135905574	+	0.000	0.000	Merged-chr2-135905474-1
Merged-chr11-117952385-45	chr11	117952166	117952600	+	0.000	0.000	Merged-chr11-117952385-45
Merged-chr15-53235617-41	chr15	53235389	53235979	+	0.000	0.000	Merged-chr15-53235617-41
Merged-chr6-48788087-5	chr6	48787922	48788232	+	0.000	0.000	Merged-chr6-48788087-5
Merged-chr9-37230488-101	chr9	37229927	37231044	+	0.000	0.000	Merged-chr9-37230488-101
Merged-chr12-17717287-34	chr12	17716938	17717588	+	0.000	0.000	Merged-chr12-17717287-34
Merged-chr1-69555862-39	chr1	69555663	69556086	+	0.000	0.000	Merged-chr1-69555862-39
Merged-chr15-72908989-3	chr15	72908835	72909175	+	0.000	0.000	Merged-chr15-72908989-3
Merged-chr2-169622471-1	chr2	169622373	169622571	+	0.000	0.000	Merged-chr2-169622471-1
Merged-chr6-128798454-9	chr6	128798322	128798577	+	0.000	0.000	Merged-chr6-128798454-9
Merged-chr13-112385232-32	chr13	112385054	112385502	+	0.000	0.000	Merged-chr13-112385232-32
Merged-chr2-71055719-62	chr2	71055436	71055938	+	0.000	0.000	Merged-chr2-71055719-62
Merged-chr3-101924021-128	chr3	101923588	101924385	+	0.000	0.000	Merged-chr3-101924021-128
Merged-chr2-24748146-35	chr2	24747937	24748386	+	0.000	0.000	Merged-chr2-24748146-35
Merged-chr4-155150729-52	chr4	155150507	155151107	+	0.000	0.000	Merged-chr4-155150729-52
Merged-chr11-119352857-1	chr11	119352759	119352957	+	0.000	0.000	Merged-chr11-119352857-1
Merged-chr18-11837125-2	chr18	11836999	11837253	+	0.000	0.000	Merged-chr18-11837125-2
Merged-chr4-120368822-25	chr4	120368477	120369063	+	0.000	0.000	Merged-chr4-120368822-25
Merged-chr4-102724644-2	chr4	102724511	102724780	+	0.000	0.000	Merged-chr4-102724644-2
Merged-chr3-101010885-53	chr3	101010672	101011163	+	0.000	0.000	Merged-chr3-101010885-53
Merged-chr16-45223020-10	chr16	45222828	45223169	+	0.000	0.000	Merged-chr16-45223020-10
Merged-chr18-80001390-26	chr18	80001164	80001590	+	0.000	0.000	Merged-chr18-80001390-26
Merged-chr19-36919109-56	chr19	36918723	36919411	+	0.000	0.000	Merged-chr19-36919109-56
Merged-chr16-97310397-57	chr16	97309828	97310752	+	0.000	0.000	Merged-chr16-97310397-57
Merged-chr10-121364422-1	chr10	121364324	121364522	+	0.000	0.000	Merged-chr10-121364422-1
Merged-chr16-57434811-45	chr16	57434592	57435036	+	0.000	0.000	Merged-chr16-57434811-45
Merged-chr15-86067664-48	chr15	86067441	86067914	+	0.000	0.000	Merged-chr15-86067664-48
Merged-chr15-61987115-78	chr15	61986710	61987610	+	0.000	0.000	Merged-chr15-61987115-78
Merged-chr2-93462158-118	chr2	93461663	93462548	+	0.000	0.000	Merged-chr2-93462158-118
Merged-chr7-79465714-3	chr7	79465593	79465834	+	0.000	0.000	Merged-chr7-79465714-3
Merged-chr13-63530431-8	chr13	63530296	63530588	+	0.000	0.000	Merged-chr13-63530431-8
Merged-chr10-14014214-21	chr10	14013999	14014383	+	0.000	0.000	Merged-chr10-14014214-21
Merged-chr2-91957300-36	chr2	91957101	91957574	+	0.000	0.000	Merged-chr2-91957300-36
Merged-chr14-101520070-1	chr14	101519972	101520170	+	0.000	0.000	Merged-chr14-101520070-1
Merged-chr19-32112588-4	chr19	32112474	32112701	+	0.000	0.000	Merged-chr19-32112588-4
Merged-chr9-62455455-9	chr9	62455301	62455641	+	0.000	0.000	Merged-chr9-62455455-9
Merged-chr5-110094650-54	chr5	110094437	110094833	+	0.000	0.000	Merged-chr5-110094650-54
Merged-chr7-83631925-52	chr7	83631692	83632150	+	0.000	0.000	Merged-chr7-83631925-52
Merged-chr2-157566753-103	chr2	157566348	157567078	+	0.000	0.000	Merged-chr2-157566753-103
Merged-chr10-96724956-66	chr10	96724760	96725252	+	0.000	0.000	Merged-chr10-96724956-66
Merged-chr17-47294215-12	chr17	47294006	47294416	+	0.000	0.000	Merged-chr17-47294215-12
Merged-chr4-95901684-1	chr4	95901586	95901784	+	0.000	0.000	Merged-chr4-95901684-1
Merged-chr2-91950520-49	chr2	91950053	91950743	+	0.000	0.000	Merged-chr2-91950520-49
Merged-chr6-99435291-39	chr6	99435060	99435540	+	0.000	0.000	Merged-chr6-99435291-39
Merged-chr15-6520162-57	chr15	6519950	6520387	+	0.000	0.000	Merged-chr15-6520162-57
Merged-chr5-147071000-57	chr5	147070534	147071340	+	0.000	0.000	Merged-chr5-147071000-57
Merged-chr10-99241989-124	chr10	99241691	99242180	+	0.000	0.000	Merged-chr10-99241989-124
Merged-chr14-122187060-26	chr14	122186808	122187251	+	0.000	0.000	Merged-chr14-122187060-26
Merged-chr3-129557720-6	chr3	129557562	129557874	+	0.000	0.000	Merged-chr3-129557720-6
Merged-chr7-132428517-16	chr7	132428274	132428735	+	0.000	0.000	Merged-chr7-132428517-16
Merged-chr16-97462478-3	chr16	97462380	97462578	+	0.000	0.000	Merged-chr16-97462478-3
Merged-chr9-61669996-60	chr9	61669687	61670197	+	0.000	0.000	Merged-chr9-61669996-60
Merged-chr11-4823993-46	chr11	4823724	4824233	+	0.000	0.000	Merged-chr11-4823993-46
Merged-chr11-75914004-27	chr11	75913672	75914363	+	0.000	0.000	Merged-chr11-75914004-27
Merged-chr4-155094632-7	chr4	155094469	155094833	+	0.000	0.000	Merged-chr4-155094632-7
Merged-chr9-102792084-52	chr9	102791886	102792254	+	0.000	0.000	Merged-chr9-102792084-52
Merged-chr12-85944621-1	chr12	85944523	85944721	+	0.000	0.000	Merged-chr12-85944621-1
Merged-chr11-20542335-1	chr11	20542237	20542435	+	0.000	0.000	Merged-chr11-20542335-1
Merged-chr11-5219481-13	chr11	5219270	5219662	+	0.000	0.000	Merged-chr11-5219481-13
Merged-chr16-76357413-27	chr16	76357223	76357581	+	0.000	0.000	Merged-chr16-76357413-27
Merged-chr6-89553469-23	chr6	89553228	89553772	+	0.000	0.000	Merged-chr6-89553469-23
Merged-chr1-94147296-7	chr1	94147005	94147537	+	0.000	0.000	Merged-chr1-94147296-7
