#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chrX-139610581-86	chrX	139610156	139610906	+	0.000	0.000	Merged-chrX-139610581-86
Merged-chr2-28526333-12	chr2	28526172	28526529	+	0.000	0.000	Merged-chr2-28526333-12
Merged-chr11-3152779-31	chr11	3152401	3153188	+	0.000	0.000	Merged-chr11-3152779-31
Merged-chr1-173409239-24	chr1	173409082	173409393	+	0.000	0.000	Merged-chr1-173409239-24
Merged-chr18-54125230-1	chr18	54125132	54125330	+	0.000	0.000	Merged-chr18-54125230-1
Merged-chr10-121268962-23	chr10	121268752	121269183	+	0.000	0.000	Merged-chr10-121268962-23
Merged-chr10-60381393-83	chr10	60380917	60381946	+	0.000	0.000	Merged-chr10-60381393-83
Merged-chr5-75662044-1	chr5	75661946	75662144	+	0.000	0.000	Merged-chr5-75662044-1
Merged-chr5-89882343-19	chr5	89882135	89882566	+	0.000	0.000	Merged-chr5-89882343-19
Merged-chr1-179369599-1	chr1	179369501	179369699	+	0.000	0.000	Merged-chr1-179369599-1
Merged-chr1-189873332-1	chr1	189873234	189873432	+	0.000	0.000	Merged-chr1-189873332-1
Merged-chr15-6601704-81	chr15	6601053	6602552	+	0.000	0.000	Merged-chr15-6601704-81
Merged-chr9-62412387-14	chr9	62412191	62412606	+	0.000	0.000	Merged-chr9-62412387-14
Merged-chr16-33747689-52	chr16	33747490	33747866	+	0.000	0.000	Merged-chr16-33747689-52
Merged-chr5-34466431-61	chr5	34466086	34466695	+	0.000	0.000	Merged-chr5-34466431-61
Merged-chr3-95652439-14	chr3	95652234	95652646	+	0.000	0.000	Merged-chr3-95652439-14
Merged-chr15-77733561-52	chr15	77733239	77733848	+	0.000	0.000	Merged-chr15-77733561-52
Merged-chr2-77170403-78	chr2	77170020	77170788	+	0.000	0.000	Merged-chr2-77170403-78
Merged-chr19-36522923-59	chr19	36522720	36523199	+	0.000	0.000	Merged-chr19-36522923-59
Merged-chr19-46037738-21	chr19	46037454	46037940	+	0.000	0.000	Merged-chr19-46037738-21
Merged-chr3-131019630-77	chr3	131019432	131019918	+	0.000	0.000	Merged-chr3-131019630-77
Merged-chr6-144265830-63	chr6	144265515	144266108	+	0.000	0.000	Merged-chr6-144265830-63
Merged-chr6-143869116-1	chr6	143869018	143869216	+	0.000	0.000	Merged-chr6-143869116-1
Merged-chr7-16332250-11	chr7	16331839	16332492	+	0.000	0.000	Merged-chr7-16332250-11
Merged-chr4-63842396-65	chr4	63841995	63842784	+	0.000	0.000	Merged-chr4-63842396-65
Merged-chr18-79080001-30	chr18	79079704	79080424	+	0.000	0.000	Merged-chr18-79080001-30
Merged-chr18-78995160-1	chr18	78995062	78995260	+	0.000	0.000	Merged-chr18-78995160-1
Merged-chr8-15027363-119	chr8	15027023	15027695	+	0.000	0.000	Merged-chr8-15027363-119
Merged-chr6-144283818-1	chr6	144283720	144283918	+	0.000	0.000	Merged-chr6-144283818-1
Merged-chr3-68969337-9	chr3	68969156	68969499	+	0.000	0.000	Merged-chr3-68969337-9
Merged-chr1-189063556-2	chr1	189063457	189063657	+	0.000	0.000	Merged-chr1-189063556-2
Merged-chr16-35741769-10	chr16	35741587	35741955	+	0.000	0.000	Merged-chr16-35741769-10
Merged-chr9-53381265-58	chr9	53380747	53381483	+	0.000	0.000	Merged-chr9-53381265-58
Merged-chr19-28531057-23	chr19	28530800	28531270	+	0.000	0.000	Merged-chr19-28531057-23
Merged-chr13-109238823-1	chr13	109238725	109238923	+	0.000	0.000	Merged-chr13-109238823-1
Merged-chr9-77910963-98	chr9	77910539	77911435	+	0.000	0.000	Merged-chr9-77910963-98
Merged-chr12-85824848-81	chr12	85824652	85825092	+	0.000	0.000	Merged-chr12-85824848-81
Merged-chr13-108542500-7	chr13	108542252	108542879	+	0.000	0.000	Merged-chr13-108542500-7
Merged-chr16-24474974-11	chr16	24474850	24475135	+	0.000	0.000	Merged-chr16-24474974-11
Merged-chr7-79466240-66	chr7	79465997	79466555	+	0.000	0.000	Merged-chr7-79466240-66
Merged-chr8-81756964-44	chr8	81756581	81757230	+	0.000	0.000	Merged-chr8-81756964-44
Merged-chr16-24151708-115	chr16	24151274	24151971	+	0.000	0.000	Merged-chr16-24151708-115
Merged-chr4-32250559-148	chr4	32249706	32251245	+	0.000	0.000	Merged-chr4-32250559-148
Merged-chr1-138619546-96	chr1	138619001	138619863	+	0.000	0.000	Merged-chr1-138619546-96
Merged-chr17-47923846-9	chr17	47923464	47924153	+	0.000	0.000	Merged-chr17-47923846-9
Merged-chr5-135628870-1	chr5	135628772	135628970	+	0.000	0.000	Merged-chr5-135628870-1
Merged-chr6-121245013-1	chr6	121244915	121245113	+	0.000	0.000	Merged-chr6-121245013-1
Merged-chr1-153617501-53	chr1	153617291	153617696	+	0.000	0.000	Merged-chr1-153617501-53
Merged-chr12-3897249-11	chr12	3897072	3897510	+	0.000	0.000	Merged-chr12-3897249-11
Merged-chr9-25187350-4	chr9	25187201	25187487	+	0.000	0.000	Merged-chr9-25187350-4
Merged-chr6-147537391-1	chr6	147537293	147537491	+	0.000	0.000	Merged-chr6-147537391-1
Merged-chr10-42861528-10	chr10	42861277	42861780	+	0.000	0.000	Merged-chr10-42861528-10
Merged-chr6-121226378-36	chr6	121226072	121226746	+	0.000	0.000	Merged-chr6-121226378-36
Merged-chr16-77015588-1	chr16	77015490	77015688	+	0.000	0.000	Merged-chr16-77015588-1
Merged-chr16-97535153-8	chr16	97534910	97535336	+	0.000	0.000	Merged-chr16-97535153-8
Merged-chr12-103337939-2	chr12	103337759	103338122	+	0.000	0.000	Merged-chr12-103337939-2
Merged-chr14-10453327-99	chr14	10453060	10453525	+	0.000	0.000	Merged-chr14-10453327-99
Merged-chr4-86857251-99	chr4	86856966	86857496	+	0.000	0.000	Merged-chr4-86857251-99
Merged-chr12-76305169-2	chr12	76305051	76305289	+	0.000	0.000	Merged-chr12-76305169-2
Merged-chr16-96087154-31	chr16	96086954	96087372	+	0.000	0.000	Merged-chr16-96087154-31
Merged-chr10-121420246-43	chr10	121420055	121420586	+	0.000	0.000	Merged-chr10-121420246-43
Merged-chr1-179041319-2	chr1	179041178	179041462	+	0.000	0.000	Merged-chr1-179041319-2
Merged-chr19-36554580-101	chr19	36554012	36554924	+	0.000	0.000	Merged-chr19-36554580-101
Merged-chr3-87387698-10	chr3	87387474	87387895	+	0.000	0.000	Merged-chr3-87387698-10
Merged-chr9-101078724-6	chr9	101078544	101078859	+	0.000	0.000	Merged-chr9-101078724-6
Merged-chr17-63499977-168	chr17	63499630	63500307	+	0.000	0.000	Merged-chr17-63499977-168
Merged-chr15-93595950-115	chr15	93595345	93596428	+	0.000	0.000	Merged-chr15-93595950-115
Merged-chr9-58266728-3	chr9	58266609	58266842	+	0.000	0.000	Merged-chr9-58266728-3
Merged-chr2-170246602-1	chr2	170246504	170246702	+	0.000	0.000	Merged-chr2-170246602-1
Merged-chr8-81861625-26	chr8	81861430	81861921	+	0.000	0.000	Merged-chr8-81861625-26
Merged-chr10-42869642-22	chr10	42869426	42869860	+	0.000	0.000	Merged-chr10-42869642-22
Merged-chr13-90967721-28	chr13	90967464	90967948	+	0.000	0.000	Merged-chr13-90967721-28
Merged-chr7-3693587-203	chr7	3693316	3693817	+	0.000	0.000	Merged-chr7-3693587-203
Merged-chr7-108935472-1	chr7	108935374	108935572	+	0.000	0.000	Merged-chr7-108935472-1
Merged-chr3-138867429-26	chr3	138867091	138867701	+	0.000	0.000	Merged-chr3-138867429-26
Merged-chr12-82304111-12	chr12	82303935	82304271	+	0.000	0.000	Merged-chr12-82304111-12
Merged-chr10-96588454-52	chr10	96588173	96588801	+	0.000	0.000	Merged-chr10-96588454-52
Merged-chr8-104248325-62	chr8	104248104	104248655	+	0.000	0.000	Merged-chr8-104248325-62
Merged-chr5-143528007-72	chr5	143527514	143528427	+	0.000	0.000	Merged-chr5-143528007-72
Merged-chr2-132051940-20	chr2	132051726	132052198	+	0.000	0.000	Merged-chr2-132051940-20
Merged-chr5-138622884-50	chr5	138622694	138623134	+	0.000	0.000	Merged-chr5-138622884-50
Merged-chr13-110082626-1	chr13	110082528	110082726	+	0.000	0.000	Merged-chr13-110082626-1
Merged-chr2-156862188-4	chr2	156862011	156862405	+	0.000	0.000	Merged-chr2-156862188-4
Merged-chr2-103658723-12	chr2	103658510	103658872	+	0.000	0.000	Merged-chr2-103658723-12
Merged-chr1-189973185-50	chr1	189972944	189973441	+	0.000	0.000	Merged-chr1-189973185-50
Merged-chr12-41146661-3	chr12	41146520	41146801	+	0.000	0.000	Merged-chr12-41146661-3
Merged-chr5-118050907-19	chr5	118050704	118051071	+	0.000	0.000	Merged-chr5-118050907-19
Merged-chr9-77754782-52	chr9	77754448	77755101	+	0.000	0.000	Merged-chr9-77754782-52
Merged-chr2-117433681-2	chr2	117433573	117433791	+	0.000	0.000	Merged-chr2-117433681-2
Merged-chr16-91387965-13	chr16	91387750	91388208	+	0.000	0.000	Merged-chr16-91387965-13
Merged-chr2-62411627-90	chr2	62411405	62411872	+	0.000	0.000	Merged-chr2-62411627-90
Merged-chr2-180273626-55	chr2	180273435	180273905	+	0.000	0.000	Merged-chr2-180273626-55
Merged-chr1-138590602-27	chr1	138590428	138590770	+	0.000	0.000	Merged-chr1-138590602-27
Merged-chr3-90491108-72	chr3	90490806	90491285	+	0.000	0.000	Merged-chr3-90491108-72
Merged-chr14-122748042-18	chr14	122747760	122748307	+	0.000	0.000	Merged-chr14-122748042-18
Merged-chr11-75867102-2	chr11	75866985	75867222	+	0.000	0.000	Merged-chr11-75867102-2
Merged-chr5-150611909-50	chr5	150611651	150612132	+	0.000	0.000	Merged-chr5-150611909-50
Merged-chr13-51969748-1	chr13	51969650	51969848	+	0.000	0.000	Merged-chr13-51969748-1
Merged-chr2-91948356-2	chr2	91948258	91948456	+	0.000	0.000	Merged-chr2-91948356-2
Merged-chr7-73598173-3	chr7	73598057	73598291	+	0.000	0.000	Merged-chr7-73598173-3
Merged-chr2-122467612-78	chr2	122467302	122467939	+	0.000	0.000	Merged-chr2-122467612-78
Merged-chr1-38693164-1	chr1	38693066	38693264	+	0.000	0.000	Merged-chr1-38693164-1
Merged-chr9-35438818-15	chr9	35438652	35439024	+	0.000	0.000	Merged-chr9-35438818-15
Merged-chr7-28384283-3	chr7	28384143	28384459	+	0.000	0.000	Merged-chr7-28384283-3
Merged-chr7-123110483-20	chr7	123110246	123110739	+	0.000	0.000	Merged-chr7-123110483-20
Merged-chr9-94998094-9	chr9	94997922	94998265	+	0.000	0.000	Merged-chr9-94998094-9
Merged-chr11-3133028-6	chr11	3132929	3133131	+	0.000	0.000	Merged-chr11-3133028-6
Merged-chr18-79064378-58	chr18	79064086	79064613	+	0.000	0.000	Merged-chr18-79064378-58
Merged-chr4-102859663-41	chr4	102859348	102860180	+	0.000	0.000	Merged-chr4-102859663-41
Merged-chr12-52893034-15	chr12	52892598	52893293	+	0.000	0.000	Merged-chr12-52893034-15
Merged-chr7-129427425-1	chr7	129427327	129427525	+	0.000	0.000	Merged-chr7-129427425-1
Merged-chr2-131448367-26	chr2	131448187	131448550	+	0.000	0.000	Merged-chr2-131448367-26
Merged-chr9-92229541-73	chr9	92229244	92229942	+	0.000	0.000	Merged-chr9-92229541-73
Merged-chr15-97664065-61	chr15	97663697	97664356	+	0.000	0.000	Merged-chr15-97664065-61
Merged-chr15-28025300-2	chr15	28025159	28025444	+	0.000	0.000	Merged-chr15-28025300-2
Merged-chr8-66861126-149	chr8	66860673	66861946	+	0.000	0.000	Merged-chr8-66861126-149
Merged-chr9-61859765-62	chr9	61859366	61860214	+	0.000	0.000	Merged-chr9-61859765-62
Merged-chr4-99929700-86	chr4	99929383	99929958	+	0.000	0.000	Merged-chr4-99929700-86
Merged-chr16-94414336-19	chr16	94414140	94414534	+	0.000	0.000	Merged-chr16-94414336-19
Merged-chr16-11456319-66	chr16	11456046	11456710	+	0.000	0.000	Merged-chr16-11456319-66
Merged-chr18-80497018-4	chr18	80496863	80497180	+	0.000	0.000	Merged-chr18-80497018-4
Merged-chr2-170400933-1	chr2	170400835	170401033	+	0.000	0.000	Merged-chr2-170400933-1
Merged-chr13-3892809-8	chr13	3892657	3892934	+	0.000	0.000	Merged-chr13-3892809-8
Merged-chr7-128392069-3	chr7	128391955	128392201	+	0.000	0.000	Merged-chr7-128392069-3
Merged-chr7-143010167-43	chr7	143009828	143010347	+	0.000	0.000	Merged-chr7-143010167-43
Merged-chr10-121316401-59	chr10	121315998	121316680	+	0.000	0.000	Merged-chr10-121316401-59
Merged-chr17-87636797-74	chr17	87636578	87637217	+	0.000	0.000	Merged-chr17-87636797-74
Merged-chr3-121814746-1	chr3	121814648	121814846	+	0.000	0.000	Merged-chr3-121814746-1
Merged-chr2-112714735-54	chr2	112714448	112715061	+	0.000	0.000	Merged-chr2-112714735-54
Merged-chr3-52296970-1	chr3	52296872	52297070	+	0.000	0.000	Merged-chr3-52296970-1
Merged-chr3-37263461-6	chr3	37263255	37263692	+	0.000	0.000	Merged-chr3-37263461-6
Merged-chr8-125734356-90	chr8	125734006	125734601	+	0.000	0.000	Merged-chr8-125734356-90
Merged-chr9-101251656-72	chr9	101251445	101252012	+	0.000	0.000	Merged-chr9-101251656-72
Merged-chr16-57121649-81	chr16	57121338	57121930	+	0.000	0.000	Merged-chr16-57121649-81
Merged-chr13-108601444-1	chr13	108601346	108601544	+	0.000	0.000	Merged-chr13-108601444-1
Merged-chr3-106483430-2	chr3	106483332	106483530	+	0.000	0.000	Merged-chr3-106483430-2
Merged-chr11-5261159-5	chr11	5261032	5261284	+	0.000	0.000	Merged-chr11-5261159-5
Merged-chr2-174330012-174	chr2	174329391	174330921	+	0.000	0.000	Merged-chr2-174330012-174
Merged-chr16-11327633-1	chr16	11327535	11327733	+	0.000	0.000	Merged-chr16-11327633-1
Merged-chr3-101929538-16	chr3	101929341	101929799	+	0.000	0.000	Merged-chr3-101929538-16
Merged-chr2-29662052-49	chr2	29661791	29662309	+	0.000	0.000	Merged-chr2-29662052-49
Merged-chr15-6586508-38	chr15	6586161	6586743	+	0.000	0.000	Merged-chr15-6586508-38
Merged-chr19-57083093-37	chr19	57082698	57083292	+	0.000	0.000	Merged-chr19-57083093-37
Merged-chr1-138558537-3	chr1	138558410	138558674	+	0.000	0.000	Merged-chr1-138558537-3
Merged-chr12-78219327-13	chr12	78219106	78219538	+	0.000	0.000	Merged-chr12-78219327-13
Merged-chr13-109776276-46	chr13	109776092	109776483	+	0.000	0.000	Merged-chr13-109776276-46
Merged-chr14-121456834-2	chr14	121456727	121456943	+	0.000	0.000	Merged-chr14-121456834-2
Merged-chr7-25107253-25	chr7	25106960	25107505	+	0.000	0.000	Merged-chr7-25107253-25
Merged-chr2-117328790-53	chr2	117328569	117329008	+	0.000	0.000	Merged-chr2-117328790-53
Merged-chr5-64819652-30	chr5	64819484	64819892	+	0.000	0.000	Merged-chr5-64819652-30
Merged-chr17-5893346-8	chr17	5893112	5893599	+	0.000	0.000	Merged-chr17-5893346-8
Merged-chr7-125551601-1	chr7	125551503	125551701	+	0.000	0.000	Merged-chr7-125551601-1
Merged-chr17-84188564-1	chr17	84188466	84188664	+	0.000	0.000	Merged-chr17-84188564-1
Merged-chr4-149307767-70	chr4	149307438	149308037	+	0.000	0.000	Merged-chr4-149307767-70
Merged-chr3-131157168-10	chr3	131156989	131157365	+	0.000	0.000	Merged-chr3-131157168-10
Merged-chr12-113217877-58	chr12	113217600	113218154	+	0.000	0.000	Merged-chr12-113217877-58
Merged-chr2-103635845-3	chr2	103635700	103636012	+	0.000	0.000	Merged-chr2-103635845-3
Merged-chr19-4227723-1	chr19	4227625	4227823	+	0.000	0.000	Merged-chr19-4227723-1
Merged-chr14-57713043-44	chr14	57712848	57713257	+	0.000	0.000	Merged-chr14-57713043-44
Merged-chr7-6172024-124	chr7	6171768	6172286	+	0.000	0.000	Merged-chr7-6172024-124
Merged-chr17-32891413-48	chr17	32891140	32891651	+	0.000	0.000	Merged-chr17-32891413-48
Merged-chr15-102722024-72	chr15	102721689	102722391	+	0.000	0.000	Merged-chr15-102722024-72
Merged-chr12-116138953-46	chr12	116138471	116139268	+	0.000	0.000	Merged-chr12-116138953-46
Merged-chr10-14050811-26	chr10	14050641	14050984	+	0.000	0.000	Merged-chr10-14050811-26
Merged-chr5-107359666-49	chr5	107359402	107359868	+	0.000	0.000	Merged-chr5-107359666-49
Merged-chr2-177840278-65	chr2	177839839	177840638	+	0.000	0.000	Merged-chr2-177840278-65
Merged-chr1-69689104-39	chr1	69688915	69689356	+	0.000	0.000	Merged-chr1-69689104-39
Merged-chr2-68381486-16	chr2	68381286	68381672	+	0.000	0.000	Merged-chr2-68381486-16
Merged-chr11-3186832-32	chr11	3186602	3187047	+	0.000	0.000	Merged-chr11-3186832-32
Merged-chr15-58196982-23	chr15	58196768	58197238	+	0.000	0.000	Merged-chr15-58196982-23
Merged-chr1-21960580-1	chr1	21960482	21960680	+	0.000	0.000	Merged-chr1-21960580-1
Merged-chr13-9494964-22	chr13	9494719	9495208	+	0.000	0.000	Merged-chr13-9494964-22
Merged-chr6-99261371-76	chr6	99260951	99261589	+	0.000	0.000	Merged-chr6-99261371-76
Merged-chr4-156200836-25	chr4	156200682	156200999	+	0.000	0.000	Merged-chr4-156200836-25
Merged-chr3-115815828-66	chr3	115815574	115816126	+	0.000	0.000	Merged-chr3-115815828-66
Merged-chr6-128790681-1	chr6	128790583	128790781	+	0.000	0.000	Merged-chr6-128790681-1
Merged-chr13-93499298-157	chr13	93499081	93499829	+	0.000	0.000	Merged-chr13-93499298-157
Merged-chr16-11455887-1	chr16	11455789	11455987	+	0.000	0.000	Merged-chr16-11455887-1
Merged-chr6-129229876-2	chr6	129229778	129229976	+	0.000	0.000	Merged-chr6-129229876-2
Merged-chr13-91180481-23	chr13	91180251	91180742	+	0.000	0.000	Merged-chr13-91180481-23
Merged-chrX-166304686-40	chrX	166304452	166305024	+	0.000	0.000	Merged-chrX-166304686-40
Merged-chr3-40950143-167	chr3	40949332	40950510	+	0.000	0.000	Merged-chr3-40950143-167
Merged-chr6-144101052-13	chr6	144100793	144101273	+	0.000	0.000	Merged-chr6-144101052-13
Merged-chr14-121936760-6	chr14	121936614	121936896	+	0.000	0.000	Merged-chr14-121936760-6
Merged-chr10-128368814-69	chr10	128368502	128369093	+	0.000	0.000	Merged-chr10-128368814-69
Merged-chr1-61151289-6	chr1	61151074	61151485	+	0.000	0.000	Merged-chr1-61151289-6
Merged-chr10-127607308-16	chr10	127607086	127607494	+	0.000	0.000	Merged-chr10-127607308-16
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr10-96757491-3	chr10	96757365	96757629	+	0.000	0.000	Merged-chr10-96757491-3
Merged-chr3-136387021-1	chr3	136386923	136387121	+	0.000	0.000	Merged-chr3-136387021-1
Merged-chr5-92318297-5	chr5	92318119	92318461	+	0.000	0.000	Merged-chr5-92318297-5
Merged-chr2-163254696-7	chr2	163254313	163254961	+	0.000	0.000	Merged-chr2-163254696-7
Merged-chr16-76323771-64	chr16	76323456	76324046	+	0.000	0.000	Merged-chr16-76323771-64
Merged-chr9-118750272-2	chr9	118750107	118750440	+	0.000	0.000	Merged-chr9-118750272-2
Merged-chr16-97326270-33	chr16	97326055	97326649	+	0.000	0.000	Merged-chr16-97326270-33
Merged-chr15-96460915-125	chr15	96460601	96461409	+	0.000	0.000	Merged-chr15-96460915-125
Merged-chr10-42860924-1	chr10	42860826	42861024	+	0.000	0.000	Merged-chr10-42860924-1
Merged-chr9-107975775-69	chr9	107975398	107976042	+	0.000	0.000	Merged-chr9-107975775-69
Merged-chr5-148509781-69	chr5	148509401	148510136	+	0.000	0.000	Merged-chr5-148509781-69
Merged-chr4-6924913-49	chr4	6924682	6925132	+	0.000	0.000	Merged-chr4-6924913-49
Merged-chr10-39472320-28	chr10	39472050	39472556	+	0.000	0.000	Merged-chr10-39472320-28
Merged-chr12-116143983-1	chr12	116143885	116144083	+	0.000	0.000	Merged-chr12-116143983-1
Merged-chr15-100845371-50	chr15	100845099	100845687	+	0.000	0.000	Merged-chr15-100845371-50
Merged-chr2-169519991-22	chr2	169519793	169520197	+	0.000	0.000	Merged-chr2-169519991-22
Merged-chr3-121815134-77	chr3	121814912	121815589	+	0.000	0.000	Merged-chr3-121815134-77
Merged-chr10-60169227-2	chr10	60169116	60169341	+	0.000	0.000	Merged-chr10-60169227-2
Merged-chr15-93563752-30	chr15	93563566	93563953	+	0.000	0.000	Merged-chr15-93563752-30
Merged-chr11-109432542-63	chr11	109432014	109432961	+	0.000	0.000	Merged-chr11-109432542-63
Merged-chr16-76373616-10	chr16	76373507	76373736	+	0.000	0.000	Merged-chr16-76373616-10
Merged-chr7-73597413-17	chr7	73597245	73597575	+	0.000	0.000	Merged-chr7-73597413-17
Merged-chr10-43467884-13	chr10	43467732	43468021	+	0.000	0.000	Merged-chr10-43467884-13
Merged-chr5-143269808-55	chr5	143269315	143270336	+	0.000	0.000	Merged-chr5-143269808-55
Merged-chr12-116085343-1	chr12	116085245	116085443	+	0.000	0.000	Merged-chr12-116085343-1
Merged-chr17-6640870-18	chr17	6640627	6641083	+	0.000	0.000	Merged-chr17-6640870-18
Merged-chr9-14273135-1	chr9	14273037	14273235	+	0.000	0.000	Merged-chr9-14273135-1
Merged-chr4-16162455-7	chr4	16162322	16162652	+	0.000	0.000	Merged-chr4-16162455-7
Merged-chr7-44305170-86	chr7	44304925	44305452	+	0.000	0.000	Merged-chr7-44305170-86
Merged-chr12-116028294-32	chr12	116028071	116028498	+	0.000	0.000	Merged-chr12-116028294-32
Merged-chr15-86094752-47	chr15	86094329	86095204	+	0.000	0.000	Merged-chr15-86094752-47
Merged-chr12-108634224-17	chr12	108634043	108634543	+	0.000	0.000	Merged-chr12-108634224-17
Merged-chr4-6868044-4	chr4	6867900	6868168	+	0.000	0.000	Merged-chr4-6868044-4
Merged-chr2-174327608-62	chr2	174327405	174327808	+	0.000	0.000	Merged-chr2-174327608-62
Merged-chr18-78954647-1	chr18	78954549	78954747	+	0.000	0.000	Merged-chr18-78954647-1
Merged-chr4-140989703-11	chr4	140989519	140989867	+	0.000	0.000	Merged-chr4-140989703-11
Merged-chr2-156863102-107	chr2	156862648	156863539	+	0.000	0.000	Merged-chr2-156863102-107
Merged-chr12-82267745-1	chr12	82267647	82267845	+	0.000	0.000	Merged-chr12-82267745-1
Merged-chr2-170101428-32	chr2	170101200	170101637	+	0.000	0.000	Merged-chr2-170101428-32
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr1-189883084-25	chr1	189882780	189883290	+	0.000	0.000	Merged-chr1-189883084-25
Merged-chr5-75527470-1	chr5	75527372	75527570	+	0.000	0.000	Merged-chr5-75527470-1
Merged-chr1-106759844-2	chr1	106759746	106759944	+	0.000	0.000	Merged-chr1-106759844-2
Merged-chr15-100038868-69	chr15	100038482	100039157	+	0.000	0.000	Merged-chr15-100038868-69
Merged-chr15-9527309-5	chr15	9527155	9527497	+	0.000	0.000	Merged-chr15-9527309-5
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr7-110796753-46	chr7	110796552	110796954	+	0.000	0.000	Merged-chr7-110796753-46
Merged-chr3-101013202-2	chr3	101013065	101013341	+	0.000	0.000	Merged-chr3-101013202-2
Merged-chr10-93225944-30	chr10	93225736	93226267	+	0.000	0.000	Merged-chr10-93225944-30
Merged-chr14-121931841-19	chr14	121931657	121932104	+	0.000	0.000	Merged-chr14-121931841-19
Merged-chr6-65820561-1	chr6	65820463	65820661	+	0.000	0.000	Merged-chr6-65820561-1
Merged-chr10-39368856-5	chr10	39368743	39368997	+	0.000	0.000	Merged-chr10-39368856-5
Merged-chr13-5215568-1	chr13	5215470	5215668	+	0.000	0.000	Merged-chr13-5215568-1
