#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed
Merged-chr5-140502630-23	chr5	140502407	140502853	+	0.000	0.000	Merged-chr5-140502630-23
Merged-chr5-77082994-13	chr5	77082825	77083129	+	0.000	0.000	Merged-chr5-77082994-13
Merged-chr15-90224402-90	chr15	90224118	90224680	+	0.000	0.000	Merged-chr15-90224402-90
Merged-chr10-44460135-1	chr10	44460037	44460235	+	0.000	0.000	Merged-chr10-44460135-1
Merged-chr7-114115270-5	chr7	114115127	114115425	+	0.000	0.000	Merged-chr7-114115270-5
Merged-chr11-67532343-16	chr11	67532100	67532603	+	0.000	0.000	Merged-chr11-67532343-16
Merged-chr2-52460534-1	chr2	52460436	52460634	+	0.000	0.000	Merged-chr2-52460534-1
Merged-chr12-51543736-20	chr12	51543565	51544030	+	0.000	0.000	Merged-chr12-51543736-20
Merged-chr12-54999059-64	chr12	54998799	54999519	+	0.000	0.000	Merged-chr12-54999059-64
Merged-chr1-133847657-11	chr1	133847518	133847775	+	0.000	0.000	Merged-chr1-133847657-11
Merged-chr17-14960917-5	chr17	14960759	14961096	+	0.000	0.000	Merged-chr17-14960917-5
Merged-chr8-57576457-48	chr8	57576216	57576708	+	0.000	0.000	Merged-chr8-57576457-48
Merged-chr11-82178055-28	chr11	82177789	82178258	+	0.000	0.000	Merged-chr11-82178055-28
Merged-chr19-38053790-1	chr19	38053692	38053890	+	0.000	0.000	Merged-chr19-38053790-1
Merged-chr14-20169384-1	chr14	20169286	20169484	+	0.000	0.000	Merged-chr14-20169384-1
Merged-chr13-106999635-1	chr13	106999537	106999735	+	0.000	0.000	Merged-chr13-106999635-1
Merged-chr13-74770012-5	chr13	74769876	74770191	+	0.000	0.000	Merged-chr13-74770012-5
Merged-chr5-107978348-39	chr5	107977938	107978756	+	0.000	0.000	Merged-chr5-107978348-39
Merged-chr3-9817216-3	chr3	9817063	9817407	+	0.000	0.000	Merged-chr3-9817216-3
Merged-chr19-55253983-137	chr19	55253589	55254307	+	0.000	0.000	Merged-chr19-55253983-137
Merged-chr19-20389573-29	chr19	20389256	20390118	+	0.000	0.000	Merged-chr19-20389573-29
Merged-chr7-74544568-34	chr7	74544331	74544858	+	0.000	0.000	Merged-chr7-74544568-34
Merged-chr9-31121439-5	chr9	31121272	31121605	+	0.000	0.000	Merged-chr9-31121439-5
Merged-chr2-79087442-58	chr2	79087023	79087885	+	0.000	0.000	Merged-chr2-79087442-58
Merged-chr1-181842343-120	chr1	181841994	181842553	+	0.000	0.000	Merged-chr1-181842343-120
Merged-chr4-9028055-41	chr4	9027692	9028416	+	0.000	0.000	Merged-chr4-9028055-41
Merged-chr3-159495553-70	chr3	159495250	159495806	+	0.000	0.000	Merged-chr3-159495553-70
Merged-chr13-75707765-110	chr13	75707259	75708043	+	0.000	0.000	Merged-chr13-75707765-110
Merged-chr12-98268789-38	chr12	98268532	98268994	+	0.000	0.000	Merged-chr12-98268789-38
Merged-chrX-159199808-53	chrX	159199188	159200285	+	0.000	0.000	Merged-chrX-159199808-53
Merged-chr12-65159175-1	chr12	65159077	65159275	+	0.000	0.000	Merged-chr12-65159175-1
Merged-chr10-30200308-74	chr10	30199963	30200615	+	0.000	0.000	Merged-chr10-30200308-74
Merged-chr1-88655113-58	chr1	88654795	88655470	+	0.000	0.000	Merged-chr1-88655113-58
Merged-chr17-79895160-10	chr17	79894975	79895284	+	0.000	0.000	Merged-chr17-79895160-10
Merged-chr2-128412572-7	chr2	128412437	128412703	+	0.000	0.000	Merged-chr2-128412572-7
Merged-chr17-50071769-42	chr17	50071544	50071997	+	0.000	0.000	Merged-chr17-50071769-42
Merged-chr2-9879570-49	chr2	9879347	9879848	+	0.000	0.000	Merged-chr2-9879570-49
Merged-chr1-138931080-29	chr1	138930768	138931341	+	0.000	0.000	Merged-chr1-138931080-29
Merged-chr4-152435289-41	chr4	152434961	152435754	+	0.000	0.000	Merged-chr4-152435289-41
Merged-chr14-102833912-8	chr14	102833503	102834222	+	0.000	0.000	Merged-chr14-102833912-8
Merged-chr9-106318316-12	chr9	106318043	106318490	+	0.000	0.000	Merged-chr9-106318316-12
Merged-chr13-114987295-18	chr13	114987099	114987478	+	0.000	0.000	Merged-chr13-114987295-18
Merged-chr15-88751581-99	chr15	88751246	88751847	+	0.000	0.000	Merged-chr15-88751581-99
Merged-chr1-167393932-88	chr1	167393515	167394208	+	0.000	0.000	Merged-chr1-167393932-88
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr10-95691143-13	chr10	95690927	95691334	+	0.000	0.000	Merged-chr10-95691143-13
Merged-chr4-98922414-1	chr4	98922316	98922514	+	0.000	0.000	Merged-chr4-98922414-1
Merged-chr9-54612864-43	chr9	54612619	54613173	+	0.000	0.000	Merged-chr9-54612864-43
Merged-chr4-46666522-9	chr4	46666381	46666699	+	0.000	0.000	Merged-chr4-46666522-9
Merged-chr2-11662282-5	chr2	11662158	11662421	+	0.000	0.000	Merged-chr2-11662282-5
Merged-chr9-24505220-44	chr9	24504976	24505458	+	0.000	0.000	Merged-chr9-24505220-44
Merged-chr17-73656544-26	chr17	73656365	73656726	+	0.000	0.000	Merged-chr17-73656544-26
Merged-chr13-74770542-85	chr13	74770331	74771007	+	0.000	0.000	Merged-chr13-74770542-85
Merged-chr3-93550146-53	chr3	93549818	93550348	+	0.000	0.000	Merged-chr3-93550146-53
Merged-chr2-4881275-5	chr2	4880998	4881496	+	0.000	0.000	Merged-chr2-4881275-5
Merged-chr16-44294172-8	chr16	44293978	44294365	+	0.000	0.000	Merged-chr16-44294172-8
Merged-chr1-66864016-2	chr1	66863896	66864138	+	0.000	0.000	Merged-chr1-66864016-2
Merged-chr3-86919838-4	chr3	86919697	86919976	+	0.000	0.000	Merged-chr3-86919838-4
Merged-chr17-57131873-41	chr17	57131606	57132179	+	0.000	0.000	Merged-chr17-57131873-41
Merged-chr11-53803686-61	chr11	53803114	53804136	+	0.000	0.000	Merged-chr11-53803686-61
Merged-chr6-35539475-95	chr6	35539006	35539932	+	0.000	0.000	Merged-chr6-35539475-95
Merged-chr10-44534566-5	chr10	44534386	44534728	+	0.000	0.000	Merged-chr10-44534566-5
Merged-chr1-127611779-19	chr1	127611585	127611978	+	0.000	0.000	Merged-chr1-127611779-19
Merged-chr4-133050964-41	chr4	133050583	133051227	+	0.000	0.000	Merged-chr4-133050964-41
Merged-chr7-106426995-13	chr7	106426738	106427253	+	0.000	0.000	Merged-chr7-106426995-13
Merged-chr4-46754989-10	chr4	46754778	46755218	+	0.000	0.000	Merged-chr4-46754989-10
Merged-chr2-119618525-54	chr2	119618330	119618816	+	0.000	0.000	Merged-chr2-119618525-54
Merged-chr3-137103671-1	chr3	137103573	137103771	+	0.000	0.000	Merged-chr3-137103671-1
Merged-chr18-74207831-60	chr18	74207581	74208059	+	0.000	0.000	Merged-chr18-74207831-60
Merged-chr11-67564427-31	chr11	67564159	67564753	+	0.000	0.000	Merged-chr11-67564427-31
Merged-chr4-154127522-10	chr4	154127349	154127689	+	0.000	0.000	Merged-chr4-154127522-10
Merged-chr14-100283659-2	chr14	100283470	100283851	+	0.000	0.000	Merged-chr14-100283659-2
Merged-chr13-45870077-5	chr13	45869900	45870287	+	0.000	0.000	Merged-chr13-45870077-5
Merged-chr13-29986284-62	chr13	29985920	29986542	+	0.000	0.000	Merged-chr13-29986284-62
Merged-chr14-102678089-1	chr14	102677991	102678189	+	0.000	0.000	Merged-chr14-102678089-1
Merged-chr9-58580971-24	chr9	58580831	58581194	+	0.000	0.000	Merged-chr9-58580971-24
Merged-chrX-159159822-7	chrX	159159705	159159956	+	0.000	0.000	Merged-chrX-159159822-7
Merged-chr6-108717791-30	chr6	108717543	108718037	+	0.000	0.000	Merged-chr6-108717791-30
Merged-chr6-135364478-50	chr6	135364259	135364643	+	0.000	0.000	Merged-chr6-135364478-50
Merged-chr8-84846613-1	chr8	84846515	84846713	+	0.000	0.000	Merged-chr8-84846613-1
Merged-chr17-50070273-24	chr17	50070121	50070451	+	0.000	0.000	Merged-chr17-50070273-24
Merged-chr3-136630225-22	chr3	136629908	136630486	+	0.000	0.000	Merged-chr3-136630225-22
Merged-chr8-57486834-2	chr8	57486685	57486985	+	0.000	0.000	Merged-chr8-57486834-2
Merged-chr7-139152859-46	chr7	139152634	139153018	+	0.000	0.000	Merged-chr7-139152859-46
Merged-chr18-65788927-59	chr18	65788704	65789206	+	0.000	0.000	Merged-chr18-65788927-59
Merged-chr9-106886341-7	chr9	106886140	106886555	+	0.000	0.000	Merged-chr9-106886341-7
Merged-chr4-109760708-28	chr4	109760463	109761000	+	0.000	0.000	Merged-chr4-109760708-28
Merged-chr10-8184927-13	chr10	8184726	8185098	+	0.000	0.000	Merged-chr10-8184927-13
Merged-chr16-17085766-56	chr16	17085370	17086571	+	0.000	0.000	Merged-chr16-17085766-56
Merged-chr3-84679070-45	chr3	84678862	84679279	+	0.000	0.000	Merged-chr3-84679070-45
Merged-chr5-105053656-75	chr5	105053308	105053893	+	0.000	0.000	Merged-chr5-105053656-75
Merged-chr1-172507219-12	chr1	172506962	172507413	+	0.000	0.000	Merged-chr1-172507219-12
Merged-chr3-10009584-22	chr3	10009391	10009753	+	0.000	0.000	Merged-chr3-10009584-22
Merged-chr4-8799696-68	chr4	8799424	8799969	+	0.000	0.000	Merged-chr4-8799696-68
Merged-chr6-83146136-12	chr6	83145905	83146413	+	0.000	0.000	Merged-chr6-83146136-12
Merged-chr3-135191984-24	chr3	135191693	135192231	+	0.000	0.000	Merged-chr3-135191984-24
Merged-chr13-38527849-1	chr13	38527751	38527949	+	0.000	0.000	Merged-chr13-38527849-1
Merged-chr2-71813011-39	chr2	71812722	71813213	+	0.000	0.000	Merged-chr2-71813011-39
Merged-chr2-9594121-50	chr2	9593857	9594401	+	0.000	0.000	Merged-chr2-9594121-50
Merged-chr1-133798159-16	chr1	133797699	133798505	+	0.000	0.000	Merged-chr1-133798159-16
Merged-chr2-65189232-92	chr2	65188432	65189862	+	0.000	0.000	Merged-chr2-65189232-92
Merged-chr2-128090434-5	chr2	128090298	128090590	+	0.000	0.000	Merged-chr2-128090434-5
Merged-chr9-110645405-57	chr9	110645085	110645731	+	0.000	0.000	Merged-chr9-110645405-57
Merged-chr7-138846662-4	chr7	138846536	138846847	+	0.000	0.000	Merged-chr7-138846662-4
Merged-chr11-68442579-25	chr11	68442309	68443115	+	0.000	0.000	Merged-chr11-68442579-25
Merged-chr1-139181025-29	chr1	139180659	139181446	+	0.000	0.000	Merged-chr1-139181025-29
Merged-chr4-9033378-5	chr4	9033253	9033514	+	0.000	0.000	Merged-chr4-9033378-5
Merged-chr19-18603214-44	chr19	18602985	18603382	+	0.000	0.000	Merged-chr19-18603214-44
Merged-chr1-189628472-26	chr1	189627990	189628818	+	0.000	0.000	Merged-chr1-189628472-26
Merged-chr8-115728663-11	chr8	115728488	115728859	+	0.000	0.000	Merged-chr8-115728663-11
Merged-chr1-91600873-13	chr1	91600677	91601079	+	0.000	0.000	Merged-chr1-91600873-13
Merged-chr9-32538268-31	chr9	32537597	32538566	+	0.000	0.000	Merged-chr9-32538268-31
Merged-chr16-52443178-12	chr16	52442966	52443372	+	0.000	0.000	Merged-chr16-52443178-12
Merged-chr7-135716348-117	chr7	135715936	135716958	+	0.000	0.000	Merged-chr7-135716348-117
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr1-64690862-70	chr1	64690502	64691194	+	0.000	0.000	Merged-chr1-64690862-70
Merged-chr9-13827378-145	chr9	13827189	13827602	+	0.000	0.000	Merged-chr9-13827378-145
Merged-chrX-153359894-79	chrX	153359459	153360294	+	0.000	0.000	Merged-chrX-153359894-79
Merged-chr16-52418568-49	chr16	52418342	52418857	+	0.000	0.000	Merged-chr16-52418568-49
Merged-chr3-144050254-1	chr3	144050156	144050354	+	0.000	0.000	Merged-chr3-144050254-1
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr4-46635507-41	chr4	46634950	46635990	+	0.000	0.000	Merged-chr4-46635507-41
Merged-chr19-55769048-40	chr19	55768683	55769286	+	0.000	0.000	Merged-chr19-55769048-40
Merged-chr4-8928787-42	chr4	8928295	8929092	+	0.000	0.000	Merged-chr4-8928787-42
Merged-chr19-55857549-1	chr19	55857451	55857649	+	0.000	0.000	Merged-chr19-55857549-1
Merged-chr11-82205985-28	chr11	82205313	82206480	+	0.000	0.000	Merged-chr11-82205985-28
Merged-chr5-150223706-44	chr5	150223379	150224006	+	0.000	0.000	Merged-chr5-150223706-44
Merged-chrX-167025120-15	chrX	167024768	167025363	+	0.000	0.000	Merged-chrX-167025120-15
Merged-chr8-57477126-15	chr8	57476960	57477410	+	0.000	0.000	Merged-chr8-57477126-15
Merged-chr3-57736067-78	chr3	57735820	57736366	+	0.000	0.000	Merged-chr3-57736067-78
Merged-chr7-142461005-80	chr7	142460573	142461328	+	0.000	0.000	Merged-chr7-142461005-80
Merged-chr8-64849140-3	chr8	64849030	64849248	+	0.000	0.000	Merged-chr8-64849140-3
Merged-chr13-75840041-65	chr13	75839802	75840329	+	0.000	0.000	Merged-chr13-75840041-65
Merged-chr14-103665837-1	chr14	103665739	103665937	+	0.000	0.000	Merged-chr14-103665837-1
Merged-chr1-177008942-27	chr1	177008706	177009169	+	0.000	0.000	Merged-chr1-177008942-27
Merged-chr14-100213183-35	chr14	100212951	100213570	+	0.000	0.000	Merged-chr14-100213183-35
Merged-chr18-84043834-16	chr18	84043568	84044024	+	0.000	0.000	Merged-chr18-84043834-16
Merged-chr7-130734282-1	chr7	130734184	130734382	+	0.000	0.000	Merged-chr7-130734282-1
Merged-chr2-128190126-44	chr2	128189804	128190565	+	0.000	0.000	Merged-chr2-128190126-44
Merged-chr15-102165758-28	chr15	102165576	102165925	+	0.000	0.000	Merged-chr15-102165758-28
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr19-8997882-60	chr19	8997582	8998339	+	0.000	0.000	Merged-chr19-8997882-60
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr11-68435830-38	chr11	68435508	68436314	+	0.000	0.000	Merged-chr11-68435830-38
Merged-chr4-117120855-98	chr4	117120510	117121079	+	0.000	0.000	Merged-chr4-117120855-98
Merged-chr14-62345542-14	chr14	62345390	62345716	+	0.000	0.000	Merged-chr14-62345542-14
Merged-chr14-20785376-56	chr14	20785143	20785830	+	0.000	0.000	Merged-chr14-20785376-56
Merged-chr4-57956340-134	chr4	57956006	57956699	+	0.000	0.000	Merged-chr4-57956340-134
Merged-chr18-62092853-21	chr18	62092504	62093086	+	0.000	0.000	Merged-chr18-62092853-21
Merged-chr10-91182003-104	chr10	91181598	91182312	+	0.000	0.000	Merged-chr10-91182003-104
Merged-chr14-121311432-44	chr14	121310984	121312243	+	0.000	0.000	Merged-chr14-121311432-44
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr14-102906795-50	chr14	102906229	102907387	+	0.000	0.000	Merged-chr14-102906795-50
Merged-chr7-118470727-6	chr7	118470540	118470951	+	0.000	0.000	Merged-chr7-118470727-6
Merged-chr19-55755758-1	chr19	55755660	55755858	+	0.000	0.000	Merged-chr19-55755758-1
Merged-chr15-37459053-63	chr15	37458353	37459566	+	0.000	0.000	Merged-chr15-37459053-63
Merged-chr18-83738862-1	chr18	83738764	83738962	+	0.000	0.000	Merged-chr18-83738862-1
Merged-chr5-77144936-48	chr5	77144745	77145114	+	0.000	0.000	Merged-chr5-77144936-48
Merged-chr11-29721001-1	chr11	29720903	29721101	+	0.000	0.000	Merged-chr11-29721001-1
Merged-chr3-136725981-1	chr3	136725883	136726081	+	0.000	0.000	Merged-chr3-136725981-1
Merged-chr6-142386410-1	chr6	142386312	142386510	+	0.000	0.000	Merged-chr6-142386410-1
Merged-chr8-86852748-9	chr8	86852596	86852890	+	0.000	0.000	Merged-chr8-86852748-9
Merged-chr3-86682940-13	chr3	86682720	86683146	+	0.000	0.000	Merged-chr3-86682940-13
Merged-chr17-12175036-1	chr17	12174938	12175136	+	0.000	0.000	Merged-chr17-12175036-1
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr4-135045078-6	chr4	135044931	135045208	+	0.000	0.000	Merged-chr4-135045078-6
Merged-chr5-112296391-6	chr5	112296239	112296541	+	0.000	0.000	Merged-chr5-112296391-6
Merged-chr13-45867017-27	chr13	45866689	45867336	+	0.000	0.000	Merged-chr13-45867017-27
Merged-chr16-52452717-160	chr16	52451410	52453463	+	0.000	0.000	Merged-chr16-52452717-160
Merged-chr17-87315064-70	chr17	87314844	87315344	+	0.000	0.000	Merged-chr17-87315064-70
Merged-chr18-83934444-16	chr18	83934222	83934687	+	0.000	0.000	Merged-chr18-83934444-16
Merged-chr7-25155994-40	chr7	25155793	25156187	+	0.000	0.000	Merged-chr7-25155994-40
Merged-chr18-74788763-4	chr18	74788594	74788895	+	0.000	0.000	Merged-chr18-74788763-4
Merged-chr3-102702087-37	chr3	102701852	102702352	+	0.000	0.000	Merged-chr3-102702087-37
Merged-chr16-58523344-116	chr16	58523015	58523565	+	0.000	0.000	Merged-chr16-58523344-116
Merged-chr10-128525524-136	chr10	128525241	128525794	+	0.000	0.000	Merged-chr10-128525524-136
Merged-chr1-181841825-4	chr1	181841726	181841926	+	0.000	0.000	Merged-chr1-181841825-4
Merged-chr7-113513794-126	chr7	113513479	113514023	+	0.000	0.000	Merged-chr7-113513794-126
Merged-chr5-52742393-1	chr5	52742295	52742493	+	0.000	0.000	Merged-chr5-52742393-1
Merged-chr4-141862091-43	chr4	141861856	141862361	+	0.000	0.000	Merged-chr4-141862091-43
Merged-chr4-119320539-50	chr4	119320287	119320784	+	0.000	0.000	Merged-chr4-119320539-50
Merged-chr3-144205288-98	chr3	144204838	144205673	+	0.000	0.000	Merged-chr3-144205288-98
Merged-chr13-95988075-76	chr13	95987618	95988560	+	0.000	0.000	Merged-chr13-95988075-76
Merged-chr2-99749449-1	chr2	99749351	99749549	+	0.000	0.000	Merged-chr2-99749449-1
Merged-chr9-44018069-13	chr9	44017934	44018244	+	0.000	0.000	Merged-chr9-44018069-13
Merged-chr2-180732168-28	chr2	180731929	180732361	+	0.000	0.000	Merged-chr2-180732168-28
Merged-chr2-109378237-2	chr2	109378139	109378337	+	0.000	0.000	Merged-chr2-109378237-2
Merged-chr12-70713725-41	chr12	70713389	70714026	+	0.000	0.000	Merged-chr12-70713725-41
Merged-chr15-81960321-1	chr15	81960223	81960421	+	0.000	0.000	Merged-chr15-81960321-1
Merged-chr6-135501519-1	chr6	135501421	135501619	+	0.000	0.000	Merged-chr6-135501519-1
Merged-chr14-60129717-50	chr14	60129441	60130164	+	0.000	0.000	Merged-chr14-60129717-50
Merged-chr1-131006286-18	chr1	131006030	131006464	+	0.000	0.000	Merged-chr1-131006286-18
Merged-chr4-23983062-1	chr4	23982964	23983162	+	0.000	0.000	Merged-chr4-23983062-1
Merged-chr3-93596332-4	chr3	93596143	93596612	+	0.000	0.000	Merged-chr3-93596332-4
Merged-chr9-32507415-81	chr9	32506977	32507705	+	0.000	0.000	Merged-chr9-32507415-81
Merged-chr6-86778019-10	chr6	86777798	86778185	+	0.000	0.000	Merged-chr6-86778019-10
Merged-chr1-159911218-36	chr1	159911005	159911610	+	0.000	0.000	Merged-chr1-159911218-36
Merged-chr1-175863387-1	chr1	175863289	175863487	+	0.000	0.000	Merged-chr1-175863387-1
Merged-chr18-73546535-11	chr18	73546413	73546660	+	0.000	0.000	Merged-chr18-73546535-11
Merged-chr19-41282944-15	chr19	41282707	41283118	+	0.000	0.000	Merged-chr19-41282944-15
Merged-chr5-93267290-2	chr5	93267173	93267409	+	0.000	0.000	Merged-chr5-93267290-2
Merged-chr16-58684690-20	chr16	58684493	58684912	+	0.000	0.000	Merged-chr16-58684690-20
Merged-chr4-11794468-49	chr4	11794230	11794686	+	0.000	0.000	Merged-chr4-11794468-49
Merged-chrX-153374755-1	chrX	153374657	153374855	+	0.000	0.000	Merged-chrX-153374755-1
Merged-chrX-164419755-68	chrX	164419543	164420069	+	0.000	0.000	Merged-chrX-164419755-68
Merged-chr3-9755096-55	chr3	9754850	9755428	+	0.000	0.000	Merged-chr3-9755096-55
Merged-chr17-31834871-1	chr17	31834773	31834971	+	0.000	0.000	Merged-chr17-31834871-1
Merged-chr3-144253083-46	chr3	144252682	144253361	+	0.000	0.000	Merged-chr3-144253083-46
Merged-chr7-142456264-1	chr7	142456166	142456364	+	0.000	0.000	Merged-chr7-142456264-1
Merged-chr6-137582391-38	chr6	137582211	137582705	+	0.000	0.000	Merged-chr6-137582391-38
Merged-chr2-112493136-105	chr2	112492741	112493392	+	0.000	0.000	Merged-chr2-112493136-105
Merged-chr2-9691947-64	chr2	9691587	9692299	+	0.000	0.000	Merged-chr2-9691947-64
Merged-chrX-157483060-25	chrX	157482764	157483246	+	0.000	0.000	Merged-chrX-157483060-25
Merged-chr16-44337753-20	chr16	44337437	44338040	+	0.000	0.000	Merged-chr16-44337753-20
Merged-chr14-72985384-7	chr14	72985182	72985598	+	0.000	0.000	Merged-chr14-72985384-7
Merged-chr7-25848293-34	chr7	25848067	25848535	+	0.000	0.000	Merged-chr7-25848293-34
Merged-chr1-91621373-6	chr1	91621217	91621520	+	0.000	0.000	Merged-chr1-91621373-6
Merged-chr8-115531430-21	chr8	115531244	115531620	+	0.000	0.000	Merged-chr8-115531430-21
Merged-chr10-94416314-14	chr10	94416071	94416506	+	0.000	0.000	Merged-chr10-94416314-14
Merged-chr6-129045306-7	chr6	129045106	129045468	+	0.000	0.000	Merged-chr6-129045306-7
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr9-57834243-10	chr9	57833993	57834404	+	0.000	0.000	Merged-chr9-57834243-10
Merged-chr8-117548113-3	chr8	117548002	117548241	+	0.000	0.000	Merged-chr8-117548113-3
Merged-chr3-109124189-33	chr3	109123970	109124496	+	0.000	0.000	Merged-chr3-109124189-33
Merged-chr5-112274120-60	chr5	112273972	112274396	+	0.000	0.000	Merged-chr5-112274120-60
Merged-chr12-103059282-39	chr12	103059090	103059618	+	0.000	0.000	Merged-chr12-103059282-39
Merged-chr5-139299297-63	chr5	139299062	139299588	+	0.000	0.000	Merged-chr5-139299297-63
Merged-chr7-139224870-39	chr7	139224607	139225102	+	0.000	0.000	Merged-chr7-139224870-39
Merged-chr6-109231393-1	chr6	109231295	109231493	+	0.000	0.000	Merged-chr6-109231393-1
Merged-chr2-154754253-27	chr2	154754023	154754479	+	0.000	0.000	Merged-chr2-154754253-27
Merged-chr13-63187815-25	chr13	63187608	63188034	+	0.000	0.000	Merged-chr13-63187815-25
Merged-chr14-25640736-54	chr14	25640513	25640991	+	0.000	0.000	Merged-chr14-25640736-54
Merged-chr13-102126870-1	chr13	102126772	102126970	+	0.000	0.000	Merged-chr13-102126870-1
Merged-chr11-53805960-3	chr11	53805835	53806082	+	0.000	0.000	Merged-chr11-53805960-3
Merged-chr16-49840085-71	chr16	49839762	49840319	+	0.000	0.000	Merged-chr16-49840085-71
Merged-chr8-115514618-39	chr8	115514351	115515028	+	0.000	0.000	Merged-chr8-115514618-39
Merged-chr18-62164450-51	chr18	62164215	62164707	+	0.000	0.000	Merged-chr18-62164450-51
Merged-chr5-134237023-52	chr5	134236836	134237271	+	0.000	0.000	Merged-chr5-134237023-52
Merged-chr2-70127363-89	chr2	70126835	70128115	+	0.000	0.000	Merged-chr2-70127363-89
Merged-chr15-55560505-2	chr15	55560381	55560631	+	0.000	0.000	Merged-chr15-55560505-2
