#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.up.bed
Merged-chr2-25403357-1	chr2	25403259	25403457	+	0.000	0.000	Merged-chr2-25403357-1
Merged-chr14-122557882-94	chr14	122557432	122558129	+	0.000	0.000	Merged-chr14-122557882-94
Merged-chr8-124021025-164	chr8	124020569	124021590	+	0.000	0.000	Merged-chr8-124021025-164
Merged-chr1-178337166-155	chr1	178336763	178337980	+	0.000	0.000	Merged-chr1-178337166-155
Merged-chr15-9596822-37	chr15	9596570	9597048	+	0.000	0.000	Merged-chr15-9596822-37
Merged-chr8-121907371-25	chr8	121907104	121907539	+	0.000	0.000	Merged-chr8-121907371-25
Merged-chr2-181443213-7	chr2	181443020	181443428	+	0.000	0.000	Merged-chr2-181443213-7
Merged-chr8-126616963-7	chr8	126616793	126617127	+	0.000	0.000	Merged-chr8-126616963-7
Merged-chr15-75941045-45	chr15	75940793	75941390	+	0.000	0.000	Merged-chr15-75941045-45
Merged-chr14-121710838-6	chr14	121710562	121711025	+	0.000	0.000	Merged-chr14-121710838-6
Merged-chr11-3332226-71	chr11	3331880	3332500	+	0.000	0.000	Merged-chr11-3332226-71
Merged-chr16-10741370-34	chr16	10741199	10741571	+	0.000	0.000	Merged-chr16-10741370-34
Merged-chr7-123120746-3	chr7	123120604	123120924	+	0.000	0.000	Merged-chr7-123120746-3
Merged-chr9-53452460-4	chr9	53452349	53452588	+	0.000	0.000	Merged-chr9-53452460-4
Merged-chr15-99457871-64	chr15	99457583	99458205	+	0.000	0.000	Merged-chr15-99457871-64
Merged-chr14-121830164-49	chr14	121829961	121830344	+	0.000	0.000	Merged-chr14-121830164-49
Merged-chr17-15705422-157	chr17	15705200	15705777	+	0.000	0.000	Merged-chr17-15705422-157
Merged-chr15-100180459-13	chr15	100180231	100180761	+	0.000	0.000	Merged-chr15-100180459-13
Merged-chr18-58659729-92	chr18	58659359	58660097	+	0.000	0.000	Merged-chr18-58659729-92
Merged-chr15-59645339-1	chr15	59645241	59645439	+	0.000	0.000	Merged-chr15-59645339-1
Merged-chr1-173441075-109	chr1	173440352	173441652	+	0.000	0.000	Merged-chr1-173441075-109
Merged-chr9-121316759-2	chr9	121316661	121316859	+	0.000	0.000	Merged-chr9-121316759-2
Merged-chr4-33261624-24	chr4	33261415	33261847	+	0.000	0.000	Merged-chr4-33261624-24
Merged-chr11-48935044-1	chr11	48934946	48935144	+	0.000	0.000	Merged-chr11-48935044-1
Merged-chr4-32365422-5	chr4	32365280	32365548	+	0.000	0.000	Merged-chr4-32365422-5
Merged-chr9-95151222-2	chr9	95151049	95151397	+	0.000	0.000	Merged-chr9-95151222-2
Merged-chr6-38809579-1	chr6	38809481	38809679	+	0.000	0.000	Merged-chr6-38809579-1
Merged-chr11-48928222-10	chr11	48928039	48928389	+	0.000	0.000	Merged-chr11-48928222-10
Merged-chr14-118700795-2	chr14	118700688	118700904	+	0.000	0.000	Merged-chr14-118700795-2
Merged-chr10-59932702-41	chr10	59932442	59932913	+	0.000	0.000	Merged-chr10-59932702-41
Merged-chr11-3147923-2	chr11	3147825	3148023	+	0.000	0.000	Merged-chr11-3147923-2
Merged-chr15-89131620-40	chr15	89131385	89131849	+	0.000	0.000	Merged-chr15-89131620-40
Merged-chr19-36559499-3	chr19	36559365	36559654	+	0.000	0.000	Merged-chr19-36559499-3
Merged-chr12-69516635-49	chr12	69516366	69516876	+	0.000	0.000	Merged-chr12-69516635-49
Merged-chr19-46045244-64	chr19	46044978	46045710	+	0.000	0.000	Merged-chr19-46045244-64
Merged-chr4-128711747-56	chr4	128711507	128712055	+	0.000	0.000	Merged-chr4-128711747-56
Merged-chr5-105844496-5	chr5	105844370	105844630	+	0.000	0.000	Merged-chr5-105844496-5
Merged-chr7-4866291-57	chr7	4865939	4866647	+	0.000	0.000	Merged-chr7-4866291-57
Merged-chr1-55446709-68	chr1	55446234	55447197	+	0.000	0.000	Merged-chr1-55446709-68
Merged-chr13-117284235-48	chr13	117283941	117284476	+	0.000	0.000	Merged-chr13-117284235-48
Merged-chr9-44717151-19	chr9	44716775	44717390	+	0.000	0.000	Merged-chr9-44717151-19
Merged-chr13-5170949-1	chr13	5170851	5171049	+	0.000	0.000	Merged-chr13-5170949-1
Merged-chr5-43824623-50	chr5	43824284	43824934	+	0.000	0.000	Merged-chr5-43824623-50
Merged-chr9-75312203-6	chr9	75312017	75312396	+	0.000	0.000	Merged-chr9-75312203-6
Merged-chr18-35553780-108	chr18	35553027	35554654	+	0.000	0.000	Merged-chr18-35553780-108
Merged-chr13-91453385-22	chr13	91453153	91453613	+	0.000	0.000	Merged-chr13-91453385-22
Merged-chr10-43004823-13	chr10	43004678	43005006	+	0.000	0.000	Merged-chr10-43004823-13
Merged-chr8-126614626-35	chr8	126614446	126614853	+	0.000	0.000	Merged-chr8-126614626-35
Merged-chr1-39936527-53	chr1	39936240	39936742	+	0.000	0.000	Merged-chr1-39936527-53
Merged-chr1-39368052-72	chr1	39367636	39368471	+	0.000	0.000	Merged-chr1-39368052-72
Merged-chr7-96951633-61	chr7	96951363	96951957	+	0.000	0.000	Merged-chr7-96951633-61
Merged-chr18-53862317-112	chr18	53861937	53862520	+	0.000	0.000	Merged-chr18-53862317-112
Merged-chr4-32153620-7	chr4	32153481	32153760	+	0.000	0.000	Merged-chr4-32153620-7
Merged-chr7-73558297-107	chr7	73557677	73558836	+	0.000	0.000	Merged-chr7-73558297-107
Merged-chr9-114506761-3	chr9	114506640	114506879	+	0.000	0.000	Merged-chr9-114506761-3
Merged-chr10-94939057-5	chr10	94938935	94939170	+	0.000	0.000	Merged-chr10-94939057-5
Merged-chr1-138618119-41	chr1	138617920	138618336	+	0.000	0.000	Merged-chr1-138618119-41
Merged-chr13-73605026-3	chr13	73604873	73605172	+	0.000	0.000	Merged-chr13-73605026-3
Merged-chr5-105718341-55	chr5	105718161	105718578	+	0.000	0.000	Merged-chr5-105718341-55
Merged-chr11-115717034-10	chr11	115716894	115717259	+	0.000	0.000	Merged-chr11-115717034-10
Merged-chr7-132686748-28	chr7	132686533	132686937	+	0.000	0.000	Merged-chr7-132686748-28
Merged-chr17-84226544-42	chr17	84226300	84226875	+	0.000	0.000	Merged-chr17-84226544-42
Merged-chr11-4259420-1	chr11	4259322	4259520	+	0.000	0.000	Merged-chr11-4259420-1
Merged-chr4-126850276-39	chr4	126850016	126850484	+	0.000	0.000	Merged-chr4-126850276-39
Merged-chr12-69447284-163	chr12	69446327	69448395	+	0.000	0.000	Merged-chr12-69447284-163
Merged-chr9-53384323-51	chr9	53384019	53384516	+	0.000	0.000	Merged-chr9-53384323-51
Merged-chr12-69471986-10	chr12	69471846	69472124	+	0.000	0.000	Merged-chr12-69471986-10
Merged-chr11-99154087-1	chr11	99153989	99154187	+	0.000	0.000	Merged-chr11-99154087-1
Merged-chr2-34945759-18	chr2	34945515	34946127	+	0.000	0.000	Merged-chr2-34945759-18
Merged-chr7-4796170-16	chr7	4796014	4796370	+	0.000	0.000	Merged-chr7-4796170-16
Merged-chr5-31201606-2	chr5	31201457	31201758	+	0.000	0.000	Merged-chr5-31201606-2
Merged-chr11-87719684-4	chr11	87719570	87719808	+	0.000	0.000	Merged-chr11-87719684-4
Merged-chr18-80461596-28	chr18	80461347	80461849	+	0.000	0.000	Merged-chr18-80461596-28
Merged-chr8-122285977-20	chr8	122285840	122286180	+	0.000	0.000	Merged-chr8-122285977-20
Merged-chr7-24270418-23	chr7	24270165	24270608	+	0.000	0.000	Merged-chr7-24270418-23
Merged-chr7-19302361-1	chr7	19302263	19302461	+	0.000	0.000	Merged-chr7-19302361-1
Merged-chr1-138584849-31	chr1	138584632	138585135	+	0.000	0.000	Merged-chr1-138584849-31
Merged-chr10-120616275-1	chr10	120616177	120616375	+	0.000	0.000	Merged-chr10-120616275-1
Merged-chr11-33162843-123	chr11	33162603	33163343	+	0.000	0.000	Merged-chr11-33162843-123
Merged-chr12-112956111-20	chr12	112955924	112956485	+	0.000	0.000	Merged-chr12-112956111-20
Merged-chr11-116380868-7	chr11	116380677	116381056	+	0.000	0.000	Merged-chr11-116380868-7
Merged-chr1-164077212-14	chr1	164076992	164077441	+	0.000	0.000	Merged-chr1-164077212-14
Merged-chr16-10732689-38	chr16	10732502	10732901	+	0.000	0.000	Merged-chr16-10732689-38
Merged-chr18-65122808-14	chr18	65122593	65123030	+	0.000	0.000	Merged-chr18-65122808-14
