#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Naive.dn.bed
Merged-chr2-59522328-34	chr2	59522091	59522508	+	0.000	0.000	Merged-chr2-59522328-34
Merged-chr14-61971472-73	chr14	61971172	61971703	+	0.000	0.000	Merged-chr14-61971472-73
Merged-chr19-44281022-35	chr19	44280804	44281186	+	0.000	0.000	Merged-chr19-44281022-35
Merged-chr16-17257463-2	chr16	17257347	17257581	+	0.000	0.000	Merged-chr16-17257463-2
Merged-chr1-78644356-22	chr1	78644078	78644622	+	0.000	0.000	Merged-chr1-78644356-22
Merged-chr16-33714431-35	chr16	33714247	33714681	+	0.000	0.000	Merged-chr16-33714431-35
Merged-chr15-76069606-72	chr15	76069263	76070043	+	0.000	0.000	Merged-chr15-76069606-72
Merged-chr10-99284943-24	chr10	99284732	99285148	+	0.000	0.000	Merged-chr10-99284943-24
Merged-chr9-101099532-8	chr9	101099352	101099706	+	0.000	0.000	Merged-chr9-101099532-8
Merged-chr19-3851775-57	chr19	3851522	3852073	+	0.000	0.000	Merged-chr19-3851775-57
Merged-chr11-62603122-80	chr11	62602720	62603382	+	0.000	0.000	Merged-chr11-62603122-80
Merged-chr12-3740314-45	chr12	3739954	3740648	+	0.000	0.000	Merged-chr12-3740314-45
Merged-chr3-121425737-1	chr3	121425639	121425837	+	0.000	0.000	Merged-chr3-121425737-1
Merged-chr13-109232171-58	chr13	109231866	109232394	+	0.000	0.000	Merged-chr13-109232171-58
Merged-chr9-61370728-48	chr9	61370487	61371051	+	0.000	0.000	Merged-chr9-61370728-48
Merged-chr6-147582675-1	chr6	147582577	147582775	+	0.000	0.000	Merged-chr6-147582675-1
Merged-chr11-44518946-58	chr11	44518635	44519211	+	0.000	0.000	Merged-chr11-44518946-58
Merged-chr10-17653383-10	chr10	17653234	17653666	+	0.000	0.000	Merged-chr10-17653383-10
Merged-chr13-55444160-1	chr13	55444062	55444260	+	0.000	0.000	Merged-chr13-55444160-1
Merged-chr6-146514495-1	chr6	146514397	146514595	+	0.000	0.000	Merged-chr6-146514495-1
Merged-chr6-145001690-1	chr6	145001592	145001790	+	0.000	0.000	Merged-chr6-145001690-1
Merged-chr11-106779604-65	chr11	106779326	106779966	+	0.000	0.000	Merged-chr11-106779604-65
Merged-chr7-29155569-4	chr7	29155458	29155696	+	0.000	0.000	Merged-chr7-29155569-4
Merged-chr3-106493265-20	chr3	106492830	106493594	+	0.000	0.000	Merged-chr3-106493265-20
Merged-chr4-63840132-1	chr4	63840034	63840232	+	0.000	0.000	Merged-chr4-63840132-1
Merged-chr5-100643875-96	chr5	100643216	100644447	+	0.000	0.000	Merged-chr5-100643875-96
Merged-chr11-113468727-8	chr11	113468376	113469090	+	0.000	0.000	Merged-chr11-113468727-8
Merged-chr9-14500635-62	chr9	14500341	14500895	+	0.000	0.000	Merged-chr9-14500635-62
Merged-chr1-192493045-1	chr1	192492947	192493145	+	0.000	0.000	Merged-chr1-192493045-1
Merged-chr11-79339786-62	chr11	79339373	79340244	+	0.000	0.000	Merged-chr11-79339786-62
Merged-chr5-38632599-22	chr5	38632417	38632842	+	0.000	0.000	Merged-chr5-38632599-22
Merged-chr7-68061621-1	chr7	68061523	68061721	+	0.000	0.000	Merged-chr7-68061621-1
Merged-chr9-95121353-17	chr9	95121076	95121561	+	0.000	0.000	Merged-chr9-95121353-17
Merged-chr12-3892053-9	chr12	3891788	3892267	+	0.000	0.000	Merged-chr12-3892053-9
Merged-chr1-138251251-10	chr1	138250992	138251422	+	0.000	0.000	Merged-chr1-138251251-10
Merged-chr14-30951369-55	chr14	30951159	30951587	+	0.000	0.000	Merged-chr14-30951369-55
Merged-chr14-61673418-8	chr14	61673232	61673594	+	0.000	0.000	Merged-chr14-61673418-8
Merged-chr19-6067644-87	chr19	6066982	6068099	+	0.000	0.000	Merged-chr19-6067644-87
Merged-chrX-100777014-69	chrX	100776758	100777255	+	0.000	0.000	Merged-chrX-100777014-69
Merged-chr3-110237674-1	chr3	110237576	110237774	+	0.000	0.000	Merged-chr3-110237674-1
Merged-chr2-77088171-1	chr2	77088073	77088271	+	0.000	0.000	Merged-chr2-77088171-1
Merged-chr17-47925435-1	chr17	47925337	47925535	+	0.000	0.000	Merged-chr17-47925435-1
Merged-chr15-58214039-16	chr15	58213854	58214279	+	0.000	0.000	Merged-chr15-58214039-16
Merged-chr5-65795420-10	chr5	65795067	65795719	+	0.000	0.000	Merged-chr5-65795420-10
Merged-chr11-3134670-2	chr11	3134572	3134770	+	0.000	0.000	Merged-chr11-3134670-2
Merged-chr1-164069393-6	chr1	164069267	164069532	+	0.000	0.000	Merged-chr1-164069393-6
Merged-chr15-86051383-21	chr15	86051213	86051609	+	0.000	0.000	Merged-chr15-86051383-21
Merged-chr12-28675418-69	chr12	28675158	28675708	+	0.000	0.000	Merged-chr12-28675418-69
Merged-chr11-3171956-1	chr11	3171858	3172056	+	0.000	0.000	Merged-chr11-3171956-1
Merged-chr2-170104329-52	chr2	170103806	170104872	+	0.000	0.000	Merged-chr2-170104329-52
Merged-chr14-57746158-94	chr14	57745637	57746566	+	0.000	0.000	Merged-chr14-57746158-94
Merged-chr4-33073054-38	chr4	33072859	33073264	+	0.000	0.000	Merged-chr4-33073054-38
Merged-chr14-70076912-39	chr14	70076513	70077364	+	0.000	0.000	Merged-chr14-70076912-39
Merged-chr14-31206647-90	chr14	31205369	31207133	+	0.000	0.000	Merged-chr14-31206647-90
Merged-chr12-21111688-87	chr12	21111193	21112084	+	0.000	0.000	Merged-chr12-21111688-87
Merged-chr3-68975030-16	chr3	68974806	68975463	+	0.000	0.000	Merged-chr3-68975030-16
Merged-chr5-54040612-9	chr5	54040452	54040768	+	0.000	0.000	Merged-chr5-54040612-9
Merged-chr9-57439925-69	chr9	57439629	57440225	+	0.000	0.000	Merged-chr9-57439925-69
Merged-chr18-55107186-34	chr18	55106957	55107431	+	0.000	0.000	Merged-chr18-55107186-34
Merged-chr1-179046221-1	chr1	179046123	179046321	+	0.000	0.000	Merged-chr1-179046221-1
Merged-chr6-99385322-22	chr6	99385143	99385495	+	0.000	0.000	Merged-chr6-99385322-22
Merged-chr7-49778462-70	chr7	49778188	49778864	+	0.000	0.000	Merged-chr7-49778462-70
Merged-chr5-65823803-13	chr5	65823529	65824007	+	0.000	0.000	Merged-chr5-65823803-13
Merged-chr3-52269240-36	chr3	52268867	52269644	+	0.000	0.000	Merged-chr3-52269240-36
Merged-chr5-65869924-1	chr5	65869826	65870024	+	0.000	0.000	Merged-chr5-65869924-1
Merged-chr1-106758978-1	chr1	106758880	106759078	+	0.000	0.000	Merged-chr1-106758978-1
Merged-chr15-53128764-16	chr15	53128537	53128979	+	0.000	0.000	Merged-chr15-53128764-16
Merged-chr17-64243067-15	chr17	64242894	64243271	+	0.000	0.000	Merged-chr17-64243067-15
Merged-chr2-61593525-121	chr2	61593246	61593763	+	0.000	0.000	Merged-chr2-61593525-121
Merged-chr11-113786064-7	chr11	113785876	113786274	+	0.000	0.000	Merged-chr11-113786064-7
Merged-chr19-53908307-4	chr19	53908185	53908427	+	0.000	0.000	Merged-chr19-53908307-4
Merged-chr2-3910596-12	chr2	3910395	3910821	+	0.000	0.000	Merged-chr2-3910596-12
Merged-chr6-121109326-10	chr6	121109078	121109648	+	0.000	0.000	Merged-chr6-121109326-10
Merged-chr4-63849353-15	chr4	63849205	63849520	+	0.000	0.000	Merged-chr4-63849353-15
Merged-chr9-62342214-1	chr9	62342116	62342314	+	0.000	0.000	Merged-chr9-62342214-1
Merged-chr13-92671922-24	chr13	92671524	92672220	+	0.000	0.000	Merged-chr13-92671922-24
Merged-chr6-146514748-15	chr6	146514609	146514896	+	0.000	0.000	Merged-chr6-146514748-15
Merged-chrX-152336709-50	chrX	152336427	152336925	+	0.000	0.000	Merged-chrX-152336709-50
Merged-chr8-4323840-1	chr8	4323742	4323940	+	0.000	0.000	Merged-chr8-4323840-1
Merged-chrX-167330775-21	chrX	167330355	167331218	+	0.000	0.000	Merged-chrX-167330775-21
Merged-chr2-109154178-1	chr2	109154080	109154278	+	0.000	0.000	Merged-chr2-109154178-1
Merged-chr13-30098717-1	chr13	30098619	30098817	+	0.000	0.000	Merged-chr13-30098717-1
Merged-chr10-63386693-47	chr10	63386466	63386968	+	0.000	0.000	Merged-chr10-63386693-47
Merged-chr16-89960655-20	chr16	89960442	89960990	+	0.000	0.000	Merged-chr16-89960655-20
Merged-chr2-6396232-31	chr2	6396006	6396491	+	0.000	0.000	Merged-chr2-6396232-31
Merged-chr1-179233223-1	chr1	179233125	179233323	+	0.000	0.000	Merged-chr1-179233223-1
Merged-chr10-118722050-7	chr10	118721897	118722229	+	0.000	0.000	Merged-chr10-118722050-7
Merged-chr3-131110145-3	chr3	131109953	131110318	+	0.000	0.000	Merged-chr3-131110145-3
Merged-chr13-92274719-16	chr13	92274531	92274928	+	0.000	0.000	Merged-chr13-92274719-16
Merged-chr18-79109786-142	chr18	79108673	79110540	+	0.000	0.000	Merged-chr18-79109786-142
Merged-chr5-65901111-39	chr5	65900882	65901364	+	0.000	0.000	Merged-chr5-65901111-39
Merged-chr1-39954397-1	chr1	39954299	39954497	+	0.000	0.000	Merged-chr1-39954397-1
Merged-chr8-106415432-52	chr8	106415176	106415697	+	0.000	0.000	Merged-chr8-106415432-52
Merged-chr11-54931992-2	chr11	54931874	54932113	+	0.000	0.000	Merged-chr11-54931992-2
Merged-chr7-64185486-19	chr7	64185243	64185746	+	0.000	0.000	Merged-chr7-64185486-19
Merged-chr15-58822902-4	chr15	58822781	58823022	+	0.000	0.000	Merged-chr15-58822902-4
Merged-chr16-30600672-7	chr16	30600490	30600906	+	0.000	0.000	Merged-chr16-30600672-7
Merged-chr1-164071322-8	chr1	164071126	164071544	+	0.000	0.000	Merged-chr1-164071322-8
Merged-chr13-104286151-10	chr13	104285954	104286269	+	0.000	0.000	Merged-chr13-104286151-10
Merged-chr11-3142857-101	chr11	3141947	3143524	+	0.000	0.000	Merged-chr11-3142857-101
Merged-chr11-117878483-30	chr11	117878242	117878738	+	0.000	0.000	Merged-chr11-117878483-30
Merged-chr16-76449016-10	chr16	76448779	76449220	+	0.000	0.000	Merged-chr16-76449016-10
Merged-chr16-18392830-78	chr16	18392325	18393390	+	0.000	0.000	Merged-chr16-18392830-78
Merged-chr13-109012483-1	chr13	109012385	109012583	+	0.000	0.000	Merged-chr13-109012483-1
Merged-chr14-122534294-63	chr14	122533986	122534561	+	0.000	0.000	Merged-chr14-122534294-63
Merged-chr5-77266933-9	chr5	77266744	77267209	+	0.000	0.000	Merged-chr5-77266933-9
Merged-chr12-80211304-22	chr12	80210887	80211602	+	0.000	0.000	Merged-chr12-80211304-22
Merged-chr9-41004686-23	chr9	41004514	41004923	+	0.000	0.000	Merged-chr9-41004686-23
Merged-chrX-75758189-1	chrX	75758091	75758289	+	0.000	0.000	Merged-chrX-75758189-1
Merged-chr2-112501406-34	chr2	112501215	112501596	+	0.000	0.000	Merged-chr2-112501406-34
Merged-chr9-85710514-26	chr9	85710229	85710771	+	0.000	0.000	Merged-chr9-85710514-26
Merged-chr9-61545141-1	chr9	61545043	61545241	+	0.000	0.000	Merged-chr9-61545141-1
Merged-chr6-144088570-3	chr6	144088448	144088691	+	0.000	0.000	Merged-chr6-144088570-3
Merged-chr1-86740940-3	chr1	86740792	86741086	+	0.000	0.000	Merged-chr1-86740940-3
Merged-chr9-66680312-15	chr9	66680126	66680543	+	0.000	0.000	Merged-chr9-66680312-15
Merged-chr10-116473728-88	chr10	116473461	116474416	+	0.000	0.000	Merged-chr10-116473728-88
Merged-chr4-33273596-7	chr4	33273459	33273726	+	0.000	0.000	Merged-chr4-33273596-7
Merged-chr10-13475400-5	chr10	13475257	13475631	+	0.000	0.000	Merged-chr10-13475400-5
Merged-chr7-45459501-134	chr7	45458983	45459963	+	0.000	0.000	Merged-chr7-45459501-134
Merged-chr18-35850892-1	chr18	35850794	35850992	+	0.000	0.000	Merged-chr18-35850892-1
Merged-chr10-78465004-63	chr10	78464722	78465266	+	0.000	0.000	Merged-chr10-78465004-63
Merged-chr17-47009602-3	chr17	47009444	47009750	+	0.000	0.000	Merged-chr17-47009602-3
Merged-chr14-44977527-23	chr14	44977284	44977741	+	0.000	0.000	Merged-chr14-44977527-23
Merged-chr3-138265020-7	chr3	138264765	138265228	+	0.000	0.000	Merged-chr3-138265020-7
Merged-chr2-32404879-13	chr2	32404677	32405066	+	0.000	0.000	Merged-chr2-32404879-13
Merged-chr13-109238092-3	chr13	109237984	109238202	+	0.000	0.000	Merged-chr13-109238092-3
Merged-chr5-75690095-1	chr5	75689997	75690195	+	0.000	0.000	Merged-chr5-75690095-1
Merged-chr6-99252101-10	chr6	99251928	99252330	+	0.000	0.000	Merged-chr6-99252101-10
Merged-chr2-6279551-29	chr2	6279076	6280078	+	0.000	0.000	Merged-chr2-6279551-29
Merged-chr13-5165962-1	chr13	5165864	5166062	+	0.000	0.000	Merged-chr13-5165962-1
Merged-chr11-3162407-4	chr11	3162229	3162614	+	0.000	0.000	Merged-chr11-3162407-4
Merged-chr11-3132178-2	chr11	3131995	3132363	+	0.000	0.000	Merged-chr11-3132178-2
Merged-chr16-30676152-12	chr16	30675967	30676309	+	0.000	0.000	Merged-chr16-30676152-12
Merged-chr9-61914606-58	chr9	61914358	61914937	+	0.000	0.000	Merged-chr9-61914606-58
Merged-chr16-97460765-4	chr16	97460600	97460914	+	0.000	0.000	Merged-chr16-97460765-4
Merged-chr15-53308754-31	chr15	53308530	53309005	+	0.000	0.000	Merged-chr15-53308754-31
Merged-chr8-119570093-35	chr8	119569865	119570289	+	0.000	0.000	Merged-chr8-119570093-35
Merged-chr4-106911320-71	chr4	106910817	106911804	+	0.000	0.000	Merged-chr4-106911320-71
Merged-chr11-44520256-56	chr11	44519983	44520461	+	0.000	0.000	Merged-chr11-44520256-56
Merged-chr6-6189088-9	chr6	6188932	6189295	+	0.000	0.000	Merged-chr6-6189088-9
Merged-chr7-24378380-41	chr7	24377856	24378658	+	0.000	0.000	Merged-chr7-24378380-41
Merged-chr8-111568252-1	chr8	111568154	111568352	+	0.000	0.000	Merged-chr8-111568252-1
Merged-chr16-24092580-1	chr16	24092482	24092680	+	0.000	0.000	Merged-chr16-24092580-1
Merged-chr11-44544227-34	chr11	44543816	44544687	+	0.000	0.000	Merged-chr11-44544227-34
Merged-chr11-69416256-2	chr11	69416141	69416373	+	0.000	0.000	Merged-chr11-69416256-2
Merged-chr3-136086722-31	chr3	136086335	136086946	+	0.000	0.000	Merged-chr3-136086722-31
Merged-chr15-36282090-18	chr15	36281858	36282352	+	0.000	0.000	Merged-chr15-36282090-18
Merged-chr16-20395593-4	chr16	20395447	20395729	+	0.000	0.000	Merged-chr16-20395593-4
Merged-chr17-35200932-2	chr17	35200817	35201050	+	0.000	0.000	Merged-chr17-35200932-2
Merged-chr18-34888660-2	chr18	34888562	34888760	+	0.000	0.000	Merged-chr18-34888660-2
Merged-chr3-68830156-17	chr3	68829874	68830351	+	0.000	0.000	Merged-chr3-68830156-17
Merged-chr6-146490202-38	chr6	146489793	146490595	+	0.000	0.000	Merged-chr6-146490202-38
Merged-chr2-112504437-3	chr2	112504311	112504566	+	0.000	0.000	Merged-chr2-112504437-3
Merged-chr11-115628140-53	chr11	115627957	115628343	+	0.000	0.000	Merged-chr11-115628140-53
Merged-chr11-69418987-65	chr11	69418682	69419372	+	0.000	0.000	Merged-chr11-69418987-65
Merged-chr16-70326807-66	chr16	70326525	70327055	+	0.000	0.000	Merged-chr16-70326807-66
Merged-chr7-44895929-62	chr7	44895714	44896133	+	0.000	0.000	Merged-chr7-44895929-62
Merged-chr2-13233524-26	chr2	13233198	13233920	+	0.000	0.000	Merged-chr2-13233524-26
Merged-chr1-112745403-1	chr1	112745305	112745503	+	0.000	0.000	Merged-chr1-112745403-1
Merged-chr5-75622641-9	chr5	75622220	75622990	+	0.000	0.000	Merged-chr5-75622641-9
Merged-chr12-15998568-37	chr12	15998325	15999029	+	0.000	0.000	Merged-chr12-15998568-37
Merged-chr17-64332180-104	chr17	64331849	64332459	+	0.000	0.000	Merged-chr17-64332180-104
Merged-chr17-46650576-37	chr17	46650380	46650829	+	0.000	0.000	Merged-chr17-46650576-37
Merged-chr7-12978119-80	chr7	12977939	12978486	+	0.000	0.000	Merged-chr7-12978119-80
Merged-chr4-134787167-34	chr4	134786916	134787387	+	0.000	0.000	Merged-chr4-134787167-34
Merged-chr6-134566901-76	chr6	134566492	134567242	+	0.000	0.000	Merged-chr6-134566901-76
Merged-chr17-4994437-49	chr17	4994028	4994797	+	0.000	0.000	Merged-chr17-4994437-49
Merged-chr6-99341138-7	chr6	99341031	99341251	+	0.000	0.000	Merged-chr6-99341138-7
Merged-chr10-68280104-14	chr10	68279812	68280373	+	0.000	0.000	Merged-chr10-68280104-14
Merged-chr16-44961215-1	chr16	44961117	44961315	+	0.000	0.000	Merged-chr16-44961215-1
Merged-chr14-61647853-9	chr14	61647357	61648160	+	0.000	0.000	Merged-chr14-61647853-9
Merged-chr11-22872155-48	chr11	22871719	22872499	+	0.000	0.000	Merged-chr11-22872155-48
Merged-chr4-32263714-35	chr4	32263069	32264149	+	0.000	0.000	Merged-chr4-32263714-35
Merged-chr3-131167877-5	chr3	131167678	131168042	+	0.000	0.000	Merged-chr3-131167877-5
Merged-chr8-15019042-1	chr8	15018944	15019142	+	0.000	0.000	Merged-chr8-15019042-1
Merged-chr9-48538454-59	chr9	48538212	48538638	+	0.000	0.000	Merged-chr9-48538454-59
Merged-chr7-96952450-2	chr7	96952336	96952567	+	0.000	0.000	Merged-chr7-96952450-2
Merged-chr16-91057367-6	chr16	91057121	91057543	+	0.000	0.000	Merged-chr16-91057367-6
Merged-chr10-42888420-50	chr10	42888163	42888601	+	0.000	0.000	Merged-chr10-42888420-50
Merged-chr6-85333277-106	chr6	85333048	85333552	+	0.000	0.000	Merged-chr6-85333277-106
Merged-chr11-32039842-30	chr11	32039535	32040096	+	0.000	0.000	Merged-chr11-32039842-30
Merged-chr19-5818156-38	chr19	5817964	5818333	+	0.000	0.000	Merged-chr19-5818156-38
Merged-chr14-54449223-32	chr14	54448941	54449461	+	0.000	0.000	Merged-chr14-54449223-32
Merged-chr10-115406653-18	chr10	115406466	115406805	+	0.000	0.000	Merged-chr10-115406653-18
Merged-chr3-62506895-65	chr3	62506539	62507111	+	0.000	0.000	Merged-chr3-62506895-65
Merged-chrX-57200663-17	chrX	57200424	57200877	+	0.000	0.000	Merged-chrX-57200663-17
Merged-chrX-75128700-9	chrX	75128571	75128848	+	0.000	0.000	Merged-chrX-75128700-9
Merged-chr1-67061660-57	chr1	67061283	67061923	+	0.000	0.000	Merged-chr1-67061660-57
Merged-chr14-61651236-1	chr14	61651138	61651336	+	0.000	0.000	Merged-chr14-61651236-1
Merged-chr4-45084022-1	chr4	45083924	45084122	+	0.000	0.000	Merged-chr4-45084022-1
Merged-chr7-99828320-56	chr7	99828073	99828504	+	0.000	0.000	Merged-chr7-99828320-56
Merged-chr9-21309354-45	chr9	21309155	21309559	+	0.000	0.000	Merged-chr9-21309354-45
Merged-chr11-21082954-17	chr11	21082654	21083230	+	0.000	0.000	Merged-chr11-21082954-17
Merged-chr10-117640177-35	chr10	117639909	117640366	+	0.000	0.000	Merged-chr10-117640177-35
Merged-chr2-135725805-3	chr2	135725690	135725941	+	0.000	0.000	Merged-chr2-135725805-3
Merged-chr12-54187652-1	chr12	54187554	54187752	+	0.000	0.000	Merged-chr12-54187652-1
Merged-chr13-91094050-92	chr13	91093502	91094565	+	0.000	0.000	Merged-chr13-91094050-92
Merged-chr14-60790297-14	chr14	60790011	60790508	+	0.000	0.000	Merged-chr14-60790297-14
Merged-chr4-54347799-3	chr4	54347587	54347995	+	0.000	0.000	Merged-chr4-54347799-3
Merged-chr1-60070874-17	chr1	60070709	60071054	+	0.000	0.000	Merged-chr1-60070874-17
Merged-chr9-65201852-91	chr9	65201323	65202286	+	0.000	0.000	Merged-chr9-65201852-91
Merged-chr13-108667281-5	chr13	108667105	108667450	+	0.000	0.000	Merged-chr13-108667281-5
Merged-chr2-24745465-17	chr2	24745256	24745689	+	0.000	0.000	Merged-chr2-24745465-17
Merged-chr3-136102952-2	chr3	136102850	136103056	+	0.000	0.000	Merged-chr3-136102952-2
Merged-chr16-16302962-82	chr16	16302570	16303330	+	0.000	0.000	Merged-chr16-16302962-82
Merged-chr2-84479185-38	chr2	84479036	84479391	+	0.000	0.000	Merged-chr2-84479185-38
Merged-chr6-30403549-3	chr6	30403438	30403664	+	0.000	0.000	Merged-chr6-30403549-3
Merged-chr5-100648193-27	chr5	100647753	100648666	+	0.000	0.000	Merged-chr5-100648193-27
Merged-chr17-4994964-9	chr17	4994858	4995087	+	0.000	0.000	Merged-chr17-4994964-9
Merged-chr1-128606096-53	chr1	128605805	128606335	+	0.000	0.000	Merged-chr1-128606096-53
Merged-chr8-72572096-21	chr8	72571785	72572331	+	0.000	0.000	Merged-chr8-72572096-21
Merged-chr16-33708307-58	chr16	33708035	33708692	+	0.000	0.000	Merged-chr16-33708307-58
Merged-chr5-121593794-58	chr5	121593557	121594009	+	0.000	0.000	Merged-chr5-121593794-58
Merged-chr16-97536994-8	chr16	97536862	97537150	+	0.000	0.000	Merged-chr16-97536994-8
Merged-chr17-84191092-7	chr17	84190961	84191240	+	0.000	0.000	Merged-chr17-84191092-7
Merged-chr6-144021716-7	chr6	144021543	144021986	+	0.000	0.000	Merged-chr6-144021716-7
Merged-chr10-13993632-56	chr10	13993400	13993910	+	0.000	0.000	Merged-chr10-13993632-56
Merged-chr7-99818618-13	chr7	99818420	99818843	+	0.000	0.000	Merged-chr7-99818618-13
Merged-chr10-13965316-115	chr10	13964628	13965983	+	0.000	0.000	Merged-chr10-13965316-115
Merged-chr5-64865423-3	chr5	64865304	64865539	+	0.000	0.000	Merged-chr5-64865423-3
Merged-chr7-136903322-1	chr7	136903224	136903422	+	0.000	0.000	Merged-chr7-136903322-1
Merged-chr7-78597862-108	chr7	78597603	78598404	+	0.000	0.000	Merged-chr7-78597862-108
Merged-chr11-3185948-7	chr11	3185729	3186298	+	0.000	0.000	Merged-chr11-3185948-7
Merged-chr6-48445520-29	chr6	48445098	48445912	+	0.000	0.000	Merged-chr6-48445520-29
Merged-chr1-128592203-155	chr1	128591708	128592906	+	0.000	0.000	Merged-chr1-128592203-155
Merged-chr10-39386355-15	chr10	39386151	39386555	+	0.000	0.000	Merged-chr10-39386355-15
Merged-chr2-59161148-146	chr2	59160964	59161344	+	0.000	0.000	Merged-chr2-59161148-146
Merged-chr3-51637013-67	chr3	51636740	51637223	+	0.000	0.000	Merged-chr3-51637013-67
Merged-chr6-133960914-20	chr6	133960617	133961163	+	0.000	0.000	Merged-chr6-133960914-20
Merged-chr15-59081774-115	chr15	59080806	59082390	+	0.000	0.000	Merged-chr15-59081774-115
Merged-chr11-119253388-29	chr11	119253144	119253741	+	0.000	0.000	Merged-chr11-119253388-29
Merged-chr2-112656502-8	chr2	112656321	112656635	+	0.000	0.000	Merged-chr2-112656502-8
Merged-chr12-76867934-28	chr12	76867569	76868303	+	0.000	0.000	Merged-chr12-76867934-28
Merged-chr1-180279893-43	chr1	180279703	180280070	+	0.000	0.000	Merged-chr1-180279893-43
Merged-chr11-3174482-24	chr11	3174021	3174830	+	0.000	0.000	Merged-chr11-3174482-24
Merged-chr8-123102459-53	chr8	123102110	123102832	+	0.000	0.000	Merged-chr8-123102459-53
Merged-chr6-134036634-9	chr6	134036463	134036777	+	0.000	0.000	Merged-chr6-134036634-9
Merged-chr12-15981888-31	chr12	15981546	15982120	+	0.000	0.000	Merged-chr12-15981888-31
Merged-chr1-171939454-57	chr1	171939192	171939719	+	0.000	0.000	Merged-chr1-171939454-57
Merged-chr1-191956087-10	chr1	191955937	191956218	+	0.000	0.000	Merged-chr1-191956087-10
Merged-chr18-80469735-111	chr18	80469369	80470159	+	0.000	0.000	Merged-chr18-80469735-111
Merged-chr2-172938893-2	chr2	172938770	172939018	+	0.000	0.000	Merged-chr2-172938893-2
Merged-chr2-169396513-5	chr2	169396388	169396635	+	0.000	0.000	Merged-chr2-169396513-5
Merged-chr7-64192391-9	chr7	64192160	64192543	+	0.000	0.000	Merged-chr7-64192391-9
Merged-chr6-124769389-50	chr6	124768911	124769806	+	0.000	0.000	Merged-chr6-124769389-50
