#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed
Merged-chr8-75213221-41	chr8	75212988	75213533	+	0.000	0.000	Merged-chr8-75213221-41
Merged-chr2-151572257-77	chr2	151571921	151572477	+	0.000	0.000	Merged-chr2-151572257-77
Merged-chr13-41447189-7	chr13	41447010	41447351	+	0.000	0.000	Merged-chr13-41447189-7
Merged-chr16-78563870-112	chr16	78563524	78564080	+	0.000	0.000	Merged-chr16-78563870-112
Merged-chr7-66301567-34	chr7	66301195	66301899	+	0.000	0.000	Merged-chr7-66301567-34
Merged-chr13-113183502-60	chr13	113183097	113183819	+	0.000	0.000	Merged-chr13-113183502-60
Merged-chr12-32169009-55	chr12	32168726	32169220	+	0.000	0.000	Merged-chr12-32169009-55
Merged-chr2-163698262-32	chr2	163697993	163698584	+	0.000	0.000	Merged-chr2-163698262-32
Merged-chr9-114774310-1	chr9	114774212	114774410	+	0.000	0.000	Merged-chr9-114774310-1
Merged-chr8-120895709-34	chr8	120895483	120896007	+	0.000	0.000	Merged-chr8-120895709-34
Merged-chr16-36708253-2	chr16	36708137	36708371	+	0.000	0.000	Merged-chr16-36708253-2
Merged-chr11-46462115-37	chr11	46461811	46462376	+	0.000	0.000	Merged-chr11-46462115-37
Merged-chr2-18307843-60	chr2	18307592	18308006	+	0.000	0.000	Merged-chr2-18307843-60
Merged-chr11-76879949-25	chr11	76879735	76880147	+	0.000	0.000	Merged-chr11-76879949-25
Merged-chr6-122742614-91	chr6	122742093	122743033	+	0.000	0.000	Merged-chr6-122742614-91
Merged-chr1-128080659-1	chr1	128080561	128080759	+	0.000	0.000	Merged-chr1-128080659-1
Merged-chr17-12715294-20	chr17	12714995	12715507	+	0.000	0.000	Merged-chr17-12715294-20
Merged-chr6-66929752-32	chr6	66929529	66930000	+	0.000	0.000	Merged-chr6-66929752-32
Merged-chr19-40687495-34	chr19	40687094	40687823	+	0.000	0.000	Merged-chr19-40687495-34
Merged-chr10-118370616-31	chr10	118370412	118370884	+	0.000	0.000	Merged-chr10-118370616-31
Merged-chr6-48818082-13	chr6	48817945	48818226	+	0.000	0.000	Merged-chr6-48818082-13
Merged-chr7-128137611-13	chr7	128137389	128137904	+	0.000	0.000	Merged-chr7-128137611-13
Merged-chr13-35741035-13	chr13	35740934	35741140	+	0.000	0.000	Merged-chr13-35741035-13
Merged-chr3-107040615-2	chr3	107040501	107040731	+	0.000	0.000	Merged-chr3-107040615-2
Merged-chr10-118469177-44	chr10	118468953	118469365	+	0.000	0.000	Merged-chr10-118469177-44
Merged-chr1-128057377-21	chr1	128057143	128057587	+	0.000	0.000	Merged-chr1-128057377-21
Merged-chr9-114811408-9	chr9	114811212	114811571	+	0.000	0.000	Merged-chr9-114811408-9
Merged-chr17-47531666-50	chr17	47531477	47531842	+	0.000	0.000	Merged-chr17-47531666-50
Merged-chr15-96720401-25	chr15	96720123	96720604	+	0.000	0.000	Merged-chr15-96720401-25
Merged-chr15-55844887-40	chr15	55844527	55845095	+	0.000	0.000	Merged-chr15-55844887-40
Merged-chr1-144404771-1	chr1	144404673	144404871	+	0.000	0.000	Merged-chr1-144404771-1
Merged-chr9-21181489-1	chr9	21181391	21181589	+	0.000	0.000	Merged-chr9-21181489-1
Merged-chr13-113870669-48	chr13	113870300	113870876	+	0.000	0.000	Merged-chr13-113870669-48
Merged-chr10-77630089-17	chr10	77629931	77630268	+	0.000	0.000	Merged-chr10-77630089-17
Merged-chr4-150799073-80	chr4	150798760	150799377	+	0.000	0.000	Merged-chr4-150799073-80
Merged-chr4-145254618-54	chr4	145254264	145254860	+	0.000	0.000	Merged-chr4-145254618-54
Merged-chr11-46461605-1	chr11	46461507	46461705	+	0.000	0.000	Merged-chr11-46461605-1
Merged-chr14-56266355-1	chr14	56266257	56266455	+	0.000	0.000	Merged-chr14-56266355-1
Merged-chr5-43869112-81	chr5	43868802	43869583	+	0.000	0.000	Merged-chr5-43869112-81
Merged-chr5-66150771-6	chr5	66150493	66150964	+	0.000	0.000	Merged-chr5-66150771-6
Merged-chr5-106982609-23	chr5	106982386	106982948	+	0.000	0.000	Merged-chr5-106982609-23
Merged-chr1-133073641-31	chr1	133073421	133073865	+	0.000	0.000	Merged-chr1-133073641-31
Merged-chr4-132775105-24	chr4	132774898	132775363	+	0.000	0.000	Merged-chr4-132775105-24
Merged-chr12-73715902-65	chr12	73715721	73716151	+	0.000	0.000	Merged-chr12-73715902-65
Merged-chr6-129678719-33	chr6	129678501	129679028	+	0.000	0.000	Merged-chr6-129678719-33
Merged-chr6-113681431-40	chr6	113681209	113681696	+	0.000	0.000	Merged-chr6-113681431-40
Merged-chr1-151582085-10	chr1	151581911	151582267	+	0.000	0.000	Merged-chr1-151582085-10
Merged-chr8-120736370-59	chr8	120736060	120736662	+	0.000	0.000	Merged-chr8-120736370-59
Merged-chr13-13590526-88	chr13	13590232	13590754	+	0.000	0.000	Merged-chr13-13590526-88
Merged-chr9-80282711-23	chr9	80282464	80282903	+	0.000	0.000	Merged-chr9-80282711-23
Merged-chr15-83426605-52	chr15	83425783	83427145	+	0.000	0.000	Merged-chr15-83426605-52
Merged-chr1-161799182-3	chr1	161799069	161799297	+	0.000	0.000	Merged-chr1-161799182-3
Merged-chr3-146127848-1	chr3	146127750	146127948	+	0.000	0.000	Merged-chr3-146127848-1
Merged-chr11-16987963-24	chr11	16987711	16988173	+	0.000	0.000	Merged-chr11-16987963-24
Merged-chr5-66086978-39	chr5	66086701	66087211	+	0.000	0.000	Merged-chr5-66086978-39
Merged-chr10-61301236-13	chr10	61301105	61301405	+	0.000	0.000	Merged-chr10-61301236-13
Merged-chr10-118057722-24	chr10	118057449	118058118	+	0.000	0.000	Merged-chr10-118057722-24
Merged-chr15-80599512-51	chr15	80599094	80599787	+	0.000	0.000	Merged-chr15-80599512-51
Merged-chr17-86778728-1	chr17	86778630	86778828	+	0.000	0.000	Merged-chr17-86778728-1
Merged-chr7-67421362-2	chr7	67421258	67421469	+	0.000	0.000	Merged-chr7-67421362-2
Merged-chr10-89443213-4	chr10	89443115	89443313	+	0.000	0.000	Merged-chr10-89443213-4
Merged-chr18-55714748-1	chr18	55714650	55714848	+	0.000	0.000	Merged-chr18-55714748-1
Merged-chr6-83711196-55	chr6	83710944	83711468	+	0.000	0.000	Merged-chr6-83711196-55
Merged-chr1-157411088-8	chr1	157410862	157411295	+	0.000	0.000	Merged-chr1-157411088-8
Merged-chr4-9631004-95	chr4	9630802	9631341	+	0.000	0.000	Merged-chr4-9631004-95
Merged-chr5-112228202-1	chr5	112228104	112228302	+	0.000	0.000	Merged-chr5-112228202-1
Merged-chr5-66069851-51	chr5	66069541	66070065	+	0.000	0.000	Merged-chr5-66069851-51
Merged-chr17-79299016-28	chr17	79298835	79299214	+	0.000	0.000	Merged-chr17-79299016-28
Merged-chr7-66210167-22	chr7	66209810	66210370	+	0.000	0.000	Merged-chr7-66210167-22
Merged-chr7-100511778-51	chr7	100511594	100512004	+	0.000	0.000	Merged-chr7-100511778-51
Merged-chr10-17947093-1	chr10	17946995	17947193	+	0.000	0.000	Merged-chr10-17947093-1
Merged-chr9-80164813-89	chr9	80164628	80165035	+	0.000	0.000	Merged-chr9-80164813-89
Merged-chr6-124805887-69	chr6	124805554	124806262	+	0.000	0.000	Merged-chr6-124805887-69
Merged-chr19-10694838-1	chr19	10694740	10694938	+	0.000	0.000	Merged-chr19-10694838-1
Merged-chr3-107761625-19	chr3	107761451	107761851	+	0.000	0.000	Merged-chr3-107761625-19
Merged-chr4-138464044-32	chr4	138463796	138464268	+	0.000	0.000	Merged-chr4-138464044-32
Merged-chr14-73117167-52	chr14	73116906	73117414	+	0.000	0.000	Merged-chr14-73117167-52
Merged-chr7-63930287-48	chr7	63929888	63930634	+	0.000	0.000	Merged-chr7-63930287-48
Merged-chr6-129586992-7	chr6	129586811	129587197	+	0.000	0.000	Merged-chr6-129586992-7
Merged-chr13-41355770-5	chr13	41355646	41355915	+	0.000	0.000	Merged-chr13-41355770-5
Merged-chr8-124274253-96	chr8	124273713	124275030	+	0.000	0.000	Merged-chr8-124274253-96
Merged-chr11-83639749-6	chr11	83639479	83639956	+	0.000	0.000	Merged-chr11-83639749-6
Merged-chr2-103750485-21	chr2	103750294	103750676	+	0.000	0.000	Merged-chr2-103750485-21
Merged-chr13-115103600-1	chr13	115103502	115103700	+	0.000	0.000	Merged-chr13-115103600-1
Merged-chr7-76035036-15	chr7	76034852	76035249	+	0.000	0.000	Merged-chr7-76035036-15
Merged-chr13-12507577-43	chr13	12507209	12507848	+	0.000	0.000	Merged-chr13-12507577-43
Merged-chrX-167212092-1	chrX	167211994	167212192	+	0.000	0.000	Merged-chrX-167212092-1
Merged-chr11-83541106-19	chr11	83540934	83541255	+	0.000	0.000	Merged-chr11-83541106-19
Merged-chr1-151670167-23	chr1	151669983	151670377	+	0.000	0.000	Merged-chr1-151670167-23
Merged-chr4-15314991-2	chr4	15314847	15315138	+	0.000	0.000	Merged-chr4-15314991-2
Merged-chr5-120663120-9	chr5	120662920	120663346	+	0.000	0.000	Merged-chr5-120663120-9
Merged-chr8-75202303-18	chr8	75202049	75202701	+	0.000	0.000	Merged-chr8-75202303-18
Merged-chr15-93245731-28	chr15	93245474	93245974	+	0.000	0.000	Merged-chr15-93245731-28
Merged-chr7-110164691-100	chr7	110164511	110164891	+	0.000	0.000	Merged-chr7-110164691-100
Merged-chr13-113104978-22	chr13	113104818	113105145	+	0.000	0.000	Merged-chr13-113104978-22
Merged-chr5-74260801-106	chr5	74260380	74261177	+	0.000	0.000	Merged-chr5-74260801-106
Merged-chr6-122259137-47	chr6	122258846	122259372	+	0.000	0.000	Merged-chr6-122259137-47
Merged-chr4-145275096-39	chr4	145274932	145275313	+	0.000	0.000	Merged-chr4-145275096-39
Merged-chr10-99035968-2	chr10	99035866	99036072	+	0.000	0.000	Merged-chr10-99035968-2
Merged-chr3-107038342-90	chr3	107038082	107038642	+	0.000	0.000	Merged-chr3-107038342-90
Merged-chr10-11281127-83	chr10	11280860	11281393	+	0.000	0.000	Merged-chr10-11281127-83
Merged-chr10-76531480-72	chr10	76531273	76531703	+	0.000	0.000	Merged-chr10-76531480-72
Merged-chr1-9848247-58	chr1	9848052	9848516	+	0.000	0.000	Merged-chr1-9848247-58
Merged-chr18-89241561-15	chr18	89241362	89241819	+	0.000	0.000	Merged-chr18-89241561-15
Merged-chr14-105240325-24	chr14	105239997	105240602	+	0.000	0.000	Merged-chr14-105240325-24
Merged-chr12-100876279-15	chr12	100875983	100876516	+	0.000	0.000	Merged-chr12-100876279-15
Merged-chr1-93342797-4	chr1	93342675	93342954	+	0.000	0.000	Merged-chr1-93342797-4
Merged-chr1-120073228-1	chr1	120073130	120073328	+	0.000	0.000	Merged-chr1-120073228-1
Merged-chr4-15306603-4	chr4	15306505	15306703	+	0.000	0.000	Merged-chr4-15306603-4
Merged-chr11-95748526-3	chr11	95748347	95748679	+	0.000	0.000	Merged-chr11-95748526-3
Merged-chr7-38215034-63	chr7	38214767	38215288	+	0.000	0.000	Merged-chr7-38215034-63
Merged-chr1-144330572-51	chr1	144330277	144330812	+	0.000	0.000	Merged-chr1-144330572-51
Merged-chr13-107928012-13	chr13	107927745	107928286	+	0.000	0.000	Merged-chr13-107928012-13
Merged-chr7-90131300-10	chr7	90131017	90131548	+	0.000	0.000	Merged-chr7-90131300-10
Merged-chr13-107940409-34	chr13	107940212	107940617	+	0.000	0.000	Merged-chr13-107940409-34
Merged-chr3-104762450-40	chr3	104762153	104762666	+	0.000	0.000	Merged-chr3-104762450-40
Merged-chr7-112317535-1	chr7	112317437	112317635	+	0.000	0.000	Merged-chr7-112317535-1
Merged-chr2-103754819-28	chr2	103754586	103755086	+	0.000	0.000	Merged-chr2-103754819-28
Merged-chr8-122561364-37	chr8	122561143	122561598	+	0.000	0.000	Merged-chr8-122561364-37
Merged-chr9-27044000-29	chr9	27043745	27044233	+	0.000	0.000	Merged-chr9-27044000-29
Merged-chr8-72132051-9	chr8	72131912	72132173	+	0.000	0.000	Merged-chr8-72132051-9
Merged-chr13-4191269-39	chr13	4191056	4191472	+	0.000	0.000	Merged-chr13-4191269-39
Merged-chr15-73545757-11	chr15	73545581	73545974	+	0.000	0.000	Merged-chr15-73545757-11
Merged-chr9-78845462-22	chr9	78845213	78845720	+	0.000	0.000	Merged-chr9-78845462-22
Merged-chr7-4812581-86	chr7	4812165	4812835	+	0.000	0.000	Merged-chr7-4812581-86
Merged-chr1-151644358-13	chr1	151644178	151644508	+	0.000	0.000	Merged-chr1-151644358-13
Merged-chr5-8996968-123	chr5	8996640	8997446	+	0.000	0.000	Merged-chr5-8996968-123
Merged-chr4-11914721-47	chr4	11914486	11914938	+	0.000	0.000	Merged-chr4-11914721-47
Merged-chr16-8830247-150	chr16	8829596	8830556	+	0.000	0.000	Merged-chr16-8830247-150
Merged-chr13-6191919-25	chr13	6191542	6192301	+	0.000	0.000	Merged-chr13-6191919-25
Merged-chr10-81544693-1	chr10	81544595	81544793	+	0.000	0.000	Merged-chr10-81544693-1
Merged-chr16-78491094-2	chr16	78490970	78491220	+	0.000	0.000	Merged-chr16-78491094-2
Merged-chr9-21183488-1	chr9	21183390	21183588	+	0.000	0.000	Merged-chr9-21183488-1
Merged-chr10-117829351-1	chr10	117829253	117829451	+	0.000	0.000	Merged-chr10-117829351-1
Merged-chr4-117189565-1	chr4	117189467	117189665	+	0.000	0.000	Merged-chr4-117189565-1
Merged-chr4-103095471-1	chr4	103095373	103095571	+	0.000	0.000	Merged-chr4-103095471-1
Merged-chr4-15265953-100	chr4	15265394	15266305	+	0.000	0.000	Merged-chr4-15265953-100
Merged-chr5-140321692-59	chr5	140321334	140321940	+	0.000	0.000	Merged-chr5-140321692-59
Merged-chr3-79567897-99	chr3	79567597	79568204	+	0.000	0.000	Merged-chr3-79567897-99
Merged-chrX-142228241-107	chrX	142227917	142228484	+	0.000	0.000	Merged-chrX-142228241-107
Merged-chr10-76541498-12	chr10	76541343	76541708	+	0.000	0.000	Merged-chr10-76541498-12
Merged-chr7-45916816-45	chr7	45916577	45917062	+	0.000	0.000	Merged-chr7-45916816-45
Merged-chr10-118443865-1	chr10	118443767	118443965	+	0.000	0.000	Merged-chr10-118443865-1
Merged-chr7-63937726-41	chr7	63937216	63938146	+	0.000	0.000	Merged-chr7-63937726-41
Merged-chr10-21791159-10	chr10	21790961	21791321	+	0.000	0.000	Merged-chr10-21791159-10
Merged-chr10-89443691-130	chr10	89443338	89444084	+	0.000	0.000	Merged-chr10-89443691-130
Merged-chr10-118374391-6	chr10	118374260	118374516	+	0.000	0.000	Merged-chr10-118374391-6
Merged-chr1-20825313-33	chr1	20825032	20825560	+	0.000	0.000	Merged-chr1-20825313-33
Merged-chr7-80298886-1	chr7	80298788	80298986	+	0.000	0.000	Merged-chr7-80298886-1
Merged-chr2-164938958-38	chr2	164938746	164939186	+	0.000	0.000	Merged-chr2-164938958-38
Merged-chr1-151610805-3	chr1	151610700	151610914	+	0.000	0.000	Merged-chr1-151610805-3
Merged-chr2-165329993-1	chr2	165329895	165330093	+	0.000	0.000	Merged-chr2-165329993-1
Merged-chr16-64850894-4	chr16	64850654	64851076	+	0.000	0.000	Merged-chr16-64850894-4
Merged-chr17-79394145-31	chr17	79393895	79394353	+	0.000	0.000	Merged-chr17-79394145-31
Merged-chr9-79898964-27	chr9	79898802	79899269	+	0.000	0.000	Merged-chr9-79898964-27
Merged-chr11-57644449-7	chr11	57644268	57644662	+	0.000	0.000	Merged-chr11-57644449-7
Merged-chr9-80305568-4	chr9	80305422	80305708	+	0.000	0.000	Merged-chr9-80305568-4
Merged-chr4-46611401-21	chr4	46611150	46611649	+	0.000	0.000	Merged-chr4-46611401-21
Merged-chr10-82763405-3	chr10	82763276	82763540	+	0.000	0.000	Merged-chr10-82763405-3
Merged-chr7-88259356-48	chr7	88259010	88259650	+	0.000	0.000	Merged-chr7-88259356-48
Merged-chr4-103114464-88	chr4	103114111	103114702	+	0.000	0.000	Merged-chr4-103114464-88
Merged-chr11-98945564-16	chr11	98945347	98945771	+	0.000	0.000	Merged-chr11-98945564-16
Merged-chr6-54972728-67	chr6	54972345	54972989	+	0.000	0.000	Merged-chr6-54972728-67
Merged-chr13-53065510-28	chr13	53065192	53065750	+	0.000	0.000	Merged-chr13-53065510-28
Merged-chr2-122637820-48	chr2	122637576	122638232	+	0.000	0.000	Merged-chr2-122637820-48
Merged-chr6-54119438-1	chr6	54119340	54119538	+	0.000	0.000	Merged-chr6-54119438-1
Merged-chr1-119836447-5	chr1	119836203	119836664	+	0.000	0.000	Merged-chr1-119836447-5
Merged-chr2-35690128-14	chr2	35689883	35690358	+	0.000	0.000	Merged-chr2-35690128-14
Merged-chr2-60872686-1	chr2	60872588	60872786	+	0.000	0.000	Merged-chr2-60872686-1
Merged-chr1-97576212-8	chr1	97576065	97576361	+	0.000	0.000	Merged-chr1-97576212-8
Merged-chr11-3557717-6	chr11	3557423	3557964	+	0.000	0.000	Merged-chr11-3557717-6
Merged-chr7-142396800-18	chr7	142396590	142396989	+	0.000	0.000	Merged-chr7-142396800-18
Merged-chr11-11766225-56	chr11	11765869	11766544	+	0.000	0.000	Merged-chr11-11766225-56
Merged-chr8-72762020-68	chr8	72761643	72762247	+	0.000	0.000	Merged-chr8-72762020-68
Merged-chr13-113618301-85	chr13	113618061	113618635	+	0.000	0.000	Merged-chr13-113618301-85
Merged-chr15-80319451-11	chr15	80319289	80319622	+	0.000	0.000	Merged-chr15-80319451-11
Merged-chr2-5003396-19	chr2	5003054	5003643	+	0.000	0.000	Merged-chr2-5003396-19
Merged-chr7-38224954-5	chr7	38224796	38225150	+	0.000	0.000	Merged-chr7-38224954-5
Merged-chr9-114794637-24	chr9	114794356	114794937	+	0.000	0.000	Merged-chr9-114794637-24
Merged-chr14-67911920-26	chr14	67911629	67912296	+	0.000	0.000	Merged-chr14-67911920-26
Merged-chr10-117970017-9	chr10	117969872	117970187	+	0.000	0.000	Merged-chr10-117970017-9
Merged-chr16-15636772-1	chr16	15636674	15636872	+	0.000	0.000	Merged-chr16-15636772-1
Merged-chr1-157412445-85	chr1	157411957	157412951	+	0.000	0.000	Merged-chr1-157412445-85
Merged-chr2-118643212-1	chr2	118643114	118643312	+	0.000	0.000	Merged-chr2-118643212-1
Merged-chr4-59009649-73	chr4	59009102	59010228	+	0.000	0.000	Merged-chr4-59009649-73
Merged-chr13-35816699-26	chr13	35816385	35817001	+	0.000	0.000	Merged-chr13-35816699-26
Merged-chr5-149526728-49	chr5	149526476	149527024	+	0.000	0.000	Merged-chr5-149526728-49
Merged-chr18-70632317-35	chr18	70632042	70632683	+	0.000	0.000	Merged-chr18-70632317-35
Merged-chr1-97580678-52	chr1	97580396	97580878	+	0.000	0.000	Merged-chr1-97580678-52
Merged-chr2-36230505-28	chr2	36230279	36230756	+	0.000	0.000	Merged-chr2-36230505-28
Merged-chr2-101755311-6	chr2	101754953	101755684	+	0.000	0.000	Merged-chr2-101755311-6
Merged-chr15-78512379-1	chr15	78512281	78512479	+	0.000	0.000	Merged-chr15-78512379-1
Merged-chr2-35680461-43	chr2	35680229	35680773	+	0.000	0.000	Merged-chr2-35680461-43
Merged-chr4-109666886-20	chr4	109666596	109667082	+	0.000	0.000	Merged-chr4-109666886-20
Merged-chr10-54065357-8	chr10	54065028	54065611	+	0.000	0.000	Merged-chr10-54065357-8
Merged-chr11-16997057-26	chr11	16996846	16997360	+	0.000	0.000	Merged-chr11-16997057-26
Merged-chr13-41471691-6	chr13	41471553	41471855	+	0.000	0.000	Merged-chr13-41471691-6
Merged-chr9-114016465-30	chr9	114016223	114016743	+	0.000	0.000	Merged-chr9-114016465-30
Merged-chr5-67394180-31	chr5	67394015	67394450	+	0.000	0.000	Merged-chr5-67394180-31
Merged-chr6-97526268-25	chr6	97526038	97526463	+	0.000	0.000	Merged-chr6-97526268-25
Merged-chr3-59204061-45	chr3	59203723	59204545	+	0.000	0.000	Merged-chr3-59204061-45
Merged-chr6-54092801-44	chr6	54092209	54093292	+	0.000	0.000	Merged-chr6-54092801-44
Merged-chr9-83448056-50	chr9	83447820	83448325	+	0.000	0.000	Merged-chr9-83448056-50
Merged-chr6-125349786-48	chr6	125349411	125350145	+	0.000	0.000	Merged-chr6-125349786-48
Merged-chr16-64836549-66	chr16	64836185	64837094	+	0.000	0.000	Merged-chr16-64836549-66
Merged-chr13-33072044-31	chr13	33071855	33072273	+	0.000	0.000	Merged-chr13-33072044-31
Merged-chr1-60539512-30	chr1	60539321	60539715	+	0.000	0.000	Merged-chr1-60539512-30
Merged-chr13-53000704-16	chr13	53000545	53000939	+	0.000	0.000	Merged-chr13-53000704-16
Merged-chr13-35741507-149	chr13	35741201	35741965	+	0.000	0.000	Merged-chr13-35741507-149
Merged-chr1-33454547-11	chr1	33454297	33454736	+	0.000	0.000	Merged-chr1-33454547-11
Merged-chr11-97955344-41	chr11	97955069	97955760	+	0.000	0.000	Merged-chr11-97955344-41
Merged-chr10-118386751-6	chr10	118386570	118386913	+	0.000	0.000	Merged-chr10-118386751-6
Merged-chr2-36276714-8	chr2	36276521	36276877	+	0.000	0.000	Merged-chr2-36276714-8
Merged-chr6-48718578-53	chr6	48718327	48718965	+	0.000	0.000	Merged-chr6-48718578-53
Merged-chr5-112253369-38	chr5	112253144	112253679	+	0.000	0.000	Merged-chr5-112253369-38
Merged-chr7-66198976-1	chr7	66198878	66199076	+	0.000	0.000	Merged-chr7-66198976-1
Merged-chr16-64758494-145	chr16	64758177	64759009	+	0.000	0.000	Merged-chr16-64758494-145
Merged-chr1-120258943-29	chr1	120258730	120259266	+	0.000	0.000	Merged-chr1-120258943-29
Merged-chr18-70911198-28	chr18	70910886	70911653	+	0.000	0.000	Merged-chr18-70911198-28
Merged-chr3-107041643-1	chr3	107041545	107041743	+	0.000	0.000	Merged-chr3-107041643-1
Merged-chr18-89200747-8	chr18	89200593	89200928	+	0.000	0.000	Merged-chr18-89200747-8
Merged-chr2-118642875-69	chr2	118642558	118643101	+	0.000	0.000	Merged-chr2-118642875-69
Merged-chr12-76537690-30	chr12	76537488	76538006	+	0.000	0.000	Merged-chr12-76537690-30
Merged-chr1-153140977-54	chr1	153140688	153141249	+	0.000	0.000	Merged-chr1-153140977-54
Merged-chr7-38104347-30	chr7	38104090	38104537	+	0.000	0.000	Merged-chr7-38104347-30
Merged-chr5-107078961-3	chr5	107078863	107079061	+	0.000	0.000	Merged-chr5-107078961-3
Merged-chr18-55816257-12	chr18	55815796	55816622	+	0.000	0.000	Merged-chr18-55816257-12
Merged-chr13-113101113-35	chr13	113100760	113101608	+	0.000	0.000	Merged-chr13-113101113-35
Merged-chr6-129622593-5	chr6	129622456	129622723	+	0.000	0.000	Merged-chr6-129622593-5
Merged-chr3-19315685-1	chr3	19315587	19315785	+	0.000	0.000	Merged-chr3-19315685-1
Merged-chr7-48900758-41	chr7	48900405	48901137	+	0.000	0.000	Merged-chr7-48900758-41
Merged-chr4-145257459-3	chr4	145257328	145257605	+	0.000	0.000	Merged-chr4-145257459-3
Merged-chr16-95704955-1	chr16	95704857	95705055	+	0.000	0.000	Merged-chr16-95704955-1
Merged-chr14-123064121-11	chr14	123063927	123064330	+	0.000	0.000	Merged-chr14-123064121-11
Merged-chr5-23719169-48	chr5	23718955	23719423	+	0.000	0.000	Merged-chr5-23719169-48
Merged-chr2-165321854-18	chr2	165321682	165322002	+	0.000	0.000	Merged-chr2-165321854-18
Merged-chr6-54229087-24	chr6	54228837	54229391	+	0.000	0.000	Merged-chr6-54229087-24
Merged-chr19-8919775-1	chr19	8919677	8919875	+	0.000	0.000	Merged-chr19-8919775-1
Merged-chr15-83474258-63	chr15	83474010	83474549	+	0.000	0.000	Merged-chr15-83474258-63
Merged-chr1-85957579-22	chr1	85957304	85957815	+	0.000	0.000	Merged-chr1-85957579-22
Merged-chr13-107888861-3	chr13	107888645	107889042	+	0.000	0.000	Merged-chr13-107888861-3
Merged-chr7-66228697-16	chr7	66228540	66228919	+	0.000	0.000	Merged-chr7-66228697-16
Merged-chr12-16321346-3	chr12	16321159	16321497	+	0.000	0.000	Merged-chr12-16321346-3
Merged-chr11-68499042-49	chr11	68498483	68499489	+	0.000	0.000	Merged-chr11-68499042-49
Merged-chr7-46958399-66	chr7	46957973	46958708	+	0.000	0.000	Merged-chr7-46958399-66
Merged-chr13-93764810-22	chr13	93764573	93765005	+	0.000	0.000	Merged-chr13-93764810-22
Merged-chr6-115996706-33	chr6	115996480	115996911	+	0.000	0.000	Merged-chr6-115996706-33
Merged-chr10-110774024-14	chr10	110773820	110774253	+	0.000	0.000	Merged-chr10-110774024-14
Merged-chr9-80266579-55	chr9	80266336	80266772	+	0.000	0.000	Merged-chr9-80266579-55
Merged-chr10-118090052-13	chr10	118089848	118090256	+	0.000	0.000	Merged-chr10-118090052-13
Merged-chr7-128181851-12	chr7	128181613	128182058	+	0.000	0.000	Merged-chr7-128181851-12
Merged-chr2-23156219-73	chr2	23155950	23156466	+	0.000	0.000	Merged-chr2-23156219-73
Merged-chr6-122274694-14	chr6	122274508	122274913	+	0.000	0.000	Merged-chr6-122274694-14
Merged-chr1-97632717-1	chr1	97632619	97632817	+	0.000	0.000	Merged-chr1-97632717-1
Merged-chr19-40616189-11	chr19	40616048	40616321	+	0.000	0.000	Merged-chr19-40616189-11
Merged-chr6-129559398-47	chr6	129558901	129559748	+	0.000	0.000	Merged-chr6-129559398-47
Merged-chr17-35817739-6	chr17	35817580	35817915	+	0.000	0.000	Merged-chr17-35817739-6
Merged-chrX-93617420-5	chrX	93617219	93617566	+	0.000	0.000	Merged-chrX-93617420-5
Merged-chr10-17920210-30	chr10	17919965	17920412	+	0.000	0.000	Merged-chr10-17920210-30
Merged-chr6-129575587-29	chr6	129575288	129575874	+	0.000	0.000	Merged-chr6-129575587-29
Merged-chr17-79355827-4	chr17	79355700	79356014	+	0.000	0.000	Merged-chr17-79355827-4
Merged-chr7-75915701-33	chr7	75915458	75915900	+	0.000	0.000	Merged-chr7-75915701-33
Merged-chr16-36694015-45	chr16	36693812	36694309	+	0.000	0.000	Merged-chr16-36694015-45
Merged-chr18-70817434-11	chr18	70817135	70817713	+	0.000	0.000	Merged-chr18-70817434-11
Merged-chr12-99329222-52	chr12	99328545	99329555	+	0.000	0.000	Merged-chr12-99329222-52
Merged-chr16-95682592-12	chr16	95682182	95682898	+	0.000	0.000	Merged-chr16-95682592-12
Merged-chr12-16374768-8	chr12	16374599	16374987	+	0.000	0.000	Merged-chr12-16374768-8
Merged-chr3-54735146-126	chr3	54734904	54735564	+	0.000	0.000	Merged-chr3-54735146-126
Merged-chr1-172277440-42	chr1	172277117	172277675	+	0.000	0.000	Merged-chr1-172277440-42
Merged-chr9-124068612-53	chr9	124068167	124068862	+	0.000	0.000	Merged-chr9-124068612-53
Merged-chr9-83831200-1	chr9	83831102	83831300	+	0.000	0.000	Merged-chr9-83831200-1
Merged-chr1-161788386-53	chr1	161788122	161788604	+	0.000	0.000	Merged-chr1-161788386-53
Merged-chr9-94446501-14	chr9	94446327	94446748	+	0.000	0.000	Merged-chr9-94446501-14
Merged-chr7-89102534-1	chr7	89102436	89102634	+	0.000	0.000	Merged-chr7-89102534-1
Merged-chr9-124133212-12	chr9	124133044	124133387	+	0.000	0.000	Merged-chr9-124133212-12
Merged-chr7-66273667-10	chr7	66273474	66273887	+	0.000	0.000	Merged-chr7-66273667-10
