#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr7-114083958-2	chr7	114083825	114084094	+	0.000	0.000	Merged-chr7-114083958-2
Merged-chr2-128434790-11	chr2	128434607	128434993	+	0.000	0.000	Merged-chr2-128434790-11
Merged-chr10-8214078-56	chr10	8213886	8214377	+	0.000	0.000	Merged-chr10-8214078-56
Merged-chr14-25481230-34	chr14	25480956	25481547	+	0.000	0.000	Merged-chr14-25481230-34
Merged-chr13-60843103-8	chr13	60842929	60843298	+	0.000	0.000	Merged-chr13-60843103-8
Merged-chr13-75839037-4	chr13	75838928	75839149	+	0.000	0.000	Merged-chr13-75839037-4
Merged-chr9-95834941-16	chr9	95834574	95835164	+	0.000	0.000	Merged-chr9-95834941-16
Merged-chr9-122232484-1	chr9	122232386	122232584	+	0.000	0.000	Merged-chr9-122232484-1
Merged-chr14-20174041-54	chr14	20173800	20174351	+	0.000	0.000	Merged-chr14-20174041-54
Merged-chr7-119863646-2	chr7	119863515	119863780	+	0.000	0.000	Merged-chr7-119863646-2
Merged-chr14-70272572-43	chr14	70272261	70272941	+	0.000	0.000	Merged-chr14-70272572-43
Merged-chr5-104958387-32	chr5	104958160	104958694	+	0.000	0.000	Merged-chr5-104958387-32
Merged-chr12-102945751-11	chr12	102945547	102945942	+	0.000	0.000	Merged-chr12-102945751-11
Merged-chr3-93593683-6	chr3	93593559	93593829	+	0.000	0.000	Merged-chr3-93593683-6
Merged-chr17-47646859-14	chr17	47646724	47646991	+	0.000	0.000	Merged-chr17-47646859-14
Merged-chr11-68451925-9	chr11	68451789	68452173	+	0.000	0.000	Merged-chr11-68451925-9
Merged-chr8-115136400-1	chr8	115136302	115136500	+	0.000	0.000	Merged-chr8-115136400-1
Merged-chr14-72887240-48	chr14	72886831	72887675	+	0.000	0.000	Merged-chr14-72887240-48
Merged-chr2-128091580-3	chr2	128091388	128091737	+	0.000	0.000	Merged-chr2-128091580-3
Merged-chr14-70280048-7	chr14	70279912	70280271	+	0.000	0.000	Merged-chr14-70280048-7
Merged-chr13-115090156-125	chr13	115089868	115090595	+	0.000	0.000	Merged-chr13-115090156-125
Merged-chr2-65161328-1	chr2	65161230	65161428	+	0.000	0.000	Merged-chr2-65161328-1
Merged-chr8-115145430-7	chr8	115145145	115145623	+	0.000	0.000	Merged-chr8-115145430-7
Merged-chr18-56732311-16	chr18	56732036	56732524	+	0.000	0.000	Merged-chr18-56732311-16
Merged-chrX-159254156-4	chrX	159254034	159254296	+	0.000	0.000	Merged-chrX-159254156-4
Merged-chr13-95813903-46	chr13	95813559	95814133	+	0.000	0.000	Merged-chr13-95813903-46
Merged-chr1-131022214-5	chr1	131022111	131022316	+	0.000	0.000	Merged-chr1-131022214-5
Merged-chr16-49855465-142	chr16	49854960	49855943	+	0.000	0.000	Merged-chr16-49855465-142
Merged-chr2-113903314-24	chr2	113903133	113903581	+	0.000	0.000	Merged-chr2-113903314-24
Merged-chr17-50173577-19	chr17	50173297	50173815	+	0.000	0.000	Merged-chr17-50173577-19
Merged-chr13-63274780-57	chr13	63274484	63275039	+	0.000	0.000	Merged-chr13-63274780-57
Merged-chr2-101416938-1	chr2	101416840	101417038	+	0.000	0.000	Merged-chr2-101416938-1
Merged-chr1-138939851-38	chr1	138939635	138940075	+	0.000	0.000	Merged-chr1-138939851-38
Merged-chr4-136172501-3	chr4	136172383	136172611	+	0.000	0.000	Merged-chr4-136172501-3
Merged-chr2-11259567-5	chr2	11259429	11259722	+	0.000	0.000	Merged-chr2-11259567-5
Merged-chr13-102085968-1	chr13	102085870	102086068	+	0.000	0.000	Merged-chr13-102085968-1
Merged-chr4-119339139-34	chr4	119338878	119339338	+	0.000	0.000	Merged-chr4-119339139-34
Merged-chr2-90562207-12	chr2	90562045	90562420	+	0.000	0.000	Merged-chr2-90562207-12
Merged-chr12-112648258-2	chr12	112648158	112648361	+	0.000	0.000	Merged-chr12-112648258-2
Merged-chr7-74509389-8	chr7	74509208	74509588	+	0.000	0.000	Merged-chr7-74509389-8
Merged-chr7-25173743-1	chr7	25173645	25173843	+	0.000	0.000	Merged-chr7-25173743-1
Merged-chr5-8357485-1	chr5	8357387	8357585	+	0.000	0.000	Merged-chr5-8357485-1
Merged-chr10-9900538-11	chr10	9900212	9900711	+	0.000	0.000	Merged-chr10-9900538-11
Merged-chr13-96030885-26	chr13	96030565	96031125	+	0.000	0.000	Merged-chr13-96030885-26
Merged-chr5-140502630-23	chr5	140502407	140502853	+	0.000	0.000	Merged-chr5-140502630-23
Merged-chr5-77082994-13	chr5	77082825	77083129	+	0.000	0.000	Merged-chr5-77082994-13
Merged-chr15-90224402-90	chr15	90224118	90224680	+	0.000	0.000	Merged-chr15-90224402-90
Merged-chr13-75832457-75	chr13	75831696	75833074	+	0.000	0.000	Merged-chr13-75832457-75
Merged-chr13-33957078-33	chr13	33956881	33957355	+	0.000	0.000	Merged-chr13-33957078-33
Merged-chr11-67532343-16	chr11	67532100	67532603	+	0.000	0.000	Merged-chr11-67532343-16
Merged-chr8-111961416-20	chr8	111961178	111961674	+	0.000	0.000	Merged-chr8-111961416-20
Merged-chr1-176826270-1	chr1	176826172	176826370	+	0.000	0.000	Merged-chr1-176826270-1
Merged-chr1-138952926-1	chr1	138952828	138953026	+	0.000	0.000	Merged-chr1-138952926-1
Merged-chr11-95351110-19	chr11	95350934	95351321	+	0.000	0.000	Merged-chr11-95351110-19
Merged-chr17-14960917-5	chr17	14960759	14961096	+	0.000	0.000	Merged-chr17-14960917-5
Merged-chr17-24689757-5	chr17	24689620	24689939	+	0.000	0.000	Merged-chr17-24689757-5
Merged-chr8-57576457-48	chr8	57576216	57576708	+	0.000	0.000	Merged-chr8-57576457-48
Merged-chr14-103620031-34	chr14	103619770	103620397	+	0.000	0.000	Merged-chr14-103620031-34
Merged-chr11-82178055-28	chr11	82177789	82178258	+	0.000	0.000	Merged-chr11-82178055-28
Merged-chr19-38053790-1	chr19	38053692	38053890	+	0.000	0.000	Merged-chr19-38053790-1
Merged-chr10-41470907-13	chr10	41470704	41471091	+	0.000	0.000	Merged-chr10-41470907-13
Merged-chr6-99658803-9	chr6	99658659	99658955	+	0.000	0.000	Merged-chr6-99658803-9
Merged-chr13-106999635-1	chr13	106999537	106999735	+	0.000	0.000	Merged-chr13-106999635-1
Merged-chr13-63255767-2	chr13	63255613	63255924	+	0.000	0.000	Merged-chr13-63255767-2
Merged-chr13-74770012-5	chr13	74769876	74770191	+	0.000	0.000	Merged-chr13-74770012-5
Merged-chr5-107978348-39	chr5	107977938	107978756	+	0.000	0.000	Merged-chr5-107978348-39
Merged-chr3-9817216-3	chr3	9817063	9817407	+	0.000	0.000	Merged-chr3-9817216-3
Merged-chr19-20389573-29	chr19	20389256	20390118	+	0.000	0.000	Merged-chr19-20389573-29
Merged-chr7-74544568-34	chr7	74544331	74544858	+	0.000	0.000	Merged-chr7-74544568-34
Merged-chr9-31121439-5	chr9	31121272	31121605	+	0.000	0.000	Merged-chr9-31121439-5
Merged-chr17-79000054-16	chr17	78999875	79000275	+	0.000	0.000	Merged-chr17-79000054-16
Merged-chr3-159495553-70	chr3	159495250	159495806	+	0.000	0.000	Merged-chr3-159495553-70
Merged-chr4-116719703-1	chr4	116719605	116719803	+	0.000	0.000	Merged-chr4-116719703-1
Merged-chr13-75707765-110	chr13	75707259	75708043	+	0.000	0.000	Merged-chr13-75707765-110
Merged-chr7-118479395-18	chr7	118479018	118479693	+	0.000	0.000	Merged-chr7-118479395-18
Merged-chr1-167392995-5	chr1	167392850	167393180	+	0.000	0.000	Merged-chr1-167392995-5
Merged-chrX-159199808-53	chrX	159199188	159200285	+	0.000	0.000	Merged-chrX-159199808-53
Merged-chr10-30199682-10	chr10	30199483	30199820	+	0.000	0.000	Merged-chr10-30199682-10
Merged-chr12-65159175-1	chr12	65159077	65159275	+	0.000	0.000	Merged-chr12-65159175-1
Merged-chr1-88655113-58	chr1	88654795	88655470	+	0.000	0.000	Merged-chr1-88655113-58
Merged-chr13-45857429-12	chr13	45857267	45857589	+	0.000	0.000	Merged-chr13-45857429-12
Merged-chr17-79895160-10	chr17	79894975	79895284	+	0.000	0.000	Merged-chr17-79895160-10
Merged-chr2-128412572-7	chr2	128412437	128412703	+	0.000	0.000	Merged-chr2-128412572-7
Merged-chr2-9587621-28	chr2	9587267	9587854	+	0.000	0.000	Merged-chr2-9587621-28
Merged-chr4-135269733-1	chr4	135269635	135269833	+	0.000	0.000	Merged-chr4-135269733-1
Merged-chr1-191739403-4	chr1	191739239	191739571	+	0.000	0.000	Merged-chr1-191739403-4
Merged-chr14-102833912-8	chr14	102833503	102834222	+	0.000	0.000	Merged-chr14-102833912-8
Merged-chr13-95973704-43	chr13	95973377	95974038	+	0.000	0.000	Merged-chr13-95973704-43
Merged-chr9-106318316-12	chr9	106318043	106318490	+	0.000	0.000	Merged-chr9-106318316-12
Merged-chr2-11664187-36	chr2	11663882	11664603	+	0.000	0.000	Merged-chr2-11664187-36
Merged-chr9-44483811-8	chr9	44483640	44484005	+	0.000	0.000	Merged-chr9-44483811-8
Merged-chr1-167393932-88	chr1	167393515	167394208	+	0.000	0.000	Merged-chr1-167393932-88
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr7-74486188-34	chr7	74486021	74486401	+	0.000	0.000	Merged-chr7-74486188-34
Merged-chr18-56734019-60	chr18	56733451	56734276	+	0.000	0.000	Merged-chr18-56734019-60
Merged-chr4-155508882-6	chr4	155508694	155509043	+	0.000	0.000	Merged-chr4-155508882-6
Merged-chr9-32494195-2	chr9	32494049	32494343	+	0.000	0.000	Merged-chr9-32494195-2
Merged-chr17-83907081-28	chr17	83906783	83907484	+	0.000	0.000	Merged-chr17-83907081-28
Merged-chr1-191818043-41	chr1	191817851	191818216	+	0.000	0.000	Merged-chr1-191818043-41
Merged-chr4-98922414-1	chr4	98922316	98922514	+	0.000	0.000	Merged-chr4-98922414-1
Merged-chr13-30022742-10	chr13	30022544	30022958	+	0.000	0.000	Merged-chr13-30022742-10
Merged-chr9-54612864-43	chr9	54612619	54613173	+	0.000	0.000	Merged-chr9-54612864-43
Merged-chr4-46666522-9	chr4	46666381	46666699	+	0.000	0.000	Merged-chr4-46666522-9
Merged-chr7-16913948-27	chr7	16913748	16914186	+	0.000	0.000	Merged-chr7-16913948-27
Merged-chr18-73810130-9	chr18	73809947	73810265	+	0.000	0.000	Merged-chr18-73810130-9
Merged-chr6-82744737-54	chr6	82744444	82744978	+	0.000	0.000	Merged-chr6-82744737-54
Merged-chr19-55741563-64	chr19	55741099	55741865	+	0.000	0.000	Merged-chr19-55741563-64
Merged-chr7-74551940-59	chr7	74551444	74552380	+	0.000	0.000	Merged-chr7-74551940-59
Merged-chr13-74770542-85	chr13	74770331	74771007	+	0.000	0.000	Merged-chr13-74770542-85
Merged-chr4-135077339-17	chr4	135077162	135077482	+	0.000	0.000	Merged-chr4-135077339-17
Merged-chr13-45912065-13	chr13	45911824	45912261	+	0.000	0.000	Merged-chr13-45912065-13
Merged-chr9-58583464-18	chr9	58583266	58583621	+	0.000	0.000	Merged-chr9-58583464-18
Merged-chr3-93550146-53	chr3	93549818	93550348	+	0.000	0.000	Merged-chr3-93550146-53
Merged-chr16-44294172-8	chr16	44293978	44294365	+	0.000	0.000	Merged-chr16-44294172-8
Merged-chr1-66864016-2	chr1	66863896	66864138	+	0.000	0.000	Merged-chr1-66864016-2
Merged-chr2-128312373-31	chr2	128312188	128312713	+	0.000	0.000	Merged-chr2-128312373-31
Merged-chr17-57131873-41	chr17	57131606	57132179	+	0.000	0.000	Merged-chr17-57131873-41
Merged-chr1-43144690-25	chr1	43144536	43144906	+	0.000	0.000	Merged-chr1-43144690-25
Merged-chr10-44534566-5	chr10	44534386	44534728	+	0.000	0.000	Merged-chr10-44534566-5
Merged-chr17-34984315-1	chr17	34984217	34984415	+	0.000	0.000	Merged-chr17-34984315-1
Merged-chr13-45885080-29	chr13	45884813	45885263	+	0.000	0.000	Merged-chr13-45885080-29
Merged-chr4-107808045-10	chr4	107807902	107808182	+	0.000	0.000	Merged-chr4-107808045-10
Merged-chr1-127611779-19	chr1	127611585	127611978	+	0.000	0.000	Merged-chr1-127611779-19
Merged-chr11-76851723-1	chr11	76851625	76851823	+	0.000	0.000	Merged-chr11-76851723-1
Merged-chr3-84808602-1	chr3	84808504	84808702	+	0.000	0.000	Merged-chr3-84808602-1
Merged-chr4-8922262-9	chr4	8922084	8922434	+	0.000	0.000	Merged-chr4-8922262-9
Merged-chr4-46754989-10	chr4	46754778	46755218	+	0.000	0.000	Merged-chr4-46754989-10
Merged-chr14-7864865-9	chr14	7864740	7865008	+	0.000	0.000	Merged-chr14-7864865-9
Merged-chr1-172502377-1	chr1	172502279	172502477	+	0.000	0.000	Merged-chr1-172502377-1
Merged-chr3-137103671-1	chr3	137103573	137103771	+	0.000	0.000	Merged-chr3-137103671-1
Merged-chr2-90579078-3	chr2	90578901	90579220	+	0.000	0.000	Merged-chr2-90579078-3
Merged-chr18-74207831-60	chr18	74207581	74208059	+	0.000	0.000	Merged-chr18-74207831-60
Merged-chr11-67564427-31	chr11	67564159	67564753	+	0.000	0.000	Merged-chr11-67564427-31
Merged-chr4-154127522-10	chr4	154127349	154127689	+	0.000	0.000	Merged-chr4-154127522-10
Merged-chr18-34373797-4	chr18	34373644	34374035	+	0.000	0.000	Merged-chr18-34373797-4
Merged-chr14-100283659-2	chr14	100283470	100283851	+	0.000	0.000	Merged-chr14-100283659-2
Merged-chr11-76823820-9	chr11	76823660	76823984	+	0.000	0.000	Merged-chr11-76823820-9
Merged-chr13-45870077-5	chr13	45869900	45870287	+	0.000	0.000	Merged-chr13-45870077-5
Merged-chr5-112287105-89	chr5	112286867	112287390	+	0.000	0.000	Merged-chr5-112287105-89
Merged-chrX-159159822-7	chrX	159159705	159159956	+	0.000	0.000	Merged-chrX-159159822-7
Merged-chr5-115897153-16	chr5	115896992	115897351	+	0.000	0.000	Merged-chr5-115897153-16
Merged-chr10-40349967-2	chr10	40349823	40350114	+	0.000	0.000	Merged-chr10-40349967-2
Merged-chr9-61946765-66	chr9	61946523	61947072	+	0.000	0.000	Merged-chr9-61946765-66
Merged-chr3-136630225-22	chr3	136629908	136630486	+	0.000	0.000	Merged-chr3-136630225-22
Merged-chr8-57486834-2	chr8	57486685	57486985	+	0.000	0.000	Merged-chr8-57486834-2
Merged-chr6-86921974-19	chr6	86921751	86922274	+	0.000	0.000	Merged-chr6-86921974-19
Merged-chr3-10009584-22	chr3	10009391	10009753	+	0.000	0.000	Merged-chr3-10009584-22
Merged-chr4-89307188-5	chr4	89307038	89307335	+	0.000	0.000	Merged-chr4-89307188-5
Merged-chr6-108861313-26	chr6	108861078	108861608	+	0.000	0.000	Merged-chr6-108861313-26
Merged-chr6-83146136-12	chr6	83145905	83146413	+	0.000	0.000	Merged-chr6-83146136-12
Merged-chr4-8806089-48	chr4	8805840	8806287	+	0.000	0.000	Merged-chr4-8806089-48
Merged-chr2-71813011-39	chr2	71812722	71813213	+	0.000	0.000	Merged-chr2-71813011-39
Merged-chr1-133798159-16	chr1	133797699	133798505	+	0.000	0.000	Merged-chr1-133798159-16
Merged-chr2-65189232-92	chr2	65188432	65189862	+	0.000	0.000	Merged-chr2-65189232-92
Merged-chr13-45966167-2	chr13	45966000	45966337	+	0.000	0.000	Merged-chr13-45966167-2
Merged-chr14-47395249-1	chr14	47395151	47395349	+	0.000	0.000	Merged-chr14-47395249-1
Merged-chr7-138846662-4	chr7	138846536	138846847	+	0.000	0.000	Merged-chr7-138846662-4
Merged-chr16-49797153-43	chr16	49796799	49797326	+	0.000	0.000	Merged-chr16-49797153-43
Merged-chr11-68442579-25	chr11	68442309	68443115	+	0.000	0.000	Merged-chr11-68442579-25
Merged-chr1-139181025-29	chr1	139180659	139181446	+	0.000	0.000	Merged-chr1-139181025-29
Merged-chr1-153746853-3	chr1	153746706	153747022	+	0.000	0.000	Merged-chr1-153746853-3
Merged-chr2-79121079-51	chr2	79120885	79121297	+	0.000	0.000	Merged-chr2-79121079-51
Merged-chr7-25239376-34	chr7	25239219	25239535	+	0.000	0.000	Merged-chr7-25239376-34
Merged-chr15-55558903-2	chr15	55558761	55559047	+	0.000	0.000	Merged-chr15-55558903-2
Merged-chr12-100544393-2	chr12	100544242	100544546	+	0.000	0.000	Merged-chr12-100544393-2
Merged-chr19-18603214-44	chr19	18602985	18603382	+	0.000	0.000	Merged-chr19-18603214-44
Merged-chr8-115728663-11	chr8	115728488	115728859	+	0.000	0.000	Merged-chr8-115728663-11
Merged-chr1-91600873-13	chr1	91600677	91601079	+	0.000	0.000	Merged-chr1-91600873-13
Merged-chr9-32539747-88	chr9	32539050	32540649	+	0.000	0.000	Merged-chr9-32539747-88
Merged-chr10-59436019-23	chr10	59435822	59436221	+	0.000	0.000	Merged-chr10-59436019-23
Merged-chr9-32538268-31	chr9	32537597	32538566	+	0.000	0.000	Merged-chr9-32538268-31
Merged-chr16-52443178-12	chr16	52442966	52443372	+	0.000	0.000	Merged-chr16-52443178-12
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr1-64690862-70	chr1	64690502	64691194	+	0.000	0.000	Merged-chr1-64690862-70
Merged-chr5-134234445-9	chr5	134234301	134234577	+	0.000	0.000	Merged-chr5-134234445-9
Merged-chrX-153359894-79	chrX	153359459	153360294	+	0.000	0.000	Merged-chrX-153359894-79
Merged-chr17-50084129-24	chr17	50083963	50084344	+	0.000	0.000	Merged-chr17-50084129-24
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr17-87298507-1	chr17	87298409	87298607	+	0.000	0.000	Merged-chr17-87298507-1
Merged-chr11-29694280-7	chr11	29694138	29694437	+	0.000	0.000	Merged-chr11-29694280-7
Merged-chr19-55769048-40	chr19	55768683	55769286	+	0.000	0.000	Merged-chr19-55769048-40
Merged-chr19-55857549-1	chr19	55857451	55857649	+	0.000	0.000	Merged-chr19-55857549-1
Merged-chr17-86957023-15	chr17	86956815	86957340	+	0.000	0.000	Merged-chr17-86957023-15
Merged-chr14-25464746-2	chr14	25464638	25464856	+	0.000	0.000	Merged-chr14-25464746-2
Merged-chr1-131010715-50	chr1	131010475	131010968	+	0.000	0.000	Merged-chr1-131010715-50
Merged-chr19-6278146-14	chr19	6277860	6278355	+	0.000	0.000	Merged-chr19-6278146-14
Merged-chr11-82205985-28	chr11	82205313	82206480	+	0.000	0.000	Merged-chr11-82205985-28
Merged-chr5-150223706-44	chr5	150223379	150224006	+	0.000	0.000	Merged-chr5-150223706-44
Merged-chrX-167025120-15	chrX	167024768	167025363	+	0.000	0.000	Merged-chrX-167025120-15
Merged-chr13-95859546-7	chr13	95859398	95859775	+	0.000	0.000	Merged-chr13-95859546-7
Merged-chr8-57477126-15	chr8	57476960	57477410	+	0.000	0.000	Merged-chr8-57477126-15
Merged-chr8-18936505-32	chr8	18936263	18936761	+	0.000	0.000	Merged-chr8-18936505-32
Merged-chr4-8690646-122	chr4	8689970	8691791	+	0.000	0.000	Merged-chr4-8690646-122
Merged-chr17-31831136-47	chr17	31830691	31831590	+	0.000	0.000	Merged-chr17-31831136-47
Merged-chr8-64849140-3	chr8	64849030	64849248	+	0.000	0.000	Merged-chr8-64849140-3
Merged-chr2-118620756-37	chr2	118620488	118621031	+	0.000	0.000	Merged-chr2-118620756-37
Merged-chr2-13573197-1	chr2	13573099	13573297	+	0.000	0.000	Merged-chr2-13573197-1
Merged-chr14-103665837-1	chr14	103665739	103665937	+	0.000	0.000	Merged-chr14-103665837-1
Merged-chr1-177008942-27	chr1	177008706	177009169	+	0.000	0.000	Merged-chr1-177008942-27
Merged-chr14-47358143-9	chr14	47357941	47358415	+	0.000	0.000	Merged-chr14-47358143-9
Merged-chr13-63253800-2	chr13	63253702	63253900	+	0.000	0.000	Merged-chr13-63253800-2
Merged-chr14-100213183-35	chr14	100212951	100213570	+	0.000	0.000	Merged-chr14-100213183-35
Merged-chr7-130734282-1	chr7	130734184	130734382	+	0.000	0.000	Merged-chr7-130734282-1
Merged-chr15-102165758-28	chr15	102165576	102165925	+	0.000	0.000	Merged-chr15-102165758-28
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr2-11653612-53	chr2	11653316	11653828	+	0.000	0.000	Merged-chr2-11653612-53
Merged-chr9-32487772-66	chr9	32487320	32488339	+	0.000	0.000	Merged-chr9-32487772-66
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr11-104661475-50	chr11	104661130	104662059	+	0.000	0.000	Merged-chr11-104661475-50
Merged-chr14-62345542-14	chr14	62345390	62345716	+	0.000	0.000	Merged-chr14-62345542-14
Merged-chr3-93592195-4	chr3	93592055	93592317	+	0.000	0.000	Merged-chr3-93592195-4
Merged-chr4-57956340-134	chr4	57956006	57956699	+	0.000	0.000	Merged-chr4-57956340-134
Merged-chr18-62092853-21	chr18	62092504	62093086	+	0.000	0.000	Merged-chr18-62092853-21
Merged-chr10-91182003-104	chr10	91181598	91182312	+	0.000	0.000	Merged-chr10-91182003-104
Merged-chr14-121311432-44	chr14	121310984	121312243	+	0.000	0.000	Merged-chr14-121311432-44
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr16-52426369-2	chr16	52426256	52426485	+	0.000	0.000	Merged-chr16-52426369-2
Merged-chr14-102906795-50	chr14	102906229	102907387	+	0.000	0.000	Merged-chr14-102906795-50
Merged-chr7-118470727-6	chr7	118470540	118470951	+	0.000	0.000	Merged-chr7-118470727-6
Merged-chr15-37459053-63	chr15	37458353	37459566	+	0.000	0.000	Merged-chr15-37459053-63
Merged-chr18-83738862-1	chr18	83738764	83738962	+	0.000	0.000	Merged-chr18-83738862-1
Merged-chr19-11544678-20	chr19	11544510	11544908	+	0.000	0.000	Merged-chr19-11544678-20
Merged-chr5-77144936-48	chr5	77144745	77145114	+	0.000	0.000	Merged-chr5-77144936-48
Merged-chr11-29721001-1	chr11	29720903	29721101	+	0.000	0.000	Merged-chr11-29721001-1
Merged-chr18-62125570-18	chr18	62125348	62125774	+	0.000	0.000	Merged-chr18-62125570-18
Merged-chr3-136725981-1	chr3	136725883	136726081	+	0.000	0.000	Merged-chr3-136725981-1
Merged-chr8-86852748-9	chr8	86852596	86852890	+	0.000	0.000	Merged-chr8-86852748-9
Merged-chr3-86682940-13	chr3	86682720	86683146	+	0.000	0.000	Merged-chr3-86682940-13
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr13-45867017-27	chr13	45866689	45867336	+	0.000	0.000	Merged-chr13-45867017-27
Merged-chr10-41984389-13	chr10	41984209	41984559	+	0.000	0.000	Merged-chr10-41984389-13
Merged-chr2-128465659-44	chr2	128465408	128465923	+	0.000	0.000	Merged-chr2-128465659-44
Merged-chr17-35516869-65	chr17	35516600	35517168	+	0.000	0.000	Merged-chr17-35516869-65
Merged-chr18-83934444-16	chr18	83934222	83934687	+	0.000	0.000	Merged-chr18-83934444-16
Merged-chr9-21901660-8	chr9	21901510	21901838	+	0.000	0.000	Merged-chr9-21901660-8
Merged-chrX-140599271-33	chrX	140598999	140599584	+	0.000	0.000	Merged-chrX-140599271-33
Merged-chr13-59674921-1	chr13	59674823	59675021	+	0.000	0.000	Merged-chr13-59674921-1
Merged-chr11-95339551-2	chr11	95339448	95339656	+	0.000	0.000	Merged-chr11-95339551-2
Merged-chr10-128525524-136	chr10	128525241	128525794	+	0.000	0.000	Merged-chr10-128525524-136
Merged-chr3-144205288-98	chr3	144204838	144205673	+	0.000	0.000	Merged-chr3-144205288-98
Merged-chr5-113842401-77	chr5	113842037	113842764	+	0.000	0.000	Merged-chr5-113842401-77
Merged-chr17-47689038-19	chr17	47688828	47689229	+	0.000	0.000	Merged-chr17-47689038-19
Merged-chr9-107231690-47	chr9	107231442	107232010	+	0.000	0.000	Merged-chr9-107231690-47
