#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed
Merged-chr10-121316401-59	chr10	121315998	121316680	+	0.000	0.000	Merged-chr10-121316401-59
Merged-chr15-100495239-52	chr15	100494941	100495499	+	0.000	0.000	Merged-chr15-100495239-52
Merged-chr12-85688072-28	chr12	85687810	85688309	+	0.000	0.000	Merged-chr12-85688072-28
Merged-chr2-112714735-54	chr2	112714448	112715061	+	0.000	0.000	Merged-chr2-112714735-54
Merged-chr2-91963655-56	chr2	91963374	91964057	+	0.000	0.000	Merged-chr2-91963655-56
Merged-chr3-37263461-6	chr3	37263255	37263692	+	0.000	0.000	Merged-chr3-37263461-6
Merged-chr11-19890961-22	chr11	19890652	19891243	+	0.000	0.000	Merged-chr11-19890961-22
Merged-chr2-6363298-8	chr2	6363060	6363479	+	0.000	0.000	Merged-chr2-6363298-8
Merged-chr1-40263062-16	chr1	40262841	40263415	+	0.000	0.000	Merged-chr1-40263062-16
Merged-chr11-5261159-5	chr11	5261032	5261284	+	0.000	0.000	Merged-chr11-5261159-5
Merged-chr12-85444900-48	chr12	85444671	85445129	+	0.000	0.000	Merged-chr12-85444900-48
Merged-chr3-101929538-16	chr3	101929341	101929799	+	0.000	0.000	Merged-chr3-101929538-16
Merged-chr15-6586508-38	chr15	6586161	6586743	+	0.000	0.000	Merged-chr15-6586508-38
Merged-chr1-69738342-1	chr1	69738244	69738442	+	0.000	0.000	Merged-chr1-69738342-1
Merged-chr6-134252285-32	chr6	134251874	134252524	+	0.000	0.000	Merged-chr6-134252285-32
Merged-chr13-112426715-38	chr13	112426422	112426935	+	0.000	0.000	Merged-chr13-112426715-38
Merged-chr7-25107253-25	chr7	25106960	25107505	+	0.000	0.000	Merged-chr7-25107253-25
Merged-chr13-92674717-24	chr13	92674406	92675089	+	0.000	0.000	Merged-chr13-92674717-24
Merged-chr10-71362071-33	chr10	71361892	71362296	+	0.000	0.000	Merged-chr10-71362071-33
Merged-chr5-64819652-30	chr5	64819484	64819892	+	0.000	0.000	Merged-chr5-64819652-30
Merged-chr16-23608841-3	chr16	23608623	23609029	+	0.000	0.000	Merged-chr16-23608841-3
Merged-chr14-69804239-29	chr14	69804003	69804478	+	0.000	0.000	Merged-chr14-69804239-29
Merged-chr17-5893346-8	chr17	5893112	5893599	+	0.000	0.000	Merged-chr17-5893346-8
Merged-chr3-121474891-3	chr3	121474785	121475000	+	0.000	0.000	Merged-chr3-121474891-3
Merged-chr2-103635845-3	chr2	103635700	103636012	+	0.000	0.000	Merged-chr2-103635845-3
Merged-chr16-17276702-76	chr16	17276455	17276994	+	0.000	0.000	Merged-chr16-17276702-76
Merged-chr19-4227723-1	chr19	4227625	4227823	+	0.000	0.000	Merged-chr19-4227723-1
Merged-chr14-30125344-15	chr14	30125157	30125587	+	0.000	0.000	Merged-chr14-30125344-15
Merged-chr14-57713043-44	chr14	57712848	57713257	+	0.000	0.000	Merged-chr14-57713043-44
Merged-chr12-86034255-10	chr12	86034081	86034416	+	0.000	0.000	Merged-chr12-86034255-10
Merged-chr9-118679048-3	chr9	118678935	118679157	+	0.000	0.000	Merged-chr9-118679048-3
Merged-chr1-155146186-71	chr1	155145674	155146520	+	0.000	0.000	Merged-chr1-155146186-71
Merged-chr16-76339368-4	chr16	76339250	76339481	+	0.000	0.000	Merged-chr16-76339368-4
Merged-chr10-14050811-26	chr10	14050641	14050984	+	0.000	0.000	Merged-chr10-14050811-26
Merged-chr11-78690691-3	chr11	78690568	78690829	+	0.000	0.000	Merged-chr11-78690691-3
Merged-chr14-10445134-1	chr14	10445036	10445234	+	0.000	0.000	Merged-chr14-10445134-1
Merged-chr3-108536770-60	chr3	108536499	108537179	+	0.000	0.000	Merged-chr3-108536770-60
Merged-chr12-40447438-1	chr12	40447340	40447538	+	0.000	0.000	Merged-chr12-40447438-1
Merged-chr13-34078203-66	chr13	34077918	34078505	+	0.000	0.000	Merged-chr13-34078203-66
Merged-chr17-56445586-4	chr17	56445472	56445726	+	0.000	0.000	Merged-chr17-56445586-4
Merged-chr10-96638621-2	chr10	96638493	96638752	+	0.000	0.000	Merged-chr10-96638621-2
Merged-chr13-55116329-10	chr13	55116104	55116629	+	0.000	0.000	Merged-chr13-55116329-10
Merged-chr11-80476975-74	chr11	80476632	80477243	+	0.000	0.000	Merged-chr11-80476975-74
Merged-chr6-128790681-1	chr6	128790583	128790781	+	0.000	0.000	Merged-chr6-128790681-1
Merged-chr12-85270542-46	chr12	85270269	85270723	+	0.000	0.000	Merged-chr12-85270542-46
Merged-chr14-31576824-6	chr14	31576694	31576949	+	0.000	0.000	Merged-chr14-31576824-6
Merged-chr15-101275184-1	chr15	101275086	101275284	+	0.000	0.000	Merged-chr15-101275184-1
Merged-chr10-68278994-4	chr10	68278877	68279117	+	0.000	0.000	Merged-chr10-68278994-4
Merged-chr4-15945326-46	chr4	15944955	15945552	+	0.000	0.000	Merged-chr4-15945326-46
Merged-chr15-64191593-19	chr15	64191262	64191922	+	0.000	0.000	Merged-chr15-64191593-19
Merged-chr17-34592724-1	chr17	34592626	34592824	+	0.000	0.000	Merged-chr17-34592724-1
Merged-chr13-36145940-12	chr13	36145771	36146125	+	0.000	0.000	Merged-chr13-36145940-12
Merged-chr6-90653255-2	chr6	90653143	90653370	+	0.000	0.000	Merged-chr6-90653255-2
Merged-chr14-31780897-6	chr14	31780748	31781053	+	0.000	0.000	Merged-chr14-31780897-6
Merged-chr7-99536356-6	chr7	99536177	99536524	+	0.000	0.000	Merged-chr7-99536356-6
Merged-chr12-8787183-8	chr12	8786946	8787409	+	0.000	0.000	Merged-chr12-8787183-8
Merged-chr15-86070348-1	chr15	86070250	86070448	+	0.000	0.000	Merged-chr15-86070348-1
Merged-chr4-152151812-1	chr4	152151714	152151912	+	0.000	0.000	Merged-chr4-152151812-1
Merged-chr16-57177558-14	chr16	57177328	57177761	+	0.000	0.000	Merged-chr16-57177558-14
Merged-chr10-96757491-3	chr10	96757365	96757629	+	0.000	0.000	Merged-chr10-96757491-3
Merged-chr2-92392954-19	chr2	92392578	92393187	+	0.000	0.000	Merged-chr2-92392954-19
Merged-chr10-17797209-6	chr10	17797056	17797333	+	0.000	0.000	Merged-chr10-17797209-6
Merged-chr2-163254696-7	chr2	163254313	163254961	+	0.000	0.000	Merged-chr2-163254696-7
Merged-chr1-155167798-18	chr1	155167388	155168202	+	0.000	0.000	Merged-chr1-155167798-18
Merged-chr5-134313860-43	chr5	134313549	134314132	+	0.000	0.000	Merged-chr5-134313860-43
Merged-chr7-141049009-7	chr7	141048813	141049206	+	0.000	0.000	Merged-chr7-141049009-7
Merged-chr4-6924913-49	chr4	6924682	6925132	+	0.000	0.000	Merged-chr4-6924913-49
Merged-chr10-17727995-17	chr10	17727800	17728153	+	0.000	0.000	Merged-chr10-17727995-17
Merged-chr15-36496712-52	chr15	36496507	36496933	+	0.000	0.000	Merged-chr15-36496712-52
Merged-chr17-46393132-3	chr17	46393001	46393260	+	0.000	0.000	Merged-chr17-46393132-3
Merged-chr19-5407352-1	chr19	5407254	5407452	+	0.000	0.000	Merged-chr19-5407352-1
Merged-chr2-169519991-22	chr2	169519793	169520197	+	0.000	0.000	Merged-chr2-169519991-22
Merged-chr13-112466730-20	chr13	112466436	112466982	+	0.000	0.000	Merged-chr13-112466730-20
Merged-chr10-60169227-2	chr10	60169116	60169341	+	0.000	0.000	Merged-chr10-60169227-2
Merged-chr15-93563752-30	chr15	93563566	93563953	+	0.000	0.000	Merged-chr15-93563752-30
Merged-chr11-109432542-63	chr11	109432014	109432961	+	0.000	0.000	Merged-chr11-109432542-63
Merged-chr17-31011806-34	chr17	31011573	31012015	+	0.000	0.000	Merged-chr17-31011806-34
Merged-chr2-131321371-45	chr2	131321224	131321611	+	0.000	0.000	Merged-chr2-131321371-45
Merged-chr10-43467884-13	chr10	43467732	43468021	+	0.000	0.000	Merged-chr10-43467884-13
Merged-chr1-193160183-72	chr1	193159451	193160944	+	0.000	0.000	Merged-chr1-193160183-72
Merged-chr1-91192441-31	chr1	91192196	91192758	+	0.000	0.000	Merged-chr1-91192441-31
Merged-chr6-49319292-53	chr6	49319023	49319516	+	0.000	0.000	Merged-chr6-49319292-53
Merged-chr18-54992076-12	chr18	54991896	54992248	+	0.000	0.000	Merged-chr18-54992076-12
Merged-chr19-10948684-1	chr19	10948586	10948784	+	0.000	0.000	Merged-chr19-10948684-1
Merged-chr2-18910318-28	chr2	18909989	18910764	+	0.000	0.000	Merged-chr2-18910318-28
Merged-chr17-47112918-2	chr17	47112806	47113033	+	0.000	0.000	Merged-chr17-47112918-2
Merged-chr6-146497948-69	chr6	146497705	146498244	+	0.000	0.000	Merged-chr6-146497948-69
Merged-chr9-65676476-52	chr9	65676173	65676717	+	0.000	0.000	Merged-chr9-65676476-52
Merged-chr4-134773310-29	chr4	134773047	134773632	+	0.000	0.000	Merged-chr4-134773310-29
Merged-chr16-97535705-142	chr16	97535405	97536279	+	0.000	0.000	Merged-chr16-97535705-142
Merged-chr15-86094752-47	chr15	86094329	86095204	+	0.000	0.000	Merged-chr15-86094752-47
Merged-chr5-143654985-9	chr5	143654842	143655130	+	0.000	0.000	Merged-chr5-143654985-9
Merged-chr7-127842472-24	chr7	127842277	127842659	+	0.000	0.000	Merged-chr7-127842472-24
Merged-chr11-19993906-5	chr11	19993751	19994034	+	0.000	0.000	Merged-chr11-19993906-5
Merged-chr4-6868044-4	chr4	6867900	6868168	+	0.000	0.000	Merged-chr4-6868044-4
Merged-chr7-101636183-33	chr7	101635829	101636458	+	0.000	0.000	Merged-chr7-101636183-33
Merged-chr2-114197005-3	chr2	114196858	114197132	+	0.000	0.000	Merged-chr2-114197005-3
Merged-chr11-61155897-9	chr11	61155696	61156084	+	0.000	0.000	Merged-chr11-61155897-9
Merged-chr14-101513346-6	chr14	101513013	101513583	+	0.000	0.000	Merged-chr14-101513346-6
Merged-chr12-82267745-1	chr12	82267647	82267845	+	0.000	0.000	Merged-chr12-82267745-1
Merged-chr16-92020100-2	chr16	92019979	92020224	+	0.000	0.000	Merged-chr16-92020100-2
Merged-chr1-181249762-2	chr1	181249627	181249899	+	0.000	0.000	Merged-chr1-181249762-2
Merged-chr9-101182194-26	chr9	101182023	101182400	+	0.000	0.000	Merged-chr9-101182194-26
Merged-chr11-44471232-1	chr11	44471134	44471332	+	0.000	0.000	Merged-chr11-44471232-1
Merged-chr6-124813560-2	chr6	124813461	124813662	+	0.000	0.000	Merged-chr6-124813560-2
Merged-chr8-45999893-74	chr8	45999681	46000140	+	0.000	0.000	Merged-chr8-45999893-74
Merged-chr5-64780390-1	chr5	64780292	64780490	+	0.000	0.000	Merged-chr5-64780390-1
Merged-chr8-4258944-112	chr8	4258750	4259445	+	0.000	0.000	Merged-chr8-4258944-112
Merged-chr10-60389736-64	chr10	60389335	60390376	+	0.000	0.000	Merged-chr10-60389736-64
Merged-chr3-101013202-2	chr3	101013065	101013341	+	0.000	0.000	Merged-chr3-101013202-2
Merged-chr6-65820561-1	chr6	65820463	65820661	+	0.000	0.000	Merged-chr6-65820561-1
Merged-chr10-14005033-4	chr10	14004844	14005201	+	0.000	0.000	Merged-chr10-14005033-4
Merged-chr16-4922650-19	chr16	4922393	4922965	+	0.000	0.000	Merged-chr16-4922650-19
Merged-chr11-4806452-6	chr11	4806288	4806672	+	0.000	0.000	Merged-chr11-4806452-6
Merged-chr3-131065144-22	chr3	131064953	131065371	+	0.000	0.000	Merged-chr3-131065144-22
Merged-chr15-53259323-8	chr15	53259091	53259585	+	0.000	0.000	Merged-chr15-53259323-8
Merged-chr5-139381860-8	chr5	139381742	139381995	+	0.000	0.000	Merged-chr5-139381860-8
Merged-chr8-14968096-34	chr8	14967898	14968379	+	0.000	0.000	Merged-chr8-14968096-34
Merged-chr10-80939775-54	chr10	80939457	80940092	+	0.000	0.000	Merged-chr10-80939775-54
Merged-chr10-68105401-48	chr10	68105140	68105683	+	0.000	0.000	Merged-chr10-68105401-48
Merged-chr1-74068020-5	chr1	74067893	74068145	+	0.000	0.000	Merged-chr1-74068020-5
Merged-chr16-76309491-6	chr16	76309319	76309667	+	0.000	0.000	Merged-chr16-76309491-6
Merged-chr3-36000561-63	chr3	36000290	36000759	+	0.000	0.000	Merged-chr3-36000561-63
Merged-chr12-54188694-4	chr12	54188529	54188898	+	0.000	0.000	Merged-chr12-54188694-4
Merged-chr10-121282719-28	chr10	121282488	121282957	+	0.000	0.000	Merged-chr10-121282719-28
Merged-chr6-134898085-100	chr6	134897851	134898337	+	0.000	0.000	Merged-chr6-134898085-100
Merged-chr5-64803282-82	chr5	64803000	64803604	+	0.000	0.000	Merged-chr5-64803282-82
Merged-chr6-128769715-5	chr6	128769572	128769883	+	0.000	0.000	Merged-chr6-128769715-5
Merged-chr7-64061384-36	chr7	64061155	64061576	+	0.000	0.000	Merged-chr7-64061384-36
Merged-chr7-101412946-31	chr7	101412552	101413152	+	0.000	0.000	Merged-chr7-101412946-31
Merged-chr4-129820380-124	chr4	129819816	129820869	+	0.000	0.000	Merged-chr4-129820380-124
Merged-chr2-59652882-23	chr2	59652590	59653169	+	0.000	0.000	Merged-chr2-59652882-23
Merged-chr9-51180837-4	chr9	51180687	51180973	+	0.000	0.000	Merged-chr9-51180837-4
Merged-chr11-98000649-36	chr11	98000321	98001108	+	0.000	0.000	Merged-chr11-98000649-36
Merged-chr10-128270552-51	chr10	128270309	128270745	+	0.000	0.000	Merged-chr10-128270552-51
Merged-chr12-85956127-16	chr12	85955766	85956558	+	0.000	0.000	Merged-chr12-85956127-16
Merged-chr16-22655382-16	chr16	22655148	22655616	+	0.000	0.000	Merged-chr16-22655382-16
Merged-chr13-112398369-43	chr13	112398115	112398724	+	0.000	0.000	Merged-chr13-112398369-43
Merged-chr9-120002240-48	chr9	120002030	120002455	+	0.000	0.000	Merged-chr9-120002240-48
Merged-chr5-65199668-52	chr5	65199394	65199931	+	0.000	0.000	Merged-chr5-65199668-52
Merged-chr19-29271286-46	chr19	29270771	29271590	+	0.000	0.000	Merged-chr19-29271286-46
Merged-chr12-55487183-4	chr12	55486980	55487398	+	0.000	0.000	Merged-chr12-55487183-4
Merged-chr2-117542378-2	chr2	117542280	117542478	+	0.000	0.000	Merged-chr2-117542378-2
Merged-chr2-131352831-82	chr2	131352473	131353146	+	0.000	0.000	Merged-chr2-131352831-82
Merged-chr9-25196838-57	chr9	25196506	25197109	+	0.000	0.000	Merged-chr9-25196838-57
Merged-chr13-41606487-3	chr13	41606376	41606615	+	0.000	0.000	Merged-chr13-41606487-3
Merged-chr18-78142282-103	chr18	78141946	78142589	+	0.000	0.000	Merged-chr18-78142282-103
Merged-chr1-36939684-79	chr1	36939266	36940057	+	0.000	0.000	Merged-chr1-36939684-79
Merged-chr19-12501763-102	chr19	12501503	12502065	+	0.000	0.000	Merged-chr19-12501763-102
Merged-chr10-12867710-1	chr10	12867612	12867810	+	0.000	0.000	Merged-chr10-12867710-1
Merged-chr2-91987638-2	chr2	91987529	91987749	+	0.000	0.000	Merged-chr2-91987638-2
Merged-chr12-8499918-111	chr12	8499545	8500404	+	0.000	0.000	Merged-chr12-8499918-111
Merged-chr1-60410704-2	chr1	60410566	60410845	+	0.000	0.000	Merged-chr1-60410704-2
Merged-chr14-61718483-1	chr14	61718385	61718583	+	0.000	0.000	Merged-chr14-61718483-1
Merged-chr10-13967586-131	chr10	13967150	13968069	+	0.000	0.000	Merged-chr10-13967586-131
Merged-chr17-32880798-54	chr17	32880442	32881158	+	0.000	0.000	Merged-chr17-32880798-54
Merged-chr11-88717876-1	chr11	88717778	88717976	+	0.000	0.000	Merged-chr11-88717876-1
Merged-chr6-115774516-41	chr6	115774227	115774896	+	0.000	0.000	Merged-chr6-115774516-41
Merged-chr4-138327680-40	chr4	138327343	138327937	+	0.000	0.000	Merged-chr4-138327680-40
Merged-chr19-4231987-48	chr19	4231702	4232192	+	0.000	0.000	Merged-chr19-4231987-48
Merged-chr1-69537947-48	chr1	69537562	69538215	+	0.000	0.000	Merged-chr1-69537947-48
Merged-chr6-124779719-51	chr6	124779506	124779905	+	0.000	0.000	Merged-chr6-124779719-51
Merged-chr7-101634721-37	chr7	101634438	101634980	+	0.000	0.000	Merged-chr7-101634721-37
Merged-chr7-78913314-22	chr7	78913176	78913476	+	0.000	0.000	Merged-chr7-78913314-22
Merged-chr18-9449525-1	chr18	9449427	9449625	+	0.000	0.000	Merged-chr18-9449525-1
Merged-chr1-37000533-36	chr1	37000311	37000713	+	0.000	0.000	Merged-chr1-37000533-36
Merged-chr6-134792413-109	chr6	134791833	134792888	+	0.000	0.000	Merged-chr6-134792413-109
Merged-chr19-29101370-61	chr19	29101111	29101710	+	0.000	0.000	Merged-chr19-29101370-61
Merged-chr3-52069951-61	chr3	52069717	52070241	+	0.000	0.000	Merged-chr3-52069951-61
Merged-chr3-55424109-16	chr3	55423908	55424266	+	0.000	0.000	Merged-chr3-55424109-16
Merged-chr9-62828702-59	chr9	62828398	62829078	+	0.000	0.000	Merged-chr9-62828702-59
Merged-chr4-106787290-1	chr4	106787192	106787390	+	0.000	0.000	Merged-chr4-106787290-1
Merged-chrX-135975345-19	chrX	135975118	135975543	+	0.000	0.000	Merged-chrX-135975345-19
Merged-chr10-63381719-30	chr10	63381459	63381872	+	0.000	0.000	Merged-chr10-63381719-30
Merged-chr1-94056150-27	chr1	94055826	94056371	+	0.000	0.000	Merged-chr1-94056150-27
Merged-chr10-68119461-23	chr10	68119270	68119667	+	0.000	0.000	Merged-chr10-68119461-23
Merged-chr1-40283621-12	chr1	40283306	40283918	+	0.000	0.000	Merged-chr1-40283621-12
Merged-chr19-29237050-65	chr19	29236834	29237309	+	0.000	0.000	Merged-chr19-29237050-65
Merged-chr11-44489355-8	chr11	44489181	44489520	+	0.000	0.000	Merged-chr11-44489355-8
Merged-chr19-12518208-28	chr19	12517939	12518494	+	0.000	0.000	Merged-chr19-12518208-28
Merged-chr12-102368263-64	chr12	102367952	102368678	+	0.000	0.000	Merged-chr12-102368263-64
Merged-chr10-95880381-56	chr10	95880078	95880639	+	0.000	0.000	Merged-chr10-95880381-56
Merged-chr11-20455380-47	chr11	20455168	20455592	+	0.000	0.000	Merged-chr11-20455380-47
Merged-chr5-122548864-15	chr5	122548714	122549052	+	0.000	0.000	Merged-chr5-122548864-15
Merged-chr13-104288179-50	chr13	104287834	104288521	+	0.000	0.000	Merged-chr13-104288179-50
Merged-chr6-41543040-1	chr6	41542942	41543140	+	0.000	0.000	Merged-chr6-41543040-1
Merged-chr12-24600687-58	chr12	24600098	24601183	+	0.000	0.000	Merged-chr12-24600687-58
Merged-chr11-115646752-30	chr11	115646531	115646981	+	0.000	0.000	Merged-chr11-115646752-30
Merged-chr18-50017066-69	chr18	50016759	50017329	+	0.000	0.000	Merged-chr18-50017066-69
Merged-chr1-192493990-1	chr1	192493892	192494090	+	0.000	0.000	Merged-chr1-192493990-1
Merged-chrX-12151801-24	chrX	12151458	12152033	+	0.000	0.000	Merged-chrX-12151801-24
Merged-chr6-34475470-1	chr6	34475372	34475570	+	0.000	0.000	Merged-chr6-34475470-1
Merged-chr12-36036969-49	chr12	36036702	36037248	+	0.000	0.000	Merged-chr12-36036969-49
Merged-chr4-95607625-1	chr4	95607527	95607725	+	0.000	0.000	Merged-chr4-95607625-1
Merged-chr10-14050018-2	chr10	14049887	14050152	+	0.000	0.000	Merged-chr10-14050018-2
Merged-chr11-94236284-28	chr11	94236091	94236476	+	0.000	0.000	Merged-chr11-94236284-28
Merged-chr5-122602463-10	chr5	122602261	122602640	+	0.000	0.000	Merged-chr5-122602463-10
Merged-chr2-135852240-2	chr2	135852055	135852428	+	0.000	0.000	Merged-chr2-135852240-2
Merged-chr16-15910429-9	chr16	15910255	15910660	+	0.000	0.000	Merged-chr16-15910429-9
Merged-chr11-74897454-145	chr11	74896265	74898229	+	0.000	0.000	Merged-chr11-74897454-145
Merged-chr5-65850971-35	chr5	65850703	65851158	+	0.000	0.000	Merged-chr5-65850971-35
Merged-chr16-21787807-60	chr16	21787558	21788121	+	0.000	0.000	Merged-chr16-21787807-60
Merged-chr1-60985751-5	chr1	60985643	60985859	+	0.000	0.000	Merged-chr1-60985751-5
Merged-chr1-155224072-96	chr1	155223483	155224554	+	0.000	0.000	Merged-chr1-155224072-96
Merged-chr5-121634808-1	chr5	121634710	121634908	+	0.000	0.000	Merged-chr5-121634808-1
Merged-chr15-101258599-55	chr15	101258354	101258786	+	0.000	0.000	Merged-chr15-101258599-55
Merged-chr5-118028862-172	chr5	118027446	118029786	+	0.000	0.000	Merged-chr5-118028862-172
Merged-chr1-61030719-23	chr1	61030216	61030989	+	0.000	0.000	Merged-chr1-61030719-23
Merged-chr9-108342935-1	chr9	108342837	108343035	+	0.000	0.000	Merged-chr9-108342935-1
Merged-chr4-129821455-21	chr4	129821167	129821717	+	0.000	0.000	Merged-chr4-129821455-21
Merged-chr6-146909380-33	chr6	146908817	146909928	+	0.000	0.000	Merged-chr6-146909380-33
Merged-chr17-30004798-88	chr17	30004394	30005172	+	0.000	0.000	Merged-chr17-30004798-88
Merged-chr9-56273762-19	chr9	56273591	56274010	+	0.000	0.000	Merged-chr9-56273762-19
Merged-chr7-128642679-7	chr7	128642536	128642812	+	0.000	0.000	Merged-chr7-128642679-7
Merged-chr18-54990741-1	chr18	54990643	54990841	+	0.000	0.000	Merged-chr18-54990741-1
Merged-chr8-116952526-34	chr8	116952205	116952723	+	0.000	0.000	Merged-chr8-116952526-34
Merged-chr19-46467273-39	chr19	46467083	46467468	+	0.000	0.000	Merged-chr19-46467273-39
Merged-chrX-155216260-100	chrX	155216009	155216685	+	0.000	0.000	Merged-chrX-155216260-100
Merged-chr9-118706091-31	chr9	118705648	118706805	+	0.000	0.000	Merged-chr9-118706091-31
Merged-chr6-41543577-6	chr6	41543418	41543714	+	0.000	0.000	Merged-chr6-41543577-6
Merged-chr8-119424172-64	chr8	119423860	119424474	+	0.000	0.000	Merged-chr8-119424172-64
Merged-chr4-129621333-30	chr4	129621149	129621593	+	0.000	0.000	Merged-chr4-129621333-30
Merged-chr7-82866836-179	chr7	82866568	82867139	+	0.000	0.000	Merged-chr7-82866836-179
Merged-chr2-157571643-2	chr2	157571504	157571785	+	0.000	0.000	Merged-chr2-157571643-2
Merged-chr12-85705502-111	chr12	85705148	85706147	+	0.000	0.000	Merged-chr12-85705502-111
Merged-chr13-44734647-5	chr13	44734466	44734816	+	0.000	0.000	Merged-chr13-44734647-5
Merged-chr15-9455441-21	chr15	9455168	9455648	+	0.000	0.000	Merged-chr15-9455441-21
Merged-chr2-84487895-3	chr2	84487773	84488023	+	0.000	0.000	Merged-chr2-84487895-3
Merged-chr5-147057777-2	chr5	147057650	147057906	+	0.000	0.000	Merged-chr5-147057777-2
Merged-chr15-83601447-1	chr15	83601349	83601547	+	0.000	0.000	Merged-chr15-83601447-1
Merged-chr3-94649201-14	chr3	94648962	94649456	+	0.000	0.000	Merged-chr3-94649201-14
Merged-chr18-55184641-11	chr18	55184487	55184775	+	0.000	0.000	Merged-chr18-55184641-11
Merged-chr2-103632734-49	chr2	103632551	103632970	+	0.000	0.000	Merged-chr2-103632734-49
Merged-chr12-102451586-20	chr12	102451381	102451830	+	0.000	0.000	Merged-chr12-102451586-20
Merged-chr4-137861990-96	chr4	137861737	137862381	+	0.000	0.000	Merged-chr4-137861990-96
Merged-chr1-40266669-8	chr1	40266448	40266820	+	0.000	0.000	Merged-chr1-40266669-8
Merged-chr12-80197610-10	chr12	80197323	80197811	+	0.000	0.000	Merged-chr12-80197610-10
Merged-chr2-18967765-9	chr2	18967646	18967900	+	0.000	0.000	Merged-chr2-18967765-9
Merged-chr15-100699497-4	chr15	100699305	100699661	+	0.000	0.000	Merged-chr15-100699497-4
Merged-chr18-35889093-93	chr18	35887947	35890267	+	0.000	0.000	Merged-chr18-35889093-93
Merged-chr18-35848292-36	chr18	35848048	35848563	+	0.000	0.000	Merged-chr18-35848292-36
Merged-chr5-65883113-66	chr5	65882375	65884001	+	0.000	0.000	Merged-chr5-65883113-66
Merged-chr12-80257238-10	chr12	80257035	80257422	+	0.000	0.000	Merged-chr12-80257238-10
