#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr15-85867875-24	chr15	85867698	85868115	+	0.000	0.000	Merged-chr15-85867875-24
Merged-chr6-127157540-5	chr6	127157362	127157818	+	0.000	0.000	Merged-chr6-127157540-5
Merged-chr10-42018378-38	chr10	42018156	42018647	+	0.000	0.000	Merged-chr10-42018378-38
Merged-chr1-136261068-1	chr1	136260970	136261168	+	0.000	0.000	Merged-chr1-136261068-1
Merged-chr13-45966666-4	chr13	45966480	45966876	+	0.000	0.000	Merged-chr13-45966666-4
Merged-chrX-140542025-21	chrX	140541610	140542376	+	0.000	0.000	Merged-chrX-140542025-21
Merged-chr13-74846097-19	chr13	74845717	74846359	+	0.000	0.000	Merged-chr13-74846097-19
Merged-chr11-68483427-7	chr11	68483282	68483556	+	0.000	0.000	Merged-chr11-68483427-7
Merged-chrX-167108657-26	chrX	167108401	167109011	+	0.000	0.000	Merged-chrX-167108657-26
Merged-chr13-115095757-4	chr13	115095589	115095964	+	0.000	0.000	Merged-chr13-115095757-4
Merged-chr19-45746500-18	chr19	45746306	45746800	+	0.000	0.000	Merged-chr19-45746500-18
Merged-chr17-12201252-1	chr17	12201154	12201352	+	0.000	0.000	Merged-chr17-12201252-1
Merged-chr15-82235726-13	chr15	82235551	82235985	+	0.000	0.000	Merged-chr15-82235726-13
Merged-chr4-135159310-41	chr4	135158747	135160148	+	0.000	0.000	Merged-chr4-135159310-41
Merged-chr10-44420150-34	chr10	44419838	44420545	+	0.000	0.000	Merged-chr10-44420150-34
Merged-chr17-12204575-1	chr17	12204477	12204675	+	0.000	0.000	Merged-chr17-12204575-1
Merged-chr12-113148662-1	chr12	113148564	113148762	+	0.000	0.000	Merged-chr12-113148662-1
Merged-chr1-86492556-5	chr1	86492390	86492755	+	0.000	0.000	Merged-chr1-86492556-5
Merged-chr12-69168736-61	chr12	69168486	69168961	+	0.000	0.000	Merged-chr12-69168736-61
Merged-chr13-45865819-22	chr13	45865669	45866056	+	0.000	0.000	Merged-chr13-45865819-22
Merged-chr2-128400561-8	chr2	128400383	128400735	+	0.000	0.000	Merged-chr2-128400561-8
Merged-chr8-3354903-4	chr8	3354805	3355003	+	0.000	0.000	Merged-chr8-3354903-4
Merged-chr19-6399338-114	chr19	6398552	6399994	+	0.000	0.000	Merged-chr19-6399338-114
Merged-chr11-53845784-30	chr11	53845492	53845953	+	0.000	0.000	Merged-chr11-53845784-30
Merged-chr3-84657299-19	chr3	84656890	84657624	+	0.000	0.000	Merged-chr3-84657299-19
Merged-chr14-121256675-4	chr14	121256453	121256955	+	0.000	0.000	Merged-chr14-121256675-4
Merged-chr8-106937202-30	chr8	106936875	106937494	+	0.000	0.000	Merged-chr8-106937202-30
Merged-chr10-19566068-15	chr10	19565912	19566219	+	0.000	0.000	Merged-chr10-19566068-15
Merged-chr1-88705567-62	chr1	88705102	88706128	+	0.000	0.000	Merged-chr1-88705567-62
Merged-chr3-9895947-13	chr3	9895738	9896149	+	0.000	0.000	Merged-chr3-9895947-13
Merged-chr3-88407210-9	chr3	88406980	88407442	+	0.000	0.000	Merged-chr3-88407210-9
Merged-chr1-181852620-6	chr1	181852464	181852824	+	0.000	0.000	Merged-chr1-181852620-6
Merged-chr4-70533473-2	chr4	70533364	70533585	+	0.000	0.000	Merged-chr4-70533473-2
Merged-chr2-9718103-10	chr2	9717944	9718318	+	0.000	0.000	Merged-chr2-9718103-10
Merged-chr14-70792747-14	chr14	70792579	70792984	+	0.000	0.000	Merged-chr14-70792747-14
Merged-chr12-112644805-96	chr12	112644538	112644996	+	0.000	0.000	Merged-chr12-112644805-96
Merged-chr13-45919195-6	chr13	45919050	45919338	+	0.000	0.000	Merged-chr13-45919195-6
Merged-chr12-100681821-26	chr12	100681575	100682124	+	0.000	0.000	Merged-chr12-100681821-26
Merged-chr7-114069993-85	chr7	114069677	114070493	+	0.000	0.000	Merged-chr7-114069993-85
Merged-chr14-25630418-14	chr14	25630222	25630620	+	0.000	0.000	Merged-chr14-25630418-14
Merged-chr6-38326792-31	chr6	38326505	38327076	+	0.000	0.000	Merged-chr6-38326792-31
Merged-chr2-126306457-1	chr2	126306359	126306557	+	0.000	0.000	Merged-chr2-126306457-1
Merged-chr3-93552612-4	chr3	93552448	93552784	+	0.000	0.000	Merged-chr3-93552612-4
Merged-chrX-157486995-6	chrX	157486821	157487143	+	0.000	0.000	Merged-chrX-157486995-6
Merged-chr9-122293937-1	chr9	122293839	122294037	+	0.000	0.000	Merged-chr9-122293937-1
Merged-chr9-103305214-64	chr9	103304978	103305434	+	0.000	0.000	Merged-chr9-103305214-64
Merged-chr5-113825242-12	chr5	113824995	113825432	+	0.000	0.000	Merged-chr5-113825242-12
Merged-chr2-52570542-44	chr2	52570158	52570868	+	0.000	0.000	Merged-chr2-52570542-44
Merged-chr11-101658454-78	chr11	101658138	101658736	+	0.000	0.000	Merged-chr11-101658454-78
Merged-chr5-93267720-160	chr5	93267455	93267941	+	0.000	0.000	Merged-chr5-93267720-160
Merged-chrX-167131211-21	chrX	167130869	167131493	+	0.000	0.000	Merged-chrX-167131211-21
Merged-chr6-124918143-5	chr6	124917944	124918335	+	0.000	0.000	Merged-chr6-124918143-5
Merged-chr7-114083958-2	chr7	114083825	114084094	+	0.000	0.000	Merged-chr7-114083958-2
Merged-chr19-5388717-53	chr19	5388486	5388984	+	0.000	0.000	Merged-chr19-5388717-53
Merged-chr2-128434790-11	chr2	128434607	128434993	+	0.000	0.000	Merged-chr2-128434790-11
Merged-chr1-138963261-12	chr1	138963149	138963386	+	0.000	0.000	Merged-chr1-138963261-12
Merged-chr13-75839037-4	chr13	75838928	75839149	+	0.000	0.000	Merged-chr13-75839037-4
Merged-chr9-95834941-16	chr9	95834574	95835164	+	0.000	0.000	Merged-chr9-95834941-16
Merged-chr9-122232484-1	chr9	122232386	122232584	+	0.000	0.000	Merged-chr9-122232484-1
Merged-chr7-143748578-27	chr7	143748331	143748827	+	0.000	0.000	Merged-chr7-143748578-27
Merged-chr5-104958387-32	chr5	104958160	104958694	+	0.000	0.000	Merged-chr5-104958387-32
Merged-chr17-83854411-35	chr17	83854165	83854689	+	0.000	0.000	Merged-chr17-83854411-35
Merged-chr2-128087251-38	chr2	128086855	128087672	+	0.000	0.000	Merged-chr2-128087251-38
Merged-chr3-93593683-6	chr3	93593559	93593829	+	0.000	0.000	Merged-chr3-93593683-6
Merged-chr14-77867784-2	chr14	77867684	77867886	+	0.000	0.000	Merged-chr14-77867784-2
Merged-chr6-108668354-42	chr6	108668020	108668748	+	0.000	0.000	Merged-chr6-108668354-42
Merged-chr11-68451925-9	chr11	68451789	68452173	+	0.000	0.000	Merged-chr11-68451925-9
Merged-chr1-133821484-56	chr1	133821186	133821813	+	0.000	0.000	Merged-chr1-133821484-56
Merged-chr8-115136400-1	chr8	115136302	115136500	+	0.000	0.000	Merged-chr8-115136400-1
Merged-chr2-128091580-3	chr2	128091388	128091737	+	0.000	0.000	Merged-chr2-128091580-3
Merged-chr14-70280048-7	chr14	70279912	70280271	+	0.000	0.000	Merged-chr14-70280048-7
Merged-chr8-115145430-7	chr8	115145145	115145623	+	0.000	0.000	Merged-chr8-115145430-7
Merged-chr13-95813903-46	chr13	95813559	95814133	+	0.000	0.000	Merged-chr13-95813903-46
Merged-chr1-131022214-5	chr1	131022111	131022316	+	0.000	0.000	Merged-chr1-131022214-5
Merged-chr5-150522629-58	chr5	150522389	150522906	+	0.000	0.000	Merged-chr5-150522629-58
Merged-chr15-102160711-16	chr15	102160558	102160854	+	0.000	0.000	Merged-chr15-102160711-16
Merged-chr12-4038374-2	chr12	4038253	4038497	+	0.000	0.000	Merged-chr12-4038374-2
Merged-chr4-136172501-3	chr4	136172383	136172611	+	0.000	0.000	Merged-chr4-136172501-3
Merged-chr2-11259567-5	chr2	11259429	11259722	+	0.000	0.000	Merged-chr2-11259567-5
Merged-chr17-31835834-15	chr17	31835657	31835998	+	0.000	0.000	Merged-chr17-31835834-15
Merged-chr7-25173743-1	chr7	25173645	25173843	+	0.000	0.000	Merged-chr7-25173743-1
Merged-chr1-160024850-77	chr1	160024301	160025267	+	0.000	0.000	Merged-chr1-160024850-77
Merged-chr13-45925439-1	chr13	45925341	45925539	+	0.000	0.000	Merged-chr13-45925439-1
Merged-chr10-9900538-11	chr10	9900212	9900711	+	0.000	0.000	Merged-chr10-9900538-11
Merged-chr13-96030885-26	chr13	96030565	96031125	+	0.000	0.000	Merged-chr13-96030885-26
Merged-chr13-75832457-75	chr13	75831696	75833074	+	0.000	0.000	Merged-chr13-75832457-75
Merged-chr4-107801567-1	chr4	107801469	107801667	+	0.000	0.000	Merged-chr4-107801567-1
Merged-chr8-111961416-20	chr8	111961178	111961674	+	0.000	0.000	Merged-chr8-111961416-20
Merged-chr15-11995673-123	chr15	11994976	11996233	+	0.000	0.000	Merged-chr15-11995673-123
Merged-chr2-167375335-11	chr2	167375180	167375470	+	0.000	0.000	Merged-chr2-167375335-11
Merged-chr1-138952926-1	chr1	138952828	138953026	+	0.000	0.000	Merged-chr1-138952926-1
Merged-chr12-54999059-64	chr12	54998799	54999519	+	0.000	0.000	Merged-chr12-54999059-64
Merged-chr11-95351110-19	chr11	95350934	95351321	+	0.000	0.000	Merged-chr11-95351110-19
Merged-chr17-24689757-5	chr17	24689620	24689939	+	0.000	0.000	Merged-chr17-24689757-5
Merged-chr14-103620031-34	chr14	103619770	103620397	+	0.000	0.000	Merged-chr14-103620031-34
Merged-chr3-9885192-31	chr3	9884967	9885445	+	0.000	0.000	Merged-chr3-9885192-31
Merged-chr10-41470907-13	chr10	41470704	41471091	+	0.000	0.000	Merged-chr10-41470907-13
Merged-chr2-126497961-2	chr2	126497814	126498110	+	0.000	0.000	Merged-chr2-126497961-2
Merged-chr6-99658803-9	chr6	99658659	99658955	+	0.000	0.000	Merged-chr6-99658803-9
Merged-chr13-106999635-1	chr13	106999537	106999735	+	0.000	0.000	Merged-chr13-106999635-1
Merged-chr13-63255767-2	chr13	63255613	63255924	+	0.000	0.000	Merged-chr13-63255767-2
Merged-chr5-107978348-39	chr5	107977938	107978756	+	0.000	0.000	Merged-chr5-107978348-39
Merged-chr16-49858840-8	chr16	49858687	49859010	+	0.000	0.000	Merged-chr16-49858840-8
Merged-chr19-55253983-137	chr19	55253589	55254307	+	0.000	0.000	Merged-chr19-55253983-137
Merged-chr1-86504219-99	chr1	86503921	86504521	+	0.000	0.000	Merged-chr1-86504219-99
Merged-chr2-79087442-58	chr2	79087023	79087885	+	0.000	0.000	Merged-chr2-79087442-58
Merged-chr17-79000054-16	chr17	78999875	79000275	+	0.000	0.000	Merged-chr17-79000054-16
Merged-chr4-9028055-41	chr4	9027692	9028416	+	0.000	0.000	Merged-chr4-9028055-41
Merged-chr3-159495553-70	chr3	159495250	159495806	+	0.000	0.000	Merged-chr3-159495553-70
Merged-chr4-116719703-1	chr4	116719605	116719803	+	0.000	0.000	Merged-chr4-116719703-1
Merged-chrX-85871800-21	chrX	85871292	85872251	+	0.000	0.000	Merged-chrX-85871800-21
Merged-chr12-98268789-38	chr12	98268532	98268994	+	0.000	0.000	Merged-chr12-98268789-38
Merged-chr7-118479395-18	chr7	118479018	118479693	+	0.000	0.000	Merged-chr7-118479395-18
Merged-chr14-56778119-107	chr14	56777411	56778684	+	0.000	0.000	Merged-chr14-56778119-107
Merged-chr10-30199682-10	chr10	30199483	30199820	+	0.000	0.000	Merged-chr10-30199682-10
Merged-chr2-154734427-2	chr2	154734293	154734564	+	0.000	0.000	Merged-chr2-154734427-2
Merged-chr13-45857429-12	chr13	45857267	45857589	+	0.000	0.000	Merged-chr13-45857429-12
Merged-chr4-101069276-67	chr4	101068999	101069812	+	0.000	0.000	Merged-chr4-101069276-67
Merged-chr2-128412572-7	chr2	128412437	128412703	+	0.000	0.000	Merged-chr2-128412572-7
Merged-chr3-38440724-15	chr3	38440537	38440984	+	0.000	0.000	Merged-chr3-38440724-15
Merged-chr2-9587621-28	chr2	9587267	9587854	+	0.000	0.000	Merged-chr2-9587621-28
Merged-chr17-86162077-29	chr17	86161884	86162266	+	0.000	0.000	Merged-chr17-86162077-29
Merged-chr7-99979720-1	chr7	99979622	99979820	+	0.000	0.000	Merged-chr7-99979720-1
Merged-chr2-9879570-49	chr2	9879347	9879848	+	0.000	0.000	Merged-chr2-9879570-49
Merged-chr2-128295119-53	chr2	128294862	128295431	+	0.000	0.000	Merged-chr2-128295119-53
Merged-chr16-49801610-26	chr16	49801199	49801852	+	0.000	0.000	Merged-chr16-49801610-26
Merged-chr2-65239538-1	chr2	65239440	65239638	+	0.000	0.000	Merged-chr2-65239538-1
Merged-chr4-135269733-1	chr4	135269635	135269833	+	0.000	0.000	Merged-chr4-135269733-1
Merged-chr4-152435289-41	chr4	152434961	152435754	+	0.000	0.000	Merged-chr4-152435289-41
Merged-chr13-95973704-43	chr13	95973377	95974038	+	0.000	0.000	Merged-chr13-95973704-43
Merged-chr2-11664187-36	chr2	11663882	11664603	+	0.000	0.000	Merged-chr2-11664187-36
Merged-chr13-114987295-18	chr13	114987099	114987478	+	0.000	0.000	Merged-chr13-114987295-18
Merged-chr9-44483811-8	chr9	44483640	44484005	+	0.000	0.000	Merged-chr9-44483811-8
Merged-chr8-83695528-4	chr8	83695407	83695649	+	0.000	0.000	Merged-chr8-83695528-4
Merged-chr10-95691143-13	chr10	95690927	95691334	+	0.000	0.000	Merged-chr10-95691143-13
Merged-chr18-56734019-60	chr18	56733451	56734276	+	0.000	0.000	Merged-chr18-56734019-60
Merged-chr3-89960726-41	chr3	89960520	89960906	+	0.000	0.000	Merged-chr3-89960726-41
Merged-chr4-155508882-6	chr4	155508694	155509043	+	0.000	0.000	Merged-chr4-155508882-6
Merged-chr9-32494195-2	chr9	32494049	32494343	+	0.000	0.000	Merged-chr9-32494195-2
Merged-chr17-83907081-28	chr17	83906783	83907484	+	0.000	0.000	Merged-chr17-83907081-28
Merged-chr1-191818043-41	chr1	191817851	191818216	+	0.000	0.000	Merged-chr1-191818043-41
Merged-chr9-72968638-44	chr9	72968452	72968801	+	0.000	0.000	Merged-chr9-72968638-44
Merged-chr13-30022742-10	chr13	30022544	30022958	+	0.000	0.000	Merged-chr13-30022742-10
Merged-chr14-103651490-1	chr14	103651392	103651590	+	0.000	0.000	Merged-chr14-103651490-1
Merged-chr4-46666522-9	chr4	46666381	46666699	+	0.000	0.000	Merged-chr4-46666522-9
Merged-chr7-16913948-27	chr7	16913748	16914186	+	0.000	0.000	Merged-chr7-16913948-27
Merged-chr2-11662282-5	chr2	11662158	11662421	+	0.000	0.000	Merged-chr2-11662282-5
Merged-chr18-73810130-9	chr18	73809947	73810265	+	0.000	0.000	Merged-chr18-73810130-9
Merged-chr7-74551940-59	chr7	74551444	74552380	+	0.000	0.000	Merged-chr7-74551940-59
Merged-chr14-26970383-95	chr14	26970203	26970777	+	0.000	0.000	Merged-chr14-26970383-95
Merged-chr4-135077339-17	chr4	135077162	135077482	+	0.000	0.000	Merged-chr4-135077339-17
Merged-chr9-58583464-18	chr9	58583266	58583621	+	0.000	0.000	Merged-chr9-58583464-18
Merged-chr2-4883400-34	chr2	4883225	4883644	+	0.000	0.000	Merged-chr2-4883400-34
Merged-chr2-4881275-5	chr2	4880998	4881496	+	0.000	0.000	Merged-chr2-4881275-5
Merged-chr16-44294172-8	chr16	44293978	44294365	+	0.000	0.000	Merged-chr16-44294172-8
Merged-chr1-66864016-2	chr1	66863896	66864138	+	0.000	0.000	Merged-chr1-66864016-2
Merged-chr5-100568346-2	chr5	100568243	100568451	+	0.000	0.000	Merged-chr5-100568346-2
Merged-chr3-86919838-4	chr3	86919697	86919976	+	0.000	0.000	Merged-chr3-86919838-4
Merged-chr11-116618064-1	chr11	116617966	116618164	+	0.000	0.000	Merged-chr11-116618064-1
Merged-chr8-115126776-11	chr8	115126507	115127023	+	0.000	0.000	Merged-chr8-115126776-11
Merged-chr17-34984315-1	chr17	34984217	34984415	+	0.000	0.000	Merged-chr17-34984315-1
Merged-chr13-45885080-29	chr13	45884813	45885263	+	0.000	0.000	Merged-chr13-45885080-29
Merged-chr1-127611779-19	chr1	127611585	127611978	+	0.000	0.000	Merged-chr1-127611779-19
Merged-chr8-86883072-4	chr8	86882869	86883318	+	0.000	0.000	Merged-chr8-86883072-4
Merged-chr11-76851723-1	chr11	76851625	76851823	+	0.000	0.000	Merged-chr11-76851723-1
Merged-chr5-62759603-62	chr5	62758970	62760371	+	0.000	0.000	Merged-chr5-62759603-62
Merged-chr3-84808602-1	chr3	84808504	84808702	+	0.000	0.000	Merged-chr3-84808602-1
Merged-chr4-8922262-9	chr4	8922084	8922434	+	0.000	0.000	Merged-chr4-8922262-9
Merged-chr10-79692164-17	chr10	79691881	79692339	+	0.000	0.000	Merged-chr10-79692164-17
Merged-chr5-112291957-1	chr5	112291859	112292057	+	0.000	0.000	Merged-chr5-112291957-1
Merged-chr2-90579078-3	chr2	90578901	90579220	+	0.000	0.000	Merged-chr2-90579078-3
Merged-chr5-107980170-14	chr5	107979892	107980345	+	0.000	0.000	Merged-chr5-107980170-14
Merged-chr18-34373797-4	chr18	34373644	34374035	+	0.000	0.000	Merged-chr18-34373797-4
Merged-chr9-122310830-40	chr9	122310629	122311036	+	0.000	0.000	Merged-chr9-122310830-40
Merged-chr11-88011784-26	chr11	88011561	88012023	+	0.000	0.000	Merged-chr11-88011784-26
Merged-chr11-76823820-9	chr11	76823660	76823984	+	0.000	0.000	Merged-chr11-76823820-9
Merged-chr13-45870077-5	chr13	45869900	45870287	+	0.000	0.000	Merged-chr13-45870077-5
Merged-chr9-58580971-24	chr9	58580831	58581194	+	0.000	0.000	Merged-chr9-58580971-24
Merged-chrX-159159822-7	chrX	159159705	159159956	+	0.000	0.000	Merged-chrX-159159822-7
Merged-chr1-191404835-11	chr1	191404628	191405075	+	0.000	0.000	Merged-chr1-191404835-11
Merged-chr2-128379347-11	chr2	128379227	128379474	+	0.000	0.000	Merged-chr2-128379347-11
Merged-chr10-40349967-2	chr10	40349823	40350114	+	0.000	0.000	Merged-chr10-40349967-2
Merged-chr9-61946765-66	chr9	61946523	61947072	+	0.000	0.000	Merged-chr9-61946765-66
Merged-chr2-9877336-2	chr2	9877196	9877479	+	0.000	0.000	Merged-chr2-9877336-2
Merged-chr8-57486834-2	chr8	57486685	57486985	+	0.000	0.000	Merged-chr8-57486834-2
Merged-chr9-123928219-7	chr9	123928079	123928351	+	0.000	0.000	Merged-chr9-123928219-7
Merged-chr7-132898397-3	chr7	132898280	132898520	+	0.000	0.000	Merged-chr7-132898397-3
Merged-chr19-5389296-20	chr19	5389092	5389473	+	0.000	0.000	Merged-chr19-5389296-20
Merged-chr1-191402800-7	chr1	191402644	191403013	+	0.000	0.000	Merged-chr1-191402800-7
Merged-chr10-117792709-55	chr10	117792418	117792937	+	0.000	0.000	Merged-chr10-117792709-55
Merged-chr6-86921974-19	chr6	86921751	86922274	+	0.000	0.000	Merged-chr6-86921974-19
Merged-chr3-84679070-45	chr3	84678862	84679279	+	0.000	0.000	Merged-chr3-84679070-45
Merged-chr1-172507219-12	chr1	172506962	172507413	+	0.000	0.000	Merged-chr1-172507219-12
Merged-chr3-9887395-87	chr3	9887131	9887624	+	0.000	0.000	Merged-chr3-9887395-87
Merged-chr4-89307188-5	chr4	89307038	89307335	+	0.000	0.000	Merged-chr4-89307188-5
Merged-chr6-108861313-26	chr6	108861078	108861608	+	0.000	0.000	Merged-chr6-108861313-26
Merged-chr3-135191984-24	chr3	135191693	135192231	+	0.000	0.000	Merged-chr3-135191984-24
Merged-chr4-8838748-37	chr4	8838530	8838967	+	0.000	0.000	Merged-chr4-8838748-37
Merged-chr2-71813011-39	chr2	71812722	71813213	+	0.000	0.000	Merged-chr2-71813011-39
Merged-chr12-55078897-1	chr12	55078799	55078997	+	0.000	0.000	Merged-chr12-55078897-1
Merged-chr17-12769499-71	chr17	12769148	12769916	+	0.000	0.000	Merged-chr17-12769499-71
Merged-chr13-45966167-2	chr13	45966000	45966337	+	0.000	0.000	Merged-chr13-45966167-2
Merged-chr14-47395249-1	chr14	47395151	47395349	+	0.000	0.000	Merged-chr14-47395249-1
Merged-chr1-139181025-29	chr1	139180659	139181446	+	0.000	0.000	Merged-chr1-139181025-29
Merged-chr1-153746853-3	chr1	153746706	153747022	+	0.000	0.000	Merged-chr1-153746853-3
Merged-chr2-79121079-51	chr2	79120885	79121297	+	0.000	0.000	Merged-chr2-79121079-51
Merged-chr2-9684759-5	chr2	9684624	9684906	+	0.000	0.000	Merged-chr2-9684759-5
Merged-chr4-9033378-5	chr4	9033253	9033514	+	0.000	0.000	Merged-chr4-9033378-5
Merged-chr15-55558903-2	chr15	55558761	55559047	+	0.000	0.000	Merged-chr15-55558903-2
Merged-chr12-100544393-2	chr12	100544242	100544546	+	0.000	0.000	Merged-chr12-100544393-2
Merged-chr11-97115476-51	chr11	97114876	97116203	+	0.000	0.000	Merged-chr11-97115476-51
Merged-chr8-115728663-11	chr8	115728488	115728859	+	0.000	0.000	Merged-chr8-115728663-11
Merged-chr2-126310308-39	chr2	126310050	126310499	+	0.000	0.000	Merged-chr2-126310308-39
Merged-chr9-32539747-88	chr9	32539050	32540649	+	0.000	0.000	Merged-chr9-32539747-88
Merged-chr11-58183866-40	chr11	58183604	58184160	+	0.000	0.000	Merged-chr11-58183866-40
Merged-chr2-181377481-47	chr2	181377257	181377797	+	0.000	0.000	Merged-chr2-181377481-47
Merged-chr10-59436019-23	chr10	59435822	59436221	+	0.000	0.000	Merged-chr10-59436019-23
Merged-chr17-83808700-1	chr17	83808602	83808800	+	0.000	0.000	Merged-chr17-83808700-1
Merged-chr16-52443178-12	chr16	52442966	52443372	+	0.000	0.000	Merged-chr16-52443178-12
Merged-chr3-102733167-19	chr3	102732909	102733430	+	0.000	0.000	Merged-chr3-102733167-19
Merged-chr14-70290089-2	chr14	70289963	70290218	+	0.000	0.000	Merged-chr14-70290089-2
Merged-chrX-71364926-47	chrX	71364573	71365397	+	0.000	0.000	Merged-chrX-71364926-47
Merged-chr2-180731398-17	chr2	180731161	180731837	+	0.000	0.000	Merged-chr2-180731398-17
Merged-chr17-50084129-24	chr17	50083963	50084344	+	0.000	0.000	Merged-chr17-50084129-24
Merged-chr15-11994866-1	chr15	11994768	11994966	+	0.000	0.000	Merged-chr15-11994866-1
Merged-chr8-91019876-32	chr8	91019437	91020138	+	0.000	0.000	Merged-chr8-91019876-32
Merged-chr11-29694280-7	chr11	29694138	29694437	+	0.000	0.000	Merged-chr11-29694280-7
Merged-chr2-154791937-2	chr2	154791821	154792056	+	0.000	0.000	Merged-chr2-154791937-2
Merged-chr8-84132520-3	chr8	84132403	84132643	+	0.000	0.000	Merged-chr8-84132520-3
Merged-chr7-114116108-3	chr7	114115985	114116246	+	0.000	0.000	Merged-chr7-114116108-3
Merged-chr14-25464746-2	chr14	25464638	25464856	+	0.000	0.000	Merged-chr14-25464746-2
Merged-chr1-131010715-50	chr1	131010475	131010968	+	0.000	0.000	Merged-chr1-131010715-50
Merged-chr19-6278146-14	chr19	6277860	6278355	+	0.000	0.000	Merged-chr19-6278146-14
Merged-chr6-124919829-13	chr6	124919655	124920002	+	0.000	0.000	Merged-chr6-124919829-13
Merged-chrX-167025120-15	chrX	167024768	167025363	+	0.000	0.000	Merged-chrX-167025120-15
Merged-chr8-57477126-15	chr8	57476960	57477410	+	0.000	0.000	Merged-chr8-57477126-15
Merged-chr8-18936505-32	chr8	18936263	18936761	+	0.000	0.000	Merged-chr8-18936505-32
Merged-chr4-8690646-122	chr4	8689970	8691791	+	0.000	0.000	Merged-chr4-8690646-122
Merged-chr8-64849140-3	chr8	64849030	64849248	+	0.000	0.000	Merged-chr8-64849140-3
Merged-chr5-100570837-10	chr5	100570536	100571083	+	0.000	0.000	Merged-chr5-100570837-10
Merged-chr18-21001968-97	chr18	21001639	21002225	+	0.000	0.000	Merged-chr18-21001968-97
Merged-chr10-79689199-4	chr10	79688924	79689417	+	0.000	0.000	Merged-chr10-79689199-4
Merged-chr17-44650389-9	chr17	44650219	44650577	+	0.000	0.000	Merged-chr17-44650389-9
Merged-chr7-123371458-2	chr7	123371360	123371558	+	0.000	0.000	Merged-chr7-123371458-2
