#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed
NR69092--MA0599.1.KLF5	chr9	62425312	62425321	-	0.000	0.000	Merged-chr9-62425384-15
NR26686--MA0599.1.KLF5	chr16	76283386	76283395	-	0.000	0.000	Merged-chr16-76283420-1
NR14109--MA0599.1.KLF5	chr12	52383137	52383146	-	0.000	0.000	Merged-chr12-52383146-23
NR16472--MA0741.1.KLF16	chr13	30186555	30186565	-	0.000	0.000	Merged-chr13-30186492-12
NR63799--MA0741.1.KLF16	chr7	142967379	142967389	+	0.000	0.000	Merged-chr7-142967366-1
NR50926--MA0657.1.KLF13	chr5	74704610	74704627	+	0.000	0.000	Merged-chr5-74704453-70
NR5204--MA0493.1.Klf1	chr10	12821547	12821557	+	0.000	0.000	Merged-chr10-12821526-15
NR14588--MA0599.1.KLF5	chr12	76324804	76324813	+	0.000	0.000	Merged-chr12-76324931-27
NR16600--MA0741.1.KLF16	chr13	37827781	37827791	-	0.000	0.000	Merged-chr13-37827863-1
NR3956--MA0599.1.KLF5	chr1	172197390	172197399	+	0.000	0.000	Merged-chr1-172197316-25
NR64175--MA0493.1.Klf1	chr8	13593539	13593549	-	0.000	0.000	Merged-chr8-13593648-27
NR50653--MA0742.1.Klf12	chr5	64684279	64684293	+	0.000	0.000	Merged-chr5-64684447-46
NR42257--MA0493.1.Klf1	chr3	101066402	101066412	+	0.000	0.000	Merged-chr3-101066330-34
NR33693--MA0599.1.KLF5	chr19	32957101	32957110	+	0.000	0.000	Merged-chr19-32957163-34
NR67539--MA0741.1.KLF16	chr8	127447348	127447358	-	0.000	0.000	Merged-chr8-127447217-34
NR16535--MA0599.1.KLF5	chr13	34154450	34154459	+	0.000	0.000	Merged-chr13-34154699-84
NR66470--MA0039.3.KLF4	chr8	105685994	105686004	+	0.000	0.000	Merged-chr8-105686142-54
NR17195--MA0599.1.KLF5	chr13	58067717	58067726	-	0.000	0.000	Merged-chr13-58067754-68
NR24385--MA0493.1.Klf1	chr15	93443913	93443923	+	0.000	0.000	Merged-chr15-93443797-12
NR3939--MA0741.1.KLF16	chr1	171916126	171916136	+	0.000	0.000	Merged-chr1-171916002-44
NR32263--MA0599.1.KLF5	chr18	75322373	75322382	+	0.000	0.000	Merged-chr18-75322404-42
NR4379--MA0599.1.KLF5	chr1	182764154	182764163	+	0.000	0.000	Merged-chr1-182764155-66
NR26346--MA0599.1.KLF5	chr16	57393360	57393369	-	0.000	0.000	Merged-chr16-57393364-8
NR26685--MA1107.1.KLF9	chr16	76283301	76283313	+	0.000	0.000	Merged-chr16-76283420-1
NR9707--MA0741.1.KLF16	chr11	31169347	31169357	+	0.000	0.000	Merged-chr11-31169541-9
NR35640--MA0599.1.KLF5	chr2	31026744	31026753	-	0.000	0.000	Merged-chr2-31026852-15
NR65716--MA0741.1.KLF16	chr8	80493161	80493171	-	0.000	0.000	Merged-chr8-80493158-65
NR23402--MA1107.1.KLF9	chr15	74538492	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR58820--MA0741.1.KLF16	chr7	4777060	4777070	-	0.000	0.000	Merged-chr7-4777194-35
NR26690--MA0493.1.Klf1	chr16	76357373	76357383	+	0.000	0.000	Merged-chr16-76357413-27
NR14113--MA0493.1.Klf1	chr12	52383132	52383142	-	0.000	0.000	Merged-chr12-52383146-23
NR5472--MA1107.1.KLF9	chr10	25140437	25140449	-	0.000	0.000	Merged-chr10-25140477-16
NR9688--MA0741.1.KLF16	chr11	29883367	29883377	-	0.000	0.000	Merged-chr11-29883287-9
NR37676--MA0741.1.KLF16	chr2	114260756	114260766	-	0.000	0.000	Merged-chr2-114260586-35
NR13913--MA0039.3.KLF4	chr12	33076513	33076523	+	0.000	0.000	Merged-chr12-33076409-32
NR42932--MA0039.3.KLF4	chr3	122122334	122122344	+	0.000	0.000	Merged-chr3-122122309-36
NR63949--MA0742.1.Klf12	chr8	3587603	3587617	-	0.000	0.000	Merged-chr8-3587694-26
NR68889--MA0599.1.KLF5	chr9	57407350	57407359	+	0.000	0.000	Merged-chr9-57407322-7
NR16759--MA0599.1.KLF5	chr13	43906452	43906461	+	0.000	0.000	Merged-chr13-43906399-21
NR4083--MA0742.1.Klf12	chr1	175693726	175693740	+	0.000	0.000	Merged-chr1-175693836-3
NR69046--MA0039.3.KLF4	chr9	61236139	61236149	+	0.000	0.000	Merged-chr9-61236183-14
NR11416--MA1107.1.KLF9	chr11	82961946	82961958	-	0.000	0.000	Merged-chr11-82962014-19
NR35178--MA1107.1.KLF9	chr2	23006372	23006384	+	0.000	0.000	Merged-chr2-23006422-36
NR15329--MA0599.1.KLF5	chr12	102703864	102703873	-	0.000	0.000	Merged-chr12-102703809-1
NR16594--MA0741.1.KLF16	chr13	37751669	37751679	+	0.000	0.000	Merged-chr13-37751511-23
NR50657--MA0741.1.KLF16	chr5	64684280	64684290	+	0.000	0.000	Merged-chr5-64684447-46
NR5837--MA0741.1.KLF16	chr10	43706322	43706332	-	0.000	0.000	Merged-chr10-43706280-54
NR12972--MA0493.1.Klf1	chr11	116869776	116869786	-	0.000	0.000	Merged-chr11-116869693-21
NR25273--MA1107.1.KLF9	chr16	11286167	11286179	-	0.000	0.000	Merged-chr16-11286053-13
NR58842--MA0742.1.Klf12	chr7	4964459	4964473	+	0.000	0.000	Merged-chr7-4964465-28
NR31571--MA0740.1.KLF14	chr18	54822920	54822933	+	0.000	0.000	Merged-chr18-54822886-30
NR31003--MA0741.1.KLF16	chr18	21300192	21300202	+	0.000	0.000	Merged-chr18-21300237-62
NR4970--MA0599.1.KLF5	chr1	193285753	193285762	+	0.000	0.000	Merged-chr1-193285975-30
NR57975--MA0740.1.KLF14	chr6	134981445	134981458	-	0.000	0.000	Merged-chr6-134981456-22
NR70576--MA0740.1.KLF14	chr9	106071859	106071872	+	0.000	0.000	Merged-chr9-106071900-22
NR43266--MA0740.1.KLF14	chr3	130819808	130819821	+	0.000	0.000	Merged-chr3-130819788-3
NR20813--MA0741.1.KLF16	chr14	68735106	68735116	+	0.000	0.000	Merged-chr14-68735223-2
NR27999--MA1107.1.KLF9	chr17	23748844	23748856	+	0.000	0.000	Merged-chr17-23748967-40
NR41733--MA0741.1.KLF16	chr3	89387212	89387222	+	0.000	0.000	Merged-chr3-89387256-27
NR16978--MA0493.1.Klf1	chr13	52929727	52929737	+	0.000	0.000	Merged-chr13-52929606-61
NR41422--MA1107.1.KLF9	chr3	79129198	79129210	-	0.000	0.000	Merged-chr3-79129160-12
NR558--MA0599.1.KLF5	chr1	39941510	39941519	+	0.000	0.000	Merged-chr1-39941675-40
NR35595--MA0741.1.KLF16	chr2	30472069	30472079	+	0.000	0.000	Merged-chr2-30472114-26
NR66190--MA0599.1.KLF5	chr8	95149432	95149441	+	0.000	0.000	Merged-chr8-95149594-5
NR38257--MA0741.1.KLF16	chr2	130642856	130642866	+	0.000	0.000	Merged-chr2-130642738-65
NR69179--MA0741.1.KLF16	chr9	65087634	65087644	-	0.000	0.000	Merged-chr9-65087693-13
NR64713--MA0741.1.KLF16	chr8	40634823	40634833	-	0.000	0.000	Merged-chr8-40634821-50
NR37358--MA1107.1.KLF9	chr2	102188783	102188795	+	0.000	0.000	Merged-chr2-102188857-2
NR1562--MA0742.1.Klf12	chr1	87847397	87847411	-	0.000	0.000	Merged-chr1-87847290-68
NR44596--MA0740.1.KLF14	chr4	14819947	14819960	-	0.000	0.000	Merged-chr4-14819908-10
NR18829--MA0741.1.KLF16	chr13	113815956	113815966	-	0.000	0.000	Merged-chr13-113816059-33
NR64664--MA0599.1.KLF5	chr8	36532744	36532753	-	0.000	0.000	Merged-chr8-36532922-47
NR29513--MA0599.1.KLF5	chr17	56425181	56425190	-	0.000	0.000	Merged-chr17-56425045-2
NR24805--MA0741.1.KLF16	chr15	100723870	100723880	-	0.000	0.000	Merged-chr15-100723788-13
NR14056--MA0741.1.KLF16	chr12	41950128	41950138	-	0.000	0.000	Merged-chr12-41949951-37
NR40841--MA0740.1.KLF14	chr3	38044517	38044530	-	0.000	0.000	Merged-chr3-38044560-26
NR54083--MA0599.1.KLF5	chr5	144963913	144963922	-	0.000	0.000	Merged-chr5-144963961-18
NR17853--MA0493.1.Klf1	chr13	89521652	89521662	+	0.000	0.000	Merged-chr13-89521757-30
NR46792--MA0599.1.KLF5	chr4	111435252	111435261	-	0.000	0.000	Merged-chr4-111435287-1
NR49542--MA0741.1.KLF16	chr5	21054905	21054915	+	0.000	0.000	Merged-chr5-21054874-6
NR14029--MA0599.1.KLF5	chr12	40223434	40223443	+	0.000	0.000	Merged-chr12-40223491-1
NR35551--MA0599.1.KLF5	chr2	29890388	29890397	+	0.000	0.000	Merged-chr2-29890513-1
NR68749--MA0039.3.KLF4	chr9	52059940	52059950	-	0.000	0.000	Merged-chr9-52059994-13
NR11798--MA0599.1.KLF5	chr11	95379007	95379016	-	0.000	0.000	Merged-chr11-95379150-8
NR23217--MA0741.1.KLF16	chr15	64113268	64113278	+	0.000	0.000	Merged-chr15-64113403-29
NR64203--MA0599.1.KLF5	chr8	13890334	13890343	-	0.000	0.000	Merged-chr8-13890246-48
NR64227--MA0657.1.KLF13	chr8	14996102	14996119	-	0.000	0.000	Merged-chr8-14996187-57
NR11305--MA0493.1.Klf1	chr11	79460527	79460537	-	0.000	0.000	Merged-chr11-79460483-1
NR16987--MA0741.1.KLF16	chr13	53069485	53069495	+	0.000	0.000	Merged-chr13-53069490-8
NR11059--MA0741.1.KLF16	chr11	75571461	75571471	-	0.000	0.000	Merged-chr11-75571465-10
NR24372--MA0741.1.KLF16	chr15	93374731	93374741	-	0.000	0.000	Merged-chr15-93374795-20
NR54386--MA0039.3.KLF4	chr5	150262889	150262899	+	0.000	0.000	Merged-chr5-150262822-29
NR39444--MA0741.1.KLF16	chr2	163100116	163100126	-	0.000	0.000	Merged-chr2-163100193-2
NR68891--MA0741.1.KLF16	chr9	57407350	57407360	+	0.000	0.000	Merged-chr9-57407322-7
NR22014--MA0599.1.KLF5	chr14	120407058	120407067	-	0.000	0.000	Merged-chr14-120407035-22
NR45339--MA0740.1.KLF14	chr4	46564120	46564133	-	0.000	0.000	Merged-chr4-46564109-30
NR13511--MA1107.1.KLF9	chr12	12176283	12176295	+	0.000	0.000	Merged-chr12-12176537-33
NR115--MA0599.1.KLF5	chr1	13426974	13426983	-	0.000	0.000	Merged-chr1-13426973-84
NR4084--MA0599.1.KLF5	chr1	175693727	175693736	+	0.000	0.000	Merged-chr1-175693836-3
NR47352--MA0741.1.KLF16	chr4	127095287	127095297	-	0.000	0.000	Merged-chr4-127095353-15
NR57101--MA1107.1.KLF9	chr6	116654382	116654394	-	0.000	0.000	Merged-chr6-116654306-47
NR2691--MA1107.1.KLF9	chr1	136617580	136617592	-	0.000	0.000	Merged-chr1-136617404-40
NR67485--MA1107.1.KLF9	chr8	126539618	126539630	-	0.000	0.000	Merged-chr8-126539798-23
NR14936--MA0657.1.KLF13	chr12	88472041	88472058	+	0.000	0.000	Merged-chr12-88472096-45
NR23480--MA0740.1.KLF14	chr15	75929909	75929922	-	0.000	0.000	Merged-chr15-75929724-50
NR10314--MA0741.1.KLF16	chr11	57791229	57791239	+	0.000	0.000	Merged-chr11-57791276-17
NR26684--MA0741.1.KLF16	chr16	76283307	76283317	+	0.000	0.000	Merged-chr16-76283420-1
NR57527--MA0493.1.Klf1	chr6	125433808	125433818	+	0.000	0.000	Merged-chr6-125433874-28
NR63072--MA0741.1.KLF16	chr7	130761468	130761478	-	0.000	0.000	Merged-chr7-130761356-8
NR68795--MA0741.1.KLF16	chr9	54691644	54691654	+	0.000	0.000	Merged-chr9-54691613-28
NR84--MA0493.1.Klf1	chr1	12875663	12875673	-	0.000	0.000	Merged-chr1-12875704-39
NR41516--MA0039.3.KLF4	chr3	82365264	82365274	-	0.000	0.000	Merged-chr3-82365236-33
NR72515--MA0599.1.KLF5	chrX	134566726	134566735	+	0.000	0.000	Merged-chrX-134566845-16
NR3769--MA0741.1.KLF16	chr1	167273611	167273621	+	0.000	0.000	Merged-chr1-167273702-38
NR32952--MA1107.1.KLF9	chr19	4718764	4718776	+	0.000	0.000	Merged-chr19-4718820-6
NR61838--MA0599.1.KLF5	chr7	102315702	102315711	-	0.000	0.000	Merged-chr7-102315597-18
NR18809--MA0493.1.Klf1	chr13	113466900	113466910	+	0.000	0.000	Merged-chr13-113466791-29
NR62289--MA0657.1.KLF13	chr7	116504217	116504234	+	0.000	0.000	Merged-chr7-116504406-66
NR34148--MA0741.1.KLF16	chr19	46518773	46518783	-	0.000	0.000	Merged-chr19-46518736-37
NR24412--MA1107.1.KLF9	chr15	93756157	93756169	+	0.000	0.000	Merged-chr15-93756205-23
NR26284--MA0599.1.KLF5	chr16	55526632	55526641	-	0.000	0.000	Merged-chr16-55526472-43
NR60541--MA1107.1.KLF9	chr7	49303812	49303824	-	0.000	0.000	Merged-chr7-49303959-15
NR6143--MA0599.1.KLF5	chr10	60162561	60162570	+	0.000	0.000	Merged-chr10-60162645-38
NR64749--MA0493.1.Klf1	chr8	45333172	45333182	+	0.000	0.000	Merged-chr8-45333167-99
NR39662--MA0741.1.KLF16	chr2	167713157	167713167	-	0.000	0.000	Merged-chr2-167713112-41
NR60790--MA0741.1.KLF16	chr7	63957544	63957554	-	0.000	0.000	Merged-chr7-63957418-17
NR24552--MA0599.1.KLF5	chr15	97606752	97606761	+	0.000	0.000	Merged-chr15-97606857-25
NR36771--MA0599.1.KLF5	chr2	75965080	75965089	+	0.000	0.000	Merged-chr2-75964949-43
NR5829--MA0741.1.KLF16	chr10	43579020	43579030	-	0.000	0.000	Merged-chr10-43578959-39
NR61264--MA0740.1.KLF14	chr7	81549050	81549063	-	0.000	0.000	Merged-chr7-81548936-4
NR15732--MA0741.1.KLF16	chr12	111007861	111007871	+	0.000	0.000	Merged-chr12-111007914-34
NR68348--MA0599.1.KLF5	chr9	41160883	41160892	-	0.000	0.000	Merged-chr9-41160864-12
NR52240--MA0657.1.KLF13	chr5	115693537	115693554	-	0.000	0.000	Merged-chr5-115693567-32
NR43853--MA1107.1.KLF9	chr3	146045217	146045229	-	0.000	0.000	Merged-chr3-146045142-29
NR1146--MA0599.1.KLF5	chr1	72870373	72870382	-	0.000	0.000	Merged-chr1-72870469-25
NR16975--MA0742.1.Klf12	chr13	52929727	52929741	+	0.000	0.000	Merged-chr13-52929606-61
NR47846--MA0493.1.Klf1	chr4	134372585	134372595	+	0.000	0.000	Merged-chr4-134372505-25
NR58825--MA0741.1.KLF16	chr7	4777376	4777386	+	0.000	0.000	Merged-chr7-4777194-35
NR66210--MA0741.1.KLF16	chr8	95349083	95349093	-	0.000	0.000	Merged-chr8-95348986-27
NR33272--MA1107.1.KLF9	chr19	9066376	9066388	-	0.000	0.000	Merged-chr19-9066188-87
NR66499--MA0493.1.Klf1	chr8	105937184	105937194	+	0.000	0.000	Merged-chr8-105937160-21
NR31572--MA0657.1.KLF13	chr18	54822919	54822936	+	0.000	0.000	Merged-chr18-54822886-30
NR490--MA1107.1.KLF9	chr1	39102343	39102355	-	0.000	0.000	Merged-chr1-39102412-8
NR70577--MA0657.1.KLF13	chr9	106071858	106071875	+	0.000	0.000	Merged-chr9-106071900-22
NR5840--MA1107.1.KLF9	chr10	43706321	43706333	-	0.000	0.000	Merged-chr10-43706280-54
NR32944--MA0741.1.KLF16	chr19	4718770	4718780	+	0.000	0.000	Merged-chr19-4718820-6
NR8417--MA0599.1.KLF5	chr10	118302305	118302314	+	0.000	0.000	Merged-chr10-118302448-26
NR22737--MA0741.1.KLF16	chr15	38635250	38635260	+	0.000	0.000	Merged-chr15-38635237-53
NR9833--MA0493.1.Klf1	chr11	35838509	35838519	-	0.000	0.000	Merged-chr11-35838525-24
NR32067--MA0599.1.KLF5	chr18	68131461	68131470	-	0.000	0.000	Merged-chr18-68131452-21
NR51923--MA1107.1.KLF9	chr5	111553895	111553907	-	0.000	0.000	Merged-chr5-111553967-36
NR25614--MA1107.1.KLF9	chr16	23100164	23100176	-	0.000	0.000	Merged-chr16-23100189-17
NR1707--MA0741.1.KLF16	chr1	92640407	92640417	+	0.000	0.000	Merged-chr1-92640529-29
NR57952--MA0741.1.KLF16	chr6	134451042	134451052	-	0.000	0.000	Merged-chr6-134450954-21
NR70677--MA0740.1.KLF14	chr9	107547247	107547260	-	0.000	0.000	Merged-chr9-107547233-11
NR9350--MA0742.1.Klf12	chr11	6680660	6680674	+	0.000	0.000	Merged-chr11-6680624-1
NR31751--MA0493.1.Klf1	chr18	60632874	60632884	-	0.000	0.000	Merged-chr18-60633052-25
NR37743--MA0741.1.KLF16	chr2	116071847	116071857	+	0.000	0.000	Merged-chr2-116071770-9
NR65726--MA0039.3.KLF4	chr8	80948510	80948520	-	0.000	0.000	Merged-chr8-80948626-26
NR65630--MA0742.1.Klf12	chr8	77383805	77383819	+	0.000	0.000	Merged-chr8-77383968-15
NR8681--MA0599.1.KLF5	chr10	122778138	122778147	+	0.000	0.000	Merged-chr10-122778014-1
NR40020--MA0493.1.Klf1	chr2	173444618	173444628	+	0.000	0.000	Merged-chr2-173444560-32
NR68936--MA0741.1.KLF16	chr9	58112632	58112642	-	0.000	0.000	Merged-chr9-58112486-25
NR3572--MA0599.1.KLF5	chr1	164503615	164503624	-	0.000	0.000	Merged-chr1-164503488-46
NR5828--MA0599.1.KLF5	chr10	43579021	43579030	-	0.000	0.000	Merged-chr10-43578959-39
NR23397--MA0740.1.KLF14	chr15	74538491	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR7456--MA0741.1.KLF16	chr10	84904054	84904064	+	0.000	0.000	Merged-chr10-84904074-24
NR58648--MA1107.1.KLF9	chr6	146909287	146909299	-	0.000	0.000	Merged-chr6-146909380-33
NR40347--MA0493.1.Klf1	chr3	9500017	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR7232--MA1107.1.KLF9	chr10	81253306	81253318	-	0.000	0.000	Merged-chr10-81253220-18
NR41420--MA0741.1.KLF16	chr3	79129230	79129240	-	0.000	0.000	Merged-chr3-79129160-12
NR36749--MA0599.1.KLF5	chr2	75114516	75114525	-	0.000	0.000	Merged-chr2-75114355-21
NR1069--MA0741.1.KLF16	chr1	69331685	69331695	+	0.000	0.000	Merged-chr1-69331775-34
NR4380--MA0741.1.KLF16	chr1	182764154	182764164	+	0.000	0.000	Merged-chr1-182764155-66
NR38261--MA0493.1.Klf1	chr2	130642899	130642909	+	0.000	0.000	Merged-chr2-130642738-65
NR42765--MA0740.1.KLF14	chr3	115897889	115897902	+	0.000	0.000	Merged-chr3-115897908-5
NR67214--MA0742.1.Klf12	chr8	122451265	122451279	-	0.000	0.000	Merged-chr8-122451262-3
NR3111--MA0599.1.KLF5	chr1	153740308	153740317	+	0.000	0.000	Merged-chr1-153740161-56
NR23209--MA0741.1.KLF16	chr15	64113260	64113270	+	0.000	0.000	Merged-chr15-64113403-29
NR57052--MA0657.1.KLF13	chr6	115559863	115559880	-	0.000	0.000	Merged-chr6-115560075-18
NR60041--MA0741.1.KLF16	chr7	35119101	35119111	-	0.000	0.000	Merged-chr7-35119008-87
NR12748--MA0741.1.KLF16	chr11	113787645	113787655	+	0.000	0.000	Merged-chr11-113787671-26
NR1178--MA0741.1.KLF16	chr1	73940877	73940887	+	0.000	0.000	Merged-chr1-73940938-50
NR68356--MA1107.1.KLF9	chr9	41160887	41160899	-	0.000	0.000	Merged-chr9-41160864-12
NR60537--MA1107.1.KLF9	chr7	49303804	49303816	-	0.000	0.000	Merged-chr7-49303959-15
NR21115--MA0741.1.KLF16	chr14	76165446	76165456	-	0.000	0.000	Merged-chr14-76165391-21
NR32300--MA0599.1.KLF5	chr18	75819996	75820005	-	0.000	0.000	Merged-chr18-75820018-41
NR27338--MA0493.1.Klf1	chr17	3246813	3246823	-	0.000	0.000	Merged-chr17-3246798-10
NR16533--MA0740.1.KLF14	chr13	34154449	34154462	+	0.000	0.000	Merged-chr13-34154699-84
NR1830--MA1107.1.KLF9	chr1	96871622	96871634	-	0.000	0.000	Merged-chr1-96871649-2
NR65856--MA0039.3.KLF4	chr8	84601619	84601629	+	0.000	0.000	Merged-chr8-84601669-24
NR17791--MA0493.1.Klf1	chr13	83608480	83608490	+	0.000	0.000	Merged-chr13-83608381-13
NR17991--MA0741.1.KLF16	chr13	94567543	94567553	-	0.000	0.000	Merged-chr13-94567668-9
NR57693--MA0493.1.Klf1	chr6	128318434	128318444	+	0.000	0.000	Merged-chr6-128318516-29
NR38808--MA0599.1.KLF5	chr2	146888027	146888036	-	0.000	0.000	Merged-chr2-146888107-12
NR42665--MA1107.1.KLF9	chr3	109407798	109407810	-	0.000	0.000	Merged-chr3-109408017-19
NR15025--MA0493.1.Klf1	chr12	91684570	91684580	-	0.000	0.000	Merged-chr12-91684536-24
NR43849--MA1107.1.KLF9	chr3	146044936	146044948	-	0.000	0.000	Merged-chr3-146045142-29
NR72529--MA0599.1.KLF5	chrX	134808068	134808077	+	0.000	0.000	Merged-chrX-134808077-16
NR29205--MA0599.1.KLF5	chr17	47395706	47395715	-	0.000	0.000	Merged-chr17-47395645-41
NR25423--MA0740.1.KLF14	chr16	16992428	16992441	-	0.000	0.000	Merged-chr16-16992386-10
NR55853--MA1107.1.KLF9	chr6	71322774	71322786	+	0.000	0.000	Merged-chr6-71322825-41
NR60789--MA0599.1.KLF5	chr7	63957545	63957554	-	0.000	0.000	Merged-chr7-63957418-17
NR29511--MA0740.1.KLF14	chr17	56425178	56425191	-	0.000	0.000	Merged-chr17-56425045-2
NR5630--MA1107.1.KLF9	chr10	37721440	37721452	+	0.000	0.000	Merged-chr10-37721362-7
NR5375--MA0741.1.KLF16	chr10	19851104	19851114	-	0.000	0.000	Merged-chr10-19851111-82
NR41230--MA0039.3.KLF4	chr3	65352914	65352924	+	0.000	0.000	Merged-chr3-65352895-35
NR32613--MA0493.1.Klf1	chr18	82532270	82532280	-	0.000	0.000	Merged-chr18-82532131-16
NR27524--MA0742.1.Klf12	chr17	6948671	6948685	+	0.000	0.000	Merged-chr17-6948507-80
NR2384--MA0599.1.KLF5	chr1	130522445	130522454	+	0.000	0.000	Merged-chr1-130522626-12
NR60765--MA0039.3.KLF4	chr7	63755274	63755284	+	0.000	0.000	Merged-chr7-63755494-56
NR16599--MA0599.1.KLF5	chr13	37827782	37827791	-	0.000	0.000	Merged-chr13-37827863-1
NR14741--MA0493.1.Klf1	chr12	81845220	81845230	-	0.000	0.000	Merged-chr12-81845150-28
NR111--MA0741.1.KLF16	chr1	13426246	13426256	-	0.000	0.000	Merged-chr1-13426013-7
NR6278--MA0599.1.KLF5	chr10	62247949	62247958	-	0.000	0.000	Merged-chr10-62247968-20
NR11256--MA1107.1.KLF9	chr11	78690774	78690786	+	0.000	0.000	Merged-chr11-78690691-3
NR33394--MA0493.1.Klf1	chr19	16373323	16373333	+	0.000	0.000	Merged-chr19-16373273-16
NR46452--MA0740.1.KLF14	chr4	101419673	101419686	-	0.000	0.000	Merged-chr4-101419713-70
NR72341--MA0599.1.KLF5	chrX	99042541	99042550	-	0.000	0.000	Merged-chrX-99042663-22
NR23475--MA1107.1.KLF9	chr15	75894412	75894424	+	0.000	0.000	Merged-chr15-75894455-46
NR61430--MA1107.1.KLF9	chr7	90341960	90341972	-	0.000	0.000	Merged-chr7-90341759-29
NR14764--MA0742.1.Klf12	chr12	82187381	82187395	+	0.000	0.000	Merged-chr12-82187311-20
NR16012--MA0493.1.Klf1	chr12	117103159	117103169	+	0.000	0.000	Merged-chr12-117103253-4
NR66616--MA0741.1.KLF16	chr8	109957365	109957375	+	0.000	0.000	Merged-chr8-109957445-42
NR22731--MA0599.1.KLF5	chr15	38535549	38535558	+	0.000	0.000	Merged-chr15-38535554-39
NR38346--MA0742.1.Klf12	chr2	132131490	132131504	+	0.000	0.000	Merged-chr2-132131548-24
NR23328--MA0493.1.Klf1	chr15	72859485	72859495	+	0.000	0.000	Merged-chr15-72859470-25
NR71081--MA0741.1.KLF16	chr9	115134878	115134888	+	0.000	0.000	Merged-chr9-115134877-14
NR12150--MA0599.1.KLF5	chr11	100545666	100545675	-	0.000	0.000	Merged-chr11-100545700-39
NR27294--MA0599.1.KLF5	chr16	97310087	97310096	-	0.000	0.000	Merged-chr16-97310397-57
NR66202--MA0741.1.KLF16	chr8	95349075	95349085	-	0.000	0.000	Merged-chr8-95348986-27
NR30688--MA1107.1.KLF9	chr17	88599089	88599101	-	0.000	0.000	Merged-chr17-88599180-35
NR33398--MA1107.1.KLF9	chr19	16373319	16373331	+	0.000	0.000	Merged-chr19-16373273-16
NR18638--MA0741.1.KLF16	chr13	109440514	109440524	+	0.000	0.000	Merged-chr13-109440485-3
NR52364--MA0741.1.KLF16	chr5	118661946	118661956	+	0.000	0.000	Merged-chr5-118661904-17
NR36230--MA0599.1.KLF5	chr2	55437056	55437065	+	0.000	0.000	Merged-chr2-55437134-25
NR32066--MA0039.3.KLF4	chr18	68009874	68009884	-	0.000	0.000	Merged-chr18-68009892-31
NR35900--MA1107.1.KLF9	chr2	35463692	35463704	+	0.000	0.000	Merged-chr2-35463884-76
NR45263--MA0741.1.KLF16	chr4	45766157	45766167	-	0.000	0.000	Merged-chr4-45766216-17
NR50923--MA0740.1.KLF14	chr5	74704352	74704365	-	0.000	0.000	Merged-chr5-74704453-70
NR52243--MA0039.3.KLF4	chr5	115693541	115693551	-	0.000	0.000	Merged-chr5-115693567-32
NR31666--MA1107.1.KLF9	chr18	56621016	56621028	-	0.000	0.000	Merged-chr18-56620960-32
NR67984--MA0599.1.KLF5	chr9	21962592	21962601	+	0.000	0.000	Merged-chr9-21962533-26
NR56067--MA0599.1.KLF5	chr6	85029864	85029873	+	0.000	0.000	Merged-chr6-85029852-8
NR13240--MA0599.1.KLF5	chr11	120727379	120727388	-	0.000	0.000	Merged-chr11-120727252-27
NR25674--MA0599.1.KLF5	chr16	28853748	28853757	+	0.000	0.000	Merged-chr16-28853718-1
NR30842--MA0741.1.KLF16	chr18	5819884	5819894	+	0.000	0.000	Merged-chr18-5820020-28
NR41760--MA0741.1.KLF16	chr3	89896722	89896732	+	0.000	0.000	Merged-chr3-89896775-17
NR62951--MA0741.1.KLF16	chr7	128633410	128633420	-	0.000	0.000	Merged-chr7-128633323-34
NR56715--MA1107.1.KLF9	chr6	100390391	100390403	+	0.000	0.000	Merged-chr6-100390476-26
NR38951--MA0493.1.Klf1	chr2	151971069	151971079	+	0.000	0.000	Merged-chr2-151971067-35
NR41114--MA0039.3.KLF4	chr3	55652433	55652443	+	0.000	0.000	Merged-chr3-55652514-31
NR14763--MA1107.1.KLF9	chr12	82166462	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR65874--MA0742.1.Klf12	chr8	84686723	84686737	-	0.000	0.000	Merged-chr8-84686915-1
NR49059--MA1107.1.KLF9	chr4	155154764	155154776	-	0.000	0.000	Merged-chr4-155154662-3
NR38504--MA0599.1.KLF5	chr2	136917806	136917815	-	0.000	0.000	Merged-chr2-136917960-10
NR9824--MA0740.1.KLF14	chr11	35838506	35838519	-	0.000	0.000	Merged-chr11-35838525-24
NR32751--MA0039.3.KLF4	chr18	84911754	84911764	-	0.000	0.000	Merged-chr18-84911932-15
