#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed
NR17349--MA0493.1.Klf1	chr13	63189866	63189876	+	0.000	0.000	Merged-chr13-63189715-33
NR57927--MA0493.1.Klf1	chr6	134067259	134067269	-	0.000	0.000	Merged-chr6-134067446-111
NR34922--MA0741.1.KLF16	chr2	13575063	13575073	+	0.000	0.000	Merged-chr2-13575035-10
NR68192--MA0493.1.Klf1	chr9	32815714	32815724	-	0.000	0.000	Merged-chr9-32815663-32
NR3675--MA0742.1.Klf12	chr1	165816638	165816652	-	0.000	0.000	Merged-chr1-165816619-40
NR69749--MA0742.1.Klf12	chr9	80081173	80081187	-	0.000	0.000	Merged-chr9-80081246-66
NR49984--MA0742.1.Klf12	chr5	34636794	34636808	-	0.000	0.000	Merged-chr5-34636823-94
NR30478--MA0039.3.KLF4	chr17	84116639	84116649	-	0.000	0.000	Merged-chr17-84116630-65
NR1504--MA0039.3.KLF4	chr1	85763464	85763474	+	0.000	0.000	Merged-chr1-85763508-29
NR32519--MA0039.3.KLF4	chr18	80696409	80696419	+	0.000	0.000	Merged-chr18-80696501-25
NR23695--MA0740.1.KLF14	chr15	78835206	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR52974--MA1107.1.KLF9	chr5	130029310	130029322	+	0.000	0.000	Merged-chr5-130029456-53
NR42482--MA0039.3.KLF4	chr3	104781795	104781805	+	0.000	0.000	Merged-chr3-104781998-34
NR4221--MA0741.1.KLF16	chr1	180256323	180256333	+	0.000	0.000	Merged-chr1-180256121-75
NR13115--MA0493.1.Klf1	chr11	118248766	118248776	+	0.000	0.000	Merged-chr11-118248688-60
NR46259--MA0742.1.Klf12	chr4	89044179	89044193	-	0.000	0.000	Merged-chr4-89044155-38
NR33427--MA0599.1.KLF5	chr19	17380828	17380837	+	0.000	0.000	Merged-chr19-17380887-41
NR7727--MA0599.1.KLF5	chr10	93069551	93069560	+	0.000	0.000	Merged-chr10-93069523-27
NR56672--MA0599.1.KLF5	chr6	99666824	99666833	+	0.000	0.000	Merged-chr6-99666817-4
NR12395--MA0741.1.KLF16	chr11	104631540	104631550	-	0.000	0.000	Merged-chr11-104631492-24
NR40282--MA0742.1.Klf12	chr2	181319734	181319748	-	0.000	0.000	Merged-chr2-181319811-50
NR5193--MA0742.1.Klf12	chr10	10307604	10307618	-	0.000	0.000	Merged-chr10-10307543-35
NR30448--MA0740.1.KLF14	chr17	83854488	83854501	+	0.000	0.000	Merged-chr17-83854411-35
NR56653--MA1107.1.KLF9	chr6	99435232	99435244	+	0.000	0.000	Merged-chr6-99435291-39
NR37464--MA0599.1.KLF5	chr2	104146166	104146175	+	0.000	0.000	Merged-chr2-104146200-22
NR57631--MA1107.1.KLF9	chr6	127575253	127575265	+	0.000	0.000	Merged-chr6-127575169-36
NR46615--MA0599.1.KLF5	chr4	106935044	106935053	-	0.000	0.000	Merged-chr4-106934885-1
NR29272--MA1107.1.KLF9	chr17	47943112	47943124	+	0.000	0.000	Merged-chr17-47943297-31
NR70525--MA0599.1.KLF5	chr9	104269540	104269549	+	0.000	0.000	Merged-chr9-104269530-16
NR16809--MA0039.3.KLF4	chr13	45917285	45917295	+	0.000	0.000	Merged-chr13-45917473-39
NR68048--MA0039.3.KLF4	chr9	22650012	22650022	-	0.000	0.000	Merged-chr9-22649822-33
NR54158--MA0741.1.KLF16	chr5	146675277	146675287	+	0.000	0.000	Merged-chr5-146675414-29
NR39626--MA0599.1.KLF5	chr2	167313856	167313865	+	0.000	0.000	Merged-chr2-167313855-44
NR12831--MA0493.1.Klf1	chr11	115367745	115367755	+	0.000	0.000	Merged-chr11-115367614-40
NR5107--MA0741.1.KLF16	chr10	7473711	7473721	-	0.000	0.000	Merged-chr10-7473929-104
NR32467--MA0599.1.KLF5	chr18	80200700	80200709	-	0.000	0.000	Merged-chr18-80200692-56
NR12299--MA0741.1.KLF16	chr11	102408674	102408684	-	0.000	0.000	Merged-chr11-102408513-28
NR15532--MA0493.1.Klf1	chr12	107961261	107961271	+	0.000	0.000	Merged-chr12-107961222-28
NR20794--MA0740.1.KLF14	chr14	67886974	67886987	+	0.000	0.000	Merged-chr14-67887091-21
NR66910--MA0742.1.Klf12	chr8	117289160	117289174	-	0.000	0.000	Merged-chr8-117289266-15
NR2716--MA0493.1.Klf1	chr1	136707563	136707573	-	0.000	0.000	Merged-chr1-136707647-26
NR5416--MA0039.3.KLF4	chr10	21975566	21975576	+	0.000	0.000	Merged-chr10-21975536-24
NR54276--MA0742.1.Klf12	chr5	148929037	148929051	-	0.000	0.000	Merged-chr5-148928854-59
NR49986--MA0039.3.KLF4	chr5	34636796	34636806	-	0.000	0.000	Merged-chr5-34636823-94
NR22500--MA0742.1.Klf12	chr15	27578265	27578279	+	0.000	0.000	Merged-chr15-27578127-37
NR15533--MA0741.1.KLF16	chr12	107961262	107961272	+	0.000	0.000	Merged-chr12-107961222-28
NR12863--MA0599.1.KLF5	chr11	115603931	115603940	-	0.000	0.000	Merged-chr11-115603871-66
NR26456--MA0599.1.KLF5	chr16	64800652	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR55340--MA0493.1.Klf1	chr6	50560914	50560924	+	0.000	0.000	Merged-chr6-50560959-32
NR20802--MA1107.1.KLF9	chr14	67912073	67912085	+	0.000	0.000	Merged-chr14-67911920-26
NR57640--MA1107.1.KLF9	chr6	127575271	127575283	+	0.000	0.000	Merged-chr6-127575169-36
NR27998--MA0599.1.KLF5	chr17	23740468	23740477	+	0.000	0.000	Merged-chr17-23740496-75
NR30632--MA0599.1.KLF5	chr17	87283958	87283967	-	0.000	0.000	Merged-chr17-87283968-13
NR58626--MA0741.1.KLF16	chr6	146577836	146577846	+	0.000	0.000	Merged-chr6-146577947-111
NR16622--MA0493.1.Klf1	chr13	38503553	38503563	+	0.000	0.000	Merged-chr13-38503650-43
NR56675--MA0741.1.KLF16	chr6	99666824	99666834	+	0.000	0.000	Merged-chr6-99666817-4
NR10221--MA1107.1.KLF9	chr11	53852028	53852040	-	0.000	0.000	Merged-chr11-53851984-46
NR72199--MA0742.1.Klf12	chrX	73964509	73964523	-	0.000	0.000	Merged-chrX-73964609-22
NR16735--MA0740.1.KLF14	chr13	43250874	43250887	+	0.000	0.000	Merged-chr13-43250604-89
NR12402--MA0599.1.KLF5	chr11	105126372	105126381	+	0.000	0.000	Merged-chr11-105126391-86
NR33463--MA0599.1.KLF5	chr19	20424215	20424224	-	0.000	0.000	Merged-chr19-20424322-22
NR28306--MA0741.1.KLF16	chr17	28212018	28212028	+	0.000	0.000	Merged-chr17-28212111-51
NR10209--MA0599.1.KLF5	chr11	53810298	53810307	-	0.000	0.000	Merged-chr11-53810428-22
NR54157--MA0599.1.KLF5	chr5	146675277	146675286	+	0.000	0.000	Merged-chr5-146675414-29
NR32997--MA0741.1.KLF16	chr19	5273128	5273138	-	0.000	0.000	Merged-chr19-5273188-67
NR14641--MA0740.1.KLF14	chr12	77130758	77130771	+	0.000	0.000	Merged-chr12-77130787-68
NR6691--MA0599.1.KLF5	chr10	75536382	75536391	-	0.000	0.000	Merged-chr10-75536310-39
NR65164--MA1107.1.KLF9	chr8	68158281	68158293	+	0.000	0.000	Merged-chr8-68158417-16
NR65840--MA1107.1.KLF9	chr8	84127452	84127464	-	0.000	0.000	Merged-chr8-84127420-70
NR39737--MA1107.1.KLF9	chr2	168580395	168580407	+	0.000	0.000	Merged-chr2-168580470-46
NR42497--MA0493.1.Klf1	chr3	104796706	104796716	-	0.000	0.000	Merged-chr3-104796663-34
NR44458--MA0599.1.KLF5	chr4	6472884	6472893	-	0.000	0.000	Merged-chr4-6472958-17
NR50017--MA0599.1.KLF5	chr5	35176572	35176581	-	0.000	0.000	Merged-chr5-35176446-65
NR27443--MA0599.1.KLF5	chr17	5841308	5841317	-	0.000	0.000	Merged-chr17-5841153-1
NR62101--MA0493.1.Klf1	chr7	110956798	110956808	+	0.000	0.000	Merged-chr7-110956692-58
NR30303--MA0741.1.KLF16	chr17	80169133	80169143	+	0.000	0.000	Merged-chr17-80169005-20
NR23661--MA0599.1.KLF5	chr15	78564166	78564175	+	0.000	0.000	Merged-chr15-78564204-56
NR43152--MA1107.1.KLF9	chr3	127892091	127892103	-	0.000	0.000	Merged-chr3-127892051-37
NR20932--MA1107.1.KLF9	chr14	71137989	71138001	+	0.000	0.000	Merged-chr14-71138006-34
NR10370--MA0599.1.KLF5	chr11	58214939	58214948	+	0.000	0.000	Merged-chr11-58214991-50
NR22504--MA0741.1.KLF16	chr15	27578266	27578276	+	0.000	0.000	Merged-chr15-27578127-37
NR56869--MA0493.1.Klf1	chr6	108665781	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR51680--MA0741.1.KLF16	chr5	103760639	103760649	+	0.000	0.000	Merged-chr5-103760727-77
NR29268--MA1107.1.KLF9	chr17	47943104	47943116	+	0.000	0.000	Merged-chr17-47943297-31
NR48696--MA0493.1.Klf1	chr4	148444819	148444829	-	0.000	0.000	Merged-chr4-148444677-50
NR67232--MA1107.1.KLF9	chr8	122556777	122556789	-	0.000	0.000	Merged-chr8-122556749-52
NR12829--MA0742.1.Klf12	chr11	115367745	115367759	+	0.000	0.000	Merged-chr11-115367614-40
NR21059--MA0741.1.KLF16	chr14	75069548	75069558	-	0.000	0.000	Merged-chr14-75069632-2
NR48123--MA0493.1.Klf1	chr4	137883662	137883672	-	0.000	0.000	Merged-chr4-137883798-33
NR6690--MA1107.1.KLF9	chr10	75536274	75536286	+	0.000	0.000	Merged-chr10-75536310-39
NR31927--MA1107.1.KLF9	chr18	65107250	65107262	+	0.000	0.000	Merged-chr18-65107334-45
NR43271--MA0742.1.Klf12	chr3	131057377	131057391	-	0.000	0.000	Merged-chr3-131057396-52
NR59485--MA0493.1.Klf1	chr7	25155929	25155939	+	0.000	0.000	Merged-chr7-25155994-40
NR24751--MA0599.1.KLF5	chr15	99972837	99972846	-	0.000	0.000	Merged-chr15-99972849-67
NR47933--MA0493.1.Klf1	chr4	135168278	135168288	+	0.000	0.000	Merged-chr4-135168211-13
NR53740--MA0741.1.KLF16	chr5	140567589	140567599	-	0.000	0.000	Merged-chr5-140567603-46
NR12406--MA0741.1.KLF16	chr11	105126372	105126382	+	0.000	0.000	Merged-chr11-105126391-86
NR9243--MA0039.3.KLF4	chr11	5005452	5005462	-	0.000	0.000	Merged-chr11-5005546-13
NR5108--MA1107.1.KLF9	chr10	7473690	7473702	-	0.000	0.000	Merged-chr10-7473929-104
NR23660--MA1107.1.KLF9	chr15	78495159	78495171	+	0.000	0.000	Merged-chr15-78495177-43
NR16889--MA0741.1.KLF16	chr13	49371712	49371722	+	0.000	0.000	Merged-chr13-49371654-30
NR16985--MA0493.1.Klf1	chr13	53000591	53000601	+	0.000	0.000	Merged-chr13-53000704-16
NR21034--MA0742.1.Klf12	chr14	74835108	74835122	+	0.000	0.000	Merged-chr14-74835162-39
NR52432--MA0742.1.Klf12	chr5	120688648	120688662	-	0.000	0.000	Merged-chr5-120688663-27
NR26218--MA1107.1.KLF9	chr16	49796919	49796931	+	0.000	0.000	Merged-chr16-49797153-43
NR53739--MA0599.1.KLF5	chr5	140567590	140567599	-	0.000	0.000	Merged-chr5-140567603-46
NR645--MA0493.1.Klf1	chr1	43539927	43539937	-	0.000	0.000	Merged-chr1-43540017-49
NR28362--MA0741.1.KLF16	chr17	28516341	28516351	+	0.000	0.000	Merged-chr17-28516201-30
NR22230--MA1107.1.KLF9	chr15	3174250	3174262	-	0.000	0.000	Merged-chr15-3174330-41
NR72177--MA0599.1.KLF5	chrX	73880897	73880906	+	0.000	0.000	Merged-chrX-73880699-35
NR60611--MA0742.1.Klf12	chr7	55962535	55962549	+	0.000	0.000	Merged-chr7-55962435-67
NR10357--MA0599.1.KLF5	chr11	58096414	58096423	+	0.000	0.000	Merged-chr11-58096378-33
NR70784--MA1107.1.KLF9	chr9	108783783	108783795	-	0.000	0.000	Merged-chr9-108783844-54
NR13067--MA0599.1.KLF5	chr11	117781014	117781023	-	0.000	0.000	Merged-chr11-117781135-87
NR70230--MA0599.1.KLF5	chr9	95858466	95858475	+	0.000	0.000	Merged-chr9-95858420-14
NR10359--MA0741.1.KLF16	chr11	58096414	58096424	+	0.000	0.000	Merged-chr11-58096378-33
NR43492--MA0039.3.KLF4	chr3	135675687	135675697	+	0.000	0.000	Merged-chr3-135675679-12
NR747--MA0039.3.KLF4	chr1	52578383	52578393	+	0.000	0.000	Merged-chr1-52578518-39
NR33244--MA0599.1.KLF5	chr19	8837509	8837518	+	0.000	0.000	Merged-chr19-8837631-55
NR57190--MA0741.1.KLF16	chr6	119199105	119199115	+	0.000	0.000	Merged-chr6-119199024-52
NR45678--MA0599.1.KLF5	chr4	59224958	59224967	-	0.000	0.000	Merged-chr4-59225002-19
NR50025--MA1107.1.KLF9	chr5	35176592	35176604	+	0.000	0.000	Merged-chr5-35176446-65
NR70999--MA0741.1.KLF16	chr9	114026770	114026780	+	0.000	0.000	Merged-chr9-114026652-59
NR26454--MA0657.1.KLF13	chr16	64800650	64800667	+	0.000	0.000	Merged-chr16-64800516-42
NR4358--MA0039.3.KLF4	chr1	182383214	182383224	-	0.000	0.000	Merged-chr1-182383219-38
NR10270--MA0657.1.KLF13	chr11	55131117	55131134	+	0.000	0.000	Merged-chr11-55131266-10
NR14918--MA0599.1.KLF5	chr12	87411332	87411341	-	0.000	0.000	Merged-chr12-87411276-22
NR3014--MA0742.1.Klf12	chr1	151670000	151670014	+	0.000	0.000	Merged-chr1-151670167-23
NR13051--MA0741.1.KLF16	chr11	117611227	117611237	+	0.000	0.000	Merged-chr11-117611199-52
NR46319--MA0740.1.KLF14	chr4	95068312	95068325	+	0.000	0.000	Merged-chr4-95068269-28
NR26236--MA1107.1.KLF9	chr16	49982434	49982446	-	0.000	0.000	Merged-chr16-49982447-38
NR47705--MA0493.1.Klf1	chr4	132796428	132796438	+	0.000	0.000	Merged-chr4-132796395-33
NR68968--MA0741.1.KLF16	chr9	58583282	58583292	-	0.000	0.000	Merged-chr9-58583464-18
NR11312--MA0493.1.Klf1	chr11	79653384	79653394	-	0.000	0.000	Merged-chr11-79653344-69
NR11447--MA0599.1.KLF5	chr11	83427164	83427173	-	0.000	0.000	Merged-chr11-83427228-21
NR63638--MA0039.3.KLF4	chr7	140999462	140999472	+	0.000	0.000	Merged-chr7-140999347-54
NR41595--MA0741.1.KLF16	chr3	86920414	86920424	+	0.000	0.000	Merged-chr3-86920469-86
NR28123--MA0741.1.KLF16	chr17	25583846	25583856	+	0.000	0.000	Merged-chr17-25583989-33
NR13165--MA0493.1.Klf1	chr11	119877314	119877324	-	0.000	0.000	Merged-chr11-119877317-14
NR34018--MA0740.1.KLF14	chr19	44146472	44146485	+	0.000	0.000	Merged-chr19-44146311-57
NR67111--MA0039.3.KLF4	chr8	120701896	120701906	-	0.000	0.000	Merged-chr8-120702084-56
NR15126--MA0599.1.KLF5	chr12	94083599	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR25984--MA0741.1.KLF16	chr16	38399689	38399699	+	0.000	0.000	Merged-chr16-38399742-32
NR69233--MA0740.1.KLF14	chr9	66158204	66158217	+	0.000	0.000	Merged-chr9-66158396-48
NR51040--MA0599.1.KLF5	chr5	77140303	77140312	+	0.000	0.000	Merged-chr5-77140362-54
NR52031--MA0742.1.Klf12	chr5	113165049	113165063	+	0.000	0.000	Merged-chr5-113165071-16
NR16625--MA0742.1.Klf12	chr13	38503655	38503669	+	0.000	0.000	Merged-chr13-38503650-43
NR13071--MA0493.1.Klf1	chr11	117781359	117781369	-	0.000	0.000	Merged-chr11-117781135-87
NR38204--MA0039.3.KLF4	chr2	128470706	128470716	-	0.000	0.000	Merged-chr2-128470524-44
NR47928--MA0039.3.KLF4	chr4	135168040	135168050	+	0.000	0.000	Merged-chr4-135168211-13
NR45682--MA0493.1.Klf1	chr4	59264862	59264872	+	0.000	0.000	Merged-chr4-59265208-63
NR43250--MA0742.1.Klf12	chr3	130691422	130691436	+	0.000	0.000	Merged-chr3-130691489-97
NR14030--MA0039.3.KLF4	chr12	40248927	40248937	-	0.000	0.000	Merged-chr12-40248857-57
NR12953--MA0740.1.KLF14	chr11	116615941	116615954	-	0.000	0.000	Merged-chr11-116616118-41
NR18873--MA0657.1.KLF13	chr13	114887429	114887446	-	0.000	0.000	Merged-chr13-114887526-35
NR34460--MA0741.1.KLF16	chr19	56756563	56756573	-	0.000	0.000	Merged-chr19-56756635-43
NR4858--MA0741.1.KLF16	chr1	191999164	191999174	-	0.000	0.000	Merged-chr1-191999183-26
NR35330--MA0599.1.KLF5	chr2	25422939	25422948	-	0.000	0.000	Merged-chr2-25422687-75
NR69654--MA1107.1.KLF9	chr9	78074215	78074227	+	0.000	0.000	Merged-chr9-78074095-46
NR2773--MA0742.1.Klf12	chr1	138588031	138588045	-	0.000	0.000	Merged-chr1-138588005-39
NR41434--MA1107.1.KLF9	chr3	79194581	79194593	-	0.000	0.000	Merged-chr3-79194432-21
NR30551--MA1107.1.KLF9	chr17	85908829	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR65891--MA0599.1.KLF5	chr8	84825804	84825813	-	0.000	0.000	Merged-chr8-84825845-44
NR28407--MA0741.1.KLF16	chr17	29172213	29172223	-	0.000	0.000	Merged-chr17-29172068-56
NR4444--MA0741.1.KLF16	chr1	184277184	184277194	-	0.000	0.000	Merged-chr1-184277240-19
NR121--MA1107.1.KLF9	chr1	13559534	13559546	-	0.000	0.000	Merged-chr1-13559747-54
NR65510--MA0741.1.KLF16	chr8	72135222	72135232	-	0.000	0.000	Merged-chr8-72135322-43
NR53623--MA0741.1.KLF16	chr5	139290673	139290683	+	0.000	0.000	Merged-chr5-139290875-38
NR69246--MA0740.1.KLF14	chr9	66593175	66593188	+	0.000	0.000	Merged-chr9-66593034-105
NR60964--MA0039.3.KLF4	chr7	72349958	72349968	+	0.000	0.000	Merged-chr7-72350151-23
NR52433--MA0039.3.KLF4	chr5	120688650	120688660	-	0.000	0.000	Merged-chr5-120688663-27
NR56234--MA0740.1.KLF14	chr6	88832788	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR1492--MA1107.1.KLF9	chr1	85720758	85720770	+	0.000	0.000	Merged-chr1-85720773-26
NR4825--MA0493.1.Klf1	chr1	191421288	191421298	-	0.000	0.000	Merged-chr1-191421132-37
NR4282--MA0741.1.KLF16	chr1	180942634	180942644	-	0.000	0.000	Merged-chr1-180942604-90
NR54283--MA0740.1.KLF14	chr5	149246286	149246299	+	0.000	0.000	Merged-chr5-149246178-51
NR13049--MA0493.1.Klf1	chr11	117611226	117611236	+	0.000	0.000	Merged-chr11-117611199-52
NR42744--MA0493.1.Klf1	chr3	115673895	115673905	-	0.000	0.000	Merged-chr3-115673863-61
NR54452--MA0742.1.Klf12	chr6	3346058	3346072	-	0.000	0.000	Merged-chr6-3346173-35
NR8861--MA0039.3.KLF4	chr10	127141096	127141106	+	0.000	0.000	Merged-chr10-127141144-2
NR54287--MA0493.1.Klf1	chr5	149246286	149246296	+	0.000	0.000	Merged-chr5-149246178-51
NR16140--MA0599.1.KLF5	chr13	8457116	8457125	+	0.000	0.000	Merged-chr13-8457184-81
NR43254--MA0741.1.KLF16	chr3	130691423	130691433	+	0.000	0.000	Merged-chr3-130691489-97
NR58422--MA1107.1.KLF9	chr6	142862376	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR41887--MA0493.1.Klf1	chr3	94388229	94388239	-	0.000	0.000	Merged-chr3-94388255-39
NR52340--MA0493.1.Klf1	chr5	118404362	118404372	+	0.000	0.000	Merged-chr5-118404562-37
NR45391--MA0741.1.KLF16	chr4	47251262	47251272	+	0.000	0.000	Merged-chr4-47251279-48
NR33934--MA0599.1.KLF5	chr19	41360631	41360640	+	0.000	0.000	Merged-chr19-41360707-21
NR58749--MA1107.1.KLF9	chr7	3409968	3409980	-	0.000	0.000	Merged-chr7-3410111-7
NR51045--MA0599.1.KLF5	chr5	77165852	77165861	-	0.000	0.000	Merged-chr5-77165715-4
NR40448--MA0493.1.Klf1	chr3	19459143	19459153	-	0.000	0.000	Merged-chr3-19459037-66
NR39338--MA0741.1.KLF16	chr2	160657972	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR42748--MA1107.1.KLF9	chr3	115692526	115692538	+	0.000	0.000	Merged-chr3-115692552-34
NR43059--MA1107.1.KLF9	chr3	126690979	126690991	+	0.000	0.000	Merged-chr3-126690917-48
NR72200--MA0599.1.KLF5	chrX	73964513	73964522	-	0.000	0.000	Merged-chrX-73964609-22
NR15704--MA0599.1.KLF5	chr12	110506249	110506258	-	0.000	0.000	Merged-chr12-110506270-12
NR70530--MA0741.1.KLF16	chr9	104269542	104269552	+	0.000	0.000	Merged-chr9-104269530-16
NR10217--MA0742.1.Klf12	chr11	53852026	53852040	-	0.000	0.000	Merged-chr11-53851984-46
NR63446--MA0039.3.KLF4	chr7	137476771	137476781	+	0.000	0.000	Merged-chr7-137476773-22
NR12488--MA0741.1.KLF16	chr11	106273030	106273040	+	0.000	0.000	Merged-chr11-106272877-78
NR28305--MA0493.1.Klf1	chr17	28212017	28212027	+	0.000	0.000	Merged-chr17-28212111-51
NR58580--MA0599.1.KLF5	chr6	145249631	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR62374--MA0039.3.KLF4	chr7	118276891	118276901	+	0.000	0.000	Merged-chr7-118276887-4
NR39447--MA0741.1.KLF16	chr2	163166231	163166241	-	0.000	0.000	Merged-chr2-163166400-55
NR56172--MA0599.1.KLF5	chr6	87038460	87038469	-	0.000	0.000	Merged-chr6-87038264-54
NR1699--MA0493.1.Klf1	chr1	92190675	92190685	+	0.000	0.000	Merged-chr1-92190679-18
NR5414--MA0742.1.Klf12	chr10	21905828	21905842	-	0.000	0.000	Merged-chr10-21905847-47
NR30547--MA1107.1.KLF9	chr17	85908760	85908772	+	0.000	0.000	Merged-chr17-85908611-2
NR10326--MA0742.1.Klf12	chr11	57952966	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR52032--MA0599.1.KLF5	chr5	113165050	113165059	+	0.000	0.000	Merged-chr5-113165071-16
NR50757--MA0742.1.Klf12	chr5	65991417	65991431	-	0.000	0.000	Merged-chr5-65991414-25
NR45696--MA0493.1.Klf1	chr4	59531341	59531351	-	0.000	0.000	Merged-chr4-59531324-24
NR5153--MA0039.3.KLF4	chr10	8415517	8415527	-	0.000	0.000	Merged-chr10-8415419-33
NR33039--MA0599.1.KLF5	chr19	5567956	5567965	+	0.000	0.000	Merged-chr19-5567991-110
NR596--MA1107.1.KLF9	chr1	40465605	40465617	-	0.000	0.000	Merged-chr1-40465740-44
NR57262--MA0599.1.KLF5	chr6	120264385	120264394	-	0.000	0.000	Merged-chr6-120264409-18
NR28449--MA0599.1.KLF5	chr17	29500859	29500868	-	0.000	0.000	Merged-chr17-29500871-30
NR40601--MA0599.1.KLF5	chr3	28244441	28244450	+	0.000	0.000	Merged-chr3-28244555-21
NR37958--MA0599.1.KLF5	chr2	121008396	121008405	-	0.000	0.000	Merged-chr2-121008420-56
NR1497--MA1107.1.KLF9	chr1	85720768	85720780	+	0.000	0.000	Merged-chr1-85720773-26
NR41030--MA0741.1.KLF16	chr3	52677345	52677355	+	0.000	0.000	Merged-chr3-52677309-55
NR3469--MA0740.1.KLF14	chr1	161251141	161251154	-	0.000	0.000	Merged-chr1-161251267-91
NR26174--MA1107.1.KLF9	chr16	46022649	46022661	+	0.000	0.000	Merged-chr16-46022516-69
NR66909--MA0657.1.KLF13	chr8	117289158	117289175	-	0.000	0.000	Merged-chr8-117289266-15
NR55991--MA0741.1.KLF16	chr6	82744661	82744671	-	0.000	0.000	Merged-chr6-82744737-54
NR29212--MA0599.1.KLF5	chr17	47542187	47542196	+	0.000	0.000	Merged-chr17-47542240-31
NR32520--MA0741.1.KLF16	chr18	80696408	80696418	+	0.000	0.000	Merged-chr18-80696501-25
NR5871--MA0599.1.KLF5	chr10	44458744	44458753	+	0.000	0.000	Merged-chr10-44458751-54
NR13220--MA0599.1.KLF5	chr11	120643757	120643766	+	0.000	0.000	Merged-chr11-120643689-55
NR449--MA0493.1.Klf1	chr1	37541040	37541050	+	0.000	0.000	Merged-chr1-37541062-55
NR58416--MA0740.1.KLF14	chr6	142862375	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR57374--MA0599.1.KLF5	chr6	122742642	122742651	+	0.000	0.000	Merged-chr6-122742614-91
NR23805--MA0741.1.KLF16	chr15	80264287	80264297	+	0.000	0.000	Merged-chr15-80264351-45
NR37953--MA0740.1.KLF14	chr2	121008288	121008301	-	0.000	0.000	Merged-chr2-121008420-56
NR22089--MA0741.1.KLF16	chr14	121422825	121422835	+	0.000	0.000	Merged-chr14-121422910-45
NR60772--MA0039.3.KLF4	chr7	63930352	63930362	+	0.000	0.000	Merged-chr7-63930287-48
NR16042--MA0599.1.KLF5	chr12	118424070	118424079	-	0.000	0.000	Merged-chr12-118424167-25
NR62048--MA1107.1.KLF9	chr7	110202890	110202902	+	0.000	0.000	Merged-chr7-110202943-8
NR12475--MA0599.1.KLF5	chr11	106193666	106193675	+	0.000	0.000	Merged-chr11-106193514-84
NR12930--MA0741.1.KLF16	chr11	116138904	116138914	+	0.000	0.000	Merged-chr11-116138884-66
NR50645--MA0599.1.KLF5	chr5	64651647	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR45388--MA0599.1.KLF5	chr4	47251262	47251271	+	0.000	0.000	Merged-chr4-47251279-48
NR3551--MA0039.3.KLF4	chr1	164078590	164078600	+	0.000	0.000	Merged-chr1-164078589-50
NR52036--MA0742.1.Klf12	chr5	113165068	113165082	+	0.000	0.000	Merged-chr5-113165071-16
NR8447--MA0599.1.KLF5	chr10	118470799	118470808	-	0.000	0.000	Merged-chr10-118470709-40
NR11712--MA0599.1.KLF5	chr11	94141669	94141678	+	0.000	0.000	Merged-chr11-94141772-16
NR9989--MA0599.1.KLF5	chr11	49100591	49100600	-	0.000	0.000	Merged-chr11-49100506-9
NR17338--MA0599.1.KLF5	chr13	63189530	63189539	-	0.000	0.000	Merged-chr13-63189715-33
NR41163--MA0657.1.KLF13	chr3	59260842	59260859	+	0.000	0.000	Merged-chr3-59260932-51
NR61097--MA1107.1.KLF9	chr7	79249795	79249807	-	0.000	0.000	Merged-chr7-79249720-34
NR11595--MA0493.1.Klf1	chr11	88204242	88204252	+	0.000	0.000	Merged-chr11-88204255-77
NR65471--MA0599.1.KLF5	chr8	71665698	71665707	-	0.000	0.000	Merged-chr8-71665590-47
NR56149--MA1107.1.KLF9	chr6	86607666	86607678	-	0.000	0.000	Merged-chr6-86607706-49
NR9975--MA0493.1.Klf1	chr11	48823883	48823893	+	0.000	0.000	Merged-chr11-48823880-45
NR9876--MA1107.1.KLF9	chr11	43411749	43411761	+	0.000	0.000	Merged-chr11-43411647-32
NR9322--MA0599.1.KLF5	chr11	6416602	6416611	+	0.000	0.000	Merged-chr11-6416549-4
NR12273--MA0740.1.KLF14	chr11	102284775	102284788	-	0.000	0.000	Merged-chr11-102284938-63
NR52704--MA0599.1.KLF5	chr5	124629062	124629071	-	0.000	0.000	Merged-chr5-124629076-75
