#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR46413--MA1107.1.KLF9	chr4	120288020	120288032	+	0.000	0.000	Merged-chr4-120287807-68
NR29828--MA1107.1.KLF9	chr17	84056506	84056518	-	0.000	0.000	Merged-chr17-84056540-29
NR45794--MA0740.1.KLF14	chr4	101496656	101496669	-	0.000	0.000	Merged-chr4-101496663-37
NR27163--MA0742.1.Klf12	chr17	12715315	12715329	+	0.000	0.000	Merged-chr17-12715294-20
NR65742--MA1107.1.KLF9	chr9	21419887	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR55890--MA0741.1.KLF16	chr6	121017543	121017553	-	0.000	0.000	Merged-chr6-121017523-33
NR37427--MA0741.1.KLF16	chr2	121414492	121414502	+	0.000	0.000	Merged-chr2-121414603-1
NR64670--MA1107.1.KLF9	chr8	114888552	114888564	-	0.000	0.000	Merged-chr8-114888790-56
NR67247--MA0599.1.KLF5	chr9	75222103	75222112	-	0.000	0.000	Merged-chr9-75222047-24
NR42413--MA0599.1.KLF5	chr3	121570967	121570976	-	0.000	0.000	Merged-chr3-121570822-16
NR53178--MA0039.3.KLF4	chr5	149647680	149647690	+	0.000	0.000	Merged-chr5-149647772-15
NR24881--MA0742.1.Klf12	chr16	10732575	10732589	+	0.000	0.000	Merged-chr16-10732689-38
NR5633--MA0740.1.KLF14	chr10	42699280	42699293	+	0.000	0.000	Merged-chr10-42699170-35
NR44131--MA0493.1.Klf1	chr4	8907075	8907085	+	0.000	0.000	Merged-chr4-8906961-41
NR26552--MA0741.1.KLF16	chr16	93574646	93574656	-	0.000	0.000	Merged-chr16-93574695-56
NR14040--MA0493.1.Klf1	chr12	52383132	52383142	-	0.000	0.000	Merged-chr12-52383146-23
NR53747--MA1107.1.KLF9	chr6	34364840	34364852	-	0.000	0.000	Merged-chr6-34364838-25
NR22116--MA0741.1.KLF16	chr15	25692701	25692711	-	0.000	0.000	Merged-chr15-25692698-43
NR6440--MA0740.1.KLF14	chr10	76962204	76962217	-	0.000	0.000	Merged-chr10-76962071-59
NR1205--MA0039.3.KLF4	chr1	74570563	74570573	+	0.000	0.000	Merged-chr1-74570528-25
NR43503--MA0599.1.KLF5	chr3	146220942	146220951	+	0.000	0.000	Merged-chr3-146220972-27
NR49805--MA0599.1.KLF5	chr5	74260693	74260702	-	0.000	0.000	Merged-chr5-74260801-106
NR14371--MA0657.1.KLF13	chr12	71030417	71030434	+	0.000	0.000	Merged-chr12-71030638-56
NR22097--MA0741.1.KLF16	chr15	25413775	25413785	+	0.000	0.000	Merged-chr15-25413790-40
NR37654--MA0742.1.Klf12	chr2	128470704	128470718	-	0.000	0.000	Merged-chr2-128470524-44
NR2452--MA1107.1.KLF9	chr1	138604168	138604180	+	0.000	0.000	Merged-chr1-138604109-41
NR25631--MA0599.1.KLF5	chr16	45224852	45224861	-	0.000	0.000	Merged-chr16-45224800-5
NR28680--MA1107.1.KLF9	chr17	47171161	47171173	-	0.000	0.000	Merged-chr17-47171280-54
NR60182--MA0741.1.KLF16	chr7	99834114	99834124	-	0.000	0.000	Merged-chr7-99833987-52
NR22446--MA0493.1.Klf1	chr15	38709602	38709612	+	0.000	0.000	Merged-chr15-38709565-1
NR10338--MA0741.1.KLF16	chr11	66961666	66961676	+	0.000	0.000	Merged-chr11-66961666-9
NR10271--MA1107.1.KLF9	chr11	62752440	62752452	+	0.000	0.000	Merged-chr11-62752620-69
NR21374--MA0493.1.Klf1	chr14	103620083	103620093	-	0.000	0.000	Merged-chr14-103620031-34
NR16901--MA0599.1.KLF5	chr13	49147868	49147877	-	0.000	0.000	Merged-chr13-49147793-21
NR63585--MA1107.1.KLF9	chr8	75071859	75071871	+	0.000	0.000	Merged-chr8-75071889-52
NR69413--MA0493.1.Klf1	chr9	124028677	124028687	+	0.000	0.000	Merged-chr9-124028680-14
NR10800--MA0493.1.Klf1	chr11	76184660	76184670	-	0.000	0.000	Merged-chr11-76184587-9
NR49707--MA0741.1.KLF16	chr5	72844503	72844513	+	0.000	0.000	Merged-chr5-72844506-23
NR52838--MA0742.1.Klf12	chr5	144358358	144358372	-	0.000	0.000	Merged-chr5-144358177-56
NR19037--MA1107.1.KLF9	chr13	113023843	113023855	-	0.000	0.000	Merged-chr13-113023939-34
NR4946--MA0493.1.Klf1	chr10	7212276	7212286	-	0.000	0.000	Merged-chr10-7212223-140
NR60214--MA0741.1.KLF16	chr7	100700069	100700079	-	0.000	0.000	Merged-chr7-100699955-31
NR2786--MA0742.1.Klf12	chr1	153380033	153380047	+	0.000	0.000	Merged-chr1-153380015-29
NR28354--MA0741.1.KLF16	chr17	36229292	36229302	+	0.000	0.000	Merged-chr17-36229276-20
NR61457--MA0742.1.Klf12	chr7	130369645	130369659	+	0.000	0.000	Merged-chr7-130369779-7
NR49545--MA0741.1.KLF16	chr5	64651646	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR65644--MA1107.1.KLF9	chr9	20765664	20765676	-	0.000	0.000	Merged-chr9-20765445-35
NR37658--MA0741.1.KLF16	chr2	128470707	128470717	-	0.000	0.000	Merged-chr2-128470524-44
NR62842--MA0740.1.KLF14	chr8	40963169	40963182	-	0.000	0.000	Merged-chr8-40963134-88
NR2905--MA0741.1.KLF16	chr1	156217597	156217607	+	0.000	0.000	Merged-chr1-156217514-18
NR59858--MA0599.1.KLF5	chr7	89404325	89404334	+	0.000	0.000	Merged-chr7-89404144-109
NR57244--MA0599.1.KLF5	chr6	146271368	146271377	+	0.000	0.000	Merged-chr6-146271470-40
NR6722--MA0741.1.KLF16	chr10	80330085	80330095	-	0.000	0.000	Merged-chr10-80329943-52
NR62384--MA0493.1.Klf1	chr8	11636500	11636510	-	0.000	0.000	Merged-chr8-11636521-2
NR34329--MA1107.1.KLF9	chr19	59926258	59926270	+	0.000	0.000	Merged-chr19-59926305-20
NR37193--MA0740.1.KLF14	chr2	117089691	117089704	-	0.000	0.000	Merged-chr2-117089625-28
NR55901--MA0741.1.KLF16	chr6	121110158	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR36662--MA0599.1.KLF5	chr2	92464778	92464787	+	0.000	0.000	Merged-chr2-92464936-24
NR10189--MA0741.1.KLF16	chr11	60937982	60937992	-	0.000	0.000	Merged-chr11-60937827-26
NR33899--MA0740.1.KLF14	chr19	47910251	47910264	-	0.000	0.000	Merged-chr19-47910337-85
NR29076--MA0039.3.KLF4	chr17	57335020	57335030	-	0.000	0.000	Merged-chr17-57334984-16
NR28676--MA1107.1.KLF9	chr17	47171153	47171165	-	0.000	0.000	Merged-chr17-47171280-54
NR45795--MA0657.1.KLF13	chr4	101496653	101496670	-	0.000	0.000	Merged-chr4-101496663-37
NR56960--MA0599.1.KLF5	chr6	142856632	142856641	+	0.000	0.000	Merged-chr6-142856601-13
NR39484--MA0599.1.KLF5	chr2	170206037	170206046	-	0.000	0.000	Merged-chr2-170206161-1
NR20501--MA0657.1.KLF13	chr14	61778878	61778895	-	0.000	0.000	Merged-chr14-61778850-45
NR7315--MA0039.3.KLF4	chr10	88732263	88732273	+	0.000	0.000	Merged-chr10-88732383-10
NR53711--MA0741.1.KLF16	chr6	30617392	30617402	+	0.000	0.000	Merged-chr6-30617295-15
NR27358--MA1107.1.KLF9	chr17	21617540	21617552	-	0.000	0.000	Merged-chr17-21617473-39
NR493--MA1107.1.KLF9	chr1	39196989	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR42426--MA1107.1.KLF9	chr3	121723456	121723468	-	0.000	0.000	Merged-chr3-121723396-86
NR26286--MA1107.1.KLF9	chr16	87754965	87754977	-	0.000	0.000	Merged-chr16-87755077-33
NR66525--MA0599.1.KLF5	chr9	56098022	56098031	+	0.000	0.000	Merged-chr9-56098023-21
NR66864--MA1107.1.KLF9	chr9	65003981	65003993	+	0.000	0.000	Merged-chr9-65004115-12
NR70034--MA0599.1.KLF5	chrX	99042541	99042550	-	0.000	0.000	Merged-chrX-99042663-22
NR55829--MA1107.1.KLF9	chr6	120206737	120206749	+	0.000	0.000	Merged-chr6-120206801-39
NR10273--MA0742.1.Klf12	chr11	62761927	62761941	-	0.000	0.000	Merged-chr11-62762057-29
NR23223--MA0493.1.Klf1	chr15	77071686	77071696	-	0.000	0.000	Merged-chr15-77071598-27
NR46315--MA0039.3.KLF4	chr4	118260694	118260704	+	0.000	0.000	Merged-chr4-118260858-21
NR2788--MA0039.3.KLF4	chr1	153380035	153380045	+	0.000	0.000	Merged-chr1-153380015-29
NR50039--MA0039.3.KLF4	chr5	86783217	86783227	+	0.000	0.000	Merged-chr5-86783243-43
NR51935--MA0741.1.KLF16	chr5	134099979	134099989	+	0.000	0.000	Merged-chr5-134099725-50
NR69686--MA1107.1.KLF9	chrX	37142022	37142034	+	0.000	0.000	Merged-chrX-37141960-22
NR16821--MA0599.1.KLF5	chr13	44507199	44507208	+	0.000	0.000	Merged-chr13-44507226-54
NR24886--MA0742.1.Klf12	chr16	10814915	10814929	+	0.000	0.000	Merged-chr16-10815093-30
NR37882--MA0599.1.KLF5	chr2	135659233	135659242	+	0.000	0.000	Merged-chr2-135659291-148
NR30125--MA0741.1.KLF16	chr17	88597599	88597609	+	0.000	0.000	Merged-chr17-88597413-65
NR15573--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR65331--MA1107.1.KLF9	chr8	125669919	125669931	-	0.000	0.000	Merged-chr8-125669948-44
NR8213--MA1107.1.KLF9	chr10	117784740	117784752	+	0.000	0.000	Merged-chr10-117784888-21
NR24211--MA0741.1.KLF16	chr15	97908340	97908350	+	0.000	0.000	Merged-chr15-97908198-86
NR23241--MA0493.1.Klf1	chr15	77406709	77406719	+	0.000	0.000	Merged-chr15-77406567-38
NR36621--MA0741.1.KLF16	chr2	91835255	91835265	+	0.000	0.000	Merged-chr2-91835374-51
NR35665--MA0039.3.KLF4	chr2	49744832	49744842	+	0.000	0.000	Merged-chr2-49744707-28
NR57226--MA0493.1.Klf1	chr6	145992967	145992977	+	0.000	0.000	Merged-chr6-145993129-56
NR49014--MA0741.1.KLF16	chr5	32192298	32192308	-	0.000	0.000	Merged-chr5-32192251-27
NR35102--MA0493.1.Klf1	chr2	29669264	29669274	-	0.000	0.000	Merged-chr2-29669203-21
NR57813--MA0599.1.KLF5	chr7	16175296	16175305	-	0.000	0.000	Merged-chr7-16175293-44
NR66098--MA0741.1.KLF16	chr9	40997192	40997202	-	0.000	0.000	Merged-chr9-40997043-1,Merged-chr9-40997373-39
NR64689--MA0741.1.KLF16	chr8	115113104	115113114	+	0.000	0.000	Merged-chr8-115113135-10
NR35979--MA0742.1.Klf12	chr2	61755185	61755199	+	0.000	0.000	Merged-chr2-61755182-23
NR59744--MA0741.1.KLF16	chr7	81933868	81933878	-	0.000	0.000	Merged-chr7-81934005-74
NR11451--MA0741.1.KLF16	chr11	90257464	90257474	+	0.000	0.000	Merged-chr11-90257307-51
NR49808--MA0741.1.KLF16	chr5	74260692	74260702	-	0.000	0.000	Merged-chr5-74260801-106
NR31446--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR19890--MA0657.1.KLF13	chr14	41050718	41050735	-	0.000	0.000	Merged-chr14-41050635-35
NR70285--MA0599.1.KLF5	chrX	140664827	140664836	+	0.000	0.000	Merged-chrX-140664923-33
NR16006--MA0493.1.Klf1	chr12	117553356	117553366	-	0.000	0.000	Merged-chr12-117553468-60
NR159--MA0599.1.KLF5	chr1	20912783	20912792	-	0.000	0.000	Merged-chr1-20912686-65
NR57234--MA0039.3.KLF4	chr6	146081187	146081197	-	0.000	0.000	Merged-chr6-146081045-99
NR19518--MA0599.1.KLF5	chr14	20023919	20023928	-	0.000	0.000	Merged-chr14-20024041-29
NR56974--MA0599.1.KLF5	chr6	142887601	142887610	-	0.000	0.000	Merged-chr6-142887615-28
NR21609--MA0740.1.KLF14	chr14	118658308	118658321	+	0.000	0.000	Merged-chr14-118658326-68
NR31445--MA1107.1.KLF9	chr18	67212690	67212702	+	0.000	0.000	Merged-chr18-67212775-57
NR14430--MA1107.1.KLF9	chr12	73875313	73875325	+	0.000	0.000	Merged-chr12-73875329-23
NR59691--MA0741.1.KLF16	chr7	80583400	80583410	-	0.000	0.000	Merged-chr7-80583398-64
NR53812--MA0599.1.KLF5	chr6	38254320	38254329	+	0.000	0.000	Merged-chr6-38254248-53
NR53846--MA0741.1.KLF16	chr6	38810076	38810086	+	0.000	0.000	Merged-chr6-38810070-95
NR60031--MA0599.1.KLF5	chr7	97042038	97042047	+	0.000	0.000	Merged-chr7-97042218-26
NR65121--MA1107.1.KLF9	chr8	122712175	122712187	-	0.000	0.000	Merged-chr8-122712057-14
NR10049--MA0493.1.Klf1	chr11	58283331	58283341	-	0.000	0.000	Merged-chr11-58283237-2
NR36895--MA0493.1.Klf1	chr2	104172842	104172852	-	0.000	0.000	Merged-chr2-104172938-49
NR8209--MA1107.1.KLF9	chr10	117784732	117784744	+	0.000	0.000	Merged-chr10-117784888-21
NR58151--MA0599.1.KLF5	chr7	24481951	24481960	+	0.000	0.000	Merged-chr7-24481860-36
NR65136--MA0742.1.Klf12	chr8	122830610	122830624	-	0.000	0.000	Merged-chr8-122830523-28
NR45501--MA0657.1.KLF13	chr4	88120450	88120467	-	0.000	0.000	Merged-chr4-88120410-60
NR30127--MA1107.1.KLF9	chr17	88597600	88597612	+	0.000	0.000	Merged-chr17-88597413-65
NR5639--MA0599.1.KLF5	chr10	42699281	42699290	+	0.000	0.000	Merged-chr10-42699170-35
NR19772--MA1107.1.KLF9	chr14	32388449	32388461	-	0.000	0.000	Merged-chr14-32388438-6
NR68158--MA1107.1.KLF9	chr9	103449313	103449325	-	0.000	0.000	Merged-chr9-103449335-34
NR37426--MA0599.1.KLF5	chr2	121414492	121414501	+	0.000	0.000	Merged-chr2-121414603-1
NR55204--MA0599.1.KLF5	chr6	100581241	100581250	+	0.000	0.000	Merged-chr6-100581320-61
NR54785--MA0493.1.Klf1	chr6	86645290	86645300	-	0.000	0.000	Merged-chr6-86645182-42
NR16844--MA0599.1.KLF5	chr13	45885060	45885069	+	0.000	0.000	Merged-chr13-45885080-29
NR6574--MA0742.1.Klf12	chr10	79417249	79417263	+	0.000	0.000	Merged-chr10-79417442-89
NR64018--MA1107.1.KLF9	chr8	88647315	88647327	-	0.000	0.000	Merged-chr8-88647358-34
NR58920--MA1107.1.KLF9	chr7	45025108	45025120	+	0.000	0.000	Merged-chr7-45025072-11
NR11225--MA0741.1.KLF16	chr11	85407803	85407813	+	0.000	0.000	Merged-chr11-85407928-27
NR45505--MA0599.1.KLF5	chr4	88641324	88641333	-	0.000	0.000	Merged-chr4-88641244-84
NR2343--MA0742.1.Klf12	chr1	135766473	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR9797--MA0599.1.KLF5	chr11	52268708	52268717	+	0.000	0.000	Merged-chr11-52268561-57
NR22111--MA0740.1.KLF14	chr15	25692699	25692712	-	0.000	0.000	Merged-chr15-25692698-43
NR1763--MA0599.1.KLF5	chr1	106515650	106515659	+	0.000	0.000	Merged-chr1-106515798-55
NR10869--MA0599.1.KLF5	chr11	77508252	77508261	-	0.000	0.000	Merged-chr11-77508225-26
NR59104--MA0741.1.KLF16	chr7	48137407	48137417	+	0.000	0.000	Merged-chr7-48137318-1
NR49542--MA0599.1.KLF5	chr5	64651647	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR31222--MA0493.1.Klf1	chr18	61481723	61481733	+	0.000	0.000	Merged-chr18-61481826-14
NR19666--MA0599.1.KLF5	chr14	27114835	27114844	+	0.000	0.000	Merged-chr14-27114945-21
NR25225--MA0599.1.KLF5	chr16	24508049	24508058	+	0.000	0.000	Merged-chr16-24508054-13
NR58575--MA0039.3.KLF4	chr7	30323039	30323049	+	0.000	0.000	Merged-chr7-30323096-14
NR34500--MA1107.1.KLF9	chr2	7254631	7254643	-	0.000	0.000	Merged-chr2-7254714-17
NR36667--MA0493.1.Klf1	chr2	92464877	92464887	+	0.000	0.000	Merged-chr2-92464936-24
NR24193--MA0742.1.Klf12	chr15	97578163	97578177	-	0.000	0.000	Merged-chr15-97578299-40
NR1302--MA0599.1.KLF5	chr1	79858695	79858704	+	0.000	0.000	Merged-chr1-79858629-58
NR53716--MA0741.1.KLF16	chr6	30617397	30617407	+	0.000	0.000	Merged-chr6-30617295-15
NR61466--MA0599.1.KLF5	chr7	130812674	130812683	-	0.000	0.000	Merged-chr7-130812664-20
NR52839--MA0599.1.KLF5	chr5	144358362	144358371	-	0.000	0.000	Merged-chr5-144358177-56
NR7119--MA0039.3.KLF4	chr10	83733821	83733831	-	0.000	0.000	Merged-chr10-83733897-13
NR10672--MA0599.1.KLF5	chr11	74100917	74100926	-	0.000	0.000	Merged-chr11-74100988-13
NR12909--MA1107.1.KLF9	chr11	116688051	116688063	-	0.000	0.000	Merged-chr11-116688042-60
NR24880--MA0740.1.KLF14	chr16	10732575	10732588	+	0.000	0.000	Merged-chr16-10732689-38
NR65145--MA0599.1.KLF5	chr8	122917783	122917792	+	0.000	0.000	Merged-chr8-122917932-59
NR12390--MA0493.1.Klf1	chr11	106961922	106961932	-	0.000	0.000	Merged-chr11-106961822-47
NR12904--MA0039.3.KLF4	chr11	116688051	116688061	-	0.000	0.000	Merged-chr11-116688042-60
NR50695--MA0599.1.KLF5	chr5	107759181	107759190	+	0.000	0.000	Merged-chr5-107759301-16
NR58156--MA0599.1.KLF5	chr7	24481986	24481995	-	0.000	0.000	Merged-chr7-24481860-36
NR59698--MA0599.1.KLF5	chr7	80782369	80782378	-	0.000	0.000	Merged-chr7-80782374-50
NR9340--MA0493.1.Klf1	chr11	22617723	22617733	+	0.000	0.000	Merged-chr11-22617699-33
NR47958--MA0741.1.KLF16	chr4	149664350	149664360	+	0.000	0.000	Merged-chr4-149664202-47
NR37653--MA0740.1.KLF14	chr2	128470705	128470718	-	0.000	0.000	Merged-chr2-128470524-44
NR29329--MA0493.1.Klf1	chr17	70886880	70886890	-	0.000	0.000	Merged-chr17-70886838-34
NR24264--MA1107.1.KLF9	chr15	98699669	98699681	-	0.000	0.000	Merged-chr15-98699636-21
NR55324--MA1107.1.KLF9	chr6	108279303	108279315	-	0.000	0.000	Merged-chr6-108279036-78
NR66859--MA0742.1.Klf12	chr9	65003981	65003995	+	0.000	0.000	Merged-chr9-65004115-12
NR34675--MA0741.1.KLF16	chr2	17597925	17597935	-	0.000	0.000	Merged-chr2-17597899-18
NR67096--MA0493.1.Klf1	chr9	70484978	70484988	+	0.000	0.000	Merged-chr9-70485119-27
NR66323--MA0039.3.KLF4	chr9	48447926	48447936	+	0.000	0.000	Merged-chr9-48448010-22
NR8342--MA0742.1.Klf12	chr10	119001582	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR406--MA0599.1.KLF5	chr1	37469424	37469433	-	0.000	0.000	Merged-chr1-37469260-14
NR18921--MA0741.1.KLF16	chr13	111287006	111287016	-	0.000	0.000	Merged-chr13-111286910-46
NR53177--MA0599.1.KLF5	chr5	149647679	149647688	+	0.000	0.000	Merged-chr5-149647772-15
NR44335--MA0599.1.KLF5	chr4	32425044	32425053	-	0.000	0.000	Merged-chr4-32425258-22
NR51268--MA0741.1.KLF16	chr5	118376087	118376097	-	0.000	0.000	Merged-chr5-118376006-52
NR53825--MA1107.1.KLF9	chr6	38381516	38381528	-	0.000	0.000	Merged-chr6-38381403-47
NR36441--MA0657.1.KLF13	chr2	79124385	79124402	-	0.000	0.000	Merged-chr2-79124485-40
NR15933--MA0742.1.Klf12	chr12	116077704	116077718	-	0.000	0.000	Merged-chr12-116077743-55
NR2--MA0599.1.KLF5	chr1	4496531	4496540	-	0.000	0.000	Merged-chr1-4496602-47
NR16839--MA1107.1.KLF9	chr13	45695074	45695086	+	0.000	0.000	Merged-chr13-45695027-25
NR43469--MA0741.1.KLF16	chr3	146039644	146039654	-	0.000	0.000	Merged-chr3-146039588-29
NR55889--MA0493.1.Klf1	chr6	121017544	121017554	-	0.000	0.000	Merged-chr6-121017523-33
NR22882--MA0493.1.Klf1	chr15	64163724	64163734	-	0.000	0.000	Merged-chr15-64163684-42
NR59562--MA0742.1.Klf12	chr7	75914145	75914159	-	0.000	0.000	Merged-chr7-75914112-33
NR55903--MA0599.1.KLF5	chr6	121210730	121210739	+	0.000	0.000	Merged-chr6-121210795-40
NR65171--MA1107.1.KLF9	chr8	123163075	123163087	+	0.000	0.000	Merged-chr8-123163099-40
NR6894--MA1107.1.KLF9	chr10	81127650	81127662	+	0.000	0.000	Merged-chr10-81127720-40
NR64906--MA0742.1.Klf12	chr8	120071855	120071869	+	0.000	0.000	Merged-chr8-120071867-24
NR47666--MA0741.1.KLF16	chr4	145342060	145342070	+	0.000	0.000	Merged-chr4-145342099-62
NR8203--MA0741.1.KLF16	chr10	117660141	117660151	-	0.000	0.000	Merged-chr10-117659981-30
NR37848--MA0742.1.Klf12	chr2	132669325	132669339	+	0.000	0.000	Merged-chr2-132669439-31
NR66137--MA0599.1.KLF5	chr9	42208802	42208811	+	0.000	0.000	Merged-chr9-42208688-2
NR62447--MA0657.1.KLF13	chr8	13869764	13869781	-	0.000	0.000	Merged-chr8-13869901-54
NR35716--MA1107.1.KLF9	chr2	53051379	53051391	-	0.000	0.000	Merged-chr2-53051556-37
NR27058--MA0740.1.KLF14	chr17	8306074	8306087	+	0.000	0.000	Merged-chr17-8305975-23
NR34672--MA0599.1.KLF5	chr2	17597916	17597925	-	0.000	0.000	Merged-chr2-17597899-18
NR8909--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR9559--MA0039.3.KLF4	chr11	43703696	43703706	+	0.000	0.000	Merged-chr11-43703862-10
NR489--MA0742.1.Klf12	chr1	39196987	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR58146--MA0039.3.KLF4	chr7	24452281	24452291	-	0.000	0.000	Merged-chr7-24452185-33
NR54123--MA0742.1.Klf12	chr6	50596970	50596984	+	0.000	0.000	Merged-chr6-50596805-84
NR65956--MA0741.1.KLF16	chr9	32488008	32488018	-	0.000	0.000	Merged-chr9-32487772-66
NR38566--MA0599.1.KLF5	chr2	153292441	153292450	+	0.000	0.000	Merged-chr2-153292567-49
NR31049--MA0599.1.KLF5	chr18	55161851	55161860	-	0.000	0.000	Merged-chr18-55161771-19
NR58724--MA1107.1.KLF9	chr7	35742593	35742605	-	0.000	0.000	Merged-chr7-35742502-39
NR6818--MA0657.1.KLF13	chr10	80629062	80629079	-	0.000	0.000	Merged-chr10-80629091-37
NR14034--MA0599.1.KLF5	chr12	52383127	52383136	-	0.000	0.000	Merged-chr12-52383146-23
NR7582--MA0741.1.KLF16	chr10	96586770	96586780	+	0.000	0.000	Merged-chr10-96586950-48
NR3074--MA1107.1.KLF9	chr1	162477084	162477096	+	0.000	0.000	Merged-chr1-162477062-12
NR69890--MA0599.1.KLF5	chrX	71622512	71622521	+	0.000	0.000	Merged-chrX-71622436-27
NR35841--MA0741.1.KLF16	chr2	59244903	59244913	-	0.000	0.000	Merged-chr2-59244755-83
NR54485--MA0039.3.KLF4	chr6	71831704	71831714	-	0.000	0.000	Merged-chr6-71831897-1
NR62385--MA0740.1.KLF14	chr8	11636517	11636530	-	0.000	0.000	Merged-chr8-11636521-2
NR39995--MA1107.1.KLF9	chr3	7613192	7613204	-	0.000	0.000	Merged-chr3-7613271-98
NR3729--MA0599.1.KLF5	chr1	177455706	177455715	-	0.000	0.000	Merged-chr1-177455545-12
NR63533--MA0039.3.KLF4	chr8	72291267	72291277	-	0.000	0.000	Merged-chr8-72291225-23
NR35850--MA0039.3.KLF4	chr2	59513731	59513741	-	0.000	0.000	Merged-chr2-59513816-12
NR49453--MA0493.1.Klf1	chr5	53605582	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR69089--MA0599.1.KLF5	chr9	119402068	119402077	+	0.000	0.000	Merged-chr9-119402239-40
NR53844--MA0493.1.Klf1	chr6	38810071	38810081	+	0.000	0.000	Merged-chr6-38810070-95
NR47632--MA0599.1.KLF5	chr4	144892396	144892405	-	0.000	0.000	Merged-chr4-144892585-78
NR53745--MA1107.1.KLF9	chr6	33683799	33683811	-	0.000	0.000	Merged-chr6-33683719-46
NR57233--MA0741.1.KLF16	chr6	146080242	146080252	+	0.000	0.000	Merged-chr6-146080250-19
NR42821--MA0742.1.Klf12	chr3	131490321	131490335	+	0.000	0.000	Merged-chr3-131490308-37
NR13694--MA0741.1.KLF16	chr12	25247231	25247241	-	0.000	0.000	Merged-chr12-25247115-16
NR56460--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR6443--MA0493.1.Klf1	chr10	76962207	76962217	-	0.000	0.000	Merged-chr10-76962071-59
NR65737--MA0599.1.KLF5	chr9	21419889	21419898	-	0.000	0.000	Merged-chr9-21419783-26
NR46314--MA0599.1.KLF5	chr4	118260711	118260720	+	0.000	0.000	Merged-chr4-118260858-21
NR2787--MA0599.1.KLF5	chr1	153380034	153380043	+	0.000	0.000	Merged-chr1-153380015-29
NR50038--MA0599.1.KLF5	chr5	86783216	86783225	+	0.000	0.000	Merged-chr5-86783243-43
NR62390--MA1107.1.KLF9	chr8	11636518	11636530	-	0.000	0.000	Merged-chr8-11636521-2
NR6135--MA0741.1.KLF16	chr10	68445696	68445706	-	0.000	0.000	Merged-chr10-68445900-93
NR28418--MA0741.1.KLF16	chr17	42883984	42883994	-	0.000	0.000	Merged-chr17-42883914-20
NR11453--MA1107.1.KLF9	chr11	90257463	90257475	+	0.000	0.000	Merged-chr11-90257307-51
NR55780--MA0742.1.Klf12	chr6	119451004	119451018	+	0.000	0.000	Merged-chr6-119451010-23
NR10337--MA0493.1.Klf1	chr11	66961665	66961675	+	0.000	0.000	Merged-chr11-66961666-9
NR57103--MA0599.1.KLF5	chr6	144664967	144664976	+	0.000	0.000	Merged-chr6-144664964-20
NR30792--MA0599.1.KLF5	chr18	39145633	39145642	-	0.000	0.000	Merged-chr18-39145494-15
NR27959--MA0741.1.KLF16	chr17	30363633	30363643	+	0.000	0.000	Merged-chr17-30363504-27
NR11306--MA0493.1.Klf1	chr11	87817280	87817290	+	0.000	0.000	Merged-chr11-87817234-11
NR35889--MA0742.1.Klf12	chr2	60375316	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR29827--MA0493.1.Klf1	chr17	84056508	84056518	-	0.000	0.000	Merged-chr17-84056540-29
NR5585--MA0039.3.KLF4	chr10	41620110	41620120	-	0.000	0.000	Merged-chr10-41620205-22
NR34503--MA0741.1.KLF16	chr2	7270157	7270167	+	0.000	0.000	Merged-chr2-7270224-62
NR21376--MA1107.1.KLF9	chr14	103620081	103620093	-	0.000	0.000	Merged-chr14-103620031-34
NR53267--MA0741.1.KLF16	chr5	150840390	150840400	+	0.000	0.000	Merged-chr5-150840546-64
NR65991--MA1107.1.KLF9	chr9	32740969	32740981	+	0.000	0.000	Merged-chr9-32741073-58
NR14048--MA0599.1.KLF5	chr12	52504868	52504877	+	0.000	0.000	Merged-chr12-52504676-5
NR35846--MA0039.3.KLF4	chr2	59513711	59513721	-	0.000	0.000	Merged-chr2-59513816-12
