#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed
NR66852--MA0039.3.KLF4	chr8	116645533	116645543	-	0.000	0.000	Merged-chr8-116645599-31
NR21128--MA0741.1.KLF16	chr14	76579977	76579987	-	0.000	0.000	Merged-chr14-76580010-38
NR50846--MA0741.1.KLF16	chr5	72201981	72201991	-	0.000	0.000	Merged-chr5-72202096-40
NR12281--MA0741.1.KLF16	chr11	102284777	102284787	-	0.000	0.000	Merged-chr11-102284938-63
NR24659--MA1107.1.KLF9	chr15	98927697	98927709	+	0.000	0.000	Merged-chr15-98927787-24
NR55513--MA1107.1.KLF9	chr6	54092922	54092934	+	0.000	0.000	Merged-chr6-54092801-44
NR48758--MA0599.1.KLF5	chr4	149759719	149759728	-	0.000	0.000	Merged-chr4-149759725-31
NR39710--MA0599.1.KLF5	chr2	168492185	168492194	-	0.000	0.000	Merged-chr2-168492092-36
NR44108--MA0741.1.KLF16	chr3	152152188	152152198	+	0.000	0.000	Merged-chr3-152152191-31
NR24614--MA0741.1.KLF16	chr15	98634714	98634724	+	0.000	0.000	Merged-chr15-98634819-42
NR743--MA0741.1.KLF16	chr1	52578326	52578336	+	0.000	0.000	Merged-chr1-52578518-39
NR23699--MA1107.1.KLF9	chr15	78835207	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR33647--MA0741.1.KLF16	chr19	31337343	31337353	-	0.000	0.000	Merged-chr19-31337298-1
NR41032--MA0741.1.KLF16	chr3	52677348	52677358	+	0.000	0.000	Merged-chr3-52677309-55
NR58384--MA0741.1.KLF16	chr6	142571413	142571423	-	0.000	0.000	Merged-chr6-142571386-44
NR71205--MA0039.3.KLF4	chr9	117896557	117896567	+	0.000	0.000	Merged-chr9-117896590-25
NR20350--MA0599.1.KLF5	chr14	54653724	54653733	-	0.000	0.000	Merged-chr14-54653650-39
NR58521--MA0742.1.Klf12	chr6	144664979	144664993	+	0.000	0.000	Merged-chr6-144664964-20
NR69639--MA0741.1.KLF16	chr9	77939192	77939202	+	0.000	0.000	Merged-chr9-77938986-43
NR12105--MA0493.1.Klf1	chr11	99150543	99150553	+	0.000	0.000	Merged-chr11-99150380-50
NR66893--MA1107.1.KLF9	chr8	117052561	117052573	-	0.000	0.000	Merged-chr8-117052612-3
NR2506--MA0741.1.KLF16	chr1	133801282	133801292	-	0.000	0.000	Merged-chr1-133801271-79
NR25797--MA0740.1.KLF14	chr16	32812976	32812989	-	0.000	0.000	Merged-chr16-32813091-39
NR47685--MA1107.1.KLF9	chr4	132749038	132749050	-	0.000	0.000	Merged-chr4-132748989-25
NR61202--MA1107.1.KLF9	chr7	80450046	80450058	+	0.000	0.000	Merged-chr7-80450087-44
NR63369--MA0493.1.Klf1	chr7	136255659	136255669	-	0.000	0.000	Merged-chr7-136255803-24
NR50445--MA0741.1.KLF16	chr5	54111080	54111090	+	0.000	0.000	Merged-chr5-54110931-21
NR4788--MA0599.1.KLF5	chr1	191097833	191097842	+	0.000	0.000	Merged-chr1-191097986-4
NR51046--MA0039.3.KLF4	chr5	77167224	77167234	-	0.000	0.000	Merged-chr5-77167373-14
NR25692--MA0599.1.KLF5	chr16	29978035	29978044	-	0.000	0.000	Merged-chr16-29977874-22
NR9892--MA0493.1.Klf1	chr11	43767066	43767076	-	0.000	0.000	Merged-chr11-43767173-52
NR27018--MA0741.1.KLF16	chr16	91588232	91588242	+	0.000	0.000	Merged-chr16-91588038-25
NR23951--MA0599.1.KLF5	chr15	82224430	82224439	-	0.000	0.000	Merged-chr15-82224462-30
NR15705--MA0039.3.KLF4	chr12	110506241	110506251	-	0.000	0.000	Merged-chr12-110506270-12
NR58586--MA1107.1.KLF9	chr6	145256892	145256904	+	0.000	0.000	Merged-chr6-145256997-16
NR61435--MA1107.1.KLF9	chr7	90355557	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR50420--MA0742.1.Klf12	chr5	53605578	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR67728--MA1107.1.KLF9	chr9	14172190	14172202	-	0.000	0.000	Merged-chr9-14171965-37
NR50096--MA0493.1.Klf1	chr5	36722602	36722612	+	0.000	0.000	Merged-chr5-36722614-37
NR23118--MA0493.1.Klf1	chr15	60120108	60120118	-	0.000	0.000	Merged-chr15-60120172-38
NR44555--MA0657.1.KLF13	chr4	11900132	11900149	-	0.000	0.000	Merged-chr4-11900204-55
NR60804--MA0657.1.KLF13	chr7	64043086	64043103	-	0.000	0.000	Merged-chr7-64043125-48
NR53436--MA0740.1.KLF14	chr5	136953066	136953079	+	0.000	0.000	Merged-chr5-136953170-41
NR20234--MA0741.1.KLF16	chr14	52343664	52343674	+	0.000	0.000	Merged-chr14-52343445-41
NR69027--MA0599.1.KLF5	chr9	60998295	60998304	-	0.000	0.000	Merged-chr9-60998373-9
NR33942--MA0740.1.KLF14	chr19	41597370	41597383	-	0.000	0.000	Merged-chr19-41597559-38
NR69238--MA0741.1.KLF16	chr9	66280707	66280717	-	0.000	0.000	Merged-chr9-66280621-39
NR34265--MA0493.1.Klf1	chr19	53020410	53020420	-	0.000	0.000	Merged-chr19-53020270-32
NR26092--MA0493.1.Klf1	chr16	44337718	44337728	-	0.000	0.000	Merged-chr16-44337753-20
NR8485--MA0599.1.KLF5	chr10	119005764	119005773	+	0.000	0.000	Merged-chr10-119005704-15
NR20314--MA0493.1.Klf1	chr14	54146702	54146712	+	0.000	0.000	Merged-chr14-54146707-32
NR11946--MA1107.1.KLF9	chr11	97719314	97719326	+	0.000	0.000	Merged-chr11-97719070-35
NR3018--MA0599.1.KLF5	chr1	152084755	152084764	-	0.000	0.000	Merged-chr1-152084822-56
NR36732--MA0741.1.KLF16	chr2	74749530	74749540	-	0.000	0.000	Merged-chr2-74749603-48
NR11195--MA0599.1.KLF5	chr11	78094720	78094729	-	0.000	0.000	Merged-chr11-78094778-43
NR57263--MA0039.3.KLF4	chr6	120264383	120264393	-	0.000	0.000	Merged-chr6-120264409-18
NR14867--MA0493.1.Klf1	chr12	85973778	85973788	+	0.000	0.000	Merged-chr12-85973794-44
NR36132--MA0599.1.KLF5	chr2	49744497	49744506	+	0.000	0.000	Merged-chr2-49744707-28
NR43680--MA0742.1.Klf12	chr3	141778822	141778836	-	0.000	0.000	Merged-chr3-141778800-74
NR48351--MA0599.1.KLF5	chr4	141148500	141148509	+	0.000	0.000	Merged-chr4-141148544-3
NR66889--MA1107.1.KLF9	chr8	117052553	117052565	-	0.000	0.000	Merged-chr8-117052612-3
NR50423--MA0493.1.Klf1	chr5	53605582	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR11396--MA0493.1.Klf1	chr11	82214556	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR1522--MA1107.1.KLF9	chr1	86415831	86415843	+	0.000	0.000	Merged-chr1-86415733-84
NR13357--MA0599.1.KLF5	chr12	4065644	4065653	+	0.000	0.000	Merged-chr12-4065716-30
NR7148--MA1107.1.KLF9	chr10	80677212	80677224	-	0.000	0.000	Merged-chr10-80677293-45
NR56867--MA0742.1.Klf12	chr6	108665781	108665795	+	0.000	0.000	Merged-chr6-108665749-34
NR59346--MA0599.1.KLF5	chr7	19790020	19790029	+	0.000	0.000	Merged-chr7-19790098-49
NR55063--MA0740.1.KLF14	chr6	38810071	38810084	+	0.000	0.000	Merged-chr6-38810070-95
NR50424--MA0741.1.KLF16	chr5	53605581	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR16043--MA0039.3.KLF4	chr12	118424068	118424078	-	0.000	0.000	Merged-chr12-118424167-25
NR16935--MA0493.1.Klf1	chr13	51748283	51748293	+	0.000	0.000	Merged-chr13-51748371-46
NR13469--MA0599.1.KLF5	chr12	8829818	8829827	-	0.000	0.000	Merged-chr12-8829730-25
NR46918--MA1107.1.KLF9	chr4	116168772	116168784	+	0.000	0.000	Merged-chr4-116168946-31
NR66717--MA0741.1.KLF16	chr8	111769473	111769483	+	0.000	0.000	Merged-chr8-111769335-16
NR63858--MA0599.1.KLF5	chr7	143724083	143724092	+	0.000	0.000	Merged-chr7-143724096-15
NR50646--MA0039.3.KLF4	chr5	64651650	64651660	-	0.000	0.000	Merged-chr5-64651532-36
NR35015--MA0493.1.Klf1	chr2	17862024	17862034	+	0.000	0.000	Merged-chr2-17861880-15
NR55470--MA0599.1.KLF5	chr6	52962623	52962632	-	0.000	0.000	Merged-chr6-52962536-54
NR45389--MA0039.3.KLF4	chr4	47251263	47251273	+	0.000	0.000	Merged-chr4-47251279-48
NR52956--MA1107.1.KLF9	chr5	129908533	129908545	-	0.000	0.000	Merged-chr5-129908644-57
NR61789--MA1107.1.KLF9	chr7	101634556	101634568	-	0.000	0.000	Merged-chr7-101634721-37
NR60806--MA0741.1.KLF16	chr7	64043091	64043101	-	0.000	0.000	Merged-chr7-64043125-48
NR52741--MA1107.1.KLF9	chr5	125052282	125052294	+	0.000	0.000	Merged-chr5-125052528-23
NR41039--MA1107.1.KLF9	chr3	52732159	52732171	+	0.000	0.000	Merged-chr3-52732187-17
NR8448--MA0039.3.KLF4	chr10	118470797	118470807	-	0.000	0.000	Merged-chr10-118470709-40
NR54255--MA0599.1.KLF5	chr5	148489466	148489475	-	0.000	0.000	Merged-chr5-148489625-52
NR17339--MA0039.3.KLF4	chr13	63189528	63189538	-	0.000	0.000	Merged-chr13-63189715-33
NR17349--MA0493.1.Klf1	chr13	63189866	63189876	+	0.000	0.000	Merged-chr13-63189715-33
NR57927--MA0493.1.Klf1	chr6	134067259	134067269	-	0.000	0.000	Merged-chr6-134067446-111
NR64822--MA0493.1.Klf1	chr8	46654713	46654723	+	0.000	0.000	Merged-chr8-46654782-26
NR68192--MA0493.1.Klf1	chr9	32815714	32815724	-	0.000	0.000	Merged-chr9-32815663-32
NR15663--MA0741.1.KLF16	chr12	109446513	109446523	-	0.000	0.000	Merged-chr12-109446341-43
NR69749--MA0742.1.Klf12	chr9	80081173	80081187	-	0.000	0.000	Merged-chr9-80081246-66
NR49984--MA0742.1.Klf12	chr5	34636794	34636808	-	0.000	0.000	Merged-chr5-34636823-94
NR30478--MA0039.3.KLF4	chr17	84116639	84116649	-	0.000	0.000	Merged-chr17-84116630-65
NR23695--MA0740.1.KLF14	chr15	78835206	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR18224--MA0493.1.Klf1	chr13	99781082	99781092	-	0.000	0.000	Merged-chr13-99781144-21
NR46259--MA0742.1.Klf12	chr4	89044179	89044193	-	0.000	0.000	Merged-chr4-89044155-38
NR24348--MA0741.1.KLF16	chr15	91664703	91664713	-	0.000	0.000	Merged-chr15-91664603-13
NR14043--MA0740.1.KLF14	chr12	41044972	41044985	-	0.000	0.000	Merged-chr12-41044922-24
NR12395--MA0741.1.KLF16	chr11	104631540	104631550	-	0.000	0.000	Merged-chr11-104631492-24
NR42599--MA1107.1.KLF9	chr3	108383922	108383934	-	0.000	0.000	Merged-chr3-108383794-50
NR30448--MA0740.1.KLF14	chr17	83854488	83854501	+	0.000	0.000	Merged-chr17-83854411-35
NR56653--MA1107.1.KLF9	chr6	99435232	99435244	+	0.000	0.000	Merged-chr6-99435291-39
NR28436--MA0741.1.KLF16	chr17	29394036	29394046	-	0.000	0.000	Merged-chr17-29393996-77
NR37464--MA0599.1.KLF5	chr2	104146166	104146175	+	0.000	0.000	Merged-chr2-104146200-22
NR46615--MA0599.1.KLF5	chr4	106935044	106935053	-	0.000	0.000	Merged-chr4-106934885-1
NR29272--MA1107.1.KLF9	chr17	47943112	47943124	+	0.000	0.000	Merged-chr17-47943297-31
NR70525--MA0599.1.KLF5	chr9	104269540	104269549	+	0.000	0.000	Merged-chr9-104269530-16
NR54158--MA0741.1.KLF16	chr5	146675277	146675287	+	0.000	0.000	Merged-chr5-146675414-29
NR39626--MA0599.1.KLF5	chr2	167313856	167313865	+	0.000	0.000	Merged-chr2-167313855-44
NR15532--MA0493.1.Klf1	chr12	107961261	107961271	+	0.000	0.000	Merged-chr12-107961222-28
NR20794--MA0740.1.KLF14	chr14	67886974	67886987	+	0.000	0.000	Merged-chr14-67887091-21
NR66910--MA0742.1.Klf12	chr8	117289160	117289174	-	0.000	0.000	Merged-chr8-117289266-15
NR5416--MA0039.3.KLF4	chr10	21975566	21975576	+	0.000	0.000	Merged-chr10-21975536-24
NR49986--MA0039.3.KLF4	chr5	34636796	34636806	-	0.000	0.000	Merged-chr5-34636823-94
NR22500--MA0742.1.Klf12	chr15	27578265	27578279	+	0.000	0.000	Merged-chr15-27578127-37
NR15533--MA0741.1.KLF16	chr12	107961262	107961272	+	0.000	0.000	Merged-chr12-107961222-28
NR26456--MA0599.1.KLF5	chr16	64800652	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR55340--MA0493.1.Klf1	chr6	50560914	50560924	+	0.000	0.000	Merged-chr6-50560959-32
NR25911--MA1107.1.KLF9	chr16	36057603	36057615	+	0.000	0.000	Merged-chr16-36057640-19
NR20802--MA1107.1.KLF9	chr14	67912073	67912085	+	0.000	0.000	Merged-chr14-67911920-26
NR59797--MA0039.3.KLF4	chr7	29155581	29155591	+	0.000	0.000	Merged-chr7-29155569-4
NR33557--MA0599.1.KLF5	chr19	26414902	26414911	+	0.000	0.000	Merged-chr19-26414799-20
NR30632--MA0599.1.KLF5	chr17	87283958	87283967	-	0.000	0.000	Merged-chr17-87283968-13
NR53191--MA1107.1.KLF9	chr5	134275721	134275733	-	0.000	0.000	Merged-chr5-134275761-27
NR11791--MA0599.1.KLF5	chr11	95338119	95338128	-	0.000	0.000	Merged-chr11-95338102-17
NR16622--MA0493.1.Klf1	chr13	38503553	38503563	+	0.000	0.000	Merged-chr13-38503650-43
NR417--MA0599.1.KLF5	chr1	37030907	37030916	+	0.000	0.000	Merged-chr1-37030914-29
NR16735--MA0740.1.KLF14	chr13	43250874	43250887	+	0.000	0.000	Merged-chr13-43250604-89
NR33463--MA0599.1.KLF5	chr19	20424215	20424224	-	0.000	0.000	Merged-chr19-20424322-22
NR10209--MA0599.1.KLF5	chr11	53810298	53810307	-	0.000	0.000	Merged-chr11-53810428-22
NR65533--MA0740.1.KLF14	chr8	72350818	72350831	-	0.000	0.000	Merged-chr8-72350903-23
NR54157--MA0599.1.KLF5	chr5	146675277	146675286	+	0.000	0.000	Merged-chr5-146675414-29
NR65164--MA1107.1.KLF9	chr8	68158281	68158293	+	0.000	0.000	Merged-chr8-68158417-16
NR65840--MA1107.1.KLF9	chr8	84127452	84127464	-	0.000	0.000	Merged-chr8-84127420-70
NR39737--MA1107.1.KLF9	chr2	168580395	168580407	+	0.000	0.000	Merged-chr2-168580470-46
NR42497--MA0493.1.Klf1	chr3	104796706	104796716	-	0.000	0.000	Merged-chr3-104796663-34
NR43922--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR44458--MA0599.1.KLF5	chr4	6472884	6472893	-	0.000	0.000	Merged-chr4-6472958-17
NR50017--MA0599.1.KLF5	chr5	35176572	35176581	-	0.000	0.000	Merged-chr5-35176446-65
NR62101--MA0493.1.Klf1	chr7	110956798	110956808	+	0.000	0.000	Merged-chr7-110956692-58
NR58582--MA0742.1.Klf12	chr6	145256892	145256906	+	0.000	0.000	Merged-chr6-145256997-16
NR23661--MA0599.1.KLF5	chr15	78564166	78564175	+	0.000	0.000	Merged-chr15-78564204-56
NR47384--MA0741.1.KLF16	chr4	128654748	128654758	-	0.000	0.000	Merged-chr4-128654743-48
NR43152--MA1107.1.KLF9	chr3	127892091	127892103	-	0.000	0.000	Merged-chr3-127892051-37
NR22504--MA0741.1.KLF16	chr15	27578266	27578276	+	0.000	0.000	Merged-chr15-27578127-37
NR56869--MA0493.1.Klf1	chr6	108665781	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR51680--MA0741.1.KLF16	chr5	103760639	103760649	+	0.000	0.000	Merged-chr5-103760727-77
NR29268--MA1107.1.KLF9	chr17	47943104	47943116	+	0.000	0.000	Merged-chr17-47943297-31
NR21059--MA0741.1.KLF16	chr14	75069548	75069558	-	0.000	0.000	Merged-chr14-75069632-2
NR57847--MA0493.1.Klf1	chr6	131294134	131294144	-	0.000	0.000	Merged-chr6-131294237-12
NR31927--MA1107.1.KLF9	chr18	65107250	65107262	+	0.000	0.000	Merged-chr18-65107334-45
NR43271--MA0742.1.Klf12	chr3	131057377	131057391	-	0.000	0.000	Merged-chr3-131057396-52
NR69972--MA0493.1.Klf1	chr9	87026076	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR9243--MA0039.3.KLF4	chr11	5005452	5005462	-	0.000	0.000	Merged-chr11-5005546-13
NR23660--MA1107.1.KLF9	chr15	78495159	78495171	+	0.000	0.000	Merged-chr15-78495177-43
NR4781--MA0740.1.KLF14	chr1	191097789	191097802	+	0.000	0.000	Merged-chr1-191097986-4
NR52432--MA0742.1.Klf12	chr5	120688648	120688662	-	0.000	0.000	Merged-chr5-120688663-27
NR26218--MA1107.1.KLF9	chr16	49796919	49796931	+	0.000	0.000	Merged-chr16-49797153-43
NR645--MA0493.1.Klf1	chr1	43539927	43539937	-	0.000	0.000	Merged-chr1-43540017-49
NR28362--MA0741.1.KLF16	chr17	28516341	28516351	+	0.000	0.000	Merged-chr17-28516201-30
NR22230--MA1107.1.KLF9	chr15	3174250	3174262	-	0.000	0.000	Merged-chr15-3174330-41
NR26143--MA0599.1.KLF5	chr16	45224852	45224861	-	0.000	0.000	Merged-chr16-45224800-5
NR43492--MA0039.3.KLF4	chr3	135675687	135675697	+	0.000	0.000	Merged-chr3-135675679-12
NR747--MA0039.3.KLF4	chr1	52578383	52578393	+	0.000	0.000	Merged-chr1-52578518-39
NR57190--MA0741.1.KLF16	chr6	119199105	119199115	+	0.000	0.000	Merged-chr6-119199024-52
NR50025--MA1107.1.KLF9	chr5	35176592	35176604	+	0.000	0.000	Merged-chr5-35176446-65
NR70999--MA0741.1.KLF16	chr9	114026770	114026780	+	0.000	0.000	Merged-chr9-114026652-59
NR26454--MA0657.1.KLF13	chr16	64800650	64800667	+	0.000	0.000	Merged-chr16-64800516-42
NR69971--MA0039.3.KLF4	chr9	87026078	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR4358--MA0039.3.KLF4	chr1	182383214	182383224	-	0.000	0.000	Merged-chr1-182383219-38
NR10270--MA0657.1.KLF13	chr11	55131117	55131134	+	0.000	0.000	Merged-chr11-55131266-10
NR39184--MA0741.1.KLF16	chr2	157424108	157424118	-	0.000	0.000	Merged-chr2-157424284-16
NR46319--MA0740.1.KLF14	chr4	95068312	95068325	+	0.000	0.000	Merged-chr4-95068269-28
NR26236--MA1107.1.KLF9	chr16	49982434	49982446	-	0.000	0.000	Merged-chr16-49982447-38
NR11913--MA0741.1.KLF16	chr11	97400450	97400460	-	0.000	0.000	Merged-chr11-97400516-28
NR65288--MA0740.1.KLF14	chr8	70506463	70506476	+	0.000	0.000	Merged-chr8-70506542-51
NR68968--MA0741.1.KLF16	chr9	58583282	58583292	-	0.000	0.000	Merged-chr9-58583464-18
NR11447--MA0599.1.KLF5	chr11	83427164	83427173	-	0.000	0.000	Merged-chr11-83427228-21
NR42301--MA0599.1.KLF5	chr3	101604788	101604797	+	0.000	0.000	Merged-chr3-101604815-1
NR63638--MA0039.3.KLF4	chr7	140999462	140999472	+	0.000	0.000	Merged-chr7-140999347-54
NR28123--MA0741.1.KLF16	chr17	25583846	25583856	+	0.000	0.000	Merged-chr17-25583989-33
NR49043--MA0741.1.KLF16	chr4	155082401	155082411	-	0.000	0.000	Merged-chr4-155082260-14
NR13165--MA0493.1.Klf1	chr11	119877314	119877324	-	0.000	0.000	Merged-chr11-119877317-14
NR67111--MA0039.3.KLF4	chr8	120701896	120701906	-	0.000	0.000	Merged-chr8-120702084-56
NR15126--MA0599.1.KLF5	chr12	94083599	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR69233--MA0740.1.KLF14	chr9	66158204	66158217	+	0.000	0.000	Merged-chr9-66158396-48
NR51040--MA0599.1.KLF5	chr5	77140303	77140312	+	0.000	0.000	Merged-chr5-77140362-54
NR16625--MA0742.1.Klf12	chr13	38503655	38503669	+	0.000	0.000	Merged-chr13-38503650-43
NR38204--MA0039.3.KLF4	chr2	128470706	128470716	-	0.000	0.000	Merged-chr2-128470524-44
NR45682--MA0493.1.Klf1	chr4	59264862	59264872	+	0.000	0.000	Merged-chr4-59265208-63
NR14030--MA0039.3.KLF4	chr12	40248927	40248937	-	0.000	0.000	Merged-chr12-40248857-57
NR12953--MA0740.1.KLF14	chr11	116615941	116615954	-	0.000	0.000	Merged-chr11-116616118-41
NR18873--MA0657.1.KLF13	chr13	114887429	114887446	-	0.000	0.000	Merged-chr13-114887526-35
NR34460--MA0741.1.KLF16	chr19	56756563	56756573	-	0.000	0.000	Merged-chr19-56756635-43
NR69654--MA1107.1.KLF9	chr9	78074215	78074227	+	0.000	0.000	Merged-chr9-78074095-46
NR2773--MA0742.1.Klf12	chr1	138588031	138588045	-	0.000	0.000	Merged-chr1-138588005-39
NR30551--MA1107.1.KLF9	chr17	85908829	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR435--MA0493.1.Klf1	chr1	37317898	37317908	+	0.000	0.000	Merged-chr1-37317711-58
NR65891--MA0599.1.KLF5	chr8	84825804	84825813	-	0.000	0.000	Merged-chr8-84825845-44
NR46021--MA0742.1.Klf12	chr4	82755889	82755903	+	0.000	0.000	Merged-chr4-82755852-39
NR4444--MA0741.1.KLF16	chr1	184277184	184277194	-	0.000	0.000	Merged-chr1-184277240-19
NR59805--MA0741.1.KLF16	chr7	29155631	29155641	+	0.000	0.000	Merged-chr7-29155569-4
NR59401--MA0599.1.KLF5	chr7	24407363	24407372	-	0.000	0.000	Merged-chr7-24407263-37
NR43287--MA1107.1.KLF9	chr3	131250502	131250514	+	0.000	0.000	Merged-chr3-131250529-24
NR121--MA1107.1.KLF9	chr1	13559534	13559546	-	0.000	0.000	Merged-chr1-13559747-54
NR45301--MA0741.1.KLF16	chr4	46404271	46404281	+	0.000	0.000	Merged-chr4-46404308-42
NR39989--MA0493.1.Klf1	chr2	173263823	173263833	+	0.000	0.000	Merged-chr2-173263932-54
NR54063--MA0741.1.KLF16	chr5	144358185	144358195	-	0.000	0.000	Merged-chr5-144358177-56
NR52433--MA0039.3.KLF4	chr5	120688650	120688660	-	0.000	0.000	Merged-chr5-120688663-27
NR56234--MA0740.1.KLF14	chr6	88832788	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR42744--MA0493.1.Klf1	chr3	115673895	115673905	-	0.000	0.000	Merged-chr3-115673863-61
NR8861--MA0039.3.KLF4	chr10	127141096	127141106	+	0.000	0.000	Merged-chr10-127141144-2
NR53190--MA0741.1.KLF16	chr5	134275722	134275732	-	0.000	0.000	Merged-chr5-134275761-27
NR58422--MA1107.1.KLF9	chr6	142862376	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR41887--MA0493.1.Klf1	chr3	94388229	94388239	-	0.000	0.000	Merged-chr3-94388255-39
NR52340--MA0493.1.Klf1	chr5	118404362	118404372	+	0.000	0.000	Merged-chr5-118404562-37
NR45391--MA0741.1.KLF16	chr4	47251262	47251272	+	0.000	0.000	Merged-chr4-47251279-48
NR9956--MA1107.1.KLF9	chr11	46462213	46462225	-	0.000	0.000	Merged-chr11-46462115-37
NR33934--MA0599.1.KLF5	chr19	41360631	41360640	+	0.000	0.000	Merged-chr19-41360707-21
NR51045--MA0599.1.KLF5	chr5	77165852	77165861	-	0.000	0.000	Merged-chr5-77165715-4
NR39338--MA0741.1.KLF16	chr2	160657972	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR42748--MA1107.1.KLF9	chr3	115692526	115692538	+	0.000	0.000	Merged-chr3-115692552-34
NR37285--MA1107.1.KLF9	chr2	101209303	101209315	+	0.000	0.000	Merged-chr2-101209230-18
NR43059--MA1107.1.KLF9	chr3	126690979	126690991	+	0.000	0.000	Merged-chr3-126690917-48
NR15704--MA0599.1.KLF5	chr12	110506249	110506258	-	0.000	0.000	Merged-chr12-110506270-12
NR70530--MA0741.1.KLF16	chr9	104269542	104269552	+	0.000	0.000	Merged-chr9-104269530-16
NR63446--MA0039.3.KLF4	chr7	137476771	137476781	+	0.000	0.000	Merged-chr7-137476773-22
NR12488--MA0741.1.KLF16	chr11	106273030	106273040	+	0.000	0.000	Merged-chr11-106272877-78
NR12185--MA0740.1.KLF14	chr11	100770749	100770762	-	0.000	0.000	Merged-chr11-100770914-54
NR58580--MA0599.1.KLF5	chr6	145249631	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR62374--MA0039.3.KLF4	chr7	118276891	118276901	+	0.000	0.000	Merged-chr7-118276887-4
NR583--MA0493.1.Klf1	chr1	40383086	40383096	-	0.000	0.000	Merged-chr1-40383046-56
NR56172--MA0599.1.KLF5	chr6	87038460	87038469	-	0.000	0.000	Merged-chr6-87038264-54
NR1699--MA0493.1.Klf1	chr1	92190675	92190685	+	0.000	0.000	Merged-chr1-92190679-18
NR30547--MA1107.1.KLF9	chr17	85908760	85908772	+	0.000	0.000	Merged-chr17-85908611-2
NR10326--MA0742.1.Klf12	chr11	57952966	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR5153--MA0039.3.KLF4	chr10	8415517	8415527	-	0.000	0.000	Merged-chr10-8415419-33
NR12102--MA1107.1.KLF9	chr11	99144112	99144124	-	0.000	0.000	Merged-chr11-99144248-66
NR42333--MA0599.1.KLF5	chr3	101939312	101939321	+	0.000	0.000	Merged-chr3-101939314-18
NR57262--MA0599.1.KLF5	chr6	120264385	120264394	-	0.000	0.000	Merged-chr6-120264409-18
NR52429--MA0039.3.KLF4	chr5	120685780	120685790	+	0.000	0.000	Merged-chr5-120685893-52
NR41030--MA0741.1.KLF16	chr3	52677345	52677355	+	0.000	0.000	Merged-chr3-52677309-55
NR66909--MA0657.1.KLF13	chr8	117289158	117289175	-	0.000	0.000	Merged-chr8-117289266-15
NR58526--MA0493.1.Klf1	chr6	144664961	144664971	+	0.000	0.000	Merged-chr6-144664964-20
NR55991--MA0741.1.KLF16	chr6	82744661	82744671	-	0.000	0.000	Merged-chr6-82744737-54
NR42522--MA0741.1.KLF16	chr3	105704897	105704907	+	0.000	0.000	Merged-chr3-105704887-86
NR12106--MA0741.1.KLF16	chr11	99150544	99150554	+	0.000	0.000	Merged-chr11-99150380-50
NR28435--MA0493.1.Klf1	chr17	29394037	29394047	-	0.000	0.000	Merged-chr17-29393996-77
NR6388--MA0599.1.KLF5	chr10	67607753	67607762	-	0.000	0.000	Merged-chr10-67607847-59
NR58416--MA0740.1.KLF14	chr6	142862375	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR67721--MA1107.1.KLF9	chr9	14172176	14172188	-	0.000	0.000	Merged-chr9-14171965-37
NR22089--MA0741.1.KLF16	chr14	121422825	121422835	+	0.000	0.000	Merged-chr14-121422910-45
NR16042--MA0599.1.KLF5	chr12	118424070	118424079	-	0.000	0.000	Merged-chr12-118424167-25
NR62048--MA1107.1.KLF9	chr7	110202890	110202902	+	0.000	0.000	Merged-chr7-110202943-8
NR50645--MA0599.1.KLF5	chr5	64651647	64651656	-	0.000	0.000	Merged-chr5-64651532-36
