#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed
NR8950--MA0511.2.RUNX2	chr6	122302848	122302856	+	0.000	0.000	Merged-chr6-122302793-16
NR10690--MA0511.2.RUNX2	chr9	79810687	79810695	+	0.000	0.000	Merged-chr9-79810670-36
NR4763--MA0002.2.RUNX1	chr17	28625627	28625637	-	0.000	0.000	Merged-chr17-28625613-28
NR5146--MA0684.1.RUNX3	chr18	24091327	24091336	+	0.000	0.000	Merged-chr18-24091178-3
NR5474--MA0002.2.RUNX1	chr19	14305786	14305796	+	0.000	0.000	Merged-chr19-14305924-12
NR8851--MA0002.2.RUNX1	chr6	108630932	108630942	+	0.000	0.000	Merged-chr6-108631007-44
NR4177--MA0684.1.RUNX3	chr16	4503549	4503558	+	0.000	0.000	Merged-chr16-4503652-20
NR4620--MA0002.2.RUNX1	chr16	96273469	96273479	-	0.000	0.000	Merged-chr16-96273446-72
NR2940--MA0002.2.RUNX1	chr13	53065305	53065315	-	0.000	0.000	Merged-chr13-53065510-28
NR9979--MA0511.2.RUNX2	chr8	40584804	40584812	+	0.000	0.000	Merged-chr8-40584789-43
NR11119--MA0511.2.RUNX2	chrX	77640461	77640469	-	0.000	0.000	Merged-chrX-77640531-25
NR3846--MA0684.1.RUNX3	chr15	34389221	34389230	-	0.000	0.000	Merged-chr15-34389092-27
NR5649--MA0002.2.RUNX1	chr19	53407588	53407598	-	0.000	0.000	Merged-chr19-53407600-23
NR7885--MA0511.2.RUNX2	chr5	23637511	23637519	+	0.000	0.000	Merged-chr5-23637519-38
NR1147--MA0002.2.RUNX1	chr10	75643152	75643162	+	0.000	0.000	Merged-chr10-75643156-15
NR5605--MA0511.2.RUNX2	chr19	42149675	42149683	+	0.000	0.000	Merged-chr19-42149753-11
NR10451--MA0511.2.RUNX2	chr9	41153628	41153636	-	0.000	0.000	Merged-chr9-41153398-36
NR1752--MA0684.1.RUNX3	chr11	55031376	55031385	+	0.000	0.000	Merged-chr11-55031517-56
NR3284--MA0002.2.RUNX1	chr13	113227208	113227218	+	0.000	0.000	Merged-chr13-113227278-10
NR10352--MA0002.2.RUNX1	chr8	128417551	128417561	-	0.000	0.000	Merged-chr8-128417524-1
NR6390--MA0002.2.RUNX1	chr2	158133353	158133363	+	0.000	0.000	Merged-chr2-158133215-37
NR4209--MA0684.1.RUNX3	chr16	14088427	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR10418--MA0002.2.RUNX1	chr9	22641247	22641257	+	0.000	0.000	Merged-chr9-22641148-30
NR7372--MA0002.2.RUNX1	chr4	70307384	70307394	-	0.000	0.000	Merged-chr4-70307334-49
NR1084--MA0511.2.RUNX2	chr10	60389728	60389736	-	0.000	0.000	Merged-chr10-60389736-64
NR1626--MA0511.2.RUNX2	chr11	30187285	30187293	+	0.000	0.000	Merged-chr11-30187397-59
NR5758--MA0002.2.RUNX1	chr2	11040240	11040250	-	0.000	0.000	Merged-chr2-11040200-20
NR7994--MA0511.2.RUNX2	chr5	64651525	64651533	+	0.000	0.000	Merged-chr5-64651532-36
NR10547--MA0684.1.RUNX3	chr9	57800765	57800774	+	0.000	0.000	Merged-chr9-57800660-12
NR10875--MA0002.2.RUNX1	chr9	108083384	108083394	+	0.000	0.000	Merged-chr9-108083224-47
NR4904--MA0002.2.RUNX1	chr17	56289436	56289446	-	0.000	0.000	Merged-chr17-56289493-28
NR1212--MA0511.2.RUNX2	chr10	84897547	84897555	+	0.000	0.000	Merged-chr10-84897526-62
NR2953--MA0002.2.RUNX1	chr13	55641101	55641111	-	0.000	0.000	Merged-chr13-55640933-22
NR5695--MA0511.2.RUNX2	chr19	58238495	58238503	-	0.000	0.000	Merged-chr19-58238492-37
NR9227--MA0002.2.RUNX1	chr6	148748273	148748283	+	0.000	0.000	Merged-chr6-148748111-1
NR6422--MA0002.2.RUNX1	chr2	164081753	164081763	+	0.000	0.000	Merged-chr2-164081803-8
NR3001--MA0511.2.RUNX2	chr13	73955717	73955725	-	0.000	0.000	Merged-chr13-73955669-7
NR5125--MA0684.1.RUNX3	chr18	14985725	14985734	-	0.000	0.000	Merged-chr18-14985821-9
NR3568--MA0002.2.RUNX1	chr14	64487042	64487052	+	0.000	0.000	Merged-chr14-64487000-12
NR1888--MA0002.2.RUNX1	chr11	80785971	80785981	-	0.000	0.000	Merged-chr11-80785938-31
NR9879--MA0684.1.RUNX3	chr8	3354616	3354625	-	0.000	0.000	Merged-chr8-3354570-64
NR1573--MA0511.2.RUNX2	chr11	16988016	16988024	+	0.000	0.000	Merged-chr11-16987963-24
NR7385--MA0002.2.RUNX1	chr4	83234308	83234318	-	0.000	0.000	Merged-chr4-83234214-31
NR2714--MA0002.2.RUNX1	chr12	118439165	118439175	-	0.000	0.000	Merged-chr12-118439012-3
NR1080--MA0684.1.RUNX3	chr10	60290309	60290318	-	0.000	0.000	Merged-chr10-60290356-31
NR6088--MA0684.1.RUNX3	chr2	90487666	90487675	-	0.000	0.000	Merged-chr2-90487735-49
NR7407--MA0511.2.RUNX2	chr4	88088937	88088945	-	0.000	0.000	Merged-chr4-88088936-18
NR10222--MA0002.2.RUNX1	chr8	115462236	115462246	-	0.000	0.000	Merged-chr8-115462396-21
NR6531--MA0002.2.RUNX1	chr2	180080936	180080946	+	0.000	0.000	Merged-chr2-180080885-21
NR6802--MA0002.2.RUNX1	chr3	94916042	94916052	-	0.000	0.000	Merged-chr3-94916123-28
NR3776--MA0511.2.RUNX2	chr14	123163086	123163094	+	0.000	0.000	Merged-chr14-123163033-38
NR2966--MA0002.2.RUNX1	chr13	59668624	59668634	-	0.000	0.000	Merged-chr13-59668754-52
NR170--MA0002.2.RUNX1	chr1	59180217	59180227	-	0.000	0.000	Merged-chr1-59180254-19
NR441--MA0002.2.RUNX1	chr1	127557421	127557431	-	0.000	0.000	Merged-chr1-127557367-11
NR3140--MA0684.1.RUNX3	chr13	98124604	98124613	+	0.000	0.000	Merged-chr13-98124541-43
NR8986--MA0002.2.RUNX1	chr6	125067777	125067787	+	0.000	0.000	Merged-chr6-125067765-41
NR7516--MA0511.2.RUNX2	chr4	108371652	108371660	+	0.000	0.000	Merged-chr4-108371608-19
NR6991--MA0511.2.RUNX2	chr3	133506492	133506500	+	0.000	0.000	Merged-chr3-133506515-24
NR821--MA0002.2.RUNX1	chr1	184534678	184534688	-	0.000	0.000	Merged-chr1-184534660-49
NR8843--MA0002.2.RUNX1	chr6	108168460	108168470	-	0.000	0.000	Merged-chr6-108168461-115
NR4169--MA0684.1.RUNX3	chr16	3776569	3776578	+	0.000	0.000	Merged-chr16-3776489-17
NR4341--MA0002.2.RUNX1	chr16	43376986	43376996	+	0.000	0.000	Merged-chr16-43376977-35
NR4612--MA0002.2.RUNX1	chr16	95827544	95827554	-	0.000	0.000	Merged-chr16-95827524-61
NR7398--MA0002.2.RUNX1	chr4	85709849	85709859	+	0.000	0.000	Merged-chr4-85709823-9
NR9034--MA0511.2.RUNX2	chr6	130288355	130288363	+	0.000	0.000	Merged-chr6-130288327-19
NR5118--MA0002.2.RUNX1	chr18	14985706	14985716	+	0.000	0.000	Merged-chr18-14985821-9
NR3709--MA0002.2.RUNX1	chr14	103844082	103844092	-	0.000	0.000	Merged-chr14-103843962-25
NR10506--MA0002.2.RUNX1	chr9	53430251	53430261	+	0.000	0.000	Merged-chr9-53430212-10
NR3123--MA0511.2.RUNX2	chr13	95913144	95913152	-	0.000	0.000	Merged-chr13-95913173-23
NR5181--MA0684.1.RUNX3	chr18	34827830	34827839	-	0.000	0.000	Merged-chr18-34827772-23
NR331--MA0684.1.RUNX3	chr1	91049441	91049450	+	0.000	0.000	Merged-chr1-91049511-13
NR6130--MA0002.2.RUNX1	chr2	103600336	103600346	+	0.000	0.000	Merged-chr2-103600179-1
NR1139--MA0002.2.RUNX1	chr10	74823619	74823629	+	0.000	0.000	Merged-chr10-74823662-27
NR1966--MA0511.2.RUNX2	chr11	95000876	95000884	-	0.000	0.000	Merged-chr11-95001009-42
NR9414--MA0511.2.RUNX2	chr7	73572693	73572701	-	0.000	0.000	Merged-chr7-73572750-41
NR7192--MA0511.2.RUNX2	chr4	6924977	6924985	+	0.000	0.000	Merged-chr4-6924913-49
NR3276--MA0002.2.RUNX1	chr13	112341946	112341956	+	0.000	0.000	Merged-chr13-112342046-22
NR10615--MA0002.2.RUNX1	chr9	69092610	69092620	+	0.000	0.000	Merged-chr9-69092509-18
NR7512--MA0684.1.RUNX3	chr4	107196641	107196650	+	0.000	0.000	Merged-chr4-107196669-22
NR5290--MA0684.1.RUNX3	chr18	65691625	65691634	+	0.000	0.000	Merged-chr18-65691617-34
NR933--MA0511.2.RUNX2	chr10	13970473	13970481	-	0.000	0.000	Merged-chr10-13970545-12
NR7364--MA0002.2.RUNX1	chr4	63847309	63847319	+	0.000	0.000	Merged-chr4-63847263-40
NR9000--MA0511.2.RUNX2	chr6	127302987	127302995	+	0.000	0.000	Merged-chr6-127302896-25
NR3385--MA0002.2.RUNX1	chr14	25560069	25560079	-	0.000	0.000	Merged-chr14-25560139-23
NR8713--MA0002.2.RUNX1	chr6	82744675	82744685	-	0.000	0.000	Merged-chr6-82744737-54
NR6762--MA0002.2.RUNX1	chr3	87387617	87387627	+	0.000	0.000	Merged-chr3-87387698-10
NR4211--MA0002.2.RUNX1	chr16	14088506	14088516	+	0.000	0.000	Merged-chr16-14088440-49
NR5194--MA0684.1.RUNX3	chr18	37814060	37814069	-	0.000	0.000	Merged-chr18-37813954-31
NR4877--MA0002.2.RUNX1	chr17	51789246	51789256	+	0.000	0.000	Merged-chr17-51789354-14
NR943--MA0002.2.RUNX1	chr10	19104783	19104793	-	0.000	0.000	Merged-chr10-19104955-55
NR3308--MA0002.2.RUNX1	chr13	115179427	115179437	+	0.000	0.000	Merged-chr13-115179427-17
NR7668--MA0684.1.RUNX3	chr4	138257515	138257524	+	0.000	0.000	Merged-chr4-138257384-22
NR5051--MA0684.1.RUNX3	chr17	86779459	86779468	+	0.000	0.000	Merged-chr17-86779381-46
NR3659--MA0511.2.RUNX2	chr14	77861400	77861408	+	0.000	0.000	Merged-chr14-77861310-50
NR10291--MA0002.2.RUNX1	chr8	123032959	123032969	-	0.000	0.000	Merged-chr8-123033029-47
NR4863--MA0684.1.RUNX3	chr17	50167698	50167707	+	0.000	0.000	Merged-chr17-50167764-6
NR4942--MA0511.2.RUNX2	chr17	65817917	65817925	-	0.000	0.000	Merged-chr17-65817855-23
NR9679--MA0511.2.RUNX2	chr7	117635774	117635782	+	0.000	0.000	Merged-chr7-117635751-13
NR781--MA0002.2.RUNX1	chr1	180810552	180810562	+	0.000	0.000	Merged-chr1-180810648-13
NR3275--MA0684.1.RUNX3	chr13	112211292	112211301	+	0.000	0.000	Merged-chr13-112211274-7
NR9807--MA0511.2.RUNX2	chr7	136255794	136255802	-	0.000	0.000	Merged-chr7-136255803-24
NR8726--MA0002.2.RUNX1	chr6	86548165	86548175	+	0.000	0.000	Merged-chr6-86548021-53
NR5478--MA0684.1.RUNX3	chr19	14466273	14466282	+	0.000	0.000	Merged-chr19-14466199-30
NR7171--MA0511.2.RUNX2	chr3	157572189	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR10866--MA0684.1.RUNX3	chr9	105499567	105499576	-	0.000	0.000	Merged-chr9-105499679-15
NR6903--MA0002.2.RUNX1	chr3	115692658	115692668	-	0.000	0.000	Merged-chr3-115692552-34
NR4952--MA0002.2.RUNX1	chr17	71216501	71216511	+	0.000	0.000	Merged-chr17-71216494-9
NR8219--MA0511.2.RUNX2	chr5	113621184	113621192	-	0.000	0.000	Merged-chr5-113621220-18
NR1326--MA0511.2.RUNX2	chr10	99561534	99561542	+	0.000	0.000	Merged-chr10-99561487-50
NR3384--MA0684.1.RUNX3	chr14	25534437	25534446	-	0.000	0.000	Merged-chr14-25534315-15
NR1104--MA0684.1.RUNX3	chr10	67662499	67662508	+	0.000	0.000	Merged-chr10-67662488-5
NR8564--MA0002.2.RUNX1	chr6	41141082	41141092	+	0.000	0.000	Merged-chr6-41141136-19
NR10575--MA0002.2.RUNX1	chr9	62020497	62020507	-	0.000	0.000	Merged-chr9-62020503-14
NR608--MA0002.2.RUNX1	chr1	156459737	156459747	-	0.000	0.000	Merged-chr1-156459929-41
NR10099--MA0002.2.RUNX1	chr8	84876775	84876785	+	0.000	0.000	Merged-chr8-84876953-6
NR8520--MA0511.2.RUNX2	chr6	30592267	30592275	-	0.000	0.000	Merged-chr6-30592201-27
NR2801--MA0684.1.RUNX3	chr13	19219834	19219843	+	0.000	0.000	Merged-chr13-19219739-41
NR3529--MA0511.2.RUNX2	chr14	61518777	61518785	+	0.000	0.000	Merged-chr14-61518892-20
NR2382--MA0002.2.RUNX1	chr12	78356654	78356664	-	0.000	0.000	Merged-chr12-78356695-8
NR7075--MA0511.2.RUNX2	chr3	142892308	142892316	+	0.000	0.000	Merged-chr3-142892335-19
NR8421--MA0002.2.RUNX1	chr5	146974326	146974336	-	0.000	0.000	Merged-chr5-146974233-28
NR6741--MA0002.2.RUNX1	chr3	84126137	84126147	-	0.000	0.000	Merged-chr3-84126096-28
NR4856--MA0002.2.RUNX1	chr17	50071769	50071779	+	0.000	0.000	Merged-chr17-50071769-42
NR1164--MA0511.2.RUNX2	chr10	77962993	77963001	+	0.000	0.000	Merged-chr10-77962952-24
NR10578--MA0511.2.RUNX2	chr9	62080713	62080721	+	0.000	0.000	Merged-chr9-62080517-9
NR3288--MA0684.1.RUNX3	chr13	113549211	113549220	-	0.000	0.000	Merged-chr13-113549207-25
NR6870--MA0684.1.RUNX3	chr3	107761656	107761665	-	0.000	0.000	Merged-chr3-107761625-19
NR4171--MA0002.2.RUNX1	chr16	3982463	3982473	-	0.000	0.000	Merged-chr16-3982293-15
NR5030--MA0684.1.RUNX3	chr17	84758459	84758468	+	0.000	0.000	Merged-chr17-84758646-47
NR3416--MA0684.1.RUNX3	chr14	30675111	30675120	+	0.000	0.000	Merged-chr14-30675172-26
NR7184--MA0511.2.RUNX2	chr3	157938676	157938684	-	0.000	0.000	Merged-chr3-157938783-43
NR8881--MA0511.2.RUNX2	chr6	115594629	115594637	+	0.000	0.000	Merged-chr6-115594731-47
NR7356--MA0002.2.RUNX1	chr4	63401123	63401133	+	0.000	0.000	Merged-chr4-63401068-56
NR6059--MA0684.1.RUNX3	chr2	79121032	79121041	-	0.000	0.000	Merged-chr2-79121079-51
NR826--MA0002.2.RUNX1	chr1	184908695	184908705	-	0.000	0.000	Merged-chr1-184908710-36
NR2871--MA0002.2.RUNX1	chr13	37124152	37124162	+	0.000	0.000	Merged-chr13-37124169-8
NR7008--MA0002.2.RUNX1	chr3	135662284	135662294	+	0.000	0.000	Merged-chr3-135662466-47
NR7613--MA0684.1.RUNX3	chr4	132748881	132748890	+	0.000	0.000	Merged-chr4-132748989-25
NR9101--MA0511.2.RUNX2	chr6	137582263	137582271	-	0.000	0.000	Merged-chr6-137582391-38
NR10697--MA0002.2.RUNX1	chr9	79919425	79919435	-	0.000	0.000	Merged-chr9-79919473-56
NR6611--MA0002.2.RUNX1	chr3	36854118	36854128	-	0.000	0.000	Merged-chr3-36854131-63
NR4--MA0002.2.RUNX1	chr1	6467286	6467296	+	0.000	0.000	Merged-chr1-6467226-38
NR521--MA0002.2.RUNX1	chr1	138822584	138822594	+	0.000	0.000	Merged-chr1-138822653-34
NR2090--MA0002.2.RUNX1	chr11	109694173	109694183	+	0.000	0.000	Merged-chr11-109694201-12
NR10510--MA0511.2.RUNX2	chr9	53436426	53436434	+	0.000	0.000	Merged-chr9-53436232-20
NR5837--MA0684.1.RUNX3	chr2	30112734	30112743	-	0.000	0.000	Merged-chr2-30112786-18
NR2903--MA0002.2.RUNX1	chr13	42049066	42049076	-	0.000	0.000	Merged-chr13-42049130-34
NR9449--MA0684.1.RUNX3	chr7	78763121	78763130	-	0.000	0.000	Merged-chr7-78763113-9
NR1044--MA0002.2.RUNX1	chr10	53461315	53461325	-	0.000	0.000	Merged-chr10-53461441-37
NR2741--MA0002.2.RUNX1	chr13	5806317	5806327	+	0.000	0.000	Merged-chr13-5806398-17
NR76--MA0002.2.RUNX1	chr1	38694359	38694369	+	0.000	0.000	Merged-chr1-38694375-50
NR4772--MA0511.2.RUNX2	chr17	29693746	29693754	+	0.000	0.000	Merged-chr17-29693798-13
NR9114--MA0511.2.RUNX2	chr6	140508535	140508543	-	0.000	0.000	Merged-chr6-140508405-40
NR825--MA0684.1.RUNX3	chr1	184576648	184576657	+	0.000	0.000	Merged-chr1-184576440-44
NR1444--MA0684.1.RUNX3	chr10	121189373	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR1296--MA0002.2.RUNX1	chr10	95781079	95781089	+	0.000	0.000	Merged-chr10-95781275-17
NR8490--MA0002.2.RUNX1	chr6	13078913	13078923	+	0.000	0.000	Merged-chr6-13078885-13
NR10239--MA0684.1.RUNX3	chr8	116717266	116717275	+	0.000	0.000	Merged-chr8-116717291-13
NR4801--MA0002.2.RUNX1	chr17	34630397	34630407	+	0.000	0.000	Merged-chr17-34630470-19
NR10318--MA0511.2.RUNX2	chr8	125725665	125725673	-	0.000	0.000	Merged-chr8-125725496-61
NR2330--MA0511.2.RUNX2	chr12	69530053	69530061	+	0.000	0.000	Merged-chr12-69529974-44
NR7067--MA0511.2.RUNX2	chr3	142281331	142281339	+	0.000	0.000	Merged-chr3-142281213-32
NR9124--MA0002.2.RUNX1	chr6	140819581	140819591	-	0.000	0.000	Merged-chr6-140819599-25
NR4577--MA0002.2.RUNX1	chr16	92654066	92654076	+	0.000	0.000	Merged-chr16-92654045-22
NR7239--MA0002.2.RUNX1	chr4	21842815	21842825	-	0.000	0.000	Merged-chr4-21842691-16
NR8870--MA0002.2.RUNX1	chr6	114680715	114680725	+	0.000	0.000	Merged-chr6-114680975-48
NR643--MA0002.2.RUNX1	chr1	164053769	164053779	+	0.000	0.000	Merged-chr1-164053798-7
NR8936--MA0002.2.RUNX1	chr6	120470983	120470993	+	0.000	0.000	Merged-chr6-120470872-38
NR1013--MA0511.2.RUNX2	chr10	40171385	40171393	-	0.000	0.000	Merged-chr10-40171372-15
NR89--MA0002.2.RUNX1	chr1	40236408	40236418	-	0.000	0.000	Merged-chr1-40236250-26
NR772--MA0684.1.RUNX3	chr1	180410442	180410451	+	0.000	0.000	Merged-chr1-180410391-12
NR5145--MA0002.2.RUNX1	chr18	24091327	24091337	-	0.000	0.000	Merged-chr18-24091178-3
NR646--MA0511.2.RUNX2	chr1	164079560	164079568	-	0.000	0.000	Merged-chr1-164079439-12
NR9028--MA0002.2.RUNX1	chr6	130136694	130136704	-	0.000	0.000	Merged-chr6-130136655-31
NR10186--MA0684.1.RUNX3	chr8	110813252	110813261	+	0.000	0.000	Merged-chr8-110813191-16
NR1166--MA0002.2.RUNX1	chr10	77963002	77963012	-	0.000	0.000	Merged-chr10-77962952-24
NR4814--MA0002.2.RUNX1	chr17	35526816	35526826	+	0.000	0.000	Merged-chr17-35526917-14
NR881--MA0684.1.RUNX3	chr1	192778940	192778949	+	0.000	0.000	Merged-chr1-192778895-23
NR676--MA0684.1.RUNX3	chr1	165985849	165985858	+	0.000	0.000	Merged-chr1-165985990-54
NR6623--MA0684.1.RUNX3	chr3	37606147	37606156	-	0.000	0.000	Merged-chr3-37605967-27
NR3369--MA0002.2.RUNX1	chr14	20785459	20785469	-	0.000	0.000	Merged-chr14-20785376-56
NR10708--MA0002.2.RUNX1	chr9	81864010	81864020	+	0.000	0.000	Merged-chr9-81863870-55
NR927--MA0002.2.RUNX1	chr10	12985259	12985269	-	0.000	0.000	Merged-chr10-12985296-24
NR5528--MA0511.2.RUNX2	chr19	29347396	29347404	-	0.000	0.000	Merged-chr19-29347328-12
NR3577--MA0511.2.RUNX2	chr14	65330858	65330866	-	0.000	0.000	Merged-chr14-65330788-23
NR8535--MA0002.2.RUNX1	chr6	33675651	33675661	-	0.000	0.000	Merged-chr6-33675584-7
NR5114--MA0511.2.RUNX2	chr18	14985708	14985716	-	0.000	0.000	Merged-chr18-14985821-9
NR3163--MA0511.2.RUNX2	chr13	99781338	99781346	-	0.000	0.000	Merged-chr13-99781144-21
NR9868--MA0511.2.RUNX2	chr7	143644145	143644153	+	0.000	0.000	Merged-chr7-143644190-29
NR1327--MA0684.1.RUNX3	chr10	99561534	99561543	+	0.000	0.000	Merged-chr10-99561487-50
NR2753--MA0684.1.RUNX3	chr13	8742951	8742960	+	0.000	0.000	Merged-chr13-8742974-25
NR9454--MA0511.2.RUNX2	chr7	80209934	80209942	-	0.000	0.000	Merged-chr7-80209951-53
NR4241--MA0511.2.RUNX2	chr16	22466505	22466513	+	0.000	0.000	Merged-chr16-22466658-43
NR7618--MA0684.1.RUNX3	chr4	132976044	132976053	-	0.000	0.000	Merged-chr4-132976017-12
NR11210--MA0002.2.RUNX1	chrX	167037990	167038000	+	0.000	0.000	Merged-chrX-167038027-22
NR751--MA0684.1.RUNX3	chr1	178218441	178218450	-	0.000	0.000	Merged-chr1-178218511-16
NR8230--MA0002.2.RUNX1	chr5	114041829	114041839	-	0.000	0.000	Merged-chr5-114041714-24
NR5475--MA0511.2.RUNX2	chr19	14466273	14466281	+	0.000	0.000	Merged-chr19-14466199-30
NR11191--MA0002.2.RUNX1	chrX	159447367	159447377	+	0.000	0.000	Merged-chrX-159447377-17
NR5048--MA0684.1.RUNX3	chr17	86278294	86278303	+	0.000	0.000	Merged-chr17-86278304-8
NR6301--MA0511.2.RUNX2	chr2	144272304	144272312	+	0.000	0.000	Merged-chr2-144272283-2
NR54--MA0684.1.RUNX3	chr1	36025100	36025109	-	0.000	0.000	Merged-chr1-36025179-31
NR211--MA0511.2.RUNX2	chr1	64508649	64508657	-	0.000	0.000	Merged-chr1-64508658-48
NR10244--MA0511.2.RUNX2	chr8	117074472	117074480	-	0.000	0.000	Merged-chr8-117074609-38
NR926--MA0684.1.RUNX3	chr10	12985158	12985167	-	0.000	0.000	Merged-chr10-12985296-24
NR8134--MA0002.2.RUNX1	chr5	99499892	99499902	+	0.000	0.000	Merged-chr5-99499835-48
NR10416--MA0002.2.RUNX1	chr9	22366959	22366969	+	0.000	0.000	Merged-chr9-22366928-17
NR1419--MA0511.2.RUNX2	chr10	118628209	118628217	-	0.000	0.000	Merged-chr10-118628235-24
NR10816--MA0684.1.RUNX3	chr9	96785404	96785413	+	0.000	0.000	Merged-chr9-96785400-18
NR7294--MA0684.1.RUNX3	chr4	47300827	47300836	-	0.000	0.000	Merged-chr4-47300829-7
NR10082--MA0511.2.RUNX2	chr8	81704155	81704163	-	0.000	0.000	Merged-chr8-81703996-53
NR4678--MA0002.2.RUNX1	chr17	12165580	12165590	-	0.000	0.000	Merged-chr17-12165459-54
NR10210--MA0511.2.RUNX2	chr8	114879899	114879907	-	0.000	0.000	Merged-chr8-114879936-19
NR10876--MA0511.2.RUNX2	chr9	108163798	108163806	+	0.000	0.000	Merged-chr9-108163865-26
NR4949--MA0002.2.RUNX1	chr17	71192225	71192235	-	0.000	0.000	Merged-chr17-71192022-46
NR7069--MA0002.2.RUNX1	chr3	142281338	142281348	-	0.000	0.000	Merged-chr3-142281213-32
NR2998--MA0002.2.RUNX1	chr13	73491289	73491299	+	0.000	0.000	Merged-chr13-73491277-13
NR2603--MA0002.2.RUNX1	chr12	108601089	108601099	+	0.000	0.000	Merged-chr12-108601181-28
NR10178--MA0684.1.RUNX3	chr8	107360744	107360753	-	0.000	0.000	Merged-chr8-107360738-8
NR744--MA0002.2.RUNX1	chr1	177670800	177670810	-	0.000	0.000	Merged-chr1-177670807-27
NR3109--MA0002.2.RUNX1	chr13	95449935	95449945	-	0.000	0.000	Merged-chr13-95449730-51
NR5123--MA0684.1.RUNX3	chr18	14985713	14985722	-	0.000	0.000	Merged-chr18-14985821-9
NR5961--MA0002.2.RUNX1	chr2	65133924	65133934	-	0.000	0.000	Merged-chr2-65133825-19
NR330--MA0002.2.RUNX1	chr1	91049441	91049451	-	0.000	0.000	Merged-chr1-91049511-13
NR6672--MA0002.2.RUNX1	chr3	58671329	58671339	-	0.000	0.000	Merged-chr3-58671349-14
NR5597--MA0511.2.RUNX2	chr19	40300140	40300148	+	0.000	0.000	Merged-chr19-40300210-18
NR9006--MA0684.1.RUNX3	chr6	127617443	127617452	+	0.000	0.000	Merged-chr6-127617353-34
NR6467--MA0002.2.RUNX1	chr2	168429763	168429773	-	0.000	0.000	Merged-chr2-168429700-17
NR8--MA0684.1.RUNX3	chr1	7147198	7147207	+	0.000	0.000	Merged-chr1-7147128-26
NR1095--MA0511.2.RUNX2	chr10	66953973	66953981	-	0.000	0.000	Merged-chr10-66953660-61
NR8732--MA0002.2.RUNX1	chr6	86600251	86600261	-	0.000	0.000	Merged-chr6-86600149-54
NR4918--MA0511.2.RUNX2	chr17	62857484	62857492	+	0.000	0.000	Merged-chr17-62857583-41
NR2301--MA0511.2.RUNX2	chr12	52830989	52830997	-	0.000	0.000	Merged-chr12-52830906-26
NR9367--MA0684.1.RUNX3	chr7	55957322	55957331	+	0.000	0.000	Merged-chr7-55957390-5
NR442--MA0511.2.RUNX2	chr1	127619490	127619498	-	0.000	0.000	Merged-chr1-127619429-18
NR6685--MA0002.2.RUNX1	chr3	61409825	61409835	+	0.000	0.000	Merged-chr3-61409766-58
NR1028--MA0002.2.RUNX1	chr10	44565400	44565410	+	0.000	0.000	Merged-chr10-44565261-15
NR2602--MA0684.1.RUNX3	chr12	108601019	108601028	-	0.000	0.000	Merged-chr12-108601181-28
NR8987--MA0511.2.RUNX2	chr6	125241741	125241749	-	0.000	0.000	Merged-chr6-125241695-39
NR8222--MA0002.2.RUNX1	chr5	113672598	113672608	+	0.000	0.000	Merged-chr5-113672609-14
NR4862--MA0002.2.RUNX1	chr17	50167698	50167708	-	0.000	0.000	Merged-chr17-50167764-6
NR2106--MA0002.2.RUNX1	chr11	113005337	113005347	-	0.000	0.000	Merged-chr11-113005354-7
NR10091--MA0684.1.RUNX3	chr8	83767866	83767875	+	0.000	0.000	Merged-chr8-83767708-6
NR1014--MA0684.1.RUNX3	chr10	40171384	40171393	-	0.000	0.000	Merged-chr10-40171372-15
NR2662--MA0511.2.RUNX2	chr12	115012937	115012945	+	0.000	0.000	Merged-chr12-115012998-22
NR8997--MA0002.2.RUNX1	chr6	126995691	126995701	+	0.000	0.000	Merged-chr6-126995755-15
NR104--MA0002.2.RUNX1	chr1	40585667	40585677	+	0.000	0.000	Merged-chr1-40585603-1
NR6717--MA0002.2.RUNX1	chr3	75930325	75930335	+	0.000	0.000	Merged-chr3-75930291-55
NR4495--MA0002.2.RUNX1	chr16	78546726	78546736	-	0.000	0.000	Merged-chr16-78546881-68
NR4180--MA0511.2.RUNX2	chr16	4584024	4584032	+	0.000	0.000	Merged-chr16-4584045-35
NR504--MA0684.1.RUNX3	chr1	135268271	135268280	-	0.000	0.000	Merged-chr1-135268339-27
NR8854--MA0002.2.RUNX1	chr6	108717915	108717925	+	0.000	0.000	Merged-chr6-108717791-30
NR4081--MA0002.2.RUNX1	chr15	93913639	93913649	-	0.000	0.000	Merged-chr15-93913565-49
NR9089--MA0002.2.RUNX1	chr6	136743940	136743950	+	0.000	0.000	Merged-chr6-136743937-14
