#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR31923--MA0657.1.KLF13	chr18	64931372	64931389	-	0.000	0.000	Merged-chr18-64931407-12
NR25--MA0741.1.KLF16	chr1	6454098	6454108	+	0.000	0.000	Merged-chr1-6454252-50
NR68724--MA1107.1.KLF9	chr9	51162038	51162050	-	0.000	0.000	Merged-chr9-51161990-29
NR12840--MA0599.1.KLF5	chr11	115428087	115428096	-	0.000	0.000	Merged-chr11-115428009-26
NR50423--MA0493.1.Klf1	chr5	53605582	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR57326--MA0742.1.Klf12	chr6	121110176	121110190	-	0.000	0.000	Merged-chr6-121110104-77
NR69045--MA0599.1.KLF5	chr9	61236138	61236147	+	0.000	0.000	Merged-chr9-61236183-14
NR70192--MA1107.1.KLF9	chr9	94614248	94614260	+	0.000	0.000	Merged-chr9-94614117-31
NR71487--MA0741.1.KLF16	chr9	123229918	123229928	+	0.000	0.000	Merged-chr9-123229915-16
NR14690--MA0742.1.Klf12	chr12	80069220	80069234	+	0.000	0.000	Merged-chr12-80069261-23
NR40057--MA0493.1.Klf1	chr2	174018093	174018103	+	0.000	0.000	Merged-chr2-174018150-40
NR54384--MA0741.1.KLF16	chr5	150232893	150232903	+	0.000	0.000	Merged-chr5-150232910-1
NR31752--MA0740.1.KLF14	chr18	60681074	60681087	-	0.000	0.000	Merged-chr18-60681033-32
NR39027--MA0741.1.KLF16	chr2	153278559	153278569	+	0.000	0.000	Merged-chr2-153278581-35
NR50424--MA0741.1.KLF16	chr5	53605581	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR609--MA0599.1.KLF5	chr1	42952944	42952953	+	0.000	0.000	Merged-chr1-42953184-68
NR48105--MA0599.1.KLF5	chr4	137676197	137676206	+	0.000	0.000	Merged-chr4-137676231-6
NR61212--MA0493.1.Klf1	chr7	80583401	80583411	-	0.000	0.000	Merged-chr7-80583398-64
NR57953--MA1107.1.KLF9	chr6	134451032	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR32319--MA0599.1.KLF5	chr18	76222429	76222438	+	0.000	0.000	Merged-chr18-76222464-24
NR23610--MA1107.1.KLF9	chr15	77071701	77071713	-	0.000	0.000	Merged-chr15-77071598-27
NR44538--MA0599.1.KLF5	chr4	11453821	11453830	-	0.000	0.000	Merged-chr4-11453952-20
NR33510--MA0039.3.KLF4	chr19	23447336	23447346	-	0.000	0.000	Merged-chr19-23447568-37
NR18014--MA0599.1.KLF5	chr13	95063712	95063721	-	0.000	0.000	Merged-chr13-95063599-48
NR28468--MA0039.3.KLF4	chr17	29841915	29841925	-	0.000	0.000	Merged-chr17-29841943-28
NR40089--MA0599.1.KLF5	chr2	174556036	174556045	-	0.000	0.000	Merged-chr2-174555978-36
NR25688--MA0599.1.KLF5	chr16	29814189	29814198	+	0.000	0.000	Merged-chr16-29814134-35
NR61104--MA1107.1.KLF9	chr7	79371568	79371580	+	0.000	0.000	Merged-chr7-79371678-26
NR42469--MA1107.1.KLF9	chr3	104631157	104631169	-	0.000	0.000	Merged-chr3-104631108-10
NR71488--MA1107.1.KLF9	chr9	123229917	123229929	+	0.000	0.000	Merged-chr9-123229915-16
NR464--MA0741.1.KLF16	chr1	38395435	38395445	+	0.000	0.000	Merged-chr1-38395375-19
NR54349--MA0599.1.KLF5	chr5	149846994	149847003	-	0.000	0.000	Merged-chr5-149846777-12
NR1844--MA0039.3.KLF4	chr1	98088160	98088170	-	0.000	0.000	Merged-chr1-98088226-2
NR50656--MA0493.1.Klf1	chr5	64684279	64684289	+	0.000	0.000	Merged-chr5-64684447-46
NR32564--MA1107.1.KLF9	chr18	81521148	81521160	-	0.000	0.000	Merged-chr18-81521002-1
NR54630--MA0742.1.Klf12	chr6	17307662	17307676	-	0.000	0.000	Merged-chr6-17307561-30
NR19642--MA0741.1.KLF16	chr14	27262417	27262427	+	0.000	0.000	Merged-chr14-27262535-17
NR27986--MA0742.1.Klf12	chr17	23599107	23599121	+	0.000	0.000	Merged-chr17-23599056-62
NR56654--MA0599.1.KLF5	chr6	99498317	99498326	-	0.000	0.000	Merged-chr6-99498294-17
NR54335--MA0493.1.Klf1	chr5	149459384	149459394	+	0.000	0.000	Merged-chr5-149459249-24
NR31274--MA0741.1.KLF16	chr18	35830184	35830194	+	0.000	0.000	Merged-chr18-35830192-19
NR25360--MA1107.1.KLF9	chr16	14350931	14350943	+	0.000	0.000	Merged-chr16-14350919-24
NR39659--MA0741.1.KLF16	chr2	167713149	167713159	-	0.000	0.000	Merged-chr2-167713112-41
NR63080--MA0740.1.KLF14	chr7	130812683	130812696	-	0.000	0.000	Merged-chr7-130812664-20
NR72033--MA0599.1.KLF5	chrX	56374554	56374563	-	0.000	0.000	Merged-chrX-56374648-33
NR15895--MA0599.1.KLF5	chr12	113219997	113220006	-	0.000	0.000	Merged-chr12-113220068-2
NR21599--MA0742.1.Klf12	chr14	105232608	105232622	-	0.000	0.000	Merged-chr14-105232653-27
NR14237--MA0741.1.KLF16	chr12	55388658	55388668	+	0.000	0.000	Merged-chr12-55388568-28
NR64822--MA0493.1.Klf1	chr8	46654713	46654723	+	0.000	0.000	Merged-chr8-46654782-26
NR9347--MA0599.1.KLF5	chr11	6658506	6658515	+	0.000	0.000	Merged-chr11-6658459-18
NR4238--MA0599.1.KLF5	chr1	180483486	180483495	+	0.000	0.000	Merged-chr1-180483466-4
NR67266--MA0741.1.KLF16	chr8	122769455	122769465	-	0.000	0.000	Merged-chr8-122769435-21
NR39299--MA0599.1.KLF5	chr2	160367182	160367191	-	0.000	0.000	Merged-chr2-160367322-62
NR13468--MA1107.1.KLF9	chr12	8827560	8827572	-	0.000	0.000	Merged-chr12-8827572-4
NR64714--MA1107.1.KLF9	chr8	40634822	40634834	-	0.000	0.000	Merged-chr8-40634821-50
NR68931--MA0740.1.KLF14	chr9	58112455	58112468	+	0.000	0.000	Merged-chr9-58112486-25
NR19568--MA0742.1.Klf12	chr14	25378495	25378509	+	0.000	0.000	Merged-chr14-25378352-94
NR41590--MA0741.1.KLF16	chr3	86214188	86214198	-	0.000	0.000	Merged-chr3-86214292-17
NR3634--MA0740.1.KLF14	chr1	165322330	165322343	+	0.000	0.000	Merged-chr1-165322509-22
NR50655--MA0039.3.KLF4	chr5	64684281	64684291	+	0.000	0.000	Merged-chr5-64684447-46
NR30489--MA0742.1.Klf12	chr17	84148964	84148978	+	0.000	0.000	Merged-chr17-84148977-32
NR37333--MA1107.1.KLF9	chr2	102186175	102186187	+	0.000	0.000	Merged-chr2-102186171-70
NR9798--MA1107.1.KLF9	chr11	32769107	32769119	-	0.000	0.000	Merged-chr11-32769022-47
NR40093--MA0493.1.Klf1	chr2	174556043	174556053	-	0.000	0.000	Merged-chr2-174555978-36
NR13599--MA0599.1.KLF5	chr12	17736626	17736635	-	0.000	0.000	Merged-chr12-17736753-13
NR24553--MA0741.1.KLF16	chr15	97606752	97606762	+	0.000	0.000	Merged-chr15-97606857-25
NR14075--MA0741.1.KLF16	chr12	46819422	46819432	-	0.000	0.000	Merged-chr12-46819376-53
NR58071--MA0741.1.KLF16	chr6	136944786	136944796	+	0.000	0.000	Merged-chr6-136944749-25
NR16770--MA0599.1.KLF5	chr13	44507199	44507208	+	0.000	0.000	Merged-chr13-44507226-54
NR22397--MA0741.1.KLF16	chr15	12397271	12397281	-	0.000	0.000	Merged-chr15-12397193-17
NR15415--MA1107.1.KLF9	chr12	105537660	105537672	+	0.000	0.000	Merged-chr12-105537597-12
NR13917--MA0599.1.KLF5	chr12	33284732	33284741	-	0.000	0.000	Merged-chr12-33284674-45
NR22668--MA0741.1.KLF16	chr15	37100239	37100249	+	0.000	0.000	Merged-chr15-37100344-35
NR42936--MA0599.1.KLF5	chr3	122419928	122419937	-	0.000	0.000	Merged-chr3-122419865-81
NR6058--MA0039.3.KLF4	chr10	58812540	58812550	-	0.000	0.000	Merged-chr10-58812517-33
NR36261--MA1107.1.KLF9	chr2	57253110	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR71740--MA0599.1.KLF5	chrX	11807628	11807637	-	0.000	0.000	Merged-chrX-11807540-17
NR20136--MA0599.1.KLF5	chr14	47740787	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR49561--MA0741.1.KLF16	chr5	22740221	22740231	-	0.000	0.000	Merged-chr5-22740212-9
NR66698--MA0599.1.KLF5	chr8	111624115	111624124	+	0.000	0.000	Merged-chr8-111624206-14
NR42908--MA1107.1.KLF9	chr3	121312522	121312534	-	0.000	0.000	Merged-chr3-121312656-21
NR34735--MA1107.1.KLF9	chr2	4864581	4864593	+	0.000	0.000	Merged-chr2-4864669-14
NR10311--MA0493.1.Klf1	chr11	57791222	57791232	+	0.000	0.000	Merged-chr11-57791276-17
NR35812--MA0493.1.Klf1	chr2	33169550	33169560	-	0.000	0.000	Merged-chr2-33169532-13
NR5868--MA0039.3.KLF4	chr10	44444022	44444032	-	0.000	0.000	Merged-chr10-44443949-54
NR45450--MA0657.1.KLF13	chr4	49626418	49626435	-	0.000	0.000	Merged-chr4-49626526-1
NR70188--MA1107.1.KLF9	chr9	94614240	94614252	+	0.000	0.000	Merged-chr9-94614117-31
NR56515--MA0493.1.Klf1	chr6	95651459	95651469	+	0.000	0.000	Merged-chr6-95651560-12
NR22736--MA0493.1.Klf1	chr15	38635249	38635259	+	0.000	0.000	Merged-chr15-38635237-53
NR18020--MA0741.1.KLF16	chr13	95063711	95063721	-	0.000	0.000	Merged-chr13-95063599-48
NR59420--MA0741.1.KLF16	chr7	24482003	24482013	-	0.000	0.000	Merged-chr7-24481860-36
NR54385--MA0599.1.KLF5	chr5	150259744	150259753	+	0.000	0.000	Merged-chr5-150259783-65
NR35919--MA1107.1.KLF9	chr2	36091472	36091484	+	0.000	0.000	Merged-chr2-36091401-36
NR27407--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR18022--MA1107.1.KLF9	chr13	95063710	95063722	-	0.000	0.000	Merged-chr13-95063599-48
NR65034--MA1107.1.KLF9	chr8	61283208	61283220	+	0.000	0.000	Merged-chr8-61283229-50
NR33883--MA0493.1.Klf1	chr19	40509069	40509079	-	0.000	0.000	Merged-chr19-40509084-1
NR27239--MA0657.1.KLF13	chr16	96208431	96208448	-	0.000	0.000	Merged-chr16-96208613-13
NR56837--MA0741.1.KLF16	chr6	108448393	108448403	+	0.000	0.000	Merged-chr6-108448378-58
NR47396--MA0599.1.KLF5	chr4	128807023	128807032	+	0.000	0.000	Merged-chr4-128807038-7
NR13601--MA0741.1.KLF16	chr12	17736623	17736633	-	0.000	0.000	Merged-chr12-17736753-13
NR34521--MA0741.1.KLF16	chr19	57430073	57430083	-	0.000	0.000	Merged-chr19-57430178-33
NR31395--MA0599.1.KLF5	chr18	41753031	41753040	-	0.000	0.000	Merged-chr18-41752958-32
NR38535--MA1107.1.KLF9	chr2	139776489	139776501	-	0.000	0.000	Merged-chr2-139776654-18
NR56332--MA0599.1.KLF5	chr6	90988826	90988835	+	0.000	0.000	Merged-chr6-90988729-111
NR42259--MA1107.1.KLF9	chr3	101066402	101066414	+	0.000	0.000	Merged-chr3-101066330-34
NR22429--MA0741.1.KLF16	chr15	25413775	25413785	+	0.000	0.000	Merged-chr15-25413790-40
NR29246--MA0493.1.Klf1	chr17	47739614	47739624	-	0.000	0.000	Merged-chr17-47739612-38
NR12688--MA0742.1.Klf12	chr11	113206435	113206449	-	0.000	0.000	Merged-chr11-113206318-17
NR44798--MA0599.1.KLF5	chr4	32560430	32560439	+	0.000	0.000	Merged-chr4-32560610-21
NR25911--MA1107.1.KLF9	chr16	36057603	36057615	+	0.000	0.000	Merged-chr16-36057640-19
NR42282--MA0740.1.KLF14	chr3	101377058	101377071	-	0.000	0.000	Merged-chr3-101377096-48
NR14581--MA0493.1.Klf1	chr12	75905508	75905518	+	0.000	0.000	Merged-chr12-75905530-21
NR41515--MA0599.1.KLF5	chr3	82365266	82365275	-	0.000	0.000	Merged-chr3-82365236-33
NR25384--MA0599.1.KLF5	chr16	15887227	15887236	-	0.000	0.000	Merged-chr16-15887242-95
NR56514--MA0039.3.KLF4	chr6	95651461	95651471	+	0.000	0.000	Merged-chr6-95651560-12
NR8322--MA0741.1.KLF16	chr10	117104435	117104445	-	0.000	0.000	Merged-chr10-117104293-23
NR33681--MA1107.1.KLF9	chr19	32523946	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR56199--MA0741.1.KLF16	chr6	87722837	87722847	-	0.000	0.000	Merged-chr6-87722866-19
NR28383--MA0741.1.KLF16	chr17	28643872	28643882	-	0.000	0.000	Merged-chr17-28644039-8
NR28622--MA0740.1.KLF14	chr17	33810515	33810528	-	0.000	0.000	Merged-chr17-33810472-35
NR12093--MA0599.1.KLF5	chr11	99124247	99124256	-	0.000	0.000	Merged-chr11-99124300-22
NR24382--MA0039.3.KLF4	chr15	93443909	93443919	+	0.000	0.000	Merged-chr15-93443797-12
NR55550--MA0741.1.KLF16	chr6	54760013	54760023	-	0.000	0.000	Merged-chr6-54760187-57
NR42103--MA0742.1.Klf12	chr3	96675344	96675358	+	0.000	0.000	Merged-chr3-96675499-26
NR46745--MA0599.1.KLF5	chr4	109229934	109229943	+	0.000	0.000	Merged-chr4-109229977-29
NR347--MA0741.1.KLF16	chr1	34831628	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR14693--MA0493.1.Klf1	chr12	80069220	80069230	+	0.000	0.000	Merged-chr12-80069261-23
NR2984--MA1107.1.KLF9	chr1	151236858	151236870	+	0.000	0.000	Merged-chr1-151236737-36
NR11411--MA0741.1.KLF16	chr11	82954818	82954828	-	0.000	0.000	Merged-chr11-82954782-27
NR9686--MA0039.3.KLF4	chr11	29883308	29883318	-	0.000	0.000	Merged-chr11-29883287-9
NR22428--MA0599.1.KLF5	chr15	25413775	25413784	+	0.000	0.000	Merged-chr15-25413790-40
NR19364--MA0599.1.KLF5	chr14	18893963	18893972	-	0.000	0.000	Merged-chr14-18893829-80
NR41608--MA1107.1.KLF9	chr3	87488050	87488062	+	0.000	0.000	Merged-chr3-87488125-17
NR39756--MA0599.1.KLF5	chr2	168741484	168741493	+	0.000	0.000	Merged-chr2-168741453-11
NR54496--MA1107.1.KLF9	chr6	6217148	6217160	+	0.000	0.000	Merged-chr6-6217012-81
NR8947--MA0599.1.KLF5	chr10	127621527	127621536	+	0.000	0.000	Merged-chr10-127621595-57
NR5336--MA1107.1.KLF9	chr10	18743779	18743791	+	0.000	0.000	Merged-chr10-18743767-30
NR46866--MA0599.1.KLF5	chr4	115047763	115047772	-	0.000	0.000	Merged-chr4-115047935-22
NR30053--MA0039.3.KLF4	chr17	74354608	74354618	+	0.000	0.000	Merged-chr17-74354475-5
NR20144--MA1107.1.KLF9	chr14	48376271	48376283	+	0.000	0.000	Merged-chr14-48376361-15
NR49361--MA0599.1.KLF5	chr5	14514927	14514936	-	0.000	0.000	Merged-chr5-14515082-42
NR3035--MA0742.1.Klf12	chr1	152733291	152733305	+	0.000	0.000	Merged-chr1-152733286-16
NR43922--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR72941--MA1107.1.KLF9	chrX	166329052	166329064	-	0.000	0.000	Merged-chrX-166329162-24
NR37329--MA1107.1.KLF9	chr2	102183961	102183973	-	0.000	0.000	Merged-chr2-102183884-3
NR44797--MA1107.1.KLF9	chr4	32481940	32481952	-	0.000	0.000	Merged-chr4-32481815-19
NR64635--MA0599.1.KLF5	chr8	35826694	35826703	+	0.000	0.000	Merged-chr8-35826884-2
NR25589--MA1107.1.KLF9	chr16	21845995	21846007	+	0.000	0.000	Merged-chr16-21846082-27
NR61234--MA0039.3.KLF4	chr7	80889954	80889964	-	0.000	0.000	Merged-chr7-80889840-60
NR46695--MA0742.1.Klf12	chr4	108310782	108310796	+	0.000	0.000	Merged-chr4-108310849-34
NR35960--MA0493.1.Klf1	chr2	38164488	38164498	+	0.000	0.000	Merged-chr2-38164645-23
NR2772--MA0741.1.KLF16	chr1	138449368	138449378	+	0.000	0.000	Merged-chr1-138449346-9
NR68846--MA0741.1.KLF16	chr9	56098022	56098032	+	0.000	0.000	Merged-chr9-56098023-21
NR43424--MA0741.1.KLF16	chr3	133758586	133758596	+	0.000	0.000	Merged-chr3-133758511-65
NR63179--MA0742.1.Klf12	chr7	132484475	132484489	+	0.000	0.000	Merged-chr7-132484598-7
NR64073--MA0741.1.KLF16	chr8	11009080	11009090	-	0.000	0.000	Merged-chr8-11009107-63
NR42918--MA0493.1.Klf1	chr3	121426492	121426502	-	0.000	0.000	Merged-chr3-121426726-98
NR31279--MA0599.1.KLF5	chr18	35831838	35831847	+	0.000	0.000	Merged-chr18-35831986-19
NR28938--MA0741.1.KLF16	chr17	37028702	37028712	-	0.000	0.000	Merged-chr17-37028850-28
NR31955--MA0599.1.KLF5	chr18	65928612	65928621	-	0.000	0.000	Merged-chr18-65928532-5
NR41179--MA0493.1.Klf1	chr3	61002323	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR39755--MA1107.1.KLF9	chr2	168741367	168741379	+	0.000	0.000	Merged-chr2-168741453-11
NR61346--MA0039.3.KLF4	chr7	84149057	84149067	+	0.000	0.000	Merged-chr7-84149073-24
NR22756--MA0741.1.KLF16	chr15	39943794	39943804	-	0.000	0.000	Merged-chr15-39943726-117
NR29244--MA0742.1.Klf12	chr17	47739610	47739624	-	0.000	0.000	Merged-chr17-47739612-38
NR16917--MA0742.1.Klf12	chr13	51685361	51685375	-	0.000	0.000	Merged-chr13-51685389-6
NR57533--MA1107.1.KLF9	chr6	125434029	125434041	-	0.000	0.000	Merged-chr6-125433874-28
NR64201--MA0741.1.KLF16	chr8	13869769	13869779	-	0.000	0.000	Merged-chr8-13869901-54
NR44261--MA0599.1.KLF5	chr3	154269932	154269941	+	0.000	0.000	Merged-chr3-154269984-40
NR32023--MA1107.1.KLF9	chr18	67239290	67239302	-	0.000	0.000	Merged-chr18-67239336-22
NR61042--MA1107.1.KLF9	chr7	75914147	75914159	-	0.000	0.000	Merged-chr7-75914112-33
NR51371--MA0599.1.KLF5	chr5	96219746	96219755	+	0.000	0.000	Merged-chr5-96219655-31
NR2947--MA0741.1.KLF16	chr1	151096106	151096116	-	0.000	0.000	Merged-chr1-151096153-39
NR60907--MA0741.1.KLF16	chr7	67222559	67222569	+	0.000	0.000	Merged-chr7-67222582-57
NR36275--MA1107.1.KLF9	chr2	58179287	58179299	+	0.000	0.000	Merged-chr2-58179178-61
NR5803--MA0599.1.KLF5	chr10	42849028	42849037	-	0.000	0.000	Merged-chr10-42848913-29
NR10184--MA0741.1.KLF16	chr11	53617433	53617443	+	0.000	0.000	Merged-chr11-53617453-3
NR28645--MA0599.1.KLF5	chr17	33947935	33947944	+	0.000	0.000	Merged-chr17-33947911-26
NR11441--MA1107.1.KLF9	chr11	83185916	83185928	-	0.000	0.000	Merged-chr11-83185820-16
NR63777--MA1107.1.KLF9	chr7	142457679	142457691	-	0.000	0.000	Merged-chr7-142457551-10
NR19803--MA0599.1.KLF5	chr14	31934164	31934173	-	0.000	0.000	Merged-chr14-31934172-18
NR18298--MA0741.1.KLF16	chr13	101569400	101569410	-	0.000	0.000	Merged-chr13-101569413-14
NR2262--MA0741.1.KLF16	chr1	127409674	127409684	-	0.000	0.000	Merged-chr1-127409682-14
NR26237--MA0599.1.KLF5	chr16	50027382	50027391	+	0.000	0.000	Merged-chr16-50027269-6
NR16760--MA0039.3.KLF4	chr13	44088992	44089002	-	0.000	0.000	Merged-chr13-44088979-30
NR29082--MA0742.1.Klf12	chr17	46032430	46032444	+	0.000	0.000	Merged-chr17-46032606-61
NR13980--MA0599.1.KLF5	chr12	36205810	36205819	+	0.000	0.000	Merged-chr12-36205909-15
NR12560--MA0740.1.KLF14	chr11	109375510	109375523	-	0.000	0.000	Merged-chr11-109375589-56
NR68932--MA0657.1.KLF13	chr9	58112454	58112471	+	0.000	0.000	Merged-chr9-58112486-25
NR3039--MA0741.1.KLF16	chr1	152733292	152733302	+	0.000	0.000	Merged-chr1-152733286-16
NR54399--MA0599.1.KLF5	chr5	150458080	150458089	+	0.000	0.000	Merged-chr5-150458118-21
NR20812--MA0493.1.Klf1	chr14	68735105	68735115	+	0.000	0.000	Merged-chr14-68735223-2
NR6416--MA0741.1.KLF16	chr10	67891154	67891164	-	0.000	0.000	Merged-chr10-67891340-18
NR31278--MA1107.1.KLF9	chr18	35831812	35831824	-	0.000	0.000	Merged-chr18-35831986-19
NR13603--MA1107.1.KLF9	chr12	17736622	17736634	-	0.000	0.000	Merged-chr12-17736753-13
NR26438--MA0493.1.Klf1	chr16	62853885	62853895	-	0.000	0.000	Merged-chr16-62854139-85
NR42931--MA0741.1.KLF16	chr3	121982314	121982324	+	0.000	0.000	Merged-chr3-121982250-28
NR37365--MA1107.1.KLF9	chr2	102384247	102384259	+	0.000	0.000	Merged-chr2-102384401-58
NR17855--MA1107.1.KLF9	chr13	89521652	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR28523--MA1107.1.KLF9	chr17	31693550	31693562	-	0.000	0.000	Merged-chr17-31693537-59
NR29398--MA1107.1.KLF9	chr17	51735648	51735660	+	0.000	0.000	Merged-chr17-51735735-27
NR54084--MA0741.1.KLF16	chr5	144963912	144963922	-	0.000	0.000	Merged-chr5-144963961-18
NR10142--MA0599.1.KLF5	chr11	52341131	52341140	+	0.000	0.000	Merged-chr11-52341177-43
NR7759--MA0599.1.KLF5	chr10	93360918	93360927	-	0.000	0.000	Merged-chr10-93360796-29
NR38343--MA1107.1.KLF9	chr2	132021487	132021499	-	0.000	0.000	Merged-chr2-132021248-83
NR44466--MA1107.1.KLF9	chr4	6930782	6930794	+	0.000	0.000	Merged-chr4-6930843-21
NR56685--MA1107.1.KLF9	chr6	100072800	100072812	-	0.000	0.000	Merged-chr6-100072784-7
NR24925--MA0741.1.KLF16	chr15	103215352	103215362	+	0.000	0.000	Merged-chr15-103215427-34
NR14620--MA0740.1.KLF14	chr12	76710657	76710670	+	0.000	0.000	Merged-chr12-76710800-1
NR62244--MA1107.1.KLF9	chr7	115416166	115416178	-	0.000	0.000	Merged-chr7-115416169-1
NR32387--MA0599.1.KLF5	chr18	78048584	78048593	-	0.000	0.000	Merged-chr18-78048620-25
NR12464--MA0740.1.KLF14	chr11	106057115	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR12877--MA0599.1.KLF5	chr11	115751909	115751918	+	0.000	0.000	Merged-chr11-115751964-2
NR50927--MA0742.1.Klf12	chr5	74704611	74704625	+	0.000	0.000	Merged-chr5-74704453-70
NR17422--MA0599.1.KLF5	chr13	67194662	67194671	-	0.000	0.000	Merged-chr13-67194635-55
NR66913--MA0493.1.Klf1	chr8	117299356	117299366	-	0.000	0.000	Merged-chr8-117299202-13
NR41072--MA0741.1.KLF16	chr3	54400032	54400042	+	0.000	0.000	Merged-chr3-54399982-24
NR18297--MA0599.1.KLF5	chr13	101569401	101569410	-	0.000	0.000	Merged-chr13-101569413-14
NR50921--MA0493.1.Klf1	chr5	74471084	74471094	-	0.000	0.000	Merged-chr5-74471085-11
NR57305--MA1107.1.KLF9	chr6	120836860	120836872	+	0.000	0.000	Merged-chr6-120836708-1
NR62795--MA0742.1.Klf12	chr7	127244509	127244523	+	0.000	0.000	Merged-chr7-127244446-56
NR37491--MA0493.1.Klf1	chr2	105022044	105022054	+	0.000	0.000	Merged-chr2-105022109-54
NR16350--MA0599.1.KLF5	chr13	24547215	24547224	-	0.000	0.000	Merged-chr13-24547194-39
NR56591--MA1107.1.KLF9	chr6	97487969	97487981	+	0.000	0.000	Merged-chr6-97487837-16
NR24504--MA1107.1.KLF9	chr15	95885006	95885018	+	0.000	0.000	Merged-chr15-95885143-33
NR34619--MA0039.3.KLF4	chr19	59926331	59926341	-	0.000	0.000	Merged-chr19-59926305-20
NR39658--MA0599.1.KLF5	chr2	167713150	167713159	-	0.000	0.000	Merged-chr2-167713112-41
NR1564--MA0493.1.Klf1	chr1	87847401	87847411	-	0.000	0.000	Merged-chr1-87847290-68
NR49043--MA0741.1.KLF16	chr4	155082401	155082411	-	0.000	0.000	Merged-chr4-155082260-14
NR44225--MA0740.1.KLF14	chr3	153835831	153835844	-	0.000	0.000	Merged-chr3-153835875-30
NR26238--MA0741.1.KLF16	chr16	50027382	50027392	+	0.000	0.000	Merged-chr16-50027269-6
NR39844--MA0742.1.Klf12	chr2	170324276	170324290	-	0.000	0.000	Merged-chr2-170324293-28
NR25374--MA0039.3.KLF4	chr16	14380126	14380136	-	0.000	0.000	Merged-chr16-14380008-54
NR55161--MA1107.1.KLF9	chr6	43619505	43619517	+	0.000	0.000	Merged-chr6-43619418-19
NR61960--MA1107.1.KLF9	chr7	107659438	107659450	-	0.000	0.000	Merged-chr7-107659322-39
NR35651--MA1107.1.KLF9	chr2	31179674	31179686	+	0.000	0.000	Merged-chr2-31179684-2
NR41774--MA1107.1.KLF9	chr3	89911445	89911457	+	0.000	0.000	Merged-chr3-89911440-10
NR48486--MA0493.1.Klf1	chr4	145201613	145201623	+	0.000	0.000	Merged-chr4-145201623-9
NR47194--MA1107.1.KLF9	chr4	122829450	122829462	-	0.000	0.000	Merged-chr4-122829434-12
NR72029--MA0493.1.Klf1	chrX	56346460	56346470	-	0.000	0.000	Merged-chrX-56346415-28
NR17646--MA0599.1.KLF5	chr13	74260419	74260428	+	0.000	0.000	Merged-chr13-74260220-67
NR43054--MA1107.1.KLF9	chr3	126660886	126660898	+	0.000	0.000	Merged-chr3-126660767-126
NR22330--MA0742.1.Klf12	chr15	9189984	9189998	+	0.000	0.000	Merged-chr15-9190055-23
NR38505--MA0741.1.KLF16	chr2	136917799	136917809	-	0.000	0.000	Merged-chr2-136917960-10
NR19569--MA0039.3.KLF4	chr14	25378497	25378507	+	0.000	0.000	Merged-chr14-25378352-94
NR56270--MA0599.1.KLF5	chr6	89286969	89286978	-	0.000	0.000	Merged-chr6-89286978-37
NR26347--MA0741.1.KLF16	chr16	57393359	57393369	-	0.000	0.000	Merged-chr16-57393364-8
NR19284--MA0599.1.KLF5	chr14	14633231	14633240	-	0.000	0.000	Merged-chr14-14633159-94
NR47440--MA0740.1.KLF14	chr4	129272589	129272602	+	0.000	0.000	Merged-chr4-129272515-32
NR11250--MA0599.1.KLF5	chr11	78690764	78690773	+	0.000	0.000	Merged-chr11-78690691-3
NR25725--MA0599.1.KLF5	chr16	30722532	30722541	-	0.000	0.000	Merged-chr16-30722513-29
NR4792--MA0741.1.KLF16	chr1	191111365	191111375	-	0.000	0.000	Merged-chr1-191111364-43
NR13540--MA0741.1.KLF16	chr12	14152276	14152286	-	0.000	0.000	Merged-chr12-14152213-14
NR11437--MA1107.1.KLF9	chr11	83185908	83185920	-	0.000	0.000	Merged-chr11-83185820-16
NR15359--MA0599.1.KLF5	chr12	104263601	104263610	+	0.000	0.000	Merged-chr12-104263435-1
NR57331--MA0741.1.KLF16	chr6	121110158	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR47088--MA0599.1.KLF5	chr4	120287855	120287864	-	0.000	0.000	Merged-chr4-120287807-68
