#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed
NR2396--MA0501.1.MAF::NFE2	chr11	52334080	52334094	-	0.000	0.000	Merged-chr11-52333936-11
NR11448--MA0089.1.MAFG::NFE2L1	chr5	147049418	147049423	+	0.000	0.000	Merged-chr5-147049236-7
NR14896--MA0496.2.MAFK	chrX	71468814	71468832	+	0.000	0.000	Merged-chrX-71468864-48
NR4340--MA0089.1.MAFG::NFE2L1	chr14	9090172	9090177	-	0.000	0.000	Merged-chr14-9090049-14
NR874--MA0501.1.MAF::NFE2	chr1	155029375	155029389	-	0.000	0.000	Merged-chr1-155029443-27
NR12605--MA0495.2.MAFF	chr7	19872430	19872450	-	0.000	0.000	Merged-chr7-19872321-3
NR940--MA0591.1.Bach1::Mafk	chr1	162773895	162773909	+	0.000	0.000	Merged-chr1-162773825-31
NR3019--MA0591.1.Bach1::Mafk	chr12	52382987	52383001	-	0.000	0.000	Merged-chr12-52383146-23
NR13899--MA0591.1.Bach1::Mafk	chr8	110993045	110993059	+	0.000	0.000	Merged-chr8-110993131-10
NR2946--MA0496.2.MAFK	chr12	34562526	34562544	-	0.000	0.000	Merged-chr12-34562596-10
NR11365--MA0591.1.Bach1::Mafk	chr5	136550859	136550873	-	0.000	0.000	Merged-chr5-136550897-14
NR13998--MA0501.1.MAF::NFE2	chr8	124046011	124046025	-	0.000	0.000	Merged-chr8-124045987-6
NR6039--MA0591.1.Bach1::Mafk	chr16	93733046	93733060	-	0.000	0.000	Merged-chr16-93733096-23
NR9144--MA0501.1.MAF::NFE2	chr3	89727213	89727227	+	0.000	0.000	Merged-chr3-89727230-25
NR5873--MA0089.1.MAFG::NFE2L1	chr16	70007187	70007192	+	0.000	0.000	Merged-chr16-70007136-17
NR8833--MA0501.1.MAF::NFE2	chr3	27209993	27210007	-	0.000	0.000	Merged-chr3-27210053-38
NR11648--MA0089.1.MAFG::NFE2L1	chr6	33004674	33004679	+	0.000	0.000	Merged-chr6-33004502-19
NR5242--MA0117.2.Mafb	chr15	62482431	62482442	+	0.000	0.000	Merged-chr15-62482463-45
NR14823--MA0501.1.MAF::NFE2	chrX	11691269	11691283	-	0.000	0.000	Merged-chrX-11691222-6
NR11638--MA0117.2.Mafb	chr6	31219077	31219088	+	0.000	0.000	Merged-chr6-31219106-11
NR5093--MA0089.1.MAFG::NFE2L1	chr15	31649912	31649917	+	0.000	0.000	Merged-chr15-31649789-27
NR5609--MA0089.1.MAFG::NFE2L1	chr16	30067035	30067040	+	0.000	0.000	Merged-chr16-30066931-47
NR14599--MA0659.1.MAFG	chr9	102587546	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR13229--MA0089.1.MAFG::NFE2L1	chr7	130774229	130774234	-	0.000	0.000	Merged-chr7-130774226-12
NR2002--MA0089.1.MAFG::NFE2L1	chr10	118166252	118166257	+	0.000	0.000	Merged-chr10-118166257-15
NR3300--MA0659.1.MAFG	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR4746--MA0501.1.MAF::NFE2	chr14	73472449	73472463	+	0.000	0.000	Merged-chr14-73472602-8
NR3637--MA0089.1.MAFG::NFE2L1	chr13	28519961	28519966	-	0.000	0.000	Merged-chr13-28519917-5
NR1478--MA0089.1.MAFG::NFE2L1	chr10	40025322	40025327	-	0.000	0.000	Merged-chr10-40025208-45
NR5587--MA0117.2.Mafb	chr16	24238521	24238532	-	0.000	0.000	Merged-chr16-24238458-30
NR2644--MA0501.1.MAF::NFE2	chr11	96435094	96435108	-	0.000	0.000	Merged-chr11-96435210-8
NR12081--MA0496.2.MAFK	chr6	108895317	108895335	+	0.000	0.000	Merged-chr6-108895381-27
NR8515--MA0501.1.MAF::NFE2	chr2	155868716	155868730	-	0.000	0.000	Merged-chr2-155868757-5
NR14601--MA0501.1.MAF::NFE2	chr9	102587552	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR13982--MA0089.1.MAFG::NFE2L1	chr8	120890502	120890507	+	0.000	0.000	Merged-chr8-120890385-4
NR9941--MA0591.1.Bach1::Mafk	chr4	57295324	57295338	-	0.000	0.000	Merged-chr4-57295265-18
NR5103--MA0089.1.MAFG::NFE2L1	chr15	35465177	35465182	+	0.000	0.000	Merged-chr15-35465086-12
NR7785--MA0659.1.MAFG	chr2	61454515	61454535	+	0.000	0.000	Merged-chr2-61454563-42
NR5558--MA0591.1.Bach1::Mafk	chr16	22661305	22661319	+	0.000	0.000	Merged-chr16-22661270-2
NR14355--MA0496.2.MAFK	chr9	62425368	62425386	-	0.000	0.000	Merged-chr9-62425384-15
NR10515--MA0089.1.MAFG::NFE2L1	chr4	147339835	147339840	+	0.000	0.000	Merged-chr4-147339814-17
NR10905--MA0495.2.MAFF	chr5	58084183	58084203	+	0.000	0.000	Merged-chr5-58084122-29
NR5087--MA0591.1.Bach1::Mafk	chr15	31239948	31239962	-	0.000	0.000	Merged-chr15-31239940-27
NR3074--MA0496.2.MAFK	chr12	69402917	69402935	+	0.000	0.000	Merged-chr12-69402921-11
NR11711--MA0591.1.Bach1::Mafk	chr6	52825671	52825685	-	0.000	0.000	Merged-chr6-52825813-18
NR5366--MA0591.1.Bach1::Mafk	chr15	84450763	84450777	-	0.000	0.000	Merged-chr15-84450776-14
NR2983--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR7776--MA0117.2.Mafb	chr2	59617055	59617066	-	0.000	0.000	Merged-chr2-59617159-6
NR260--MA0659.1.MAFG	chr1	60902847	60902867	+	0.000	0.000	Merged-chr1-60902675-29
NR14053--MA0117.2.Mafb	chr8	127619294	127619305	-	0.000	0.000	Merged-chr8-127619122-1
NR2842--MA0501.1.MAF::NFE2	chr12	3349532	3349546	-	0.000	0.000	Merged-chr12-3349585-15
NR1650--MA0089.1.MAFG::NFE2L1	chr10	68300260	68300265	+	0.000	0.000	Merged-chr10-68300314-9
NR4744--MA0659.1.MAFG	chr14	73472443	73472463	+	0.000	0.000	Merged-chr14-73472602-8
NR3748--MA0117.2.Mafb	chr13	44819586	44819597	+	0.000	0.000	Merged-chr13-44819494-25
NR903--MA0495.2.MAFF	chr1	157020024	157020044	-	0.000	0.000	Merged-chr1-157020072-9
NR10907--MA0117.2.Mafb	chr5	58084192	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR966--MA0591.1.Bach1::Mafk	chr1	165075763	165075777	+	0.000	0.000	Merged-chr1-165075837-38
NR12209--MA0089.1.MAFG::NFE2L1	chr6	121230040	121230045	+	0.000	0.000	Merged-chr6-121230042-8
NR7515--MA0591.1.Bach1::Mafk	chr2	14712050	14712064	+	0.000	0.000	Merged-chr2-14711970-14
NR1909--MA0659.1.MAFG	chr10	99221678	99221698	-	0.000	0.000	Merged-chr10-99221651-27
NR1392--MA0495.2.MAFF	chr10	21659609	21659629	-	0.000	0.000	Merged-chr10-21659696-16
NR10864--MA0591.1.Bach1::Mafk	chr5	52609888	52609902	+	0.000	0.000	Merged-chr5-52609918-24
NR8090--MA0089.1.MAFG::NFE2L1	chr2	112556687	112556692	-	0.000	0.000	Merged-chr2-112556688-44
NR310--MA0501.1.MAF::NFE2	chr1	72449870	72449884	-	0.000	0.000	Merged-chr1-72450027-13
NR138--MA0089.1.MAFG::NFE2L1	chr1	36797660	36797665	-	0.000	0.000	Merged-chr1-36797700-29
NR582--MA0591.1.Bach1::Mafk	chr1	106187589	106187603	-	0.000	0.000	Merged-chr1-106187715-26
NR8796--MA0089.1.MAFG::NFE2L1	chr3	10466083	10466088	+	0.000	0.000	Merged-chr3-10466039-18
NR6369--MA0659.1.MAFG	chr17	46807793	46807813	+	0.000	0.000	Merged-chr17-46807874-5
NR7233--MA0495.2.MAFF	chr19	18766585	18766605	+	0.000	0.000	Merged-chr19-18766611-24
NR4239--MA0591.1.Bach1::Mafk	chr13	113418362	113418376	-	0.000	0.000	Merged-chr13-113418245-6
NR2704--MA0089.1.MAFG::NFE2L1	chr11	104001378	104001383	+	0.000	0.000	Merged-chr11-104001412-21
NR1850--MA0089.1.MAFG::NFE2L1	chr10	93343646	93343651	+	0.000	0.000	Merged-chr10-93343616-39
NR12446--MA0501.1.MAF::NFE2	chr6	143132513	143132527	+	0.000	0.000	Merged-chr6-143132490-15
NR5908--MA0496.2.MAFK	chr16	75903185	75903203	+	0.000	0.000	Merged-chr16-75903251-33
NR6389--MA0591.1.Bach1::Mafk	chr17	50132922	50132936	-	0.000	0.000	Merged-chr17-50132792-1
NR1911--MA0496.2.MAFK	chr10	99221679	99221697	+	0.000	0.000	Merged-chr10-99221651-27
NR13727--MA0496.2.MAFK	chr8	85515649	85515667	+	0.000	0.000	Merged-chr8-85515665-21
NR4979--MA0089.1.MAFG::NFE2L1	chr14	120572338	120572343	-	0.000	0.000	Merged-chr14-120572441-59
NR797--MA0591.1.Bach1::Mafk	chr1	144141074	144141088	-	0.000	0.000	Merged-chr1-144141131-13
NR14602--MA0496.2.MAFK	chr9	102587547	102587565	+	0.000	0.000	Merged-chr9-102587549-11
NR3303--MA0496.2.MAFK	chr12	102588573	102588591	+	0.000	0.000	Merged-chr12-102588735-27
NR14370--MA0591.1.Bach1::Mafk	chr9	66615317	66615331	+	0.000	0.000	Merged-chr9-66615364-32
NR1952--MA0591.1.Bach1::Mafk	chr10	111378296	111378310	+	0.000	0.000	Merged-chr10-111378501-63
NR13519--MA0117.2.Mafb	chr8	46197117	46197128	+	0.000	0.000	Merged-chr8-46197044-15
NR4966--MA0496.2.MAFK	chr14	119227931	119227949	-	0.000	0.000	Merged-chr14-119227938-9
NR12241--MA0117.2.Mafb	chr6	125222366	125222377	+	0.000	0.000	Merged-chr6-125222318-50
NR585--MA0496.2.MAFK	chr1	106187587	106187605	-	0.000	0.000	Merged-chr1-106187715-26
NR5004--MA0591.1.Bach1::Mafk	chr14	121906549	121906563	-	0.000	0.000	Merged-chr14-121906463-47
NR7788--MA0496.2.MAFK	chr2	61454516	61454534	+	0.000	0.000	Merged-chr2-61454563-42
NR4413--MA0591.1.Bach1::Mafk	chr14	24779274	24779288	-	0.000	0.000	Merged-chr14-24779334-63
NR5864--MA0495.2.MAFF	chr16	65351162	65351182	-	0.000	0.000	Merged-chr16-65351191-13
NR10966--MA0659.1.MAFG	chr5	68033468	68033488	-	0.000	0.000	Merged-chr5-68033501-23
NR6518--MA0591.1.Bach1::Mafk	chr17	73272006	73272020	-	0.000	0.000	Merged-chr17-73272015-7
NR11805--MA0117.2.Mafb	chr6	65569870	65569881	-	0.000	0.000	Merged-chr6-65569933-17
NR14867--MA0495.2.MAFF	chrX	53607939	53607959	+	0.000	0.000	Merged-chrX-53607978-28
NR14853--MA0496.2.MAFK	chrX	42336961	42336979	-	0.000	0.000	Merged-chrX-42336875-23
NR8819--MA0089.1.MAFG::NFE2L1	chr3	19707067	19707072	-	0.000	0.000	Merged-chr3-19706982-40
NR7589--MA0089.1.MAFG::NFE2L1	chr2	30699950	30699955	-	0.000	0.000	Merged-chr2-30700028-24
NR1048--MA0501.1.MAF::NFE2	chr1	176986349	176986363	-	0.000	0.000	Merged-chr1-176986467-25
NR11379--MA0089.1.MAFG::NFE2L1	chr5	139344309	139344314	+	0.000	0.000	Merged-chr5-139344322-30
NR6545--MA0089.1.MAFG::NFE2L1	chr17	78602471	78602476	-	0.000	0.000	Merged-chr17-78602510-15
NR7850--MA0089.1.MAFG::NFE2L1	chr2	71964270	71964275	-	0.000	0.000	Merged-chr2-71964438-14
NR8303--MA0591.1.Bach1::Mafk	chr2	131191218	131191232	-	0.000	0.000	Merged-chr2-131191019-12
NR12483--MA0117.2.Mafb	chr6	144927578	144927589	-	0.000	0.000	Merged-chr6-144927646-14
NR2802--MA0591.1.Bach1::Mafk	chr11	117194556	117194570	+	0.000	0.000	Merged-chr11-117194632-5
NR1498--MA0089.1.MAFG::NFE2L1	chr10	43742748	43742753	+	0.000	0.000	Merged-chr10-43742761-23
NR1874--MA0089.1.MAFG::NFE2L1	chr10	95691088	95691093	-	0.000	0.000	Merged-chr10-95691143-13
NR11588--MA0591.1.Bach1::Mafk	chr6	24894759	24894773	+	0.000	0.000	Merged-chr6-24894743-37
NR10863--MA0117.2.Mafb	chr5	52609894	52609905	-	0.000	0.000	Merged-chr5-52609918-24
NR8682--MA0501.1.MAF::NFE2	chr2	173038249	173038263	-	0.000	0.000	Merged-chr2-173038301-38
NR9942--MA0501.1.MAF::NFE2	chr4	57295321	57295335	-	0.000	0.000	Merged-chr4-57295265-18
NR14856--MA0089.1.MAFG::NFE2L1	chrX	48097258	48097263	-	0.000	0.000	Merged-chrX-48097241-14
NR2890--MA0089.1.MAFG::NFE2L1	chr12	17373772	17373777	+	0.000	0.000	Merged-chr12-17373480-96
NR6838--MA0495.2.MAFF	chr18	54822970	54822990	-	0.000	0.000	Merged-chr18-54822886-30
NR11308--MA0591.1.Bach1::Mafk	chr5	124637469	124637483	-	0.000	0.000	Merged-chr5-124637524-49
NR9111--MA0591.1.Bach1::Mafk	chr3	84732101	84732115	+	0.000	0.000	Merged-chr3-84732134-27
NR5766--MA0495.2.MAFF	chr16	50737727	50737747	+	0.000	0.000	Merged-chr16-50737708-13
NR14714--MA0591.1.Bach1::Mafk	chr9	116283901	116283915	-	0.000	0.000	Merged-chr9-116283998-37
NR10159--MA0089.1.MAFG::NFE2L1	chr4	101141976	101141981	-	0.000	0.000	Merged-chr4-101141952-10
NR14369--MA0501.1.MAF::NFE2	chr9	65831289	65831303	-	0.000	0.000	Merged-chr9-65831419-5
NR631--MA0495.2.MAFF	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR2337--MA0089.1.MAFG::NFE2L1	chr11	44544221	44544226	-	0.000	0.000	Merged-chr11-44544227-34
NR12971--MA0089.1.MAFG::NFE2L1	chr7	101340427	101340432	-	0.000	0.000	Merged-chr7-101340468-9
NR3461--MA0591.1.Bach1::Mafk	chr12	114927842	114927856	-	0.000	0.000	Merged-chr12-114927894-5
NR6086--MA0495.2.MAFF	chr16	96358152	96358172	-	0.000	0.000	Merged-chr16-96358039-35
NR14509--MA0496.2.MAFK	chr9	90906844	90906862	+	0.000	0.000	Merged-chr9-90906856-12
NR633--MA0659.1.MAFG	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR4331--MA0496.2.MAFK	chr14	8099811	8099829	-	0.000	0.000	Merged-chr14-8099733-53
NR2805--MA0496.2.MAFK	chr11	117194554	117194572	-	0.000	0.000	Merged-chr11-117194632-5
NR536--MA0089.1.MAFG::NFE2L1	chr1	97764338	97764343	+	0.000	0.000	Merged-chr1-97764346-16
NR8586--MA0591.1.Bach1::Mafk	chr2	163122626	163122640	+	0.000	0.000	Merged-chr2-163122630-45
NR3655--MA0089.1.MAFG::NFE2L1	chr13	29855634	29855639	+	0.000	0.000	Merged-chr13-29855504-46
NR11940--MA0089.1.MAFG::NFE2L1	chr6	87670054	87670059	+	0.000	0.000	Merged-chr6-87670230-13
NR5768--MA0117.2.Mafb	chr16	50737736	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR1406--MA0089.1.MAFG::NFE2L1	chr10	24111360	24111365	+	0.000	0.000	Merged-chr10-24111264-14
NR4005--MA0495.2.MAFF	chr13	90101751	90101771	+	0.000	0.000	Merged-chr13-90101603-11
NR5556--MA0495.2.MAFF	chr16	22661302	22661322	+	0.000	0.000	Merged-chr16-22661270-2
NR10244--MA0089.1.MAFG::NFE2L1	chr4	109471206	109471211	-	0.000	0.000	Merged-chr4-109471151-19
NR7219--MA0501.1.MAF::NFE2	chr19	17024898	17024912	+	0.000	0.000	Merged-chr19-17024956-8
NR873--MA0495.2.MAFF	chr1	155029375	155029395	+	0.000	0.000	Merged-chr1-155029443-27
NR409--MA0501.1.MAF::NFE2	chr1	84881711	84881725	-	0.000	0.000	Merged-chr1-84881698-12
NR8890--MA0089.1.MAFG::NFE2L1	chr3	37981917	37981922	+	0.000	0.000	Merged-chr3-37982009-31
NR9141--MA0495.2.MAFF	chr3	89727207	89727227	+	0.000	0.000	Merged-chr3-89727230-25
NR5336--MA0089.1.MAFG::NFE2L1	chr15	79658971	79658976	-	0.000	0.000	Merged-chr15-79658966-52
NR8062--MA0659.1.MAFG	chr2	104633322	104633342	-	0.000	0.000	Merged-chr2-104633408-9
NR7787--MA0501.1.MAF::NFE2	chr2	61454521	61454535	+	0.000	0.000	Merged-chr2-61454563-42
NR1494--MA0089.1.MAFG::NFE2L1	chr10	43375477	43375482	+	0.000	0.000	Merged-chr10-43375435-5
NR11551--MA0659.1.MAFG	chr6	15726619	15726639	-	0.000	0.000	Merged-chr6-15726718-35
NR4747--MA0501.1.MAF::NFE2	chr14	73472443	73472457	-	0.000	0.000	Merged-chr14-73472602-8
NR12515--MA0501.1.MAF::NFE2	chr6	146909336	146909350	-	0.000	0.000	Merged-chr6-146909380-33
NR12780--MA0089.1.MAFG::NFE2L1	chr7	64122491	64122496	+	0.000	0.000	Merged-chr7-64122484-38
NR12957--MA0495.2.MAFF	chr7	98995279	98995299	-	0.000	0.000	Merged-chr7-98995432-21
NR3750--MA0659.1.MAFG	chr13	44819586	44819606	-	0.000	0.000	Merged-chr13-44819494-25
NR8052--MA0591.1.Bach1::Mafk	chr2	103271647	103271661	+	0.000	0.000	Merged-chr2-103271548-6
NR14595--MA0495.2.MAFF	chr9	102587546	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR3296--MA0495.2.MAFF	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR8329--MA0591.1.Bach1::Mafk	chr2	132874103	132874117	+	0.000	0.000	Merged-chr2-132874056-29
NR13230--MA0089.1.MAFG::NFE2L1	chr7	130886494	130886499	-	0.000	0.000	Merged-chr7-130886495-31
NR3978--MA0591.1.Bach1::Mafk	chr13	83566392	83566406	-	0.000	0.000	Merged-chr13-83566220-57
NR2743--MA0591.1.Bach1::Mafk	chr11	108217282	108217296	-	0.000	0.000	Merged-chr11-108217250-3
NR8700--MA0496.2.MAFK	chr2	174566022	174566040	-	0.000	0.000	Merged-chr2-174566072-46
NR258--MA0089.1.MAFG::NFE2L1	chr1	60882910	60882915	-	0.000	0.000	Merged-chr1-60883000-15
NR14349--MA0495.2.MAFF	chr9	62425367	62425387	-	0.000	0.000	Merged-chr9-62425384-15
NR851--MA0501.1.MAF::NFE2	chr1	153675757	153675771	+	0.000	0.000	Merged-chr1-153675831-16
NR13231--MA0501.1.MAF::NFE2	chr7	130886484	130886498	-	0.000	0.000	Merged-chr7-130886495-31
NR307--MA0659.1.MAFG	chr1	72449904	72449924	+	0.000	0.000	Merged-chr1-72450027-13
NR11545--MA0495.2.MAFF	chr6	15726619	15726639	+	0.000	0.000	Merged-chr6-15726718-35
NR3679--MA0089.1.MAFG::NFE2L1	chr13	35960022	35960027	+	0.000	0.000	Merged-chr13-35959953-5
NR3188--MA0089.1.MAFG::NFE2L1	chr12	86592793	86592798	+	0.000	0.000	Merged-chr12-86592700-17
NR6194--MA0501.1.MAF::NFE2	chr17	18462873	18462887	-	0.000	0.000	Merged-chr17-18462916-14
NR12706--MA0496.2.MAFK	chr7	49802849	49802867	+	0.000	0.000	Merged-chr7-49802865-9
NR9668--MA0089.1.MAFG::NFE2L1	chr3	152127457	152127462	+	0.000	0.000	Merged-chr3-152127515-20
NR1723--MA0591.1.Bach1::Mafk	chr10	79937283	79937297	-	0.000	0.000	Merged-chr10-79937148-47
NR4142--MA0591.1.Bach1::Mafk	chr13	108045868	108045882	+	0.000	0.000	Merged-chr13-108045887-18
NR14127--MA0117.2.Mafb	chr9	14921321	14921332	+	0.000	0.000	Merged-chr9-14921223-31
NR14597--MA0117.2.Mafb	chr9	102587546	102587557	+	0.000	0.000	Merged-chr9-102587549-11
NR3298--MA0117.2.Mafb	chr12	102588581	102588592	-	0.000	0.000	Merged-chr12-102588735-27
NR11529--MA0117.2.Mafb	chr6	12082108	12082119	+	0.000	0.000	Merged-chr6-12082002-27
NR4743--MA0591.1.Bach1::Mafk	chr14	73472446	73472460	-	0.000	0.000	Merged-chr14-73472602-8
NR4276--MA0117.2.Mafb	chr13	119649580	119649591	-	0.000	0.000	Merged-chr13-119649440-22
NR2216--MA0501.1.MAF::NFE2	chr11	19926270	19926284	+	0.000	0.000	Merged-chr11-19926174-9
NR12443--MA0591.1.Bach1::Mafk	chr6	143132510	143132524	+	0.000	0.000	Merged-chr6-143132490-15
NR7015--MA0089.1.MAFG::NFE2L1	chr18	75426321	75426326	-	0.000	0.000	Merged-chr18-75426395-54
NR11862--MA0089.1.MAFG::NFE2L1	chr6	70709430	70709435	+	0.000	0.000	Merged-chr6-70709572-48
NR4035--MA0591.1.Bach1::Mafk	chr13	93939723	93939737	-	0.000	0.000	Merged-chr13-93939742-17
