#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR53865--MA1107.1.KLF9	chr6	39256914	39256926	+	0.000	0.000	Merged-chr6-39256768-1
NR34470--MA0599.1.KLF5	chr2	6522536	6522545	+	0.000	0.000	Merged-chr2-6522633-5
NR31608--MA0599.1.KLF5	chr18	70640335	70640344	+	0.000	0.000	Merged-chr18-70640400-9
NR49586--MA1107.1.KLF9	chr5	65897994	65898006	+	0.000	0.000	Merged-chr5-65898025-23
NR8285--MA0039.3.KLF4	chr10	118446207	118446217	+	0.000	0.000	Merged-chr10-118446344-23
NR53502--MA0039.3.KLF4	chr6	15746181	15746191	-	0.000	0.000	Merged-chr6-15746120-23
NR58880--MA1107.1.KLF9	chr7	44572476	44572488	+	0.000	0.000	Merged-chr7-44572491-3
NR38336--MA1107.1.KLF9	chr2	147832621	147832633	+	0.000	0.000	Merged-chr2-147832545-2
NR25936--MA1107.1.KLF9	chr16	68060202	68060214	+	0.000	0.000	Merged-chr16-68060101-1
NR68209--MA0599.1.KLF5	chr9	104377377	104377386	-	0.000	0.000	Merged-chr9-104377297-14
NR230--MA1107.1.KLF9	chr1	25765019	25765031	-	0.000	0.000	Merged-chr1-25764961-1
NR32598--MA0741.1.KLF16	chr19	4943123	4943133	+	0.000	0.000	Merged-chr19-4942974-44
NR63330--MA0741.1.KLF16	chr8	70501059	70501069	+	0.000	0.000	Merged-chr8-70501065-23
NR50904--MA0039.3.KLF4	chr5	112239624	112239634	-	0.000	0.000	Merged-chr5-112239781-12
NR44342--MA0741.1.KLF16	chr4	32909438	32909448	+	0.000	0.000	Merged-chr4-32909502-13
NR13215--MA0741.1.KLF16	chr11	120660700	120660710	-	0.000	0.000	Merged-chr11-120660742-13
NR1477--MA0599.1.KLF5	chr1	87811582	87811591	+	0.000	0.000	Merged-chr1-87811547-25
NR32061--MA1107.1.KLF9	chr18	81352871	81352883	+	0.000	0.000	Merged-chr18-81352759-5
NR50927--MA1107.1.KLF9	chr5	112311008	112311020	-	0.000	0.000	Merged-chr5-112310969-9
NR56347--MA1107.1.KLF9	chr6	131382786	131382798	+	0.000	0.000	Merged-chr6-131382883-4
NR65371--MA0741.1.KLF16	chr8	126129473	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR14390--MA0039.3.KLF4	chr12	71897540	71897550	-	0.000	0.000	Merged-chr12-71897525-19
NR54079--MA0599.1.KLF5	chr6	48788043	48788052	-	0.000	0.000	Merged-chr6-48788087-5
NR31983--MA1107.1.KLF9	chr18	80629142	80629154	+	0.000	0.000	Merged-chr18-80629168-11
NR55029--MA1107.1.KLF9	chr6	95552789	95552801	+	0.000	0.000	Merged-chr6-95552744-18
NR40025--MA0599.1.KLF5	chr3	8857240	8857249	-	0.000	0.000	Merged-chr3-8857306-3
NR58885--MA1107.1.KLF9	chr7	44572486	44572498	+	0.000	0.000	Merged-chr7-44572491-3
NR40584--MA0493.1.Klf1	chr3	52470111	52470121	-	0.000	0.000	Merged-chr3-52470194-16
NR8653--MA1107.1.KLF9	chr10	125333676	125333688	+	0.000	0.000	Merged-chr10-125333760-2
NR4589--MA0741.1.KLF16	chr1	191802752	191802762	-	0.000	0.000	Merged-chr1-191802759-25
NR52991--MA0741.1.KLF16	chr5	146912627	146912637	+	0.000	0.000	Merged-chr5-146912476-8
NR33839--MA0742.1.Klf12	chr19	46983950	46983964	+	0.000	0.000	Merged-chr19-46983880-15
NR29997--MA0599.1.KLF5	chr17	86760387	86760396	-	0.000	0.000	Merged-chr17-86760300-15
NR50909--MA0039.3.KLF4	chr5	112239855	112239865	-	0.000	0.000	Merged-chr5-112239781-12
NR35680--MA1107.1.KLF9	chr2	50303433	50303445	+	0.000	0.000	Merged-chr2-50303497-2
NR38345--MA0741.1.KLF16	chr2	147832656	147832666	-	0.000	0.000	Merged-chr2-147832545-2
NR26381--MA0039.3.KLF4	chr16	90329847	90329857	+	0.000	0.000	Merged-chr16-90329904-1
NR13491--MA0740.1.KLF14	chr12	12580877	12580890	+	0.000	0.000	Merged-chr12-12580881-28
NR36192--MA0039.3.KLF4	chr2	71810233	71810243	+	0.000	0.000	Merged-chr2-71810145-53
NR32057--MA1107.1.KLF9	chr18	81352863	81352875	+	0.000	0.000	Merged-chr18-81352759-5
NR12208--MA0599.1.KLF5	chr11	103142640	103142649	+	0.000	0.000	Merged-chr11-103142629-24
NR26807--MA1107.1.KLF9	chr16	97002527	97002539	+	0.000	0.000	Merged-chr16-97002537-1
NR22479--MA0741.1.KLF16	chr15	42913333	42913343	-	0.000	0.000	Merged-chr15-42913222-5
NR4089--MA0599.1.KLF5	chr1	184064447	184064456	+	0.000	0.000	Merged-chr1-184064517-33
NR13726--MA0039.3.KLF4	chr12	26418537	26418547	+	0.000	0.000	Merged-chr12-26418553-8
NR48977--MA0599.1.KLF5	chr5	31251614	31251623	-	0.000	0.000	Merged-chr5-31251770-31
NR11229--MA1107.1.KLF9	chr11	85492324	85492336	+	0.000	0.000	Merged-chr11-85492420-1
NR52467--MA1107.1.KLF9	chr5	139377607	139377619	-	0.000	0.000	Merged-chr5-139377554-24
NR24445--MA0599.1.KLF5	chr15	100424483	100424492	+	0.000	0.000	Merged-chr15-100424546-20
NR12099--MA0039.3.KLF4	chr11	102061346	102061356	+	0.000	0.000	Merged-chr11-102061381-17
NR4196--MA0493.1.Klf1	chr1	185613533	185613543	+	0.000	0.000	Merged-chr1-185613484-1
NR16920--MA1107.1.KLF9	chr13	49298518	49298530	+	0.000	0.000	Merged-chr13-49298668-48
NR12696--MA0599.1.KLF5	chr11	114011431	114011440	-	0.000	0.000	Merged-chr11-114011499-1
NR48516--MA0599.1.KLF5	chr5	5420285	5420294	+	0.000	0.000	Merged-chr5-5420247-39
NR10063--MA1107.1.KLF9	chr11	59083340	59083352	-	0.000	0.000	Merged-chr11-59083341-6
NR55775--MA0741.1.KLF16	chr6	119199131	119199141	+	0.000	0.000	Merged-chr6-119199024-52
NR62601--MA0493.1.Klf1	chr8	25578421	25578431	+	0.000	0.000	Merged-chr8-25578502-39
NR50632--MA1107.1.KLF9	chr5	106684972	106684984	+	0.000	0.000	Merged-chr5-106684923-4
NR25203--MA0741.1.KLF16	chr16	23286520	23286530	+	0.000	0.000	Merged-chr16-23286554-38
NR17353--MA0599.1.KLF5	chr13	63541775	63541784	+	0.000	0.000	Merged-chr13-63541673-31
NR8649--MA1107.1.KLF9	chr10	125333668	125333680	+	0.000	0.000	Merged-chr10-125333760-2
NR13875--MA0493.1.Klf1	chr12	33036351	33036361	+	0.000	0.000	Merged-chr12-33036196-25
NR26719--MA0599.1.KLF5	chr16	95804383	95804392	-	0.000	0.000	Merged-chr16-95804427-5
NR56192--MA0599.1.KLF5	chr6	127575475	127575484	-	0.000	0.000	Merged-chr6-127575169-36
NR33018--MA0493.1.Klf1	chr19	16373323	16373333	+	0.000	0.000	Merged-chr19-16373273-16
NR4195--MA0039.3.KLF4	chr1	185613535	185613545	+	0.000	0.000	Merged-chr1-185613484-1
NR62605--MA1107.1.KLF9	chr8	25578423	25578435	+	0.000	0.000	Merged-chr8-25578502-39
NR65320--MA0493.1.Klf1	chr8	125558862	125558872	+	0.000	0.000	Merged-chr8-125558804-33
NR43401--MA0039.3.KLF4	chr3	144561695	144561705	-	0.000	0.000	Merged-chr3-144561824-38
NR37268--MA0742.1.Klf12	chr2	118658630	118658644	-	0.000	0.000	Merged-chr2-118658566-8
NR56495--MA0039.3.KLF4	chr6	134981446	134981456	-	0.000	0.000	Merged-chr6-134981456-22
NR13874--MA0039.3.KLF4	chr12	33036353	33036363	+	0.000	0.000	Merged-chr12-33036196-25
NR29772--MA0657.1.KLF13	chr17	83634500	83634517	+	0.000	0.000	Merged-chr17-83634380-4
NR20680--MA1107.1.KLF9	chr14	67951870	67951882	+	0.000	0.000	Merged-chr14-67951902-1
NR67951--MA0039.3.KLF4	chr9	96299772	96299782	-	0.000	0.000	Merged-chr9-96299738-12
NR65233--MA0741.1.KLF16	chr8	124256735	124256745	+	0.000	0.000	Merged-chr8-124256754-6
NR61873--MA0741.1.KLF16	chr7	140264976	140264986	-	0.000	0.000	Merged-chr7-140265035-12
NR13492--MA0657.1.KLF13	chr12	12580876	12580893	+	0.000	0.000	Merged-chr12-12580881-28
NR30931--MA0599.1.KLF5	chr18	50022488	50022497	+	0.000	0.000	Merged-chr18-50022640-10
NR21971--MA0039.3.KLF4	chr15	6512374	6512384	-	0.000	0.000	Merged-chr15-6512431-6
NR46768--MA0741.1.KLF16	chr4	130017553	130017563	-	0.000	0.000	Merged-chr4-130017376-16
NR41013--MA0740.1.KLF14	chr3	79181734	79181747	-	0.000	0.000	Merged-chr3-79181699-42
NR49603--MA0740.1.KLF14	chr5	65950931	65950944	-	0.000	0.000	Merged-chr5-65951105-46
NR33842--MA0493.1.Klf1	chr19	46983950	46983960	+	0.000	0.000	Merged-chr19-46983880-15
NR27925--MA0493.1.Klf1	chr17	29500859	29500869	-	0.000	0.000	Merged-chr17-29500871-30
NR42904--MA0599.1.KLF5	chr3	132928123	132928132	-	0.000	0.000	Merged-chr3-132927951-20
NR60262--MA0657.1.KLF13	chr7	101348687	101348704	-	0.000	0.000	Merged-chr7-101348573-1
NR30004--MA0493.1.Klf1	chr17	86760417	86760427	-	0.000	0.000	Merged-chr17-86760300-15
NR24150--MA0599.1.KLF5	chr15	96714971	96714980	+	0.000	0.000	Merged-chr15-96714966-7
NR22027--MA0039.3.KLF4	chr15	10600112	10600122	+	0.000	0.000	Merged-chr15-10599937-7
NR21421--MA1107.1.KLF9	chr14	105632081	105632093	-	0.000	0.000	Merged-chr14-105632232-2
NR41813--MA1107.1.KLF9	chr3	100421688	100421700	+	0.000	0.000	Merged-chr3-100421832-10
NR63295--MA0741.1.KLF16	chr8	70072888	70072898	-	0.000	0.000	Merged-chr8-70072773-24
NR22839--MA0599.1.KLF5	chr15	62139269	62139278	+	0.000	0.000	Merged-chr15-62139075-28
NR27929--MA1107.1.KLF9	chr17	29500855	29500867	-	0.000	0.000	Merged-chr17-29500871-30
NR6959--MA0599.1.KLF5	chr10	81401814	81401823	-	0.000	0.000	Merged-chr10-81401925-26
NR9524--MA0039.3.KLF4	chr11	35747426	35747436	-	0.000	0.000	Merged-chr11-35747326-7
NR53805--MA0599.1.KLF5	chr6	37564088	37564097	+	0.000	0.000	Merged-chr6-37564158-19
NR55624--MA0741.1.KLF16	chr6	115515936	115515946	+	0.000	0.000	Merged-chr6-115515938-20
NR63675--MA0741.1.KLF16	chr8	79173664	79173674	+	0.000	0.000	Merged-chr8-79173625-13
NR57156--MA1107.1.KLF9	chr6	144927008	144927020	+	0.000	0.000	Merged-chr6-144927007-1
NR27998--MA0741.1.KLF16	chr17	31326299	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR22309--MA0740.1.KLF14	chr15	36241631	36241644	-	0.000	0.000	Merged-chr15-36241584-11
NR35172--MA0599.1.KLF5	chr2	30496193	30496202	-	0.000	0.000	Merged-chr2-30496072-21
NR46394--MA1107.1.KLF9	chr4	120053610	120053622	-	0.000	0.000	Merged-chr4-120053646-59
NR5407--MA1107.1.KLF9	chr10	34096455	34096467	+	0.000	0.000	Merged-chr10-34096665-20
NR57062--MA1107.1.KLF9	chr6	144190545	144190557	-	0.000	0.000	Merged-chr6-144190387-4
NR26583--MA0740.1.KLF14	chr16	93977785	93977798	+	0.000	0.000	Merged-chr16-93977807-10
NR13678--MA0742.1.Klf12	chr12	25155526	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR33770--MA1107.1.KLF9	chr19	45807913	45807925	+	0.000	0.000	Merged-chr19-45807954-8
NR53804--MA1107.1.KLF9	chr6	37564052	37564064	+	0.000	0.000	Merged-chr6-37564158-19
NR10059--MA0039.3.KLF4	chr11	59083219	59083229	-	0.000	0.000	Merged-chr11-59083341-6
NR65321--MA0741.1.KLF16	chr8	125558863	125558873	+	0.000	0.000	Merged-chr8-125558804-33
NR27715--MA0493.1.Klf1	chr17	27564908	27564918	-	0.000	0.000	Merged-chr17-27564806-2
NR15746--MA1107.1.KLF9	chr12	111855480	111855492	+	0.000	0.000	Merged-chr12-111855656-21
NR16048--MA1107.1.KLF9	chr12	117821808	117821820	-	0.000	0.000	Merged-chr12-117821685-9
NR35181--MA0599.1.KLF5	chr2	30690446	30690455	+	0.000	0.000	Merged-chr2-30690325-1
NR42291--MA0599.1.KLF5	chr3	115933839	115933848	+	0.000	0.000	Merged-chr3-115933714-29
NR21417--MA1107.1.KLF9	chr14	105632073	105632085	-	0.000	0.000	Merged-chr14-105632232-2
NR55774--MA0493.1.Klf1	chr6	119199130	119199140	+	0.000	0.000	Merged-chr6-119199024-52
NR52984--MA0599.1.KLF5	chr5	146912620	146912629	+	0.000	0.000	Merged-chr5-146912476-8
NR46852--MA0599.1.KLF5	chr4	131825940	131825949	+	0.000	0.000	Merged-chr4-131825983-10
NR24267--MA0599.1.KLF5	chr15	98793192	98793201	-	0.000	0.000	Merged-chr15-98793364-7
NR55460--MA1107.1.KLF9	chr6	112862179	112862191	+	0.000	0.000	Merged-chr6-112862022-40
NR27714--MA0039.3.KLF4	chr17	27564906	27564916	-	0.000	0.000	Merged-chr17-27564806-2
NR16841--MA0493.1.Klf1	chr13	45827486	45827496	+	0.000	0.000	Merged-chr13-45827627-7
NR41014--MA0657.1.KLF13	chr3	79181731	79181748	-	0.000	0.000	Merged-chr3-79181699-42
NR14446--MA1107.1.KLF9	chr12	74009609	74009621	+	0.000	0.000	Merged-chr12-74009516-16
NR50903--MA0599.1.KLF5	chr5	112239641	112239650	-	0.000	0.000	Merged-chr5-112239781-12
NR5940--MA0742.1.Klf12	chr10	61328268	61328282	+	0.000	0.000	Merged-chr10-61328115-9
NR58159--MA0742.1.Klf12	chr7	24517427	24517441	+	0.000	0.000	Merged-chr7-24517301-15
NR1625--MA0039.3.KLF4	chr1	92258933	92258943	+	0.000	0.000	Merged-chr1-92258987-8
NR67550--MA0493.1.Klf1	chr9	83893336	83893346	+	0.000	0.000	Merged-chr9-83893287-19
NR68993--MA1107.1.KLF9	chr9	117553315	117553327	+	0.000	0.000	Merged-chr9-117553194-1
NR32269--MA0741.1.KLF16	chr18	84859605	84859615	+	0.000	0.000	Merged-chr18-84859622-32
NR56201--MA1107.1.KLF9	chr6	127942026	127942038	+	0.000	0.000	Merged-chr6-127942038-1
NR24612--MA0599.1.KLF5	chr15	102533746	102533755	-	0.000	0.000	Merged-chr15-102533867-9
NR26795--MA1107.1.KLF9	chr16	97002489	97002501	+	0.000	0.000	Merged-chr16-97002537-1
NR36848--MA0740.1.KLF14	chr2	103664550	103664563	+	0.000	0.000	Merged-chr2-103664594-1
NR40034--MA0741.1.KLF16	chr3	8857249	8857259	-	0.000	0.000	Merged-chr3-8857306-3
NR20811--MA0741.1.KLF16	chr14	73349359	73349369	-	0.000	0.000	Merged-chr14-73349439-20
NR30086--MA0599.1.KLF5	chr17	88080029	88080038	+	0.000	0.000	Merged-chr17-88080055-14
NR5944--MA0741.1.KLF16	chr10	61328294	61328304	+	0.000	0.000	Merged-chr10-61328115-9
NR53864--MA0599.1.KLF5	chr6	39256915	39256924	+	0.000	0.000	Merged-chr6-39256768-1
NR770--MA0493.1.Klf1	chr1	55489578	55489588	+	0.000	0.000	Merged-chr1-55489612-12
NR5006--MA0599.1.KLF5	chr10	10307608	10307617	-	0.000	0.000	Merged-chr10-10307543-35
NR49665--MA0493.1.Klf1	chr5	68033412	68033422	+	0.000	0.000	Merged-chr5-68033501-23
NR25386--MA0741.1.KLF16	chr16	32658892	32658902	+	0.000	0.000	Merged-chr16-32659000-27
NR13262--MA0039.3.KLF4	chr11	120941194	120941204	-	0.000	0.000	Merged-chr11-120941184-16
NR67973--MA0741.1.KLF16	chr9	96756950	96756960	+	0.000	0.000	Merged-chr9-96756986-4
NR59466--MA0039.3.KLF4	chr7	72339567	72339577	+	0.000	0.000	Merged-chr7-72339570-17
NR44252--MA0599.1.KLF5	chr4	21688682	21688691	+	0.000	0.000	Merged-chr4-21688730-23
NR19676--MA0039.3.KLF4	chr14	27268328	27268338	-	0.000	0.000	Merged-chr14-27268313-23
NR67260--MA0599.1.KLF5	chr9	75429149	75429158	-	0.000	0.000	Merged-chr9-75429221-1
NR24835--MA1107.1.KLF9	chr16	7550785	7550797	-	0.000	0.000	Merged-chr16-7550847-1
NR56206--MA1107.1.KLF9	chr6	127942084	127942096	+	0.000	0.000	Merged-chr6-127942038-1
NR22427--MA1107.1.KLF9	chr15	38452888	38452900	-	0.000	0.000	Merged-chr15-38452892-28
NR32266--MA0599.1.KLF5	chr18	84859605	84859614	+	0.000	0.000	Merged-chr18-84859622-32
NR90--MA1107.1.KLF9	chr1	13560129	13560141	+	0.000	0.000	Merged-chr1-13560165-1
NR38334--MA1107.1.KLF9	chr2	147832613	147832625	+	0.000	0.000	Merged-chr2-147832545-2
NR13725--MA0599.1.KLF5	chr12	26418521	26418530	-	0.000	0.000	Merged-chr12-26418553-8
NR50634--MA0741.1.KLF16	chr5	106685003	106685013	+	0.000	0.000	Merged-chr5-106684923-4
NR37267--MA0740.1.KLF14	chr2	118658631	118658644	-	0.000	0.000	Merged-chr2-118658566-8
NR57645--MA0742.1.Klf12	chr7	4777375	4777389	+	0.000	0.000	Merged-chr7-4777194-35
NR52461--MA0599.1.KLF5	chr5	139377605	139377614	-	0.000	0.000	Merged-chr5-139377554-24
NR12515--MA0741.1.KLF16	chr11	109792073	109792083	+	0.000	0.000	Merged-chr11-109792147-5
NR26800--MA1107.1.KLF9	chr16	97002513	97002525	+	0.000	0.000	Merged-chr16-97002537-1
NR51316--MA0039.3.KLF4	chr5	120110399	120110409	-	0.000	0.000	Merged-chr5-120110333-3
NR48182--MA0599.1.KLF5	chr4	152341073	152341082	-	0.000	0.000	Merged-chr4-152341132-7
NR44327--MA0039.3.KLF4	chr4	32161020	32161030	+	0.000	0.000	Merged-chr4-32160945-10
NR57594--MA0657.1.KLF13	chr7	4098996	4099013	-	0.000	0.000	Merged-chr7-4099020-5
NR4194--MA0599.1.KLF5	chr1	185613534	185613543	+	0.000	0.000	Merged-chr1-185613484-1
NR52460--MA1107.1.KLF9	chr5	139377551	139377563	-	0.000	0.000	Merged-chr5-139377554-24
NR36196--MA0599.1.KLF5	chr2	71843333	71843342	+	0.000	0.000	Merged-chr2-71843530-15
NR25745--MA0741.1.KLF16	chr16	55815599	55815609	+	0.000	0.000	Merged-chr16-55815632-3
NR42761--MA1107.1.KLF9	chr3	130788183	130788195	-	0.000	0.000	Merged-chr3-130788036-10
NR7074--MA0741.1.KLF16	chr10	82961550	82961560	+	0.000	0.000	Merged-chr10-82961512-14
NR56494--MA0599.1.KLF5	chr6	134981448	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR58874--MA1107.1.KLF9	chr7	44572464	44572476	+	0.000	0.000	Merged-chr7-44572491-3
NR13873--MA0599.1.KLF5	chr12	33036352	33036361	+	0.000	0.000	Merged-chr12-33036196-25
NR54753--MA0599.1.KLF5	chr6	86127094	86127103	+	0.000	0.000	Merged-chr6-86127203-6
NR8642--MA1107.1.KLF9	chr10	125333654	125333666	+	0.000	0.000	Merged-chr10-125333760-2
NR224--MA1107.1.KLF9	chr1	25765007	25765019	-	0.000	0.000	Merged-chr1-25764961-1
NR54072--MA0493.1.Klf1	chr6	48693970	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR67950--MA0599.1.KLF5	chr9	96299774	96299783	-	0.000	0.000	Merged-chr9-96299738-12
NR61163--MA0039.3.KLF4	chr7	125620284	125620294	-	0.000	0.000	Merged-chr7-125620287-12
NR40586--MA1107.1.KLF9	chr3	52470109	52470121	-	0.000	0.000	Merged-chr3-52470194-16
NR52251--MA0599.1.KLF5	chr5	136449983	136449992	-	0.000	0.000	Merged-chr5-136449962-15
NR67395--MA0599.1.KLF5	chr9	79895081	79895090	+	0.000	0.000	Merged-chr9-79895109-7
NR49589--MA1107.1.KLF9	chr5	65898000	65898012	+	0.000	0.000	Merged-chr5-65898025-23
NR12223--MA0741.1.KLF16	chr11	103382152	103382162	+	0.000	0.000	Merged-chr11-103382133-47
NR51487--MA1107.1.KLF9	chr5	122987506	122987518	+	0.000	0.000	Merged-chr5-122987462-4
NR6961--MA0741.1.KLF16	chr10	81401813	81401823	-	0.000	0.000	Merged-chr10-81401925-26
NR32064--MA1107.1.KLF9	chr18	81352877	81352889	+	0.000	0.000	Merged-chr18-81352759-5
NR22393--MA0599.1.KLF5	chr15	38122406	38122415	+	0.000	0.000	Merged-chr15-38122272-49
NR65752--MA0493.1.Klf1	chr9	21601243	21601253	-	0.000	0.000	Merged-chr9-21601283-11
NR27936--MA0742.1.Klf12	chr17	29638104	29638118	+	0.000	0.000	Merged-chr17-29638161-9
NR41000--MA1107.1.KLF9	chr3	79129188	79129200	-	0.000	0.000	Merged-chr3-79129160-12
NR6485--MA1107.1.KLF9	chr10	77624633	77624645	-	0.000	0.000	Merged-chr10-77624666-9
NR27927--MA0741.1.KLF16	chr17	29500856	29500866	-	0.000	0.000	Merged-chr17-29500871-30
NR28064--MA0740.1.KLF14	chr17	32492541	32492554	+	0.000	0.000	Merged-chr17-32492576-17
NR7576--MA0741.1.KLF16	chr10	96408138	96408148	+	0.000	0.000	Merged-chr10-96408012-53
NR8647--MA1107.1.KLF9	chr10	125333664	125333676	+	0.000	0.000	Merged-chr10-125333760-2
NR68260--MA1107.1.KLF9	chr9	105683527	105683539	-	0.000	0.000	Merged-chr9-105683443-1
NR52253--MA0741.1.KLF16	chr5	136449971	136449981	-	0.000	0.000	Merged-chr5-136449962-15
NR8848--MA0039.3.KLF4	chr10	128232751	128232761	-	0.000	0.000	Merged-chr10-128232915-1
NR1046--MA0741.1.KLF16	chr1	66897063	66897073	+	0.000	0.000	Merged-chr1-66897217-4
NR16433--MA0741.1.KLF16	chr13	24547346	24547356	-	0.000	0.000	Merged-chr13-24547194-39
NR5162--MA0039.3.KLF4	chr10	18084140	18084150	+	0.000	0.000	Merged-chr10-18084037-10
NR58888--MA1107.1.KLF9	chr7	44572492	44572504	+	0.000	0.000	Merged-chr7-44572491-3
NR34467--MA0740.1.KLF14	chr2	6522535	6522548	+	0.000	0.000	Merged-chr2-6522633-5
NR19044--MA0740.1.KLF14	chr13	113091077	113091090	+	0.000	0.000	Merged-chr13-113090850-10
NR9331--MA0741.1.KLF16	chr11	21247766	21247776	+	0.000	0.000	Merged-chr11-21247881-35
NR14619--MA0599.1.KLF5	chr12	81845220	81845229	-	0.000	0.000	Merged-chr12-81845150-28
NR65322--MA1107.1.KLF9	chr8	125558862	125558874	+	0.000	0.000	Merged-chr8-125558804-33
NR58158--MA0740.1.KLF14	chr7	24517427	24517440	+	0.000	0.000	Merged-chr7-24517301-15
NR41005--MA1107.1.KLF9	chr3	79129198	79129210	-	0.000	0.000	Merged-chr3-79129160-12
NR54099--MA1107.1.KLF9	chr6	49973807	49973819	-	0.000	0.000	Merged-chr6-49973713-27
NR20471--MA0741.1.KLF16	chr14	61427373	61427383	+	0.000	0.000	Merged-chr14-61427434-25
NR61876--MA1107.1.KLF9	chr7	140264978	140264990	-	0.000	0.000	Merged-chr7-140265035-12
NR18777--MA0599.1.KLF5	chr13	109239466	109239475	+	0.000	0.000	Merged-chr13-109239401-35
NR44324--MA0741.1.KLF16	chr4	32160971	32160981	+	0.000	0.000	Merged-chr4-32160945-10
NR24317--MA1107.1.KLF9	chr15	99224537	99224549	-	0.000	0.000	Merged-chr15-99224455-41
NR63293--MA0741.1.KLF16	chr8	70072886	70072896	-	0.000	0.000	Merged-chr8-70072773-24
NR27713--MA0599.1.KLF5	chr17	27564908	27564917	-	0.000	0.000	Merged-chr17-27564806-2
NR9792--MA0599.1.KLF5	chr11	51898828	51898837	-	0.000	0.000	Merged-chr11-51898870-27
NR10062--MA0493.1.Klf1	chr11	59083342	59083352	-	0.000	0.000	Merged-chr11-59083341-6
NR20745--MA0039.3.KLF4	chr14	70395526	70395536	+	0.000	0.000	Merged-chr14-70395360-19
NR57358--MA0742.1.Klf12	chr6	147366197	147366211	+	0.000	0.000	Merged-chr6-147366310-2
NR26949--MA1107.1.KLF9	chr17	6775535	6775547	-	0.000	0.000	Merged-chr17-6775419-7
NR52380--MA0039.3.KLF4	chr5	138343498	138343508	+	0.000	0.000	Merged-chr5-138343396-8
NR33844--MA1107.1.KLF9	chr19	46983950	46983962	+	0.000	0.000	Merged-chr19-46983880-15
NR21009--MA0741.1.KLF16	chr14	78710845	78710855	+	0.000	0.000	Merged-chr14-78710863-14
NR1624--MA0599.1.KLF5	chr1	92258932	92258941	+	0.000	0.000	Merged-chr1-92258987-8
NR5064--MA0039.3.KLF4	chr10	12929335	12929345	+	0.000	0.000	Merged-chr10-12929241-10
NR68257--MA0493.1.Klf1	chr9	105683529	105683539	-	0.000	0.000	Merged-chr9-105683443-1
NR60134--MA0599.1.KLF5	chr7	98995318	98995327	-	0.000	0.000	Merged-chr7-98995432-21
NR55623--MA0039.3.KLF4	chr6	115515937	115515947	+	0.000	0.000	Merged-chr6-115515938-20
NR55768--MA0599.1.KLF5	chr6	119199121	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR5964--MA0039.3.KLF4	chr10	61465215	61465225	+	0.000	0.000	Merged-chr10-61465182-15
NR69249--MA0741.1.KLF16	chr9	121314207	121314217	-	0.000	0.000	Merged-chr9-121314166-60
NR40738--MA0741.1.KLF16	chr3	60128382	60128392	-	0.000	0.000	Merged-chr3-60128494-15
NR54286--MA0741.1.KLF16	chr6	55057598	55057608	+	0.000	0.000	Merged-chr6-55057514-12
NR58160--MA0599.1.KLF5	chr7	24517428	24517437	+	0.000	0.000	Merged-chr7-24517301-15
NR15744--MA1107.1.KLF9	chr12	111855476	111855488	+	0.000	0.000	Merged-chr12-111855656-21
NR34468--MA0657.1.KLF13	chr2	6522534	6522551	+	0.000	0.000	Merged-chr2-6522633-5
NR5506--MA0741.1.KLF16	chr10	39522159	39522169	-	0.000	0.000	Merged-chr10-39522157-23
NR19045--MA0657.1.KLF13	chr13	113091076	113091093	+	0.000	0.000	Merged-chr13-113090850-10
NR60491--MA1107.1.KLF9	chr7	108306340	108306352	-	0.000	0.000	Merged-chr7-108306427-2
NR52463--MA0741.1.KLF16	chr5	139377604	139377614	-	0.000	0.000	Merged-chr5-139377554-24
NR57644--MA0740.1.KLF14	chr7	4777375	4777388	+	0.000	0.000	Merged-chr7-4777194-35
NR39815--MA1107.1.KLF9	chr2	179130652	179130664	-	0.000	0.000	Merged-chr2-179130481-5
NR60207--MA0742.1.Klf12	chr7	100511900	100511914	-	0.000	0.000	Merged-chr7-100511778-51
NR22840--MA0039.3.KLF4	chr15	62139270	62139280	+	0.000	0.000	Merged-chr15-62139075-28
NR13261--MA0599.1.KLF5	chr11	120941196	120941205	-	0.000	0.000	Merged-chr11-120941184-16
NR52986--MA0741.1.KLF16	chr5	146912620	146912630	+	0.000	0.000	Merged-chr5-146912476-8
NR49179--MA0493.1.Klf1	chr5	35771280	35771290	-	0.000	0.000	Merged-chr5-35771159-16
NR44325--MA0742.1.Klf12	chr4	32161018	32161032	+	0.000	0.000	Merged-chr4-32160945-10
NR29773--MA0742.1.Klf12	chr17	83634501	83634515	+	0.000	0.000	Merged-chr17-83634380-4
