#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_dn.bed
NR43822--MA0039.3.KLF4	chr4	99120604	99120614	+	0.000	0.000	Merged-chr4-99120724-28
NR66178--MA0599.1.KLF5	chr9	111439052	111439061	-	0.000	0.000	Merged-chr9-111439119-15
NR11323--MA0039.3.KLF4	chr11	88595867	88595877	+	0.000	0.000	Merged-chr11-88595910-28
NR7319--MA0599.1.KLF5	chr10	94087500	94087509	+	0.000	0.000	Merged-chr10-94087553-20
NR10012--MA0740.1.KLF14	chr11	59787715	59787728	+	0.000	0.000	Merged-chr11-59787548-18
NR54572--MA0742.1.Klf12	chr6	140684616	140684630	+	0.000	0.000	Merged-chr6-140684445-39
NR23678--MA0599.1.KLF5	chr16	11526651	11526660	-	0.000	0.000	Merged-chr16-11526520-43
NR534--MA0741.1.KLF16	chr1	42953103	42953113	+	0.000	0.000	Merged-chr1-42953184-68
NR61054--MA0742.1.Klf12	chr8	70619110	70619124	+	0.000	0.000	Merged-chr8-70619084-21
NR36730--MA0039.3.KLF4	chr2	145588726	145588736	-	0.000	0.000	Merged-chr2-145588577-46
NR29746--MA1107.1.KLF9	chr18	53801708	53801720	-	0.000	0.000	Merged-chr18-53801567-20
NR58765--MA1107.1.KLF9	chr7	125034717	125034729	-	0.000	0.000	Merged-chr7-125034795-1
NR31890--MA1107.1.KLF9	chr19	32523946	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR68370--MA1107.1.KLF9	chrY	90799068	90799080	-	0.000	0.000	Merged-chrY-90799205-23
NR14307--MA0741.1.KLF16	chr12	84851601	84851611	+	0.000	0.000	Merged-chr12-84851532-12
NR64450--MA0493.1.Klf1	chr9	61779365	61779375	+	0.000	0.000	Merged-chr9-61779248-32
NR51933--MA0741.1.KLF16	chr6	41177285	41177295	+	0.000	0.000	Merged-chr6-41177322-23
NR29764--MA1107.1.KLF9	chr18	54822920	54822932	+	0.000	0.000	Merged-chr18-54822886-30
NR13545--MA0599.1.KLF5	chr12	46818530	46818539	-	0.000	0.000	Merged-chr12-46818433-12
NR31887--MA0599.1.KLF5	chr19	32523948	32523957	-	0.000	0.000	Merged-chr19-32523975-16
