#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR49851--MA0741.1.KLF16	chr5	75143466	75143476	+	0.000	0.000	Merged-chr5-75143306-22
NR68257--MA0493.1.Klf1	chr9	105683529	105683539	-	0.000	0.000	Merged-chr9-105683443-1
NR7128--MA1107.1.KLF9	chr10	83898139	83898151	+	0.000	0.000	Merged-chr10-83898059-2
NR51301--MA0599.1.KLF5	chr5	119359931	119359940	-	0.000	0.000	Merged-chr5-119360019-16
NR67175--MA0039.3.KLF4	chr9	71358900	71358910	+	0.000	0.000	Merged-chr9-71359059-9
NR37202--MA0741.1.KLF16	chr2	117335586	117335596	-	0.000	0.000	Merged-chr2-117335736-33
NR40738--MA0741.1.KLF16	chr3	60128382	60128392	-	0.000	0.000	Merged-chr3-60128494-15
NR54286--MA0741.1.KLF16	chr6	55057598	55057608	+	0.000	0.000	Merged-chr6-55057514-12
NR58160--MA0599.1.KLF5	chr7	24517428	24517437	+	0.000	0.000	Merged-chr7-24517301-15
NR33791--MA0740.1.KLF14	chr19	46148456	46148469	+	0.000	0.000	Merged-chr19-46148494-21
NR62408--MA0599.1.KLF5	chr8	13200683	13200692	-	0.000	0.000	Merged-chr8-13200567-28
NR60491--MA1107.1.KLF9	chr7	108306340	108306352	-	0.000	0.000	Merged-chr7-108306427-2
NR55571--MA0599.1.KLF5	chr6	114790301	114790310	-	0.000	0.000	Merged-chr6-114790345-26
NR59107--MA0599.1.KLF5	chr7	48958928	48958937	-	0.000	0.000	Merged-chr7-48959052-34
NR22880--MA0742.1.Klf12	chr15	64163720	64163734	-	0.000	0.000	Merged-chr15-64163684-42
NR41812--MA0493.1.Klf1	chr3	100421692	100421702	+	0.000	0.000	Merged-chr3-100421832-10
NR12919--MA0599.1.KLF5	chr11	116869769	116869778	-	0.000	0.000	Merged-chr11-116869693-21
NR29154--MA0742.1.Klf12	chr17	64285012	64285026	-	0.000	0.000	Merged-chr17-64284858-2
NR16946--MA1107.1.KLF9	chr13	51391535	51391547	-	0.000	0.000	Merged-chr13-51391583-19
NR45626--MA0599.1.KLF5	chr4	95354188	95354197	-	0.000	0.000	Merged-chr4-95354133-23
NR12228--MA0039.3.KLF4	chr11	103776913	103776923	-	0.000	0.000	Merged-chr11-103776919-6
NR3934--MA0599.1.KLF5	chr1	181261292	181261301	-	0.000	0.000	Merged-chr1-181261225-12
NR66472--MA0599.1.KLF5	chr9	54501271	54501280	+	0.000	0.000	Merged-chr9-54501243-1
NR39623--MA0741.1.KLF16	chr2	173444619	173444629	+	0.000	0.000	Merged-chr2-173444560-32
NR1507--MA1107.1.KLF9	chr1	88497695	88497707	-	0.000	0.000	Merged-chr1-88497619-10
NR27726--MA1107.1.KLF9	chr17	27655798	27655810	-	0.000	0.000	Merged-chr17-27655639-31
NR41074--MA0599.1.KLF5	chr3	81835923	81835932	-	0.000	0.000	Merged-chr3-81835793-30
NR44308--MA0599.1.KLF5	chr4	28813865	28813874	-	0.000	0.000	Merged-chr4-28813490-63
NR65369--MA0599.1.KLF5	chr8	126129474	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR19579--MA0742.1.Klf12	chr14	21682997	21683011	-	0.000	0.000	Merged-chr14-21683018-22
NR29146--MA0599.1.KLF5	chr17	64182520	64182529	-	0.000	0.000	Merged-chr17-64182571-3
NR61126--MA0599.1.KLF5	chr7	125186708	125186717	-	0.000	0.000	Merged-chr7-125186656-23
NR61802--MA0599.1.KLF5	chr7	139398841	139398850	-	0.000	0.000	Merged-chr7-139398663-1
NR64105--MA0740.1.KLF14	chr8	93810304	93810317	+	0.000	0.000	Merged-chr8-93810346-59
NR20447--MA0493.1.Klf1	chr14	60425780	60425790	+	0.000	0.000	Merged-chr14-60425753-10
NR303--MA0599.1.KLF5	chr1	34831629	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR31011--MA0039.3.KLF4	chr18	53904416	53904426	+	0.000	0.000	Merged-chr18-53904421-2
NR60175--MA0599.1.KLF5	chr7	99795660	99795669	+	0.000	0.000	Merged-chr7-99795499-24
NR2727--MA1107.1.KLF9	chr1	152817509	152817521	-	0.000	0.000	Merged-chr1-152817500-27
NR31012--MA0741.1.KLF16	chr18	53904415	53904425	+	0.000	0.000	Merged-chr18-53904421-2
NR60823--MA1107.1.KLF9	chr7	116484542	116484554	-	0.000	0.000	Merged-chr7-116484434-42
NR22197--MA0493.1.Klf1	chr15	31418272	31418282	+	0.000	0.000	Merged-chr15-31418440-29
NR44344--MA0599.1.KLF5	chr4	32932286	32932295	-	0.000	0.000	Merged-chr4-32932259-41
NR23576--MA0740.1.KLF14	chr15	82188230	82188243	+	0.000	0.000	Merged-chr15-82188110-14
NR49856--MA0741.1.KLF16	chr5	75143471	75143481	+	0.000	0.000	Merged-chr5-75143306-22
NR31916--MA1107.1.KLF9	chr18	79284667	79284679	+	0.000	0.000	Merged-chr18-79284521-10
NR54863--MA0741.1.KLF16	chr6	89008507	89008517	-	0.000	0.000	Merged-chr6-89008559-1
NR45792--MA0599.1.KLF5	chr4	101419689	101419698	-	0.000	0.000	Merged-chr4-101419713-70
NR39440--MA0741.1.KLF16	chr2	169520061	169520071	-	0.000	0.000	Merged-chr2-169519991-22
NR30093--MA0599.1.KLF5	chr17	88379559	88379568	-	0.000	0.000	Merged-chr17-88379493-23
NR24932--MA0493.1.Klf1	chr16	13448115	13448125	+	0.000	0.000	Merged-chr16-13448119-36
NR38798--MA0742.1.Klf12	chr2	158179198	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR31915--MA0741.1.KLF16	chr18	79284666	79284676	+	0.000	0.000	Merged-chr18-79284521-10
NR49328--MA0599.1.KLF5	chr5	44239416	44239425	+	0.000	0.000	Merged-chr5-44239344-7
NR50127--MA0599.1.KLF5	chr5	89882217	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR2077--MA0742.1.Klf12	chr1	128794118	128794132	+	0.000	0.000	Merged-chr1-128794102-26
NR70039--MA0742.1.Klf12	chrX	99136006	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR58332--MA0741.1.KLF16	chr7	27325319	27325329	+	0.000	0.000	Merged-chr7-27325300-3
NR24824--MA1107.1.KLF9	chr16	7550763	7550775	-	0.000	0.000	Merged-chr16-7550847-1
NR19022--MA0599.1.KLF5	chr13	112801414	112801423	-	0.000	0.000	Merged-chr13-112801565-4
NR2185--MA0039.3.KLF4	chr1	133053261	133053271	+	0.000	0.000	Merged-chr1-133053249-27
NR19581--MA0493.1.Klf1	chr14	21683001	21683011	-	0.000	0.000	Merged-chr14-21683018-22
NR57075--MA0493.1.Klf1	chr6	144329535	144329545	+	0.000	0.000	Merged-chr6-144329601-7
NR14383--MA0599.1.KLF5	chr12	71577575	71577584	-	0.000	0.000	Merged-chr12-71577475-38
NR54285--MA0599.1.KLF5	chr6	55057598	55057607	+	0.000	0.000	Merged-chr6-55057514-12
NR67549--MA0742.1.Klf12	chr9	83893336	83893350	+	0.000	0.000	Merged-chr9-83893287-19
NR21465--MA1107.1.KLF9	chr14	111676016	111676028	+	0.000	0.000	Merged-chr14-111675959-27
NR65589--MA0741.1.KLF16	chr9	14559688	14559698	+	0.000	0.000	Merged-chr9-14559722-16
NR5078--MA0741.1.KLF16	chr10	13090691	13090701	+	0.000	0.000	Merged-chr10-13090848-31
NR30826--MA0039.3.KLF4	chr18	43492950	43492960	-	0.000	0.000	Merged-chr18-43493033-11
NR16737--MA0493.1.Klf1	chr13	41097562	41097572	-	0.000	0.000	Merged-chr13-41097728-40
NR38341--MA1107.1.KLF9	chr2	147832631	147832643	+	0.000	0.000	Merged-chr2-147832545-2
NR65167--MA1107.1.KLF9	chr8	123163067	123163079	+	0.000	0.000	Merged-chr8-123163099-40
NR35851--MA0493.1.Klf1	chr2	59513733	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR2554--MA0599.1.KLF5	chr1	144719133	144719142	+	0.000	0.000	Merged-chr1-144719233-1
NR38799--MA0599.1.KLF5	chr2	158179202	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR19465--MA0493.1.Klf1	chr14	15272490	15272500	-	0.000	0.000	Merged-chr14-15272424-5
NR50041--MA1107.1.KLF9	chr5	86783215	86783227	+	0.000	0.000	Merged-chr5-86783243-43
NR24829--MA1107.1.KLF9	chr16	7550773	7550785	-	0.000	0.000	Merged-chr16-7550847-1
NR40251--MA0742.1.Klf12	chr3	27984082	27984096	-	0.000	0.000	Merged-chr3-27984101-47
NR44268--MA0741.1.KLF16	chr4	21814228	21814238	-	0.000	0.000	Merged-chr4-21814204-19
NR41192--MA0741.1.KLF16	chr3	87948272	87948282	-	0.000	0.000	Merged-chr3-87948447-14
NR23897--MA0599.1.KLF5	chr15	89498946	89498955	-	0.000	0.000	Merged-chr15-89498857-24
NR57357--MA0740.1.KLF14	chr6	147366197	147366210	+	0.000	0.000	Merged-chr6-147366310-2
NR55109--MA0741.1.KLF16	chr6	98609322	98609332	+	0.000	0.000	Merged-chr6-98609321-36
NR14121--MA0740.1.KLF14	chr12	55007824	55007837	-	0.000	0.000	Merged-chr12-55007826-27
NR24740--MA0493.1.Klf1	chr16	4469938	4469948	+	0.000	0.000	Merged-chr16-4469915-27
NR61075--MA0742.1.Klf12	chr7	122932279	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR58645--MA0599.1.KLF5	chr7	34630507	34630516	-	0.000	0.000	Merged-chr7-34630517-24
NR4725--MA0599.1.KLF5	chr1	193365983	193365992	-	0.000	0.000	Merged-chr1-193366026-12
NR33045--MA0741.1.KLF16	chr19	16998128	16998138	-	0.000	0.000	Merged-chr19-16998164-33
NR56209--MA1107.1.KLF9	chr6	127942098	127942110	+	0.000	0.000	Merged-chr6-127942038-1
NR26270--MA1107.1.KLF9	chr16	87610831	87610843	-	0.000	0.000	Merged-chr16-87610696-25
NR46323--MA0599.1.KLF5	chr4	118406382	118406391	+	0.000	0.000	Merged-chr4-118406334-12
NR58881--MA1107.1.KLF9	chr7	44572478	44572490	+	0.000	0.000	Merged-chr7-44572491-3
NR58324--MA0741.1.KLF16	chr7	27325311	27325321	+	0.000	0.000	Merged-chr7-27325300-3
NR38337--MA1107.1.KLF9	chr2	147832623	147832635	+	0.000	0.000	Merged-chr2-147832545-2
NR29190--MA0039.3.KLF4	chr17	65559498	65559508	+	0.000	0.000	Merged-chr17-65559393-20
NR64189--MA0039.3.KLF4	chr8	95142739	95142749	+	0.000	0.000	Merged-chr8-95142662-41
NR231--MA1107.1.KLF9	chr1	25765021	25765033	-	0.000	0.000	Merged-chr1-25764961-1
NR27889--MA0493.1.Klf1	chr17	29297851	29297861	+	0.000	0.000	Merged-chr17-29297953-13
NR35847--MA0493.1.Klf1	chr2	59513713	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR20556--MA0741.1.KLF16	chr14	63607670	63607680	+	0.000	0.000	Merged-chr14-63607709-4
NR55043--MA1107.1.KLF9	chr6	97006765	97006777	-	0.000	0.000	Merged-chr6-97006820-21
NR22118--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR58162--MA0741.1.KLF16	chr7	24517428	24517438	+	0.000	0.000	Merged-chr7-24517301-15
NR18197--MA0599.1.KLF5	chr13	98299066	98299075	+	0.000	0.000	Merged-chr13-98299222-33
NR68371--MA0599.1.KLF5	chr9	107340713	107340722	+	0.000	0.000	Merged-chr9-107340908-4
NR29938--MA0039.3.KLF4	chr17	85800161	85800171	-	0.000	0.000	Merged-chr17-85800006-20
NR595--MA0599.1.KLF5	chr1	42953062	42953071	+	0.000	0.000	Merged-chr1-42953184-68
NR9036--MA0039.3.KLF4	chr11	4344284	4344294	-	0.000	0.000	Merged-chr11-4344147-20
NR218--MA1107.1.KLF9	chr1	25764995	25765007	-	0.000	0.000	Merged-chr1-25764961-1
NR45791--MA0742.1.Klf12	chr4	101419685	101419699	-	0.000	0.000	Merged-chr4-101419713-70
NR31931--MA0740.1.KLF14	chr18	80041987	80042000	+	0.000	0.000	Merged-chr18-80041946-55
NR58886--MA1107.1.KLF9	chr7	44572488	44572500	+	0.000	0.000	Merged-chr7-44572491-3
NR24077--MA0039.3.KLF4	chr15	94255267	94255277	+	0.000	0.000	Merged-chr15-94255177-46
NR8654--MA1107.1.KLF9	chr10	125333678	125333690	+	0.000	0.000	Merged-chr10-125333760-2
NR41116--MA0599.1.KLF5	chr3	84135535	84135544	-	0.000	0.000	Merged-chr3-84135582-9
NR35681--MA1107.1.KLF9	chr2	50303443	50303455	+	0.000	0.000	Merged-chr2-50303497-2
NR13978--MA1107.1.KLF9	chr12	41566407	41566419	+	0.000	0.000	Merged-chr12-41566300-31
NR44170--MA0493.1.Klf1	chr4	11386618	11386628	+	0.000	0.000	Merged-chr4-11386729-1
NR40249--MA0740.1.KLF14	chr3	27984083	27984096	-	0.000	0.000	Merged-chr3-27984101-47
NR6152--MA1107.1.KLF9	chr10	68908229	68908241	+	0.000	0.000	Merged-chr10-68908384-20
NR63813--MA0599.1.KLF5	chr8	84026055	84026064	+	0.000	0.000	Merged-chr8-84026107-15
NR61077--MA1107.1.KLF9	chr7	122932281	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR19578--MA0740.1.KLF14	chr14	21682998	21683011	-	0.000	0.000	Merged-chr14-21683018-22
