#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR2677--MA0035.3.Gata1	chr15	103339525	103339535	+	0.000	0.000	Merged-chr15-103339534-3
NR4333--MA0482.1.Gata4	chr3	52840429	52840439	+	0.000	0.000	Merged-chr3-52840378-53
NR1180--MA0036.3.GATA2	chr11	70594811	70594821	+	0.000	0.000	Merged-chr11-70594778-39
NR5411--MA0482.1.Gata4	chr5	149583076	149583086	+	0.000	0.000	Merged-chr5-149583085-2
NR5958--MA0035.3.Gata1	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR327--MA0035.3.Gata1	chr1	143319751	143319761	+	0.000	0.000	Merged-chr1-143319719-34
NR2832--MA0037.3.GATA3	chr16	66086702	66086709	-	0.000	0.000	Merged-chr16-66086640-17
NR6169--MA0482.1.Gata4	chr7	110204279	110204289	+	0.000	0.000	Merged-chr7-110204373-3
NR4489--MA0482.1.Gata4	chr3	109456496	109456506	-	0.000	0.000	Merged-chr3-109456576-4
NR3539--MA0140.2.GATA1::TAL1	chr19	14386879	14386896	+	0.000	0.000	Merged-chr19-14386985-23
NR4939--MA1104.1.GATA6	chr4	128594118	128594130	+	0.000	0.000	Merged-chr4-128594333-42
NR3839--MA0766.1.GATA5	chr2	60845543	60845550	+	0.000	0.000	Merged-chr2-60845573-40
NR4350--MA0037.3.GATA3	chr3	60788288	60788295	-	0.000	0.000	Merged-chr3-60788099-46
NR5130--MA0035.3.Gata1	chr5	30887491	30887501	-	0.000	0.000	Merged-chr5-30887642-12
NR2799--MA0140.2.GATA1::TAL1	chr16	55754440	55754457	-	0.000	0.000	Merged-chr16-55754578-52
NR2318--MA0482.1.Gata4	chr14	59943445	59943455	+	0.000	0.000	Merged-chr14-59943344-19
NR4378--MA0036.3.GATA2	chr3	79128064	79128074	-	0.000	0.000	Merged-chr3-79127993-19
NR3625--MA0035.3.Gata1	chr19	46613396	46613406	+	0.000	0.000	Merged-chr19-46613309-39
NR1583--MA0766.1.GATA5	chr12	80331929	80331936	+	0.000	0.000	Merged-chr12-80331845-24
NR6268--MA0035.3.Gata1	chr7	128132354	128132364	+	0.000	0.000	Merged-chr7-128132284-5
NR5737--MA0766.1.GATA5	chr6	130078306	130078313	-	0.000	0.000	Merged-chr6-130078295-22
NR1701--MA0036.3.GATA2	chr12	113414680	113414690	+	0.000	0.000	Merged-chr12-113414554-11
NR839--MA0482.1.Gata4	chr10	82811968	82811978	+	0.000	0.000	Merged-chr10-82812084-42
NR3761--MA1104.1.GATA6	chr2	31081557	31081569	+	0.000	0.000	Merged-chr2-31081632-31
NR3192--MA0035.3.Gata1	chr17	83307182	83307192	-	0.000	0.000	Merged-chr17-83307130-30
NR5313--MA0036.3.GATA2	chr5	124022516	124022526	+	0.000	0.000	Merged-chr5-124022476-27
NR1135--MA0140.2.GATA1::TAL1	chr11	53636286	53636303	-	0.000	0.000	Merged-chr11-53636381-3
NR1435--MA0035.3.Gata1	chr11	119047029	119047039	-	0.000	0.000	Merged-chr11-119046996-3
NR1411--MA0482.1.Gata4	chr11	115564106	115564116	-	0.000	0.000	Merged-chr11-115564290-52
NR5161--MA0766.1.GATA5	chr5	53566530	53566537	-	0.000	0.000	Merged-chr5-53566690-62
NR2696--MA1104.1.GATA6	chr16	10879821	10879833	+	0.000	0.000	Merged-chr16-10879691-17
NR4349--MA0035.3.Gata1	chr3	59114099	59114109	+	0.000	0.000	Merged-chr3-59114221-20
NR5894--MA0482.1.Gata4	chr7	6127302	6127312	+	0.000	0.000	Merged-chr7-6127268-44
NR1867--MA0766.1.GATA5	chr13	45935913	45935920	-	0.000	0.000	Merged-chr13-45936077-39
NR2967--MA0037.3.GATA3	chr17	13654775	13654782	+	0.000	0.000	Merged-chr17-13654932-70
NR2026--MA0482.1.Gata4	chr13	95697072	95697082	+	0.000	0.000	Merged-chr13-95697036-46
NR6022--MA1104.1.GATA6	chr7	67500440	67500452	+	0.000	0.000	Merged-chr7-67500556-27
NR2186--MA1104.1.GATA6	chr14	16373046	16373058	+	0.000	0.000	Merged-chr14-16372999-30
NR2549--MA0482.1.Gata4	chr15	60132889	60132899	-	0.000	0.000	Merged-chr15-60132913-50
NR3928--MA0140.2.GATA1::TAL1	chr2	90583727	90583744	-	0.000	0.000	Merged-chr2-90583818-37
NR5911--MA0036.3.GATA2	chr7	16001894	16001904	-	0.000	0.000	Merged-chr7-16001989-41
NR5671--MA0140.2.GATA1::TAL1	chr6	119377795	119377812	-	0.000	0.000	Merged-chr6-119377867-30
NR5788--MA0035.3.Gata1	chr6	136743839	136743849	-	0.000	0.000	Merged-chr6-136743937-14
NR6499--MA0035.3.Gata1	chr8	105794324	105794334	-	0.000	0.000	Merged-chr8-105794398-26
NR4128--MA0766.1.GATA5	chr2	144300385	144300392	+	0.000	0.000	Merged-chr2-144300316-30
NR3551--MA0035.3.Gata1	chr19	20876096	20876106	-	0.000	0.000	Merged-chr19-20876096-16
NR3245--MA0036.3.GATA2	chr18	34783578	34783588	+	0.000	0.000	Merged-chr18-34783714-45
NR5483--MA0035.3.Gata1	chr6	35380105	35380115	+	0.000	0.000	Merged-chr6-35380025-41
NR3501--MA1104.1.GATA6	chr19	5094350	5094362	+	0.000	0.000	Merged-chr19-5094459-12
NR6379--MA0482.1.Gata4	chr8	33602035	33602045	+	0.000	0.000	Merged-chr8-33602027-23
NR2991--MA0036.3.GATA2	chr17	18558831	18558841	-	0.000	0.000	Merged-chr17-18558777-104
NR5730--MA0482.1.Gata4	chr6	129997694	129997704	+	0.000	0.000	Merged-chr6-129997694-33
NR2327--MA1104.1.GATA6	chr14	60131690	60131702	-	0.000	0.000	Merged-chr14-60131750-51
NR3931--MA0035.3.Gata1	chr2	91876528	91876538	+	0.000	0.000	Merged-chr2-91876592-59
NR5066--MA0037.3.GATA3	chr4	156022069	156022076	-	0.000	0.000	Merged-chr4-156022073-120
NR2759--MA0140.2.GATA1::TAL1	chr16	32638588	32638605	-	0.000	0.000	Merged-chr16-32638711-24
NR563--MA0140.2.GATA1::TAL1	chr1	184573494	184573511	-	0.000	0.000	Merged-chr1-184573445-38
NR1090--MA0035.3.Gata1	chr11	23754516	23754526	-	0.000	0.000	Merged-chr11-23754497-34
NR6667--MA1104.1.GATA6	chr9	13466581	13466593	+	0.000	0.000	Merged-chr9-13466686-68
NR5491--MA0036.3.GATA2	chr6	39341882	39341892	-	0.000	0.000	Merged-chr6-39341975-16
NR5567--MA0766.1.GATA5	chr6	91172603	91172610	+	0.000	0.000	Merged-chr6-91172590-9
NR3038--MA0037.3.GATA3	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR1270--MA0766.1.GATA5	chr11	94265731	94265738	+	0.000	0.000	Merged-chr11-94265551-26
NR1326--MA0036.3.GATA2	chr11	103346387	103346397	+	0.000	0.000	Merged-chr11-103346367-17
NR2784--MA0037.3.GATA3	chr16	49774803	49774810	-	0.000	0.000	Merged-chr16-49774880-113
NR1311--MA1104.1.GATA6	chr11	101627407	101627419	-	0.000	0.000	Merged-chr11-101627512-104
NR7104--MA0766.1.GATA5	chrX	42343745	42343752	-	0.000	0.000	Merged-chrX-42343636-58
NR1793--MA0766.1.GATA5	chr13	20094995	20095002	-	0.000	0.000	Merged-chr13-20095026-36
NR4050--MA0037.3.GATA3	chr2	120026845	120026852	+	0.000	0.000	Merged-chr2-120026874-2
NR2366--MA0482.1.Gata4	chr14	78436727	78436737	-	0.000	0.000	Merged-chr14-78436741-6
NR5624--MA0035.3.Gata1	chr6	108540522	108540532	-	0.000	0.000	Merged-chr6-108540679-20
NR2688--MA0037.3.GATA3	chr16	10814979	10814986	+	0.000	0.000	Merged-chr16-10815093-30
NR4179--MA0035.3.Gata1	chr2	156882817	156882827	+	0.000	0.000	Merged-chr2-156882642-42
NR4334--MA1104.1.GATA6	chr3	52840427	52840439	-	0.000	0.000	Merged-chr3-52840378-53
NR6629--MA0482.1.Gata4	chr8	127589470	127589480	+	0.000	0.000	Merged-chr8-127589399-43
NR1140--MA0766.1.GATA5	chr11	53656982	53656989	-	0.000	0.000	Merged-chr11-53657053-47
NR5412--MA1104.1.GATA6	chr5	149583074	149583086	-	0.000	0.000	Merged-chr5-149583085-2
NR1730--MA0482.1.Gata4	chr12	118255859	118255869	-	0.000	0.000	Merged-chr12-118255780-45
NR2159--MA0036.3.GATA2	chr13	113580115	113580125	-	0.000	0.000	Merged-chr13-113580257-62
NR5480--MA0766.1.GATA5	chr6	33051811	33051818	+	0.000	0.000	Merged-chr6-33051908-11
NR2117--MA0035.3.Gata1	chr13	108347431	108347441	+	0.000	0.000	Merged-chr13-108347269-17
NR6119--MA0482.1.Gata4	chr7	100449172	100449182	+	0.000	0.000	Merged-chr7-100449076-60
NR882--MA0766.1.GATA5	chr10	95894279	95894286	+	0.000	0.000	Merged-chr10-95894302-1
NR2369--MA0035.3.Gata1	chr14	79530327	79530337	-	0.000	0.000	Merged-chr14-79530350-57
NR1296--MA0766.1.GATA5	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR1286--MA0036.3.GATA2	chr11	96075701	96075711	+	0.000	0.000	Merged-chr11-96075825-57
NR24--MA0035.3.Gata1	chr1	36684298	36684308	-	0.000	0.000	Merged-chr1-36684318-20
NR1828--MA0036.3.GATA2	chr13	32971837	32971847	+	0.000	0.000	Merged-chr13-32971962-1
NR5926--MA0766.1.GATA5	chr7	19332941	19332948	-	0.000	0.000	Merged-chr7-19332998-44
NR285--MA0037.3.GATA3	chr1	131638416	131638423	+	0.000	0.000	Merged-chr1-131638408-68
NR2319--MA1104.1.GATA6	chr14	59943443	59943455	-	0.000	0.000	Merged-chr14-59943344-19
NR4277--MA0482.1.Gata4	chr3	9867514	9867524	-	0.000	0.000	Merged-chr3-9867662-24
NR3075--MA0036.3.GATA2	chr17	48332828	48332838	+	0.000	0.000	Merged-chr17-48332786-43
NR2110--MA0037.3.GATA3	chr13	108045781	108045788	-	0.000	0.000	Merged-chr13-108045887-18
NR5135--MA0036.3.GATA2	chr5	36722517	36722527	-	0.000	0.000	Merged-chr5-36722614-37
NR500--MA0766.1.GATA5	chr1	172526891	172526898	-	0.000	0.000	Merged-chr1-172526755-50
NR3726--MA0036.3.GATA2	chr2	17644924	17644934	-	0.000	0.000	Merged-chr2-17644831-25
NR2611--MA0766.1.GATA5	chr15	86051324	86051331	-	0.000	0.000	Merged-chr15-86051383-21
NR2719--MA0140.2.GATA1::TAL1	chr16	18344050	18344067	-	0.000	0.000	Merged-chr16-18343895-61
NR5668--MA0766.1.GATA5	chr6	117166985	117166992	+	0.000	0.000	Merged-chr6-117167105-10
NR5940--MA0482.1.Gata4	chr7	27933591	27933601	-	0.000	0.000	Merged-chr7-27933719-74
NR3394--MA0035.3.Gata1	chr18	70643708	70643718	-	0.000	0.000	Merged-chr18-70643793-15
NR1233--MA0482.1.Gata4	chr11	85454135	85454145	-	0.000	0.000	Merged-chr11-85454065-23
NR5895--MA1104.1.GATA6	chr7	6127300	6127312	-	0.000	0.000	Merged-chr7-6127268-44
NR1817--MA0766.1.GATA5	chr13	32411687	32411694	+	0.000	0.000	Merged-chr13-32411761-17
NR2994--MA0037.3.GATA3	chr17	18718469	18718476	+	0.000	0.000	Merged-chr17-18718477-13
NR2691--MA0036.3.GATA2	chr16	10814977	10814987	-	0.000	0.000	Merged-chr16-10815093-30
NR5353--MA0036.3.GATA2	chr5	137787616	137787626	-	0.000	0.000	Merged-chr5-137787536-7
NR3683--MA0766.1.GATA5	chr19	59926171	59926178	-	0.000	0.000	Merged-chr19-59926305-20
NR2027--MA1104.1.GATA6	chr13	95697070	95697082	-	0.000	0.000	Merged-chr13-95697036-46
NR513--MA0766.1.GATA5	chr1	175631875	175631882	+	0.000	0.000	Merged-chr1-175631822-65
NR1865--MA0482.1.Gata4	chr13	45935913	45935923	+	0.000	0.000	Merged-chr13-45936077-39
NR3099--MA0140.2.GATA1::TAL1	chr17	57031707	57031724	-	0.000	0.000	Merged-chr17-57031784-94
NR738--MA0140.2.GATA1::TAL1	chr10	41978595	41978612	+	0.000	0.000	Merged-chr10-41978788-45
NR6192--MA0037.3.GATA3	chr7	114616936	114616943	+	0.000	0.000	Merged-chr7-114616980-17
NR6734--MA0037.3.GATA3	chr9	50924697	50924704	-	0.000	0.000	Merged-chr9-50924601-13
NR3402--MA0482.1.Gata4	chr18	73765132	73765142	+	0.000	0.000	Merged-chr18-73765273-28
NR3925--MA0482.1.Gata4	chr2	90583735	90583745	-	0.000	0.000	Merged-chr2-90583818-37
NR4958--MA0037.3.GATA3	chr4	132783867	132783874	-	0.000	0.000	Merged-chr4-132783946-19
NR1831--MA0482.1.Gata4	chr13	32993666	32993676	+	0.000	0.000	Merged-chr13-32993550-50
NR5095--MA0036.3.GATA2	chr5	21248920	21248930	+	0.000	0.000	Merged-chr5-21249086-19
NR973--MA0036.3.GATA2	chr10	117938872	117938882	+	0.000	0.000	Merged-chr10-117938782-19
NR2721--MA0037.3.GATA3	chr16	20930013	20930020	-	0.000	0.000	Merged-chr16-20930100-26
NR5731--MA1104.1.GATA6	chr6	129997692	129997704	-	0.000	0.000	Merged-chr6-129997694-33
NR4382--MA0037.3.GATA3	chr3	79248518	79248525	+	0.000	0.000	Merged-chr3-79248582-102
NR5162--MA0035.3.Gata1	chr5	53566529	53566539	+	0.000	0.000	Merged-chr5-53566690-62
NR4849--MA0140.2.GATA1::TAL1	chr4	89486077	89486094	-	0.000	0.000	Merged-chr4-89486149-23
NR5159--MA0037.3.GATA3	chr5	53566530	53566537	-	0.000	0.000	Merged-chr5-53566690-62
NR1868--MA0035.3.Gata1	chr13	45935912	45935922	+	0.000	0.000	Merged-chr13-45936077-39
NR3391--MA0766.1.GATA5	chr18	70478126	70478133	-	0.000	0.000	Merged-chr18-70478078-27
NR1101--MA0036.3.GATA2	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR734--MA0036.3.GATA2	chr10	40451941	40451951	+	0.000	0.000	Merged-chr10-40451996-39
NR2115--MA1104.1.GATA6	chr13	108347430	108347442	-	0.000	0.000	Merged-chr13-108347269-17
NR2367--MA1104.1.GATA6	chr14	78436727	78436739	+	0.000	0.000	Merged-chr14-78436741-6
NR5565--MA0482.1.Gata4	chr6	91172600	91172610	-	0.000	0.000	Merged-chr6-91172590-9
NR1289--MA0037.3.GATA3	chr11	96441665	96441672	+	0.000	0.000	Merged-chr11-96441741-50
NR2069--MA0035.3.Gata1	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR5572--MA0140.2.GATA1::TAL1	chr6	97321354	97321371	-	0.000	0.000	Merged-chr6-97321339-36
NR5626--MA0766.1.GATA5	chr6	108606934	108606941	-	0.000	0.000	Merged-chr6-108607013-11
NR5616--MA0036.3.GATA2	chr6	108168406	108168416	-	0.000	0.000	Merged-chr6-108168461-115
NR4981--MA0140.2.GATA1::TAL1	chr4	141099154	141099171	+	0.000	0.000	Merged-chr4-141099118-11
NR2297--MA0482.1.Gata4	chr14	54227576	54227586	-	0.000	0.000	Merged-chr14-54227788-83
NR1210--MA0140.2.GATA1::TAL1	chr11	79132071	79132088	-	0.000	0.000	Merged-chr11-79132078-52
NR1918--MA0766.1.GATA5	chr13	67332557	67332564	+	0.000	0.000	Merged-chr13-67332541-54
NR1695--MA0482.1.Gata4	chr12	112873583	112873593	-	0.000	0.000	Merged-chr12-112873696-18
NR5138--MA0037.3.GATA3	chr5	37051253	37051260	+	0.000	0.000	Merged-chr5-37051336-115
NR5977--MA0036.3.GATA2	chr7	45592269	45592279	+	0.000	0.000	Merged-chr7-45592111-34
NR5106--MA0036.3.GATA2	chr5	21369074	21369084	-	0.000	0.000	Merged-chr5-21368960-21
NR4862--MA0766.1.GATA5	chr4	95197266	95197273	+	0.000	0.000	Merged-chr4-95197383-10
NR1731--MA1104.1.GATA6	chr12	118255859	118255871	+	0.000	0.000	Merged-chr12-118255780-45
NR5358--MA0036.3.GATA2	chr5	138657963	138657973	+	0.000	0.000	Merged-chr5-138657986-28
NR5629--MA0036.3.GATA2	chr6	108607017	108607027	+	0.000	0.000	Merged-chr6-108607013-11
NR5164--MA0482.1.Gata4	chr5	53605613	53605623	-	0.000	0.000	Merged-chr5-53605625-25
NR1342--MA0766.1.GATA5	chr11	106057070	106057077	-	0.000	0.000	Merged-chr11-106057103-42
NR1159--MA0037.3.GATA3	chr11	64037641	64037648	+	0.000	0.000	Merged-chr11-64037767-32
NR3484--MA0482.1.Gata4	chr18	89304657	89304667	-	0.000	0.000	Merged-chr18-89304747-12
NR1956--MA0035.3.Gata1	chr13	81794146	81794156	+	0.000	0.000	Merged-chr13-81793987-36
NR1456--MA0482.1.Gata4	chr12	13512376	13512386	+	0.000	0.000	Merged-chr12-13512538-15
NR1271--MA0035.3.Gata1	chr11	94265729	94265739	-	0.000	0.000	Merged-chr11-94265551-26
NR2763--MA0035.3.Gata1	chr16	32954081	32954091	-	0.000	0.000	Merged-chr16-32954126-18
NR7105--MA0035.3.Gata1	chrX	42343744	42343754	+	0.000	0.000	Merged-chrX-42343636-58
NR2984--MA0140.2.GATA1::TAL1	chr17	17374300	17374317	+	0.000	0.000	Merged-chr17-17374353-72
NR2694--MA0037.3.GATA3	chr16	10879824	10879831	+	0.000	0.000	Merged-chr16-10879691-17
NR4613--MA0036.3.GATA2	chr3	136725868	136725878	+	0.000	0.000	Merged-chr3-136725981-1
NR4278--MA1104.1.GATA6	chr3	9867514	9867526	+	0.000	0.000	Merged-chr3-9867662-24
NR5129--MA0766.1.GATA5	chr5	30887493	30887500	+	0.000	0.000	Merged-chr5-30887642-12
NR6595--MA0140.2.GATA1::TAL1	chr8	123212784	123212801	-	0.000	0.000	Merged-chr8-123212744-66
NR670--MA0766.1.GATA5	chr10	18009885	18009892	-	0.000	0.000	Merged-chr10-18009949-7
NR4823--MA0035.3.Gata1	chr4	62636267	62636277	+	0.000	0.000	Merged-chr4-62636315-14
NR3025--MA0036.3.GATA2	chr17	31873204	31873214	+	0.000	0.000	Merged-chr17-31873313-29
NR1074--MA0036.3.GATA2	chr11	11836940	11836950	+	0.000	0.000	Merged-chr11-11837020-26
NR1355--MA0766.1.GATA5	chr11	108101664	108101671	-	0.000	0.000	Merged-chr11-108101692-19
NR4461--MA0766.1.GATA5	chr3	104638424	104638431	+	0.000	0.000	Merged-chr3-104638712-128
NR2781--MA0766.1.GATA5	chr16	45942381	45942388	+	0.000	0.000	Merged-chr16-45942365-39
NR5172--MA0766.1.GATA5	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR5433--MA0036.3.GATA2	chr5	150593212	150593222	+	0.000	0.000	Merged-chr5-150593583-231
NR139--MA0037.3.GATA3	chr1	87899817	87899824	-	0.000	0.000	Merged-chr1-87899931-42
NR3819--MA0036.3.GATA2	chr2	49744821	49744831	+	0.000	0.000	Merged-chr2-49744707-28
NR1878--MA0766.1.GATA5	chr13	49188131	49188138	+	0.000	0.000	Merged-chr13-49188113-1
NR1582--MA1104.1.GATA6	chr12	80331926	80331938	+	0.000	0.000	Merged-chr12-80331845-24
NR665--MA0035.3.Gata1	chr10	17566397	17566407	+	0.000	0.000	Merged-chr10-17566277-15
NR5685--MA0036.3.GATA2	chr6	122742623	122742633	+	0.000	0.000	Merged-chr6-122742614-91
NR5941--MA1104.1.GATA6	chr7	27933591	27933603	+	0.000	0.000	Merged-chr7-27933719-74
NR681--MA0140.2.GATA1::TAL1	chr10	21908907	21908924	+	0.000	0.000	Merged-chr10-21908729-44
NR1234--MA1104.1.GATA6	chr11	85454135	85454147	+	0.000	0.000	Merged-chr11-85454065-23
NR1141--MA0035.3.Gata1	chr11	53656981	53656991	+	0.000	0.000	Merged-chr11-53657053-47
NR4940--MA0036.3.GATA2	chr4	128594119	128594129	-	0.000	0.000	Merged-chr4-128594333-42
NR2685--MA0140.2.GATA1::TAL1	chr16	8455413	8455430	-	0.000	0.000	Merged-chr16-8455328-28
NR3096--MA0482.1.Gata4	chr17	56291310	56291320	+	0.000	0.000	Merged-chr17-56291357-21
NR1595--MA1104.1.GATA6	chr12	85818539	85818551	+	0.000	0.000	Merged-chr12-85818661-14
NR1477--MA0766.1.GATA5	chr12	25270024	25270031	+	0.000	0.000	Merged-chr12-25270049-10
NR1738--MA0036.3.GATA2	chr12	118439072	118439082	-	0.000	0.000	Merged-chr12-118439012-3
NR5927--MA0035.3.Gata1	chr7	19332940	19332950	+	0.000	0.000	Merged-chr7-19332998-44
NR1815--MA0482.1.Gata4	chr13	32411684	32411694	-	0.000	0.000	Merged-chr13-32411761-17
NR2325--MA0037.3.GATA3	chr14	60131692	60131699	-	0.000	0.000	Merged-chr14-60131750-51
NR4802--MA0035.3.Gata1	chr4	46152003	46152013	+	0.000	0.000	Merged-chr4-46152127-36
NR3926--MA1104.1.GATA6	chr2	90583735	90583747	+	0.000	0.000	Merged-chr2-90583818-37
NR6665--MA0037.3.GATA3	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR2019--MA0140.2.GATA1::TAL1	chr13	95449890	95449907	-	0.000	0.000	Merged-chr13-95449730-51
NR1832--MA1104.1.GATA6	chr13	32993664	32993676	-	0.000	0.000	Merged-chr13-32993550-50
NR2412--MA0766.1.GATA5	chr14	100235482	100235489	-	0.000	0.000	Merged-chr14-100235821-25
NR2067--MA1104.1.GATA6	chr13	101702249	101702261	+	0.000	0.000	Merged-chr13-101702260-81
NR501--MA0035.3.Gata1	chr1	172526890	172526900	+	0.000	0.000	Merged-chr1-172526755-50
NR2654--MA0036.3.GATA2	chr15	97373362	97373372	+	0.000	0.000	Merged-chr15-97373444-153
NR780--MA1104.1.GATA6	chr10	67065542	67065554	-	0.000	0.000	Merged-chr10-67065679-35
NR3713--MA0482.1.Gata4	chr2	11617067	11617077	+	0.000	0.000	Merged-chr2-11617013-39
NR5669--MA0035.3.Gata1	chr6	117166983	117166993	-	0.000	0.000	Merged-chr6-117167105-10
NR5598--MA0140.2.GATA1::TAL1	chr6	103473551	103473568	-	0.000	0.000	Merged-chr6-103473663-48
NR2609--MA0037.3.GATA3	chr15	86051324	86051331	-	0.000	0.000	Merged-chr15-86051383-21
NR5297--MA0036.3.GATA2	chr5	118069583	118069593	-	0.000	0.000	Merged-chr5-118069472-39
NR718--MA0036.3.GATA2	chr10	34172904	34172914	-	0.000	0.000	Merged-chr10-34172961-40
NR6191--MA0140.2.GATA1::TAL1	chr7	114161300	114161317	+	0.000	0.000	Merged-chr7-114161224-36
NR2773--MA0766.1.GATA5	chr16	43661710	43661717	+	0.000	0.000	Merged-chr16-43661789-37
NR4332--MA0037.3.GATA3	chr3	52840429	52840436	-	0.000	0.000	Merged-chr3-52840378-53
NR4127--MA0037.3.GATA3	chr2	144300385	144300392	+	0.000	0.000	Merged-chr2-144300316-30
NR1818--MA0035.3.Gata1	chr13	32411685	32411695	-	0.000	0.000	Merged-chr13-32411761-17
NR761--MA0036.3.GATA2	chr10	60380547	60380557	+	0.000	0.000	Merged-chr10-60380470-27
NR5273--MA0766.1.GATA5	chr5	105192811	105192818	-	0.000	0.000	Merged-chr5-105192735-25
NR5410--MA0037.3.GATA3	chr5	149583076	149583083	-	0.000	0.000	Merged-chr5-149583085-2
NR142--MA0036.3.GATA2	chr1	87899816	87899826	+	0.000	0.000	Merged-chr1-87899931-42
NR74--MA0766.1.GATA5	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR6168--MA0037.3.GATA3	chr7	110204279	110204286	-	0.000	0.000	Merged-chr7-110204373-3
NR1089--MA0766.1.GATA5	chr11	23754518	23754525	+	0.000	0.000	Merged-chr11-23754497-34
NR5566--MA1104.1.GATA6	chr6	91172600	91172612	+	0.000	0.000	Merged-chr6-91172590-9
NR5493--MA0140.2.GATA1::TAL1	chr6	40891258	40891275	-	0.000	0.000	Merged-chr6-40891354-82
NR2761--MA1104.1.GATA6	chr16	32954080	32954092	+	0.000	0.000	Merged-chr16-32954126-18
NR4616--MA0037.3.GATA3	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR4575--MA0766.1.GATA5	chr3	135590667	135590674	+	0.000	0.000	Merged-chr3-135590750-10
NR3968--MA0035.3.Gata1	chr2	102975817	102975827	-	0.000	0.000	Merged-chr2-102975832-14
NR77--MA0036.3.GATA2	chr1	64956881	64956891	+	0.000	0.000	Merged-chr1-64956845-95
NR5072--MA0035.3.Gata1	chr5	8801382	8801392	+	0.000	0.000	Merged-chr5-8801410-8
NR3577--MA0482.1.Gata4	chr19	33053337	33053347	+	0.000	0.000	Merged-chr19-33053321-32
NR2631--MA1104.1.GATA6	chr15	93379553	93379565	+	0.000	0.000	Merged-chr15-93379459-27
NR2059--MA0037.3.GATA3	chr13	100576090	100576097	+	0.000	0.000	Merged-chr13-100576105-29
NR5289--MA0036.3.GATA2	chr5	115755109	115755119	-	0.000	0.000	Merged-chr5-115755148-41
NR2975--MA0482.1.Gata4	chr17	13655023	13655033	-	0.000	0.000	Merged-chr17-13654932-70
NR4911--MA0036.3.GATA2	chr4	115056685	115056695	+	0.000	0.000	Merged-chr4-115056666-5
NR3195--MA0036.3.GATA2	chr17	84061870	84061880	+	0.000	0.000	Merged-chr17-84061758-18
NR1719--MA0766.1.GATA5	chr12	117403957	117403964	+	0.000	0.000	Merged-chr12-117403786-38
NR2025--MA0037.3.GATA3	chr13	95697072	95697079	-	0.000	0.000	Merged-chr13-95697036-46
NR4800--MA1104.1.GATA6	chr4	46152002	46152014	-	0.000	0.000	Merged-chr4-46152127-36
NR7012--MA0482.1.Gata4	chr9	109863296	109863306	-	0.000	0.000	Merged-chr9-109863307-1
NR1496--MA0482.1.Gata4	chr12	35686611	35686621	-	0.000	0.000	Merged-chr12-35686484-17
NR2731--MA0766.1.GATA5	chr16	23306053	23306060	+	0.000	0.000	Merged-chr16-23306128-31
NR1648--MA0035.3.Gata1	chr12	102612900	102612910	-	0.000	0.000	Merged-chr12-102612647-51
NR3346--MA0140.2.GATA1::TAL1	chr18	62092675	62092692	-	0.000	0.000	Merged-chr18-62092853-21
NR5170--MA0482.1.Gata4	chr5	64472608	64472618	+	0.000	0.000	Merged-chr5-64472447-77
NR253--MA0766.1.GATA5	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR1876--MA0482.1.Gata4	chr13	49188128	49188138	-	0.000	0.000	Merged-chr13-49188113-1
NR4216--MA0140.2.GATA1::TAL1	chr2	167723887	167723904	+	0.000	0.000	Merged-chr2-167723859-27
NR6171--MA0036.3.GATA2	chr7	110204278	110204288	+	0.000	0.000	Merged-chr7-110204373-3
NR5001--MA1104.1.GATA6	chr4	145312625	145312637	+	0.000	0.000	Merged-chr4-145312696-44
NR5938--MA1104.1.GATA6	chr7	27357771	27357783	+	0.000	0.000	Merged-chr7-27357694-29
NR5620--MA0037.3.GATA3	chr6	108540524	108540531	+	0.000	0.000	Merged-chr6-108540679-20
NR6950--MA1104.1.GATA6	chr9	95836022	95836034	-	0.000	0.000	Merged-chr9-95835913-33
NR1688--MA1104.1.GATA6	chr12	110751025	110751037	-	0.000	0.000	Merged-chr12-110751101-46
NR6378--MA0037.3.GATA3	chr8	33602035	33602042	-	0.000	0.000	Merged-chr8-33602027-23
