#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR11521--MA0599.1.KLF5	chr11	108179047	108179056	+	0.000	0.000	Merged-chr11-108178898-83
NR25114--MA0599.1.KLF5	chr16	91688766	91688775	+	0.000	0.000	Merged-chr16-91688812-60
NR6819--MA0493.1.Klf1	chr10	83544205	83544215	-	0.000	0.000	Merged-chr10-83544008-68
NR8246--MA0741.1.KLF16	chr10	128779588	128779598	+	0.000	0.000	Merged-chr10-128779505-23
NR57397--MA1107.1.KLF9	chr7	72260950	72260962	+	0.000	0.000	Merged-chr7-72261137-47
NR12923--MA0741.1.KLF16	chr12	51871780	51871790	+	0.000	0.000	Merged-chr12-51871812-58
NR48787--MA0741.1.KLF16	chr5	110110005	110110015	-	0.000	0.000	Merged-chr5-110110204-41
NR45406--MA0657.1.KLF13	chr4	141958474	141958491	+	0.000	0.000	Merged-chr4-141958409-29
NR38785--MA0741.1.KLF16	chr3	83986786	83986796	+	0.000	0.000	Merged-chr3-83986667-10
NR68402--MA0599.1.KLF5	chrY	1116319	1116328	-	0.000	0.000	Merged-chrY-1116441-17
NR26665--MA0599.1.KLF5	chr17	33951491	33951500	+	0.000	0.000	Merged-chr17-33951587-69
NR57182--MA1107.1.KLF9	chr7	58817476	58817488	+	0.000	0.000	Merged-chr7-58817453-5
NR46712--MA0741.1.KLF16	chr5	24685772	24685782	+	0.000	0.000	Merged-chr5-24685796-115
NR6263--MA0740.1.KLF14	chr10	76961984	76961997	+	0.000	0.000	Merged-chr10-76962071-59
NR1624--MA0741.1.KLF16	chr1	92180456	92180466	+	0.000	0.000	Merged-chr1-92180417-91
NR15988--MA0599.1.KLF5	chr13	54590186	54590195	+	0.000	0.000	Merged-chr13-54590326-80
NR32563--MA1107.1.KLF9	chr2	5404022	5404034	-	0.000	0.000	Merged-chr2-5404009-10
NR64889--MA0740.1.KLF14	chr9	73087333	73087346	-	0.000	0.000	Merged-chr9-73087475-30
NR9234--MA0599.1.KLF5	chr11	53754941	53754950	+	0.000	0.000	Merged-chr11-53755025-7
NR18214--MA0493.1.Klf1	chr14	16173571	16173581	+	0.000	0.000	Merged-chr14-16173543-50
NR33099--MA0599.1.KLF5	chr2	28533414	28533423	+	0.000	0.000	Merged-chr2-28533447-53
NR62099--MA0741.1.KLF16	chr8	105613998	105614008	-	0.000	0.000	Merged-chr8-105614025-28
NR30174--MA0599.1.KLF5	chr18	74283090	74283099	-	0.000	0.000	Merged-chr18-74283060-15
NR64121--MA0742.1.Klf12	chr9	45133861	45133875	-	0.000	0.000	Merged-chr9-45134040-15
NR34283--MA0741.1.KLF16	chr2	75114168	75114178	+	0.000	0.000	Merged-chr2-75114355-21
NR34554--MA0741.1.KLF16	chr2	91053980	91053990	+	0.000	0.000	Merged-chr2-91054048-52
NR34078--MA0741.1.KLF16	chr2	69897143	69897153	-	0.000	0.000	Merged-chr2-69897295-21
NR64498--MA1107.1.KLF9	chr9	61753955	61753967	-	0.000	0.000	Merged-chr9-61753912-30
NR47120--MA0740.1.KLF14	chr5	36581972	36581985	+	0.000	0.000	Merged-chr5-36582061-78
NR9215--MA1107.1.KLF9	chr11	53141343	53141355	-	0.000	0.000	Merged-chr11-53141237-14
NR37931--MA0741.1.KLF16	chr3	27984085	27984095	-	0.000	0.000	Merged-chr3-27984101-47
NR8457--MA0493.1.Klf1	chr11	6528803	6528813	+	0.000	0.000	Merged-chr11-6528717-51
NR2957--MA0599.1.KLF5	chr1	156522462	156522471	-	0.000	0.000	Merged-chr1-156522298-40
NR65217--MA0493.1.Klf1	chr9	88599513	88599523	+	0.000	0.000	Merged-chr9-88599592-56
NR33408--MA0599.1.KLF5	chr2	33025436	33025445	+	0.000	0.000	Merged-chr2-33025277-16
NR298--MA1107.1.KLF9	chr1	34831617	34831629	-	0.000	0.000	Merged-chr1-34831505-37
NR8103--MA0741.1.KLF16	chr10	127211639	127211649	-	0.000	0.000	Merged-chr10-127211540-55
NR28025--MA0493.1.Klf1	chr17	73822306	73822316	-	0.000	0.000	Merged-chr17-73822361-73
NR6152--MA0741.1.KLF16	chr10	75060550	75060560	+	0.000	0.000	Merged-chr10-75060687-104
NR11981--MA1107.1.KLF9	chr11	117105468	117105480	-	0.000	0.000	Merged-chr11-117105453-2
NR58008--MA1107.1.KLF9	chr7	99151552	99151564	-	0.000	0.000	Merged-chr7-99151549-44
NR38166--MA0741.1.KLF16	chr3	37419777	37419787	+	0.000	0.000	Merged-chr3-37419954-169
NR30855--MA0742.1.Klf12	chr19	4269276	4269290	+	0.000	0.000	Merged-chr19-4269199-28
NR23222--MA0741.1.KLF16	chr15	102279428	102279438	-	0.000	0.000	Merged-chr15-102279513-54
NR53924--MA1107.1.KLF9	chr6	119199106	119199118	+	0.000	0.000	Merged-chr6-119199024-52
NR43724--MA0742.1.Klf12	chr4	109666787	109666801	+	0.000	0.000	Merged-chr4-109666886-20
NR56634--MA1107.1.KLF9	chr7	35729560	35729572	+	0.000	0.000	Merged-chr7-35729754-35
NR49355--MA0741.1.KLF16	chr5	121173148	121173158	-	0.000	0.000	Merged-chr5-121173124-16
NR30365--MA0039.3.KLF4	chr18	77822628	77822638	+	0.000	0.000	Merged-chr18-77822747-6
NR26181--MA0740.1.KLF14	chr17	24696195	24696208	-	0.000	0.000	Merged-chr17-24696255-66
NR6684--MA0742.1.Klf12	chr10	81320715	81320729	+	0.000	0.000	Merged-chr10-81320765-75
NR21748--MA0493.1.Klf1	chr15	76198257	76198267	+	0.000	0.000	Merged-chr15-76198065-48
NR9220--MA0493.1.Klf1	chr11	53324640	53324650	+	0.000	0.000	Merged-chr11-53324720-33
NR26279--MA0741.1.KLF16	chr17	26095519	26095529	+	0.000	0.000	Merged-chr17-26095399-13
NR44981--MA0740.1.KLF14	chr4	136021880	136021893	+	0.000	0.000	Merged-chr4-136021705-51
NR57011--MA0741.1.KLF16	chr7	45923465	45923475	+	0.000	0.000	Merged-chr7-45923352-110
NR28275--MA1107.1.KLF9	chr17	83527426	83527438	-	0.000	0.000	Merged-chr17-83527412-40
NR23166--MA1107.1.KLF9	chr15	101316034	101316046	+	0.000	0.000	Merged-chr15-101316022-39
NR52808--MA0493.1.Klf1	chr6	81976156	81976166	+	0.000	0.000	Merged-chr6-81976200-42
NR11184--MA0657.1.KLF13	chr11	100939518	100939535	+	0.000	0.000	Merged-chr11-100939606-96
NR62488--MA0742.1.Klf12	chr8	116921698	116921712	-	0.000	0.000	Merged-chr8-116921645-108
NR29656--MA0741.1.KLF16	chr18	60643569	60643579	+	0.000	0.000	Merged-chr18-60643731-20
NR16070--MA0493.1.Klf1	chr13	55513542	55513552	+	0.000	0.000	Merged-chr13-55513377-73
NR55965--MA0740.1.KLF14	chr7	19749906	19749919	+	0.000	0.000	Merged-chr7-19749873-53
NR38095--MA1107.1.KLF9	chr3	36475705	36475717	+	0.000	0.000	Merged-chr3-36475795-73
NR12611--MA0599.1.KLF5	chr12	20990399	20990408	+	0.000	0.000	Merged-chr12-20990440-63
NR23833--MA1107.1.KLF9	chr16	25466121	25466133	-	0.000	0.000	Merged-chr16-25466054-6
NR40848--MA0741.1.KLF16	chr3	138867307	138867317	+	0.000	0.000	Merged-chr3-138867429-26
NR5653--MA0493.1.Klf1	chr10	57532588	57532598	-	0.000	0.000	Merged-chr10-57532411-52
NR55863--MA0742.1.Klf12	chr7	18925379	18925393	-	0.000	0.000	Merged-chr7-18925390-20
NR11167--MA0493.1.Klf1	chr11	100574909	100574919	+	0.000	0.000	Merged-chr11-100574858-115
NR51495--MA0741.1.KLF16	chr6	13607747	13607757	-	0.000	0.000	Merged-chr6-13607879-67
NR39378--MA0493.1.Klf1	chr3	97628797	97628807	+	0.000	0.000	Merged-chr3-97628792-45
NR46935--MA1107.1.KLF9	chr5	32768179	32768191	+	0.000	0.000	Merged-chr5-32768073-31
NR31559--MA0493.1.Klf1	chr19	32523948	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR43239--MA0741.1.KLF16	chr4	88935582	88935592	+	0.000	0.000	Merged-chr4-88935517-14
NR31479--MA0599.1.KLF5	chr19	29355212	29355221	+	0.000	0.000	Merged-chr19-29355447-56
NR64484--MA0657.1.KLF13	chr9	61682544	61682561	-	0.000	0.000	Merged-chr9-61682560-12
NR62333--MA0599.1.KLF5	chr8	111771929	111771938	-	0.000	0.000	Merged-chr8-111771953-9
NR44394--MA0741.1.KLF16	chr4	127125989	127125999	-	0.000	0.000	Merged-chr4-127126078-44
NR54125--MA0740.1.KLF14	chr6	124723663	124723676	+	0.000	0.000	Merged-chr6-124723542-63
NR4963--MA0740.1.KLF14	chr10	13966877	13966890	-	0.000	0.000	Merged-chr10-13966604-35
NR18448--MA0740.1.KLF14	chr14	25842079	25842092	-	0.000	0.000	Merged-chr14-25842298-78
NR195--MA1107.1.KLF9	chr1	21271706	21271718	+	0.000	0.000	Merged-chr1-21271606-40
NR4487--MA0740.1.KLF14	chr1	191906680	191906693	-	0.000	0.000	Merged-chr1-191906883-127
NR53830--MA1107.1.KLF9	chr6	116287100	116287112	+	0.000	0.000	Merged-chr6-116287137-8
NR4796--MA0493.1.Klf1	chr10	4632528	4632538	-	0.000	0.000	Merged-chr10-4632472-72
NR65925--MA0599.1.KLF5	chr9	107569115	107569124	-	0.000	0.000	Merged-chr9-107569019-67
NR39368--MA0740.1.KLF14	chr3	97274008	97274021	-	0.000	0.000	Merged-chr3-97274158-19
NR55782--MA0493.1.Klf1	chr7	16310233	16310243	+	0.000	0.000	Merged-chr7-16310124-145
NR9537--MA0039.3.KLF4	chr11	60937985	60937995	-	0.000	0.000	Merged-chr11-60937827-26
NR28939--MA0599.1.KLF5	chr18	23811115	23811124	+	0.000	0.000	Merged-chr18-23810991-46
NR6622--MA0493.1.Klf1	chr10	80855218	80855228	+	0.000	0.000	Merged-chr10-80855252-46
NR50289--MA0740.1.KLF14	chr5	135778389	135778402	-	0.000	0.000	Merged-chr5-135778496-71
NR12056--MA0599.1.KLF5	chr11	117809649	117809658	-	0.000	0.000	Merged-chr11-117809789-20
NR14115--MA0742.1.Klf12	chr12	102469027	102469041	-	0.000	0.000	Merged-chr12-102469248-59
NR25011--MA0741.1.KLF16	chr16	90334356	90334366	+	0.000	0.000	Merged-chr16-90334244-28
NR30192--MA0599.1.KLF5	chr18	74760782	74760791	+	0.000	0.000	Merged-chr18-74760741-10
NR52973--MA1107.1.KLF9	chr6	85374726	85374738	+	0.000	0.000	Merged-chr6-85374701-69
NR18438--MA0493.1.Klf1	chr14	25646320	25646330	-	0.000	0.000	Merged-chr14-25646256-47
NR44461--MA0599.1.KLF5	chr4	128962473	128962482	+	0.000	0.000	Merged-chr4-128962566-44
NR23060--MA0741.1.KLF16	chr15	100600006	100600016	-	0.000	0.000	Merged-chr15-100600141-58
NR20588--MA0740.1.KLF14	chr14	122464278	122464291	-	0.000	0.000	Merged-chr14-122464224-88
NR66012--MA0599.1.KLF5	chr9	108991704	108991713	-	0.000	0.000	Merged-chr9-108991792-53
NR38817--MA0741.1.KLF16	chr3	84337868	84337878	-	0.000	0.000	Merged-chr3-84337779-55
NR18213--MA0039.3.KLF4	chr14	16173573	16173583	+	0.000	0.000	Merged-chr14-16173543-50
NR56966--MA0493.1.Klf1	chr7	45733727	45733737	-	0.000	0.000	Merged-chr7-45733645-41
NR2975--MA0599.1.KLF5	chr1	156660676	156660685	+	0.000	0.000	Merged-chr1-156660698-35
NR51857--MA0493.1.Klf1	chr6	34497705	34497715	-	0.000	0.000	Merged-chr6-34497714-15
NR26659--MA0741.1.KLF16	chr17	33890730	33890740	+	0.000	0.000	Merged-chr17-33890750-49
NR5685--MA0599.1.KLF5	chr10	58350932	58350941	-	0.000	0.000	Merged-chr10-58350801-17
NR56886--MA0599.1.KLF5	chr7	45211920	45211929	+	0.000	0.000	Merged-chr7-45211894-24
NR6588--MA0742.1.Klf12	chr10	80656514	80656528	-	0.000	0.000	Merged-chr10-80656566-55
NR16354--MA0740.1.KLF14	chr13	64161800	64161813	-	0.000	0.000	Merged-chr13-64161873-63
NR19287--MA0741.1.KLF16	chr14	61599509	61599519	-	0.000	0.000	Merged-chr14-61599555-43
NR62230--MA0599.1.KLF5	chr8	109868513	109868522	-	0.000	0.000	Merged-chr8-109868700-77
NR48355--MA0599.1.KLF5	chr5	100079134	100079143	+	0.000	0.000	Merged-chr5-100079287-27
NR30479--MA0741.1.KLF16	chr18	80696408	80696418	+	0.000	0.000	Merged-chr18-80696501-25
NR37678--MA0599.1.KLF5	chr3	8667329	8667338	+	0.000	0.000	Merged-chr3-8667385-80
NR46981--MA0599.1.KLF5	chr5	34196742	34196751	-	0.000	0.000	Merged-chr5-34196616-50
NR22023--MA0742.1.Klf12	chr15	79441409	79441423	-	0.000	0.000	Merged-chr15-79441397-1
NR8028--MA0599.1.KLF5	chr10	126869929	126869938	-	0.000	0.000	Merged-chr10-126869875-20
NR38403--MA0741.1.KLF16	chr3	54400030	54400040	+	0.000	0.000	Merged-chr3-54399982-24
NR60713--MA0599.1.KLF5	chr8	46617887	46617896	-	0.000	0.000	Merged-chr8-46617984-1
NR42025--MA1107.1.KLF9	chr4	33588277	33588289	-	0.000	0.000	Merged-chr4-33588346-4
NR59052--MA0741.1.KLF16	chr7	127218494	127218504	-	0.000	0.000	Merged-chr7-127218487-51
NR625--MA1107.1.KLF9	chr1	46970930	46970942	-	0.000	0.000	Merged-chr1-46970694-20
NR9890--MA0741.1.KLF16	chr11	70239861	70239871	-	0.000	0.000	Merged-chr11-70239985-43
NR46725--MA0741.1.KLF16	chr5	24685915	24685925	-	0.000	0.000	Merged-chr5-24685796-115
NR48121--MA1107.1.KLF9	chr5	92137819	92137831	-	0.000	0.000	Merged-chr5-92137969-78
NR57372--MA0741.1.KLF16	chr7	68205950	68205960	-	0.000	0.000	Merged-chr7-68206033-25
NR18344--MA0493.1.Klf1	chr14	20794129	20794139	+	0.000	0.000	Merged-chr14-20794001-82
NR29147--MA0599.1.KLF5	chr18	34776870	34776879	-	0.000	0.000	Merged-chr18-34776840-4
NR18184--MA0742.1.Klf12	chr14	13933321	13933335	-	0.000	0.000	Merged-chr14-13933351-1
NR2961--MA0493.1.Klf1	chr1	156615776	156615786	+	0.000	0.000	Merged-chr1-156615670-66
NR15893--MA1107.1.KLF9	chr13	51781639	51781651	+	0.000	0.000	Merged-chr13-51781746-17
NR65694--MA0741.1.KLF16	chr9	104063117	104063127	+	0.000	0.000	Merged-chr9-104063389-128
NR57438--MA0741.1.KLF16	chr7	74690870	74690880	+	0.000	0.000	Merged-chr7-74690869-64
NR56872--MA0493.1.Klf1	chr7	45154574	45154584	-	0.000	0.000	Merged-chr7-45154586-68
NR38995--MA1107.1.KLF9	chr3	89183123	89183135	+	0.000	0.000	Merged-chr3-89183015-64
NR53128--MA0493.1.Klf1	chr6	88842072	88842082	+	0.000	0.000	Merged-chr6-88842221-88
NR45210--MA0657.1.KLF13	chr4	138973614	138973631	-	0.000	0.000	Merged-chr4-138973676-1
NR10221--MA0599.1.KLF5	chr11	77686039	77686048	-	0.000	0.000	Merged-chr11-77686131-42
NR51256--MA0741.1.KLF16	chr5	150232871	150232881	+	0.000	0.000	Merged-chr5-150232910-1
NR51674--MA0599.1.KLF5	chr6	28421779	28421788	-	0.000	0.000	Merged-chr6-28421757-53
NR36587--MA1107.1.KLF9	chr2	158700236	158700248	-	0.000	0.000	Merged-chr2-158700285-1
NR40791--MA0599.1.KLF5	chr3	137918743	137918752	+	0.000	0.000	Merged-chr3-137918603-81
NR64125--MA0741.1.KLF16	chr9	45133864	45133874	-	0.000	0.000	Merged-chr9-45134040-15
NR47255--MA1107.1.KLF9	chr5	45675167	45675179	+	0.000	0.000	Merged-chr5-45675268-16
NR58814--MA1107.1.KLF9	chr7	120727953	120727965	-	0.000	0.000	Merged-chr7-120727783-30
NR3640--MA0742.1.Klf12	chr1	171961610	171961624	+	0.000	0.000	Merged-chr1-171961701-8
NR40513--MA0493.1.Klf1	chr3	130691422	130691432	+	0.000	0.000	Merged-chr3-130691489-97
NR3389--MA0599.1.KLF5	chr1	166409838	166409847	-	0.000	0.000	Merged-chr1-166409730-81
NR23991--MA0599.1.KLF5	chr16	33606846	33606855	+	0.000	0.000	Merged-chr16-33607020-42
NR63893--MA0599.1.KLF5	chr9	40192409	40192418	-	0.000	0.000	Merged-chr9-40192525-73
NR26497--MA0741.1.KLF16	chr17	29172213	29172223	-	0.000	0.000	Merged-chr17-29172068-56
NR45542--MA0599.1.KLF5	chr4	145305931	145305940	-	0.000	0.000	Merged-chr4-145306183-45
NR13504--MA0741.1.KLF16	chr12	80115774	80115784	-	0.000	0.000	Merged-chr12-80115734-50
NR15079--MA0493.1.Klf1	chr13	13582202	13582212	-	0.000	0.000	Merged-chr13-13582107-29
NR13028--MA0741.1.KLF16	chr12	55388662	55388672	+	0.000	0.000	Merged-chr12-55388568-28
NR51655--MA1107.1.KLF9	chr6	24530416	24530428	-	0.000	0.000	Merged-chr6-24530362-29
NR45738--MA1107.1.KLF9	chr4	148638545	148638557	+	0.000	0.000	Merged-chr4-148638535-16
NR57761--MA0599.1.KLF5	chr7	88277908	88277917	+	0.000	0.000	Merged-chr7-88277726-133
NR63198--MA1107.1.KLF9	chr8	126422434	126422446	+	0.000	0.000	Merged-chr8-126422544-63
NR63871--MA0741.1.KLF16	chr9	37552781	37552791	-	0.000	0.000	Merged-chr9-37552724-59
NR49525--MA0493.1.Klf1	chr5	123132463	123132473	+	0.000	0.000	Merged-chr5-123132654-50
NR37011--MA0599.1.KLF5	chr2	168081081	168081090	-	0.000	0.000	Merged-chr2-168080935-61
NR37178--MA0740.1.KLF14	chr2	170324277	170324290	-	0.000	0.000	Merged-chr2-170324293-28
NR53249--MA0493.1.Klf1	chr6	91441256	91441266	+	0.000	0.000	Merged-chr6-91441090-75
NR3360--MA0741.1.KLF16	chr1	165813000	165813010	+	0.000	0.000	Merged-chr1-165812825-36
NR50324--MA0493.1.Klf1	chr5	135835383	135835393	-	0.000	0.000	Merged-chr5-135835346-49
NR22505--MA0740.1.KLF14	chr15	89128483	89128496	+	0.000	0.000	Merged-chr15-89128599-54
NR66328--MA0741.1.KLF16	chr9	115134878	115134888	+	0.000	0.000	Merged-chr9-115134877-14
NR61127--MA0599.1.KLF5	chr8	70594445	70594454	-	0.000	0.000	Merged-chr8-70594498-62
NR18161--MA0599.1.KLF5	chr14	8213953	8213962	-	0.000	0.000	Merged-chr14-8214225-75
NR47180--MA0599.1.KLF5	chr5	38561802	38561811	+	0.000	0.000	Merged-chr5-38561793-8
NR6688--MA0741.1.KLF16	chr10	81320716	81320726	+	0.000	0.000	Merged-chr10-81320765-75
NR53916--MA0493.1.Klf1	chr6	119199115	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR54370--MA0493.1.Klf1	chr6	128803162	128803172	+	0.000	0.000	Merged-chr6-128803141-52
NR27527--MA0599.1.KLF5	chr17	56325934	56325943	-	0.000	0.000	Merged-chr17-56325890-57
NR59121--MA0493.1.Klf1	chr7	128180402	128180412	-	0.000	0.000	Merged-chr7-128180557-37
NR44851--MA0740.1.KLF14	chr4	134372585	134372598	+	0.000	0.000	Merged-chr4-134372505-25
NR36901--MA0493.1.Klf1	chr2	166713857	166713867	-	0.000	0.000	Merged-chr2-166713802-88
NR31809--MA0740.1.KLF14	chr19	43571202	43571215	+	0.000	0.000	Merged-chr19-43571259-40
NR29460--MA0741.1.KLF16	chr18	50029966	50029976	+	0.000	0.000	Merged-chr18-50029985-2
NR16862--MA0741.1.KLF16	chr13	91882294	91882304	-	0.000	0.000	Merged-chr13-91882258-26
NR5130--MA0599.1.KLF5	chr10	24149440	24149449	-	0.000	0.000	Merged-chr10-24149317-57
NR18359--MA0742.1.Klf12	chr14	20929257	20929271	-	0.000	0.000	Merged-chr14-20929476-97
NR62444--MA1107.1.KLF9	chr8	115145506	115145518	+	0.000	0.000	Merged-chr8-115145430-7
NR4800--MA1107.1.KLF9	chr10	5163907	5163919	+	0.000	0.000	Merged-chr10-5163946-25
NR5292--MA0741.1.KLF16	chr10	39522165	39522175	-	0.000	0.000	Merged-chr10-39522157-23
NR54218--MA0493.1.Klf1	chr6	125484171	125484181	+	0.000	0.000	Merged-chr6-125484183-4
NR63521--MA0493.1.Klf1	chr9	21196263	21196273	-	0.000	0.000	Merged-chr9-21196368-25
NR39531--MA0599.1.KLF5	chr3	101287948	101287957	+	0.000	0.000	Merged-chr3-101288021-52
NR53250--MA0741.1.KLF16	chr6	91441257	91441267	+	0.000	0.000	Merged-chr6-91441090-75
NR40652--MA0741.1.KLF16	chr3	134339531	134339541	+	0.000	0.000	Merged-chr3-134339453-34
NR8722--MA0599.1.KLF5	chr11	23498103	23498112	+	0.000	0.000	Merged-chr11-23497943-92
NR51767--MA1107.1.KLF9	chr6	30162224	30162236	-	0.000	0.000	Merged-chr6-30162256-14
NR47009--MA1107.1.KLF9	chr5	34549892	34549904	+	0.000	0.000	Merged-chr5-34549830-52
NR48971--MA0741.1.KLF16	chr5	113873220	113873230	-	0.000	0.000	Merged-chr5-113873174-24
NR24335--MA0742.1.Klf12	chr16	49854433	49854447	-	0.000	0.000	Merged-chr16-49854418-36
NR51552--MA1107.1.KLF9	chr6	17382926	17382938	-	0.000	0.000	Merged-chr6-17382878-11
NR18362--MA0493.1.Klf1	chr14	20929242	20929252	+	0.000	0.000	Merged-chr14-20929476-97
NR67978--MA0039.3.KLF4	chrX	142792489	142792499	-	0.000	0.000	Merged-chrX-142792362-24
NR55474--MA0599.1.KLF5	chr7	4151117	4151126	-	0.000	0.000	Merged-chr7-4151016-19
NR23073--MA0741.1.KLF16	chr15	100723870	100723880	-	0.000	0.000	Merged-chr15-100723788-13
NR6314--MA0599.1.KLF5	chr10	77606434	77606443	+	0.000	0.000	Merged-chr10-77606503-166
NR67340--MA0741.1.KLF16	chrX	56346459	56346469	-	0.000	0.000	Merged-chrX-56346415-28
NR49342--MA0599.1.KLF5	chr5	120690608	120690617	+	0.000	0.000	Merged-chr5-120690669-7
NR48903--MA0742.1.Klf12	chr5	112276482	112276496	+	0.000	0.000	Merged-chr5-112276606-72
NR22968--MA0493.1.Klf1	chr15	99284833	99284843	-	0.000	0.000	Merged-chr15-99284805-29
NR19894--MA0039.3.KLF4	chr14	84443462	84443472	-	0.000	0.000	Merged-chr14-84443299-57
NR56239--MA0742.1.Klf12	chr7	27258714	27258728	-	0.000	0.000	Merged-chr7-27258672-61
NR61239--MA0599.1.KLF5	chr8	71486022	71486031	+	0.000	0.000	Merged-chr8-71485955-41
NR13976--MA0740.1.KLF14	chr12	98737407	98737420	+	0.000	0.000	Merged-chr12-98737451-10
NR7971--MA0741.1.KLF16	chr10	122778138	122778148	+	0.000	0.000	Merged-chr10-122778014-1
NR31380--MA0493.1.Klf1	chr19	21272134	21272144	+	0.000	0.000	Merged-chr19-21272271-125
NR56522--MA0039.3.KLF4	chr7	30650225	30650235	+	0.000	0.000	Merged-chr7-30650234-55
NR35054--MA1107.1.KLF9	chr2	113430907	113430919	+	0.000	0.000	Merged-chr2-113431034-10
NR36266--MA0599.1.KLF5	chr2	153225082	153225091	+	0.000	0.000	Merged-chr2-153225104-93
NR21318--MA1107.1.KLF9	chr15	58141249	58141261	+	0.000	0.000	Merged-chr15-58141388-72
NR854--MA0493.1.Klf1	chr1	59923443	59923453	-	0.000	0.000	Merged-chr1-59923331-34
NR47663--MA0742.1.Klf12	chr5	67847471	67847485	-	0.000	0.000	Merged-chr5-67847277-128
NR46819--MA1107.1.KLF9	chr5	28071261	28071273	+	0.000	0.000	Merged-chr5-28071486-142
NR8032--MA0493.1.Klf1	chr10	126901392	126901402	-	0.000	0.000	Merged-chr10-126901254-64
NR8167--MA0599.1.KLF5	chr10	128149659	128149668	-	0.000	0.000	Merged-chr10-128149784-21
NR48081--MA0741.1.KLF16	chr5	90640720	90640730	+	0.000	0.000	Merged-chr5-90640561-39
NR51414--MA0493.1.Klf1	chr6	4716750	4716760	-	0.000	0.000	Merged-chr6-4716868-1
NR17225--MA0741.1.KLF16	chr13	100833446	100833456	-	0.000	0.000	Merged-chr13-100833237-73
NR9583--MA0493.1.Klf1	chr11	61660913	61660923	-	0.000	0.000	Merged-chr11-61660971-31
NR11718--MA0493.1.Klf1	chr11	114205350	114205360	-	0.000	0.000	Merged-chr11-114205446-28
NR56132--MA0740.1.KLF14	chr7	25219918	25219931	+	0.000	0.000	Merged-chr7-25219850-78
NR41191--MA0493.1.Klf1	chr3	146328964	146328974	+	0.000	0.000	Merged-chr3-146328953-17
NR56639--MA1107.1.KLF9	chr7	35729570	35729582	+	0.000	0.000	Merged-chr7-35729754-35
NR67592--MA0741.1.KLF16	chrX	85776723	85776733	-	0.000	0.000	Merged-chrX-85776712-109
NR44998--MA0493.1.Klf1	chr4	136081945	136081955	-	0.000	0.000	Merged-chr4-136081901-45
NR45202--MA0599.1.KLF5	chr4	138884435	138884444	-	0.000	0.000	Merged-chr4-138884426-16
NR52670--MA0599.1.KLF5	chr6	71440795	71440804	+	0.000	0.000	Merged-chr6-71440624-82
NR17058--MA0599.1.KLF5	chr13	97442325	97442334	+	0.000	0.000	Merged-chr13-97442585-64
NR46738--MA0741.1.KLF16	chr5	24908835	24908845	+	0.000	0.000	Merged-chr5-24908670-93
NR6300--MA0493.1.Klf1	chr10	77522617	77522627	-	0.000	0.000	Merged-chr10-77522522-50
NR15764--MA0493.1.Klf1	chr13	45002177	45002187	-	0.000	0.000	Merged-chr13-45001916-102
NR26160--MA0740.1.KLF14	chr17	24533726	24533739	+	0.000	0.000	Merged-chr17-24533671-58
NR57636--MA0599.1.KLF5	chr7	81762880	81762889	-	0.000	0.000	Merged-chr7-81763094-113
NR21538--MA0493.1.Klf1	chr15	66968881	66968891	+	0.000	0.000	Merged-chr15-66968920-23
NR15411--MA0742.1.Klf12	chr13	34002807	34002821	-	0.000	0.000	Merged-chr13-34003004-3
NR9494--MA0599.1.KLF5	chr11	60222933	60222942	-	0.000	0.000	Merged-chr11-60222972-52
NR42170--MA0741.1.KLF16	chr4	41569669	41569679	-	0.000	0.000	Merged-chr4-41569502-63
NR49129--MA0741.1.KLF16	chr5	115506637	115506647	-	0.000	0.000	Merged-chr5-115506705-56
NR21316--MA0741.1.KLF16	chr15	58141250	58141260	+	0.000	0.000	Merged-chr15-58141388-72
NR43009--MA0599.1.KLF5	chr4	70534976	70534985	-	0.000	0.000	Merged-chr4-70535162-86
NR38786--MA0599.1.KLF5	chr3	83987834	83987843	+	0.000	0.000	Merged-chr3-83987942-35
NR30832--MA0493.1.Klf1	chr19	3943436	3943446	-	0.000	0.000	Merged-chr19-3943382-37
NR54016--MA1107.1.KLF9	chr6	120464178	120464190	+	0.000	0.000	Merged-chr6-120464092-4
NR10360--MA0599.1.KLF5	chr11	79658780	79658789	-	0.000	0.000	Merged-chr11-79658610-54
NR42507--MA0741.1.KLF16	chr4	47353032	47353042	-	0.000	0.000	Merged-chr4-47353168-65
NR32505--MA0741.1.KLF16	chr2	3284035	3284045	-	0.000	0.000	Merged-chr2-3284320-138
NR49454--MA0599.1.KLF5	chr5	122264586	122264595	-	0.000	0.000	Merged-chr5-122264410-49
NR13356--MA0493.1.Klf1	chr12	73964748	73964758	-	0.000	0.000	Merged-chr12-73964699-57
