#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR12261--MA1107.1.KLF9	chr11	104599948	104599960	-	0.000	0.000	Merged-chr11-104599870-16
NR28587--MA0741.1.KLF16	chr17	45686919	45686929	-	0.000	0.000	Merged-chr17-45686924-2
NR45272--MA0039.3.KLF4	chr4	63943069	63943079	-	0.000	0.000	Merged-chr4-63943077-12
NR33945--MA0493.1.Klf1	chr19	53142405	53142415	-	0.000	0.000	Merged-chr19-53142483-91
NR1757--MA0740.1.KLF14	chr1	106171567	106171580	+	0.000	0.000	Merged-chr1-106171565-10
NR27066--MA0599.1.KLF5	chr17	8311168	8311177	-	0.000	0.000	Merged-chr17-8311216-49
NR54501--MA0740.1.KLF14	chr6	72391045	72391058	-	0.000	0.000	Merged-chr6-72391108-3
NR5836--MA0039.3.KLF4	chr10	58351781	58351791	-	0.000	0.000	Merged-chr10-58351765-21
NR1844--MA1107.1.KLF9	chr1	118627882	118627894	+	0.000	0.000	Merged-chr1-118628003-42
NR47458--MA0599.1.KLF5	chr4	141148463	141148472	-	0.000	0.000	Merged-chr4-141148544-3
NR13679--MA0599.1.KLF5	chr12	25155530	25155539	-	0.000	0.000	Merged-chr12-25155613-40
NR58126--MA0599.1.KLF5	chr7	24413743	24413752	+	0.000	0.000	Merged-chr7-24413787-50
NR22028--MA0493.1.Klf1	chr15	10600110	10600120	+	0.000	0.000	Merged-chr15-10599937-7,Merged-chr15-10600289-14
NR21627--MA1107.1.KLF9	chr14	118700622	118700634	+	0.000	0.000	Merged-chr14-118700795-2
NR39285--MA0599.1.KLF5	chr2	167062801	167062810	+	0.000	0.000	Merged-chr2-167062925-72
NR49838--MA1107.1.KLF9	chr5	74704611	74704623	+	0.000	0.000	Merged-chr5-74704453-70
NR11216--MA0740.1.KLF14	chr11	85140178	85140191	-	0.000	0.000	Merged-chr11-85140096-67
NR19775--MA0599.1.KLF5	chr14	32716954	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR42134--MA0599.1.KLF5	chr3	108383898	108383907	-	0.000	0.000	Merged-chr3-108383794-50
NR45752--MA0741.1.KLF16	chr4	101217266	101217276	-	0.000	0.000	Merged-chr4-101217167-64
NR14149--MA0741.1.KLF16	chr12	55388658	55388668	+	0.000	0.000	Merged-chr12-55388568-28
NR50936--MA0740.1.KLF14	chr5	112325387	112325400	+	0.000	0.000	Merged-chr5-112325487-138
NR182--MA1107.1.KLF9	chr1	21079335	21079347	+	0.000	0.000	Merged-chr1-21079276-92
NR47224--MA1107.1.KLF9	chr4	137068592	137068604	+	0.000	0.000	Merged-chr4-137068730-15
NR35069--MA0741.1.KLF16	chr2	28857434	28857444	+	0.000	0.000	Merged-chr2-28857389-19
NR725--MA0599.1.KLF5	chr1	54250883	54250892	-	0.000	0.000	Merged-chr1-54250746-54
NR20601--MA0741.1.KLF16	chr14	65149948	65149958	+	0.000	0.000	Merged-chr14-65149936-70
NR66738--MA0741.1.KLF16	chr9	62344720	62344730	-	0.000	0.000	Merged-chr9-62344675-54
NR67401--MA1107.1.KLF9	chr9	79895080	79895092	+	0.000	0.000	Merged-chr9-79895109-7
NR64787--MA0741.1.KLF16	chr8	117471481	117471491	+	0.000	0.000	Merged-chr8-117471438-26
NR19408--MA0599.1.KLF5	chr14	8214802	8214811	-	0.000	0.000	Merged-chr14-8214738-3
NR23084--MA0740.1.KLF14	chr15	75969089	75969102	+	0.000	0.000	Merged-chr15-75969244-47
NR66778--MA0599.1.KLF5	chr9	63377982	63377991	-	0.000	0.000	Merged-chr9-63377789-57
NR29441--MA0039.3.KLF4	chr17	74020691	74020701	-	0.000	0.000	Merged-chr17-74020674-41
NR35215--MA0039.3.KLF4	chr2	31043126	31043136	-	0.000	0.000	Merged-chr2-31043017-22
NR9525--MA0493.1.Klf1	chr11	35747428	35747438	-	0.000	0.000	Merged-chr11-35747326-7
NR46226--MA0740.1.KLF14	chr4	116507579	116507592	+	0.000	0.000	Merged-chr4-116507599-59
NR51069--MA0742.1.Klf12	chr5	114175875	114175889	-	0.000	0.000	Merged-chr5-114175903-40
NR23253--MA0742.1.Klf12	chr15	77849756	77849770	+	0.000	0.000	Merged-chr15-77849735-32
NR33841--MA0039.3.KLF4	chr19	46983952	46983962	+	0.000	0.000	Merged-chr19-46983880-15
NR52505--MA0741.1.KLF16	chr5	139791465	139791475	-	0.000	0.000	Merged-chr5-139791708-104
NR16730--MA0740.1.KLF14	chr13	41000964	41000977	+	0.000	0.000	Merged-chr13-41001029-61
NR23048--MA0742.1.Klf12	chr15	74538490	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR39996--MA0740.1.KLF14	chr3	8510550	8510563	+	0.000	0.000	Merged-chr3-8510518-3
NR21573--MA0742.1.Klf12	chr14	118137116	118137130	+	0.000	0.000	Merged-chr14-118137201-79
NR16375--MA0493.1.Klf1	chr13	21222587	21222597	-	0.000	0.000	Merged-chr13-21222520-28
NR63834--MA1107.1.KLF9	chr8	84203582	84203594	+	0.000	0.000	Merged-chr8-84203798-52
NR60827--MA0741.1.KLF16	chr7	116608469	116608479	+	0.000	0.000	Merged-chr7-116608604-50
NR17339--MA1107.1.KLF9	chr13	63237978	63237990	+	0.000	0.000	Merged-chr13-63238136-32
NR29352--MA1107.1.KLF9	chr17	71491109	71491121	+	0.000	0.000	Merged-chr17-71491103-50
NR63272--MA0657.1.KLF13	chr8	69832441	69832458	-	0.000	0.000	Merged-chr8-69832557-54
NR50213--MA0599.1.KLF5	chr5	92083715	92083724	+	0.000	0.000	Merged-chr5-92083549-102
NR9426--MA1107.1.KLF9	chr11	30649084	30649096	+	0.000	0.000	Merged-chr11-30649256-50
NR30027--MA0599.1.KLF5	chr17	87107443	87107452	+	0.000	0.000	Merged-chr17-87107301-129
NR20765--MA0039.3.KLF4	chr14	71795869	71795879	-	0.000	0.000	Merged-chr14-71795835-20
NR45404--MA0741.1.KLF16	chr4	83568302	83568312	-	0.000	0.000	Merged-chr4-83568276-50
NR35402--MA0741.1.KLF16	chr2	34790416	34790426	+	0.000	0.000	Merged-chr2-34790571-52
NR16080--MA0599.1.KLF5	chr12	118376822	118376831	+	0.000	0.000	Merged-chr12-118376782-123
NR21739--MA1107.1.KLF9	chr14	120313644	120313656	+	0.000	0.000	Merged-chr14-120313531-118
NR8588--MA0599.1.KLF5	chr10	123076470	123076479	-	0.000	0.000	Merged-chr10-123076393-79
NR35392--MA0742.1.Klf12	chr2	34139691	34139705	+	0.000	0.000	Merged-chr2-34139840-30
NR48261--MA0742.1.Klf12	chr4	154160686	154160700	+	0.000	0.000	Merged-chr4-154160768-60
NR69283--MA0740.1.KLF14	chr9	121719081	121719094	-	0.000	0.000	Merged-chr9-121719213-142
NR17343--MA0039.3.KLF4	chr13	63274677	63274687	+	0.000	0.000	Merged-chr13-63274780-57
NR62638--MA0599.1.KLF5	chr8	27174693	27174702	+	0.000	0.000	Merged-chr8-27174593-51
NR64812--MA1107.1.KLF9	chr8	117802045	117802057	+	0.000	0.000	Merged-chr8-117802067-74
NR874--MA0742.1.Klf12	chr1	60017018	60017032	+	0.000	0.000	Merged-chr1-60017133-4
NR39378--MA1107.1.KLF9	chr2	168473508	168473520	-	0.000	0.000	Merged-chr2-168473482-73
NR65133--MA0599.1.KLF5	chr8	122775563	122775572	+	0.000	0.000	Merged-chr8-122775721-26
NR6936--MA0493.1.Klf1	chr10	81253308	81253318	-	0.000	0.000	Merged-chr10-81253220-18
NR54250--MA0599.1.KLF5	chr6	54681502	54681511	+	0.000	0.000	Merged-chr6-54681660-78
NR45623--MA0599.1.KLF5	chr4	95161425	95161434	+	0.000	0.000	Merged-chr4-95161391-65
NR5644--MA1107.1.KLF9	chr10	42699262	42699274	+	0.000	0.000	Merged-chr10-42699170-35
NR28280--MA1107.1.KLF9	chr17	35706198	35706210	-	0.000	0.000	Merged-chr17-35706172-14
NR70478--MA0039.3.KLF4	chrX	159911828	159911838	+	0.000	0.000	Merged-chrX-159911925-18
NR39014--MA0741.1.KLF16	chr2	163166231	163166241	-	0.000	0.000	Merged-chr2-163166400-55
NR26416--MA0741.1.KLF16	chr16	90810512	90810522	-	0.000	0.000	Merged-chr16-90810372-70
NR57922--MA0493.1.Klf1	chr7	16950340	16950350	-	0.000	0.000	Merged-chr7-16950305-32
NR48333--MA0599.1.KLF5	chr4	155318488	155318497	-	0.000	0.000	Merged-chr4-155318568-19
NR44169--MA0039.3.KLF4	chr4	11386620	11386630	+	0.000	0.000	Merged-chr4-11386729-1
NR59555--MA1107.1.KLF9	chr7	75863431	75863443	-	0.000	0.000	Merged-chr7-75863636-9
NR16414--MA0741.1.KLF16	chr13	23581489	23581499	+	0.000	0.000	Merged-chr13-23581680-55
NR26741--MA0657.1.KLF13	chr16	95990953	95990970	+	0.000	0.000	Merged-chr16-95990846-67
NR33286--MA0039.3.KLF4	chr19	29805108	29805118	+	0.000	0.000	Merged-chr19-29805286-18
NR12911--MA0493.1.Klf1	chr11	116811501	116811511	-	0.000	0.000	Merged-chr11-116811419-31
NR68190--MA0741.1.KLF16	chr9	104063117	104063127	+	0.000	0.000	Merged-chr9-104063389-128
NR55592--MA0741.1.KLF16	chr6	114883572	114883582	-	0.000	0.000	Merged-chr6-114883519-32
NR55863--MA0741.1.KLF16	chr6	120539391	120539401	-	0.000	0.000	Merged-chr6-120539283-23
NR27379--MA0493.1.Klf1	chr17	21733989	21733999	-	0.000	0.000	Merged-chr17-21733799-41
NR21879--MA0599.1.KLF5	chr14	122983286	122983295	+	0.000	0.000	Merged-chr14-122983276-115
NR29798--MA0657.1.KLF13	chr17	83824027	83824044	+	0.000	0.000	Merged-chr17-83824004-16
NR5683--MA0740.1.KLF14	chr10	43706498	43706511	-	0.000	0.000	Merged-chr10-43706280-54
NR15817--MA0039.3.KLF4	chr12	112699402	112699412	+	0.000	0.000	Merged-chr12-112699364-12
NR5954--MA0740.1.KLF14	chr10	61452889	61452902	-	0.000	0.000	Merged-chr10-61452794-18
NR29483--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR42590--MA0493.1.Klf1	chr3	126660886	126660896	+	0.000	0.000	Merged-chr3-126660767-126
NR9557--MA0599.1.KLF5	chr11	43682007	43682016	-	0.000	0.000	Merged-chr11-43682127-96
NR22038--MA0740.1.KLF14	chr15	10981743	10981756	-	0.000	0.000	Merged-chr15-10981797-77
NR3236--MA1107.1.KLF9	chr1	165771688	165771700	+	0.000	0.000	Merged-chr1-165771713-31
NR37431--MA1107.1.KLF9	chr2	121442638	121442650	+	0.000	0.000	Merged-chr2-121442652-51
NR35178--MA0741.1.KLF16	chr2	30658607	30658617	+	0.000	0.000	Merged-chr2-30658589-67
NR35351--MA0740.1.KLF14	chr2	33131134	33131147	+	0.000	0.000	Merged-chr2-33131105-122
NR2192--MA0599.1.KLF5	chr1	133175145	133175154	+	0.000	0.000	Merged-chr1-133175373-22
NR44766--MA0599.1.KLF5	chr4	45530893	45530902	+	0.000	0.000	Merged-chr4-45530813-118
NR51361--MA0741.1.KLF16	chr5	120648730	120648740	+	0.000	0.000	Merged-chr5-120648871-127
NR33883--MA0599.1.KLF5	chr19	47854982	47854991	-	0.000	0.000	Merged-chr19-47855075-76
NR70174--MA1107.1.KLF9	chrX	113185429	113185441	+	0.000	0.000	Merged-chrX-113185378-53
NR10027--MA0741.1.KLF16	chr11	58098027	58098037	+	0.000	0.000	Merged-chr11-58098164-53
NR31545--MA0039.3.KLF4	chr18	68465414	68465424	-	0.000	0.000	Merged-chr18-68465232-1
NR31218--MA0741.1.KLF16	chr18	61459482	61459492	+	0.000	0.000	Merged-chr18-61459524-23
NR9193--MA0742.1.Klf12	chr11	11521970	11521984	-	0.000	0.000	Merged-chr11-11522120-49
NR39970--MA0599.1.KLF5	chr2	181659732	181659741	-	0.000	0.000	Merged-chr2-181659700-65
NR50187--MA0741.1.KLF16	chr5	91517628	91517638	-	0.000	0.000	Merged-chr5-91517668-20
NR14675--MA0599.1.KLF5	chr12	84114567	84114576	-	0.000	0.000	Merged-chr12-84114389-28
NR44348--MA0742.1.Klf12	chr4	32950866	32950880	+	0.000	0.000	Merged-chr4-32950743-79
NR69576--MA0039.3.KLF4	chrX	12069264	12069274	+	0.000	0.000	Merged-chrX-12069329-24
NR180--MA0741.1.KLF16	chr1	21079358	21079368	+	0.000	0.000	Merged-chr1-21079276-92
NR39275--MA1107.1.KLF9	chr2	166786577	166786589	+	0.000	0.000	Merged-chr2-166786664-60
NR68294--MA1107.1.KLF9	chr9	106160135	106160147	-	0.000	0.000	Merged-chr9-106160171-45
NR26894--MA0599.1.KLF5	chr17	5935018	5935027	-	0.000	0.000	Merged-chr17-5935124-37
NR22829--MA1107.1.KLF9	chr15	62079499	62079511	+	0.000	0.000	Merged-chr15-62079594-24
NR30688--MA0039.3.KLF4	chr18	36403378	36403388	-	0.000	0.000	Merged-chr18-36403365-20
NR40626--MA0599.1.KLF5	chr3	55112263	55112272	-	0.000	0.000	Merged-chr3-55112453-78
NR66433--MA0741.1.KLF16	chr9	51764955	51764965	-	0.000	0.000	Merged-chr9-51764760-1
NR37562--MA0599.1.KLF5	chr2	126491623	126491632	+	0.000	0.000	Merged-chr2-126491626-26
NR26616--MA0493.1.Klf1	chr16	94246211	94246221	+	0.000	0.000	Merged-chr16-94246329-14
NR15733--MA0493.1.Klf1	chr12	111810005	111810015	+	0.000	0.000	Merged-chr12-111809959-15
NR41882--MA0741.1.KLF16	chr3	101748388	101748398	+	0.000	0.000	Merged-chr3-101748481-44
NR64753--MA0741.1.KLF16	chr8	116645534	116645544	-	0.000	0.000	Merged-chr8-116645599-31
NR37419--MA0599.1.KLF5	chr2	121294390	121294399	+	0.000	0.000	Merged-chr2-121294452-16
NR24566--MA0493.1.Klf1	chr15	102110645	102110655	-	0.000	0.000	Merged-chr15-102110732-12
NR41011--MA0741.1.KLF16	chr3	79129232	79129242	-	0.000	0.000	Merged-chr3-79129160-12
NR66438--MA0599.1.KLF5	chr9	51909028	51909037	+	0.000	0.000	Merged-chr9-51909085-33
NR32659--MA0599.1.KLF5	chr19	5510776	5510785	-	0.000	0.000	Merged-chr19-5510623-50
NR17151--MA1107.1.KLF9	chr13	55339504	55339516	+	0.000	0.000	Merged-chr13-55339554-36
NR23148--MA0741.1.KLF16	chr15	76368852	76368862	+	0.000	0.000	Merged-chr15-76369030-46
NR48809--MA0740.1.KLF14	chr5	24423571	24423584	+	0.000	0.000	Merged-chr5-24423684-50
NR28205--MA0741.1.KLF16	chr17	35051832	35051842	-	0.000	0.000	Merged-chr17-35051735-66
NR49330--MA0741.1.KLF16	chr5	44239421	44239431	+	0.000	0.000	Merged-chr5-44239344-7
NR44878--MA0599.1.KLF5	chr4	48043317	48043326	+	0.000	0.000	Merged-chr4-48043175-96
NR45259--MA0039.3.KLF4	chr4	63636225	63636235	-	0.000	0.000	Merged-chr4-63636346-15
NR70623--MA0599.1.KLF5	chrX	169880464	169880473	-	0.000	0.000	Merged-chrX-169880422-92
NR16047--MA0741.1.KLF16	chr12	117821809	117821819	-	0.000	0.000	Merged-chr12-117821685-9
NR31461--MA0493.1.Klf1	chr18	67289142	67289152	-	0.000	0.000	Merged-chr18-67289383-133
NR34161--MA0039.3.KLF4	chr19	57243304	57243314	+	0.000	0.000	Merged-chr19-57243321-1
NR36427--MA0493.1.Klf1	chr2	78973957	78973967	+	0.000	0.000	Merged-chr2-78973866-41
NR69600--MA0599.1.KLF5	chrX	13071475	13071484	-	0.000	0.000	Merged-chrX-13071580-193
NR24252--MA1107.1.KLF9	chr15	98631526	98631538	-	0.000	0.000	Merged-chr15-98631640-23
NR31103--MA0493.1.Klf1	chr18	56562414	56562424	+	0.000	0.000	Merged-chr18-56562419-49
NR3282--MA0599.1.KLF5	chr1	167001196	167001205	-	0.000	0.000	Merged-chr1-167001079-46
NR63818--MA0740.1.KLF14	chr8	84042620	84042633	+	0.000	0.000	Merged-chr8-84042508-77
NR35829--MA0741.1.KLF16	chr2	59042894	59042904	-	0.000	0.000	Merged-chr2-59042814-35
NR16622--MA0599.1.KLF5	chr13	35741217	35741226	+	0.000	0.000	Merged-chr13-35741035-13
NR65490--MA1107.1.KLF9	chr8	128077240	128077252	-	0.000	0.000	Merged-chr8-128077358-1
NR15793--MA0741.1.KLF16	chr12	112629100	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR33878--MA0741.1.KLF16	chr19	47854818	47854828	-	0.000	0.000	Merged-chr19-47855075-76
NR10136--MA0741.1.KLF16	chr11	60222932	60222942	-	0.000	0.000	Merged-chr11-60222972-52
NR45980--MA1107.1.KLF9	chr4	107803850	107803862	+	0.000	0.000	Merged-chr4-107803764-61
NR52145--MA0039.3.KLF4	chr5	135669958	135669968	+	0.000	0.000	Merged-chr5-135669926-12
NR1659--MA0741.1.KLF16	chr1	93804264	93804274	-	0.000	0.000	Merged-chr1-93804092-59
NR52821--MA0039.3.KLF4	chr5	144283924	144283934	-	0.000	0.000	Merged-chr5-144283852-24
NR62183--MA0741.1.KLF16	chr7	144896406	144896416	-	0.000	0.000	Merged-chr7-144896188-46
NR67093--MA0740.1.KLF14	chr9	70484978	70484991	+	0.000	0.000	Merged-chr9-70485119-27
NR49853--MA0741.1.KLF16	chr5	75143468	75143478	+	0.000	0.000	Merged-chr5-75143306-22
NR27397--MA0493.1.Klf1	chr17	22867286	22867296	+	0.000	0.000	Merged-chr17-22867283-5
NR31327--MA0741.1.KLF16	chr18	64527557	64527567	+	0.000	0.000	Merged-chr18-64527556-47
NR43448--MA0599.1.KLF5	chr3	145613473	145613482	+	0.000	0.000	Merged-chr3-145613509-1
NR9675--MA0740.1.KLF14	chr11	49250538	49250551	+	0.000	0.000	Merged-chr11-49250392-85
NR64374--MA0493.1.Klf1	chr8	105937184	105937194	+	0.000	0.000	Merged-chr8-105937160-21
NR45622--MA1107.1.KLF9	chr4	95161354	95161366	+	0.000	0.000	Merged-chr4-95161391-65
NR6865--MA0599.1.KLF5	chr10	80848767	80848776	+	0.000	0.000	Merged-chr10-80848752-35
NR21688--MA0740.1.KLF14	chr14	119007573	119007586	+	0.000	0.000	Merged-chr14-119007466-85
NR52420--MA0740.1.KLF14	chr5	139200464	139200477	+	0.000	0.000	Merged-chr5-139200550-72
NR621--MA1107.1.KLF9	chr1	43880615	43880627	-	0.000	0.000	Merged-chr1-43880599-41
NR11833--MA0741.1.KLF16	chr11	98053464	98053474	+	0.000	0.000	Merged-chr11-98053395-1
NR27378--MA0039.3.KLF4	chr17	21733987	21733997	-	0.000	0.000	Merged-chr17-21733799-41
NR15765--MA0599.1.KLF5	chr12	112130307	112130316	+	0.000	0.000	Merged-chr12-112130474-63
NR4466--MA0599.1.KLF5	chr1	189688144	189688153	+	0.000	0.000	Merged-chr1-189688253-55
NR29358--MA0599.1.KLF5	chr17	71551941	71551950	-	0.000	0.000	Merged-chr17-71552127-66
NR35060--MA0599.1.KLF5	chr2	28640924	28640933	+	0.000	0.000	Merged-chr2-28641113-91
NR22480--MA0741.1.KLF16	chr15	42913334	42913344	-	0.000	0.000	Merged-chr15-42913222-5
NR5196--MA0039.3.KLF4	chr10	19613574	19613584	+	0.000	0.000	Merged-chr10-19613562-21
NR12840--MA0599.1.KLF5	chr11	116012767	116012776	+	0.000	0.000	Merged-chr11-116012659-52
NR26433--MA0599.1.KLF5	chr16	91011232	91011241	-	0.000	0.000	Merged-chr16-91011174-91
NR4590--MA1107.1.KLF9	chr1	191802741	191802753	-	0.000	0.000	Merged-chr1-191802759-25
NR12273--MA0741.1.KLF16	chr11	104631540	104631550	-	0.000	0.000	Merged-chr11-104631492-24
NR25110--MA0740.1.KLF14	chr16	20498766	20498779	-	0.000	0.000	Merged-chr16-20498882-53
NR626--MA0741.1.KLF16	chr1	44101587	44101597	+	0.000	0.000	Merged-chr1-44101717-6
NR58481--MA0742.1.Klf12	chr7	29155579	29155593	+	0.000	0.000	Merged-chr7-29155569-4
NR25208--MA0741.1.KLF16	chr16	24151450	24151460	-	0.000	0.000	Merged-chr16-24151708-115
NR40047--MA0039.3.KLF4	chr3	9500015	9500025	-	0.000	0.000	Merged-chr3-9499976-58
NR38521--MA0741.1.KLF16	chr2	152344144	152344154	+	0.000	0.000	Merged-chr2-152344055-110
NR39925--MA0493.1.Klf1	chr2	181081018	181081028	-	0.000	0.000	Merged-chr2-181081085-14
NR57375--MA0039.3.KLF4	chr6	147476396	147476406	+	0.000	0.000	Merged-chr6-147476293-99
NR11983--MA0599.1.KLF5	chr11	100692530	100692539	+	0.000	0.000	Merged-chr11-100692444-17
NR30019--MA0742.1.Klf12	chr17	87062765	87062779	+	0.000	0.000	Merged-chr17-87062802-16
NR10627--MA0740.1.KLF14	chr11	72689938	72689951	+	0.000	0.000	Merged-chr11-72690099-58
NR57761--MA0741.1.KLF16	chr7	12834720	12834730	+	0.000	0.000	Merged-chr7-12834911-60
NR22508--MA0599.1.KLF5	chr15	44748516	44748525	+	0.000	0.000	Merged-chr15-44748463-50
NR16156--MA0741.1.KLF16	chr13	4609095	4609105	+	0.000	0.000	Merged-chr13-4609107-53
NR8145--MA0599.1.KLF5	chr10	117148606	117148615	-	0.000	0.000	Merged-chr10-117148498-52
NR21816--MA0740.1.KLF14	chr14	121731847	121731860	+	0.000	0.000	Merged-chr14-121731976-67
NR25218--MA0599.1.KLF5	chr16	24393443	24393452	-	0.000	0.000	Merged-chr16-24393324-125
NR11067--MA0740.1.KLF14	chr11	79962542	79962555	-	0.000	0.000	Merged-chr11-79962407-53
NR16427--MA0741.1.KLF16	chr13	24547218	24547228	-	0.000	0.000	Merged-chr13-24547194-39
NR16600--MA0740.1.KLF14	chr13	34149080	34149093	+	0.000	0.000	Merged-chr13-34149148-30
NR18844--MA0742.1.Klf12	chr13	110394993	110395007	+	0.000	0.000	Merged-chr13-110394904-109
NR63826--MA0493.1.Klf1	chr8	84073834	84073844	+	0.000	0.000	Merged-chr8-84073681-60
NR70038--MA0657.1.KLF13	chrX	99136004	99136021	-	0.000	0.000	Merged-chrX-99136067-62
NR62843--MA0742.1.Klf12	chr8	40963168	40963182	-	0.000	0.000	Merged-chr8-40963134-88
NR32471--MA0599.1.KLF5	chr19	3851896	3851905	+	0.000	0.000	Merged-chr19-3851775-57
NR31802--MA0599.1.KLF5	chr18	76222434	76222443	+	0.000	0.000	Merged-chr18-76222464-24
NR10981--MA0039.3.KLF4	chr11	78497858	78497868	+	0.000	0.000	Merged-chr11-78497802-56
NR50787--MA0740.1.KLF14	chr5	110135733	110135746	+	0.000	0.000	Merged-chr5-110135830-52
NR16715--MA1107.1.KLF9	chr13	40676877	40676889	+	0.000	0.000	Merged-chr13-40676828-31
NR5128--MA0741.1.KLF16	chr10	17683985	17683995	+	0.000	0.000	Merged-chr10-17684024-29
NR17582--MA0741.1.KLF16	chr13	73265757	73265767	+	0.000	0.000	Merged-chr13-73265684-17
NR59327--MA1107.1.KLF9	chr7	64392530	64392542	+	0.000	0.000	Merged-chr7-64392480-85
NR14715--MA0740.1.KLF14	chr12	85219429	85219442	-	0.000	0.000	Merged-chr12-85219619-76
NR21794--MA0599.1.KLF5	chr14	121263080	121263089	+	0.000	0.000	Merged-chr14-121262951-12
NR46946--MA0599.1.KLF5	chr4	133056296	133056305	-	0.000	0.000	Merged-chr4-133056441-57
NR8710--MA0741.1.KLF16	chr10	127121175	127121185	+	0.000	0.000	Merged-chr10-127121155-48
NR35938--MA0741.1.KLF16	chr2	61402420	61402430	-	0.000	0.000	Merged-chr2-61402469-66
NR50956--MA0742.1.Klf12	chr5	113165068	113165082	+	0.000	0.000	Merged-chr5-113165071-16
NR878--MA0741.1.KLF16	chr1	60017019	60017029	+	0.000	0.000	Merged-chr1-60017133-4
NR23149--MA1107.1.KLF9	chr15	76368851	76368863	+	0.000	0.000	Merged-chr15-76369030-46
NR18587--MA0599.1.KLF5	chr13	104109640	104109649	+	0.000	0.000	Merged-chr13-104109580-88
NR58489--MA0599.1.KLF5	chr7	29155631	29155640	+	0.000	0.000	Merged-chr7-29155569-4
NR39602--MA1107.1.KLF9	chr2	173263823	173263835	+	0.000	0.000	Merged-chr2-173263932-54
NR33955--MA0740.1.KLF14	chr19	53248202	53248215	-	0.000	0.000	Merged-chr19-53248204-21
NR31165--MA0741.1.KLF16	chr18	60625570	60625580	-	0.000	0.000	Merged-chr18-60625535-13
NR41070--MA1107.1.KLF9	chr3	81547097	81547109	+	0.000	0.000	Merged-chr3-81547186-1
NR41438--MA0741.1.KLF16	chr3	93520470	93520480	-	0.000	0.000	Merged-chr3-93520688-78
NR50794--MA1107.1.KLF9	chr5	110135923	110135935	-	0.000	0.000	Merged-chr5-110135830-52
NR36445--MA0493.1.Klf1	chr2	79255377	79255387	+	0.000	0.000	Merged-chr2-79255338-118
NR2926--MA0493.1.Klf1	chr1	156615776	156615786	+	0.000	0.000	Merged-chr1-156615670-66
NR3370--MA0039.3.KLF4	chr1	169969299	169969309	+	0.000	0.000	Merged-chr1-169969262-62
NR65793--MA0740.1.KLF14	chr9	22165111	22165124	-	0.000	0.000	Merged-chr9-22165025-24
NR39279--MA0741.1.KLF16	chr2	166786809	166786819	+	0.000	0.000	Merged-chr2-166786664-60
NR57537--MA0740.1.KLF14	chr6	149348469	149348482	+	0.000	0.000	Merged-chr6-149348388-7
NR24335--MA0741.1.KLF16	chr15	99294987	99294997	+	0.000	0.000	Merged-chr15-99295026-65
NR23369--MA0493.1.Klf1	chr15	79403321	79403331	-	0.000	0.000	Merged-chr15-79403302-73
NR5680--MA1107.1.KLF9	chr10	43579046	43579058	-	0.000	0.000	Merged-chr10-43578959-39
NR5553--MA0740.1.KLF14	chr10	40883450	40883463	+	0.000	0.000	Merged-chr10-40883582-128
NR30711--MA1107.1.KLF9	chr18	36734990	36735002	+	0.000	0.000	Merged-chr18-36735138-69
NR14590--MA0599.1.KLF5	chr12	80273512	80273521	+	0.000	0.000	Merged-chr12-80273315-49
NR14527--MA0493.1.Klf1	chr12	77765417	77765427	+	0.000	0.000	Merged-chr12-77765433-12
NR58124--MA0741.1.KLF16	chr7	24399819	24399829	+	0.000	0.000	Merged-chr7-24399802-53
NR35524--MA0741.1.KLF16	chr2	39065468	39065478	+	0.000	0.000	Merged-chr2-39065494-60
NR62101--MA0599.1.KLF5	chr7	143649664	143649673	-	0.000	0.000	Merged-chr7-143649559-54
NR5886--MA1107.1.KLF9	chr10	59965008	59965020	-	0.000	0.000	Merged-chr10-59964870-60
NR8257--MA0599.1.KLF5	chr10	118141628	118141637	+	0.000	0.000	Merged-chr10-118141818-53
NR40437--MA0740.1.KLF14	chr3	38044517	38044530	-	0.000	0.000	Merged-chr3-38044560-26
NR22959--MA1107.1.KLF9	chr15	68258624	68258636	+	0.000	0.000	Merged-chr15-68258737-97
NR34919--MA0493.1.Klf1	chr2	26304841	26304851	-	0.000	0.000	Merged-chr2-26304890-4
NR19895--MA1107.1.KLF9	chr14	41050722	41050734	-	0.000	0.000	Merged-chr14-41050635-35
NR63308--MA0740.1.KLF14	chr8	70158500	70158513	-	0.000	0.000	Merged-chr8-70158595-38
NR33097--MA0741.1.KLF16	chr19	18713082	18713092	+	0.000	0.000	Merged-chr19-18713234-65
NR20499--MA0741.1.KLF16	chr14	61691878	61691888	-	0.000	0.000	Merged-chr14-61692058-21
