#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR29017--MA0493.1.Klf1	chr17	27325129	27325139	-	0.000	0.000	Merged-chr17-27325215-15
NR46762--MA0599.1.KLF5	chr4	83567931	83567940	-	0.000	0.000	Merged-chr4-83568276-50
NR57351--MA0741.1.KLF16	chr6	135592361	135592371	+	0.000	0.000	Merged-chr6-135592388-1
NR16289--MA0039.3.KLF4	chr13	16020706	16020716	+	0.000	0.000	Merged-chr13-16020821-23
NR24247--MA0039.3.KLF4	chr15	77849758	77849768	+	0.000	0.000	Merged-chr15-77849735-32
NR20117--MA0742.1.Klf12	chr14	27405570	27405584	-	0.000	0.000	Merged-chr14-27405576-56
NR67624--MA0741.1.KLF16	chr9	97310558	97310568	-	0.000	0.000	Merged-chr9-97310505-7
NR15567--MA0742.1.Klf12	chr12	110771025	110771039	-	0.000	0.000	Merged-chr12-110770987-31
NR10584--MA0599.1.KLF5	chr11	52046654	52046663	+	0.000	0.000	Merged-chr11-52046638-57
NR3715--MA1107.1.KLF9	chr1	157554200	157554212	-	0.000	0.000	Merged-chr1-157554303-3
NR24339--MA0741.1.KLF16	chr15	78896292	78896302	-	0.000	0.000	Merged-chr15-78896310-38
NR19123--MA0741.1.KLF16	chr13	113031863	113031873	-	0.000	0.000	Merged-chr13-113031920-44
NR52517--MA1107.1.KLF9	chr5	118674472	118674484	+	0.000	0.000	Merged-chr5-118674574-3
NR21109--MA0599.1.KLF5	chr14	61427345	61427354	-	0.000	0.000	Merged-chr14-61427434-25
NR57411--MA1107.1.KLF9	chr6	136947159	136947171	-	0.000	0.000	Merged-chr6-136947119-17
NR24307--MA0740.1.KLF14	chr15	78581586	78581599	-	0.000	0.000	Merged-chr15-78581743-66
NR29943--MA1107.1.KLF9	chr17	52602273	52602285	+	0.000	0.000	Merged-chr17-52602412-35
NR30044--MA0741.1.KLF16	chr17	56626993	56627003	-	0.000	0.000	Merged-chr17-56627075-72
NR57949--MA0742.1.Klf12	chr6	148896262	148896276	+	0.000	0.000	Merged-chr6-148896090-83
NR12230--MA0741.1.KLF16	chr11	100619233	100619243	+	0.000	0.000	Merged-chr11-100619121-2
NR2662--MA0599.1.KLF5	chr1	125435619	125435628	+	0.000	0.000	Merged-chr1-125435397-141
NR3753--MA0741.1.KLF16	chr1	158177497	158177507	-	0.000	0.000	Merged-chr1-158177392-1
NR66352--MA0740.1.KLF14	chr9	44708540	44708553	-	0.000	0.000	Merged-chr9-44708535-22
NR17411--MA0740.1.KLF14	chr13	64370361	64370374	+	0.000	0.000	Merged-chr13-64370381-61
NR41625--MA1107.1.KLF9	chr3	51391487	51391499	-	0.000	0.000	Merged-chr3-51391339-9
NR8934--MA0740.1.KLF14	chr10	117627736	117627749	+	0.000	0.000	Merged-chr10-117627744-48
NR55218--MA1107.1.KLF9	chr6	54715891	54715903	+	0.000	0.000	Merged-chr6-54715898-42
NR626--MA0493.1.Klf1	chr1	33719846	33719856	-	0.000	0.000	Merged-chr1-33720034-54
NR61508--MA0741.1.KLF16	chr7	127512306	127512316	-	0.000	0.000	Merged-chr7-127512446-128
NR42837--MA0599.1.KLF5	chr3	97227800	97227809	+	0.000	0.000	Merged-chr3-97227659-93
NR69398--MA0493.1.Klf1	chrX	140505989	140505999	+	0.000	0.000	Merged-chrX-140506133-71
NR50109--MA1107.1.KLF9	chr5	30949984	30949996	-	0.000	0.000	Merged-chr5-30949994-50
NR38429--MA0741.1.KLF16	chr2	122234701	122234711	+	0.000	0.000	Merged-chr2-122234725-76
NR36162--MA1107.1.KLF9	chr2	32961639	32961651	-	0.000	0.000	Merged-chr2-32961770-56
NR48257--MA0599.1.KLF5	chr4	133584324	133584333	-	0.000	0.000	Merged-chr4-133584347-54
NR21263--MA0741.1.KLF16	chr14	70074967	70074977	-	0.000	0.000	Merged-chr14-70074999-77
NR68649--MA0599.1.KLF5	chrX	17319459	17319468	-	0.000	0.000	Merged-chrX-17319399-10
NR9140--MA0493.1.Klf1	chr10	121796148	121796158	+	0.000	0.000	Merged-chr10-121796258-28
NR26444--MA0740.1.KLF14	chr16	32658964	32658977	-	0.000	0.000	Merged-chr16-32659000-27
NR66105--MA0039.3.KLF4	chr9	32926392	32926402	-	0.000	0.000	Merged-chr9-32926348-60
NR10785--MA0493.1.Klf1	chr11	58102660	58102670	-	0.000	0.000	Merged-chr11-58102783-9
NR52932--MA0741.1.KLF16	chr5	129715475	129715485	-	0.000	0.000	Merged-chr5-129715582-48
NR66599--MA0599.1.KLF5	chr9	56927739	56927748	+	0.000	0.000	Merged-chr9-56927767-1
NR55222--MA0039.3.KLF4	chr6	54760115	54760125	+	0.000	0.000	Merged-chr6-54760187-57
NR60268--MA0741.1.KLF16	chr7	80583400	80583410	-	0.000	0.000	Merged-chr7-80583398-64
NR64065--MA0493.1.Klf1	chr8	83608107	83608117	-	0.000	0.000	Merged-chr8-83608300-96
NR14244--MA1107.1.KLF9	chr12	59012131	59012143	-	0.000	0.000	Merged-chr12-59012056-72
NR20018--MA1107.1.KLF9	chr14	22686332	22686344	+	0.000	0.000	Merged-chr14-22686265-1
NR64937--MA0039.3.KLF4	chr8	116645533	116645543	-	0.000	0.000	Merged-chr8-116645599-31
NR61694--MA0741.1.KLF16	chr7	135716604	135716614	-	0.000	0.000	Merged-chr7-135716348-117
NR15795--MA1107.1.KLF9	chr13	3642177	3642189	+	0.000	0.000	Merged-chr13-3642271-16
NR58077--MA0740.1.KLF14	chr7	5061670	5061683	-	0.000	0.000	Merged-chr7-5061729-201
NR66307--MA0741.1.KLF16	chr9	44343882	44343892	-	0.000	0.000	Merged-chr9-44344017-55
NR38558--MA0599.1.KLF5	chr2	127314607	127314616	-	0.000	0.000	Merged-chr2-127314742-58
NR32113--MA0742.1.Klf12	chr18	36734990	36735004	+	0.000	0.000	Merged-chr18-36735138-69
NR5769--MA0039.3.KLF4	chr10	19613574	19613584	+	0.000	0.000	Merged-chr10-19613562-21
NR51450--MA0493.1.Klf1	chr5	88499998	88500008	-	0.000	0.000	Merged-chr5-88499946-26
NR30863--MA1107.1.KLF9	chr17	83566000	83566012	-	0.000	0.000	Merged-chr17-83566119-8
NR62253--MA0599.1.KLF5	chr8	11635915	11635924	-	0.000	0.000	Merged-chr8-11635696-171
NR35829--MA1107.1.KLF9	chr2	26628299	26628311	-	0.000	0.000	Merged-chr2-26628456-31
NR44241--MA1107.1.KLF9	chr3	143863783	143863795	-	0.000	0.000	Merged-chr3-143863871-1
NR51624--MA0742.1.Klf12	chr5	93267193	93267207	+	0.000	0.000	Merged-chr5-93267290-2
NR50701--MA0599.1.KLF5	chr5	52910540	52910549	-	0.000	0.000	Merged-chr5-52910384-60
NR9914--MA1107.1.KLF9	chr11	16558809	16558821	-	0.000	0.000	Merged-chr11-16558983-1
NR16570--MA0741.1.KLF16	chr13	30186459	30186469	-	0.000	0.000	Merged-chr13-30186492-12
NR48439--MA0039.3.KLF4	chr4	136021799	136021809	+	0.000	0.000	Merged-chr4-136021705-51
NR452--MA0599.1.KLF5	chr1	21870789	21870798	+	0.000	0.000	Merged-chr1-21870806-15
NR42949--MA0599.1.KLF5	chr3	102756749	102756758	+	0.000	0.000	Merged-chr3-102756925-10
NR29710--MA0741.1.KLF16	chr17	46967101	46967111	-	0.000	0.000	Merged-chr17-46967168-48
NR29087--MA0740.1.KLF14	chr17	28177140	28177153	+	0.000	0.000	Merged-chr17-28177192-60
NR65750--MA0740.1.KLF14	chr9	20868838	20868851	-	0.000	0.000	Merged-chr9-20868781-38
NR7888--MA0741.1.KLF16	chr10	86021907	86021917	-	0.000	0.000	Merged-chr10-86022093-75
NR50362--MA0741.1.KLF16	chr5	38561802	38561812	+	0.000	0.000	Merged-chr5-38561793-8
NR47644--MA0657.1.KLF13	chr4	118260691	118260708	+	0.000	0.000	Merged-chr4-118260858-21
NR29505--MA0741.1.KLF16	chr17	36020604	36020614	-	0.000	0.000	Merged-chr17-36020745-74
NR68141--MA0740.1.KLF14	chr9	115205646	115205659	+	0.000	0.000	Merged-chr9-115205642-30
NR40335--MA0599.1.KLF5	chr2	174658671	174658680	+	0.000	0.000	Merged-chr2-174658579-30
NR22323--MA1107.1.KLF9	chr14	118930015	118930027	-	0.000	0.000	Merged-chr14-118930023-62
NR12610--MA0741.1.KLF16	chr11	113787647	113787657	+	0.000	0.000	Merged-chr11-113787671-26
NR59919--MA0599.1.KLF5	chr7	66210176	66210185	-	0.000	0.000	Merged-chr7-66210167-22
NR9172--MA0599.1.KLF5	chr10	122717817	122717826	+	0.000	0.000	Merged-chr10-122717958-55
NR16406--MA1107.1.KLF9	chr13	21579850	21579862	-	0.000	0.000	Merged-chr13-21579773-26
NR30219--MA0741.1.KLF16	chr17	64250959	64250969	+	0.000	0.000	Merged-chr17-64250984-2
NR18358--MA0493.1.Klf1	chr13	93990567	93990577	+	0.000	0.000	Merged-chr13-93990352-84
NR38538--MA0741.1.KLF16	chr2	126552954	126552964	-	0.000	0.000	Merged-chr2-126553067-12
NR38711--MA0740.1.KLF14	chr2	131160103	131160116	-	0.000	0.000	Merged-chr2-131160222-100
NR24195--MA0599.1.KLF5	chr15	76799672	76799681	+	0.000	0.000	Merged-chr15-76799596-17
NR64062--MA0657.1.KLF13	chr8	83608101	83608118	-	0.000	0.000	Merged-chr8-83608300-96
NR7735--MA0493.1.Klf1	chr10	81627654	81627664	-	0.000	0.000	Merged-chr10-81627601-60
NR58936--MA0493.1.Klf1	chr7	29211574	29211584	+	0.000	0.000	Merged-chr7-29211529-84
NR66271--MA1107.1.KLF9	chr9	44020252	44020264	+	0.000	0.000	Merged-chr9-44020152-22
NR238--MA0742.1.Klf12	chr1	13559532	13559546	-	0.000	0.000	Merged-chr1-13559747-54
NR7520--MA0493.1.Klf1	chr10	80350543	80350553	+	0.000	0.000	Merged-chr10-80350407-33
NR66814--MA0599.1.KLF5	chr9	64023084	64023093	+	0.000	0.000	Merged-chr9-64023001-53
NR42292--MA0741.1.KLF16	chr3	81102299	81102309	-	0.000	0.000	Merged-chr3-81102418-9
NR43017--MA1107.1.KLF9	chr3	103802149	103802161	-	0.000	0.000	Merged-chr3-103802336-72
NR42563--MA0741.1.KLF16	chr3	89896722	89896732	+	0.000	0.000	Merged-chr3-89896775-17
NR64078--MA1107.1.KLF9	chr8	83724912	83724924	+	0.000	0.000	Merged-chr8-83724964-34
NR849--MA0039.3.KLF4	chr1	40465605	40465615	-	0.000	0.000	Merged-chr1-40465740-44
NR60046--MA0493.1.Klf1	chr7	75486276	75486286	-	0.000	0.000	Merged-chr7-75486326-35
NR63754--MA0741.1.KLF16	chr8	71382077	71382087	-	0.000	0.000	Merged-chr8-71381982-56
NR10911--MA0599.1.KLF5	chr11	61309891	61309900	+	0.000	0.000	Merged-chr11-61310050-10
NR68935--MA0740.1.KLF14	chrX	71214998	71215011	-	0.000	0.000	Merged-chrX-71215140-87
NR53523--MA0599.1.KLF5	chr5	139377553	139377562	-	0.000	0.000	Merged-chr5-139377554-24
NR53862--MA1107.1.KLF9	chr5	147431352	147431364	-	0.000	0.000	Merged-chr5-147431237-9
NR43069--MA0741.1.KLF16	chr3	104788967	104788977	+	0.000	0.000	Merged-chr3-104788845-60
NR51596--MA0741.1.KLF16	chr5	92375546	92375556	+	0.000	0.000	Merged-chr5-92375346-95
NR33782--MA0741.1.KLF16	chr19	4097059	4097069	+	0.000	0.000	Merged-chr19-4097209-78
NR69397--MA0039.3.KLF4	chrX	140505991	140506001	+	0.000	0.000	Merged-chrX-140506133-71
NR35279--MA0493.1.Klf1	chr2	9986365	9986375	-	0.000	0.000	Merged-chr2-9986324-23
NR14477--MA1107.1.KLF9	chr12	70913636	70913648	-	0.000	0.000	Merged-chr12-70913651-14
NR66339--MA0493.1.Klf1	chr9	44582590	44582600	+	0.000	0.000	Merged-chr9-44582588-15
NR67842--MA0741.1.KLF16	chr9	106429380	106429390	-	0.000	0.000	Merged-chr9-106429526-66
NR6574--MA0599.1.KLF5	chr10	56106823	56106832	-	0.000	0.000	Merged-chr10-56106955-57
NR13368--MA0741.1.KLF16	chr12	17553572	17553582	-	0.000	0.000	Merged-chr12-17553684-1
NR41998--MA0599.1.KLF5	chr3	65974774	65974783	-	0.000	0.000	Merged-chr3-65974924-71
NR21391--MA0599.1.KLF5	chr14	74835317	74835326	+	0.000	0.000	Merged-chr14-74835162-39
NR23647--MA0599.1.KLF5	chr15	51083962	51083971	-	0.000	0.000	Merged-chr15-51083978-6
NR49162--MA0657.1.KLF13	chr4	154927994	154928011	-	0.000	0.000	Merged-chr4-154927887-94
NR63888--MA1107.1.KLF9	chr8	75071861	75071873	+	0.000	0.000	Merged-chr8-75071889-52
NR4040--MA0493.1.Klf1	chr1	167349953	167349963	+	0.000	0.000	Merged-chr1-167350096-67
NR52422--MA0741.1.KLF16	chr5	115327126	115327136	+	0.000	0.000	Merged-chr5-115327096-57
NR57332--MA0740.1.KLF14	chr6	135088024	135088037	-	0.000	0.000	Merged-chr6-135087974-38
NR40428--MA1107.1.KLF9	chr2	179130667	179130679	-	0.000	0.000	Merged-chr2-179130481-5
NR35866--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR41505--MA0493.1.Klf1	chr3	41742608	41742618	-	0.000	0.000	Merged-chr3-41742487-85
NR69093--MA1107.1.KLF9	chrX	95164318	95164330	-	0.000	0.000	Merged-chrX-95164272-24
NR54--MA0493.1.Klf1	chr1	6467070	6467080	-	0.000	0.000	Merged-chr1-6467226-38
NR7767--MA0599.1.KLF5	chr10	82796063	82796072	-	0.000	0.000	Merged-chr10-82796187-2
NR47950--MA0493.1.Klf1	chr4	126467899	126467909	+	0.000	0.000	Merged-chr4-126467953-5
NR30542--MA0599.1.KLF5	chr17	72918261	72918270	+	0.000	0.000	Merged-chr17-72918406-213
NR23413--MA1107.1.KLF9	chr15	38635249	38635261	+	0.000	0.000	Merged-chr15-38635237-53
NR50258--MA0599.1.KLF5	chr5	35105751	35105760	+	0.000	0.000	Merged-chr5-35105769-58
NR57299--MA0039.3.KLF4	chr6	134183959	134183969	+	0.000	0.000	Merged-chr6-134184108-53
NR53767--MA0740.1.KLF14	chr5	144919928	144919941	+	0.000	0.000	Merged-chr5-144919868-22
NR26329--MA1107.1.KLF9	chr16	28829302	28829314	+	0.000	0.000	Merged-chr16-28829477-1
NR36168--MA0599.1.KLF5	chr2	33130974	33130983	+	0.000	0.000	Merged-chr2-33131105-122
NR51594--MA0599.1.KLF5	chr5	92245585	92245594	-	0.000	0.000	Merged-chr5-92245649-42
NR18156--MA1107.1.KLF9	chr13	89454705	89454717	-	0.000	0.000	Merged-chr13-89454773-11
NR29715--MA1107.1.KLF9	chr17	47531559	47531571	+	0.000	0.000	Merged-chr17-47531666-50
NR63893--MA0493.1.Klf1	chr8	75071904	75071914	+	0.000	0.000	Merged-chr8-75071889-52
NR67904--MA0599.1.KLF5	chr9	107340713	107340722	+	0.000	0.000	Merged-chr9-107340908-4
NR23823--MA0657.1.KLF13	chr15	60187586	60187603	+	0.000	0.000	Merged-chr15-60187458-69
NR8736--MA0599.1.KLF5	chr10	113945539	113945548	-	0.000	0.000	Merged-chr10-113945511-1
NR53616--MA1107.1.KLF9	chr5	140636818	140636830	+	0.000	0.000	Merged-chr5-140636895-23
NR55065--MA0741.1.KLF16	chr6	48676097	48676107	-	0.000	0.000	Merged-chr6-48676195-68
NR5125--MA1107.1.KLF9	chr1	194651750	194651762	+	0.000	0.000	Merged-chr1-194651787-2
NR49226--MA0742.1.Klf12	chr4	155774591	155774605	+	0.000	0.000	Merged-chr4-155774656-37
NR14922--MA0741.1.KLF16	chr12	88472043	88472053	+	0.000	0.000	Merged-chr12-88472096-45
NR29259--MA0493.1.Klf1	chr17	32201282	32201292	-	0.000	0.000	Merged-chr17-32201258-15
NR47405--MA0657.1.KLF13	chr4	107879685	107879702	-	0.000	0.000	Merged-chr4-107879747-57
NR47275--MA0742.1.Klf12	chr4	101419685	101419699	-	0.000	0.000	Merged-chr4-101419713-70
NR15586--MA0599.1.KLF5	chr12	111007861	111007870	+	0.000	0.000	Merged-chr12-111007914-34
NR43178--MA0741.1.KLF16	chr3	108210652	108210662	-	0.000	0.000	Merged-chr3-108210619-89
NR58713--MA0741.1.KLF16	chr7	25278958	25278968	+	0.000	0.000	Merged-chr7-25278932-64
NR26254--MA0599.1.KLF5	chr16	25059302	25059311	+	0.000	0.000	Merged-chr16-25059362-85
NR3957--MA1107.1.KLF9	chr1	165691579	165691591	+	0.000	0.000	Merged-chr1-165691684-32
NR68330--MA1107.1.KLF9	chr9	120493402	120493414	-	0.000	0.000	Merged-chr9-120493281-1
NR12019--MA0740.1.KLF14	chr11	97400448	97400461	-	0.000	0.000	Merged-chr11-97400516-28
NR69631--MA0741.1.KLF16	chrX	164076220	164076230	+	0.000	0.000	Merged-chrX-164076386-67
NR66120--MA0742.1.Klf12	chr9	35176012	35176026	+	0.000	0.000	Merged-chr9-35175859-80
NR17574--MA0742.1.Klf12	chr13	69821333	69821347	+	0.000	0.000	Merged-chr13-69821460-47
NR33957--MA0741.1.KLF16	chr19	6306510	6306520	-	0.000	0.000	Merged-chr19-6306556-54
NR28351--MA0657.1.KLF13	chr17	8389479	8389496	-	0.000	0.000	Merged-chr17-8389397-65
NR31340--MA0741.1.KLF16	chr18	6135975	6135985	-	0.000	0.000	Merged-chr18-6136132-113
NR59424--MA0741.1.KLF16	chr7	45053345	45053355	-	0.000	0.000	Merged-chr7-45053291-37
NR61929--MA0599.1.KLF5	chr7	141563016	141563025	+	0.000	0.000	Merged-chr7-141562954-7
NR34939--MA0741.1.KLF16	chr19	57077250	57077260	-	0.000	0.000	Merged-chr19-57077212-7
NR65048--MA0740.1.KLF14	chr8	119575030	119575043	-	0.000	0.000	Merged-chr8-119575055-76
NR51142--MA0599.1.KLF5	chr5	72658310	72658319	-	0.000	0.000	Merged-chr5-72658444-8
NR14236--MA0493.1.Klf1	chr12	59011938	59011948	+	0.000	0.000	Merged-chr12-59012056-72
NR50104--MA0740.1.KLF14	chr5	30949983	30949996	-	0.000	0.000	Merged-chr5-30949994-50
NR32117--MA0741.1.KLF16	chr18	36734991	36735001	+	0.000	0.000	Merged-chr18-36735138-69
NR10910--MA1107.1.KLF9	chr11	61267141	61267153	-	0.000	0.000	Merged-chr11-61267126-61
NR54814--MA0493.1.Klf1	chr6	38789651	38789661	+	0.000	0.000	Merged-chr6-38789563-52
NR63515--MA0741.1.KLF16	chr8	68420305	68420315	-	0.000	0.000	Merged-chr8-68420195-2
NR53522--MA1107.1.KLF9	chr5	139372294	139372306	-	0.000	0.000	Merged-chr5-139372178-54
NR61564--MA0741.1.KLF16	chr7	128633411	128633421	-	0.000	0.000	Merged-chr7-128633323-34
NR23665--MA0599.1.KLF5	chr15	51510337	51510346	+	0.000	0.000	Merged-chr15-51510503-1
NR37258--MA0599.1.KLF5	chr2	73386579	73386588	+	0.000	0.000	Merged-chr2-73386455-80
NR28278--MA0741.1.KLF16	chr17	6687592	6687602	-	0.000	0.000	Merged-chr17-6687537-4
NR14823--MA0599.1.KLF5	chr12	85177338	85177347	-	0.000	0.000	Merged-chr12-85177311-38
NR57989--MA1107.1.KLF9	chr7	4026849	4026861	+	0.000	0.000	Merged-chr7-4027016-25
NR24037--MA0039.3.KLF4	chr15	73627497	73627507	-	0.000	0.000	Merged-chr15-73627530-51
NR41887--MA0742.1.Klf12	chr3	61002698	61002712	+	0.000	0.000	Merged-chr3-61002853-90
NR60623--MA1107.1.KLF9	chr7	96434189	96434201	-	0.000	0.000	Merged-chr7-96434376-1
NR62514--MA0740.1.KLF14	chr8	22227123	22227136	+	0.000	0.000	Merged-chr8-22227321-39
NR47149--MA0493.1.Klf1	chr4	95193361	95193371	-	0.000	0.000	Merged-chr4-95193266-16
NR11780--MA0039.3.KLF4	chr11	88993828	88993838	-	0.000	0.000	Merged-chr11-88993773-46
NR57416--MA1107.1.KLF9	chr6	136967742	136967754	-	0.000	0.000	Merged-chr6-136967705-9
NR64884--MA1107.1.KLF9	chr8	114506054	114506066	-	0.000	0.000	Merged-chr8-114506190-31
NR37631--MA0741.1.KLF16	chr2	91237010	91237020	+	0.000	0.000	Merged-chr2-91237090-79
NR38021--MA0599.1.KLF5	chr2	112510310	112510319	-	0.000	0.000	Merged-chr2-112510265-49
NR33261--MA0599.1.KLF5	chr18	74773490	74773499	+	0.000	0.000	Merged-chr18-74773331-55
NR40656--MA0039.3.KLF4	chr3	10013167	10013177	-	0.000	0.000	Merged-chr3-10012893-114
NR58076--MA1107.1.KLF9	chr7	5061227	5061239	-	0.000	0.000	Merged-chr7-5061292-3
NR28975--MA0493.1.Klf1	chr17	26676375	26676385	-	0.000	0.000	Merged-chr17-26676631-68
NR16461--MA0599.1.KLF5	chr13	24547215	24547224	-	0.000	0.000	Merged-chr13-24547194-39
NR58619--MA0599.1.KLF5	chr7	24593838	24593847	+	0.000	0.000	Merged-chr7-24593848-34
NR20255--MA0039.3.KLF4	chr14	33099302	33099312	+	0.000	0.000	Merged-chr14-33099452-34
NR1781--MA0741.1.KLF16	chr1	84237549	84237559	+	0.000	0.000	Merged-chr1-84237416-5
NR64380--MA0740.1.KLF14	chr8	94365467	94365480	+	0.000	0.000	Merged-chr8-94365544-57
NR11352--MA0599.1.KLF5	chr11	75769481	75769490	-	0.000	0.000	Merged-chr11-75769458-27
NR33795--MA0741.1.KLF16	chr19	4148556	4148566	-	0.000	0.000	Merged-chr19-4148597-46
NR51593--MA1107.1.KLF9	chr5	92204588	92204600	+	0.000	0.000	Merged-chr5-92204715-7
NR23857--MA0493.1.Klf1	chr15	62092091	62092101	-	0.000	0.000	Merged-chr15-62091960-25
NR23859--MA0741.1.KLF16	chr15	62092094	62092104	-	0.000	0.000	Merged-chr15-62091960-25
NR63679--MA0599.1.KLF5	chr8	70699012	70699021	+	0.000	0.000	Merged-chr8-70699111-121
NR54631--MA0599.1.KLF5	chr6	29768349	29768358	-	0.000	0.000	Merged-chr6-29768613-160
NR68563--MA1107.1.KLF9	chrX	12015228	12015240	+	0.000	0.000	Merged-chrX-12015103-56
NR69099--MA0599.1.KLF5	chrX	95853001	95853010	-	0.000	0.000	Merged-chrX-95852985-11
NR27881--MA0741.1.KLF16	chr16	91918044	91918054	-	0.000	0.000	Merged-chr16-91917917-41
NR55904--MA0493.1.Klf1	chr6	88724399	88724409	+	0.000	0.000	Merged-chr6-88724613-50
NR50182--MA0599.1.KLF5	chr5	33629645	33629654	+	0.000	0.000	Merged-chr5-33629620-114
NR26129--MA0599.1.KLF5	chr16	20695922	20695931	-	0.000	0.000	Merged-chr16-20696066-20
NR42824--MA0657.1.KLF13	chr3	97124350	97124367	-	0.000	0.000	Merged-chr3-97124449-32
NR5935--MA0741.1.KLF16	chr10	26375347	26375357	+	0.000	0.000	Merged-chr10-26375400-153
NR55148--MA0599.1.KLF5	chr6	51470966	51470975	+	0.000	0.000	Merged-chr6-51470874-3
NR19988--MA0740.1.KLF14	chr14	21831248	21831261	+	0.000	0.000	Merged-chr14-21831414-105
NR23204--MA0599.1.KLF5	chr15	36283143	36283152	+	0.000	0.000	Merged-chr15-36282913-112
NR53146--MA0741.1.KLF16	chr5	134507453	134507463	-	0.000	0.000	Merged-chr5-134507549-21
NR67437--MA0039.3.KLF4	chr9	92266088	92266098	-	0.000	0.000	Merged-chr9-92266025-66
NR1022--MA0599.1.KLF5	chr1	51574247	51574256	-	0.000	0.000	Merged-chr1-51574162-1
NR8894--MA0740.1.KLF14	chr10	117063812	117063825	-	0.000	0.000	Merged-chr10-117063673-90
NR54818--MA1107.1.KLF9	chr6	38789651	38789663	+	0.000	0.000	Merged-chr6-38789563-52
NR24707--MA0742.1.Klf12	chr15	85036989	85037003	+	0.000	0.000	Merged-chr15-85036968-63
NR28509--MA1107.1.KLF9	chr17	12755962	12755974	+	0.000	0.000	Merged-chr17-12756128-8
NR38348--MA0599.1.KLF5	chr2	120563878	120563887	+	0.000	0.000	Merged-chr2-120563712-63
NR61468--MA0741.1.KLF16	chr7	127244465	127244475	-	0.000	0.000	Merged-chr7-127244446-56
NR69202--MA0599.1.KLF5	chrX	104671068	104671077	+	0.000	0.000	Merged-chrX-104671009-69
NR67367--MA0599.1.KLF5	chr9	88599514	88599523	+	0.000	0.000	Merged-chr9-88599592-56
NR24540--MA0599.1.KLF5	chr15	81872259	81872268	+	0.000	0.000	Merged-chr15-81872198-88
NR6343--MA0740.1.KLF14	chr10	43722542	43722555	+	0.000	0.000	Merged-chr10-43722672-2
NR8955--MA0493.1.Klf1	chr10	117792693	117792703	+	0.000	0.000	Merged-chr10-117792709-55
NR18623--MA0599.1.KLF5	chr13	100833505	100833514	+	0.000	0.000	Merged-chr13-100833237-73
NR16788--MA0599.1.KLF5	chr13	41249803	41249812	-	0.000	0.000	Merged-chr13-41249879-71
NR31720--MA0039.3.KLF4	chr18	23752463	23752473	+	0.000	0.000	Merged-chr18-23752563-64
NR50706--MA0599.1.KLF5	chr5	53213528	53213537	+	0.000	0.000	Merged-chr5-53213539-17
NR62043--MA0599.1.KLF5	chr8	3353399	3353408	+	0.000	0.000	Merged-chr8-3353373-47
NR58864--MA1107.1.KLF9	chr7	28312117	28312129	-	0.000	0.000	Merged-chr7-28312068-51
NR62352--MA0740.1.KLF14	chr8	14996105	14996118	-	0.000	0.000	Merged-chr8-14996187-57
NR14254--MA0493.1.Klf1	chr12	59170021	59170031	+	0.000	0.000	Merged-chr12-59170039-43
NR54822--MA0039.3.KLF4	chr6	39205385	39205395	+	0.000	0.000	Merged-chr6-39205460-39
NR44237--MA1107.1.KLF9	chr3	143863775	143863787	-	0.000	0.000	Merged-chr3-143863871-1
NR63665--MA0493.1.Klf1	chr8	70611236	70611246	+	0.000	0.000	Merged-chr8-70611140-7
NR1571--MA0039.3.KLF4	chr1	75213261	75213271	-	0.000	0.000	Merged-chr1-75213327-22
NR7201--MA0741.1.KLF16	chr10	75060550	75060560	+	0.000	0.000	Merged-chr10-75060687-104
NR12880--MA0493.1.Klf1	chr11	117781359	117781369	-	0.000	0.000	Merged-chr11-117781135-87
NR5250--MA0741.1.KLF16	chr10	4432428	4432438	+	0.000	0.000	Merged-chr10-4432497-94
NR65420--MA0599.1.KLF5	chr8	126584351	126584360	-	0.000	0.000	Merged-chr8-126584527-70
NR14921--MA0493.1.Klf1	chr12	88472042	88472052	+	0.000	0.000	Merged-chr12-88472096-45
NR26393--MA0599.1.KLF5	chr16	30722532	30722541	-	0.000	0.000	Merged-chr16-30722513-29
NR11153--MA0742.1.Klf12	chr11	69948280	69948294	+	0.000	0.000	Merged-chr11-69948307-18
NR53571--MA0740.1.KLF14	chr5	140389389	140389402	+	0.000	0.000	Merged-chr5-140389352-56
NR58931--MA0741.1.KLF16	chr7	29211552	29211562	+	0.000	0.000	Merged-chr7-29211529-84
NR66440--MA0740.1.KLF14	chr9	48985180	48985193	-	0.000	0.000	Merged-chr9-48985134-97
NR51132--MA1107.1.KLF9	chr5	72269976	72269988	+	0.000	0.000	Merged-chr5-72269840-12
NR39102--MA0599.1.KLF5	chr2	144274908	144274917	+	0.000	0.000	Merged-chr2-144274987-5
NR41461--MA0599.1.KLF5	chr3	40949780	40949789	+	0.000	0.000	Merged-chr3-40950143-167
