#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR2660--MA0035.3.Gata1	chr14	121423097	121423107	-	0.000	0.000	Merged-chr14-121422910-45
NR3285--MA0482.1.Gata4	chr16	92641310	92641320	-	0.000	0.000	Merged-chr16-92641253-41
NR6662--MA0482.1.Gata4	chr6	142823505	142823515	-	0.000	0.000	Merged-chr6-142823375-40
NR2093--MA0766.1.GATA5	chr13	95697072	95697079	-	0.000	0.000	Merged-chr13-95697036-46
NR7577--MA0766.1.GATA5	chr9	45945098	45945105	+	0.000	0.000	Merged-chr9-45945206-63
NR3437--MA0035.3.Gata1	chr17	32350600	32350610	+	0.000	0.000	Merged-chr17-32350599-47
NR6543--MA0035.3.Gata1	chr6	129284595	129284605	+	0.000	0.000	Merged-chr6-129284661-64
NR3346--MA0766.1.GATA5	chr17	7927890	7927897	-	0.000	0.000	Merged-chr17-7928003-98
NR3197--MA0140.2.GATA1::TAL1	chr16	64757615	64757632	+	0.000	0.000	Merged-chr16-64757779-2
NR1257--MA0482.1.Gata4	chr11	75169169	75169179	+	0.000	0.000	Merged-chr11-75169080-24
NR1436--MA1104.1.GATA6	chr12	4454560	4454572	+	0.000	0.000	Merged-chr12-4454481-33
NR1047--MA0766.1.GATA5	chr11	6528676	6528683	+	0.000	0.000	Merged-chr11-6528717-51
NR3368--MA1104.1.GATA6	chr17	12165546	12165558	-	0.000	0.000	Merged-chr17-12165459-54
NR54--MA1104.1.GATA6	chr1	38662663	38662675	-	0.000	0.000	Merged-chr1-38662810-22
NR4881--MA0766.1.GATA5	chr3	60788288	60788295	-	0.000	0.000	Merged-chr3-60788099-46
NR3225--MA1104.1.GATA6	chr16	75984111	75984123	-	0.000	0.000	Merged-chr16-75984013-36
NR461--MA0036.3.GATA2	chr1	160195097	160195107	+	0.000	0.000	Merged-chr1-160195203-53
