#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR14608--MA1107.1.KLF9	chr12	76596419	76596431	-	0.000	0.000	Merged-chr12-76596548-12
NR4397--MA0740.1.KLF14	chr1	183297304	183297317	-	0.000	0.000	Merged-chr1-183297368-141
NR24232--MA0599.1.KLF5	chr15	89089056	89089065	-	0.000	0.000	Merged-chr15-89089221-62
NR33956--MA0599.1.KLF5	chr19	41911978	41911987	-	0.000	0.000	Merged-chr19-41912030-67
NR28529--MA0742.1.Klf12	chr17	31821653	31821667	+	0.000	0.000	Merged-chr17-31821541-43
NR42024--MA0741.1.KLF16	chr3	95687924	95687934	+	0.000	0.000	Merged-chr3-95687934-19
NR36666--MA0599.1.KLF5	chr2	73386574	73386583	+	0.000	0.000	Merged-chr2-73386455-80
NR7016--MA0599.1.KLF5	chr10	80152178	80152187	+	0.000	0.000	Merged-chr10-80152261-5
NR57310--MA0742.1.Klf12	chr6	120916865	120916879	+	0.000	0.000	Merged-chr6-120916830-68
NR68260--MA0493.1.Klf1	chr9	37420801	37420811	+	0.000	0.000	Merged-chr9-37420944-37
NR48750--MA0493.1.Klf1	chr4	149549460	149549470	+	0.000	0.000	Merged-chr4-149549430-28
NR71742--MA0741.1.KLF16	chrX	11807625	11807635	-	0.000	0.000	Merged-chrX-11807540-17
NR64115--MA1107.1.KLF9	chr8	11635913	11635925	-	0.000	0.000	Merged-chr8-11635696-171
NR32283--MA0742.1.Klf12	chr18	75419450	75419464	+	0.000	0.000	Merged-chr18-75419579-57
NR5851--MA0657.1.KLF13	chr10	44038353	44038370	-	0.000	0.000	Merged-chr10-44038272-42
NR44605--MA1107.1.KLF9	chr4	14922365	14922377	-	0.000	0.000	Merged-chr4-14922203-28
NR610--MA0741.1.KLF16	chr1	42953264	42953274	-	0.000	0.000	Merged-chr1-42953184-68
NR30408--MA0741.1.KLF16	chr17	83654859	83654869	-	0.000	0.000	Merged-chr17-83654883-58
NR68819--MA0657.1.KLF13	chr9	55410726	55410743	+	0.000	0.000	Merged-chr9-55410514-19
NR61806--MA0741.1.KLF16	chr7	102100319	102100329	+	0.000	0.000	Merged-chr7-102100187-36
NR15282--MA0740.1.KLF14	chr12	101958220	101958233	+	0.000	0.000	Merged-chr12-101958185-60
NR25041--MA0657.1.KLF13	chr16	5406911	5406928	+	0.000	0.000	Merged-chr16-5406898-13
NR24781--MA0039.3.KLF4	chr15	100495353	100495363	+	0.000	0.000	Merged-chr15-100495239-52
NR6159--MA0599.1.KLF5	chr10	60381269	60381278	+	0.000	0.000	Merged-chr10-60381393-83
NR60691--MA1107.1.KLF9	chr7	58658311	58658323	-	0.000	0.000	Merged-chr7-58658497-79
NR65318--MA0599.1.KLF5	chr8	70601369	70601378	+	0.000	0.000	Merged-chr8-70601430-20
NR30669--MA0742.1.Klf12	chr17	88256400	88256414	-	0.000	0.000	Merged-chr17-88256193-58
NR40842--MA0599.1.KLF5	chr3	38044520	38044529	-	0.000	0.000	Merged-chr3-38044560-26
NR23036--MA0741.1.KLF16	chr15	58141252	58141262	+	0.000	0.000	Merged-chr15-58141388-72
NR13034--MA0741.1.KLF16	chr11	117326036	117326046	-	0.000	0.000	Merged-chr11-117325818-58
NR25453--MA0742.1.Klf12	chr16	17804703	17804717	+	0.000	0.000	Merged-chr16-17804658-22
NR31529--MA1107.1.KLF9	chr18	52465807	52465819	-	0.000	0.000	Merged-chr18-52465816-63
NR24987--MA0039.3.KLF4	chr16	3872306	3872316	+	0.000	0.000	Merged-chr16-3872425-54
NR59918--MA0741.1.KLF16	chr7	30321843	30321853	-	0.000	0.000	Merged-chr7-30321790-4
NR49169--MA0741.1.KLF16	chr4	156197625	156197635	+	0.000	0.000	Merged-chr4-156197657-98
NR59496--MA0657.1.KLF13	chr7	25221424	25221441	-	0.000	0.000	Merged-chr7-25221475-48
NR807--MA0599.1.KLF5	chr1	55087886	55087895	+	0.000	0.000	Merged-chr1-55087990-104
NR65352--MA0741.1.KLF16	chr8	70699012	70699022	+	0.000	0.000	Merged-chr8-70699111-121
NR19623--MA1107.1.KLF9	chr14	26579924	26579936	-	0.000	0.000	Merged-chr14-26579780-86
NR72114--MA0742.1.Klf12	chrX	71474485	71474499	+	0.000	0.000	Merged-chrX-71474506-18
NR62009--MA0740.1.KLF14	chr7	109703642	109703655	+	0.000	0.000	Merged-chr7-109703745-52
NR44825--MA0493.1.Klf1	chr4	33073038	33073048	-	0.000	0.000	Merged-chr4-33073054-38
NR7280--MA0599.1.KLF5	chr10	81401939	81401948	-	0.000	0.000	Merged-chr10-81401925-26
NR50662--MA0599.1.KLF5	chr5	64780827	64780836	-	0.000	0.000	Merged-chr5-64780950-29
NR56--MA0741.1.KLF16	chr1	9848216	9848226	-	0.000	0.000	Merged-chr1-9848247-58
NR13756--MA0493.1.Klf1	chr12	25864331	25864341	+	0.000	0.000	Merged-chr12-25864437-46
NR36708--MA0742.1.Klf12	chr2	73891864	73891878	+	0.000	0.000	Merged-chr2-73891871-3
NR67927--MA0493.1.Klf1	chr9	21436466	21436476	-	0.000	0.000	Merged-chr9-21436364-48
NR13531--MA0039.3.KLF4	chr12	13215132	13215142	+	0.000	0.000	Merged-chr12-13215135-30
NR13676--MA0599.1.KLF5	chr12	21480430	21480439	+	0.000	0.000	Merged-chr12-21480312-60
NR32856--MA1107.1.KLF9	chr19	3943434	3943446	-	0.000	0.000	Merged-chr19-3943382-37
NR45260--MA0039.3.KLF4	chr4	45514004	45514014	-	0.000	0.000	Merged-chr4-45514037-30
NR42413--MA0742.1.Klf12	chr3	103102602	103102616	-	0.000	0.000	Merged-chr3-103102606-96
NR35903--MA0599.1.KLF5	chr2	35729772	35729781	+	0.000	0.000	Merged-chr2-35729635-16
NR8169--MA0741.1.KLF16	chr10	111171496	111171506	-	0.000	0.000	Merged-chr10-111171404-37
NR36643--MA0493.1.Klf1	chr2	72995842	72995852	-	0.000	0.000	Merged-chr2-72995875-37
NR42480--MA0599.1.KLF5	chr3	104781783	104781792	+	0.000	0.000	Merged-chr3-104781998-34
NR18427--MA0599.1.KLF5	chr13	103774268	103774277	+	0.000	0.000	Merged-chr13-103774333-90
NR7128--MA0599.1.KLF5	chr10	80658964	80658973	+	0.000	0.000	Merged-chr10-80658824-84
NR18766--MA1107.1.KLF9	chr13	112824337	112824349	+	0.000	0.000	Merged-chr13-112824318-13
NR38979--MA0741.1.KLF16	chr2	152344099	152344109	+	0.000	0.000	Merged-chr2-152344055-110
NR50849--MA1107.1.KLF9	chr5	72201980	72201992	-	0.000	0.000	Merged-chr5-72202096-40
NR54626--MA0039.3.KLF4	chr6	17282296	17282306	-	0.000	0.000	Merged-chr6-17282259-15
NR67284--MA0741.1.KLF16	chr8	123015339	123015349	-	0.000	0.000	Merged-chr8-123015317-27
NR15357--MA0657.1.KLF13	chr12	103544248	103544265	+	0.000	0.000	Merged-chr12-103544377-28
NR44717--MA1107.1.KLF9	chr4	21766644	21766656	-	0.000	0.000	Merged-chr4-21766998-60
NR52611--MA0741.1.KLF16	chr5	123683474	123683484	+	0.000	0.000	Merged-chr5-123683382-5
NR48504--MA0493.1.Klf1	chr4	145300401	145300411	+	0.000	0.000	Merged-chr4-145300303-61
NR27917--MA1107.1.KLF9	chr17	21423217	21423229	-	0.000	0.000	Merged-chr17-21423109-81
NR28032--MA0599.1.KLF5	chr17	24205695	24205704	-	0.000	0.000	Merged-chr17-24205858-39
NR11006--MA0741.1.KLF16	chr11	74897115	74897125	-	0.000	0.000	Merged-chr11-74897454-145
NR55397--MA0741.1.KLF16	chr6	51470966	51470976	+	0.000	0.000	Merged-chr6-51470874-3
NR34072--MA0742.1.Klf12	chr19	45079933	45079947	-	0.000	0.000	Merged-chr19-45079804-49
NR7687--MA0493.1.Klf1	chr10	91028076	91028086	+	0.000	0.000	Merged-chr10-91028217-15
NR40453--MA0741.1.KLF16	chr3	19694223	19694233	-	0.000	0.000	Merged-chr3-19694346-63
NR65470--MA0742.1.Klf12	chr8	71665700	71665714	-	0.000	0.000	Merged-chr8-71665590-47
NR66560--MA0599.1.KLF5	chr8	107403278	107403287	-	0.000	0.000	Merged-chr8-107403354-63
NR47109--MA0740.1.KLF14	chr4	120747002	120747015	-	0.000	0.000	Merged-chr4-120746874-1
NR19174--MA0657.1.KLF13	chr14	8357083	8357100	+	0.000	0.000	Merged-chr14-8357134-8
NR71499--MA0740.1.KLF14	chr9	123366838	123366851	-	0.000	0.000	Merged-chr9-123366861-57
NR50854--MA0493.1.Klf1	chr5	72202164	72202174	+	0.000	0.000	Merged-chr5-72202096-40
NR24407--MA0742.1.Klf12	chr15	93756157	93756171	+	0.000	0.000	Merged-chr15-93756205-23
NR8865--MA0740.1.KLF14	chr10	127151463	127151476	+	0.000	0.000	Merged-chr10-127151405-14
NR61341--MA0740.1.KLF14	chr7	83892196	83892209	-	0.000	0.000	Merged-chr7-83892094-68
NR10872--MA0599.1.KLF5	chr11	70597424	70597433	-	0.000	0.000	Merged-chr11-70597550-26
NR47647--MA0493.1.Klf1	chr4	132075332	132075342	+	0.000	0.000	Merged-chr4-132075197-71
NR33352--MA0741.1.KLF16	chr19	11494659	11494669	-	0.000	0.000	Merged-chr19-11494704-35
NR4404--MA0493.1.Klf1	chr1	183298310	183298320	-	0.000	0.000	Merged-chr1-183298283-17
NR25664--MA0740.1.KLF14	chr16	27388925	27388938	+	0.000	0.000	Merged-chr16-27388647-132
NR14411--MA1107.1.KLF9	chr12	69986464	69986476	-	0.000	0.000	Merged-chr12-69986609-1
NR56194--MA0599.1.KLF5	chr6	87590783	87590792	+	0.000	0.000	Merged-chr6-87590737-28
NR64152--MA0599.1.KLF5	chr8	12873763	12873772	+	0.000	0.000	Merged-chr8-12873848-58
NR44270--MA0741.1.KLF16	chr3	154628305	154628315	+	0.000	0.000	Merged-chr3-154628476-23
NR38182--MA1107.1.KLF9	chr2	128403345	128403357	-	0.000	0.000	Merged-chr2-128403401-18
NR39991--MA0741.1.KLF16	chr2	173265047	173265057	-	0.000	0.000	Merged-chr2-173264964-41
NR47691--MA1107.1.KLF9	chr4	132783900	132783912	-	0.000	0.000	Merged-chr4-132783946-19
NR69242--MA1107.1.KLF9	chr9	66505737	66505749	-	0.000	0.000	Merged-chr9-66505646-32
NR61423--MA1107.1.KLF9	chr7	90081851	90081863	+	0.000	0.000	Merged-chr7-90081975-11
NR36648--MA0740.1.KLF14	chr2	72997219	72997232	-	0.000	0.000	Merged-chr2-72997142-44
NR7916--MA0599.1.KLF5	chr10	99108106	99108115	-	0.000	0.000	Merged-chr10-99108106-1
NR11174--MA0599.1.KLF5	chr11	77792150	77792159	-	0.000	0.000	Merged-chr11-77792176-31
NR11258--MA0741.1.KLF16	chr11	78751735	78751745	-	0.000	0.000	Merged-chr11-78751560-49
NR13675--MA0742.1.Klf12	chr12	21480429	21480443	+	0.000	0.000	Merged-chr12-21480312-60
NR20683--MA0599.1.KLF5	chr14	63906105	63906114	-	0.000	0.000	Merged-chr14-63906056-16
NR19875--MA0599.1.KLF5	chr14	34615160	34615169	-	0.000	0.000	Merged-chr14-34615266-19
NR48400--MA0039.3.KLF4	chr4	141663219	141663229	+	0.000	0.000	Merged-chr4-141663261-9
NR33607--MA0599.1.KLF5	chr19	29522308	29522317	+	0.000	0.000	Merged-chr19-29522449-69
NR58001--MA1107.1.KLF9	chr6	135150458	135150470	-	0.000	0.000	Merged-chr6-135150450-14
NR16264--MA1107.1.KLF9	chr13	18820886	18820898	-	0.000	0.000	Merged-chr13-18820828-2
NR26389--MA0493.1.Klf1	chr16	59567934	59567944	-	0.000	0.000	Merged-chr16-59568011-23
NR20405--MA0493.1.Klf1	chr14	55643825	55643835	-	0.000	0.000	Merged-chr14-55643644-87
NR62965--MA1107.1.KLF9	chr7	128690435	128690447	-	0.000	0.000	Merged-chr7-128690319-14
NR61896--MA0741.1.KLF16	chr7	105356549	105356559	-	0.000	0.000	Merged-chr7-105356441-22
NR31208--MA0599.1.KLF5	chr18	34776870	34776879	-	0.000	0.000	Merged-chr18-34776840-4
NR40174--MA1107.1.KLF9	chr2	178891674	178891686	+	0.000	0.000	Merged-chr2-178891686-1
NR25773--MA1107.1.KLF9	chr16	32176984	32176996	-	0.000	0.000	Merged-chr16-32177197-40
NR56709--MA0599.1.KLF5	chr6	100390392	100390401	+	0.000	0.000	Merged-chr6-100390476-26
NR17026--MA0741.1.KLF16	chr13	54694131	54694141	-	0.000	0.000	Merged-chr13-54694129-87
NR59419--MA0599.1.KLF5	chr7	24482004	24482013	-	0.000	0.000	Merged-chr7-24481860-36
NR35826--MA0741.1.KLF16	chr2	33544063	33544073	-	0.000	0.000	Merged-chr2-33543891-59
NR68385--MA1107.1.KLF9	chr9	42423777	42423789	+	0.000	0.000	Merged-chr9-42423784-11
NR51689--MA0741.1.KLF16	chr5	103911147	103911157	+	0.000	0.000	Merged-chr5-103911198-59
NR50084--MA0493.1.Klf1	chr5	36581992	36582002	+	0.000	0.000	Merged-chr5-36582061-78
NR68928--MA0599.1.KLF5	chr9	57957107	57957116	+	0.000	0.000	Merged-chr9-57956974-45
NR51724--MA1107.1.KLF9	chr5	105648840	105648852	+	0.000	0.000	Merged-chr5-105648904-12
NR65317--MA1107.1.KLF9	chr8	70594443	70594455	-	0.000	0.000	Merged-chr8-70594498-62
NR15314--MA0740.1.KLF14	chr12	102469121	102469134	-	0.000	0.000	Merged-chr12-102469248-59
NR49850--MA0741.1.KLF16	chr5	30921513	30921523	-	0.000	0.000	Merged-chr5-30921651-61
NR7020--MA0493.1.Klf1	chr10	80158556	80158566	-	0.000	0.000	Merged-chr10-80158624-23
NR26075--MA1107.1.KLF9	chr16	44140734	44140746	-	0.000	0.000	Merged-chr16-44140552-3
NR9104--MA0741.1.KLF16	chr11	3289481	3289491	-	0.000	0.000	Merged-chr11-3289490-8
NR23908--MA0599.1.KLF5	chr15	81872259	81872268	+	0.000	0.000	Merged-chr15-81872198-88
NR67189--MA0599.1.KLF5	chr8	121950523	121950532	-	0.000	0.000	Merged-chr8-121950544-101
NR65113--MA0741.1.KLF16	chr8	64947110	64947120	+	0.000	0.000	Merged-chr8-64947122-116
NR52515--MA0741.1.KLF16	chr5	122354398	122354408	-	0.000	0.000	Merged-chr5-122354420-69
NR7424--MA0741.1.KLF16	chr10	84534028	84534038	-	0.000	0.000	Merged-chr10-84533973-56
NR15735--MA0599.1.KLF5	chr12	111039327	111039336	+	0.000	0.000	Merged-chr12-111039246-79
NR47423--MA0740.1.KLF14	chr4	129189692	129189705	+	0.000	0.000	Merged-chr4-129189596-96
NR34825--MA0740.1.KLF14	chr2	10080531	10080544	+	0.000	0.000	Merged-chr2-10080401-75
NR49853--MA1107.1.KLF9	chr5	30921518	30921530	-	0.000	0.000	Merged-chr5-30921651-61
NR42037--MA0741.1.KLF16	chr3	95996053	95996063	-	0.000	0.000	Merged-chr3-95995992-42
NR7146--MA0599.1.KLF5	chr10	80676625	80676634	-	0.000	0.000	Merged-chr10-80676683-73
NR56028--MA0493.1.Klf1	chr6	83413021	83413031	-	0.000	0.000	Merged-chr6-83413092-38
NR19851--MA0039.3.KLF4	chr14	33447263	33447273	-	0.000	0.000	Merged-chr14-33447186-64
NR25625--MA0039.3.KLF4	chr16	23375107	23375117	+	0.000	0.000	Merged-chr16-23375120-32
NR24004--MA0599.1.KLF5	chr15	83455841	83455850	-	0.000	0.000	Merged-chr15-83455870-33
NR35412--MA0741.1.KLF16	chr2	26628300	26628310	-	0.000	0.000	Merged-chr2-26628456-31
NR13460--MA1107.1.KLF9	chr12	8827544	8827556	-	0.000	0.000	Merged-chr12-8827572-4
NR45809--MA0740.1.KLF14	chr4	62408695	62408708	+	0.000	0.000	Merged-chr4-62408524-84
NR53692--MA0742.1.Klf12	chr5	140148961	140148975	+	0.000	0.000	Merged-chr5-140149143-22
NR11071--MA0599.1.KLF5	chr11	75654283	75654292	+	0.000	0.000	Merged-chr11-75654262-32
NR45812--MA0493.1.Klf1	chr4	62408695	62408705	+	0.000	0.000	Merged-chr4-62408524-84
NR59405--MA0493.1.Klf1	chr7	24413747	24413757	+	0.000	0.000	Merged-chr7-24413787-50
NR10385--MA0741.1.KLF16	chr11	58994652	58994662	-	0.000	0.000	Merged-chr11-58994584-23
NR25340--MA0599.1.KLF5	chr16	14159486	14159495	+	0.000	0.000	Merged-chr16-14159517-83
NR45056--MA0599.1.KLF5	chr4	41773636	41773645	+	0.000	0.000	Merged-chr4-41773956-119
NR22836--MA0599.1.KLF5	chr15	44748516	44748525	+	0.000	0.000	Merged-chr15-44748463-50
NR10--MA1107.1.KLF9	chr1	4496533	4496545	-	0.000	0.000	Merged-chr1-4496602-47
NR25546--MA0599.1.KLF5	chr16	20672908	20672917	+	0.000	0.000	Merged-chr16-20672939-74
NR57043--MA0741.1.KLF16	chr6	114931421	114931431	+	0.000	0.000	Merged-chr6-114931387-12
NR25737--MA0742.1.Klf12	chr16	31275326	31275340	+	0.000	0.000	Merged-chr16-31275130-59
NR52767--MA0741.1.KLF16	chr5	125178099	125178109	-	0.000	0.000	Merged-chr5-125177908-37
NR67782--MA0742.1.Klf12	chr9	15306188	15306202	+	0.000	0.000	Merged-chr9-15306311-53
NR19753--MA1107.1.KLF9	chr14	30671952	30671964	+	0.000	0.000	Merged-chr14-30672121-25
NR65636--MA0741.1.KLF16	chr8	77517996	77518006	+	0.000	0.000	Merged-chr8-77517863-120
NR44955--MA0493.1.Klf1	chr4	40774514	40774524	-	0.000	0.000	Merged-chr4-40774587-31
NR7347--MA0493.1.Klf1	chr10	82780506	82780516	-	0.000	0.000	Merged-chr10-82780687-69
NR14644--MA1107.1.KLF9	chr12	77130758	77130770	+	0.000	0.000	Merged-chr12-77130787-68
NR1847--MA0599.1.KLF5	chr1	98095566	98095575	-	0.000	0.000	Merged-chr1-98095542-87
NR34206--MA0740.1.KLF14	chr19	47865774	47865787	-	0.000	0.000	Merged-chr19-47865635-50
NR55331--MA0740.1.KLF14	chr6	50452027	50452040	-	0.000	0.000	Merged-chr6-50452133-1
NR19296--MA0039.3.KLF4	chr14	16173573	16173583	+	0.000	0.000	Merged-chr14-16173543-50
NR33992--MA0599.1.KLF5	chr19	42779681	42779690	+	0.000	0.000	Merged-chr19-42779863-69
NR65897--MA0742.1.Klf12	chr8	84847171	84847185	+	0.000	0.000	Merged-chr8-84847115-67
NR69136--MA0599.1.KLF5	chr9	64023084	64023093	+	0.000	0.000	Merged-chr9-64023001-53
NR33028--MA0039.3.KLF4	chr19	5529573	5529583	+	0.000	0.000	Merged-chr19-5529616-39
NR29573--MA1107.1.KLF9	chr17	56913625	56913637	-	0.000	0.000	Merged-chr17-56913567-28
NR17406--MA0741.1.KLF16	chr13	65070138	65070148	+	0.000	0.000	Merged-chr13-65070187-24
NR37531--MA1107.1.KLF9	chr2	105334626	105334638	+	0.000	0.000	Merged-chr2-105334573-32
NR9647--MA1107.1.KLF9	chr11	26387475	26387487	-	0.000	0.000	Merged-chr11-26387349-56
NR20720--MA0741.1.KLF16	chr14	65343724	65343734	+	0.000	0.000	Merged-chr14-65343819-62
NR56584--MA0741.1.KLF16	chr6	97487827	97487837	-	0.000	0.000	Merged-chr6-97487837-16
NR25457--MA0741.1.KLF16	chr16	17804775	17804785	+	0.000	0.000	Merged-chr16-17804658-22
NR42547--MA0493.1.Klf1	chr3	106485973	106485983	+	0.000	0.000	Merged-chr3-106485995-50
NR7258--MA0599.1.KLF5	chr10	81329158	81329167	-	0.000	0.000	Merged-chr10-81329116-75
NR8626--MA0740.1.KLF14	chr10	122047894	122047907	+	0.000	0.000	Merged-chr10-122047923-4
NR48501--MA0740.1.KLF14	chr4	145300401	145300414	+	0.000	0.000	Merged-chr4-145300303-61
NR33297--MA1107.1.KLF9	chr19	9993093	9993105	-	0.000	0.000	Merged-chr19-9993156-28
NR66407--MA1107.1.KLF9	chr8	105170631	105170643	-	0.000	0.000	Merged-chr8-105170559-11
NR38949--MA0599.1.KLF5	chr2	151971070	151971079	+	0.000	0.000	Merged-chr2-151971067-35
NR69117--MA1107.1.KLF9	chr9	63718370	63718382	+	0.000	0.000	Merged-chr9-63718438-9
NR33705--MA0493.1.Klf1	chr19	33589895	33589905	+	0.000	0.000	Merged-chr19-33589955-57
NR67773--MA0741.1.KLF16	chr9	15014186	15014196	-	0.000	0.000	Merged-chr9-15014101-6
NR17938--MA0742.1.Klf12	chr13	92611075	92611089	-	0.000	0.000	Merged-chr13-92610910-95
NR71486--MA0599.1.KLF5	chr9	123229918	123229927	+	0.000	0.000	Merged-chr9-123229915-16
NR25323--MA0742.1.Klf12	chr16	13819263	13819277	-	0.000	0.000	Merged-chr16-13819185-114
NR67470--MA0740.1.KLF14	chr8	126422434	126422447	+	0.000	0.000	Merged-chr8-126422544-63
NR13572--MA1107.1.KLF9	chr12	16805621	16805633	+	0.000	0.000	Merged-chr12-16805664-28
NR15828--MA1107.1.KLF9	chr12	112722116	112722128	-	0.000	0.000	Merged-chr12-112722334-57
NR6097--MA0742.1.Klf12	chr10	59921281	59921295	-	0.000	0.000	Merged-chr10-59921087-38
NR67743--MA1107.1.KLF9	chr9	14365669	14365681	+	0.000	0.000	Merged-chr9-14365673-24
NR23643--MA0742.1.Klf12	chr15	77969858	77969872	-	0.000	0.000	Merged-chr15-77969939-12
NR51761--MA0599.1.KLF5	chr5	107303701	107303710	+	0.000	0.000	Merged-chr5-107303598-32
NR65354--MA0599.1.KLF5	chr8	70700659	70700668	-	0.000	0.000	Merged-chr8-70700782-34
NR70709--MA0741.1.KLF16	chr9	108002616	108002626	+	0.000	0.000	Merged-chr9-108002560-60
NR23914--MA0742.1.Klf12	chr15	81926347	81926361	-	0.000	0.000	Merged-chr15-81926183-56
NR42146--MA0741.1.KLF16	chr3	97767795	97767805	-	0.000	0.000	Merged-chr3-97767840-101
NR37886--MA0599.1.KLF5	chr2	119271302	119271311	+	0.000	0.000	Merged-chr2-119271057-44
NR45844--MA0599.1.KLF5	chr4	63307666	63307675	-	0.000	0.000	Merged-chr4-63307606-15
NR57181--MA0599.1.KLF5	chr6	119199116	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR32983--MA0740.1.KLF14	chr19	5098550	5098563	-	0.000	0.000	Merged-chr19-5098548-15
NR36307--MA0742.1.Klf12	chr2	59630016	59630030	-	0.000	0.000	Merged-chr2-59629993-27
NR5311--MA0599.1.KLF5	chr10	17948133	17948142	+	0.000	0.000	Merged-chr10-17948244-7
NR61661--MA0493.1.Klf1	chr7	98995318	98995328	-	0.000	0.000	Merged-chr7-98995432-21
NR31350--MA1107.1.KLF9	chr18	38276197	38276209	-	0.000	0.000	Merged-chr18-38276208-2
NR65483--MA0742.1.Klf12	chr8	71665747	71665761	-	0.000	0.000	Merged-chr8-71665590-47
NR35250--MA0741.1.KLF16	chr2	24949739	24949749	-	0.000	0.000	Merged-chr2-24949801-67
NR14249--MA0740.1.KLF14	chr12	55560442	55560455	+	0.000	0.000	Merged-chr12-55560358-27
NR1077--MA0599.1.KLF5	chr1	69513669	69513678	+	0.000	0.000	Merged-chr1-69513618-39
NR27985--MA0657.1.KLF13	chr17	23599106	23599123	+	0.000	0.000	Merged-chr17-23599056-62
NR56170--MA0741.1.KLF16	chr6	87009864	87009874	-	0.000	0.000	Merged-chr6-87009904-63
NR3302--MA0741.1.KLF16	chr1	156719061	156719071	+	0.000	0.000	Merged-chr1-156718849-76
NR2493--MA0493.1.Klf1	chr1	133131227	133131237	-	0.000	0.000	Merged-chr1-133131295-80
NR12161--MA0599.1.KLF5	chr11	100619233	100619242	+	0.000	0.000	Merged-chr11-100619121-2
NR25639--MA1107.1.KLF9	chr16	24506869	24506881	-	0.000	0.000	Merged-chr16-24506958-49
NR37313--MA0599.1.KLF5	chr2	102049966	102049975	+	0.000	0.000	Merged-chr2-102050053-17
NR10494--MA0741.1.KLF16	chr11	60937982	60937992	-	0.000	0.000	Merged-chr11-60937827-26
NR56712--MA0741.1.KLF16	chr6	100390392	100390402	+	0.000	0.000	Merged-chr6-100390476-26
NR68927--MA1107.1.KLF9	chr9	57956933	57956945	-	0.000	0.000	Merged-chr9-57956974-45
NR1744--MA0599.1.KLF5	chr1	93754893	93754902	+	0.000	0.000	Merged-chr1-93754706-110
NR8208--MA1107.1.KLF9	chr10	111912405	111912417	-	0.000	0.000	Merged-chr10-111912286-27
NR55655--MA0599.1.KLF5	chr6	58596568	58596577	-	0.000	0.000	Merged-chr6-58596586-84
NR27090--MA0599.1.KLF5	chr16	93574643	93574652	-	0.000	0.000	Merged-chr16-93574695-56
NR59986--MA0039.3.KLF4	chr7	31033901	31033911	-	0.000	0.000	Merged-chr7-31034011-67
NR42453--MA0493.1.Klf1	chr3	103862700	103862710	+	0.000	0.000	Merged-chr3-103862515-1,Merged-chr3-103862758-3
NR7164--MA0599.1.KLF5	chr10	80755392	80755401	+	0.000	0.000	Merged-chr10-80755197-57
NR47482--MA0599.1.KLF5	chr4	129619220	129619229	+	0.000	0.000	Merged-chr4-129619163-52
NR70024--MA0741.1.KLF16	chr9	88719822	88719832	-	0.000	0.000	Merged-chr9-88719952-88
NR59771--MA0039.3.KLF4	chr7	28866203	28866213	-	0.000	0.000	Merged-chr7-28866044-60
NR16262--MA0741.1.KLF16	chr13	17993399	17993409	-	0.000	0.000	Merged-chr13-17993273-57
NR44629--MA0599.1.KLF5	chr4	15945419	15945428	-	0.000	0.000	Merged-chr4-15945326-46
NR62089--MA0599.1.KLF5	chr7	110796453	110796462	-	0.000	0.000	Merged-chr7-110796429-1
NR60385--MA0740.1.KLF14	chr7	45341577	45341590	+	0.000	0.000	Merged-chr7-45341468-34
NR29797--MA0741.1.KLF16	chr17	65954067	65954077	-	0.000	0.000	Merged-chr17-65954196-36
NR3677--MA0493.1.Klf1	chr1	165816642	165816652	-	0.000	0.000	Merged-chr1-165816619-40
NR36241--MA0599.1.KLF5	chr2	57117661	57117670	+	0.000	0.000	Merged-chr2-57117653-11
NR59423--MA0493.1.Klf1	chr7	24593837	24593847	+	0.000	0.000	Merged-chr7-24593848-34
NR25779--MA0599.1.KLF5	chr16	32516539	32516548	-	0.000	0.000	Merged-chr16-32516451-30
NR45233--MA0740.1.KLF14	chr4	44981385	44981398	+	0.000	0.000	Merged-chr4-44981531-52
NR14761--MA0493.1.Klf1	chr12	82166464	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR54798--MA0599.1.KLF5	chr6	29517294	29517303	+	0.000	0.000	Merged-chr6-29517345-20
NR8418--MA0039.3.KLF4	chr10	118302306	118302316	+	0.000	0.000	Merged-chr10-118302448-26
NR24006--MA0742.1.Klf12	chr15	83464652	83464666	+	0.000	0.000	Merged-chr15-83464613-68
NR12362--MA0493.1.Klf1	chr11	103351165	103351175	+	0.000	0.000	Merged-chr11-103350991-5
NR61514--MA0741.1.KLF16	chr7	92669962	92669972	-	0.000	0.000	Merged-chr7-92669664-130
NR9979--MA0493.1.Klf1	chr11	48826201	48826211	-	0.000	0.000	Merged-chr11-48826360-61
NR8687--MA1107.1.KLF9	chr10	122778157	122778169	+	0.000	0.000	Merged-chr10-122778014-1
NR23220--MA0741.1.KLF16	chr15	64113271	64113281	+	0.000	0.000	Merged-chr15-64113403-29
NR52184--MA0599.1.KLF5	chr5	114823241	114823250	+	0.000	0.000	Merged-chr5-114823339-44
