#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR5611--MA0117.2.Mafb	chr16	91448214	91448225	-	0.000	0.000	Merged-chr16-91448282-13
NR11375--MA0591.1.Bach1::Mafk	chr6	116628692	116628706	-	0.000	0.000	Merged-chr6-116628813-88
NR5488--MA0496.2.MAFK	chr16	69946791	69946809	+	0.000	0.000	Merged-chr16-69946695-9
NR588--MA0117.2.Mafb	chr1	105883621	105883632	-	0.000	0.000	Merged-chr1-105883714-7
NR13417--MA0659.1.MAFG	chr9	108156924	108156944	+	0.000	0.000	Merged-chr9-108157018-18
NR11018--MA0659.1.MAFG	chr6	57583829	57583849	-	0.000	0.000	Merged-chr6-57584006-3
NR7243--MA0495.2.MAFF	chr2	58107017	58107037	+	0.000	0.000	Merged-chr2-58107175-53
NR4869--MA0501.1.MAF::NFE2	chr15	65731459	65731473	-	0.000	0.000	Merged-chr15-65731476-9
NR7361--MA0117.2.Mafb	chr2	76220732	76220743	-	0.000	0.000	Merged-chr2-76220899-10
NR10971--MA0659.1.MAFG	chr6	49128468	49128488	+	0.000	0.000	Merged-chr6-49128471-29
NR10859--MA0501.1.MAF::NFE2	chr6	28410153	28410167	-	0.000	0.000	Merged-chr6-28410269-14
NR7003--MA0117.2.Mafb	chr2	16619857	16619868	+	0.000	0.000	Merged-chr2-16619813-1
NR7798--MA0501.1.MAF::NFE2	chr2	154603871	154603885	+	0.000	0.000	Merged-chr2-154603925-61
NR9763--MA0495.2.MAFF	chr4	144404462	144404482	+	0.000	0.000	Merged-chr4-144404562-1
NR11002--MA0496.2.MAFK	chr6	54925896	54925914	-	0.000	0.000	Merged-chr6-54926058-40
NR7744--MA0089.1.MAFG::NFE2L1	chr2	147789907	147789912	-	0.000	0.000	Merged-chr2-147789871-1
NR779--MA0591.1.Bach1::Mafk	chr1	143985375	143985389	+	0.000	0.000	Merged-chr1-143985220-17
NR4824--MA0591.1.Bach1::Mafk	chr15	58823463	58823477	-	0.000	0.000	Merged-chr15-58823489-98
NR4909--MA0591.1.Bach1::Mafk	chr15	73228430	73228444	-	0.000	0.000	Merged-chr15-73228515-7
NR7887--MA0591.1.Bach1::Mafk	chr2	167840482	167840496	+	0.000	0.000	Merged-chr2-167840232-36
NR5815--MA0496.2.MAFK	chr17	27755571	27755589	-	0.000	0.000	Merged-chr17-27755639-7
NR12665--MA0089.1.MAFG::NFE2L1	chr8	72354340	72354345	-	0.000	0.000	Merged-chr8-72354274-101
NR7476--MA0495.2.MAFF	chr2	103632772	103632792	-	0.000	0.000	Merged-chr2-103632734-49
NR13761--MA0591.1.Bach1::Mafk	chrX	169036510	169036524	+	0.000	0.000	Merged-chrX-169036684-51
NR4526--MA0117.2.Mafb	chr14	120572435	120572446	+	0.000	0.000	Merged-chr14-120572441-59
NR3525--MA0591.1.Bach1::Mafk	chr13	85289248	85289262	+	0.000	0.000	Merged-chr13-85289179-92
NR10631--MA0659.1.MAFG	chr5	146655355	146655375	+	0.000	0.000	Merged-chr5-146655552-37
NR4843--MA0089.1.MAFG::NFE2L1	chr15	62091866	62091871	-	0.000	0.000	Merged-chr15-62091960-25
NR11020--MA0496.2.MAFK	chr6	57583830	57583848	-	0.000	0.000	Merged-chr6-57584006-3
NR870--MA0089.1.MAFG::NFE2L1	chr1	161480050	161480055	-	0.000	0.000	Merged-chr1-161480099-19
NR9891--MA0089.1.MAFG::NFE2L1	chr5	4936873	4936878	+	0.000	0.000	Merged-chr5-4936814-3
NR12227--MA0495.2.MAFF	chr7	114301694	114301714	+	0.000	0.000	Merged-chr7-114301594-55
NR13681--MA0089.1.MAFG::NFE2L1	chrX	106962485	106962490	+	0.000	0.000	Merged-chrX-106962471-28
NR7478--MA0659.1.MAFG	chr2	103632772	103632792	+	0.000	0.000	Merged-chr2-103632734-49
NR12476--MA0089.1.MAFG::NFE2L1	chr8	31211801	31211806	-	0.000	0.000	Merged-chr8-31211623-10
NR5079--MA0659.1.MAFG	chr16	4475219	4475239	-	0.000	0.000	Merged-chr16-4475244-54
NR1381--MA0501.1.MAF::NFE2	chr10	37721261	37721275	+	0.000	0.000	Merged-chr10-37721362-7
NR8051--MA0591.1.Bach1::Mafk	chr3	9974554	9974568	+	0.000	0.000	Merged-chr3-9974623-36
NR13566--MA0501.1.MAF::NFE2	chrX	50565332	50565346	-	0.000	0.000	Merged-chrX-50565283-19
NR8328--MA0591.1.Bach1::Mafk	chr3	58470216	58470230	-	0.000	0.000	Merged-chr3-58470222-35
NR6074--MA0591.1.Bach1::Mafk	chr17	80139920	80139934	-	0.000	0.000	Merged-chr17-80140059-47
NR13128--MA0089.1.MAFG::NFE2L1	chr9	42076580	42076585	+	0.000	0.000	Merged-chr9-42076417-27
NR12778--MA0089.1.MAFG::NFE2L1	chr8	88755530	88755535	+	0.000	0.000	Merged-chr8-88755451-48
NR9929--MA0089.1.MAFG::NFE2L1	chr5	10714240	10714245	-	0.000	0.000	Merged-chr5-10714212-1
NR1431--MA0501.1.MAF::NFE2	chr10	43330942	43330956	+	0.000	0.000	Merged-chr10-43330902-16
NR5625--MA0117.2.Mafb	chr16	92884160	92884171	-	0.000	0.000	Merged-chr16-92884167-7
NR2607--MA0089.1.MAFG::NFE2L1	chr12	31997023	31997028	+	0.000	0.000	Merged-chr12-31997107-37
NR12677--MA0591.1.Bach1::Mafk	chr8	75084004	75084018	-	0.000	0.000	Merged-chr8-75083999-30
NR11477--MA0496.2.MAFK	chr6	130029868	130029886	-	0.000	0.000	Merged-chr6-130029953-23
NR1179--MA0495.2.MAFF	chr10	12823922	12823942	-	0.000	0.000	Merged-chr10-12823956-45
NR504--MA0089.1.MAFG::NFE2L1	chr1	93507122	93507127	+	0.000	0.000	Merged-chr1-93507138-11
NR12085--MA0089.1.MAFG::NFE2L1	chr7	92463712	92463717	+	0.000	0.000	Merged-chr7-92463612-13
NR12229--MA0117.2.Mafb	chr7	114817825	114817836	-	0.000	0.000	Merged-chr7-114817676-52
NR9612--MA0089.1.MAFG::NFE2L1	chr4	102955809	102955814	-	0.000	0.000	Merged-chr4-102955684-33
NR1400--MA0591.1.Bach1::Mafk	chr10	39371676	39371690	-	0.000	0.000	Merged-chr10-39371656-31
NR2984--MA0089.1.MAFG::NFE2L1	chr12	105722919	105722924	+	0.000	0.000	Merged-chr12-105722863-24
NR479--MA0496.2.MAFK	chr1	88497592	88497610	-	0.000	0.000	Merged-chr1-88497619-10
NR10414--MA0089.1.MAFG::NFE2L1	chr5	96825067	96825072	+	0.000	0.000	Merged-chr5-96825060-50
NR723--MA0117.2.Mafb	chr1	131200226	131200237	+	0.000	0.000	Merged-chr1-131199978-81
NR11657--MA0591.1.Bach1::Mafk	chr7	3290321	3290335	-	0.000	0.000	Merged-chr7-3290343-35
NR6839--MA0089.1.MAFG::NFE2L1	chr19	40762495	40762500	+	0.000	0.000	Merged-chr19-40762334-20
NR13328--MA0089.1.MAFG::NFE2L1	chr9	92265849	92265854	-	0.000	0.000	Merged-chr9-92266025-66
NR697--MA0591.1.Bach1::Mafk	chr1	126408116	126408130	+	0.000	0.000	Merged-chr1-126408111-35
NR13704--MA0089.1.MAFG::NFE2L1	chrX	135742795	135742800	-	0.000	0.000	Merged-chrX-135742752-69
NR6348--MA0089.1.MAFG::NFE2L1	chr18	34579007	34579012	+	0.000	0.000	Merged-chr18-34579027-17
NR3907--MA0501.1.MAF::NFE2	chr14	12581926	12581940	-	0.000	0.000	Merged-chr14-12581855-1
NR2251--MA0591.1.Bach1::Mafk	chr11	55033347	55033361	-	0.000	0.000	Merged-chr11-55033376-52
NR617--MA0089.1.MAFG::NFE2L1	chr1	108038595	108038600	+	0.000	0.000	Merged-chr1-108038539-17
NR6435--MA0089.1.MAFG::NFE2L1	chr18	46741618	46741623	-	0.000	0.000	Merged-chr18-46741724-81
NR2187--MA0591.1.Bach1::Mafk	chr11	29692909	29692923	-	0.000	0.000	Merged-chr11-29692902-6
NR4211--MA0496.2.MAFK	chr14	54259125	54259143	-	0.000	0.000	Merged-chr14-54259345-44
NR13139--MA0089.1.MAFG::NFE2L1	chr9	45955289	45955294	-	0.000	0.000	Merged-chr9-45955056-98
NR12776--MA0089.1.MAFG::NFE2L1	chr8	88244522	88244527	+	0.000	0.000	Merged-chr8-88244347-35
NR13515--MA0089.1.MAFG::NFE2L1	chrX	11653441	11653446	-	0.000	0.000	Merged-chrX-11653555-22
NR4867--MA0089.1.MAFG::NFE2L1	chr15	65727359	65727364	-	0.000	0.000	Merged-chr15-65727192-50
NR12650--MA0501.1.MAF::NFE2	chr8	70611884	70611898	+	0.000	0.000	Merged-chr8-70611821-55
NR5593--MA0591.1.Bach1::Mafk	chr16	87713179	87713193	+	0.000	0.000	Merged-chr16-87713250-69
NR268--MA0591.1.Bach1::Mafk	chr1	58742700	58742714	+	0.000	0.000	Merged-chr1-58742743-31
NR5321--MA0117.2.Mafb	chr16	50737736	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR5317--MA0089.1.MAFG::NFE2L1	chr16	50736973	50736978	-	0.000	0.000	Merged-chr16-50736996-81
NR5883--MA0089.1.MAFG::NFE2L1	chr17	36042761	36042766	-	0.000	0.000	Merged-chr17-36042760-57
NR11623--MA0117.2.Mafb	chr6	144679046	144679057	+	0.000	0.000	Merged-chr6-144679049-11
NR7868--MA0089.1.MAFG::NFE2L1	chr2	163232497	163232502	-	0.000	0.000	Merged-chr2-163232321-36
NR11658--MA0089.1.MAFG::NFE2L1	chr7	3693596	3693601	+	0.000	0.000	Merged-chr7-3693587-203
NR8797--MA0089.1.MAFG::NFE2L1	chr3	131215000	131215005	-	0.000	0.000	Merged-chr3-131215009-18
NR3258--MA0089.1.MAFG::NFE2L1	chr13	34078064	34078069	-	0.000	0.000	Merged-chr13-34078203-66
NR9909--MA0591.1.Bach1::Mafk	chr5	8075509	8075523	+	0.000	0.000	Merged-chr5-8075370-38
NR13467--MA0117.2.Mafb	chr9	114730377	114730388	-	0.000	0.000	Merged-chr9-114730346-23
NR9738--MA0089.1.MAFG::NFE2L1	chr4	135946566	135946571	-	0.000	0.000	Merged-chr4-135946528-48
NR871--MA0117.2.Mafb	chr1	161480011	161480022	+	0.000	0.000	Merged-chr1-161480099-19
NR2982--MA0591.1.Bach1::Mafk	chr12	105069097	105069111	-	0.000	0.000	Merged-chr12-105069151-33
NR11520--MA0117.2.Mafb	chr6	135364620	135364631	-	0.000	0.000	Merged-chr6-135364478-50
NR2491--MA0089.1.MAFG::NFE2L1	chr12	3989964	3989969	+	0.000	0.000	Merged-chr12-3989980-1
NR9585--MA0495.2.MAFF	chr4	95765628	95765648	-	0.000	0.000	Merged-chr4-95765748-2
NR1777--MA0089.1.MAFG::NFE2L1	chr10	93425854	93425859	-	0.000	0.000	Merged-chr10-93425888-29
NR1286--MA0089.1.MAFG::NFE2L1	chr10	22345892	22345897	+	0.000	0.000	Merged-chr10-22345907-34
NR10634--MA0496.2.MAFK	chr5	146655356	146655374	-	0.000	0.000	Merged-chr5-146655552-37
NR11932--MA0089.1.MAFG::NFE2L1	chr7	68250585	68250590	-	0.000	0.000	Merged-chr7-68250535-42
NR4576--MA0089.1.MAFG::NFE2L1	chr15	6584918	6584923	-	0.000	0.000	Merged-chr15-6584866-9
NR1962--MA0591.1.Bach1::Mafk	chr10	117215853	117215867	-	0.000	0.000	Merged-chr10-117215967-32
NR9376--MA0591.1.Bach1::Mafk	chr4	62696113	62696127	-	0.000	0.000	Merged-chr4-62695960-32
NR8166--MA0659.1.MAFG	chr3	26667906	26667926	-	0.000	0.000	Merged-chr3-26667999-1
NR5592--MA0089.1.MAFG::NFE2L1	chr16	87709519	87709524	+	0.000	0.000	Merged-chr16-87709397-19
NR10509--MA0496.2.MAFK	chr5	118269184	118269202	+	0.000	0.000	Merged-chr5-118269215-26
NR2489--MA0591.1.Bach1::Mafk	chr12	3823696	3823710	-	0.000	0.000	Merged-chr12-3823687-29
NR9343--MA0496.2.MAFK	chr4	58236003	58236021	-	0.000	0.000	Merged-chr4-58236026-17
NR9655--MA0591.1.Bach1::Mafk	chr4	116053504	116053518	-	0.000	0.000	Merged-chr4-116053495-96
NR721--MA0591.1.Bach1::Mafk	chr1	131153186	131153200	-	0.000	0.000	Merged-chr1-131153253-37
NR13728--MA0089.1.MAFG::NFE2L1	chrX	151520616	151520621	+	0.000	0.000	Merged-chrX-151520837-93
NR5184--MA0501.1.MAF::NFE2	chr16	14237421	14237435	-	0.000	0.000	Merged-chr16-14237452-27
NR7664--MA0089.1.MAFG::NFE2L1	chr2	135999721	135999726	-	0.000	0.000	Merged-chr2-135999681-5
NR6078--MA0496.2.MAFK	chr17	80139918	80139936	-	0.000	0.000	Merged-chr17-80140059-47
NR12949--MA0495.2.MAFF	chr8	125557551	125557571	+	0.000	0.000	Merged-chr8-125557520-11
NR9596--MA0117.2.Mafb	chr4	97831817	97831828	-	0.000	0.000	Merged-chr4-97831633-55
NR5481--MA0495.2.MAFF	chr16	69946790	69946810	+	0.000	0.000	Merged-chr16-69946695-9
NR10312--MA0496.2.MAFK	chr5	76565521	76565539	+	0.000	0.000	Merged-chr5-76565486-34
NR8178--MA0501.1.MAF::NFE2	chr3	28031826	28031840	-	0.000	0.000	Merged-chr3-28031945-16
NR5981--MA0089.1.MAFG::NFE2L1	chr17	64735586	64735591	-	0.000	0.000	Merged-chr17-64735708-22
NR12706--MA0501.1.MAF::NFE2	chr8	77482226	77482240	+	0.000	0.000	Merged-chr8-77482121-16
NR6651--MA0496.2.MAFK	chr18	80612046	80612064	-	0.000	0.000	Merged-chr18-80611991-79
NR8329--MA0089.1.MAFG::NFE2L1	chr3	58583003	58583008	-	0.000	0.000	Merged-chr3-58583098-16
NR7966--MA0089.1.MAFG::NFE2L1	chr2	177398275	177398280	-	0.000	0.000	Merged-chr2-177398378-54
NR885--MA0117.2.Mafb	chr1	163910307	163910318	-	0.000	0.000	Merged-chr1-163910520-32
NR7562--MA0089.1.MAFG::NFE2L1	chr2	121442635	121442640	+	0.000	0.000	Merged-chr2-121442652-51
NR10656--MA0501.1.MAF::NFE2	chr5	149255689	149255703	+	0.000	0.000	Merged-chr5-149255735-4
NR12281--MA0089.1.MAFG::NFE2L1	chr7	132768217	132768222	-	0.000	0.000	Merged-chr7-132768220-25
NR1309--MA0089.1.MAFG::NFE2L1	chr10	26364423	26364428	-	0.000	0.000	Merged-chr10-26364475-53
NR8981--MA0659.1.MAFG	chr3	153260800	153260820	-	0.000	0.000	Merged-chr3-153260790-34
NR9432--MA0089.1.MAFG::NFE2L1	chr4	70265447	70265452	+	0.000	0.000	Merged-chr4-70265385-47
NR5468--MA0495.2.MAFF	chr16	65542404	65542424	+	0.000	0.000	Merged-chr16-65542301-4
NR12939--MA0591.1.Bach1::Mafk	chr8	123385395	123385409	-	0.000	0.000	Merged-chr8-123385258-19
NR12985--MA0495.2.MAFF	chr8	128596686	128596706	+	0.000	0.000	Merged-chr8-128596588-1
NR2816--MA0089.1.MAFG::NFE2L1	chr12	70232369	70232374	+	0.000	0.000	Merged-chr12-70232391-28
NR11626--MA0496.2.MAFK	chr6	144679047	144679065	-	0.000	0.000	Merged-chr6-144679049-11
NR6818--MA0501.1.MAF::NFE2	chr19	32524044	32524058	-	0.000	0.000	Merged-chr19-32523975-16
NR6820--MA0089.1.MAFG::NFE2L1	chr19	33053369	33053374	+	0.000	0.000	Merged-chr19-33053321-32
NR4209--MA0591.1.Bach1::Mafk	chr14	54259127	54259141	-	0.000	0.000	Merged-chr14-54259345-44
NR11163--MA0089.1.MAFG::NFE2L1	chr6	82702798	82702803	-	0.000	0.000	Merged-chr6-82702849-35
NR897--MA0495.2.MAFF	chr1	165828808	165828828	+	0.000	0.000	Merged-chr1-165828679-59
NR5590--MA0089.1.MAFG::NFE2L1	chr16	87394136	87394141	-	0.000	0.000	Merged-chr16-87394132-33
NR4962--MA0659.1.MAFG	chr15	81872293	81872313	-	0.000	0.000	Merged-chr15-81872198-88
NR2277--MA0591.1.Bach1::Mafk	chr11	62280806	62280820	-	0.000	0.000	Merged-chr11-62280813-1
NR5483--MA0117.2.Mafb	chr16	69946799	69946810	-	0.000	0.000	Merged-chr16-69946695-9
NR7937--MA0591.1.Bach1::Mafk	chr2	173749175	173749189	-	0.000	0.000	Merged-chr2-173749391-11
NR3966--MA0117.2.Mafb	chr14	17406208	17406219	+	0.000	0.000	Merged-chr14-17406141-29
NR4540--MA0501.1.MAF::NFE2	chr14	121903610	121903624	-	0.000	0.000	Merged-chr14-121903586-22
NR11452--MA0495.2.MAFF	chr6	127359538	127359558	-	0.000	0.000	Merged-chr6-127359568-39
NR7299--MA0089.1.MAFG::NFE2L1	chr2	65551948	65551953	+	0.000	0.000	Merged-chr2-65551988-12
NR3196--MA0117.2.Mafb	chr13	22043125	22043136	-	0.000	0.000	Merged-chr13-22043154-75
NR6370--MA0501.1.MAF::NFE2	chr18	39068273	39068287	-	0.000	0.000	Merged-chr18-39068377-42
NR5640--MA0591.1.Bach1::Mafk	chr16	96467764	96467778	-	0.000	0.000	Merged-chr16-96467664-37
NR7551--MA0117.2.Mafb	chr2	117412275	117412286	+	0.000	0.000	Merged-chr2-117412269-30
NR12320--MA0659.1.MAFG	chr7	141072584	141072604	-	0.000	0.000	Merged-chr7-141072410-71
NR2433--MA0117.2.Mafb	chr11	115182354	115182365	-	0.000	0.000	Merged-chr11-115182466-29
NR11261--MA0501.1.MAF::NFE2	chr6	99380314	99380328	-	0.000	0.000	Merged-chr6-99380353-32
NR6759--MA0496.2.MAFK	chr19	8997797	8997815	+	0.000	0.000	Merged-chr19-8997882-60
NR11470--MA0495.2.MAFF	chr6	130029867	130029887	-	0.000	0.000	Merged-chr6-130029953-23
NR5137--MA0495.2.MAFF	chr16	8306676	8306696	-	0.000	0.000	Merged-chr16-8306528-49
NR10857--MA0591.1.Bach1::Mafk	chr6	28351376	28351390	+	0.000	0.000	Merged-chr6-28351294-19
NR2545--MA0117.2.Mafb	chr12	17724601	17724612	+	0.000	0.000	Merged-chr12-17724763-61
NR12363--MA0591.1.Bach1::Mafk	chr8	10927705	10927719	+	0.000	0.000	Merged-chr8-10927860-5
NR10810--MA0089.1.MAFG::NFE2L1	chr6	17932003	17932008	+	0.000	0.000	Merged-chr6-17932110-11
NR11363--MA0089.1.MAFG::NFE2L1	chr6	114445149	114445154	-	0.000	0.000	Merged-chr6-114445139-32
NR1261--MA0495.2.MAFF	chr10	20119542	20119562	+	0.000	0.000	Merged-chr10-20119637-31
NR11329--MA0659.1.MAFG	chr6	108477200	108477220	-	0.000	0.000	Merged-chr6-108477065-48
NR7660--MA0089.1.MAFG::NFE2L1	chr2	135848564	135848569	+	0.000	0.000	Merged-chr2-135848504-1
NR7453--MA0659.1.MAFG	chr2	101678594	101678614	+	0.000	0.000	Merged-chr2-101678794-92
NR1588--MA0495.2.MAFF	chr10	67512298	67512318	-	0.000	0.000	Merged-chr10-67512381-13
NR6339--MA0495.2.MAFF	chr18	33060132	33060152	+	0.000	0.000	Merged-chr18-33060171-12
NR10473--MA0591.1.Bach1::Mafk	chr5	107939728	107939742	-	0.000	0.000	Merged-chr5-107939744-2
NR13189--MA0495.2.MAFF	chr9	71874477	71874497	+	0.000	0.000	Merged-chr9-71874475-35
NR8601--MA0089.1.MAFG::NFE2L1	chr3	96936772	96936777	-	0.000	0.000	Merged-chr3-96936595-28
NR3321--MA0591.1.Bach1::Mafk	chr13	59011614	59011628	-	0.000	0.000	Merged-chr13-59011628-8
NR5394--MA0117.2.Mafb	chr16	55888376	55888387	-	0.000	0.000	Merged-chr16-55888204-77
NR4725--MA0117.2.Mafb	chr15	36396458	36396469	+	0.000	0.000	Merged-chr15-36396472-80
NR2241--MA0659.1.MAFG	chr11	51898836	51898856	+	0.000	0.000	Merged-chr11-51898870-27
NR724--MA0089.1.MAFG::NFE2L1	chr1	131204609	131204614	+	0.000	0.000	Merged-chr1-131204658-49
NR6051--MA0089.1.MAFG::NFE2L1	chr17	74717768	74717773	-	0.000	0.000	Merged-chr17-74717725-59
NR7799--MA0501.1.MAF::NFE2	chr2	154603904	154603918	+	0.000	0.000	Merged-chr2-154603925-61
NR8832--MA0591.1.Bach1::Mafk	chr3	135514190	135514204	-	0.000	0.000	Merged-chr3-135514280-15
NR5337--MA0089.1.MAFG::NFE2L1	chr16	52374354	52374359	+	0.000	0.000	Merged-chr16-52374285-15
NR6343--MA0496.2.MAFK	chr18	33060133	33060151	+	0.000	0.000	Merged-chr18-33060171-12
NR2344--MA0591.1.Bach1::Mafk	chr11	87074104	87074118	+	0.000	0.000	Merged-chr11-87073947-35
NR12857--MA0591.1.Bach1::Mafk	chr8	105827425	105827439	-	0.000	0.000	Merged-chr8-105827361-75
NR3691--MA0501.1.MAF::NFE2	chr13	105156621	105156635	+	0.000	0.000	Merged-chr13-105156682-2
NR1280--MA0089.1.MAFG::NFE2L1	chr10	21235327	21235332	-	0.000	0.000	Merged-chr10-21235492-49
NR4004--MA0089.1.MAFG::NFE2L1	chr14	25505368	25505373	+	0.000	0.000	Merged-chr14-25505314-24
NR5800--MA0089.1.MAFG::NFE2L1	chr17	25773819	25773824	-	0.000	0.000	Merged-chr17-25773759-37
NR8787--MA0501.1.MAF::NFE2	chr3	129590973	129590987	-	0.000	0.000	Merged-chr3-129590945-30
NR6368--MA0659.1.MAFG	chr18	39068273	39068293	+	0.000	0.000	Merged-chr18-39068377-42
NR12128--MA0089.1.MAFG::NFE2L1	chr7	102417552	102417557	-	0.000	0.000	Merged-chr7-102417609-26
NR8624--MA0501.1.MAF::NFE2	chr3	103386721	103386735	+	0.000	0.000	Merged-chr3-103386678-46
NR11014--MA0495.2.MAFF	chr6	57583829	57583849	+	0.000	0.000	Merged-chr6-57584006-3
NR10230--MA0089.1.MAFG::NFE2L1	chr5	65391538	65391543	+	0.000	0.000	Merged-chr5-65391425-67
NR1582--MA0089.1.MAFG::NFE2L1	chr10	66865120	66865125	+	0.000	0.000	Merged-chr10-66865272-4
NR12889--MA0117.2.Mafb	chr8	109750712	109750723	-	0.000	0.000	Merged-chr8-109750822-50
NR4976--MA0117.2.Mafb	chr15	83602907	83602918	+	0.000	0.000	Merged-chr15-83602865-55
NR10134--MA0496.2.MAFK	chr5	43425121	43425139	+	0.000	0.000	Merged-chr5-43425059-17
NR4306--MA0089.1.MAFG::NFE2L1	chr14	87544943	87544948	-	0.000	0.000	Merged-chr14-87544922-2
NR11126--MA0495.2.MAFF	chr6	70709472	70709492	-	0.000	0.000	Merged-chr6-70709572-48
NR13419--MA0501.1.MAF::NFE2	chr9	108156930	108156944	+	0.000	0.000	Merged-chr9-108157018-18
NR1797--MA0089.1.MAFG::NFE2L1	chr10	95781386	95781391	-	0.000	0.000	Merged-chr10-95781275-17
NR4872--MA0089.1.MAFG::NFE2L1	chr15	65787159	65787164	-	0.000	0.000	Merged-chr15-65787268-60
NR2642--MA0501.1.MAF::NFE2	chr12	36822117	36822131	+	0.000	0.000	Merged-chr12-36822128-1
NR6878--MA0591.1.Bach1::Mafk	chr19	58104663	58104677	+	0.000	0.000	Merged-chr19-58104736-34
NR8017--MA0591.1.Bach1::Mafk	chr2	181601378	181601392	-	0.000	0.000	Merged-chr2-181601291-52
NR7657--MA0496.2.MAFK	chr2	135748540	135748558	+	0.000	0.000	Merged-chr2-135748609-5
NR10922--MA0496.2.MAFK	chr6	41526528	41526546	+	0.000	0.000	Merged-chr6-41526509-3
NR13231--MA0089.1.MAFG::NFE2L1	chr9	78396156	78396161	+	0.000	0.000	Merged-chr9-78396039-67
NR3429--MA0591.1.Bach1::Mafk	chr13	72650007	72650021	-	0.000	0.000	Merged-chr13-72650069-2
NR2431--MA0591.1.Bach1::Mafk	chr11	113612395	113612409	-	0.000	0.000	Merged-chr11-113612276-39
NR13200--MA0117.2.Mafb	chr9	73071337	73071348	-	0.000	0.000	Merged-chr9-73071283-26
NR2031--MA0659.1.MAFG	chr10	128043710	128043730	+	0.000	0.000	Merged-chr10-128043792-2
NR8727--MA0089.1.MAFG::NFE2L1	chr3	120458113	120458118	+	0.000	0.000	Merged-chr3-120457943-64
NR11141--MA0501.1.MAF::NFE2	chr6	72601928	72601942	-	0.000	0.000	Merged-chr6-72601954-26
NR9656--MA0089.1.MAFG::NFE2L1	chr4	117124564	117124569	+	0.000	0.000	Merged-chr4-117124661-56
NR11663--MA0089.1.MAFG::NFE2L1	chr7	6127389	6127394	+	0.000	0.000	Merged-chr7-6127268-44
NR3754--MA0089.1.MAFG::NFE2L1	chr13	112288403	112288408	+	0.000	0.000	Merged-chr13-112288360-131
NR8555--MA0495.2.MAFF	chr3	90587051	90587071	-	0.000	0.000	Merged-chr3-90587051-129
NR2334--MA0089.1.MAFG::NFE2L1	chr11	80184052	80184057	+	0.000	0.000	Merged-chr11-80183866-67
NR11130--MA0496.2.MAFK	chr6	70709473	70709491	-	0.000	0.000	Merged-chr6-70709572-48
NR114--MA0496.2.MAFK	chr1	20926482	20926500	+	0.000	0.000	Merged-chr1-20926362-24
NR3438--MA0501.1.MAF::NFE2	chr13	73690784	73690798	+	0.000	0.000	Merged-chr13-73690751-2
NR3969--MA0089.1.MAFG::NFE2L1	chr14	17414426	17414431	+	0.000	0.000	Merged-chr14-17414498-32
NR8461--MA0495.2.MAFF	chr3	78958961	78958981	+	0.000	0.000	Merged-chr3-78959037-23
NR4394--MA0089.1.MAFG::NFE2L1	chr14	103048830	103048835	-	0.000	0.000	Merged-chr14-103048950-60
NR3350--MA0089.1.MAFG::NFE2L1	chr13	63394584	63394589	-	0.000	0.000	Merged-chr13-63394765-12
NR902--MA0496.2.MAFK	chr1	165828809	165828827	-	0.000	0.000	Merged-chr1-165828679-59
NR8914--MA0089.1.MAFG::NFE2L1	chr3	145938056	145938061	-	0.000	0.000	Merged-chr3-145938164-54
NR12704--MA0089.1.MAFG::NFE2L1	chr8	77482225	77482230	+	0.000	0.000	Merged-chr8-77482121-16
NR8047--MA0089.1.MAFG::NFE2L1	chr3	9550142	9550147	-	0.000	0.000	Merged-chr3-9550148-51
NR3710--MA0591.1.Bach1::Mafk	chr13	108045868	108045882	+	0.000	0.000	Merged-chr13-108045887-18
NR6912--MA0496.2.MAFK	chr2	6478401	6478419	+	0.000	0.000	Merged-chr2-6478572-51
NR1782--MA0089.1.MAFG::NFE2L1	chr10	94036294	94036299	+	0.000	0.000	Merged-chr10-94036338-4
NR2409--MA0591.1.Bach1::Mafk	chr11	106487908	106487922	-	0.000	0.000	Merged-chr11-106487771-62
NR7355--MA0501.1.MAF::NFE2	chr2	75823978	75823992	+	0.000	0.000	Merged-chr2-75823994-29
NR1807--MA0089.1.MAFG::NFE2L1	chr10	96602613	96602618	+	0.000	0.000	Merged-chr10-96602495-12
NR7349--MA0495.2.MAFF	chr2	75823972	75823992	+	0.000	0.000	Merged-chr2-75823994-29
NR8556--MA0591.1.Bach1::Mafk	chr3	90587054	90587068	+	0.000	0.000	Merged-chr3-90587051-129
NR3161--MA0089.1.MAFG::NFE2L1	chr13	13557113	13557118	-	0.000	0.000	Merged-chr13-13557258-36
NR244--MA0496.2.MAFK	chr1	53940361	53940379	-	0.000	0.000	Merged-chr1-53940463-12
NR3694--MA0117.2.Mafb	chr13	105332051	105332062	-	0.000	0.000	Merged-chr13-105332026-2
