#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR4228--MA0089.1.MAFG::NFE2L1	chr14	61440022	61440027	-	0.000	0.000	Merged-chr14-61439871-81
NR13490--MA0495.2.MAFF	chr9	120960864	120960884	-	0.000	0.000	Merged-chr9-120960803-26
NR9451--MA0591.1.Bach1::Mafk	chr4	75278436	75278450	-	0.000	0.000	Merged-chr4-75278246-1
NR2821--MA0089.1.MAFG::NFE2L1	chr12	71015954	71015959	-	0.000	0.000	Merged-chr12-71015954-124
NR2833--MA0117.2.Mafb	chr12	77060305	77060316	-	0.000	0.000	Merged-chr12-77060270-44
NR5888--MA0659.1.MAFG	chr17	36042869	36042889	-	0.000	0.000	Merged-chr17-36042760-57
NR2327--MA0591.1.Bach1::Mafk	chr11	79130169	79130183	+	0.000	0.000	Merged-chr11-79129992-68
NR2367--MA0501.1.MAF::NFE2	chr11	95356969	95356983	-	0.000	0.000	Merged-chr11-95356897-59
NR9387--MA0591.1.Bach1::Mafk	chr4	63544760	63544774	-	0.000	0.000	Merged-chr4-63544778-69
NR12061--MA0501.1.MAF::NFE2	chr7	88277949	88277963	-	0.000	0.000	Merged-chr7-88277726-133
NR2178--MA0591.1.Bach1::Mafk	chr11	26640671	26640685	+	0.000	0.000	Merged-chr11-26640535-47
NR2108--MA0501.1.MAF::NFE2	chr11	11573642	11573656	-	0.000	0.000	Merged-chr11-11573827-37
NR3702--MA0495.2.MAFF	chr13	107095407	107095427	-	0.000	0.000	Merged-chr13-107095527-25
NR5890--MA0496.2.MAFK	chr17	36042870	36042888	+	0.000	0.000	Merged-chr17-36042760-57
NR9227--MA0659.1.MAFG	chr4	40785958	40785978	+	0.000	0.000	Merged-chr4-40785986-16
NR4213--MA0089.1.MAFG::NFE2L1	chr14	54361013	54361018	-	0.000	0.000	Merged-chr14-54361034-73
NR11187--MA0117.2.Mafb	chr6	87552183	87552194	+	0.000	0.000	Merged-chr6-87552378-26
NR10630--MA0591.1.Bach1::Mafk	chr5	146655358	146655372	-	0.000	0.000	Merged-chr5-146655552-37
NR2067--MA0089.1.MAFG::NFE2L1	chr11	5762422	5762427	-	0.000	0.000	Merged-chr11-5762236-58
NR5315--MA0117.2.Mafb	chr16	49801643	49801654	-	0.000	0.000	Merged-chr16-49801610-26
NR13589--MA0495.2.MAFF	chrX	59568329	59568349	-	0.000	0.000	Merged-chrX-59568240-6
NR5877--MA0501.1.MAF::NFE2	chr17	35823109	35823123	-	0.000	0.000	Merged-chr17-35823208-57
NR3950--MA0089.1.MAFG::NFE2L1	chr14	15934907	15934912	+	0.000	0.000	Merged-chr14-15934852-7
NR3245--MA0496.2.MAFK	chr13	31505465	31505483	-	0.000	0.000	Merged-chr13-31505526-12
NR5068--MA0089.1.MAFG::NFE2L1	chr15	102510783	102510788	+	0.000	0.000	Merged-chr15-102510806-31
NR7068--MA0591.1.Bach1::Mafk	chr2	27693886	27693900	+	0.000	0.000	Merged-chr2-27693880-30
NR8734--MA0089.1.MAFG::NFE2L1	chr3	121548238	121548243	-	0.000	0.000	Merged-chr3-121548223-73
NR4667--MA0501.1.MAF::NFE2	chr15	27518263	27518277	-	0.000	0.000	Merged-chr15-27518308-43
NR8330--MA0089.1.MAFG::NFE2L1	chr3	59079452	59079457	-	0.000	0.000	Merged-chr3-59079479-32
NR12266--MA0496.2.MAFK	chr7	127573109	127573127	+	0.000	0.000	Merged-chr7-127573236-53
NR10176--MA0089.1.MAFG::NFE2L1	chr5	54025806	54025811	+	0.000	0.000	Merged-chr5-54025848-5
NR6665--MA0659.1.MAFG	chr18	82826227	82826247	+	0.000	0.000	Merged-chr18-82826025-87
NR5345--MA0495.2.MAFF	chr16	52468520	52468540	+	0.000	0.000	Merged-chr16-52468577-24
NR1778--MA0495.2.MAFF	chr10	93442283	93442303	+	0.000	0.000	Merged-chr10-93442339-20
NR9676--MA0089.1.MAFG::NFE2L1	chr4	120975388	120975393	+	0.000	0.000	Merged-chr4-120975309-99
NR13479--MA0591.1.Bach1::Mafk	chr9	117927203	117927217	-	0.000	0.000	Merged-chr9-117927282-85
NR13164--MA0495.2.MAFF	chr9	61708039	61708059	-	0.000	0.000	Merged-chr9-61708026-57
NR6547--MA0501.1.MAF::NFE2	chr18	63692315	63692329	-	0.000	0.000	Merged-chr18-63692384-62
NR3283--MA0089.1.MAFG::NFE2L1	chr13	42051673	42051678	+	0.000	0.000	Merged-chr13-42051680-16
NR7477--MA0591.1.Bach1::Mafk	chr2	103632775	103632789	-	0.000	0.000	Merged-chr2-103632734-49
NR5347--MA0659.1.MAFG	chr16	52468520	52468540	+	0.000	0.000	Merged-chr16-52468577-24
NR1976--MA0591.1.Bach1::Mafk	chr10	120201278	120201292	-	0.000	0.000	Merged-chr10-120201398-12
NR5265--MA0591.1.Bach1::Mafk	chr16	36071614	36071628	+	0.000	0.000	Merged-chr16-36071679-92
NR9375--MA0117.2.Mafb	chr4	62696110	62696121	+	0.000	0.000	Merged-chr4-62695960-32
NR10868--MA0591.1.Bach1::Mafk	chr6	31240182	31240196	+	0.000	0.000	Merged-chr6-31240314-5
NR7601--MA0089.1.MAFG::NFE2L1	chr2	128087939	128087944	-	0.000	0.000	Merged-chr2-128088091-23
NR2232--MA0501.1.MAF::NFE2	chr11	46421350	46421364	-	0.000	0.000	Merged-chr11-46421538-60
NR4237--MA0496.2.MAFK	chr14	64434221	64434239	-	0.000	0.000	Merged-chr14-64434245-45
NR12752--MA0117.2.Mafb	chr8	84026076	84026087	-	0.000	0.000	Merged-chr8-84026107-15
NR13075--MA0089.1.MAFG::NFE2L1	chr9	24505055	24505060	+	0.000	0.000	Merged-chr9-24505220-44
NR13193--MA0659.1.MAFG	chr9	72097291	72097311	-	0.000	0.000	Merged-chr9-72097262-35
NR1901--MA0659.1.MAFG	chr10	107858904	107858924	-	0.000	0.000	Merged-chr10-107858878-12
NR5542--MA0089.1.MAFG::NFE2L1	chr16	78236975	78236980	+	0.000	0.000	Merged-chr16-78236959-38
NR5486--MA0659.1.MAFG	chr16	69946790	69946810	-	0.000	0.000	Merged-chr16-69946695-9
NR6107--MA0089.1.MAFG::NFE2L1	chr17	83902679	83902684	-	0.000	0.000	Merged-chr17-83902741-24
NR9252--MA0496.2.MAFK	chr4	46617720	46617738	+	0.000	0.000	Merged-chr4-46617709-8
NR2975--MA0496.2.MAFK	chr12	103341440	103341458	+	0.000	0.000	Merged-chr12-103341437-53
NR1973--MA0501.1.MAF::NFE2	chr10	118007272	118007286	+	0.000	0.000	Merged-chr10-118007304-63
NR1826--MA0591.1.Bach1::Mafk	chr10	99459980	99459994	-	0.000	0.000	Merged-chr10-99459996-60
NR12267--MA0591.1.Bach1::Mafk	chr7	127746360	127746374	-	0.000	0.000	Merged-chr7-127746259-1
NR11000--MA0659.1.MAFG	chr6	54925895	54925915	+	0.000	0.000	Merged-chr6-54926058-40
NR8052--MA0089.1.MAFG::NFE2L1	chr3	10009607	10009612	-	0.000	0.000	Merged-chr3-10009584-22
NR7773--MA0117.2.Mafb	chr2	150218042	150218053	-	0.000	0.000	Merged-chr2-150218165-69
NR5064--MA0089.1.MAFG::NFE2L1	chr15	101145549	101145554	+	0.000	0.000	Merged-chr15-101145704-46
NR12639--MA0501.1.MAF::NFE2	chr8	69717051	69717065	+	0.000	0.000	Merged-chr8-69716896-84
NR3268--MA0591.1.Bach1::Mafk	chr13	37759945	37759959	+	0.000	0.000	Merged-chr13-37760092-14
NR6571--MA0089.1.MAFG::NFE2L1	chr18	68286833	68286838	-	0.000	0.000	Merged-chr18-68286811-15
NR1927--MA0501.1.MAF::NFE2	chr10	111108774	111108788	+	0.000	0.000	Merged-chr10-111108936-32
NR3017--MA0089.1.MAFG::NFE2L1	chr12	114469074	114469079	-	0.000	0.000	Merged-chr12-114469182-47
NR10589--MA0495.2.MAFF	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR8656--MA0089.1.MAFG::NFE2L1	chr3	106485958	106485963	+	0.000	0.000	Merged-chr3-106485995-50
NR6355--MA0495.2.MAFF	chr18	39035417	39035437	+	0.000	0.000	Merged-chr18-39035384-28
NR2378--MA0089.1.MAFG::NFE2L1	chr11	97728459	97728464	-	0.000	0.000	Merged-chr11-97728662-57
NR275--MA0089.1.MAFG::NFE2L1	chr1	60042997	60043002	-	0.000	0.000	Merged-chr1-60043073-49
NR10613--MA0591.1.Bach1::Mafk	chr5	140637021	140637035	-	0.000	0.000	Merged-chr5-140636895-23
NR11414--MA0501.1.MAF::NFE2	chr6	120470819	120470833	+	0.000	0.000	Merged-chr6-120470872-38
NR5609--MA0591.1.Bach1::Mafk	chr16	91011081	91011095	-	0.000	0.000	Merged-chr16-91011174-91
NR1143--MA0495.2.MAFF	chr10	7470129	7470149	-	0.000	0.000	Merged-chr10-7470291-37
NR9080--MA0117.2.Mafb	chr4	8803306	8803317	+	0.000	0.000	Merged-chr4-8803354-28
NR2470--MA0495.2.MAFF	chr11	119106370	119106390	-	0.000	0.000	Merged-chr11-119106412-14
NR12241--MA0501.1.MAF::NFE2	chr7	119861794	119861808	+	0.000	0.000	Merged-chr7-119861539-102
NR3987--MA0117.2.Mafb	chr14	20682689	20682700	-	0.000	0.000	Merged-chr14-20682563-46
NR8669--MA0089.1.MAFG::NFE2L1	chr3	108796625	108796630	-	0.000	0.000	Merged-chr3-108796615-2
NR5637--MA0501.1.MAF::NFE2	chr16	96089707	96089721	-	0.000	0.000	Merged-chr16-96089683-18
NR953--MA0089.1.MAFG::NFE2L1	chr1	172126701	172126706	-	0.000	0.000	Merged-chr1-172126791-53
NR8554--MA0089.1.MAFG::NFE2L1	chr3	90446503	90446508	-	0.000	0.000	Merged-chr3-90446607-7
NR10940--MA0117.2.Mafb	chr6	43349178	43349189	+	0.000	0.000	Merged-chr6-43349235-32
NR5351--MA0089.1.MAFG::NFE2L1	chr16	52468615	52468620	+	0.000	0.000	Merged-chr16-52468577-24
NR12293--MA0501.1.MAF::NFE2	chr7	135652414	135652428	-	0.000	0.000	Merged-chr7-135652396-133
NR2895--MA0496.2.MAFK	chr12	91765692	91765710	+	0.000	0.000	Merged-chr12-91765630-19
NR173--MA0089.1.MAFG::NFE2L1	chr1	37317948	37317953	+	0.000	0.000	Merged-chr1-37317711-58
NR932--MA0591.1.Bach1::Mafk	chr1	169969241	169969255	-	0.000	0.000	Merged-chr1-169969262-62
NR2335--MA0591.1.Bach1::Mafk	chr11	82195122	82195136	-	0.000	0.000	Merged-chr11-82195229-33
NR2260--MA0501.1.MAF::NFE2	chr11	58437222	58437236	+	0.000	0.000	Merged-chr11-58437152-28
NR5826--MA0591.1.Bach1::Mafk	chr17	29551126	29551140	+	0.000	0.000	Merged-chr17-29551156-34
NR2347--MA0659.1.MAFG	chr11	87074101	87074121	-	0.000	0.000	Merged-chr11-87073947-35
NR4911--MA0089.1.MAFG::NFE2L1	chr15	73512743	73512748	-	0.000	0.000	Merged-chr15-73512755-85
NR2261--MA0089.1.MAFG::NFE2L1	chr11	58996157	58996162	-	0.000	0.000	Merged-chr11-58995988-22
NR3000--MA0089.1.MAFG::NFE2L1	chr12	107996271	107996276	+	0.000	0.000	Merged-chr12-107996436-13
NR1181--MA0659.1.MAFG	chr10	12823922	12823942	+	0.000	0.000	Merged-chr10-12823956-45
NR2967--MA0089.1.MAFG::NFE2L1	chr12	102743674	102743679	-	0.000	0.000	Merged-chr12-102743719-52
NR4972--MA0496.2.MAFK	chr15	83149652	83149670	+	0.000	0.000	Merged-chr15-83149470-115
NR5489--MA0496.2.MAFK	chr16	69946791	69946809	-	0.000	0.000	Merged-chr16-69946695-9
NR12255--MA0089.1.MAFG::NFE2L1	chr7	125594019	125594024	+	0.000	0.000	Merged-chr7-125593922-57
NR1824--MA0495.2.MAFF	chr10	99459977	99459997	+	0.000	0.000	Merged-chr10-99459996-60
NR7244--MA0495.2.MAFF	chr2	58107017	58107037	-	0.000	0.000	Merged-chr2-58107175-53
NR8654--MA0591.1.Bach1::Mafk	chr3	106449628	106449642	-	0.000	0.000	Merged-chr3-106449359-119
NR4979--MA0591.1.Bach1::Mafk	chr15	85477770	85477784	+	0.000	0.000	Merged-chr15-85477783-17
NR8976--MA0591.1.Bach1::Mafk	chr3	152315821	152315835	+	0.000	0.000	Merged-chr3-152315823-29
NR228--MA0501.1.MAF::NFE2	chr1	52100694	52100708	-	0.000	0.000	Merged-chr1-52100715-41
NR11628--MA0089.1.MAFG::NFE2L1	chr6	144804582	144804587	-	0.000	0.000	Merged-chr6-144804553-29
NR7347--MA0089.1.MAFG::NFE2L1	chr2	75683096	75683101	+	0.000	0.000	Merged-chr2-75683146-50
NR3228--MA0089.1.MAFG::NFE2L1	chr13	28762657	28762662	+	0.000	0.000	Merged-chr13-28762755-10
NR13007--MA0089.1.MAFG::NFE2L1	chr9	7221774	7221779	-	0.000	0.000	Merged-chr9-7221574-61
NR6205--MA0591.1.Bach1::Mafk	chr18	4959941	4959955	+	0.000	0.000	Merged-chr18-4959828-14
NR5288--MA0089.1.MAFG::NFE2L1	chr16	44778878	44778883	-	0.000	0.000	Merged-chr16-44778885-37
NR10632--MA0659.1.MAFG	chr5	146655355	146655375	-	0.000	0.000	Merged-chr5-146655552-37
NR7158--MA0089.1.MAFG::NFE2L1	chr2	50290984	50290989	+	0.000	0.000	Merged-chr2-50290930-32
NR892--MA0501.1.MAF::NFE2	chr1	165736274	165736288	+	0.000	0.000	Merged-chr1-165736327-32
NR7479--MA0659.1.MAFG	chr2	103632772	103632792	-	0.000	0.000	Merged-chr2-103632734-49
NR13165--MA0591.1.Bach1::Mafk	chr9	61708042	61708056	-	0.000	0.000	Merged-chr9-61708026-57
NR10106--MA0089.1.MAFG::NFE2L1	chr5	39172146	39172151	-	0.000	0.000	Merged-chr5-39172019-2
NR11411--MA0089.1.MAFG::NFE2L1	chr6	120124909	120124914	-	0.000	0.000	Merged-chr6-120124865-39
NR9597--MA0501.1.MAF::NFE2	chr4	97831814	97831828	+	0.000	0.000	Merged-chr4-97831633-55
NR5946--MA0496.2.MAFK	chr17	56162453	56162471	+	0.000	0.000	Merged-chr17-56162461-54
NR7399--MA0501.1.MAF::NFE2	chr2	84059439	84059453	-	0.000	0.000	Merged-chr2-84059493-47
NR1806--MA0496.2.MAFK	chr10	96599771	96599789	+	0.000	0.000	Merged-chr10-96599778-54
NR11828--MA0089.1.MAFG::NFE2L1	chr7	45873008	45873013	-	0.000	0.000	Merged-chr7-45873052-66
NR875--MA0089.1.MAFG::NFE2L1	chr1	161734763	161734768	-	0.000	0.000	Merged-chr1-161734917-117
NR4720--MA0089.1.MAFG::NFE2L1	chr15	34046485	34046490	-	0.000	0.000	Merged-chr15-34046584-10
NR9677--MA0591.1.Bach1::Mafk	chr4	121004971	121004985	+	0.000	0.000	Merged-chr4-121004937-25
NR58--MA0089.1.MAFG::NFE2L1	chr1	13301631	13301636	+	0.000	0.000	Merged-chr1-13301807-39
NR13226--MA0659.1.MAFG	chr9	78074138	78074158	+	0.000	0.000	Merged-chr9-78074095-46
NR471--MA0089.1.MAFG::NFE2L1	chr1	87626548	87626553	-	0.000	0.000	Merged-chr1-87626553-50
NR12382--MA0117.2.Mafb	chr8	14012737	14012748	-	0.000	0.000	Merged-chr8-14012674-53
NR10641--MA0591.1.Bach1::Mafk	chr5	147860689	147860703	+	0.000	0.000	Merged-chr5-147860867-111
NR11639--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR10219--MA0089.1.MAFG::NFE2L1	chr5	64497092	64497097	+	0.000	0.000	Merged-chr5-64497055-39
NR13060--MA0591.1.Bach1::Mafk	chr9	20878503	20878517	+	0.000	0.000	Merged-chr9-20878287-88
NR4971--MA0501.1.MAF::NFE2	chr15	83149657	83149671	+	0.000	0.000	Merged-chr15-83149470-115
NR1269--MA0496.2.MAFK	chr10	20966343	20966361	+	0.000	0.000	Merged-chr10-20966333-27
NR12746--MA0591.1.Bach1::Mafk	chr8	82402625	82402639	+	0.000	0.000	Merged-chr8-82402722-77
NR12279--MA0089.1.MAFG::NFE2L1	chr7	132686630	132686635	-	0.000	0.000	Merged-chr7-132686748-28
NR12248--MA0117.2.Mafb	chr7	121689771	121689782	+	0.000	0.000	Merged-chr7-121689678-33
NR8469--MA0495.2.MAFF	chr3	79100354	79100374	-	0.000	0.000	Merged-chr3-79100420-9
NR860--MA0089.1.MAFG::NFE2L1	chr1	159232228	159232233	-	0.000	0.000	Merged-chr1-159232355-108
NR12680--MA0501.1.MAF::NFE2	chr8	75084001	75084015	-	0.000	0.000	Merged-chr8-75083999-30
NR4759--MA0089.1.MAFG::NFE2L1	chr15	41830915	41830920	-	0.000	0.000	Merged-chr15-41830921-42
NR3715--MA0089.1.MAFG::NFE2L1	chr13	108426544	108426549	-	0.000	0.000	Merged-chr13-108426538-45
NR4344--MA0117.2.Mafb	chr14	97395890	97395901	+	0.000	0.000	Merged-chr14-97395743-2
NR4846--MA0089.1.MAFG::NFE2L1	chr15	62809293	62809298	+	0.000	0.000	Merged-chr15-62809402-30
NR178--MA0117.2.Mafb	chr1	38665547	38665558	+	0.000	0.000	Merged-chr1-38665313-102
NR12640--MA0089.1.MAFG::NFE2L1	chr8	69920453	69920458	-	0.000	0.000	Merged-chr8-69920362-48
NR11926--MA0089.1.MAFG::NFE2L1	chr7	67421999	67422004	-	0.000	0.000	Merged-chr7-67421949-40
NR6575--MA0591.1.Bach1::Mafk	chr18	69537642	69537656	+	0.000	0.000	Merged-chr18-69537623-22
NR4577--MA0117.2.Mafb	chr15	6586549	6586560	+	0.000	0.000	Merged-chr15-6586508-38
NR13125--MA0591.1.Bach1::Mafk	chr9	42022585	42022599	-	0.000	0.000	Merged-chr9-42022537-24
NR3613--MA0089.1.MAFG::NFE2L1	chr13	95393329	95393334	-	0.000	0.000	Merged-chr13-95393533-22
NR10998--MA0089.1.MAFG::NFE2L1	chr6	54867006	54867011	-	0.000	0.000	Merged-chr6-54867204-75
NR3700--MA0089.1.MAFG::NFE2L1	chr13	106998833	106998838	+	0.000	0.000	Merged-chr13-106998870-40
NR6614--MA0089.1.MAFG::NFE2L1	chr18	73846798	73846803	+	0.000	0.000	Merged-chr18-73846935-30
NR778--MA0501.1.MAF::NFE2	chr1	143985332	143985346	-	0.000	0.000	Merged-chr1-143985220-17
NR8296--MA0591.1.Bach1::Mafk	chr3	52555199	52555213	+	0.000	0.000	Merged-chr3-52555195-52
NR4179--MA0089.1.MAFG::NFE2L1	chr14	48199267	48199272	-	0.000	0.000	Merged-chr14-48199252-26
NR103--MA0089.1.MAFG::NFE2L1	chr1	16228115	16228120	+	0.000	0.000	Merged-chr1-16228179-38
NR6747--MA0591.1.Bach1::Mafk	chr19	6858285	6858299	+	0.000	0.000	Merged-chr19-6858226-46
NR2969--MA0495.2.MAFF	chr12	103341439	103341459	-	0.000	0.000	Merged-chr12-103341437-53
NR2987--MA0089.1.MAFG::NFE2L1	chr12	107051454	107051459	+	0.000	0.000	Merged-chr12-107051429-24
NR3125--MA0501.1.MAF::NFE2	chr13	8385611	8385625	+	0.000	0.000	Merged-chr13-8385507-1
NR8016--MA0591.1.Bach1::Mafk	chr2	180732251	180732265	-	0.000	0.000	Merged-chr2-180732168-28
NR10906--MA0501.1.MAF::NFE2	chr6	37046543	37046557	-	0.000	0.000	Merged-chr6-37046555-33
NR1654--MA0089.1.MAFG::NFE2L1	chr10	75415088	75415093	-	0.000	0.000	Merged-chr10-75415162-28
NR13216--MA0089.1.MAFG::NFE2L1	chr9	76831875	76831880	+	0.000	0.000	Merged-chr9-76831707-1
NR5482--MA0495.2.MAFF	chr16	69946790	69946810	-	0.000	0.000	Merged-chr16-69946695-9
NR13229--MA0496.2.MAFK	chr9	78074139	78074157	+	0.000	0.000	Merged-chr9-78074095-46
NR11638--MA0117.2.Mafb	chr6	146114863	146114874	-	0.000	0.000	Merged-chr6-146114766-5
NR2323--MA0591.1.Bach1::Mafk	chr11	77484090	77484104	+	0.000	0.000	Merged-chr11-77483872-51
NR2406--MA0089.1.MAFG::NFE2L1	chr11	103697656	103697661	+	0.000	0.000	Merged-chr11-103697774-72
NR11923--MA0591.1.Bach1::Mafk	chr7	66661722	66661736	+	0.000	0.000	Merged-chr7-66661793-46
NR12664--MA0089.1.MAFG::NFE2L1	chr8	72344006	72344011	-	0.000	0.000	Merged-chr8-72343901-44
NR9725--MA0501.1.MAF::NFE2	chr4	130900050	130900064	-	0.000	0.000	Merged-chr4-130900085-53
NR998--MA0117.2.Mafb	chr1	179959170	179959181	+	0.000	0.000	Merged-chr1-179959057-2,Merged-chr1-179959285-2
NR11331--MA0089.1.MAFG::NFE2L1	chr6	108537159	108537164	+	0.000	0.000	Merged-chr6-108536943-79
NR7050--MA0089.1.MAFG::NFE2L1	chr2	24409126	24409131	+	0.000	0.000	Merged-chr2-24409347-31
NR9586--MA0496.2.MAFK	chr4	95765629	95765647	+	0.000	0.000	Merged-chr4-95765748-2
NR2192--MA0089.1.MAFG::NFE2L1	chr11	32542918	32542923	-	0.000	0.000	Merged-chr11-32542755-79
NR5469--MA0495.2.MAFF	chr16	65542404	65542424	-	0.000	0.000	Merged-chr16-65542301-4
NR10799--MA0117.2.Mafb	chr6	17065717	17065728	+	0.000	0.000	Merged-chr6-17065755-144
NR13201--MA0089.1.MAFG::NFE2L1	chr9	73073477	73073482	+	0.000	0.000	Merged-chr9-73073244-62
NR2538--MA0591.1.Bach1::Mafk	chr12	17033031	17033045	-	0.000	0.000	Merged-chr12-17033191-101
NR6576--MA0501.1.MAF::NFE2	chr18	69537645	69537659	+	0.000	0.000	Merged-chr18-69537623-22
NR11633--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR4970--MA0495.2.MAFF	chr15	83149651	83149671	-	0.000	0.000	Merged-chr15-83149470-115
NR3752--MA0117.2.Mafb	chr13	111634607	111634618	-	0.000	0.000	Merged-chr13-111634662-22
NR13127--MA0089.1.MAFG::NFE2L1	chr9	42033915	42033920	+	0.000	0.000	Merged-chr9-42034143-45
NR8642--MA0659.1.MAFG	chr3	105892539	105892559	+	0.000	0.000	Merged-chr3-105892493-111
NR10804--MA0089.1.MAFG::NFE2L1	chr6	17629869	17629874	+	0.000	0.000	Merged-chr6-17630018-29
NR9233--MA0591.1.Bach1::Mafk	chr4	40834005	40834019	+	0.000	0.000	Merged-chr4-40833912-100
NR11571--MA0117.2.Mafb	chr6	140817082	140817093	+	0.000	0.000	Merged-chr6-140817043-66
NR5087--MA0591.1.Bach1::Mafk	chr16	4790140	4790154	-	0.000	0.000	Merged-chr16-4790072-71
NR7869--MA0089.1.MAFG::NFE2L1	chr2	164081815	164081820	-	0.000	0.000	Merged-chr2-164081803-8
NR2580--MA0495.2.MAFF	chr12	25256485	25256505	+	0.000	0.000	Merged-chr12-25256439-11
NR9705--MA0117.2.Mafb	chr4	126429472	126429483	+	0.000	0.000	Merged-chr4-126429533-65
NR11180--MA0501.1.MAF::NFE2	chr6	86850830	86850844	+	0.000	0.000	Merged-chr6-86850884-40
NR1678--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR2112--MA0659.1.MAFG	chr11	11766210	11766230	+	0.000	0.000	Merged-chr11-11766225-56
NR3741--MA0496.2.MAFK	chr13	109822601	109822619	+	0.000	0.000	Merged-chr13-109822486-79
NR10969--MA0591.1.Bach1::Mafk	chr6	49128471	49128485	+	0.000	0.000	Merged-chr6-49128471-29
NR13388--MA0591.1.Bach1::Mafk	chr9	100462312	100462326	+	0.000	0.000	Merged-chr9-100462229-47
NR9611--MA0117.2.Mafb	chr4	102568761	102568772	+	0.000	0.000	Merged-chr4-102568697-4
NR7061--MA0089.1.MAFG::NFE2L1	chr2	26663538	26663543	+	0.000	0.000	Merged-chr2-26663568-32
NR1650--MA0089.1.MAFG::NFE2L1	chr10	75146211	75146216	-	0.000	0.000	Merged-chr10-75146347-53
NR9537--MA0089.1.MAFG::NFE2L1	chr4	88300990	88300995	+	0.000	0.000	Merged-chr4-88300823-32
NR13703--MA0089.1.MAFG::NFE2L1	chrX	135652326	135652331	+	0.000	0.000	Merged-chrX-135652437-22
NR2990--MA0501.1.MAF::NFE2	chr12	107784007	107784021	+	0.000	0.000	Merged-chr12-107783975-11
NR8708--MA0089.1.MAFG::NFE2L1	chr3	115729335	115729340	+	0.000	0.000	Merged-chr3-115729400-55
NR13167--MA0496.2.MAFK	chr9	61708040	61708058	+	0.000	0.000	Merged-chr9-61708026-57
NR10224--MA0089.1.MAFG::NFE2L1	chr5	65091565	65091570	+	0.000	0.000	Merged-chr5-65091600-42
NR10386--MA0495.2.MAFF	chr5	92353778	92353798	-	0.000	0.000	Merged-chr5-92353751-46
NR1804--MA0495.2.MAFF	chr10	96599770	96599790	+	0.000	0.000	Merged-chr10-96599778-54
NR9880--MA0659.1.MAFG	chr5	3928947	3928967	-	0.000	0.000	Merged-chr5-3928837-1
NR13138--MA0089.1.MAFG::NFE2L1	chr9	45291890	45291895	+	0.000	0.000	Merged-chr9-45291923-45
NR8304--MA0089.1.MAFG::NFE2L1	chr3	54567428	54567433	+	0.000	0.000	Merged-chr3-54567528-25
NR893--MA0089.1.MAFG::NFE2L1	chr1	165763782	165763787	-	0.000	0.000	Merged-chr1-165763682-102
NR7941--MA0089.1.MAFG::NFE2L1	chr2	174614085	174614090	-	0.000	0.000	Merged-chr2-174613856-91
NR11777--MA0591.1.Bach1::Mafk	chr7	36308410	36308424	-	0.000	0.000	Merged-chr7-36308314-1
NR2402--MA0089.1.MAFG::NFE2L1	chr11	102185305	102185310	-	0.000	0.000	Merged-chr11-102185121-56
NR10864--MA0591.1.Bach1::Mafk	chr6	30205806	30205820	+	0.000	0.000	Merged-chr6-30205764-30
NR2370--MA0495.2.MAFF	chr11	95834501	95834521	-	0.000	0.000	Merged-chr11-95834511-50
NR8707--MA0591.1.Bach1::Mafk	chr3	115712432	115712446	+	0.000	0.000	Merged-chr3-115712388-90
NR5882--MA0089.1.MAFG::NFE2L1	chr17	36042763	36042768	+	0.000	0.000	Merged-chr17-36042760-57
NR13709--MA0496.2.MAFK	chrX	142385192	142385210	-	0.000	0.000	Merged-chrX-142385026-32
NR8558--MA0501.1.MAF::NFE2	chr3	90587051	90587065	-	0.000	0.000	Merged-chr3-90587051-129
NR7792--MA0496.2.MAFK	chr2	152825935	152825953	-	0.000	0.000	Merged-chr2-152825903-49
NR8796--MA0089.1.MAFG::NFE2L1	chr3	131019766	131019771	+	0.000	0.000	Merged-chr3-131019630-77
NR266--MA0501.1.MAF::NFE2	chr1	58721176	58721190	-	0.000	0.000	Merged-chr1-58721053-40
NR2354--MA0117.2.Mafb	chr11	87426791	87426802	+	0.000	0.000	Merged-chr11-87426829-72
NR12263--MA0591.1.Bach1::Mafk	chr7	127573111	127573125	-	0.000	0.000	Merged-chr7-127573236-53
NR9707--MA0501.1.MAF::NFE2	chr4	127060909	127060923	-	0.000	0.000	Merged-chr4-127061069-56
NR1673--MA0591.1.Bach1::Mafk	chr10	80342883	80342897	+	0.000	0.000	Merged-chr10-80342924-40
NR13098--MA0117.2.Mafb	chr9	31926099	31926110	-	0.000	0.000	Merged-chr9-31926130-58
