#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR1109--MA0684.1.RUNX3	chr10	76355126	76355135	+	0.000	0.000	Merged-chr10-76355086-35
NR4814--MA0002.2.RUNX1	chr19	27967814	27967824	-	0.000	0.000	Merged-chr19-27967760-35
NR9170--MA0511.2.RUNX2	chr9	71616269	71616277	-	0.000	0.000	Merged-chr9-71616371-23
NR1566--MA0684.1.RUNX3	chr11	73131192	73131201	-	0.000	0.000	Merged-chr11-73131233-35
NR6680--MA0002.2.RUNX1	chr4	126256483	126256493	+	0.000	0.000	Merged-chr4-126256366-61
NR7413--MA0511.2.RUNX2	chr6	5436828	5436836	-	0.000	0.000	Merged-chr6-5436735-3
NR6061--MA0002.2.RUNX1	chr3	121444167	121444177	+	0.000	0.000	Merged-chr3-121444097-11
NR1990--MA0002.2.RUNX1	chr12	71897512	71897522	-	0.000	0.000	Merged-chr12-71897525-19
NR6954--MA0511.2.RUNX2	chr5	31964052	31964060	-	0.000	0.000	Merged-chr5-31963887-11
NR9074--MA0511.2.RUNX2	chr9	43984812	43984820	+	0.000	0.000	Merged-chr9-43984840-13
NR9345--MA0511.2.RUNX2	chr9	108827249	108827257	+	0.000	0.000	Merged-chr9-108827209-27
NR1199--MA0684.1.RUNX3	chr10	95781380	95781389	-	0.000	0.000	Merged-chr10-95781275-17
NR1278--MA0511.2.RUNX2	chr10	116914010	116914018	+	0.000	0.000	Merged-chr10-116914032-56
NR8935--MA0684.1.RUNX3	chr8	125725664	125725673	-	0.000	0.000	Merged-chr8-125725496-61
NR494--MA0002.2.RUNX1	chr1	134509934	134509944	-	0.000	0.000	Merged-chr1-134510173-41
NR765--MA0002.2.RUNX1	chr1	189855827	189855837	+	0.000	0.000	Merged-chr1-189855745-11
NR4433--MA0684.1.RUNX3	chr18	5990006	5990015	+	0.000	0.000	Merged-chr18-5989979-54
NR3020--MA0511.2.RUNX2	chr14	73290034	73290042	-	0.000	0.000	Merged-chr14-73290096-39
NR9498--MA0002.2.RUNX1	chrX	74393189	74393199	-	0.000	0.000	Merged-chrX-74393226-50
NR8373--MA0002.2.RUNX1	chr7	101634724	101634734	+	0.000	0.000	Merged-chr7-101634721-37
NR3067--MA0511.2.RUNX2	chr14	87452283	87452291	-	0.000	0.000	Merged-chr14-87452152-30
NR2462--MA0002.2.RUNX1	chr13	63552696	63552706	-	0.000	0.000	Merged-chr13-63552773-18
NR9484--MA0684.1.RUNX3	chrX	59508505	59508514	-	0.000	0.000	Merged-chrX-59508552-38
NR5253--MA0684.1.RUNX3	chr2	91710623	91710632	+	0.000	0.000	Merged-chr2-91710716-76
NR1688--MA0684.1.RUNX3	chr11	104630524	104630533	-	0.000	0.000	Merged-chr11-104630373-60
NR5998--MA0511.2.RUNX2	chr3	104466688	104466696	-	0.000	0.000	Merged-chr3-104466607-13
NR8819--MA0002.2.RUNX1	chr8	106718343	106718353	+	0.000	0.000	Merged-chr8-106718294-10
NR6202--MA0002.2.RUNX1	chr3	146686721	146686731	+	0.000	0.000	Merged-chr3-146686610-31
NR5127--MA0511.2.RUNX2	chr2	59160685	59160693	+	0.000	0.000	Merged-chr2-59160665-10
NR655--MA0684.1.RUNX3	chr1	171778191	171778200	+	0.000	0.000	Merged-chr1-171778353-20
NR7535--MA0511.2.RUNX2	chr6	38848075	38848083	-	0.000	0.000	Merged-chr6-38848269-41
NR8690--MA0511.2.RUNX2	chr8	61426326	61426334	+	0.000	0.000	Merged-chr8-61426321-97
NR9196--MA0511.2.RUNX2	chr9	79810687	79810695	+	0.000	0.000	Merged-chr9-79810670-36
NR6583--MA0684.1.RUNX3	chr4	89550724	89550733	-	0.000	0.000	Merged-chr4-89550701-62
NR635--MA0002.2.RUNX1	chr1	165788716	165788726	-	0.000	0.000	Merged-chr1-165788733-30
NR9516--MA0684.1.RUNX3	chrX	85839395	85839404	+	0.000	0.000	Merged-chrX-85839388-40
NR1049--MA0002.2.RUNX1	chr10	60381312	60381322	+	0.000	0.000	Merged-chr10-60381393-83
NR5137--MA0002.2.RUNX1	chr2	60019020	60019030	-	0.000	0.000	Merged-chr2-60019234-65
NR221--MA0002.2.RUNX1	chr1	66279438	66279448	+	0.000	0.000	Merged-chr1-66279555-43
NR887--MA0002.2.RUNX1	chr10	17214431	17214441	+	0.000	0.000	Merged-chr10-17214312-1
NR8514--MA0002.2.RUNX1	chr7	143021894	143021904	-	0.000	0.000	Merged-chr7-143021894-22
NR9102--MA0684.1.RUNX3	chr9	51239013	51239022	-	0.000	0.000	Merged-chr9-51239066-41
NR8372--MA0684.1.RUNX3	chr7	101060675	101060684	-	0.000	0.000	Merged-chr7-101060728-39
NR6692--MA0684.1.RUNX3	chr4	129573692	129573701	+	0.000	0.000	Merged-chr4-129573644-36
NR473--MA0002.2.RUNX1	chr1	128057441	128057451	+	0.000	0.000	Merged-chr1-128057377-21
NR539--MA0002.2.RUNX1	chr1	144355776	144355786	+	0.000	0.000	Merged-chr1-144355940-45
NR6420--MA0002.2.RUNX1	chr4	43941552	43941562	-	0.000	0.000	Merged-chr4-43941357-2
NR6672--MA0002.2.RUNX1	chr4	123416432	123416442	+	0.000	0.000	Merged-chr4-123416422-1
NR5454--MA0511.2.RUNX2	chr2	150307354	150307362	+	0.000	0.000	Merged-chr2-150307166-50
NR3199--MA0002.2.RUNX1	chr14	122063831	122063841	+	0.000	0.000	Merged-chr14-122063804-67
NR6724--MA0684.1.RUNX3	chr4	134683125	134683134	+	0.000	0.000	Merged-chr4-134683033-16
NR8256--MA0002.2.RUNX1	chr7	65061158	65061168	-	0.000	0.000	Merged-chr7-65061119-5
NR7928--MA0511.2.RUNX2	chr6	130387068	130387076	+	0.000	0.000	Merged-chr6-130387166-57
NR9238--MA0002.2.RUNX1	chr9	86103760	86103770	-	0.000	0.000	Merged-chr9-86103730-10
NR634--MA0684.1.RUNX3	chr1	165775759	165775768	-	0.000	0.000	Merged-chr1-165775812-17
NR905--MA0684.1.RUNX3	chr10	19209818	19209827	-	0.000	0.000	Merged-chr10-19209945-33
NR6976--MA0684.1.RUNX3	chr5	37067425	37067434	-	0.000	0.000	Merged-chr5-37067269-61
NR8113--MA0002.2.RUNX1	chr7	16898940	16898950	+	0.000	0.000	Merged-chr7-16898857-1
NR6162--MA0002.2.RUNX1	chr3	143355127	143355137	-	0.000	0.000	Merged-chr3-143355064-4
NR343--MA0002.2.RUNX1	chr1	87866839	87866849	-	0.000	0.000	Merged-chr1-87866806-30
NR2725--MA0002.2.RUNX1	chr13	113816054	113816064	-	0.000	0.000	Merged-chr13-113816059-33
NR1428--MA0684.1.RUNX3	chr11	23895189	23895198	+	0.000	0.000	Merged-chr11-23895128-57
NR16--MA0511.2.RUNX2	chr1	7095995	7096003	-	0.000	0.000	Merged-chr1-7096130-35
NR6271--MA0002.2.RUNX1	chr4	6817533	6817543	-	0.000	0.000	Merged-chr4-6817535-45
NR9476--MA0684.1.RUNX3	chrX	57196487	57196496	-	0.000	0.000	Merged-chrX-57196423-53
NR4071--MA0511.2.RUNX2	chr17	18032518	18032526	-	0.000	0.000	Merged-chr17-18032603-1
NR1488--MA0511.2.RUNX2	chr11	46375251	46375259	-	0.000	0.000	Merged-chr11-46375177-31
NR2358--MA0002.2.RUNX1	chr13	33080538	33080548	+	0.000	0.000	Merged-chr13-33080550-2
NR5940--MA0002.2.RUNX1	chr3	88775107	88775117	+	0.000	0.000	Merged-chr3-88775263-42
NR2692--MA0684.1.RUNX3	chr13	109190439	109190448	-	0.000	0.000	Merged-chr13-109190361-18
NR6717--MA0002.2.RUNX1	chr4	134511126	134511136	+	0.000	0.000	Merged-chr4-134511089-32
NR726--MA0511.2.RUNX2	chr1	184005826	184005834	+	0.000	0.000	Merged-chr1-184005889-70
NR6698--MA0002.2.RUNX1	chr4	132040469	132040479	-	0.000	0.000	Merged-chr4-132040319-80
NR2672--MA0002.2.RUNX1	chr13	108390806	108390816	+	0.000	0.000	Merged-chr13-108390764-33
NR1597--MA0511.2.RUNX2	chr11	79520075	79520083	-	0.000	0.000	Merged-chr11-79520137-35
NR2196--MA0002.2.RUNX1	chr12	115691868	115691878	+	0.000	0.000	Merged-chr12-115691944-41
NR3178--MA0002.2.RUNX1	chr14	118950746	118950756	-	0.000	0.000	Merged-chr14-118950797-17
NR2152--MA0511.2.RUNX2	chr12	107993223	107993231	-	0.000	0.000	Merged-chr12-107993325-68
NR9297--MA0511.2.RUNX2	chr9	96783897	96783905	+	0.000	0.000	Merged-chr9-96783920-38
NR2880--MA0511.2.RUNX2	chr14	27405577	27405585	-	0.000	0.000	Merged-chr14-27405576-56
NR8906--MA0684.1.RUNX3	chr8	120396888	120396897	-	0.000	0.000	Merged-chr8-120396987-32
NR2946--MA0511.2.RUNX2	chr14	52338913	52338921	-	0.000	0.000	Merged-chr14-52338882-26
NR6412--MA0002.2.RUNX1	chr4	41064289	41064299	+	0.000	0.000	Merged-chr4-41064306-11
NR9198--MA0002.2.RUNX1	chr9	79810687	79810697	-	0.000	0.000	Merged-chr9-79810670-36
NR6492--MA0511.2.RUNX2	chr4	62367820	62367828	+	0.000	0.000	Merged-chr4-62367859-6
NR5953--MA0002.2.RUNX1	chr3	90587001	90587011	+	0.000	0.000	Merged-chr3-90587051-129
NR7269--MA0511.2.RUNX2	chr5	115516845	115516853	+	0.000	0.000	Merged-chr5-115516638-85
NR6935--MA0002.2.RUNX1	chr5	24393606	24393616	-	0.000	0.000	Merged-chr5-24393621-16
NR180--MA0684.1.RUNX3	chr1	55372863	55372872	+	0.000	0.000	Merged-chr1-55372833-8
NR9011--MA0511.2.RUNX2	chr9	22155687	22155695	-	0.000	0.000	Merged-chr9-22155812-33
NR6316--MA0002.2.RUNX1	chr4	11960899	11960909	-	0.000	0.000	Merged-chr4-11960864-24
NR8996--MA0684.1.RUNX3	chr9	15045569	15045578	-	0.000	0.000	Merged-chr9-15045417-72
NR8724--MA0002.2.RUNX1	chr8	70160137	70160147	+	0.000	0.000	Merged-chr8-70160118-32
NR226--MA0002.2.RUNX1	chr1	66896355	66896365	+	0.000	0.000	Merged-chr1-66896467-67
NR4494--MA0684.1.RUNX3	chr18	37877745	37877754	-	0.000	0.000	Merged-chr18-37877604-30
NR6839--MA0002.2.RUNX1	chr4	156196649	156196659	-	0.000	0.000	Merged-chr4-156196778-4
NR1196--MA0511.2.RUNX2	chr10	95476168	95476176	-	0.000	0.000	Merged-chr10-95476158-26
NR8310--MA0002.2.RUNX1	chr7	78566849	78566859	+	0.000	0.000	Merged-chr7-78566867-22
NR705--MA0511.2.RUNX2	chr1	178867759	178867767	+	0.000	0.000	Merged-chr1-178867778-2
NR5128--MA0684.1.RUNX3	chr2	59160685	59160694	+	0.000	0.000	Merged-chr2-59160665-10
NR1119--MA0511.2.RUNX2	chr10	80610302	80610310	-	0.000	0.000	Merged-chr10-80610277-9
NR9068--MA0002.2.RUNX1	chr9	41153273	41153283	-	0.000	0.000	Merged-chr9-41153398-36
NR4602--MA0002.2.RUNX1	chr18	61647390	61647400	+	0.000	0.000	Merged-chr18-61647433-25
NR858--MA0002.2.RUNX1	chr10	13967574	13967584	-	0.000	0.000	Merged-chr10-13967586-131
NR9468--MA0684.1.RUNX3	chrX	52760335	52760344	+	0.000	0.000	Merged-chrX-52760494-47
NR8466--MA0002.2.RUNX1	chr7	127376117	127376127	-	0.000	0.000	Merged-chr7-127375955-65
NR2432--MA0684.1.RUNX3	chr13	55255486	55255495	-	0.000	0.000	Merged-chr13-55255412-37
NR2826--MA0002.2.RUNX1	chr14	14088430	14088440	-	0.000	0.000	Merged-chr14-14088309-59
NR696--MA0002.2.RUNX1	chr1	177257423	177257433	-	0.000	0.000	Merged-chr1-177257476-7
NR7248--MA0511.2.RUNX2	chr5	111273868	111273876	+	0.000	0.000	Merged-chr5-111273731-20
NR4840--MA0684.1.RUNX3	chr19	42780005	42780014	-	0.000	0.000	Merged-chr19-42779863-69
NR381--MA0511.2.RUNX2	chr1	94092014	94092022	-	0.000	0.000	Merged-chr1-94091974-43
NR718--MA0511.2.RUNX2	chr1	181117360	181117368	+	0.000	0.000	Merged-chr1-181117384-24
NR4172--MA0511.2.RUNX2	chr17	34630399	34630407	-	0.000	0.000	Merged-chr17-34630470-19
NR4615--MA0002.2.RUNX1	chr18	65312498	65312508	-	0.000	0.000	Merged-chr18-65312505-49
NR1096--MA0684.1.RUNX3	chr10	71226072	71226081	-	0.000	0.000	Merged-chr10-71226142-30
NR6547--MA0002.2.RUNX1	chr4	83273863	83273873	+	0.000	0.000	Merged-chr4-83273873-49
NR2859--MA0684.1.RUNX3	chr14	20775785	20775794	+	0.000	0.000	Merged-chr14-20775848-16
NR3299--MA0684.1.RUNX3	chr15	36214900	36214909	-	0.000	0.000	Merged-chr15-36214970-54
NR8832--MA0684.1.RUNX3	chr8	108823129	108823138	-	0.000	0.000	Merged-chr8-108823126-5
NR2001--MA0511.2.RUNX2	chr12	73598396	73598404	-	0.000	0.000	Merged-chr12-73598343-51
NR2938--MA0511.2.RUNX2	chr14	45691009	45691017	-	0.000	0.000	Merged-chr14-45690982-41
NR9067--MA0684.1.RUNX3	chr9	41116119	41116128	-	0.000	0.000	Merged-chr9-41116264-54
NR1791--MA0002.2.RUNX1	chr12	8208225	8208235	+	0.000	0.000	Merged-chr12-8208226-52
NR4601--MA0684.1.RUNX3	chr18	61571011	61571020	+	0.000	0.000	Merged-chr18-61571068-18
NR6656--MA0002.2.RUNX1	chr4	116168871	116168881	-	0.000	0.000	Merged-chr4-116168946-31
NR6070--MA0511.2.RUNX2	chr3	123508536	123508544	+	0.000	0.000	Merged-chr3-123508551-84
NR6612--MA0511.2.RUNX2	chr4	98113776	98113784	-	0.000	0.000	Merged-chr4-98113853-12
NR3580--MA0002.2.RUNX1	chr15	103258351	103258361	-	0.000	0.000	Merged-chr15-103258343-65
NR8051--MA0684.1.RUNX3	chr6	146434409	146434418	+	0.000	0.000	Merged-chr6-146434496-35
NR7099--MA0511.2.RUNX2	chr5	74126466	74126474	+	0.000	0.000	Merged-chr5-74126578-67
NR2633--MA0511.2.RUNX2	chr13	101308919	101308927	-	0.000	0.000	Merged-chr13-101308963-14
NR8031--MA0002.2.RUNX1	chr6	143751326	143751336	+	0.000	0.000	Merged-chr6-143751233-79
NR8382--MA0511.2.RUNX2	chr7	105633724	105633732	-	0.000	0.000	Merged-chr7-105633562-65
NR6417--MA0002.2.RUNX1	chr4	41708557	41708567	+	0.000	0.000	Merged-chr4-41708469-7
NR8653--MA0511.2.RUNX2	chr8	36016393	36016401	-	0.000	0.000	Merged-chr8-36016456-26
NR7843--MA0002.2.RUNX1	chr6	117431711	117431721	-	0.000	0.000	Merged-chr6-117431708-65
NR4866--MA0684.1.RUNX3	chr19	55332802	55332811	-	0.000	0.000	Merged-chr19-55332814-24
NR4945--MA0511.2.RUNX2	chr2	18524637	18524645	-	0.000	0.000	Merged-chr2-18524516-29
NR579--MA0002.2.RUNX1	chr1	151683178	151683188	+	0.000	0.000	Merged-chr1-151683056-48
NR535--MA0511.2.RUNX2	chr1	144283483	144283491	+	0.000	0.000	Merged-chr1-144283563-68
NR4846--MA0002.2.RUNX1	chr19	46869319	46869329	+	0.000	0.000	Merged-chr19-46869507-48
NR806--MA0511.2.RUNX2	chr10	7005413	7005421	+	0.000	0.000	Merged-chr10-7005430-4
NR7681--MA0002.2.RUNX1	chr6	72957799	72957809	+	0.000	0.000	Merged-chr6-72957924-4
NR7952--MA0002.2.RUNX1	chr6	134700987	134700997	+	0.000	0.000	Merged-chr6-134700850-79
NR6655--MA0684.1.RUNX3	chr4	116053542	116053551	-	0.000	0.000	Merged-chr4-116053495-96
NR6112--MA0002.2.RUNX1	chr3	136264574	136264584	-	0.000	0.000	Merged-chr3-136264415-1
NR5308--MA0511.2.RUNX2	chr2	114145119	114145127	+	0.000	0.000	Merged-chr2-114145226-70
NR4432--MA0002.2.RUNX1	chr18	5990006	5990016	-	0.000	0.000	Merged-chr18-5989979-54
NR6734--MA0511.2.RUNX2	chr4	136189835	136189843	+	0.000	0.000	Merged-chr4-136190007-31
NR2947--MA0684.1.RUNX3	chr14	52338912	52338921	-	0.000	0.000	Merged-chr14-52338882-26
NR9377--MA0511.2.RUNX2	chr9	116366366	116366374	+	0.000	0.000	Merged-chr9-116366334-59
NR8444--MA0684.1.RUNX3	chr7	120918685	120918694	-	0.000	0.000	Merged-chr7-120918613-12
NR2385--MA0002.2.RUNX1	chr13	41302822	41302832	-	0.000	0.000	Merged-chr13-41302926-20
NR674--MA0684.1.RUNX3	chr1	173532205	173532214	+	0.000	0.000	Merged-chr1-173532000-25
NR4859--MA0002.2.RUNX1	chr19	53479719	53479729	-	0.000	0.000	Merged-chr19-53479762-36
NR8676--MA0002.2.RUNX1	chr8	53639123	53639133	-	0.000	0.000	Merged-chr8-53639020-77
NR6002--MA0684.1.RUNX3	chr3	104466687	104466696	-	0.000	0.000	Merged-chr3-104466607-13
NR6668--MA0684.1.RUNX3	chr4	121231419	121231428	+	0.000	0.000	Merged-chr4-121231330-50
NR2371--MA0684.1.RUNX3	chr13	35871294	35871303	+	0.000	0.000	Merged-chr13-35871308-48
NR6476--MA0511.2.RUNX2	chr4	59244348	59244356	+	0.000	0.000	Merged-chr4-59244253-10
NR7822--MA0002.2.RUNX1	chr6	113655057	113655067	+	0.000	0.000	Merged-chr6-113655068-39
NR3320--MA0002.2.RUNX1	chr15	38452800	38452810	-	0.000	0.000	Merged-chr15-38452892-28
NR164--MA0684.1.RUNX3	chr1	52019868	52019877	-	0.000	0.000	Merged-chr1-52019898-50
NR2417--MA0002.2.RUNX1	chr13	49381348	49381358	+	0.000	0.000	Merged-chr13-49381430-36
NR706--MA0684.1.RUNX3	chr1	178867759	178867768	+	0.000	0.000	Merged-chr1-178867778-2
NR8785--MA0002.2.RUNX1	chr8	92272317	92272327	+	0.000	0.000	Merged-chr8-92272314-2
NR2669--MA0002.2.RUNX1	chr13	108298434	108298444	+	0.000	0.000	Merged-chr13-108298444-3
NR5980--MA0002.2.RUNX1	chr3	99141345	99141355	-	0.000	0.000	Merged-chr3-99141311-74
NR8371--MA0002.2.RUNX1	chr7	101060674	101060684	+	0.000	0.000	Merged-chr7-101060728-39
NR2877--MA0511.2.RUNX2	chr14	27045264	27045272	+	0.000	0.000	Merged-chr14-27045220-26
NR6015--MA0684.1.RUNX3	chr3	107846367	107846376	+	0.000	0.000	Merged-chr3-107846367-77
NR4392--MA0002.2.RUNX1	chr17	88123771	88123781	+	0.000	0.000	Merged-chr17-88123873-45
NR8374--MA0511.2.RUNX2	chr7	102210489	102210497	+	0.000	0.000	Merged-chr7-102210325-100
NR8916--MA0511.2.RUNX2	chr8	123034335	123034343	-	0.000	0.000	Merged-chr8-123034437-42
NR1037--MA0511.2.RUNX2	chr10	57799672	57799680	+	0.000	0.000	Merged-chr10-57799667-19
NR6743--MA0684.1.RUNX3	chr4	138257420	138257429	+	0.000	0.000	Merged-chr4-138257384-22
NR1653--MA0002.2.RUNX1	chr11	97434943	97434953	+	0.000	0.000	Merged-chr11-97435107-48
NR7249--MA0684.1.RUNX3	chr5	111273868	111273877	+	0.000	0.000	Merged-chr5-111273731-20
NR3790--MA0002.2.RUNX1	chr16	57231581	57231591	-	0.000	0.000	Merged-chr16-57231478-49
NR190--MA0511.2.RUNX2	chr1	59917569	59917577	-	0.000	0.000	Merged-chr1-59917651-27
NR2572--MA0511.2.RUNX2	chr13	92029928	92029936	+	0.000	0.000	Merged-chr13-92030086-1
NR4153--MA0002.2.RUNX1	chr17	29532144	29532154	+	0.000	0.000	Merged-chr17-29531941-77
NR7530--MA0002.2.RUNX1	chr6	37448149	37448159	+	0.000	0.000	Merged-chr6-37448067-27
NR8036--MA0002.2.RUNX1	chr6	144211185	144211195	-	0.000	0.000	Merged-chr6-144211213-1
NR7930--MA0684.1.RUNX3	chr6	130387068	130387077	+	0.000	0.000	Merged-chr6-130387166-57
NR4205--MA0684.1.RUNX3	chr17	44690608	44690617	-	0.000	0.000	Merged-chr17-44690721-49
NR6071--MA0684.1.RUNX3	chr3	123508536	123508545	+	0.000	0.000	Merged-chr3-123508551-84
NR8959--MA0684.1.RUNX3	chr9	7897824	7897833	+	0.000	0.000	Merged-chr9-7897799-25
NR8145--MA0002.2.RUNX1	chr7	28606014	28606024	+	0.000	0.000	Merged-chr7-28605979-11
NR1523--MA0002.2.RUNX1	chr11	53795063	53795073	-	0.000	0.000	Merged-chr11-53795155-60
NR6421--MA0511.2.RUNX2	chr4	44097944	44097952	-	0.000	0.000	Merged-chr4-44098042-4
NR4166--MA0002.2.RUNX1	chr17	32924810	32924820	-	0.000	0.000	Merged-chr17-32924876-38
NR4708--MA0002.2.RUNX1	chr18	82863209	82863219	-	0.000	0.000	Merged-chr18-82863195-2
NR4295--MA0684.1.RUNX3	chr17	65541199	65541208	+	0.000	0.000	Merged-chr17-65540988-64
NR2508--MA0511.2.RUNX2	chr13	75035049	75035057	+	0.000	0.000	Merged-chr13-75035178-8
NR583--MA0511.2.RUNX2	chr1	155476450	155476458	-	0.000	0.000	Merged-chr1-155476472-40
NR6325--MA0511.2.RUNX2	chr4	15986589	15986597	+	0.000	0.000	Merged-chr4-15986540-43
NR8383--MA0684.1.RUNX3	chr7	105633723	105633732	-	0.000	0.000	Merged-chr7-105633562-65
NR2138--MA0002.2.RUNX1	chr12	101971476	101971486	-	0.000	0.000	Merged-chr12-101971468-9
NR6974--MA0684.1.RUNX3	chr5	37067399	37067408	-	0.000	0.000	Merged-chr5-37067269-61
NR6749--MA0002.2.RUNX1	chr4	143219584	143219594	-	0.000	0.000	Merged-chr4-143219574-43
NR4179--MA0002.2.RUNX1	chr17	35115619	35115629	-	0.000	0.000	Merged-chr17-35115733-16
NR5876--MA0002.2.RUNX1	chr3	75714111	75714121	-	0.000	0.000	Merged-chr3-75714014-36
NR3530--MA0002.2.RUNX1	chr15	93298364	93298374	+	0.000	0.000	Merged-chr15-93298411-30
NR6735--MA0684.1.RUNX3	chr4	136189835	136189844	+	0.000	0.000	Merged-chr4-136190007-31
NR4784--MA0684.1.RUNX3	chr19	15883264	15883273	-	0.000	0.000	Merged-chr19-15883225-34
NR374--MA0684.1.RUNX3	chr1	92130283	92130292	+	0.000	0.000	Merged-chr1-92130217-1
NR11--MA0002.2.RUNX1	chr1	6467286	6467296	+	0.000	0.000	Merged-chr1-6467226-38
NR9550--MA0002.2.RUNX1	chrX	136616068	136616078	-	0.000	0.000	Merged-chrX-136616157-16
NR2879--MA0002.2.RUNX1	chr14	27261030	27261040	+	0.000	0.000	Merged-chr14-27261045-15
NR3910--MA0002.2.RUNX1	chr16	88302806	88302816	-	0.000	0.000	Merged-chr16-88302770-2
NR8647--MA0002.2.RUNX1	chr8	35366845	35366855	-	0.000	0.000	Merged-chr8-35366715-10
NR278--MA0684.1.RUNX3	chr1	78537715	78537724	+	0.000	0.000	Merged-chr1-78537773-101
NR3891--MA0002.2.RUNX1	chr16	84584041	84584051	-	0.000	0.000	Merged-chr16-84584013-98
NR3420--MA0684.1.RUNX3	chr15	66034099	66034108	+	0.000	0.000	Merged-chr15-66034131-37
NR7730--MA0511.2.RUNX2	chr6	88518899	88518907	+	0.000	0.000	Merged-chr6-88518766-67
NR2180--MA0684.1.RUNX3	chr12	115242816	115242825	+	0.000	0.000	Merged-chr12-115242881-34
NR8170--MA0511.2.RUNX2	chr7	34313587	34313595	-	0.000	0.000	Merged-chr7-34313409-64
NR7360--MA0002.2.RUNX1	chr5	140596992	140597002	+	0.000	0.000	Merged-chr5-140597113-126
NR3943--MA0684.1.RUNX3	chr16	92867431	92867440	-	0.000	0.000	Merged-chr16-92867582-45
NR8471--MA0684.1.RUNX3	chr7	128158950	128158959	-	0.000	0.000	Merged-chr7-128158931-27
NR1767--MA0002.2.RUNX1	chr11	119385142	119385152	-	0.000	0.000	Merged-chr11-119385060-32
NR2434--MA0511.2.RUNX2	chr13	55418166	55418174	-	0.000	0.000	Merged-chr13-55418309-36
NR1624--MA0002.2.RUNX1	chr11	86683970	86683980	+	0.000	0.000	Merged-chr11-86683864-65
NR6522--MA0511.2.RUNX2	chr4	70410407	70410415	+	0.000	0.000	Merged-chr4-70410445-57
NR6317--MA0511.2.RUNX2	chr4	12089617	12089625	-	0.000	0.000	Merged-chr4-12089587-57
NR8917--MA0684.1.RUNX3	chr8	123034334	123034343	-	0.000	0.000	Merged-chr8-123034437-42
NR4637--MA0511.2.RUNX2	chr18	69196344	69196352	-	0.000	0.000	Merged-chr18-69196479-70
NR6966--MA0684.1.RUNX3	chr5	35166061	35166070	-	0.000	0.000	Merged-chr5-35166204-55
NR8498--MA0002.2.RUNX1	chr7	140137989	140137999	+	0.000	0.000	Merged-chr7-140137836-67
NR8769--MA0002.2.RUNX1	chr8	88279325	88279335	+	0.000	0.000	Merged-chr8-88279591-45
NR5964--MA0002.2.RUNX1	chr3	95722625	95722635	+	0.000	0.000	Merged-chr3-95722546-39
NR7773--MA0684.1.RUNX3	chr6	100255528	100255537	+	0.000	0.000	Merged-chr6-100255672-12
NR7501--MA0002.2.RUNX1	chr6	30671900	30671910	-	0.000	0.000	Merged-chr6-30671721-27
NR8484--MA0684.1.RUNX3	chr7	132686646	132686655	+	0.000	0.000	Merged-chr7-132686748-28
NR8755--MA0684.1.RUNX3	chr8	81704154	81704163	-	0.000	0.000	Merged-chr8-81703996-53
NR3394--MA0002.2.RUNX1	chr15	59374269	59374279	-	0.000	0.000	Merged-chr15-59374324-92
NR4603--MA0511.2.RUNX2	chr18	62164364	62164372	-	0.000	0.000	Merged-chr18-62164450-51
NR8136--MA0684.1.RUNX3	chr7	25756230	25756239	+	0.000	0.000	Merged-chr7-25756161-11
NR1571--MA0002.2.RUNX1	chr11	75336850	75336860	+	0.000	0.000	Merged-chr11-75337042-92
NR489--MA0002.2.RUNX1	chr1	131384533	131384543	+	0.000	0.000	Merged-chr1-131384650-38
NR3774--MA0002.2.RUNX1	chr16	52064537	52064547	+	0.000	0.000	Merged-chr16-52064719-40
NR2748--MA0684.1.RUNX3	chr13	119706666	119706675	-	0.000	0.000	Merged-chr13-119706684-31
NR1746--MA0002.2.RUNX1	chr11	118227849	118227859	-	0.000	0.000	Merged-chr11-118227847-19
NR6644--MA0511.2.RUNX2	chr4	108832959	108832967	+	0.000	0.000	Merged-chr4-108833099-2
NR2142--MA0511.2.RUNX2	chr12	105013232	105013240	+	0.000	0.000	Merged-chr12-105013301-48
NR1332--MA0002.2.RUNX1	chr10	128716497	128716507	-	0.000	0.000	Merged-chr10-128716299-65
NR5692--MA0684.1.RUNX3	chr3	31145911	31145920	-	0.000	0.000	Merged-chr3-31145985-42
NR3412--MA0684.1.RUNX3	chr15	60141833	60141842	+	0.000	0.000	Merged-chr15-60141822-49
NR7722--MA0511.2.RUNX2	chr6	86849016	86849024	+	0.000	0.000	Merged-chr6-86849148-101
NR8006--MA0684.1.RUNX3	chr6	140314110	140314119	+	0.000	0.000	Merged-chr6-140314075-23
NR2046--MA0511.2.RUNX2	chr12	85686662	85686670	+	0.000	0.000	Merged-chr12-85686710-55
NR3787--MA0002.2.RUNX1	chr16	55888327	55888337	+	0.000	0.000	Merged-chr16-55888204-77
NR4769--MA0002.2.RUNX1	chr19	10747749	10747759	-	0.000	0.000	Merged-chr19-10747819-69
