#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR5787--MA0140.2.GATA1::TAL1	chr2	165639597	165639614	-	0.000	0.000	Merged-chr2-165639505-4
NR5563--MA0036.3.GATA2	chr2	122125775	122125785	+	0.000	0.000	Merged-chr2-122125883-8
NR1112--MA1104.1.GATA6	chr10	62665829	62665841	+	0.000	0.000	Merged-chr10-62665963-7
NR9404--MA0035.3.Gata1	chr8	120537477	120537487	-	0.000	0.000	Merged-chr8-120537413-55
NR3059--MA0036.3.GATA2	chr14	27562727	27562737	-	0.000	0.000	Merged-chr14-27562668-44
NR8349--MA0482.1.Gata4	chr6	128972763	128972773	-	0.000	0.000	Merged-chr6-128972909-46
NR1661--MA0482.1.Gata4	chr11	66906108	66906118	-	0.000	0.000	Merged-chr11-66906049-23
NR1727--MA0482.1.Gata4	chr11	98497545	98497555	+	0.000	0.000	Merged-chr11-98497586-22
NR2167--MA0482.1.Gata4	chr12	89719509	89719519	-	0.000	0.000	Merged-chr12-89719457-81
NR561--MA0766.1.GATA5	chr1	130838475	130838482	+	0.000	0.000	Merged-chr1-130838519-27
NR9632--MA0482.1.Gata4	chr9	78024981	78024991	+	0.000	0.000	Merged-chr9-78024957-31
NR9494--MA0035.3.Gata1	chr9	15064300	15064310	+	0.000	0.000	Merged-chr9-15064298-12
NR4732--MA0766.1.GATA5	chr18	39091413	39091420	+	0.000	0.000	Merged-chr18-39091619-9
NR413--MA0035.3.Gata1	chr1	94803981	94803991	+	0.000	0.000	Merged-chr1-94803919-2
NR615--MA0037.3.GATA3	chr1	143202939	143202946	+	0.000	0.000	Merged-chr1-143203062-8
NR312--MA0036.3.GATA2	chr1	79684258	79684268	+	0.000	0.000	Merged-chr1-79684355-13
NR6925--MA0036.3.GATA2	chr4	75278973	75278983	-	0.000	0.000	Merged-chr4-75279089-1
NR5066--MA0036.3.GATA2	chr19	33053336	33053346	+	0.000	0.000	Merged-chr19-33053321-32
NR8475--MA0037.3.GATA3	chr6	140308148	140308155	+	0.000	0.000	Merged-chr6-140308190-9
NR3001--MA0766.1.GATA5	chr14	14019694	14019701	+	0.000	0.000	Merged-chr14-14019640-26
NR1629--MA0036.3.GATA2	chr11	53141383	53141393	-	0.000	0.000	Merged-chr11-53141237-14
NR1706--MA0482.1.Gata4	chr11	88455551	88455561	+	0.000	0.000	Merged-chr11-88455545-42
NR7111--MA1104.1.GATA6	chr4	126677480	126677492	+	0.000	0.000	Merged-chr4-126677717-65
NR6445--MA0140.2.GATA1::TAL1	chr3	135513419	135513436	-	0.000	0.000	Merged-chr3-135513515-51
NR6872--MA0036.3.GATA2	chr4	59190871	59190881	-	0.000	0.000	Merged-chr4-59190847-19
NR3091--MA0766.1.GATA5	chr14	40927279	40927286	+	0.000	0.000	Merged-chr14-40927194-29
NR9016--MA0035.3.Gata1	chr7	135598688	135598698	-	0.000	0.000	Merged-chr7-135598633-32
NR1748--MA0766.1.GATA5	chr11	104609421	104609428	+	0.000	0.000	Merged-chr11-104609685-47
NR9592--MA0482.1.Gata4	chr9	50841521	50841531	+	0.000	0.000	Merged-chr9-50841386-17
NR1723--MA1104.1.GATA6	chr11	97994750	97994762	+	0.000	0.000	Merged-chr11-97994878-44
NR1518--MA1104.1.GATA6	chr11	6528673	6528685	+	0.000	0.000	Merged-chr11-6528717-51
NR891--MA0036.3.GATA2	chr10	13999025	13999035	-	0.000	0.000	Merged-chr10-13999186-36
NR1448--MA0482.1.Gata4	chr10	122578486	122578496	+	0.000	0.000	Merged-chr10-122578660-68
NR7615--MA0036.3.GATA2	chr5	92204518	92204528	-	0.000	0.000	Merged-chr5-92204715-7
NR7149--MA0766.1.GATA5	chr4	136180265	136180272	+	0.000	0.000	Merged-chr4-136180395-76
NR7600--MA1104.1.GATA6	chr5	89036397	89036409	+	0.000	0.000	Merged-chr5-89036442-30
NR3779--MA0036.3.GATA2	chr16	4762247	4762257	-	0.000	0.000	Merged-chr16-4762365-8
NR2960--MA0035.3.Gata1	chr14	8255425	8255435	+	0.000	0.000	Merged-chr14-8255378-13
NR5417--MA0035.3.Gata1	chr2	84241285	84241295	+	0.000	0.000	Merged-chr2-84241339-6
NR1879--MA1104.1.GATA6	chr12	25013043	25013055	-	0.000	0.000	Merged-chr12-25013214-16
NR8725--MA0037.3.GATA3	chr7	58319576	58319583	-	0.000	0.000	Merged-chr7-58319604-3
NR9799--MA0036.3.GATA2	chr9	123087720	123087730	-	0.000	0.000	Merged-chr9-123087769-13
NR1707--MA0140.2.GATA1::TAL1	chr11	88455552	88455569	+	0.000	0.000	Merged-chr11-88455545-42
NR7899--MA1104.1.GATA6	chr6	24031951	24031963	-	0.000	0.000	Merged-chr6-24031822-2
NR9000--MA0766.1.GATA5	chr7	130774092	130774099	+	0.000	0.000	Merged-chr7-130774226-12
NR8270--MA0766.1.GATA5	chr6	115768349	115768356	-	0.000	0.000	Merged-chr6-115768473-6
NR2450--MA0035.3.Gata1	chr13	14119712	14119722	-	0.000	0.000	Merged-chr13-14119585-9
NR5026--MA0482.1.Gata4	chr19	12026835	12026845	-	0.000	0.000	Merged-chr19-12026851-22
NR4332--MA0037.3.GATA3	chr17	18718469	18718476	+	0.000	0.000	Merged-chr17-18718477-13
NR657--MA0035.3.Gata1	chr1	151009414	151009424	+	0.000	0.000	Merged-chr1-151009545-50
NR9893--MA1104.1.GATA6	chrX	109113827	109113839	-	0.000	0.000	Merged-chrX-109113990-42
NR1446--MA0036.3.GATA2	chr10	122054863	122054873	+	0.000	0.000	Merged-chr10-122054760-22
NR1799--MA0035.3.Gata1	chr12	4572125	4572135	-	0.000	0.000	Merged-chr12-4572121-7
NR9816--MA1104.1.GATA6	chrX	7566381	7566393	-	0.000	0.000	Merged-chrX-7566514-6
NR6765--MA0766.1.GATA5	chr4	32291747	32291754	+	0.000	0.000	Merged-chr4-32291576-26
NR2625--MA0035.3.Gata1	chr13	66991737	66991747	-	0.000	0.000	Merged-chr13-66991703-16
NR5662--MA0037.3.GATA3	chr2	140051796	140051803	+	0.000	0.000	Merged-chr2-140051762-17
NR9402--MA1104.1.GATA6	chr8	120537476	120537488	+	0.000	0.000	Merged-chr8-120537413-55
NR6084--MA0140.2.GATA1::TAL1	chr3	58622621	58622638	+	0.000	0.000	Merged-chr3-58622670-34
NR7400--MA0482.1.Gata4	chr5	29200063	29200073	+	0.000	0.000	Merged-chr5-29200032-4
NR2914--MA0766.1.GATA5	chr13	113639071	113639078	-	0.000	0.000	Merged-chr13-113639155-24
NR3697--MA0035.3.Gata1	chr15	80590804	80590814	-	0.000	0.000	Merged-chr15-80590747-44
NR4194--MA0140.2.GATA1::TAL1	chr16	95798615	95798632	+	0.000	0.000	Merged-chr16-95798581-80
NR2317--MA0037.3.GATA3	chr12	112606011	112606018	-	0.000	0.000	Merged-chr12-112605824-36
NR411--MA1104.1.GATA6	chr1	94803980	94803992	-	0.000	0.000	Merged-chr1-94803919-2
NR9169--MA0766.1.GATA5	chr8	36194320	36194327	-	0.000	0.000	Merged-chr8-36194183-57
NR8340--MA0035.3.Gata1	chr6	127474042	127474052	-	0.000	0.000	Merged-chr6-127474146-19
NR2298--MA0037.3.GATA3	chr12	107362207	107362214	+	0.000	0.000	Merged-chr12-107362270-34
NR365--MA0035.3.Gata1	chr1	88578422	88578432	-	0.000	0.000	Merged-chr1-88578300-28
NR264--MA0036.3.GATA2	chr1	66987716	66987726	+	0.000	0.000	Merged-chr1-66987794-41
NR7919--MA0140.2.GATA1::TAL1	chr6	30592068	30592085	+	0.000	0.000	Merged-chr6-30592201-27
NR1668--MA0140.2.GATA1::TAL1	chr11	68768348	68768365	-	0.000	0.000	Merged-chr11-68768507-16
NR797--MA0766.1.GATA5	chr1	180364121	180364128	-	0.000	0.000	Merged-chr1-180364196-41
NR3163--MA0482.1.Gata4	chr14	60118305	60118315	+	0.000	0.000	Merged-chr14-60118138-14
NR4783--MA0036.3.GATA2	chr18	50014637	50014647	-	0.000	0.000	Merged-chr18-50014584-52
NR1662--MA1104.1.GATA6	chr11	66906108	66906120	+	0.000	0.000	Merged-chr11-66906049-23
NR8512--MA0140.2.GATA1::TAL1	chr6	142567587	142567604	+	0.000	0.000	Merged-chr6-142567710-6
NR3690--MA0037.3.GATA3	chr15	77816369	77816376	-	0.000	0.000	Merged-chr15-77816334-52
NR9276--MA0140.2.GATA1::TAL1	chr8	79375076	79375093	+	0.000	0.000	Merged-chr8-79375141-3
NR9633--MA1104.1.GATA6	chr9	78024979	78024991	-	0.000	0.000	Merged-chr9-78024957-31
NR2171--MA0035.3.Gata1	chr12	89719510	89719520	-	0.000	0.000	Merged-chr12-89719457-81
NR3543--MA0482.1.Gata4	chr15	36440112	36440122	-	0.000	0.000	Merged-chr15-36440213-15
NR3180--MA0037.3.GATA3	chr14	66218980	66218987	-	0.000	0.000	Merged-chr14-66218968-32
NR8642--MA0140.2.GATA1::TAL1	chr7	25238363	25238380	-	0.000	0.000	Merged-chr7-25238227-126
NR134--MA0036.3.GATA2	chr1	35653568	35653578	-	0.000	0.000	Merged-chr1-35653441-55
NR1771--MA0037.3.GATA3	chr11	113788693	113788700	-	0.000	0.000	Merged-chr11-113788685-32
NR2154--MA0140.2.GATA1::TAL1	chr12	86795955	86795972	-	0.000	0.000	Merged-chr12-86795851-62
NR4685--MA0037.3.GATA3	chr18	21122265	21122272	-	0.000	0.000	Merged-chr18-21122105-31
NR9742--MA0037.3.GATA3	chr9	94660056	94660063	+	0.000	0.000	Merged-chr9-94659852-5
NR6410--MA0482.1.Gata4	chr3	131134104	131134114	-	0.000	0.000	Merged-chr3-131134204-2
NR2102--MA0036.3.GATA2	chr12	73598432	73598442	+	0.000	0.000	Merged-chr12-73598343-51
NR1029--MA0035.3.Gata1	chr10	43758227	43758237	+	0.000	0.000	Merged-chr10-43758318-11
NR3166--MA0035.3.Gata1	chr14	60118304	60118314	+	0.000	0.000	Merged-chr14-60118138-14
NR2293--MA0035.3.Gata1	chr12	105722904	105722914	+	0.000	0.000	Merged-chr12-105722863-24
NR2540--MA0482.1.Gata4	chr13	37537938	37537948	+	0.000	0.000	Merged-chr13-37538007-40
NR562--MA0035.3.Gata1	chr1	130838473	130838483	-	0.000	0.000	Merged-chr1-130838519-27
