#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR8502--MA1107.1.KLF9	chr10	126901390	126901402	-	0.000	0.000	Merged-chr10-126901254-64
NR25906--MA0741.1.KLF16	chr17	8525165	8525175	-	0.000	0.000	Merged-chr17-8525059-23
NR35077--MA1107.1.KLF9	chr2	84799142	84799154	-	0.000	0.000	Merged-chr2-84799053-115
NR9377--MA1107.1.KLF9	chr11	32769097	32769109	-	0.000	0.000	Merged-chr11-32769022-47
NR7879--MA0599.1.KLF5	chr10	116581957	116581966	+	0.000	0.000	Merged-chr10-116581803-166
NR44112--MA0493.1.Klf1	chr4	109079908	109079918	+	0.000	0.000	Merged-chr4-109079913-32
NR877--MA0493.1.Klf1	chr1	64121729	64121739	-	0.000	0.000	Merged-chr1-64121787-120
NR8045--MA0039.3.KLF4	chr10	118443072	118443082	-	0.000	0.000	Merged-chr10-118443080-28
NR13748--MA0741.1.KLF16	chr12	65258707	65258717	-	0.000	0.000	Merged-chr12-65258774-28
NR6275--MA0742.1.Klf12	chr10	77033175	77033189	-	0.000	0.000	Merged-chr10-77033384-72
NR65093--MA0599.1.KLF5	chr9	78489194	78489203	+	0.000	0.000	Merged-chr9-78489122-54
NR9019--MA1107.1.KLF9	chr11	11519455	11519467	+	0.000	0.000	Merged-chr11-11519616-36
NR58301--MA0599.1.KLF5	chr7	114088139	114088148	+	0.000	0.000	Merged-chr7-114088152-53
NR67688--MA1107.1.KLF9	chrX	99136008	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR35744--MA1107.1.KLF9	chr2	115729945	115729957	-	0.000	0.000	Merged-chr2-115730038-1
NR7440--MA0741.1.KLF16	chr10	96616867	96616877	+	0.000	0.000	Merged-chr10-96617072-57
NR41159--MA0742.1.Klf12	chr3	133406336	133406350	-	0.000	0.000	Merged-chr3-133406363-24
NR67134--MA0599.1.KLF5	chrX	13461762	13461771	+	0.000	0.000	Merged-chrX-13461805-52
NR52179--MA0740.1.KLF14	chr6	51524596	51524609	-	0.000	0.000	Merged-chr6-51524468-76
NR36956--MA0599.1.KLF5	chr2	152029393	152029402	-	0.000	0.000	Merged-chr2-152029501-52
NR11765--MA0740.1.KLF14	chr11	98810129	98810142	-	0.000	0.000	Merged-chr11-98809866-77
NR22409--MA0493.1.Klf1	chr15	80233831	80233841	+	0.000	0.000	Merged-chr15-80233973-50
NR42324--MA0741.1.KLF16	chr4	8647598	8647608	-	0.000	0.000	Merged-chr4-8647545-77
NR47624--MA0599.1.KLF5	chr5	53267063	53267072	+	0.000	0.000	Merged-chr5-53267220-63
NR45789--MA0599.1.KLF5	chr4	141368094	141368103	+	0.000	0.000	Merged-chr4-141368229-19
NR51428--MA0493.1.Klf1	chr6	7692950	7692960	+	0.000	0.000	Merged-chr6-7693112-62
NR60731--MA0493.1.Klf1	chr8	57488716	57488726	-	0.000	0.000	Merged-chr8-57488538-11
NR19245--MA0741.1.KLF16	chr14	51884753	51884763	+	0.000	0.000	Merged-chr14-51884855-41
NR40545--MA0493.1.Klf1	chr3	116424263	116424273	-	0.000	0.000	Merged-chr3-116424067-206
NR10234--MA1107.1.KLF9	chr11	63975359	63975371	-	0.000	0.000	Merged-chr11-63975435-48
NR19265--MA0599.1.KLF5	chr14	52244591	52244600	-	0.000	0.000	Merged-chr14-52244514-55
NR5826--MA0741.1.KLF16	chr10	61715250	61715260	-	0.000	0.000	Merged-chr10-61715305-29
NR22114--MA0599.1.KLF5	chr15	76368852	76368861	+	0.000	0.000	Merged-chr15-76369030-46
NR11231--MA0599.1.KLF5	chr11	87578391	87578400	+	0.000	0.000	Merged-chr11-87578522-34
NR39996--MA1107.1.KLF9	chr3	97658151	97658163	-	0.000	0.000	Merged-chr3-97658299-79
NR52899--MA0599.1.KLF5	chr6	86365599	86365608	-	0.000	0.000	Merged-chr6-86365536-92
NR2527--MA1107.1.KLF9	chr1	143644285	143644297	-	0.000	0.000	Merged-chr1-143644426-22
NR32508--MA0657.1.KLF13	chr19	53248199	53248216	-	0.000	0.000	Merged-chr19-53248204-21
NR23270--MA0741.1.KLF16	chr15	99875437	99875447	+	0.000	0.000	Merged-chr15-99875491-38
NR10672--MA0741.1.KLF16	chr11	74897115	74897125	-	0.000	0.000	Merged-chr11-74897454-145
NR8683--MA0742.1.Klf12	chr10	128549189	128549203	-	0.000	0.000	Merged-chr10-128549173-47
NR1205--MA0493.1.Klf1	chr1	79561004	79561014	-	0.000	0.000	Merged-chr1-79561257-51
NR59947--MA0741.1.KLF16	chr8	8661411	8661421	+	0.000	0.000	Merged-chr8-8661451-105
NR29832--MA0493.1.Klf1	chr18	56562414	56562424	+	0.000	0.000	Merged-chr18-56562419-49
NR50070--MA0599.1.KLF5	chr5	129725047	129725056	+	0.000	0.000	Merged-chr5-129725191-86
NR13154--MA0039.3.KLF4	chr12	12421023	12421033	+	0.000	0.000	Merged-chr12-12421054-45
NR58986--MA0599.1.KLF5	chr7	127393673	127393682	-	0.000	0.000	Merged-chr7-127393642-77
NR16440--MA0741.1.KLF16	chr13	51781640	51781650	+	0.000	0.000	Merged-chr13-51781746-17
NR64545--MA0599.1.KLF5	chr9	64811408	64811417	-	0.000	0.000	Merged-chr9-64811336-89
NR13866--MA0742.1.Klf12	chr12	70825363	70825377	-	0.000	0.000	Merged-chr12-70825421-128
NR6215--MA1107.1.KLF9	chr10	75667626	75667638	+	0.000	0.000	Merged-chr10-75667633-88
NR15679--MA1107.1.KLF9	chr13	13492092	13492104	+	0.000	0.000	Merged-chr13-13492146-24
NR65620--MA0740.1.KLF14	chr9	101251889	101251902	+	0.000	0.000	Merged-chr9-101251656-72
NR55918--MA0599.1.KLF5	chr7	27361660	27361669	-	0.000	0.000	Merged-chr7-27361571-54
NR1455--MA1107.1.KLF9	chr1	88205751	88205763	+	0.000	0.000	Merged-chr1-88205704-31
NR15464--MA1107.1.KLF9	chr12	117182781	117182793	+	0.000	0.000	Merged-chr12-117182777-1
NR5412--MA0741.1.KLF16	chr10	41595765	41595775	-	0.000	0.000	Merged-chr10-41595749-48
NR47530--MA0599.1.KLF5	chr5	41708078	41708087	+	0.000	0.000	Merged-chr5-41708072-132
NR39643--MA0493.1.Klf1	chr3	89378396	89378406	-	0.000	0.000	Merged-chr3-89378543-26
NR31824--MA0493.1.Klf1	chr19	29805229	29805239	-	0.000	0.000	Merged-chr19-29805286-18
NR51782--MA0740.1.KLF14	chr6	33249007	33249020	+	0.000	0.000	Merged-chr6-33249191-56
NR52885--MA0493.1.Klf1	chr6	86004518	86004528	+	0.000	0.000	Merged-chr6-86004473-33
NR33795--MA0741.1.KLF16	chr2	32451558	32451568	-	0.000	0.000	Merged-chr2-32451702-107
NR48127--MA0493.1.Klf1	chr5	75066855	75066865	+	0.000	0.000	Merged-chr5-75066831-3
NR56124--MA0740.1.KLF14	chr7	30216971	30216984	-	0.000	0.000	Merged-chr7-30216934-21
NR10800--MA0741.1.KLF16	chr11	77887856	77887866	+	0.000	0.000	Merged-chr11-77887652-60
NR58639--MA0742.1.Klf12	chr7	121734407	121734421	-	0.000	0.000	Merged-chr7-121734454-58
NR10448--MA0740.1.KLF14	chr11	69919795	69919808	+	0.000	0.000	Merged-chr11-69919909-46
NR13732--MA1107.1.KLF9	chr12	64917704	64917716	+	0.000	0.000	Merged-chr12-64917934-55
NR59230--MA0740.1.KLF14	chr7	132336887	132336900	-	0.000	0.000	Merged-chr7-132337014-20
NR62804--MA0599.1.KLF5	chr8	122376581	122376590	-	0.000	0.000	Merged-chr8-122376734-68
NR4509--MA0741.1.KLF16	chr1	191718337	191718347	-	0.000	0.000	Merged-chr1-191718229-88
NR52911--MA0741.1.KLF16	chr6	86472450	86472460	-	0.000	0.000	Merged-chr6-86472482-99
NR68224--MA0599.1.KLF5	chrX	164382076	164382085	-	0.000	0.000	Merged-chrX-164382152-46
NR26487--MA0599.1.KLF5	chr17	25570782	25570791	+	0.000	0.000	Merged-chr17-25570881-49
NR60405--MA0599.1.KLF5	chr8	31176267	31176276	+	0.000	0.000	Merged-chr8-31176190-29
NR48377--MA1107.1.KLF9	chr5	90640700	90640712	-	0.000	0.000	Merged-chr5-90640561-39
NR7--MA1107.1.KLF9	chr1	4496533	4496545	-	0.000	0.000	Merged-chr1-4496602-47
NR50397--MA0599.1.KLF5	chr5	135187151	135187160	-	0.000	0.000	Merged-chr5-135187170-73
NR31510--MA1107.1.KLF9	chr19	11611829	11611841	-	0.000	0.000	Merged-chr19-11611733-15
NR55968--MA0741.1.KLF16	chr7	27838540	27838550	+	0.000	0.000	Merged-chr7-27838608-46
NR6685--MA1107.1.KLF9	chr10	80848766	80848778	+	0.000	0.000	Merged-chr10-80848752-35
NR26129--MA0599.1.KLF5	chr17	13668662	13668671	+	0.000	0.000	Merged-chr17-13668793-34
NR41555--MA0599.1.KLF5	chr3	144689409	144689418	-	0.000	0.000	Merged-chr3-144689428-21
NR64727--MA0039.3.KLF4	chr9	69068527	69068537	-	0.000	0.000	Merged-chr9-69068633-33
NR38491--MA0599.1.KLF5	chr3	10351463	10351472	-	0.000	0.000	Merged-chr3-10351318-69
NR55487--MA1107.1.KLF9	chr7	16891758	16891770	+	0.000	0.000	Merged-chr7-16891959-60
NR17469--MA0741.1.KLF16	chr13	95765257	95765267	-	0.000	0.000	Merged-chr13-95765232-46
NR48201--MA0741.1.KLF16	chr5	76779465	76779475	-	0.000	0.000	Merged-chr5-76779382-27
NR38348--MA0599.1.KLF5	chr2	180679044	180679053	+	0.000	0.000	Merged-chr2-180678860-52
NR16868--MA0493.1.Klf1	chr13	64432306	64432316	+	0.000	0.000	Merged-chr13-64432516-70
NR68227--MA0742.1.Klf12	chrX	164382159	164382173	+	0.000	0.000	Merged-chrX-164382152-46
NR52419--MA1107.1.KLF9	chr6	58844598	58844610	-	0.000	0.000	Merged-chr6-58844366-72
NR56647--MA0740.1.KLF14	chr7	46033780	46033793	-	0.000	0.000	Merged-chr7-46033779-50
NR27250--MA0599.1.KLF5	chr17	36083528	36083537	+	0.000	0.000	Merged-chr17-36083529-56
NR31189--MA0599.1.KLF5	chr19	5098553	5098562	-	0.000	0.000	Merged-chr19-5098548-15
NR60073--MA0493.1.Klf1	chr8	12873863	12873873	+	0.000	0.000	Merged-chr8-12873848-58
NR36314--MA0741.1.KLF16	chr2	132203842	132203852	+	0.000	0.000	Merged-chr2-132203924-18
NR23716--MA0741.1.KLF16	chr16	13819266	13819276	-	0.000	0.000	Merged-chr16-13819185-114
NR46198--MA0493.1.Klf1	chr4	149701633	149701643	+	0.000	0.000	Merged-chr4-149701698-24
NR16820--MA0741.1.KLF16	chr13	63431378	63431388	+	0.000	0.000	Merged-chr13-63431477-108
NR39675--MA0599.1.KLF5	chr3	89911333	89911342	-	0.000	0.000	Merged-chr3-89911440-10
NR60875--MA0599.1.KLF5	chr8	67494795	67494804	-	0.000	0.000	Merged-chr8-67494933-71
NR37141--MA0493.1.Klf1	chr2	155811963	155811973	+	0.000	0.000	Merged-chr2-155812086-49
NR49715--MA0742.1.Klf12	chr5	122209816	122209830	+	0.000	0.000	Merged-chr5-122209892-38
NR31641--MA0599.1.KLF5	chr19	21737794	21737803	+	0.000	0.000	Merged-chr19-21737663-55
NR26639--MA0742.1.Klf12	chr17	27909228	27909242	+	0.000	0.000	Merged-chr17-27909139-107
NR572--MA1107.1.KLF9	chr1	43880615	43880627	-	0.000	0.000	Merged-chr1-43880599-41
NR59709--MA0599.1.KLF5	chr7	143052721	143052730	-	0.000	0.000	Merged-chr7-143052544-1
NR17890--MA1107.1.KLF9	chr13	104937887	104937899	+	0.000	0.000	Merged-chr13-104937983-19
NR61933--MA0493.1.Klf1	chr8	95369739	95369749	+	0.000	0.000	Merged-chr8-95369863-17
NR151--MA0742.1.Klf12	chr1	20912779	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR3907--MA0741.1.KLF16	chr1	180548109	180548119	-	0.000	0.000	Merged-chr1-180548194-33
NR61921--MA0657.1.KLF13	chr8	95320968	95320985	+	0.000	0.000	Merged-chr8-95320775-75
NR30999--MA0599.1.KLF5	chr18	84889093	84889102	-	0.000	0.000	Merged-chr18-84889023-40
NR23031--MA0741.1.KLF16	chr15	94629116	94629126	-	0.000	0.000	Merged-chr15-94629122-22
NR45000--MA1107.1.KLF9	chr4	130910683	130910695	-	0.000	0.000	Merged-chr4-130910812-33
NR50970--MA0599.1.KLF5	chr5	144254698	144254707	-	0.000	0.000	Merged-chr5-144254762-7
NR52889--MA1107.1.KLF9	chr6	86127151	86127163	-	0.000	0.000	Merged-chr6-86127203-6
NR21060--MA0599.1.KLF5	chr15	6624691	6624700	-	0.000	0.000	Merged-chr15-6625020-114
NR67964--MA0741.1.KLF16	chrX	142228659	142228669	+	0.000	0.000	Merged-chrX-142228756-3
NR39672--MA0741.1.KLF16	chr3	89892682	89892692	-	0.000	0.000	Merged-chr3-89892725-25
NR7182--MA0741.1.KLF16	chr10	90969597	90969607	-	0.000	0.000	Merged-chr10-90969735-47
NR34015--MA0741.1.KLF16	chr2	37703407	37703417	-	0.000	0.000	Merged-chr2-37703369-89
NR21417--MA0741.1.KLF16	chr15	36609133	36609143	-	0.000	0.000	Merged-chr15-36609064-106
NR67830--MA0742.1.Klf12	chrX	123103449	123103463	+	0.000	0.000	Merged-chrX-123103543-67
NR7724--MA0741.1.KLF16	chr10	111102954	111102964	+	0.000	0.000	Merged-chr10-111102896-60
NR18735--MA0599.1.KLF5	chr14	20793349	20793358	-	0.000	0.000	Merged-chr14-20793520-2
NR24376--MA0740.1.KLF14	chr16	37385004	37385017	+	0.000	0.000	Merged-chr16-37384954-25
NR47068--MA1107.1.KLF9	chr5	24453115	24453127	+	0.000	0.000	Merged-chr5-24453023-10
NR63733--MA0741.1.KLF16	chr9	32672294	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR354--MA0599.1.KLF5	chr1	36919867	36919876	+	0.000	0.000	Merged-chr1-36919930-2
NR48310--MA0741.1.KLF16	chr5	88676282	88676292	-	0.000	0.000	Merged-chr5-88676360-5
NR45140--MA0599.1.KLF5	chr4	132884461	132884470	-	0.000	0.000	Merged-chr4-132884326-57
NR18716--MA1107.1.KLF9	chr14	20479948	20479960	-	0.000	0.000	Merged-chr14-20479960-47
NR15692--MA0039.3.KLF4	chr13	14011781	14011791	-	0.000	0.000	Merged-chr13-14011718-22
NR55738--MA0742.1.Klf12	chr7	24482000	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR12907--MA0741.1.KLF16	chr11	120643757	120643767	+	0.000	0.000	Merged-chr11-120643689-55
NR46630--MA0741.1.KLF16	chr4	156203252	156203262	+	0.000	0.000	Merged-chr4-156203414-81
NR8696--MA0742.1.Klf12	chr10	128705041	128705055	+	0.000	0.000	Merged-chr10-128704934-88
NR10956--MA0741.1.KLF16	chr11	79790391	79790401	-	0.000	0.000	Merged-chr11-79790505-24
NR6579--MA0599.1.KLF5	chr10	80566451	80566460	-	0.000	0.000	Merged-chr10-80566579-19
NR46425--MA0741.1.KLF16	chr4	152297155	152297165	-	0.000	0.000	Merged-chr4-152297190-61
NR23825--MA0741.1.KLF16	chr16	17891699	17891709	+	0.000	0.000	Merged-chr16-17891592-85
NR9289--MA0599.1.KLF5	chr11	29515067	29515076	+	0.000	0.000	Merged-chr11-29515062-56
NR9861--MA0741.1.KLF16	chr11	54936435	54936445	-	0.000	0.000	Merged-chr11-54936551-30
NR56004--MA1107.1.KLF9	chr7	28379294	28379306	-	0.000	0.000	Merged-chr7-28379291-46
NR10799--MA0493.1.Klf1	chr11	77887855	77887865	+	0.000	0.000	Merged-chr11-77887652-60
NR9820--MA0039.3.KLF4	chr11	53891920	53891930	-	0.000	0.000	Merged-chr11-53891754-62
NR61714--MA0742.1.Klf12	chr8	86774895	86774909	+	0.000	0.000	Merged-chr8-86774824-16
NR63339--MA0599.1.KLF5	chr9	13563938	13563947	-	0.000	0.000	Merged-chr9-13563926-45
NR26784--MA0740.1.KLF14	chr17	29841914	29841927	-	0.000	0.000	Merged-chr17-29841943-28
NR46619--MA0493.1.Klf1	chr4	156197529	156197539	-	0.000	0.000	Merged-chr4-156197657-98
NR47063--MA0039.3.KLF4	chr5	24453111	24453121	+	0.000	0.000	Merged-chr5-24453023-10
NR57340--MA1107.1.KLF9	chr7	80889954	80889966	-	0.000	0.000	Merged-chr7-80889840-60
NR65936--MA0741.1.KLF16	chr9	107340713	107340723	+	0.000	0.000	Merged-chr9-107340908-4
NR3635--MA1107.1.KLF9	chr1	174041000	174041012	-	0.000	0.000	Merged-chr1-174041007-47
NR24233--MA0740.1.KLF14	chr16	32868336	32868349	+	0.000	0.000	Merged-chr16-32868243-54
NR32587--MA0741.1.KLF16	chr19	55332577	55332587	+	0.000	0.000	Merged-chr19-55332814-24
NR61064--MA1107.1.KLF9	chr8	70730028	70730040	+	0.000	0.000	Merged-chr8-70730175-33
NR37915--MA0741.1.KLF16	chr2	170055613	170055623	-	0.000	0.000	Merged-chr2-170055593-21
NR17164--MA0741.1.KLF16	chr13	81657955	81657965	-	0.000	0.000	Merged-chr13-81657975-90
NR53998--MA0599.1.KLF5	chr6	125422568	125422577	-	0.000	0.000	Merged-chr6-125422633-47
NR25691--MA0741.1.KLF16	chr17	5138646	5138656	-	0.000	0.000	Merged-chr17-5138884-51
NR61607--MA0599.1.KLF5	chr8	84990575	84990584	-	0.000	0.000	Merged-chr8-84990479-83
NR23409--MA1107.1.KLF9	chr15	102279427	102279439	-	0.000	0.000	Merged-chr15-102279513-54
NR65057--MA0493.1.Klf1	chr9	77954647	77954657	-	0.000	0.000	Merged-chr9-77954587-30
NR330--MA0039.3.KLF4	chr1	36322004	36322014	-	0.000	0.000	Merged-chr1-36321937-14
NR5292--MA0599.1.KLF5	chr10	39240065	39240074	-	0.000	0.000	Merged-chr10-39240051-25
NR33266--MA0740.1.KLF14	chr2	21205619	21205632	+	0.000	0.000	Merged-chr2-21205632-118
NR34654--MA0039.3.KLF4	chr2	71366767	71366777	-	0.000	0.000	Merged-chr2-71366788-6
NR60973--MA0493.1.Klf1	chr8	70152711	70152721	-	0.000	0.000	Merged-chr8-70152708-31
NR10813--MA0741.1.KLF16	chr11	78165589	78165599	-	0.000	0.000	Merged-chr11-78165557-54
NR31191--MA0741.1.KLF16	chr19	5098552	5098562	-	0.000	0.000	Merged-chr19-5098548-15
NR33372--MA1107.1.KLF9	chr2	25262591	25262603	-	0.000	0.000	Merged-chr2-25262737-80
NR15723--MA0740.1.KLF14	chr13	20093612	20093625	-	0.000	0.000	Merged-chr13-20093624-50
NR47641--MA1107.1.KLF9	chr5	53540289	53540301	-	0.000	0.000	Merged-chr5-53540253-35
NR30519--MA1107.1.KLF9	chr18	74442353	74442365	+	0.000	0.000	Merged-chr18-74442456-61
NR65859--MA0599.1.KLF5	chr9	106372077	106372086	-	0.000	0.000	Merged-chr9-106371968-17
NR42881--MA1107.1.KLF9	chr4	44962439	44962451	-	0.000	0.000	Merged-chr4-44962580-14
NR44997--MA0741.1.KLF16	chr4	130802166	130802176	+	0.000	0.000	Merged-chr4-130802230-25
NR21255--MA0741.1.KLF16	chr15	25812685	25812695	-	0.000	0.000	Merged-chr15-25812728-1
NR36625--MA0599.1.KLF5	chr2	143915464	143915473	-	0.000	0.000	Merged-chr2-143915450-87
NR45591--MA1107.1.KLF9	chr4	137468581	137468593	-	0.000	0.000	Merged-chr4-137468629-23
NR57686--MA0599.1.KLF5	chr7	96920647	96920656	-	0.000	0.000	Merged-chr7-96920782-38
NR39335--MA0599.1.KLF5	chr3	79451644	79451653	-	0.000	0.000	Merged-chr3-79451498-29
NR60162--MA0740.1.KLF14	chr8	18846426	18846439	-	0.000	0.000	Merged-chr8-18846559-82
NR108--MA0599.1.KLF5	chr1	16105268	16105277	-	0.000	0.000	Merged-chr1-16105161-221
NR1437--MA0039.3.KLF4	chr1	87847399	87847409	-	0.000	0.000	Merged-chr1-87847290-68
NR1367--MA0599.1.KLF5	chr1	85894517	85894526	-	0.000	0.000	Merged-chr1-85894541-45
NR65625--MA1107.1.KLF9	chr9	101251889	101251901	+	0.000	0.000	Merged-chr9-101251656-72
NR14549--MA0740.1.KLF14	chr12	98628098	98628111	-	0.000	0.000	Merged-chr12-98628210-48
NR39316--MA1107.1.KLF9	chr3	79129188	79129200	-	0.000	0.000	Merged-chr3-79129160-12
NR27862--MA0740.1.KLF14	chr17	56762168	56762181	-	0.000	0.000	Merged-chr17-56762183-32
NR64581--MA0599.1.KLF5	chr9	65586972	65586981	+	0.000	0.000	Merged-chr9-65587090-27
NR44395--MA0599.1.KLF5	chr4	118260711	118260720	+	0.000	0.000	Merged-chr4-118260858-21
NR63912--MA0599.1.KLF5	chr9	42488261	42488270	+	0.000	0.000	Merged-chr9-42488247-23
NR56470--MA0741.1.KLF16	chr7	44816044	44816054	-	0.000	0.000	Merged-chr7-44816107-70
NR61411--MA0657.1.KLF13	chr8	83442673	83442690	-	0.000	0.000	Merged-chr8-83442554-54
NR23663--MA0741.1.KLF16	chr16	10958705	10958715	-	0.000	0.000	Merged-chr16-10958757-32
NR43023--MA0742.1.Klf12	chr4	47353001	47353015	-	0.000	0.000	Merged-chr4-47353168-65
NR23458--MA0741.1.KLF16	chr15	103340173	103340183	-	0.000	0.000	Merged-chr15-103340196-50
NR29975--MA1107.1.KLF9	chr18	61398660	61398672	+	0.000	0.000	Merged-chr18-61398839-2
NR56336--MA0493.1.Klf1	chr7	35991264	35991274	+	0.000	0.000	Merged-chr7-35991280-23
NR14599--MA0493.1.Klf1	chr12	99883550	99883560	-	0.000	0.000	Merged-chr12-99883517-13
NR52334--MA1107.1.KLF9	chr6	55057675	55057687	-	0.000	0.000	Merged-chr6-55057514-12
NR6627--MA0740.1.KLF14	chr10	80656557	80656570	-	0.000	0.000	Merged-chr10-80656566-55
NR59046--MA0493.1.Klf1	chr7	128175990	128176000	+	0.000	0.000	Merged-chr7-128175944-11
NR34560--MA0039.3.KLF4	chr2	69135810	69135820	+	0.000	0.000	Merged-chr2-69135944-40
NR45659--MA0493.1.Klf1	chr4	138464116	138464126	-	0.000	0.000	Merged-chr4-138464044-32
NR44649--MA0741.1.KLF16	chr4	123904941	123904951	+	0.000	0.000	Merged-chr4-123904987-55
NR372--MA0599.1.KLF5	chr1	37308103	37308112	-	0.000	0.000	Merged-chr1-37308112-49
NR55926--MA1107.1.KLF9	chr7	27446743	27446755	+	0.000	0.000	Merged-chr7-27446803-18
NR65765--MA0599.1.KLF5	chr9	104373466	104373475	+	0.000	0.000	Merged-chr9-104373447-21
NR42303--MA0741.1.KLF16	chr4	6903917	6903927	-	0.000	0.000	Merged-chr4-6903816-37
NR60956--MA0740.1.KLF14	chr8	69832444	69832457	-	0.000	0.000	Merged-chr8-69832557-54
NR6667--MA0039.3.KLF4	chr10	80807298	80807308	-	0.000	0.000	Merged-chr10-80807386-23
NR32377--MA0493.1.Klf1	chr19	46478907	46478917	+	0.000	0.000	Merged-chr19-46479050-50
NR19224--MA0741.1.KLF16	chr14	50062046	50062056	+	0.000	0.000	Merged-chr14-50062274-71
NR21494--MA0493.1.Klf1	chr15	38374180	38374190	+	0.000	0.000	Merged-chr15-38374059-19
NR63791--MA0740.1.KLF14	chr9	36767783	36767796	-	0.000	0.000	Merged-chr9-36767872-68
NR31708--MA0493.1.Klf1	chr19	24166912	24166922	+	0.000	0.000	Merged-chr19-24166764-51
NR3887--MA0599.1.KLF5	chr1	180280034	180280043	+	0.000	0.000	Merged-chr1-180279893-43
NR60378--MA0742.1.Klf12	chr8	27174692	27174706	+	0.000	0.000	Merged-chr8-27174593-51
NR48074--MA0599.1.KLF5	chr5	73647796	73647805	+	0.000	0.000	Merged-chr5-73647714-62
NR59633--MA0599.1.KLF5	chr7	141414105	141414114	-	0.000	0.000	Merged-chr7-141414217-79
NR48671--MA0741.1.KLF16	chr5	97935527	97935537	+	0.000	0.000	Merged-chr5-97935514-29
NR57798--MA0599.1.KLF5	chr7	99535050	99535059	+	0.000	0.000	Merged-chr7-99535229-9
NR33126--MA1107.1.KLF9	chr2	12924052	12924064	-	0.000	0.000	Merged-chr2-12924162-70
NR40986--MA0740.1.KLF14	chr3	130180727	130180740	+	0.000	0.000	Merged-chr3-130180656-30
NR43927--MA0493.1.Klf1	chr4	102908262	102908272	-	0.000	0.000	Merged-chr4-102908208-33
NR48737--MA0741.1.KLF16	chr5	100039958	100039968	+	0.000	0.000	Merged-chr5-100039874-12
NR61511--MA0740.1.KLF14	chr8	84203750	84203763	-	0.000	0.000	Merged-chr8-84203798-52
NR45345--MA1107.1.KLF9	chr4	134654400	134654412	+	0.000	0.000	Merged-chr4-134654571-20
NR61609--MA0741.1.KLF16	chr8	84990574	84990584	-	0.000	0.000	Merged-chr8-84990479-83
NR3868--MA1107.1.KLF9	chr1	180215316	180215328	-	0.000	0.000	Merged-chr1-180215191-30
NR23240--MA0599.1.KLF5	chr15	99457934	99457943	+	0.000	0.000	Merged-chr15-99457871-64
NR60771--MA1107.1.KLF9	chr8	57638117	57638129	-	0.000	0.000	Merged-chr8-57637972-56
NR25834--MA0740.1.KLF14	chr17	7169947	7169960	-	0.000	0.000	Merged-chr17-7169938-73
NR32964--MA0599.1.KLF5	chr2	4652049	4652058	-	0.000	0.000	Merged-chr2-4651891-67
NR67040--MA0741.1.KLF16	chrX	9662973	9662983	+	0.000	0.000	Merged-chrX-9662792-75
NR13159--MA0039.3.KLF4	chr12	13269421	13269431	-	0.000	0.000	Merged-chr12-13269296-75
NR44023--MA0493.1.Klf1	chr4	106911266	106911276	+	0.000	0.000	Merged-chr4-106911320-71
NR23221--MA1107.1.KLF9	chr15	99276215	99276227	-	0.000	0.000	Merged-chr15-99276334-34
NR12759--MA1107.1.KLF9	chr11	117782257	117782269	+	0.000	0.000	Merged-chr11-117782210-31
NR49934--MA0599.1.KLF5	chr5	124729818	124729827	+	0.000	0.000	Merged-chr5-124729814-15
NR24741--MA0741.1.KLF16	chr16	58728187	58728197	-	0.000	0.000	Merged-chr16-58728165-77
NR41778--MA1107.1.KLF9	chr3	148799601	148799613	+	0.000	0.000	Merged-chr3-148799603-2
NR27492--MA0599.1.KLF5	chr17	46327995	46328004	+	0.000	0.000	Merged-chr17-46328081-55
NR12205--MA0599.1.KLF5	chr11	106999581	106999590	-	0.000	0.000	Merged-chr11-106999428-68
NR39209--MA0740.1.KLF14	chr3	68717597	68717610	-	0.000	0.000	Merged-chr3-68717472-17
NR22383--MA0599.1.KLF5	chr15	80091320	80091329	-	0.000	0.000	Merged-chr15-80091336-26
NR19747--MA0741.1.KLF16	chr14	64628299	64628309	+	0.000	0.000	Merged-chr14-64628307-21
NR27214--MA0493.1.Klf1	chr17	35969859	35969869	-	0.000	0.000	Merged-chr17-35969818-62
NR46529--MA1107.1.KLF9	chr4	155217450	155217462	-	0.000	0.000	Merged-chr4-155217471-52
NR19201--MA0657.1.KLF13	chr14	48376270	48376287	+	0.000	0.000	Merged-chr14-48376361-15
NR22589--MA0599.1.KLF5	chr15	83725078	83725087	-	0.000	0.000	Merged-chr15-83724977-20
NR25452--MA0741.1.KLF16	chr16	93973731	93973741	-	0.000	0.000	Merged-chr16-93973640-19
NR25840--MA0493.1.Klf1	chr17	7169961	7169971	-	0.000	0.000	Merged-chr17-7169938-73
